판타지오(032800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-08-31,149042.0,161561.0,149042.0,153530.0,84142.0,28795.0,4430000.0
1999-09-01,153531.0,157074.0,141721.0,144082.0,97614.0,27023.0,4430000.0
1999-09-02,141721.0,141721.0,132036.0,137941.0,87422.0,25871.0,4430000.0
1999-09-03,132272.0,148806.0,130146.0,146444.0,108988.0,27466.0,4430000.0
1999-09-06,151168.0,160380.0,146444.0,148806.0,117993.0,27909.0,4430000.0
1999-09-07,146444.0,148570.0,140539.0,142900.0,90914.0,26802.0,4430000.0
1999-09-08,143137.0,145263.0,136996.0,138885.0,86118.0,26048.0,4430000.0
1999-09-09,140540.0,142193.0,133454.0,135343.0,104343.0,25384.0,4430000.0
1999-09-10,133689.0,141720.0,131564.0,134634.0,109397.0,25251.0,4430000.0
1999-09-13,139358.0,142901.0,132272.0,140539.0,140969.0,26358.0,4430000.0
1999-09-14,140540.0,144083.0,134635.0,137941.0,86823.0,25871.0,4430000.0
1999-09-15,138177.0,143846.0,133453.0,139830.0,155680.0,26226.0,4430000.0
1999-09-16,141720.0,141720.0,133453.0,135579.0,105563.0,25428.0,4430000.0
1999-09-17,133689.0,133926.0,124005.0,129437.0,90630.0,24276.0,4430000.0
1999-09-20,129911.0,130147.0,122825.0,126131.0,79450.0,23656.0,4430000.0
1999-09-21,126839.0,127548.0,118100.0,120461.0,96832.0,22593.0,4430000.0
1999-09-22,134871.0,134871.0,134871.0,134870.0,49050.0,25295.0,4430000.0
1999-09-27,148806.0,149751.0,138177.0,145971.0,373934.0,27377.0,4430000.0
1999-09-28,145263.0,145263.0,130382.0,131091.0,94773.0,24586.0,4430000.0
1999-09-29,126367.0,126367.0,115738.0,117863.0,114515.0,22106.0,4430000.0
1999-09-30,111014.0,122588.0,107944.0,111014.0,112741.0,20821.0,4430000.0
1999-10-01,106290.0,117627.0,99440.0,108651.0,91628.0,20378.0,4430000.0
1999-10-04,104637.0,113376.0,100621.0,107471.0,54464.0,20156.0,4430000.0
1999-10-05,106290.0,120226.0,106290.0,115738.0,266285.0,21707.0,4430000.0
1999-10-06,115502.0,121643.0,108652.0,114557.0,121082.0,21486.0,4430000.0
1999-10-07,116683.0,122352.0,112195.0,118100.0,155116.0,22150.0,4430000.0
1999-10-08,120463.0,125187.0,117392.0,119990.0,161393.0,22504.0,4430000.0
1999-10-11,117864.0,134162.0,117864.0,134161.0,325417.0,25162.0,4430000.0
1999-10-12,141248.0,150224.0,141248.0,150223.0,159932.0,28175.0,4430000.0
1999-10-13,155892.0,162978.0,137233.0,148806.0,702372.0,27909.0,4430000.0
1999-10-14,141720.0,146444.0,131091.0,131091.0,276045.0,24586.0,4430000.0
1999-10-15,133453.0,142901.0,125186.0,134634.0,363667.0,25251.0,4430000.0
1999-10-18,123060.0,132036.0,122824.0,123296.0,166491.0,23125.0,4430000.0
1999-10-19,125422.0,128729.0,114557.0,120461.0,190295.0,22593.0,4430000.0
1999-10-20,122824.0,127548.0,120462.0,125186.0,142206.0,23479.0,4430000.0
1999-10-21,134634.0,134634.0,124005.0,126367.0,194151.0,23700.0,4430000.0
1999-10-22,121643.0,125186.0,120462.0,121406.0,94158.0,22770.0,4430000.0
1999-10-25,118809.0,125186.0,116210.0,119281.0,195656.0,22372.0,4430000.0
1999-10-26,120462.0,133453.0,114321.0,133453.0,445887.0,25030.0,4430000.0
1999-10-27,135815.0,149279.0,125186.0,135106.0,781278.0,25340.0,4430000.0
1999-10-28,132744.0,139358.0,126367.0,129673.0,164199.0,24321.0,4430000.0
1999-10-29,129910.0,141484.0,129438.0,135106.0,346482.0,25340.0,4430000.0
1999-11-01,144082.0,151168.0,141720.0,151167.0,574061.0,28352.0,4430000.0
1999-11-02,151169.0,169120.0,146681.0,169119.0,892230.0,31719.0,4430000.0
1999-11-03,181874.0,189196.0,175261.0,184236.0,1016108.0,34554.0,4430000.0
1999-11-04,182110.0,192267.0,170773.0,181873.0,988643.0,34111.0,4430000.0
1999-11-05,184236.0,195810.0,172662.0,184236.0,859998.0,34554.0,4430000.0
1999-11-08,188961.0,206203.0,188961.0,198880.0,1039733.0,37301.0,4430000.0
1999-11-09,198408.0,198408.0,175025.0,175969.0,740006.0,33004.0,4430000.0
1999-11-10,167702.0,187779.0,165340.0,179512.0,601365.0,33668.0,4430000.0
1999-11-11,178331.0,192976.0,172426.0,177150.0,637858.0,33225.0,4430000.0
1999-11-12,179512.0,198408.0,160616.0,177150.0,1059069.0,33225.0,4430000.0
1999-11-15,177150.0,187779.0,162978.0,185416.0,427989.0,34776.0,4430000.0
1999-11-16,188960.0,207620.0,186598.0,207620.0,865839.0,38940.0,4430000.0
1999-11-17,226280.0,232422.0,189433.0,190141.0,1417411.0,35662.0,4430000.0
1999-11-18,188960.0,188960.0,167466.0,169828.0,365565.0,31852.0,4430000.0
1999-11-19,177150.0,188724.0,174788.0,185416.0,363514.0,34776.0,4430000.0
1999-11-22,188016.0,197464.0,179513.0,190141.0,636528.0,35662.0,4430000.0
1999-11-23,196046.0,212817.0,186598.0,212816.0,1158632.0,39914.0,4430000.0
1999-11-24,237381.0,237381.0,219666.0,237381.0,1361015.0,44522.0,4430000.0
1999-11-25,236201.0,257459.0,223210.0,224390.0,1745861.0,42085.0,4430000.0
1999-11-26,222028.0,224390.0,197464.0,197463.0,1055462.0,37035.0,4430000.0
1999-11-29,177150.0,211635.0,177150.0,196046.0,713592.0,36769.0,4430000.0
1999-11-30,200771.0,203369.0,181875.0,193684.0,784819.0,36326.0,4430000.0
1999-12-01,185417.0,210218.0,174788.0,200770.0,761944.0,37655.0,4430000.0
1999-12-02,200770.0,205494.0,176678.0,176677.0,375572.0,33136.0,4430000.0
1999-12-03,166757.0,172426.0,155656.0,171481.0,382406.0,32162.0,4430000.0
1999-12-06,165340.0,183292.0,165340.0,179512.0,486794.0,33668.0,4430000.0
1999-12-07,181638.0,184000.0,161325.0,161324.0,429007.0,30257.0,4430000.0
1999-12-08,151168.0,158727.0,144082.0,144318.0,440092.0,27067.0,4430000.0
1999-12-09,141720.0,161561.0,132981.0,161561.0,776008.0,30301.0,4430000.0
1999-12-10,165340.0,174552.0,145027.0,147388.0,655444.0,27643.0,4430000.0
1999-12-13,151168.0,151641.0,132272.0,140067.0,318643.0,26270.0,4430000.0
1999-12-14,133453.0,148806.0,132508.0,141720.0,325426.0,26580.0,4430000.0
1999-12-15,136996.0,153530.0,134634.0,139357.0,402554.0,26137.0,4430000.0
1999-12-16,140539.0,148806.0,130382.0,136759.0,368778.0,25650.0,4430000.0
1999-12-17,136996.0,136996.0,120462.0,125186.0,228332.0,23479.0,4430000.0
1999-12-20,120463.0,132036.0,119282.0,129201.0,215840.0,24232.0,4430000.0
1999-12-21,126367.0,143846.0,126367.0,133453.0,347175.0,25030.0,4430000.0
1999-12-22,134634.0,149279.0,134634.0,149278.0,225285.0,27998.0,4430000.0
1999-12-23,154711.0,166993.0,151168.0,151167.0,493050.0,28352.0,4430000.0
1999-12-24,141720.0,148570.0,133217.0,133216.0,226230.0,24985.0,4430000.0
1999-12-27,125422.0,141720.0,117391.0,120461.0,228237.0,22593.0,4430000.0
1999-12-28,118100.0,118100.0,106054.0,109833.0,185524.0,20600.0,4430000.0
2000-01-04,96786.0,122880.0,96786.0,122880.0,115538.0,35120.0,6780000.0
2000-01-05,137588.0,137588.0,125727.0,137587.0,147075.0,39324.0,6780000.0
2000-01-06,153956.0,153956.0,123829.0,153956.0,439382.0,44002.0,6780000.0
2000-01-07,142332.0,148975.0,135690.0,137587.0,194647.0,39324.0,6780000.0
2000-01-10,142332.0,144704.0,128099.0,131657.0,89518.0,37629.0,6780000.0
2000-01-11,132844.0,139960.0,130471.0,132843.0,112101.0,37968.0,6780000.0
2000-01-12,121457.0,128099.0,118610.0,123117.0,138492.0,35188.0,6780000.0
2000-01-13,115052.0,122168.0,114103.0,120745.0,79900.0,34510.0,6780000.0
2000-01-14,120982.0,127862.0,116475.0,119796.0,68856.0,34239.0,6780000.0
2000-01-17,120982.0,128099.0,119559.0,125726.0,99801.0,35934.0,6780000.0
2000-01-18,126676.0,135216.0,122169.0,129285.0,119990.0,36951.0,6780000.0
2000-01-19,128099.0,130471.0,115052.0,116238.0,107043.0,33222.0,6780000.0
2000-01-20,116238.0,118136.0,105563.0,113628.0,65138.0,32476.0,6780000.0
2000-01-21,118136.0,120983.0,111494.0,118373.0,60738.0,33832.0,6780000.0
2000-01-24,119797.0,126202.0,116238.0,124303.0,121691.0,35527.0,6780000.0
2000-01-25,119796.0,126913.0,117424.0,120982.0,56083.0,34578.0,6780000.0
2000-01-26,118610.0,130471.0,118610.0,125726.0,115491.0,35934.0,6780000.0
2000-01-27,120983.0,128811.0,117424.0,128099.0,49443.0,36612.0,6780000.0
2000-01-28,125727.0,133555.0,123355.0,133555.0,130255.0,38171.0,6780000.0
2000-01-31,132844.0,147077.0,130472.0,144704.0,149669.0,41358.0,6780000.0
2000-02-01,144705.0,150635.0,142332.0,143518.0,135476.0,41019.0,6780000.0
2000-02-02,142332.0,154193.0,139960.0,147076.0,181733.0,42036.0,6780000.0
2000-02-03,145891.0,151821.0,141146.0,141383.0,236891.0,40409.0,6780000.0
2000-02-07,148026.0,156329.0,142570.0,155379.0,375064.0,44409.0,6780000.0
2000-02-08,155617.0,155617.0,143519.0,143518.0,223022.0,41019.0,6780000.0
2000-02-09,143519.0,150635.0,142333.0,145653.0,109838.0,41629.0,6780000.0
2000-02-10,134029.0,144704.0,134029.0,142094.0,103659.0,40612.0,6780000.0
2000-02-11,147077.0,158938.0,144942.0,158937.0,170145.0,45426.0,6780000.0
2000-02-14,177915.0,177915.0,160124.0,177915.0,660865.0,50850.0,6780000.0
2000-02-15,182660.0,194284.0,179102.0,187404.0,365102.0,53562.0,6780000.0
2000-02-16,185032.0,185032.0,171036.0,178864.0,208908.0,51121.0,6780000.0
2000-02-17,178864.0,200214.0,178864.0,200213.0,297466.0,57223.0,6780000.0
2000-02-18,204010.0,211126.0,185032.0,189776.0,683255.0,54240.0,6780000.0
2000-02-21,189302.0,201638.0,176730.0,192148.0,418872.0,54918.0,6780000.0
2000-02-22,199266.0,199266.0,178627.0,181474.0,312788.0,51867.0,6780000.0
2000-02-23,175543.0,177916.0,162496.0,169612.0,222510.0,48477.0,6780000.0
2000-02-24,174357.0,189776.0,174357.0,189776.0,145942.0,54240.0,6780000.0
2000-02-25,199266.0,212550.0,192149.0,212549.0,926818.0,60749.0,6780000.0
2000-02-28,204010.0,222987.0,196419.0,200451.0,706743.0,57291.0,6780000.0
2000-02-29,211126.0,222987.0,200451.0,211126.0,456124.0,60342.0,6780000.0
2000-03-02,228681.0,236272.0,216582.0,236271.0,572821.0,67529.0,6780000.0
2000-03-03,264501.0,264501.0,237221.0,264501.0,815844.0,75597.0,6780000.0
2000-03-06,282292.0,295340.0,272804.0,295339.0,713796.0,84411.0,6780000.0
2000-03-07,260943.0,275176.0,260943.0,260942.0,404674.0,74580.0,6780000.0
2000-03-08,232476.0,275176.0,231290.0,268059.0,524074.0,76614.0,6780000.0
2000-03-09,271617.0,300084.0,263315.0,294153.0,635847.0,84072.0,6780000.0
2000-03-10,302456.0,308387.0,260942.0,268059.0,363322.0,76614.0,6780000.0
2000-03-13,260943.0,279921.0,249082.0,260942.0,281555.0,74580.0,6780000.0
2000-03-14,246709.0,253826.0,232476.0,241964.0,242984.0,69156.0,6780000.0
2000-03-15,232477.0,241965.0,225360.0,230104.0,268573.0,65766.0,6780000.0
2000-03-16,237221.0,237221.0,202586.0,202586.0,246128.0,57901.0,6780000.0
2000-03-17,206382.0,213262.0,178390.0,181474.0,298936.0,51867.0,6780000.0
2000-03-20,185032.0,199028.0,166055.0,183371.0,319315.0,52409.0,6780000.0
2000-03-21,171985.0,185032.0,170799.0,170799.0,109563.0,48816.0,6780000.0
2000-03-22,178390.0,191200.0,178390.0,191200.0,129082.0,54647.0,6780000.0
2000-03-23,208754.0,213973.0,185032.0,195707.0,377452.0,55935.0,6780000.0
2000-03-24,199265.0,217057.0,187404.0,207093.0,217992.0,59189.0,6780000.0
2000-03-27,213499.0,221802.0,207568.0,213498.0,133331.0,61020.0,6780000.0
2000-03-28,213498.0,220615.0,204010.0,211126.0,147494.0,60342.0,6780000.0
2000-03-29,202823.0,211126.0,187404.0,193334.0,96734.0,55257.0,6780000.0
2000-03-30,177916.0,207568.0,177916.0,201637.0,87795.0,57630.0,6780000.0
2000-03-31,196893.0,199265.0,187404.0,195707.0,40265.0,55935.0,6780000.0
2000-04-03,195707.0,201400.0,172222.0,177915.0,102589.0,50850.0,6780000.0
2000-04-04,158938.0,170799.0,156566.0,170799.0,70715.0,48816.0,6780000.0
2000-04-06,178153.0,181474.0,170799.0,173645.0,63526.0,49630.0,6780000.0
2000-04-07,168427.0,191912.0,168427.0,190962.0,85637.0,54579.0,6780000.0
2000-04-10,199266.0,207094.0,196893.0,202823.0,87592.0,57969.0,6780000.0
2000-04-11,189302.0,189302.0,178627.0,178627.0,82512.0,51053.0,6780000.0
2000-04-12,178627.0,178627.0,163208.0,172696.0,86467.0,49358.0,6780000.0
2000-04-14,173171.0,180288.0,163682.0,167477.0,60025.0,47867.0,6780000.0
2000-04-17,147551.0,151584.0,147551.0,147551.0,34108.0,42172.0,6780000.0
2000-04-18,151822.0,164869.0,129997.0,141858.0,106118.0,40544.0,6780000.0
2000-04-19,154193.0,154193.0,142332.0,145890.0,79159.0,41697.0,6780000.0
2000-04-20,130709.0,163208.0,130709.0,163208.0,156550.0,46646.0,6780000.0
