이엘피(063760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-23,21800,21800,21000,21600,832,86735.0,4015500.0
2017-01-24,21000,21600,21000,21550,7504,86534.0,4015500.0
2017-01-25,21550,22000,21550,21550,2550,86534.0,4015500.0
2017-01-26,21550,21900,21550,21900,1399,87939.0,4015500.0
2017-01-31,21050,22000,21050,22000,3780,88341.0,4015500.0
2017-02-01,21500,22100,21500,22100,13156,88743.0,4015500.0
2017-02-02,21000,21900,21000,21850,1425,87739.0,4015500.0
2017-02-03,21800,21850,21500,21850,11001,87739.0,4015500.0
2017-02-06,21900,21900,21600,21850,2607,87739.0,4015500.0
2017-02-07,21700,21700,21300,21300,2552,85530.0,4015500.0
2017-02-08,21500,21750,21300,21350,5062,85731.0,4015500.0
2017-02-09,21000,21600,21000,21550,2324,86534.0,4015500.0
2017-02-10,21550,21600,21350,21500,2792,86333.0,4015500.0
2017-02-13,21500,21500,21250,21500,6325,86333.0,4015500.0
2017-02-14,21250,21450,20500,20850,2881,83723.0,4015500.0
2017-02-15,20900,20950,20300,20850,2286,83723.0,4015500.0
2017-02-16,20550,21400,20000,21000,2245,84326.0,4015500.0
2017-02-17,21000,21000,20500,21000,397,84326.0,4015500.0
2017-02-20,21200,21200,20300,20350,1823,81715.0,4015500.0
2017-02-21,21350,21350,20500,21350,2060,85731.0,4015500.0
2017-02-22,21300,21500,21300,21350,4920,85731.0,4015500.0
2017-02-23,21500,21800,21500,21500,7608,86333.0,4015500.0
2017-02-24,21500,21800,21500,21500,4939,86333.0,4015500.0
2017-02-27,21800,21800,21500,21500,1702,86333.0,4015500.0
2017-02-28,21500,22200,21500,22200,8374,89144.0,4015500.0
2017-03-02,22000,22000,21400,21550,7929,86534.0,4015500.0
2017-03-03,21550,21550,21450,21450,6461,86132.0,4015500.0
2017-03-06,22000,22000,21450,21750,2595,87337.0,4015500.0
2017-03-07,21450,22000,21450,22000,5782,88341.0,4015500.0
2017-03-08,22300,22300,22000,22000,10254,88341.0,4015500.0
2017-03-09,21850,22750,21850,22750,224352,91353.0,4015500.0
2017-03-10,22750,24000,22750,23900,8258,95970.0,4015500.0
2017-03-13,24400,24400,23800,23800,337,95569.0,4015500.0
2017-03-14,23800,24750,23800,23850,8917,95770.0,4015500.0
2017-03-15,24800,24800,23650,23650,246,94967.0,4015500.0
2017-03-16,23650,24500,23650,24500,7692,98380.0,4015500.0
2017-03-17,24500,24500,23600,23800,3917,95569.0,4015500.0
2017-03-20,24000,24200,23000,24100,12201,96774.0,4015500.0
2017-03-21,24100,24100,23850,23850,17747,95770.0,4015500.0
2017-03-22,24000,24000,23800,24000,5946,96372.0,4015500.0
2017-03-23,23900,25600,23900,24400,24517,97978.0,4015500.0
2017-03-24,25400,25400,23800,25000,5647,100388.0,4015500.0
2017-03-27,25950,25950,23000,24900,526,99986.0,4015500.0
2017-03-28,24750,24800,23800,24200,8087,97175.0,4015500.0
2017-03-29,24200,24600,24000,24000,5230,96372.0,4015500.0
2017-03-30,24000,24200,23900,24050,5819,96573.0,4015500.0
2017-03-31,24100,24100,24000,24100,2897,96774.0,4015500.0
2017-04-03,24000,24100,23650,24050,3797,96573.0,4015500.0
2017-04-04,24200,25500,24200,25300,6059,101592.0,4015500.0
2017-04-05,25350,25850,24650,25500,2249,102395.0,4015500.0
2017-04-06,22000,23900,21400,22400,1593376,108405.0,4839500.0
2017-04-07,22250,24500,22000,24200,461929,117116.0,4839500.0
2017-04-10,24500,25200,23650,24200,190801,117116.0,4839500.0
2017-04-11,24300,24700,23750,23950,102243,115906.0,4839500.0
2017-04-12,23950,24400,22950,24000,115277,116148.0,4839500.0
2017-04-13,24550,24800,23850,24450,87746,118326.0,4839500.0
2017-04-14,24100,24650,24100,24150,61230,116874.0,4839500.0
2017-04-17,24100,24700,24100,24550,87527,118810.0,4839500.0
2017-04-18,24600,26300,24300,25700,164459,124375.0,4839500.0
2017-04-19,25850,26400,25150,25700,92820,124375.0,4839500.0
2017-04-20,26050,26050,25000,25500,54810,123407.0,4839500.0
2017-04-21,25150,25400,24700,24700,67209,119536.0,4839500.0
2017-04-24,26000,26000,24400,24450,31788,118326.0,4839500.0
2017-04-25,24900,24900,24000,24300,45119,117600.0,4839500.0
2017-04-26,24200,24550,24000,24000,34074,116148.0,4839500.0
2017-04-27,24150,24150,23150,24000,48229,116148.0,4839500.0
2017-04-28,23900,24300,23650,24000,21672,116148.0,4839500.0
2017-05-02,24600,24600,22950,22950,45057,112122.0,4885500.0
2017-05-04,23350,23450,23000,23350,27599,114076.0,4885500.0
2017-05-08,23100,24000,22950,23900,72662,116763.0,4885500.0
2017-05-10,23500,24000,23200,23800,30701,116275.0,4885500.0
2017-05-11,23500,24950,23500,24900,123369,121649.0,4885500.0
2017-05-12,25450,25700,24950,25000,160254,122138.0,4885500.0
2017-05-15,25000,25100,23800,24000,265740,117252.0,4885500.0
2017-05-16,24050,24300,23350,23750,96704,116031.0,4885500.0
2017-05-17,23950,24050,23200,24000,63478,117252.0,4885500.0
2017-05-18,23900,23900,23300,23800,66835,116275.0,4885500.0
2017-05-19,23950,24000,23300,23950,48033,117008.0,4885500.0
2017-05-22,24100,25150,23950,25150,193808,122870.0,4885500.0
2017-05-23,25100,25150,24700,24900,68132,121649.0,4885500.0
2017-05-24,24900,25100,24500,24650,61351,120428.0,4885500.0
2017-05-25,24700,24900,23700,23900,54540,116763.0,4885500.0
2017-05-26,23800,24100,23100,23200,108074,113344.0,4885500.0
2017-05-29,23400,23650,22750,22850,69226,111634.0,4885500.0
2017-05-30,23250,23800,22800,23600,372098,115298.0,4885500.0
2017-05-31,24700,25650,24500,25500,440176,124580.0,4885500.0
2017-06-01,25450,26300,25200,26000,141484,127023.0,4885500.0
2017-06-02,26300,26800,25650,26100,126860,127512.0,4885500.0
2017-06-05,26100,26900,26000,26600,99153,129954.0,4885500.0
2017-06-07,26750,27350,26200,27100,94048,132397.0,4885500.0
2017-06-08,27300,27350,26750,26850,70689,131176.0,4885500.0
2017-06-09,26900,28950,26800,28000,168035,136794.0,4885500.0
2017-06-12,27550,27800,26600,26650,144095,130199.0,4885500.0
2017-06-13,26950,27550,26500,26650,99544,130199.0,4885500.0
2017-06-14,26800,27800,26650,27000,70925,131908.0,4885500.0
2017-06-15,27100,27100,26100,26750,69907,130687.0,4885500.0
2017-06-16,26600,27700,26300,27500,82698,134351.0,4885500.0
2017-06-19,27500,28100,27300,27300,119293,133374.0,4885500.0
2017-06-20,27500,27600,26700,27000,73880,131908.0,4885500.0
2017-06-21,27000,27250,26650,26800,41262,130931.0,4885500.0
2017-06-22,26950,26950,25600,25600,87683,125069.0,4885500.0
2017-06-23,25850,26650,25850,26450,38694,129221.0,4885500.0
2017-06-26,26200,27100,25600,26750,54644,130687.0,4885500.0
2017-06-27,26550,27800,26550,27700,156921,135328.0,4885500.0
2017-06-28,27700,28750,27700,28300,191188,138260.0,4885500.0
2017-06-29,28550,28550,27300,27500,112530,134351.0,4885500.0
2017-06-30,27400,27700,27000,27600,40498,134840.0,4885500.0
2017-07-03,27900,28250,26000,26450,108233,129221.0,4885500.0
2017-07-04,26450,26750,24700,25300,150801,123603.0,4885500.0
2017-07-05,25300,26850,25300,26750,99840,130687.0,4885500.0
2017-07-06,27000,27500,26850,27200,101908,132886.0,4885500.0
2017-07-07,27150,27150,26650,26850,85156,131176.0,4885500.0
2017-07-10,27000,27100,26400,26400,85048,128977.0,4885500.0
2017-07-11,26450,28000,26450,28000,157007,136794.0,4885500.0
2017-07-12,28000,28800,27900,28650,164682,139970.0,4885500.0
2017-07-13,28650,29700,28250,29400,147798,143634.0,4885500.0
2017-07-14,29750,29750,28900,29300,97110,143145.0,4885500.0
2017-07-17,29050,29550,28700,29250,73069,142901.0,4885500.0
2017-07-18,29500,31650,29300,30700,289085,149985.0,4885500.0
2017-07-19,30800,32050,30050,31300,168696,152916.0,4885500.0
2017-07-20,31300,31700,30500,30850,88072,150718.0,4885500.0
2017-07-21,31000,31750,30100,31350,95698,153160.0,4885500.0
2017-07-24,31350,31700,30700,30950,75179,151206.0,4885500.0
2017-07-25,30750,30900,29050,29350,193053,143389.0,4885500.0
2017-07-26,29400,29700,28200,29400,103556,143634.0,4885500.0
2017-07-27,29150,29450,28500,28700,65363,140214.0,4885500.0
2017-07-28,28800,28800,27450,27500,118747,134351.0,4885500.0
2017-07-31,27200,28100,27050,27900,82030,136305.0,4885500.0
2017-08-01,28050,28300,27350,28000,55538,136794.0,4885500.0
2017-08-02,28450,28600,27850,28400,41702,138748.0,4885500.0
2017-08-03,28400,28400,26450,26450,114276,129221.0,4885500.0
2017-08-04,26350,26900,25300,25800,102145,126046.0,4885500.0
2017-08-07,25800,26650,25800,26450,47814,129221.0,4885500.0
2017-08-08,26550,27550,26200,27450,43721,134107.0,4885500.0
2017-08-09,27800,27800,26400,26550,79557,129710.0,4885500.0
2017-08-10,26550,26650,25800,26000,45619,127023.0,4885500.0
2017-08-11,25250,26050,25150,25550,61893,124825.0,4885500.0
2017-08-14,26200,26200,25450,26150,35503,127756.0,4885500.0
2017-08-16,26200,26550,25900,26450,45608,129221.0,4885500.0
2017-08-17,26350,27250,26350,27150,49819,132641.0,4885500.0
2017-08-18,26650,28000,26650,28000,89598,136794.0,4885500.0
2017-08-21,27900,28400,27400,28300,59416,138260.0,4885500.0
2017-08-22,29900,30100,28400,28650,259745,139970.0,4885500.0
2017-08-23,28800,29700,28800,29050,116487,141924.0,4885500.0
2017-08-24,29250,30000,28550,29850,120305,145832.0,4885500.0
2017-08-25,29650,30200,29500,29850,63417,145832.0,4885500.0
2017-08-28,29900,30150,28700,28850,77647,140947.0,4885500.0
2017-08-29,28750,29200,28350,28800,58846,140702.0,4885500.0
2017-08-30,28950,29100,27850,28250,89636,138015.0,4885500.0
2017-08-31,28400,28400,27800,28000,73446,136794.0,4885500.0
2017-09-01,28150,28950,27800,28600,66174,139725.0,4885500.0
2017-09-04,27700,28450,27600,27700,71439,135328.0,4885500.0
2017-09-05,28000,28300,27000,28100,85105,137283.0,4885500.0
2017-09-06,27950,28400,27500,27800,42249,135817.0,4885500.0
2017-09-07,28000,28250,27800,27850,33775,136061.0,4885500.0
2017-09-08,28100,28450,27800,28150,53652,137527.0,4885500.0
2017-09-11,28000,28350,27400,27500,53816,134351.0,4885500.0
2017-09-12,27700,28900,27500,28800,106242,140702.0,4885500.0
2017-09-13,29150,29300,28400,28500,66813,139237.0,4885500.0
2017-09-14,28550,28900,27700,28900,72936,141191.0,4885500.0
2017-09-15,28800,29400,28500,29100,73777,142168.0,4885500.0
2017-09-18,29200,29550,28900,29400,75648,143634.0,4885500.0
2017-09-19,29600,29600,27250,27700,173781,135328.0,4885500.0
2017-09-20,27700,27700,26400,26550,115979,129710.0,4885500.0
2017-09-21,26950,27350,26250,26300,84399,128489.0,4885500.0
2017-09-22,26300,26700,26000,26150,39809,127756.0,4885500.0
2017-09-25,26150,26600,24250,24900,103163,121649.0,4885500.0
2017-09-26,24500,25450,24350,24850,32338,121405.0,4885500.0
2017-09-27,24900,25300,24650,24850,46220,121405.0,4885500.0
2017-09-28,24850,25250,24450,24850,48172,121405.0,4885500.0
2017-09-29,24850,24950,23850,24750,63993,120916.0,4885500.0
2017-10-10,24900,25200,23850,23900,58360,116763.0,4885500.0
2017-10-11,23900,25000,23850,24700,43604,120672.0,4885500.0
2017-10-12,24700,24950,24350,24600,28109,120183.0,4885500.0
2017-10-13,24700,24800,23400,23750,44632,116031.0,4885500.0
2017-10-16,23750,23750,21950,22450,100869,109679.0,4885500.0
2017-10-17,22450,23300,22450,22900,33272,111878.0,4885500.0
2017-10-18,22700,23200,21950,22300,54614,108947.0,4885500.0
2017-10-19,22300,23300,22050,23050,42202,112611.0,4885500.0
2017-10-20,23050,24250,22700,23950,48552,117008.0,4885500.0
2017-10-23,24200,24250,23500,23550,22932,115054.0,4885500.0
2017-10-24,23600,24050,23500,24050,27087,117496.0,4885500.0
2017-10-25,24050,24050,23650,23950,16667,117008.0,4885500.0
2017-10-26,23900,24000,23400,24000,27072,117252.0,4885500.0
2017-10-27,24000,24600,23650,24300,27714,118718.0,4885500.0
2017-10-30,24100,24500,23900,24100,14419,117741.0,4885500.0
2017-10-31,24100,24550,23900,24500,16543,119695.0,4885500.0
2017-11-01,24600,24600,24250,24250,17316,118473.0,4885500.0
2017-11-02,24250,24650,23550,23950,18949,117008.0,4885500.0
2017-11-03,24000,24000,23450,23850,19912,116519.0,4885500.0
2017-11-06,23850,24000,23450,23750,21762,116031.0,4885500.0
2017-11-07,23750,23950,23450,23700,14030,115786.0,4885500.0
2017-11-08,23700,23700,23050,23350,33430,114076.0,4885500.0
2017-11-09,23200,24400,23200,24200,50320,118229.0,4885500.0
2017-11-10,24200,26150,23700,26050,95463,127788.0,4905500.0
2017-11-13,26050,26550,25600,26000,47202,127543.0,4905500.0
2017-11-14,26050,26750,25400,26450,60131,129750.0,4905500.0
2017-11-15,27000,27650,26200,26800,97985,131467.0,4905500.0
2017-11-16,27000,27300,26450,26650,41551,130732.0,4905500.0
2017-11-17,26900,26900,26000,26300,51553,129015.0,4905500.0
2017-11-20,26350,26350,25550,25850,41000,126807.0,4905500.0
2017-11-21,26100,27600,25800,27200,90586,133430.0,4905500.0
2017-11-22,27550,28300,27500,28050,144971,137599.0,4905500.0
2017-11-23,28000,28300,27500,28000,50352,137354.0,4905500.0
2017-11-24,27700,28950,27700,28600,108468,140297.0,4905500.0
2017-11-27,28900,28900,27200,27400,72043,134411.0,4905500.0
2017-11-28,27500,27500,26250,27000,45324,132448.0,4905500.0
2017-11-29,26950,28900,26500,28900,110129,141769.0,4905500.0
2017-11-30,28450,28900,27650,28050,85847,137599.0,4905500.0
2017-12-01,28100,29500,28100,28850,131858,141524.0,4905500.0
2017-12-04,28850,28850,27500,28000,41867,137354.0,4905500.0
2017-12-05,28100,28800,27850,28350,37993,139071.0,4905500.0
2017-12-06,28000,28800,27950,28000,29021,137354.0,4905500.0
2017-12-07,27950,28600,26800,28250,46529,138580.0,4905500.0
2017-12-08,27950,28300,27700,27850,21296,136618.0,4905500.0
2017-12-11,27900,28650,27700,28350,27136,139071.0,4905500.0
2017-12-12,28350,28850,28100,28450,25428,139561.0,4905500.0
2017-12-13,28850,30600,28800,30050,199590,147410.0,4905500.0
2017-12-14,30050,30400,29550,30000,69941,147165.0,4905500.0
2017-12-15,30000,30550,29600,30500,56057,149618.0,4905500.0
2017-12-18,30750,30750,29900,30300,34602,148637.0,4905500.0
2017-12-19,30400,30400,29250,30100,48265,147656.0,4905500.0
2017-12-20,30100,30150,29500,30100,27401,147656.0,4905500.0
2017-12-21,30100,30100,28950,28950,38250,142014.0,4905500.0
2017-12-22,28950,30000,28900,29950,38998,146920.0,4905500.0
2017-12-26,30350,30350,29650,29800,72882,146184.0,4905500.0
2017-12-27,29700,29950,29100,29450,44914,144467.0,4905500.0
2017-12-28,29650,29700,29000,29500,45375,144712.0,4905500.0
2018-01-02,29450,29500,27350,27550,108238,135147.0,4905500.0
2018-01-03,27800,28200,26450,28000,125736,137354.0,4905500.0
2018-01-04,28000,28000,27200,27350,66886,134165.0,4905500.0
2018-01-05,27400,27850,26850,27200,39644,133430.0,4905500.0
2018-01-08,27200,27250,25650,26100,92494,128034.0,4905500.0
2018-01-09,26200,26900,25800,26300,41674,129015.0,4905500.0
2018-01-10,26300,26550,25450,25900,47513,127052.0,4905500.0
2018-01-11,25900,27200,25600,26450,70023,129750.0,4905500.0
2018-01-12,26900,26900,25700,26050,46600,127788.0,4905500.0
2018-01-15,26300,26400,25600,26050,46364,127788.0,4905500.0
2018-01-16,26200,27350,25600,27100,58262,132939.0,4905500.0
2018-01-17,27000,27900,26800,27750,60087,136128.0,4905500.0
2018-01-18,28100,28100,27200,27950,51995,137109.0,4905500.0
2018-01-19,27950,28200,27500,27600,29733,135392.0,4905500.0
2018-01-22,27800,27900,26800,27100,44891,132939.0,4905500.0
2018-01-23,27000,27150,26100,26300,78041,129015.0,4905500.0
2018-01-24,26450,27150,26100,26800,39154,131467.0,4905500.0
2018-01-25,27000,27000,26250,26750,39105,131222.0,4905500.0
2018-01-26,26700,27550,26500,27000,46585,132448.0,4905500.0
2018-01-29,27300,27350,26550,26700,58461,130977.0,4905500.0
2018-01-30,26700,27000,26400,26500,58369,129996.0,4905500.0
2018-01-31,26500,26800,25850,26000,61450,127543.0,4905500.0
2018-02-01,26000,26300,25900,26000,35054,127543.0,4905500.0
2018-02-02,26000,26200,25050,25200,70557,123619.0,4905500.0
2018-02-05,24600,25900,23950,24000,76422,117732.0,4905500.0
2018-02-06,22350,24450,22300,24250,82080,118958.0,4905500.0
2018-02-07,24300,24750,23800,24000,52449,117732.0,4905500.0
2018-02-08,24650,25500,23950,25300,97547,124109.0,4905500.0
2018-02-09,24550,25350,24200,25050,48759,122883.0,4905500.0
2018-02-12,25250,25300,24550,24800,33966,121656.0,4905500.0
2018-02-13,25100,25150,24200,24250,21890,118958.0,4905500.0
2018-02-14,24250,26000,23150,25850,107213,126807.0,4905500.0
2018-02-19,25900,26250,25500,26050,39010,127788.0,4905500.0
2018-02-20,25950,25950,25300,25500,22655,125090.0,4905500.0
2018-02-21,25200,26500,25200,26450,58732,129750.0,4905500.0
2018-02-22,26000,26600,26000,26250,28785,128769.0,4905500.0
2018-02-23,26250,26300,25650,25900,31048,127052.0,4905500.0
2018-02-26,26000,26250,25900,25900,15441,127052.0,4905500.0
2018-02-27,25950,26400,25650,26200,20586,128524.0,4905500.0
2018-02-28,26150,26500,25650,26250,16876,128769.0,4905500.0
2018-03-02,26100,26850,25600,26400,20003,129505.0,4905500.0
2018-03-05,26550,26550,25800,26000,26322,127543.0,4905500.0
2018-03-06,26200,26400,26100,26250,9818,128769.0,4905500.0
2018-03-07,26400,26450,25950,26100,22079,128034.0,4905500.0
2018-03-08,25900,26400,25800,26100,10409,128034.0,4905500.0
2018-03-09,26400,26500,25400,25600,36754,125581.0,4905500.0
2018-03-12,25500,26050,25400,25900,18077,127052.0,4905500.0
2018-03-13,26400,26400,25550,26200,30064,128524.0,4905500.0
2018-03-14,26300,26300,25800,26000,15049,127543.0,4905500.0
2018-03-15,26000,26100,25800,25950,15890,127298.0,4905500.0
2018-03-16,25750,26150,25750,26050,16718,127788.0,4905500.0
2018-03-19,26050,26250,25800,25850,14220,126807.0,4905500.0
2018-03-20,25800,26050,25500,26000,21467,127543.0,4905500.0
2018-03-21,25900,26350,25800,26050,22406,127788.0,4905500.0
2018-03-22,26200,26250,25750,25950,38084,127298.0,4905500.0
2018-03-23,25500,25800,24850,25050,36174,122883.0,4905500.0
2018-03-26,24900,25300,24550,24950,20849,122392.0,4905500.0
2018-03-27,24950,25200,24450,24800,34439,121656.0,4905500.0
2018-03-28,24500,25100,24450,24800,29423,121656.0,4905500.0
2018-03-29,25250,25250,24600,25000,12812,122638.0,4905500.0
2018-03-30,25000,25000,23850,24000,73326,117732.0,4905500.0
2018-04-02,24000,24000,22900,23300,54336,114298.0,4905500.0
2018-04-03,22850,23350,22600,23200,27049,113808.0,4905500.0
2018-04-04,23450,23450,22150,22400,32480,109883.0,4905500.0
2018-04-05,22450,22950,22300,22750,16401,111600.0,4905500.0
2018-04-06,22900,22900,22350,22850,14602,112091.0,4905500.0
2018-04-09,22550,23000,22550,22900,10275,112336.0,4905500.0
2018-04-10,23200,23200,22450,22800,18320,111845.0,4905500.0
2018-04-11,22800,23450,22700,23300,12370,114298.0,4905500.0
2018-04-12,23350,24450,23250,24400,26651,119694.0,4905500.0
2018-04-13,24550,24550,23300,23600,40250,115770.0,4905500.0
2018-04-16,23250,23850,23250,23700,16107,116260.0,4905500.0
2018-04-17,23450,23900,23450,23800,14627,116751.0,4905500.0
2018-04-18,23900,23900,23500,23800,15690,116751.0,4905500.0
2018-04-19,23800,23900,23600,23800,20240,116751.0,4905500.0
2018-04-20,23650,24250,23650,24250,24986,118958.0,4905500.0
2018-04-23,24150,24250,23650,24150,28336,118468.0,4905500.0
2018-04-24,24200,24200,23200,23400,36859,114789.0,4905500.0
2018-04-25,23400,23450,22700,22950,15742,112581.0,4905500.0
2018-04-26,22800,23400,22700,23200,26882,113808.0,4905500.0
2018-04-27,23300,23300,22500,23000,47483,112826.0,4905500.0
2018-04-30,23200,23200,22000,22700,41468,111355.0,4905500.0
2018-05-02,22250,22350,21650,22000,107573,107921.0,4905500.0
2018-05-03,22100,22200,21700,22050,35702,108166.0,4905500.0
2018-05-04,22050,22200,20800,21300,56482,104487.0,4905500.0
2018-05-08,21350,21350,20800,20900,41792,102525.0,4905500.0
2018-05-09,21050,21850,20750,21800,26763,106940.0,4905500.0
2018-05-10,21900,21900,21450,21850,27933,107185.0,4905500.0
2018-05-11,21850,22300,21750,21850,16924,107185.0,4905500.0
2018-05-14,22000,22500,21800,22400,24301,109883.0,4905500.0
2018-05-15,22400,24250,21900,23550,70481,115525.0,4905500.0
2018-05-16,23700,23700,22650,22650,28455,111110.0,4905500.0
2018-05-17,22450,23000,22200,22700,25170,111355.0,4905500.0
2018-05-18,22700,23000,22350,22900,12798,112336.0,4905500.0
2018-05-21,23300,23300,22850,23000,8638,112826.0,4905500.0
2018-05-23,22950,22950,22100,22450,29329,110128.0,4905500.0
2018-05-24,22300,22450,21800,22150,15420,108657.0,4905500.0
2018-05-25,21900,22150,21500,21650,18789,106204.0,4905500.0
2018-05-28,22200,22200,21600,22000,15487,107921.0,4905500.0
2018-05-29,21700,22850,21500,22650,27413,111110.0,4905500.0
2018-05-30,22650,22750,21950,22050,13451,108166.0,4905500.0
2018-05-31,22050,22250,21700,22100,10598,108412.0,4905500.0
2018-06-01,22350,22350,21850,21950,11574,107676.0,4905500.0
2018-06-04,21850,22450,21800,22350,10241,109638.0,4905500.0
2018-06-05,22500,23300,22250,23100,45795,113317.0,4905500.0
2018-06-07,22800,23800,22800,23200,27191,113808.0,4905500.0
2018-06-08,23100,23300,22950,23050,11573,113072.0,4905500.0
2018-06-11,23100,23350,23050,23100,8208,113317.0,4905500.0
2018-06-12,22900,23450,22850,22950,16697,112581.0,4905500.0
2018-06-14,23050,23050,22650,22950,4762,112581.0,4905500.0
2018-06-15,22950,22950,22150,22400,13016,109883.0,4905500.0
2018-06-18,22400,22400,21250,21400,17012,104978.0,4905500.0
2018-06-19,21250,21700,20700,20900,11995,102525.0,4905500.0
2018-06-20,20500,21350,19900,20500,98159,100563.0,4905500.0
2018-06-21,20650,20800,19950,20050,23919,98355.0,4905500.0
2018-06-22,20000,20300,19650,19800,29731,97129.0,4905500.0
2018-06-25,20150,20450,19600,20450,22200,100317.0,4905500.0
2018-06-26,20000,20650,19750,20600,30518,101053.0,4905500.0
2018-06-27,20500,20600,20150,20500,24166,100563.0,4905500.0
2018-06-28,20500,20500,19900,20350,11254,99827.0,4905500.0
2018-06-29,20450,20450,19750,20000,13191,98110.0,4905500.0
2018-07-02,20000,20600,19500,20400,17909,100072.0,4905500.0
2018-07-03,20550,20550,20000,20450,10314,100317.0,4905500.0
2018-07-04,20400,20750,19750,20550,11249,100808.0,4905500.0
2018-07-05,20550,20550,19750,19750,11465,96884.0,4905500.0
2018-07-06,19700,20100,19550,20050,11902,98355.0,4905500.0
2018-07-09,19950,20250,19750,19950,5257,97865.0,4905500.0
2018-07-10,19950,20300,19850,20100,13569,98601.0,4905500.0
2018-07-11,20250,21500,20000,20450,25874,100317.0,4905500.0
2018-07-12,20350,21050,20100,21000,17554,103016.0,4905500.0
2018-07-13,21050,21100,20550,20800,12791,102034.0,4905500.0
2018-07-16,20800,21000,20350,20700,15729,101544.0,4905500.0
2018-07-17,20950,20950,20450,20800,15636,102034.0,4905500.0
2018-07-18,20700,21450,20500,21000,25955,103016.0,4905500.0
2018-07-19,21050,21050,20500,20600,7926,101053.0,4905500.0
2018-07-20,20950,20950,20150,20600,9050,101053.0,4905500.0
2018-07-23,20350,20500,19250,19250,18230,94431.0,4905500.0
2018-07-24,19300,19700,18950,19350,22100,94921.0,4905500.0
2018-07-25,19650,19650,18500,18500,27152,90752.0,4905500.0
2018-07-26,18200,19300,18000,19100,39072,93695.0,4905500.0
2018-07-27,19300,19400,18950,19050,12572,93450.0,4905500.0
2018-07-30,19050,19250,18750,19050,7806,93450.0,4905500.0
2018-07-31,18950,19500,18800,19050,12953,93450.0,4905500.0
2018-08-01,19000,19250,18750,18900,37424,92714.0,4905500.0
2018-08-02,18900,18950,18050,18500,25588,90752.0,4905500.0
2018-08-03,18600,18600,18300,18350,12940,90016.0,4905500.0
2018-08-06,18350,18550,18000,18350,17414,90016.0,4905500.0
2018-08-07,18400,18500,18100,18400,9129,90261.0,4905500.0
2018-08-08,18400,18400,17700,17850,27254,87563.0,4905500.0
2018-08-09,17900,17900,17600,17800,14355,87318.0,4905500.0
2018-08-10,17700,17800,17200,17400,27478,85356.0,4905500.0
2018-08-13,17400,17400,16250,16250,44371,79714.0,4905500.0
2018-08-14,16000,16200,15350,15850,72662,77752.0,4905500.0
2018-08-16,16200,16650,15500,16150,80406,79224.0,4905500.0
2018-08-17,16100,16100,15400,15550,49944,76281.0,4905500.0
2018-08-20,15650,16000,15250,15250,50041,74809.0,4905500.0
2018-08-21,15400,15450,15050,15350,47490,75299.0,4905500.0
2018-08-22,15450,16250,15350,15850,53063,77752.0,4905500.0
2018-08-23,15900,15900,15300,15600,27091,76526.0,4905500.0
2018-08-24,15500,15500,15000,15200,53197,74564.0,4905500.0
2018-08-27,15300,15500,15000,15300,38845,75054.0,4905500.0
2018-08-28,15300,15550,15150,15350,40094,75299.0,4905500.0
2018-08-29,15350,18400,15350,16550,284809,81186.0,4905500.0
2018-08-30,16700,16700,16200,16200,42761,79469.0,4905500.0
2018-08-31,16250,17550,16200,17150,87450,84129.0,4905500.0
2018-09-03,17250,17300,16600,16750,28413,82167.0,4905500.0
2018-09-04,16800,16950,16350,16900,39381,82903.0,4905500.0
2018-09-05,17450,17900,17200,17550,133521,86092.0,4905500.0
2018-09-06,17450,17600,17100,17400,31325,85356.0,4905500.0
2018-09-07,17400,17400,16400,16650,50456,81677.0,4905500.0
2018-09-10,16500,17250,16400,16850,23948,82658.0,4905500.0
2018-09-11,16850,18100,16850,17650,75030,86582.0,4905500.0
2018-09-12,17650,17800,17100,17400,27679,85356.0,4905500.0
2018-09-13,17400,17850,17300,17800,30374,87318.0,4905500.0
2018-09-14,17800,17800,16900,17100,36294,83884.0,4905500.0
2018-09-17,17250,17250,16400,17050,21041,83639.0,4905500.0
2018-09-18,17100,17250,16800,16950,11591,83148.0,4905500.0
2018-09-19,16900,17300,16050,16200,50115,79469.0,4905500.0
2018-09-20,16300,16400,15650,15900,39622,77997.0,4905500.0
2018-09-21,15700,15900,15600,15650,23420,76771.0,4905500.0
2018-09-27,15750,15750,15450,15450,29560,75790.0,4905500.0
2018-09-28,15500,16300,15350,15800,29582,77507.0,4905500.0
2018-10-01,15800,15950,15400,15450,24730,75790.0,4905500.0
2018-10-02,15450,15750,14950,15150,41506,74318.0,4905500.0
2018-10-04,15250,15350,14850,15100,20643,74073.0,4905500.0
2018-10-05,15000,15150,14700,15150,18898,74318.0,4905500.0
2018-10-08,14900,15300,14900,15250,14942,74809.0,4905500.0
2018-10-10,15200,15300,14350,14800,31063,72601.0,4905500.0
2018-10-11,14050,14500,13350,13350,38358,65488.0,4905500.0
2018-10-12,12700,14000,12700,13950,35650,68432.0,4905500.0
2018-10-15,13800,14350,13600,14150,8936,69413.0,4905500.0
2018-10-16,14150,14750,14050,14650,6741,71866.0,4905500.0
2018-10-17,14900,15300,14500,14750,5773,72356.0,4905500.0
2018-10-18,14750,15100,14200,14200,22643,69658.0,4905500.0
2018-10-19,14200,14350,13450,14300,18794,70149.0,4905500.0
