나이벡(138610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-10,6331,6331,5622,5837,304404,25496.0,3601078.0
2014-12-11,5779,5779,5524,5590,147979,24415.0,3601078.0
2014-12-12,5556,6142,5498,5689,163863,24847.0,3601078.0
2014-12-15,5680,5853,5548,5780,46040,25244.0,3601078.0
2014-12-16,5696,5779,5465,5474,98652,23911.0,3601078.0
2014-12-17,5441,5919,5391,5516,67758,24091.0,3601078.0
2014-12-18,5539,5539,4905,5104,203325,24048.0,3884900.0
2014-12-19,5185,5243,5037,5170,78179,24358.0,3884900.0
2014-12-22,5201,5201,5012,5071,69454,23892.0,3884900.0
2014-12-23,5053,5432,4921,5030,267134,23698.0,3884900.0
2014-12-24,5061,5465,4930,5392,282677,25407.0,3884900.0
2014-12-26,5301,6101,5292,5797,262234,28641.0,4074114.0
2014-12-29,5795,6142,5647,5978,101261,29537.0,4074114.0
2014-12-30,6018,6224,5927,5978,72582,29537.0,4074114.0
2015-01-02,5961,5961,5399,5615,157749,27745.0,4074114.0
2015-01-05,5605,5927,5449,5878,73452,29048.0,4074114.0
2015-01-06,5771,5935,5688,5804,57499,28682.0,4074114.0
2015-01-07,5771,5804,5556,5631,71821,27826.0,4074114.0
2015-01-08,5581,5820,5507,5722,70186,28274.0,4074114.0
2015-01-09,5746,5787,5605,5755,45873,28437.0,4074114.0
2015-01-12,5754,5779,5638,5648,42546,27908.0,4074114.0
2015-01-13,5647,5771,5556,5557,68366,27460.0,4074114.0
2015-01-14,5564,5605,5531,5581,20711,27582.0,4074114.0
2015-01-15,5564,6009,5564,5887,83171,29089.0,4074114.0
2015-01-16,5779,5853,5647,5656,51471,27948.0,4074114.0
2015-01-19,5655,5746,5572,5664,44947,27989.0,4074114.0
2015-01-20,5664,5688,5531,5656,25849,27948.0,4074114.0
2015-01-21,5655,6018,5647,5978,105008,29537.0,4074114.0
2015-01-22,5935,5976,5688,5829,68413,29807.0,4216025.0
2015-01-23,5836,5902,5589,5689,57396,29091.0,4216025.0
2015-01-26,5680,5729,5531,5541,71802,28332.0,4216025.0
2015-01-27,5524,5564,5251,5360,96143,27404.0,4216025.0
2015-01-28,5358,5482,5275,5467,34180,27952.0,4216025.0
2015-01-29,5507,5507,5334,5392,28881,27573.0,4216025.0
2015-01-30,5391,5432,5201,5203,66988,26603.0,4216025.0
2015-02-02,5201,5482,5152,5360,106107,27404.0,4216025.0
2015-02-03,5358,5498,5301,5392,98027,27573.0,4216025.0
2015-02-04,5399,5441,5317,5318,38261,27193.0,4216025.0
2015-02-05,5358,5647,5284,5565,91466,28458.0,4216025.0
2015-02-06,5556,6224,5515,5904,266585,30187.0,4216025.0
2015-02-09,5861,5902,5655,5656,92143,28922.0,4216025.0
2015-02-10,5721,5721,5498,5508,54790,28163.0,4216025.0
2015-02-11,5524,5696,5391,5673,64867,29006.0,4216025.0
2015-02-12,5647,5672,5524,5524,47359,28247.0,4216025.0
2015-02-13,5605,5664,5441,5607,53161,28669.0,4216025.0
2015-02-16,5572,5993,5572,5780,235247,29554.0,4216025.0
2015-02-17,5812,6422,5672,6027,311848,30819.0,4216025.0
2015-02-23,6101,6117,5836,5870,92968,30018.0,4216025.0
2015-02-24,5886,6364,5878,5994,183798,30651.0,4216025.0
2015-02-25,6018,6042,5771,5771,90571,29512.0,4216025.0
2015-02-26,5779,5927,5655,5714,61242,29217.0,4216025.0
2015-02-27,5688,5911,5638,5804,56204,29681.0,4216025.0
2015-03-02,5795,5845,5672,5697,62916,29133.0,4216025.0
2015-03-03,5771,5878,5705,5870,34298,30018.0,4216025.0
2015-03-04,5878,6101,5787,5985,89358,30608.0,4216025.0
2015-03-05,5985,6142,5878,5985,79658,30608.0,4216025.0
2015-03-06,5985,6364,5935,6282,207806,32126.0,4216025.0
2015-03-09,6339,6586,6158,6407,202247,32759.0,4216025.0
2015-03-10,6430,6471,5944,6431,130273,32885.0,4216025.0
2015-03-11,6356,6867,6273,6744,261505,34487.0,4216025.0
2015-03-12,6826,6826,6512,6695,112337,34234.0,4216025.0
2015-03-13,6603,6661,6331,6472,110093,33096.0,4216025.0
2015-03-16,6422,6801,6348,6678,93406,34150.0,4216025.0
2015-03-17,6678,6735,6479,6571,56218,33602.0,4216025.0
2015-03-18,6579,6636,6273,6307,102857,32253.0,4216025.0
2015-03-19,6315,6364,6101,6332,66007,32379.0,4216025.0
2015-03-20,6331,6834,6241,6744,157115,34487.0,4216025.0
2015-03-23,6752,6842,6653,6687,66513,34192.0,4216025.0
2015-03-24,6653,7403,6653,7025,177291,35921.0,4216025.0
2015-03-25,6966,7296,6908,7091,94326,36258.0,4216025.0
2015-03-26,7007,7090,6883,6885,67148,35204.0,4216025.0
2015-03-27,6850,6892,6678,6802,92117,34782.0,4216025.0
2015-03-30,6842,6908,6595,6876,66944,35162.0,4216025.0
2015-03-31,6925,6949,6619,6695,78127,34234.0,4216025.0
2015-04-01,6694,6710,6430,6489,75895,33180.0,4216025.0
2015-04-02,6488,6694,6389,6489,89056,33180.0,4216025.0
2015-04-03,6538,6595,6430,6497,37313,33222.0,4216025.0
2015-04-06,6562,6661,6405,6637,63913,33939.0,4216025.0
2015-04-07,6776,7007,6636,6811,99589,34824.0,4216025.0
2015-04-08,6867,7700,6842,7519,308556,38450.0,4216025.0
2015-04-09,7519,7749,7337,7725,195524,39504.0,4216025.0
2015-04-10,7708,8863,7535,8616,571901,44057.0,4216025.0
2015-04-13,8450,8863,8079,8575,310447,43847.0,4216025.0
2015-04-14,8821,9068,8244,8657,188004,44268.0,4216025.0
2015-04-15,8656,9357,8409,8863,240601,45322.0,4216025.0
2015-04-16,8986,9110,8409,8616,161940,44057.0,4216025.0
2015-04-17,8450,9893,8409,9894,316874,50592.0,4216025.0
2015-04-20,9728,11295,9687,11213,534620,57338.0,4216025.0
2015-04-21,11295,12078,10718,11213,311501,57338.0,4216025.0
2015-04-22,11048,12737,10017,11625,535946,59446.0,4216025.0
2015-04-23,12078,12202,10470,10884,367940,55652.0,4216025.0
2015-04-24,10882,11212,9687,10265,316826,52490.0,4216025.0
2015-04-27,10264,10841,10058,10718,185589,54808.0,4216025.0
2015-04-28,10799,10841,9192,9647,249454,49327.0,4216025.0
2015-04-29,9645,10058,9151,9688,233926,51057.0,4345261.0
2015-04-30,9604,9769,8863,9234,132849,48667.0,4345261.0
2015-05-04,9274,9316,8574,8780,111182,46277.0,4345261.0
2015-05-06,8780,9398,8491,9276,130293,48884.0,4345261.0
2015-05-07,9192,9481,8656,9358,99452,49319.0,4345261.0
2015-05-08,9357,10470,9274,10058,248774,53012.0,4345261.0
2015-05-11,10058,10388,9852,10388,106284,54750.0,4345261.0
2015-05-12,10264,11913,9769,10265,820773,54098.0,4345261.0
2015-05-13,10141,11129,10017,10801,281942,56923.0,4345261.0
2015-05-14,10799,11129,10470,10677,101796,56271.0,4345261.0
2015-05-15,10718,11006,10388,10595,86879,55837.0,4345261.0
2015-05-18,10346,11129,10305,11089,148963,58444.0,4345261.0
2015-05-19,11212,12696,10965,12120,352211,63875.0,4345261.0
2015-05-20,12490,13891,12160,13480,292678,71045.0,4345261.0
2015-05-21,13438,14716,13191,13563,277196,71480.0,4345261.0
2015-05-22,13356,13562,11707,12532,281679,66048.0,4345261.0
2015-05-26,12449,12573,11789,12202,117495,64310.0,4345261.0
2015-05-27,12036,12407,11459,12202,134147,64310.0,4345261.0
2015-05-28,12407,12903,11996,12779,134143,67352.0,4345261.0
2015-05-29,12861,12903,11748,12450,151834,65613.0,4345261.0
2015-06-01,12449,14139,12078,13893,345403,73218.0,4345261.0
2015-06-02,13851,14387,13191,13522,163945,71262.0,4345261.0
2015-06-03,13521,13851,13026,13563,102162,71480.0,4345261.0
2015-06-04,13562,13562,12325,13109,199066,69090.0,4345261.0
2015-06-05,12820,13480,12531,13192,124089,69524.0,4345261.0
2015-06-08,13109,13480,12737,13192,58746,69524.0,4345261.0
2015-06-09,13397,13727,12943,13274,80569,69959.0,4345261.0
2015-06-10,13273,13438,12614,12945,87300,68221.0,4345261.0
2015-06-11,13026,13150,12449,12986,55457,68438.0,4345261.0
2015-06-12,12820,13026,12449,12532,66368,66048.0,4345261.0
2015-06-15,12202,12449,10429,11048,171036,58226.0,4345261.0
2015-06-16,11129,11625,10388,11131,186117,58661.0,4345261.0
2015-06-17,11129,11171,10388,11089,113093,58444.0,4345261.0
2015-06-18,11088,12284,10924,12038,166564,63441.0,4345261.0
2015-06-19,11996,12284,11583,11955,68979,63006.0,4345261.0
2015-06-22,11954,12655,11789,12573,99859,66265.0,4345261.0
2015-06-23,12779,13644,12407,12779,247977,67352.0,4345261.0
2015-06-24,12573,13438,11996,12285,261693,64744.0,4345261.0
2015-06-25,11872,12366,11418,11996,317550,63224.0,4345261.0
2015-06-26,10841,11542,10511,11419,426274,60182.0,4345261.0
2015-06-29,11048,11459,10552,10554,148561,55619.0,4345261.0
2015-06-30,10429,11088,9687,11089,133794,58444.0,4345261.0
2015-07-01,11048,11625,10882,11502,112677,60616.0,4345261.0
2015-07-02,11789,11789,11129,11295,70101,59530.0,4345261.0
2015-07-03,11295,11583,11088,11254,85204,59313.0,4345261.0
2015-07-06,10759,11295,10470,10512,163569,55402.0,4345261.0
2015-07-07,10635,10882,9440,9770,167665,51491.0,4345261.0
2015-07-08,9811,10058,9192,9729,100179,51274.0,4345261.0
2015-07-09,9563,9893,9316,9894,51542,52143.0,4345261.0
2015-07-10,9934,10141,9398,9688,67672,51057.0,4345261.0
2015-07-13,9481,9852,9398,9853,49073,51926.0,4345261.0
2015-07-14,9811,11088,9811,10760,183554,56706.0,4345261.0
2015-07-15,10759,10759,10388,10635,55618,56054.0,4345261.0
2015-07-16,10635,10882,10429,10677,41140,56271.0,4345261.0
2015-07-17,10676,10799,10264,10388,53527,54750.0,4345261.0
2015-07-20,10470,11377,10305,11213,176514,59096.0,4345261.0
2015-07-21,11336,11459,10882,11172,53525,58878.0,4345261.0
2015-07-22,11171,11996,11171,11584,114862,61051.0,4345261.0
2015-07-23,11830,12202,11418,11502,106455,60616.0,4345261.0
2015-07-24,11418,11789,11171,11502,64027,60616.0,4345261.0
2015-07-27,11542,11954,10799,10801,170144,56923.0,4345261.0
2015-07-28,10552,10924,9975,10924,106040,57575.0,4345261.0
2015-07-29,10880,11185,10141,10533,69475,52620.0,4348761.0
2015-07-30,10532,10706,9792,10315,87906,51533.0,4348761.0
2015-07-31,10097,10489,9836,10489,52616,52403.0,4348761.0
2015-08-03,10315,11229,10228,10359,107221,51750.0,4348761.0
2015-08-04,10358,10619,10054,10576,26738,52837.0,4348761.0
2015-08-05,10576,11142,10402,11012,37567,55012.0,4348761.0
2015-08-06,10880,11098,10706,10968,28372,54794.0,4348761.0
2015-08-07,10793,10880,10402,10620,50564,53055.0,4348761.0
2015-08-10,10445,10880,10445,10620,59525,53055.0,4348761.0
2015-08-11,10793,10793,10228,10402,23207,51968.0,4348761.0
2015-08-12,10358,10619,9749,10010,77950,50011.0,4348761.0
2015-08-13,10054,10097,9444,9880,86495,49358.0,4348761.0
2015-08-17,9836,10010,9618,9749,29895,48706.0,4348761.0
2015-08-18,9749,9836,9052,9053,51378,45227.0,4348761.0
2015-08-19,9052,9052,8356,8444,74605,42183.0,4348761.0
2015-08-20,8609,8696,8295,8426,71120,42096.0,4348761.0
2015-08-21,7912,7912,7390,7643,112830,38182.0,4348761.0
2015-08-24,7573,7642,6955,6964,90039,34790.0,4348761.0
2015-08-25,7216,7529,6885,7486,87470,37399.0,4348761.0
2015-08-26,7486,7799,7303,7686,83735,38400.0,4348761.0
2015-08-27,7790,8051,7581,7695,46693,38443.0,4348761.0
2015-08-28,7721,9966,7721,9967,614977,49793.0,4348761.0
2015-08-31,9705,9792,8791,9140,427542,45662.0,4348761.0
2015-09-01,9096,9314,8635,8748,235795,43705.0,4348761.0
2015-09-02,8530,8748,8443,8748,106196,43705.0,4348761.0
2015-09-03,8922,9140,8600,8600,122676,42966.0,4348761.0
2015-09-04,8600,8835,7834,7913,176423,39530.0,4348761.0
2015-09-07,7773,8138,7764,7921,24449,39574.0,4348761.0
2015-09-08,7851,8095,7651,7756,29244,38747.0,4348761.0
2015-09-09,7930,8208,7677,8139,39256,40661.0,4348761.0
2015-09-10,8008,8173,7834,8174,26483,40835.0,4348761.0
2015-09-11,8182,8347,8008,8095,50994,40443.0,4348761.0
2015-09-14,8130,8226,7668,7773,34415,38834.0,4348761.0
2015-09-15,7825,7921,7581,7669,21114,38313.0,4348761.0
2015-09-16,7668,7912,7668,7913,32392,39530.0,4348761.0
2015-09-17,8043,8234,7842,8226,55273,41096.0,4348761.0
2015-09-18,8104,8417,8043,8330,142543,41618.0,4348761.0
2015-09-21,8182,8278,8086,8095,24982,40443.0,4348761.0
2015-09-22,8095,8330,7921,8278,76540,48965.0,5148761.0
2015-09-23,7973,8199,7834,7904,105117,46751.0,5148761.0
2015-09-24,7877,8121,7773,8122,69064,48038.0,5148761.0
2015-09-25,8138,8138,7921,8000,39398,47317.0,5148761.0
2015-09-30,7851,7851,7668,7773,38075,45978.0,5148761.0
2015-10-01,7921,7921,7782,7817,40604,46236.0,5148761.0
2015-10-02,7834,7903,7747,7808,16904,46184.0,5148761.0
2015-10-05,7834,8356,7834,8095,56343,47883.0,5148761.0
2015-10-06,8147,8330,8051,8287,48844,49016.0,5148761.0
2015-10-07,8313,8582,8191,8531,73287,50458.0,5148761.0
2015-10-08,8530,8878,8461,8531,72115,50458.0,5148761.0
2015-10-12,8696,8696,8417,8418,31590,49789.0,5148761.0
2015-10-13,8417,8669,8086,8339,44232,49325.0,5148761.0
2015-10-14,8408,8408,8095,8365,35734,49480.0,5148761.0
2015-10-15,9183,10097,8878,9053,366711,53547.0,5148761.0
2015-10-16,9009,9401,8835,8922,89293,52775.0,5148761.0
2015-10-19,9139,9836,8922,9314,99565,55092.0,5148761.0
2015-10-20,9531,10010,9401,9967,122762,58953.0,5148761.0
2015-10-21,10141,10184,9705,9967,71999,58953.0,5148761.0
2015-10-22,9836,11185,9662,10620,206632,62815.0,5148761.0
2015-10-23,10967,11011,10445,10446,76583,61785.0,5148761.0
2015-10-26,10402,10576,9966,10054,74448,59468.0,5148761.0
2015-10-27,10010,10054,9575,10010,61036,59211.0,5148761.0
2015-10-28,9879,10097,9575,9967,49674,58953.0,5148761.0
2015-10-29,9966,9966,9575,9793,42197,57924.0,5148761.0
2015-10-30,9792,9792,9357,9401,34919,55607.0,5148761.0
2015-11-02,9357,9618,9096,9401,30279,55607.0,5148761.0
2015-11-03,9488,9662,9140,9401,32473,55607.0,5148761.0
2015-11-04,9575,9792,9052,9575,47262,56636.0,5148761.0
2015-11-05,9444,9705,9401,9488,32807,56121.0,5148761.0
2015-11-06,9749,11185,9662,10272,232723,60755.0,5148761.0
2015-11-09,10358,10445,9749,9880,61286,58438.0,5148761.0
2015-11-10,9749,9836,9140,9401,95649,55607.0,5148761.0
2015-11-11,9401,9531,9183,9401,31573,55607.0,5148761.0
2015-11-12,9401,10271,9314,9967,53806,58953.0,5148761.0
2015-11-13,9662,10271,9662,9706,37734,57409.0,5148761.0
2015-11-16,9444,10358,9444,9749,57535,57666.0,5148761.0
2015-11-17,9792,9792,9444,9619,70324,56894.0,5148761.0
2015-11-18,9705,9705,9314,9532,43496,56379.0,5148761.0
2015-11-19,9575,11751,9401,10446,276658,61785.0,5148761.0
2015-11-20,10532,10706,10054,10315,73347,61013.0,5148761.0
2015-11-23,10184,11011,10184,10228,95784,60498.0,5148761.0
2015-11-24,10271,10750,10271,10402,48509,61528.0,5148761.0
2015-11-25,10271,10619,10141,10533,61590,62300.0,5148761.0
2015-11-26,10576,10968,10445,10620,64960,62815.0,5148761.0
2015-11-27,10706,11229,10576,10968,90813,64874.0,5148761.0
2015-11-30,10837,11229,10793,10968,43326,64874.0,5148761.0
2015-12-01,10968,11098,10750,10837,34889,64102.0,5148761.0
2015-12-02,10837,11011,10619,10620,35994,62815.0,5148761.0
2015-12-03,10619,10837,10228,10707,28697,63330.0,5148761.0
2015-12-04,10445,10837,10445,10663,15027,63072.0,5148761.0
2015-12-07,10663,10793,10489,10750,14115,63587.0,5148761.0
2015-12-08,10576,10619,10184,10402,38685,61528.0,5148761.0
2015-12-09,10184,10489,10010,10010,30709,59211.0,5148761.0
2015-12-10,9966,10054,9488,9793,30219,57924.0,5148761.0
2015-12-11,9662,9836,9140,9488,33463,56121.0,5148761.0
2015-12-14,9401,10184,8626,8661,194741,51230.0,5148761.0
2015-12-15,8704,9792,8696,8696,197030,51436.0,5148761.0
2015-12-16,8791,8878,8635,8679,66626,51333.0,5148761.0
2015-12-17,8748,9749,8661,9227,114971,54577.0,5148761.0
2015-12-18,9227,9662,9052,9358,38809,55349.0,5148761.0
2015-12-21,9227,9444,9052,9401,19902,55607.0,5148761.0
2015-12-22,9270,9923,9183,9401,44621,55607.0,5148761.0
2015-12-23,9575,9575,9227,9227,21737,54577.0,5148761.0
2015-12-24,9270,9314,8965,9096,27732,53805.0,5148761.0
2015-12-28,8922,9270,8878,9053,18013,53547.0,5148761.0
2015-12-29,8922,9444,8922,9401,35825,55607.0,5148761.0
2015-12-30,9488,9488,8965,9227,20497,54577.0,5148761.0
2016-01-04,9227,9401,8878,9053,19288,53547.0,5148761.0
2016-01-05,8878,9140,8835,9053,24850,53547.0,5148761.0
2016-01-06,9140,9531,8922,9140,58101,54062.0,5148761.0
2016-01-07,9140,9183,8922,9009,27220,53290.0,5148761.0
2016-01-08,8922,8922,8530,8705,80392,51488.0,5148761.0
2016-01-11,8661,8878,8600,8748,23415,51745.0,5148761.0
2016-01-12,8791,8878,8600,8635,19205,51076.0,5148761.0
2016-01-13,8704,8878,8635,8748,13592,51745.0,5148761.0
2016-01-14,8704,8704,8487,8531,60464,50458.0,5148761.0
2016-01-15,8704,8704,8286,8357,28194,49428.0,5148761.0
2016-01-18,8434,8504,8138,8426,23203,49840.0,5148761.0
2016-01-19,8582,8791,8339,8705,17054,52197.0,5219715.0
2016-01-20,8600,8704,8347,8357,32510,50109.0,5219715.0
2016-01-21,8617,8617,8208,8322,28750,49900.0,5219715.0
2016-01-22,8321,8356,8156,8191,25023,49118.0,5219715.0
2016-01-25,8191,8461,8191,8287,15565,49692.0,5219715.0
2016-01-26,8269,8434,8095,8095,15745,48543.0,5219715.0
2016-01-27,8017,10184,7982,9445,776423,56634.0,5219715.0
2016-01-28,9270,9705,9052,9227,164527,55329.0,5219715.0
2016-01-29,9227,9966,9183,9836,183989,58983.0,5219715.0
2016-02-01,9923,10706,9879,10272,165513,61593.0,5219715.0
2016-02-02,10097,10706,9923,10141,127056,60810.0,5219715.0
2016-02-03,10141,10619,9879,10402,84629,62376.0,5219715.0
2016-02-04,10445,10489,9923,10054,75440,60288.0,5219715.0
2016-02-05,10228,10445,9705,9793,92668,58722.0,5219715.0
2016-02-11,9227,9401,8643,8644,133079,51832.0,5219715.0
2016-02-12,8382,8626,7851,7860,114526,47134.0,5219715.0
2016-02-15,8034,8347,7964,8034,66842,48178.0,5219715.0
2016-02-16,8112,8965,8112,8748,60557,52458.0,5219715.0
2016-02-17,8704,8704,8295,8548,57885,51258.0,5219715.0
2016-02-18,8704,9357,8556,8966,116429,53763.0,5219715.0
2016-02-19,8965,9183,8748,9053,44417,54285.0,5219715.0
2016-02-22,9096,9357,8878,9184,56051,55068.0,5219715.0
2016-02-23,9401,9401,8704,9053,53092,54285.0,5219715.0
2016-02-24,9009,9270,8922,8922,45670,53502.0,5219715.0
2016-02-25,9140,9183,8922,9053,34252,54285.0,5219715.0
2016-02-26,9009,9923,9009,9532,76963,57156.0,5219715.0
2016-02-29,9792,9792,9357,9401,27312,56373.0,5219715.0
2016-03-02,9444,9531,9314,9401,25518,56373.0,5219715.0
2016-03-03,9270,9488,9183,9488,40251,56895.0,5219715.0
2016-03-04,9531,9792,9227,9749,57942,58461.0,5219715.0
2016-03-07,9749,10010,9662,9793,34214,58722.0,5219715.0
2016-03-08,9749,9792,9488,9575,41431,57417.0,5219715.0
2016-03-09,9444,9705,9357,9445,35150,56634.0,5219715.0
2016-03-10,9314,10141,9270,9923,69982,59505.0,5219715.0
2016-03-11,9923,10010,9575,9793,53800,58722.0,5219715.0
2016-03-14,9879,9966,9531,9836,54492,58983.0,5219715.0
2016-03-15,9836,10010,9792,9836,31958,58983.0,5219715.0
2016-03-16,10010,10315,9792,10010,64438,60027.0,5219715.0
2016-03-17,10054,10097,9836,9880,30608,59244.0,5219715.0
2016-03-18,9966,9966,9575,9619,58648,57678.0,5219715.0
2016-03-21,9575,9836,9401,9619,36245,57678.0,5219715.0
2016-03-22,9705,9792,9314,9445,38927,56634.0,5219715.0
2016-03-23,9531,9531,9096,9358,58710,56112.0,5219715.0
2016-03-24,9357,9488,9052,9401,29929,56373.0,5219715.0
2016-03-25,9270,9357,9009,9358,42077,56112.0,5219715.0
2016-03-28,9140,9444,9096,9140,23278,54807.0,5219715.0
2016-03-29,9270,9270,9052,9184,17654,55068.0,5219715.0
2016-03-30,9227,9314,9052,9184,23072,55068.0,5219715.0
2016-03-31,9183,9227,8748,9053,39300,54285.0,5219715.0
2016-04-01,9052,9357,8922,9184,32812,55068.0,5219715.0
2016-04-04,9140,9531,9140,9445,21333,56634.0,5219715.0
2016-04-05,9488,10010,9227,9793,68964,58722.0,5219715.0
2016-04-06,9792,9923,9357,9532,42620,57156.0,5219715.0
2016-04-07,9444,9575,9009,9271,52681,55590.0,5219715.0
2016-04-08,9227,9357,9009,9314,33241,55851.0,5219715.0
2016-04-11,9314,9401,9096,9096,33620,54546.0,5219715.0
2016-04-12,8965,9183,8965,9096,37159,54546.0,5219715.0
2016-04-14,9096,9662,9052,9488,87498,56895.0,5219715.0
2016-04-15,9488,9575,9227,9271,19298,55590.0,5219715.0
2016-04-18,9270,11055,9270,10010,528685,60027.0,5219715.0
2016-04-19,10097,10097,9618,9662,119031,57939.0,5219715.0
2016-04-20,9662,9792,9357,9401,67627,56373.0,5219715.0
2016-04-21,9444,9792,9314,9575,61342,57417.0,5219715.0
2016-04-22,9618,10054,9444,9880,84265,59244.0,5219715.0
2016-04-25,9966,10010,9618,9662,57282,57939.0,5219715.0
2016-04-26,9662,10793,9662,10141,230739,60810.0,5219715.0
2016-04-27,10054,10663,10010,10620,147579,63681.0,5219715.0
2016-04-28,10619,10880,10358,10489,81231,62898.0,5219715.0
2016-04-29,10358,10663,10271,10533,57539,63159.0,5219715.0
2016-05-02,10619,11925,10445,11751,357126,70466.0,5219715.0
2016-05-03,11620,12012,11185,11751,188484,70466.0,5219715.0
2016-05-04,11707,11881,11316,11577,84357,69422.0,5219715.0
2016-05-09,11620,12186,11490,11621,92828,69683.0,5219715.0
2016-05-10,12012,12534,11751,12187,286093,73076.0,5219715.0
2016-05-11,12099,12317,11664,11926,107527,71510.0,5219715.0
2016-05-12,11925,11925,11359,11403,130899,68378.0,5219715.0
2016-05-13,11403,11838,11229,11795,88391,70727.0,5219715.0
2016-05-16,11664,11794,10837,10968,128171,65768.0,5219715.0
2016-05-17,11011,11185,10271,10881,162268,65246.0,5219715.0
2016-05-18,11011,11011,10315,10446,100614,62637.0,5219715.0
2016-05-19,10358,10532,10010,10098,84382,60549.0,5219715.0
2016-05-20,10097,10750,10054,10533,80221,63159.0,5219715.0
2016-05-23,10532,10750,10315,10620,42878,63681.0,5219715.0
2016-05-24,10489,10837,10315,10402,52923,62376.0,5219715.0
2016-05-25,10489,10619,10315,10359,57103,62115.0,5219715.0
2016-05-26,10315,10924,10315,10620,85864,63681.0,5219715.0
2016-05-27,10489,10793,10489,10576,29254,63420.0,5219715.0
2016-05-30,10576,10750,10271,10489,38264,62898.0,5219715.0
2016-05-31,10445,10576,10271,10489,46638,62898.0,5219715.0
2016-06-01,10532,10750,10358,10663,36779,63942.0,5219715.0
2016-06-02,10663,11620,10576,11229,205230,67334.0,5219715.0
2016-06-03,11229,11838,11142,11229,83991,67334.0,5219715.0
2016-06-07,11403,11403,10880,11142,49946,66812.0,5219715.0
2016-06-08,11055,11185,10750,10837,71782,64985.0,5219715.0
2016-06-09,10750,10968,10663,10837,47429,64985.0,5219715.0
2016-06-10,10924,11533,10706,11403,115008,68378.0,5219715.0
2016-06-13,11142,11359,10663,10750,74226,64463.0,5219715.0
2016-06-14,10663,10793,10228,10576,82981,63420.0,5219715.0
2016-06-15,10489,10576,10184,10272,57989,61593.0,5219715.0
2016-06-16,10228,10445,9879,9923,51151,59505.0,5219715.0
2016-06-17,10097,10315,9879,9923,55563,59505.0,5219715.0
2016-06-20,10054,10619,10010,10185,61151,61071.0,5219715.0
2016-06-21,10402,10445,10184,10446,26466,62637.0,5219715.0
2016-06-22,10402,10402,10054,10185,25634,61071.0,5219715.0
2016-06-23,10141,10184,9575,10010,69476,60027.0,5219715.0
2016-06-24,10184,10184,8530,9140,168269,54807.0,5219715.0
2016-06-27,8704,9227,8548,8966,88164,53763.0,5219715.0
2016-06-28,8748,9314,8748,9227,61343,55329.0,5219715.0
2016-06-29,9401,9618,9227,9401,63507,56373.0,5219715.0
2016-06-30,9531,9531,9227,9314,37068,55851.0,5219715.0
2016-07-01,9270,9836,9270,9793,44330,58722.0,5219715.0
2016-07-04,9879,9966,9618,9880,30459,59244.0,5219715.0
2016-07-05,10010,10097,9618,9749,60867,58461.0,5219715.0
2016-07-06,9749,11011,9618,10054,212636,60288.0,5219715.0
2016-07-07,10271,10271,9836,9880,47206,59244.0,5219715.0
2016-07-08,9879,12839,9792,11621,3062945,69683.0,5219715.0
2016-07-11,12012,12099,11272,11621,524170,69683.0,5219715.0
2016-07-12,11882,13274,11664,11664,1117475,69944.0,5219715.0
2016-07-13,11707,12012,11272,11969,241592,71771.0,5219715.0
2016-07-14,11838,11925,11316,11360,179696,68117.0,5219715.0
2016-07-15,11229,11359,10837,10881,162446,65246.0,5219715.0
2016-07-18,10880,11751,10793,11577,131518,69422.0,5219715.0
2016-07-19,11707,12578,11446,11751,294205,70466.0,5219715.0
2016-07-20,11838,12143,11620,11838,90086,70988.0,5219715.0
2016-07-21,11882,12186,11707,11838,95444,70988.0,5219715.0
2016-07-22,11838,11838,11185,11534,85892,69161.0,5219715.0
2016-07-25,11664,11794,11229,11360,42734,68117.0,5219715.0
2016-07-26,11229,11794,11229,11708,76604,70205.0,5219715.0
2016-07-27,11969,12273,11751,11882,109380,71249.0,5219715.0
2016-07-28,11882,11882,11229,11534,86484,69161.0,5219715.0
2016-07-29,11446,11751,11359,11534,33824,69161.0,5219715.0
2016-08-01,11533,11533,11098,11099,56601,66551.0,5219715.0
2016-08-02,11098,11359,10924,11229,42857,67334.0,5219715.0
2016-08-03,11055,11229,10880,10968,34722,65768.0,5219715.0
2016-08-04,11142,11185,10793,11186,37571,67073.0,5219715.0
2016-08-05,11185,11316,10880,11012,33405,66029.0,5219715.0
2016-08-08,11011,11098,10489,10533,47540,63159.0,5219715.0
2016-08-09,10619,11055,10445,10707,36716,64202.0,5219715.0
2016-08-10,10793,10924,10619,10794,20596,64724.0,5219715.0
2016-08-11,10837,10837,10576,10663,23806,63942.0,5219715.0
2016-08-12,10663,10837,10445,10576,36506,63420.0,5219715.0
2016-08-16,10576,10619,10184,10228,49927,61332.0,5219715.0
2016-08-17,10315,10315,9879,10228,31934,61332.0,5219715.0
2016-08-18,10141,10576,10097,10402,30397,62376.0,5219715.0
2016-08-19,10445,10532,10141,10228,20091,61332.0,5219715.0
2016-08-22,10184,10271,9879,10010,36075,60027.0,5219715.0
2016-08-23,10010,10141,9879,9967,28207,59766.0,5219715.0
2016-08-24,9879,9966,9531,9575,53792,57417.0,5219715.0
2016-08-25,9575,9749,9488,9662,21916,57939.0,5219715.0
