NHN벅스(104200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-18,11400,11450,11000,11050,209176,149479.0,13527550.0
2013-02-19,11150,11300,11050,11300,137323,152861.0,13527550.0
2013-02-20,11500,11700,11350,11450,221877,154890.0,13527550.0
2013-02-21,11400,11600,11200,11250,176734,152185.0,13527550.0
2013-02-22,11300,11500,11250,11450,136014,154890.0,13527550.0
2013-02-25,11550,11600,10900,10900,271733,147450.0,13527550.0
2013-02-26,10850,11150,10850,10900,148931,147450.0,13527550.0
2013-02-27,10950,11100,10800,10950,176767,148127.0,13527550.0
2013-02-28,11000,11050,10900,10950,124170,148127.0,13527550.0
2013-03-04,11250,11450,11150,11200,274170,151509.0,13527550.0
2013-03-05,11200,11300,11000,11300,225348,152861.0,13527550.0
2013-03-06,11400,11400,11100,11100,133620,150156.0,13527550.0
2013-03-07,11150,11150,10800,10900,169943,147450.0,13527550.0
2013-03-08,10900,11000,10600,10700,263785,144745.0,13527550.0
2013-03-11,10650,10700,10000,10300,202274,139334.0,13527550.0
2013-03-12,10300,10600,10300,10350,147045,140010.0,13527550.0
2013-03-13,10350,10450,10300,10350,87381,140010.0,13527550.0
2013-03-14,10350,10400,10100,10200,105688,137981.0,13527550.0
2013-03-15,10200,10450,10200,10200,123345,137981.0,13527550.0
2013-03-18,10300,10400,10050,10050,90849,135952.0,13527550.0
2013-03-19,10100,10250,10000,10150,73629,137305.0,13527550.0
2013-03-20,10200,10550,10200,10350,165050,140010.0,13527550.0
2013-03-21,10300,10450,10250,10250,93314,138657.0,13527550.0
2013-03-22,10200,10350,10000,10200,105409,137981.0,13527550.0
2013-03-25,10250,10350,10150,10300,78116,139334.0,13527550.0
2013-03-26,10300,10450,10200,10300,57563,139334.0,13527550.0
2013-03-27,10400,10450,10050,10100,116263,136628.0,13527550.0
2013-03-28,10100,10300,10050,10200,95285,137981.0,13527550.0
2013-03-29,10300,10450,10200,10200,99293,137981.0,13527550.0
2013-04-01,10200,10300,10050,10100,80703,136628.0,13527550.0
2013-04-02,10200,10200,9600,9650,233025,130541.0,13527550.0
2013-04-03,9700,9800,9290,9340,172082,126347.0,13527550.0
2013-04-04,9340,9340,8720,9010,189800,121883.0,13527550.0
2013-04-05,8950,9080,8620,8630,143574,116743.0,13527550.0
2013-04-08,8560,8840,8550,8630,79676,116743.0,13527550.0
2013-04-09,8490,8790,8360,8480,92964,114714.0,13527550.0
2013-04-10,8520,8820,8510,8550,96651,115661.0,13527550.0
2013-04-11,8720,8870,8650,8810,94064,119178.0,13527550.0
2013-04-12,8810,8930,8600,8600,93047,116337.0,13527550.0
2013-04-15,8600,8690,8500,8590,59672,116202.0,13527550.0
2013-04-16,8520,8640,8400,8560,48640,115796.0,13527550.0
2013-04-17,8610,8720,8510,8520,59242,115255.0,13527550.0
2013-04-18,8460,8580,8460,8460,36201,114443.0,13527550.0
2013-04-19,8440,8540,8400,8440,46533,114173.0,13527550.0
2013-04-22,8490,8490,8140,8200,106993,110926.0,13527550.0
2013-04-23,8290,8320,8170,8310,69562,112414.0,13527550.0
2013-04-24,8390,8560,8310,8530,85115,115390.0,13527550.0
2013-04-25,8560,8580,8200,8420,53915,113902.0,13527550.0
2013-04-26,8520,8660,8400,8540,79739,115525.0,13527550.0
2013-04-29,8510,8570,8410,8430,26809,114037.0,13527550.0
2013-04-30,8450,8530,8390,8500,53717,114984.0,13527550.0
2013-05-02,8570,8920,8500,8870,237258,119989.0,13527550.0
2013-05-03,8890,9270,8810,9050,150179,122424.0,13527550.0
2013-05-06,9120,9120,8910,8950,63406,121072.0,13527550.0
2013-05-07,8890,9140,8850,9060,83803,122560.0,13527550.0
2013-05-08,9150,9190,8960,9190,96009,124318.0,13527550.0
2013-05-09,9300,9750,9280,9470,290927,128106.0,13527550.0
2013-05-10,9440,9560,9270,9310,69777,125941.0,13527550.0
2013-05-13,9300,9400,8980,9020,64538,122019.0,13527550.0
2013-05-14,9010,9350,8980,9160,136216,123912.0,13527550.0
2013-05-15,9200,9210,8990,9210,55514,124589.0,13527550.0
2013-05-16,9370,9380,9120,9200,63361,124453.0,13527550.0
2013-05-20,9200,9350,9170,9210,41440,124589.0,13527550.0
2013-05-21,9180,9260,9130,9230,35110,124859.0,13527550.0
2013-05-22,9280,9280,9040,9110,71699,123236.0,13527550.0
2013-05-23,9100,9130,9040,9040,67796,122289.0,13527550.0
2013-05-24,9090,9270,9040,9130,42990,123507.0,13527550.0
2013-05-27,9220,9380,9120,9200,84005,124453.0,13527550.0
2013-05-28,9200,9460,9200,9350,126593,126483.0,13527550.0
2013-05-29,9420,9510,9250,9330,83479,126212.0,13527550.0
2013-05-30,9300,9440,9150,9150,70376,123777.0,13527550.0
2013-05-31,9150,9280,8610,8860,157447,119854.0,13527550.0
2013-06-03,8850,9090,8800,8800,35996,119042.0,13527550.0
2013-06-04,8780,8900,8610,8790,38065,118907.0,13527550.0
2013-06-05,8700,8870,8520,8520,39624,115255.0,13527550.0
2013-06-07,8500,8530,8200,8210,50892,111061.0,13527550.0
2013-06-10,8120,8370,8120,8210,33567,111061.0,13527550.0
2013-06-11,8210,8290,8000,8020,57482,108491.0,13527550.0
2013-06-12,8000,8140,7980,8020,41917,108491.0,13527550.0
2013-06-13,7900,8090,7710,7820,55747,105785.0,13527550.0
2013-06-14,7850,8120,7770,8020,45930,108491.0,13527550.0
2013-06-17,8020,8100,7650,7790,56224,105380.0,13527550.0
2013-06-18,7800,7850,7660,7770,48589,105109.0,13527550.0
2013-06-19,7810,7920,7680,7680,50381,103892.0,13527550.0
2013-06-20,7650,7700,7380,7400,51276,100104.0,13527550.0
2013-06-21,7060,7350,6900,7200,97476,97398.0,13527550.0
2013-06-24,7150,7260,7000,7000,24017,94693.0,13527550.0
2013-06-25,6860,7040,6270,6340,125910,85765.0,13527550.0
2013-06-26,6370,6580,6290,6450,87609,87253.0,13527550.0
2013-06-27,6480,6750,6480,6650,64928,89958.0,13527550.0
2013-06-28,6670,7200,6670,7150,66379,96722.0,13527550.0
2013-07-01,7100,7410,7100,7220,53208,97669.0,13527550.0
2013-07-02,7220,7360,7110,7250,35810,98075.0,13527550.0
2013-07-03,7200,7340,7060,7200,39425,97398.0,13527550.0
2013-07-04,7220,7320,7100,7200,15501,97398.0,13527550.0
2013-07-05,7160,7310,7110,7220,28087,97669.0,13527550.0
2013-07-08,7250,7260,7060,7060,23956,95505.0,13527550.0
2013-07-09,7070,7200,6940,7010,30139,94828.0,13527550.0
2013-07-10,7020,7150,6940,6960,26723,94152.0,13527550.0
2013-07-11,6970,7150,6970,7100,34398,96046.0,13527550.0
2013-07-12,7110,7430,7070,7340,46750,99292.0,13527550.0
2013-07-15,7380,7390,7200,7250,16730,98075.0,13527550.0
2013-07-16,7250,7380,7220,7290,17607,98616.0,13527550.0
2013-07-17,7300,7370,7240,7330,23639,99157.0,13527550.0
2013-07-18,7350,7430,7200,7270,39648,98345.0,13527550.0
2013-07-19,7300,7320,7170,7200,14895,97398.0,13527550.0
2013-07-22,7230,7230,7080,7170,21454,96993.0,13527550.0
2013-07-23,7180,7290,7170,7210,9833,97534.0,13527550.0
2013-07-24,7220,7360,7180,7310,29953,98886.0,13527550.0
2013-07-25,7310,7350,7230,7240,31780,97939.0,13527550.0
2013-07-26,7310,7420,7190,7240,17045,97939.0,13527550.0
2013-07-29,7240,7330,7150,7180,42322,97128.0,13527550.0
2013-07-30,7110,7380,7110,7350,62317,99427.0,13527550.0
2013-07-31,7400,7410,7270,7340,25474,99292.0,13527550.0
2013-08-01,7240,7320,7220,7230,42151,97804.0,13527550.0
2013-08-02,7240,7550,7200,7530,71657,101862.0,13527550.0
2013-08-05,7480,8650,7480,8650,664850,117013.0,13527550.0
2013-08-06,8580,9170,8530,8850,863709,119719.0,13527550.0
2013-08-07,8910,9020,8650,8800,275103,119042.0,13527550.0
2013-08-08,8860,9050,8720,8830,232268,119448.0,13527550.0
2013-08-09,8830,9010,8730,9000,203307,121748.0,13527550.0
2013-08-12,8990,9300,8810,9090,297899,122965.0,13527550.0
2013-08-13,9270,9370,8830,8950,251339,121072.0,13527550.0
2013-08-14,8740,9140,8570,8670,181800,117284.0,13527550.0
2013-08-16,8580,9120,8560,9120,241343,123371.0,13527550.0
2013-08-19,9180,10400,9120,9180,1134658,124183.0,13527550.0
2013-08-20,9230,9230,8520,8520,303781,115255.0,13527550.0
2013-08-21,8470,8730,8100,8500,141700,114984.0,13527550.0
2013-08-22,8250,8380,8000,8330,83560,112684.0,13527550.0
2013-08-23,8300,8550,8300,8390,77896,113496.0,13527550.0
2013-08-26,8550,8580,8300,8300,56270,112279.0,13527550.0
2013-08-27,8180,8280,7970,7990,79376,108085.0,13527550.0
2013-08-28,7890,7890,7650,7800,97048,105515.0,13527550.0
2013-08-29,7900,8130,7810,7860,78784,106327.0,13527550.0
2013-08-30,7940,8030,7700,7710,35993,104297.0,13527550.0
2013-09-02,7670,7950,7670,7850,41691,106191.0,13527550.0
2013-09-03,8140,8140,7850,8050,46459,108897.0,13527550.0
2013-09-04,8050,8050,7800,7930,39978,107273.0,13527550.0
2013-09-05,7990,8040,7790,7840,42722,106056.0,13527550.0
2013-09-06,7800,7890,7640,7650,87521,103486.0,13527550.0
2013-09-09,7680,7790,7530,7530,74763,101862.0,13527550.0
2013-09-10,7570,7780,7500,7630,85908,103215.0,13527550.0
2013-09-11,7800,8530,7800,8020,263652,108491.0,13527550.0
2013-09-12,8050,8260,7940,8040,73500,108762.0,13527550.0
2013-09-13,7980,8240,7980,8050,76817,108897.0,13527550.0
2013-09-16,8020,8480,8020,8480,120703,114714.0,13527550.0
2013-09-17,8400,8650,8290,8310,64689,112414.0,13527550.0
2013-09-23,8280,8630,8280,8520,91072,115255.0,13527550.0
2013-09-24,8450,8800,8450,8640,91584,116878.0,13527550.0
2013-09-25,8640,8790,8320,8450,148490,114308.0,13527550.0
2013-09-26,8450,8590,8400,8540,93780,115525.0,13527550.0
2013-09-27,8500,8700,8500,8700,77423,117690.0,13527550.0
2013-09-30,8700,8700,8260,8260,115671,111738.0,13527550.0
2013-10-01,8260,8380,8000,8100,75369,109573.0,13527550.0
2013-10-02,8200,8220,8000,8110,58466,109708.0,13527550.0
2013-10-04,8020,8100,7820,8050,100400,108897.0,13527550.0
2013-10-07,8100,8100,7870,7920,35843,107138.0,13527550.0
2013-10-08,7920,7960,7700,7920,40965,107138.0,13527550.0
2013-10-10,7970,8100,7870,8100,33111,109573.0,13527550.0
2013-10-11,8190,8300,8080,8300,44040,112279.0,13527550.0
2013-10-14,8440,8440,8180,8400,77019,113631.0,13527550.0
2013-10-15,8400,8500,8290,8330,47402,112684.0,13527550.0
2013-10-16,8370,8380,8070,8070,54766,109167.0,13527550.0
2013-10-17,8140,8170,7830,7920,70366,107138.0,13527550.0
2013-10-18,7930,8080,7890,8020,53347,108491.0,13527550.0
2013-10-21,7930,8160,7930,8030,32472,108626.0,13527550.0
2013-10-22,8030,8230,8030,8170,66288,110520.0,13527550.0
2013-10-23,8240,8240,8060,8180,56475,110655.0,13527550.0
2013-10-24,8160,8550,8160,8440,245631,114173.0,13527550.0
2013-10-25,8520,8820,8450,8680,263866,117419.0,13527550.0
2013-10-28,8820,8820,8600,8630,80361,116743.0,13527550.0
2013-10-29,8630,8710,8500,8590,63511,116202.0,13527550.0
2013-10-30,8640,8690,8450,8600,66011,116337.0,13527550.0
2013-10-31,8480,8830,8480,8640,141872,116878.0,13527550.0
2013-11-01,8760,8870,8710,8820,120689,119313.0,13527550.0
2013-11-04,8850,8950,8700,8870,82757,119989.0,13527550.0
2013-11-05,8880,8900,8530,8550,86442,115661.0,13527550.0
2013-11-06,8400,8800,8400,8730,64808,118096.0,13527550.0
2013-11-07,8800,8800,8400,8520,85316,115255.0,13527550.0
2013-11-08,8470,8550,8210,8260,63561,111738.0,13527550.0
2013-11-11,8170,8230,7750,7750,109102,104839.0,13527550.0
2013-11-12,7710,8340,7680,8100,179396,109573.0,13527550.0
2013-11-13,8040,8070,7800,7850,74912,106191.0,13527550.0
2013-11-14,7870,7990,7790,7830,72619,105921.0,13527550.0
2013-11-15,7750,8130,7750,8050,104204,108897.0,13527550.0
2013-11-18,7960,8200,7960,8170,39989,110520.0,13527550.0
2013-11-19,8110,8180,8010,8080,41405,109303.0,13527550.0
2013-11-20,8100,8170,8050,8100,32452,109573.0,13527550.0
2013-11-21,8030,8330,8020,8040,52385,108762.0,13527550.0
2013-11-22,8050,8420,8050,8380,84448,113361.0,13527550.0
2013-11-25,8390,8600,8320,8540,57205,115525.0,13527550.0
2013-11-26,8490,8740,8460,8690,76728,117554.0,13527550.0
2013-11-27,8650,8710,8550,8640,49984,116878.0,13527550.0
2013-11-28,8640,8740,8590,8680,51786,117419.0,13527550.0
2013-11-29,8690,9400,8690,8700,331468,117690.0,13527550.0
2013-12-02,8740,9120,8710,8870,188760,119989.0,13527550.0
2013-12-03,9050,9130,8810,9000,100613,121748.0,13527550.0
2013-12-04,9000,9080,8850,8860,77104,119854.0,13527550.0
2013-12-05,8870,9270,8870,9130,125809,123507.0,13527550.0
2013-12-06,9200,9340,9090,9090,98892,122965.0,13527550.0
2013-12-09,9190,9190,8950,8960,88249,121207.0,13527550.0
2013-12-10,8960,9060,8650,8990,120261,121613.0,13527550.0
2013-12-11,9080,9220,8990,9030,72591,122154.0,13527550.0
2013-12-12,8910,9180,8890,9000,50203,121748.0,13527550.0
2013-12-13,8900,9090,8790,8980,69081,121477.0,13527550.0
2013-12-16,8930,9020,8730,8730,48224,118096.0,13527550.0
2013-12-17,8750,8850,8550,8600,52078,116337.0,13527550.0
2013-12-18,8560,8790,8560,8650,44334,117013.0,13527550.0
2013-12-19,8730,8810,8540,8600,46081,116337.0,13527550.0
2013-12-20,8600,8670,8500,8630,30511,116743.0,13527550.0
2013-12-23,8640,8980,8640,8910,63962,120530.0,13527550.0
2013-12-24,8990,8990,8830,8940,31086,120936.0,13527550.0
2013-12-26,8940,9040,8820,8830,38993,119448.0,13527550.0
2013-12-27,8830,9040,8830,8950,39732,121072.0,13527550.0
2013-12-30,9050,9120,8950,9010,33888,121883.0,13527550.0
2014-01-02,9000,9080,8600,8740,45791,118231.0,13527550.0
2014-01-03,8720,8830,8690,8780,23177,118772.0,13527550.0
2014-01-06,8780,8850,8700,8820,33607,119313.0,13527550.0
2014-01-07,8860,9170,8810,9150,68821,123777.0,13527550.0
2014-01-08,9150,9240,8900,9050,67093,122424.0,13527550.0
2014-01-09,9050,9570,8960,9540,222745,129053.0,13527550.0
2014-01-10,9680,9790,9430,9700,208940,131217.0,13527550.0
2014-01-13,9700,9750,9450,9520,89683,128782.0,13527550.0
2014-01-14,9490,9640,9370,9520,71875,128782.0,13527550.0
2014-01-15,9540,9680,9470,9610,62483,130000.0,13527550.0
2014-01-16,9610,9740,9550,9690,110626,131082.0,13527550.0
2014-01-17,9630,9770,9350,9630,118015,130270.0,13527550.0
2014-01-20,9580,9700,9490,9630,55333,130270.0,13527550.0
2014-01-21,9630,9900,9480,9710,80143,131353.0,13527550.0
2014-01-22,9790,9970,9620,9830,71229,132976.0,13527550.0
2014-01-23,9870,9870,9720,9780,63978,132299.0,13527550.0
2014-01-24,9950,10350,9860,10050,305441,135952.0,13527550.0
2014-01-27,9810,10150,9480,10050,114536,135952.0,13527550.0
2014-01-28,10200,10200,9900,10150,100764,137305.0,13527550.0
2014-01-29,10150,10400,9990,10250,112427,138657.0,13527550.0
2014-02-03,10500,10800,10250,10350,273528,140010.0,13527550.0
2014-02-04,10150,10550,9980,10550,141746,142716.0,13527550.0
2014-02-05,10650,10750,10400,10400,146760,140687.0,13527550.0
2014-02-06,10500,10600,10250,10500,98054,142039.0,13527550.0
2014-02-07,10550,10550,10100,10100,94412,136628.0,13527550.0
2014-02-10,10150,10350,9970,10200,142073,137981.0,13527550.0
2014-02-11,10250,10300,9990,10200,78513,137981.0,13527550.0
2014-02-12,10300,10500,10050,10450,115116,141363.0,13527550.0
2014-02-13,10450,10950,10300,10800,300106,146098.0,13527550.0
2014-02-14,10850,11150,10700,11000,217304,148803.0,13527550.0
2014-02-17,11050,11400,10900,11200,162629,151509.0,13527550.0
2014-02-18,11250,11300,11000,11150,102144,150832.0,13527550.0
2014-02-19,11100,11350,11050,11350,77695,153538.0,13527550.0
2014-02-20,11250,11500,11050,11050,99832,149479.0,13527550.0
2014-02-21,11100,11450,10950,11250,110547,152185.0,13527550.0
2014-02-24,11200,11400,11200,11250,58313,152185.0,13527550.0
2014-02-25,11250,11850,11050,11700,277441,158272.0,13527550.0
2014-02-26,11700,11850,11400,11450,98427,154890.0,13527550.0
2014-02-27,11450,11450,10900,11000,132373,148803.0,13527550.0
2014-02-28,11050,11600,10950,11250,154053,152185.0,13527550.0
2014-03-03,11250,11350,10900,10900,61666,147450.0,13527550.0
2014-03-04,10750,11200,10700,10950,92449,148127.0,13527550.0
2014-03-05,11100,11200,10850,11050,54890,149479.0,13527550.0
2014-03-06,11000,11400,11000,11400,90497,154214.0,13527550.0
2014-03-07,11450,11950,11250,11550,183271,156243.0,13527550.0
2014-03-10,11800,12200,11500,12200,254926,165036.0,13527550.0
2014-03-11,12250,12950,11750,12050,573904,163007.0,13527550.0
2014-03-12,12100,12450,11950,12250,247542,165712.0,13527550.0
2014-03-13,12300,13700,12200,13000,623442,175858.0,13527550.0
2014-03-14,12900,13350,12700,13000,188891,175858.0,13527550.0
2014-03-17,13250,13250,12200,12300,240310,166389.0,13527550.0
2014-03-18,12400,12700,12100,12650,100095,171124.0,13527550.0
2014-03-19,12650,12650,12200,12200,100912,165036.0,13527550.0
2014-03-20,12250,12850,12000,12500,135718,169094.0,13527550.0
2014-03-21,12650,12900,12500,12700,130525,171800.0,13527550.0
2014-03-24,12850,12850,12250,12500,95670,169094.0,13527550.0
2014-03-25,12400,12550,11800,11950,128043,161654.0,13527550.0
2014-03-26,12200,12200,11650,11900,131811,160978.0,13527550.0
2014-03-27,11800,12150,11700,11850,64646,160301.0,13527550.0
2014-03-28,11850,12100,11550,11550,65248,156243.0,13527550.0
2014-03-31,11700,11800,11050,11250,190959,152185.0,13527550.0
2014-04-01,11400,12050,11350,11750,171453,158949.0,13527550.0
2014-04-02,11750,12500,11700,12200,182057,165036.0,13527550.0
2014-04-03,12250,12300,11800,12000,101787,162331.0,13527550.0
2014-04-04,12000,12250,11650,11750,87648,158949.0,13527550.0
2014-04-07,11600,11650,10850,11000,254857,148803.0,13527550.0
2014-04-08,10850,11050,10500,10950,248972,148127.0,13527550.0
2014-04-09,11050,11150,10850,10900,84019,147450.0,13527550.0
2014-04-10,11000,11650,11000,11550,149322,156243.0,13527550.0
2014-04-11,11250,11550,11150,11400,98514,154214.0,13527550.0
2014-04-14,11400,11550,11100,11450,74613,154890.0,13527550.0
2014-04-15,11450,11500,11150,11150,77728,150832.0,13527550.0
2014-04-16,11200,11650,11000,11500,90821,155567.0,13527550.0
2014-04-17,11700,11700,11200,11200,42006,151509.0,13527550.0
2014-04-18,11350,11600,11150,11350,69308,153538.0,13527550.0
2014-04-21,11300,11800,11250,11650,94593,157596.0,13527550.0
2014-04-22,11700,12750,11550,12150,391621,164360.0,13527550.0
2014-04-23,12350,12500,12050,12050,144644,163007.0,13527550.0
2014-04-24,12100,12350,11600,11950,91407,161654.0,13527550.0
2014-04-25,11800,12150,11750,11800,42853,159625.0,13527550.0
2014-04-28,11700,12050,11600,11700,40592,158272.0,13527550.0
2014-04-29,11700,12050,11550,12000,68634,162331.0,13527550.0
2014-04-30,12050,12200,11750,11950,72100,161654.0,13527550.0
2014-05-02,12000,12000,11600,11750,62834,158949.0,13527550.0
2014-05-07,11700,11850,11000,11050,62204,149479.0,13527550.0
2014-05-08,11050,11200,10400,10850,191541,146774.0,13527550.0
2014-05-09,10850,10900,10450,10850,84656,146774.0,13527550.0
2014-05-12,10900,11150,10750,11000,63427,148803.0,13527550.0
2014-05-13,11100,11350,11000,11250,84567,152185.0,13527550.0
2014-05-14,11350,11400,11150,11250,37385,152185.0,13527550.0
2014-05-15,11300,11300,10700,10800,101183,146098.0,13527550.0
2014-05-16,10850,10850,10150,10450,110245,141363.0,13527550.0
2014-05-19,10450,10600,9980,9990,128461,135140.0,13527550.0
2014-05-20,10000,10150,9610,9880,77978,133652.0,13527550.0
2014-05-21,9880,10200,9800,9920,90872,134193.0,13527550.0
2014-05-22,10000,10100,9910,9950,65436,134599.0,13527550.0
2014-05-23,9950,10150,9940,10100,60962,136628.0,13527550.0
2014-05-26,11300,11300,10400,10700,372380,144745.0,13527550.0
2014-05-27,10650,10750,10250,10500,102820,142039.0,13527550.0
2014-05-28,10600,10700,10150,10550,166770,142716.0,13527550.0
2014-05-29,10500,10950,10300,10950,174573,148127.0,13527550.0
2014-05-30,11000,11000,10700,10950,74916,148127.0,13527550.0
2014-06-02,10800,11050,10450,10450,69908,141363.0,13527550.0
2014-06-03,10450,10750,10150,10650,81816,144068.0,13527550.0
2014-06-05,10700,10750,9860,10150,99356,137305.0,13527550.0
2014-06-09,10150,10650,10150,10450,63195,141363.0,13527550.0
2014-06-10,10500,10700,10300,10600,30747,143392.0,13527550.0
2014-06-11,10500,10600,10250,10250,45682,138657.0,13527550.0
2014-06-12,10200,10450,10150,10450,30800,141363.0,13527550.0
2014-06-13,10300,10500,10250,10250,44035,138657.0,13527550.0
2014-06-16,10300,10450,9930,9950,73775,134599.0,13527550.0
2014-06-17,9870,10000,9730,9750,78190,131894.0,13527550.0
2014-06-18,9710,9870,9620,9720,56861,131488.0,13527550.0
2014-06-19,9770,9850,9140,9310,209488,125941.0,13527550.0
2014-06-20,9250,9590,9250,9460,83707,127971.0,13527550.0
2014-06-23,9500,9710,9500,9540,43817,129053.0,13527550.0
2014-06-24,9570,9630,9320,9580,53825,129594.0,13527550.0
2014-06-25,9580,9580,9390,9560,52872,129323.0,13527550.0
2014-06-26,9590,10150,9510,9830,192020,132976.0,13527550.0
2014-06-27,9860,9950,9610,9660,44134,130676.0,13527550.0
2014-06-30,9670,9900,9670,9740,39697,131758.0,13527550.0
2014-07-01,9830,10350,9750,10250,98540,138657.0,13527550.0
2014-07-02,10250,10600,10200,10350,72832,140010.0,13527550.0
2014-07-03,10550,11900,10550,11300,2008882,152861.0,13527550.0
2014-07-04,11350,11500,11150,11400,306062,154214.0,13527550.0
2014-07-07,11500,11550,11150,11200,237114,151509.0,13527550.0
2014-07-08,11050,11450,11050,11300,207805,152861.0,13527550.0
2014-07-09,11200,11850,11200,11350,413066,153538.0,13527550.0
2014-07-10,11400,11500,11100,11500,132930,155567.0,13527550.0
2014-07-11,11550,11800,11100,11300,183759,152861.0,13527550.0
2014-07-14,11250,11600,11050,11050,159148,149479.0,13527550.0
2014-07-15,11150,11300,10650,10650,245182,144068.0,13527550.0
2014-07-16,10750,10750,10000,10350,284588,140010.0,13527550.0
2014-07-17,10300,10600,10200,10550,113099,142716.0,13527550.0
2014-07-18,10300,10600,10300,10350,91110,140010.0,13527550.0
2014-07-21,10350,10450,10000,10100,167861,136628.0,13527550.0
2014-07-22,10100,10200,9970,10150,125767,137305.0,13527550.0
2014-07-23,10200,10350,10050,10150,89387,137305.0,13527550.0
2014-07-24,10200,10300,9870,10050,136409,135952.0,13527550.0
2014-07-25,10100,10200,9970,10200,64879,137981.0,13527550.0
2014-07-28,10250,11050,10150,10200,494790,137981.0,13527550.0
2014-07-29,10350,10350,9950,9990,137498,135140.0,13527550.0
2014-07-30,10000,10150,9520,9520,189912,128782.0,13527550.0
2014-07-31,9460,9550,9080,9470,183722,128106.0,13527550.0
2014-08-01,9270,9780,9270,9770,72065,132164.0,13527550.0
2014-08-04,9770,9890,9650,9860,57381,133382.0,13527550.0
2014-08-05,9900,10150,9650,9670,68757,130811.0,13527550.0
2014-08-06,10400,11100,10350,11100,513059,150156.0,13527550.0
2014-08-07,11750,12750,11350,12200,3235052,165036.0,13527550.0
2014-08-08,12000,12550,11900,12450,1314611,168418.0,13527550.0
2014-08-11,13100,14200,12900,13350,2159533,180593.0,13527550.0
2014-08-12,13450,14000,13000,14000,928319,189386.0,13527550.0
2014-08-13,13800,14050,13300,13500,687046,182622.0,13527550.0
2014-08-14,13650,14300,13000,13300,1041857,179916.0,13527550.0
2014-08-18,13250,13550,13050,13550,696256,183298.0,13527550.0
2014-08-19,13500,13900,13100,13900,635623,188033.0,13527550.0
2014-08-20,13800,14050,13550,13550,432256,183298.0,13527550.0
2014-08-21,13550,14300,13450,14300,686544,193444.0,13527550.0
2014-08-22,14650,16400,14550,16400,1751455,221852.0,13527550.0
2014-08-25,17350,17800,16250,16600,2241107,224557.0,13527550.0
2014-08-26,17100,17250,16500,16950,1009543,229292.0,13527550.0
2014-08-27,16800,18100,16300,18100,1528394,244849.0,13527550.0
2014-08-28,17850,17850,17050,17600,991320,238085.0,13527550.0
2014-08-29,17150,18300,16600,17050,1437139,230645.0,13527550.0
2014-09-01,17750,17850,16500,16550,727551,223881.0,13527550.0
2014-09-02,16900,17200,15800,16200,907283,219146.0,13527550.0
2014-09-03,16350,17150,16050,17000,801372,229968.0,13527550.0
2014-09-04,16700,16950,15600,15900,854331,215088.0,13527550.0
2014-09-05,15800,17600,15650,17000,1529502,229968.0,13527550.0
2014-09-11,17000,17900,16550,16950,850122,229292.0,13527550.0
2014-09-12,16950,17150,15850,16250,428754,219823.0,13527550.0
2014-09-15,16000,16300,15050,15300,407640,206972.0,13527550.0
2014-09-16,15400,16150,15200,15750,337243,213059.0,13527550.0
2014-09-17,15650,16300,15450,15550,308087,210353.0,13527550.0
2014-09-18,15750,16250,15450,15650,246020,211706.0,13527550.0
2014-09-19,15850,16550,15500,15600,667841,211030.0,13527550.0
2014-09-22,15950,15950,14700,14800,498828,200208.0,13527550.0
2014-09-23,15100,17000,14800,16350,1285907,221175.0,13527550.0
2014-09-24,16600,16650,15850,16500,654424,223205.0,13527550.0
2014-09-25,16450,16750,14700,15400,962883,208324.0,13527550.0
2014-09-26,15050,15650,15050,15500,330935,209677.0,13527550.0
2014-09-29,15500,15600,14250,14300,435898,193444.0,13527550.0
2014-09-30,14450,14800,14150,14600,217166,197502.0,13527550.0
2014-10-01,14600,15350,14600,14900,394723,201560.0,13527550.0
2014-10-02,14850,15300,14650,14850,252434,200884.0,13527550.0
2014-10-06,15050,15050,14100,14100,205035,190738.0,13527550.0
2014-10-07,14150,15050,14150,14350,247151,194120.0,13527550.0
2014-10-08,14250,14900,14250,14750,148270,199531.0,13527550.0
2014-10-10,14750,14850,14200,14750,175125,199531.0,13527550.0
2014-10-13,14450,14650,13000,13650,331926,184651.0,13527550.0
2014-10-14,13350,14250,13300,14000,206317,189386.0,13527550.0
2014-10-15,14100,14500,13600,13600,125641,183975.0,13527550.0
2014-10-16,13350,14350,13200,14050,179977,190062.0,13527550.0
2014-10-17,14200,14700,13750,14250,191172,192768.0,13527550.0
2014-10-20,14650,14850,14250,14350,137763,194120.0,13527550.0
2014-10-21,14450,14800,14200,14600,172261,197502.0,13527550.0
2014-10-22,14850,14850,14400,14400,114216,194797.0,13527550.0
2014-10-23,14300,14650,13800,14050,140360,190062.0,13527550.0
2014-10-24,14300,14600,13900,14000,201562,189386.0,13527550.0
2014-10-27,14050,14200,12800,12850,278145,173829.0,13527550.0
2014-10-28,12900,13800,12550,13300,224061,179916.0,13527550.0
2014-10-29,13450,13700,13250,13600,125557,183975.0,13527550.0
2014-10-30,13450,13800,13050,13600,142178,183975.0,13527550.0
2014-10-31,13400,13900,13250,13350,75927,180593.0,13527550.0
2014-11-03,13500,13850,13100,13650,113300,184651.0,13527550.0
2014-11-04,13500,13750,12800,12950,173556,175182.0,13527550.0
2014-11-05,13000,13250,12550,12700,138924,171800.0,13527550.0
