오성첨단소재(052420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-05-19,148231,150222,145929,148800,317719,53399.0,10268974.0
2005-05-20,149669,149949,145930,145938,188576,52372.0,10268974.0
2005-05-23,147653,147653,144791,145080,151464,52064.0,10268974.0
2005-05-24,145954,148255,143372,145366,243649,52166.0,10268974.0
2005-05-25,146506,149102,145391,148513,380239,53296.0,10268974.0
2005-05-26,149684,151956,148252,149945,242811,53809.0,10268974.0
2005-05-27,151676,153668,149375,149945,373998,53809.0,10268974.0
2005-05-30,154549,166845,153671,161677,1093194,58020.0,10268974.0
2005-05-31,160273,161711,154268,160246,449187,57506.0,10268974.0
2005-06-01,158832,161694,151109,151088,439843,54220.0,10268974.0
2005-06-02,153093,157954,152504,156812,514056,56274.0,10268974.0
2005-06-03,162524,176252,160812,174267,2317550,62538.0,10268974.0
2005-06-07,175140,180871,171689,177701,856723,63770.0,10268974.0
2005-06-08,177124,179117,170250,179132,713086,64284.0,10268974.0
2005-06-09,180877,185738,174276,175125,481294,62846.0,10268974.0
2005-06-10,179135,185146,176581,179704,833258,64489.0,10268974.0
2005-06-13,177699,179439,172565,173695,379210,62333.0,10268974.0
2005-06-14,172543,174535,147922,148800,1420795,53399.0,10268974.0
2005-06-15,150233,152226,146810,150803,554705,54117.0,10268974.0
2005-06-16,150792,152503,145649,145938,482984,52372.0,10268974.0
2005-06-17,146501,157955,146501,151088,886259,54220.0,10268974.0
2005-06-20,152826,154538,149684,151375,211567,54323.0,10268974.0
2005-06-21,151402,152244,146829,147083,208749,52783.0,10268974.0
2005-06-22,145945,150526,145945,149945,167506,53809.0,10268974.0
2005-06-23,149673,151664,149083,149372,247107,53604.0,10268974.0
2005-06-24,147384,151397,145954,148228,199367,53193.0,10268974.0
2005-06-27,146824,148535,145954,146796,154371,52680.0,10268974.0
2005-06-28,145929,153926,145929,148800,358932,53399.0,10268974.0
2005-06-29,157195,157195,152684,155337,164018,51242.0,10268974.0
2005-06-30,155643,155643,152689,152691,128099,50369.0,10268974.0
2005-07-01,150656,165605,150656,161874,451644,53399.0,10268974.0
2005-07-04,164670,168402,160931,162496,198105,53604.0,10268974.0
2005-07-05,163114,163114,158442,159383,187820,52577.0,10268974.0
2005-07-06,160315,165611,160006,160940,160387,53091.0,10268974.0
2005-07-07,158446,160628,158138,158138,120764,52166.0,10268974.0
2005-07-08,159067,159067,155328,156894,158942,51756.0,10268974.0
2005-07-11,159376,161558,158135,160317,222529,52885.0,10268974.0
2005-07-12,162178,169656,160628,169656,720921,55966.0,10268974.0
2005-07-13,174317,174317,160625,161874,461004,53399.0,10268974.0
2005-07-14,163426,163734,159687,159695,214275,52680.0,10268974.0
2005-07-15,159691,161872,157200,158450,192640,52269.0,10268974.0
2005-07-18,157515,160314,156266,157516,148915,51961.0,10268974.0
2005-07-19,157511,158444,154551,156270,290300,51550.0,10268974.0
2005-07-20,156267,157825,150978,150979,284591,49805.0,10268974.0
2005-07-21,151440,155025,149266,149266,220230,49240.0,10268974.0
2005-07-22,146459,149265,146459,147554,206312,48675.0,10268974.0
2005-07-25,144594,146621,143036,143508,324965,47340.0,10268974.0
2005-07-26,144131,147862,141633,147554,182929,48675.0,10268974.0
2005-07-27,147861,148793,145679,145687,110713,48059.0,10268974.0
2005-07-28,145838,148791,145838,146309,102110,48264.0,10268974.0
2005-07-29,147083,153467,147083,150823,220171,49753.0,10268974.0
2005-08-01,152536,152536,148018,148644,54921,49034.0,10268974.0
2005-08-02,148794,150351,144592,144909,124701,47802.0,10268974.0
2005-08-03,143188,147705,142254,142262,168600,46929.0,10268974.0
2005-08-04,143186,143347,131359,131367,241211,43335.0,10268974.0
2005-08-05,124672,130586,124202,126231,179026,41641.0,10268974.0
2005-08-08,121708,128870,121708,127320,112536,42000.0,10268974.0
2005-08-09,124825,128564,124825,126853,115082,41846.0,10268974.0
2005-08-10,126849,129649,126534,126542,69621,41743.0,10268974.0
2005-08-11,127623,127623,124516,125141,90743,41281.0,10268974.0
2005-08-12,126689,127158,125132,125764,86325,41487.0,10268974.0
2005-08-16,124514,133851,124514,129032,248308,42565.0,10268974.0
2005-08-17,126691,127623,124516,125141,98882,41281.0,10268974.0
2005-08-18,122336,123893,119221,122028,365091,51820.0,13219432.0
2005-08-19,119058,123414,117045,122651,251561,52085.0,13219432.0
2005-08-22,122805,123584,119690,120316,219966,51093.0,13219432.0
2005-08-23,118434,121864,117817,120160,223876,51027.0,13219432.0
2005-08-24,119219,119373,115171,115180,172992,48912.0,13219432.0
2005-08-25,112845,115173,110817,112067,244191,47590.0,13219432.0
2005-08-26,110189,112840,104430,105840,452743,44946.0,13219432.0
2005-08-29,106144,112997,104748,109421,411752,46466.0,13219432.0
2005-08-30,110815,119688,110815,116736,549909,49573.0,13219432.0
2005-08-31,115485,117042,112371,116581,151031,49507.0,13219432.0
2005-09-01,120306,120306,114702,115180,218326,48912.0,13219432.0
2005-09-02,113153,118442,113153,115335,193216,48978.0,13219432.0
2005-09-05,115483,123894,115483,122962,349634,52217.0,13219432.0
2005-09-06,127621,141320,126380,141328,1875492,60016.0,13219432.0
2005-09-07,143191,147862,140238,141017,1216722,59884.0,13219432.0
2005-09-08,141948,142881,134941,139305,547631,59157.0,13219432.0
2005-09-09,138212,142414,132614,132923,537424,56447.0,13219432.0
2005-09-12,132921,137901,132767,132768,392005,56381.0,13219432.0
2005-09-13,132608,135406,128091,131367,434671,55786.0,13219432.0
2005-09-14,130583,134785,127623,129188,276271,54861.0,13219432.0
2005-09-15,127625,133230,118289,124519,554590,52878.0,13219432.0
2005-09-16,124977,137589,121708,129810,1108781,55125.0,13219432.0
2005-09-20,135413,135413,126076,127164,324795,54001.0,13219432.0
2005-09-21,125132,128245,122802,123273,341780,52349.0,13219432.0
2005-09-22,120316,122491,120316,120472,232700,51159.0,13219432.0
2005-09-23,121095,123109,118290,118915,181478,50498.0,13219432.0
2005-09-26,118606,124519,118606,121406,237244,51556.0,13219432.0
2005-09-27,121702,124044,121400,121717,168964,51688.0,13219432.0
2005-09-28,122959,125134,122328,123585,216756,52481.0,13219432.0
2005-09-29,123893,133854,123585,129499,480188,54993.0,13219432.0
2005-09-30,132285,133534,124668,124829,311568,53010.0,13219432.0
2005-10-04,127465,128251,126224,126386,166032,53671.0,13219432.0
2005-10-05,126376,128718,126228,126853,213720,53869.0,13219432.0
2005-10-06,125135,126692,123269,124519,175773,52878.0,13219432.0
2005-10-07,123267,125449,123267,123429,227282,52415.0,13219432.0
2005-10-10,124516,126851,124516,126698,263732,53803.0,13219432.0
2005-10-11,127159,134939,124978,133235,659029,56579.0,13219432.0
2005-10-12,133227,133698,128871,129188,368992,54861.0,13219432.0
2005-10-13,129180,129805,125449,127632,266807,54200.0,13219432.0
2005-10-14,128095,129182,123739,124519,246269,52878.0,13219432.0
2005-10-17,124516,125449,119682,120160,189059,51027.0,13219432.0
2005-10-18,118914,123586,118914,121406,106527,51556.0,13219432.0
2005-10-19,119846,122028,115483,115491,223457,49044.0,13219432.0
2005-10-20,116270,117982,114861,114868,108413,48780.0,13219432.0
2005-10-21,110815,115016,110815,114246,127440,48515.0,13219432.0
2005-10-24,113613,117660,113613,115802,86633,49176.0,13219432.0
2005-10-25,118911,119837,115951,116113,74924,49308.0,13219432.0
2005-10-26,116420,118286,115796,115958,92451,49242.0,13219432.0
2005-10-27,115949,118130,115795,115802,75864,49176.0,13219432.0
2005-10-28,115173,115173,112066,112067,96102,47590.0,13219432.0
2005-10-31,112375,115798,112375,113778,71336,48317.0,13219432.0
2005-11-01,112684,116269,112684,114712,103813,48714.0,13219432.0
2005-11-02,114237,117351,114237,115802,123152,49176.0,13219432.0
2005-11-03,116729,117662,115171,115180,130717,48912.0,13219432.0
2005-11-04,121400,122803,117044,119226,170222,50630.0,13219432.0
2005-11-07,119217,120466,117659,119849,101410,50895.0,13219432.0
2005-11-08,121394,121394,119220,119382,107052,50697.0,13219432.0
2005-11-09,119374,120469,118442,118604,73493,50366.0,13219432.0
2005-11-10,118605,119215,114557,115491,210618,49044.0,13219432.0
2005-11-11,115798,117356,115335,115491,96031,49044.0,13219432.0
2005-11-14,116418,122955,115331,120782,300619,51291.0,13219432.0
2005-11-15,120156,122338,118290,118915,112842,50498.0,13219432.0
2005-11-16,118914,124518,117665,122962,294486,52217.0,13219432.0
2005-11-17,121711,122959,119375,121094,223036,51424.0,13219432.0
2005-11-18,122332,128716,121399,124051,568297,52679.0,13219432.0
2005-11-21,126075,127625,123269,124519,270199,52878.0,13219432.0
2005-11-22,124826,125913,118604,118759,349524,50432.0,13219432.0
2005-11-23,119539,120780,118914,118915,196148,50498.0,13219432.0
2005-11-24,119843,125910,118600,123273,616295,52349.0,13219432.0
2005-11-25,125760,125760,121866,122962,201734,52217.0,13219432.0
2005-11-28,127007,127007,122805,123585,263603,52481.0,13219432.0
2005-11-29,123264,123580,120150,120782,262204,51291.0,13219432.0
2005-11-30,120929,129024,120929,127320,659585,54067.0,13219432.0
2005-12-01,126851,133852,125133,131679,586645,55918.0,13219432.0
2005-12-02,134476,135255,129805,131679,455265,55918.0,13219432.0
2005-12-05,130896,132615,128567,128876,284646,54728.0,13219432.0
2005-12-06,129651,131053,124978,125919,375399,53473.0,13219432.0
2005-12-07,127007,137901,126692,131055,1116728,55654.0,13219432.0
2005-12-08,131044,134320,124514,127320,506012,54067.0,13219432.0
2005-12-09,126537,129181,125450,126853,298718,53869.0,13219432.0
2005-12-12,126690,132140,126690,131679,307269,55918.0,13219432.0
2005-12-13,131669,135099,130119,134792,367689,57240.0,13219432.0
2005-12-14,134941,135720,129806,130277,362785,55323.0,13219432.0
2005-12-15,130428,131354,127159,127476,248284,54134.0,13219432.0
2005-12-16,125450,126075,121403,122028,306650,51820.0,13219432.0
2005-12-19,120780,124674,119693,123896,185872,52613.0,13219432.0
2005-12-20,130740,134787,127786,130277,560690,55323.0,13219432.0
2005-12-21,130277,132612,129182,131055,218913,55654.0,13219432.0
2005-12-22,132917,136340,128245,129810,414362,55125.0,13219432.0
2005-12-23,131364,141795,127786,138527,895293,58826.0,13219432.0
2005-12-26,140392,141325,135412,136036,363856,57769.0,13219432.0
2005-12-27,137594,137594,130432,130433,263362,55389.0,13219432.0
2005-12-28,127622,131516,126381,126698,200598,53803.0,13219432.0
2005-12-29,127624,131671,126691,130122,214448,55257.0,13219432.0
2006-01-02,130737,136187,129179,135726,338137,57637.0,13219432.0
2006-01-03,134475,136965,130736,132301,256397,56183.0,13219432.0
2006-01-04,133226,136339,132292,136348,417137,57901.0,13219432.0
2006-01-05,136969,137277,130277,130277,403143,55323.0,13219432.0
2006-01-06,129500,131991,128876,128876,220829,54728.0,13219432.0
2006-01-09,129183,130123,127163,127942,177239,54332.0,13219432.0
2006-01-10,127935,128875,124673,125453,248154,53274.0,13219432.0
2006-01-11,124824,127622,124516,126698,161811,53803.0,13219432.0
2006-01-12,126379,129802,126224,128098,173203,54398.0,13219432.0
2006-01-13,126538,129498,125450,129499,139887,54993.0,13219432.0
2006-01-16,129804,130119,127313,128254,131010,54464.0,13219432.0
2006-01-17,127472,130123,125444,125453,267585,53274.0,13219432.0
2006-01-18,124519,124827,113773,116425,366844,49441.0,13219432.0
2006-01-19,115014,117665,112067,113934,153405,48383.0,13219432.0
2006-01-20,112220,117046,104595,104595,297755,44417.0,13219432.0
2006-01-23,96500,101165,89029,89031,239140,37808.0,13219432.0
2006-01-24,88870,96025,85600,94945,166171,40319.0,13219432.0
2006-01-25,93691,100067,93691,96813,118763,41112.0,13219432.0
2006-01-26,95877,99454,94628,98992,90870,42038.0,13219432.0
2006-01-27,102257,103968,100230,102727,79264,43624.0,13219432.0
2006-01-31,101933,108793,101933,104284,98933,44285.0,13219432.0
2006-02-01,104280,105837,95567,98058,171736,41641.0,13219432.0
2006-02-02,99608,100548,96654,98058,95030,41641.0,13219432.0
2006-02-03,94310,96497,92450,94478,89012,40121.0,13219432.0
2006-02-06,90269,95095,90269,94478,40765,40121.0,13219432.0
2006-02-07,93684,96027,93684,96035,58813,40782.0,13219432.0
2006-02-08,94007,99296,94007,99304,67199,42170.0,13219432.0
2006-02-09,99608,101159,97279,97280,65320,41311.0,13219432.0
2006-02-10,96809,100386,96809,98058,55413,41641.0,13219432.0
2006-02-13,102258,102258,98056,98681,54212,41906.0,13219432.0
2006-02-14,97436,100081,95879,95879,47615,40716.0,13219432.0
2006-02-15,98671,98671,93073,94323,101392,40055.0,13219432.0
2006-02-16,93849,94789,93077,94012,52496,39923.0,13219432.0
2006-02-17,94008,94941,93075,93700,78483,39790.0,13219432.0
2006-02-20,92135,94625,92135,93700,69501,39790.0,13219432.0
2006-02-21,94007,96027,93383,95257,53320,40451.0,13219432.0
2006-02-22,94011,95878,93850,94945,51067,40319.0,13219432.0
2006-02-23,95098,97279,95098,97280,68407,41311.0,13219432.0
2006-02-24,97434,99455,96032,98214,50045,41707.0,13219432.0
2006-02-27,101787,101787,97277,97903,81712,41575.0,13219432.0
2006-02-28,99450,99450,97739,98525,52065,41840.0,13219432.0
2006-03-02,98990,113152,98520,102105,1503029,43360.0,13219432.0
2006-03-03,102415,104127,97119,97436,213295,41377.0,13219432.0
2006-03-06,97430,98987,95872,96813,94978,41112.0,13219432.0
2006-03-07,94944,96501,94010,94012,145330,39923.0,13219432.0
2006-03-08,93071,97434,93071,95723,94859,40650.0,13219432.0
2006-03-09,94310,98673,94310,96969,139090,41179.0,13219432.0
2006-03-10,95570,97744,95570,96657,89438,41046.0,13219432.0
2006-03-13,97278,98674,96809,98058,59935,41641.0,13219432.0
2006-03-14,99142,107237,97739,106774,383301,45343.0,13219432.0
2006-03-15,108014,114706,103343,105840,447094,44946.0,13219432.0
2006-03-16,104906,107704,101791,102417,100076,43492.0,13219432.0
2006-03-17,100081,100859,98060,98370,152943,41773.0,13219432.0
2006-03-20,97432,101164,97432,99614,125028,42302.0,13219432.0
2006-03-21,99607,101479,99298,99614,76107,42302.0,13219432.0
2006-03-22,98988,100229,96497,97747,106883,41509.0,13219432.0
2006-03-23,97887,99606,88711,93700,118701,39790.0,13219432.0
2006-03-24,93847,95560,93230,93856,57673,39857.0,13219432.0
2006-03-27,92764,99610,92764,95879,79047,40716.0,13219432.0
2006-03-28,96031,102414,95877,101483,121112,43095.0,13219432.0
2006-03-29,100231,108950,99606,103661,240810,44021.0,13219432.0
2006-03-30,103655,105527,101634,102105,88364,43360.0,13219432.0
2006-03-31,100544,108323,100544,108331,154310,46004.0,13219432.0
2006-04-03,106144,108326,105526,106152,109209,45078.0,13219432.0
2006-04-04,107396,107396,103503,104907,75576,44549.0,13219432.0
2006-04-05,105838,111751,103193,108954,150058,46268.0,13219432.0
2006-04-06,107703,108798,104750,104751,145799,44483.0,13219432.0
2006-04-07,103973,111751,100858,106464,245106,45210.0,13219432.0
2006-04-10,108948,114553,106613,111755,306932,47458.0,13219432.0
2006-04-11,112998,113615,108950,111133,145795,47193.0,13219432.0
2006-04-12,111124,115796,111124,115180,151583,48912.0,13219432.0
2006-04-13,114394,116576,112066,115335,108762,48978.0,13219432.0
2006-04-14,115488,117200,112844,112845,106936,47920.0,13219432.0
2006-04-17,116730,116730,112845,114557,53510,48648.0,13219432.0
2006-04-18,114557,115174,110509,110511,52049,46929.0,13219432.0
2006-04-19,111127,113001,109886,111444,84137,47326.0,13219432.0
2006-04-20,108948,112996,108948,109265,63423,46400.0,13219432.0
2006-04-21,107549,118135,107549,117981,235499,50102.0,13219432.0
2006-04-24,117663,126383,117663,121094,249479,51424.0,13219432.0
2006-04-25,120471,121404,114558,118915,131122,50498.0,13219432.0
2006-04-26,118284,120775,115795,118293,64068,50234.0,13219432.0
2006-04-27,118285,122024,115171,119226,77687,50630.0,13219432.0
2006-04-28,117357,119847,110819,118915,86419,50498.0,13219432.0
2006-05-02,115487,118910,115171,115180,43911,48912.0,13219432.0
2006-05-03,115171,118602,112373,115180,81988,48912.0,13219432.0
2006-05-04,112374,114857,112374,113623,29801,48251.0,13219432.0
2006-05-08,113305,115164,109258,113468,86726,48185.0,13219432.0
2006-05-09,112681,112681,110191,110199,54805,46797.0,13219432.0
2006-05-10,108015,112995,108015,110043,62623,46731.0,13219432.0
2006-05-11,110038,116422,109575,112067,90666,47590.0,13219432.0
2006-05-12,111751,115483,110348,115491,65546,49044.0,13219432.0
2006-05-15,113304,118285,113150,115024,47293,48846.0,13219432.0
2006-05-16,112999,115019,110663,112067,60073,47590.0,13219432.0
2006-05-17,110036,113459,109881,111755,47585,47458.0,13219432.0
2006-05-18,110973,110973,106147,106464,53835,45210.0,13219432.0
2006-05-19,101478,108325,101163,105218,56458,44682.0,13219432.0
2006-05-22,103969,107392,103969,104440,50173,44351.0,13219432.0
2006-05-23,102414,103972,101166,103973,38400,44153.0,13219432.0
2006-05-24,105525,105525,100075,102727,73675,43624.0,13219432.0
2006-05-25,102101,102725,98368,98370,57416,41773.0,13219432.0
2006-05-26,98991,102722,98057,98058,77119,41641.0,13219432.0
2006-05-29,98057,101325,97432,99614,53022,42302.0,13219432.0
2006-05-30,105838,105838,99925,101483,46248,43095.0,13219432.0
2006-06-01,100077,103346,91821,98836,59786,41972.0,13219432.0
2006-06-02,98838,100858,95878,97436,17175,41377.0,13219432.0
2006-06-05,96497,101786,96027,96035,26263,40782.0,13219432.0
2006-06-07,94945,96503,90582,93389,45376,39658.0,13219432.0
2006-06-08,89027,93228,88711,90276,37051,38336.0,13219432.0
2006-06-09,97892,97892,90267,94323,35732,40055.0,13219432.0
2006-06-12,94321,96187,91831,93389,13844,39658.0,13219432.0
2006-06-13,93384,93384,91672,92922,18394,39460.0,13219432.0
2006-06-14,93386,96501,88714,96502,29847,40980.0,13219432.0
2006-06-15,99609,99609,93695,96502,20177,40980.0,13219432.0
2006-06-16,96657,103349,96657,103351,38214,43889.0,13219432.0
2006-06-19,103652,105833,103035,104284,37757,44285.0,13219432.0
2006-06-20,104277,104277,100854,102727,11243,43624.0,13219432.0
2006-06-21,105528,105528,100071,105530,25986,44814.0,13219432.0
2006-06-22,103191,110345,103191,103661,52042,44021.0,13219432.0
2006-06-23,107083,118284,102720,118293,246173,50234.0,13219432.0
2006-06-26,122958,125448,116421,120938,575921,51357.0,13219432.0
2006-06-27,121709,127468,117199,120938,383442,51357.0,13219432.0
2006-06-28,118287,127006,116105,124363,182235,52812.0,13219432.0
2006-06-29,123889,129178,123889,124829,226769,53010.0,13219432.0
2006-06-30,127627,133385,125136,130433,402896,55389.0,13219432.0
2006-07-03,132139,149415,128245,146309,593421,62131.0,13219432.0
2006-07-04,147861,147861,137591,141640,228367,60148.0,13219432.0
2006-07-05,136965,143034,133852,141484,158137,60082.0,13219432.0
2006-07-06,138526,162496,134941,162496,1000967,69005.0,13219432.0
2006-07-07,161563,171209,138212,149422,1564259,63453.0,13219432.0
2006-07-10,144900,156889,144746,149110,395874,63321.0,13219432.0
2006-07-11,146621,153930,146305,152535,210115,64775.0,13219432.0
2006-07-12,155641,156581,149889,150823,277837,64048.0,13219432.0
2006-07-13,149415,149415,140696,147866,140780,62792.0,13219432.0
2006-07-14,147862,150044,141949,150044,136736,63718.0,13219432.0
2006-07-18,146773,155639,146773,152224,130191,64643.0,13219432.0
2006-07-19,150045,155334,147863,150979,78925,64114.0,13219432.0
2006-07-20,153151,155640,149727,152379,120108,64709.0,13219432.0
2006-07-21,146461,158758,146461,158450,173387,67287.0,13219432.0
2006-07-24,155957,159689,155024,155026,109102,65833.0,13219432.0
2006-07-25,155643,160006,149729,150979,119019,64114.0,13219432.0
2006-07-26,154089,154089,148169,148177,60098,62924.0,13219432.0
2006-07-27,148169,149418,140390,148177,102421,62924.0,13219432.0
2006-07-28,146301,155174,146301,151134,121670,64180.0,13219432.0
2006-07-31,152685,154867,148329,151290,78956,64246.0,13219432.0
2006-08-01,150978,152219,148642,150979,33404,64114.0,13219432.0
2006-08-02,151906,151906,146926,148800,22883,63189.0,13219432.0
2006-08-03,146930,150977,142573,145998,65556,61999.0,13219432.0
2006-08-04,146775,146775,141949,145998,94750,61999.0,13219432.0
2006-08-07,147554,150045,145997,145998,46907,61999.0,13219432.0
2006-08-08,146928,146928,138525,145843,70628,61933.0,13219432.0
2006-08-09,146458,146458,139303,144130,56926,61206.0,13219432.0
2006-08-10,143813,144746,139765,143196,80188,60809.0,13219432.0
2006-08-11,143504,147860,140081,143196,134199,60809.0,13219432.0
2006-08-14,143192,154093,143192,149422,134167,63453.0,13219432.0
2006-08-16,149417,151283,144899,147243,115016,62528.0,13219432.0
2006-08-17,146618,150349,140697,147243,95078,62528.0,13219432.0
2006-08-18,141795,147238,141795,145998,125205,61999.0,13219432.0
2006-08-21,146302,146302,140698,140706,52810,59752.0,13219432.0
2006-08-22,138521,141945,132292,139617,138773,59289.0,13219432.0
2006-08-23,140078,140695,136031,139617,84672,59289.0,13219432.0
2006-08-24,139611,139611,136034,136659,64869,58033.0,13219432.0
2006-08-25,136655,146462,133856,140395,116384,59620.0,13219432.0
2006-08-28,140394,155026,140394,149422,242896,63453.0,13219432.0
2006-08-29,150040,150194,145838,146309,81915,62131.0,13219432.0
2006-08-30,143816,163430,141635,160940,691936,68344.0,13219432.0
2006-08-31,162802,169030,160311,162185,567731,68873.0,13219432.0
2006-09-01,173695,177125,164983,171213,755919,72707.0,13219432.0
2006-09-04,171828,172452,160311,161251,451990,68477.0,13219432.0
2006-09-05,160627,161869,153149,157204,293924,66758.0,13219432.0
2006-09-06,154091,165918,150352,164054,497977,69666.0,13219432.0
2006-09-07,160934,166538,160310,160317,134345,68080.0,13219432.0
2006-09-08,161870,164051,157822,158138,135286,67155.0,13219432.0
2006-09-11,159377,162492,158136,158761,110690,67419.0,13219432.0
2006-09-12,157511,160002,152840,156270,173800,66362.0,13219432.0
2006-09-13,157514,158756,153151,154091,117791,65436.0,13219432.0
2006-09-14,156890,157515,152535,155026,185449,65833.0,13219432.0
2006-09-15,153620,162494,153620,160629,299958,68212.0,13219432.0
2006-09-18,163425,163425,157820,158761,145150,67419.0,13219432.0
2006-09-19,158757,160314,154870,157516,132086,66890.0,13219432.0
2006-09-20,155026,157824,155026,155960,103319,66229.0,13219432.0
2006-09-21,156581,158448,155024,155026,91204,65833.0,13219432.0
2006-09-22,152530,154867,148168,154559,202602,65634.0,13219432.0
2006-09-25,152533,154089,149726,150668,84117,63982.0,13219432.0
2006-09-26,150043,152218,145063,145064,83222,61603.0,13219432.0
2006-09-27,146303,148794,144129,144909,108506,61536.0,13219432.0
2006-09-28,144595,148796,144287,146932,65373,62396.0,13219432.0
2006-09-29,146149,149418,146149,148177,54295,62924.0,13219432.0
2006-10-02,149421,152535,149112,150979,80673,64114.0,13219432.0
2006-10-04,150504,152532,145994,148956,47623,63255.0,13219432.0
2006-10-09,146773,148638,126683,126698,297140,53803.0,13219432.0
2006-10-10,122642,131053,122642,126698,165779,53803.0,13219432.0
2006-10-11,125135,128404,123584,124519,141292,52878.0,13219432.0
2006-10-12,124514,127621,124514,127320,67435,54067.0,13219432.0
2006-10-13,128870,132609,128870,129032,69231,54795.0,13219432.0
2006-10-16,130737,136650,128871,132457,92671,56249.0,13219432.0
2006-10-17,133851,133851,127937,130745,77089,55522.0,13219432.0
2006-10-18,130738,130893,127624,130122,80097,55257.0,13219432.0
2006-10-19,130277,131211,127626,127942,47146,54332.0,13219432.0
2006-10-20,128095,130740,127626,129499,52184,54993.0,13219432.0
2006-10-23,129497,132295,128093,130900,80213,55588.0,13219432.0
2006-10-24,131669,133226,129025,129032,58629,54795.0,13219432.0
2006-10-25,129807,129807,127472,128721,70322,54662.0,13219432.0
2006-10-26,128720,128874,126230,128721,33141,54662.0,13219432.0
2006-10-27,128715,129796,126533,127320,47644,54067.0,13219432.0
2006-10-30,124516,127468,124361,126698,38089,53803.0,13219432.0
2006-10-31,126683,127005,125294,126698,29590,53803.0,13219432.0
2006-11-01,126855,130432,126385,130433,95280,55389.0,13219432.0
2006-11-02,131363,140860,128872,140862,141252,59818.0,13219432.0
2006-11-03,140860,141015,137121,138371,97559,58760.0,13219432.0
2006-11-06,138371,139304,133853,137593,112181,58430.0,13219432.0
2006-11-07,139610,139610,135562,137282,77730,58298.0,13219432.0
2006-11-08,135871,137274,131831,133235,65374,56579.0,13219432.0
2006-11-09,132917,133541,129494,133079,59713,56513.0,13219432.0
2006-11-10,131207,136966,130429,132457,40181,56249.0,13219432.0
2006-11-13,132452,132613,128720,128721,50570,54662.0,13219432.0
2006-11-14,129806,135103,129806,132768,109872,56381.0,13219432.0
2006-11-15,131988,134787,131055,131055,66986,55654.0,13219432.0
2006-11-16,131051,141791,128091,132301,206962,56183.0,13219432.0
2006-11-17,131209,133853,130431,133546,50586,56711.0,13219432.0
2006-11-20,133542,136810,132138,132301,62560,56183.0,13219432.0
2006-11-21,131052,138831,131052,137282,121554,58298.0,13219432.0
2006-11-22,137276,141324,136498,140083,102959,59487.0,13219432.0
2006-11-23,140703,142884,138528,142885,108732,60677.0,13219432.0
2006-11-24,142102,155486,142102,154091,160746,65436.0,13219432.0
2006-11-27,155959,167470,155959,163430,280916,69402.0,13219432.0
2006-11-28,159062,171513,158136,166232,308651,70592.0,13219432.0
2006-11-29,164053,175572,164053,169968,358093,72178.0,13219432.0
2006-11-30,174322,181485,172457,181485,415548,77069.0,13219432.0
2006-12-01,182104,198910,155329,155337,773837,65965.0,13219432.0
2006-12-04,157822,159070,145371,155648,521883,66097.0,13219432.0
2006-12-05,155639,161869,152532,153936,205223,65370.0,13219432.0
2006-12-06,151603,155026,150355,154403,153404,65568.0,13219432.0
2006-12-07,151287,158449,151287,152691,153649,64841.0,13219432.0
2006-12-08,151284,153620,145679,149890,108680,63652.0,13219432.0
2006-12-11,149889,151909,146928,148332,74844,62991.0,13219432.0
2006-12-12,149415,149415,135408,140550,148847,59686.0,13219432.0
2006-12-13,140543,140543,132294,138215,53004,58694.0,13219432.0
2006-12-14,138211,145374,138211,144441,73295,61338.0,13219432.0
2006-12-15,144594,147863,143661,145998,57297,61999.0,13219432.0
2006-12-18,146147,147859,143349,144753,40475,61470.0,13219432.0
2006-12-19,143187,147550,140079,146309,72397,62131.0,13219432.0
2006-12-20,146301,148482,141945,147866,83250,62792.0,13219432.0
2006-12-21,147549,147858,143656,147866,40244,62792.0,13219432.0
2006-12-22,144438,148794,143189,144130,72585,61206.0,13219432.0
2006-12-26,146304,146304,139458,144130,70132,61206.0,13219432.0
2006-12-27,143189,144284,141632,144130,18098,61206.0,13219432.0
2006-12-28,146301,146301,143187,143819,42872,61074.0,13219432.0
2007-01-02,147238,150044,142257,150044,53885,63718.0,13219432.0
2007-01-03,151907,160935,150350,155492,183847,66031.0,13219432.0
2007-01-04,158442,159685,154086,159383,126028,67683.0,13219432.0
2007-01-05,160311,160936,152378,157204,129538,66758.0,13219432.0
2007-01-08,154093,156582,152843,155960,47519,66229.0,13219432.0
2007-01-09,153776,161562,153313,161563,82776,68609.0,13219432.0
2007-01-10,161563,163120,157515,160007,37073,67948.0,13219432.0
2007-01-11,156580,161245,156580,159695,53395,67816.0,13219432.0
2007-01-12,160310,163115,158135,160317,123891,68080.0,13219432.0
2007-01-15,159068,162800,156578,160317,110623,68080.0,13219432.0
2007-01-16,160933,161242,156577,159383,111242,67683.0,13219432.0
2007-01-17,157514,159380,154091,156582,78636,66494.0,13219432.0
2007-01-18,153152,160314,153152,157516,73574,66890.0,13219432.0
2007-01-19,156267,156267,153468,153469,60988,65172.0,13219432.0
2007-01-22,153463,155638,151436,152847,60501,64907.0,13219432.0
2007-01-23,152535,152535,135567,136970,160899,58166.0,13219432.0
2007-01-24,136810,139764,132448,139772,86248,59355.0,13219432.0
2007-01-25,138527,138527,133856,135414,82184,57505.0,13219432.0
