파이오링크(170790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-22,12400,12400,11350,11850,112413,79233.0,6686330.0
2015-04-23,11850,12000,11550,11700,33855,78230.0,6686330.0
2015-04-24,11800,11950,11350,11500,37859,76893.0,6686330.0
2015-04-27,11550,11800,11550,11750,35725,78564.0,6686330.0
2015-04-28,11750,11950,11600,11750,32300,78564.0,6686330.0
2015-04-29,11900,11900,11400,11800,36680,78899.0,6686330.0
2015-04-30,11850,12100,11550,11600,64195,77561.0,6686330.0
2015-05-04,11450,11700,11450,11500,25013,76893.0,6686330.0
2015-05-06,11250,11500,10950,11400,50572,76224.0,6686330.0
2015-05-07,11200,11550,11000,11400,21771,76224.0,6686330.0
2015-05-08,11300,11550,11200,11550,45070,77227.0,6686330.0
2015-05-11,11700,11900,11300,11500,34655,76893.0,6686330.0
2015-05-12,11400,11450,11150,11200,25609,74887.0,6686330.0
2015-05-13,11150,11300,11000,11200,52038,74887.0,6686330.0
2015-05-14,11100,11200,10900,10900,39569,72881.0,6686330.0
2015-05-15,11050,11150,10600,10900,58510,72881.0,6686330.0
2015-05-18,10550,10650,10050,10200,102778,68201.0,6686330.0
2015-05-19,10100,10500,10000,10100,79769,67532.0,6686330.0
2015-05-20,10100,10500,10100,10200,43676,68201.0,6686330.0
2015-05-21,10550,11200,10300,10750,106112,71878.0,6686330.0
2015-05-22,10750,11100,10600,10950,29840,73215.0,6686330.0
2015-05-26,10800,10950,10700,10850,22247,72547.0,6686330.0
2015-05-27,10650,10850,10250,10300,53629,68869.0,6686330.0
2015-05-28,10350,10800,10300,10700,23446,71544.0,6686330.0
2015-05-29,10700,10800,10350,10450,23816,69872.0,6686330.0
2015-06-01,10250,10500,10100,10200,28384,68201.0,6686330.0
2015-06-02,10150,10250,9940,9950,66306,66529.0,6686330.0
2015-06-03,9940,10150,9790,10000,36161,66863.0,6686330.0
2015-06-04,10000,10150,9930,9950,22458,66529.0,6686330.0
2015-06-05,9820,10400,9820,10150,37041,67866.0,6686330.0
2015-06-08,10150,10250,9920,9920,25564,66328.0,6686330.0
2015-06-09,9910,10200,9910,10200,20933,68201.0,6686330.0
2015-06-10,10200,10700,10050,10250,53229,68535.0,6686330.0
2015-06-11,10250,10300,9930,10000,33093,66863.0,6686330.0
2015-06-12,9900,10050,9850,9850,20699,65860.0,6686330.0
2015-06-15,9810,9970,9610,9700,24798,64857.0,6686330.0
2015-06-16,9610,9850,9320,9540,34833,63788.0,6686330.0
2015-06-17,9450,9750,9400,9570,30875,63988.0,6686330.0
2015-06-18,9700,9860,9400,9580,26001,64055.0,6686330.0
2015-06-19,9530,9800,9530,9680,9238,64724.0,6686330.0
2015-06-22,9790,9890,9680,9810,11903,65593.0,6686330.0
2015-06-23,9810,9870,9750,9860,21389,65927.0,6686330.0
2015-06-24,9920,12150,9920,11250,456065,75221.0,6686330.0
2015-06-25,11400,12000,11400,11450,163819,76558.0,6686330.0
2015-06-26,11600,11800,11200,11350,49432,75890.0,6686330.0
2015-06-29,11000,11350,10700,11100,98527,74218.0,6686330.0
2015-06-30,11100,11250,10700,11100,36025,74218.0,6686330.0
2015-07-01,11200,11850,11100,11450,78969,76558.0,6686330.0
2015-07-02,11600,11750,10750,11200,69501,74887.0,6686330.0
2015-07-03,11100,11350,10700,10800,51214,72212.0,6686330.0
2015-07-06,10500,10650,9970,9980,69851,66730.0,6686330.0
2015-07-07,10000,10400,9940,9970,49054,66663.0,6686330.0
2015-07-08,10500,10600,9900,10100,53800,67532.0,6686330.0
2015-07-09,10150,10200,9610,10200,39737,68201.0,6686330.0
2015-07-10,10150,10350,9990,10350,24719,69204.0,6686330.0
2015-07-13,10600,10650,10250,10600,25392,70875.0,6686330.0
2015-07-14,10550,13300,10550,12200,471466,81573.0,6686330.0
2015-07-15,12000,12200,11500,11600,117672,77561.0,6686330.0
2015-07-16,11750,12800,11700,12300,267768,82242.0,6686330.0
2015-07-17,12300,12850,12200,12400,119822,82910.0,6686330.0
2015-07-20,12550,12950,12150,12450,121985,83245.0,6686330.0
2015-07-21,12650,12750,12150,12700,69558,84916.0,6686330.0
2015-07-22,12650,12850,12400,12700,81117,84916.0,6686330.0
2015-07-23,13050,13100,11850,12000,86705,80236.0,6686330.0
2015-07-24,12100,12100,11250,11350,100001,75890.0,6686330.0
2015-07-27,11350,11650,10750,10950,57004,73215.0,6686330.0
2015-07-28,11000,11000,10000,10500,131653,70206.0,6686330.0
2015-07-29,10600,10950,10300,10300,35108,68869.0,6686330.0
2015-07-30,10300,11200,10300,11150,44777,74553.0,6686330.0
2015-07-31,10950,11500,10600,11150,38372,74553.0,6686330.0
2015-08-03,11150,11450,10600,10650,41668,71209.0,6686330.0
2015-08-04,10550,11150,10500,10950,25996,73215.0,6686330.0
2015-08-05,11450,11500,10900,11150,36948,74553.0,6686330.0
2015-08-06,11400,11450,10850,11450,41252,76558.0,6686330.0
2015-08-07,11350,11400,11050,11100,26929,74218.0,6686330.0
2015-08-10,11100,11100,10750,11000,19633,73550.0,6686330.0
2015-08-11,11000,11450,10600,10700,48014,71544.0,6686330.0
2015-08-12,10550,10850,9970,10250,46782,68535.0,6686330.0
2015-08-13,10300,10650,10050,10200,25072,68201.0,6686330.0
2015-08-17,10400,10900,10300,10750,25161,71878.0,6686330.0
2015-08-18,10600,11000,10300,10300,25348,68869.0,6686330.0
2015-08-19,10000,10200,9700,9890,54776,66128.0,6686330.0
2015-08-20,9660,9980,9660,9740,17372,65125.0,6686330.0
2015-08-21,8500,9360,8500,9000,205182,60177.0,6686330.0
2015-08-24,8770,9100,8360,8440,51288,56433.0,6686330.0
2015-08-25,8440,9200,8290,8750,37836,58505.0,6686330.0
2015-08-26,8940,9270,8710,9250,27629,61849.0,6686330.0
2015-08-27,9490,9570,9100,9360,48359,62584.0,6686330.0
2015-08-28,9370,9560,9260,9320,38900,62317.0,6686330.0
2015-08-31,9280,10100,9280,9900,37572,66195.0,6686330.0
2015-09-01,10050,10050,9350,9460,33158,63253.0,6686330.0
2015-09-02,9200,9650,9090,9610,26792,64256.0,6686330.0
2015-09-03,9790,9790,9370,9640,17607,64456.0,6686330.0
2015-09-04,9570,9680,9420,9470,7398,63320.0,6686330.0
2015-09-07,9500,9500,9250,9350,11811,62517.0,6686330.0
2015-09-08,9270,9350,8970,9040,15817,60444.0,6686330.0
2015-09-09,9110,9560,9110,9390,16923,62785.0,6686330.0
2015-09-10,9220,9560,9220,9530,8974,63721.0,6686330.0
2015-09-11,9890,9890,9500,9610,12939,64256.0,6686330.0
2015-09-14,9740,9740,9280,9450,14811,63186.0,6686330.0
2015-09-15,9450,9550,9240,9360,9058,62584.0,6686330.0
2015-09-16,9370,10000,9250,9580,26444,64055.0,6686330.0
2015-09-17,9620,9700,9430,9430,12642,63052.0,6686330.0
2015-09-18,9450,9740,9450,9620,27127,64322.0,6686330.0
2015-09-21,9550,9830,9510,9570,12475,63988.0,6686330.0
2015-09-22,9690,10500,9530,9920,67773,66328.0,6686330.0
2015-09-23,9940,10300,9820,9940,23783,66462.0,6686330.0
2015-09-24,9950,10350,9820,10350,34202,69204.0,6686330.0
2015-09-25,10300,10350,9940,10100,23431,67532.0,6686330.0
2015-09-30,10050,10050,9650,9680,32421,64724.0,6686330.0
2015-10-01,9690,9800,9660,9750,13696,65192.0,6686330.0
2015-10-02,9750,9830,9530,9540,18721,63788.0,6686330.0
2015-10-05,9720,9720,9420,9490,13834,63453.0,6686330.0
2015-10-06,9510,9600,9450,9470,10257,63320.0,6686330.0
2015-10-07,9470,9710,9350,9570,12597,63988.0,6686330.0
2015-10-08,9560,9640,9210,9370,19829,62651.0,6686330.0
2015-10-12,9370,9450,9260,9370,7295,62651.0,6686330.0
2015-10-13,9310,9430,9270,9270,6722,61982.0,6686330.0
2015-10-14,9270,9350,9100,9130,10537,61046.0,6686330.0
2015-10-15,9000,9280,9000,9240,5427,61782.0,6686330.0
2015-10-16,9240,9320,9150,9150,9795,61180.0,6686330.0
2015-10-19,9200,9420,9120,9360,12112,62584.0,6686330.0
2015-10-20,9280,9430,9200,9300,18615,62183.0,6686330.0
2015-10-21,9260,9360,8810,9020,36638,60311.0,6686330.0
2015-10-22,9020,9120,8890,9000,11340,60177.0,6686330.0
2015-10-23,9000,9090,8920,9000,10440,60177.0,6686330.0
2015-10-26,9000,9280,9000,9130,15854,61046.0,6686330.0
2015-10-27,9010,9220,8990,9070,13401,60645.0,6686330.0
2015-10-28,9070,9070,8760,9020,11018,60311.0,6686330.0
2015-10-29,9000,9100,8900,8900,9296,59508.0,6686330.0
2015-10-30,8900,9000,8760,8930,17459,59709.0,6686330.0
2015-11-02,8930,9020,8780,8780,10781,58706.0,6686330.0
2015-11-03,8780,8990,8610,8730,15116,58372.0,6686330.0
2015-11-04,8730,8840,8630,8830,10741,59040.0,6686330.0
2015-11-05,8830,8900,8650,8800,11604,58840.0,6686330.0
2015-11-06,8660,8780,8550,8560,23499,57235.0,6686330.0
2015-11-09,8560,8560,8110,8150,28015,54494.0,6686330.0
2015-11-10,8150,8230,7800,7990,19923,53424.0,6686330.0
2015-11-11,7990,8100,7840,8030,14385,53691.0,6686330.0
2015-11-12,7920,8090,7880,8000,11256,53491.0,6686330.0
2015-11-13,7930,8090,7850,8010,10119,53558.0,6686330.0
2015-11-16,7960,8110,7800,8010,12582,53558.0,6686330.0
2015-11-17,8030,8480,7850,8380,19157,56031.0,6686330.0
2015-11-18,8400,8550,7990,8030,29588,53691.0,6686330.0
2015-11-19,8050,8190,7950,8180,13582,54694.0,6686330.0
2015-11-20,8230,8230,8010,8090,15764,54092.0,6686330.0
2015-11-23,8090,8190,8000,8140,12254,54427.0,6686330.0
2015-11-24,8130,8900,8130,8350,27987,55831.0,6686330.0
2015-11-25,8430,8470,8230,8310,16676,55563.0,6686330.0
2015-11-26,8540,8540,8310,8400,20409,56165.0,6686330.0
2015-11-27,8470,8470,8320,8400,6542,56165.0,6686330.0
2015-11-30,8320,8450,8160,8250,4530,55162.0,6686330.0
2015-12-01,8340,8340,8040,8070,21344,53959.0,6686330.0
2015-12-02,8070,8270,7900,8070,23043,53959.0,6686330.0
2015-12-03,8070,8220,7950,8200,7442,54828.0,6686330.0
2015-12-04,8030,8250,8030,8230,6453,55028.0,6686330.0
2015-12-07,8230,8390,8080,8150,16711,54494.0,6686330.0
2015-12-08,8060,8160,8020,8090,6572,54092.0,6686330.0
2015-12-09,8090,8110,7910,7950,12542,53156.0,6686330.0
2015-12-10,7930,8020,7520,7660,19740,51217.0,6686330.0
2015-12-11,7660,7790,7500,7700,46526,51485.0,6686330.0
2015-12-14,7550,7680,7360,7380,12973,49345.0,6686330.0
2015-12-15,7270,7530,7150,7300,21453,50051.0,6856330.0
2015-12-16,7300,7420,7250,7320,23213,50188.0,6856330.0
2015-12-17,7330,7500,7320,7450,23738,51080.0,6856330.0
2015-12-18,7390,7500,7360,7490,19479,51354.0,6856330.0
2015-12-21,7430,7530,7240,7290,32901,49983.0,6856330.0
2015-12-22,7290,7290,7000,7130,36690,48886.0,6856330.0
2015-12-23,7150,7230,7110,7130,54851,48886.0,6856330.0
2015-12-24,7130,7320,7130,7270,20854,49846.0,6856330.0
2015-12-28,7220,7340,7210,7300,9629,50051.0,6856330.0
2015-12-29,7420,7680,7310,7650,29340,52451.0,6856330.0
2015-12-30,7650,7730,7470,7620,16257,52245.0,6856330.0
2016-01-04,7680,7680,7350,7420,17023,50874.0,6856330.0
2016-01-05,7400,7400,7170,7270,25334,49846.0,6856330.0
2016-01-06,7270,7340,7120,7300,26581,50051.0,6856330.0
2016-01-07,7300,7300,7060,7080,21006,48543.0,6856330.0
2016-01-08,7050,7070,6860,7020,26848,48131.0,6856330.0
2016-01-11,6920,7010,6870,6880,13571,47172.0,6856330.0
2016-01-12,6880,6940,6640,6840,23810,46897.0,6856330.0
2016-01-13,6840,7000,6750,6840,18552,46897.0,6856330.0
2016-01-14,6760,6830,6520,6830,9642,46829.0,6856330.0
2016-01-15,6830,6870,6760,6770,13034,46417.0,6856330.0
2016-01-18,6770,6870,6650,6870,4744,47103.0,6856330.0
2016-01-19,6870,6920,6740,6920,16128,47446.0,6856330.0
2016-01-20,6950,7230,6940,7060,15555,48406.0,6856330.0
2016-01-21,7060,7060,6920,6930,8761,47514.0,6856330.0
2016-01-22,6990,7070,6930,7030,11756,48200.0,6856330.0
2016-01-25,7180,7220,7030,7200,9827,49366.0,6856330.0
2016-01-26,7190,7190,6990,7060,9829,48406.0,6856330.0
2016-01-27,7060,7120,6940,7070,6991,48474.0,6856330.0
2016-01-28,7090,7150,6950,7070,4260,48474.0,6856330.0
2016-01-29,7070,7170,6970,7170,2487,49160.0,6856330.0
2016-02-01,7190,7270,7170,7240,11130,49640.0,6856330.0
2016-02-02,7240,7240,6970,7060,17758,48406.0,6856330.0
2016-02-03,7060,7060,6900,7020,2797,48131.0,6856330.0
2016-02-04,7020,7160,7020,7140,7357,48954.0,6856330.0
2016-02-05,7140,7150,6950,7010,21730,48063.0,6856330.0
2016-02-11,6920,6920,6700,6770,15620,46417.0,6856330.0
2016-02-12,6520,6770,6330,6610,38155,45320.0,6856330.0
2016-02-15,6540,6680,6430,6620,9917,45389.0,6856330.0
2016-02-16,6660,6660,6560,6650,2605,45595.0,6856330.0
2016-02-17,6650,6750,6650,6710,10609,46006.0,6856330.0
2016-02-18,6710,6830,6500,6720,22708,46075.0,6856330.0
2016-02-19,6740,6860,6620,6800,28455,46623.0,6856330.0
2016-02-22,6870,6920,6800,6890,8759,47240.0,6856330.0
2016-02-23,6910,6920,6820,6850,8070,46966.0,6856330.0
2016-02-24,6860,7100,6860,7050,13263,48337.0,6856330.0
2016-02-25,7090,7140,7050,7130,10958,48886.0,6856330.0
2016-02-26,7180,7190,7100,7170,6184,49160.0,6856330.0
2016-02-29,7160,7210,7100,7180,5197,49228.0,6856330.0
2016-03-02,7200,7290,7190,7260,6917,49777.0,6856330.0
2016-03-03,7260,7780,7260,7700,28975,52794.0,6856330.0
2016-03-04,7800,7890,7610,7850,27749,53822.0,6856330.0
2016-03-07,7890,7940,7610,7770,16889,53274.0,6856330.0
2016-03-08,7740,8100,7720,7930,31530,54371.0,6856330.0
2016-03-09,7930,8000,7820,7900,10392,54165.0,6856330.0
2016-03-10,7980,7980,7790,7930,15581,54371.0,6856330.0
2016-03-11,7930,8110,7920,8020,37075,54988.0,6856330.0
2016-03-14,8020,8390,7970,8270,32063,56702.0,6856330.0
2016-03-15,8140,8350,8140,8240,15518,56496.0,6856330.0
2016-03-16,8240,8300,7950,8150,13643,55879.0,6856330.0
2016-03-17,8160,8190,8000,8070,5286,55331.0,6856330.0
2016-03-18,8070,8170,7930,8130,11379,55742.0,6856330.0
2016-03-21,8050,8200,7990,8070,6452,55331.0,6856330.0
2016-03-22,7750,7940,7420,7710,47146,52862.0,6856330.0
2016-03-23,7760,7770,7590,7690,7925,52725.0,6856330.0
2016-03-24,7690,7810,7500,7690,10928,52725.0,6856330.0
2016-03-25,7560,7710,7530,7600,18649,52108.0,6856330.0
2016-03-28,0,0,0,7600,0,52108.0,6856330.0
2016-03-29,0,0,0,7600,0,,
2016-03-30,0,0,0,7600,0,,
2016-03-31,0,0,0,7600,0,,
2016-04-01,0,0,0,7600,0,,
2016-04-04,0,0,0,7600,0,,
2016-04-05,0,0,0,7600,0,,
2016-04-06,0,0,0,7600,0,,
2016-04-07,0,0,0,7600,0,,
2016-04-08,0,0,0,7600,0,,
2016-04-11,0,0,0,7600,0,,
2016-04-12,0,0,0,7600,0,,
2016-04-14,0,0,0,7600,0,,
2016-04-15,0,0,0,7600,0,,
2016-04-18,0,0,0,7600,0,,
2016-04-19,0,0,0,7600,0,,
2016-04-20,0,0,0,7600,0,,
2016-04-21,0,0,0,7600,0,,
2016-04-22,0,0,0,7600,0,,
2016-04-25,0,0,0,7600,0,,
2016-04-26,0,0,0,7600,0,,
2016-04-27,0,0,0,7600,0,,
2016-04-28,0,0,0,7600,0,,
2016-04-29,0,0,0,7600,0,,
2016-05-02,0,0,0,7600,0,,
2016-05-03,0,0,0,7600,0,,
2016-05-04,0,0,0,7600,0,,
2016-05-09,0,0,0,7600,0,,
2016-05-10,0,0,0,7600,0,,
2016-05-11,0,0,0,7600,0,,
2016-05-12,0,0,0,7600,0,,
2016-05-13,0,0,0,7600,0,,
2016-05-16,0,0,0,7600,0,,
2016-05-17,0,0,0,7600,0,,
2016-05-18,0,0,0,7600,0,,
2016-05-19,0,0,0,7600,0,,
2016-05-20,0,0,0,7600,0,,
2016-05-23,0,0,0,7600,0,,
2016-05-24,0,0,0,7600,0,,
2016-05-25,0,0,0,7600,0,,
2016-05-26,0,0,0,7600,0,,
2016-05-27,0,0,0,7600,0,,
2016-05-30,0,0,0,7600,0,,
2016-05-31,0,0,0,7600,0,,
2016-06-01,0,0,0,7600,0,,
2016-06-02,0,0,0,7600,0,,
2016-06-03,0,0,0,7600,0,,
2016-06-07,0,0,0,7600,0,,
2016-06-08,0,0,0,7600,0,,
2016-06-09,0,0,0,7600,0,,
2016-06-10,0,0,0,7600,0,,
2016-06-13,0,0,0,7600,0,,
2016-06-14,0,0,0,7600,0,,
2016-06-15,0,0,0,7600,0,,
2016-06-16,0,0,0,7600,0,,
2016-06-17,0,0,0,7600,0,,
2016-06-20,0,0,0,7600,0,,
2016-06-21,0,0,0,7600,0,,
2016-06-22,0,0,0,7600,0,,
2016-06-23,0,0,0,7600,0,,
2016-06-24,0,0,0,7600,0,,
2016-06-27,0,0,0,7600,0,,
2016-06-28,0,0,0,7600,0,,
2016-06-29,0,0,0,7600,0,,
2016-06-30,0,0,0,7600,0,,
2016-07-01,0,0,0,7600,0,,
2016-07-04,0,0,0,7600,0,,
2016-07-05,0,0,0,7600,0,,
2016-07-06,0,0,0,7600,0,,
2016-07-07,0,0,0,7600,0,,
2016-07-08,0,0,0,7600,0,,
2016-07-11,0,0,0,7600,0,,
2016-07-12,0,0,0,7600,0,,
2016-07-13,0,0,0,7600,0,,
2016-07-14,0,0,0,7600,0,,
2016-07-15,0,0,0,7600,0,,
2016-07-18,0,0,0,7600,0,,
2016-07-19,0,0,0,7600,0,,
2016-07-20,0,0,0,7600,0,,
2016-07-21,0,0,0,7600,0,,
2016-07-22,0,0,0,7600,0,,
2016-07-25,9000,10750,8550,9150,1128309,62735.0,6856330.0
2016-07-26,9160,9300,8640,8760,195667,60061.0,6856330.0
2016-07-27,8670,8700,8260,8270,167527,56702.0,6856330.0
2016-07-28,8300,8380,7980,8090,87163,55468.0,6856330.0
2016-07-29,8150,8180,8040,8100,39525,55536.0,6856330.0
2016-08-01,8110,8310,8090,8230,32972,56428.0,6856330.0
2016-08-02,8230,8340,8190,8260,28163,56633.0,6856330.0
2016-08-03,8270,8400,8170,8330,30194,57113.0,6856330.0
2016-08-04,8330,8370,8230,8290,22874,56839.0,6856330.0
2016-08-05,8290,8390,8210,8290,21029,56839.0,6856330.0
2016-08-08,8170,8320,8150,8210,21051,56290.0,6856330.0
2016-08-09,8300,9760,8180,8530,322639,58484.0,6856330.0
2016-08-10,8740,8890,8580,8680,59190,59513.0,6856330.0
2016-08-11,8600,8680,8430,8610,39166,59033.0,6856330.0
2016-08-12,8790,8790,8460,8540,33419,58553.0,6856330.0
2016-08-16,8470,8600,8460,8510,18845,58347.0,6856330.0
2016-08-17,8510,8620,8300,8320,14674,57045.0,6856330.0
2016-08-18,8380,8380,8170,8230,17978,56428.0,6856330.0
2016-08-19,8080,8340,8050,8150,19054,55879.0,6856330.0
2016-08-22,8190,8260,8020,8160,9636,55948.0,6856330.0
2016-08-23,8260,8260,8050,8130,4748,55742.0,6856330.0
2016-08-24,8330,8460,8050,8100,14905,55536.0,6856330.0
2016-08-25,8190,8190,8030,8070,9034,55331.0,6856330.0
2016-08-26,8380,8380,8050,8060,11877,55262.0,6856330.0
2016-08-29,8160,8300,8010,8050,19068,55193.0,6856330.0
2016-08-30,8050,8130,7930,8050,30853,55193.0,6856330.0
2016-08-31,8050,8110,7930,8010,14977,54919.0,6856330.0
2016-09-01,8210,8210,7860,7980,5538,54714.0,6856330.0
2016-09-02,8150,8150,7860,7940,3247,54439.0,6856330.0
2016-09-05,7940,8080,7760,7770,23009,53274.0,6856330.0
2016-09-06,7790,7960,7650,7680,8938,52657.0,6856330.0
2016-09-07,7700,7950,7640,7670,17529,52588.0,6856330.0
2016-09-08,7930,7930,7500,7670,31064,52588.0,6856330.0
2016-09-09,7650,7820,7600,7760,3435,53205.0,6856330.0
2016-09-12,7760,7790,7520,7660,9802,52519.0,6856330.0
2016-09-13,7750,7750,7580,7660,6899,52519.0,6856330.0
2016-09-19,7620,7750,7560,7740,4524,53068.0,6856330.0
2016-09-20,7570,7810,7570,7720,6151,52931.0,6856330.0
2016-09-21,7720,7900,7640,7890,14147,54096.0,6856330.0
2016-09-22,7890,7930,7800,7870,9523,53959.0,6856330.0
2016-09-23,7820,7980,7800,7980,13303,54714.0,6856330.0
2016-09-26,7980,8100,7930,8000,15947,54851.0,6856330.0
2016-09-27,8000,8180,8000,8160,16233,55948.0,6856330.0
2016-09-28,8180,8200,8030,8150,4583,55879.0,6856330.0
2016-09-29,8210,8210,8030,8120,4155,55673.0,6856330.0
2016-09-30,8170,8170,7890,8000,4828,54851.0,6856330.0
2016-10-04,7930,8150,7900,7930,2019,54371.0,6856330.0
2016-10-05,8000,8040,7880,7900,4851,54165.0,6856330.0
2016-10-06,7960,8000,7800,7930,4358,54371.0,6856330.0
2016-10-07,7920,7930,7620,7860,5554,53891.0,6856330.0
2016-10-10,8000,8030,7820,7880,3452,54028.0,6856330.0
2016-10-11,7910,7990,7840,7940,5901,54439.0,6856330.0
2016-10-12,8080,8080,7770,7900,10704,54165.0,6856330.0
2016-10-13,7900,7900,7500,7640,14213,52382.0,6856330.0
2016-10-14,7640,7750,7630,7720,5171,52931.0,6856330.0
2016-10-17,7720,7790,7650,7670,2761,52588.0,6856330.0
2016-10-18,7870,7870,7630,7770,1266,53274.0,6856330.0
2016-10-19,7800,7800,7590,7700,4597,52794.0,6856330.0
2016-10-20,7700,7700,7500,7560,5806,51834.0,6856330.0
2016-10-21,7610,7640,7320,7450,4180,51080.0,6856330.0
2016-10-24,7550,7550,7170,7320,21559,50188.0,6856330.0
2016-10-25,7400,7480,7100,7210,7402,49434.0,6856330.0
2016-10-26,7200,7340,7000,7150,14903,49023.0,6856330.0
2016-10-27,7150,7180,7030,7140,5706,48954.0,6856330.0
2016-10-28,7180,7190,7020,7150,2063,49023.0,6856330.0
2016-10-31,7010,7180,7000,7000,4055,47994.0,6856330.0
2016-11-01,7110,7110,6800,6860,4314,47034.0,6856330.0
2016-11-02,6900,6900,6670,6700,6145,45937.0,6856330.0
2016-11-03,6890,6990,6620,6620,1822,45389.0,6856330.0
2016-11-04,6620,6750,6520,6660,2936,45663.0,6856330.0
2016-11-07,6700,6980,6700,6860,9488,47034.0,6856330.0
2016-11-08,6900,6940,6700,6940,13122,47583.0,6856330.0
2016-11-09,6810,6950,6510,6860,8346,47034.0,6856330.0
2016-11-10,6860,6930,6710,6930,4266,47514.0,6856330.0
2016-11-11,6940,6970,6740,6920,2527,47446.0,6856330.0
2016-11-14,6920,6920,6670,6830,9567,46829.0,6856330.0
2016-11-15,6890,6890,6690,6750,8869,46280.0,6856330.0
2016-11-16,6800,6890,6750,6820,2891,46760.0,6856330.0
2016-11-17,6900,6910,6770,6870,4576,47103.0,6856330.0
2016-11-18,6750,7020,6750,6980,2196,47857.0,6856330.0
2016-11-21,6980,7030,6850,6980,469,47857.0,6856330.0
2016-11-22,6850,6970,6720,6770,3580,46417.0,6856330.0
2016-11-23,6750,6950,6600,6700,9477,45937.0,6856330.0
2016-11-24,6830,6830,6590,6780,6198,46486.0,6856330.0
2016-11-25,6820,6820,6310,6570,5307,45046.0,6856330.0
2016-11-28,6570,6640,6400,6540,2420,44840.0,6856330.0
2016-11-29,6630,6670,6400,6630,4365,45457.0,6856330.0
2016-11-30,6690,6860,6500,6830,3427,46829.0,6856330.0
2016-12-01,6900,6950,6550,6790,8605,46554.0,6856330.0
2016-12-02,6950,7060,6790,7000,4136,47994.0,6856330.0
2016-12-05,7060,7060,6780,6890,1269,47240.0,6856330.0
2016-12-06,6810,7060,6810,6990,1633,47926.0,6856330.0
2016-12-07,7080,7080,6810,6940,2194,47583.0,6856330.0
2016-12-08,6940,7030,6700,6900,3627,47309.0,6856330.0
2016-12-09,6900,6980,6700,6960,1050,47720.0,6856330.0
2016-12-12,7010,7010,6820,6940,595,47583.0,6856330.0
2016-12-13,6950,6950,6660,6840,4845,46897.0,6856330.0
2016-12-14,6840,6910,6760,6860,2329,47034.0,6856330.0
2016-12-15,7080,7100,6740,6890,514,47240.0,6856330.0
2016-12-16,6890,6920,6770,6890,835,47240.0,6856330.0
2016-12-19,6890,6980,6720,6970,3832,47789.0,6856330.0
2016-12-20,7010,7010,6900,6900,2352,47309.0,6856330.0
2016-12-21,7040,7120,6910,7000,10043,47994.0,6856330.0
2016-12-22,7080,7080,6870,6990,3166,47926.0,6856330.0
2016-12-23,6980,7200,6900,7000,8092,47994.0,6856330.0
2016-12-26,7080,7080,6900,6970,6496,47789.0,6856330.0
2016-12-27,7000,7300,6950,7250,8689,49708.0,6856330.0
2016-12-28,7200,7580,7120,7570,9723,51902.0,6856330.0
2016-12-29,7550,7730,7550,7570,14329,51902.0,6856330.0
2017-01-02,7600,7680,7450,7660,1944,52519.0,6856330.0
2017-01-03,7660,7690,7480,7610,1736,52177.0,6856330.0
2017-01-04,7690,7690,7560,7630,2631,52314.0,6856330.0
2017-01-05,7640,7640,7270,7580,1727,51971.0,6856330.0
2017-01-06,7580,7750,7560,7700,4777,52794.0,6856330.0
2017-01-09,7690,7700,7450,7620,6937,52245.0,6856330.0
2017-01-10,7670,7670,7500,7600,14301,52108.0,6856330.0
2017-01-11,7550,7590,7450,7590,2192,52040.0,6856330.0
2017-01-12,7590,7670,7510,7590,112,52040.0,6856330.0
2017-01-13,7480,7560,7480,7540,2965,51697.0,6856330.0
2017-01-16,7650,7650,7420,7560,920,51834.0,6856330.0
2017-01-17,7670,7670,7470,7540,4451,51697.0,6856330.0
2017-01-18,7620,7620,7390,7500,2268,51422.0,6856330.0
2017-01-19,7480,7520,7380,7520,3192,51560.0,6856330.0
2017-01-20,7680,7680,7480,7480,2426,51285.0,6856330.0
2017-01-23,7580,7580,7150,7200,2458,49366.0,6856330.0
2017-01-24,7200,7500,7100,7280,2433,49914.0,6856330.0
2017-01-25,7400,7400,7200,7350,2314,50394.0,6856330.0
2017-01-26,7380,7450,7300,7400,1057,50737.0,6856330.0
2017-01-31,7200,7400,7200,7350,1416,50394.0,6856330.0
2017-02-01,7470,7470,7300,7380,2461,50600.0,6856330.0
2017-02-02,7450,7450,7280,7330,2121,50257.0,6856330.0
2017-02-03,7450,7470,7140,7260,3968,49777.0,6856330.0
2017-02-06,7290,7300,7250,7300,2081,50051.0,6856330.0
2017-02-07,7350,7350,7130,7170,3712,49160.0,6856330.0
2017-02-08,7230,7240,7120,7190,1858,49297.0,6856330.0
2017-02-09,7200,7290,7120,7210,1940,49434.0,6856330.0
2017-02-10,7200,7400,7200,7210,1610,49434.0,6856330.0
2017-02-13,7240,7380,7200,7330,1347,50257.0,6856330.0
2017-02-14,7330,7380,7270,7330,1074,50257.0,6856330.0
2017-02-15,7330,7390,7270,7360,1490,50463.0,6856330.0
2017-02-16,7400,7480,7360,7430,1121,50943.0,6856330.0
2017-02-17,7400,7510,7400,7510,3710,51491.0,6856330.0
2017-02-20,7550,7840,7540,7690,18526,52725.0,6856330.0
2017-02-21,7600,7760,7570,7680,7985,52657.0,6856330.0
