에이씨티(138360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-27,8864,9048,8664,8714,25171,159296.0,6115000.0
2015-07-28,8446,8781,8312,8748,40965,159907.0,6115000.0
2015-07-29,8731,8898,8296,8296,49704,151652.0,6115000.0
2015-07-30,8480,8513,7593,7778,56932,142174.0,6115000.0
2015-07-31,7760,7878,7576,7794,27127,142480.0,6115000.0
2015-08-03,7878,8028,7359,7360,26092,134530.0,6115000.0
2015-08-04,7526,7660,7208,7661,28804,140034.0,6115000.0
2015-08-05,7760,8463,7710,8463,58437,154710.0,6115000.0
2015-08-06,8496,8563,7961,8129,61443,148594.0,6115000.0
2015-08-07,8028,8296,7878,8279,20026,151346.0,6115000.0
2015-08-10,8296,8413,8045,8162,20962,149206.0,6115000.0
2015-08-11,8212,8296,7978,8095,15668,147983.0,6115000.0
2015-08-12,7928,7944,7192,7627,66076,139422.0,6115000.0
2015-08-13,7677,8078,7459,7928,33273,144926.0,6115000.0
2015-08-17,8162,8179,7392,7460,40503,136364.0,6115000.0
2015-08-18,7443,7459,6590,6690,76682,122300.0,6115000.0
2015-08-19,6489,6590,5787,6005,104532,109764.0,6115000.0
2015-08-20,5854,6238,5787,5955,38934,108847.0,6115000.0
2015-08-21,5536,5770,5252,5436,68578,99369.0,6115000.0
2015-08-24,5586,5636,5101,5185,40906,94782.0,6115000.0
2015-08-25,5318,5770,5151,5687,69992,103955.0,6115000.0
2015-08-26,5653,6556,5620,6440,81139,117714.0,6115000.0
2015-08-27,6673,7208,6489,6992,68764,127804.0,6115000.0
2015-08-28,7158,7459,7058,7460,58622,136364.0,6115000.0
2015-08-31,7459,7593,7192,7343,36978,134224.0,6115000.0
2015-09-01,7259,7660,7242,7326,24885,133918.0,6115000.0
2015-09-02,7091,7275,6891,7008,53392,128109.0,6115000.0
2015-09-03,7292,7326,7091,7192,28257,131472.0,6115000.0
2015-09-04,7359,7359,6774,6774,29865,123829.0,6115000.0
2015-09-07,6841,7008,6489,6941,19015,126886.0,6115000.0
2015-09-08,6958,7008,6355,6456,25068,118020.0,6115000.0
2015-09-09,6657,7175,6556,7025,18577,128415.0,6115000.0
2015-09-10,6958,7208,6790,7109,14285,129944.0,6115000.0
2015-09-11,7075,7091,6790,7042,21173,128721.0,6115000.0
2015-09-14,7175,7175,6757,6774,14103,123829.0,6115000.0
2015-09-15,6790,6790,6523,6624,18218,121077.0,6115000.0
2015-09-16,6857,6907,6690,6774,22471,123829.0,6115000.0
2015-09-17,6841,7058,6523,6523,44286,119242.0,6115000.0
2015-09-18,6573,6807,6523,6791,32380,124134.0,6115000.0
2015-09-21,6673,6757,6523,6607,19311,120771.0,6115000.0
2015-09-22,6740,6740,6606,6674,14341,121994.0,6115000.0
2015-09-23,6590,6707,6456,6456,28685,118020.0,6115000.0
2015-09-24,6657,6757,6456,6456,27768,118020.0,6115000.0
2015-09-25,6456,6456,6255,6306,10601,115268.0,6115000.0
2015-09-30,6289,6456,6021,6406,10872,117102.0,6115000.0
2015-10-01,6372,6473,6138,6205,54799,113433.0,6115000.0
2015-10-02,6473,8062,6473,7761,906713,141868.0,6115000.0
2015-10-05,7894,7894,7208,7209,223638,131778.0,6115000.0
2015-10-06,7242,7309,7058,7058,83483,129026.0,6115000.0
2015-10-07,7075,7075,6573,6624,89540,121077.0,6115000.0
2015-10-08,6707,6874,6523,6640,42954,121383.0,6115000.0
2015-10-12,6556,6740,6372,6557,37962,119854.0,6115000.0
2015-10-13,6539,6723,6422,6707,35267,122606.0,6115000.0
2015-10-14,6640,6740,6556,6624,29253,121077.0,6115000.0
2015-10-15,6489,6740,6456,6690,21605,122300.0,6115000.0
2015-10-16,6690,6757,6573,6590,23010,120466.0,6115000.0
2015-10-19,6573,7208,6456,7159,83698,130861.0,6115000.0
2015-10-20,7075,7409,6941,7008,56524,128109.0,6115000.0
2015-10-21,7125,8864,7041,8346,419710,152569.0,6115000.0
2015-10-22,8413,8714,7978,8530,163959,155932.0,6115000.0
2015-10-23,8530,8563,7694,7694,85341,140645.0,6115000.0
2015-10-26,7861,8011,7409,7560,61484,138199.0,6115000.0
2015-10-27,7526,7760,7326,7544,44898,137893.0,6115000.0
2015-10-28,7627,8011,7627,7661,62932,140034.0,6115000.0
2015-10-29,7844,7894,7426,7527,27624,137588.0,6115000.0
2015-10-30,7627,7944,7526,7778,54002,142174.0,6115000.0
2015-11-02,7677,8011,7560,7677,42683,140339.0,6115000.0
2015-11-03,7694,7861,7576,7627,19176,139422.0,6115000.0
2015-11-04,7694,7794,7459,7594,19151,138810.0,6115000.0
2015-11-05,7593,7610,7443,7560,21214,138199.0,6115000.0
2015-11-06,7576,8296,7526,7644,93973,139728.0,6115000.0
2015-11-09,7727,7928,7409,7627,60475,139422.0,6115000.0
2015-11-10,7443,7861,7108,7192,41638,131472.0,6115000.0
2015-11-11,7175,7426,7091,7309,22581,133613.0,6115000.0
2015-11-12,7426,7426,6874,7058,40216,129026.0,6115000.0
2015-11-13,7091,7142,6690,6824,27592,124746.0,6115000.0
2015-11-16,6422,6857,6422,6824,26483,124746.0,6115000.0
2015-11-17,6707,7192,6606,6624,50108,121077.0,6115000.0
2015-11-18,6690,6707,6289,6339,57717,115879.0,6115000.0
2015-11-19,6339,6473,6188,6306,39482,115268.0,6115000.0
2015-11-20,6222,6355,6071,6189,48168,113128.0,6115000.0
2015-11-23,6188,6188,5954,6189,52325,113128.0,6115000.0
2015-11-24,6322,6322,6038,6122,32202,111904.0,6115000.0
2015-11-25,6138,6138,5803,5821,102787,106401.0,6115000.0
2015-11-26,5820,5971,5686,5938,67652,108541.0,6115000.0
2015-11-27,5870,5987,5854,5888,21992,107624.0,6115000.0
2015-11-30,5854,5887,5603,5653,45393,103344.0,6115000.0
2015-12-01,5620,5837,5620,5804,25824,106095.0,6115000.0
2015-12-02,5770,5887,5670,5670,25954,103649.0,6115000.0
2015-12-03,5603,5820,5603,5653,23103,103344.0,6115000.0
2015-12-04,5569,5653,5502,5503,22484,100592.0,6115000.0
2015-12-07,5519,5620,5369,5419,17708,99063.0,6115000.0
2015-12-08,5318,5335,5084,5135,44872,93865.0,6115000.0
2015-12-09,4984,5068,4783,5001,82139,91419.0,6115000.0
2015-12-10,4900,5017,4616,4700,72034,85916.0,6115000.0
2015-12-11,4750,4900,4733,4750,40866,86833.0,6115000.0
2015-12-14,4700,4716,4332,4416,45368,80718.0,6115000.0
2015-12-15,4332,4683,4332,4583,67689,83776.0,6115000.0
2015-12-16,4733,5134,4649,4934,140276,90196.0,6115000.0
2015-12-17,5084,5134,4884,4934,60124,90196.0,6115000.0
2015-12-18,5001,5001,4783,4884,28692,89279.0,6115000.0
2015-12-21,4867,5068,4817,4834,46438,88362.0,6115000.0
2015-12-22,4833,4833,4549,4717,58783,86222.0,6115000.0
2015-12-23,4716,4750,4482,4583,109096,83776.0,6115000.0
2015-12-24,4599,4616,4348,4516,106333,82552.0,6115000.0
2015-12-28,4549,4683,4516,4650,59805,84998.0,6115000.0
2015-12-29,4683,4884,4449,4867,137537,88973.0,6115000.0
2015-12-30,5084,6322,5084,6323,1345801,115574.0,6115000.0
2016-01-04,6105,6105,5603,5670,773176,103649.0,6115000.0
2016-01-05,5586,5753,5452,5620,260977,102732.0,6115000.0
2016-01-06,5586,5887,5486,5687,210102,103955.0,6115000.0
2016-01-07,5603,5937,5519,5536,160395,101203.0,6115000.0
2016-01-08,5502,5569,5252,5453,78619,99674.0,6115000.0
2016-01-11,5553,6857,5519,6205,1076554,113433.0,6115000.0
2016-01-12,6690,6690,6038,6222,248409,113739.0,6115000.0
2016-01-13,6272,6473,6188,6389,129667,116796.0,6115000.0
2016-01-14,6155,6489,6138,6289,89094,114962.0,6115000.0
2016-01-15,6355,6456,6121,6122,69302,111904.0,6115000.0
2016-01-18,6138,6238,5921,6239,64524,114045.0,6115000.0
2016-01-19,6188,6322,6054,6189,54538,113128.0,6115000.0
2016-01-20,6155,6238,5753,5904,66466,107930.0,6115000.0
2016-01-21,5787,6121,5787,5854,55427,107012.0,6115000.0
2016-01-22,6071,6071,5486,5653,70090,103344.0,6115000.0
2016-01-25,5569,5686,5452,5553,68348,101509.0,6115000.0
2016-01-26,5519,6489,5469,6172,276889,112822.0,6115000.0
2016-01-27,6238,6322,5887,5921,96227,108236.0,6115000.0
2016-01-28,6105,6105,5620,5771,101587,105484.0,6115000.0
2016-01-29,5770,5820,5620,5637,42948,103038.0,6115000.0
2016-02-01,5636,6105,5502,6055,158015,110682.0,6115000.0
2016-02-02,6188,6188,5653,5737,106867,104872.0,6115000.0
2016-02-03,5686,5870,5569,5603,57249,102426.0,6115000.0
2016-02-04,5603,5820,5536,5737,63535,104872.0,6115000.0
2016-02-05,5686,5803,5569,5687,41275,103955.0,6115000.0
2016-02-11,5385,5519,5101,5185,82464,94782.0,6115000.0
2016-02-12,5034,5235,4265,4533,180111,82858.0,6115000.0
2016-02-15,4549,4666,4348,4583,102627,83776.0,6115000.0
2016-02-16,4566,4750,4532,4600,68284,84081.0,6115000.0
2016-02-17,4582,4733,3796,3981,514201,72768.0,6115000.0
2016-02-18,4131,4281,4047,4115,127801,75214.0,6115000.0
2016-02-19,4081,4181,4031,4098,68769,74909.0,6115000.0
2016-02-22,4164,4198,4081,4131,43902,75520.0,6115000.0
2016-02-23,4181,4231,3947,3947,81661,72157.0,6115000.0
2016-02-24,3947,4181,3947,4031,67994,73686.0,6115000.0
2016-02-25,4081,4516,4047,4198,267972,76743.0,6115000.0
2016-02-26,4214,4315,4131,4182,62198,76438.0,6115000.0
2016-02-29,4265,4449,4215,4232,81766,77355.0,6115000.0
2016-03-02,4332,4449,4231,4349,57050,79495.0,6115000.0
2016-03-03,4348,4516,4248,4332,87677,79189.0,6115000.0
2016-03-04,4332,4365,4265,4315,35325,78884.0,6115000.0
2016-03-07,4332,4666,4332,4449,99698,81330.0,6115000.0
2016-03-08,4532,4582,4365,4416,34231,80718.0,6115000.0
2016-03-09,4499,4649,4432,4516,35173,82552.0,6115000.0
2016-03-10,4566,4566,4398,4449,22225,81330.0,6115000.0
2016-03-11,4415,4499,4231,4332,59225,79189.0,6115000.0
2016-03-14,4332,4465,4298,4332,44191,79189.0,6115000.0
2016-03-15,4382,4549,4332,4550,65256,83164.0,6115000.0
2016-03-16,4582,4867,4516,4683,149667,85610.0,6115000.0
2016-03-17,4700,4884,4532,4616,112297,84387.0,6115000.0
2016-03-18,4599,4666,4482,4550,42193,83164.0,6115000.0
2016-03-21,4599,4750,4516,4700,76872,85916.0,6115000.0
2016-03-22,4666,4716,4549,4583,47543,83776.0,6115000.0
2016-03-23,4649,4649,4449,4499,46308,82247.0,6115000.0
2016-03-24,4432,4666,4415,4533,41465,82858.0,6115000.0
2016-03-25,4649,4649,4415,4416,30825,80718.0,6115000.0
2016-03-28,4415,4516,4382,4416,25606,80718.0,6115000.0
2016-03-29,4382,4482,4348,4416,31484,80718.0,6115000.0
2016-03-30,4432,4566,4432,4483,26309,81941.0,6115000.0
2016-03-31,4532,4549,4348,4399,34295,80412.0,6115000.0
2016-04-01,4398,4415,4332,4399,41961,80412.0,6115000.0
2016-04-04,4415,4516,4382,4516,36504,82552.0,6115000.0
2016-04-05,4549,4549,4348,4382,79494,80106.0,6115000.0
2016-04-06,4382,4516,4348,4449,61017,81330.0,6115000.0
2016-04-07,4465,4616,4348,4583,94160,83776.0,6115000.0
2016-04-08,4549,4750,4549,4683,111710,85610.0,6115000.0
2016-04-11,4733,4733,4348,4449,182427,81330.0,6115000.0
2016-04-12,4398,4465,4382,4432,52187,81024.0,6115000.0
2016-04-14,4432,4499,4382,4432,56081,81024.0,6115000.0
2016-04-15,4499,4499,4398,4399,49167,80412.0,6115000.0
2016-04-18,4398,4649,4398,4583,98338,83776.0,6115000.0
2016-04-19,4649,4649,4499,4583,44282,83776.0,6115000.0
2016-04-20,4549,4599,4449,4550,78316,83164.0,6115000.0
2016-04-21,4566,4649,4532,4616,48685,84387.0,6115000.0
2016-04-22,4616,4817,4599,4784,139382,87444.0,6115000.0
2016-04-25,4833,5101,4817,4984,208507,91114.0,6115000.0
2016-04-26,5001,5068,4850,4918,68124,89890.0,6115000.0
2016-04-27,4900,5068,4582,4583,162879,83776.0,6115000.0
2016-04-28,4616,4900,4599,4867,116326,88973.0,6115000.0
2016-04-29,4850,4850,4683,4800,48789,87750.0,6115000.0
2016-05-02,4817,4884,4716,4734,30278,86527.0,6115000.0
2016-05-03,4750,4817,4683,4700,38077,85916.0,6115000.0
2016-05-04,4700,4867,4633,4851,63412,88668.0,6115000.0
2016-05-09,4867,5034,4867,4984,82782,91114.0,6115000.0
2016-05-10,5001,5001,4783,4951,79200,90502.0,6115000.0
2016-05-11,4917,5134,4900,5135,124697,93865.0,6115000.0
2016-05-12,5201,5469,5084,5336,240366,97534.0,6115000.0
2016-05-13,5318,5385,5218,5235,94833,95700.0,6115000.0
2016-05-16,5185,5352,5151,5269,70798,96311.0,6115000.0
2016-05-17,5268,5335,5168,5168,90117,94477.0,6115000.0
2016-05-18,5235,5235,4950,5018,63546,91725.0,6115000.0
2016-05-19,5118,5118,4934,4968,35986,90808.0,6115000.0
2016-05-20,4967,5034,4750,4800,69785,87750.0,6115000.0
2016-05-23,4817,4934,4783,4851,31640,88668.0,6115000.0
2016-05-24,4817,4967,4783,4867,68480,88973.0,6115000.0
2016-05-25,4884,4917,4800,4817,39853,88056.0,6115000.0
2016-05-26,4800,4850,4633,4633,43668,84693.0,6115000.0
2016-05-27,4700,4800,4633,4700,15090,85916.0,6115000.0
2016-05-30,4683,4700,4382,4399,78412,80412.0,6115000.0
2016-05-31,4415,4516,4398,4449,40396,81330.0,6115000.0
2016-06-01,4415,4616,4415,4600,35992,84081.0,6115000.0
2016-06-02,4599,4733,4566,4683,31096,85610.0,6115000.0
2016-06-03,4700,4833,4649,4667,36293,85304.0,6115000.0
2016-06-07,4683,4800,4582,4800,41344,87750.0,6115000.0
2016-06-08,4917,4934,4783,4817,51628,88056.0,6115000.0
2016-06-09,4817,4817,4499,4600,67553,84081.0,6115000.0
2016-06-10,4616,4683,4532,4600,15278,84081.0,6115000.0
2016-06-13,4516,4633,4465,4600,30802,84081.0,6115000.0
2016-06-14,4532,4633,4516,4533,19377,82858.0,6115000.0
2016-06-15,4516,4616,4449,4550,29304,83164.0,6115000.0
2016-06-16,4549,4649,4432,4466,38317,81635.0,6115000.0
2016-06-17,4465,4549,4449,4466,22554,81635.0,6115000.0
2016-06-20,4465,4532,4398,4466,19791,81635.0,6115000.0
2016-06-21,4482,4516,4365,4416,30081,80718.0,6115000.0
2016-06-22,4398,4449,4315,4349,57416,79495.0,6115000.0
2016-06-23,4332,4348,4014,4165,127239,76132.0,6115000.0
2016-06-24,4164,4215,3663,3847,179641,70322.0,6115000.0
2016-06-27,3646,3897,3646,3847,47250,70322.0,6115000.0
2016-06-28,3780,3980,3763,3931,50943,71851.0,6115000.0
2016-06-29,3980,4248,3930,4031,98335,73686.0,6115000.0
2016-06-30,4081,4114,3980,4031,35331,73686.0,6115000.0
2016-07-01,4097,4097,3997,4014,38499,73380.0,6115000.0
2016-07-04,3997,4047,3947,3981,33052,72768.0,6115000.0
2016-07-05,3980,4081,3980,4081,34150,74603.0,6115000.0
2016-07-06,4047,4081,3897,3964,54729,72463.0,6115000.0
2016-07-07,3964,4014,3964,3981,37358,72768.0,6115000.0
2016-07-08,3980,3997,3830,3847,47307,70322.0,6115000.0
2016-07-11,3847,3847,3562,3630,194181,66348.0,6115000.0
2016-07-12,3612,3729,3612,3663,48382,66959.0,6115000.0
2016-07-13,3663,3729,3629,3680,48531,67265.0,6115000.0
2016-07-14,3713,3713,3612,3663,37634,66959.0,6115000.0
2016-07-15,3679,3847,3679,3763,47889,68794.0,6115000.0
2016-07-18,3813,3830,3729,3763,31858,68794.0,6115000.0
2016-07-19,3746,3813,3729,3797,31954,69405.0,6115000.0
2016-07-20,3796,3813,3729,3763,27027,68794.0,6115000.0
2016-07-21,3780,3796,3696,3730,21702,68182.0,6115000.0
2016-07-22,3679,3880,3679,3880,63420,70934.0,6115000.0
2016-07-25,4148,4281,3847,3847,242013,70322.0,6115000.0
2016-07-26,3813,3880,3763,3847,46891,70322.0,6115000.0
2016-07-27,3830,3880,3713,3713,54442,67876.0,6115000.0
2016-07-28,3713,3780,3663,3763,39311,68794.0,6115000.0
2016-07-29,3763,3763,3629,3663,48371,66959.0,6115000.0
2016-08-01,3679,3679,3512,3613,67694,66042.0,6115000.0
2016-08-02,3612,3646,3512,3529,39059,64513.0,6115000.0
2016-08-03,3512,3562,3479,3529,35823,64513.0,6115000.0
2016-08-04,3545,3545,3428,3496,34257,63902.0,6115000.0
2016-08-05,3479,3479,3278,3329,160051,60844.0,6115000.0
2016-08-08,3298,3395,3251,3345,74831,61150.0,6115000.0
2016-08-09,3361,3412,3308,3322,40136,60722.0,6115000.0
2016-08-10,3345,3412,3328,3379,59749,61762.0,6115000.0
2016-08-11,3378,3412,3331,3345,21417,61150.0,6115000.0
2016-08-12,3361,3479,3331,3479,58397,63596.0,6115000.0
2016-08-16,3462,3579,3428,3446,68247,62984.0,6115000.0
2016-08-17,3479,3495,3361,3462,21927,63290.0,6115000.0
2016-08-18,3462,3512,3395,3395,21213,62067.0,6115000.0
2016-08-19,3462,3545,3445,3546,43872,64819.0,6115000.0
2016-08-22,3529,4499,3479,3897,1512603,71240.0,6115000.0
2016-08-23,3880,4114,3847,3931,280916,71851.0,6115000.0
2016-08-24,3947,4482,3880,4282,377031,78272.0,6115000.0
2016-08-25,4281,4482,4131,4366,279829,79801.0,6115000.0
2016-08-26,4315,4415,4248,4332,121650,79189.0,6115000.0
2016-08-29,4332,4449,4215,4282,96690,78272.0,6115000.0
2016-08-30,4248,4449,4215,4332,109187,79189.0,6115000.0
2016-08-31,4332,4783,4332,4566,299263,83470.0,6115000.0
2016-09-01,4566,4649,4465,4550,108243,83164.0,6115000.0
2016-09-02,4599,4733,4482,4566,109368,83470.0,6115000.0
2016-09-05,4549,4649,4382,4650,153954,84998.0,6115000.0
2016-09-06,4649,4666,4516,4516,45365,82552.0,6115000.0
2016-09-07,4549,4582,4332,4349,75307,79495.0,6115000.0
2016-09-08,4281,4348,4047,4148,104904,75826.0,6115000.0
2016-09-09,4148,4332,4047,4282,83858,78272.0,6115000.0
2016-09-12,4181,4365,4181,4332,38779,79189.0,6115000.0
2016-09-13,4449,4449,4215,4332,46330,79189.0,6115000.0
2016-09-19,4332,4566,4315,4483,70076,81941.0,6115000.0
2016-09-20,4532,4766,4482,4734,185855,86527.0,6115000.0
2016-09-21,4750,4750,4599,4734,83153,86527.0,6115000.0
2016-09-22,4783,4800,4666,4734,117650,86527.0,6115000.0
2016-09-23,4750,4917,4716,4784,146195,87444.0,6115000.0
2016-09-26,4917,4917,4616,4700,96323,85916.0,6115000.0
2016-09-27,4666,4750,4566,4700,52239,85916.0,6115000.0
2016-09-28,4700,4750,4599,4700,53519,85916.0,6115000.0
2016-09-29,4750,4867,4683,4784,63674,87444.0,6115000.0
2016-09-30,4716,4833,4683,4717,65861,86222.0,6115000.0
2016-10-04,4733,5001,4733,4951,113893,90502.0,6115000.0
2016-10-05,4950,5051,4850,4951,61904,90502.0,6115000.0
2016-10-06,4950,5084,4934,4951,42877,90502.0,6115000.0
2016-10-07,4984,5001,4783,4851,89212,88668.0,6115000.0
2016-10-10,4850,5653,4850,5302,455487,96923.0,6115000.0
2016-10-11,5302,5402,5252,5403,131164,98757.0,6115000.0
2016-10-12,5402,5436,5151,5202,129401,95088.0,6115000.0
2016-10-13,5201,5252,5017,5118,33518,93560.0,6115000.0
2016-10-14,5051,5235,4934,5185,67900,94782.0,6115000.0
2016-10-17,5235,5436,5185,5252,117182,96006.0,6115000.0
2016-10-18,5302,5502,5201,5469,74084,99980.0,6115000.0
2016-10-19,5469,5670,5452,5503,57397,100592.0,6115000.0
2016-10-20,5502,5670,5302,5536,95151,101203.0,6115000.0
2016-10-21,5452,5837,5452,5754,128331,105178.0,6115000.0
2016-10-24,5686,5870,5469,5469,102312,99980.0,6115000.0
2016-10-25,5469,5502,4917,4968,139861,90808.0,6115000.0
2016-10-26,4950,5201,4850,5168,81219,94477.0,6115000.0
2016-10-27,5118,5218,4950,4984,74783,91114.0,6115000.0
2016-10-28,5001,5084,4482,4550,159014,83164.0,6115000.0
2016-10-31,4633,4750,4449,4533,123968,82858.0,6115000.0
2016-11-01,4449,4532,4231,4315,205586,78884.0,6115000.0
2016-11-02,4215,4365,3880,3914,279960,71546.0,6115000.0
2016-11-03,4047,4047,3579,3730,477636,68182.0,6115000.0
2016-11-04,3729,3763,3629,3730,68834,68182.0,6115000.0
2016-11-07,3729,3780,3612,3680,126499,67265.0,6115000.0
2016-11-08,3729,3763,3612,3680,102186,67265.0,6115000.0
2016-11-09,3713,3729,3198,3395,301124,62067.0,6115000.0
2016-11-10,3495,3612,3479,3579,94260,65430.0,6115000.0
2016-11-11,3562,3830,3545,3696,122069,67571.0,6115000.0
2016-11-14,3679,3763,3663,3696,52292,67571.0,6115000.0
2016-11-15,3746,3746,3562,3680,50323,67265.0,6115000.0
2016-11-16,3663,3763,3612,3763,79308,68794.0,6115000.0
2016-11-17,3796,3796,3679,3730,33742,68182.0,6115000.0
2016-11-18,3729,3729,3629,3696,48396,67571.0,6115000.0
2016-11-21,3696,3696,3562,3630,40744,66348.0,6115000.0
2016-11-22,3679,3679,3579,3596,26578,65736.0,6115000.0
2016-11-23,3646,3679,3338,3446,81925,62984.0,6115000.0
2016-11-24,3445,3462,3305,3362,55737,61456.0,6115000.0
2016-11-25,3264,3412,3248,3339,68659,61028.0,6115000.0
2016-11-28,3338,3529,3285,3285,45257,60049.0,6115000.0
2016-11-29,3311,3395,3261,3345,36157,61150.0,6115000.0
2016-11-30,3301,3328,3241,3275,57714,59866.0,6115000.0
2016-12-01,3274,3281,3104,3185,58684,58215.0,6115000.0
2016-12-02,3188,3188,2963,3027,115010,55341.0,6115000.0
2016-12-05,2980,3020,2910,2927,53249,53506.0,6115000.0
2016-12-06,2880,3044,2880,3021,57455,55218.0,6115000.0
2016-12-07,3020,3044,2917,2977,27792,54424.0,6115000.0
2016-12-08,3004,3087,2977,3041,33660,55585.0,6115000.0
2016-12-09,3040,3241,3030,3235,57768,59132.0,6115000.0
2016-12-12,3278,3278,3191,3205,36442,58582.0,6115000.0
2016-12-13,3204,3251,3147,3242,30675,59254.0,6115000.0
2016-12-14,3274,3278,3181,3221,30530,58887.0,6115000.0
2016-12-15,3188,3258,3188,3258,30166,59560.0,6115000.0
2016-12-16,3308,3308,3010,3161,108646,57787.0,6115000.0
2016-12-19,3161,3194,3107,3145,16020,57481.0,6115000.0
2016-12-20,3144,3181,3114,3134,15467,57298.0,6115000.0
2016-12-21,3104,3167,3104,3168,17176,57909.0,6115000.0
2016-12-22,3127,3188,3091,3128,15722,57175.0,6115000.0
2016-12-23,3127,3167,3080,3121,18517,57053.0,6115000.0
2016-12-26,3121,3305,3060,3131,94088,57236.0,6115000.0
2016-12-27,3131,3214,3087,3208,60655,58643.0,6115000.0
2016-12-28,3395,4164,3378,3964,2918184,72463.0,6115000.0
2016-12-29,3980,4081,3847,4081,458027,74603.0,6115000.0
2017-01-02,4031,4081,3863,3964,195995,72463.0,6115000.0
2017-01-03,3947,3997,3796,3998,237137,73074.0,6115000.0
2017-01-04,3997,4014,3847,3880,184669,70934.0,6115000.0
2017-01-05,3897,3913,3729,3780,153550,69100.0,6115000.0
2017-01-06,3780,3964,3763,3947,270832,72157.0,6115000.0
2017-01-09,3947,3947,3847,3847,101659,70322.0,6115000.0
2017-01-10,3930,3947,3796,3880,100620,70934.0,6115000.0
2017-01-11,3796,3830,3612,3630,208607,66348.0,6115000.0
2017-01-12,3596,3646,3361,3412,255217,62373.0,6115000.0
2017-01-13,3412,3445,3331,3332,135416,60905.0,6115000.0
2017-01-16,3378,3378,3305,3332,75844,60905.0,6115000.0
2017-01-17,3331,3361,3231,3245,62115,59316.0,6115000.0
2017-01-18,3244,3285,3198,3265,42255,59682.0,6115000.0
2017-01-19,3254,3311,3218,3245,54917,59316.0,6115000.0
2017-01-20,3244,3278,3224,3248,39310,59377.0,6115000.0
2017-01-23,3274,3274,3074,3091,83400,56503.0,6115000.0
2017-01-24,3050,3134,3047,3111,42588,56870.0,6115000.0
2017-01-25,3114,3131,3024,3071,48441,56136.0,6115000.0
2017-01-26,3047,3144,3047,3128,32505,57175.0,6115000.0
2017-01-31,3117,3154,3054,3058,34740,55891.0,6115000.0
2017-02-01,3064,3157,3064,3138,26982,57359.0,6115000.0
2017-02-02,3127,3144,3057,3058,59540,55891.0,6115000.0
2017-02-03,3057,3117,3057,3091,33637,56503.0,6115000.0
2017-02-06,3070,3151,3060,3138,34113,57359.0,6115000.0
2017-02-07,3124,3161,3070,3124,39495,57114.0,6115000.0
2017-02-08,3131,3131,3057,3098,25364,56625.0,6115000.0
2017-02-09,3097,3097,3014,3014,47008,55096.0,6115000.0
2017-02-10,3017,3064,3007,3058,24564,55891.0,6115000.0
2017-02-13,3057,3167,3054,3151,33829,57603.0,6115000.0
2017-02-14,3177,3194,3124,3171,18330,57970.0,6115000.0
2017-02-15,3184,3395,3177,3305,198603,60416.0,6115000.0
2017-02-16,3238,3298,3201,3235,38995,59132.0,6115000.0
2017-02-17,3191,3261,3191,3228,21949,59010.0,6115000.0
2017-02-20,3241,3241,3164,3181,27789,58154.0,6115000.0
2017-02-21,3181,3241,3144,3205,32705,58582.0,6115000.0
2017-02-22,3181,3241,3141,3168,32037,57909.0,6115000.0
2017-02-23,3167,3167,3074,3128,29020,57175.0,6115000.0
2017-02-24,3127,3301,3077,3221,103524,58887.0,6115000.0
2017-02-27,3234,3234,3114,3158,26511,57726.0,6115000.0
2017-02-28,3157,3157,3080,3111,19732,56870.0,6115000.0
2017-03-02,3111,3181,3094,3141,18946,57420.0,6115000.0
2017-03-03,3087,3137,2970,3011,73178,55035.0,6115000.0
2017-03-06,2947,3007,2876,2974,63860,54362.0,6115000.0
2017-03-07,2973,3000,2910,2984,21428,54546.0,6115000.0
2017-03-08,2980,2980,2873,2877,68324,52589.0,6115000.0
2017-03-09,2883,2943,2873,2874,33927,52528.0,6115000.0
2017-03-10,2873,2940,2870,2937,29752,53690.0,6115000.0
2017-03-13,2937,3010,2937,2991,27569,54668.0,6115000.0
2017-03-14,2990,3010,2940,2994,10261,54729.0,6115000.0
2017-03-15,3007,3007,2933,2974,17974,54362.0,6115000.0
2017-03-16,3004,3034,2933,3011,50799,55035.0,6115000.0
2017-03-17,3034,3054,3000,3034,32237,55463.0,6115000.0
2017-03-20,3044,3044,2980,3001,14661,54852.0,6115000.0
2017-03-21,2967,3020,2960,3001,20802,54852.0,6115000.0
2017-03-22,2947,2997,2917,2994,18619,54729.0,6115000.0
2017-03-23,2993,3027,2963,2964,23464,54179.0,6115000.0
2017-03-24,2963,2990,2927,2937,12687,53690.0,6115000.0
2017-03-27,2937,2993,2876,2994,38904,54729.0,6115000.0
2017-03-28,3007,3007,2943,2977,11337,54424.0,6115000.0
2017-03-29,3007,3147,2943,3071,90774,56136.0,6115000.0
2017-03-30,3097,3097,3030,3068,20189,56075.0,6115000.0
2017-03-31,3084,3087,3010,3088,34937,56441.0,6115000.0
2017-04-03,3124,3141,3044,3121,22560,57053.0,6115000.0
2017-04-04,3107,3161,3101,3145,41089,57481.0,6115000.0
2017-04-05,3141,3378,3124,3308,155211,60477.0,6115000.0
2017-04-06,3311,3479,3291,3412,169234,62373.0,6115000.0
2017-04-07,3445,3445,3281,3342,73732,61089.0,6115000.0
2017-04-10,3305,3328,3131,3248,51144,59377.0,6115000.0
