파인넥스(123260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-07,12731,13010,12292,13010,121832,133655.0,8199669.0
2015-05-08,13130,13130,12651,12731,98289,130785.0,8199669.0
2015-05-11,12770,13449,12770,13210,119312,135705.0,8199669.0
2015-05-12,13130,13170,12611,12931,120589,132835.0,8199669.0
2015-05-13,12970,13169,12691,13010,64914,133655.0,8199669.0
2015-05-14,12930,13489,12810,13290,121825,136524.0,8199669.0
2015-05-15,13209,13728,12970,13170,143839,135295.0,8199669.0
2015-05-18,13050,13170,11453,11454,297387,117665.0,8199669.0
2015-05-19,11453,11613,10695,10855,293912,111515.0,8199669.0
2015-05-20,11014,11054,10017,10257,361871,105366.0,8199669.0
2015-05-21,10296,10695,10176,10416,178427,107006.0,8199669.0
2015-05-22,10496,10655,10216,10376,133192,107585.0,8275769.0
2015-05-26,10416,11054,10376,10656,141303,110482.0,8275769.0
2015-05-27,10655,11014,10416,10815,108788,112137.0,8275769.0
2015-05-28,10975,11014,10376,10456,116410,108413.0,8275769.0
2015-05-29,10376,10536,9937,10137,191546,105102.0,8275769.0
2015-06-01,10136,10496,9897,10456,109420,108413.0,8275769.0
2015-06-02,10336,10496,10017,10057,95506,104275.0,8275769.0
2015-06-03,10057,10256,9857,10057,103731,104275.0,8275769.0
2015-06-04,10057,10256,9937,10057,41315,104275.0,8275769.0
2015-06-05,10176,10456,9937,10217,91137,105930.0,8275769.0
2015-06-08,10336,10456,10017,10257,63461,106344.0,8275769.0
2015-06-09,10376,10735,10216,10576,107916,109654.0,8275769.0
2015-06-10,10735,11374,10575,10895,200153,112964.0,8275769.0
2015-06-11,11134,11134,10496,10576,75572,109654.0,8275769.0
2015-06-12,10575,10775,10256,10416,86851,107999.0,8275769.0
2015-06-15,10376,10695,10216,10456,35039,108413.0,8275769.0
2015-06-16,10496,10615,10057,10297,78225,107428.0,8327769.0
2015-06-17,10456,13369,10456,13330,861785,139074.0,8327769.0
2015-06-18,13489,13808,12571,13290,465252,138657.0,8327769.0
2015-06-19,13050,13249,11853,12452,541746,129913.0,8327769.0
2015-06-22,12411,12451,11813,12172,162356,126998.0,8327769.0
2015-06-23,12331,12970,12092,12531,238712,130746.0,8327769.0
2015-06-24,12691,14127,12212,14128,482608,147402.0,8327769.0
2015-06-25,13808,14008,13409,13529,187570,141156.0,8327769.0
2015-06-26,13529,13808,13170,13250,138087,138241.0,8327769.0
2015-06-29,12770,13249,12132,12372,132819,129080.0,8327769.0
2015-06-30,12012,12770,11653,12611,128695,131579.0,8327769.0
2015-07-01,12770,13529,12451,13170,135617,137408.0,8327769.0
2015-07-02,13170,14127,13010,14008,223353,146152.0,8327769.0
2015-07-03,14367,15444,14207,15165,809301,158228.0,8327769.0
2015-07-06,14965,15764,14447,15006,267219,156562.0,8327769.0
2015-07-07,15165,15724,14566,15126,277247,157811.0,8327769.0
2015-07-08,15285,15804,14367,14527,253493,151565.0,8327769.0
2015-07-09,13968,14766,13329,14766,333901,154064.0,8327769.0
2015-07-10,14526,14806,13848,14367,158621,149900.0,8327769.0
2015-07-13,15365,15604,14965,15445,462913,161142.0,8327769.0
2015-07-14,15484,15724,14965,15245,155349,159060.0,8327769.0
2015-07-15,15524,15524,14806,15086,129668,157395.0,8327769.0
2015-07-16,15125,15125,14407,14726,146258,153647.0,8327769.0
2015-07-17,14846,15045,13848,13968,234785,145736.0,8327769.0
2015-07-20,13688,14766,13409,14647,234307,152815.0,8327769.0
2015-07-21,14646,14846,14207,14647,100026,152815.0,8327769.0
2015-07-22,14447,14526,13928,13968,134480,145736.0,8327769.0
2015-07-23,13808,14367,13409,13968,156712,145736.0,8327769.0
2015-07-24,14447,14447,13209,13569,225264,141572.0,8327769.0
2015-07-27,13369,13489,12371,12372,227058,129080.0,8327769.0
2015-07-28,12212,12611,11493,12053,168807,125749.0,8327769.0
2015-07-29,12371,12531,11493,11693,108119,122002.0,8327769.0
2015-07-30,11733,12092,11453,11494,60287,119920.0,8327769.0
2015-07-31,11453,11773,11174,11653,93656,121585.0,8327769.0
2015-08-03,11813,11813,11533,11653,35660,121585.0,8327769.0
2015-08-04,11653,13808,11653,13170,242448,137408.0,8327769.0
2015-08-05,13130,13409,12651,12731,107085,132828.0,8327769.0
2015-08-06,13050,13449,12731,13250,85124,138241.0,8327769.0
2015-08-07,13369,13928,13209,13769,114569,143654.0,8327769.0
2015-08-10,13609,14606,13609,14567,205995,151982.0,8327769.0
2015-08-11,14886,14886,14127,14567,138114,151982.0,8327769.0
2015-08-12,13848,15165,13848,15165,256877,158228.0,8327769.0
2015-08-13,14766,15764,14766,15165,269409,158228.0,8327769.0
2015-08-17,15245,15325,14127,14168,143491,147818.0,8327769.0
2015-08-18,14606,14606,13609,13729,176070,143238.0,8327769.0
2015-08-19,13888,13888,12770,13409,143502,139907.0,8327769.0
2015-08-20,13369,13728,12810,12811,111504,133661.0,8327769.0
2015-08-21,11932,12850,11573,12013,153977,125333.0,8327769.0
2015-08-24,11932,12930,11932,12053,105736,125749.0,8327769.0
2015-08-25,12651,12810,12052,12771,76402,133244.0,8327769.0
2015-08-26,12531,12970,12172,12970,149231,135326.0,8327769.0
2015-08-27,13090,13170,12451,12611,129827,131579.0,8327769.0
2015-08-28,12970,13010,12571,12611,122267,131579.0,8327769.0
2015-08-31,12651,12731,12012,12053,93005,125749.0,8327769.0
2015-09-01,12132,12331,11453,11733,129241,122418.0,8327769.0
2015-09-02,11413,11733,11254,11733,93709,122418.0,8327769.0
2015-09-03,11892,12491,11892,12053,108856,125749.0,8327769.0
2015-09-04,12291,12291,10975,11374,141155,118671.0,8327769.0
2015-09-07,11094,11334,10975,11175,87369,116589.0,8327769.0
2015-09-08,11134,11334,10695,10696,72842,111592.0,8327769.0
2015-09-09,10935,11214,10695,10935,106627,114090.0,8327769.0
2015-09-10,10775,10975,10376,10616,177639,110759.0,8327769.0
2015-09-11,10615,10695,10416,10656,89998,111176.0,8327769.0
2015-09-14,10775,10895,10456,10616,55678,110759.0,8327769.0
2015-09-15,10615,10815,10456,10775,65727,112425.0,8327769.0
2015-09-16,10815,11054,10815,10975,55036,114507.0,8327769.0
2015-09-17,11174,11174,10735,10775,55103,112425.0,8327769.0
2015-09-18,10855,11094,10775,11095,71290,115756.0,8327769.0
2015-09-21,10855,10935,10655,10855,52255,113258.0,8327769.0
2015-09-22,10895,10975,10695,10855,59041,113258.0,8327769.0
2015-09-23,10735,10775,10496,10496,65549,109510.0,8327769.0
2015-09-24,10575,10655,10496,10576,38547,110343.0,8327769.0
2015-09-25,10615,10655,10456,10576,46625,110343.0,8327769.0
2015-09-30,10456,10496,10057,10217,109030,106595.0,8327769.0
2015-10-01,10216,10296,10057,10217,74376,106595.0,8327769.0
2015-10-02,10456,10456,10176,10257,100029,107012.0,8327769.0
2015-10-05,10536,10775,10057,10696,101078,111592.0,8327769.0
2015-10-06,10855,10855,10416,10696,52795,111592.0,8327769.0
2015-10-07,10735,11014,10416,10775,85931,112425.0,8327769.0
2015-10-08,10735,10935,10655,10815,44416,112841.0,8327769.0
2015-10-12,11014,11014,10775,10855,47013,113258.0,8327769.0
2015-10-13,10935,10935,10496,10696,69537,111592.0,8327769.0
2015-10-14,10695,10695,10416,10576,45677,110343.0,8327769.0
2015-10-15,10536,10775,10536,10736,27770,112008.0,8327769.0
2015-10-16,10815,10855,10575,10616,42314,110759.0,8327769.0
2015-10-19,10735,10735,10416,10536,52895,109927.0,8327769.0
2015-10-20,10496,10695,10456,10616,45092,110759.0,8327769.0
2015-10-21,10536,10575,10296,10496,80262,109510.0,8327769.0
2015-10-22,10496,10536,10097,10177,82890,106179.0,8327769.0
2015-10-23,10216,10416,9777,9858,108863,102848.0,8327769.0
2015-10-26,9897,10136,9897,10057,41682,104930.0,8327769.0
2015-10-27,10057,10256,10057,10097,52566,105346.0,8327769.0
2015-10-28,10176,10216,9897,10017,60139,104514.0,8327769.0
2015-10-29,10017,10176,9977,10017,42073,104514.0,8327769.0
2015-10-30,9937,10097,9618,9698,59404,101182.0,8327769.0
2015-11-02,9817,9817,9338,9419,86145,98268.0,8327769.0
2015-11-03,9418,9498,9099,9299,88886,97019.0,8327769.0
2015-11-04,9338,10256,9338,9818,103196,102432.0,8327769.0
2015-11-05,9817,10057,9618,9937,49216,103681.0,8327769.0
2015-11-06,9817,10176,9578,9578,39631,99933.0,8327769.0
2015-11-09,9697,9697,8301,8780,209632,91605.0,8327769.0
2015-11-10,8500,8700,8341,8461,56373,88274.0,8327769.0
2015-11-11,8460,8939,8460,8780,53622,91605.0,8327769.0
2015-11-12,8700,8899,8540,8740,26950,91189.0,8327769.0
2015-11-13,8460,8660,8380,8461,37213,88274.0,8327769.0
2015-11-16,8540,8540,8141,8181,43150,85360.0,8327769.0
2015-11-17,8380,8420,7902,8381,90704,87442.0,8327769.0
2015-11-18,8460,8620,8061,8141,57463,84943.0,8327769.0
2015-11-19,8221,8620,8141,8580,41967,89524.0,8327769.0
2015-11-20,8580,8859,8540,8700,28003,90773.0,8327769.0
2015-11-23,8620,8780,8460,8660,22132,90356.0,8327769.0
2015-11-24,8620,8700,8341,8461,19594,88274.0,8327769.0
2015-11-25,8420,8620,8380,8501,21375,88691.0,8327769.0
2015-11-26,8580,8979,8460,8900,43980,92855.0,8327769.0
2015-11-27,8899,9219,8899,9059,44945,94520.0,8327769.0
2015-11-30,8939,9139,8740,8860,30254,92438.0,8327769.0
2015-12-01,9179,9179,8740,8780,17370,91605.0,8327769.0
2015-12-02,8780,8979,8620,8660,27314,90356.0,8327769.0
2015-12-03,8620,8620,8301,8381,31795,87442.0,8327769.0
2015-12-04,8301,8819,8301,8461,19349,88274.0,8327769.0
2015-12-07,8580,9418,8580,8940,83931,93271.0,8327769.0
2015-12-08,8859,9059,8700,8980,40070,93687.0,8327769.0
2015-12-09,8979,9019,8620,8700,30237,90773.0,8327769.0
2015-12-10,8700,8979,8460,8580,36380,89524.0,8327769.0
2015-12-11,8580,8859,8540,8740,18707,91189.0,8327769.0
2015-12-14,8620,8780,8341,8501,24157,88691.0,8327769.0
2015-12-15,8500,8740,8460,8580,14526,89524.0,8327769.0
2015-12-16,8580,8899,8460,8660,22002,90356.0,8327769.0
2015-12-17,8740,8979,8700,8900,26895,92855.0,8327769.0
2015-12-18,8899,8899,8700,8820,15592,92022.0,8327769.0
2015-12-21,8819,8819,8460,8541,35320,89107.0,8327769.0
2015-12-22,8540,8660,8380,8580,20324,89524.0,8327769.0
2015-12-23,8660,8660,8261,8461,36182,88274.0,8327769.0
2015-12-24,8460,8460,8261,8301,27389,86609.0,8327769.0
2015-12-28,8221,8420,8141,8181,18914,85360.0,8327769.0
2015-12-29,8181,8301,7973,8062,49219,84110.0,8327769.0
2015-12-30,8301,8700,8221,8660,61055,90356.0,8327769.0
2016-01-04,8580,8780,8380,8421,19178,87858.0,8327769.0
2016-01-05,8181,8500,8181,8301,17108,86609.0,8327769.0
2016-01-06,8301,8420,8101,8181,27376,85360.0,8327769.0
2016-01-07,8061,8141,7973,7982,47066,83278.0,8327769.0
2016-01-08,7909,7909,7582,7790,59919,81279.0,8327769.0
2016-01-11,7902,7981,7702,7886,25007,82278.0,8327769.0
2016-01-12,8021,8061,7678,7766,34409,81029.0,8327769.0
2016-01-13,7766,7886,7686,7702,38899,80363.0,8327769.0
2016-01-14,7670,7694,7175,7247,91876,75616.0,8327769.0
2016-01-15,7279,7391,5898,6178,392185,64457.0,8327769.0
2016-01-18,6169,6169,5778,5986,101115,62458.0,8327769.0
2016-01-19,5946,6201,5722,5779,118085,60293.0,8327769.0
2016-01-20,5691,5906,5395,5484,142409,57212.0,8327769.0
2016-01-21,5483,5786,5252,5484,103914,57212.0,8327769.0
2016-01-22,5507,6233,5507,5651,239020,58961.0,8327769.0
2016-01-25,5691,5762,5427,5476,110975,57128.0,8327769.0
2016-01-26,5467,5619,5188,5260,141977,54880.0,8327769.0
2016-01-27,5291,5363,5140,5268,96077,54963.0,8327769.0
2016-01-28,5307,5323,5180,5220,55731,54464.0,8327769.0
2016-01-29,5275,5762,5212,5380,151354,56129.0,8327769.0
2016-02-01,5427,5571,5363,5563,54129,58045.0,8327769.0
2016-02-02,5643,5738,5491,5547,45279,57878.0,8327769.0
2016-02-03,5523,5587,5451,5499,27384,57378.0,8327769.0
2016-02-04,5603,5603,5459,5515,21380,57545.0,8327769.0
2016-02-05,5507,5555,5347,5372,33455,56046.0,8327769.0
2016-02-11,5084,5196,4972,5045,65959,52632.0,8327769.0
2016-02-12,5036,5100,4677,4789,75822,49967.0,8327769.0
2016-02-15,4852,5028,4781,4957,26873,51715.0,8327769.0
2016-02-16,4980,5499,4980,5268,70198,54963.0,8327769.0
2016-02-17,5268,5411,5156,5204,14697,54297.0,8327769.0
2016-02-18,5228,5331,4996,5252,30290,54797.0,8327769.0
2016-02-19,5244,5395,5236,5380,32700,56129.0,8327769.0
2016-02-22,5379,5443,5299,5364,21372,55963.0,8327769.0
2016-02-23,5411,5531,5347,5380,31372,56129.0,8327769.0
2016-02-24,5419,5707,5371,5547,63355,57878.0,8327769.0
2016-02-25,5603,5611,5467,5491,36066,57295.0,8327769.0
2016-02-26,5491,5627,5475,5491,20238,57295.0,8327769.0
2016-02-29,5523,5603,5427,5436,16540,56712.0,8327769.0
2016-03-02,5459,5563,5459,5515,17507,57545.0,8327769.0
2016-03-03,5659,6225,5563,6002,228771,62625.0,8327769.0
2016-03-04,6058,6185,5906,6082,56346,63458.0,8327769.0
2016-03-07,6082,6313,6082,6130,51627,63957.0,8327769.0
2016-03-08,6217,6225,6066,6130,41012,63957.0,8327769.0
2016-03-09,6066,6177,6010,6106,13709,63707.0,8327769.0
2016-03-10,6106,6122,6034,6034,18751,62958.0,8327769.0
2016-03-11,6114,6161,6042,6130,16237,63957.0,8327769.0
2016-03-14,6193,6201,5986,5986,26306,62458.0,8327769.0
2016-03-15,6098,6098,5882,5891,18106,61459.0,8327769.0
2016-03-16,5890,5906,5754,5843,18853,60959.0,8327769.0
2016-03-17,5842,6193,5842,6114,31484,63791.0,8327769.0
2016-03-18,6106,6209,6026,6162,22003,64290.0,8327769.0
2016-03-21,6185,6265,6082,6154,11544,64207.0,8327769.0
2016-03-22,6225,6225,6098,6114,18486,63791.0,8327769.0
2016-03-23,6066,6098,5954,5962,37587,62208.0,8327769.0
2016-03-24,5962,5962,5778,5795,20025,60460.0,8327769.0
2016-03-25,5699,5778,5547,5595,35133,58378.0,8327769.0
2016-03-28,5595,5595,5371,5396,33366,56296.0,8327769.0
2016-03-29,5387,5619,5387,5531,19659,57711.0,8327769.0
2016-03-30,5627,5706,5547,5563,20552,58045.0,8327769.0
2016-03-31,5563,5659,5531,5595,9498,58378.0,8327769.0
2016-04-01,5651,5651,5427,5436,17075,56712.0,8327769.0
2016-04-04,5467,5579,5451,5491,7930,57295.0,8327769.0
2016-04-05,5499,5659,5355,5659,60872,59044.0,8327769.0
2016-04-06,5451,5659,5419,5436,46504,56712.0,8327769.0
2016-04-07,5467,5491,5387,5476,12220,57128.0,8327769.0
2016-04-08,5475,5531,5419,5476,27929,57128.0,8327769.0
2016-04-11,5475,5523,5403,5484,15430,57212.0,8327769.0
2016-04-12,5483,5483,5363,5388,31751,56212.0,8327769.0
2016-04-14,5387,5499,5291,5300,32450,55296.0,8327769.0
2016-04-15,5419,5419,5196,5260,47284,54880.0,8327769.0
2016-04-18,5196,5196,4860,4981,84290,51965.0,8327769.0
2016-04-19,4940,5076,4868,4997,45034,52132.0,8327769.0
2016-04-20,5036,5100,4972,5100,31728,53214.0,8327769.0
2016-04-21,5100,5188,4988,4989,30091,52049.0,8327769.0
2016-04-22,4996,6481,4996,5667,1067249,59127.0,8327769.0
2016-04-25,5722,6337,5722,5970,274233,62292.0,8327769.0
2016-04-26,5922,5954,5683,5867,95398,61209.0,8327769.0
2016-04-27,5866,6345,5866,5994,173728,62542.0,8327769.0
2016-04-28,5986,6090,5922,6090,71679,63541.0,8327769.0
2016-04-29,6122,6130,5850,5907,66618,61625.0,8327769.0
2016-05-02,5954,6018,5675,5675,61215,59210.0,8327769.0
2016-05-03,5770,5890,5730,5803,32706,60543.0,8327769.0
2016-05-04,5890,5898,5483,5563,76122,58045.0,8327769.0
2016-05-09,5675,5675,5283,5308,33410,55380.0,8327769.0
2016-05-10,5260,5411,5260,5340,23723,55713.0,8327769.0
2016-05-11,5355,5411,5275,5340,25610,55713.0,8327769.0
2016-05-12,5315,5347,5060,5140,74851,53631.0,8327769.0
2016-05-13,5156,5507,5076,5260,67433,54880.0,8327769.0
2016-05-16,5260,5379,5036,5092,50201,53131.0,8327769.0
2016-05-17,5108,5228,4868,4989,75969,52049.0,8327769.0
2016-05-18,4996,5260,4988,5013,57111,52298.0,8327769.0
2016-05-19,5020,5092,4821,4957,35259,51715.0,8327769.0
2016-05-20,5012,5012,4868,4941,33740,51549.0,8327769.0
2016-05-23,4940,5044,4868,5045,25894,52632.0,8327769.0
2016-05-24,5124,5124,4988,4997,19101,52132.0,8327769.0
2016-05-25,4996,5220,4996,5124,24665,53464.0,8327769.0
2016-05-26,5132,5228,4940,4957,25430,51715.0,8327769.0
2016-05-27,5028,5028,4884,4925,16042,51382.0,8327769.0
2016-05-30,4948,5060,4892,4989,27161,52049.0,8327769.0
2016-05-31,4988,5092,4988,5021,25448,52382.0,8327769.0
2016-06-01,5020,5076,4916,5037,26743,52548.0,8327769.0
2016-06-02,5036,5140,5004,5132,26590,53548.0,8327769.0
2016-06-03,5252,5252,5124,5188,24351,54130.0,8327769.0
2016-06-07,5188,5315,5108,5116,15209,53381.0,8327769.0
2016-06-08,5108,5204,5052,5140,17995,53631.0,8327769.0
2016-06-09,5148,5172,5076,5100,22812,53214.0,8327769.0
2016-06-10,5148,5531,5052,5348,90431,55796.0,8327769.0
2016-06-13,5347,5491,5291,5332,43036,55629.0,8327769.0
2016-06-14,5275,5459,5212,5268,17857,54963.0,8327769.0
2016-06-15,5228,5387,5196,5388,22760,56212.0,8327769.0
2016-06-16,5499,5571,5140,5140,46020,53631.0,8327769.0
2016-06-17,5140,5212,5068,5084,25629,53048.0,8327769.0
2016-06-20,5060,5060,4948,5060,24459,52798.0,8327769.0
2016-06-21,4996,5060,4932,5045,21067,52632.0,8327769.0
2016-06-22,4996,5148,4996,5045,17407,52632.0,8327769.0
2016-06-23,5020,5044,4916,4949,27730,51632.0,8327769.0
2016-06-24,4948,5020,4549,4550,106392,47468.0,8327769.0
2016-06-27,4350,4693,4350,4558,33861,47552.0,8327769.0
2016-06-28,4629,4653,4493,4574,19213,47718.0,8327769.0
2016-06-29,4589,4749,4589,4701,13741,49051.0,8327769.0
2016-06-30,4701,4733,4661,4725,8582,49300.0,8327769.0
2016-07-01,4765,4765,4669,4685,17157,48884.0,8327769.0
2016-07-04,4645,4773,4637,4709,14346,49134.0,8327769.0
2016-07-05,4677,5100,4653,5052,56710,52715.0,8327769.0
2016-07-06,5012,5092,4836,4949,36568,51632.0,8327769.0
2016-07-07,5068,5108,4868,5100,42174,53214.0,8327769.0
2016-07-08,5507,6098,5299,5308,664272,55380.0,8327769.0
2016-07-11,5307,5483,5260,5428,60775,56629.0,8327769.0
2016-07-12,5371,5571,5323,5523,30310,57628.0,8327769.0
2016-07-13,5515,5627,5435,5531,27869,57711.0,8327769.0
2016-07-14,5507,5627,5475,5555,24768,57961.0,8327769.0
2016-07-15,5563,5667,5547,5563,46403,58045.0,8327769.0
2016-07-18,5547,5643,5363,5460,34608,56962.0,8327769.0
2016-07-19,5443,5603,5419,5523,23750,57628.0,8327769.0
2016-07-20,5499,6042,5475,5954,188783,62125.0,8327769.0
2016-07-21,5954,6122,5746,5930,104781,61875.0,8327769.0
2016-07-22,5858,6265,5778,5827,146702,60793.0,8327769.0
2016-07-25,5866,6018,5643,5643,62715,58877.0,8327769.0
2016-07-26,5651,5714,5619,5667,16498,59127.0,8327769.0
2016-07-27,5707,5890,5635,5715,51118,59627.0,8327769.0
2016-07-28,5683,5858,5683,5755,19104,60043.0,8327769.0
2016-07-29,5754,5778,5627,5691,17467,59377.0,8327769.0
2016-08-01,5707,5786,5627,5635,22686,58794.0,8327769.0
2016-08-02,5683,5683,5587,5659,22129,59044.0,8327769.0
2016-08-03,5675,5675,5443,5460,36033,56962.0,8327769.0
2016-08-04,5507,5507,5315,5364,31325,55963.0,8327769.0
2016-08-05,5395,5499,5355,5499,20755,57378.0,8327769.0
2016-08-08,5467,5483,5371,5404,21561,56379.0,8327769.0
2016-08-09,5467,5587,5244,5276,45946,55047.0,8327769.0
2016-08-10,5275,5395,5260,5268,23691,54963.0,8327769.0
2016-08-11,5339,5347,5228,5332,15862,55629.0,8327769.0
2016-08-12,5483,5515,5299,5428,22855,56629.0,8327769.0
2016-08-16,5387,5547,5331,5364,20347,55963.0,8327769.0
2016-08-17,5331,5331,5148,5164,40926,53881.0,8327769.0
2016-08-18,5228,5228,5108,5172,9731,53964.0,8327769.0
2016-08-19,5204,5252,5108,5172,8552,53964.0,8327769.0
2016-08-22,5172,5172,5060,5068,14075,52881.0,8327769.0
2016-08-23,5068,5260,5020,5021,19882,52382.0,8327769.0
2016-08-24,5188,5188,4972,4989,12466,52049.0,8327769.0
2016-08-25,5100,5124,4956,5100,10758,53214.0,8327769.0
2016-08-26,5172,5172,4908,5068,50904,52881.0,8327769.0
2016-08-29,5220,5220,4908,4941,34403,51549.0,8327769.0
2016-08-30,5012,5012,4836,4893,17583,51049.0,8327769.0
2016-08-31,4852,4988,4797,4813,36015,50216.0,8327769.0
2016-09-01,4813,4813,4701,4725,28968,49300.0,8327769.0
2016-09-02,4797,5028,4717,4965,15140,51799.0,8327769.0
2016-09-05,5020,5020,4868,4965,10388,51799.0,8327769.0
2016-09-06,4964,5060,4852,4869,19823,50799.0,8327769.0
2016-09-07,4908,4916,4789,4909,27730,51216.0,8327769.0
2016-09-08,4789,5132,4725,4733,41331,49384.0,8327769.0
2016-09-09,4749,4773,4509,4558,44908,47552.0,8327769.0
2016-09-12,4509,4581,4366,4446,44110,46386.0,8327769.0
2016-09-13,4549,4581,4350,4422,26322,46136.0,8327769.0
2016-09-19,4525,4525,4318,4438,25874,46302.0,8327769.0
2016-09-20,4429,4541,4382,4502,14100,46969.0,8327769.0
2016-09-21,4573,4573,4382,4502,15487,46969.0,8327769.0
2016-09-22,4613,4613,4413,4510,30513,47052.0,8327769.0
2016-09-23,4509,4557,4453,4534,23479,47302.0,8327769.0
2016-09-26,4533,4541,4405,4510,9197,47052.0,8327769.0
2016-09-27,4477,4581,4389,4478,20617,46719.0,8327769.0
2016-09-28,4477,4533,4390,4470,19366,46636.0,8327769.0
2016-09-29,4445,4493,4413,4454,28336,46469.0,8327769.0
2016-09-30,4453,4509,4397,4414,27580,46053.0,8327769.0
2016-10-04,4397,4485,4397,4486,15452,46802.0,8327769.0
2016-10-05,4525,4533,4477,4510,16369,47052.0,8327769.0
2016-10-06,4525,4741,4509,4677,46007,48801.0,8327769.0
2016-10-07,4757,4757,4541,4669,48774,48717.0,8327769.0
2016-10-10,4980,4980,4613,4653,53553,48551.0,8327769.0
2016-10-11,4669,4669,4477,4494,24163,46885.0,8327769.0
2016-10-12,4557,4557,4413,4422,10662,46136.0,8327769.0
2016-10-13,4366,4525,4350,4398,23781,45886.0,8327769.0
2016-10-14,4397,4501,4382,4398,13003,45886.0,8327769.0
2016-10-17,4374,4509,4310,4318,24850,45053.0,8327769.0
2016-10-18,4350,4429,4302,4382,16692,45719.0,8327769.0
2016-10-19,4334,4469,4310,4390,14317,45803.0,8327769.0
2016-10-20,4318,4477,4278,4278,26868,44637.0,8327769.0
2016-10-21,4302,4549,4158,4478,67542,46719.0,8327769.0
2016-10-24,4549,4813,4509,4693,125415,48967.0,8327769.0
2016-10-25,4597,4757,4573,4598,25892,47968.0,8327769.0
2016-10-26,4493,4749,4405,4494,37265,46885.0,8327769.0
2016-10-27,4469,4669,4405,4518,14047,47135.0,8327769.0
2016-10-28,4461,4637,4429,4486,22377,46802.0,8327769.0
2016-10-31,4374,4461,4214,4214,46249,43971.0,8327769.0
2016-11-01,4214,4389,4198,4206,24930,43887.0,8327769.0
2016-11-02,4150,4302,3911,4031,40780,42055.0,8327769.0
2016-11-03,3911,4086,3907,3991,26456,41639.0,8327769.0
2016-11-04,4054,4054,3903,3999,22490,41722.0,8327769.0
2016-11-07,4022,4310,3891,4111,55094,42888.0,8327769.0
2016-11-08,4158,4246,4038,4111,20111,42888.0,8327769.0
2016-11-09,4230,4230,3719,3959,49395,41306.0,8327769.0
2016-11-10,4134,4206,4038,4127,27178,43055.0,8327769.0
2016-11-11,4214,4214,3986,4031,11344,42055.0,8327769.0
2016-11-14,4086,4206,4030,4135,21840,43138.0,8327769.0
2016-11-15,4198,4198,4038,4143,18865,43221.0,8327769.0
2016-11-16,4190,4310,4094,4310,23414,44970.0,8327769.0
2016-11-17,4310,4390,4198,4390,16595,45803.0,8327769.0
2016-11-18,4390,4421,4270,4350,10162,45386.0,8327769.0
2016-11-21,4429,4429,4070,4286,11533,44720.0,8327769.0
2016-11-22,4390,4390,4158,4190,13690,43721.0,8327769.0
2016-11-23,4174,4278,4030,4071,17397,42472.0,8327769.0
2016-11-24,4126,4150,3863,3943,20082,41139.0,8327769.0
2016-11-25,3895,4014,3895,3951,9086,41222.0,8327769.0
2016-11-28,4006,4046,3823,3887,24038,40556.0,8327769.0
2016-11-29,3951,3951,3719,3863,14997,40306.0,8327769.0
2016-11-30,3911,3919,3751,3831,11972,39973.0,8327769.0
2016-12-01,3735,4022,3735,3795,2981,39599.0,8327769.0
2016-12-02,3795,3867,3727,3751,13747,39141.0,8327769.0
2016-12-05,3751,3863,3583,3632,23662,37891.0,8327769.0
2016-12-06,3591,3791,3591,3624,13918,37808.0,8327769.0
2016-12-07,3767,3767,3599,3632,14987,37891.0,8327769.0
2016-12-08,3444,3611,3444,3576,14124,37308.0,8327769.0
2016-12-09,3671,3671,3515,3644,12625,38016.0,8327769.0
2016-12-12,3643,3771,3643,3747,10705,39099.0,8327769.0
2016-12-13,3747,3887,3727,3811,9365,39765.0,8327769.0
2016-12-14,3875,3923,3787,3787,5855,39515.0,8327769.0
2016-12-15,3831,3851,3715,3847,10750,40140.0,8327769.0
2016-12-16,3943,3943,3795,3879,12272,40473.0,8327769.0
2016-12-19,3879,3923,3791,3851,14504,40181.0,8327769.0
2016-12-20,3863,3863,3815,3843,8812,40098.0,8327769.0
2016-12-21,3919,3919,3799,3799,8442,39640.0,8327769.0
2016-12-22,3855,3855,3731,3767,17764,39307.0,8327769.0
2016-12-23,3903,3927,3739,3775,11179,39390.0,8327769.0
2016-12-26,3723,3799,3607,3767,7568,39307.0,8327769.0
2016-12-27,3823,3823,3719,3751,4466,39141.0,8327769.0
2016-12-28,3859,3859,3679,3680,8029,38391.0,8327769.0
2016-12-29,3635,3747,3527,3728,25958,38891.0,8327769.0
2017-01-02,3831,3951,3731,3831,7845,39973.0,8327769.0
2017-01-03,3895,4030,3823,3967,18602,41389.0,8327769.0
2017-01-04,4030,4190,3974,4174,35307,43554.0,8327769.0
2017-01-05,4214,4222,4134,4159,18939,43388.0,8327769.0
2017-01-06,4150,4342,4150,4310,31425,44970.0,8327769.0
2017-01-09,4310,4390,4286,4334,10587,45220.0,8327769.0
2017-01-10,4390,4421,4270,4350,19867,45386.0,8327769.0
2017-01-11,4254,4390,4254,4286,10322,44720.0,8327769.0
2017-01-12,4270,4310,4070,4230,16796,44137.0,8327769.0
2017-01-13,4110,4310,4094,4174,7744,43554.0,8327769.0
2017-01-16,4310,4310,4070,4127,11065,43055.0,8327769.0
2017-01-17,4174,4174,4070,4111,4630,42888.0,8327769.0
