한국정보인증(053300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-06-27,6080,6140,6030,6070,99676,189172.0,31165000.0
2017-06-28,6070,6120,6000,6020,114880,187613.0,31165000.0
2017-06-29,6010,6050,5870,5890,187859,183562.0,31165000.0
2017-06-30,5840,6050,5810,5930,125722,184808.0,31165000.0
2017-07-03,5900,5980,5900,5930,59627,184808.0,31165000.0
2017-07-04,5920,5970,5810,5830,101168,181692.0,31165000.0
2017-07-05,5840,5950,5840,5920,59598,184497.0,31165000.0
2017-07-06,5910,6080,5910,5990,105874,186678.0,31165000.0
2017-07-07,5880,5950,5880,5940,70203,185120.0,31165000.0
2017-07-10,5930,6050,5890,5890,62695,183562.0,31165000.0
2017-07-11,5840,5890,5810,5830,76867,181692.0,31165000.0
2017-07-12,5810,5840,5670,5670,138951,176706.0,31165000.0
2017-07-13,5680,5780,5590,5610,127630,174836.0,31165000.0
2017-07-14,5610,5620,5460,5620,141128,175147.0,31165000.0
2017-07-17,5640,5700,5600,5640,60748,175771.0,31165000.0
2017-07-18,5710,6370,5710,5880,1912931,183250.0,31165000.0
2017-07-19,5950,6050,5840,6020,168590,187613.0,31165000.0
2017-07-20,6070,6070,5930,5940,138380,185120.0,31165000.0
2017-07-21,5940,6120,5930,6060,126934,188860.0,31165000.0
2017-07-24,6090,6130,6010,6010,114890,187302.0,31165000.0
2017-07-25,5930,6030,5930,5940,86772,185120.0,31165000.0
2017-07-26,5940,5940,5770,5820,121605,181380.0,31165000.0
2017-07-27,5850,5930,5820,5840,76947,182004.0,31165000.0
2017-07-28,5800,5820,5670,5730,101214,178575.0,31165000.0
2017-07-31,5700,5730,5580,5660,83022,176394.0,31165000.0
2017-08-01,5660,6220,5640,5910,1057931,184185.0,31165000.0
2017-08-02,5950,6020,5900,5920,112702,184497.0,31165000.0
2017-08-03,5940,6080,5910,5930,202578,184808.0,31165000.0
2017-08-04,5900,6070,5900,6050,141337,188548.0,31165000.0
2017-08-07,6110,6110,5960,5980,177934,186367.0,31165000.0
2017-08-08,5970,6050,5950,6000,67969,186990.0,31165000.0
2017-08-09,6000,6000,5880,5880,90968,183250.0,31165000.0
2017-08-10,5830,5940,5800,5830,86646,181692.0,31165000.0
2017-08-11,5700,5760,5690,5700,91336,177640.0,31165000.0
2017-08-14,5680,5750,5680,5680,67159,177017.0,31165000.0
2017-08-16,5600,5680,5480,5560,164035,173277.0,31165000.0
2017-08-17,5500,5740,5500,5700,120629,177640.0,31165000.0
2017-08-18,5630,5740,5610,5700,59017,177640.0,31165000.0
2017-08-21,5650,6460,5650,5950,1172452,185432.0,31165000.0
2017-08-22,5920,6350,5850,6000,841476,186990.0,31165000.0
2017-08-23,6010,6160,5940,5960,266889,185743.0,31165000.0
2017-08-24,5940,6010,5930,5940,117943,185120.0,31165000.0
2017-08-25,5960,6020,5810,5820,186826,181380.0,31165000.0
2017-08-28,5840,5930,5780,5900,83604,183874.0,31165000.0
2017-08-29,5890,5900,5770,5860,75303,182627.0,31165000.0
2017-08-30,5900,6070,5860,5980,240817,186367.0,31165000.0
2017-08-31,5960,6110,5960,6000,136968,186990.0,31165000.0
2017-09-01,6010,6090,6000,6050,134584,188548.0,31165000.0
2017-09-04,5870,5970,5860,5890,123760,183562.0,31165000.0
2017-09-05,5910,6000,5860,5890,84608,183562.0,31165000.0
2017-09-06,5830,5970,5820,5850,129788,182315.0,31165000.0
2017-09-07,5830,6030,5830,6010,107814,187302.0,31165000.0
2017-09-08,6010,6010,5880,5970,77540,186055.0,31165000.0
2017-09-11,5990,6010,5900,5930,60120,184808.0,31165000.0
2017-09-12,5930,6010,5900,5950,67591,185432.0,31165000.0
2017-09-13,6000,6010,5920,5930,123856,184808.0,31165000.0
2017-09-14,5930,5980,5900,5920,78524,184497.0,31165000.0
2017-09-15,5900,5940,5810,5820,137401,181380.0,31165000.0
2017-09-18,5820,5930,5800,5840,85933,182004.0,31165000.0
2017-09-19,5850,5900,5770,5820,67080,181380.0,31165000.0
2017-09-20,5840,5850,5610,5620,190493,175147.0,31165000.0
2017-09-21,5590,5630,5470,5490,181062,171096.0,31165000.0
2017-09-22,5420,5500,5200,5230,202125,162993.0,31165000.0
2017-09-25,5140,5290,4965,4990,174167,155513.0,31165000.0
2017-09-26,4850,5090,4850,4955,120192,154423.0,31165000.0
2017-09-27,4955,5080,4955,5030,47418,156760.0,31165000.0
2017-09-28,5000,5100,4995,5010,77610,156137.0,31165000.0
2017-09-29,5000,5050,4990,5030,40212,156760.0,31165000.0
2017-10-10,5040,5100,4965,4965,62227,154734.0,31165000.0
2017-10-11,4910,5050,4905,5010,76049,156137.0,31165000.0
2017-10-12,5020,5070,4975,5000,88804,155825.0,31165000.0
2017-10-13,5000,5080,4945,4945,77693,154111.0,31165000.0
2017-10-16,4945,4970,4840,4930,100036,153643.0,31165000.0
2017-10-17,4860,4985,4860,4935,65190,153799.0,31165000.0
2017-10-18,4970,5030,4900,4990,90033,155513.0,31165000.0
2017-10-19,4990,5090,4990,5010,111475,156137.0,31165000.0
2017-10-20,5000,5100,4980,5080,100082,158318.0,31165000.0
2017-10-23,5050,5080,5000,5020,72577,156448.0,31165000.0
2017-10-24,5000,5270,5000,5050,109641,157383.0,31165000.0
2017-10-25,5090,5640,5050,5200,1019013,162058.0,31165000.0
2017-10-26,5200,5250,5150,5200,153706,162058.0,31165000.0
2017-10-27,5210,5470,5150,5470,220895,170473.0,31165000.0
2017-10-30,5470,5470,5310,5330,178170,166109.0,31165000.0
2017-10-31,5350,5460,5310,5320,156506,165798.0,31165000.0
2017-11-01,5330,5380,5240,5270,96666,164240.0,31165000.0
2017-11-02,5320,5330,5240,5240,76956,163305.0,31165000.0
2017-11-03,5290,5290,5160,5260,108496,163928.0,31165000.0
2017-11-06,5260,5370,5260,5370,101184,167356.0,31165000.0
2017-11-07,5420,5420,5310,5330,70921,166109.0,31165000.0
2017-11-08,5350,5350,5270,5270,57360,164240.0,31165000.0
2017-11-09,5280,5420,5210,5310,97983,165486.0,31165000.0
2017-11-10,5300,5470,5300,5330,109378,166109.0,31165000.0
2017-11-13,5390,5450,5330,5420,80917,168914.0,31165000.0
2017-11-14,5400,5520,5390,5410,147826,168603.0,31165000.0
2017-11-15,5350,5450,5270,5280,143036,164551.0,31165000.0
2017-11-16,5340,5360,5250,5350,67195,166733.0,31165000.0
2017-11-17,5360,5410,5300,5310,58504,165486.0,31165000.0
2017-11-20,5250,5360,5250,5320,89183,165798.0,31165000.0
2017-11-21,5340,5420,5270,5380,113664,167668.0,31165000.0
2017-11-22,5420,5420,5330,5370,97971,167356.0,31165000.0
2017-11-23,5350,5450,5350,5450,92305,169849.0,31165000.0
2017-11-24,5430,5680,5430,5610,338904,174836.0,31165000.0
2017-11-27,5610,5650,5440,5470,134646,170473.0,31165000.0
2017-11-28,5440,5530,5400,5400,107595,168291.0,31165000.0
2017-11-29,5400,5470,5310,5360,102024,167044.0,31165000.0
2017-11-30,5350,5390,5250,5250,81789,163616.0,31165000.0
2017-12-01,5270,5350,5240,5340,67095,166421.0,31165000.0
2017-12-04,5320,5460,5320,5450,73922,169849.0,31165000.0
2017-12-05,5440,5570,5350,5490,114495,171096.0,31165000.0
2017-12-06,5530,5570,5440,5480,83317,170784.0,31165000.0
2017-12-07,5480,5920,5450,5670,603919,176706.0,31165000.0
2017-12-08,5780,5800,5550,5590,231027,174212.0,31165000.0
2017-12-11,5600,5600,5430,5510,89081,171719.0,31165000.0
2017-12-12,5510,5570,5470,5510,54263,171719.0,31165000.0
2017-12-13,5520,5810,5520,5740,331760,178887.0,31165000.0
2017-12-14,5820,5820,5590,5620,232795,175147.0,31165000.0
2017-12-15,5660,5890,5590,5830,355676,181692.0,31165000.0
2017-12-18,5900,6480,5800,6150,2534110,191665.0,31165000.0
2017-12-19,6100,6140,5770,5870,586679,182939.0,31165000.0
2017-12-20,5970,7190,5970,6250,12829275,194781.0,31165000.0
2017-12-21,6400,7150,6190,6400,6477350,199456.0,31165000.0
2017-12-22,6400,6870,6160,6200,2133740,193223.0,31165000.0
2017-12-26,6220,6250,5570,5610,1509453,174836.0,31165000.0
2017-12-27,5580,5770,5580,5700,682630,177640.0,31165000.0
2017-12-28,5700,6040,5620,5670,1263732,176706.0,31165000.0
2018-01-02,5680,5850,5640,5830,362761,181692.0,31165000.0
2018-01-03,5860,5990,5810,5850,457501,182315.0,31165000.0
2018-01-04,5930,6270,5850,6160,1247528,191976.0,31165000.0
2018-01-05,6180,6240,6060,6240,537637,194470.0,31165000.0
2018-01-08,6300,6430,6130,6210,618296,193535.0,31165000.0
2018-01-09,6220,6330,5930,5990,363916,186678.0,31165000.0
2018-01-10,6020,6310,5990,6290,477095,196028.0,31165000.0
2018-01-11,6230,6320,6130,6170,356831,192288.0,31165000.0
2018-01-12,6200,6250,6060,6140,271366,191353.0,31165000.0
2018-01-15,6280,6650,6230,6360,1329541,198209.0,31165000.0
2018-01-16,6390,6500,6320,6480,430498,201949.0,31165000.0
2018-01-17,6600,8200,6560,7750,17793763,241529.0,31165000.0
2018-01-18,7900,9120,7450,7500,14366644,233738.0,31165000.0
2018-01-19,7580,7590,7090,7380,2573504,229998.0,31165000.0
2018-01-22,7440,7750,7050,7070,3056408,220337.0,31165000.0
2018-01-23,6900,7280,6900,7280,1488638,226881.0,31165000.0
2018-01-24,7300,7520,7260,7310,1750284,227816.0,31165000.0
2018-01-25,7310,7650,7290,7500,1549275,233738.0,31165000.0
2018-01-26,7560,7930,7520,7710,2353597,240282.0,31165000.0
2018-01-29,7970,8100,7600,7630,1262977,237789.0,31165000.0
2018-01-30,7730,7750,7290,7340,847584,228751.0,31165000.0
2018-01-31,7280,7310,7090,7230,520187,225323.0,31165000.0
2018-02-01,7270,7380,7120,7380,458647,229998.0,31165000.0
2018-02-02,7470,7470,7050,7090,519448,220960.0,31165000.0
2018-02-05,6910,6980,6630,6630,549027,206624.0,31165000.0
2018-02-06,6210,6640,6100,6550,598872,204131.0,31165000.0
2018-02-07,6730,6730,6250,6250,362700,194781.0,31165000.0
2018-02-08,6250,6530,6250,6530,267466,203507.0,31165000.0
2018-02-09,6280,6430,6270,6420,190642,200079.0,31165000.0
2018-02-12,6650,6670,6400,6420,217318,200079.0,31165000.0
2018-02-13,6440,6700,6320,6330,329755,197274.0,31165000.0
2018-02-14,6380,6540,6300,6520,168911,203196.0,31165000.0
2018-02-19,6640,6720,6570,6670,183488,207871.0,31165000.0
2018-02-20,6670,6710,6570,6590,173857,205377.0,31165000.0
2018-02-21,6650,6890,6640,6780,433188,211299.0,31165000.0
2018-02-22,6790,6800,6670,6780,156661,211299.0,31165000.0
2018-02-23,6910,7110,6830,6900,881881,215038.0,31165000.0
2018-02-26,7000,7000,6720,6720,217544,209429.0,31165000.0
2018-02-27,6740,7070,6530,6530,634327,203507.0,31165000.0
2018-02-28,6530,6710,6440,6450,187739,201014.0,31165000.0
2018-03-02,6400,6510,6290,6490,117760,202261.0,31165000.0
2018-03-05,6410,6560,6400,6420,115431,200079.0,31165000.0
2018-03-06,6450,6850,6450,6790,597019,211610.0,31165000.0
2018-03-07,6800,6820,6630,6640,197209,206936.0,31165000.0
2018-03-08,6710,6970,6700,6850,828375,213480.0,31165000.0
2018-03-09,6850,7040,6760,6920,419291,215662.0,31165000.0
2018-03-12,7000,7100,6860,6900,277029,215038.0,31165000.0
2018-03-13,6900,6910,6800,6890,182674,214727.0,31165000.0
2018-03-14,6890,6930,6780,6820,151241,212545.0,31165000.0
2018-03-15,6770,7020,6740,7020,363362,218778.0,31165000.0
2018-03-16,7040,7130,6860,6960,271961,216908.0,31165000.0
2018-03-19,7010,7010,6700,6740,212605,210052.0,31165000.0
2018-03-20,6630,6770,6580,6700,224428,208806.0,31165000.0
2018-03-21,6730,6790,6660,6660,158853,207559.0,31165000.0
2018-03-22,6710,6710,6410,6410,242900,199768.0,31165000.0
2018-03-23,6200,6340,6010,6050,278269,188548.0,31165000.0
2018-03-26,6010,6240,6010,6230,168418,194158.0,31165000.0
2018-03-27,6300,6420,6220,6280,206451,195716.0,31165000.0
2018-03-28,6260,6260,6050,6220,172551,193846.0,31165000.0
2018-03-29,6230,6340,6210,6310,112682,196651.0,31165000.0
2018-03-30,6360,6360,6260,6320,128307,196963.0,31165000.0
2018-04-02,6380,6380,6140,6180,153616,192600.0,31165000.0
2018-04-03,6160,6170,6080,6150,121590,191665.0,31165000.0
2018-04-04,6150,6230,5850,5910,182264,184185.0,31165000.0
2018-04-05,5990,5990,5800,5870,197251,182939.0,31165000.0
2018-04-06,5860,5870,5600,5720,243428,178264.0,31165000.0
2018-04-09,5610,5710,5600,5660,170578,176394.0,31165000.0
2018-04-10,5650,5730,5500,5690,173801,177329.0,31165000.0
2018-04-11,5730,5780,5630,5730,182503,178575.0,31165000.0
2018-04-12,5800,5880,5650,5750,182632,179199.0,31165000.0
2018-04-13,5740,5840,5710,5830,95929,181692.0,31165000.0
2018-04-16,5850,5930,5790,5830,119887,181692.0,31165000.0
2018-04-17,5830,5880,5750,5860,176519,182627.0,31165000.0
2018-04-18,5890,5890,5780,5810,122261,181069.0,31165000.0
2018-04-19,5850,6080,5800,5890,327715,183562.0,31165000.0
2018-04-20,5960,6000,5830,5950,116113,185432.0,31165000.0
2018-04-23,5960,6010,5850,5880,132652,183250.0,31165000.0
2018-04-24,5820,5880,5750,5770,157964,179822.0,31165000.0
2018-04-25,5730,5950,5730,5750,124639,179199.0,31165000.0
2018-04-26,5760,5800,5630,5670,133153,176706.0,31165000.0
2018-04-27,5670,5720,5640,5710,100778,177952.0,31165000.0
2018-04-30,5670,5720,5510,5540,189177,172654.0,31165000.0
2018-05-02,5480,5530,5370,5410,202421,168603.0,31165000.0
2018-05-03,5400,5590,5400,5460,104601,170161.0,31165000.0
2018-05-04,5460,5520,5310,5320,126879,165798.0,31165000.0
2018-05-08,5360,5570,5280,5410,192684,168603.0,31165000.0
2018-05-09,5410,5530,5350,5530,171679,172342.0,31165000.0
2018-05-10,5480,5630,5470,5570,65732,173589.0,31165000.0
2018-05-11,5570,5580,5490,5540,60646,172654.0,31165000.0
2018-05-14,5620,5620,5430,5470,79429,170473.0,31165000.0
2018-05-15,5430,5530,5420,5440,70601,169538.0,31165000.0
2018-05-16,5420,5440,5260,5280,97031,164551.0,31165000.0
2018-05-17,5250,5430,5250,5340,113329,166421.0,31165000.0
2018-05-18,5300,5430,5290,5420,55780,168914.0,31165000.0
2018-05-21,5400,5450,5350,5350,73168,166733.0,31165000.0
2018-05-23,5360,5440,5360,5410,45378,168603.0,31165000.0
2018-05-24,5410,5560,5410,5430,92168,169226.0,31165000.0
2018-05-25,5410,5410,5280,5300,96638,165174.0,31165000.0
2018-05-28,5300,5310,5180,5190,129305,161746.0,31165000.0
2018-05-29,5240,5250,5180,5180,89587,161435.0,31165000.0
2018-05-30,5160,5230,5080,5190,114487,161746.0,31165000.0
2018-05-31,5160,5290,5160,5280,66963,164551.0,31165000.0
2018-06-01,5270,5270,5180,5250,78585,163616.0,31165000.0
2018-06-04,5250,5340,5240,5250,64210,163616.0,31165000.0
2018-06-05,5340,5360,5240,5360,55396,167044.0,31165000.0
2018-06-07,5420,5690,5350,5590,538155,174212.0,31165000.0
2018-06-08,5590,5760,5500,5690,226200,177329.0,31165000.0
2018-06-11,5740,5770,5480,5510,125322,171719.0,31165000.0
2018-06-12,5480,5550,5470,5490,54653,171096.0,31165000.0
2018-06-14,5450,5520,5320,5320,77461,165798.0,31165000.0
2018-06-15,5310,5430,5270,5320,54886,165798.0,31165000.0
2018-06-18,5310,5310,5100,5110,126435,159253.0,31165000.0
2018-06-19,5100,5160,4910,4910,207948,153020.0,31165000.0
2018-06-20,4820,5240,4820,4910,351213,153020.0,31165000.0
2018-06-21,4910,4980,4890,4910,72711,153020.0,31165000.0
2018-06-22,4910,4940,4840,4910,114247,153020.0,31165000.0
2018-06-25,4900,5000,4900,4970,56004,154890.0,31165000.0
2018-06-26,4900,4990,4900,4970,35943,154890.0,31165000.0
2018-06-27,4880,5080,4880,4965,61793,154734.0,31165000.0
2018-06-28,4885,4985,4885,4910,44706,153020.0,31165000.0
2018-06-29,4905,4975,4850,4920,54191,153332.0,31165000.0
2018-07-02,4875,4960,4665,4665,88627,145385.0,31165000.0
2018-07-03,4720,4730,4565,4610,117763,143671.0,31165000.0
2018-07-04,4550,4680,4550,4660,54600,145229.0,31165000.0
2018-07-05,4660,4750,4635,4680,58418,145852.0,31165000.0
2018-07-06,4700,4765,4580,4750,80420,148034.0,31165000.0
2018-07-09,4655,4850,4655,4780,57949,148969.0,31165000.0
2018-07-10,4785,4945,4785,4910,41876,153020.0,31165000.0
2018-07-11,4910,4990,4910,4960,60848,154578.0,31165000.0
2018-07-12,4980,5050,4870,4920,41272,153332.0,31165000.0
2018-07-13,4920,5050,4920,5040,31302,157072.0,31165000.0
2018-07-16,5050,5080,4945,5070,39544,158007.0,31165000.0
2018-07-17,5070,5080,4990,5030,46562,156760.0,31165000.0
2018-07-18,5040,5070,4955,4960,49182,154578.0,31165000.0
2018-07-19,4965,5010,4820,4830,58770,150527.0,31165000.0
2018-07-20,4830,4910,4760,4825,28846,150371.0,31165000.0
2018-07-23,4825,4860,4575,4575,66947,142580.0,31165000.0
2018-07-24,4500,4660,4500,4570,49919,142424.0,31165000.0
2018-07-25,4580,4615,4505,4560,48128,142112.0,31165000.0
2018-07-26,4560,4605,4530,4585,43217,142892.0,31165000.0
2018-07-27,4560,4670,4560,4650,24594,144917.0,31165000.0
2018-07-30,4610,4690,4610,4625,23109,144138.0,31165000.0
2018-07-31,4625,4685,4625,4650,18850,144917.0,31165000.0
2018-08-01,4695,4870,4660,4835,38514,150683.0,31165000.0
2018-08-02,4810,4830,4695,4785,34283,149125.0,31165000.0
2018-08-03,4760,4825,4740,4750,13535,148034.0,31165000.0
2018-08-06,4720,4820,4695,4820,63153,150215.0,31165000.0
2018-08-07,4820,4820,4670,4760,36863,148345.0,31165000.0
2018-08-08,4820,5150,4800,4850,187003,151150.0,31165000.0
2018-08-09,4830,5020,4810,5000,122910,155825.0,31165000.0
2018-08-10,5030,5030,4875,4920,56450,153332.0,31165000.0
2018-08-13,4915,4915,4690,4690,45012,146164.0,31165000.0
2018-08-14,4660,4780,4645,4775,18293,148813.0,31165000.0
2018-08-16,4610,4760,4550,4670,52469,145541.0,31165000.0
2018-08-17,4650,4730,4650,4680,21301,145852.0,31165000.0
2018-08-20,4685,4750,4670,4705,18707,146631.0,31165000.0
2018-08-21,4750,4845,4665,4845,88374,150994.0,31165000.0
2018-08-22,4985,5040,4860,4860,146413,151462.0,31165000.0
2018-08-23,4805,4930,4805,4865,21934,151618.0,31165000.0
2018-08-24,4865,4920,4810,4920,43126,153332.0,31165000.0
2018-08-27,4920,4940,4865,4870,32968,151774.0,31165000.0
2018-08-28,4870,4910,4845,4895,27104,152553.0,31165000.0
2018-08-29,4900,4970,4870,4875,37495,151929.0,31165000.0
2018-08-30,4850,4930,4850,4890,32205,152397.0,31165000.0
2018-08-31,4905,4910,4820,4895,25309,152553.0,31165000.0
2018-09-03,4915,5230,4885,5070,378328,158007.0,31165000.0
2018-09-04,5090,5140,5030,5130,89170,159876.0,31165000.0
2018-09-05,5130,5130,5020,5020,70947,156448.0,31165000.0
2018-09-06,5010,5040,4960,4980,42210,155202.0,31165000.0
2018-09-07,4980,4980,4900,4940,55010,153955.0,31165000.0
2018-09-10,4960,4995,4870,4925,54034,153488.0,31165000.0
2018-09-11,4895,5030,4895,5030,47238,156760.0,31165000.0
2018-09-12,5080,5080,4975,4990,39152,155513.0,31165000.0
2018-09-13,4950,5130,4950,5100,100597,158942.0,31165000.0
2018-09-14,5110,5140,5080,5120,50766,159565.0,31165000.0
2018-09-17,5100,5120,4995,5040,37146,157072.0,31165000.0
2018-09-18,4915,5040,4900,5030,36837,156760.0,31165000.0
2018-09-19,5030,5130,4950,5050,102115,157383.0,31165000.0
2018-09-20,5050,5110,4965,4990,48427,155513.0,31165000.0
2018-09-21,5020,5030,4975,5020,26951,156448.0,31165000.0
2018-09-27,5030,5050,4965,5010,24355,156137.0,31165000.0
2018-09-28,4990,5010,4850,4850,77685,151150.0,31165000.0
2018-10-01,4860,4875,4735,4770,53707,148657.0,31165000.0
2018-10-02,4770,4795,4670,4700,42276,146476.0,31165000.0
2018-10-04,4650,4695,4515,4550,95964,141801.0,31165000.0
2018-10-05,4475,4565,4455,4470,82030,139308.0,31165000.0
2018-10-08,4400,4490,4365,4365,65721,136035.0,31165000.0
2018-10-10,4290,4375,4210,4210,70207,131205.0,31165000.0
2018-10-11,3870,4160,3865,3895,217473,121388.0,31165000.0
2018-10-12,3725,3975,3725,3965,160712,123569.0,31165000.0
2018-10-15,3920,4045,3920,3940,48612,122790.0,31165000.0
2018-10-16,3945,4045,3945,3995,28608,124504.0,31165000.0
2018-10-17,4015,4150,4000,4035,42064,125751.0,31165000.0
2018-10-18,4035,4075,4025,4035,17226,125751.0,31165000.0
2018-10-19,3980,4040,3955,4030,24615,125595.0,31165000.0
2018-10-22,4030,4105,3985,4095,20666,127621.0,31165000.0
2018-10-23,4030,4090,3955,3975,40485,123881.0,31165000.0
2018-10-24,3975,4010,3800,3800,70680,118427.0,31165000.0
2018-10-25,3575,3715,3575,3715,143063,115778.0,31165000.0
2018-10-26,3715,3720,3495,3545,113400,110480.0,31165000.0
2018-10-29,3440,3605,3200,3220,138340,100351.0,31165000.0
2018-10-30,2955,3280,2955,3270,209940,101910.0,31165000.0
2018-10-31,3235,3535,3235,3400,135666,105961.0,31165000.0
2018-11-01,3450,3515,3400,3455,79219,107675.0,31165000.0
2018-11-02,3465,3730,3465,3670,90971,114376.0,31165000.0
2018-11-05,3610,3715,3605,3715,22860,115778.0,31165000.0
2018-11-06,3715,3715,3620,3695,35999,115155.0,31165000.0
2018-11-07,3700,3755,3630,3700,38110,115310.0,31165000.0
2018-11-08,3740,3740,3640,3710,41477,115622.0,31165000.0
2018-11-09,3730,3745,3645,3650,32310,113752.0,31165000.0
2018-11-12,3650,3650,3560,3600,27166,112194.0,31165000.0
2018-11-13,3500,3600,3450,3600,48079,112194.0,31165000.0
2018-11-14,3600,3650,3505,3635,30905,113285.0,31165000.0
2018-11-15,3560,3690,3560,3690,26030,114999.0,31165000.0
2018-11-16,3720,3760,3690,3720,31725,115934.0,31165000.0
2018-11-19,3720,4050,3715,3905,143910,121699.0,31165000.0
2018-11-20,3900,3940,3800,3890,30481,121232.0,31165000.0
2018-11-21,3890,3920,3790,3890,46852,121232.0,31165000.0
2018-11-22,3890,3940,3795,3835,30875,119518.0,31165000.0
2018-11-23,3835,3835,3740,3750,28773,116869.0,31165000.0
2018-11-26,3750,4120,3745,3785,119044,117960.0,31165000.0
2018-11-27,3785,3825,3750,3815,28299,118894.0,31165000.0
2018-11-28,3820,3850,3790,3790,28715,118115.0,31165000.0
2018-11-29,3830,3880,3795,3810,26506,118739.0,31165000.0
2018-11-30,3780,3845,3780,3835,25738,119518.0,31165000.0
2018-12-03,3875,3920,3835,3900,35492,121544.0,31165000.0
2018-12-04,3900,3910,3850,3900,30397,121544.0,31165000.0
2018-12-05,3780,3860,3780,3860,27260,120297.0,31165000.0
2018-12-06,3830,3855,3725,3765,43477,117336.0,31165000.0
2018-12-07,3765,3815,3765,3780,12870,117804.0,31165000.0
2018-12-10,3720,3760,3640,3675,32248,114531.0,31165000.0
2018-12-11,3610,3675,3605,3675,53341,114531.0,31165000.0
2018-12-12,3600,3755,3600,3745,29565,116713.0,31165000.0
2018-12-13,3730,3740,3660,3735,18952,116401.0,31165000.0
2018-12-14,3735,3760,3665,3735,32596,116401.0,31165000.0
2018-12-17,3700,3730,3630,3645,21941,113596.0,31165000.0
2018-12-18,3640,3755,3615,3675,51030,114531.0,31165000.0
2018-12-19,3675,3765,3675,3750,40396,116869.0,31165000.0
2018-12-20,3750,4420,3700,4100,1960256,127776.0,31165000.0
2018-12-21,4140,4150,3960,3985,260372,124193.0,31165000.0
2018-12-24,4020,4025,3840,3875,108739,120764.0,31165000.0
2018-12-26,3775,3875,3705,3705,92167,115466.0,31165000.0
2018-12-27,3795,3795,3700,3710,37162,115622.0,31165000.0
2018-12-28,3720,3815,3715,3775,36021,117648.0,31165000.0
2019-01-02,3805,3905,3790,3905,49043,121699.0,31165000.0
2019-01-03,3910,3960,3845,3870,65778,120609.0,31165000.0
2019-01-04,3810,3900,3770,3890,32326,121232.0,31165000.0
2019-01-07,3895,4065,3890,4065,112704,126686.0,31165000.0
2019-01-08,4000,4080,3955,4030,104609,125595.0,31165000.0
2019-01-09,4030,4105,3980,4070,87973,126842.0,31165000.0
2019-01-10,4100,4190,4000,4050,130523,126218.0,31165000.0
2019-01-11,4020,4055,3975,3975,53490,123881.0,31165000.0
2019-01-14,3950,4015,3950,3975,28102,123881.0,31165000.0
2019-01-15,3945,4125,3935,4120,94803,128400.0,31165000.0
2019-01-16,4170,4170,4070,4105,40756,127932.0,31165000.0
2019-01-17,4105,4145,4060,4115,71604,128244.0,31165000.0
2019-01-18,4170,4250,4150,4165,91815,129802.0,31165000.0
2019-01-21,4180,4180,4050,4130,89329,128711.0,31165000.0
2019-01-22,4190,4370,4120,4120,345308,128400.0,31165000.0
2019-01-23,4120,4195,4075,4140,68939,129023.0,31165000.0
2019-01-24,4160,4270,4085,4270,136291,133075.0,31165000.0
2019-01-25,4305,4340,4200,4240,65519,132140.0,31165000.0
2019-01-28,4205,4255,4175,4185,46922,130426.0,31165000.0
2019-01-29,4170,4205,4150,4190,41212,130581.0,31165000.0
2019-01-30,4185,4230,4170,4195,53900,130737.0,31165000.0
2019-01-31,4210,4240,4195,4195,32680,130737.0,31165000.0
2019-02-01,4220,4225,4080,4110,64687,128088.0,31165000.0
2019-02-07,4110,4125,3985,4110,41565,128088.0,31165000.0
2019-02-08,4110,4130,4090,4130,31203,128711.0,31165000.0
2019-02-11,4130,4270,4110,4250,64154,132451.0,31165000.0
2019-02-12,4250,4275,4205,4245,58539,132295.0,31165000.0
2019-02-13,4250,4335,4245,4310,93278,134321.0,31165000.0
2019-02-14,4335,4455,4260,4440,159746,138373.0,31165000.0
2019-02-15,4435,4490,4400,4480,122706,139619.0,31165000.0
2019-02-18,4480,4555,4420,4485,121635,139775.0,31165000.0
2019-02-19,4490,4540,4450,4460,47468,138996.0,31165000.0
2019-02-20,4460,4515,4440,4475,52509,139463.0,31165000.0
2019-02-21,4405,5000,4405,4520,1572872,140866.0,31165000.0
2019-02-22,4545,4560,4370,4450,178947,138684.0,31165000.0
2019-02-25,4455,4800,4455,4525,645438,141022.0,31165000.0
2019-02-26,4560,4670,4560,4605,134590,143515.0,31165000.0
2019-02-27,4695,4695,4520,4630,71636,144294.0,31165000.0
2019-02-28,4630,4795,4375,4375,283436,136347.0,31165000.0
2019-03-04,4480,4525,4380,4455,59450,138840.0,31165000.0
2019-03-05,4405,4550,4395,4460,63923,138996.0,31165000.0
2019-03-06,4460,4540,4415,4540,67478,141489.0,31165000.0
2019-03-07,4545,4600,4410,4445,52957,138528.0,31165000.0
2019-03-08,4445,4545,4405,4445,48798,138528.0,31165000.0
2019-03-11,4450,4475,4080,4290,72556,133698.0,31165000.0
2019-03-12,4315,4355,4240,4350,29092,135568.0,31165000.0
2019-03-13,4350,4350,4200,4280,40065,133386.0,31165000.0
2019-03-14,4280,4340,4220,4340,44102,135256.0,31165000.0
2019-03-15,4315,4355,4170,4220,60018,131516.0,31165000.0
2019-03-18,4275,4320,4185,4305,41171,134165.0,31165000.0
2019-03-19,4305,4325,4275,4300,24491,134010.0,31165000.0
2019-03-20,4300,4320,4200,4265,37515,132919.0,31165000.0
2019-03-21,4245,4315,4240,4245,34882,132295.0,31165000.0
