에스에프에이(056190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-05-16,8204,8305,7950,8001,26631,286965.0,9110000.0
2006-05-17,8000,8305,8000,8281,195351,296986.0,9110000.0
2006-05-18,8000,8254,7924,8141,51664,291976.0,9110000.0
2006-05-19,8076,8445,8076,8433,20553,302452.0,9110000.0
2006-05-22,8509,8509,8255,8382,65330,300630.0,9110000.0
2006-05-23,8330,8661,8254,8497,53237,304730.0,9110000.0
2006-05-24,8508,8622,8254,8497,37957,304730.0,9110000.0
2006-05-25,8572,8572,8255,8255,21282,296075.0,9110000.0
2006-05-26,8356,8483,8280,8382,11846,300630.0,9110000.0
2006-05-29,8495,8711,8318,8713,24616,312473.0,9110000.0
2006-05-30,8686,8686,8330,8624,40985,309284.0,9110000.0
2006-06-01,8610,8610,8305,8306,20402,297897.0,9110000.0
2006-06-02,8331,8432,8039,8128,16671,291520.0,9110000.0
2006-06-05,8140,8292,8127,8217,51485,294708.0,9110000.0
2006-06-07,8152,8343,8000,8154,33327,292431.0,9110000.0
2006-06-08,8089,8229,8039,8103,40196,290609.0,9110000.0
2006-06-09,8140,8509,8140,8293,24640,297442.0,9110000.0
2006-06-12,8305,8533,8305,8408,22122,301541.0,9110000.0
2006-06-13,8394,8407,7950,8128,39481,291520.0,9110000.0
2006-06-14,8128,8153,8001,8128,45191,291520.0,9110000.0
2006-06-15,8152,8267,8140,8179,11182,293342.0,9110000.0
2006-06-16,8293,8661,8293,8484,36858,304274.0,9110000.0
2006-06-19,8584,8597,8406,8471,7110,303818.0,9110000.0
2006-06-20,8420,8483,8128,8293,14823,297442.0,9110000.0
2006-06-21,8293,8407,8293,8357,19266,299719.0,9110000.0
2006-06-22,8432,8610,8356,8370,37855,300174.0,9110000.0
2006-06-23,8330,8330,8229,8268,15090,296530.0,9110000.0
2006-06-26,8267,8382,8204,8293,25122,297442.0,9110000.0
2006-06-27,8254,8381,8254,8306,18740,297897.0,9110000.0
2006-06-28,8178,8241,8089,8179,34719,293342.0,9110000.0
2006-06-29,8203,8432,8203,8306,47238,297897.0,9110000.0
2006-06-30,8508,8559,8381,8433,73901,302452.0,9110000.0
2006-07-03,8445,8509,8394,8484,16357,304274.0,9110000.0
2006-07-04,8597,8597,8267,8281,28020,296986.0,9110000.0
2006-07-05,8255,8255,8115,8128,44167,291520.0,9110000.0
2006-07-06,8128,8128,7899,8001,23152,286965.0,9110000.0
2006-07-07,8076,8076,7822,7824,27710,280588.0,9110000.0
2006-07-10,8001,8305,7937,8001,78122,286965.0,9110000.0
2006-07-11,8102,8293,8051,8230,21607,295164.0,9110000.0
2006-07-12,8165,8356,8165,8332,53275,298808.0,9110000.0
2006-07-13,8165,8330,8165,8217,12526,294708.0,9110000.0
2006-07-14,8127,8254,7898,7900,18086,283321.0,9110000.0
2006-07-18,7898,8038,7593,7633,11955,273756.0,9110000.0
2006-07-19,7619,7683,7543,7595,30309,272389.0,9110000.0
2006-07-20,7834,8038,7695,8014,50196,287420.0,9110000.0
2006-07-21,7886,8000,7848,7989,19269,286510.0,9110000.0
2006-07-24,7797,7987,7797,7887,15093,282866.0,9110000.0
2006-07-25,7937,8076,7885,7887,7897,282866.0,9110000.0
2006-07-26,7886,8254,7886,8027,26605,287876.0,9110000.0
2006-07-27,8088,8114,7949,8090,16398,290154.0,9110000.0
2006-07-28,8089,8089,8025,8027,3561,287876.0,9110000.0
2006-07-31,8089,8191,8025,8052,11771,288787.0,9110000.0
2006-08-01,8051,8128,7975,8128,11785,291520.0,9110000.0
2006-08-02,8128,8128,7937,8039,12776,288332.0,9110000.0
2006-08-03,7987,8025,7898,7900,9017,283321.0,9110000.0
2006-08-04,7886,7898,7771,7798,16372,279677.0,9110000.0
2006-08-07,7924,7924,7708,7709,12813,276488.0,9110000.0
2006-08-08,7645,7823,7594,7785,15968,279222.0,9110000.0
2006-08-09,7695,7898,7644,7671,12984,275122.0,9110000.0
2006-08-10,7683,7823,7581,7620,24526,273300.0,9110000.0
2006-08-11,7619,7809,7619,7709,9022,276488.0,9110000.0
2006-08-14,7683,7747,7403,7430,22298,266468.0,9110000.0
2006-08-16,7378,7530,7378,7443,13589,266923.0,9110000.0
2006-08-17,7454,7822,7454,7570,12222,271478.0,9110000.0
2006-08-18,7771,7873,7632,7824,19349,280588.0,9110000.0
2006-08-21,7937,7937,7632,7773,7687,278766.0,9110000.0
2006-08-22,7772,7797,7657,7785,7394,279222.0,9110000.0
2006-08-23,7747,7874,7708,7874,8769,282410.0,9110000.0
2006-08-24,7898,7898,7733,7735,5593,277400.0,9110000.0
2006-08-25,7683,7835,7670,7811,10035,280132.0,9110000.0
2006-08-28,7848,7848,7747,7747,6400,277855.0,9110000.0
2006-08-29,7797,7950,7797,7912,20181,283776.0,9110000.0
2006-08-30,7912,8128,7912,8065,26160,289242.0,9110000.0
2006-08-31,8165,8407,8064,8382,47532,300630.0,9110000.0
2006-09-01,8369,8369,8077,8230,25930,295164.0,9110000.0
2006-09-04,8165,8279,8076,8243,7346,295620.0,9110000.0
2006-09-05,8254,8267,8102,8243,8100,295620.0,9110000.0
2006-09-06,8343,8585,8255,8382,29706,300630.0,9110000.0
2006-09-07,8254,8381,8216,8217,3684,294708.0,9110000.0
2006-09-08,8038,8381,8038,8281,10332,296986.0,9110000.0
2006-09-11,8165,8254,8127,8243,4283,295620.0,9110000.0
2006-09-12,8241,8318,8127,8205,7500,294253.0,9110000.0
2006-09-13,8204,8343,8102,8255,8340,296075.0,9110000.0
2006-09-14,8153,8382,8153,8382,15894,300630.0,9110000.0
2006-09-15,8406,8406,8279,8332,3912,298808.0,9110000.0
2006-09-18,8381,8381,8267,8332,11983,298808.0,9110000.0
2006-09-19,8432,8457,8279,8306,17419,297897.0,9110000.0
2006-09-20,8204,8445,8204,8446,31178,302908.0,9110000.0
2006-09-21,8508,8508,8229,8332,13394,298808.0,9110000.0
2006-09-22,8343,8343,8077,8128,13978,291520.0,9110000.0
2006-09-25,8039,8382,8039,8382,5782,300630.0,9110000.0
2006-09-26,8279,8406,8140,8281,5446,296986.0,9110000.0
2006-09-27,8255,8356,7975,8230,28094,295164.0,9110000.0
2006-09-28,8229,8229,8051,8052,11048,288787.0,9110000.0
2006-09-29,7975,7975,7734,7811,44802,280132.0,9110000.0
2006-10-02,7708,7886,7658,7658,31578,274666.0,9110000.0
2006-10-04,7747,7747,7620,7620,68056,273300.0,9110000.0
2006-10-09,7505,7632,6489,7036,64787,252347.0,9110000.0
2006-10-10,7035,7251,7035,7214,17024,258724.0,9110000.0
2006-10-11,7226,7226,7035,7112,41273,255080.0,9110000.0
2006-10-12,7124,7315,7086,7112,43669,255080.0,9110000.0
2006-10-13,7149,7213,7009,7011,95087,251436.0,9110000.0
2006-10-16,7086,7302,7073,7265,41547,260546.0,9110000.0
2006-10-17,7366,7569,7327,7468,36029,267834.0,9110000.0
2006-10-18,7607,7607,7442,7468,46633,267834.0,9110000.0
2006-10-19,7467,7467,7378,7443,43475,266923.0,9110000.0
2006-10-20,7467,7518,7442,7468,33427,267834.0,9110000.0
2006-10-23,7632,7632,7505,7582,10452,271934.0,9110000.0
2006-10-24,7645,7823,7645,7785,32524,279222.0,9110000.0
2006-10-25,7785,7785,7620,7684,14116,275578.0,9110000.0
2006-10-26,7620,7683,7518,7620,44456,273300.0,9110000.0
2006-10-27,7581,7734,7366,7404,54284,265556.0,9110000.0
2006-10-30,7340,7518,7251,7493,21058,268745.0,9110000.0
2006-10-31,7404,7493,7289,7493,42871,268745.0,9110000.0
2006-11-01,7505,7696,7505,7620,72846,273300.0,9110000.0
2006-11-02,7607,7607,7403,7430,25621,266468.0,9110000.0
2006-11-03,7429,7454,7238,7366,29885,264190.0,9110000.0
2006-11-06,7416,7416,7276,7354,8974,263734.0,9110000.0
2006-11-07,7480,7530,7353,7366,31596,264190.0,9110000.0
2006-11-08,7289,7365,7136,7138,31990,255991.0,9110000.0
2006-11-09,7137,7226,7048,7049,34893,252802.0,9110000.0
2006-11-10,7073,7263,7035,7062,56564,253258.0,9110000.0
2006-11-13,7137,7366,7073,7366,40558,264190.0,9110000.0
2006-11-14,7340,7378,7314,7366,30634,264190.0,9110000.0
2006-11-15,7366,7391,7264,7341,38978,263279.0,9110000.0
2006-11-16,7366,7390,7314,7366,115657,264190.0,9110000.0
2006-11-17,7441,7441,7314,7328,17230,262824.0,9110000.0
2006-11-20,7327,7352,7200,7201,14256,258268.0,9110000.0
2006-11-21,7200,7200,7111,7125,13912,255536.0,9110000.0
2006-11-22,7136,7416,7124,7417,101061,266012.0,9110000.0
2006-11-23,7366,7378,7314,7366,21753,264190.0,9110000.0
2006-11-24,7340,7378,7251,7366,19406,264190.0,9110000.0
2006-11-27,7314,7441,7238,7328,17384,262824.0,9110000.0
2006-11-28,7213,7352,7111,7316,42770,262368.0,9110000.0
2006-11-29,7225,7378,7200,7379,36804,264646.0,9110000.0
2006-11-30,7366,7569,7327,7468,111404,267834.0,9110000.0
2006-12-01,7429,7568,7429,7570,44488,271478.0,9110000.0
2006-12-04,7581,7721,7581,7620,46200,273300.0,9110000.0
2006-12-05,7683,7696,7581,7595,20391,272389.0,9110000.0
2006-12-06,7569,7683,7314,7366,45969,264190.0,9110000.0
2006-12-07,7340,7442,7340,7366,18520,264190.0,9110000.0
2006-12-08,7277,7366,7175,7341,13582,263279.0,9110000.0
2006-12-11,7225,7365,7225,7316,5973,262368.0,9110000.0
2006-12-12,7251,7365,7149,7227,11477,259180.0,9110000.0
2006-12-13,7225,7225,7162,7189,15792,257813.0,9110000.0
2006-12-14,7239,7454,7213,7404,24793,265556.0,9110000.0
2006-12-15,7467,7467,7365,7392,15620,265101.0,9110000.0
2006-12-18,7505,7505,7378,7443,10833,266923.0,9110000.0
2006-12-19,7454,7454,7378,7443,7048,266923.0,9110000.0
2006-12-20,7454,7454,7112,7366,38625,264190.0,9110000.0
2006-12-21,7390,7390,7187,7316,32410,262368.0,9110000.0
2006-12-22,7340,7340,7239,7303,28048,261912.0,9110000.0
2006-12-26,7353,7620,7124,7620,43483,273300.0,9110000.0
2006-12-27,7480,7543,7277,7493,13160,268745.0,9110000.0
2006-12-28,7569,7848,7327,7849,32611,281499.0,9110000.0
2007-01-02,7759,7759,7531,7531,7405,270112.0,9110000.0
2007-01-03,7453,7556,7162,7163,25129,256902.0,9110000.0
2007-01-04,7149,7238,6895,6909,76949,247792.0,9110000.0
2007-01-05,6946,6997,6527,6579,90187,235949.0,9110000.0
2007-01-08,6565,6565,5943,6147,180275,220462.0,9110000.0
2007-01-09,6171,6616,6019,6528,104140,234127.0,9110000.0
2007-01-10,6527,7086,6400,6757,107653,242326.0,9110000.0
2007-01-11,7060,7086,6781,6884,48876,246881.0,9110000.0
2007-01-12,6972,7061,6845,6896,33788,247336.0,9110000.0
2007-01-15,6985,7340,6896,7341,127858,263279.0,9110000.0
2007-01-16,7340,7366,7137,7214,27290,258724.0,9110000.0
2007-01-17,7112,7124,6997,7112,34068,255080.0,9110000.0
2007-01-18,7009,7175,6933,7036,43870,252347.0,9110000.0
2007-01-19,7035,7137,6857,6985,81001,250525.0,9110000.0
2007-01-22,6985,7086,6857,6985,21767,250525.0,9110000.0
2007-01-23,6883,7162,6883,7112,29900,255080.0,9110000.0
2007-01-24,6985,7086,6870,6922,84759,248248.0,9110000.0
2007-01-25,6921,7048,6908,7011,137371,251436.0,9110000.0
2007-01-26,6972,7086,6934,6985,44059,250525.0,9110000.0
2007-01-29,6985,7009,6769,6985,33886,250525.0,9110000.0
2007-01-30,6882,7048,6806,6998,27892,250980.0,9110000.0
2007-01-31,6896,7112,6807,6858,87681,245970.0,9110000.0
2007-02-01,7086,7086,6883,7023,40990,251892.0,9110000.0
2007-02-02,6921,7073,6921,7036,43445,252347.0,9110000.0
2007-02-05,7035,7098,6946,7062,35310,253258.0,9110000.0
2007-02-06,7010,7150,7010,7112,17236,255080.0,9110000.0
2007-02-07,7061,7239,7061,7239,34811,259635.0,9110000.0
2007-02-08,7238,7365,6984,7316,93043,262368.0,9110000.0
2007-02-09,7315,7315,7200,7239,52392,259635.0,9110000.0
2007-02-12,7289,7365,7188,7239,44735,259635.0,9110000.0
2007-02-13,7314,7453,7175,7455,65226,267378.0,9110000.0
2007-02-14,7670,7822,7454,7608,126939,272844.0,9110000.0
2007-02-15,7670,7682,7403,7582,74514,271934.0,9110000.0
2007-02-16,7581,7581,7403,7544,22305,270567.0,9110000.0
2007-02-20,7569,7772,7518,7620,54538,273300.0,9110000.0
2007-02-21,7720,7720,7504,7506,17085,269200.0,9110000.0
2007-02-22,7403,7644,7403,7582,50713,271934.0,9110000.0
2007-02-23,7696,7721,7594,7684,49616,275578.0,9110000.0
2007-02-26,7683,7823,7683,7785,25986,279222.0,9110000.0
2007-02-27,7784,7848,7669,7671,60296,275122.0,9110000.0
2007-02-28,7111,7568,7111,7519,29499,269656.0,9110000.0
2007-03-02,7492,7683,7492,7519,41646,269656.0,9110000.0
2007-03-05,7619,7619,7416,7443,7927,266923.0,9110000.0
2007-03-06,7441,7644,7441,7544,20821,270567.0,9110000.0
2007-03-07,7695,7733,7543,7709,16113,276488.0,9110000.0
2007-03-08,7708,8076,7708,8027,47092,287876.0,9110000.0
2007-03-09,8115,8153,7937,8128,32214,291520.0,9110000.0
2007-03-12,8229,8279,8076,8268,44015,296530.0,9110000.0
2007-03-13,8356,8356,8001,8255,58532,296075.0,9110000.0
2007-03-14,8127,8305,8013,8179,29887,293342.0,9110000.0
2007-03-15,8191,8356,8051,8357,25809,299719.0,9110000.0
2007-03-16,8255,8331,8140,8255,16010,296075.0,9110000.0
2007-03-19,8254,8381,8140,8344,26360,299264.0,9110000.0
2007-03-20,8343,8394,8178,8344,16054,299264.0,9110000.0
2007-03-21,8343,8508,8267,8408,66659,301541.0,9110000.0
2007-03-22,8407,9080,8407,8890,97270,318850.0,9110000.0
2007-03-23,8775,8902,8585,8890,51399,318850.0,9110000.0
2007-03-26,8940,8940,8660,8878,18427,318394.0,9110000.0
2007-03-27,8763,8852,8534,8801,32089,315662.0,9110000.0
2007-03-28,8890,9144,8674,8763,60186,314295.0,9110000.0
2007-03-29,8763,8890,8737,8865,36299,317939.0,9110000.0
2007-03-30,8775,9042,8674,8890,38013,318850.0,9110000.0
2007-04-02,9080,9092,8737,8814,22175,316117.0,9110000.0
2007-04-03,8890,8940,8636,8865,59897,317939.0,9110000.0
2007-04-04,8940,9194,8648,9005,53780,322950.0,9110000.0
2007-04-05,9029,9182,8940,9170,27840,328871.0,9110000.0
2007-04-06,9169,9207,9003,9195,20636,329782.0,9110000.0
2007-04-09,9194,9309,9042,9309,29693,333882.0,9110000.0
2007-04-10,9398,9448,9093,9233,34412,331148.0,9110000.0
2007-04-11,9233,9652,9156,9652,57305,346180.0,9110000.0
2007-04-12,9499,9779,9499,9754,38692,349824.0,9110000.0
2007-04-13,9880,9880,9550,9703,35671,348002.0,9110000.0
2007-04-16,9702,9969,9652,9652,37504,346180.0,9110000.0
2007-04-17,9677,9753,9321,9424,54036,337981.0,9110000.0
2007-04-18,9423,9614,9398,9525,61122,341625.0,9110000.0
2007-04-19,9525,9550,9233,9271,37317,332515.0,9110000.0
2007-04-20,9207,9677,9207,9538,44142,342080.0,9110000.0
2007-04-23,9600,9880,9600,9703,25230,348002.0,9110000.0
2007-04-24,9613,9829,9499,9830,20595,352557.0,9110000.0
2007-04-25,9982,10134,9918,10135,43574,363489.0,9110000.0
2007-04-26,10134,10159,9918,10021,20566,359390.0,9110000.0
2007-04-27,10020,10337,10020,10325,47573,370322.0,9110000.0
2007-04-30,10324,10413,10121,10402,11964,373054.0,9110000.0
2007-05-02,10515,10629,10439,10529,30477,377610.0,9110000.0
2007-05-03,10617,10617,10363,10516,34355,377154.0,9110000.0
2007-05-04,10630,10630,10287,10516,21950,377154.0,9110000.0
2007-05-07,10515,10566,10312,10338,22555,370777.0,9110000.0
2007-05-08,10413,10540,10312,10364,40344,371688.0,9110000.0
2007-05-09,10376,10541,10236,10414,58188,373510.0,9110000.0
2007-05-10,10922,10922,10503,10516,90925,377154.0,9110000.0
2007-05-11,10503,10604,10249,10503,26284,376698.0,9110000.0
2007-05-14,10502,10502,10197,10364,29503,371688.0,9110000.0
2007-05-15,10363,10439,10236,10351,11780,371232.0,9110000.0
2007-05-16,10350,10350,9880,10211,36097,366222.0,9110000.0
2007-05-17,10210,10503,9982,10503,44840,376698.0,9110000.0
2007-05-18,10503,10503,10134,10414,25714,373510.0,9110000.0
2007-05-21,10172,10362,10172,10364,11084,371688.0,9110000.0
2007-05-22,10223,10503,10109,10414,29213,373510.0,9110000.0
2007-05-23,10489,10489,10070,10465,85586,375332.0,9110000.0
2007-05-25,10223,10376,10109,10287,23923,368955.0,9110000.0
2007-05-28,10388,10388,10033,10287,25302,368955.0,9110000.0
2007-05-29,10287,10287,10045,10249,48277,367588.0,9110000.0
2007-05-30,10160,10160,9575,9678,66315,347091.0,9110000.0
2007-05-31,9690,10134,9271,10135,124865,363489.0,9110000.0
2007-06-01,10134,10579,9690,10160,161269,364400.0,9110000.0
2007-06-04,10134,10337,9943,10237,103807,367133.0,9110000.0
2007-06-05,10287,10388,9779,10097,79707,362122.0,9110000.0
2007-06-07,9918,9918,9614,9614,74278,344814.0,9110000.0
2007-06-08,9550,9690,9550,9678,40953,347091.0,9110000.0
2007-06-11,9804,10172,9791,10135,89231,363489.0,9110000.0
2007-06-12,10109,10185,9944,10135,35323,363489.0,9110000.0
2007-06-13,9995,10236,9969,10160,50778,364400.0,9110000.0
2007-06-14,10160,11430,10160,11303,153689,405395.0,9110000.0
2007-06-15,11277,11416,10921,11418,47547,409494.0,9110000.0
2007-06-18,12064,12559,11683,12370,72671,443657.0,9110000.0
2007-06-19,12369,12369,11861,12065,77827,432725.0,9110000.0
2007-06-20,12064,12077,11011,11176,65668,400840.0,9110000.0
2007-06-21,11176,11557,10833,11430,76117,409950.0,9110000.0
2007-06-22,11938,12166,11620,11849,58879,424982.0,9110000.0
2007-06-25,11658,11823,11328,11570,44010,414960.0,9110000.0
2007-06-26,11480,11836,11366,11545,66238,414050.0,9110000.0
2007-06-27,11455,11556,10718,10999,83230,394463.0,9110000.0
2007-06-28,11734,11734,10921,10999,125541,394463.0,9110000.0
2007-06-29,11087,12547,11049,12192,157178,437280.0,9110000.0
2007-07-02,12458,12954,12014,12548,45760,450034.0,9110000.0
2007-07-03,12547,12827,12192,12548,92087,450034.0,9110000.0
2007-07-04,12623,13334,12623,13132,92940,470987.0,9110000.0
2007-07-05,12953,13385,12775,13310,72623,477364.0,9110000.0
2007-07-06,13309,14680,12928,14148,133701,507427.0,9110000.0
2007-07-09,14147,14503,14046,14351,33961,514715.0,9110000.0
2007-07-10,14173,14300,13639,13970,49060,501050.0,9110000.0
2007-07-11,13715,14224,13538,13970,41718,501050.0,9110000.0
2007-07-12,13792,14046,13512,13843,41460,496495.0,9110000.0
2007-07-13,13843,14097,13411,13615,92002,488296.0,9110000.0
2007-07-16,13385,13715,13182,13666,41811,490118.0,9110000.0
2007-07-18,13639,13715,13359,13666,48545,490118.0,9110000.0
2007-07-19,13487,13665,13208,13615,41959,488296.0,9110000.0
2007-07-20,13512,14020,13512,13640,49633,489207.0,9110000.0
2007-07-23,13461,13614,13182,13513,41377,484652.0,9110000.0
2007-07-24,13512,13537,13029,13031,43078,467343.0,9110000.0
2007-07-25,12826,13208,12649,13208,46358,473720.0,9110000.0
2007-07-26,12979,13182,12496,12599,152226,451856.0,9110000.0
2007-07-27,12319,12598,11836,12192,67404,437280.0,9110000.0
2007-07-30,12026,12331,11810,12269,71463,440013.0,9110000.0
2007-07-31,12306,12509,12166,12421,42558,445479.0,9110000.0
2007-08-01,12292,12407,11251,11253,30804,403573.0,9110000.0
2007-08-02,11683,11810,11353,11697,63527,419516.0,9110000.0
2007-08-03,11798,12445,11607,12421,40998,445479.0,9110000.0
2007-08-06,11861,12344,11861,12192,48708,437280.0,9110000.0
2007-08-07,12446,12446,12065,12446,94479,446390.0,9110000.0
2007-08-08,12318,12432,12064,12434,68063,445934.0,9110000.0
2007-08-09,12573,12585,12166,12167,51686,436369.0,9110000.0
2007-08-10,12064,12064,11239,11481,76084,411772.0,9110000.0
2007-08-13,11378,11582,11353,11380,34160,408128.0,9110000.0
2007-08-14,11379,11417,10680,10897,54339,390819.0,9110000.0
2007-08-16,9906,10350,9652,9970,82600,357568.0,9110000.0
2007-08-17,10147,10363,9652,9906,75570,355290.0,9110000.0
2007-08-20,10160,10820,10058,10795,72986,387175.0,9110000.0
2007-08-21,10909,10909,10414,10478,23223,375788.0,9110000.0
2007-08-22,10414,10414,10083,10135,158449,363489.0,9110000.0
2007-08-23,10541,10566,10198,10249,94274,367588.0,9110000.0
2007-08-24,10274,10337,10033,10198,63379,365766.0,9110000.0
2007-08-27,10337,10400,10108,10110,62845,362578.0,9110000.0
2007-08-28,10032,10413,9981,10237,91038,367133.0,9110000.0
2007-08-29,9931,10439,9918,10389,59224,372599.0,9110000.0
2007-08-30,10541,11557,10490,11176,409915,400840.0,9110000.0
2007-08-31,11353,12268,11353,12167,238872,436369.0,9110000.0
2007-09-03,12471,12471,11811,12167,90902,436369.0,9110000.0
2007-09-04,12192,12281,11671,12192,89983,437280.0,9110000.0
2007-09-05,12306,12319,11849,12065,67864,432725.0,9110000.0
2007-09-06,12192,12446,11798,12319,102026,441835.0,9110000.0
2007-09-07,12305,12394,12026,12116,71622,434547.0,9110000.0
2007-09-10,11887,12065,11518,11913,44143,427259.0,9110000.0
2007-09-11,11912,12344,11709,12345,50423,442746.0,9110000.0
2007-09-12,12408,12827,12204,12281,93713,440468.0,9110000.0
2007-09-13,11950,14020,11950,13183,201647,472809.0,9110000.0
2007-09-14,13436,14299,13182,14047,213277,503783.0,9110000.0
2007-09-17,14198,14934,14020,14682,142124,526558.0,9110000.0
2007-09-18,14680,14884,13995,14453,75252,518359.0,9110000.0
2007-09-19,14757,14833,13817,14351,120006,514715.0,9110000.0
2007-09-20,14097,14351,13766,13869,128427,497406.0,9110000.0
2007-09-21,13868,14096,13385,13920,95417,499228.0,9110000.0
2007-09-27,13766,13893,13335,13462,116724,482830.0,9110000.0
2007-09-28,13258,13918,13258,13818,112503,495584.0,9110000.0
2007-10-01,13766,14630,13766,14275,144553,511982.0,9110000.0
2007-10-02,14528,14732,14224,14605,215477,523825.0,9110000.0
2007-10-04,14605,14757,13995,14478,201094,519270.0,9110000.0
2007-10-05,14376,14376,13868,13920,81870,499228.0,9110000.0
2007-10-08,13918,14096,13512,13894,128909,498317.0,9110000.0
2007-10-09,13714,14095,12775,13056,143175,468254.0,9110000.0
2007-10-10,13233,13817,12954,13462,148157,482830.0,9110000.0
2007-10-11,13436,14172,13334,14021,266325,502872.0,9110000.0
2007-10-12,14020,15747,14020,14682,317301,526558.0,9110000.0
2007-10-15,14960,15900,14681,15901,225332,570286.0,9110000.0
2007-10-16,16383,17653,15875,16764,396553,601260.0,9110000.0
2007-10-17,17018,17094,16154,16764,203412,601260.0,9110000.0
2007-10-18,16763,18287,16382,18009,330861,645899.0,9110000.0
2007-10-19,18288,18974,17272,17653,160832,633145.0,9110000.0
2007-10-22,16128,17703,15823,17603,209829,631323.0,9110000.0
2007-10-23,18415,18415,17602,17831,92834,639522.0,9110000.0
2007-10-24,18160,19024,17170,17882,201999,641344.0,9110000.0
2007-10-25,18085,18466,17754,18034,117417,646810.0,9110000.0
2007-10-26,18034,18669,17907,18034,124959,646810.0,9110000.0
2007-10-29,18110,18542,17932,18034,68271,646810.0,9110000.0
2007-10-30,18059,18821,16840,17933,251761,643166.0,9110000.0
2007-10-31,17703,18084,17043,17323,143336,621302.0,9110000.0
2007-11-01,18008,18211,17195,17222,258073,617658.0,9110000.0
2007-11-02,16865,17145,16510,17018,137283,610370.0,9110000.0
2007-11-05,17221,17221,15240,16383,179333,587595.0,9110000.0
2007-11-06,16586,17272,16256,16790,132037,602171.0,9110000.0
2007-11-07,17068,17272,16357,16383,132233,587595.0,9110000.0
2007-11-08,16128,16585,15417,16231,133977,582129.0,9110000.0
2007-11-09,16637,16891,15519,15748,88767,564820.0,9110000.0
2007-11-12,15392,15875,13665,14986,158852,537490.0,9110000.0
2007-11-13,14986,15620,14554,15240,115690,546600.0,9110000.0
2007-11-14,15748,15900,14605,15113,152121,542045.0,9110000.0
2007-11-15,15138,15468,14097,14224,88082,510160.0,9110000.0
2007-11-16,14096,14350,13461,14199,139869,509249.0,9110000.0
2007-11-19,14553,14858,14071,14199,70441,509249.0,9110000.0
2007-11-20,13589,14173,13335,13970,83627,501050.0,9110000.0
2007-11-21,13970,14147,13081,13589,136881,487385.0,9110000.0
2007-11-22,13335,13614,12852,13589,139790,487385.0,9110000.0
2007-11-23,13385,13741,12357,12954,148310,464610.0,9110000.0
2007-11-26,13106,13538,12954,13462,194356,482830.0,9110000.0
2007-11-27,13080,14172,12661,14174,138770,508338.0,9110000.0
2007-11-28,14173,14224,13817,13970,120974,501050.0,9110000.0
2007-11-29,14350,14350,13765,14047,90617,503783.0,9110000.0
2007-11-30,14224,15316,13893,14859,440582,532935.0,9110000.0
2007-12-03,15366,15544,14731,15063,168230,540223.0,9110000.0
2007-12-04,14985,15900,14909,15723,203166,563909.0,9110000.0
2007-12-05,15569,16001,15493,15952,97878,572108.0,9110000.0
2007-12-06,16129,16256,15671,16155,116859,579396.0,9110000.0
2007-12-07,16052,16129,15544,15748,100463,564820.0,9110000.0
2007-12-10,15849,16001,15417,15748,83723,564820.0,9110000.0
2007-12-11,15747,16027,15570,16002,71206,573930.0,9110000.0
2007-12-12,15519,15671,15011,15266,149762,547511.0,9110000.0
2007-12-13,16128,16408,15138,15444,221582,553888.0,9110000.0
2007-12-14,15620,15722,14706,15037,128274,539312.0,9110000.0
2007-12-17,14731,15036,14553,14834,83174,532024.0,9110000.0
2007-12-18,14503,15747,14477,15723,165481,563909.0,9110000.0
2007-12-20,15646,15849,15188,15240,75707,546600.0,9110000.0
2007-12-21,15240,15494,14681,15367,126164,551155.0,9110000.0
2007-12-24,15620,15620,15087,15240,79473,546600.0,9110000.0
2007-12-26,15290,15697,14986,15393,83410,552066.0,9110000.0
2007-12-27,15290,15519,15011,15520,38976,556621.0,9110000.0
2007-12-28,15290,15417,15113,15367,53541,551155.0,9110000.0
2008-01-02,15290,15316,14732,14859,89530,532935.0,9110000.0
2008-01-03,14478,15113,14478,14885,70054,533846.0,9110000.0
2008-01-04,15061,15849,14934,15825,168399,567553.0,9110000.0
2008-01-07,15442,16001,15087,15723,124314,563909.0,9110000.0
2008-01-08,15950,16585,15798,16358,180300,586684.0,9110000.0
2008-01-09,16103,16789,15925,16561,134317,593972.0,9110000.0
2008-01-10,16687,16891,16510,16637,66390,596705.0,9110000.0
2008-01-11,16585,16712,15747,16104,68882,577574.0,9110000.0
2008-01-14,15798,16103,14833,15825,141164,567553.0,9110000.0
2008-01-15,15748,15925,15113,15748,98796,564820.0,9110000.0
2008-01-16,15290,15493,15163,15342,72260,550244.0,9110000.0
2008-01-17,15341,15798,14986,15367,64386,551155.0,9110000.0
2008-01-18,15188,15849,15138,15571,153579,558443.0,9110000.0
2008-01-21,15544,15621,14528,15393,66122,552066.0,9110000.0
2008-01-22,14757,14935,14097,14478,61332,519270.0,9110000.0
2008-01-23,14605,14732,13919,14224,108918,510160.0,9110000.0
2008-01-24,14477,14985,14350,14682,94354,526558.0,9110000.0
2008-01-25,14884,15113,14681,14986,39174,537490.0,9110000.0
2008-01-28,14731,14782,14020,14021,68469,502872.0,9110000.0
2008-01-29,14249,14604,14020,14580,37673,522914.0,9110000.0
2008-01-30,14478,14706,13614,14224,47829,510160.0,9110000.0
