디엔에프(092070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-04-07,2889,3003,2836,2883,8177,27206.0,6297600.0
2011-04-08,2979,2979,2876,2933,14265,27678.0,6297600.0
2011-04-11,2953,3059,2889,2970,10933,28024.0,6297600.0
2011-04-12,3003,3036,2876,3033,10846,28623.0,6297600.0
2011-04-13,2973,3116,2943,2943,14887,27772.0,6297600.0
2011-04-14,3043,3043,2876,2910,10640,27458.0,6297600.0
2011-04-15,3056,3056,2889,2996,9274,28276.0,6297600.0
2011-04-18,3059,3059,2866,2940,12207,27741.0,6297600.0
2011-04-19,2939,2939,2819,2846,14437,26859.0,6297600.0
2011-04-20,2969,2986,2842,2986,32844,28182.0,6297600.0
2011-04-21,3009,3333,2936,3243,50142,30606.0,6297600.0
2011-04-22,3243,3316,3089,3183,20086,30040.0,6297600.0
2011-04-25,3270,3470,3203,3247,20309,30638.0,6297600.0
2011-04-26,3243,3336,3109,3317,25249,31299.0,6297600.0
2011-04-27,3316,3423,3286,3330,16658,31425.0,6297600.0
2011-04-28,3330,3470,3290,3310,27371,31236.0,6297600.0
2011-04-29,3403,3403,3230,3250,17032,30669.0,6297600.0
2011-05-02,3303,3303,3003,3127,55405,29504.0,6297600.0
2011-05-03,3066,3123,2979,2983,16409,28150.0,6297600.0
2011-05-04,2989,2989,2742,2773,39118,26167.0,6297600.0
2011-05-06,2769,2799,2669,2770,11187,26135.0,6297600.0
2011-05-09,2769,2802,2706,2756,7036,26009.0,6297600.0
2011-05-11,2782,2862,2779,2850,8702,26891.0,6297600.0
2011-05-12,2956,2956,2769,2883,4857,27206.0,6297600.0
2011-05-13,2953,2953,2759,2806,8233,26481.0,6297600.0
2011-05-16,2869,2936,2756,2756,8434,26009.0,6297600.0
2011-05-17,2756,2759,2619,2736,11950,25820.0,6297600.0
2011-05-18,2699,2836,2505,2523,33730,23805.0,6297600.0
2011-05-19,2522,2666,2442,2546,10451,24025.0,6297600.0
2011-05-20,2719,2719,2415,2469,9665,23301.0,6297600.0
2011-05-23,2412,2569,2299,2312,7294,21821.0,6297600.0
2011-05-24,2285,2369,2285,2336,10431,22042.0,6297600.0
2011-05-25,2302,2435,2235,2356,17062,22231.0,6297600.0
2011-05-26,2419,2669,2355,2606,17045,24592.0,6297600.0
2011-05-27,2606,2762,2606,2709,23387,25568.0,6297600.0
2011-05-30,2709,3106,2709,2863,73558,27017.0,6297600.0
2011-05-31,3116,3123,2742,2776,17111,26198.0,6297600.0
2011-06-01,2996,2996,2576,2669,24600,25190.0,6297600.0
2011-06-02,2789,2789,2545,2669,8246,25190.0,6297600.0
2011-06-03,2669,3003,2669,2836,26656,26765.0,6297600.0
2011-06-07,2836,2963,2802,2906,12254,27426.0,6297600.0
2011-06-08,2906,3003,2849,2936,22101,27709.0,6297600.0
2011-06-09,3049,3049,2802,2970,11486,28024.0,6297600.0
2011-06-10,3196,3196,2802,2990,13023,28213.0,6297600.0
2011-06-13,2869,3323,2806,2936,10130,27709.0,6297600.0
2011-06-14,2846,3186,2842,2923,12586,27583.0,6297600.0
2011-06-15,2876,3056,2869,2903,16121,27395.0,6297600.0
2011-06-16,2872,3013,2872,2903,10319,27395.0,6297600.0
2011-06-17,2906,3106,2903,2950,13573,27835.0,6297600.0
2011-06-20,3333,3333,2545,2963,30765,27961.0,6297600.0
2011-06-21,2879,3189,2876,3070,257135,28969.0,6297600.0
2011-06-22,3009,3126,2936,3077,15235,29032.0,6297600.0
2011-06-23,3069,3196,2953,3097,16382,29221.0,6297600.0
2011-06-24,3013,3243,3009,3023,15189,28528.0,6297600.0
2011-06-27,3023,3203,3023,3053,21422,28812.0,6297600.0
2011-06-28,3069,3183,3069,3107,14364,29315.0,6297600.0
2011-06-29,3039,3153,3019,3070,5885,28969.0,6297600.0
2011-06-30,3220,3220,3056,3057,17212,28843.0,6297600.0
2011-07-01,3056,3189,3056,3080,111842,29063.0,6297600.0
2011-07-04,3079,3203,3069,3090,24378,29158.0,6297600.0
2011-07-05,3176,3179,3083,3170,13294,29914.0,6297600.0
2011-07-06,3173,3303,3093,3113,23353,29378.0,6297600.0
2011-07-07,3109,3223,3109,3180,10994,30008.0,6297600.0
2011-07-08,3159,3203,3116,3180,9950,30008.0,6297600.0
2011-07-11,3146,3336,3146,3260,20917,30764.0,6297600.0
2011-07-12,3350,3350,3236,3300,13076,31142.0,6297600.0
2011-07-13,3336,3790,3273,3557,76706,33566.0,6297600.0
2011-07-14,3557,3790,3557,3771,29474,35581.0,6297600.0
2011-07-15,3817,4110,3743,4091,39493,38604.0,6297600.0
2011-07-18,4157,4204,3870,4051,26064,38226.0,6297600.0
2011-07-19,4070,4070,3683,3771,38493,35581.0,6297600.0
2011-07-20,3617,3930,3617,3804,21040,35896.0,6297600.0
2011-07-21,3844,3910,3777,3831,17532,36148.0,6297600.0
2011-07-22,3803,4097,3743,3944,77887,37219.0,6297600.0
2011-07-25,3944,4050,3857,3937,14298,37156.0,6297600.0
2011-07-26,3970,3977,3750,3944,17915,37219.0,6297600.0
2011-07-27,3977,4004,3737,3877,18001,36589.0,6297600.0
2011-07-28,3810,3964,3810,3917,5649,36967.0,6297600.0
2011-07-29,3823,3970,3823,3904,3862,36841.0,6297600.0
2011-08-01,3937,4004,3737,3984,18373,37597.0,6297600.0
2011-08-02,3997,3997,3877,3904,4800,36841.0,6297600.0
2011-08-03,3904,3984,3783,3804,7050,35896.0,6297600.0
2011-08-04,3803,3990,3737,3931,19742,37093.0,6297600.0
2011-08-05,3737,3890,3523,3771,27714,35581.0,6297600.0
2011-08-08,3603,3837,3336,3530,14378,33314.0,6297600.0
2011-08-09,3243,3523,3003,3370,31377,31803.0,6297600.0
2011-08-10,3537,3537,3333,3370,26348,31803.0,6297600.0
2011-08-11,3336,3470,3003,3364,35195,31740.0,6297600.0
2011-08-12,3363,3530,3210,3333,15538,31457.0,6297600.0
2011-08-16,3663,3663,3376,3530,17655,33314.0,6297600.0
2011-08-17,3603,3630,3416,3470,10493,32748.0,6297600.0
2011-08-18,3470,3697,3416,3470,9448,32748.0,6297600.0
2011-08-19,3603,3603,3233,3384,16748,31929.0,6297600.0
2011-08-22,3503,3503,3106,3350,22674,31614.0,6297600.0
2011-08-23,3470,3470,3266,3330,17531,31425.0,6297600.0
2011-08-24,3523,3523,3256,3320,12776,31331.0,6297600.0
2011-08-25,3270,3463,3216,3457,15810,32622.0,6297600.0
2011-08-26,3376,3530,3336,3337,7616,31488.0,6297600.0
2011-08-29,3290,3423,3290,3370,23667,31803.0,6297600.0
2011-08-30,3423,3436,3336,3337,22693,31488.0,6297600.0
2011-08-31,3470,3470,3336,3384,12085,31929.0,6297600.0
2011-09-01,3403,3537,3370,3437,7415,32433.0,6297600.0
2011-09-02,3343,3537,3343,3490,6234,32936.0,6297600.0
2011-09-05,3510,3510,3403,3470,15411,32748.0,6297600.0
2011-09-06,3470,3490,3183,3470,27895,32748.0,6297600.0
2011-09-07,3470,3490,3326,3410,24596,32181.0,6297600.0
2011-09-08,3343,3483,3343,3484,19643,32873.0,6297600.0
2011-09-09,3530,3984,3470,3530,41534,33314.0,6297600.0
2011-09-14,3530,3630,3416,3524,25811,33251.0,6297600.0
2011-09-15,3496,3850,3476,3570,12901,33692.0,6297600.0
2011-09-16,3570,3670,3550,3657,14863,34511.0,6297600.0
2011-09-19,3837,3837,3563,3657,2366,34511.0,6297600.0
2011-09-20,3670,3670,3537,3630,10889,34259.0,6297600.0
2011-09-21,3630,3864,3537,3657,29975,34511.0,6297600.0
2011-09-22,3603,3770,3557,3644,17106,34385.0,6297600.0
2011-09-23,3637,3637,3496,3544,32490,33440.0,6297600.0
2011-09-26,3563,3663,3253,3337,21739,31488.0,6297600.0
2011-09-27,3603,3603,3336,3490,1495,32936.0,6297600.0
2011-09-28,3603,3603,3450,3537,1330,33377.0,6297600.0
2011-09-29,3563,3570,3470,3570,16181,33692.0,6297600.0
2011-09-30,3603,3637,3483,3484,18484,32873.0,6297600.0
2011-10-04,3490,3503,3336,3450,12314,32559.0,6297600.0
2011-10-05,3476,3690,3303,3384,4758,31929.0,6297600.0
2011-10-06,3303,3537,3303,3490,3909,32936.0,6297600.0
2011-10-07,3530,3530,3370,3490,5320,32936.0,6297600.0
2011-10-10,3577,3583,3530,3530,2631,33314.0,6297600.0
2011-10-11,3623,3803,3476,3477,19295,32810.0,6297600.0
2011-10-12,3663,3663,3470,3537,143,33377.0,6297600.0
2011-10-13,3537,3670,3390,3590,5892,33881.0,6297600.0
2011-10-14,3537,3623,3056,3504,36108,33062.0,6297600.0
2011-10-17,3443,3537,3403,3470,3298,32748.0,6297600.0
2011-10-18,3336,3450,3336,3357,3390,31677.0,6297600.0
2011-10-19,3470,3470,3336,3364,25821,31740.0,6297600.0
2011-10-20,3463,3463,3336,3364,12696,31740.0,6297600.0
2011-10-21,3376,3376,3203,3377,15055,31866.0,6297600.0
2011-10-24,3383,3590,3336,3490,62037,32936.0,6297600.0
2011-10-25,3496,3603,3463,3597,20158,33944.0,6297600.0
2011-10-26,3590,3737,3496,3604,38596,34007.0,6297600.0
2011-10-27,3557,3703,3537,3670,10284,34637.0,6297600.0
2011-10-28,3763,4217,3670,4071,239868,38415.0,6297600.0
2011-10-31,4337,4591,4157,4405,164502,41564.0,6297600.0
2011-11-01,4464,4664,4277,4451,78726,42005.0,6297600.0
2011-11-02,4397,4905,4257,4845,217633,45721.0,6297600.0
2011-11-03,4845,5125,4624,4878,162424,46035.0,6297600.0
2011-11-04,4784,4991,4784,4878,75718,46035.0,6297600.0
2011-11-07,4878,4931,4818,4872,36982,45972.0,6297600.0
2011-11-08,4871,4971,4611,4672,52677,44083.0,6297600.0
2011-11-09,4805,4991,4464,4538,146317,42824.0,6297600.0
2011-11-10,4397,4758,4311,4685,53713,44209.0,6297600.0
2011-11-11,4671,4764,4538,4605,23353,43453.0,6297600.0
2011-11-14,4604,4825,4538,4792,64268,45217.0,6297600.0
2011-11-15,4798,5205,4751,4905,98668,46287.0,6297600.0
2011-11-16,5125,5132,4965,5099,111979,48114.0,6297600.0
2011-11-17,5272,5292,5005,5005,74227,47232.0,6297600.0
2011-11-18,4771,5005,4698,4918,40359,46413.0,6297600.0
2011-11-21,4925,5005,4758,4805,30088,45343.0,6297600.0
2011-11-22,4950,5030,4720,4830,31333,30417.0,6297600.0
2011-11-23,4830,4900,4670,4825,13779,30386.0,6297600.0
2011-11-24,4895,4895,4660,4735,4756,29819.0,6297600.0
2011-11-25,4835,4835,4325,4680,9034,29473.0,6297600.0
2011-11-28,4700,4700,4470,4500,18281,28339.0,6297600.0
2011-11-29,4410,4875,4390,4555,12922,28686.0,6297600.0
2011-11-30,4500,4795,4340,4340,10612,27332.0,6297600.0
2011-12-01,4340,4555,4300,4300,42484,27080.0,6297600.0
2011-12-02,4305,4465,4095,4180,13800,26324.0,6297600.0
2011-12-05,4180,4440,4095,4315,28295,27174.0,6297600.0
2011-12-06,4255,4445,4115,4130,12361,26009.0,6297600.0
2011-12-07,4200,4345,4100,4300,9515,27080.0,6297600.0
2011-12-08,4130,4385,4130,4300,7266,27080.0,6297600.0
2011-12-09,4300,4400,4250,4310,14507,27143.0,6297600.0
2011-12-12,4310,4600,4310,4550,19558,28654.0,6297600.0
2011-12-13,4500,4590,4350,4570,52706,43147.0,9441399.0
2011-12-14,4535,4750,4530,4660,45032,43997.0,9441399.0
2011-12-15,4830,4830,4565,4610,33686,43525.0,9441399.0
2011-12-16,4530,4700,4510,4580,44062,43242.0,9441399.0
2011-12-19,4650,4650,4200,4475,32144,42250.0,9441399.0
2011-12-20,4540,4560,4290,4500,21929,42486.0,9441399.0
2011-12-21,4600,4670,4530,4625,27004,43666.0,9441399.0
2011-12-22,4650,4650,4480,4600,7233,43430.0,9441399.0
2011-12-23,4600,4695,4390,4390,13353,41448.0,9441399.0
2011-12-26,4515,4515,4255,4300,16453,40598.0,9441399.0
2011-12-27,4415,4415,4270,4370,5055,41259.0,9441399.0
2011-12-28,4370,4380,4300,4335,3500,40928.0,9441399.0
2011-12-29,4380,4410,4150,4200,10715,39654.0,9441399.0
2012-01-02,4200,4575,4100,4150,60794,39182.0,9441399.0
2012-01-03,4300,4300,4035,4190,4872,39559.0,9441399.0
2012-01-04,4105,4155,3900,3910,65144,36916.0,9441399.0
2012-01-05,3920,4130,3880,4000,39115,37766.0,9441399.0
2012-01-06,4005,4210,3995,4125,8829,38946.0,9441399.0
2012-01-09,4285,4285,3885,4000,35680,37766.0,9441399.0
2012-01-10,4000,4245,4000,4160,6207,39276.0,9441399.0
2012-01-11,4265,4765,4180,4520,68454,42675.0,9441399.0
2012-01-12,4535,5190,4500,4950,207403,46735.0,9441399.0
2012-01-13,4950,5070,4610,4800,44033,45319.0,9441399.0
2012-01-16,4985,4985,4630,4765,8940,44988.0,9441399.0
2012-01-17,4740,5390,4700,4995,229369,47160.0,9441399.0
2012-01-18,4995,5060,4910,5060,34918,47773.0,9441399.0
2012-01-19,5100,5600,5030,5540,159300,52305.0,9441399.0
2012-01-20,5580,5700,5200,5390,117405,50889.0,9441399.0
2012-01-25,5480,5480,4655,5240,68727,49473.0,9441399.0
2012-01-26,5330,5330,5090,5190,19015,49001.0,9441399.0
2012-01-27,5230,5260,4910,5120,17566,48340.0,9441399.0
2012-01-30,5150,5340,5070,5210,22602,49190.0,9441399.0
2012-01-31,5240,5740,5150,5490,169616,51833.0,9441399.0
2012-02-01,5500,5820,5430,5680,155144,53627.0,9441399.0
2012-02-02,5800,6300,5800,6260,324166,59103.0,9441399.0
2012-02-03,6260,6500,6120,6250,105596,59009.0,9441399.0
2012-02-06,6290,6590,6290,6580,157217,62124.0,9441399.0
2012-02-07,6580,6600,6400,6600,61918,62313.0,9441399.0
2012-02-08,6460,6570,6200,6440,165560,60803.0,9441399.0
2012-02-09,6470,6980,6270,6980,190857,65901.0,9441399.0
2012-02-10,7080,7080,6810,6980,91782,65901.0,9441399.0
2012-02-13,7080,7090,6690,6810,82288,64296.0,9441399.0
2012-02-14,6800,6970,6500,6750,118903,63729.0,9441399.0
2012-02-15,6660,6760,6530,6570,69679,62030.0,9441399.0
2012-02-16,6640,7040,6450,6860,84984,64768.0,9441399.0
2012-02-17,6940,7170,6800,7170,113750,67695.0,9441399.0
2012-02-20,7100,7240,6990,7160,48463,67600.0,9441399.0
2012-02-21,6950,7240,6950,7080,46995,66845.0,9441399.0
2012-02-22,7070,7100,6830,6890,20691,65051.0,9441399.0
2012-02-23,7000,7000,6790,6790,30038,64107.0,9441399.0
2012-02-24,6950,6950,6610,6760,57786,63824.0,9441399.0
2012-02-27,6760,7330,6760,7300,224274,68922.0,9441399.0
2012-02-28,7220,7880,7220,7740,419335,73076.0,9441399.0
2012-02-29,7700,7870,7670,7770,100522,73360.0,9441399.0
2012-03-02,8030,8330,7900,8200,140952,77419.0,9441399.0
2012-03-05,8390,8500,8100,8200,110523,77419.0,9441399.0
2012-03-06,8150,8250,7900,8180,60448,77231.0,9441399.0
2012-03-07,8090,8260,7980,8180,71595,77231.0,9441399.0
2012-03-08,8210,8450,7070,8170,55498,77136.0,9441399.0
2012-03-09,8200,8250,8000,8030,26173,75814.0,9441399.0
2012-03-12,8150,8150,7760,7810,34272,73737.0,9441399.0
2012-03-13,7850,8000,7510,8000,112264,75531.0,9441399.0
2012-03-14,8050,8070,7730,8040,49571,75909.0,9441399.0
2012-03-15,8050,9240,8050,9180,740125,86672.0,9441399.0
2012-03-16,9260,9600,9100,9500,349066,89693.0,9441399.0
2012-03-19,9600,9760,9400,9500,279345,89693.0,9441399.0
2012-03-20,9590,9790,9480,9580,249172,90449.0,9441399.0
2012-03-21,9630,10450,9630,10100,388789,95358.0,9441399.0
2012-03-22,10100,10350,9980,10300,185240,97246.0,9441399.0
2012-03-23,10300,11300,10100,11000,332256,103855.0,9441399.0
2012-03-26,11150,11650,10950,11150,217943,105272.0,9441399.0
2012-03-27,11100,11500,10350,10550,262430,99607.0,9441399.0
2012-03-28,10500,11150,10450,10550,216818,99607.0,9441399.0
2012-03-29,10650,10650,9870,10200,189190,96302.0,9441399.0
2012-03-30,10100,10400,9980,10400,108931,98191.0,9441399.0
2012-04-02,10250,10500,10050,10400,139036,98191.0,9441399.0
2012-04-03,10350,10400,10000,10100,230854,95358.0,9441399.0
2012-04-04,10300,10300,9250,9300,427038,87805.0,9441399.0
2012-04-05,9200,9680,8910,9680,255563,91393.0,9441399.0
2012-04-06,9600,10100,9420,10100,102181,95358.0,9441399.0
2012-04-09,10000,10150,9710,9900,78273,93470.0,9441399.0
2012-04-10,9900,10050,9720,9870,59170,93187.0,9441399.0
2012-04-12,9790,9870,9170,9630,155010,90921.0,9441399.0
2012-04-13,9630,9890,9630,9790,97984,92431.0,9441399.0
2012-04-16,9790,10400,9420,10250,111614,96774.0,9441399.0
2012-04-17,10250,10650,9990,10100,171062,95358.0,9441399.0
2012-04-18,10250,10700,10100,10700,211405,101023.0,9441399.0
2012-04-19,10800,10900,10550,10800,97454,101967.0,9441399.0
2012-04-20,10800,10900,9940,9940,216432,93848.0,9441399.0
2012-04-23,9960,10400,9570,9690,202196,91487.0,9441399.0
2012-04-24,9710,9860,9370,9490,137541,89599.0,9441399.0
2012-04-25,9500,9750,9100,9210,93830,86955.0,9441399.0
2012-04-26,9310,9470,9080,9220,27083,87050.0,9441399.0
2012-04-27,9220,9400,8800,9350,151250,88277.0,9441399.0
2012-04-30,9350,9420,8910,9290,91004,87711.0,9441399.0
2012-05-02,9390,9390,9130,9290,28158,87711.0,9441399.0
2012-05-03,9290,9740,9130,9610,60732,90732.0,9441399.0
2012-05-04,9610,9690,9360,9550,52639,90165.0,9441399.0
2012-05-07,9450,9680,8930,8930,88883,84312.0,9441399.0
2012-05-08,9010,9350,9000,9250,44912,87333.0,9441399.0
2012-05-09,9250,9340,9150,9220,16652,87050.0,9441399.0
2012-05-10,9220,9220,8950,9040,46393,85350.0,9441399.0
2012-05-11,9000,9280,8910,9100,24362,85917.0,9441399.0
2012-05-14,9110,9230,8970,9220,40624,87050.0,9441399.0
2012-05-15,9210,9400,9090,9200,15321,86861.0,9441399.0
2012-05-16,9080,9200,8510,8670,31161,81857.0,9441399.0
2012-05-17,9000,9000,8500,8500,24188,80252.0,9441399.0
2012-05-18,8350,8350,7380,7740,245883,73076.0,9441399.0
2012-05-21,7580,7990,7280,7640,101743,72132.0,9441399.0
2012-05-22,7610,8350,7260,8350,422176,78836.0,9441399.0
2012-05-23,8340,8680,8170,8280,86417,78175.0,9441399.0
2012-05-24,8280,8780,8120,8200,25241,77419.0,9441399.0
2012-05-25,8230,8440,8110,8440,42570,79685.0,9441399.0
2012-05-29,8300,8500,8210,8260,24925,77986.0,9441399.0
2012-05-30,8270,8400,8000,8000,31892,75531.0,9441399.0
2012-05-31,7650,7980,7650,7880,60469,74398.0,9441399.0
2012-06-01,7860,8080,7830,7900,57255,74587.0,9441399.0
2012-06-04,7530,7770,7200,7400,189252,69866.0,9441399.0
2012-06-05,7540,7540,7210,7380,44414,69678.0,9441399.0
2012-06-07,7580,7950,7380,7680,63150,72510.0,9441399.0
2012-06-08,7590,7870,7530,7750,58790,73171.0,9441399.0
2012-06-11,8300,8640,8060,8500,121398,80252.0,9441399.0
2012-06-12,8490,8700,8410,8500,34073,80252.0,9441399.0
2012-06-13,8600,8690,8390,8500,53740,80252.0,9441399.0
2012-06-14,8500,8930,8350,8400,14309,79308.0,9441399.0
2012-06-15,8590,8590,8140,8270,18220,78080.0,9441399.0
2012-06-18,8500,9100,8300,8690,66694,82046.0,9441399.0
2012-06-19,8710,8930,8530,8720,38263,82329.0,9441399.0
2012-06-20,8800,9880,8800,9770,207569,92242.0,9441399.0
2012-06-21,9890,10300,9740,9770,99671,92242.0,9441399.0
2012-06-22,9700,9900,9430,9750,49479,92054.0,9441399.0
2012-06-25,9800,9950,9420,9620,37302,90826.0,9441399.0
2012-06-26,9790,9790,9130,9360,42729,88371.0,9441399.0
2012-06-27,9360,9650,8950,9600,49588,90637.0,9441399.0
2012-06-28,9600,9670,9310,9580,10109,90449.0,9441399.0
2012-06-29,9570,9570,9250,9420,19676,88938.0,9441399.0
2012-07-02,9320,9650,9320,9400,23909,88749.0,9441399.0
2012-07-03,9500,9500,9260,9370,21947,88466.0,9441399.0
2012-07-04,9370,9580,9180,9320,16363,87994.0,9441399.0
2012-07-05,9400,9650,9200,9600,83924,90637.0,9441399.0
2012-07-06,9600,9760,9120,9320,78678,87994.0,9441399.0
2012-07-09,9320,9800,9110,9750,126424,92054.0,9441399.0
2012-07-10,9810,9890,9510,9720,57096,91770.0,9441399.0
2012-07-11,9550,9760,9450,9590,62354,90543.0,9441399.0
2012-07-12,9590,9640,9420,9500,23173,89693.0,9441399.0
2012-07-13,9490,9540,9100,9270,28457,87522.0,9441399.0
2012-07-16,9270,10450,9010,10450,338986,98663.0,9441399.0
2012-07-17,10600,10700,10200,10350,147304,97718.0,9441399.0
2012-07-18,10350,10350,9810,9810,123841,92620.0,9441399.0
2012-07-19,9820,10100,9820,10000,75774,94414.0,9441399.0
2012-07-20,10300,10350,9900,9990,54859,94320.0,9441399.0
2012-07-23,9820,9980,9650,9870,31676,93187.0,9441399.0
2012-07-24,10000,10100,9600,9820,39627,92715.0,9441399.0
2012-07-25,9700,9820,9180,9420,147796,88938.0,9441399.0
2012-07-26,9440,9440,9200,9430,32550,89032.0,9441399.0
2012-07-27,9430,9550,9000,9480,55950,89504.0,9441399.0
2012-07-30,9480,9500,9320,9400,5788,88749.0,9441399.0
2012-07-31,9400,10100,9200,9350,23014,88277.0,9441399.0
2012-08-01,9350,9440,9010,9250,64413,87333.0,9441399.0
2012-08-02,9290,9370,9100,9220,8301,87050.0,9441399.0
2012-08-03,9450,9450,9110,9170,19017,86578.0,9441399.0
2012-08-06,9200,9390,9140,9330,51852,88088.0,9441399.0
2012-08-07,9390,9800,9230,9400,30086,88749.0,9441399.0
2012-08-08,9400,9540,9110,9400,43721,88749.0,9441399.0
2012-08-09,9400,9400,9180,9350,37194,88277.0,9441399.0
2012-08-10,9350,9400,9170,9350,15132,88277.0,9441399.0
2012-08-13,9400,9400,9180,9240,25231,87239.0,9441399.0
2012-08-14,9030,9270,9030,9100,20886,85917.0,9441399.0
2012-08-16,9250,9460,9030,9110,52912,86011.0,9441399.0
2012-08-17,9120,9290,9010,9110,21507,86011.0,9441399.0
2012-08-20,8960,9250,8830,8830,59084,83368.0,9441399.0
2012-08-21,8860,8970,8490,8550,87952,80724.0,9441399.0
2012-08-22,8670,8950,8630,8760,38356,82707.0,9441399.0
2012-08-23,8880,8990,8570,8990,52667,84878.0,9441399.0
2012-08-24,8990,9130,8760,8990,23344,84878.0,9441399.0
2012-08-27,8990,9070,8800,8910,17381,84123.0,9441399.0
2012-08-28,9100,9100,8520,8950,37484,84501.0,9441399.0
2012-08-29,8870,9090,8850,8900,49065,84028.0,9441399.0
2012-08-30,8830,9080,8810,8820,3832,83273.0,9441399.0
2012-08-31,8650,8900,8650,8820,27961,83273.0,9441399.0
2012-09-03,8650,8840,8480,8640,86089,81574.0,9441399.0
2012-09-04,8750,8800,8360,8750,72737,82612.0,9441399.0
2012-09-05,8750,8850,8430,8490,32959,80157.0,9441399.0
2012-09-06,8700,8700,8210,8390,47874,79213.0,9441399.0
2012-09-07,8430,8800,8430,8780,87121,82895.0,9441399.0
2012-09-10,8880,9260,8780,9100,59360,85917.0,9441399.0
2012-09-11,9250,9950,9110,9850,157417,92998.0,9441399.0
2012-09-12,9900,9900,9700,9830,60960,92809.0,9441399.0
2012-09-13,9850,10500,9850,10300,208014,97246.0,9441399.0
2012-09-14,10400,10450,10000,10250,92419,96774.0,9441399.0
2012-09-17,10300,10500,9940,10500,98058,99135.0,9441399.0
2012-09-18,10500,10650,10000,10650,128828,100551.0,9441399.0
2012-09-19,10900,11600,10850,11200,371059,105744.0,9441399.0
2012-09-20,11250,11400,10700,11050,236593,104327.0,9441399.0
2012-09-21,11400,11750,11250,11300,343673,106688.0,9441399.0
2012-09-24,11600,11600,11100,11100,118081,104800.0,9441399.0
2012-09-25,11000,11300,10150,10700,249575,101023.0,9441399.0
2012-09-26,10550,10800,10200,10750,134184,101495.0,9441399.0
2012-09-27,10500,10750,10300,10550,87229,99607.0,9441399.0
2012-09-28,10700,11350,10600,10900,208868,102911.0,9441399.0
2012-10-02,10900,11250,10700,10750,60214,101495.0,9441399.0
2012-10-04,10950,11150,10700,11150,146063,105272.0,9441399.0
2012-10-05,11250,11400,11050,11300,113916,106688.0,9441399.0
2012-10-08,11200,11300,10750,10900,132519,102911.0,9441399.0
2012-10-09,10900,11200,10700,10900,73957,102911.0,9441399.0
2012-10-10,11050,12500,10950,12500,853199,118017.0,9441399.0
2012-10-11,12500,12700,11900,12200,353453,115185.0,9441399.0
2012-10-12,12350,12850,12050,12200,381812,115185.0,9441399.0
2012-10-15,12750,13000,11900,12150,482072,114713.0,9441399.0
2012-10-16,12350,12650,11500,12650,274731,119434.0,9441399.0
2012-10-17,12900,12950,11850,12000,292713,113297.0,9441399.0
2012-10-18,11900,12150,11300,11350,263855,107160.0,9441399.0
2012-10-19,11300,11900,10850,11900,224566,112353.0,9441399.0
2012-10-22,11450,11950,11450,11650,149166,109992.0,9441399.0
2012-10-23,11600,12000,11550,11800,89019,111409.0,9441399.0
2012-10-24,11850,12250,11650,11800,178602,111409.0,9441399.0
2012-10-25,11900,12050,11100,11350,176318,107160.0,9441399.0
2012-10-26,11150,11300,10350,10800,246095,101967.0,9441399.0
2012-10-29,10750,10900,10200,10300,119262,97246.0,9441399.0
2012-10-30,10300,10900,10300,10750,98037,101495.0,9441399.0
2012-10-31,10750,11250,10750,11150,59045,105272.0,9441399.0
2012-11-01,10900,11150,10700,10900,75244,102911.0,9441399.0
2012-11-02,11100,11200,10750,11000,54553,103855.0,9441399.0
2012-11-05,10800,11000,10650,10850,74362,102439.0,9441399.0
2012-11-06,10800,10950,10400,10850,73164,102439.0,9441399.0
2012-11-07,10750,11500,10600,11250,160587,106216.0,9441399.0
2012-11-08,11000,11550,10900,11500,102532,108576.0,9441399.0
2012-11-09,11450,11850,11300,11500,117545,108576.0,9441399.0
2012-11-12,11700,12200,11650,12100,191560,114241.0,9441399.0
2012-11-13,11850,13000,11850,12300,409263,116129.0,9441399.0
2012-11-14,12600,12850,12000,12550,309208,118490.0,9441399.0
2012-11-15,12400,12750,12000,12200,214373,115185.0,9441399.0
2012-11-16,12050,12700,11800,12300,233035,116129.0,9441399.0
2012-11-19,12350,12800,12350,12600,145417,118962.0,9441399.0
2012-11-20,12800,12850,12200,12300,119554,116129.0,9441399.0
2012-11-21,12400,12450,11750,12050,140819,113769.0,9441399.0
2012-11-22,12250,12250,11900,12000,60642,113297.0,9441399.0
2012-11-23,12000,12550,11900,12450,161537,117545.0,9441399.0
2012-11-26,12500,12550,12000,12000,88306,113297.0,9441399.0
2012-11-27,12000,12200,11850,12050,85104,113769.0,9441399.0
2012-11-28,12050,12450,11900,12450,84412,117545.0,9441399.0
2012-11-29,12600,13550,12350,13450,471242,126987.0,9441399.0
2012-11-30,13450,13850,13300,13550,186698,127931.0,9441399.0
2012-12-03,13650,13700,13200,13550,145691,127931.0,9441399.0
2012-12-04,13700,14050,13600,13900,259164,131235.0,9441399.0
2012-12-05,14050,14100,13350,13900,142592,131235.0,9441399.0
2012-12-06,13800,13850,13200,13250,126482,125099.0,9441399.0
2012-12-07,13400,13500,12650,13000,167275,122738.0,9441399.0
2012-12-10,13000,13250,12550,12950,144688,122266.0,9441399.0
2012-12-11,13150,13150,12300,12300,118249,116129.0,9441399.0
2012-12-12,12450,12750,12050,12750,147478,120378.0,9441399.0
2012-12-13,12500,13050,12500,12650,99573,119434.0,9441399.0
