현진소재(053660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-02-05,94701,97069,93915,94315,614581,347745.0,14550000.0
2010-02-08,95493,95689,90163,90564,289882,333922.0,14550000.0
2010-02-09,88981,93916,88781,93130,327043,343380.0,14550000.0
2010-02-10,93917,94113,85434,85434,994682,315008.0,14550000.0
2010-02-11,86609,87990,83851,87805,725450,323738.0,14550000.0
2010-02-12,88982,91544,87796,89182,600304,328830.0,14550000.0
2010-02-16,89379,90761,89379,89975,184765,331740.0,14550000.0
2010-02-17,91349,92140,90363,90764,325501,334650.0,14550000.0
2010-02-18,90364,90955,89178,89578,201896,330285.0,14550000.0
2010-02-19,89179,90760,86816,87012,250155,320828.0,14550000.0
2010-02-22,88391,89577,88391,89382,135121,329558.0,14550000.0
2010-02-23,88984,93524,88784,92734,548843,341925.0,14550000.0
2010-02-24,92537,93323,91156,92538,176794,341198.0,14550000.0
2010-02-25,93323,93919,89579,89975,192440,331740.0,14550000.0
2010-02-26,90163,92140,88982,92145,148690,339742.0,14550000.0
2010-03-02,93322,93322,90759,90764,247911,334650.0,14550000.0
2010-03-03,91157,92338,90166,90171,172870,332468.0,14550000.0
2010-03-04,90366,94310,90366,94115,621796,347018.0,14550000.0
2010-03-05,95492,95687,93320,94315,506897,347745.0,14550000.0
2010-03-08,95883,95883,94307,94512,361417,348472.0,14550000.0
2010-03-09,94504,95885,93718,93723,287756,345562.0,14550000.0
2010-03-10,94502,95688,93521,94512,279423,348472.0,14550000.0
2010-03-11,95301,97073,94706,95497,340212,352110.0,14550000.0
2010-03-12,96285,96481,94704,95104,248625,350655.0,14550000.0
2010-03-15,94906,95101,91943,92934,294148,342652.0,14550000.0
2010-03-16,92927,93918,92336,92341,182962,340470.0,14550000.0
2010-03-17,93524,93524,91747,92734,206174,341925.0,14550000.0
2010-03-18,92927,94704,92536,93723,256428,345562.0,14550000.0
2010-03-19,95885,96876,94904,95104,486745,350655.0,14550000.0
2010-03-22,94905,95301,93524,94115,167494,347018.0,14550000.0
2010-03-23,94307,94902,92925,93130,237888,343380.0,14550000.0
2010-03-24,94112,94307,90363,90564,370646,333922.0,14550000.0
2010-03-25,89379,90761,89179,89975,185970,331740.0,14550000.0
2010-03-26,89580,92733,89580,91352,176596,336832.0,14550000.0
2010-03-29,89967,91939,89967,90367,109927,333195.0,14550000.0
2010-03-30,91350,91350,90560,90960,123661,335378.0,14550000.0
2010-03-31,90952,95687,90952,95697,490876,352838.0,14550000.0
2010-04-01,95884,97665,94502,97275,493790,358658.0,14550000.0
2010-04-02,98259,98259,96482,96878,457736,357202.0,14550000.0
2010-04-05,97667,98058,90165,93919,457903,346290.0,14550000.0
2010-04-06,94704,95495,93322,95104,189755,350655.0,14550000.0
2010-04-07,95100,99640,95100,99445,452392,366660.0,14550000.0
2010-04-08,100229,102397,99834,100430,478766,370298.0,14550000.0
2010-04-09,99833,101610,97861,101615,326826,374662.0,14550000.0
2010-04-12,102790,103385,101213,102404,395888,377572.0,14550000.0
2010-04-13,102200,102395,98256,98656,413221,363750.0,14550000.0
2010-04-14,99640,99835,97268,99445,333118,366660.0,14550000.0
2010-04-15,100028,100228,98056,98656,245613,363750.0,14550000.0
2010-04-16,99833,106540,99833,104178,1583855,384120.0,14550000.0
2010-04-19,102790,106148,102004,102404,620941,377572.0,14550000.0
2010-04-20,104771,107334,103780,104967,604434,387030.0,14550000.0
2010-04-21,105756,106938,103779,104770,408480,386302.0,14550000.0
2010-04-22,104770,104965,102007,103389,323614,381210.0,14550000.0
2010-04-23,103780,105361,100821,100826,407362,371752.0,14550000.0
2010-04-26,100821,102598,99640,102208,343433,376845.0,14550000.0
2010-04-27,102007,104965,101412,103389,381361,381210.0,14550000.0
2010-04-28,100230,101216,98648,99249,413233,365932.0,14550000.0
2010-04-29,100230,101811,95099,95104,546724,350655.0,14550000.0
2010-04-30,96481,96877,93323,93919,442757,346290.0,14550000.0
2010-05-03,93916,95688,92730,93130,190904,343380.0,14550000.0
2010-05-04,94309,94705,91156,91156,197893,336105.0,14550000.0
2010-05-06,87993,89379,87602,88393,256011,325920.0,14550000.0
2010-05-07,83455,86609,82864,84841,349378,312825.0,14550000.0
2010-05-10,85630,88984,85630,88593,187609,326648.0,14550000.0
2010-05-11,90165,90365,86025,87012,210051,320828.0,14550000.0
2010-05-12,88392,88392,83852,84253,206016,310642.0,14550000.0
2010-05-13,85432,90558,85432,87604,423601,323010.0,14550000.0
2010-05-14,87011,88783,85034,85634,244947,315735.0,14550000.0
2010-05-17,83457,84052,78522,78727,479432,290272.0,14550000.0
2010-05-18,80104,83063,76946,80305,321446,296092.0,14550000.0
2010-05-19,79707,82270,79312,79912,215125,294638.0,14550000.0
2010-05-20,79115,80101,70036,72809,401668,268448.0,14550000.0
2010-05-24,71817,75761,71817,73794,192794,272085.0,14550000.0
2010-05-25,72412,72803,64123,67087,440086,247350.0,14550000.0
2010-05-26,67672,69845,66291,68468,313868,252442.0,14550000.0
2010-05-27,66883,73394,66287,71227,378494,262628.0,14550000.0
2010-05-28,72604,73985,71813,72609,233751,267720.0,14550000.0
2010-05-31,73592,76550,72210,75964,253064,280088.0,14550000.0
2010-06-01,76549,76549,75168,75768,133465,279360.0,14550000.0
2010-06-03,76752,77542,76161,76557,87261,282270.0,14550000.0
2010-06-04,76750,77340,74182,74583,174100,274995.0,14550000.0
2010-06-07,71028,72014,69842,71624,116711,264082.0,14550000.0
2010-06-08,71222,73394,71222,72609,104996,267720.0,14550000.0
2010-06-09,73199,73785,71222,71427,91582,263355.0,14550000.0
2010-06-10,71815,74582,71815,74583,108005,274995.0,14550000.0
2010-06-11,75963,84642,75563,79712,1091656,293910.0,14550000.0
2010-06-14,80890,80890,78523,80305,244509,296092.0,14550000.0
2010-06-15,80497,81088,79115,79516,157460,293182.0,14550000.0
2010-06-16,81091,81687,79315,79320,217450,292455.0,14550000.0
2010-06-17,79902,82074,79115,79516,190656,293182.0,14550000.0
2010-06-18,80105,81882,79315,79320,143732,292455.0,14550000.0
2010-06-21,80105,82077,79710,81882,283223,301912.0,14550000.0
2010-06-22,81880,83062,81090,81490,212876,300458.0,14550000.0
2010-06-23,80889,82866,80694,81290,120489,299730.0,14550000.0
2010-06-24,81881,86025,81290,83068,575867,306278.0,14550000.0
2010-06-25,81878,82269,80692,80897,179290,298275.0,14550000.0
2010-06-28,81687,82673,80696,80701,158097,297548.0,14550000.0
2010-06-29,80303,81289,75964,75964,304540,280088.0,14550000.0
2010-06-30,74183,80104,73202,76361,308406,281542.0,14550000.0
2010-07-01,74582,75368,73201,74583,257246,274995.0,14550000.0
2010-07-02,75369,77142,74583,74979,198439,276450.0,14550000.0
2010-07-05,75170,77542,74584,76557,162716,282270.0,14550000.0
2010-07-06,76549,76549,74377,75568,117419,278632.0,14550000.0
2010-07-07,75760,77737,75369,76160,158983,280815.0,14550000.0
2010-07-08,77540,77930,75758,75768,163628,279360.0,14550000.0
2010-07-09,76751,76946,74183,74979,191310,276450.0,14550000.0
2010-07-12,75562,75757,74580,75371,156906,277905.0,14550000.0
2010-07-13,75369,76551,74779,74979,141537,276450.0,14550000.0
2010-07-14,76354,77930,76158,77149,269733,284452.0,14550000.0
2010-07-15,77929,78520,76548,76753,137957,282998.0,14550000.0
2010-07-16,76552,76947,70040,71031,971142,261900.0,14550000.0
2010-07-19,69844,71816,69648,70835,184682,261172.0,14550000.0
2010-07-20,71027,72208,71027,71427,164844,263355.0,14550000.0
2010-07-21,71813,72994,71222,71227,154011,262628.0,14550000.0
2010-07-22,70827,71813,70631,71227,191407,262628.0,14550000.0
2010-07-23,72408,72799,70631,71227,166501,262628.0,14550000.0
2010-07-26,71613,72604,71613,72609,165371,267720.0,14550000.0
2010-07-27,72997,73202,72211,72216,111113,266265.0,14550000.0
2010-07-28,71813,72408,71027,71227,114052,262628.0,14550000.0
2010-07-29,70827,72013,69841,69846,129410,257535.0,14550000.0
2010-07-30,70236,73589,70036,71227,280370,262628.0,14550000.0
2010-08-02,72409,72995,71419,71624,121200,264082.0,14550000.0
2010-08-03,71817,72212,70830,71031,121070,261900.0,14550000.0
2010-08-04,71813,71813,70631,71227,99839,262628.0,14550000.0
2010-08-05,71029,72015,71029,71820,118933,264810.0,14550000.0
2010-08-06,72210,74182,71815,73201,255732,269902.0,14550000.0
2010-08-09,73592,75368,72605,74583,260122,274995.0,14550000.0
2010-08-10,75368,75564,73201,73201,176242,269902.0,14550000.0
2010-08-11,73197,74778,72997,73397,205631,270630.0,14550000.0
2010-08-12,72799,73199,70632,71427,181397,263355.0,14550000.0
2010-08-13,72408,72995,71222,71427,186926,263355.0,14550000.0
2010-08-16,71224,71420,70238,70638,126004,260445.0,14550000.0
2010-08-17,67872,68072,65700,67087,577546,247350.0,14550000.0
2010-08-18,67475,67870,66489,66494,140972,245168.0,14550000.0
2010-08-19,66491,66491,64909,65505,275932,241530.0,14550000.0
2010-08-20,64710,66487,64710,65901,105252,242985.0,14550000.0
2010-08-23,65700,66886,65309,65705,116539,242258.0,14550000.0
2010-08-24,65306,65893,64316,64716,109623,238620.0,14550000.0
2010-08-25,63925,64516,61948,61953,235882,228435.0,14550000.0
2010-08-26,62742,62937,59979,60179,142386,221888.0,14550000.0
2010-08-27,59381,61358,58795,59391,213579,218978.0,14550000.0
2010-08-30,60172,60962,58990,59391,197023,218978.0,14550000.0
2010-08-31,58794,59975,58594,59194,143106,218250.0,14550000.0
2010-09-01,59783,64518,59783,62746,480679,231345.0,14550000.0
2010-09-02,63527,63927,62346,62746,139193,231345.0,14550000.0
2010-09-03,63135,64121,62935,63535,120155,234255.0,14550000.0
2010-09-06,64519,65309,63728,64324,137746,237165.0,14550000.0
2010-09-07,65106,65106,63134,63335,101038,233528.0,14550000.0
2010-09-08,63137,63528,62547,62942,68667,232072.0,14550000.0
2010-09-09,63135,64711,62739,63535,104840,234255.0,14550000.0
2010-09-10,63928,64909,63928,64124,96618,236438.0,14550000.0
2010-09-13,64318,67081,64122,66690,281704,245895.0,14550000.0
2010-09-14,67275,68266,65894,66494,303670,245168.0,14550000.0
2010-09-15,67672,75965,67672,72412,1368545,266992.0,14550000.0
2010-09-16,72603,72994,69445,69846,405429,257535.0,14550000.0
2010-09-17,70433,72015,69052,69257,233659,255352.0,14550000.0
2010-09-20,68461,69252,67275,67876,144709,250260.0,14550000.0
2010-09-24,68266,69647,68070,69057,144645,254625.0,14550000.0
2010-09-27,70038,71815,68266,70438,307053,259718.0,14550000.0
2010-09-28,71617,78133,71617,72412,1300985,266992.0,14550000.0
2010-09-29,72799,72995,70036,71427,329513,263355.0,14550000.0
2010-09-30,72803,74975,72803,73794,320988,272085.0,14550000.0
2010-10-01,73201,74973,72605,73201,201247,269902.0,14550000.0
2010-10-04,73396,73592,71815,72020,196945,265538.0,14550000.0
2010-10-05,71420,72606,71029,72020,120539,265538.0,14550000.0
2010-10-06,72995,74376,72604,74190,278047,273540.0,14550000.0
2010-10-07,73987,74973,71815,74583,362357,274995.0,14550000.0
2010-10-08,77340,79312,74377,74386,861113,274268.0,14550000.0
2010-10-11,75367,76548,73785,74190,265701,273540.0,14550000.0
2010-10-12,74582,74973,71815,72020,164713,265538.0,14550000.0
2010-10-13,74971,78520,73785,76753,1062740,282998.0,14550000.0
2010-10-14,78327,80890,78132,80305,1006143,296092.0,14550000.0
2010-10-15,80696,82473,78524,80501,438715,296820.0,14550000.0
2010-10-18,81088,82270,79507,81094,362908,299002.0,14550000.0
2010-10-19,81686,84445,80696,81882,536298,301912.0,14550000.0
2010-10-20,80497,86022,79506,84841,624880,312825.0,14550000.0
2010-10-21,85227,85432,83260,83460,214849,307732.0,14550000.0
2010-10-22,84643,84643,79903,80108,404252,295365.0,14550000.0
2010-10-25,80499,82671,79708,82671,226247,304822.0,14550000.0
2010-10-26,83851,84837,80693,81094,288899,299002.0,14550000.0
2010-10-27,81285,83262,80104,82871,242951,305550.0,14550000.0
2010-10-28,83060,83060,79506,79516,205276,293182.0,14550000.0
2010-10-29,79707,80102,74972,76949,391308,283725.0,14550000.0
2010-11-01,76549,77339,75167,76949,204293,283725.0,14550000.0
2010-11-02,77539,81484,76549,78331,448154,288818.0,14550000.0
2010-11-03,80500,81686,78923,78923,273398,291000.0,14550000.0
2010-11-04,79903,80693,75368,75768,378154,279360.0,14550000.0
2010-11-05,76552,76752,73789,73794,228262,272085.0,14550000.0
2010-11-08,74583,75369,73788,74979,119098,276450.0,14550000.0
2010-11-09,73989,75566,73789,73794,132472,272085.0,14550000.0
2010-11-10,73395,74971,72995,74190,130971,273540.0,14550000.0
2010-11-11,74974,76551,74379,74979,180024,276450.0,14550000.0
2010-11-12,76161,76161,68268,71031,244968,261900.0,14550000.0
2010-11-15,71027,71813,66487,67283,231887,248078.0,14550000.0
2010-11-16,65895,66690,63727,63927,236014,235710.0,14550000.0
2010-11-17,62543,66287,62343,65901,151862,242985.0,14550000.0
2010-11-18,65501,67669,65501,67283,63538,248078.0,14550000.0
2010-11-19,68859,69254,66691,67087,164445,247350.0,14550000.0
2010-11-22,69053,71030,68071,69453,203153,256080.0,14550000.0
2010-11-23,69446,70237,68265,68861,73205,253898.0,14550000.0
2010-11-24,64908,69052,64712,69057,170032,254625.0,14550000.0
2010-11-25,71030,71617,69449,69649,192013,256808.0,14550000.0
2010-11-26,70829,70829,66289,66494,193292,245168.0,14550000.0
2010-11-29,66287,67869,65106,65901,111697,242985.0,14550000.0
2010-11-30,67080,68857,66289,67876,94294,250260.0,14550000.0
2010-12-01,68266,69052,67670,69057,72850,254625.0,14550000.0
2010-12-02,69447,70829,68856,69057,57806,254625.0,14550000.0
2010-12-03,70632,70632,67079,67479,131281,248805.0,14550000.0
2010-12-06,67871,69843,67275,69257,99771,255352.0,14550000.0
2010-12-07,69254,70040,67872,68268,70294,251715.0,14550000.0
2010-12-08,68267,69054,67872,68268,57949,251715.0,14550000.0
2010-12-09,68461,69447,67870,69057,75469,254625.0,14550000.0
2010-12-10,69053,69844,68658,69453,67678,256080.0,14550000.0
2010-12-13,69648,70830,69053,70835,111405,261172.0,14550000.0
2010-12-14,69844,72802,69844,72216,224858,266265.0,14550000.0
2010-12-15,72211,73397,71030,72216,107277,266265.0,14550000.0
2010-12-16,71815,72801,70633,70638,117061,260445.0,14550000.0
2010-12-17,70236,72208,70236,71427,122910,263355.0,14550000.0
2010-12-20,69646,70432,68460,70242,131529,258990.0,14550000.0
2010-12-21,71027,72013,69841,70046,145275,258262.0,14550000.0
2010-12-22,69842,70633,69052,69057,115770,254625.0,14550000.0
2010-12-23,69647,71615,68266,70438,179153,259718.0,14550000.0
2010-12-24,70635,70635,69254,69649,65789,256808.0,14550000.0
2010-12-27,69449,70435,68267,68268,91216,251715.0,14550000.0
2010-12-28,67871,68657,67476,68072,111603,250988.0,14550000.0
2010-12-29,68270,71874,68270,70675,100793,256808.0,14550000.0
2010-12-30,70875,72475,70471,71475,105197,259718.0,14550000.0
2011-01-03,73074,76278,71674,74479,343430,270630.0,14550000.0
2011-01-04,74875,76275,74475,75880,329318,275722.0,14550000.0
2011-01-05,76679,77079,74679,75480,219923,274268.0,14550000.0
2011-01-06,75479,77079,74479,75480,147788,274268.0,14550000.0
2011-01-07,75079,76879,74680,75680,149767,274995.0,14550000.0
2011-01-10,76076,78280,76076,76681,261256,278632.0,14550000.0
2011-01-11,76075,76875,74876,76080,134716,276450.0,14550000.0
2011-01-12,76879,79283,75679,78883,219661,286635.0,14550000.0
2011-01-13,78880,80279,78080,80084,281238,291000.0,14550000.0
2011-01-14,80479,84487,80479,83288,661080,302640.0,14550000.0
2011-01-17,84082,84082,76275,76280,1024852,277178.0,14550000.0
2011-01-18,77079,80083,77079,79083,365761,287362.0,14550000.0
2011-01-19,79282,82085,79282,81486,267001,296092.0,14550000.0
2011-01-20,80680,83084,80280,80885,127625,293910.0,14550000.0
2011-01-21,81084,81484,76876,76881,229026,279360.0,14550000.0
2011-01-24,76476,78080,76076,76481,147162,277905.0,14550000.0
2011-01-25,76676,78080,76676,76881,133650,279360.0,14550000.0
2011-01-26,77276,77476,76276,77081,126989,280088.0,14550000.0
2011-01-27,76476,77476,74476,76681,196643,278632.0,14550000.0
2011-01-28,76477,77077,74073,74078,155234,269175.0,14550000.0
2011-01-31,73673,73673,70469,70474,239744,256080.0,14550000.0
2011-02-01,71673,74072,71473,73277,114989,266265.0,14550000.0
2011-02-07,74675,76275,74475,75880,103890,275722.0,14550000.0
2011-02-08,73275,75479,71876,72276,229422,262628.0,14550000.0
2011-02-09,72074,72873,70470,70675,116102,256808.0,14550000.0
2011-02-10,70670,72074,70670,71075,65518,258262.0,14550000.0
2011-02-11,71472,71872,69068,69273,108857,251715.0,14550000.0
2011-02-14,69270,70070,66866,67471,131909,245168.0,14550000.0
2011-02-15,66868,69072,66868,68472,65439,248805.0,14550000.0
2011-02-16,67870,69069,66066,66871,101798,242985.0,14550000.0
2011-02-17,66864,67468,61461,62466,191469,226980.0,14550000.0
2011-02-18,62464,65268,61464,64868,123922,235710.0,14550000.0
2011-02-21,64868,66268,64269,65269,56876,237165.0,14550000.0
2011-02-22,65266,65266,62263,63667,100748,231345.0,14550000.0
2011-02-23,62664,70471,62664,68272,571792,248078.0,14550000.0
2011-02-24,69871,71875,64668,64668,456225,234982.0,14550000.0
2011-02-25,65868,66468,63464,65269,110502,237165.0,14550000.0
2011-02-28,64466,65066,63062,63667,102343,231345.0,14550000.0
2011-03-02,64269,67872,64269,65269,227025,237165.0,14550000.0
2011-03-03,64468,65867,63863,64668,124575,234982.0,14550000.0
2011-03-04,64868,65468,64068,64868,112251,235710.0,14550000.0
2011-03-07,66265,68869,66065,66470,191568,241530.0,14550000.0
2011-03-08,65865,67065,65265,66470,76288,241530.0,14550000.0
2011-03-09,66665,67065,65265,66270,84608,240802.0,14550000.0
2011-03-10,66068,66068,64668,65069,67587,236438.0,14550000.0
2011-03-11,64069,66068,63664,65269,87997,237165.0,14550000.0
2011-03-14,66465,66465,61862,62866,107368,228435.0,14550000.0
2011-03-15,64467,66266,54656,60464,336288,219705.0,14550000.0
2011-03-16,61062,61661,59258,59463,209859,216068.0,14550000.0
2011-03-17,57461,59861,57257,58462,152312,212430.0,14550000.0
2011-03-18,59261,59861,58062,58662,137778,213158.0,14550000.0
2011-03-21,58859,60258,58859,60063,195397,218250.0,14550000.0
2011-03-22,60458,60862,59658,59863,120948,217522.0,14550000.0
2011-03-23,60061,60461,58461,58462,125218,212430.0,14550000.0
2011-03-24,59258,63661,59058,62666,349019,227708.0,14550000.0
2011-03-25,63261,70872,61662,69473,825816,252442.0,14550000.0
2011-03-28,69269,69269,65665,66470,444515,241530.0,14550000.0
2011-03-29,67267,69271,66667,68272,259089,248078.0,14550000.0
2011-03-30,68471,69471,67471,68072,141808,247350.0,14550000.0
2011-03-31,68269,68669,65666,66670,145470,242258.0,14550000.0
2011-04-01,67672,68672,67472,68472,149957,248805.0,14550000.0
2011-04-04,69269,69668,68269,69673,151389,253170.0,14550000.0
2011-04-05,69869,74877,69069,73477,484177,266992.0,14550000.0
2011-04-06,73472,74676,71872,72877,233629,264810.0,14550000.0
2011-04-07,72873,73872,71473,73477,147168,266992.0,14550000.0
2011-04-08,73675,74879,71475,71876,187187,261172.0,14550000.0
2011-04-11,71672,72671,69068,69273,202644,256040.0,14800000.0
2011-04-12,67669,70068,66865,69673,149329,257520.0,14800000.0
2011-04-13,68269,70068,67869,69673,88967,257520.0,14800000.0
2011-04-14,71873,72873,70469,70474,201747,260480.0,14800000.0
2011-04-15,70471,71276,68272,68672,155122,253820.0,14800000.0
2011-04-18,68268,68868,64865,65869,227453,243460.0,14800000.0
2011-04-19,64068,66267,64068,64468,107020,238280.0,14800000.0
2011-04-20,65268,66667,64268,64868,133459,239760.0,14800000.0
2011-04-21,65266,66465,62462,63267,208869,233840.0,14800000.0
2011-04-22,64068,66267,63463,64668,135780,239020.0,14800000.0
2011-04-25,64867,65467,63463,64468,121230,238280.0,14800000.0
2011-04-26,64266,65066,63262,63467,112160,234580.0,14800000.0
2011-04-27,64067,67670,62463,67271,278156,248640.0,14800000.0
2011-04-28,68472,69272,66069,69073,274014,255300.0,14800000.0
2011-04-29,69068,69668,67264,69273,163211,256040.0,14800000.0
2011-05-02,70469,71073,69469,70274,154733,259740.0,14800000.0
2011-05-03,70069,73272,68469,73277,420506,270840.0,14800000.0
2011-05-04,74072,74876,71273,73077,274873,270100.0,14800000.0
2011-05-06,71274,72474,69070,71075,177770,262700.0,14800000.0
2011-05-09,71472,73272,68868,69473,153726,256780.0,14800000.0
2011-05-11,69872,69872,67268,69073,198821,255300.0,14800000.0
2011-05-12,67669,68868,66065,66070,166018,244200.0,14800000.0
2011-05-13,66667,68671,66067,68072,151591,251600.0,14800000.0
2011-05-16,67472,69472,67472,68672,95806,253820.0,14800000.0
2011-05-17,68069,73272,68069,72877,401813,269360.0,14800000.0
2011-05-18,73072,73672,71872,73077,256329,270100.0,14800000.0
2011-05-19,72873,73873,69869,70474,175327,260480.0,14800000.0
2011-05-20,70668,72872,70468,72877,165945,269360.0,14800000.0
2011-05-23,72472,73471,68868,69273,198384,256040.0,14800000.0
2011-05-24,68069,70873,67265,69874,187575,258260.0,14800000.0
2011-05-25,70268,70668,65265,66070,203588,244200.0,14800000.0
2011-05-26,66264,69868,65865,69273,145938,256040.0,14800000.0
2011-05-27,71073,72473,66865,66871,260568,247160.0,14800000.0
2011-05-30,67470,68870,66466,67271,92451,248640.0,14800000.0
2011-05-31,69670,73874,68871,71075,576188,262700.0,14800000.0
2011-06-01,71473,71673,69869,70074,163713,259000.0,14800000.0
2011-06-02,68470,70874,67266,70875,136620,261960.0,14800000.0
2011-06-03,71472,71672,69068,69473,123949,256780.0,14800000.0
2011-06-07,69068,69868,68068,69273,58830,256040.0,14800000.0
2011-06-08,69268,71072,69068,69273,89579,256040.0,14800000.0
2011-06-09,69271,70671,67672,68272,122551,252340.0,14800000.0
2011-06-10,69472,69472,65268,65269,131379,241240.0,14800000.0
2011-06-13,64868,65068,60665,61465,206074,227180.0,14800000.0
2011-06-14,60864,62664,60864,61465,148025,227180.0,14800000.0
2011-06-15,62064,62664,60864,61465,113736,227180.0,14800000.0
2011-06-16,60661,60861,58657,59062,133454,218300.0,14800000.0
2011-06-17,59657,63661,59657,62666,248137,231620.0,14800000.0
2011-06-20,63263,65467,63063,64268,114317,237540.0,14800000.0
2011-06-21,64466,64466,62462,63667,73999,235320.0,14800000.0
2011-06-22,63862,65266,62862,63467,84835,234580.0,14800000.0
2011-06-23,63465,66268,63265,65469,156103,241980.0,14800000.0
2011-06-24,65269,66068,64269,65469,127784,241980.0,14800000.0
2011-06-27,64467,65266,63862,63867,79290,236060.0,14800000.0
2011-06-28,64866,64866,63662,63667,56971,235320.0,14800000.0
2011-06-29,64266,65066,63062,63467,61887,234580.0,14800000.0
2011-06-30,63861,64465,62861,62866,92207,232360.0,14800000.0
2011-07-01,64067,68670,63662,67071,308783,247900.0,14800000.0
2011-07-04,67672,68271,66268,68272,151600,252340.0,14800000.0
2011-07-05,67267,68872,67068,68472,91886,253080.0,14800000.0
2011-07-06,67671,68671,65867,67671,174908,250120.0,14800000.0
2011-07-07,67872,70875,67472,68272,378169,252340.0,14800000.0
2011-07-08,68872,70272,68273,69073,203101,255300.0,14800000.0
2011-07-11,69071,72874,69071,71275,339688,263440.0,14800000.0
2011-07-12,70874,74073,70669,73678,362717,272320.0,14800000.0
2011-07-13,74876,74876,72272,73077,356529,270100.0,14800000.0
2011-07-14,74073,75877,72673,73678,474640,272320.0,14800000.0
2011-07-15,73671,79678,73071,79284,800787,293040.0,14800000.0
2011-07-18,80081,82085,77682,81286,545128,300440.0,14800000.0
2011-07-19,80482,82686,79482,82087,328748,303400.0,14800000.0
2011-07-20,82283,85287,79279,79884,528495,295260.0,14800000.0
2011-07-21,79883,80483,77279,79083,240300,292300.0,14800000.0
2011-07-22,80083,80283,77883,79083,198667,292300.0,14800000.0
2011-07-25,78882,80482,78283,78683,208334,290820.0,14800000.0
2011-07-26,79079,79679,76275,76280,198325,281940.0,14800000.0
2011-07-27,76476,77880,76076,76681,143345,283420.0,14800000.0
2011-07-28,75676,77880,74876,76681,157050,283420.0,14800000.0
2011-07-29,76876,80279,75876,76681,268810,283420.0,14800000.0
2011-08-01,77475,78679,76076,76481,173534,282680.0,14800000.0
2011-08-02,75678,76478,70670,71275,432833,263440.0,14800000.0
2011-08-03,69872,69872,67472,68672,253234,253820.0,14800000.0
2011-08-04,69271,69871,63663,64668,305364,239020.0,14800000.0
2011-08-05,58858,62861,58058,59663,397895,220520.0,14800000.0
2011-08-08,57662,61265,50854,51855,620990,191660.0,14800000.0
2011-08-09,48049,49249,44646,47250,488008,174640.0,14800000.0
2011-08-10,50654,52254,50450,51654,319085,190920.0,14800000.0
2011-08-11,47847,53050,47847,52455,333913,193880.0,14800000.0
2011-08-12,54655,56654,52651,52856,325016,195360.0,14800000.0
2011-08-16,56054,57658,55255,56259,202191,207940.0,14800000.0
2011-08-17,56254,59657,56254,59062,234404,218300.0,14800000.0
2011-08-18,59261,61465,55458,58862,311527,217560.0,14800000.0
2011-08-19,54857,55857,50854,51254,330153,189440.0,14800000.0
2011-08-22,51252,53252,49648,50253,172315,185740.0,14800000.0
2011-08-23,50851,53050,50851,52455,152904,193880.0,14800000.0
2011-08-24,53653,55057,51053,51054,166760,188700.0,14800000.0
2011-08-25,52253,53452,50853,50854,109988,187960.0,14800000.0
2011-08-26,50853,51653,50249,51054,103871,188700.0,14800000.0
2011-08-29,52052,54256,52052,53456,193084,197580.0,14800000.0
2011-08-30,56057,56657,53253,54858,345061,202760.0,14800000.0
2011-08-31,55254,56254,54254,55859,147712,206460.0,14800000.0
2011-09-01,56456,56856,54257,54457,217774,201280.0,14800000.0
2011-09-02,54256,55256,53052,54057,86134,199800.0,14800000.0
2011-09-05,53252,53452,50853,50854,108304,187960.0,14800000.0
2011-09-06,48447,51651,48447,49452,140119,182780.0,14800000.0
2011-09-07,50653,52853,50049,50854,187181,187960.0,14800000.0
2011-09-08,51854,52453,50854,51454,160704,190180.0,14800000.0
2011-09-09,51452,51652,49648,50453,61523,186480.0,14800000.0
2011-09-14,49847,51051,49247,49652,85359,183520.0,14800000.0
2011-09-15,50853,51453,48049,50653,81722,187220.0,14800000.0
2011-09-16,51451,53051,51251,52856,144837,195360.0,14800000.0
2011-09-19,52654,52654,51255,52055,76013,192400.0,14800000.0
2011-09-20,51054,52054,50050,51855,105496,191660.0,14800000.0
2011-09-21,52252,54056,51852,53657,166462,198320.0,14800000.0
2011-09-22,51652,53252,50048,50453,147577,186480.0,14800000.0
2011-09-23,47249,48048,45644,46649,217010,172420.0,14800000.0
2011-09-26,46244,47248,39837,39842,374105,147260.0,14800000.0
2011-09-27,41043,43242,40002,41043,455301,151700.0,14800000.0
2011-09-28,41644,42843,39640,39722,445879,146816.0,14800000.0
2011-09-29,38636,45643,38636,45648,732651,168720.0,14800000.0
2011-09-30,46045,48449,43642,44046,714818,162800.0,14800000.0
2011-10-04,41442,41642,40002,40643,312691,150220.0,14800000.0
2011-10-05,41243,41643,38040,38040,269034,140600.0,14800000.0
2011-10-06,39240,40444,39240,39922,143704,147556.0,14800000.0
2011-10-07,40843,42042,40843,40843,264715,150960.0,14800000.0
2011-10-10,41840,44644,41840,42645,222387,157620.0,14800000.0
2011-10-11,44444,44444,42840,42845,222844,158360.0,14800000.0
2011-10-12,43040,44044,42240,42845,115489,158360.0,14800000.0
2011-10-13,44047,47251,44047,45048,546771,166500.0,14800000.0
2011-10-14,45045,45045,42841,43446,163790,160580.0,14800000.0
2011-10-17,45247,46247,44248,45448,219578,167980.0,14800000.0
