코텍(052330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-02-07,5943,6068,5924,5963,209213,64228.0,10359406.0
2005-02-11,5963,5992,5790,5877,123882,63296.0,10359406.0
2005-02-14,5963,6068,5915,5925,190321,63814.0,10359406.0
2005-02-15,5953,6107,5953,6002,157413,64643.0,10359406.0
2005-02-16,6145,6328,6059,6329,284631,68165.0,10359406.0
2005-02-17,6367,6444,6251,6329,184293,68165.0,10359406.0
2005-02-18,6290,6492,6194,6319,260533,68061.0,10359406.0
2005-02-21,6299,6482,6107,6252,138449,67336.0,10359406.0
2005-02-22,6203,6396,5943,5963,136749,64228.0,10359406.0
2005-02-23,5780,5857,5578,5723,166763,61638.0,10359406.0
2005-02-24,5732,5886,5732,5742,75866,61846.0,10359406.0
2005-02-25,5780,5847,5751,5780,140472,62260.0,10359406.0
2005-02-28,5867,5867,5636,5646,115064,60810.0,10359406.0
2005-03-02,5607,5703,5607,5617,92989,60499.0,10359406.0
2005-03-03,5588,5655,5501,5540,49651,59670.0,10359406.0
2005-03-04,5540,5674,5540,5627,69670,60603.0,10359406.0
2005-03-07,5636,5722,5463,5473,66289,58945.0,10359406.0
2005-03-08,5511,5607,5453,5569,45053,59981.0,10359406.0
2005-03-09,5491,5655,5434,5655,41965,60913.0,10359406.0
2005-03-10,5616,5972,5616,5771,289198,62156.0,10359406.0
2005-03-11,5867,5915,5732,5771,40215,62156.0,10359406.0
2005-03-14,5818,5867,5674,5675,50614,61120.0,10359406.0
2005-03-15,5616,5713,5289,5434,65162,58531.0,10359406.0
2005-03-16,5453,5482,5232,5300,104798,57080.0,10359406.0
2005-03-17,5270,5895,5136,5665,545347,61017.0,10359406.0
2005-03-18,5559,5607,5270,5300,150615,57080.0,10359406.0
2005-03-21,5232,5366,5030,5049,70937,54387.0,10359406.0
2005-03-22,4934,4972,4635,4655,258923,50140.0,10359406.0
2005-03-23,4539,4760,4539,4713,129730,50761.0,10359406.0
2005-03-24,4732,4780,4534,4722,100190,50865.0,10359406.0
2005-03-25,4722,4837,4712,4809,40613,51797.0,10359406.0
2005-03-28,4809,4914,4760,4775,60172,51434.0,10359406.0
2005-03-29,4857,5020,4818,4857,203760,52315.0,10359406.0
2005-03-30,4895,5222,4895,5194,166757,55941.0,10359406.0
2005-03-31,5366,5482,5097,5482,83532,59049.0,10359406.0
2005-04-01,5434,5453,5270,5290,39164,56977.0,10359406.0
2005-04-04,5222,5386,5145,5165,30929,55630.0,10359406.0
2005-04-06,5116,5251,5049,5126,34522,55216.0,10359406.0
2005-04-07,5193,5193,5020,5030,32800,54180.0,10359406.0
2005-04-08,5020,5164,4885,4905,111444,52833.0,10359406.0
2005-04-11,4818,5001,4818,4992,30537,53765.0,10359406.0
2005-04-12,4943,5001,4857,4896,45171,52729.0,10359406.0
2005-04-13,4828,5049,4828,4924,77806,53040.0,10359406.0
2005-04-14,4857,4953,4857,4924,43029,53040.0,10359406.0
2005-04-15,4866,4962,4809,4809,35891,51797.0,10359406.0
2005-04-18,4664,4789,4376,4424,81526,47653.0,10359406.0
2005-04-19,4443,4616,4328,4328,102754,46617.0,10359406.0
2005-04-20,4424,4558,4366,4381,32887,47187.0,10359406.0
2005-04-21,4304,4462,4280,4395,22647,47342.0,10359406.0
2005-04-22,4510,4616,4462,4501,29960,48482.0,10359406.0
2005-04-25,4424,4568,4424,4453,16836,47964.0,10359406.0
2005-04-26,4453,4616,4453,4501,24212,48482.0,10359406.0
2005-04-27,4395,4496,4385,4386,19114,47239.0,10359406.0
2005-04-28,4356,4568,4280,4367,54711,47032.0,10359406.0
2005-04-29,4347,4496,4280,4386,28028,47239.0,10359406.0
2005-05-02,4395,4472,4332,4419,19598,47601.0,10359406.0
2005-05-03,4361,4419,4289,4299,26774,46307.0,10359406.0
2005-05-04,4260,4318,4246,4299,24178,46307.0,10359406.0
2005-05-06,4280,4356,4280,4319,16347,46514.0,10359406.0
2005-05-09,4284,4318,4145,4145,47220,44649.0,10359406.0
2005-05-10,4183,4183,4068,4107,50381,44235.0,10359406.0
2005-05-11,4039,4087,3847,3915,70584,42163.0,10359406.0
2005-05-12,3856,3991,3847,3876,47440,41748.0,10359406.0
2005-05-13,3856,3991,3827,3886,124075,41852.0,10359406.0
2005-05-16,3895,3967,3866,3900,56124,42007.0,10359406.0
2005-05-17,3933,3962,3904,3905,30383,42059.0,10359406.0
2005-05-18,3919,3986,3900,3900,51311,42007.0,10359406.0
2005-05-19,3943,4001,3885,3891,88077,41904.0,10359406.0
2005-05-20,3904,3933,3900,3919,86393,42215.0,10359406.0
2005-05-23,3953,3953,3842,3857,99104,41541.0,10359406.0
2005-05-24,3885,3890,3837,3891,76768,41904.0,10359406.0
2005-05-25,3991,4328,3933,4261,351735,45892.0,10359406.0
2005-05-26,4183,4424,4135,4371,171218,47084.0,10359406.0
2005-05-27,4414,4462,4328,4405,101694,47446.0,10359406.0
2005-05-30,4356,4376,4280,4319,58787,46514.0,10359406.0
2005-05-31,4308,4491,4280,4444,130812,47860.0,10359406.0
2005-06-01,4501,4510,4390,4424,60535,47653.0,10359406.0
2005-06-02,4424,4501,4376,4492,46264,48378.0,10359406.0
2005-06-03,4611,4611,4395,4492,61993,48378.0,10359406.0
2005-06-07,4443,4477,4356,4376,47491,47135.0,10359406.0
2005-06-08,4395,4448,4308,4328,60281,46617.0,10359406.0
2005-06-09,4280,4635,4280,4636,106932,49932.0,10359406.0
2005-06-10,4664,4866,4568,4674,147704,50347.0,10359406.0
2005-06-13,4693,4760,4655,4674,63366,50347.0,10359406.0
2005-06-14,4712,5087,4573,4905,286083,52833.0,10359406.0
2005-06-15,4837,5097,4828,4934,106327,53144.0,10359406.0
2005-06-16,4924,5087,4876,4953,89937,53351.0,10359406.0
2005-06-17,4712,5001,4712,4790,91252,51590.0,10359406.0
2005-06-20,4885,4885,4655,4674,68315,50347.0,10359406.0
2005-06-21,4621,4712,4539,4602,56914,49570.0,10359406.0
2005-06-22,4578,4703,4578,4665,56639,50243.0,10359406.0
2005-06-23,4621,5020,4621,4857,185335,52315.0,10359406.0
2005-06-24,4895,4953,4765,4819,60865,51901.0,10359406.0
2005-06-27,4828,4914,4664,4756,125999,51227.0,10359406.0
2005-06-28,4756,4876,4679,4876,52092,52522.0,10359406.0
2005-06-29,4914,4943,4818,4876,28581,52522.0,10359406.0
2005-06-30,4866,4895,4775,4857,55942,52315.0,10359406.0
2005-07-01,4794,4905,4760,4905,36026,52833.0,10359406.0
2005-07-04,4934,4991,4876,4963,60336,53455.0,10359406.0
2005-07-05,4982,5155,4914,5001,244541,53869.0,10359406.0
2005-07-06,5020,5261,4962,5165,173495,55630.0,10359406.0
2005-07-07,5097,5193,5078,5126,67741,55216.0,10359406.0
2005-07-08,5126,5280,5059,5242,112178,56459.0,10359406.0
2005-07-11,5241,5338,5107,5117,93394,55112.0,10359406.0
2005-07-12,5164,5203,4962,5040,98406,54283.0,10359406.0
2005-07-13,4962,5087,4962,5030,35190,54180.0,10359406.0
2005-07-14,5030,5241,5030,5242,74168,56459.0,10359406.0
2005-07-15,5568,5943,5568,5627,569528,60603.0,10359406.0
2005-07-18,5674,5828,5607,5675,1614616,61120.0,10359406.0
2005-07-19,5818,5886,5722,5838,477139,62882.0,10359406.0
2005-07-20,5818,5886,5568,5675,208894,61120.0,10359406.0
2005-07-21,5809,5809,5578,5578,115005,60085.0,10359406.0
2005-07-22,5463,5665,5434,5636,145427,60706.0,10359406.0
2005-07-25,5568,5645,5463,5646,107991,60810.0,10359406.0
2005-07-26,5674,5674,5482,5636,83027,60706.0,10359406.0
2005-07-27,5578,5751,5578,5598,98947,60292.0,10359406.0
2005-07-28,5588,5645,5520,5578,188883,60085.0,10359406.0
2005-07-29,5578,5828,5549,5800,180524,62467.0,10359406.0
2005-08-01,5799,5972,5770,5819,131400,62674.0,10359406.0
2005-08-02,5770,5867,5674,5675,95227,61120.0,10359406.0
2005-08-03,5674,5761,5482,5540,131036,59670.0,10359406.0
2005-08-04,5530,5626,5395,5588,156515,60188.0,10359406.0
2005-08-05,5578,5645,5414,5511,153119,59359.0,10359406.0
2005-08-08,5693,5693,5395,5482,76063,59049.0,10359406.0
2005-08-09,5453,5482,5338,5396,165947,58116.0,10359406.0
2005-08-10,5357,5626,5309,5328,303926,57391.0,10359406.0
2005-08-11,5347,5376,5193,5242,135803,56459.0,10359406.0
2005-08-12,5203,5318,5193,5280,105115,56873.0,10359406.0
2005-08-16,5318,5434,5261,5271,99444,56770.0,10359406.0
2005-08-17,5366,5366,5193,5213,195711,56148.0,10359406.0
2005-08-18,5164,5280,4943,5098,155749,54905.0,10359406.0
2005-08-19,5011,5097,4914,4924,127582,53040.0,10359406.0
2005-08-22,4934,5068,4934,5069,64120,54594.0,10359406.0
2005-08-23,5049,5241,5049,5136,45075,55319.0,10359406.0
2005-08-24,5136,5145,4962,5049,57997,54387.0,10359406.0
2005-08-25,5126,5386,4982,5300,209097,57080.0,10359406.0
2005-08-26,5232,5453,5232,5386,69970,58013.0,10359406.0
2005-08-29,5309,5414,5203,5203,64832,56044.0,10359406.0
2005-08-30,5299,5386,5049,5059,63266,54490.0,10359406.0
2005-08-31,4962,5232,4962,5232,40503,56355.0,10359406.0
2005-09-01,5232,5309,5174,5261,53168,56666.0,10359406.0
2005-09-02,5193,5386,5155,5251,73601,56562.0,10359406.0
2005-09-05,5261,5443,5261,5386,104658,58013.0,10359406.0
2005-09-06,5511,5511,5289,5319,77629,57288.0,10359406.0
2005-09-07,5395,5434,5318,5396,52051,58116.0,10359406.0
2005-09-08,5405,5549,5386,5386,64598,58013.0,10359406.0
2005-09-09,5338,5443,5338,5444,75714,58634.0,10359406.0
2005-09-12,5453,5530,5434,5444,50939,58634.0,10359406.0
2005-09-13,5386,5482,5241,5338,55649,57495.0,10359406.0
2005-09-14,5309,5338,5212,5280,63358,56873.0,10359406.0
2005-09-15,5241,5309,5126,5194,77084,55941.0,10359406.0
2005-09-16,5193,5280,5097,5251,63092,56562.0,10359406.0
2005-09-20,5357,5424,5241,5338,69938,57495.0,10359406.0
2005-09-21,5280,5386,5270,5290,61887,56977.0,10359406.0
2005-09-22,5222,5376,5222,5367,90122,57805.0,10359406.0
2005-09-23,5386,5405,5261,5290,97678,56977.0,10359406.0
2005-09-26,5357,5578,5328,5502,163291,59256.0,10359406.0
2005-09-27,5501,5578,5414,5502,122404,59256.0,10359406.0
2005-09-28,5511,5943,5511,5800,244002,62467.0,10359406.0
2005-09-29,5770,5857,5770,5809,143459,62571.0,10359406.0
2005-09-30,5809,5924,5684,5838,101554,62882.0,10359406.0
2005-10-04,5838,5847,5684,5752,75505,61949.0,10359406.0
2005-10-05,5732,5809,5578,5655,95836,60913.0,10359406.0
2005-10-06,5578,5636,5501,5502,75300,59256.0,10359406.0
2005-10-07,5453,5722,5453,5704,124451,61431.0,10359406.0
2005-10-10,5674,5915,5674,5867,141902,63192.0,10359406.0
2005-10-11,5818,6232,5818,5925,197689,63814.0,10359406.0
2005-10-12,5963,6203,5607,5780,316621,62260.0,10359406.0
2005-10-13,5732,5915,5732,5790,107413,62364.0,10359406.0
2005-10-14,5799,5905,5770,5771,58451,62156.0,10359406.0
2005-10-17,5770,5828,5636,5646,79937,60810.0,10359406.0
2005-10-18,5578,5953,5578,5694,52463,61328.0,10359406.0
2005-10-19,5588,5751,5289,5348,113255,57975.0,10427106.0
2005-10-20,5386,5482,5289,5348,89332,57975.0,10427106.0
2005-10-21,5299,5386,5280,5280,69956,57245.0,10427106.0
2005-10-24,5222,5434,5212,5434,74896,58913.0,10427106.0
2005-10-25,5703,5703,5443,5453,165074,59122.0,10427106.0
2005-10-26,5453,5501,5270,5280,161889,57245.0,10427106.0
2005-10-27,5251,5338,5203,5203,127350,56411.0,10427106.0
2005-10-28,5126,5241,5126,5146,62939,55785.0,10427106.0
2005-10-31,5174,5241,5164,5203,35383,56411.0,10427106.0
2005-11-01,5203,5376,5164,5319,81954,57662.0,10427106.0
2005-11-02,5357,5357,5289,5290,53655,57349.0,10427106.0
2005-11-03,5309,5414,5299,5405,45780,58600.0,10427106.0
2005-11-04,5386,5453,5299,5328,43425,57766.0,10427106.0
2005-11-07,5357,5386,5251,5251,100221,56932.0,10427106.0
2005-11-08,5222,5338,5136,5165,154353,55994.0,10427106.0
2005-11-09,5136,5241,5136,5203,49489,56411.0,10427106.0
2005-11-10,5222,5241,5145,5194,84790,56306.0,10427106.0
2005-11-11,5193,5280,5030,5117,317488,55472.0,10427106.0
2005-11-14,5087,5136,4982,5011,186672,54325.0,10427106.0
2005-11-15,5011,5145,5001,5078,133980,55055.0,10427106.0
2005-11-16,5212,5386,5145,5165,154060,55994.0,10427106.0
2005-11-17,5241,5386,5164,5376,122217,58288.0,10427106.0
2005-11-18,5395,5414,5261,5328,107801,57766.0,10427106.0
2005-11-21,5328,5395,5164,5184,160125,56202.0,10427106.0
2005-11-22,5212,5280,5136,5155,145683,55889.0,10427106.0
2005-11-23,5164,5289,5145,5290,202108,57349.0,10427106.0
2005-11-24,5299,5655,5299,5598,296282,60686.0,10427106.0
2005-11-25,5751,5838,5568,5675,229535,61520.0,10427106.0
2005-11-28,5674,5741,5453,5742,237943,62250.0,10427106.0
2005-11-29,5636,5809,5578,5617,171973,60894.0,10427106.0
2005-11-30,5549,5693,5549,5569,83594,60373.0,10427106.0
2005-12-01,5568,5751,5559,5665,133621,61416.0,10427106.0
2005-12-02,5770,5895,5741,5742,132333,62250.0,10427106.0
2005-12-05,5741,6126,5713,6059,328956,65691.0,10427106.0
2005-12-06,6068,6097,5867,6098,186928,66108.0,10427106.0
2005-12-07,6107,6203,5924,6059,195255,65691.0,10427106.0
2005-12-08,6011,6030,5809,5963,168088,64648.0,10427106.0
2005-12-09,5809,6232,5809,6204,239643,67255.0,10427106.0
2005-12-12,6338,6723,6290,6492,486476,70383.0,10427106.0
2005-12-13,6501,6617,6309,6483,209159,70279.0,10427106.0
2005-12-14,6434,6540,6270,6511,200159,70592.0,10427106.0
2005-12-15,6444,6588,6424,6550,104574,71009.0,10427106.0
2005-12-16,6415,6549,6251,6281,76816,68089.0,10427106.0
2005-12-19,6203,6405,6203,6396,99997,69340.0,10427106.0
2005-12-20,6299,6617,6270,6444,106066,69862.0,10427106.0
2005-12-21,6444,6607,6290,6319,79675,68506.0,10427106.0
2005-12-22,6242,6405,5963,5963,124062,64648.0,10427106.0
2005-12-23,5943,6145,5790,5886,59396,63814.0,10427106.0
2005-12-26,5886,6040,5886,5915,59217,64127.0,10427106.0
2005-12-27,5847,5876,5722,5732,77687,62146.0,10427106.0
2005-12-28,5655,5761,5540,5675,98645,61520.0,10427106.0
2005-12-29,5578,5963,5578,5829,65429,63188.0,10427106.0
2006-01-02,6011,6011,5867,5982,80118,64857.0,10427106.0
2006-01-03,5915,6088,5838,6059,72428,65691.0,10427106.0
2006-01-04,6059,6434,6059,6319,202441,68506.0,10427106.0
2006-01-05,6444,6569,6174,6377,202166,69132.0,10427106.0
2006-01-06,6472,6799,6444,6781,420596,73511.0,10427106.0
2006-01-09,6809,6809,6646,6771,149147,73407.0,10427106.0
2006-01-10,6636,6799,6367,6367,114143,69027.0,10427106.0
2006-01-11,6309,6444,6174,6281,215803,68089.0,10427106.0
2006-01-12,6222,6415,6222,6358,87987,68923.0,10427106.0
2006-01-13,6376,6530,6251,6531,120629,70800.0,10427106.0
2006-01-16,6540,6771,6424,6713,171130,72781.0,10427106.0
2006-01-17,6809,6809,6347,6444,153892,69862.0,10427106.0
2006-01-18,6444,6444,6059,6290,179375,68193.0,10427106.0
2006-01-19,6338,6444,6174,6252,177848,67776.0,10427106.0
2006-01-20,6136,6338,5693,5771,135456,62563.0,10427106.0
2006-01-23,5453,5818,5193,5309,162213,57558.0,10427106.0
2006-01-24,5318,5578,5174,5578,155670,60477.0,10427106.0
2006-01-25,5674,5963,5626,5627,99155,60999.0,10427106.0
2006-01-26,5578,5847,5549,5838,40521,63293.0,10427106.0
2006-01-27,5838,5953,5761,5771,99725,62563.0,10427106.0
2006-01-31,5818,5924,5732,5732,57938,62146.0,10427106.0
2006-02-01,5828,5828,5472,5473,74599,59330.0,10427106.0
2006-02-02,5530,5713,5386,5530,56150,59956.0,10427106.0
2006-02-03,5386,5482,5270,5376,74035,58288.0,10427106.0
2006-02-06,5232,5443,5155,5300,76024,57453.0,10427106.0
2006-02-07,5338,5366,5212,5213,29692,56515.0,10427106.0
2006-02-08,5328,5424,5251,5328,39650,57766.0,10427106.0
2006-02-09,5309,5434,5309,5434,37946,58913.0,10427106.0
2006-02-10,5386,5482,5386,5434,11988,58913.0,10427106.0
2006-02-13,5482,5636,5453,5617,39325,60894.0,10427106.0
2006-02-14,5530,5616,5482,5617,10603,60894.0,10427106.0
2006-02-15,5665,5674,5501,5502,18985,59643.0,10427106.0
2006-02-16,5530,5559,5386,5396,16014,58496.0,10427106.0
2006-02-17,5395,5520,5289,5376,30784,58288.0,10427106.0
2006-02-20,5338,5578,5338,5425,24799,58809.0,10427106.0
2006-02-21,5395,5568,5376,5434,35300,58913.0,10427106.0
2006-02-22,5395,5482,5338,5338,37483,57870.0,10427106.0
2006-02-23,5463,5626,5386,5617,35489,60894.0,10427106.0
2006-02-24,5645,5645,5414,5453,27544,59122.0,10427106.0
2006-02-27,5463,5549,5395,5463,20048,59226.0,10427106.0
2006-02-28,5645,6270,5645,5675,668597,61520.0,10427106.0
2006-03-02,5751,5751,5414,5425,246190,58809.0,10427106.0
2006-03-03,5424,5482,5299,5338,109412,57870.0,10427106.0
2006-03-06,5270,5376,5241,5309,80979,57558.0,10427106.0
2006-03-07,5241,5366,5241,5251,57326,56932.0,10427106.0
2006-03-08,5251,5347,5212,5280,60020,57245.0,10427106.0
2006-03-09,5299,5443,5299,5328,36607,57766.0,10427106.0
2006-03-10,5347,5530,5289,5530,89860,59956.0,10427106.0
2006-03-13,5491,5511,5386,5405,60969,58600.0,10427106.0
2006-03-14,5405,5482,5338,5386,50211,58392.0,10427106.0
2006-03-15,5443,5713,5443,5540,249803,60060.0,10427106.0
2006-03-16,5530,5540,5386,5453,42488,59122.0,10427106.0
2006-03-17,5376,5482,5289,5290,37051,57349.0,10427106.0
2006-03-20,5289,5568,5289,5482,152630,59435.0,10427106.0
2006-03-21,5578,5713,5482,5482,158780,59435.0,10427106.0
2006-03-22,5501,5578,5299,5300,73739,57453.0,10427106.0
2006-03-23,5386,5405,5299,5328,59576,57766.0,10427106.0
2006-03-24,5251,5357,5241,5309,44868,57558.0,10427106.0
2006-03-27,5289,5386,5261,5338,20683,57870.0,10427106.0
2006-03-28,5251,5338,5251,5290,67389,57349.0,10427106.0
2006-03-29,5232,5376,5203,5271,64162,57141.0,10427106.0
2006-03-30,5280,5357,5270,5271,65574,57141.0,10427106.0
2006-03-31,5251,5318,5251,5300,59417,57453.0,10427106.0
2006-04-03,5318,5376,5289,5357,82282,58079.0,10427106.0
2006-04-04,5376,5424,5328,5415,86855,58705.0,10427106.0
2006-04-05,5405,5540,5405,5453,91420,59122.0,10427106.0
2006-04-06,5665,5665,5453,5540,62838,60060.0,10427106.0
2006-04-07,5511,5626,5482,5550,51785,60164.0,10427106.0
2006-04-10,5491,5530,5443,5482,43007,59435.0,10427106.0
2006-04-11,5453,5491,5414,5482,28906,59435.0,10427106.0
2006-04-12,5414,5578,5405,5559,28115,60269.0,10427106.0
2006-04-13,5616,5616,5530,5578,23757,60477.0,10427106.0
2006-04-14,5588,5636,5549,5598,42189,60686.0,10427106.0
2006-04-17,5674,5876,5616,5771,81193,62563.0,10427106.0
2006-04-18,5770,5934,5770,5925,92286,64231.0,10427106.0
2006-04-19,6001,6001,5847,5915,57506,64127.0,10427106.0
2006-04-20,6001,6001,5540,5732,80616,62146.0,10427106.0
2006-04-21,5645,5828,5645,5771,65497,62563.0,10427106.0
2006-04-24,5780,5963,5751,5752,106531,62354.0,10427106.0
2006-04-25,5751,5770,5578,5578,60996,60477.0,10427106.0
2006-04-26,5588,5761,5588,5588,56985,60581.0,10427106.0
2006-04-27,5597,5703,5530,5617,81255,60894.0,10427106.0
2006-04-28,5549,5665,5434,5540,48366,60060.0,10427106.0
2006-05-02,5501,5665,5463,5540,33446,60060.0,10427106.0
2006-05-03,5491,5693,5491,5511,39472,59747.0,10427106.0
2006-05-04,5482,5588,5463,5511,75037,59747.0,10427106.0
2006-05-08,5530,5645,5511,5598,69901,60686.0,10427106.0
2006-05-09,5607,5626,5530,5530,39837,59956.0,10427106.0
2006-05-10,5530,5655,5453,5492,79606,59539.0,10427106.0
2006-05-11,5491,5501,5424,5482,55492,59435.0,10427106.0
2006-05-12,5530,5530,5366,5396,31921,58496.0,10427106.0
2006-05-15,5424,5424,5280,5290,43387,57349.0,10427106.0
2006-05-16,5241,5376,5241,5290,33089,57349.0,10427106.0
2006-05-17,5241,5386,5241,5300,115529,57453.0,10427106.0
2006-05-18,5241,5366,5232,5232,24257,56723.0,10427106.0
2006-05-19,5328,5328,5145,5300,7606,57453.0,10427106.0
2006-05-22,5299,5338,5241,5251,58547,56932.0,10427106.0
2006-05-23,5270,5289,5212,5251,15260,56932.0,10427106.0
2006-05-24,5251,5338,5212,5271,15495,57141.0,10427106.0
2006-05-25,5270,5357,5193,5290,12749,57349.0,10427106.0
2006-05-26,5299,5338,5184,5223,26130,56619.0,10427106.0
2006-05-29,5289,5289,5116,5232,17682,56723.0,10427106.0
2006-05-30,5289,5289,5049,5242,25604,56828.0,10427106.0
2006-06-01,5164,5241,4467,5194,19863,56306.0,10427106.0
2006-06-02,5116,5241,5030,5146,36347,55785.0,10427106.0
2006-06-05,5184,5222,4924,5098,61965,55264.0,10427106.0
2006-06-07,5020,5184,4943,5098,74251,55264.0,10427106.0
2006-06-08,5193,5193,4991,5117,31182,55472.0,10427106.0
2006-06-09,5059,5174,5059,5136,10911,55681.0,10427106.0
2006-06-12,5136,5203,5039,5040,18917,54638.0,10427106.0
2006-06-13,5039,5087,4924,5001,25871,54221.0,10427106.0
2006-06-14,4866,5039,4866,5001,16620,54221.0,10427106.0
2006-06-15,5011,5145,4953,4963,16649,53804.0,10427106.0
2006-06-16,5001,5174,5001,5078,7404,55055.0,10427106.0
2006-06-19,5145,5289,4895,5049,19583,54742.0,10427106.0
2006-06-20,4953,5087,4924,5059,11687,54847.0,10427106.0
2006-06-21,4953,5097,4953,5030,9034,54534.0,10427106.0
2006-06-22,5020,5097,4905,4905,32037,53178.0,10427106.0
2006-06-23,4934,5020,4905,4973,15094,53908.0,10427106.0
2006-06-26,4972,5097,4943,4973,17331,53908.0,10427106.0
2006-06-27,5001,5097,4982,5049,9722,54742.0,10427106.0
2006-06-28,5049,5049,4953,5040,20876,54638.0,10427106.0
2006-06-29,5001,5087,5001,5059,13814,54847.0,10427106.0
2006-06-30,5097,5097,5001,5001,32896,54221.0,10427106.0
2006-07-03,4991,5097,4991,5021,5555,54429.0,10427106.0
2006-07-04,5030,5068,4991,5030,11819,54534.0,10427106.0
2006-07-05,4953,5001,4914,4992,11621,54117.0,10427106.0
2006-07-06,5001,5030,4905,4992,7752,54117.0,10427106.0
2006-07-07,4991,5097,4962,5059,17800,54847.0,10427106.0
2006-07-10,5087,5097,4972,4973,11427,53908.0,10427106.0
2006-07-11,5011,5030,4953,4953,13476,53700.0,10427106.0
2006-07-12,4953,5030,4905,4924,9533,53387.0,10427106.0
2006-07-13,4924,4934,4857,4934,10615,53491.0,10427106.0
2006-07-14,4866,4991,4866,4953,10415,53700.0,10427106.0
2006-07-18,4962,4962,4885,4915,11364,53283.0,10427106.0
2006-07-19,4934,5001,4924,5001,3553,54221.0,10427106.0
2006-07-20,5001,5030,4924,4992,18042,54117.0,10427106.0
2006-07-21,4905,4991,4895,4896,14004,53074.0,10427106.0
2006-07-24,4991,5020,4924,5001,29877,54221.0,10427106.0
2006-07-25,5011,5261,5001,5126,63736,55576.0,10427106.0
2006-07-26,5126,5636,5078,5405,212398,58600.0,10427106.0
2006-07-27,5309,5443,5222,5367,47277,58183.0,10427106.0
2006-07-28,5386,5520,5193,5194,91478,56306.0,10427106.0
2006-07-31,5299,5309,5193,5194,51357,56306.0,10427106.0
2006-08-01,5155,5193,5049,5049,24354,54742.0,10427106.0
2006-08-02,4972,5145,4972,5030,16521,54534.0,10427106.0
2006-08-03,5049,5145,5030,5098,22138,55264.0,10427106.0
2006-08-04,5049,5232,4962,5098,33046,55264.0,10427106.0
2006-08-07,5136,5145,5001,5078,23027,55055.0,10427106.0
2006-08-08,5030,5078,5001,5021,15766,54429.0,10427106.0
2006-08-09,5097,5097,5020,5040,19875,54638.0,10427106.0
2006-08-10,5039,5087,5020,5069,14775,54951.0,10427106.0
2006-08-11,5001,5126,5001,5098,15294,55264.0,10427106.0
2006-08-14,5039,5097,5020,5069,13887,54951.0,10427106.0
2006-08-16,5087,5184,5039,5049,27255,54742.0,10427106.0
2006-08-17,5049,5126,5049,5117,35452,55472.0,10427106.0
2006-08-18,5087,5097,5001,5021,30028,54429.0,10427106.0
2006-08-21,5030,5097,5011,5021,16151,54429.0,10427106.0
2006-08-22,5030,5087,4914,5088,32167,55159.0,10427106.0
2006-08-23,5049,5126,5001,5001,21825,54221.0,10427106.0
2006-08-24,5011,5078,4905,5078,45889,55055.0,10427106.0
2006-08-25,5116,5116,4962,5078,57634,55055.0,10427106.0
2006-08-28,5318,5511,5155,5290,390514,57349.0,10427106.0
2006-08-29,5289,5578,5280,5453,232582,59122.0,10427106.0
2006-08-30,5549,5549,5289,5376,88773,58288.0,10427106.0
2006-08-31,5424,5472,5261,5328,68933,57766.0,10427106.0
2006-09-01,5299,5366,5251,5328,53689,57766.0,10427106.0
2006-09-04,5328,5520,5328,5396,97465,58496.0,10427106.0
2006-09-05,5386,5511,5357,5511,51310,59747.0,10427106.0
2006-09-06,5472,5693,5472,5502,58313,59643.0,10427106.0
2006-09-07,5472,5472,5366,5415,27141,58705.0,10427106.0
2006-09-08,5453,5530,5386,5405,28301,58600.0,10427106.0
2006-09-11,5405,5501,5299,5444,42072,59017.0,10427106.0
2006-09-12,5386,5472,5366,5367,24523,58183.0,10427106.0
2006-09-13,5376,5424,5299,5328,44778,57766.0,10427106.0
2006-09-14,5328,5366,5299,5357,37257,58079.0,10427106.0
2006-09-15,5318,5501,5309,5463,31211,59226.0,10427106.0
2006-09-18,5463,5607,5414,5578,88137,60477.0,10427106.0
2006-09-19,5626,5915,5597,5819,361262,63084.0,10427106.0
2006-09-20,5924,5934,5818,5896,50353,63918.0,10427106.0
2006-09-21,5838,6088,5741,6088,82880,66004.0,10427106.0
2006-09-22,5943,6049,5847,5963,21999,64648.0,10427106.0
2006-09-25,5963,6059,5780,5934,68478,64335.0,10427106.0
2006-09-26,5895,6107,5847,6107,66739,66212.0,10427106.0
2006-09-27,6492,6588,6174,6338,424575,68715.0,10427106.0
2006-09-28,6338,6472,6232,6300,196198,68298.0,10427106.0
2006-09-29,6309,6386,6251,6300,145457,68298.0,10427106.0
2006-10-02,6347,6578,6203,6550,115383,71009.0,10427106.0
2006-10-04,6636,6713,6453,6463,137148,70070.0,10427106.0
2006-10-09,6309,6424,5588,5925,197476,64231.0,10427106.0
2006-10-10,5924,6242,5924,6194,77752,67151.0,10427106.0
2006-10-11,6136,6251,6068,6242,45055,67672.0,10427106.0
2006-10-12,6203,6434,6107,6434,60970,69757.0,10427106.0
2006-10-13,6482,6732,6482,6723,144295,72885.0,10427106.0
2006-10-16,6799,6876,6626,6733,99144,72990.0,10427106.0
2006-10-17,6761,6761,6415,6598,87895,71530.0,10427106.0
2006-10-18,6569,6636,6511,6617,58923,71738.0,10427106.0
2006-10-19,6617,6694,6540,6656,73027,72156.0,10427106.0
2006-10-20,6646,6713,6607,6617,45923,71738.0,10427106.0
