인트로메딕(150840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-09-04,6850,7100,6750,6750,262127,96811.0,7171178.0
2015-09-07,6950,7025,6750,6900,106115,98962.0,7171178.0
2015-09-08,6850,7149,6775,6975,109306,100038.0,7171178.0
2015-09-09,7075,7125,6875,6900,76610,98962.0,7171178.0
2015-09-10,6900,7625,6874,7350,423456,105416.0,7171178.0
2015-09-11,7400,7650,7300,7475,269359,107209.0,7171178.0
2015-09-14,7549,7575,7149,7275,168145,104341.0,7171178.0
2015-09-15,7149,7949,7149,7775,449288,111512.0,7171178.0
2015-09-16,7775,8375,7650,8200,448965,117607.0,7171178.0
2015-09-17,8300,8375,8025,8150,332332,116890.0,7171178.0
2015-09-18,8225,8600,8125,8525,385290,122269.0,7171178.0
2015-09-21,8525,8975,8325,8825,300147,126571.0,7171178.0
2015-09-22,8900,9200,8650,8675,323040,124420.0,7171178.0
2015-09-23,8500,8500,8025,8150,362269,116890.0,7171178.0
2015-09-24,8100,8375,8075,8300,210729,119042.0,7171178.0
2015-09-25,8300,8675,8175,8675,207121,124420.0,7171178.0
2015-09-30,8625,9025,8525,8800,254860,126213.0,7171178.0
2015-10-01,8775,8975,8625,8900,148868,127647.0,7171178.0
2015-10-02,8925,9450,8875,9400,300072,134818.0,7171178.0
2015-10-05,9450,9675,9300,9400,239149,134818.0,7171178.0
2015-10-06,9400,9750,8950,9025,421603,129440.0,7171178.0
2015-10-07,8925,9475,8900,9475,161903,135894.0,7171178.0
2015-10-08,9675,9675,9325,9350,129724,134101.0,7171178.0
2015-10-12,9200,9525,8875,9450,134587,135535.0,7171178.0
2015-10-13,9600,9600,9100,9225,123685,132308.0,7171178.0
2015-10-14,9250,9325,8900,9000,197927,129081.0,7171178.0
2015-10-15,8900,9375,8900,9350,181666,134101.0,7171178.0
2015-10-16,9450,9725,9075,9350,259853,134101.0,7171178.0
2015-10-19,9350,9550,9150,9250,67346,132667.0,7171178.0
2015-10-20,9175,9350,9100,9175,117149,131591.0,7171178.0
2015-10-21,9175,9275,9050,9100,110589,130515.0,7171178.0
2015-10-22,9125,9249,7724,8050,447704,115456.0,7171178.0
2015-10-23,8025,8250,7725,7975,378063,114380.0,7171178.0
2015-10-26,8100,8450,8050,8150,155060,116890.0,7171178.0
2015-10-27,8049,8200,7825,8025,104482,115097.0,7171178.0
2015-10-28,8075,8400,7675,8400,243440,120476.0,7171178.0
2015-10-29,8400,9225,8325,8875,389341,127288.0,7171178.0
2015-10-30,8725,8850,8075,8175,362002,117249.0,7171178.0
2015-11-02,8200,8275,8024,8050,115699,115456.0,7171178.0
2015-11-03,8100,9900,8000,8650,932187,124061.0,7171178.0
2015-11-04,8650,8900,7975,8075,1097802,115815.0,7171178.0
2015-11-05,8200,8700,8125,8550,716776,122627.0,7171178.0
2015-11-06,8550,8600,8150,8325,549083,119400.0,7171178.0
2015-11-09,8125,8200,6850,6950,1170910,99679.0,7171178.0
2015-11-10,6950,6950,6275,6450,583714,92508.0,7171178.0
2015-11-11,6450,7050,6125,6750,627765,96811.0,7171178.0
2015-11-12,6700,7400,6550,7250,331859,103982.0,7171178.0
2015-11-13,7175,7500,6950,7300,245670,104699.0,7171178.0
2015-11-16,7100,7750,7000,7750,271689,111153.0,7171178.0
2015-11-17,7800,7825,7500,7550,232467,108285.0,7171178.0
2015-11-18,7550,7700,7200,7200,164580,103265.0,7171178.0
2015-11-19,7250,7475,7124,7450,182319,106851.0,7171178.0
2015-11-20,7500,7800,7250,7300,185523,104699.0,7171178.0
2015-11-23,7400,7775,7400,7525,220755,107926.0,7171178.0
2015-11-24,7575,7675,7400,7575,93223,108643.0,7171178.0
2015-11-25,7600,7675,7500,7500,162347,107568.0,7171178.0
2015-11-26,7600,7625,7249,7425,163602,106492.0,7171178.0
2015-11-27,7350,7475,7024,7250,191530,103982.0,7171178.0
2015-11-30,7250,7325,7100,7200,107586,103265.0,7171178.0
2015-12-01,7149,7250,6925,7075,149218,101472.0,7171178.0
2015-12-02,7025,7125,6900,6900,152480,98962.0,7171178.0
2015-12-03,6850,7825,6825,7475,427501,107209.0,7171178.0
2015-12-04,7550,7700,7249,7325,198445,105058.0,7171178.0
2015-12-07,7350,7450,6900,7050,194264,101114.0,7171178.0
2015-12-08,6925,7025,6825,6875,108708,98604.0,7171178.0
2015-12-09,6800,6875,6549,6775,143991,97169.0,7171178.0
2015-12-10,6700,6800,6450,6550,194718,93942.0,7171178.0
2015-12-11,6475,6775,6450,6500,119074,93225.0,7171178.0
2015-12-14,6350,6449,5849,5925,268804,84978.0,7171178.0
2015-12-15,5950,6550,5950,6250,148697,89640.0,7171178.0
2015-12-16,6450,6550,6250,6450,90971,92508.0,7171178.0
2015-12-17,6575,6575,6200,6200,138793,88923.0,7171178.0
2015-12-18,6200,6500,6100,6375,145393,91433.0,7171178.0
2015-12-21,6325,6325,6075,6125,137427,87847.0,7171178.0
2015-12-22,6150,6200,6000,6025,95438,86413.0,7171178.0
2015-12-23,6074,6074,5900,5950,96989,85337.0,7171178.0
2015-12-24,6000,6000,5825,5875,108865,84261.0,7171178.0
2015-12-28,5875,5875,5625,5650,132061,81034.0,7171178.0
2015-12-29,5600,5925,5600,5775,158125,82827.0,7171178.0
2015-12-30,5749,5949,5749,5875,81028,84261.0,7171178.0
2016-01-04,5875,6075,5825,5825,118288,83544.0,7171178.0
2016-01-05,5775,5875,5675,5825,110617,83544.0,7171178.0
2016-01-06,5825,6125,5825,5950,148575,85337.0,7171178.0
2016-01-07,5974,6050,5825,5950,92848,85337.0,7171178.0
2016-01-08,5800,5950,5700,5950,65957,85337.0,7171178.0
2016-01-11,5900,6025,5800,5800,82226,83186.0,7171178.0
2016-01-12,5875,5925,5700,5700,73361,81751.0,7171178.0
2016-01-13,5750,6100,5725,6025,165735,86413.0,7171178.0
2016-01-14,5900,6025,5800,5875,87216,84261.0,7171178.0
2016-01-15,5900,5975,5725,5775,96442,82827.0,7171178.0
2016-01-18,5649,6100,5649,6025,125561,86413.0,7171178.0
2016-01-19,6025,6525,5975,6500,287732,93225.0,7171178.0
2016-01-20,6575,6575,6025,6175,181426,88564.0,7171178.0
2016-01-21,6125,6274,5974,6150,92577,88205.0,7171178.0
2016-01-22,6175,6200,6000,6075,112828,87130.0,7171178.0
2016-01-25,6100,6400,6100,6175,166643,88564.0,7171178.0
2016-01-26,6125,6175,6000,6100,110980,87488.0,7171178.0
2016-01-27,6125,6149,5949,5975,95363,85696.0,7171178.0
2016-01-28,5925,6050,5900,5950,90481,85337.0,7171178.0
2016-01-29,5950,6050,5900,6050,56680,86771.0,7171178.0
2016-02-01,6125,6125,5900,5950,76382,85337.0,7171178.0
2016-02-02,6000,6000,5850,5875,97207,84261.0,7171178.0
2016-02-03,5825,5900,5749,5875,84321,84261.0,7171178.0
2016-02-04,5825,5925,5775,5900,47869,84620.0,7171178.0
2016-02-05,5900,5900,5700,5775,76095,82827.0,7171178.0
2016-02-11,5525,5625,5400,5400,118861,77449.0,7171178.0
2016-02-12,5150,5300,4585,4635,379868,66477.0,7171178.0
2016-02-15,4650,5950,4650,5500,664590,78883.0,7171178.0
2016-02-16,5350,5750,5275,5325,218982,76373.0,7171178.0
2016-02-17,5325,5650,5325,5425,149473,77807.0,7171178.0
2016-02-18,5450,5500,5375,5425,58717,77807.0,7171178.0
2016-02-19,5450,5600,5350,5375,79560,77090.0,7171178.0
2016-02-22,5350,5425,5275,5375,51987,77090.0,7171178.0
2016-02-23,5375,5600,5325,5350,97292,76732.0,7171178.0
2016-02-24,5350,5500,5250,5450,66806,78166.0,7171178.0
2016-02-25,5450,5575,5350,5350,56163,76732.0,7171178.0
2016-02-26,5400,5500,5325,5450,68917,78166.0,7171178.0
2016-02-29,5425,5550,5350,5400,68643,77449.0,7171178.0
2016-03-02,5450,5525,5375,5400,66831,77449.0,7171178.0
2016-03-03,5375,5450,5300,5350,61183,76732.0,7171178.0
2016-03-04,5400,5400,5175,5300,98011,76014.0,7171178.0
2016-03-07,5350,5350,5150,5150,107745,73863.0,7171178.0
2016-03-08,5100,5175,5000,5125,107210,73505.0,7171178.0
2016-03-09,5125,5550,5050,5425,211650,77807.0,7171178.0
2016-03-10,5375,5725,5375,5650,161871,81034.0,7171178.0
2016-03-11,5675,5900,5550,5775,188503,82827.0,7171178.0
2016-03-14,5850,5850,5600,5650,112341,81034.0,7171178.0
2016-03-15,5625,5725,5450,5650,114154,81034.0,7171178.0
2016-03-16,5650,5675,5525,5525,46991,79242.0,7171178.0
2016-03-17,5625,5625,5450,5475,64570,78524.0,7171178.0
2016-03-18,5550,5825,5475,5825,162394,83544.0,7171178.0
2016-03-21,5900,5924,5725,5850,130790,83903.0,7171178.0
2016-03-22,5874,5950,5725,5950,122118,85337.0,7171178.0
2016-03-23,5925,6000,5850,5975,97883,85696.0,7171178.0
2016-03-24,5974,6000,5825,5950,111493,85337.0,7171178.0
2016-03-25,5925,5925,5775,5775,87276,83185.0,7202178.0
2016-03-28,5775,5925,5700,5825,81391,83905.0,7202178.0
2016-03-29,5875,5875,5749,5875,85553,84626.0,7202178.0
2016-03-30,5950,6050,5850,5900,126359,84986.0,7202178.0
2016-03-31,5900,5950,5750,5825,74603,83905.0,7202178.0
2016-04-01,5800,5825,5500,5550,245354,79944.0,7202178.0
2016-04-04,5600,5650,5500,5625,93582,81025.0,7202178.0
2016-04-05,5600,5600,5475,5600,64619,80664.0,7202178.0
2016-04-06,5625,5625,5450,5500,65661,79224.0,7202178.0
2016-04-07,5525,5550,5100,5450,103744,78504.0,7202178.0
2016-04-08,5425,5475,5275,5475,96459,78864.0,7202178.0
2016-04-11,5500,5550,5425,5425,41398,78144.0,7202178.0
2016-04-12,5475,5475,5300,5375,80807,77423.0,7202178.0
2016-04-14,5400,5500,5300,5475,67174,78864.0,7202178.0
2016-04-15,5475,5475,5350,5375,38272,77423.0,7202178.0
2016-04-18,5375,5400,5200,5250,115187,75623.0,7202178.0
2016-04-19,5225,5300,5125,5250,92142,75623.0,7202178.0
2016-04-20,5225,5525,5225,5400,129735,77784.0,7202178.0
2016-04-21,5475,5475,5300,5400,52833,77784.0,7202178.0
2016-04-22,5400,5425,5200,5375,59722,77423.0,7202178.0
2016-04-25,5400,5400,5250,5300,51748,76343.0,7202178.0
2016-04-26,5300,5300,5200,5275,75481,75983.0,7202178.0
2016-04-27,5275,5325,5200,5200,47845,74903.0,7202178.0
2016-04-28,5200,5350,5175,5200,81537,74903.0,7202178.0
2016-04-29,5200,5350,5200,5325,52113,76703.0,7202178.0
2016-05-02,5375,5775,5275,5700,422522,82105.0,7202178.0
2016-05-03,5675,5700,5575,5700,91765,82105.0,7202178.0
2016-05-04,5650,5950,5650,5750,220806,82825.0,7202178.0
2016-05-09,5725,5750,5300,5450,117357,78504.0,7202178.0
2016-05-10,5475,5575,5350,5500,102493,79224.0,7202178.0
2016-05-11,5525,5575,5400,5475,51388,78864.0,7202178.0
2016-05-12,5425,5450,5050,5250,233334,75623.0,7202178.0
2016-05-13,5275,5275,5075,5150,98699,74182.0,7202178.0
2016-05-16,5150,5225,5050,5100,76070,73462.0,7202178.0
2016-05-17,5075,5200,4975,5125,99024,73822.0,7202178.0
2016-05-18,5050,5150,4910,4910,154153,70725.0,7202178.0
2016-05-19,4900,4945,4635,4805,204234,69213.0,7202178.0
2016-05-20,4800,4950,4800,4925,120463,70941.0,7202178.0
2016-05-23,4995,5275,4985,5275,195186,75983.0,7202178.0
2016-05-24,5225,5300,5075,5100,133854,73462.0,7202178.0
2016-05-25,5175,5675,5175,5250,577560,75623.0,7202178.0
2016-05-26,5300,5400,5175,5350,109919,77063.0,7202178.0
2016-05-27,5350,5475,5250,5300,87545,76343.0,7202178.0
2016-05-30,5250,5300,4990,5150,142945,74182.0,7202178.0
2016-05-31,5075,5275,5075,5250,95360,75623.0,7202178.0
2016-06-01,5300,5325,5100,5225,92348,75263.0,7202178.0
2016-06-02,5200,5400,5150,5375,150345,77423.0,7202178.0
2016-06-03,5375,5475,5300,5400,110390,77784.0,7202178.0
2016-06-07,5350,5475,5275,5325,90140,76703.0,7202178.0
2016-06-08,5325,5325,5100,5175,115515,74543.0,7202178.0
2016-06-09,5175,5300,5075,5100,149490,73462.0,7202178.0
2016-06-10,5075,5150,4995,5075,110220,73102.0,7202178.0
2016-06-13,5025,5075,4975,5025,50570,72382.0,7202178.0
2016-06-14,4980,5025,4905,4955,81015,71374.0,7202178.0
2016-06-15,5000,5050,4915,4995,46495,71950.0,7202178.0
2016-06-16,5025,5025,4835,4925,76959,70941.0,7202178.0
2016-06-17,4950,4975,4845,4865,61475,70077.0,7202178.0
2016-06-20,4800,4885,4690,4845,107159,69789.0,7202178.0
2016-06-21,4850,4940,4850,4885,44726,70365.0,7202178.0
2016-06-22,4850,4925,4795,4805,57302,69213.0,7202178.0
2016-06-23,4815,4815,4570,4650,154048,66980.0,7202178.0
2016-06-24,4700,4700,4025,4140,286495,59634.0,7202178.0
2016-06-27,4004,4340,3995,4325,85446,62299.0,7202178.0
2016-06-28,4210,4590,4210,4415,83070,63595.0,7202178.0
2016-06-29,4440,4540,4370,4450,63026,64099.0,7202178.0
2016-06-30,4475,4535,4390,4440,54502,63955.0,7202178.0
2016-07-01,4440,4495,4435,4455,45871,64171.0,7202178.0
2016-07-04,4525,4535,4400,4455,57101,64171.0,7202178.0
2016-07-05,4415,4465,4395,4400,64420,63379.0,7202178.0
2016-07-06,4400,4435,4325,4350,45432,62659.0,7202178.0
2016-07-07,4365,4540,4365,4490,86206,64676.0,7202178.0
2016-07-08,4470,4505,4375,4410,56280,63523.0,7202178.0
2016-07-11,4365,4520,4365,4520,38673,65108.0,7202178.0
2016-07-12,4510,4545,4400,4440,59295,63955.0,7202178.0
2016-07-13,4440,4665,4400,4665,133221,67196.0,7202178.0
2016-07-14,4675,4895,4635,4775,162210,68781.0,7202178.0
2016-07-15,4880,4880,4695,4755,56524,68493.0,7202178.0
2016-07-18,4740,4785,4665,4680,24165,67412.0,7202178.0
2016-07-19,4650,4720,4550,4575,41092,65900.0,7202178.0
2016-07-20,4995,5850,4810,5175,3859379,74543.0,7202178.0
2016-07-21,5100,5150,4945,4985,517042,71806.0,7202178.0
2016-07-22,5000,5025,4780,4780,275568,68853.0,7202178.0
2016-07-25,4760,4945,4750,4865,114907,70077.0,7202178.0
2016-07-26,4900,4900,4775,4785,92781,68925.0,7202178.0
2016-07-27,4780,4850,4750,4795,49596,69069.0,7202178.0
2016-07-28,4775,5100,4720,4920,262482,70869.0,7202178.0
2016-07-29,4920,4975,4865,4895,73997,70509.0,7202178.0
2016-08-01,4895,4950,4800,4870,81523,70149.0,7202178.0
2016-08-02,4830,4890,4775,4875,55076,70221.0,7202178.0
2016-08-03,4820,5475,4795,5000,761762,72022.0,7202178.0
2016-08-04,5000,5175,4970,5075,181444,73102.0,7202178.0
2016-08-05,5100,5125,5000,5025,75518,72382.0,7202178.0
2016-08-08,5100,5550,5025,5400,532803,77784.0,7202178.0
2016-08-09,5400,5750,5325,5750,661905,82825.0,7202178.0
2016-08-10,5675,5800,5525,5625,203278,81025.0,7202178.0
2016-08-11,5600,5900,5550,5625,259678,81025.0,7202178.0
2016-08-12,5625,5675,5450,5550,120612,79944.0,7202178.0
2016-08-16,5450,5475,5150,5250,230842,75623.0,7202178.0
2016-08-17,5225,5250,5025,5175,132845,74543.0,7202178.0
2016-08-18,5200,5300,5000,5050,146035,72742.0,7202178.0
2016-08-19,5125,5175,5000,5075,92567,73102.0,7202178.0
2016-08-22,5025,5075,4850,4890,99557,70437.0,7202178.0
2016-08-23,4935,5150,4890,4965,69539,71518.0,7202178.0
2016-08-24,4975,5175,4975,5050,44928,72742.0,7202178.0
2016-08-25,5075,5075,4970,5000,63948,72022.0,7202178.0
2016-08-26,5000,5025,4890,4960,62962,71446.0,7202178.0
2016-08-29,4975,5000,4820,4850,66381,69861.0,7202178.0
2016-08-30,4850,4990,4825,4870,24762,70149.0,7202178.0
2016-08-31,4825,4970,4600,4730,96122,68133.0,7202178.0
2016-09-01,4650,4820,4650,4715,61965,67917.0,7202178.0
2016-09-02,4665,4745,4625,4740,41760,68277.0,7202178.0
2016-09-05,4690,4765,4650,4685,62707,67484.0,7202178.0
2016-09-06,4705,4750,4660,4715,25342,67917.0,7202178.0
2016-09-07,4715,4800,4700,4700,52396,67700.0,7202178.0
2016-09-08,4710,4750,4580,4625,47052,66620.0,7202178.0
2016-09-09,4570,4660,4480,4635,68219,66764.0,7202178.0
2016-09-12,4550,4625,4525,4550,36193,65540.0,7202178.0
2016-09-13,4555,4715,4555,4710,52594,67845.0,7202178.0
2016-09-19,4710,4710,4560,4675,39925,67340.0,7202178.0
2016-09-20,4710,4710,4605,4640,38956,66836.0,7202178.0
2016-09-21,4710,4710,4635,4680,27019,67412.0,7202178.0
2016-09-22,4685,4840,4680,4800,47772,69141.0,7202178.0
2016-09-23,4810,4880,4775,4850,45353,69861.0,7202178.0
2016-09-26,4850,4945,4765,4840,31143,69717.0,7202178.0
2016-09-27,4840,4865,4710,4770,31978,68709.0,7202178.0
2016-09-28,4745,4795,4725,4725,17997,68061.0,7202178.0
2016-09-29,4825,4825,4735,4775,28421,68781.0,7202178.0
2016-09-30,4710,4770,4550,4620,43632,66548.0,7202178.0
2016-10-04,4550,4610,4500,4605,85841,66332.0,7202178.0
2016-10-05,4545,4610,4545,4545,30902,65468.0,7202178.0
2016-10-06,4550,4690,4550,4625,33882,66620.0,7202178.0
2016-10-07,4595,4675,4540,4560,30308,65684.0,7202178.0
2016-10-10,4600,4635,4560,4610,15971,66404.0,7202178.0
2016-10-11,4645,4645,4500,4585,36736,66044.0,7202178.0
2016-10-12,4545,4605,4520,4605,10306,66332.0,7202178.0
2016-10-13,4630,4895,4630,4700,130372,67700.0,7202178.0
2016-10-14,4700,4770,4560,4700,27210,67700.0,7202178.0
2016-10-17,4735,4740,4535,4535,44619,65324.0,7202178.0
2016-10-18,4540,4570,4465,4520,41224,65108.0,7202178.0
2016-10-19,4520,4550,4455,4515,31007,65036.0,7202178.0
2016-10-20,4535,4540,4425,4475,32288,64459.0,7202178.0
2016-10-21,4485,4490,4275,4325,98466,62299.0,7202178.0
2016-10-24,4300,4365,4155,4185,61762,60282.0,7202178.0
2016-10-25,4160,4200,3945,3955,103063,56969.0,7202178.0
2016-10-26,3885,4020,3775,3955,60418,56969.0,7202178.0
2016-10-27,3970,4090,3960,4085,35375,58842.0,7202178.0
2016-10-28,4185,4185,3950,3985,23348,57401.0,7202178.0
2016-10-31,4010,4010,3750,3770,43079,54304.0,7202178.0
2016-11-01,3565,3900,3565,3785,57072,54520.0,7202178.0
2016-11-02,3815,3815,3450,3745,101209,53944.0,7202178.0
2016-11-03,3505,3655,3425,3425,79399,49335.0,7202178.0
2016-11-04,3370,3415,3080,3185,207428,45878.0,7202178.0
2016-11-07,3200,3345,3145,3310,80685,47678.0,7202178.0
2016-11-08,3500,3595,3380,3480,115120,50127.0,7202178.0
2016-11-09,3440,3590,3150,3335,106546,48039.0,7202178.0
2016-11-10,3435,3625,3405,3580,80997,51568.0,7202178.0
2016-11-11,3615,3615,3475,3570,24021,51424.0,7202178.0
2016-11-14,3515,3565,3450,3525,28119,50775.0,7202178.0
2016-11-15,3565,3565,3415,3450,40744,49695.0,7202178.0
2016-11-16,3500,3550,3310,3500,26792,50415.0,7202178.0
2016-11-17,3475,3525,3430,3490,32964,50271.0,7202178.0
2016-11-18,3550,3550,3385,3410,49346,49119.0,7202178.0
2016-11-21,3435,3450,3275,3350,43668,48255.0,7202178.0
2016-11-22,3365,3465,3360,3440,28037,49551.0,7202178.0
2016-11-23,3455,3460,3375,3440,27540,49551.0,7202178.0
2016-11-24,3450,3495,3350,3390,27803,48831.0,7202178.0
2016-11-25,3420,3420,3325,3400,21085,48975.0,7202178.0
2016-11-28,3375,3485,3300,3300,42230,47534.0,7202178.0
2016-11-29,3275,3350,3225,3290,18068,47390.0,7202178.0
2016-11-30,3235,3285,3140,3220,47695,46382.0,7202178.0
2016-12-01,3250,3400,3185,3335,38814,48039.0,7202178.0
2016-12-02,3365,3395,3300,3360,23115,48399.0,7202178.0
2016-12-05,3305,3375,3300,3330,19683,47967.0,7202178.0
2016-12-06,3330,3410,3330,3330,8636,47967.0,7202178.0
2016-12-07,3355,3370,3255,3300,14273,47534.0,7202178.0
2016-12-08,3295,3340,3285,3320,17485,47822.0,7202178.0
2016-12-09,3335,3410,3325,3410,28342,49119.0,7202178.0
2016-12-12,3410,3500,3395,3500,50982,50415.0,7202178.0
2016-12-13,3500,3540,3455,3540,22890,50991.0,7202178.0
2016-12-14,3540,3605,3505,3545,21362,51063.0,7202178.0
2016-12-15,3985,4470,3760,4040,1250578,58194.0,7202178.0
2016-12-16,4000,4040,3775,3775,323823,54376.0,7202178.0
2016-12-19,3720,3800,3650,3690,81286,53152.0,7202178.0
2016-12-20,3690,3710,3600,3600,63090,51856.0,7202178.0
2016-12-21,3600,3710,3530,3700,90210,53296.0,7202178.0
2016-12-22,3705,3705,3625,3625,33527,52216.0,7202178.0
2016-12-23,3670,3735,3590,3595,55276,51784.0,7202178.0
2016-12-26,3600,3660,3550,3570,27537,51424.0,7202178.0
2016-12-27,3570,3630,3525,3585,24101,51640.0,7202178.0
2016-12-28,3555,3675,3555,3630,25442,52288.0,7202178.0
2016-12-29,3625,3700,3625,3680,20885,53008.0,7202178.0
2017-01-02,3720,3720,3600,3625,20133,52216.0,7202178.0
2017-01-03,3605,3705,3605,3640,48779,52432.0,7202178.0
2017-01-04,3685,3785,3645,3785,122441,54520.0,7202178.0
2017-01-05,3745,3855,3735,3785,100343,54520.0,7202178.0
2017-01-06,3785,3835,3740,3815,41396,54953.0,7202178.0
2017-01-09,3780,3815,3720,3745,40703,53944.0,7202178.0
2017-01-10,3745,3745,3680,3735,25599,53800.0,7202178.0
2017-01-11,3710,3755,3690,3720,35798,53584.0,7202178.0
2017-01-12,3745,3745,3600,3615,33397,52072.0,7202178.0
2017-01-13,3665,3670,3535,3565,39270,51352.0,7202178.0
2017-01-16,3545,3585,3455,3500,30810,50415.0,7202178.0
2017-01-17,3535,3535,3470,3515,12752,50631.0,7202178.0
2017-01-18,3500,3650,3465,3605,52421,51928.0,7202178.0
2017-01-19,3605,3650,3550,3595,28076,51784.0,7202178.0
2017-01-20,3635,3635,3580,3625,26234,52216.0,7202178.0
2017-01-23,3650,3680,3575,3630,37554,52288.0,7202178.0
2017-01-24,3660,3685,3550,3670,52267,52864.0,7202178.0
2017-01-25,3670,3695,3600,3675,15632,52936.0,7202178.0
2017-01-26,3675,3685,3600,3610,29295,52000.0,7202178.0
2017-01-31,3620,3620,3550,3580,28150,51568.0,7202178.0
2017-02-01,3570,3615,3545,3600,31714,51856.0,7202178.0
2017-02-02,3670,3670,3550,3600,34196,51856.0,7202178.0
2017-02-03,3600,3600,3505,3510,43012,50559.0,7202178.0
2017-02-06,3460,3570,3450,3465,24963,49911.0,7202178.0
2017-02-07,3465,3555,3415,3525,25679,50775.0,7202178.0
2017-02-08,3525,3540,3455,3455,15526,49767.0,7202178.0
2017-02-09,3495,3495,3375,3390,36667,48831.0,7202178.0
2017-02-10,3375,3435,3350,3390,16552,48831.0,7202178.0
2017-02-13,3435,3435,3330,3370,17133,48543.0,7202178.0
2017-02-14,3370,3415,3300,3350,23866,48255.0,7202178.0
2017-02-15,3350,3490,3330,3470,23920,49983.0,7202178.0
2017-02-16,3490,3490,3365,3380,20077,48687.0,7202178.0
2017-02-17,3420,3425,3360,3420,11187,49263.0,7202178.0
2017-02-20,3370,3420,3370,3410,17130,49119.0,7202178.0
2017-02-21,3415,3420,3370,3395,15863,48903.0,7202178.0
2017-02-22,3365,3465,3350,3455,45539,49767.0,7202178.0
2017-02-23,3455,3465,3405,3435,36418,49479.0,7202178.0
2017-02-24,3405,3470,3375,3440,27810,49551.0,7202178.0
2017-02-27,3405,3465,3405,3440,17587,49551.0,7202178.0
2017-02-28,3450,3610,3440,3600,80536,51856.0,7202178.0
2017-03-02,3600,3625,3525,3600,33473,51856.0,7202178.0
2017-03-03,3560,3610,3475,3600,16004,51856.0,7202178.0
2017-03-06,3600,3740,3570,3665,73465,52792.0,7202178.0
2017-03-07,3605,3640,3510,3600,52000,51856.0,7202178.0
2017-03-08,3595,3740,3580,3610,30689,52000.0,7202178.0
2017-03-09,3640,3675,3570,3600,19763,51856.0,7202178.0
2017-03-10,3625,3635,3505,3590,16036,51712.0,7202178.0
2017-03-13,3590,3740,3540,3690,43795,53152.0,7202178.0
2017-03-14,3655,3690,3580,3650,15773,52576.0,7202178.0
2017-03-15,3640,3710,3530,3575,112865,51496.0,7202178.0
2017-03-16,3560,3615,3530,3530,16264,50847.0,7202178.0
2017-03-17,3530,3575,3475,3485,43257,50199.0,7202178.0
2017-03-20,3500,3500,3410,3445,16223,49623.0,7202178.0
2017-03-21,3405,3520,3405,3480,7503,50127.0,7202178.0
2017-03-22,3390,3520,3390,3440,6286,49551.0,7202178.0
2017-03-23,3490,3700,3395,3425,30758,49335.0,7202178.0
2017-03-24,3375,3470,3350,3425,10845,49335.0,7202178.0
2017-03-27,3365,3445,3345,3420,19514,49263.0,7202178.0
2017-03-28,3400,3410,3300,3400,51864,48975.0,7202178.0
2017-03-29,3400,3650,3365,3485,67267,50199.0,7202178.0
2017-03-30,3350,3440,3350,3415,31749,49191.0,7202178.0
2017-03-31,3380,3420,3345,3400,35812,48975.0,7202178.0
2017-04-03,3400,3595,3395,3570,127926,51424.0,7202178.0
2017-04-04,3550,3650,3550,3620,71295,52144.0,7202178.0
2017-04-05,3625,3625,3555,3625,54511,52216.0,7202178.0
2017-04-06,3625,3640,3570,3620,31655,52144.0,7202178.0
2017-04-07,3620,3645,3595,3600,26557,51856.0,7202178.0
2017-04-10,3605,3610,3560,3565,11457,51352.0,7202178.0
2017-04-11,3590,3590,3500,3550,29237,51135.0,7202178.0
2017-04-12,3550,3550,3475,3510,12296,50559.0,7202178.0
2017-04-13,3505,3540,3430,3450,55745,49695.0,7202178.0
2017-04-14,3445,3445,3375,3430,26613,49407.0,7202178.0
2017-04-17,3420,3450,3380,3450,17638,49695.0,7202178.0
2017-04-18,3470,3650,3400,3630,110912,52288.0,7202178.0
2017-04-19,3675,4170,3675,3855,1660021,55529.0,7202178.0
2017-04-20,3805,3845,3695,3825,168542,55097.0,7202178.0
2017-04-21,3850,3920,3750,3900,73821,56177.0,7202178.0
2017-04-24,3820,3945,3810,3855,74781,55529.0,7202178.0
2017-04-25,3915,4040,3900,4040,124787,58194.0,7202178.0
2017-04-26,4100,4175,4065,4100,197263,59058.0,7202178.0
2017-04-27,4100,4210,4025,4125,84163,59418.0,7202178.0
2017-04-28,4125,4175,4020,4105,71902,59130.0,7202178.0
2017-05-02,4055,4105,3950,3960,66319,57041.0,7202178.0
2017-05-04,3950,4090,3945,4045,83745,58266.0,7202178.0
2017-05-08,4045,4235,4005,4150,121321,59778.0,7202178.0
2017-05-10,4140,4325,4140,4295,92455,61867.0,7202178.0
2017-05-11,4295,4340,4200,4240,71296,61074.0,7202178.0
2017-05-12,4240,4435,4200,4290,94012,61795.0,7202178.0
2017-05-15,4290,4400,4275,4340,55862,62515.0,7202178.0
2017-05-16,4395,4395,4195,4260,70710,61363.0,7202178.0
2017-05-17,4200,4305,4100,4120,49044,59346.0,7202178.0
2017-05-18,4100,4185,4050,4070,47311,58626.0,7202178.0
2017-05-19,4140,4140,4015,4070,50087,58626.0,7202178.0
2017-05-22,4150,4150,3875,3910,58171,56321.0,7202178.0
2017-05-23,3925,4000,3850,3890,37236,56033.0,7202178.0
2017-05-24,3950,3990,3860,3915,36935,56393.0,7202178.0
