옵트론텍(082210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-06-18,8470,8470,8290,8300,270945,165942.0,19993002.0
2012-06-19,8310,8380,8230,8250,153798,164942.0,19993002.0
2012-06-20,8430,8960,8420,8600,765843,171940.0,19993002.0
2012-06-21,8700,8910,8680,8750,578580,174939.0,19993002.0
2012-06-22,8600,9600,8540,9600,1577712,191933.0,19993002.0
2012-06-25,9720,10300,9450,9500,1953631,189934.0,19993002.0
2012-06-26,9500,9760,9350,9610,796989,192133.0,19993002.0
2012-06-27,9700,9720,9400,9460,593976,189134.0,19993002.0
2012-06-28,9460,9500,9130,9310,432586,186135.0,19993002.0
2012-06-29,9360,9500,9150,9400,366706,187934.0,19993002.0
2012-07-02,9500,9590,9350,9350,292084,186935.0,19993002.0
2012-07-03,9400,9750,9310,9680,732888,193532.0,19993002.0
2012-07-04,9760,9930,9600,9790,669754,195731.0,19993002.0
2012-07-05,9960,10200,9750,9960,1144419,199130.0,19993002.0
2012-07-06,10050,10100,9710,9800,374129,195931.0,19993002.0
2012-07-09,9670,9730,9460,9460,422020,189134.0,19993002.0
2012-07-10,9450,9530,9230,9400,311953,187934.0,19993002.0
2012-07-11,9480,9560,9320,9460,260195,189134.0,19993002.0
2012-07-12,9500,9500,9020,9210,350144,184136.0,19993002.0
2012-07-13,9200,9370,8410,9350,377719,186935.0,19993002.0
2012-07-16,9430,9640,9430,9450,241614,188934.0,19993002.0
2012-07-17,9460,9460,9110,9110,212108,182136.0,19993002.0
2012-07-18,9060,9240,8680,8710,343567,174139.0,19993002.0
2012-07-19,8810,8930,8490,8750,323712,174939.0,19993002.0
2012-07-20,9030,9360,9000,9110,484513,182136.0,19993002.0
2012-07-23,9110,9110,8720,8740,331597,174739.0,19993002.0
2012-07-24,8640,8780,8100,8550,564076,170940.0,19993002.0
2012-07-25,8460,8680,8170,8400,177350,167941.0,19993002.0
2012-07-26,8400,8520,8350,8410,168210,168141.0,19993002.0
2012-07-27,8470,8680,8470,8630,160504,172540.0,19993002.0
2012-07-30,8650,8700,8370,8440,189387,168741.0,19993002.0
2012-07-31,8410,8610,8200,8550,213446,170940.0,19993002.0
2012-08-01,8530,8650,8390,8430,136331,168541.0,19993002.0
2012-08-02,8400,8480,8250,8350,125863,166942.0,19993002.0
2012-08-03,8200,8430,8200,8430,104082,168541.0,19993002.0
2012-08-06,8540,8700,8430,8700,174880,173939.0,19993002.0
2012-08-07,8690,8920,8690,8760,314870,175139.0,19993002.0
2012-08-08,9000,9000,8790,8830,343184,176538.0,19993002.0
2012-08-09,8860,8930,8740,8920,269260,178338.0,19993002.0
2012-08-10,8950,9180,8890,9100,325829,181936.0,19993002.0
2012-08-13,9190,9400,9160,9190,357763,183736.0,19993002.0
2012-08-14,9290,9400,9150,9220,375253,184335.0,19993002.0
2012-08-16,9180,9290,9010,9220,268798,184335.0,19993002.0
2012-08-17,9280,9360,8950,8970,366445,179337.0,19993002.0
2012-08-20,8890,9060,8770,8920,310254,178338.0,19993002.0
2012-08-21,8930,9340,8930,9250,648283,184935.0,19993002.0
2012-08-22,9200,9250,8970,9020,361009,180337.0,19993002.0
2012-08-23,9020,9190,8850,8980,424785,179537.0,19993002.0
2012-08-24,8850,8930,8770,8790,293884,175738.0,19993002.0
2012-08-27,8280,8390,7660,7800,1388878,155945.0,19993002.0
2012-08-28,7880,8200,7880,8150,796214,162943.0,19993002.0
2012-08-29,8290,8600,8080,8600,639824,171940.0,19993002.0
2012-08-30,8550,8730,8460,8600,448474,171940.0,19993002.0
2012-08-31,8600,9060,8600,9000,748150,179937.0,19993002.0
2012-09-03,9300,9500,9060,9390,913855,187734.0,19993002.0
2012-09-04,9450,9470,8940,8950,604164,178937.0,19993002.0
2012-09-05,8990,9190,8920,9010,393275,180137.0,19993002.0
2012-09-06,9140,9200,8940,9140,310962,182736.0,19993002.0
2012-09-07,9260,9300,9100,9140,276003,182736.0,19993002.0
2012-09-10,9160,9210,8950,9010,206651,180137.0,19993002.0
2012-09-11,9090,9090,8700,8850,509465,176938.0,19993002.0
2012-09-12,8910,8960,8830,8860,317495,177138.0,19993002.0
2012-09-13,8910,9000,8530,8630,556734,172540.0,19993002.0
2012-09-14,8800,8800,8380,8550,508515,170940.0,19993002.0
2012-09-17,8640,8750,8490,8500,269913,169941.0,19993002.0
2012-09-18,8500,8660,8380,8640,367826,172740.0,19993002.0
2012-09-19,8640,8640,8470,8530,213812,170540.0,19993002.0
2012-09-20,8530,8560,8210,8290,347686,165742.0,19993002.0
2012-09-21,8320,8370,8120,8260,341876,165142.0,19993002.0
2012-09-24,8260,8500,8080,8470,408236,169341.0,19993002.0
2012-09-25,8530,8540,8240,8250,191862,164942.0,19993002.0
2012-09-26,8270,8750,8110,8520,658862,170340.0,19993002.0
2012-09-27,8500,8590,8370,8590,201743,171740.0,19993002.0
2012-09-28,8660,9200,8650,9100,795509,181936.0,19993002.0
2012-10-02,9090,9480,9050,9140,705160,182736.0,19993002.0
2012-10-04,9260,9400,9120,9160,530473,183136.0,19993002.0
2012-10-05,9300,9640,9100,9600,1435351,191933.0,19993002.0
2012-10-08,9840,10150,9750,9910,1354743,198131.0,19993002.0
2012-10-09,9990,10100,9610,9700,698409,193932.0,19993002.0
2012-10-10,9560,9900,9420,9810,551613,196131.0,19993002.0
2012-10-11,9790,9950,9520,9650,529195,192932.0,19993002.0
2012-10-12,9640,10300,9610,10250,1280830,204928.0,19993002.0
2012-10-15,10400,10750,9990,10350,1441759,206928.0,19993002.0
2012-10-16,10400,10550,9940,10450,761860,208927.0,19993002.0
2012-10-17,10450,10700,9990,10100,786165,201929.0,19993002.0
2012-10-18,10100,10250,9760,9850,678658,196931.0,19993002.0
2012-10-19,9650,9930,9430,9870,497695,197331.0,19993002.0
2012-10-22,9790,10200,9650,10150,512704,202929.0,19993002.0
2012-10-23,10250,10750,10150,10650,1054639,212925.0,19993002.0
2012-10-24,10600,10950,10450,10700,894309,213925.0,19993002.0
2012-10-25,10750,10900,10350,10500,560037,209927.0,19993002.0
2012-10-26,10350,10550,10000,10150,506245,202929.0,19993002.0
2012-10-29,10300,10450,10000,10200,483530,203929.0,19993002.0
2012-10-30,10050,10350,9900,10150,731551,202929.0,19993002.0
2012-10-31,10400,10700,10200,10200,775491,203929.0,19993002.0
2012-11-01,10250,10250,9940,10050,444499,200930.0,19993002.0
2012-11-02,10300,10800,10200,10800,767782,215924.0,19993002.0
2012-11-05,10750,11150,10650,10800,875882,215924.0,19993002.0
2012-11-06,10850,10950,10500,10650,586837,212925.0,19993002.0
2012-11-07,10650,10700,10300,10500,535187,209927.0,19993002.0
2012-11-08,10200,10650,9820,9980,1584440,199530.0,19993002.0
2012-11-09,9980,10350,9750,10300,748436,205928.0,19993002.0
2012-11-12,10300,11100,10300,11100,1446954,221922.0,19993002.0
2012-11-13,11300,11550,11000,11200,1480809,223922.0,19993002.0
2012-11-14,11300,11500,11100,11300,951261,225921.0,19993002.0
2012-11-15,11100,11600,10800,11400,1245875,227920.0,19993002.0
2012-11-16,11200,11300,10200,10450,1414148,208927.0,19993002.0
2012-11-19,10500,10950,10350,10800,767921,215924.0,19993002.0
2012-11-20,11250,12200,11100,11750,3918069,234918.0,19993002.0
2012-11-21,11850,12100,11600,11950,1092459,238916.0,19993002.0
2012-11-22,12200,12350,11800,11900,1136662,237917.0,19993002.0
2012-11-23,12100,12500,12000,12250,1320469,244914.0,19993002.0
2012-11-26,12400,12750,12100,12150,987237,242915.0,19993002.0
2012-11-27,12150,12250,11550,11650,922802,232918.0,19993002.0
2012-11-28,11500,12200,11250,12200,727924,243915.0,19993002.0
2012-11-29,12150,12350,11700,11950,831665,238916.0,19993002.0
2012-11-30,11950,12700,11750,12600,1525499,251912.0,19993002.0
2012-12-03,13000,13650,12850,13500,2174349,269906.0,19993002.0
2012-12-04,13500,13900,13300,13650,1176341,272904.0,19993002.0
2012-12-05,13650,13650,13150,13600,811041,271905.0,19993002.0
2012-12-06,13650,13750,12850,12900,1054201,257910.0,19993002.0
2012-12-07,12950,13150,12100,12800,1330590,255910.0,19993002.0
2012-12-10,12850,13300,12350,13300,757743,265907.0,19993002.0
2012-12-11,13250,13300,12450,12600,632576,251912.0,19993002.0
2012-12-12,12500,12800,12300,12600,638666,251912.0,19993002.0
2012-12-13,12500,13250,12300,13100,1354744,261908.0,19993002.0
2012-12-14,13000,13150,12650,12800,435965,255910.0,19993002.0
2012-12-17,12850,13100,12100,12200,771089,243915.0,19993002.0
2012-12-18,12250,12300,11600,12050,854598,240916.0,19993002.0
2012-12-20,12100,12200,11250,11450,954506,228920.0,19993002.0
2012-12-21,11400,11700,11250,11500,655855,229920.0,19993002.0
2012-12-24,11600,12000,11450,11750,523330,234918.0,19993002.0
2012-12-26,11900,11950,11350,11450,670944,228920.0,19993002.0
2012-12-27,11550,12900,11500,12800,1686255,255910.0,19993002.0
2012-12-28,12450,13250,12100,12800,2350856,255910.0,19993002.0
2013-01-02,13300,13350,12850,12900,907530,257910.0,19993002.0
2013-01-03,13300,13450,12900,13000,1017462,259909.0,19993002.0
2013-01-04,13000,13450,12650,13350,852589,266907.0,19993002.0
2013-01-07,13650,13700,13300,13500,676695,269906.0,19993002.0
2013-01-08,13700,14400,13500,14000,2206380,279902.0,19993002.0
2013-01-09,14050,14150,13800,13900,642033,277903.0,19993002.0
2013-01-10,13900,14100,13450,13700,752916,273904.0,19993002.0
2013-01-11,13600,13800,13300,13700,913056,273904.0,19993002.0
2013-01-14,13650,13700,13200,13200,570795,263908.0,19993002.0
2013-01-15,13100,13550,13000,13000,406618,259909.0,19993002.0
2013-01-16,13000,13450,12850,13300,620240,265907.0,19993002.0
2013-01-17,13400,13650,13050,13400,392598,267906.0,19993002.0
2013-01-18,13550,14300,13400,14300,1673849,285900.0,19993002.0
2013-01-21,14500,14550,14200,14200,761354,283901.0,19993002.0
2013-01-22,14200,15100,14200,15000,1526812,299895.0,19993002.0
2013-01-23,15100,15100,14700,14750,698824,294897.0,19993002.0
2013-01-24,14750,14750,14350,14500,496368,289899.0,19993002.0
2013-01-25,14550,14700,13750,14200,656692,283901.0,19993002.0
2013-01-28,14200,14250,13600,13800,574922,275903.0,19993002.0
2013-01-29,14000,14650,13950,14650,916203,295472.0,20168748.0
2013-01-30,14600,14750,14350,14450,482626,291438.0,20168748.0
2013-01-31,14500,14850,14350,14850,667715,299506.0,20168748.0
2013-02-01,14800,14950,14550,14800,435925,298497.0,20168748.0
2013-02-04,14800,14850,14250,14300,576857,288413.0,20168748.0
2013-02-05,14050,14450,14000,14350,357582,289422.0,20168748.0
2013-02-06,14500,14900,14150,14900,818920,300514.0,20168748.0
2013-02-07,14950,15100,14750,14800,547679,298497.0,20168748.0
2013-02-08,14750,15300,14650,14650,618494,295472.0,20168748.0
2013-02-12,14750,14900,14350,14550,323936,293455.0,20168748.0
2013-02-13,14650,15000,14500,14900,557869,300514.0,20168748.0
2013-02-14,14850,15400,14700,15250,993474,307573.0,20168748.0
2013-02-15,15450,15550,15200,15350,672363,309590.0,20168748.0
2013-02-18,15450,15750,15300,15700,560040,316649.0,20168748.0
2013-02-19,15650,16500,15600,16350,1096516,329759.0,20168748.0
2013-02-20,16450,16850,16200,16350,985949,329759.0,20168748.0
2013-02-21,16600,16850,16250,16250,859235,327742.0,20168748.0
2013-02-22,16100,16200,15700,15800,894663,318666.0,20168748.0
2013-02-25,16000,16350,15900,16150,531499,325725.0,20168748.0
2013-02-26,16000,16550,15900,16300,430212,328751.0,20168748.0
2013-02-27,16400,16600,16050,16100,307505,324717.0,20168748.0
2013-02-28,16200,16200,15550,16050,524961,323708.0,20168748.0
2013-03-04,15950,16200,15700,15950,317681,321692.0,20168748.0
2013-03-05,16050,16450,15900,16100,557848,324717.0,20168748.0
2013-03-06,16500,16600,16000,16050,601041,323708.0,20168748.0
2013-03-07,15950,15950,15150,15200,934745,306565.0,20168748.0
2013-03-08,15250,15350,14650,15300,649480,308582.0,20168748.0
2013-03-11,15250,15250,14700,15200,489441,306565.0,20168748.0
2013-03-12,15200,15350,15000,15050,354690,303540.0,20168748.0
2013-03-13,15150,15500,15050,15100,535101,304548.0,20168748.0
2013-03-14,15200,15200,14550,15050,1167258,303540.0,20168748.0
2013-03-15,15150,15750,15150,15700,1380783,316649.0,20168748.0
2013-03-18,15700,15850,14850,14850,917429,299506.0,20168748.0
2013-03-19,15150,15500,15000,15350,472390,309590.0,20168748.0
2013-03-20,15300,15400,14800,15000,456792,302531.0,20168748.0
2013-03-21,15350,15700,15050,15100,478144,304548.0,20168748.0
2013-03-22,15050,15550,14900,15450,393481,311607.0,20168748.0
2013-03-25,15600,15600,15050,15150,350001,305557.0,20168748.0
2013-03-26,15150,15950,15100,15850,972473,319675.0,20168748.0
2013-03-27,16000,16300,15800,16050,840194,323708.0,20168748.0
2013-03-28,16150,16150,15750,15950,306216,321692.0,20168748.0
2013-03-29,16000,16150,15800,15900,296244,320683.0,20168748.0
2013-04-01,15950,16050,15700,15850,260898,319675.0,20168748.0
2013-04-02,15750,16500,15750,16150,964811,325725.0,20168748.0
2013-04-03,16200,16300,15900,15950,605452,321692.0,20168748.0
2013-04-04,15800,15950,15150,15850,636595,319675.0,20168748.0
2013-04-05,15850,16050,15200,15250,528340,307573.0,20168748.0
2013-04-08,15050,15450,14150,14400,528848,290430.0,20168748.0
2013-04-09,14250,14700,13900,14450,494355,291438.0,20168748.0
2013-04-10,14700,15150,14600,14750,658379,297489.0,20168748.0
2013-04-11,15050,15250,14600,15100,478545,304548.0,20168748.0
2013-04-12,15250,15450,14950,15100,346203,304548.0,20168748.0
2013-04-15,15150,15700,15100,15600,524034,314632.0,20168748.0
2013-04-16,15350,15650,15250,15650,393049,315641.0,20168748.0
2013-04-17,15850,16150,15500,15750,665076,317658.0,20168748.0
2013-04-18,15650,16200,15600,16000,704811,322700.0,20168748.0
2013-04-19,15950,16100,15000,15200,586707,306565.0,20168748.0
2013-04-22,15400,16400,15250,16400,739539,330767.0,20168748.0
2013-04-23,16550,16950,16500,16650,1047788,335810.0,20168748.0
2013-04-24,16950,17150,16700,17050,638223,343877.0,20168748.0
2013-04-25,16950,17050,16400,16450,525969,331776.0,20168748.0
2013-04-26,16550,17450,16550,17300,735567,348919.0,20168748.0
2013-04-29,17450,17600,17100,17150,466308,345894.0,20168748.0
2013-04-30,17300,17350,16400,16550,572863,333793.0,20168748.0
2013-05-02,16600,17200,16400,17100,625158,344886.0,20168748.0
2013-05-03,17500,17750,17100,17500,808439,352953.0,20168748.0
2013-05-06,17500,17550,17000,17200,400821,346902.0,20168748.0
2013-05-07,17600,17850,17350,17500,555061,352953.0,20168748.0
2013-05-08,17800,17800,17050,17250,471397,347911.0,20168748.0
2013-05-09,17100,17350,16300,16800,777669,338835.0,20168748.0
2013-05-10,16600,16950,16450,16700,278859,336818.0,20168748.0
2013-05-13,16500,16750,16000,16000,461018,322700.0,20168748.0
2013-05-14,16150,16350,15250,15600,925512,314632.0,20168748.0
2013-05-15,16000,16500,15900,16300,703227,328751.0,20168748.0
2013-05-16,16500,16950,16400,16400,445663,330767.0,20168748.0
2013-05-20,16350,16400,16000,16050,290362,323708.0,20168748.0
2013-05-21,16350,16650,16100,16250,383742,327742.0,20168748.0
2013-05-22,16450,16700,16350,16450,415874,331776.0,20168748.0
2013-05-23,16250,16350,15900,15950,456149,321692.0,20168748.0
2013-05-24,15900,16050,15450,15700,638141,316649.0,20168748.0
2013-05-27,15900,16600,15800,16550,574469,333793.0,20168748.0
2013-05-28,16800,17100,16650,16950,613870,341860.0,20168748.0
2013-05-29,17100,17100,16550,16700,444308,336818.0,20168748.0
2013-05-30,16600,16700,16200,16350,353804,329759.0,20168748.0
2013-05-31,16350,16500,15850,16500,464943,332784.0,20168748.0
2013-06-03,16400,16400,16050,16050,177918,323708.0,20168748.0
2013-06-04,16100,16300,15650,15800,243561,318666.0,20168748.0
2013-06-05,15750,15800,15250,15600,257651,314632.0,20168748.0
2013-06-07,15650,15750,13300,13900,1961419,280346.0,20168748.0
2013-06-10,13800,14400,13600,13750,1000217,277320.0,20168748.0
2013-06-11,13850,14300,13250,14200,961640,286396.0,20168748.0
2013-06-12,14450,14800,14200,14600,904099,294464.0,20168748.0
2013-06-13,14500,14900,14350,14850,551979,299506.0,20168748.0
2013-06-14,15000,15000,14500,14650,322417,295472.0,20168748.0
2013-06-17,14750,14850,13500,14300,396120,288413.0,20168748.0
2013-06-18,14200,14400,13700,14300,453554,288413.0,20168748.0
2013-06-19,14450,14450,13700,13700,452701,276312.0,20168748.0
2013-06-20,13450,13900,13100,13600,487331,274295.0,20168748.0
2013-06-21,13200,13800,12750,13800,409858,278329.0,20168748.0
2013-06-24,13800,13900,12950,12950,337362,261185.0,20168748.0
2013-06-25,12800,13050,11550,11700,830765,235974.0,20168748.0
2013-06-26,12100,12450,11700,12050,623974,243033.0,20168748.0
2013-06-27,12500,13400,12450,13050,716157,263202.0,20168748.0
2013-06-28,13300,13300,12750,13050,382997,263202.0,20168748.0
2013-07-01,12900,13650,12850,13600,336512,274295.0,20168748.0
2013-07-02,13700,13800,13150,13350,352282,269253.0,20168748.0
2013-07-03,13150,13550,13050,13050,303336,263202.0,20168748.0
2013-07-04,13200,13400,12500,13000,558608,262194.0,20168748.0
2013-07-05,12900,13100,12250,12350,700752,249084.0,20168748.0
2013-07-08,12250,12500,11850,12200,457236,246059.0,20168748.0
2013-07-09,12400,12600,12200,12300,297056,248076.0,20168748.0
2013-07-10,12500,12600,11750,11950,377678,241017.0,20168748.0
2013-07-11,12300,12950,12200,12950,414175,261185.0,20168748.0
2013-07-12,13050,13100,12750,13000,289570,262194.0,20168748.0
2013-07-15,12900,13000,12550,12650,333668,255135.0,20168748.0
2013-07-16,12750,12800,12500,12650,265320,255135.0,20168748.0
2013-07-17,12650,13500,12650,13300,758249,268244.0,20168748.0
2013-07-18,13250,13500,13150,13450,768079,271270.0,20168748.0
2013-07-19,13500,13500,13000,13150,371310,265219.0,20168748.0
2013-07-22,13150,13300,13000,13250,196919,267236.0,20168748.0
2013-07-23,13250,13400,13100,13250,268889,267236.0,20168748.0
2013-07-24,13300,13450,13050,13450,234869,271270.0,20168748.0
2013-07-25,13350,13450,13200,13200,268808,266227.0,20168748.0
2013-07-26,13350,13350,12850,12950,186973,261185.0,20168748.0
2013-07-29,13050,13350,12900,12900,267618,260177.0,20168748.0
2013-07-30,13000,13600,12900,13400,579806,270261.0,20168748.0
2013-07-31,13500,13750,13400,13500,443852,272278.0,20168748.0
2013-08-01,13450,13500,13150,13200,261342,266227.0,20168748.0
2013-08-02,13350,13550,13300,13550,277562,273287.0,20168748.0
2013-08-05,13500,13700,13400,13600,225134,274295.0,20168748.0
2013-08-06,13700,13700,13300,13600,240357,274295.0,20168748.0
2013-08-07,13450,14100,13300,13850,528830,279337.0,20168748.0
2013-08-08,14250,14450,13750,13800,704982,278329.0,20168748.0
2013-08-09,13800,14050,13700,14050,371833,283371.0,20168748.0
2013-08-12,13950,14250,13550,13550,873723,273287.0,20168748.0
2013-08-13,13800,13800,13250,13700,570694,276312.0,20168748.0
2013-08-14,13700,13850,13450,13450,351970,271270.0,20168748.0
2013-08-16,13200,13450,13000,13250,314413,267236.0,20168748.0
2013-08-19,13250,13400,13000,13100,211008,264211.0,20168748.0
2013-08-20,13100,13400,12600,12700,353239,256143.0,20168748.0
2013-08-21,12800,12850,11950,12200,480902,246059.0,20168748.0
2013-08-22,12150,12300,11700,11950,308614,241017.0,20168748.0
2013-08-23,12150,12450,12150,12300,288819,248076.0,20168748.0
2013-08-26,12500,12500,12250,12350,247183,249084.0,20168748.0
2013-08-27,12350,12450,11950,12000,235270,242025.0,20168748.0
2013-08-28,11550,12100,11550,11900,286489,240008.0,20168748.0
2013-08-29,11900,12100,11750,11800,247555,237991.0,20168748.0
2013-08-30,11900,12050,11650,11950,215254,241017.0,20168748.0
2013-09-02,12100,12300,11950,12300,266842,248076.0,20168748.0
2013-09-03,12400,12400,12050,12100,201924,244042.0,20168748.0
2013-09-04,12100,12100,11650,11950,378942,241017.0,20168748.0
2013-09-05,12100,12100,11850,12050,195252,243033.0,20168748.0
2013-09-06,12300,12400,12100,12300,273636,248076.0,20168748.0
2013-09-09,12350,12400,11950,11950,194869,241017.0,20168748.0
2013-09-10,12050,12200,11900,12200,247807,246059.0,20168748.0
2013-09-11,12300,12400,12050,12300,247263,248076.0,20168748.0
2013-09-12,12400,12450,12050,12100,211688,244042.0,20168748.0
2013-09-13,12100,12250,12000,12000,124301,242025.0,20168748.0
2013-09-16,12000,12400,12000,12400,305802,250092.0,20168748.0
2013-09-17,12400,12400,12150,12200,226072,246059.0,20168748.0
2013-09-23,12250,12400,11800,11850,376544,239000.0,20168748.0
2013-09-24,11800,12050,11700,11950,236089,241017.0,20168748.0
2013-09-25,12000,12000,11700,11750,230151,236983.0,20168748.0
2013-09-26,11850,12600,11850,12600,822188,254126.0,20168748.0
2013-09-27,12950,13250,12800,13150,1019471,265219.0,20168748.0
2013-09-30,13200,13500,13000,13250,749897,267236.0,20168748.0
2013-10-01,13150,13300,12700,13100,461489,264211.0,20168748.0
2013-10-02,13350,13350,12900,13100,365658,264211.0,20168748.0
2013-10-04,13000,13250,12800,13050,267326,263202.0,20168748.0
2013-10-07,13250,13650,13150,13500,698736,272278.0,20168748.0
2013-10-08,13400,13500,12950,13200,565560,266227.0,20168748.0
2013-10-10,13050,13300,12900,13100,301038,264211.0,20168748.0
2013-10-11,13250,13600,13150,13450,561888,271270.0,20168748.0
2013-10-14,13650,13950,13450,13450,711227,271270.0,20168748.0
2013-10-15,13300,13350,12250,12350,1709750,249084.0,20168748.0
2013-10-16,12250,12350,11800,11800,760179,237991.0,20168748.0
2013-10-17,11950,12100,11600,11950,427142,241017.0,20168748.0
2013-10-18,12000,12150,11750,11800,279800,237991.0,20168748.0
2013-10-21,11800,11900,11600,11750,348988,236983.0,20168748.0
2013-10-22,11750,12150,11750,11950,332309,241017.0,20168748.0
2013-10-23,12000,12050,11500,11500,426722,231941.0,20168748.0
2013-10-24,11450,11500,10850,11200,936333,225890.0,20168748.0
2013-10-25,11300,11300,10850,10950,476400,220848.0,20168748.0
2013-10-28,10950,11600,10950,11500,609226,231941.0,20168748.0
2013-10-29,11700,12050,11650,11750,689466,236983.0,20168748.0
2013-10-30,11750,11900,11550,11850,350332,239000.0,20168748.0
2013-10-31,11800,11800,11500,11500,317436,231941.0,20168748.0
2013-11-01,11500,12500,11500,12500,944647,252109.0,20168748.0
2013-11-04,12700,12750,12300,12400,548540,250092.0,20168748.0
2013-11-05,12400,12600,12100,12400,517253,250092.0,20168748.0
2013-11-06,12500,12600,12100,12150,331509,245050.0,20168748.0
2013-11-07,12150,12200,11550,11650,391620,234966.0,20168748.0
2013-11-08,11550,12000,11400,11600,240948,233957.0,20168748.0
2013-11-11,11700,11800,11050,11200,319885,225890.0,20168748.0
2013-11-12,11000,11750,11000,11300,297437,227907.0,20168748.0
2013-11-13,11500,11800,11100,11200,455699,225890.0,20168748.0
2013-11-14,11300,11450,11100,11350,283716,228915.0,20168748.0
2013-11-15,11500,11600,11100,11150,332841,224882.0,20168748.0
2013-11-18,11200,11250,10350,10500,747996,211772.0,20168748.0
2013-11-19,10450,10700,10150,10350,627258,208747.0,20168748.0
2013-11-20,10350,10600,10250,10250,373600,206730.0,20168748.0
2013-11-21,10350,10500,10050,10150,338107,204713.0,20168748.0
2013-11-22,10300,10500,10200,10400,437909,209755.0,20168748.0
2013-11-25,10450,10900,10350,10750,413734,216814.0,20168748.0
2013-11-26,10700,10850,10600,10600,274628,213789.0,20168748.0
2013-11-27,10750,10950,10600,10700,294123,215806.0,20168748.0
2013-11-28,10800,11400,10700,11400,724055,229924.0,20168748.0
2013-11-29,11350,11500,11100,11400,361576,229924.0,20168748.0
2013-12-02,11550,11650,11100,11200,260201,225890.0,20168748.0
2013-12-03,11300,11550,11100,11450,468130,230932.0,20168748.0
2013-12-04,11400,11650,11150,11250,270974,226898.0,20168748.0
2013-12-05,11250,11400,11150,11200,151592,225890.0,20168748.0
2013-12-06,11150,11250,10650,10650,333308,214797.0,20168748.0
2013-12-09,10900,11100,10800,10850,229288,218831.0,20168748.0
2013-12-10,10800,10900,10600,10850,153481,218831.0,20168748.0
2013-12-11,10750,11000,10600,10600,154436,213789.0,20168748.0
2013-12-12,10400,10900,10400,10900,166100,219839.0,20168748.0
2013-12-13,10800,11050,10650,10900,104343,219839.0,20168748.0
2013-12-16,10850,11200,10650,10650,154619,214797.0,20168748.0
2013-12-17,10950,10950,10550,10550,120798,212780.0,20168748.0
2013-12-18,10650,10850,10450,10450,163419,210763.0,20168748.0
2013-12-19,10700,10750,10300,10300,160682,207738.0,20168748.0
2013-12-20,10350,10700,10300,10600,186237,213789.0,20168748.0
2013-12-23,10700,10900,10600,10750,176182,216814.0,20168748.0
2013-12-24,10750,10850,10600,10700,161810,215806.0,20168748.0
2013-12-26,10700,10750,10500,10500,165537,211772.0,20168748.0
2013-12-27,10550,10900,10400,10900,190202,219839.0,20168748.0
2013-12-30,10900,10900,10600,10750,173861,216814.0,20168748.0
2014-01-02,10750,10800,10000,10050,725396,202696.0,20168748.0
2014-01-03,10100,10200,9850,9860,477513,198864.0,20168748.0
2014-01-06,9900,9950,9470,9500,533287,191603.0,20168748.0
2014-01-07,9410,9690,9360,9410,485332,189788.0,20168748.0
2014-01-08,9470,9490,9020,9020,759986,181922.0,20168748.0
2014-01-09,9100,9230,9050,9070,633129,182931.0,20168748.0
2014-01-10,9100,9240,8600,8690,851206,175266.0,20168748.0
2014-01-13,8700,8970,8700,8900,592332,179502.0,20168748.0
2014-01-14,8920,9280,8830,9200,679272,185552.0,20168748.0
2014-01-15,9290,9300,8960,9020,426404,181922.0,20168748.0
2014-01-16,9060,9240,9030,9090,334404,183334.0,20168748.0
2014-01-17,9180,9780,9100,9630,1486179,194225.0,20168748.0
2014-01-20,9730,9950,9570,9880,743386,199267.0,20168748.0
2014-01-21,9920,10250,9920,10200,863034,205721.0,20168748.0
2014-01-22,10250,10350,9970,10200,438039,205721.0,20168748.0
2014-01-23,10200,10250,9990,10050,327692,202696.0,20168748.0
2014-01-24,10050,10200,9840,9960,328380,200881.0,20168748.0
2014-01-27,9680,9830,9550,9620,261457,194023.0,20168748.0
2014-01-28,9620,9840,9520,9560,306342,192813.0,20168748.0
2014-01-29,9690,9770,9280,9280,586231,187166.0,20168748.0
2014-02-03,9250,9340,9000,9140,551372,184342.0,20168748.0
2014-02-04,8920,9270,8870,9250,248497,186561.0,20168748.0
2014-02-05,9320,9350,9020,9040,367181,182325.0,20168748.0
2014-02-06,9110,9490,9070,9490,408164,191401.0,20168748.0
2014-02-07,9600,9670,9280,9400,316825,189586.0,20168748.0
2014-02-10,9490,9510,9310,9440,235094,190393.0,20168748.0
2014-02-11,9490,9790,9380,9720,500077,196040.0,20168748.0
2014-02-12,9820,9840,9610,9710,259973,195839.0,20168748.0
2014-02-13,9730,9740,9500,9610,355032,193822.0,20168748.0
2014-02-14,9700,9780,9400,9410,490216,189788.0,20168748.0
2014-02-17,9410,9550,9400,9490,184696,191401.0,20168748.0
2014-02-18,9560,9650,9490,9560,174069,192813.0,20168748.0
2014-02-19,9570,9980,9560,9980,522874,201284.0,20168748.0
2014-02-20,9990,10200,9690,9690,485780,195435.0,20168748.0
2014-02-21,9750,10100,9750,10100,363671,203704.0,20168748.0
2014-02-24,9970,10100,9610,9630,699047,194225.0,20168748.0
2014-02-25,9660,9710,9180,9290,659914,187368.0,20168748.0
2014-02-26,9200,9200,8830,8850,1053932,178493.0,20168748.0
2014-02-27,8890,8950,8450,8550,841143,172443.0,20168748.0
