램테크놀러지(171010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-19,4645,4645,4500,4600,21973,52362.0,11382966.0
2017-04-20,4635,4635,4435,4500,22935,51223.0,11382966.0
2017-04-21,4550,4550,4350,4430,29178,50427.0,11382966.0
2017-04-24,4430,4450,4090,4345,71556,49459.0,11382966.0
2017-04-25,4345,4345,4250,4330,16364,49288.0,11382966.0
2017-04-26,4205,4350,4205,4315,22203,49117.0,11382966.0
2017-04-27,4375,4375,4120,4315,9588,49117.0,11382966.0
2017-04-28,4365,4365,4205,4315,18922,49117.0,11382966.0
2017-05-02,4315,4315,4170,4170,17898,47467.0,11382966.0
2017-05-04,4170,4260,4040,4160,19619,47353.0,11382966.0
2017-05-08,4105,4180,4065,4160,16717,47353.0,11382966.0
2017-05-10,4190,4190,4040,4120,30491,46898.0,11382966.0
2017-05-11,4185,4185,3930,3965,87002,45133.0,11382966.0
2017-05-12,3965,4160,3765,3985,40100,45361.0,11382966.0
2017-05-15,3985,4000,3800,3905,45898,44450.0,11382966.0
2017-05-16,3825,4300,3700,4300,42206,48947.0,11382966.0
2017-05-17,4280,4280,3920,3920,69157,44621.0,11382966.0
2017-05-18,3970,4130,3830,3850,51079,43824.0,11382966.0
2017-05-19,3765,3985,3765,3915,14627,44564.0,11382966.0
2017-05-22,3920,4000,3855,3985,11862,45361.0,11382966.0
2017-05-23,4140,4140,3950,3975,19620,45247.0,11382966.0
2017-05-24,4000,4040,3855,3940,21980,44849.0,11382966.0
2017-05-25,3830,4080,3830,3910,10469,44507.0,11382966.0
2017-05-26,4020,4020,3890,3940,9173,44849.0,11382966.0
2017-05-29,3950,4040,3920,3940,7213,44849.0,11382966.0
2017-05-30,3995,3995,3910,3950,2459,44963.0,11382966.0
2017-05-31,3985,3990,3900,3920,10804,44621.0,11382966.0
2017-06-01,3920,4000,3845,3920,22925,44621.0,11382966.0
2017-06-02,4020,4020,3860,3925,16903,44678.0,11382966.0
2017-06-05,3960,3965,3885,3920,6843,44621.0,11382966.0
2017-06-07,3995,3995,3890,3945,14216,44906.0,11382966.0
2017-06-08,3990,3990,3830,3890,28886,44280.0,11382966.0
2017-06-09,3900,4050,3890,3970,34469,45190.0,11382966.0
2017-06-12,3970,4040,3900,3935,32001,44792.0,11382966.0
2017-06-13,3890,3965,3890,3910,29889,44507.0,11382966.0
2017-06-14,3895,4045,3895,3920,97173,44621.0,11382966.0
2017-06-15,4045,4045,3940,4000,48332,45532.0,11382966.0
2017-06-16,4020,4360,3965,4300,87824,48947.0,11382966.0
2017-06-19,4305,4500,4280,4300,71163,48947.0,11382966.0
2017-06-20,4305,4415,4170,4410,53997,50199.0,11382966.0
2017-06-21,4415,4500,4380,4500,48548,51223.0,11382966.0
2017-06-22,4640,4640,4505,4615,53091,52532.0,11382966.0
2017-06-23,4650,5370,4600,4995,331951,56858.0,11382966.0
2017-06-26,5030,5060,4900,4990,147487,56801.0,11382966.0
2017-06-27,4990,4990,4800,4955,83381,56403.0,11382966.0
2017-06-28,4915,4995,4910,4960,14990,56460.0,11382966.0
2017-06-29,5000,5000,4855,4950,15357,56346.0,11382966.0
2017-06-30,4980,4980,4765,4900,29597,55777.0,11382966.0
2017-07-03,4970,4970,4680,4815,57931,54809.0,11382966.0
2017-07-04,4900,4900,4600,4700,49509,53500.0,11382966.0
2017-07-05,4700,4700,4505,4700,36380,53500.0,11382966.0
2017-07-06,4745,4875,4580,4660,17332,53045.0,11382966.0
2017-07-07,4800,4900,4640,4855,56359,55264.0,11382966.0
2017-07-10,4840,4895,4705,4770,14053,54297.0,11382966.0
2017-07-11,4850,4850,4680,4780,8464,54411.0,11382966.0
2017-07-12,4860,4920,4600,4600,24834,52362.0,11382966.0
2017-07-13,4645,4790,4470,4735,28273,53898.0,11382966.0
2017-07-14,4795,4795,4650,4740,13578,53955.0,11382966.0
2017-07-17,4760,4860,4740,4770,9497,54297.0,11382966.0
2017-07-18,4800,4800,4670,4720,11199,53728.0,11382966.0
2017-07-19,4650,4745,4650,4710,7284,53614.0,11382966.0
2017-07-20,4620,4720,4620,4705,8732,53557.0,11382966.0
2017-07-21,4710,4735,4525,4585,28625,52191.0,11382966.0
2017-07-24,4500,4605,4500,4505,16009,51280.0,11382966.0
2017-07-25,4450,4795,4420,4460,12737,50768.0,11382966.0
2017-07-26,4475,4480,4405,4455,8118,50711.0,11382966.0
2017-07-27,4455,4700,4455,4580,9318,52134.0,11382966.0
2017-07-28,4480,4570,4320,4470,33459,50882.0,11382966.0
2017-07-31,4700,4700,4380,4420,14261,50313.0,11382966.0
2017-08-01,4275,4490,4275,4380,27537,49857.0,11382966.0
2017-08-02,4400,4500,4250,4315,12020,49117.0,11382966.0
2017-08-03,4670,4670,4225,4385,9562,49914.0,11382966.0
2017-08-04,4255,4400,4255,4390,11271,49971.0,11382966.0
2017-08-07,4390,4600,4295,4365,9477,49687.0,11382966.0
2017-08-08,4500,4500,4350,4350,14790,49516.0,11382966.0
2017-08-09,4370,4400,4320,4390,5158,49971.0,11382966.0
2017-08-10,4695,4695,4345,4425,15553,50370.0,11382966.0
2017-08-11,4425,4495,4370,4420,12604,50313.0,11382966.0
2017-08-14,4500,4500,4390,4420,18954,50313.0,11382966.0
2017-08-16,4460,4460,4355,4360,3623,49630.0,11382966.0
2017-08-17,4630,4630,4275,4325,8112,49231.0,11382966.0
2017-08-18,4385,4385,4180,4230,26028,48150.0,11382966.0
2017-08-21,4385,4385,4130,4170,11985,47467.0,11382966.0
2017-08-22,4300,4300,4085,4170,11355,47467.0,11382966.0
2017-08-23,4260,4260,4050,4100,13809,46670.0,11382966.0
2017-08-24,4200,4200,3950,4150,22965,47239.0,11382966.0
2017-08-25,4160,4220,4130,4175,6517,47524.0,11382966.0
2017-08-28,4280,4280,4010,4120,11043,46898.0,11382966.0
2017-08-29,4195,4195,3990,4045,21297,46044.0,11382966.0
2017-08-30,4045,4290,3900,4170,19075,47467.0,11382966.0
2017-08-31,4200,4380,4140,4245,8557,48321.0,11382966.0
2017-09-01,4245,4495,4245,4290,13352,48833.0,11382966.0
2017-09-04,4450,4450,4205,4270,8765,48605.0,11382966.0
2017-09-05,4270,4340,4175,4200,15912,47808.0,11382966.0
2017-09-06,4285,4285,4115,4210,14972,47922.0,11382966.0
2017-09-07,4340,4345,4100,4235,12171,48207.0,11382966.0
2017-09-08,4300,4420,4065,4180,10331,47581.0,11382966.0
2017-09-11,4180,4235,4075,4230,18205,48150.0,11382966.0
2017-09-12,4230,4290,4150,4215,10438,47979.0,11382966.0
2017-09-13,4300,4300,4080,4165,9725,47410.0,11382966.0
2017-09-14,4250,4250,4075,4140,8407,47125.0,11382966.0
2017-09-15,4185,4185,4060,4165,3768,47410.0,11382966.0
2017-09-18,4170,4170,4070,4135,4404,47069.0,11382966.0
2017-09-19,4060,4135,3885,4135,21992,47069.0,11382966.0
2017-09-20,4135,4200,3985,4195,29560,47752.0,11382966.0
2017-09-21,4015,4195,4015,4080,10846,46443.0,11382966.0
2017-09-22,4080,4090,3820,4060,7758,46215.0,11382966.0
2017-09-25,4050,4060,3905,4020,16002,45760.0,11382966.0
2017-09-26,4175,4175,3910,4045,8236,46044.0,11382966.0
2017-09-27,4100,4195,4000,4080,2634,46443.0,11382966.0
2017-09-28,4175,4175,4005,4070,5121,46329.0,11382966.0
2017-09-29,4210,4210,4000,4070,8092,46329.0,11382966.0
2017-10-10,4225,4225,3905,4050,13852,46101.0,11382966.0
2017-10-11,3910,4100,3910,4095,23019,46613.0,11382966.0
2017-10-12,4110,4110,3960,4080,3875,46443.0,11382966.0
2017-10-13,4000,4070,3955,4015,4377,45703.0,11382966.0
2017-10-16,3995,4095,3730,3995,11156,45475.0,11382966.0
2017-10-17,4000,4070,3915,4000,7147,45532.0,11382966.0
2017-10-18,4000,4000,3895,3950,6879,44963.0,11382966.0
2017-10-19,3940,3950,3865,3920,2498,44621.0,11382966.0
2017-10-20,3920,3990,3890,3985,4925,45361.0,11382966.0
2017-10-23,3880,4050,3880,3970,14271,45190.0,11382966.0
2017-10-24,3970,4035,3910,3970,7451,45190.0,11382966.0
2017-10-25,3900,4060,3900,3960,7063,45077.0,11382966.0
2017-10-26,3870,3945,3810,3940,8130,44849.0,11382966.0
2017-10-27,3940,3945,3825,3915,8265,44564.0,11382966.0
2017-10-30,3935,3995,3790,3900,26356,44394.0,11382966.0
2017-10-31,4090,4090,3900,3990,7700,45418.0,11382966.0
2017-11-01,3990,4040,3910,3990,2354,45418.0,11382966.0
2017-11-02,3910,3985,3875,3970,3191,45190.0,11382966.0
2017-11-03,4050,4050,3880,3880,3212,44166.0,11382966.0
2017-11-06,3950,3950,3805,3880,3159,44166.0,11382966.0
2017-11-07,3925,3925,3785,3855,5962,43881.0,11382966.0
2017-11-08,3950,3950,3810,3840,13194,43711.0,11382966.0
2017-11-09,3870,3870,3795,3855,14222,43881.0,11382966.0
2017-11-10,3885,3885,3805,3880,6962,44166.0,11382966.0
2017-11-13,3940,3940,3720,3910,29430,44507.0,11382966.0
2017-11-14,3910,4100,3900,4000,22770,45532.0,11382966.0
2017-11-15,4010,4010,3900,4005,7524,45589.0,11382966.0
2017-11-16,4070,4075,3925,4010,4810,45646.0,11382966.0
2017-11-17,3870,4005,3870,3995,15845,45475.0,11382966.0
2017-11-20,4010,4100,3945,3995,3188,45475.0,11382966.0
2017-11-21,4005,4005,3800,3910,35351,44507.0,11382966.0
2017-11-22,3910,3910,3810,3870,9730,44052.0,11382966.0
2017-11-23,3905,3905,3795,3865,9377,43995.0,11382966.0
2017-11-24,3865,3960,3855,3880,11520,44166.0,11382966.0
2017-11-27,3895,4030,3885,3950,34174,44963.0,11382966.0
2017-11-28,4130,4910,3990,4010,336252,45646.0,11382966.0
2017-11-29,4100,4395,4020,4350,77795,49516.0,11382966.0
2017-11-30,4405,4760,4360,4455,149914,50711.0,11382966.0
2017-12-01,4500,4610,4350,4450,33841,50654.0,11382966.0
2017-12-04,4375,4495,4375,4430,21433,50427.0,11382966.0
2017-12-05,4375,4425,4210,4300,34431,48947.0,11382966.0
2017-12-06,4260,4365,4205,4315,22655,49117.0,11382966.0
2017-12-07,4300,4350,4105,4350,13950,49516.0,11382966.0
2017-12-08,4345,4390,4215,4380,11285,49857.0,11382966.0
2017-12-11,4430,4430,4235,4390,5388,49971.0,11382966.0
2017-12-12,4420,4420,4220,4375,21582,49800.0,11382966.0
2017-12-13,4400,4400,4005,4225,16216,48093.0,11382966.0
2017-12-14,4220,4225,4010,4210,10194,47922.0,11382966.0
2017-12-15,4210,4210,4040,4200,29637,47808.0,11382966.0
2017-12-18,4105,4340,4105,4180,3949,47581.0,11382966.0
2017-12-19,4075,4250,4045,4160,16317,47353.0,11382966.0
2017-12-20,4160,4280,4060,4220,4234,48036.0,11382966.0
2017-12-21,4400,4400,4065,4230,9790,48150.0,11382966.0
2017-12-22,4200,4200,4105,4180,4696,47581.0,11382966.0
2017-12-26,4180,4195,3995,4140,14010,47125.0,11382966.0
2017-12-27,4180,4180,3950,4125,23917,46955.0,11382966.0
2017-12-28,4125,4130,3975,4130,40697,47012.0,11382966.0
2018-01-02,4130,4130,4030,4105,18783,46727.0,11382966.0
2018-01-03,4105,4190,4045,4150,20847,47239.0,11382966.0
2018-01-04,4075,4210,4075,4150,7810,47239.0,11382966.0
2018-01-05,4200,4200,4055,4105,9835,46727.0,11382966.0
2018-01-08,4130,4235,4015,4050,14085,46101.0,11382966.0
2018-01-09,4090,4090,3950,4015,23865,45703.0,11382966.0
2018-01-10,4010,4065,3920,4000,11060,45532.0,11382966.0
2018-01-11,3975,4065,3855,3980,19568,45304.0,11382966.0
2018-01-12,3995,4060,3945,3945,8008,44906.0,11382966.0
2018-01-15,3945,4025,3915,3930,9498,44735.0,11382966.0
2018-01-16,4060,4060,3845,3945,15593,44906.0,11382966.0
2018-01-17,3860,3975,3825,3900,11635,44394.0,11382966.0
2018-01-18,3800,3890,3760,3840,19271,43711.0,11382966.0
2018-01-19,3845,3880,3705,3770,34191,42914.0,11382966.0
2018-01-22,3665,3840,3665,3840,22847,43711.0,11382966.0
2018-01-23,3840,3895,3785,3885,11671,44223.0,11382966.0
2018-01-24,3885,3960,3840,3950,15440,44963.0,11382966.0
2018-01-25,3950,4070,3820,3965,6868,45133.0,11382966.0
2018-01-26,3950,4040,3865,3970,43508,45190.0,11382966.0
2018-01-29,4085,4085,3920,3970,39035,45190.0,11382966.0
2018-01-30,3965,3965,3815,3875,33389,44109.0,11382966.0
2018-01-31,3900,3900,3840,3875,19149,44109.0,11382966.0
2018-02-01,3850,3875,3735,3855,23622,43881.0,11382966.0
2018-02-02,3855,3855,3720,3820,31467,43483.0,11382966.0
2018-02-05,3700,3960,3695,3870,12334,44052.0,11382966.0
2018-02-06,3965,4000,3730,3880,24433,44166.0,11382966.0
2018-02-07,3875,4020,3785,3895,24917,44337.0,11382966.0
2018-02-08,3875,4030,3760,4000,29453,45532.0,11382966.0
2018-02-09,4000,4085,3850,4055,10001,46158.0,11382966.0
2018-02-12,4080,4080,3950,4000,6296,45532.0,11382966.0
2018-02-13,4035,4065,3935,4055,24717,46158.0,11382966.0
2018-02-14,3960,4055,3890,4030,23816,45873.0,11382966.0
2018-02-19,4090,4095,3800,4035,46981,45930.0,11382966.0
2018-02-20,3980,4060,3945,4030,12845,45873.0,11382966.0
2018-02-21,4065,4080,3975,4080,25101,46443.0,11382966.0
2018-02-22,3990,4115,3985,4060,26117,46215.0,11382966.0
2018-02-23,4060,4100,4005,4055,11711,46158.0,11382966.0
2018-02-26,4135,4135,4045,4115,37852,46841.0,11382966.0
2018-02-27,4165,4165,4030,4145,17130,47182.0,11382966.0
2018-02-28,4145,4165,3860,4100,24648,46670.0,11382966.0
2018-03-02,4060,4110,4000,4075,16718,46386.0,11382966.0
2018-03-05,4010,4300,4010,4250,48877,48378.0,11382966.0
2018-03-06,4175,4830,4170,4675,228616,53215.0,11382966.0
2018-03-07,4675,4930,4630,4910,189889,55890.0,11382966.0
2018-03-08,4930,5100,4830,4945,85449,56289.0,11382966.0
2018-03-09,4945,4960,4835,4890,19797,55663.0,11382966.0
2018-03-12,4890,4940,4765,4915,37101,55947.0,11382966.0
2018-03-13,4915,4915,4700,4720,32257,53728.0,11382966.0
2018-03-14,4705,4900,4675,4845,21123,55150.0,11382966.0
2018-03-15,4850,5040,4795,5040,90730,57370.0,11382966.0
2018-03-16,5040,6540,5040,6320,982288,71940.0,11382966.0
2018-03-19,6490,6490,5670,5760,418200,65566.0,11382966.0
2018-03-20,5700,6770,5660,5830,628981,66363.0,11382966.0
2018-03-21,5840,5950,5180,5440,248049,61923.0,11382966.0
2018-03-22,5440,5580,5220,5400,75994,61468.0,11382966.0
2018-03-23,5250,5500,5250,5350,79035,60899.0,11382966.0
2018-03-26,5490,5490,5220,5310,38317,60444.0,11382966.0
2018-03-27,5290,5360,5030,5190,97256,59078.0,11382966.0
2018-03-28,5200,5320,5050,5190,54648,59078.0,11382966.0
2018-03-29,5190,5230,5020,5130,41308,58395.0,11382966.0
2018-03-30,5070,5170,4980,5070,63317,57712.0,11382966.0
2018-04-02,5070,5230,4980,5050,52958,57484.0,11382966.0
2018-04-03,5080,5080,4800,4930,42745,56118.0,11382966.0
2018-04-04,4910,4995,4520,4820,152876,54866.0,11382966.0
2018-04-05,4820,4820,4645,4690,35516,53386.0,11382966.0
2018-04-06,4700,4840,4550,4835,42241,55037.0,11382966.0
2018-04-09,4820,4900,4720,4875,23114,55492.0,11382966.0
2018-04-10,4875,4875,4700,4800,18816,54638.0,11382966.0
2018-04-11,4825,4870,4700,4820,15118,54866.0,11382966.0
2018-04-12,4825,4935,4650,4865,24786,55378.0,11382966.0
2018-04-13,4865,4915,4705,4770,20283,54297.0,11382966.0
2018-04-16,4780,4945,4600,4860,27087,55321.0,11382966.0
2018-04-17,4860,5050,4705,4975,53927,56630.0,11382966.0
2018-04-18,5050,5140,4710,4875,35319,55492.0,11382966.0
2018-04-19,4905,4940,4745,4890,28980,55663.0,11382966.0
2018-04-20,4890,4930,4740,4845,28910,55150.0,11382966.0
2018-04-23,4845,4980,4750,4820,20337,54866.0,11382966.0
2018-04-24,4900,4920,4710,4915,43936,55947.0,11382966.0
2018-04-25,4920,5570,4840,5200,269473,59191.0,11382966.0
2018-04-26,5200,5350,5120,5230,57252,59533.0,11382966.0
2018-04-27,5230,5230,5060,5120,33310,58281.0,11382966.0
2018-04-30,5140,5310,5000,5040,33817,57370.0,11382966.0
2018-05-02,5060,5250,5020,5020,35444,57142.0,11382966.0
2018-05-03,5020,5070,4950,4995,34140,56858.0,11382966.0
2018-05-04,5170,5180,4840,4870,22523,55435.0,11382966.0
2018-05-08,4695,4990,4695,4765,27232,54240.0,11382966.0
2018-05-09,4765,4855,4680,4785,19547,54467.0,11382966.0
2018-05-10,4930,4930,4745,4880,17517,55549.0,11382966.0
2018-05-11,4880,4990,4810,4975,25470,56630.0,11382966.0
2018-05-14,4975,4995,4860,4970,16938,56573.0,11382966.0
2018-05-15,4970,4980,4800,4815,30448,54809.0,11382966.0
2018-05-16,4810,4850,4655,4800,27278,54638.0,11382966.0
2018-05-17,4800,4895,4755,4835,27417,55037.0,11382966.0
2018-05-18,4955,4955,4830,4860,16668,55321.0,11382966.0
2018-05-21,4760,4945,4730,4745,35269,54012.0,11382966.0
2018-05-23,4850,4940,4760,4840,35386,55094.0,11382966.0
2018-05-24,4770,6080,4770,5850,989647,66590.0,11382966.0
2018-05-25,5800,6340,5580,5830,295350,66363.0,11382966.0
2018-05-28,5730,5730,5390,5700,162295,64883.0,11382966.0
2018-05-29,5700,5700,5400,5700,73957,64883.0,11382966.0
2018-05-30,5760,6090,5540,5690,116176,64769.0,11382966.0
2018-05-31,5790,5790,5380,5380,93735,61240.0,11382966.0
2018-06-01,5390,5550,5210,5420,60005,61696.0,11382966.0
2018-06-04,5410,5410,5050,5050,102758,57484.0,11382966.0
2018-06-05,4980,5340,4950,5160,85327,58736.0,11382966.0
2018-06-07,5090,5220,5070,5160,19724,58736.0,11382966.0
2018-06-08,5160,5210,4965,5060,49643,57819.0,11426716.0
2018-06-11,5060,5150,4995,5090,14249,58162.0,11426716.0
2018-06-12,4955,5170,4950,5140,36066,58733.0,11426716.0
2018-06-14,5200,5200,4905,4965,36267,56734.0,11426716.0
2018-06-15,4965,5090,4815,4815,40894,55020.0,11426716.0
2018-06-18,4770,5140,4750,4800,35103,54848.0,11426716.0
2018-06-19,4755,4855,4500,4750,47717,54277.0,11426716.0
2018-06-20,4750,4840,4560,4755,7335,54334.0,11426716.0
2018-06-21,4755,4900,4665,4670,11551,53363.0,11426716.0
2018-06-22,4575,4750,4515,4630,32739,52906.0,11426716.0
2018-06-25,4535,4690,4535,4635,8191,52963.0,11426716.0
2018-06-26,4635,4860,4565,4690,8600,53591.0,11426716.0
2018-06-27,4890,4890,4640,4685,11056,53534.0,11426716.0
2018-06-28,4640,4900,4515,4630,17370,52906.0,11426716.0
2018-06-29,4850,4850,4435,4575,15951,52277.0,11426716.0
2018-07-02,4565,4570,4295,4495,42964,51363.0,11426716.0
2018-07-03,4550,4550,4280,4485,20557,51249.0,11426716.0
2018-07-04,4480,4490,4350,4490,13279,51306.0,11426716.0
2018-07-05,4410,4485,4225,4435,28796,50677.0,11426716.0
2018-07-06,4520,4520,4255,4415,12937,50449.0,11426716.0
2018-07-09,4415,4415,4265,4360,17831,49820.0,11426716.0
2018-07-10,4355,4515,4260,4450,23305,50849.0,11426716.0
2018-07-11,4565,4565,4320,4350,24401,49706.0,11426716.0
2018-07-12,4300,4390,4275,4310,6349,49249.0,11426716.0
2018-07-13,4310,4480,4255,4465,17763,51020.0,11426716.0
2018-07-16,4620,5130,4375,4380,67719,50049.0,11426716.0
2018-07-17,4345,4475,4295,4410,10758,50392.0,11426716.0
2018-07-18,4405,4455,4305,4375,12682,49992.0,11426716.0
2018-07-19,4375,4425,4260,4365,7722,49878.0,11426716.0
2018-07-20,4365,4365,4215,4285,10229,48963.0,11426716.0
2018-07-23,4230,4285,4000,4255,21123,48621.0,11426716.0
2018-07-24,4255,4255,4160,4210,2527,48106.0,11426716.0
2018-07-25,4280,4280,4075,4140,6877,47307.0,11426716.0
2018-07-26,4065,4240,4050,4140,16851,47307.0,11426716.0
2018-07-27,4025,4255,4005,4210,63513,48106.0,11426716.0
2018-07-30,4135,4240,4090,4220,5298,48221.0,11426716.0
2018-07-31,4215,4275,4185,4225,7718,48278.0,11426716.0
2018-08-01,4345,4345,4130,4200,11825,47992.0,11426716.0
2018-08-02,4125,4245,4125,4210,5915,48106.0,11426716.0
2018-08-03,4315,4315,4135,4215,5148,48164.0,11426716.0
2018-08-06,4110,4270,4110,4210,5050,48106.0,11426716.0
2018-08-07,4260,4260,4170,4215,12067,48164.0,11426716.0
2018-08-08,4205,4285,4125,4215,11412,48164.0,11426716.0
2018-08-09,4155,4205,4150,4195,7642,47935.0,11426716.0
2018-08-10,4195,4260,4150,4195,10208,47935.0,11426716.0
2018-08-13,4105,4200,4050,4175,23930,47707.0,11426716.0
2018-08-14,4065,4180,4065,4170,10100,47649.0,11426716.0
2018-08-16,4070,4275,4000,4205,66419,48049.0,11426716.0
2018-08-17,4110,4395,4110,4185,7958,47821.0,11426716.0
2018-08-20,4315,4315,4075,4100,19657,46850.0,11426716.0
2018-08-21,4120,4145,4090,4105,1535,46907.0,11426716.0
2018-08-22,4105,4140,4070,4110,15060,46964.0,11426716.0
2018-08-23,4070,4415,4070,4085,32760,46678.0,11426716.0
2018-08-24,4080,4150,4080,4090,7059,46735.0,11426716.0
2018-08-27,4075,4290,3950,4080,29421,46621.0,11426716.0
2018-08-28,4080,4185,4070,4180,9424,47764.0,11426716.0
2018-08-29,4350,4350,4170,4170,4058,47649.0,11426716.0
2018-08-30,4105,4240,4105,4215,2141,48164.0,11426716.0
2018-08-31,4200,4215,4170,4215,5820,48164.0,11426716.0
2018-09-03,4195,4195,4130,4185,11563,47821.0,11426716.0
2018-09-04,4135,4360,4135,4135,2664,47249.0,11426716.0
2018-09-05,4200,4250,4100,4145,6932,47364.0,11426716.0
2018-09-06,4245,4245,4080,4080,6391,46621.0,11426716.0
2018-09-07,4095,4195,4005,4080,19739,46621.0,11426716.0
2018-09-10,4245,4245,4050,4085,8646,46678.0,11426716.0
2018-09-11,4085,4085,3965,4080,48089,46621.0,11426716.0
2018-09-12,4080,4120,4025,4050,8276,46278.0,11426716.0
2018-09-13,4285,4285,4000,4060,2953,46392.0,11426716.0
2018-09-14,4000,4070,4000,4005,8678,45764.0,11426716.0
2018-09-17,4005,4035,3945,4005,3465,45764.0,11426716.0
2018-09-18,4095,4095,3880,4005,44384,45764.0,11426716.0
2018-09-19,3995,3995,3855,3975,35346,45421.0,11426716.0
2018-09-20,3895,3970,3875,3895,15851,44507.0,11426716.0
2018-09-21,3940,3970,3815,3815,13485,43593.0,11426716.0
2018-09-27,3715,3790,3710,3720,68382,42507.0,11426716.0
2018-09-28,3715,3860,3715,3855,10322,44050.0,11426716.0
2018-10-01,3855,3895,3765,3765,10688,43022.0,11426716.0
2018-10-02,3765,4035,3740,3985,22265,45535.0,11426716.0
2018-10-04,4065,4065,3790,3950,27549,45136.0,11426716.0
2018-10-05,3820,3995,3820,3925,21004,44850.0,11426716.0
2018-10-08,3935,3935,3800,3885,7963,44393.0,11426716.0
2018-10-10,3960,3960,3795,3875,3681,44279.0,11426716.0
2018-10-11,3875,3875,3530,3775,21291,43136.0,11426716.0
2018-10-12,3755,3940,3720,3900,16340,44564.0,11426716.0
2018-10-15,3950,4000,3800,3895,7322,44507.0,11426716.0
2018-10-16,3800,3910,3770,3910,2400,44678.0,11426716.0
2018-10-17,3905,4000,3895,3980,1991,45478.0,11426716.0
2018-10-18,3910,4000,3840,3990,1989,45593.0,11426716.0
2018-10-19,3870,3990,3800,3910,12684,44678.0,11426716.0
2018-10-22,3910,3910,3720,3815,13241,43593.0,11426716.0
2018-10-23,3860,3875,3700,3830,9568,43764.0,11426716.0
2018-10-24,3850,3850,3705,3800,8163,43422.0,11426716.0
2018-10-25,3830,3830,3620,3800,9563,43422.0,11426716.0
2018-10-26,3855,3855,3705,3800,3962,43422.0,11426716.0
2018-10-29,3850,3850,3650,3660,15257,41822.0,11426716.0
2018-10-30,3785,3785,3515,3715,3843,42450.0,11426716.0
2018-10-31,3800,3895,3700,3760,7773,42964.0,11426716.0
2018-11-01,3890,3890,3710,3780,10774,43193.0,11426716.0
2018-11-02,3780,3845,3650,3730,20417,42622.0,11426716.0
2018-11-05,3730,3800,3615,3800,14115,43422.0,11426716.0
2018-11-06,3800,3875,3675,3730,10948,42622.0,11426716.0
2018-11-07,3800,3835,3710,3750,1351,42850.0,11426716.0
2018-11-08,3750,3895,3610,3700,33554,42279.0,11426716.0
2018-11-09,3735,3900,3645,3700,19684,42279.0,11426716.0
2018-11-12,3705,3890,3625,3685,13360,42107.0,11426716.0
2018-11-13,3685,3850,3620,3720,17477,42507.0,11426716.0
2018-11-14,3665,3730,3535,3635,35892,41536.0,11426716.0
2018-11-15,3635,3635,3535,3635,13847,41536.0,11426716.0
2018-11-16,3640,3800,3550,3620,12579,41365.0,11426716.0
2018-11-19,3555,3685,3530,3650,18821,41708.0,11426716.0
2018-11-20,3685,3685,3480,3500,20699,39994.0,11426716.0
2018-11-21,3580,3580,3410,3535,7025,40393.0,11426716.0
2018-11-22,3565,3565,3425,3485,40490,39822.0,11426716.0
2018-11-23,3410,3510,3390,3455,27304,39479.0,11426716.0
2018-11-26,3455,3620,3400,3400,18669,38851.0,11426716.0
2018-11-27,3400,3450,3395,3400,7403,38851.0,11426716.0
2018-11-28,3460,3460,3340,3445,7475,39365.0,11426716.0
2018-11-29,3445,3595,3445,3505,3410,40051.0,11426716.0
2018-11-30,3440,3600,3440,3550,4443,40565.0,11426716.0
2018-12-03,3510,3700,3500,3605,3351,41193.0,11426716.0
2018-12-04,3600,3600,3510,3515,3703,40165.0,11426716.0
2018-12-05,3440,3535,3440,3445,3336,39365.0,11426716.0
2018-12-06,3440,3550,3225,3320,27830,37937.0,11426716.0
2018-12-07,3325,3490,3325,3350,2158,38279.0,11426716.0
2018-12-10,3400,3495,3305,3375,916,38682.0,11461279.0
2018-12-11,3310,3450,3305,3360,4388,38510.0,11461279.0
2018-12-12,3315,3450,3310,3445,4357,39484.0,11461279.0
2018-12-13,3385,3455,3325,3415,2061,39140.0,11461279.0
2018-12-14,3425,3435,3315,3355,9472,38453.0,11461279.0
2018-12-17,3355,3440,3270,3395,6296,38911.0,11461279.0
2018-12-18,3260,3455,3260,3260,12499,37364.0,11461279.0
2018-12-19,3280,3330,3040,3130,38639,35874.0,11461279.0
2018-12-20,3100,3155,3090,3090,10201,35415.0,11461279.0
2018-12-21,3120,3120,3020,3080,15246,35301.0,11461279.0
2018-12-24,3080,3130,3030,3045,8376,34900.0,11461279.0
2018-12-26,2930,3055,2925,3015,18938,34556.0,11461279.0
2018-12-27,3160,3160,2950,2950,21230,33811.0,11461279.0
2018-12-28,2955,3250,2950,3100,11667,35530.0,11461279.0
2019-01-02,3135,3360,3115,3115,6718,35702.0,11461279.0
2019-01-03,3135,3255,3050,3155,9106,36160.0,11461279.0
2019-01-04,3025,3110,3025,3095,3956,35473.0,11461279.0
2019-01-07,3300,3300,3010,3065,14781,35129.0,11461279.0
2019-01-08,3085,3450,3070,3160,14792,36218.0,11461279.0
2019-01-09,3120,3285,3120,3220,1737,36905.0,11461279.0
2019-01-10,3300,3500,3155,3235,12627,37077.0,11461279.0
2019-01-11,3255,3325,3170,3265,4309,37421.0,11461279.0
2019-01-14,3265,3450,3205,3235,5974,37077.0,11461279.0
