티엘아이(062860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-12-20,6740,6740,6430,6430,73544,52447.0,8156575.0
2012-12-21,6530,6730,6400,6550,98905,53426.0,8156575.0
2012-12-24,6580,6720,6580,6690,27364,54567.0,8156575.0
2012-12-26,6730,6780,6630,6710,23609,54731.0,8156575.0
2012-12-27,6500,6820,6500,6750,23935,55057.0,8156575.0
2012-12-28,6800,6940,6700,6900,36986,56280.0,8156575.0
2013-01-02,6910,6990,6840,6880,44653,56117.0,8156575.0
2013-01-03,6900,7020,6850,6900,25776,56280.0,8156575.0
2013-01-04,6900,7050,6800,7050,64413,57504.0,8156575.0
2013-01-07,7240,7450,7180,7450,171683,60766.0,8156575.0
2013-01-08,7400,7530,7300,7400,66418,60359.0,8156575.0
2013-01-09,7390,7590,7220,7340,130534,59869.0,8156575.0
2013-01-10,7460,7750,7320,7650,248425,62398.0,8156575.0
2013-01-11,7630,7730,7460,7470,83538,60930.0,8156575.0
2013-01-14,7500,7500,7180,7200,95581,58727.0,8156575.0
2013-01-15,7250,7380,7210,7300,50238,59543.0,8156575.0
2013-01-16,7600,7640,7320,7380,80627,60196.0,8156575.0
2013-01-17,7390,7450,7190,7220,38748,58890.0,8156575.0
2013-01-18,7310,7410,7180,7390,32724,60277.0,8156575.0
2013-01-21,7440,7660,7400,7540,103692,61501.0,8156575.0
2013-01-22,7510,7620,6490,7410,98677,60440.0,8156575.0
2013-01-23,7660,7930,7560,7580,181822,61827.0,8156575.0
2013-01-24,7640,7640,7320,7320,65635,59706.0,8156575.0
2013-01-25,7330,7480,7140,7230,92436,58972.0,8156575.0
2013-01-28,7230,7230,7040,7190,59188,58646.0,8156575.0
2013-01-29,7210,7210,7040,7050,44470,57504.0,8156575.0
2013-01-30,7100,7150,7050,7140,25848,58238.0,8156575.0
2013-01-31,7160,7180,7040,7130,24987,58156.0,8156575.0
2013-02-01,7080,7170,7030,7150,27988,58320.0,8156575.0
2013-02-04,7150,7180,7080,7080,21661,58052.0,8199478.0
2013-02-05,7030,7100,6820,6820,72294,55920.0,8199478.0
2013-02-06,6830,6940,6650,6830,28912,56002.0,8199478.0
2013-02-07,6840,6970,6840,6930,25319,56822.0,8199478.0
2013-02-08,6930,7090,6910,7070,28002,57970.0,8199478.0
2013-02-12,7150,7190,7070,7080,35329,58052.0,8199478.0
2013-02-13,7140,7340,7090,7280,47309,59692.0,8199478.0
2013-02-14,7320,7410,7280,7350,44740,60266.0,8199478.0
2013-02-15,7380,7380,7230,7330,29331,60102.0,8199478.0
2013-02-18,7330,7510,7320,7500,39727,61496.0,8199478.0
2013-02-19,7610,7700,7550,7590,87893,62234.0,8199478.0
2013-02-20,7680,7680,7540,7580,44140,62152.0,8199478.0
2013-02-21,7550,8660,7510,8520,410475,69860.0,8199478.0
2013-02-22,8570,9330,8550,9070,665547,74369.0,8199478.0
2013-02-25,9320,10050,9320,9750,808133,79945.0,8199478.0
2013-02-26,9700,10050,9220,9650,591150,79125.0,8199478.0
2013-02-27,9650,9790,9380,9580,286625,78551.0,8199478.0
2013-02-28,9580,9680,9320,9580,255862,78551.0,8199478.0
2013-03-04,9600,9610,9250,9300,151587,76255.0,8199478.0
2013-03-05,9010,9240,8900,9160,355286,75107.0,8199478.0
2013-03-06,9310,9790,9210,9550,371783,78305.0,8199478.0
2013-03-07,9510,9630,9160,9200,366412,75435.0,8199478.0
2013-03-08,9260,9540,9110,9300,247782,76255.0,8199478.0
2013-03-11,9300,9300,9030,9100,136078,74615.0,8199478.0
2013-03-12,9100,9500,9050,9490,239961,77813.0,8199478.0
2013-03-13,9410,9820,9360,9800,316165,80355.0,8199478.0
2013-03-14,9850,10150,9770,9970,480692,81749.0,8199478.0
2013-03-15,9970,11000,9970,10650,2528292,103774.0,9744010.0
2013-03-18,10750,11200,10200,10200,678891,99389.0,9744010.0
2013-03-19,10200,10400,9900,10200,363469,99389.0,9744010.0
2013-03-20,10250,10250,9820,9820,272331,95686.0,9744010.0
2013-03-21,9990,10150,9480,9670,422989,94225.0,9744010.0
2013-03-22,9670,10100,9540,10050,246442,97927.0,9744010.0
2013-03-25,10000,10150,9840,9850,214583,95978.0,9744010.0
2013-03-26,9950,10000,9750,9760,88791,95102.0,9744010.0
2013-03-27,9770,9770,9110,9540,186638,92958.0,9744010.0
2013-03-28,9540,9940,9400,9850,216645,95978.0,9744010.0
2013-03-29,9910,9970,9700,9740,146211,94907.0,9744010.0
2013-04-01,9740,9910,9550,9550,110507,93055.0,9744010.0
2013-04-02,9550,9600,9020,9190,331906,89547.0,9744010.0
2013-04-03,9190,9250,8990,9250,199360,90132.0,9744010.0
2013-04-04,9290,9290,8920,9110,121397,88768.0,9744010.0
2013-04-05,9110,9270,8800,8900,121420,86722.0,9744010.0
2013-04-08,8930,8930,8590,8610,91663,83896.0,9744010.0
2013-04-09,8540,8760,8320,8490,128419,82727.0,9744010.0
2013-04-10,8450,9000,8400,8970,160615,87404.0,9744010.0
2013-04-11,9040,9100,8860,9030,156246,87988.0,9744010.0
2013-04-12,9050,9210,8890,9180,139294,89450.0,9744010.0
2013-04-15,9190,9300,9080,9180,96844,89450.0,9744010.0
2013-04-16,8980,9280,8970,9280,108834,90424.0,9744010.0
2013-04-17,9450,9810,9370,9440,392137,91983.0,9744010.0
2013-04-18,9280,9470,9100,9100,132713,88670.0,9744010.0
2013-04-19,9100,9190,8870,8940,115828,87111.0,9744010.0
2013-04-22,9000,9270,8830,9160,115069,89255.0,9744010.0
2013-04-23,9240,9730,9200,9610,165002,93640.0,9744010.0
2013-04-24,9740,9950,9690,9880,229516,96271.0,9744010.0
2013-04-25,9880,9920,9630,9690,176102,94419.0,9744010.0
2013-04-26,9730,10200,9700,10200,350463,99389.0,9744010.0
2013-04-29,10300,10600,10050,10300,361511,100363.0,9744010.0
2013-04-30,10350,10350,10000,10150,128040,98902.0,9744010.0
2013-05-02,10300,10450,10000,10050,174343,97927.0,9744010.0
2013-05-03,10300,10300,9900,10250,138462,99876.0,9744010.0
2013-05-06,10300,10400,10050,10150,124025,98902.0,9744010.0
2013-05-07,10250,10250,9890,9950,145042,96953.0,9744010.0
2013-05-08,9950,10150,9890,10000,173434,97440.0,9744010.0
2013-05-09,10000,10100,9810,9900,129716,96466.0,9744010.0
2013-05-10,9870,9950,9650,9650,132198,94030.0,9744010.0
2013-05-13,9690,9980,9610,9960,93203,97050.0,9744010.0
2013-05-14,10000,10000,9530,9780,138122,95296.0,9744010.0
2013-05-15,9770,9830,9570,9690,81770,94419.0,9744010.0
2013-05-16,9690,9770,9350,9640,186438,93932.0,9744010.0
2013-05-20,9670,9710,9390,9400,64752,91594.0,9744010.0
2013-05-21,9480,9510,9360,9510,51205,92666.0,9744010.0
2013-05-22,9510,9570,9320,9420,74595,91789.0,9744010.0
2013-05-23,9420,9620,9300,9460,105629,92178.0,9744010.0
2013-05-24,9490,10850,9490,10700,764914,104261.0,9744010.0
2013-05-27,10600,11100,10400,11100,565940,108159.0,9744010.0
2013-05-28,11250,11700,10850,11450,513463,111569.0,9744010.0
2013-05-29,11450,11550,11150,11300,171679,110107.0,9744010.0
2013-05-30,11200,11400,10800,10800,215734,105235.0,9744010.0
2013-05-31,10850,11000,10450,10800,217563,105235.0,9744010.0
2013-06-03,10800,10850,10200,10300,224490,100363.0,9744010.0
2013-06-04,10400,10600,10150,10450,207748,101825.0,9744010.0
2013-06-05,10500,10800,10350,10400,142090,101338.0,9744010.0
2013-06-07,10500,10750,9600,9950,328131,96953.0,9744010.0
2013-06-10,9950,10250,9810,10200,96117,99389.0,9744010.0
2013-06-11,10150,10250,9940,10150,79484,98902.0,9744010.0
2013-06-12,10150,10200,9850,9960,106860,97050.0,9744010.0
2013-06-13,9870,9980,9740,9960,43987,97050.0,9744010.0
2013-06-14,10100,10100,9600,9700,87818,94517.0,9744010.0
2013-06-17,9540,9740,9240,9390,70529,91496.0,9744010.0
2013-06-18,9300,9580,9200,9490,69935,92471.0,9744010.0
2013-06-19,9490,9700,9460,9510,51638,92666.0,9744010.0
2013-06-20,9390,9800,9310,9530,69868,92860.0,9744010.0
2013-06-21,9250,9530,9010,9520,78917,92763.0,9744010.0
2013-06-24,9530,9530,9200,9290,39679,90522.0,9744010.0
2013-06-25,9040,9200,8350,8470,230687,82532.0,9744010.0
2013-06-26,8200,8650,8200,8460,97393,82434.0,9744010.0
2013-06-27,8610,9190,8570,9130,70940,89746.0,9829817.0
2013-06-28,9040,9180,8980,9000,31406,88468.0,9829817.0
2013-07-01,8950,9190,8920,9110,29243,89550.0,9829817.0
2013-07-02,9050,9160,8980,9000,46048,88468.0,9829817.0
2013-07-03,8980,9110,8800,8960,16224,88075.0,9829817.0
2013-07-04,8950,8960,8450,8610,107083,84635.0,9829817.0
2013-07-05,8660,8700,8530,8580,48827,84340.0,9829817.0
2013-07-08,8500,8680,8020,8020,72415,78835.0,9829817.0
2013-07-09,8120,8120,7740,7830,80154,76967.0,9829817.0
2013-07-10,7830,8430,7800,8400,60259,82570.0,9829817.0
2013-07-11,8450,8780,8350,8740,63673,85913.0,9829817.0
2013-07-12,8680,8830,8650,8790,38985,86404.0,9829817.0
2013-07-15,8920,8920,8660,8800,19657,86502.0,9829817.0
2013-07-16,8750,8800,8560,8710,17699,85618.0,9829817.0
2013-07-17,8700,8950,8590,8830,43504,86797.0,9829817.0
2013-07-18,8810,8900,8600,8730,37587,85814.0,9829817.0
2013-07-19,8740,8830,8630,8830,27709,86797.0,9829817.0
2013-07-22,8880,8880,8570,8570,24405,84242.0,9829817.0
2013-07-23,8500,8700,8400,8530,27047,83848.0,9829817.0
2013-07-24,8500,8650,8440,8650,25234,85028.0,9829817.0
2013-07-25,8570,8830,8570,8720,27439,85716.0,9829817.0
2013-07-26,8600,8730,8550,8630,28075,84831.0,9829817.0
2013-07-29,8510,8660,8170,8350,68538,82079.0,9829817.0
2013-07-30,8450,8450,8200,8300,29690,81587.0,9829817.0
2013-07-31,8230,8350,8090,8200,61062,80604.0,9829817.0
2013-08-01,8160,8500,8120,8470,56631,83259.0,9829817.0
2013-08-02,8580,8580,8300,8300,49451,81587.0,9829817.0
2013-08-05,8230,8400,8200,8370,25073,82276.0,9829817.0
2013-08-06,8350,8400,8230,8240,15931,80998.0,9829817.0
2013-08-07,8210,8430,8210,8330,36713,81882.0,9829817.0
2013-08-08,8340,8420,8190,8350,42774,82079.0,9829817.0
2013-08-09,8320,8330,8200,8220,18692,80801.0,9829817.0
2013-08-12,8230,8390,8120,8120,32632,79818.0,9829817.0
2013-08-13,8120,8250,8040,8110,23915,79720.0,9829817.0
2013-08-14,8090,8320,8090,8280,28037,81391.0,9829817.0
2013-08-16,8250,8560,8250,8530,30256,83848.0,9829817.0
2013-08-19,8600,8650,8440,8450,21699,83062.0,9829817.0
2013-08-20,8400,8950,8310,8740,165590,85913.0,9829817.0
2013-08-21,8800,9640,8650,9300,381632,91417.0,9829817.0
2013-08-22,9210,9340,8800,9100,152690,89451.0,9829817.0
2013-08-23,9370,9600,9160,9320,127075,91614.0,9829817.0
2013-08-26,9380,9420,9180,9270,65350,91122.0,9829817.0
2013-08-27,9190,9370,9000,9100,35418,89451.0,9829817.0
2013-08-28,9100,9520,8920,9450,131670,92892.0,9829817.0
2013-08-29,9450,9600,9370,9530,65564,93678.0,9829817.0
2013-08-30,9530,9600,9320,9540,52838,93776.0,9829817.0
2013-09-02,9600,9930,9490,9570,112101,94071.0,9829817.0
2013-09-03,9560,9700,9380,9470,36521,93088.0,9829817.0
2013-09-04,9400,9590,9390,9490,41241,93285.0,9829817.0
2013-09-05,9500,9770,9410,9620,67384,94563.0,9829817.0
2013-09-06,9600,9770,9560,9570,30635,94071.0,9829817.0
2013-09-09,9580,9780,9550,9600,65819,94366.0,9829817.0
2013-09-10,9600,9710,9470,9480,39190,93187.0,9829817.0
2013-09-11,9500,9590,9310,9500,47227,93383.0,9829817.0
2013-09-12,9540,9540,8860,9200,196702,90434.0,9829817.0
2013-09-13,9190,9190,8890,9000,68452,88468.0,9829817.0
2013-09-16,8990,9070,8890,9000,32253,88468.0,9829817.0
2013-09-17,8890,9010,8830,8860,21916,87092.0,9829817.0
2013-09-23,8820,9030,8700,8750,18286,86011.0,9829817.0
2013-09-24,8750,8780,8500,8750,65022,86011.0,9829817.0
2013-09-25,8820,8940,8750,8940,26838,87879.0,9829817.0
2013-09-26,8860,8960,8780,8960,29542,88075.0,9829817.0
2013-09-27,8970,9010,8840,8970,17010,88173.0,9829817.0
2013-09-30,8900,9230,8900,9180,39224,90238.0,9829817.0
2013-10-01,9230,9310,8910,9100,34989,89451.0,9829817.0
2013-10-02,9100,9200,9050,9160,31810,90041.0,9829817.0
2013-10-04,9160,9160,9010,9160,20925,90041.0,9829817.0
2013-10-07,9230,9230,9050,9140,16953,89845.0,9829817.0
2013-10-08,9100,9100,8810,9010,9532,88567.0,9829817.0
2013-10-10,9780,10350,9510,9570,789499,94071.0,9829817.0
2013-10-11,9650,9710,9150,9290,380420,91319.0,9829817.0
2013-10-14,9350,9560,9270,9500,151724,93383.0,9829817.0
2013-10-15,9460,9560,9350,9550,68413,93875.0,9829817.0
2013-10-16,9520,9670,9200,9260,141851,91024.0,9829817.0
2013-10-17,9400,9400,9080,9390,100286,92302.0,9829817.0
2013-10-18,9630,9970,9290,9420,331166,92597.0,9829817.0
2013-10-21,9340,9400,9010,9010,224632,88567.0,9829817.0
2013-10-22,9010,9390,8940,9380,115200,92204.0,9829817.0
2013-10-23,9420,9630,9350,9580,221053,94170.0,9829817.0
2013-10-24,9590,11000,9550,10900,710332,107145.0,9829817.0
2013-10-25,10950,11350,10550,10800,687457,106162.0,9829817.0
2013-10-28,10800,11000,10450,11000,696798,108128.0,9829817.0
2013-10-29,11150,11250,10800,10850,422771,106654.0,9829817.0
2013-10-30,11050,11400,10650,10750,488129,105671.0,9829817.0
2013-10-31,10850,11150,10200,10350,918060,101739.0,9829817.0
2013-11-01,10400,10800,10150,10800,754435,106162.0,9829817.0
2013-11-04,10750,10850,10550,10750,398501,105671.0,9829817.0
2013-11-05,10800,11050,10200,10400,614983,102230.0,9829817.0
2013-11-06,10400,10600,10250,10400,328763,102230.0,9829817.0
2013-11-07,10400,10450,9970,10000,439956,98298.0,9829817.0
2013-11-08,9950,10150,9690,9800,373677,96332.0,9829817.0
2013-11-11,9820,9890,9440,9490,311645,93285.0,9829817.0
2013-11-12,9500,9830,9490,9630,175991,94661.0,9829817.0
2013-11-13,9730,9780,9350,9380,179701,92204.0,9829817.0
2013-11-14,9520,9760,9460,9690,157644,95251.0,9829817.0
2013-11-15,9710,9760,9400,9400,182202,92400.0,9829817.0
2013-11-18,9390,9410,8400,8420,587638,82767.0,9829817.0
2013-11-19,8400,8560,8080,8380,367821,82374.0,9829817.0
2013-11-20,8400,8410,8140,8200,206708,80604.0,9829817.0
2013-11-21,8170,8260,7920,8080,237882,79425.0,9829817.0
2013-11-22,8150,8310,7810,7830,245233,76967.0,9829817.0
2013-11-25,7800,8000,7590,7850,248617,77164.0,9829817.0
2013-11-26,7860,8130,7780,8100,133020,79622.0,9829817.0
2013-11-27,8150,8150,8020,8040,75510,79032.0,9829817.0
2013-11-28,8100,8300,8050,8290,88504,81489.0,9829817.0
2013-11-29,8280,8350,8180,8320,79431,81784.0,9829817.0
2013-12-02,8320,8380,7900,7900,104641,77656.0,9829817.0
2013-12-03,7900,7900,7600,7790,128637,76574.0,9829817.0
2013-12-04,7800,7800,7500,7640,73876,75100.0,9829817.0
2013-12-05,7650,7750,7370,7550,219190,74215.0,9829817.0
2013-12-06,7510,7700,7440,7600,71434,74707.0,9829817.0
2013-12-09,7650,7690,7380,7500,69521,73724.0,9829817.0
2013-12-10,7450,7530,7300,7320,55409,71954.0,9829817.0
2013-12-11,7320,7660,7320,7590,70316,74608.0,9829817.0
2013-12-12,7570,7850,7450,7850,61169,77164.0,9829817.0
2013-12-13,7770,7900,7650,7750,36356,76181.0,9829817.0
2013-12-16,7790,7790,7570,7740,45957,76083.0,9829817.0
2013-12-17,7760,7760,7550,7610,40729,74805.0,9829817.0
2013-12-18,7570,8000,7570,8000,73703,78639.0,9829817.0
2013-12-19,8010,8020,7760,7920,57621,77852.0,9829817.0
2013-12-20,7920,7950,7780,7870,23367,77361.0,9829817.0
2013-12-23,7830,8060,7820,7870,33456,77361.0,9829817.0
2013-12-24,7850,7940,7720,7810,35405,76771.0,9829817.0
2013-12-26,7890,7890,7620,7730,42712,75984.0,9829817.0
2013-12-27,7800,7980,7730,7870,58555,77361.0,9829817.0
2013-12-30,8000,8080,7850,7980,61942,78442.0,9829817.0
2014-01-02,7980,8100,7890,7910,47814,77754.0,9829817.0
2014-01-03,7940,8100,7820,8070,57019,79327.0,9829817.0
2014-01-06,8110,8210,8050,8170,69254,80310.0,9829817.0
2014-01-07,8200,8230,8110,8150,31919,80113.0,9829817.0
2014-01-08,8200,8230,7980,8060,53581,79228.0,9829817.0
2014-01-09,8060,8070,7870,7870,92457,77361.0,9829817.0
2014-01-10,7970,7970,7690,7770,63534,76378.0,9829817.0
2014-01-13,7710,7800,7670,7720,77553,75886.0,9829817.0
2014-01-14,7720,7830,7700,7720,80476,75886.0,9829817.0
2014-01-15,7730,7800,7580,7590,110591,74608.0,9829817.0
2014-01-16,7630,7930,7590,7900,146635,77656.0,9829817.0
2014-01-17,7960,8020,7810,7880,96513,77459.0,9829817.0
2014-01-20,7900,8020,7820,7830,77513,76967.0,9829817.0
2014-01-21,7990,8140,7910,8000,119176,78639.0,9829817.0
2014-01-22,8020,8020,7810,7810,85067,76771.0,9829817.0
2014-01-23,7800,7920,7680,7690,80813,75591.0,9829817.0
2014-01-24,7650,7680,7460,7560,121876,74313.0,9829817.0
2014-01-27,7400,7470,7180,7180,124679,70578.0,9829817.0
2014-01-28,7100,7360,6990,7250,95623,71266.0,9829817.0
2014-01-29,7250,7390,7200,7300,38514,71758.0,9829817.0
2014-02-03,7220,7260,7080,7160,27106,70381.0,9829817.0
2014-02-04,6920,7020,6580,6640,323546,65270.0,9829817.0
2014-02-05,6720,6840,6690,6690,101334,65761.0,9829817.0
2014-02-06,6690,6810,6650,6800,48198,66843.0,9829817.0
2014-02-07,6910,7010,6840,6930,65384,68121.0,9829817.0
2014-02-10,6890,7050,6890,6930,47258,68121.0,9829817.0
2014-02-11,6930,7200,6930,7130,46056,70087.0,9829817.0
2014-02-12,7130,7190,7010,7060,35561,69399.0,9829817.0
2014-02-13,7020,7100,6980,7000,24453,68809.0,9829817.0
2014-02-14,7000,7270,7000,7270,74159,71463.0,9829817.0
2014-02-17,7270,7330,7220,7310,43271,71856.0,9829817.0
2014-02-18,7250,7340,7250,7270,26404,71463.0,9829817.0
2014-02-19,7230,7350,7230,7330,28020,72053.0,9829817.0
2014-02-20,7260,7340,7210,7230,41618,71070.0,9829817.0
2014-02-21,7240,7350,7180,7280,23889,71561.0,9829817.0
2014-02-24,7250,7360,7200,7280,52437,71561.0,9829817.0
2014-02-25,7270,7310,7160,7280,60700,71561.0,9829817.0
2014-02-26,7270,7530,7240,7450,69012,73232.0,9829817.0
2014-02-27,7450,7500,7260,7300,41615,71758.0,9829817.0
2014-02-28,7270,7380,7190,7240,51506,71168.0,9829817.0
2014-03-03,7240,7300,7190,7220,20018,70971.0,9829817.0
2014-03-04,7190,7220,7120,7150,34214,70283.0,9829817.0
2014-03-05,7110,7230,7110,7170,53672,70480.0,9829817.0
2014-03-06,7170,7760,7170,7710,292985,75788.0,9829817.0
2014-03-07,7800,7850,7610,7790,116705,76574.0,9829817.0
2014-03-10,7890,8020,7770,7780,87865,76476.0,9829817.0
2014-03-11,7850,7960,7820,7950,67523,78147.0,9829817.0
2014-03-12,8000,8330,7950,8260,244768,81194.0,9829817.0
2014-03-13,8270,8490,8160,8360,150449,82177.0,9829817.0
2014-03-14,8360,8410,8120,8390,73685,82472.0,9829817.0
2014-03-17,8470,8470,8200,8200,66780,80604.0,9829817.0
2014-03-18,8200,8690,8200,8690,234089,85421.0,9829817.0
2014-03-19,8690,8910,8550,8890,187138,87387.0,9829817.0
2014-03-20,8800,8900,8700,8870,168220,87190.0,9829817.0
2014-03-21,8900,9270,8830,9260,344307,91024.0,9829817.0
2014-03-24,9220,9350,8930,9000,302323,88468.0,9829817.0
2014-03-25,9000,9060,8600,8860,298717,87092.0,9829817.0
2014-03-26,8950,9200,8770,9190,265089,90336.0,9829817.0
2014-03-27,9280,9320,9050,9230,226322,90729.0,9829817.0
2014-03-28,9230,9400,9150,9350,204139,91909.0,9829817.0
2014-03-31,9350,9390,9170,9350,80388,91909.0,9829817.0
2014-04-01,9390,9700,9300,9450,313944,92892.0,9829817.0
2014-04-02,9350,9830,9340,9730,397676,95644.0,9829817.0
2014-04-03,9770,10100,9630,9660,325388,94956.0,9829817.0
2014-04-04,9830,9900,9620,9900,187326,97315.0,9829817.0
2014-04-07,9780,9890,9560,9650,95292,94858.0,9829817.0
2014-04-08,9670,9710,9380,9690,151849,95251.0,9829817.0
2014-04-09,9750,9760,9520,9650,129179,94858.0,9829817.0
2014-04-10,9650,9760,9400,9400,113018,92400.0,9829817.0
2014-04-11,9350,9630,9270,9590,148324,94268.0,9829817.0
2014-04-14,9700,9900,9650,9850,187915,96824.0,9829817.0
2014-04-15,9920,9930,9650,9780,97704,96136.0,9829817.0
2014-04-16,9700,10550,9700,10300,377295,101247.0,9829817.0
2014-04-17,10300,10550,10050,10150,178885,99773.0,9829817.0
2014-04-18,10150,10150,9800,10100,172550,99281.0,9829817.0
2014-04-21,10150,10150,9840,9930,75682,97610.0,9829817.0
2014-04-22,9990,10700,9990,10450,386718,102722.0,9829817.0
2014-04-23,10450,10800,10050,10050,249381,98790.0,9829817.0
2014-04-24,10150,10350,9800,10050,172370,98790.0,9829817.0
2014-04-25,10050,10200,9840,9850,96510,96824.0,9829817.0
2014-04-28,9850,10150,9850,9970,115862,98003.0,9829817.0
2014-04-29,10100,10150,9830,9950,129221,97807.0,9829817.0
2014-04-30,10000,10450,9990,10450,198436,102722.0,9829817.0
2014-05-02,10450,10850,10200,10700,321879,105179.0,9829817.0
2014-05-07,10650,10700,10100,10400,194440,102230.0,9829817.0
2014-05-08,10300,10450,9960,10200,122544,100264.0,9829817.0
2014-05-09,10100,10350,10100,10200,71218,100264.0,9829817.0
2014-05-12,10200,10300,9880,9900,71546,97315.0,9829817.0
2014-05-13,9910,10200,9890,9950,152029,97807.0,9829817.0
2014-05-14,9980,10250,9980,10100,109557,99281.0,9829817.0
2014-05-15,10100,10200,9950,9950,56519,97807.0,9829817.0
2014-05-16,9940,10100,9890,9970,38975,98003.0,9829817.0
2014-05-19,9970,9970,9550,9550,102851,93875.0,9829817.0
2014-05-20,9500,9700,9240,9350,123514,91909.0,9829817.0
2014-05-21,9350,9600,9270,9500,63990,93383.0,9829817.0
2014-05-22,9620,9870,9550,9790,69789,96234.0,9829817.0
2014-05-23,9800,9990,9750,9920,44367,97512.0,9829817.0
2014-05-26,9900,9960,9750,9860,51884,96922.0,9829817.0
2014-05-27,9940,10100,9710,10100,84834,99281.0,9829817.0
2014-05-28,10150,10150,9910,10000,49528,98298.0,9829817.0
2014-05-29,9950,10050,9710,9980,45160,98102.0,9829817.0
2014-05-30,10000,10150,9810,10150,98392,99773.0,9829817.0
2014-06-02,10100,10100,9680,9800,118450,96332.0,9829817.0
2014-06-03,9720,9900,9580,9740,39765,95742.0,9829817.0
2014-06-05,9670,9940,9210,9340,110381,91810.0,9829817.0
2014-06-09,9400,9550,8950,9100,119191,89451.0,9829817.0
2014-06-10,9090,9500,9080,9490,68099,93285.0,9829817.0
2014-06-11,9520,9630,9470,9540,37790,93776.0,9829817.0
2014-06-12,9450,9800,9450,9610,47702,94465.0,9829817.0
2014-06-13,9560,9600,8860,9250,189801,90926.0,9829817.0
2014-06-16,9300,9470,9250,9410,69972,92499.0,9829817.0
2014-06-17,9360,9470,9100,9200,70035,90434.0,9829817.0
2014-06-18,9280,9320,9000,9070,58062,89156.0,9829817.0
2014-06-19,9090,9150,8710,8900,123293,87485.0,9829817.0
2014-06-20,8900,9050,8860,8990,30966,88370.0,9829817.0
2014-06-23,8940,9000,8500,8700,73511,85519.0,9829817.0
2014-06-24,8700,8700,8380,8490,69692,83455.0,9829817.0
2014-06-25,8480,8490,8100,8140,73625,80015.0,9829817.0
2014-06-26,8100,8380,8100,8180,56780,80408.0,9829817.0
2014-06-27,8190,8380,8100,8350,24896,82079.0,9829817.0
2014-06-30,8350,8440,8320,8420,33279,82767.0,9829817.0
2014-07-01,8460,8710,8460,8700,61906,85519.0,9829817.0
2014-07-02,8700,8790,8600,8740,28158,85913.0,9829817.0
2014-07-03,8710,8780,8470,8600,48419,84536.0,9829817.0
2014-07-04,8700,8820,8630,8650,68993,85028.0,9829817.0
2014-07-07,8690,8780,8560,8750,49723,86011.0,9829817.0
2014-07-08,8700,8850,8680,8780,48147,86306.0,9829817.0
2014-07-09,8700,8960,8650,8800,22262,86502.0,9829817.0
2014-07-10,8800,8830,8670,8800,23551,86502.0,9829817.0
2014-07-11,8800,8800,8650,8780,22174,86306.0,9829817.0
2014-07-14,8790,8800,8410,8410,50245,82669.0,9829817.0
2014-07-15,8400,8570,8190,8340,108123,81981.0,9829817.0
2014-07-16,8260,8340,8060,8190,65314,80506.0,9829817.0
2014-07-17,8250,8730,8230,8700,73637,85519.0,9829817.0
2014-07-18,8690,8730,8530,8650,27399,85028.0,9829817.0
2014-07-21,8610,8670,8470,8620,32917,84733.0,9829817.0
2014-07-22,8640,8850,8630,8830,55469,86797.0,9829817.0
2014-07-23,8870,9480,8740,9400,229613,92400.0,9829817.0
2014-07-24,9440,9950,9410,9500,197909,93383.0,9829817.0
2014-07-25,9590,9680,9320,9400,98652,92400.0,9829817.0
2014-07-28,9400,9700,9140,9160,86678,90041.0,9829817.0
2014-07-29,9190,9300,8850,9190,88089,90336.0,9829817.0
2014-07-30,9190,9390,9030,9390,89161,92302.0,9829817.0
2014-07-31,9430,9470,9040,9390,94400,92302.0,9829817.0
2014-08-01,9350,9570,9180,9360,60693,92007.0,9829817.0
2014-08-04,9440,9790,9360,9660,188949,94956.0,9829817.0
2014-08-05,9720,9910,9550,9900,178899,97315.0,9829817.0
2014-08-06,9850,10000,9760,10000,149112,98298.0,9829817.0
2014-08-07,10000,10050,9810,9940,126242,97708.0,9829817.0
2014-08-08,9860,10100,9850,9880,142438,97119.0,9829817.0
2014-08-11,9890,9950,9700,9780,75065,96136.0,9829817.0
2014-08-12,9850,9850,9530,9720,67068,95546.0,9829817.0
2014-08-13,9670,9780,9240,9240,103528,90828.0,9829817.0
2014-08-14,9340,9420,9240,9340,92703,91810.0,9829817.0
2014-08-18,9340,9450,8560,8830,315723,86797.0,9829817.0
2014-08-19,8770,8820,8270,8390,217538,82472.0,9829817.0
2014-08-20,8300,8540,8280,8460,89546,83160.0,9829817.0
2014-08-21,8400,8640,8400,8600,54069,84536.0,9829817.0
2014-08-22,8600,8690,8560,8630,65683,84831.0,9829817.0
2014-08-25,8650,8650,8130,8130,148976,79916.0,9829817.0
2014-08-26,8200,8240,7900,8030,117569,78933.0,9829817.0
2014-08-27,8050,8230,7870,7910,104253,77754.0,9829817.0
2014-08-28,7920,8690,7850,8230,269598,80899.0,9829817.0
2014-08-29,8220,8250,8010,8100,74309,79622.0,9829817.0
2014-09-01,8070,8090,7450,7600,209586,74707.0,9829817.0
2014-09-02,7600,7750,7500,7690,46226,75591.0,9829817.0
2014-09-03,7620,7760,7620,7700,44439,75690.0,9829817.0
2014-09-04,7730,7830,7360,7400,143799,72741.0,9829817.0
2014-09-05,7400,7690,7300,7690,81606,75591.0,9829817.0
