제넥신(095700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-01,8525,8550,8350,8550,9976,106268.0,6214478.0
2013-02-04,8400,8600,8400,8450,2861,105025.0,6214478.0
2013-02-05,8425,8550,8425,8450,2177,105025.0,6214478.0
2013-02-06,8500,8500,8400,8400,2251,104403.0,6214478.0
2013-02-07,8400,8500,8400,8450,3058,105025.0,6214478.0
2013-02-08,8500,8700,8500,8675,1933,107821.0,6214478.0
2013-02-12,8775,8775,8675,8700,8379,108132.0,6214478.0
2013-02-13,8750,8800,8675,8700,8934,108132.0,6214478.0
2013-02-14,8800,8875,8700,8875,4064,110307.0,6214478.0
2013-02-15,8975,9250,8950,9150,17228,113725.0,6214478.0
2013-02-18,9225,9300,9175,9250,7548,114968.0,6214478.0
2013-02-19,9250,9250,9000,9000,4039,111861.0,6214478.0
2013-02-20,9150,9200,8900,9175,7949,114036.0,6214478.0
2013-02-21,9225,9225,9150,9150,5877,113725.0,6214478.0
2013-02-22,9200,9325,9200,9250,12250,114968.0,6214478.0
2013-02-25,9250,9325,9200,9200,18160,114346.0,6214478.0
2013-02-26,9200,9300,9200,9300,12396,115589.0,6214478.0
2013-02-27,9450,9600,9300,9600,16278,119318.0,6214478.0
2013-02-28,9675,10425,9675,10425,45587,129572.0,6214478.0
2013-03-04,10425,10425,10000,10000,22204,124290.0,6214478.0
2013-03-05,10150,10225,9900,10000,18819,124290.0,6214478.0
2013-03-06,10000,10000,9625,9675,13658,120250.0,6214478.0
2013-03-07,9775,9850,9675,9850,7944,122524.0,6219478.0
2013-03-08,9850,9925,9075,9125,38088,113505.0,6219478.0
2013-03-11,9000,9125,8675,8875,28940,110396.0,6219478.0
2013-03-12,8750,8975,8575,8900,13746,110707.0,6219478.0
2013-03-13,9025,9150,8775,9075,14081,112884.0,6219478.0
2013-03-14,9050,9425,9050,9300,19433,115682.0,6219478.0
2013-03-15,9400,9450,9000,9225,8658,114749.0,6219478.0
2013-03-18,9200,9200,8725,8725,15688,108530.0,6219478.0
2013-03-19,8675,8825,8550,8750,6669,108928.0,6224478.0
2013-03-20,8750,8800,8475,8525,12429,106127.0,6224478.0
2013-03-21,8500,8775,8375,8775,7610,109240.0,6224478.0
2013-03-22,8750,8750,8400,8475,17814,105505.0,6224478.0
2013-03-25,8600,8700,8525,8525,8129,106127.0,6224478.0
2013-03-26,8550,8700,8375,8550,11552,106439.0,6224478.0
2013-03-27,8500,8800,8300,8550,22162,106439.0,6224478.0
2013-03-28,8550,8700,8450,8700,8263,108306.0,6224478.0
2013-03-29,8625,8950,8625,8825,8903,109862.0,6224478.0
2013-04-01,8850,8900,8725,8825,3035,109862.0,6224478.0
2013-04-02,8900,8900,8550,8750,10332,108928.0,6224478.0
2013-04-03,8675,8800,8375,8625,18303,107372.0,6224478.0
2013-04-04,8675,8675,8300,8500,21260,105816.0,6224478.0
2013-04-05,8575,8575,8275,8400,19000,104571.0,6224478.0
2013-04-08,8400,8400,8100,8350,11158,103949.0,6224478.0
2013-04-09,8350,8350,8100,8125,6888,101148.0,6224478.0
2013-04-10,8125,8275,8100,8275,6201,103015.0,6224478.0
2013-04-11,8300,8600,8150,8475,10703,105505.0,6224478.0
2013-04-12,8475,8575,8350,8475,2048,105505.0,6224478.0
2013-04-15,8350,8800,8300,8725,17614,108617.0,6224478.0
2013-04-16,8650,9250,8575,9200,59169,114530.0,6224478.0
2013-04-17,9050,9225,9000,9075,19792,112974.0,6224478.0
2013-04-18,8950,9075,8650,8775,22158,109240.0,6224478.0
2013-04-19,8925,9650,8525,9450,83066,117643.0,6224478.0
2013-04-22,9475,9900,9375,9625,64937,119821.0,6224478.0
2013-04-23,9750,9875,9425,9750,46489,121377.0,6224478.0
2013-04-24,9900,10000,9625,9850,39590,122622.0,6224478.0
2013-04-25,9950,9975,9700,9725,15075,121066.0,6224478.0
2013-04-26,9800,9800,9450,9450,31774,117643.0,6224478.0
2013-04-29,9500,9500,8950,9075,39636,112974.0,6224478.0
2013-04-30,9100,9400,9100,9200,15699,114530.0,6224478.0
2013-05-02,9325,9350,8950,9050,19890,112663.0,6224478.0
2013-05-03,9000,9200,8900,9175,14337,114531.0,6241478.0
2013-05-06,9250,9300,9025,9225,32113,115155.0,6241478.0
2013-05-07,9300,9300,9050,9225,21056,115155.0,6241478.0
2013-05-08,9250,9450,9050,9425,38234,117652.0,6241478.0
2013-05-09,9525,9525,9250,9250,9747,115467.0,6241478.0
2013-05-10,9225,9375,9150,9325,7125,116404.0,6241478.0
2013-05-13,9125,9350,8600,9275,21953,115779.0,6241478.0
2013-05-14,9225,9350,8975,9175,16445,114531.0,6241478.0
2013-05-15,9025,9200,8750,9050,13307,112971.0,6241478.0
2013-05-16,8900,9125,8800,8975,11346,112052.0,6242478.0
2013-05-20,9050,9050,8650,8700,16037,108619.0,6242478.0
2013-05-21,8575,8850,8575,8700,9258,108619.0,6242478.0
2013-05-22,8825,8825,8575,8750,5982,109243.0,6242478.0
2013-05-23,8825,8825,8575,8725,3560,108931.0,6242478.0
2013-05-24,8725,8825,8600,8775,9842,109555.0,6242478.0
2013-05-27,8625,8850,8225,8500,53533,106122.0,6242478.0
2013-05-28,8500,8725,8500,8600,12497,107371.0,6242478.0
2013-05-29,8750,8750,8500,8500,9274,106122.0,6242478.0
2013-05-30,8500,8650,8450,8525,7778,106434.0,6242478.0
2013-05-31,8675,8675,8400,8550,7649,106746.0,6242478.0
2013-06-03,8625,8625,8425,8450,4711,105498.0,6242478.0
2013-06-04,8425,8425,8099,8325,14510,103937.0,6242478.0
2013-06-05,8275,8350,8075,8100,7500,101128.0,6242478.0
2013-06-07,8049,8100,7200,7925,33792,98943.0,6242478.0
2013-06-10,7800,8650,7800,8000,3741,99880.0,6242478.0
2013-06-11,8050,8174,7874,8150,13752,101752.0,6242478.0
2013-06-12,8050,8450,7850,7850,6902,98007.0,6242478.0
2013-06-13,7850,7850,7525,7800,4817,97383.0,6242478.0
2013-06-14,8050,8050,7425,7475,14794,93325.0,6242478.0
2013-06-17,7325,7625,6875,7000,17072,87395.0,6242478.0
2013-06-18,7150,7500,6900,7200,20341,89892.0,6242478.0
2013-06-19,7400,7400,7125,7200,7285,89892.0,6242478.0
2013-06-20,7075,7300,7000,7250,9228,90516.0,6242478.0
2013-06-21,7150,7275,6800,6850,26430,85522.0,6242478.0
2013-06-24,7000,7250,6750,6750,19979,84273.0,6242478.0
2013-06-25,6750,7000,6350,6350,18263,79279.0,6242478.0
2013-06-26,6600,6675,6175,6500,25861,81152.0,6242478.0
2013-06-27,6450,7050,6450,6850,18894,85522.0,6242478.0
2013-06-28,7100,7525,6900,7425,19588,92701.0,6242478.0
2013-07-01,7600,7700,7325,7550,15854,94261.0,6242478.0
2013-07-02,7450,7600,7250,7600,12661,94886.0,6242478.0
2013-07-03,7450,7650,7250,7300,15893,91140.0,6242478.0
2013-07-04,7300,7425,7200,7425,5581,92701.0,6242478.0
2013-07-05,7300,7450,7150,7300,7483,91140.0,6242478.0
2013-07-08,7300,7300,6875,7000,13544,87395.0,6242478.0
2013-07-09,7000,7125,6949,7075,6315,88331.0,6242478.0
2013-07-10,7050,7275,6900,7050,7777,88019.0,6242478.0
2013-07-11,7000,7175,6775,7175,12506,89580.0,6242478.0
2013-07-12,6975,7275,6975,7250,8087,90516.0,6242478.0
2013-07-15,7275,7300,7000,7300,8251,91140.0,6242478.0
2013-07-16,7349,7525,7300,7475,12057,93325.0,6242478.0
2013-07-17,7400,7500,7350,7500,4170,93637.0,6242478.0
2013-07-18,7500,8100,7474,7950,17583,99255.0,6242478.0
2013-07-19,7950,8050,7825,8000,7836,99880.0,6242478.0
2013-07-22,8100,8350,8050,8350,17004,104249.0,6242478.0
2013-07-23,8350,8425,8200,8275,10724,103313.0,6242478.0
2013-07-24,8250,8400,8225,8375,15071,104562.0,6242478.0
2013-07-25,8375,8500,8175,8500,13843,106122.0,6242478.0
2013-07-26,8625,8625,8300,8450,14885,105498.0,6242478.0
2013-07-29,8450,8450,8150,8425,10474,105186.0,6242478.0
2013-07-30,8500,8500,8174,8325,2223,103937.0,6242478.0
2013-07-31,8450,8450,8150,8375,5086,104562.0,6242478.0
2013-08-01,8300,8400,8150,8375,4976,104562.0,6242478.0
2013-08-02,8350,8400,8100,8200,5924,102377.0,6242478.0
2013-08-05,8424,8424,7925,8100,5994,101128.0,6242478.0
2013-08-06,7925,8075,7825,8000,4379,99880.0,6242478.0
2013-08-07,7875,8225,7875,7900,4048,98631.0,6242478.0
2013-08-08,7950,8150,7800,8150,6023,101752.0,6242478.0
2013-08-09,8150,8225,7950,8200,2760,102377.0,6242478.0
2013-08-12,8200,8200,7949,8075,4267,100816.0,6242478.0
2013-08-13,8100,8200,8025,8175,5106,102065.0,6242478.0
2013-08-14,8174,8450,8099,8325,14353,103937.0,6242478.0
2013-08-16,8250,8650,8225,8425,10536,105186.0,6242478.0
2013-08-19,8425,8625,8300,8500,9480,106122.0,6242478.0
2013-08-20,8500,8500,8100,8100,8238,101128.0,6242478.0
2013-08-21,8100,8225,7625,7700,9615,96134.0,6242478.0
2013-08-22,7750,7800,7600,7650,2665,95510.0,6242478.0
2013-08-23,8000,8100,7700,8000,5055,99880.0,6242478.0
2013-08-26,8175,8175,7750,8000,4041,99880.0,6242478.0
2013-08-27,8000,8100,7825,7900,5807,98631.0,6242478.0
2013-08-28,7849,7849,7550,7725,7719,96446.0,6242478.0
2013-08-29,7850,7974,7725,7950,5081,99255.0,6242478.0
2013-08-30,7975,7975,7775,7925,2582,98943.0,6242478.0
2013-09-02,7950,8000,7850,8000,2096,99880.0,6242478.0
2013-09-03,7900,8025,7825,7950,1873,99255.0,6242478.0
2013-09-04,8350,8350,7900,8000,1517,99880.0,6242478.0
2013-09-05,8124,8124,7975,8050,3429,100504.0,6242478.0
2013-09-06,8050,8074,7750,7750,7624,96758.0,6242478.0
2013-09-09,8000,8000,7700,7900,2409,98631.0,6242478.0
2013-09-10,7975,7975,7800,7825,4873,97695.0,6242478.0
2013-09-11,7975,7975,7825,7925,1983,98943.0,6242478.0
2013-09-12,7974,8025,7825,7950,3269,99255.0,6242478.0
2013-09-13,8000,8000,7825,7900,2408,98631.0,6242478.0
2013-09-16,7900,7925,7750,7900,4583,98631.0,6242478.0
2013-09-17,7700,7950,7700,7800,4104,97383.0,6242478.0
2013-09-23,7650,7950,7650,7800,6000,97383.0,6242478.0
2013-09-24,7900,7900,7600,7750,6221,96758.0,6242478.0
2013-09-25,7650,7800,7650,7750,4546,96758.0,6242478.0
2013-09-26,7850,7850,7650,7650,8710,95510.0,6242478.0
2013-09-27,7600,8000,7450,7650,10620,95510.0,6242478.0
2013-09-30,7500,7750,7300,7300,7951,91140.0,6242478.0
2013-10-01,7375,7500,7250,7250,7656,90516.0,6242478.0
2013-10-02,7400,7400,7250,7375,5236,92077.0,6242478.0
2013-10-04,7275,7525,7000,7325,15864,91452.0,6242478.0
2013-10-07,7325,7675,7025,7525,9776,93949.0,6242478.0
2013-10-08,7675,7675,7300,7500,15079,93637.0,6242478.0
2013-10-10,7500,8050,7475,8050,26487,100552.0,6245478.0
2013-10-11,8050,8525,8050,8325,33586,103987.0,6245478.0
2013-10-14,8350,8500,8250,8350,20783,104299.0,6245478.0
2013-10-15,8450,8450,8100,8225,9940,102738.0,6245478.0
2013-10-16,8225,8600,8225,8475,46045,105861.0,6245478.0
2013-10-17,8475,8600,8325,8475,20826,105861.0,6245478.0
2013-10-18,8550,9225,8500,9075,185285,113355.0,6245478.0
2013-10-21,9350,10425,9350,10300,160292,128657.0,6245478.0
2013-10-22,10350,10500,9800,9900,76260,123660.0,6245478.0
2013-10-23,10100,11150,10000,10775,155950,134590.0,6245478.0
2013-10-24,10500,11000,10300,10825,71403,135215.0,6245478.0
2013-10-25,10950,12425,10875,11850,144283,148018.0,6245478.0
2013-10-28,11725,12025,10950,11225,119267,140211.0,6245478.0
2013-10-29,11225,12000,11100,11400,64848,142397.0,6245478.0
2013-10-30,11425,11700,11075,11500,38906,143646.0,6245478.0
2013-10-31,11400,12350,11299,12050,83754,150516.0,6245478.0
2013-11-01,12249,12475,11875,12100,41187,151141.0,6245478.0
2013-11-04,12300,12350,11824,12200,51462,152390.0,6245478.0
2013-11-05,12375,12449,11225,11700,65621,146144.0,6245478.0
2013-11-06,11825,11825,10775,11150,75490,139274.0,6245478.0
2013-11-07,11300,11800,11175,11725,43492,146456.0,6245478.0
2013-11-08,11375,12000,11375,11675,28546,145832.0,6245478.0
2013-11-11,11925,11925,11450,11575,24049,144583.0,6245478.0
2013-11-12,11950,13300,11350,13300,70797,166130.0,6245478.0
2013-11-13,13375,14325,13300,13550,117139,169252.0,6245478.0
2013-11-14,13550,13725,13275,13675,35665,170896.0,6248478.0
2013-11-15,13675,13875,13325,13550,34500,169334.0,6248478.0
2013-11-18,13425,14475,13000,13750,49975,171833.0,6248478.0
2013-11-19,13799,14100,13550,14025,33068,175270.0,6248478.0
2013-11-20,14025,14299,13775,14150,30107,176832.0,6248478.0
2013-11-21,14375,15150,14150,14975,102400,187142.0,6248478.0
2013-11-22,15100,15450,14400,14975,52294,187142.0,6248478.0
2013-11-25,14850,15300,13825,13950,71302,174333.0,6248478.0
2013-11-26,13874,14250,13650,14125,30625,176520.0,6248478.0
2013-11-27,14125,14250,13300,14000,45421,174957.0,6248478.0
2013-11-28,14275,14700,13975,14675,25712,184097.0,6272478.0
2013-11-29,14575,15225,13749,13900,57206,174375.0,6272478.0
2013-12-02,13500,13900,13250,13250,44293,166221.0,6272478.0
2013-12-03,13250,14025,13150,13850,33823,173748.0,6272478.0
2013-12-04,14025,14250,13675,13750,24094,172493.0,6272478.0
2013-12-05,13950,14350,13750,14325,22415,179706.0,6272478.0
2013-12-06,14175,14775,14099,14250,14703,178766.0,6272478.0
2013-12-09,14100,14400,12124,13000,131436,163084.0,6272478.0
2013-12-10,13075,13724,12800,13000,27149,163084.0,6272478.0
2013-12-11,13150,13575,12675,13250,19429,166221.0,6272478.0
2013-12-12,13150,13625,13000,13275,16618,166534.0,6272478.0
2013-12-13,13425,13425,12750,12750,19922,159948.0,6272478.0
2013-12-16,12750,13575,12500,13550,24142,169984.0,6272478.0
2013-12-17,13800,14625,13349,13900,52837,174375.0,6272478.0
2013-12-18,13975,13975,13350,13350,16678,167475.0,6272478.0
2013-12-19,13375,13750,13275,13450,21521,168730.0,6272478.0
2013-12-20,13400,14075,13400,13950,34011,175002.0,6272478.0
2013-12-23,14150,14150,13200,13550,26086,170147.0,6278478.0
2013-12-24,13800,13800,13349,13500,7768,169519.0,6278478.0
2013-12-26,13250,13700,13174,13400,14475,168263.0,6278478.0
2013-12-27,13550,13725,13150,13525,9268,169833.0,6278478.0
2013-12-30,13525,13725,13300,13600,34205,170775.0,6278478.0
2014-01-02,14150,14400,13600,13850,38274,173914.0,6278478.0
2014-01-03,13900,14075,13650,14025,20269,176111.0,6278478.0
2014-01-06,14050,14075,13500,13825,20011,173600.0,6278478.0
2014-01-07,13799,14125,13650,14125,19398,177367.0,6278478.0
2014-01-08,14000,15150,13750,15000,68370,188354.0,6278478.0
2014-01-09,14950,15299,14825,15050,41780,188982.0,6278478.0
2014-01-10,15200,15200,14725,14925,16029,187636.0,6285978.0
2014-01-13,14775,15325,14550,15300,35044,192351.0,6285978.0
2014-01-14,15300,15500,15125,15325,18434,192665.0,6285978.0
2014-01-15,15325,15650,14800,14800,47690,186065.0,6285978.0
2014-01-16,14825,15399,14700,15325,28344,192665.0,6285978.0
2014-01-17,15350,15924,15324,15400,22065,193608.0,6285978.0
2014-01-20,15650,15700,14900,15100,23249,189837.0,6285978.0
2014-01-21,15100,15150,14650,15000,19418,188579.0,6285978.0
2014-01-22,15150,15150,14675,14725,16316,185593.0,6301978.0
2014-01-23,14700,14950,14550,14725,14654,185593.0,6301978.0
2014-01-24,14850,14950,14250,14950,25955,188429.0,6301978.0
2014-01-27,14775,14900,14300,14300,16532,180237.0,6301978.0
2014-01-28,14175,14650,14150,14325,10016,180552.0,6301978.0
2014-01-29,14650,15050,14400,14600,29463,184018.0,6301978.0
2014-02-03,14825,14825,14000,14500,17784,182757.0,6301978.0
2014-02-04,13950,14400,13950,14175,8320,178661.0,6301978.0
2014-02-05,14125,14450,14000,14225,12523,179291.0,6301978.0
2014-02-06,14225,14599,14000,14225,16237,179291.0,6301978.0
2014-02-07,14400,14400,13950,14200,14104,178976.0,6301978.0
2014-02-10,14650,14650,14050,14575,11234,183703.0,6301978.0
2014-02-11,14500,14725,14200,14350,12387,180867.0,6301978.0
2014-02-12,14350,14475,14250,14375,13762,181182.0,6301978.0
2014-02-13,14375,14575,14200,14350,7243,180867.0,6301978.0
2014-02-14,14500,14500,14050,14375,10378,181182.0,6301978.0
2014-02-17,14500,14500,13850,14175,15535,178661.0,6301978.0
2014-02-18,14350,14350,13775,13825,16770,174250.0,6301978.0
2014-02-19,13850,14425,13750,14375,26805,181182.0,6301978.0
2014-02-20,14525,15125,14250,14825,37236,186854.0,6301978.0
2014-02-21,14825,15325,14675,15175,34101,191265.0,6301978.0
2014-02-24,15175,15700,14650,15175,47465,191265.0,6301978.0
2014-02-25,15400,17450,15250,17400,164464,219518.0,6307978.0
2014-02-26,17450,17500,16750,17475,49017,220464.0,6307978.0
2014-02-27,17475,18450,17200,18225,52406,229926.0,6307978.0
2014-02-28,18200,18925,17850,17950,39168,226456.0,6307978.0
2014-03-03,18025,19750,17850,19400,62874,244750.0,6307978.0
2014-03-04,19675,19850,19025,19425,43246,245065.0,6307978.0
2014-03-05,19400,19550,19000,19400,24922,244750.0,6307978.0
2014-03-06,19200,19300,18000,18575,68164,234341.0,6307978.0
2014-03-07,18475,18800,17950,18625,47751,234972.0,6307978.0
2014-03-10,18650,18700,18125,18150,22276,228980.0,6307978.0
2014-03-11,18500,20200,18250,19800,58570,249796.0,6307978.0
2014-03-12,20100,20700,18450,18950,93847,239072.0,6307978.0
2014-03-13,19825,19825,18550,19150,29579,241596.0,6307978.0
2014-03-14,18750,19350,18200,18500,41846,233802.0,6318978.0
2014-03-17,18500,18625,17150,17550,64953,221796.0,6318978.0
2014-03-18,17350,17900,17200,17825,45582,225272.0,6318978.0
2014-03-19,17825,17875,17000,17450,42564,220532.0,6318978.0
2014-03-20,17250,18025,16850,17000,41637,214845.0,6318978.0
2014-03-21,17000,17375,16625,16875,24097,213266.0,6318978.0
2014-03-24,17075,17300,15500,16000,95819,202207.0,6318978.0
2014-03-25,16350,16500,15125,15125,79077,191149.0,6318978.0
2014-03-26,15300,15650,14750,15400,48323,194871.0,6326978.0
2014-03-27,15400,15425,14199,14575,70756,184431.0,6326978.0
2014-03-28,14500,15600,14500,15600,63315,197402.0,6326978.0
2014-03-31,15600,15600,14699,14950,44452,189177.0,6326978.0
2014-04-01,14950,15450,14499,15450,29534,195504.0,6326978.0
2014-04-02,15650,15949,15149,15900,34246,201198.0,6326978.0
2014-04-03,15850,15850,15275,15625,33156,197718.0,6326978.0
2014-04-04,15450,15650,15300,15625,10620,197718.0,6326978.0
2014-04-07,15400,15400,14400,14650,78336,214680.0,7326978.0
2014-04-08,14550,14975,14500,14975,25228,219443.0,7326978.0
2014-04-09,14975,15250,14899,15250,20357,223473.0,7326978.0
2014-04-10,15300,15499,15150,15350,16924,224938.0,7326978.0
2014-04-11,14925,15700,14600,15675,28401,229701.0,7326978.0
2014-04-14,15650,16575,15550,16375,53018,239959.0,7326978.0
2014-04-15,16650,16850,16100,16500,69603,241790.0,7326978.0
2014-04-16,16675,16900,16350,16500,32944,241790.0,7326978.0
2014-04-17,16825,16825,16225,16350,17463,239592.0,7326978.0
2014-04-18,16250,16650,16175,16500,22453,241790.0,7326978.0
2014-04-21,16900,16900,16175,16500,21581,241790.0,7326978.0
2014-04-22,16700,16750,16300,16575,25222,242889.0,7326978.0
2014-04-23,16750,17200,16550,17000,49955,249117.0,7326978.0
2014-04-24,17100,17100,16400,16850,29245,246919.0,7326978.0
2014-04-25,16950,16950,16250,16325,15984,239226.0,7326978.0
2014-04-28,16150,16150,15375,15975,38189,234097.0,7326978.0
2014-04-29,15950,16000,15675,15975,16629,234097.0,7326978.0
2014-04-30,15975,16825,15925,16575,31231,242889.0,7326978.0
2014-05-02,16700,16700,16300,16400,13142,240325.0,7326978.0
2014-05-07,16425,16650,16350,16400,11676,240325.0,7326978.0
2014-05-08,16400,16600,15899,16150,18092,236661.0,7326978.0
2014-05-09,16325,16325,15750,15975,8289,234097.0,7326978.0
2014-05-12,15850,16250,15850,16000,11567,234463.0,7326978.0
2014-05-13,16225,18250,16225,17625,103367,258276.0,7326978.0
2014-05-14,17625,18250,17200,18250,51398,267435.0,7326978.0
2014-05-15,18075,18775,18075,18350,19378,268900.0,7326978.0
2014-05-16,18450,18450,17750,18250,17021,267629.0,7332310.0
2014-05-19,18500,18725,18100,18300,19645,268363.0,7332310.0
2014-05-20,18350,19975,18350,18700,31122,274228.0,7332310.0
2014-05-21,19000,19400,17900,19350,39463,283760.0,7332310.0
2014-05-22,19350,19625,19050,19500,19413,285960.0,7332310.0
2014-05-23,19350,20250,18875,19750,52318,289626.0,7332310.0
2014-05-26,19750,20725,19600,20475,40160,300258.0,7332310.0
2014-05-27,20700,20700,20150,20225,28308,296592.0,7332310.0
2014-05-28,20100,20475,19400,20150,23729,295492.0,7332310.0
2014-05-29,20200,20800,19800,20475,25203,300258.0,7332310.0
2014-05-30,20650,21000,20400,20650,18756,302824.0,7332310.0
2014-06-02,20650,20925,18175,20600,47410,302091.0,7332310.0
2014-06-03,20500,20500,19400,20350,22171,298425.0,7332310.0
2014-06-05,20300,20450,19975,20075,16154,294392.0,7332310.0
2014-06-09,19750,20950,19750,20925,25509,306857.0,7332310.0
2014-06-10,21375,21800,20425,20750,32153,304291.0,7332310.0
2014-06-11,20550,21475,19700,21300,48111,312356.0,7332310.0
2014-06-12,21300,22875,21125,22675,55024,332520.0,7332310.0
2014-06-13,22700,24100,22250,24075,37495,353051.0,7332310.0
2014-06-16,23550,24650,23175,23725,32945,347918.0,7332310.0
2014-06-17,23375,23949,23350,23700,16239,347551.0,7332310.0
2014-06-18,24249,24249,22875,22950,21123,336553.0,7332310.0
2014-06-19,22925,23800,22575,23250,41111,340952.0,7332310.0
2014-06-20,23500,24550,23500,24500,44092,359283.0,7332310.0
2014-06-23,24775,24850,23850,24075,33679,353051.0,7332310.0
2014-06-24,24400,24400,23749,24175,20864,354517.0,7332310.0
2014-06-25,24175,24399,23600,23850,15664,349751.0,7332310.0
2014-06-26,23750,24150,23499,23800,13648,349018.0,7332310.0
2014-06-27,23825,24675,23825,24400,37525,357817.0,7332310.0
2014-06-30,24450,24650,23900,24350,21953,357083.0,7332310.0
2014-07-01,24249,24625,23500,24400,200500,357817.0,7332310.0
2014-07-02,25000,27400,24825,25400,127244,372481.0,7332310.0
2014-07-03,25600,28700,25550,28700,87059,420875.0,7332310.0
2014-07-04,28500,28950,27350,28700,49402,420875.0,7332310.0
2014-07-07,28650,30750,28150,29500,50895,432606.0,7332310.0
2014-07-08,29850,29850,28250,28700,45458,420875.0,7332310.0
2014-07-09,28700,28950,27000,27350,60190,401077.0,7332310.0
2014-07-10,27099,28100,26550,27000,66447,395945.0,7332310.0
2014-07-11,27050,28400,26800,28400,40424,417329.0,7347344.0
2014-07-14,28500,28900,26650,28150,44070,413655.0,7347344.0
2014-07-15,27550,27800,26300,26750,71474,393083.0,7347344.0
2014-07-16,26800,27600,25900,27100,66227,398226.0,7347344.0
2014-07-17,27300,27300,26650,27150,29516,398961.0,7347344.0
2014-07-18,27100,27600,26400,27500,31824,404104.0,7347344.0
2014-07-21,27550,27600,26750,27400,20450,402634.0,7347344.0
2014-07-22,27400,27550,26450,27050,30560,397491.0,7347344.0
2014-07-23,27100,27250,26500,26550,19981,390144.0,7347344.0
2014-07-24,26749,27149,26200,26800,22648,393818.0,7347344.0
2014-07-25,26799,26900,26200,26350,30529,387205.0,7347344.0
2014-07-28,26500,27000,26100,26850,22692,394552.0,7347344.0
2014-07-29,26850,26950,26100,26400,20624,387940.0,7347344.0
2014-07-30,26500,26650,25300,26100,35436,383531.0,7347344.0
2014-07-31,26450,26450,25450,26050,25300,382797.0,7347344.0
2014-08-01,25350,26350,25350,25500,17193,374715.0,7347344.0
2014-08-04,25650,26450,25500,26250,21722,385736.0,7347344.0
2014-08-05,26050,26200,25449,25750,14594,378388.0,7347344.0
2014-08-06,26100,26100,25200,25300,19672,371776.0,7347344.0
2014-08-07,25400,25700,24925,25150,20816,369571.0,7347344.0
2014-08-08,25650,26250,25200,26250,25141,385736.0,7347344.0
2014-08-11,26450,26850,25650,25650,63496,376919.0,7347344.0
2014-08-12,25750,27300,25750,26750,28288,393083.0,7347344.0
2014-08-13,26950,27300,26550,26850,11827,394858.0,7353044.0
2014-08-14,26850,27550,26600,27350,15735,402212.0,7353044.0
2014-08-18,27000,27350,26500,26500,10454,389711.0,7353044.0
2014-08-19,26650,27450,26500,27250,14729,400741.0,7353044.0
2014-08-20,27300,27499,26400,27000,16406,397064.0,7353044.0
2014-08-21,26700,27200,26300,26900,29627,395594.0,7353044.0
2014-08-22,26850,27150,26100,26250,28666,386035.0,7353044.0
2014-08-25,26200,26600,25100,25650,35944,377211.0,7353044.0
2014-08-26,25450,25950,24775,25100,31021,369123.0,7353044.0
2014-08-27,24850,25250,24500,24500,19566,360299.0,7353044.0
2014-08-28,24500,25750,24400,24825,118606,365079.0,7353044.0
2014-08-29,25000,25600,24899,25000,14470,367652.0,7353044.0
2014-09-01,25000,25100,24650,25000,21371,367652.0,7353044.0
2014-09-02,24700,25550,24400,24950,30847,366917.0,7353044.0
2014-09-03,24950,26750,24500,26750,38042,393388.0,7353044.0
2014-09-04,26950,27000,25650,25700,26273,377946.0,7353044.0
2014-09-05,25700,26500,25550,25700,16597,377946.0,7353044.0
2014-09-11,25700,26300,25500,25850,14830,380152.0,7353044.0
2014-09-12,25400,25800,24975,25450,22079,374270.0,7353044.0
2014-09-15,25500,26000,24750,26000,29715,382358.0,7353044.0
2014-09-16,26150,29400,25550,27950,129279,411035.0,7353044.0
2014-09-17,27400,27899,26950,27000,18195,397064.0,7353044.0
2014-09-18,26850,27150,26250,26250,30038,386035.0,7353044.0
2014-09-19,26100,26600,26100,26350,21048,388665.0,7375044.0
2014-09-22,26149,26550,25700,25850,21729,381290.0,7375044.0
2014-09-23,25750,25800,25000,25400,25669,374652.0,7375044.0
2014-09-24,25100,25500,24900,24900,19086,367277.0,7375044.0
2014-09-25,25000,25300,24900,25050,15483,369490.0,7375044.0
2014-09-26,25000,25150,24850,25000,20777,368752.0,7375044.0
2014-09-29,25000,25900,24925,25450,21576,375390.0,7375044.0
2014-09-30,25500,26400,25500,26300,29749,387927.0,7375044.0
2014-10-01,26500,26800,25950,26500,19600,390877.0,7375044.0
2014-10-02,26250,27000,26250,26750,18670,394565.0,7375044.0
2014-10-06,27000,27250,26649,26950,17288,397515.0,7375044.0
2014-10-07,26950,27250,26800,27250,15928,401940.0,7375044.0
2014-10-08,27200,28200,27200,27850,67105,410790.0,7375044.0
2014-10-10,27850,27950,26250,27500,46162,405627.0,7375044.0
2014-10-13,26900,27750,26750,27200,18065,401202.0,7375044.0
2014-10-14,26550,27949,26550,27650,38665,407840.0,7375044.0
2014-10-15,28950,28950,27650,27750,28507,409315.0,7375044.0
2014-10-16,27650,28900,27650,28500,42205,420378.0,7375044.0
2014-10-17,29000,29050,28250,28300,24142,417427.0,7375044.0
2014-10-20,28550,28750,28200,28300,20575,417427.0,7375044.0
2014-10-21,28850,28949,28250,28650,17807,422590.0,7375044.0
2014-10-22,29500,30199,28000,28300,45923,417427.0,7375044.0
2014-10-23,28299,29000,28299,28600,12032,421853.0,7375044.0
