케이엠더블유(032500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-05-31,756,770,710,715,402168,22817.0,15417000.0
2005-06-01,722,756,715,715,308029,22817.0,15417000.0
2005-06-02,729,751,715,720,188537,22971.0,15417000.0
2005-06-03,724,780,719,781,379329,24898.0,15417000.0
2005-06-07,748,782,741,769,276015,24513.0,15417000.0
2005-06-08,782,860,768,839,694585,26748.0,15417000.0
2005-06-09,838,874,816,827,538675,26363.0,15417000.0
2005-06-10,864,877,792,793,366430,25284.0,15417000.0
2005-06-13,787,804,758,761,243059,24282.0,15417000.0
2005-06-14,761,792,727,735,237697,23434.0,15417000.0
2005-06-15,727,763,727,749,88459,23896.0,15417000.0
2005-06-16,748,809,748,785,260315,25053.0,15417000.0
2005-06-17,785,797,753,771,210149,24590.0,15417000.0
2005-06-20,782,787,763,781,180619,24898.0,15417000.0
2005-06-21,806,814,773,773,173959,24667.0,15417000.0
2005-06-22,773,809,773,800,228071,25515.0,15417000.0
2005-06-23,802,826,787,793,216481,25284.0,15417000.0
2005-06-24,777,806,763,764,210357,24359.0,15417000.0
2005-06-27,753,753,715,730,225550,23280.0,15417000.0
2005-06-28,724,741,719,732,140597,23357.0,15417000.0
2005-06-29,732,746,719,720,106147,22971.0,15417000.0
2005-06-30,722,773,722,749,206077,23896.0,15417000.0
2005-07-01,748,770,748,771,109031,24590.0,15417000.0
2005-07-04,763,780,756,771,123103,24590.0,15417000.0
2005-07-05,777,785,765,771,133987,24590.0,15417000.0
2005-07-06,780,792,758,773,86653,24667.0,15417000.0
2005-07-07,763,777,756,769,143227,24513.0,15417000.0
2005-07-08,763,770,741,744,130458,23742.0,15417000.0
2005-07-11,758,768,744,752,119430,23973.0,15417000.0
2005-07-12,756,768,732,744,131382,23742.0,15417000.0
2005-07-13,732,748,729,747,142032,23819.0,15417000.0
2005-07-14,748,765,746,759,114615,24205.0,15417000.0
2005-07-15,773,821,773,773,347482,24667.0,15417000.0
2005-07-18,787,838,773,817,259381,26055.0,15417000.0
2005-07-19,840,843,809,827,219499,26363.0,15417000.0
2005-07-20,816,826,787,807,226645,25746.0,15417000.0
2005-07-21,811,927,811,928,532275,29601.0,15417000.0
2005-07-22,932,1058,913,952,1073151,30371.0,15417000.0
2005-07-25,932,973,913,962,301556,30680.0,15417000.0
2005-07-26,980,995,925,947,570735,30217.0,15417000.0
2005-07-27,947,985,934,957,334837,30526.0,15417000.0
2005-07-28,985,1082,980,993,544659,31682.0,15417000.0
2005-07-29,1012,1034,971,984,294422,31374.0,15417000.0
2005-08-01,990,1009,961,981,158644,31297.0,15417000.0
2005-08-02,973,995,877,952,406424,30371.0,15417000.0
2005-08-03,922,949,855,911,263989,29061.0,15417000.0
2005-08-04,881,906,806,812,294248,25901.0,15417000.0
2005-08-05,799,819,732,744,213382,23742.0,15417000.0
2005-08-08,729,761,717,725,237831,23126.0,15417000.0
2005-08-09,717,819,717,798,241597,25438.0,15417000.0
2005-08-10,787,828,780,781,94499,24898.0,15417000.0
2005-08-11,787,831,780,788,100070,25130.0,15417000.0
2005-08-12,797,814,782,793,44856,25284.0,15417000.0
2005-08-16,780,797,756,761,119705,24282.0,15417000.0
2005-08-17,744,758,729,749,87228,23896.0,15417000.0
2005-08-18,748,768,700,723,114389,23048.0,15417000.0
2005-08-19,693,715,693,703,56478,22432.0,15417000.0
2005-08-22,700,782,700,747,130080,23819.0,15417000.0
2005-08-23,748,773,741,749,60107,23896.0,15417000.0
2005-08-24,748,763,710,720,131061,22971.0,15417000.0
2005-08-25,705,744,688,735,92731,23434.0,15417000.0
2005-08-26,729,758,729,749,79369,23896.0,15417000.0
2005-08-29,736,741,710,725,50911,23126.0,15417000.0
2005-08-30,729,748,715,744,78013,23742.0,15417000.0
2005-08-31,729,753,729,744,65987,23742.0,15417000.0
2005-09-01,761,777,753,773,236483,24667.0,15417000.0
2005-09-02,785,792,753,766,81395,24436.0,15417000.0
2005-09-05,773,790,756,776,173684,24744.0,15417000.0
2005-09-06,794,811,768,773,108779,24667.0,15417000.0
2005-09-07,775,785,761,764,268963,24359.0,15417000.0
2005-09-08,765,773,753,764,107643,24359.0,15417000.0
2005-09-09,753,770,748,764,170802,24359.0,15417000.0
2005-09-12,773,773,736,737,139007,23511.0,15417000.0
2005-09-13,736,748,712,725,210532,23126.0,15417000.0
2005-09-14,712,729,712,715,92710,22817.0,15417000.0
2005-09-15,705,736,690,715,157220,22817.0,15417000.0
2005-09-16,700,719,695,701,62614,22355.0,15417000.0
2005-09-20,703,710,690,708,138679,22586.0,15417000.0
2005-09-21,695,707,693,701,41289,22355.0,15417000.0
2005-09-22,693,717,693,701,65442,22355.0,15417000.0
2005-09-23,705,712,693,701,87808,22355.0,15417000.0
2005-09-26,693,703,688,694,97423,22123.0,15417000.0
2005-09-27,690,698,674,684,153351,21815.0,15417000.0
2005-09-28,676,686,637,640,238448,20428.0,15417000.0
2005-09-29,640,666,630,655,129599,20890.0,15417000.0
2005-09-30,652,674,652,655,134586,20890.0,15417000.0
2005-10-04,657,681,657,677,85971,21584.0,15417000.0
2005-10-05,686,688,664,674,92334,21507.0,15417000.0
2005-10-06,664,676,652,669,66248,21353.0,15417000.0
2005-10-07,669,700,669,684,172128,21815.0,15417000.0
2005-10-10,688,703,681,686,203817,21892.0,15417000.0
2005-10-11,693,703,683,701,127874,22355.0,15417000.0
2005-10-12,700,707,686,694,124996,22123.0,15417000.0
2005-10-13,688,695,676,686,109035,21892.0,15417000.0
2005-10-14,693,693,676,679,91386,21661.0,15417000.0
2005-10-17,666,681,654,657,92365,20967.0,15417000.0
2005-10-18,645,678,645,660,111051,21044.0,15417000.0
2005-10-19,659,681,618,624,120312,19888.0,15417000.0
2005-10-20,628,645,613,619,82433,19734.0,15417000.0
2005-10-21,618,632,604,628,115529,20042.0,15417000.0
2005-10-24,635,635,616,621,52954,19811.0,15417000.0
2005-10-25,616,635,616,621,64156,19811.0,15417000.0
2005-10-26,637,690,632,662,164809,21121.0,15417000.0
2005-10-27,661,666,647,653,64206,20813.0,15417000.0
2005-10-28,632,674,632,648,55780,20659.0,15417000.0
2005-10-31,652,671,637,643,98442,20505.0,15417000.0
2005-11-01,632,649,628,645,78553,20582.0,15417000.0
2005-11-02,642,642,632,636,89296,20273.0,15417000.0
2005-11-03,635,729,635,708,322574,22586.0,15417000.0
2005-11-04,703,705,666,689,105044,21969.0,15417000.0
2005-11-07,698,722,690,715,145418,22817.0,15417000.0
2005-11-08,715,715,695,706,55691,22509.0,15417000.0
2005-11-09,712,724,710,718,110777,22894.0,15417000.0
2005-11-10,717,719,690,713,91773,22740.0,15417000.0
2005-11-11,717,746,695,744,124418,23742.0,15417000.0
2005-11-14,744,756,676,718,171479,22894.0,15417000.0
2005-11-15,717,729,703,725,50008,23126.0,15417000.0
2005-11-16,741,741,700,703,67614,22432.0,15417000.0
2005-11-17,705,717,688,701,67826,22355.0,15417000.0
2005-11-18,700,700,683,686,80418,21892.0,15417000.0
2005-11-21,683,715,683,694,86640,22123.0,15417000.0
2005-11-22,705,710,690,706,117273,22509.0,15417000.0
2005-11-23,710,736,710,732,192467,23357.0,15417000.0
2005-11-24,746,746,715,715,151581,22817.0,15417000.0
2005-11-25,719,809,717,769,483345,24513.0,15417000.0
2005-11-28,777,819,753,805,432271,25669.0,15417000.0
2005-11-29,806,811,748,783,239661,24976.0,15417000.0
2005-11-30,770,828,761,824,258915,26286.0,15417000.0
2005-12-01,831,893,819,819,384964,26132.0,15417000.0
2005-12-02,828,843,775,785,322768,25053.0,15417000.0
2005-12-05,790,804,758,781,410126,24898.0,15417000.0
2005-12-06,802,896,792,897,587369,28599.0,15417000.0
2005-12-07,966,995,879,899,1090718,28676.0,15417000.0
2005-12-08,889,898,816,817,356873,26055.0,15417000.0
2005-12-09,835,855,816,822,318811,26209.0,15417000.0
2005-12-12,831,944,831,945,611149,30140.0,15417000.0
2005-12-13,976,990,898,899,684842,28676.0,15417000.0
2005-12-14,910,1031,889,1032,1057538,32915.0,15417000.0
2005-12-15,1036,1082,985,1027,668038,32761.0,15417000.0
2005-12-16,971,1055,947,1029,390518,32838.0,15417000.0
2005-12-19,985,1164,985,1119,777086,35690.0,15417000.0
2005-12-20,1096,1256,973,1087,771974,34688.0,15417000.0
2005-12-21,1070,1121,1024,1078,436453,34380.0,15417000.0
2005-12-22,1077,1106,934,952,370813,30371.0,15417000.0
2005-12-23,951,978,869,887,322414,28290.0,15417000.0
2005-12-26,877,906,869,904,232670,28830.0,15417000.0
2005-12-27,918,976,879,952,299469,30371.0,15417000.0
2005-12-28,927,995,927,967,134444,30834.0,15417000.0
2005-12-29,951,1111,951,1112,626442,35459.0,15417000.0
2006-01-02,1183,1278,1183,1278,393259,40778.0,15417000.0
2006-01-03,1425,1468,1321,1353,2174642,43168.0,15417000.0
2006-01-04,1357,1389,1256,1257,1289190,40084.0,15417000.0
2006-01-05,1258,1321,1174,1322,551974,42165.0,15417000.0
2006-01-06,1328,1352,1256,1283,579363,40932.0,15417000.0
2006-01-09,1285,1302,1188,1191,589616,38003.0,15417000.0
2006-01-10,1205,1222,1152,1187,346188,37849.0,15417000.0
2006-01-11,1186,1224,1154,1218,283106,38851.0,15417000.0
2006-01-12,1208,1222,1135,1150,279812,36692.0,15417000.0
2006-01-13,1121,1176,1111,1114,232654,35536.0,15417000.0
2006-01-16,1111,1256,1111,1208,343437,38542.0,15417000.0
2006-01-17,1188,1220,1084,1085,181476,34611.0,15417000.0
2006-01-18,1092,1130,963,1010,233048,32222.0,15417000.0
2006-01-19,995,1053,973,1015,220849,32376.0,15417000.0
2006-01-20,1017,1055,910,911,256680,29061.0,15417000.0
2006-01-23,833,893,775,776,235247,24744.0,15417000.0
2006-01-24,785,840,715,827,375241,26363.0,15417000.0
2006-01-25,806,884,806,851,218738,27134.0,15417000.0
2006-01-26,845,874,838,858,167206,27365.0,15417000.0
2006-01-27,884,934,872,918,310584,29292.0,15417000.0
2006-01-31,927,951,913,918,124235,29292.0,15417000.0
2006-02-01,903,934,816,836,209490,26671.0,15417000.0
2006-02-02,845,889,802,877,211949,27982.0,15417000.0
2006-02-03,855,874,821,860,163413,27442.0,15417000.0
2006-02-06,833,884,831,875,99762,27905.0,15417000.0
2006-02-07,864,884,831,870,172861,27751.0,15417000.0
2006-02-08,857,913,857,875,202132,27905.0,15417000.0
2006-02-09,889,1005,881,1005,337139,32067.0,15417000.0
2006-02-10,1106,1125,968,993,660243,31682.0,15417000.0
2006-02-13,942,947,845,856,865080,27288.0,15417000.0
2006-02-14,840,862,792,827,332373,26363.0,15417000.0
2006-02-15,850,889,821,831,250713,26517.0,15417000.0
2006-02-16,826,860,821,860,211524,27442.0,15417000.0
2006-02-17,860,860,828,836,128372,26671.0,15417000.0
2006-02-20,843,860,840,848,134639,27057.0,15417000.0
2006-02-21,860,901,855,868,230234,27674.0,15417000.0
2006-02-22,898,901,860,889,161278,28367.0,15417000.0
2006-02-23,886,913,881,882,102256,28136.0,15417000.0
2006-02-24,874,893,869,885,59299,28213.0,15417000.0
2006-02-27,908,934,898,918,273543,29292.0,15417000.0
2006-02-28,932,939,898,916,138489,29215.0,15417000.0
2006-03-02,913,918,891,892,98995,28444.0,15417000.0
2006-03-03,893,908,845,846,114872,26980.0,15417000.0
2006-03-06,845,867,840,846,136442,26980.0,15417000.0
2006-03-07,840,862,835,836,63591,26671.0,15417000.0
2006-03-08,835,848,806,829,79154,26440.0,15417000.0
2006-03-09,831,864,831,848,86277,27057.0,15417000.0
2006-03-10,855,867,833,846,78565,26980.0,15417000.0
2006-03-13,867,930,867,904,103698,28830.0,15417000.0
2006-03-14,891,918,864,870,84246,27751.0,15417000.0
2006-03-15,903,903,860,872,91726,27828.0,15417000.0
2006-03-16,872,898,857,860,100001,27442.0,15417000.0
2006-03-17,852,879,852,880,51987,28059.0,15417000.0
2006-03-20,874,913,874,894,143164,28521.0,15417000.0
2006-03-21,893,976,893,916,432910,29215.0,15417000.0
2006-03-22,908,915,869,880,125826,28059.0,15417000.0
2006-03-23,884,903,855,860,80619,27442.0,15417000.0
2006-03-24,860,886,823,860,99373,27442.0,15417000.0
2006-03-27,843,864,833,836,87762,26671.0,15417000.0
2006-03-28,831,843,821,834,101645,26594.0,15417000.0
2006-03-29,819,857,819,856,81351,27288.0,15417000.0
2006-03-30,855,942,848,911,122329,29061.0,15417000.0
2006-03-31,913,937,903,909,109355,28984.0,15417000.0
2006-04-03,925,947,918,935,120103,29832.0,15417000.0
2006-04-04,944,1058,932,1025,254498,32684.0,15417000.0
2006-04-05,1067,1152,1031,1080,397317,34457.0,15417000.0
2006-04-06,1065,1135,1058,1085,137933,34611.0,15417000.0
2006-04-07,1130,1130,1055,1092,134359,34842.0,15417000.0
2006-04-10,1070,1253,1070,1254,294706,40007.0,15417000.0
2006-04-11,1379,1439,1352,1440,1512372,45943.0,15417000.0
2006-04-12,1401,1408,1316,1358,642281,43322.0,15417000.0
2006-04-13,1377,1560,1297,1334,1423333,42551.0,15417000.0
2006-04-14,1367,1531,1314,1532,1693777,48872.0,15417000.0
2006-04-17,1594,1754,1575,1643,1285752,52418.0,15417000.0
2006-04-18,1618,1647,1531,1648,549482,52572.0,15417000.0
2006-04-19,1638,1674,1526,1542,408932,49180.0,15417000.0
2006-04-20,1464,1522,1394,1501,682960,47870.0,15417000.0
2006-04-21,1541,1725,1536,1725,1789832,55039.0,15417000.0
2006-04-24,1812,1949,1669,1672,1466491,53343.0,15417000.0
2006-04-25,1700,1850,1662,1822,594577,58122.0,15417000.0
2006-04-26,1894,1993,1778,1868,851280,59587.0,15417000.0
2006-04-27,1840,1920,1768,1885,611479,60126.0,15417000.0
2006-04-28,1882,1882,1763,1788,332986,57043.0,15417000.0
2006-05-02,1766,1860,1758,1778,387288,56735.0,15417000.0
2006-05-03,1756,1797,1662,1716,403416,54730.0,15417000.0
2006-05-04,1720,1754,1652,1716,195119,54730.0,15417000.0
2006-05-08,1725,1754,1691,1701,173418,54268.0,15417000.0
2006-05-09,1638,1715,1638,1701,107867,54268.0,15417000.0
2006-05-10,1667,1734,1657,1691,82851,53960.0,15417000.0
2006-05-11,1662,1708,1652,1658,111613,52880.0,15417000.0
2006-05-12,1618,1618,1546,1580,185594,50414.0,15417000.0
2006-05-15,1546,1676,1536,1643,189021,52418.0,15417000.0
2006-05-16,1630,1676,1555,1578,114113,50337.0,15417000.0
2006-05-17,1502,1618,1502,1537,86534,49026.0,15417000.0
2006-05-18,1490,1490,1307,1450,87645,46251.0,15417000.0
2006-05-19,1439,1531,1425,1532,45377,48872.0,15417000.0
2006-05-22,1546,1580,1461,1498,51269,47793.0,15417000.0
2006-05-23,1459,1497,1352,1496,33454,47716.0,15417000.0
2006-05-24,1495,1517,1362,1433,51419,45711.0,15417000.0
2006-05-25,1410,1481,1410,1450,77565,46251.0,15417000.0
2006-05-26,1439,1512,1439,1513,69151,48255.0,15417000.0
2006-05-29,1551,1628,1546,1590,122498,50722.0,15417000.0
2006-05-30,1618,1642,1570,1595,93926,50876.0,15417000.0
2006-06-01,1638,1638,1454,1546,86205,49334.0,15417000.0
2006-06-02,1546,1570,1481,1520,52521,48486.0,15417000.0
2006-06-05,1517,1536,1478,1496,27005,47716.0,15417000.0
2006-06-07,1488,1488,1372,1435,55404,45788.0,15417000.0
2006-06-08,1435,1444,1304,1399,127304,44632.0,15417000.0
2006-06-09,1444,1478,1398,1428,101518,45557.0,15417000.0
2006-06-12,1425,1444,1403,1428,60275,45557.0,15417000.0
2006-06-13,1396,1396,1340,1363,78472,43476.0,15417000.0
2006-06-14,1311,1357,1311,1358,89912,43322.0,15417000.0
2006-06-15,1391,1406,1369,1385,55336,44170.0,15417000.0
2006-06-16,1389,1415,1384,1402,53817,44709.0,15417000.0
2006-06-19,1381,1408,1357,1377,30068,43938.0,15417000.0
2006-06-20,1391,1391,1307,1360,75229,43399.0,15417000.0
2006-06-21,1350,1374,1297,1319,75320,42088.0,15417000.0
2006-06-22,1352,1374,1270,1295,168572,41318.0,15417000.0
2006-06-23,1280,1323,1208,1232,85919,39313.0,15417000.0
2006-06-26,1232,1258,1147,1189,107956,37926.0,15417000.0
2006-06-27,1198,1224,1174,1225,130937,39419.0,15550000.0
2006-06-28,1205,1258,1179,1259,54138,40508.0,15550000.0
2006-06-29,1268,1430,1268,1356,133885,43618.0,15550000.0
2006-06-30,1398,1439,1360,1404,66599,45173.0,15550000.0
2006-07-03,1406,1449,1352,1389,47913,44706.0,15550000.0
2006-07-04,1406,1495,1406,1474,161343,47428.0,15550000.0
2006-07-05,1449,1522,1384,1474,161039,47428.0,15550000.0
2006-07-06,1476,1510,1449,1450,81146,46650.0,15550000.0
2006-07-07,1454,1541,1449,1532,169468,49294.0,15550000.0
2006-07-10,1551,1589,1502,1571,95738,50538.0,15550000.0
2006-07-11,1594,1594,1493,1522,75861,48982.0,15550000.0
2006-07-12,1522,1522,1481,1513,59696,48672.0,15550000.0
2006-07-13,1493,1526,1473,1484,50512,47738.0,15550000.0
2006-07-14,1437,1473,1425,1428,33200,45950.0,15550000.0
2006-07-18,1384,1464,1384,1416,76242,45562.0,15550000.0
2006-07-19,1459,1490,1420,1440,64452,46339.0,15550000.0
2006-07-20,1452,1570,1449,1464,67461,47116.0,15550000.0
2006-07-21,1464,1464,1430,1450,25237,46650.0,15550000.0
2006-07-24,1413,1517,1413,1476,88928,47505.0,15550000.0
2006-07-25,1478,1696,1473,1696,626791,54580.0,15550000.0
2006-07-26,1705,1884,1696,1754,551897,56446.0,15550000.0
2006-07-27,1751,1884,1703,1841,538312,59246.0,15550000.0
2006-07-28,1795,1867,1775,1786,304077,57457.0,15550000.0
2006-07-31,1795,2051,1722,1933,703917,62200.0,15550000.0
2006-08-01,1952,2034,1884,1933,393543,62200.0,15550000.0
2006-08-02,1908,1990,1903,1981,303732,63755.0,15550000.0
2006-08-03,1973,1973,1778,1783,261476,57380.0,15550000.0
2006-08-04,1787,1812,1693,1812,261867,58312.0,15550000.0
2006-08-07,1857,1898,1773,1880,372510,60490.0,15550000.0
2006-08-08,1877,1879,1770,1812,438914,58312.0,15550000.0
2006-08-09,1792,2017,1792,1880,1178020,60490.0,15550000.0
2006-08-10,2159,2159,2126,2160,895714,69508.0,15550000.0
2006-08-11,2483,2483,2135,2266,8431343,72930.0,15550000.0
2006-08-14,2285,2416,2186,2329,3710971,74951.0,15550000.0
2006-08-16,2343,2343,1981,1991,2022163,64066.0,15550000.0
2006-08-17,2029,2251,2019,2088,2451780,67176.0,15550000.0
2006-08-18,2232,2399,2174,2399,1464058,77206.0,15550000.0
2006-08-21,2701,2754,2459,2489,3393271,80082.0,15550000.0
2006-08-22,2464,2652,2372,2484,3035713,79927.0,15550000.0
2006-08-23,2536,2672,2464,2513,1745065,80860.0,15550000.0
2006-08-24,2512,2536,2384,2474,1090559,79616.0,15550000.0
2006-08-25,2473,2570,2374,2426,1331040,78061.0,15550000.0
2006-08-28,2416,2454,2292,2295,777492,73862.0,15550000.0
2006-08-29,2338,2394,2280,2305,1051490,74174.0,15550000.0
2006-08-30,2372,2389,2297,2298,548720,73940.0,15550000.0
2006-08-31,2326,2345,2290,2329,524575,74951.0,15550000.0
2006-09-01,2464,2676,2435,2474,3830357,79616.0,15550000.0
2006-09-04,2507,2531,2391,2465,912577,79305.0,15550000.0
2006-09-05,2473,2488,2391,2395,784033,77050.0,15550000.0
2006-09-06,2370,2413,2309,2320,679489,74640.0,15550000.0
2006-09-07,2309,2309,2191,2233,693944,71841.0,15550000.0
2006-09-08,2198,2280,2198,2250,464849,72385.0,15550000.0
2006-09-11,2249,2261,2152,2155,410116,69353.0,15550000.0
2006-09-12,2135,2184,2043,2059,539842,66243.0,15550000.0
2006-09-13,2116,2266,2085,2175,1026421,72450.0,16100000.0
2006-09-14,2222,2246,2145,2150,325060,71645.0,16100000.0
2006-09-15,2155,2239,2155,2155,303599,71806.0,16100000.0
2006-09-18,2164,2261,2164,2228,246155,74221.0,16100000.0
2006-09-19,2261,2268,2140,2175,308705,72450.0,16100000.0
2006-09-20,2155,2196,2097,2126,194788,70840.0,16100000.0
2006-09-21,2152,2198,2111,2119,410733,70598.0,16100000.0
2006-09-22,2118,2188,2048,2059,279752,68586.0,16100000.0
2006-09-25,2058,2213,2058,2167,602602,72208.0,16100000.0
2006-09-26,2449,2488,2295,2300,2974293,76636.0,16100000.0
2006-09-27,2321,2331,2239,2310,560527,76958.0,16100000.0
2006-09-28,2295,2331,2188,2189,521107,72933.0,16100000.0
2006-09-29,2208,2512,2164,2513,1383906,83720.0,16100000.0
2006-10-02,2585,2647,2387,2431,1241962,80983.0,16100000.0
2006-10-04,2488,2594,2391,2455,1221120,81788.0,16100000.0
2006-10-09,2440,2478,2087,2088,1175645,69552.0,16100000.0
2006-10-10,2121,2290,2101,2286,868355,76153.0,16100000.0
2006-10-11,2285,2589,2254,2513,1568733,83720.0,16100000.0
2006-10-12,2536,2889,2464,2701,3829034,89999.0,16100000.0
2006-10-13,2899,2923,2672,2735,1447508,91126.0,16100000.0
2006-10-16,2821,2991,2744,2827,1796270,94185.0,16100000.0
2006-10-17,2850,2850,2609,2788,1060594,92897.0,16100000.0
2006-10-18,2754,2875,2725,2754,931159,91770.0,16100000.0
2006-10-19,2754,2812,2681,2798,609692,93219.0,16100000.0
2006-10-20,2826,3034,2797,2885,1804466,96117.0,16100000.0
2006-10-23,2991,3314,2957,3315,2151132,110446.0,16100000.0
2006-10-24,3338,3420,3198,3209,1048508,106904.0,16100000.0
2006-10-25,3213,3599,3208,3450,1794633,114954.0,16100000.0
2006-10-26,3468,3522,3334,3431,526268,114310.0,16100000.0
2006-10-27,3512,3672,3416,3416,987507,113827.0,16100000.0
2006-10-30,3295,3551,3266,3416,952642,113827.0,16100000.0
2006-10-31,3406,3503,3309,3334,651484,111090.0,16100000.0
2006-11-01,3410,3469,3314,3330,483998,110929.0,16100000.0
2006-11-02,3348,3401,3295,3383,369245,112700.0,16100000.0
2006-11-03,3406,3575,3382,3513,725426,117047.0,16100000.0
2006-11-06,3551,3599,3440,3489,311914,116242.0,16100000.0
2006-11-07,3527,3570,3343,3344,501397,111412.0,16100000.0
2006-11-08,3358,3392,3242,3325,438079,110768.0,16100000.0
2006-11-09,3334,3382,3266,3301,231776,109963.0,16100000.0
2006-11-10,3276,3343,3189,3320,246486,110607.0,16100000.0
2006-11-13,3319,3377,3222,3238,209710,107870.0,16100000.0
2006-11-14,3285,3285,3087,3098,479572,103201.0,16100000.0
2006-11-15,3169,3169,3077,3078,301261,102557.0,16100000.0
2006-11-16,3096,3285,3077,3209,481717,106904.0,16100000.0
2006-11-17,3242,3256,3049,3078,268444,102557.0,16100000.0
2006-11-20,3092,3111,2971,2982,220353,99337.0,16100000.0
2006-11-21,2986,3179,2918,3141,446499,104650.0,16100000.0
2006-11-22,3189,3213,3126,3141,193565,104650.0,16100000.0
2006-11-23,3193,3198,3106,3189,214014,106260.0,16100000.0
2006-11-24,3189,3218,3116,3156,167756,105133.0,16100000.0
2006-11-27,3160,3305,3140,3286,359449,109480.0,16100000.0
2006-11-28,3247,3392,3218,3344,317685,111412.0,16100000.0
2006-11-29,3348,3406,3300,3339,224724,111251.0,16100000.0
2006-11-30,3392,3541,3372,3392,389626,113022.0,16100000.0
2006-12-01,3454,3479,3401,3416,230960,113827.0,16100000.0
2006-12-04,3416,3450,3285,3330,264467,110929.0,16100000.0
2006-12-05,3401,3826,3363,3827,1560636,127512.0,16100000.0
2006-12-06,3865,3952,3527,3590,1454741,119623.0,16100000.0
2006-12-07,3604,3952,3604,3735,1502264,124453.0,16100000.0
2006-12-08,3764,3764,3556,3576,375643,119140.0,16100000.0
2006-12-11,3532,3643,3421,3426,387848,114149.0,16100000.0
2006-12-12,3430,3734,3430,3528,1095526,117530.0,16100000.0
2006-12-13,3532,3560,3396,3441,330407,114632.0,16100000.0
2006-12-14,3517,3614,3498,3552,429895,118335.0,16100000.0
2006-12-15,3580,3657,3536,3581,298054,119301.0,16100000.0
2006-12-18,3599,3642,3556,3586,392213,119462.0,16100000.0
2006-12-19,3546,3599,3440,3576,454768,119140.0,16100000.0
2006-12-20,3609,3720,3532,3624,493640,120750.0,16100000.0
2006-12-21,3624,3976,3508,3702,1264767,123326.0,16100000.0
2006-12-22,3657,3701,3551,3561,323441,118657.0,16100000.0
2006-12-26,3551,3575,3363,3383,419007,112700.0,16100000.0
2006-12-27,3396,3450,3348,3363,197189,112056.0,16100000.0
2006-12-28,3526,3865,3488,3866,1262140,128800.0,16100000.0
2007-01-02,4097,4141,3493,3663,1580921,122038.0,16100000.0
2007-01-03,3662,3744,3570,3663,392686,122038.0,16100000.0
2007-01-04,3681,3710,3503,3513,402508,117047.0,16100000.0
2007-01-05,3512,3657,3396,3528,594061,117530.0,16100000.0
2007-01-08,3652,3686,3527,3639,443649,121233.0,16100000.0
2007-01-09,3666,3768,3537,3552,509395,118335.0,16100000.0
2007-01-10,3532,3619,3479,3571,252347,118979.0,16100000.0
2007-01-11,3638,3706,3556,3615,361548,120428.0,16100000.0
2007-01-12,3628,3672,3561,3576,248482,119140.0,16100000.0
2007-01-15,3624,3624,3532,3542,242075,118013.0,16100000.0
2007-01-16,3517,3541,3382,3474,270745,115759.0,16100000.0
2007-01-17,3450,3503,3440,3455,160638,115115.0,16100000.0
2007-01-18,3382,3580,3352,3547,404994,118174.0,16100000.0
2007-01-19,3454,3503,3401,3426,173542,114149.0,16100000.0
2007-01-22,3387,3445,3276,3286,192659,109480.0,16100000.0
2007-01-23,3203,3218,2952,2953,288521,98371.0,16100000.0
2007-01-24,2957,3164,2957,3141,239979,104650.0,16100000.0
2007-01-25,3227,3503,3164,3276,630410,109158.0,16100000.0
2007-01-26,3218,3363,3120,3233,118111,107709.0,16100000.0
2007-01-29,3236,3285,3106,3151,113887,104972.0,16100000.0
2007-01-30,3140,3198,3015,3107,84123,103523.0,16100000.0
2007-01-31,3068,3126,3005,3025,96692,100786.0,16100000.0
2007-02-01,3039,3189,2981,3141,152539,104650.0,16100000.0
2007-02-02,3184,3290,3135,3291,178239,109641.0,16100000.0
2007-02-05,3410,3512,3392,3412,311217,113666.0,16100000.0
2007-02-06,3425,3561,3305,3305,587619,110124.0,16100000.0
2007-02-07,3305,3348,3256,3262,156501,108675.0,16100000.0
2007-02-08,3309,3329,3222,3228,153324,107548.0,16100000.0
2007-02-09,3218,3251,3131,3151,233728,104972.0,16100000.0
2007-02-12,3130,3285,3097,3204,274408,106743.0,16100000.0
2007-02-13,3213,3232,3145,3146,151259,104811.0,16100000.0
2007-02-14,3208,3212,3169,3185,136302,106099.0,16100000.0
2007-02-15,3227,3256,3131,3131,172711,104328.0,16100000.0
2007-02-16,3106,3150,3049,3073,193270,102396.0,16100000.0
2007-02-20,3087,3120,3068,3093,103602,103040.0,16100000.0
2007-02-21,3126,3126,3058,3098,111462,103201.0,16100000.0
2007-02-22,3106,3135,3044,3049,143919,101591.0,16100000.0
2007-02-23,3044,3087,2962,2977,253901,99176.0,16100000.0
2007-02-26,2995,2995,2923,2957,134159,98532.0,16100000.0
2007-02-27,2971,2971,2904,2904,147702,96761.0,16100000.0
2007-02-28,2730,2870,2730,2851,149497,94990.0,16100000.0
2007-03-02,2802,2899,2802,2808,139962,93541.0,16100000.0
2007-03-05,2734,2812,2691,2740,195507,91287.0,16100000.0
2007-03-06,2773,3140,2754,2914,351865,97083.0,16100000.0
2007-03-07,2971,3015,2879,2938,187281,97888.0,16100000.0
2007-03-08,2904,2971,2904,2928,92743,97566.0,16100000.0
2007-03-09,2971,3106,2933,3107,291257,103523.0,16100000.0
2007-03-12,3106,3155,3044,3151,129808,104972.0,16100000.0
