미래컴퍼니(049950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-29,13893,14223,13328,13659,62836,111082.0,7660828.0
2012-03-30,13941,14082,13328,13659,95790,111082.0,7660828.0
2012-04-02,13705,13752,13516,13659,19190,111082.0,7660828.0
2012-04-03,13799,13893,13516,13659,30642,111082.0,7660828.0
2012-04-04,13564,13799,12904,13187,55464,107252.0,7660828.0
2012-04-05,13375,13375,12716,13046,21817,106102.0,7660828.0
2012-04-06,13046,13187,12716,12717,22448,103421.0,7660828.0
2012-04-09,12716,12810,11774,11774,75718,95760.0,7660828.0
2012-04-10,11774,11962,11350,11774,49178,95760.0,7660828.0
2012-04-12,11962,13423,11962,13046,127543,106102.0,7660828.0
2012-04-13,13281,13658,12998,13094,43499,106486.0,7660828.0
2012-04-16,12951,13092,12716,12953,22561,105336.0,7660828.0
2012-04-17,13046,13893,12951,13471,47279,109550.0,7660828.0
2012-04-18,13516,14411,13469,14366,151982,116828.0,7660828.0
2012-04-19,14364,15918,13987,15449,240116,125638.0,7660828.0
2012-04-20,15447,16342,15165,16013,111343,130234.0,7660828.0
2012-04-23,15965,16578,15824,16202,92891,131766.0,7660828.0
2012-04-24,16154,16342,15683,16249,50374,132149.0,7660828.0
2012-04-25,16295,17096,16249,16485,93487,134064.0,7660828.0
2012-04-26,16767,16813,16249,16343,53069,132915.0,7660828.0
2012-04-27,16390,16578,15824,15967,53043,129851.0,7660828.0
2012-04-30,16013,16154,15777,15825,38226,128702.0,7660828.0
2012-05-02,16060,17002,15824,16815,78615,136746.0,7660828.0
2012-05-03,17143,18132,16908,17285,152591,140576.0,7660828.0
2012-05-04,16955,17896,16955,17003,38928,138278.0,7660828.0
2012-05-07,17002,17143,16201,16390,55922,133298.0,7660828.0
2012-05-08,16531,17285,16295,17285,32025,140576.0,7660828.0
2012-05-09,17190,17896,16955,17521,48761,142491.0,7660828.0
2012-05-10,17426,17520,16860,17049,32950,138661.0,7660828.0
2012-05-11,16813,17237,16719,17144,21289,139427.0,7660828.0
2012-05-14,17143,17285,16908,17144,22612,139427.0,7660828.0
2012-05-15,17143,17190,16295,16579,52693,134831.0,7660828.0
2012-05-16,16578,16578,15071,15260,92735,124105.0,7660828.0
2012-05-17,15259,16295,15165,16155,45574,131383.0,7660828.0
2012-05-18,15636,15636,15118,15307,50423,124488.0,7660828.0
2012-05-21,15306,15636,14600,14600,38185,118743.0,7660828.0
2012-05-22,14977,15777,14741,15495,34212,126021.0,7660828.0
2012-05-23,15400,16672,15400,16579,66019,134831.0,7660828.0
2012-05-24,16436,17096,16154,16297,30485,132532.0,7660828.0
2012-05-25,16390,16813,16060,16815,29801,136746.0,7660828.0
2012-05-29,16860,17803,16860,17426,70927,141725.0,7660828.0
2012-05-30,17426,17567,16860,17285,23217,140576.0,7660828.0
2012-05-31,16813,17143,16436,17144,37692,139427.0,7660828.0
2012-06-01,17331,17614,17143,17285,27796,140576.0,7660828.0
2012-06-04,16672,16813,15824,16013,52847,130234.0,7660828.0
2012-06-05,16013,16672,15965,16579,40639,134831.0,7660828.0
2012-06-07,16955,17237,16767,17049,27816,138661.0,7660828.0
2012-06-08,17096,17096,16107,16108,31936,131000.0,7660828.0
2012-06-11,16154,16719,16154,16485,14460,134064.0,7660828.0
2012-06-12,16060,16860,16060,16297,24768,132532.0,7660828.0
2012-06-13,16201,16578,16013,16438,29194,133681.0,7660828.0
2012-06-14,16201,16484,15965,16061,28004,130617.0,7660828.0
2012-06-15,16060,16201,15447,15590,42437,126787.0,7660828.0
2012-06-18,16013,16013,15777,15967,25653,129851.0,7660828.0
2012-06-19,16013,16107,15589,15920,25811,129468.0,7660828.0
2012-06-20,16013,16813,15965,16579,38976,134831.0,7660828.0
2012-06-21,16672,17237,16578,17049,94505,138661.0,7660828.0
2012-06-22,16955,17614,16625,17191,60654,139810.0,7660828.0
2012-06-25,17378,17378,16672,16862,34822,137129.0,7660828.0
2012-06-26,16767,17049,16484,16720,37705,135980.0,7660828.0
2012-06-27,16908,17002,16578,16767,25230,136363.0,7660828.0
2012-06-28,16955,17614,16813,17615,70667,143257.0,7660828.0
2012-06-29,17662,18368,16625,17049,167961,138661.0,7660828.0
2012-07-02,17662,19309,17520,19028,194250,154749.0,7660828.0
2012-07-03,19027,19262,18509,18839,63787,153217.0,7660828.0
2012-07-04,18980,20157,18791,19876,106779,161643.0,7660828.0
2012-07-05,20016,20440,19781,19970,65175,162410.0,7660828.0
2012-07-06,19781,20204,19639,19970,68695,162410.0,7660828.0
2012-07-09,19875,19922,19404,19499,23622,158579.0,7660828.0
2012-07-10,19357,19545,19027,19264,24287,156664.0,7660828.0
2012-07-11,19262,19498,18650,19264,27581,156664.0,7660828.0
2012-07-12,19262,19309,18556,18557,35293,150918.0,7660828.0
2012-07-13,18556,18603,17285,18510,64119,150535.0,7660828.0
2012-07-16,18698,18698,17755,18133,24751,147471.0,7660828.0
2012-07-17,18132,18980,17896,18839,49704,153217.0,7660828.0
2012-07-18,19075,19168,18556,18793,28475,152834.0,7660828.0
2012-07-19,19075,19075,18273,18416,64371,149769.0,7660828.0
2012-07-20,18603,18886,18368,18651,36464,151684.0,7660828.0
2012-07-23,18744,18744,17803,17992,52212,146322.0,7660828.0
2012-07-24,17896,18180,17662,18039,25176,146705.0,7660828.0
2012-07-25,17896,17896,17285,17521,44881,142491.0,7660828.0
2012-07-26,17614,18132,17331,18133,45366,147471.0,7660828.0
2012-07-27,18509,18839,18462,18746,53582,152450.0,7660828.0
2012-07-30,18933,19168,18650,18934,31385,153983.0,7660828.0
2012-07-31,19027,19027,18509,18934,47205,153983.0,7660828.0
2012-08-01,18933,19216,18603,18604,23200,151301.0,7660828.0
2012-08-02,18791,18791,18509,18746,5027,152450.0,7660828.0
2012-08-03,18650,19498,18226,19122,41129,155515.0,7660828.0
2012-08-06,19215,19685,18790,19169,23354,155898.0,7660828.0
2012-08-07,19168,19262,18886,18887,5898,153600.0,7660828.0
2012-08-08,18839,19309,18744,18981,22898,154366.0,7660828.0
2012-08-09,18839,19216,18839,19075,17341,155132.0,7660828.0
2012-08-10,19121,19593,19075,19264,19520,156664.0,7660828.0
2012-08-13,19451,20157,19404,19782,75412,160877.0,7660828.0
2012-08-14,20016,20204,19593,19782,66911,160877.0,7660828.0
2012-08-16,20157,20299,19734,20252,43227,164708.0,7660828.0
2012-08-17,20299,21382,20299,21242,70727,172752.0,7660828.0
2012-08-20,21476,23643,21476,22560,166805,183477.0,7660828.0
2012-08-21,22701,23030,22324,22514,43475,183094.0,7660828.0
2012-08-22,22276,22465,21617,21901,81373,178114.0,7660828.0
2012-08-23,21806,22889,21570,22796,67994,185392.0,7660828.0
2012-08-24,22795,23973,22560,23267,78025,189222.0,7660828.0
2012-08-27,23266,23548,22653,23455,34659,190755.0,7660828.0
2012-08-28,23548,24302,23455,23973,48981,194968.0,7660828.0
2012-08-29,24161,24632,23925,24350,30396,198032.0,7660828.0
2012-08-30,24020,24302,23266,23409,76354,190372.0,7660828.0
2012-08-31,23266,23832,23171,23550,56625,191521.0,7660828.0
2012-09-03,23596,23596,21052,21571,317256,175433.0,7660828.0
2012-09-04,21712,21806,20770,21053,115222,171220.0,7660828.0
2012-09-05,20722,21194,19404,20677,251486,168155.0,7660828.0
2012-09-06,21006,21006,19827,20252,112464,164708.0,7660828.0
2012-09-07,20581,21052,20016,20206,166502,164325.0,7660828.0
2012-09-10,20204,20675,19309,20252,230430,164708.0,7660828.0
2012-09-11,20345,21006,20345,20677,113956,168155.0,7660828.0
2012-09-12,20911,20911,20063,20064,95903,163176.0,7660828.0
2012-09-13,19875,20063,18226,18510,271506,150535.0,7660828.0
2012-09-14,18509,18980,17614,18793,425277,152834.0,7660828.0
2012-09-17,18886,19027,18132,18934,108274,153983.0,7660828.0
2012-09-18,19075,19121,18509,18746,89996,152450.0,7660828.0
2012-09-19,18698,18698,17803,18086,261869,147088.0,7660828.0
2012-09-20,18132,18509,16672,16956,331498,137895.0,7660828.0
2012-09-21,16955,17331,16767,16908,141105,137512.0,7660828.0
2012-09-24,16955,16955,15965,16485,220876,134064.0,7660828.0
2012-09-25,16860,17285,16531,16579,168972,134831.0,7660828.0
2012-09-26,16578,16860,15589,16013,185453,130234.0,7660828.0
2012-09-27,15777,15918,14694,15260,316878,124105.0,7660828.0
2012-09-28,15354,15589,15165,15166,109544,123339.0,7660828.0
2012-10-02,15165,15306,14741,14930,118465,121424.0,7660828.0
2012-10-04,15071,15542,14741,15260,133856,124105.0,7660828.0
2012-10-05,15306,15542,14741,14789,129868,120275.0,7660828.0
2012-10-08,14741,14741,13799,14082,241387,114529.0,7660828.0
2012-10-09,13893,14364,13893,14177,84041,115295.0,7660828.0
2012-10-10,14034,14317,13187,13282,174998,108018.0,7660828.0
2012-10-11,13375,13564,13140,13517,106169,109933.0,7660828.0
2012-10-12,13564,15259,13564,14930,470644,121424.0,7660828.0
2012-10-15,14929,15118,13564,14036,220338,114146.0,7660828.0
2012-10-16,14270,14836,14129,14695,202730,119509.0,7660828.0
2012-10-17,14741,14929,13610,13612,136668,110699.0,7660828.0
2012-10-18,13893,14223,13469,14036,100598,114146.0,7660828.0
2012-10-19,14082,14411,13328,13659,141137,111082.0,7660828.0
2012-10-22,13564,13987,13375,13847,38626,112614.0,7660828.0
2012-10-23,13987,14600,13752,14366,140449,116828.0,7660828.0
2012-10-24,14129,14364,13987,14036,91852,114146.0,7660828.0
2012-10-25,14270,14364,13375,13564,84124,110316.0,7660828.0
2012-10-26,13610,13610,11774,12576,391535,102272.0,7660828.0
2012-10-29,12669,12716,11633,11681,170111,94994.0,7660828.0
2012-10-30,11538,12151,11538,11822,64217,96143.0,7660828.0
2012-10-31,11821,12292,11821,11963,85968,97293.0,7660828.0
2012-11-01,11868,12010,11538,11681,47896,94994.0,7660828.0
2012-11-02,11915,11962,11633,11869,83105,96526.0,7660828.0
2012-11-05,11727,12010,11633,11916,47010,96909.0,7660828.0
2012-11-06,11868,11868,11491,11633,54757,94611.0,7660828.0
2012-11-07,11727,11962,11538,11728,51673,95377.0,7660828.0
2012-11-08,11444,11585,11350,11540,35122,93845.0,7660828.0
2012-11-09,11538,11538,11209,11540,27320,93845.0,7660828.0
2012-11-12,11303,11585,11067,11163,77148,90781.0,7660828.0
2012-11-13,11067,11303,10597,10833,79439,88100.0,7660828.0
2012-11-14,10738,11444,10738,11163,112741,90781.0,7660828.0
2012-11-15,10832,11256,10691,10974,44224,89249.0,7660828.0
2012-11-16,10926,11161,10361,10550,58879,85801.0,7660828.0
2012-11-19,10502,11020,10455,10738,62473,87333.0,7660828.0
2012-11-20,10973,11397,10832,11398,87873,92696.0,7660828.0
2012-11-21,11350,12528,11303,11963,280616,97293.0,7660828.0
2012-11-22,12339,12433,11774,12010,132026,97676.0,7660828.0
2012-11-23,11962,12056,11633,11963,70128,97293.0,7660828.0
2012-11-26,12056,12716,11962,12576,101787,102272.0,7660828.0
2012-11-27,12716,12857,12245,12246,88099,99591.0,7660828.0
2012-11-28,12197,12292,11915,12010,41719,97676.0,7660828.0
2012-11-29,12103,12480,11915,12104,45098,98442.0,7660828.0
2012-11-30,12197,12528,12151,12199,40230,99208.0,7660828.0
2012-12-03,12245,12245,11915,12010,37556,97676.0,7660828.0
2012-12-04,12010,12010,11727,11822,38313,96143.0,7660828.0
2012-12-05,11962,12056,11209,11304,74501,91930.0,7660828.0
2012-12-06,11209,11585,11067,11210,38455,91164.0,7660828.0
2012-12-07,11303,11585,10973,11115,48723,90398.0,7660828.0
2012-12-10,11161,11303,10926,11304,32253,91930.0,7660828.0
2012-12-11,11256,11397,11020,11398,35234,92696.0,7660828.0
2012-12-12,11491,11491,11020,11256,40360,91547.0,7660828.0
2012-12-13,11303,12386,11161,12292,153081,99974.0,7660828.0
2012-12-14,12151,12904,12103,12623,101669,102655.0,7660828.0
2012-12-17,12716,12951,12292,12292,67046,99974.0,7660828.0
2012-12-18,12292,12574,12103,12528,53533,101889.0,7660828.0
2012-12-20,12433,12951,12197,12199,76916,99208.0,7660828.0
2012-12-21,12151,12245,11444,11963,78453,97293.0,7660828.0
2012-12-24,11868,12151,11868,11916,31099,96909.0,7660828.0
2012-12-26,11633,12197,11633,11822,35250,96143.0,7660828.0
2012-12-27,11774,12622,11727,12623,52056,102655.0,7660828.0
2012-12-28,12810,13752,12763,13517,394658,109933.0,7660828.0
2013-01-02,13799,13893,13328,13471,130861,109550.0,7660828.0
2013-01-03,13752,14223,13516,13894,277938,112997.0,7660828.0
2013-01-04,14600,15542,14505,15260,656744,124105.0,7660828.0
2013-01-07,15400,15683,14929,15636,215276,127170.0,7660828.0
2013-01-08,15636,15777,15212,15590,149570,126787.0,7660828.0
2013-01-09,15589,16249,15165,15307,210121,124488.0,7660828.0
2013-01-10,15589,15965,15259,15449,210056,125638.0,7660828.0
2013-01-11,15730,16342,15542,16108,264907,131000.0,7660828.0
2013-01-14,16107,16295,15589,15731,140583,127936.0,7660828.0
2013-01-15,16013,16013,14553,14600,299847,118743.0,7660828.0
2013-01-16,14600,15259,14129,15072,219400,122573.0,7660828.0
2013-01-17,15447,15447,14741,14977,70930,121807.0,7660828.0
2013-01-18,14882,15071,14600,14930,89535,121424.0,7660828.0
2013-01-21,14977,15495,14600,15354,128614,124871.0,7660828.0
2013-01-22,15542,15872,15354,15449,130668,125638.0,7660828.0
2013-01-23,15400,15542,14882,14884,83140,121041.0,7660828.0
2013-01-24,14836,15071,14223,14459,95143,117594.0,7660828.0
2013-01-25,14459,14647,13705,13941,108961,113380.0,7660828.0
2013-01-28,14034,14223,13610,13941,42670,113380.0,7660828.0
2013-01-29,13941,14176,13469,13471,72293,109550.0,7660828.0
2013-01-30,13375,13846,13187,13705,62770,111465.0,7660828.0
2013-01-31,13752,13941,13328,13753,50537,111848.0,7660828.0
2013-02-01,13752,13752,13328,13612,37589,110699.0,7660828.0
2013-02-04,13658,13658,13092,13141,51327,106869.0,7660828.0
2013-02-05,12951,13140,12574,12576,77944,102272.0,7660828.0
2013-02-06,12810,13516,12622,13517,84352,109933.0,7660828.0
2013-02-07,13658,13846,13281,13705,75313,111465.0,7660828.0
2013-02-08,13752,13893,13423,13753,46227,111848.0,7660828.0
2013-02-12,13705,13799,13469,13517,48061,109933.0,7660828.0
2013-02-13,13516,14082,13516,13941,76328,113380.0,7660828.0
2013-02-14,13893,14034,13658,13800,50841,112231.0,7660828.0
2013-02-15,13893,13941,13516,13659,74296,111082.0,7660828.0
2013-02-18,13658,14411,13610,14412,153507,117211.0,7660828.0
2013-02-19,14459,14505,14270,14507,66450,117977.0,7660828.0
2013-02-20,14553,14600,14176,14459,95238,117594.0,7660828.0
2013-02-21,14317,14741,14270,14554,83031,118360.0,7660828.0
2013-02-22,14600,14600,14034,14036,120960,114146.0,7660828.0
2013-02-25,14129,14223,13658,13659,93935,111082.0,7660828.0
2013-02-26,13564,13893,13469,13753,52185,111848.0,7660828.0
2013-02-27,13941,14364,13799,14318,146161,116445.0,7660828.0
2013-02-28,14411,14553,14082,14177,128815,115295.0,7660828.0
2013-03-04,14317,15023,14176,14884,151911,121041.0,7660828.0
2013-03-05,14882,15730,14788,15731,309564,127936.0,7660828.0
2013-03-06,15683,15683,15212,15543,132028,126404.0,7660828.0
2013-03-07,15636,15636,14788,14836,97229,120658.0,7660828.0
2013-03-08,14836,15071,14694,14884,83013,121041.0,7660828.0
2013-03-11,14882,15071,14223,14507,105477,117977.0,7660828.0
2013-03-12,14553,14694,14082,14082,150146,114529.0,7660828.0
2013-03-13,14223,14505,14129,14459,97971,117594.0,7660828.0
2013-03-14,14600,14977,14223,14884,109489,121041.0,7660828.0
2013-03-15,14929,15071,14317,14318,138785,116445.0,7660828.0
2013-03-18,14223,14364,13516,13517,134321,109933.0,7660828.0
2013-03-19,13516,14129,13516,13894,51667,112997.0,7660828.0
2013-03-20,13799,13846,13375,13471,108022,109550.0,7660828.0
2013-03-21,13610,13658,12998,12999,82017,105719.0,7660828.0
2013-03-22,13046,13375,12763,13235,55811,107635.0,7660828.0
2013-03-25,13328,13516,13140,13187,52065,107252.0,7660828.0
2013-03-26,13187,13281,12810,12858,75642,104570.0,7660828.0
2013-03-27,12951,13046,12669,12953,51395,105336.0,7660828.0
2013-03-28,12951,13328,12904,13141,47408,106869.0,7660828.0
2013-03-29,13234,13328,12857,13235,87447,107635.0,7660828.0
2013-04-01,13234,13328,12951,13094,33662,106486.0,7660828.0
2013-04-02,13092,13234,12292,12623,107391,102655.0,7660828.0
2013-04-03,12622,12998,12056,12151,123277,98825.0,7660828.0
2013-04-04,12010,12151,11397,11869,166662,96526.0,7660828.0
2013-04-05,11915,12056,11491,11633,58822,94611.0,7660828.0
2013-04-08,11303,11633,10784,10927,143472,88866.0,7660828.0
2013-04-09,10738,11115,10220,10550,163518,85801.0,7660828.0
2013-04-10,10643,10926,10455,10645,73744,86567.0,7660828.0
2013-04-11,10832,10926,10549,10833,59472,88100.0,7660828.0
2013-04-12,10879,11633,10879,11304,150758,91930.0,7660828.0
2013-04-15,11491,11633,11161,11351,59439,92313.0,7660828.0
2013-04-16,11209,11633,11115,11633,55378,94611.0,7660828.0
2013-04-17,11633,11774,11444,11540,32358,93845.0,7660828.0
2013-04-18,11350,11444,11067,11068,49872,90015.0,7660828.0
2013-04-19,10973,11209,10691,11022,39132,89632.0,7660828.0
2013-04-22,11020,11444,10926,11398,34472,92696.0,7660828.0
2013-04-23,11350,11585,11303,11540,44243,93845.0,7660828.0
2013-04-24,11538,11727,11397,11728,36399,95377.0,7660828.0
2013-04-25,11633,11821,11209,11492,57748,93462.0,7660828.0
2013-04-26,11585,12716,11538,12435,271952,101123.0,7660828.0
2013-04-29,12528,12763,12339,12576,85158,102272.0,7660828.0
2013-04-30,12716,12716,12103,12292,83768,99974.0,7660828.0
2013-05-02,12292,12339,11821,12010,49671,97676.0,7660828.0
2013-05-03,12103,12151,11821,12058,49249,98059.0,7660828.0
2013-05-06,12103,12480,12056,12058,57759,98059.0,7660828.0
2013-05-07,12056,12197,11868,12151,44356,98825.0,7660828.0
2013-05-08,12339,12669,12245,12246,55639,99591.0,7660828.0
2013-05-09,12339,12433,11962,12199,34291,99208.0,7660828.0
2013-05-10,12056,12197,11915,12058,39693,98059.0,7660828.0
2013-05-13,12151,12151,11821,11822,48241,96143.0,7660828.0
2013-05-14,11868,12103,11397,11492,42443,93462.0,7660828.0
2013-05-15,11491,11868,11444,11633,35728,94611.0,7660828.0
2013-05-16,11633,11821,11397,11445,48037,93079.0,7660828.0
2013-05-20,11397,11679,11161,11398,44290,92696.0,7660828.0
2013-05-21,11679,11679,11444,11540,29425,93845.0,7660828.0
2013-05-22,11585,11821,11538,11728,29096,95377.0,7660828.0
2013-05-23,11727,12245,11585,12010,65560,97676.0,7660828.0
2013-05-24,12010,12197,11821,12010,48106,97676.0,7660828.0
2013-05-27,12103,12245,10879,10974,238174,89249.0,7660828.0
2013-05-28,10832,11491,10832,11398,111160,92696.0,7660828.0
2013-05-29,11397,11585,11303,11398,43348,92696.0,7660828.0
2013-05-30,11444,11538,11020,11068,30203,90015.0,7660828.0
2013-05-31,11115,11303,10643,10645,63521,86567.0,7660828.0
2013-06-03,10643,10738,10408,10504,35832,85418.0,7660828.0
2013-06-04,10455,10832,10455,10504,21069,85418.0,7660828.0
2013-06-05,10502,10549,9748,9750,103183,79290.0,7660828.0
2013-06-07,9843,9843,9212,9232,78238,75076.0,7660828.0
2013-06-10,9136,9607,9136,9401,27880,76455.0,7660828.0
2013-06-11,9419,9466,9325,9410,13780,76532.0,7660828.0
2013-06-12,9409,9702,9334,9467,20109,76991.0,7660828.0
2013-06-13,9400,9607,9278,9335,24828,75919.0,7660828.0
2013-06-14,9371,9513,9334,9401,8971,76455.0,7660828.0
2013-06-17,9325,9466,8995,9034,24173,73467.0,7660828.0
2013-06-18,9014,9230,8674,8685,43420,70633.0,7660828.0
2013-06-19,8665,8788,8430,8459,69090,68794.0,7660828.0
2013-06-20,8166,8279,7827,7827,78090,63661.0,7660828.0
2013-06-21,7525,7658,7327,7630,66220,62053.0,7660828.0
2013-06-24,7535,7827,7535,7762,23986,63125.0,7660828.0
2013-06-25,7488,7573,6602,6603,185705,53702.0,7660828.0
2013-06-26,6612,6922,6480,6726,100788,54698.0,7660828.0
2013-06-27,6781,7252,6781,7178,42553,58376.0,7660828.0
2013-06-28,7176,7563,7176,7301,35353,59371.0,7660828.0
2013-07-01,7327,7573,7327,7536,36456,61287.0,7660828.0
2013-07-02,7629,7648,7440,7573,26698,61593.0,7660828.0
2013-07-03,7648,8194,7648,7809,59501,63508.0,7660828.0
2013-07-04,7902,8043,7714,7753,22029,63049.0,7660828.0
2013-07-05,7761,7771,7412,7489,39149,60904.0,7660828.0
2013-07-08,7497,7535,7205,7234,16904,58835.0,7660828.0
2013-07-09,7252,7403,7168,7404,11161,60214.0,7660828.0
2013-07-10,7440,7563,7271,7479,9963,60827.0,7660828.0
2013-07-11,7497,8063,7497,8054,47325,65500.0,7660828.0
2013-07-12,8279,8279,7930,8054,21730,65500.0,7660828.0
2013-07-15,8119,8166,7978,8101,17522,65883.0,7660828.0
2013-07-16,8043,8119,7978,8101,16141,65883.0,7660828.0
2013-07-17,8100,8176,7958,8139,14965,66190.0,7660828.0
2013-07-18,8138,8166,8034,8129,17100,66113.0,7660828.0
2013-07-19,8194,8298,8128,8139,16031,66190.0,7660828.0
2013-07-22,8138,8289,8109,8196,27757,66649.0,7660828.0
2013-07-23,8194,8251,8063,8101,16504,65883.0,7660828.0
2013-07-24,8128,8694,8100,8478,39724,68947.0,7660828.0
2013-07-25,8543,8694,8307,8534,20545,69407.0,7660828.0
2013-07-26,8589,8665,8477,8638,11671,70250.0,7660828.0
2013-07-29,8703,8703,8496,8525,15656,69330.0,7660828.0
2013-07-30,8440,8609,8440,8450,12131,68718.0,7660828.0
2013-07-31,8561,8589,8335,8497,13774,69101.0,7660828.0
2013-08-01,8496,8496,8289,8497,20908,69101.0,7660828.0
2013-08-02,8524,8637,8440,8525,11520,69330.0,7660828.0
2013-08-05,8571,8571,8298,8422,11976,68488.0,7660828.0
2013-08-06,8364,8420,8242,8242,13924,67032.0,7660828.0
2013-08-07,8251,8251,7978,7978,14196,64887.0,7660828.0
2013-08-08,8015,8119,8006,8007,16278,65117.0,7660828.0
2013-08-09,7987,8176,7958,8176,8911,66496.0,7660828.0
2013-08-12,8194,8222,7968,8035,9349,65347.0,7660828.0
2013-08-13,7987,8100,7742,7865,17876,63968.0,7660828.0
2013-08-14,7837,8006,7817,7950,7261,64657.0,7660828.0
2013-08-16,7865,7996,7771,7997,15045,65040.0,7660828.0
2013-08-19,8006,8524,7987,8365,34792,68028.0,7660828.0
2013-08-20,8383,8420,8242,8242,21508,67032.0,7660828.0
2013-08-21,8279,8307,7950,8073,16810,65653.0,7660828.0
2013-08-22,8063,8063,7780,7819,32638,63585.0,7660828.0
2013-08-23,7874,7950,7799,7922,18187,64428.0,7660828.0
2013-08-26,7950,8279,7930,8045,19624,65423.0,7660828.0
2013-08-27,8043,8364,7865,7865,28331,63968.0,7660828.0
2013-08-28,7629,7742,7252,7422,65060,60367.0,7660828.0
2013-08-29,7460,7535,7347,7385,20133,60061.0,7660828.0
2013-08-30,7356,7384,7027,7027,46776,57150.0,7660828.0
2013-09-02,6960,7064,6894,6924,40979,56307.0,7660828.0
2013-09-03,6932,7158,6922,7075,20680,57533.0,7660828.0
2013-09-04,7111,7507,7027,7329,16925,59601.0,7660828.0
2013-09-05,7394,7412,7186,7244,15935,58912.0,7660828.0
2013-09-06,7299,7319,7158,7253,15023,58988.0,7660828.0
2013-09-09,7176,7271,7027,7046,19752,57303.0,7660828.0
2013-09-10,7064,7148,6914,7046,28259,57303.0,7660828.0
2013-09-11,7073,7309,6979,7253,22381,58988.0,7660828.0
2013-09-12,7233,7403,7158,7244,19221,58912.0,7660828.0
2013-09-13,7309,7319,7186,7272,19823,59142.0,7660828.0
2013-09-16,7327,7327,7233,7272,11518,59142.0,7660828.0
2013-09-17,7281,7337,7214,7301,8849,59371.0,7660828.0
2013-09-23,7252,7299,6970,7084,18088,57609.0,7660828.0
2013-09-24,6942,7158,6885,6971,11777,56690.0,7660828.0
2013-09-25,6970,7035,6951,7009,11617,56997.0,7660828.0
2013-09-26,7007,7083,7007,7027,7514,57150.0,7660828.0
2013-09-27,7055,7412,7007,7357,29635,59831.0,7660828.0
2013-09-30,7488,7488,7205,7216,15662,58682.0,7660828.0
2013-10-01,7214,7422,7064,7065,18671,57456.0,7660828.0
2013-10-02,7073,7243,7073,7168,11115,58299.0,7660828.0
2013-10-04,7017,7176,6998,7065,10413,57456.0,7660828.0
2013-10-07,6989,7073,6876,6886,16936,56001.0,7660828.0
2013-10-08,6838,6914,6687,6698,36231,54468.0,7660828.0
2013-10-10,6734,6819,6715,6820,11675,55464.0,7660828.0
2013-10-11,6809,6998,6809,6876,15074,55924.0,7660828.0
2013-10-14,6876,7092,6876,6933,8765,56384.0,7660828.0
2013-10-15,6932,6970,6781,6820,24423,55464.0,7660828.0
2013-10-16,6829,6894,6640,6678,29915,54315.0,7660828.0
2013-10-17,6668,6743,6404,6452,38886,52477.0,7660828.0
2013-10-18,6358,6442,6263,6265,29611,50945.0,7660828.0
2013-10-21,6263,6329,6103,6132,32685,49872.0,7660828.0
2013-10-22,6207,6207,6047,6170,19008,50178.0,7660828.0
2013-10-23,6169,6225,6112,6114,19641,49719.0,7660828.0
2013-10-24,6150,6235,6075,6217,19808,50561.0,7660828.0
2013-10-25,6263,6452,6253,6273,25625,51021.0,7660828.0
2013-10-28,6301,6452,6273,6434,33056,52323.0,7660828.0
2013-10-29,6499,6687,6470,6499,25276,52860.0,7660828.0
2013-10-30,6499,6602,6452,6499,13790,52860.0,7660828.0
2013-10-31,6395,6621,6358,6462,11762,52553.0,7660828.0
2013-11-01,6386,6678,6386,6678,22327,54315.0,7660828.0
2013-11-04,6801,6801,6706,6707,16600,54545.0,7660828.0
2013-11-05,6781,6781,6452,6509,9973,52936.0,7660828.0
2013-11-06,6480,6574,6376,6452,7808,52477.0,7660828.0
2013-11-07,6432,6452,6169,6340,13001,51557.0,7660828.0
2013-11-08,6216,6404,6160,6160,18094,50102.0,7660828.0
2013-11-11,6169,6197,5981,6076,10933,49412.0,7660828.0
2013-11-12,6056,6178,5981,6095,16360,49566.0,7660828.0
2013-11-13,6065,6160,5679,5783,15624,47037.0,7660828.0
2013-11-14,5783,5877,5679,5755,13216,46808.0,7660828.0
2013-11-15,5792,5830,5660,5699,14119,46348.0,7660828.0
2013-11-18,5642,5745,5509,5558,13356,45199.0,7660828.0
2013-11-19,5472,5557,5274,5341,36861,43437.0,7660828.0
2013-11-20,5265,5425,5237,5360,24659,43590.0,7660828.0
2013-11-21,5302,5321,5132,5172,32100,42058.0,7660828.0
2013-11-22,5170,5237,4954,5237,46487,42594.0,7660828.0
2013-11-25,5208,5434,5170,5370,32442,43667.0,7660828.0
2013-11-26,5321,5547,5321,5388,34297,43820.0,7660828.0
2013-11-27,5388,5463,5302,5341,18560,43437.0,7660828.0
2013-11-28,5312,5453,5283,5454,12631,44356.0,7660828.0
2013-11-29,5453,5604,5396,5435,19538,44203.0,7660828.0
2013-12-02,5481,5529,5340,5370,10681,43667.0,7660828.0
2013-12-03,5293,5368,5019,5115,38813,41598.0,7660828.0
2013-12-04,5057,5274,4991,5275,20143,42901.0,7660828.0
2013-12-05,5274,5340,5227,5341,4685,43437.0,7660828.0
2013-12-06,5340,5679,5293,5614,23063,45659.0,7660828.0
2013-12-09,5585,5726,5453,5529,34009,44969.0,7660828.0
2013-12-10,5491,5566,5237,5407,29648,43973.0,7660828.0
