멜파스(096640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-05-08,18750,19400,18600,18600,899822,334375.0,17977151.0
2013-05-09,18800,18850,18350,18400,318530,330780.0,17977151.0
2013-05-10,18550,19200,18550,18700,534488,336173.0,17977151.0
2013-05-13,18800,19150,18100,18100,465591,325386.0,17977151.0
2013-05-14,18300,18400,17750,18000,413705,323589.0,17977151.0
2013-05-15,18150,18400,17900,18250,261753,328083.0,17977151.0
2013-05-16,18250,18400,17800,17800,421318,319993.0,17977151.0
2013-05-20,17050,17100,16250,16300,1321435,293028.0,17977151.0
2013-05-21,16300,16550,16250,16500,484794,296623.0,17977151.0
2013-05-22,16500,16950,16450,16600,382471,298421.0,17977151.0
2013-05-23,16800,16900,16550,16550,289168,297522.0,17977151.0
2013-05-24,16650,16850,16500,16650,252180,299320.0,17977151.0
2013-05-27,16750,16800,16500,16600,181685,298421.0,17977151.0
2013-05-28,16600,17150,16600,16950,384606,304713.0,17977151.0
2013-05-29,17100,17250,16850,17000,221691,305612.0,17977151.0
2013-05-30,16900,17050,16650,16650,192484,299320.0,17977151.0
2013-05-31,16650,16900,16550,16700,182835,300218.0,17977151.0
2013-06-03,16700,16800,16400,16450,165258,295724.0,17977151.0
2013-06-04,16400,16550,15000,15100,1471252,271455.0,17977151.0
2013-06-05,15150,15200,14550,14550,528114,261568.0,17977151.0
2013-06-07,14550,14700,13150,13350,874607,239995.0,17977151.0
2013-06-10,13250,13950,13250,13850,348053,248984.0,17977151.0
2013-06-11,13750,13950,13400,13850,314066,248984.0,17977151.0
2013-06-12,13650,14600,13650,13950,459561,250781.0,17977151.0
2013-06-13,13950,14300,13650,13850,195290,248984.0,17977151.0
2013-06-14,14000,14200,13650,13650,225680,245388.0,17977151.0
2013-06-17,13650,13750,12950,12950,361624,232804.0,17977151.0
2013-06-18,13100,13550,12850,13400,384933,240894.0,17977151.0
2013-06-19,13450,13600,13150,13300,162188,239096.0,17977151.0
2013-06-20,13150,13450,13000,13100,198002,235501.0,17977151.0
2013-06-21,12750,12850,12500,12800,225328,230108.0,17977151.0
2013-06-24,12850,13050,12500,12500,131339,224714.0,17977151.0
2013-06-25,12150,12500,11550,11850,465354,213029.0,17977151.0
2013-06-26,12100,12450,12000,12300,238245,221119.0,17977151.0
2013-06-27,12550,13050,12500,12800,271411,230108.0,17977151.0
2013-06-28,13000,13000,12700,12900,191565,231905.0,17977151.0
2013-07-01,12950,13250,12600,13150,182394,236400.0,17977151.0
2013-07-02,13150,13250,12750,12900,152099,231905.0,17977151.0
2013-07-03,12850,13100,12400,12500,166907,224714.0,17977151.0
2013-07-04,12650,12700,12300,12500,131695,224714.0,17977151.0
2013-07-05,12650,12900,12450,12600,167423,226512.0,17977151.0
2013-07-08,12700,12800,12200,12300,108174,221119.0,17977151.0
2013-07-09,12300,12850,12300,12850,195460,231006.0,17977151.0
2013-07-10,12750,12800,12300,12300,221143,221119.0,17977151.0
2013-07-11,12450,12900,12400,12750,225694,229209.0,17977151.0
2013-07-12,12800,14000,12800,13650,816839,245388.0,17977151.0
2013-07-15,13800,13850,13300,13750,243068,247186.0,17977151.0
2013-07-16,13750,13900,13450,13650,275008,245388.0,17977151.0
2013-07-17,13600,13850,13450,13700,248482,246287.0,17977151.0
2013-07-18,13850,14200,13700,13900,356258,249882.0,17977151.0
2013-07-19,14050,14150,13600,14050,239906,252579.0,17977151.0
2013-07-22,13950,14000,13550,13700,229691,246287.0,17977151.0
2013-07-23,13600,13650,13100,13200,475481,237298.0,17977151.0
2013-07-24,13300,13600,13250,13450,250545,241793.0,17977151.0
2013-07-25,13400,13550,13200,13200,133264,237298.0,17977151.0
2013-07-26,13250,13550,13200,13300,126227,239096.0,17977151.0
2013-07-29,13450,13600,13300,13350,119066,239995.0,17977151.0
2013-07-30,13250,13650,13250,13650,168435,245388.0,17977151.0
2013-07-31,13650,13950,13600,13600,226161,244489.0,17977151.0
2013-08-01,13600,13950,13400,13900,243798,249882.0,17977151.0
2013-08-02,14000,14200,13750,13750,353929,247186.0,17977151.0
2013-08-05,13800,14200,13700,14200,268776,255276.0,17977151.0
2013-08-06,14150,14200,13950,14050,134986,252579.0,17977151.0
2013-08-07,13900,14050,13600,13600,192783,244489.0,17977151.0
2013-08-08,13650,14000,13600,13800,171428,248085.0,17977151.0
2013-08-09,13750,13850,13100,13200,425390,237298.0,17977151.0
2013-08-12,13100,13200,12800,12900,148351,231905.0,17977151.0
2013-08-13,12950,13250,12850,13200,157738,237298.0,17977151.0
2013-08-14,13300,13450,13100,13350,134676,239995.0,17977151.0
2013-08-16,13050,13300,13050,13200,123225,237298.0,17977151.0
2013-08-19,12900,13000,12600,12800,271185,230108.0,17977151.0
2013-08-20,12700,13250,12700,12800,334646,230108.0,17977151.0
2013-08-21,12800,12950,12250,12400,220083,222917.0,17977151.0
2013-08-22,12250,12300,11600,11600,358007,208535.0,17977151.0
2013-08-23,11700,12150,11700,11950,143784,214827.0,17977151.0
2013-08-26,12100,12400,12100,12200,82524,219321.0,17977151.0
2013-08-27,12100,12250,11700,11800,121376,212130.0,17977151.0
2013-08-28,11500,11850,11450,11650,209407,209434.0,17977151.0
2013-08-29,11750,11950,11700,11850,114197,213029.0,17977151.0
2013-08-30,11900,12050,11850,12000,119285,215726.0,17977151.0
2013-09-02,12100,12250,12000,12150,74683,218422.0,17977151.0
2013-09-03,12150,12250,12050,12100,84220,217524.0,17977151.0
2013-09-04,12100,12150,11900,11950,87285,214827.0,17977151.0
2013-09-05,12050,12950,12000,12750,527089,229209.0,17977151.0
2013-09-06,12650,12800,12450,12550,215958,225613.0,17977151.0
2013-09-09,12650,12800,12350,12350,163091,222018.0,17977151.0
2013-09-10,12400,12950,12400,12850,310612,231006.0,17977151.0
2013-09-11,12900,13300,12900,13150,295465,236400.0,17977151.0
2013-09-12,13150,13250,12800,12800,187985,230108.0,17977151.0
2013-09-13,12750,13150,12750,13100,150457,235501.0,17977151.0
2013-09-16,13200,13300,12950,13100,147425,235501.0,17977151.0
2013-09-17,13100,13250,12850,13000,153773,233703.0,17977151.0
2013-09-23,13000,13450,13000,13250,199567,238197.0,17977151.0
2013-09-24,13100,13300,12950,13050,216563,234602.0,17977151.0
2013-09-25,13050,13100,12650,12800,244137,230108.0,17977151.0
2013-09-26,12750,13000,12600,12750,121488,229209.0,17977151.0
2013-09-27,12750,13000,12700,12950,151653,232804.0,17977151.0
2013-09-30,12950,12950,12700,12950,99268,232804.0,17977151.0
2013-10-01,12850,13050,12550,12600,183662,226512.0,17977151.0
2013-10-02,12650,12700,12150,12200,218445,219321.0,17977151.0
2013-10-04,12300,12300,11800,11800,222375,212130.0,17977151.0
2013-10-07,11850,12000,11700,11700,193660,210333.0,17977151.0
2013-10-08,11550,11800,11550,11650,200980,209434.0,17977151.0
2013-10-10,11650,11750,11550,11650,207829,209434.0,17977151.0
2013-10-11,11800,11900,11700,11750,195751,211232.0,17977151.0
2013-10-14,11800,11900,11550,11550,166972,207636.0,17977151.0
2013-10-15,11650,11950,11650,11900,161069,213928.0,17977151.0
2013-10-16,11800,12000,11600,11600,137544,208535.0,17977151.0
2013-10-17,11750,11850,10900,10950,466232,196850.0,17977151.0
2013-10-18,10950,11050,10450,10800,291570,194153.0,17977151.0
2013-10-21,10900,10950,10700,10800,137622,194153.0,17977151.0
2013-10-22,10700,10850,10600,10750,164495,193254.0,17977151.0
2013-10-23,10850,11250,10800,10900,331898,195951.0,17977151.0
2013-10-24,11050,11050,10800,10950,139160,196850.0,17977151.0
2013-10-25,11050,11200,11000,11000,145372,197749.0,17977151.0
2013-10-28,11100,11400,11100,11150,145686,200445.0,17977151.0
2013-10-29,11050,11150,10850,10900,140817,195951.0,17977151.0
2013-10-30,11000,11200,10800,11050,167894,198648.0,17977151.0
2013-10-31,11000,11000,10700,10700,212730,192356.0,17977151.0
2013-11-01,10750,10800,10600,10700,126536,192356.0,17977151.0
2013-11-04,10700,11100,10600,11050,206501,198648.0,17977151.0
2013-11-05,11000,11350,10850,10950,192320,196850.0,17977151.0
2013-11-06,10850,11100,10750,10750,120134,193254.0,17977151.0
2013-11-07,10600,10650,9200,9460,2320010,170064.0,17977151.0
2013-11-08,9350,9730,9230,9300,486210,167188.0,17977151.0
2013-11-11,9250,9400,8760,8820,524881,158558.0,17977151.0
2013-11-12,8810,9250,8810,9110,316931,163772.0,17977151.0
2013-11-13,9070,9440,9070,9200,308237,165390.0,17977151.0
2013-11-14,9200,9270,9070,9180,218858,165030.0,17977151.0
2013-11-15,9150,9300,9020,9120,184857,163952.0,17977151.0
2013-11-18,9120,9220,9010,9010,159940,161974.0,17977151.0
2013-11-19,8920,9110,8820,8880,267384,159637.0,17977151.0
2013-11-20,8770,9040,8730,8900,199829,159997.0,17977151.0
2013-11-21,8900,9040,8740,8820,147974,158558.0,17977151.0
2013-11-22,8850,9020,8800,8850,142957,159098.0,17977151.0
2013-11-25,8920,9160,8850,9160,228260,164671.0,17977151.0
2013-11-26,9180,9340,9100,9320,282337,167547.0,17977151.0
2013-11-27,9300,9520,9300,9500,304926,170783.0,17977151.0
2013-11-28,9470,9520,9380,9460,205434,170064.0,17977151.0
2013-11-29,9500,9540,9240,9320,186956,167547.0,17977151.0
2013-12-02,9470,9970,9470,9850,641636,177075.0,17977151.0
2013-12-03,9800,9800,9420,9460,249775,170064.0,17977151.0
2013-12-04,9380,9450,9140,9150,245481,164491.0,17977151.0
2013-12-05,9080,9370,9080,9250,118792,166289.0,17977151.0
2013-12-06,9160,9350,9160,9300,103948,167188.0,17977151.0
2013-12-09,9390,9430,9100,9100,141314,163592.0,17977151.0
2013-12-10,9010,9120,8870,9000,150812,161794.0,17977151.0
2013-12-11,8910,9140,8910,9030,95080,162334.0,17977151.0
2013-12-12,9000,9100,8950,9100,73737,163592.0,17977151.0
2013-12-13,9050,9240,8980,9240,71764,166109.0,17977151.0
2013-12-16,9240,9510,9200,9200,186730,165390.0,17977151.0
2013-12-17,9200,9370,8970,8990,100720,161615.0,17977151.0
2013-12-18,9000,9140,8880,8930,98545,160536.0,17977151.0
2013-12-19,9020,9050,8860,8900,105766,159997.0,17977151.0
2013-12-20,8820,9290,8820,9290,196897,167008.0,17977151.0
2013-12-23,9460,9460,9200,9200,183494,165390.0,17977151.0
2013-12-24,9220,9400,9200,9370,146210,168446.0,17977151.0
2013-12-26,9370,9370,9260,9300,90425,167188.0,17977151.0
2013-12-27,9240,9640,9240,9500,259683,170783.0,17977151.0
2013-12-30,9580,9750,9430,9660,228121,173659.0,17977151.0
2014-01-02,9660,9830,9120,9180,398574,165030.0,17977151.0
2014-01-03,9110,9320,9100,9150,144523,164491.0,17977151.0
2014-01-06,9150,9180,8910,9060,179369,162873.0,17977151.0
2014-01-07,9010,9150,9010,9150,96520,164491.0,17977151.0
2014-01-08,9240,9240,9060,9080,139624,163233.0,17977151.0
2014-01-09,9060,9510,9060,9420,321510,169345.0,17977151.0
2014-01-10,9420,9460,9250,9410,188063,169165.0,17977151.0
2014-01-13,9530,10150,9510,9920,1433342,178333.0,17977151.0
2014-01-14,10100,10450,9890,9990,1068769,179592.0,17977151.0
2014-01-15,10000,10050,9730,9870,547647,177434.0,17977151.0
2014-01-16,9970,10300,9870,9970,668502,179232.0,17977151.0
2014-01-17,9980,10050,9720,9910,322667,178154.0,17977151.0
2014-01-20,9860,10250,9800,10150,539155,182468.0,17977151.0
2014-01-21,10150,10200,10000,10100,288689,181569.0,17977151.0
2014-01-22,10150,10150,9850,9920,318674,178333.0,17977151.0
2014-01-23,9910,10100,9770,9780,381408,175817.0,17977151.0
2014-01-24,9780,9850,9580,9690,197325,174199.0,17977151.0
2014-01-27,9410,9500,9050,9110,351933,163772.0,17977151.0
2014-01-28,9200,9230,8950,9090,189539,163412.0,17977151.0
2014-01-29,9160,9300,9150,9250,156402,166289.0,17977151.0
2014-02-03,9100,9210,9030,9100,131966,163592.0,17977151.0
2014-02-04,8870,9860,8870,9390,921641,168805.0,17977151.0
2014-02-05,9580,9600,9260,9270,335175,166648.0,17977151.0
2014-02-06,9430,9460,9270,9280,238566,166828.0,17977151.0
2014-02-07,9430,9470,9280,9310,248400,167367.0,17977151.0
2014-02-10,9410,9580,9350,9490,372390,170603.0,17977151.0
2014-02-11,9550,9780,9340,9400,523203,168985.0,17977151.0
2014-02-12,9480,9590,9390,9510,235877,170963.0,17977151.0
2014-02-13,9540,9680,9450,9660,388362,173659.0,17977151.0
2014-02-14,9750,9980,9730,9810,860508,176356.0,17977151.0
2014-02-17,9930,9940,9640,9660,324731,173659.0,17977151.0
2014-02-18,9700,9780,9560,9710,302676,174558.0,17977151.0
2014-02-19,9700,9850,9630,9850,245706,177075.0,17977151.0
2014-02-20,9750,9890,9560,9580,307350,172221.0,17977151.0
2014-02-21,9590,9780,9580,9730,229810,174918.0,17977151.0
2014-02-24,9700,9730,9490,9530,255934,171322.0,17977151.0
2014-02-25,9560,9710,9520,9580,296009,172221.0,17977151.0
2014-02-26,9710,11000,9710,11000,5198642,197749.0,17977151.0
2014-02-27,11100,11150,10700,10950,2128244,196850.0,17977151.0
2014-02-28,10950,11400,10750,10850,2250791,195052.0,17977151.0
2014-03-03,10950,11400,10800,10850,1724921,195052.0,17977151.0
2014-03-04,10900,11250,10850,11100,934089,199546.0,17977151.0
2014-03-05,11200,11400,10850,11400,1384308,204940.0,17977151.0
2014-03-06,11000,11050,10250,10400,2917600,186962.0,17977151.0
2014-03-07,10550,10550,10300,10450,791716,187861.0,17977151.0
2014-03-10,10400,10650,10200,10350,765405,186064.0,17977151.0
2014-03-11,10400,10450,10150,10250,576375,184266.0,17977151.0
2014-03-12,10350,10850,10350,10400,1309612,186962.0,17977151.0
2014-03-13,10400,10650,10250,10350,576800,186064.0,17977151.0
2014-03-14,10300,10750,10300,10300,696014,185165.0,17977151.0
2014-03-17,10400,10550,9870,9870,746117,177434.0,17977151.0
2014-03-18,9990,10100,9840,9920,449622,178333.0,17977151.0
2014-03-19,9980,10200,9960,10050,413166,180670.0,17977151.0
2014-03-20,9960,10000,9660,9670,631133,173839.0,17977151.0
2014-03-21,9740,9830,9680,9720,253336,174738.0,17977151.0
2014-03-24,9750,9970,9750,9890,317331,177794.0,17977151.0
2014-03-25,9880,10200,9880,10200,482975,183367.0,17977151.0
2014-03-26,10300,10350,10050,10150,359509,182468.0,17977151.0
2014-03-27,10100,10350,10050,10200,314234,183367.0,17977151.0
2014-03-28,10200,10250,10100,10200,154521,183367.0,17977151.0
2014-03-31,10300,10400,10000,10100,406081,181569.0,17977151.0
2014-04-01,10150,10300,10050,10200,247410,183367.0,17977151.0
2014-04-02,10250,10550,10150,10350,730118,186064.0,17977151.0
2014-04-03,10300,10400,10200,10200,254990,183367.0,17977151.0
2014-04-04,10350,11000,10300,10650,1531711,191457.0,17977151.0
2014-04-07,10550,10750,10450,10750,374582,193254.0,17977151.0
2014-04-08,10700,10700,10450,10450,326864,187861.0,17977151.0
2014-04-09,10550,10550,10250,10300,408170,185165.0,17977151.0
2014-04-10,10450,10550,10200,10250,479863,184266.0,17977151.0
2014-04-11,10050,10250,10000,10100,479339,181569.0,17977151.0
2014-04-14,10150,10250,10050,10100,360382,181569.0,17977151.0
2014-04-15,10250,10350,10000,10050,679048,180670.0,17977151.0
2014-04-16,10150,10350,9840,9840,1047283,176895.0,17977151.0
2014-04-17,9920,9940,9760,9810,423914,176356.0,17977151.0
2014-04-18,9860,10000,9810,9950,280318,178873.0,17977151.0
2014-04-21,9950,10050,9930,9950,211814,178873.0,17977151.0
2014-04-22,9940,9980,9800,9820,282508,176536.0,17977151.0
2014-04-23,9860,9890,9270,9300,1042771,167188.0,17977151.0
2014-04-24,9360,9360,9030,9210,351208,165570.0,17977151.0
2014-04-25,9220,9470,9220,9300,261974,167188.0,17977151.0
2014-04-28,9170,9370,9170,9310,137339,167367.0,17977151.0
2014-04-29,9320,9400,9190,9250,169615,166289.0,17977151.0
2014-04-30,9290,9530,9260,9360,233165,168266.0,17977151.0
2014-05-02,9430,9550,9390,9420,213657,169345.0,17977151.0
2014-05-07,9400,9430,9220,9270,134906,166648.0,17977151.0
2014-05-08,9220,9300,9010,9200,220964,165390.0,17977151.0
2014-05-09,9200,9410,9200,9330,95296,167727.0,17977151.0
2014-05-12,9050,9400,8920,9330,264006,167727.0,17977151.0
2014-05-13,9340,9400,9260,9280,102575,166828.0,17977151.0
2014-05-14,9320,9330,9000,9120,158046,163952.0,17977151.0
2014-05-15,9120,9150,8970,9020,198266,162154.0,17977151.0
2014-05-16,9020,9260,9020,9050,146842,162693.0,17977151.0
2014-05-19,9060,9170,8770,8770,231502,157660.0,17977151.0
2014-05-20,8610,8770,8330,8550,382654,153705.0,17977151.0
2014-05-21,8500,8740,8500,8640,110459,155323.0,17977151.0
2014-05-22,8590,8750,8590,8700,82754,156401.0,17977151.0
2014-05-23,8710,8770,8590,8620,68596,154963.0,17977151.0
2014-05-26,8580,8620,8390,8390,181714,150828.0,17977151.0
2014-05-27,8240,8330,7730,7730,767741,138963.0,17977151.0
2014-05-28,7730,7830,7690,7690,277678,138244.0,17977151.0
2014-05-29,7670,7810,7670,7720,179089,138784.0,17977151.0
2014-05-30,7730,7790,7070,7070,899609,127098.0,17977151.0
2014-06-02,7150,7160,6830,7000,376335,125840.0,17977151.0
2014-06-03,6930,7170,6910,7080,257969,127278.0,17977151.0
2014-06-05,7060,7150,6850,6870,219893,123503.0,17977151.0
2014-06-09,6780,7030,6780,7000,199351,125840.0,17977151.0
2014-06-10,6950,7140,6950,7050,121388,126739.0,17977151.0
2014-06-11,7060,7250,7060,7200,146585,129435.0,17977151.0
2014-06-12,7200,7260,7060,7200,171789,129435.0,17977151.0
2014-06-13,7150,7240,7110,7220,101629,129795.0,17977151.0
2014-06-16,7260,7260,7130,7130,91321,128177.0,17977151.0
2014-06-17,7070,7120,7020,7090,86637,127458.0,17977151.0
2014-06-18,7100,7190,6980,7030,116424,126379.0,17977151.0
2014-06-19,7030,7130,6900,6900,184671,124042.0,17977151.0
2014-06-20,6900,6960,6590,6670,249991,119908.0,17977151.0
2014-06-23,6670,6760,5960,6060,640527,108942.0,17977151.0
2014-06-24,6060,6280,5850,6210,479551,111638.0,17977151.0
2014-06-25,6150,6480,6150,6310,313003,113436.0,17977151.0
2014-06-26,6310,6490,6300,6420,195552,115413.0,17977151.0
2014-06-27,6380,6460,6330,6400,83580,115054.0,17977151.0
2014-06-30,6380,6600,6380,6520,168208,117211.0,17977151.0
2014-07-01,6490,6630,6470,6550,143441,117750.0,17977151.0
2014-07-02,6600,6740,6600,6620,205855,119009.0,17977151.0
2014-07-03,6650,6670,6500,6590,128719,118469.0,17977151.0
2014-07-04,6590,6660,6370,6510,116098,117031.0,17977151.0
2014-07-07,6510,6580,6420,6520,120471,117211.0,17977151.0
2014-07-08,6470,6640,6450,6510,122014,117031.0,17977151.0
2014-07-09,6520,6640,6420,6640,176739,119368.0,17977151.0
2014-07-10,6690,7140,6690,6740,930881,121166.0,17977151.0
2014-07-11,6740,6740,6420,6430,380207,115593.0,17977151.0
2014-07-14,6460,6520,6180,6200,274180,111458.0,17977151.0
2014-07-15,6170,6300,6170,6200,165294,111458.0,17977151.0
2014-07-16,6220,6250,6030,6100,226154,109661.0,17977151.0
2014-07-17,6100,6390,6100,6310,274344,113436.0,17977151.0
2014-07-18,6310,6350,6150,6150,219195,110559.0,17977151.0
2014-07-21,6220,6250,6120,6140,111106,110380.0,17977151.0
2014-07-22,6130,6200,6120,6130,112897,110200.0,17977151.0
2014-07-23,6170,6300,6140,6240,379998,112177.0,17977151.0
2014-07-24,6240,6410,6180,6180,276409,111099.0,17977151.0
2014-07-25,6200,6280,6140,6180,130812,111099.0,17977151.0
2014-07-28,6200,6370,6070,6070,220270,109121.0,17977151.0
2014-07-29,6070,6200,6040,6080,190409,109301.0,17977151.0
2014-07-30,6200,6200,5900,5940,298207,106784.0,17977151.0
2014-07-31,5950,6140,5550,5590,447941,100492.0,17977151.0
2014-08-01,5520,5670,5490,5560,203331,99953.0,17977151.0
2014-08-04,5560,5890,5560,5820,241434,104627.0,17977151.0
2014-08-05,5820,6210,5820,5880,450129,105706.0,17977151.0
2014-08-06,5920,6060,5800,5800,209212,104267.0,17977151.0
2014-08-07,5850,5900,5670,5680,158346,102110.0,17977151.0
2014-08-08,5630,5910,5630,5850,201959,105166.0,17977151.0
2014-08-11,5850,5980,5490,5930,524782,106605.0,17977151.0
2014-08-12,5990,6150,5790,5920,256293,106425.0,17977151.0
2014-08-13,5920,6060,5890,5950,273110,106964.0,17977151.0
2014-08-14,5950,6050,5920,6010,137821,108043.0,17977151.0
2014-08-18,6080,6160,5960,6100,179293,109661.0,17977151.0
2014-08-19,6100,6140,5960,5960,177210,107144.0,17977151.0
2014-08-20,5970,6280,5950,6080,362304,109301.0,17977151.0
2014-08-21,6030,6800,6030,6440,2043401,115773.0,17977151.0
2014-08-22,6590,6890,6520,6540,1160623,117571.0,17977151.0
2014-08-25,6640,6660,6210,6240,551260,112177.0,17977151.0
2014-08-26,6250,6440,6200,6280,472720,112897.0,17977151.0
2014-08-27,6370,6680,6310,6410,668864,115234.0,17977151.0
2014-08-28,6420,6620,6280,6280,509860,112897.0,17977151.0
2014-08-29,6300,6370,6190,6350,264494,114155.0,17977151.0
2014-09-01,6350,6390,6100,6100,318385,109661.0,17977151.0
2014-09-02,6080,6160,5970,6000,209630,107863.0,17977151.0
2014-09-03,6040,6260,6010,6120,345787,110020.0,17977151.0
2014-09-04,6170,6490,6140,6340,536995,113975.0,17977151.0
2014-09-05,6370,6370,6190,6240,187061,112177.0,17977151.0
2014-09-11,6270,6430,6260,6270,424022,112717.0,17977151.0
2014-09-12,6300,6360,6070,6080,313909,109301.0,17977151.0
2014-09-15,6080,6120,5850,5850,317948,105166.0,17977151.0
2014-09-16,5740,6070,5740,6000,248547,107863.0,17977151.0
2014-09-17,6030,6140,5890,5900,219575,106065.0,17977151.0
2014-09-18,5900,6240,5900,6100,476226,109661.0,17977151.0
2014-09-19,6110,6350,6100,6350,387888,114155.0,17977151.0
2014-09-22,6350,6400,6180,6200,179560,111458.0,17977151.0
2014-09-23,6200,6260,5930,5960,249672,107144.0,17977151.0
2014-09-24,5940,6060,5840,5920,168434,106425.0,17977151.0
2014-09-25,6030,6160,5900,5900,264691,106065.0,17977151.0
2014-09-26,5770,5920,5770,5880,140852,105706.0,17977151.0
2014-09-29,5960,5980,5690,5690,184180,102290.0,17977151.0
2014-09-30,5670,5790,5500,5580,165088,100313.0,17977151.0
2014-10-01,5560,5670,5300,5330,187449,95818.0,17977151.0
2014-10-02,5250,5470,5250,5320,109622,95638.0,17977151.0
2014-10-06,5310,5390,5180,5300,188367,95279.0,17977151.0
2014-10-07,5300,5470,5300,5420,130432,97436.0,17977151.0
2014-10-08,5330,5440,5330,5360,80740,96358.0,17977151.0
2014-10-10,5300,5360,5040,5050,213674,90785.0,17977151.0
2014-10-13,4960,5040,4700,4730,226563,85032.0,17977151.0
2014-10-14,4655,4930,4655,4830,147941,86830.0,17977151.0
2014-10-15,4830,4945,4730,4730,99220,85032.0,17977151.0
2014-10-16,4700,4725,4600,4680,163437,84133.0,17977151.0
2014-10-17,4750,4800,4650,4700,90059,84493.0,17977151.0
2014-10-20,4795,4805,4695,4740,134866,85212.0,17977151.0
2014-10-21,4860,4860,4620,4635,171491,83324.0,17977151.0
2014-10-22,4750,4925,4705,4905,397515,88178.0,17977151.0
2014-10-23,5040,5580,4990,5060,1099106,90964.0,17977151.0
2014-10-24,5100,5140,4910,4955,206192,89077.0,17977151.0
2014-10-27,5270,5280,5000,5020,241686,90245.0,17977151.0
2014-10-28,4995,5140,4995,5110,143328,91863.0,17977151.0
2014-10-29,5200,5400,5190,5340,389731,95998.0,17977151.0
2014-10-30,5400,5400,5180,5290,149248,95099.0,17977151.0
2014-10-31,5290,5310,5190,5290,146032,95099.0,17977151.0
2014-11-03,5150,5420,5150,5320,240746,95638.0,17977151.0
2014-11-04,5450,5510,5150,5190,333148,93301.0,17977151.0
2014-11-05,5120,5260,5050,5060,153501,90964.0,17977151.0
2014-11-06,5100,5190,5020,5070,113583,91144.0,17977151.0
2014-11-07,5050,5270,5040,5260,103817,94560.0,17977151.0
2014-11-10,5100,5260,5060,5190,183250,93301.0,17977151.0
2014-11-11,5190,5410,5190,5330,187881,95818.0,17977151.0
2014-11-12,5340,5420,5310,5390,137846,96897.0,17977151.0
2014-11-13,5390,5400,5280,5330,125896,95818.0,17977151.0
2014-11-14,5330,5400,5200,5230,89854,94020.0,17977151.0
2014-11-17,5190,5260,5040,5060,124887,90964.0,17977151.0
2014-11-18,5080,5140,5030,5040,92563,90605.0,17977151.0
2014-11-19,5060,5200,5010,5130,123791,92223.0,17977151.0
2014-11-20,5150,5220,5090,5140,70350,92403.0,17977151.0
2014-11-21,5140,5350,5140,5350,241600,96178.0,17977151.0
2014-11-24,5360,5400,5250,5350,145496,96178.0,17977151.0
2014-11-25,5350,5770,5350,5450,874623,97975.0,17977151.0
2014-11-26,5500,5740,5410,5600,527158,100672.0,17977151.0
2014-11-27,5630,5650,5490,5550,144862,99773.0,17977151.0
2014-11-28,5550,5620,5190,5280,276280,94919.0,17977151.0
2014-12-01,5250,5280,5080,5110,176266,91863.0,17977151.0
2014-12-02,5110,5220,5110,5180,74904,93122.0,17977151.0
2014-12-03,5100,5270,5100,5210,135335,93661.0,17977151.0
2014-12-04,5220,5590,5210,5530,553879,99414.0,17977151.0
2014-12-05,5530,5640,5450,5620,198050,101032.0,17977151.0
2014-12-08,5760,5920,5550,5550,562476,99773.0,17977151.0
2014-12-09,5600,6150,5580,6040,1599421,108582.0,17977151.0
2014-12-10,6190,6250,5890,6050,991854,108762.0,17977151.0
2014-12-11,6070,6330,5990,6080,920276,109301.0,17977151.0
2014-12-12,6160,6170,5800,5820,440068,104627.0,17977151.0
2014-12-15,5660,6090,5660,5990,400757,107683.0,17977151.0
2014-12-16,5900,5980,5760,5830,287406,104807.0,17977151.0
2014-12-17,5890,6340,5890,6130,1068265,110200.0,17977151.0
2014-12-18,6130,6290,5920,6200,507511,111458.0,17977151.0
2014-12-19,6300,6310,6110,6190,291836,111279.0,17977151.0
2014-12-22,6150,6290,6010,6150,269571,110559.0,17977151.0
2014-12-23,6180,6430,6100,6240,724139,112177.0,17977151.0
2014-12-24,6240,6300,6030,6030,462974,108402.0,17977151.0
2014-12-26,5950,6040,5890,5900,231110,106065.0,17977151.0
2014-12-29,5900,6030,5870,6020,119157,108222.0,17977151.0
2014-12-30,5930,6080,5930,6020,129068,108222.0,17977151.0
2015-01-02,6090,6180,5960,6090,176938,109481.0,17977151.0
2015-01-05,6230,6470,6090,6440,671161,115773.0,17977151.0
2015-01-06,6390,6590,6290,6330,644146,113795.0,17977151.0
2015-01-07,6400,6450,6180,6450,308869,115953.0,17977151.0
2015-01-08,6500,6620,6350,6350,389552,114155.0,17977151.0
2015-01-09,6410,6450,6230,6350,263473,114155.0,17977151.0
2015-01-12,6320,6470,6300,6360,151333,114335.0,17977151.0
2015-01-13,6280,6400,6130,6140,224047,110380.0,17977151.0
2015-01-14,6150,6220,6020,6210,187255,111638.0,17977151.0
2015-01-15,6210,6340,6160,6230,193669,111998.0,17977151.0
2015-01-16,6280,6280,5910,5950,268029,106964.0,17977151.0
2015-01-19,6000,6020,5690,5820,282398,104627.0,17977151.0
2015-01-20,5850,5900,5750,5800,139630,104267.0,17977151.0
2015-01-21,5800,5900,5770,5850,133639,105166.0,17977151.0
2015-01-22,5880,6020,5820,5880,237675,105706.0,17977151.0
2015-01-23,5900,5910,5680,5750,224829,103369.0,17977151.0
2015-01-26,5760,6040,5750,5900,208339,106065.0,17977151.0
