액토즈소프트(052790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-08-05,17463,19862,16168,16408,1111269,160209.0,9368920.0
2011-08-08,16791,17319,13961,13961,566292,136318.0,9368920.0
2011-08-09,12473,12809,11898,11898,272991,116175.0,9368920.0
2011-08-10,12569,13385,12233,12570,272035,122733.0,9368920.0
2011-08-11,11322,13337,11322,13146,247202,128354.0,9368920.0
2011-08-12,13577,14296,12761,12762,257731,124607.0,9368920.0
2011-08-16,13385,14488,13193,13817,184110,134912.0,9368920.0
2011-08-17,14248,14536,13529,13529,103460,132102.0,9368920.0
2011-08-18,13769,15544,13769,15544,412918,151777.0,9368920.0
2011-08-19,14968,16887,14344,14777,534720,144281.0,9368920.0
2011-08-22,15352,15688,13289,14057,210828,137255.0,9368920.0
2011-08-23,14392,14824,13913,14057,85549,137255.0,9368920.0
2011-08-24,14296,15832,14248,15256,232918,148966.0,9368920.0
2011-08-25,15640,15640,14201,14345,142359,140065.0,9368920.0
2011-08-26,14488,15160,13865,14393,74319,140534.0,9368920.0
2011-08-29,14632,14680,13961,14345,118285,140065.0,9368920.0
2011-08-30,14584,15208,13961,14729,170931,143813.0,9368920.0
2011-08-31,14824,15304,14680,14681,90715,143344.0,9368920.0
2011-09-01,14872,15208,14153,14297,89169,139597.0,9368920.0
2011-09-02,14201,15256,14201,14873,172230,145218.0,9368920.0
2011-09-05,14776,15400,14009,14009,114911,136786.0,9368920.0
2011-09-06,13913,14392,12042,12570,145965,122733.0,9368920.0
2011-09-07,12761,13241,12761,13098,52538,127886.0,9368920.0
2011-09-08,13337,13337,12473,12762,75770,124607.0,9368920.0
2011-09-09,12569,12953,12473,12618,26304,123201.0,9368920.0
2011-09-14,12617,12857,11802,12090,32874,118048.0,9368920.0
2011-09-15,12329,12569,11658,12090,40649,118048.0,9368920.0
2011-09-16,12186,12329,12090,12234,32168,119454.0,9368920.0
2011-09-19,12329,12329,11850,11850,25104,115706.0,9368920.0
2011-09-20,11754,13001,11658,12474,58723,121796.0,9368920.0
2011-09-21,12665,13001,12329,12522,35863,122264.0,9368920.0
2011-09-22,12090,12521,11898,11946,43742,116643.0,9368920.0
2011-09-23,11130,11514,10746,11322,40170,110553.0,9368920.0
2011-09-26,11322,11610,9643,9643,142870,94158.0,9368920.0
2011-09-27,9883,10170,9595,9835,81560,96031.0,9368920.0
2011-09-28,9931,10890,9931,10411,95826,101653.0,9368920.0
2011-09-29,10314,11226,9979,10651,43748,103995.0,9368920.0
2011-09-30,10746,11226,10554,10939,34546,106806.0,9368920.0
2011-10-04,10075,11274,10075,10987,40346,107274.0,9368920.0
2011-10-05,10986,11226,10458,10459,23273,102121.0,9368920.0
2011-10-06,10602,11226,10554,10747,30960,104932.0,9368920.0
2011-10-07,11034,11034,10650,10795,40986,105400.0,9368920.0
2011-10-10,10842,11082,10650,10939,47393,106806.0,9368920.0
2011-10-11,11130,11706,10842,11274,64619,110085.0,9368920.0
2011-10-12,11274,12377,11274,11898,80475,116175.0,9368920.0
2011-10-13,12186,12233,11658,11802,38104,115238.0,9368920.0
2011-10-14,11754,12090,11514,12042,33135,117580.0,9368920.0
2011-10-17,12138,12953,12138,12762,57563,124607.0,9368920.0
2011-10-18,12521,13097,12329,12474,62993,121796.0,9368920.0
2011-10-19,12713,12905,12377,12426,31847,121328.0,9368920.0
2011-10-20,12569,12761,11562,11562,24927,112895.0,9368920.0
2011-10-21,11850,12473,11418,11802,40056,115238.0,9368920.0
2011-10-24,11994,12090,11706,11898,38904,116175.0,9368920.0
2011-10-25,12090,12329,11802,12042,30409,117580.0,9368920.0
2011-10-26,12138,13817,12090,13817,181012,134912.0,9368920.0
2011-10-27,13913,15256,13577,14729,225015,143813.0,9368920.0
2011-10-28,14728,15208,14153,14393,100414,140534.0,9368920.0
2011-10-31,14488,15016,14009,14441,72697,141002.0,9368920.0
2011-11-01,14488,15352,14296,14537,82732,141939.0,9368920.0
2011-11-02,14296,15496,14153,14873,108544,145218.0,9368920.0
2011-11-03,14872,15496,14488,14489,54700,141471.0,9368920.0
2011-11-04,14728,14968,14344,14441,77439,141002.0,9368920.0
2011-11-07,14680,14776,14296,14297,53889,139597.0,9368920.0
2011-11-08,14296,14872,13817,14585,84579,142408.0,9368920.0
2011-11-09,14680,14776,14201,14489,36668,141471.0,9368920.0
2011-11-10,13913,14201,13577,13577,55190,132570.0,9368920.0
2011-11-11,13913,14057,13529,13769,21773,134444.0,9368920.0
2011-11-14,14009,15832,13913,15832,241025,154587.0,9368920.0
2011-11-15,16120,16120,15016,15017,193954,146624.0,9368920.0
2011-11-16,15352,15976,14632,14969,199080,146155.0,9368920.0
2011-11-17,15256,16311,15256,15640,189448,152713.0,9368920.0
2011-11-18,15304,17031,14968,15640,167412,152713.0,9368920.0
2011-11-21,15832,16791,15736,15736,124520,153650.0,9368920.0
2011-11-22,15640,16503,15448,16312,174556,159272.0,9368920.0
2011-11-23,16311,16455,15160,15736,99475,153650.0,9368920.0
2011-11-24,15160,15976,15160,15304,40732,149434.0,9368920.0
2011-11-25,15304,15832,14968,15065,40497,147092.0,9368920.0
2011-11-28,15208,15352,13817,14057,102424,137255.0,9368920.0
2011-11-29,14248,14776,14105,14489,40634,141471.0,9368920.0
2011-11-30,14776,14920,14057,14345,48964,140065.0,9368920.0
2011-12-01,14680,14824,12233,13913,53492,135849.0,9368920.0
2011-12-02,14153,14344,13817,14105,21624,137723.0,9368920.0
2011-12-05,14201,14392,13625,13769,36462,134444.0,9368920.0
2011-12-06,13481,13769,12905,13002,66155,126949.0,9368920.0
2011-12-07,13001,13289,12377,12714,55815,124138.0,9368920.0
2011-12-08,12905,13241,12569,12954,27169,126480.0,9368920.0
2011-12-09,12905,13049,12569,12810,26273,125075.0,9368920.0
2011-12-12,13049,13097,12425,12426,82030,121328.0,9368920.0
2011-12-13,12425,12665,12138,12474,51276,121796.0,9368920.0
2011-12-14,12377,12617,12042,12042,39567,117580.0,9368920.0
2011-12-15,11802,12329,11802,11994,23224,117112.0,9368920.0
2011-12-16,11994,12425,11898,12234,26992,119454.0,9368920.0
2011-12-19,12042,12090,10410,11035,69147,107743.0,9368920.0
2011-12-20,11082,11658,11082,11418,28018,111490.0,9368920.0
2011-12-21,11610,11946,11418,11514,68680,112427.0,9368920.0
2011-12-22,11562,12953,11130,12234,117935,119454.0,9368920.0
2011-12-23,12329,12857,12090,12186,47572,118985.0,9368920.0
2011-12-26,12377,12377,11706,11946,30670,116643.0,9368920.0
2011-12-27,11754,12090,11610,11658,23915,113832.0,9368920.0
2011-12-28,11658,12377,11658,12090,23195,118048.0,9368920.0
2011-12-29,11994,13049,11994,12474,70360,121796.0,9368920.0
2012-01-02,12761,14296,12761,14153,99635,138192.0,9368920.0
2012-01-03,14201,14344,13721,14153,46825,138192.0,9368920.0
2012-01-04,14153,14536,13769,14393,41400,140534.0,9368920.0
2012-01-05,14536,15064,14105,14825,43618,144750.0,9368920.0
2012-01-06,14824,16263,14536,15065,86571,147092.0,9368920.0
2012-01-09,15064,16120,14872,15496,93906,151308.0,9368920.0
2012-01-10,15784,16216,15544,15880,61481,155056.0,9368920.0
2012-01-11,15880,16359,15688,15928,57099,155524.0,9368920.0
2012-01-12,15784,16263,15688,15880,29279,155056.0,9368920.0
2012-01-13,15880,16216,15112,15113,31331,147560.0,9368920.0
2012-01-16,15016,15832,14632,15352,31908,149903.0,9368920.0
2012-01-17,15208,15688,15208,15352,9397,149903.0,9368920.0
2012-01-18,15496,16791,15400,15928,74337,155524.0,9368920.0
2012-01-19,15784,16839,15784,16408,51630,160209.0,9368920.0
2012-01-20,16263,16887,16168,16504,41733,161145.0,9368920.0
2012-01-25,16503,16695,15784,16312,37534,159272.0,9368920.0
2012-01-26,15976,16743,15976,16216,12339,158335.0,9368920.0
2012-01-27,16168,16551,15976,16312,14554,159272.0,9368920.0
2012-01-30,16024,16407,15880,16072,11958,156929.0,9368920.0
2012-01-31,15784,16503,15784,16456,39440,160677.0,9368920.0
2012-02-01,16407,16407,15448,15448,31160,150840.0,9368920.0
2012-02-02,15784,16024,15496,15496,25683,151308.0,9368920.0
2012-02-03,15400,15544,14776,15065,36624,147092.0,9368920.0
2012-02-06,15016,15016,14153,14777,59016,144281.0,9368920.0
2012-02-07,14440,15544,14440,15352,21200,149903.0,9368920.0
2012-02-08,15544,15592,15208,15352,10506,149903.0,9368920.0
2012-02-09,15112,15544,14872,15352,24057,149903.0,9368920.0
2012-02-10,15640,15640,14968,15448,19003,150840.0,9368920.0
2012-02-13,15400,15976,15208,15928,19012,155524.0,9368920.0
2012-02-14,16120,16695,15832,16360,39245,159740.0,9368920.0
2012-02-15,16551,16791,16263,16696,27922,163019.0,9368920.0
2012-02-16,16407,17223,16407,16888,36207,164893.0,9368920.0
2012-02-17,16791,17607,16791,16984,26237,165830.0,9368920.0
2012-02-20,17031,17175,16311,16312,11480,159272.0,9368920.0
2012-02-21,15928,16887,15928,16504,14708,161145.0,9368920.0
2012-02-22,16983,16983,16263,16360,4666,159740.0,9368920.0
2012-02-23,16695,16695,16216,16456,13559,160677.0,9368920.0
2012-02-24,16599,16887,16168,16264,15246,158803.0,9368920.0
2012-02-27,16503,16503,15784,16264,21793,158803.0,9368920.0
2012-02-28,15928,16120,15592,15736,21979,153650.0,9368920.0
2012-02-29,15592,16024,15592,15736,10497,153650.0,9368920.0
2012-03-02,15976,16839,15784,16552,23172,161614.0,9368920.0
2012-03-05,16551,16551,16168,16312,5681,159272.0,9368920.0
2012-03-06,16216,16503,15928,16312,11655,159272.0,9368920.0
2012-03-07,16263,17271,16263,16408,10303,160209.0,9368920.0
2012-03-08,16743,16887,16359,16360,8315,159740.0,9368920.0
2012-03-09,16407,17175,16311,16888,25610,164893.0,9368920.0
2012-03-12,17127,17175,16839,16888,14319,164893.0,9368920.0
2012-03-13,16695,17655,16695,17463,31291,170514.0,9368920.0
2012-03-14,17751,18087,17415,17943,60130,175199.0,9368920.0
2012-03-15,17895,18662,17655,18327,44546,178946.0,9368920.0
2012-03-16,18326,18374,17319,17319,30687,169109.0,9368920.0
2012-03-19,17319,17943,16887,17703,24482,172857.0,9368920.0
2012-03-20,17703,18087,17463,17703,8386,172857.0,9368920.0
2012-03-21,17079,17799,17079,17751,12723,173325.0,9368920.0
2012-03-22,17751,18039,17367,17415,6659,170046.0,9368920.0
2012-03-23,17127,17559,16983,17224,10792,168172.0,9368920.0
2012-03-26,17271,17751,17079,17751,16301,173325.0,9368920.0
2012-03-27,17751,17991,17655,17943,22335,175199.0,9368920.0
2012-03-28,17751,18087,17607,17991,24888,175667.0,9368920.0
2012-03-29,17991,18135,17367,17991,8784,175667.0,9368920.0
2012-03-30,17991,18518,17991,18375,22963,179415.0,9368920.0
2012-04-02,18998,18998,18183,18567,20388,181289.0,9368920.0
2012-04-03,18470,18806,17655,17847,24303,174262.0,9368920.0
2012-04-04,17559,18183,17271,18087,26176,176604.0,9368920.0
2012-04-05,17943,18039,17367,17607,14904,171920.0,9368920.0
2012-04-06,17607,17991,17463,17703,2982,172857.0,9368920.0
2012-04-09,17511,17847,17223,17703,8812,172857.0,9368920.0
2012-04-10,18135,18135,17367,17367,1293,169577.0,9368920.0
2012-04-12,17751,17943,17463,17751,5818,173325.0,9368920.0
2012-04-13,17751,17943,17367,17847,10634,174262.0,9368920.0
2012-04-16,17799,17943,17415,17847,16551,174262.0,9368920.0
2012-04-17,17799,18231,17415,17943,16494,175199.0,9368920.0
2012-04-18,18135,18183,17559,17847,8440,174262.0,9368920.0
2012-04-19,17607,17943,17607,17703,2007,172857.0,9368920.0
2012-04-20,17703,18231,17463,18135,15017,177073.0,9368920.0
2012-04-23,18135,18231,17751,18039,10789,176136.0,9368920.0
2012-04-24,17799,18135,17607,17895,6500,174730.0,9368920.0
2012-04-25,17751,18087,17751,17799,13575,173793.0,9368920.0
2012-04-26,17991,17991,17751,17751,11522,173325.0,9368920.0
2012-04-27,17943,18039,17799,17943,7361,175199.0,9368920.0
2012-04-30,17991,18422,17751,18279,20311,178478.0,9368920.0
2012-05-02,18231,18806,18231,18327,13751,178946.0,9368920.0
2012-05-03,18614,18614,18039,18375,16453,179415.0,9368920.0
2012-05-04,18326,18710,18183,18423,12331,179883.0,9368920.0
2012-05-07,18422,18662,18231,18567,9294,181289.0,9368920.0
2012-05-08,18662,18662,18231,18471,12987,180352.0,9368920.0
2012-05-09,18279,18566,18231,18279,3255,178478.0,9368920.0
2012-05-10,18422,18422,18039,18231,2669,178009.0,9368920.0
2012-05-11,18231,18231,17271,17655,24317,172388.0,9368920.0
2012-05-14,17367,17847,17175,17607,17803,171920.0,9368920.0
2012-05-15,17655,18039,17559,17751,30194,173325.0,9368920.0
2012-05-16,17751,18039,17463,17895,22196,174730.0,9368920.0
2012-05-17,17607,17943,17415,17895,9122,174730.0,9368920.0
2012-05-18,17607,17847,16935,17463,19833,170514.0,9368920.0
2012-05-21,17559,17655,16935,17655,7790,172388.0,9368920.0
2012-05-22,17895,17895,17559,17799,10282,173793.0,9368920.0
2012-05-23,17847,17847,17175,17176,8325,167704.0,9368920.0
2012-05-24,17271,17655,16935,17655,31613,172388.0,9368920.0
2012-05-25,17943,17943,17415,17799,5493,173793.0,9368920.0
2012-05-29,18518,18710,17895,18039,8794,176136.0,9368920.0
2012-05-30,18135,18135,17799,17847,13335,174262.0,9368920.0
2012-05-31,17799,18518,17415,18519,31942,180820.0,9368920.0
2012-06-01,18662,21253,18518,21254,153784,207522.0,9368920.0
2012-06-04,21877,23988,20965,23796,322398,232349.0,9368920.0
2012-06-05,24372,24851,23124,23844,104784,232818.0,9368920.0
2012-06-07,24276,24755,23316,23748,115828,231881.0,9368920.0
2012-06-08,23940,24467,23316,23460,98103,229070.0,9368920.0
2012-06-11,23796,24084,22213,22501,83787,219701.0,9368920.0
2012-06-12,22548,23076,21685,22453,127723,219233.0,9368920.0
2012-06-13,23028,24228,22548,24084,223615,235160.0,9368920.0
2012-06-14,24180,24467,21541,21541,116366,210332.0,9368920.0
2012-06-15,21733,22548,20437,21110,97646,206116.0,9368920.0
2012-06-18,21493,21733,20821,21637,31778,211269.0,9368920.0
2012-06-19,22548,24851,22117,24852,179334,242655.0,9368920.0
2012-06-20,26099,27634,25523,25955,426130,253429.0,9368920.0
2012-06-21,26195,26482,24995,26051,146615,254366.0,9368920.0
2012-06-22,25859,28929,25571,28402,535938,277320.0,9368920.0
2012-06-25,29121,32623,29121,29697,728773,289968.0,9368920.0
2012-06-26,30656,31856,29889,31377,317599,306364.0,9368920.0
2012-06-27,31952,32048,30225,30849,146551,301211.0,9368920.0
2012-06-28,31376,32623,29265,30609,254452,298869.0,9368920.0
2012-06-29,30944,31760,29841,30993,136026,302616.0,9368920.0
2012-07-02,30992,31184,29169,29745,138881,290437.0,9368920.0
2012-07-03,29649,32240,29361,31856,186733,311048.0,9368920.0
2012-07-04,32048,32432,30704,30705,102241,299805.0,9368920.0
2012-07-05,30321,33295,30321,31089,284238,303553.0,9368920.0
2012-07-06,31376,32384,30704,32144,121832,313859.0,9368920.0
2012-07-09,33583,33775,31856,32816,234509,320417.0,9368920.0
2012-07-10,33103,33343,31184,31473,148520,307301.0,9368920.0
2012-07-11,31280,32336,30704,31281,78927,305427.0,9368920.0
2012-07-12,31664,31664,29409,30609,107291,298869.0,9368920.0
2012-07-13,30608,30656,27682,28402,144801,277320.0,9368920.0
2012-07-16,28929,29025,26770,27155,116607,265140.0,9368920.0
2012-07-17,26770,28210,26243,26867,81292,262330.0,9368920.0
2012-07-18,27346,27874,26195,26195,51782,255772.0,9368920.0
2012-07-19,26626,27154,25619,26483,98858,258582.0,9368920.0
2012-07-20,26866,27346,26099,26675,94590,260456.0,9368920.0
2012-07-23,25907,26243,24228,25188,137461,245934.0,9368920.0
2012-07-24,24851,25427,23988,25427,98601,248276.0,9368920.0
2012-07-25,24755,26147,24324,24948,85908,243592.0,9368920.0
2012-07-26,25187,27106,25187,27059,110811,264204.0,9368920.0
2012-07-27,27346,27346,25907,26531,79764,259051.0,9368920.0
2012-07-30,26195,26530,25523,25523,57603,249213.0,9368920.0
2012-07-31,25283,25859,23988,24756,81766,241718.0,9368920.0
2012-08-01,24851,26722,24851,26147,103046,255303.0,9368920.0
2012-08-02,26291,27634,26291,27634,110538,269825.0,9368920.0
2012-08-03,27586,28210,26722,27538,94588,268888.0,9368920.0
2012-08-06,27634,29841,26722,29026,221784,283410.0,9368920.0
2012-08-07,29121,29553,28114,28594,107552,279194.0,9368920.0
2012-08-08,28641,29649,28593,29074,80052,283878.0,9368920.0
2012-08-09,29601,30417,28881,30033,98714,293247.0,9368920.0
2012-08-10,30273,31568,29793,30177,121793,294653.0,9368920.0
2012-08-13,30225,31136,29649,29745,68455,290437.0,9368920.0
2012-08-14,30081,30656,29553,29649,47900,289500.0,9368920.0
2012-08-16,29649,29937,28785,28978,52145,282941.0,9368920.0
2012-08-17,28977,29169,27826,28162,64945,274978.0,9368920.0
2012-08-20,28929,31280,28785,30417,267498,296995.0,9368920.0
2012-08-21,30321,30848,29649,30657,142236,299337.0,9368920.0
2012-08-22,31616,31904,30608,30609,112789,298869.0,9368920.0
2012-08-23,30608,31376,30273,30705,93756,299805.0,9368920.0
2012-08-24,30944,31136,30417,30657,52400,299337.0,9368920.0
2012-08-27,30848,30992,29313,29697,80499,289968.0,9368920.0
2012-08-28,29697,31904,29697,31664,201072,309174.0,9368920.0
2012-08-29,32144,35310,32144,35311,321173,344776.0,9368920.0
2012-08-30,36366,37565,34303,35311,354552,344776.0,9368920.0
2012-08-31,35598,38333,35310,38189,269223,372883.0,9368920.0
2012-09-03,38716,41979,38477,40732,417999,397711.0,9368920.0
2012-09-04,41643,41931,39196,40588,322410,396305.0,9368920.0
2012-09-05,41163,41691,38860,40012,233274,390684.0,9368920.0
2012-09-06,40492,41499,40012,40156,123520,392089.0,9368920.0
2012-09-07,39772,39772,38045,38381,346338,374757.0,9368920.0
2012-09-10,38812,39340,37757,38189,189634,372883.0,9368920.0
2012-09-11,38764,40779,37901,40780,270183,398179.0,9368920.0
2012-09-12,41259,41259,39148,39341,229962,384126.0,9368920.0
2012-09-13,39244,39676,38429,38429,161233,375225.0,9368920.0
2012-09-14,38525,38764,37133,38381,163249,374757.0,9368920.0
2012-09-17,38764,39580,38045,38093,140986,371946.0,9368920.0
2012-09-18,38477,38812,37901,38477,82869,375694.0,9368920.0
2012-09-19,38764,40300,38429,39772,166841,388342.0,9368920.0
2012-09-20,39772,40012,38764,39101,96226,381783.0,9368920.0
2012-09-21,39532,40012,38812,39341,137682,384126.0,9368920.0
2012-09-24,40108,45097,40012,45002,478120,439402.0,9368920.0
2012-09-25,44426,44713,41787,42411,234566,414106.0,9368920.0
2012-09-26,41739,42842,40444,40780,114510,398179.0,9368920.0
2012-09-27,41067,43802,40492,42171,147892,411764.0,9368920.0
2012-09-28,42075,43514,41403,41644,102538,406611.0,9368920.0
2012-10-02,42363,44905,41691,43035,190931,420196.0,9368920.0
2012-10-04,43658,45481,42698,42795,187293,417854.0,9368920.0
2012-10-05,43082,43130,40923,41260,193422,402864.0,9368920.0
2012-10-08,41739,43802,41739,41931,159572,409422.0,9368920.0
2012-10-09,41835,42698,40827,41260,87296,402864.0,9368920.0
2012-10-10,41259,42890,40396,41116,88603,401458.0,9368920.0
2012-10-11,40492,41403,36749,37709,200949,368199.0,9368920.0
2012-10-12,37997,39244,35694,39245,200101,383189.0,9368920.0
2012-10-15,40492,41259,38237,38237,126449,373351.0,9368920.0
2012-10-16,39676,42938,37709,40012,454365,390684.0,9368920.0
2012-10-17,40971,40971,38620,38621,176313,377099.0,9368920.0
2012-10-18,39052,39724,36174,37757,114273,368908.0,9375032.0
2012-10-19,38189,38477,35934,37661,63717,367970.0,9375032.0
2012-10-22,37517,38189,36558,37709,44241,368439.0,9375032.0
2012-10-23,38333,39148,36222,36414,75369,355782.0,9375032.0
2012-10-24,36366,37421,34111,36702,89939,358595.0,9375032.0
2012-10-25,36653,37565,35646,35982,43176,351564.0,9375032.0
2012-10-26,35982,36270,33199,33200,77289,324376.0,9375032.0
2012-10-29,32432,33391,30944,30945,99439,302345.0,9375032.0
2012-10-30,30704,35550,30512,35551,148014,347345.0,9375032.0
2012-10-31,35310,38668,35118,35551,157189,347345.0,9375032.0
2012-11-01,35598,36318,34734,34831,62624,340314.0,9375032.0
2012-11-02,35118,35406,33199,33775,75559,330001.0,9375032.0
2012-11-05,34111,35262,33151,35023,45082,342189.0,9375032.0
2012-11-06,35022,35454,34495,34543,26591,337501.0,9375032.0
2012-11-07,34590,35262,33583,34543,32132,337501.0,9375032.0
2012-11-08,34159,35022,33391,35023,27761,342189.0,9375032.0
2012-11-09,35022,35118,34111,35119,24658,343126.0,9375032.0
2012-11-12,35118,38860,34734,38861,151348,379689.0,9375032.0
2012-11-13,38668,38812,36749,38525,139026,376408.0,9375032.0
2012-11-14,38908,38908,36845,36846,112699,360001.0,9375032.0
2012-11-15,36030,37085,34303,35790,77907,349689.0,9375032.0
2012-11-16,34686,36174,33535,35790,71820,349689.0,9375032.0
2012-11-19,35742,37469,35406,36030,32373,352079.0,9376282.0
2012-11-20,36462,38716,35982,37853,125711,369894.0,9376282.0
2012-11-21,37517,38333,36462,36510,113633,356768.0,9376282.0
2012-11-22,37421,37901,36605,36798,47710,359580.0,9376282.0
2012-11-23,36845,37229,35022,35503,44723,346922.0,9376282.0
2012-11-26,35166,35502,33631,33679,181010,329107.0,9376282.0
2012-11-27,33679,34351,33439,34063,311314,332858.0,9376282.0
2012-11-28,34207,36414,34159,35982,66310,351611.0,9376282.0
2012-11-29,35742,36701,35262,35934,63363,351142.0,9376282.0
2012-11-30,35982,36941,35886,36750,91954,359112.0,9376282.0
2012-12-03,36653,36749,35022,35215,46135,344110.0,9376282.0
2012-12-04,34878,35886,34638,35455,35176,346454.0,9376282.0
2012-12-05,35838,36318,33583,34351,44261,335671.0,9376282.0
2012-12-06,35310,35310,31664,31664,59402,309417.0,9376282.0
2012-12-07,31184,33055,26914,26915,249550,263005.0,9376282.0
2012-12-10,27106,30177,27106,28978,232227,283164.0,9376282.0
2012-12-11,28306,29313,27874,28594,54282,279413.0,9376282.0
2012-12-12,28593,28593,27346,27634,48553,270037.0,9376282.0
2012-12-13,27682,29265,27634,28930,46225,282695.0,9376282.0
2012-12-14,28450,29361,27634,27634,89536,270037.0,9376282.0
2012-12-17,27826,28785,27634,28306,44159,276600.0,9376282.0
2012-12-18,28497,28977,27634,28354,27005,277069.0,9376282.0
2012-12-20,28785,29121,25331,25667,105275,250816.0,9376282.0
2012-12-21,25667,29505,25667,29505,158298,288321.0,9376282.0
2012-12-24,31328,33295,31232,31281,160544,305667.0,9376282.0
2012-12-26,32096,34015,31472,32624,139225,318794.0,9376282.0
2012-12-27,32336,35406,32240,34543,77365,337546.0,9376282.0
2012-12-28,34543,35742,33775,35694,54568,348798.0,9376282.0
2013-01-02,36941,37805,35838,36558,77743,357236.0,9376282.0
2013-01-03,36653,37517,35406,36798,54800,359580.0,9376282.0
2013-01-04,37421,38093,36174,36558,33917,357236.0,9376282.0
2013-01-07,36605,38573,35886,38573,48707,376927.0,9376282.0
2013-01-08,38668,43658,38668,42267,147792,413025.0,9376282.0
2013-01-09,42507,43754,40588,40828,79078,398961.0,9376282.0
2013-01-10,40492,42890,39532,41739,81220,407868.0,9376282.0
2013-01-11,42315,44953,42315,44138,95854,431309.0,9376282.0
2013-01-14,45865,50663,45865,50375,232959,492255.0,9376282.0
2013-01-15,50471,52390,48744,49608,149455,484754.0,9376282.0
2013-01-16,49511,50375,47112,47689,104238,466001.0,9376282.0
2013-01-17,47688,49895,44953,45098,120867,440685.0,9376282.0
2013-01-18,45625,48935,44474,48936,150865,478190.0,9376282.0
2013-01-21,48839,50663,46489,49704,163047,485691.0,9376282.0
2013-01-22,49799,51814,48935,50759,114071,496005.0,9376282.0
2013-01-23,51142,52102,49511,49799,92047,486629.0,9376282.0
2013-01-24,49895,50471,47496,48168,62825,470689.0,9376282.0
2013-01-25,48264,48648,44618,46009,110671,449593.0,9376282.0
2013-01-28,46345,49415,46345,47065,107362,459907.0,9376282.0
2013-01-29,47544,48935,46009,47257,74754,461782.0,9376282.0
2013-01-30,47448,48744,46776,47257,49554,461782.0,9376282.0
2013-01-31,47832,47832,46009,46057,62485,450062.0,9376282.0
2013-02-01,46824,48648,46633,46729,64289,456625.0,9376282.0
2013-02-04,47784,51046,46729,50471,139641,493192.0,9376282.0
2013-02-05,50375,51334,48072,48552,70576,474440.0,9376282.0
2013-02-06,49223,49415,47016,47305,48206,462251.0,9376282.0
2013-02-07,47400,48072,45577,46057,54715,450062.0,9376282.0
2013-02-08,45961,47352,45721,46441,24432,453812.0,9376282.0
2013-02-12,47016,47016,44474,44954,68728,439279.0,9376282.0
2013-02-13,45625,45721,43850,44186,43653,431778.0,9376282.0
2013-02-14,44186,44666,41787,42699,98900,417245.0,9376282.0
2013-02-15,43322,45577,42890,45002,94032,439748.0,9376282.0
2013-02-18,45001,45481,43370,43898,58751,428965.0,9376282.0
2013-02-19,44282,46153,44138,45050,64858,440216.0,9376282.0
2013-02-20,45481,47448,45289,46537,67387,455017.0,9381797.0
2013-02-21,47016,48744,47016,48648,83637,475657.0,9381797.0
2013-02-22,48839,48935,47448,48072,55314,470028.0,9381797.0
2013-02-25,48264,48552,46009,46057,66465,450326.0,9381797.0
2013-02-26,46105,47208,45193,46009,51322,449857.0,9381797.0
2013-02-27,46968,47016,45913,46585,40925,455486.0,9381797.0
2013-02-28,46681,47784,46249,46393,42482,453610.0,9381797.0
2013-03-04,47064,48168,46920,47065,60445,460177.0,9381797.0
2013-03-05,47688,49895,47112,49895,105688,487853.0,9381797.0
2013-03-06,49895,50279,48360,49608,56821,485039.0,9381797.0
2013-03-07,49415,49607,47112,47209,50015,461584.0,9381797.0
2013-03-08,47544,47544,46057,46345,50582,453141.0,9381797.0
2013-03-11,46393,47256,45097,47017,41029,459708.0,9381797.0
2013-03-12,47208,47592,46441,47017,44905,459708.0,9381797.0
2013-03-13,46920,47400,46249,46825,36721,457832.0,9381797.0
2013-03-14,47208,48648,46441,48360,59939,472843.0,9381797.0
2013-03-15,48264,54213,48168,52198,184305,510370.0,9381797.0
2013-03-18,53733,56612,52486,54693,212064,534762.0,9381797.0
2013-03-19,54884,56516,54213,55940,85560,546959.0,9381797.0
2013-03-20,57091,57667,55268,55461,86672,542268.0,9381797.0
2013-03-21,56132,56995,55268,56324,46498,550711.0,9381797.0
2013-03-22,56228,58147,54884,55653,91668,544144.0,9381797.0
2013-03-25,55940,56420,52774,54213,105369,530072.0,9381797.0
2013-03-26,54213,56132,52198,56132,137004,548835.0,9381797.0
2013-03-27,55652,58051,55556,56708,82011,554464.0,9381797.0
2013-03-28,57187,58051,55748,55749,41150,545082.0,9381797.0
2013-03-29,55844,57475,54501,55653,49617,544144.0,9381797.0
2013-04-01,57859,62369,57571,61602,186001,602311.0,9381797.0
2013-04-02,61697,63136,60834,61890,120531,605126.0,9381797.0
2013-04-03,62273,62465,60834,61890,62420,605126.0,9381797.0
2013-04-04,61889,64288,60930,62753,123541,613570.0,9381797.0
2013-04-05,62945,64288,62369,62945,61774,615446.0,9381797.0
2013-04-08,63136,63328,58627,59203,99192,578857.0,9381797.0
2013-04-09,58627,60066,54789,57572,131537,562908.0,9381797.0
2013-04-10,59010,59682,57283,58627,65419,573228.0,9381797.0
2013-04-11,59394,59490,57379,59203,88891,578857.0,9381797.0
2013-04-12,60738,61313,58243,59011,111756,576981.0,9381797.0
2013-04-15,50183,51718,50183,50183,145638,490739.0,9383152.0
2013-04-16,50183,55652,50183,52582,316668,514197.0,9383152.0
