부스타(008470),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-16,4580,4655,4520,4630,91582,37781.0,8160000.0
2014-07-17,4650,4665,4585,4610,33161,37618.0,8160000.0
2014-07-18,4570,4630,4560,4615,26064,37658.0,8160000.0
2014-07-21,4610,4645,4590,4620,17993,37699.0,8160000.0
2014-07-22,4620,4650,4600,4640,20063,37862.0,8160000.0
2014-07-23,4660,4660,4575,4620,24682,37699.0,8160000.0
2014-07-24,4590,4615,4520,4590,34678,37454.0,8160000.0
2014-07-25,4590,4595,4565,4580,8535,37373.0,8160000.0
2014-07-28,4580,4580,4405,4440,77537,36230.0,8160000.0
2014-07-29,4440,4490,4400,4460,26313,36394.0,8160000.0
2014-07-30,4420,4520,4400,4470,23501,36475.0,8160000.0
2014-07-31,4470,4470,4350,4425,18026,36108.0,8160000.0
2014-08-01,4375,4450,4350,4450,47761,36312.0,8160000.0
2014-08-04,4470,4470,4380,4430,15103,36149.0,8160000.0
2014-08-05,4485,4485,4400,4440,27574,36230.0,8160000.0
2014-08-06,4460,4475,4400,4435,14128,36190.0,8160000.0
2014-08-07,4425,4435,4345,4405,27641,35945.0,8160000.0
2014-08-08,4400,4400,4350,4390,21217,35822.0,8160000.0
2014-08-11,4390,4430,4365,4385,11925,35782.0,8160000.0
2014-08-12,4385,4400,4360,4400,17875,35904.0,8160000.0
2014-08-13,4400,4740,4390,4470,107143,36475.0,8160000.0
2014-08-14,4505,4575,4470,4575,118968,37332.0,8160000.0
2014-08-18,4590,4760,4590,4680,216920,38189.0,8160000.0
2014-08-19,4725,4845,4680,4740,248344,38678.0,8160000.0
2014-08-20,4830,5450,4830,5370,2682817,43819.0,8160000.0
2014-08-21,5590,5830,5440,5500,1590007,44880.0,8160000.0
2014-08-22,5500,5700,5410,5500,762808,44880.0,8160000.0
2014-08-25,5700,5870,5510,5870,1024275,47899.0,8160000.0
2014-08-26,5810,5860,5600,5650,613666,46104.0,8160000.0
2014-08-27,5720,5920,5620,5650,771288,46104.0,8160000.0
2014-08-28,5800,6200,5660,5800,1317836,47328.0,8160000.0
2014-08-29,5770,6050,5680,5980,529750,48797.0,8160000.0
2014-09-01,5970,5990,5710,5740,284505,46838.0,8160000.0
2014-09-02,5740,5750,5520,5650,384669,46104.0,8160000.0
2014-09-03,5700,5740,5460,5550,435666,45288.0,8160000.0
2014-09-04,5600,5660,5460,5600,298412,45696.0,8160000.0
2014-09-05,5640,5650,5500,5650,185972,46104.0,8160000.0
2014-09-11,5700,6200,5690,6120,1398586,49939.0,8160000.0
2014-09-12,6210,6390,5990,6000,780487,48960.0,8160000.0
2014-09-15,5990,6040,5640,5640,317160,46022.0,8160000.0
2014-09-16,5650,5840,5560,5820,276496,47491.0,8160000.0
2014-09-17,5880,5940,5700,5770,340318,47083.0,8160000.0
2014-09-18,5800,5840,5660,5750,254807,46920.0,8160000.0
2014-09-19,5760,5920,5560,5560,376353,45370.0,8160000.0
2014-09-22,5560,5630,5420,5560,310808,45370.0,8160000.0
2014-09-23,5620,5680,5450,5500,176052,44880.0,8160000.0
2014-09-24,5500,5720,5420,5690,259319,46430.0,8160000.0
2014-09-25,5680,5690,5400,5400,205126,44064.0,8160000.0
2014-09-26,5310,5480,5230,5400,152617,44064.0,8160000.0
2014-09-29,5410,5530,5050,5170,303529,42187.0,8160000.0
2014-09-30,5170,5370,5110,5360,162549,43738.0,8160000.0
2014-10-01,5310,5360,5060,5190,230150,42350.0,8160000.0
2014-10-02,5120,5360,5120,5360,84453,43738.0,8160000.0
2014-10-06,5370,5400,5160,5190,107819,42350.0,8160000.0
2014-10-07,5260,5270,5070,5240,82927,42758.0,8160000.0
2014-10-08,5210,5440,5150,5400,180926,44064.0,8160000.0
2014-10-10,5430,5650,5400,5500,394581,44880.0,8160000.0
2014-10-13,5450,5500,5180,5330,240173,43493.0,8160000.0
2014-10-14,5400,6120,5390,6120,1795777,49939.0,8160000.0
2014-10-15,6350,6410,6090,6310,1096993,51490.0,8160000.0
2014-10-16,6250,6890,6210,6480,2295536,52877.0,8160000.0
2014-10-17,6500,6550,6200,6540,681515,53366.0,8160000.0
2014-10-20,6610,6670,6420,6460,552721,52714.0,8160000.0
2014-10-21,6460,6770,6270,6340,838485,51734.0,8160000.0
2014-10-22,6400,6620,6300,6550,381146,53448.0,8160000.0
2014-10-23,6490,6630,6340,6500,465203,53040.0,8160000.0
2014-10-24,6700,7050,6530,6690,1050044,54590.0,8160000.0
2014-10-27,6790,6860,6580,6580,297916,53693.0,8160000.0
2014-10-28,6550,6550,6130,6260,637404,51082.0,8160000.0
2014-10-29,6260,6380,6180,6210,260802,50674.0,8160000.0
2014-10-30,6270,6280,6060,6240,229310,50918.0,8160000.0
2014-10-31,6230,6240,6070,6080,194872,49613.0,8160000.0
2014-11-03,6150,6150,5780,5940,236434,48470.0,8160000.0
2014-11-04,5940,6030,5710,5790,203537,47246.0,8160000.0
2014-11-05,5790,5890,5760,5860,133106,47818.0,8160000.0
2014-11-06,5860,6040,5710,5840,151052,47654.0,8160000.0
2014-11-07,5760,6060,5750,5990,105883,48878.0,8160000.0
2014-11-10,6060,6160,5920,6000,148662,50050.0,8341600.0
2014-11-11,5950,6070,5890,6050,84616,50467.0,8341600.0
2014-11-12,6100,6100,5920,5930,86698,49466.0,8341600.0
2014-11-13,5930,6310,5650,6220,555359,51885.0,8341600.0
2014-11-14,6220,6240,5960,5960,147704,49716.0,8341600.0
2014-11-17,5840,5880,5500,5510,335181,45962.0,8341600.0
2014-11-18,5580,5590,5400,5430,188714,45295.0,8341600.0
2014-11-19,5500,5570,5260,5340,277349,44544.0,8341600.0
2014-11-20,5390,5420,5220,5340,75992,44544.0,8341600.0
2014-11-21,5400,5550,5340,5400,128787,45045.0,8341600.0
2014-11-24,5490,5520,5320,5430,166587,45295.0,8341600.0
2014-11-25,5400,5470,5240,5270,171141,43960.0,8341600.0
2014-11-26,5270,5520,5240,5430,143751,45295.0,8341600.0
2014-11-27,5370,5470,5270,5320,111371,44377.0,8341600.0
2014-11-28,5270,5380,5270,5320,68588,44377.0,8341600.0
2014-12-01,5270,5320,5020,5020,295979,41875.0,8341600.0
2014-12-02,5000,5120,4860,4970,199889,41458.0,8341600.0
2014-12-03,5000,5190,4970,5150,256250,42959.0,8341600.0
2014-12-04,5130,5220,5090,5120,155230,42709.0,8341600.0
2014-12-05,5180,5180,5040,5100,97764,42542.0,8341600.0
2014-12-08,5050,5080,4980,5060,170927,42208.0,8341600.0
2014-12-09,5010,5130,5010,5070,98229,42292.0,8341600.0
2014-12-10,5020,5090,4985,4990,90162,41625.0,8341600.0
2014-12-11,5000,5000,4805,4875,115375,40665.0,8341600.0
2014-12-12,4875,4885,4735,4765,100931,39748.0,8341600.0
2014-12-15,4710,4870,4625,4855,100531,40498.0,8341600.0
2014-12-16,4855,4910,4750,4830,68351,40290.0,8341600.0
2014-12-17,4780,4875,4780,4870,49255,40624.0,8341600.0
2014-12-18,4875,4940,4650,4730,101683,39456.0,8341600.0
2014-12-19,4790,4790,4690,4730,49061,39456.0,8341600.0
2014-12-22,4730,4860,4690,4860,57409,40540.0,8341600.0
2014-12-23,4860,5100,4820,4975,149425,41499.0,8341600.0
2014-12-24,4985,4990,4910,4965,33709,41416.0,8341600.0
2014-12-26,5010,5050,4915,4980,43625,41541.0,8341600.0
2014-12-29,4980,4995,4875,4945,54677,41249.0,8341600.0
2014-12-30,4945,4965,4805,4835,58854,40332.0,8341600.0
2015-01-02,4800,4865,4765,4800,59511,40040.0,8341600.0
2015-01-05,4835,4840,4785,4830,50063,40290.0,8341600.0
2015-01-06,4780,4825,4720,4770,52674,39789.0,8341600.0
2015-01-07,4740,4810,4730,4780,72009,39873.0,8341600.0
2015-01-08,4770,4840,4770,4795,79232,39998.0,8341600.0
2015-01-09,4835,5040,4780,4990,194081,41625.0,8341600.0
2015-01-12,5010,5170,4990,5090,151937,42459.0,8341600.0
2015-01-13,5090,5140,5010,5100,69821,42542.0,8341600.0
2015-01-14,5080,5160,5050,5140,99689,42876.0,8341600.0
2015-01-15,5130,5160,5080,5140,85896,42876.0,8341600.0
2015-01-16,5160,5160,5100,5130,55874,42792.0,8341600.0
2015-01-19,5280,5290,5070,5110,85146,42626.0,8341600.0
2015-01-20,5100,5130,5080,5080,62033,42375.0,8341600.0
2015-01-21,5080,5150,5050,5110,73183,42626.0,8341600.0
2015-01-22,5080,5170,5070,5100,72440,42542.0,8341600.0
2015-01-23,5120,5240,5100,5160,81372,43043.0,8341600.0
2015-01-26,5200,5450,5150,5390,258470,44961.0,8341600.0
2015-01-27,5420,5500,5270,5360,125466,44711.0,8341600.0
2015-01-28,5340,5400,5280,5330,80165,44461.0,8341600.0
2015-01-29,5350,5560,5320,5540,169111,46212.0,8341600.0
2015-01-30,5550,5590,5330,5400,120970,45045.0,8341600.0
2015-02-02,5360,5370,5190,5200,93351,43376.0,8341600.0
2015-02-03,5180,5260,5180,5250,28467,43793.0,8341600.0
2015-02-04,5250,5390,5180,5380,49664,44878.0,8341600.0
2015-02-05,5380,5410,5230,5230,50634,43627.0,8341600.0
2015-02-06,5250,5350,5240,5310,41900,44294.0,8341600.0
2015-02-09,5310,5320,5180,5180,60410,43209.0,8341600.0
2015-02-10,5190,5190,4960,4980,107653,41541.0,8341600.0
2015-02-11,4880,4880,4670,4770,324756,39789.0,8341600.0
2015-02-12,4815,4895,4800,4880,103808,40707.0,8341600.0
2015-02-13,4930,4960,4870,4885,97315,40749.0,8341600.0
2015-02-16,4880,5080,4825,5080,108448,42375.0,8341600.0
2015-02-17,5090,5250,5050,5120,105020,42709.0,8341600.0
2015-02-23,5120,5200,5040,5040,65325,42042.0,8341600.0
2015-02-24,5010,5400,4980,5400,249677,45045.0,8341600.0
2015-02-25,5480,5560,5340,5390,232255,44961.0,8341600.0
2015-02-26,5390,5800,5230,5350,765833,44628.0,8341600.0
2015-02-27,5260,5330,5180,5220,92391,43543.0,8341600.0
2015-03-02,5160,5350,5160,5280,97048,44044.0,8341600.0
2015-03-03,5270,5350,5210,5290,89239,44127.0,8341600.0
2015-03-04,5310,5410,5250,5330,105847,44461.0,8341600.0
2015-03-05,5370,5540,5320,5400,258928,45045.0,8341600.0
2015-03-06,5450,5480,5340,5340,73021,44544.0,8341600.0
2015-03-09,5340,5340,5190,5190,116914,43293.0,8341600.0
2015-03-10,5240,5240,5110,5190,58911,43293.0,8341600.0
2015-03-11,5110,5470,5110,5440,110722,45378.0,8341600.0
2015-03-12,5500,5500,5320,5440,90208,45378.0,8341600.0
2015-03-13,5450,5490,5330,5400,61431,45045.0,8341600.0
2015-03-16,5460,5460,5330,5330,56666,44461.0,8341600.0
2015-03-17,5330,5500,5310,5480,81567,45712.0,8341600.0
2015-03-18,5540,5770,5450,5510,355872,45962.0,8341600.0
2015-03-19,5570,5570,5390,5450,93873,45462.0,8341600.0
2015-03-20,5450,5500,5360,5400,71038,45045.0,8341600.0
2015-03-23,5400,5490,5260,5400,108029,45045.0,8341600.0
2015-03-24,5400,5650,5340,5590,169354,46630.0,8341600.0
2015-03-25,5600,5730,5510,5530,161274,46129.0,8341600.0
2015-03-26,5470,5600,5440,5600,50429,46713.0,8341600.0
2015-03-27,5650,5860,5580,5780,205655,48214.0,8341600.0
2015-03-30,5840,5840,5680,5720,85236,47714.0,8341600.0
2015-03-31,5720,5730,5610,5670,104299,47297.0,8341600.0
2015-04-01,5670,5680,5460,5590,134309,46630.0,8341600.0
2015-04-02,5600,5700,5530,5690,139533,47464.0,8341600.0
2015-04-03,5760,5760,5620,5670,54468,47297.0,8341600.0
2015-04-06,5670,5680,5550,5620,71863,46880.0,8341600.0
2015-04-07,5680,5680,5530,5560,82706,46379.0,8341600.0
2015-04-08,5560,5600,5390,5500,155408,45879.0,8341600.0
2015-04-09,5460,5510,5430,5450,65955,45462.0,8341600.0
2015-04-10,5450,5550,5410,5470,79500,45629.0,8341600.0
2015-04-13,5460,5600,5340,5500,135007,45879.0,8341600.0
2015-04-14,5510,5540,5410,5440,51975,45378.0,8341600.0
2015-04-15,5490,5490,5350,5440,138115,45378.0,8341600.0
2015-04-16,5820,5820,5530,5530,320872,46129.0,8341600.0
2015-04-17,5510,5600,5430,5490,70682,45795.0,8341600.0
2015-04-20,5410,5590,5410,5540,70207,46212.0,8341600.0
2015-04-21,5540,5640,5450,5500,87893,45879.0,8341600.0
2015-04-22,5500,5590,5340,5440,127132,45378.0,8341600.0
2015-04-23,5470,5500,5190,5210,143796,43460.0,8341600.0
2015-04-24,5210,5300,5050,5100,171860,42542.0,8341600.0
2015-04-27,5100,5230,5070,5170,75301,43126.0,8341600.0
2015-04-28,5230,5380,5190,5240,75005,43710.0,8341600.0
2015-04-29,5240,5380,5190,5300,75299,44210.0,8341600.0
2015-04-30,5340,5470,5220,5300,81326,44210.0,8341600.0
2015-05-04,5260,5390,5160,5210,53017,43460.0,8341600.0
2015-05-06,5150,5160,5020,5090,83916,42459.0,8341600.0
2015-05-07,5150,5190,5060,5190,25084,43293.0,8341600.0
2015-05-08,5230,5260,5100,5200,19309,43376.0,8341600.0
2015-05-11,5180,5270,5150,5190,47771,43293.0,8341600.0
2015-05-12,5170,5220,5040,5120,82519,42709.0,8341600.0
2015-05-13,5120,5130,5010,5120,102848,42709.0,8341600.0
2015-05-14,5120,5130,5010,5080,88850,42375.0,8341600.0
2015-05-15,5100,5170,5050,5120,65212,42709.0,8341600.0
2015-05-18,5080,5110,4900,5030,150193,41958.0,8341600.0
2015-05-19,4970,5020,4900,4910,84237,40957.0,8341600.0
2015-05-20,4925,4980,4900,4900,133582,40874.0,8341600.0
2015-05-21,4950,5050,4900,4965,100352,41416.0,8341600.0
2015-05-22,4970,5050,4965,4990,28298,41625.0,8341600.0
2015-05-26,4990,5050,4980,4980,44388,41541.0,8341600.0
2015-05-27,4985,5020,4880,4885,73864,40749.0,8341600.0
2015-05-28,4895,5010,4895,4940,45443,41208.0,8341600.0
2015-05-29,4940,5030,4900,5010,39563,41791.0,8341600.0
2015-06-01,5010,5040,4940,4940,37885,41208.0,8341600.0
2015-06-02,4940,4985,4900,4940,68721,41208.0,8341600.0
2015-06-03,4940,5010,4900,4940,64605,41208.0,8341600.0
2015-06-04,4945,5160,4940,5120,91274,42709.0,8341600.0
2015-06-05,5100,5130,5030,5110,54175,42626.0,8341600.0
2015-06-08,5110,5110,5040,5080,47022,42375.0,8341600.0
2015-06-09,5080,5350,5080,5130,114789,42792.0,8341600.0
2015-06-10,5110,5200,5060,5090,44444,42459.0,8341600.0
2015-06-11,5090,5150,5050,5070,26541,42292.0,8341600.0
2015-06-12,5070,5120,4985,4985,39999,41583.0,8341600.0
2015-06-15,4970,5040,4920,4975,47914,41499.0,8341600.0
2015-06-16,4985,5000,4865,4890,54220,40790.0,8341600.0
2015-06-17,4940,4985,4885,4970,26800,41458.0,8341600.0
2015-06-18,4970,4990,4910,4935,38309,41166.0,8341600.0
2015-06-19,4940,4950,4905,4945,26198,41249.0,8341600.0
2015-06-22,4925,5040,4910,5040,72277,42042.0,8341600.0
2015-06-23,5050,5330,5050,5150,130157,42959.0,8341600.0
2015-06-24,5180,5190,5080,5110,59070,42626.0,8341600.0
2015-06-25,5140,5140,5000,5030,64211,41958.0,8341600.0
2015-06-26,5070,5080,4930,4950,112090,41291.0,8341600.0
2015-06-29,4925,4925,4775,4780,87930,39873.0,8341600.0
2015-06-30,4780,4915,4720,4840,64087,40373.0,8341600.0
2015-07-01,4875,4920,4810,4865,42285,40582.0,8341600.0
2015-07-02,4915,4915,4835,4865,33830,40582.0,8341600.0
2015-07-03,4905,5050,4840,4970,36623,41458.0,8341600.0
2015-07-06,4950,4970,4870,4900,37656,40874.0,8341600.0
2015-07-07,4905,4965,4810,4860,53956,40540.0,8341600.0
2015-07-08,4820,4895,4820,4830,41879,40290.0,8341600.0
2015-07-09,4800,4870,4790,4835,38613,40332.0,8341600.0
2015-07-10,4800,4915,4800,4915,31409,40999.0,8341600.0
2015-07-13,4955,4990,4905,4960,21868,41374.0,8341600.0
2015-07-14,4995,4995,4870,4975,49216,41499.0,8341600.0
2015-07-15,4985,5020,4900,4950,52516,41291.0,8341600.0
2015-07-16,4950,5250,4940,5130,89406,42792.0,8341600.0
2015-07-17,5130,5150,5050,5070,51002,42292.0,8341600.0
2015-07-20,5110,5150,5020,5120,31562,42709.0,8341600.0
2015-07-21,5140,5300,5070,5290,84717,44127.0,8341600.0
2015-07-22,5320,5430,5250,5350,132188,44628.0,8341600.0
2015-07-23,5410,5500,5120,5220,133095,43543.0,8341600.0
2015-07-24,5240,5320,5150,5310,61892,44294.0,8341600.0
2015-07-27,5290,5500,5200,5460,121763,45545.0,8341600.0
2015-07-28,5470,5510,5300,5390,138737,44961.0,8341600.0
2015-07-29,5440,5440,5150,5150,64757,42959.0,8341600.0
2015-07-30,5160,5260,4990,5100,70141,42542.0,8341600.0
2015-07-31,5050,5150,5050,5120,21908,42709.0,8341600.0
2015-08-03,5130,5130,4950,4955,24478,41333.0,8341600.0
2015-08-04,4960,5060,4955,5060,32442,42208.0,8341600.0
2015-08-05,5070,5130,5060,5120,21331,42709.0,8341600.0
2015-08-06,5120,5150,5050,5130,28201,42792.0,8341600.0
2015-08-07,5100,5200,5080,5200,39036,43376.0,8341600.0
2015-08-10,5190,5260,5170,5260,37239,43877.0,8341600.0
2015-08-11,5300,5300,5170,5230,29861,43627.0,8341600.0
2015-08-12,5230,5260,5000,5110,61348,42626.0,8341600.0
2015-08-13,5080,5150,5070,5150,32826,42959.0,8341600.0
2015-08-17,5200,5370,5180,5190,76678,43293.0,8341600.0
2015-08-18,5190,5300,5080,5130,36935,42792.0,8341600.0
2015-08-19,5090,5130,4980,5070,94994,42292.0,8341600.0
2015-08-20,4950,5160,4950,5010,57163,41791.0,8341600.0
2015-08-21,4610,4865,4610,4740,197218,39539.0,8341600.0
2015-08-24,4650,4920,4650,4700,81677,39206.0,8341600.0
2015-08-25,4715,4880,4690,4850,54237,40457.0,8341600.0
2015-08-26,4845,4950,4780,4935,24631,41166.0,8341600.0
2015-08-27,4955,5080,4870,4870,33046,40624.0,8341600.0
2015-08-28,4920,5050,4910,4995,37963,41666.0,8341600.0
2015-08-31,5030,5030,4945,4950,14517,41291.0,8341600.0
2015-09-01,4985,4990,4910,4955,10902,41333.0,8341600.0
2015-09-02,4955,4955,4850,4910,23021,40957.0,8341600.0
2015-09-03,4925,5110,4925,5010,35808,41791.0,8341600.0
2015-09-04,5040,5090,4915,4940,42645,41208.0,8341600.0
2015-09-07,4940,4960,4900,4920,10892,41041.0,8341600.0
2015-09-08,4920,4970,4815,4815,42081,40165.0,8341600.0
2015-09-09,4895,4920,4830,4850,49809,40457.0,8341600.0
2015-09-10,4845,4940,4800,4910,20184,40957.0,8341600.0
2015-09-11,4950,4965,4870,4920,34120,41041.0,8341600.0
2015-09-14,4960,4960,4770,4840,42152,40373.0,8341600.0
2015-09-15,4840,4865,4775,4865,37197,40582.0,8341600.0
2015-09-16,4900,4925,4850,4900,99289,40874.0,8341600.0
2015-09-17,4920,4945,4880,4900,18181,40874.0,8341600.0
2015-09-18,4870,4945,4870,4920,52557,41041.0,8341600.0
2015-09-21,4850,4910,4785,4815,129873,40165.0,8341600.0
2015-09-22,4815,4935,4805,4935,79833,41166.0,8341600.0
2015-09-23,4925,4990,4910,4930,60274,41124.0,8341600.0
2015-09-24,4940,4940,4850,4930,69257,41124.0,8341600.0
2015-09-25,4950,4950,4850,4900,39203,40874.0,8341600.0
2015-09-30,4900,4910,4830,4880,51157,40707.0,8341600.0
2015-10-01,4950,5210,4915,5130,177641,42792.0,8341600.0
2015-10-02,5170,5200,5100,5130,79455,42792.0,8341600.0
2015-10-05,5160,5210,5060,5160,51190,43043.0,8341600.0
2015-10-06,5160,5210,5100,5150,63360,42959.0,8341600.0
2015-10-07,5180,5240,5120,5200,55363,43376.0,8341600.0
2015-10-08,5230,5250,5150,5220,91759,43543.0,8341600.0
2015-10-12,5230,5260,5170,5180,92622,43209.0,8341600.0
2015-10-13,5180,5260,5160,5230,49992,43627.0,8341600.0
2015-10-14,5230,5410,5200,5330,103570,44461.0,8341600.0
2015-10-15,5300,5320,5190,5280,64244,44044.0,8341600.0
2015-10-16,5280,5290,5210,5270,44655,43960.0,8341600.0
2015-10-19,5290,5290,5150,5150,61684,42959.0,8341600.0
2015-10-20,5150,5270,5120,5240,54734,43710.0,8341600.0
2015-10-21,5240,5270,5140,5200,73709,43376.0,8341600.0
2015-10-22,5200,5230,5050,5220,63334,43543.0,8341600.0
2015-10-23,5220,5260,5100,5210,36523,43460.0,8341600.0
2015-10-26,5250,5260,5150,5220,25507,43543.0,8341600.0
2015-10-27,5240,5370,5150,5270,72025,43960.0,8341600.0
2015-10-28,5270,5310,5180,5250,52937,43793.0,8341600.0
2015-10-29,5320,5320,5130,5140,76337,42876.0,8341600.0
2015-10-30,5160,5200,5110,5190,52766,43293.0,8341600.0
2015-11-02,5190,5270,5130,5190,44830,43293.0,8341600.0
2015-11-03,5170,5840,5170,5590,727629,46630.0,8341600.0
2015-11-04,5590,5630,5420,5480,189975,45712.0,8341600.0
2015-11-05,5510,5630,5390,5570,219479,46463.0,8341600.0
2015-11-06,5600,5900,5310,5310,568382,44294.0,8341600.0
2015-11-09,5310,5400,5160,5160,113434,43043.0,8341600.0
2015-11-10,5140,5280,5090,5090,131839,42459.0,8341600.0
2015-11-11,5160,5210,5050,5180,67755,43209.0,8341600.0
2015-11-12,5210,5250,5130,5190,39514,43293.0,8341600.0
2015-11-13,5130,5180,5050,5150,78773,42959.0,8341600.0
2015-11-16,5060,5090,4980,4995,56921,41666.0,8341600.0
2015-11-17,5050,5270,5050,5170,46198,43126.0,8341600.0
2015-11-18,5160,5430,5140,5360,81610,44711.0,8341600.0
2015-11-19,5340,5450,5280,5350,125624,44628.0,8341600.0
2015-11-20,5350,5400,5230,5350,55905,44628.0,8341600.0
2015-11-23,5350,5480,5330,5360,40690,44711.0,8341600.0
2015-11-24,5360,5410,5270,5380,97479,44878.0,8341600.0
2015-11-25,5580,6900,5570,6010,5491670,50133.0,8341600.0
2015-11-26,6470,6620,5760,5900,1818267,49215.0,8341600.0
2015-11-27,5950,7500,5910,6780,7718508,56556.0,8341600.0
2015-11-30,6700,7250,6590,6930,1538673,57807.0,8341600.0
2015-12-01,7180,7820,6690,6760,3225600,56389.0,8341600.0
2015-12-02,6760,7010,6540,6620,836948,55221.0,8341600.0
2015-12-03,6690,6700,6300,6400,644393,53386.0,8341600.0
2015-12-04,6360,6770,6300,6360,1260880,53053.0,8341600.0
2015-12-07,6360,6400,6220,6280,294109,52385.0,8341600.0
2015-12-08,6280,6350,6040,6100,366997,50884.0,8341600.0
2015-12-09,6150,6240,5990,6170,278515,51468.0,8341600.0
2015-12-10,6170,6360,6020,6360,324445,53053.0,8341600.0
2015-12-11,6400,6400,6110,6290,197668,52469.0,8341600.0
2015-12-14,6160,6180,5710,5800,248009,48381.0,8341600.0
2015-12-15,5810,5950,5700,5750,155239,47964.0,8341600.0
2015-12-16,5830,6050,5780,5930,125716,49466.0,8341600.0
2015-12-17,6000,6030,5840,5930,63894,49466.0,8341600.0
2015-12-18,5850,6050,5780,5950,100427,49633.0,8341600.0
2015-12-21,5910,6050,5800,5850,89337,48798.0,8341600.0
2015-12-22,5900,5910,5580,5740,185586,47881.0,8341600.0
2015-12-23,5780,5800,5670,5800,51814,48381.0,8341600.0
2015-12-24,5830,5850,5730,5830,74956,48632.0,8341600.0
2015-12-28,5900,6130,5860,5870,199544,48965.0,8341600.0
2015-12-29,5930,6050,5850,6000,93926,50050.0,8341600.0
2015-12-30,6050,6050,5830,5890,80045,49132.0,8341600.0
2016-01-04,5900,5900,5710,5770,81927,48131.0,8341600.0
2016-01-05,5660,5750,5580,5700,105236,47547.0,8341600.0
2016-01-06,5700,5880,5650,5800,77849,48381.0,8341600.0
2016-01-07,5840,5840,5560,5650,79844,47130.0,8341600.0
2016-01-08,5560,5690,5400,5590,111368,46630.0,8341600.0
2016-01-11,5510,5630,5440,5580,54073,46546.0,8341600.0
2016-01-12,5730,6050,5600,5610,234996,46796.0,8341600.0
2016-01-13,5650,5830,5600,5750,68688,47964.0,8341600.0
2016-01-14,5690,5730,5490,5580,74184,46546.0,8341600.0
2016-01-15,5650,5670,5430,5490,39562,45795.0,8341600.0
2016-01-18,5310,5470,5310,5430,54396,45295.0,8341600.0
2016-01-19,5420,5500,5300,5340,39072,44544.0,8341600.0
2016-01-20,5400,5400,5110,5180,95573,43209.0,8341600.0
2016-01-21,5100,5220,5100,5130,51545,42792.0,8341600.0
2016-01-22,5170,5280,5150,5200,54860,43376.0,8341600.0
2016-01-25,5220,5390,5210,5360,44740,44711.0,8341600.0
2016-01-26,5300,5350,5210,5300,39281,44210.0,8341600.0
2016-01-27,5310,5360,5260,5300,47524,44210.0,8341600.0
2016-01-28,5300,5340,5280,5330,26557,44461.0,8341600.0
2016-01-29,5330,5520,5260,5520,117293,46046.0,8341600.0
2016-02-01,5910,5910,5510,5600,267939,46713.0,8341600.0
2016-02-02,5570,5600,5330,5350,79985,44628.0,8341600.0
2016-02-03,5310,5380,5250,5270,41603,43960.0,8341600.0
2016-02-04,5280,5430,5220,5350,45718,44628.0,8341600.0
2016-02-05,5400,5400,5230,5230,38802,43627.0,8341600.0
2016-02-11,5120,5120,4980,4985,106924,41583.0,8341600.0
2016-02-12,4880,4965,4800,4895,117252,40832.0,8341600.0
2016-02-15,4895,5460,4895,5150,170730,42959.0,8341600.0
2016-02-16,5070,5180,5060,5110,69139,42626.0,8341600.0
2016-02-17,5100,5330,5090,5240,44598,43710.0,8341600.0
2016-02-18,5220,5300,5210,5220,35778,43543.0,8341600.0
2016-02-19,5170,5390,5170,5280,40167,44044.0,8341600.0
2016-02-22,5410,5410,5250,5270,37969,43960.0,8341600.0
2016-02-23,5370,5370,5180,5230,36606,43957.0,8404800.0
2016-02-24,5240,5250,5130,5220,24056,43873.0,8404800.0
2016-02-25,5200,5280,5180,5210,40114,43789.0,8404800.0
2016-02-26,5200,5270,5150,5160,35821,43369.0,8404800.0
2016-02-29,5260,5270,5140,5230,15666,43957.0,8404800.0
2016-03-02,5150,5440,5150,5430,105641,45638.0,8404800.0
2016-03-03,5430,5490,5410,5420,50159,45554.0,8404800.0
2016-03-04,5470,5620,5410,5520,91109,46394.0,8404800.0
2016-03-07,5490,5530,5410,5410,42279,45470.0,8404800.0
2016-03-08,5390,5470,5310,5330,37321,44798.0,8404800.0
2016-03-09,5380,5380,5310,5370,27858,45134.0,8404800.0
2016-03-10,5370,5450,5340,5370,18556,45134.0,8404800.0
2016-03-11,5370,5440,5370,5440,33259,45722.0,8404800.0
2016-03-14,5450,5650,5400,5640,116884,47403.0,8404800.0
2016-03-15,5640,5670,5510,5540,46929,46563.0,8404800.0
2016-03-16,5570,5570,5400,5430,59821,45638.0,8404800.0
2016-03-17,5490,5590,5400,5470,76847,45974.0,8404800.0
2016-03-18,5530,5530,5310,5440,74284,45722.0,8404800.0
2016-03-21,5410,5490,5400,5420,34984,45554.0,8404800.0
2016-03-22,5460,5520,5380,5500,52083,46226.0,8404800.0
2016-03-23,5500,6390,5500,5970,1673123,50177.0,8404800.0
2016-03-24,6070,6080,5900,5910,263455,49672.0,8404800.0
2016-03-25,5960,6160,5840,6130,290363,51521.0,8404800.0
2016-03-28,6140,6200,5960,6080,139847,51101.0,8404800.0
2016-03-29,6080,6200,5940,6140,141465,51605.0,8404800.0
2016-03-30,6090,6150,5890,5890,150301,49504.0,8404800.0
2016-03-31,5900,5980,5850,5940,65110,49925.0,8404800.0
2016-04-01,5980,6140,5660,5770,211592,48496.0,8404800.0
