에스제이케이(080440),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-04-05,15459,16589,14836,15967,294440,32221.0,12635511.0
2012-04-06,16461,16685,15773,16093,174594,32473.0,12635511.0
2012-04-09,15950,16394,15079,15498,98762,31273.0,12635511.0
2012-04-10,15144,15926,14735,15498,65808,31273.0,12635511.0
2012-04-12,15953,17770,15764,16312,420565,32916.0,12635511.0
2012-04-13,16676,16676,15705,16124,145642,32536.0,12635511.0
2012-04-16,18524,18524,18211,18535,964659,37401.0,12635511.0
2012-04-17,18523,19907,16426,17846,1575398,36011.0,12635511.0
2012-04-18,17371,17710,16714,17282,607309,34874.0,12635511.0
2012-04-19,17085,17962,16797,16907,271018,34116.0,12635511.0
2012-04-20,16488,16523,15452,16030,293306,32347.0,12635511.0
2012-04-23,16897,17968,16050,17689,457908,35695.0,12635511.0
2012-04-24,16932,17649,16339,16374,290939,33042.0,12635511.0
2012-04-25,16896,17050,15835,16030,114736,32347.0,12635511.0
2012-04-26,15642,16204,15233,15717,188016,31715.0,12635511.0
2012-04-27,15734,16830,15734,16218,179635,32726.0,12635511.0
2012-04-30,16678,18620,16678,17909,1057759,36138.0,12635511.0
2012-05-02,18462,18462,16928,17595,530064,35506.0,12635511.0
2012-05-03,18144,19275,17397,18284,623370,36896.0,12635511.0
2012-05-04,19034,19906,17715,18472,535410,37275.0,12635511.0
2012-05-07,18116,18116,16896,17439,195454,35190.0,12635511.0
2012-05-08,17721,18144,17143,17188,168220,34684.0,12635511.0
2012-05-09,17081,17146,16180,17032,286318,34369.0,12635511.0
2012-05-10,17054,18309,16396,18065,315681,36453.0,12635511.0
2012-05-11,18060,18499,17652,18370,207994,34305.0,12635511.0
2012-05-14,18606,18606,16982,16983,137062,31715.0,12635511.0
2012-05-15,16973,17242,16226,16780,142267,31336.0,12635511.0
2012-05-16,16771,17588,16572,16881,58904,31526.0,12635511.0
2012-05-17,17015,17150,16542,16543,71321,30894.0,12635511.0
2012-05-18,16765,16765,15351,16103,93680,30073.0,12635511.0
2012-05-21,16436,17821,15047,16915,359519,31589.0,12635511.0
2012-05-22,16913,17421,15623,16306,306335,30452.0,12635511.0
2012-05-23,16434,16703,16031,16171,90070,30199.0,12635511.0
2012-05-24,15964,16572,15894,15900,70109,29693.0,12635511.0
2012-05-25,16500,17785,16336,16780,349693,31336.0,12635511.0
2012-05-29,16805,18937,16771,17388,289786,32473.0,12635511.0
2012-05-30,17447,17915,17108,17253,129815,32221.0,12635511.0
2012-05-31,16879,16879,16127,16441,153503,30704.0,12635511.0
2012-06-01,16437,16671,16163,16238,72713,30325.0,12635511.0
2012-06-04,15827,16061,15110,15494,89072,28935.0,12635511.0
2012-06-05,15551,15960,15218,15562,70040,29062.0,12635511.0
2012-06-07,15762,15996,15588,15663,78102,29251.0,12635511.0
2012-06-08,16097,16097,14881,15156,102972,28304.0,12635511.0
2012-06-11,15356,15655,15147,15426,34792,28809.0,12635511.0
2012-06-12,15524,15624,15146,15460,52975,28872.0,12635511.0
2012-06-13,15520,15619,15081,15291,35768,28556.0,12635511.0
2012-06-14,15385,15385,14942,15122,28600,28240.0,12635511.0
2012-06-15,15111,15858,14977,15122,117473,28240.0,12635511.0
2012-06-18,15420,16301,14778,15291,509068,28556.0,12635511.0
2012-06-19,15557,15627,14885,14885,133258,27798.0,12635511.0
2012-06-20,14948,15222,14640,14919,118817,27861.0,12635511.0
2012-06-21,15150,15628,14642,14851,239647,27735.0,12635511.0
2012-06-22,14572,14980,14572,14682,84121,27419.0,12635511.0
2012-06-25,14944,15760,14605,15562,324733,29062.0,12635511.0
2012-06-26,14982,15321,14778,14784,141857,27609.0,12635511.0
2012-06-27,14779,14948,14171,14276,179764,26661.0,12635511.0
2012-06-28,14533,14602,13791,14006,99949,26156.0,12635511.0
2012-06-29,13996,14335,13827,14141,71113,26408.0,12635511.0
2012-07-02,14144,14577,14104,14344,52683,26787.0,12635511.0
2012-07-03,14441,14978,14172,14750,105268,27545.0,12635511.0
2012-07-04,14745,14874,14301,14411,78583,26914.0,12635511.0
2012-07-05,14338,14716,14099,14682,80708,27419.0,12635511.0
2012-07-06,14950,14950,14069,14208,105483,26535.0,12635511.0
2012-07-09,14144,14642,13935,14344,97774,26787.0,12635511.0
2012-07-10,14340,14505,14032,14276,62691,26661.0,12635511.0
2012-07-11,14270,14439,13996,14310,38569,26724.0,12635511.0
2012-07-12,14307,14879,14172,14242,151529,26598.0,12635511.0
2012-07-13,14238,14308,13600,14208,59186,26535.0,12635511.0
2012-07-16,14063,14606,14028,14547,294564,27166.0,12635511.0
2012-07-17,14372,14880,14302,14547,98190,27166.0,12635511.0
2012-07-18,14470,15521,14470,14750,217237,35393.0,16235511.0
2012-07-19,14879,15825,14710,15562,251793,37342.0,16235511.0
2012-07-20,15690,16910,15456,15900,637510,38153.0,16235511.0
2012-07-23,15828,15828,14503,14648,241770,35150.0,16235511.0
2012-07-24,14336,15013,13554,14107,221331,33851.0,16235511.0
2012-07-25,14035,14378,13870,14344,86660,34419.0,16235511.0
2012-07-26,14474,14539,14065,14310,49376,34338.0,16235511.0
2012-07-27,14540,14540,14067,14276,51578,34257.0,16235511.0
2012-07-30,14337,16404,14337,15190,2054318,36449.0,16235511.0
2012-07-31,14749,15048,14440,14919,528156,35799.0,16235511.0
2012-08-01,14980,15687,14781,15020,300268,36043.0,16235511.0
2012-08-02,14879,15252,14605,14750,143763,35393.0,16235511.0
2012-08-03,14885,14985,14307,14378,157906,34500.0,16235511.0
2012-08-06,14373,14712,14303,14513,72042,34825.0,16235511.0
2012-08-07,14403,14537,14204,14513,61714,34825.0,16235511.0
2012-08-08,14673,14877,14469,14479,103997,34744.0,16235511.0
2012-08-09,14478,14577,14209,14344,200990,34419.0,16235511.0
2012-08-10,14336,14570,14267,14411,113825,34582.0,16235511.0
2012-08-13,14336,14570,14267,14411,98234,34582.0,16235511.0
2012-08-14,14472,14780,14437,14547,100232,34906.0,16235511.0
2012-08-16,14369,14708,14369,14479,87579,34744.0,16235511.0
2012-08-17,14678,14678,13966,14310,173292,34338.0,16235511.0
2012-08-20,14307,14337,13829,14073,98277,33770.0,16235511.0
2012-08-21,13960,14199,13895,14006,88909,33608.0,16235511.0
2012-08-22,13995,14170,13522,13667,175977,32796.0,16235511.0
2012-08-23,13663,13897,13633,13803,57453,33120.0,16235511.0
2012-08-24,13998,14606,13799,14073,325317,33770.0,16235511.0
2012-08-27,14063,14372,13659,13904,183164,33364.0,16235511.0
2012-08-28,13735,13900,13601,13701,92509,32877.0,16235511.0
2012-08-29,13965,15723,13865,15494,1298835,37179.0,16235511.0
2012-08-30,15215,15484,14434,14648,524046,35150.0,16235511.0
2012-08-31,14641,15622,14641,15359,466982,36855.0,16235511.0
2012-09-03,16161,17650,15220,15798,2256554,37910.0,16235511.0
2012-09-04,15620,15620,13523,14784,486832,35475.0,16235511.0
2012-09-05,14884,15222,14276,14919,225024,35799.0,16235511.0
2012-09-06,14943,15077,14370,14614,212077,35069.0,16235511.0
2012-09-07,14880,15044,14407,14547,168606,34906.0,16235511.0
2012-09-10,14401,15387,14401,15054,261922,36124.0,16235511.0
2012-09-11,15358,15358,14606,14716,205570,35312.0,16235511.0
2012-09-12,15356,15455,14539,14784,192262,35475.0,16235511.0
2012-09-13,14540,15182,14341,14919,309108,35799.0,16235511.0
2012-09-14,15183,15492,14814,15393,301656,36936.0,16235511.0
2012-09-17,15792,15792,14402,15020,150500,36043.0,16235511.0
2012-09-18,15217,15317,14809,15088,228970,36205.0,16235511.0
2012-09-19,15217,15217,14679,15088,166313,36205.0,16235511.0
2012-09-20,15289,15902,14716,14851,373014,35637.0,16235511.0
2012-09-21,14781,15115,13865,14513,338470,34825.0,16235511.0
2012-09-24,14880,16668,14880,16678,2012187,40021.0,16235511.0
2012-09-25,16642,16642,14885,14885,1130170,35718.0,16235511.0
2012-09-26,14569,16700,14534,15122,1074128,36286.0,16235511.0
2012-09-27,14910,15827,14846,15020,472182,36043.0,16235511.0
2012-09-28,15051,15354,14916,15156,145065,36368.0,16235511.0
2012-10-02,15112,15551,15013,15088,115317,36205.0,16235511.0
2012-10-04,15050,15184,14751,14851,240518,35637.0,16235511.0
2012-10-05,14916,15554,14712,15156,271735,36368.0,16235511.0
2012-10-08,15179,15219,14811,15020,116480,36043.0,16235511.0
2012-10-09,15006,15250,14877,14987,93862,35962.0,16235511.0
2012-10-10,14983,14983,14206,14276,363400,34257.0,16235511.0
2012-10-11,14299,14533,14060,14479,100163,34744.0,16235511.0
2012-10-12,14639,14639,13997,14107,99431,33851.0,16235511.0
2012-10-15,13997,14236,12847,13600,268973,32633.0,16235511.0
2012-10-16,13491,13765,13087,13397,94460,32146.0,16235511.0
2012-10-17,13256,13793,13256,13430,71361,32227.0,16235511.0
2012-10-18,13597,13597,12984,13024,132820,31253.0,16235511.0
2012-10-19,12912,13086,12040,12449,194783,29873.0,16235511.0
2012-10-22,12446,13058,12177,12720,111182,30523.0,16235511.0
2012-10-23,12748,13834,12514,13092,170069,31416.0,16235511.0
2012-10-24,12849,13187,12515,12889,98641,30929.0,16235511.0
2012-10-25,12881,13289,12647,12652,71046,30360.0,16235511.0
2012-10-26,12681,13014,12407,12517,64578,30036.0,16235511.0
2012-10-29,12273,12780,12138,12517,74739,30036.0,16235511.0
2012-10-30,12238,12711,12238,12348,60059,29630.0,16235511.0
2012-10-31,12235,12613,12170,12280,89299,29467.0,16235511.0
2012-11-01,12239,12403,12104,12314,43916,29549.0,16235511.0
2012-11-02,12338,12403,12134,12314,54088,29549.0,16235511.0
2012-11-05,12375,12440,12041,12416,50105,29792.0,16235511.0
2012-11-06,12405,12749,12305,12416,70208,29792.0,16235511.0
2012-11-07,12403,13727,12338,12991,325100,31172.0,16235511.0
2012-11-08,12884,13193,12620,13194,62743,31659.0,16235511.0
2012-11-09,13287,13287,12849,12889,58067,30929.0,16235511.0
2012-11-12,12919,13124,12715,13024,35347,31253.0,16235511.0
2012-11-13,12849,13158,12341,12551,47408,30117.0,16235511.0
2012-11-14,12748,12748,12105,12449,50638,29873.0,16235511.0
2012-11-15,12309,12309,11229,11637,66043,27925.0,16235511.0
2012-11-16,12003,12003,10171,10724,153310,25733.0,16235511.0
2012-11-19,10892,11296,10788,11062,36967,26545.0,16235511.0
2012-11-20,10925,11294,10925,10961,71553,26302.0,16235511.0
2012-11-21,11230,11330,10822,11096,61651,26626.0,16235511.0
2012-11-22,11025,11294,10816,10961,37083,26302.0,16235511.0
2012-11-23,11093,11327,10849,11028,35152,26464.0,16235511.0
2012-11-26,11019,11154,9565,9675,277785,23217.0,16235511.0
2012-11-27,9432,10448,9432,10115,123969,24272.0,16235511.0
2012-11-28,10010,10583,10010,10284,72941,24678.0,16235511.0
2012-11-29,10511,10511,9938,10183,53829,24434.0,16235511.0
2012-11-30,10045,10279,9846,9946,51213,23866.0,16235511.0
2012-12-03,9875,10448,9840,10284,71738,24678.0,16235511.0
2012-12-04,10417,10517,9974,10487,56737,25165.0,16235511.0
2012-12-05,10450,10958,10310,10555,68476,25327.0,16235511.0
2012-12-06,10448,10846,10204,10623,52973,25490.0,16235511.0
2012-12-07,10614,10888,10380,10724,51289,25733.0,16235511.0
2012-12-10,10619,11062,10619,11062,77049,26545.0,16235511.0
2012-12-11,10856,11259,10856,11130,37244,26707.0,16235511.0
2012-12-12,11329,11364,10925,11130,74240,26707.0,16235511.0
2012-12-13,11127,11331,10853,11062,36965,26545.0,16235511.0
2012-12-14,10997,11161,10823,11062,57721,26545.0,16235511.0
2012-12-17,10815,12035,10815,11807,161829,28331.0,16235511.0
2012-12-18,11929,11929,11386,11705,70148,28087.0,16235511.0
2012-12-20,11527,11796,11428,11807,43743,28331.0,16235511.0
2012-12-21,11697,11931,11632,11807,52708,28331.0,16235511.0
2012-12-24,11664,11833,11564,11739,15378,28169.0,16235511.0
2012-12-26,11666,12204,11532,11976,56759,28737.0,16235511.0
2012-12-27,12173,12581,11929,12517,83908,30036.0,16235511.0
2012-12-28,12685,13258,12346,13194,134699,31659.0,16235511.0
2013-01-02,13155,13225,12817,13126,80014,31497.0,16235511.0
2013-01-03,12984,13462,12854,13194,185223,31659.0,16235511.0
2013-01-04,13355,13355,12847,12957,71753,31091.0,16235511.0
2013-01-07,12782,12981,12712,12957,49679,31091.0,16235511.0
2013-01-08,12946,12946,12613,12788,42757,30685.0,16235511.0
2013-01-09,12815,12815,12238,12686,102968,30442.0,16235511.0
2013-01-10,12682,13120,12513,13126,93864,31497.0,16235511.0
2013-01-11,13120,13354,13056,13126,47099,31497.0,16235511.0
2013-01-14,12884,13158,12785,13024,46530,31253.0,16235511.0
2013-01-15,12847,13011,12404,12788,90483,30685.0,16235511.0
2013-01-16,12848,13863,12648,13092,428635,31416.0,16235511.0
2013-01-17,13157,13157,12649,12923,100856,31010.0,16235511.0
2013-01-18,13015,13055,12746,12991,130118,31172.0,16235511.0
2013-01-21,13056,13056,12747,12957,38016,31091.0,16235511.0
2013-01-22,12911,13050,12612,12821,91453,30766.0,16235511.0
2013-01-23,12719,12919,12480,12720,57848,30523.0,16235511.0
2013-01-24,12641,12979,12511,12855,90443,30847.0,16235511.0
2013-01-25,12944,13119,12641,12855,60700,30847.0,16235511.0
2013-01-28,12746,13085,12676,12991,76839,31172.0,16235511.0
2013-01-29,12982,13455,12982,13430,168427,32227.0,16235511.0
2013-01-30,13489,13598,13120,13126,79180,31497.0,16235511.0
2013-01-31,13293,13293,12984,13194,25784,31659.0,16235511.0
2013-02-01,13283,13283,12710,12855,63682,30847.0,16235511.0
2013-02-04,12718,12883,12345,12754,96804,30604.0,16235511.0
2013-02-05,12511,12979,12437,12855,51609,30847.0,16235511.0
2013-02-06,12775,13049,12676,12855,45338,30847.0,16235511.0
2013-02-07,12779,13013,12714,12889,49764,30929.0,16235511.0
2013-02-08,13121,13356,12917,13092,74226,31416.0,16235511.0
2013-02-12,13184,13184,12467,12821,58800,30766.0,16235511.0
2013-02-13,12883,12912,12514,12923,108990,31010.0,16235511.0
2013-02-14,13157,13186,12813,12923,187419,31010.0,16235511.0
2013-02-15,12983,13053,12779,12889,59196,30929.0,16235511.0
2013-02-18,12710,13119,12676,12855,62463,30847.0,16235511.0
2013-02-19,12845,12979,12641,12855,59000,30847.0,16235511.0
2013-02-20,12718,12953,12549,12754,84400,30604.0,16235511.0
2013-02-21,12881,12980,12577,12991,78159,31172.0,16235511.0
2013-02-22,12876,13050,12677,12821,80877,30766.0,16235511.0
2013-02-25,12681,12810,12337,12517,93726,30036.0,16235511.0
2013-02-26,12212,12521,12112,12213,133164,29305.0,16235511.0
2013-02-27,12277,12277,11704,12213,361844,29305.0,16235511.0
2013-02-28,12175,12305,11767,11942,246054,28656.0,16235511.0
2013-03-04,11896,12404,11796,11807,157271,28331.0,16235511.0
2013-03-05,11938,11938,11500,11570,134788,27763.0,16235511.0
2013-03-06,11704,11838,11500,11570,60526,27763.0,16235511.0
2013-03-07,11567,11801,11502,11637,41565,27925.0,16235511.0
2013-03-08,11695,11695,11321,11367,65239,27276.0,16235511.0
2013-03-11,11187,11560,11187,11367,64839,27276.0,16235511.0
2013-03-12,11497,11865,11322,11502,583898,27600.0,16235511.0
2013-03-13,11532,11596,11188,11333,166845,27194.0,16235511.0
2013-03-14,11326,13019,11326,13024,754119,31253.0,16235511.0
2013-03-15,12979,13183,12367,12855,385809,30847.0,16235511.0
2013-03-18,12981,13459,12139,12145,782148,29143.0,16235511.0
2013-03-19,12170,12439,11971,12449,110803,29873.0,16235511.0
2013-03-20,12547,12547,11899,12179,87927,29224.0,16235511.0
2013-03-21,12168,12302,11695,11705,102097,28087.0,16235511.0
2013-03-22,11631,12817,11631,12145,137401,29143.0,16235511.0
2013-03-25,12442,12442,11974,12179,101009,29224.0,16235511.0
2013-03-26,12339,12339,12071,12280,35702,29467.0,16235511.0
2013-03-27,12210,12345,11976,12111,45072,29062.0,16235511.0
2013-03-28,12112,12819,12112,12720,210383,30523.0,16235511.0
2013-03-29,12718,12718,12309,12618,109247,30279.0,16235511.0
2013-04-01,12780,12780,12341,12382,70545,29711.0,16235511.0
2013-04-02,12369,12578,12235,12280,52200,29467.0,16235511.0
2013-04-03,12268,12402,12168,12348,46559,29630.0,16235511.0
2013-04-04,12175,12340,11433,11942,116908,28656.0,16235511.0
2013-04-05,11938,11938,11360,11570,117589,27763.0,16235511.0
2013-04-08,11830,11830,10815,11333,172519,27194.0,16235511.0
2013-04-09,11427,11462,10919,11164,39711,26789.0,16235511.0
2013-04-10,11160,11504,10996,11096,54068,26626.0,16235511.0
2013-04-11,11290,12750,11026,12382,2018897,29711.0,16235511.0
2013-04-12,11972,12340,11394,11434,388767,27438.0,16235511.0
2013-04-15,11323,11353,10815,11164,102372,26789.0,16235511.0
2013-04-16,11057,11221,10783,10893,124619,26139.0,16235511.0
2013-04-17,10956,11663,10891,11265,128359,27032.0,16235511.0
2013-04-18,11258,11596,11258,11502,82291,27600.0,16235511.0
2013-04-19,11356,11630,11023,11367,134869,27276.0,16235511.0
2013-04-22,11503,11503,10622,11130,108809,26707.0,16235511.0
2013-04-23,11118,11387,10919,11164,249973,26789.0,16235511.0
2013-04-24,11060,11364,10751,11130,325802,26707.0,16235511.0
2013-04-25,11062,11261,10927,11062,63063,26545.0,16235511.0
2013-04-26,10996,11195,10891,11096,45091,26626.0,16235511.0
2013-04-29,11160,11160,10687,11096,63300,26626.0,16235511.0
2013-04-30,11093,11157,10889,11028,30614,26464.0,16235511.0
2013-05-02,11024,11024,10815,10826,71465,25977.0,16235511.0
2013-05-03,10818,10958,10415,10555,165417,25327.0,16235511.0
2013-05-06,10546,10546,10137,10183,150939,24434.0,16235511.0
2013-05-07,10207,10347,9874,10183,88188,24434.0,16235511.0
2013-05-08,10139,10682,10139,10623,89486,25490.0,16235511.0
2013-05-09,10748,10888,10445,10893,56985,26139.0,16235511.0
2013-05-10,10891,11060,10686,10961,46458,26302.0,16235511.0
2013-05-13,10961,11160,10852,11096,53111,26626.0,16235511.0
2013-05-14,11090,11220,10478,10623,122724,25490.0,16235511.0
2013-05-15,10650,10954,10346,10352,125460,24840.0,16235511.0
2013-05-16,10546,10646,10307,10656,63363,25571.0,16235511.0
2013-05-20,10651,10651,10382,10487,32020,25165.0,16235511.0
2013-05-21,10485,10614,10450,10555,47643,25327.0,16235511.0
2013-05-22,10714,11192,10615,11028,141721,26464.0,16235511.0
2013-05-23,11293,11293,10815,10995,48850,26383.0,16235511.0
2013-05-24,10952,11022,10783,10893,36273,26139.0,16235511.0
2013-05-27,11025,11025,10751,10792,52336,25896.0,16235511.0
2013-05-28,10781,11388,10781,11299,148057,27113.0,16235511.0
2013-05-29,11386,11496,11053,11198,84079,26870.0,16235511.0
2013-05-30,11387,11796,11258,11333,254471,27194.0,16235511.0
2013-05-31,11699,13019,11500,13024,2116606,31253.0,16235511.0
2013-06-03,13518,14942,13219,14953,5531787,35880.0,16235511.0
2013-06-04,14943,15620,14335,15595,6607070,37423.0,16235511.0
2013-06-05,15020,15293,13735,14378,2624395,34500.0,16235511.0
2013-06-07,13996,14170,12746,13160,1942396,31578.0,16235511.0
2013-06-10,13155,13220,12104,12483,1576530,29955.0,16235511.0
2013-06-11,12512,13015,12039,12991,1831115,31172.0,16235511.0
2013-06-12,12718,13425,12648,13261,1511162,31822.0,16235511.0
2013-06-13,13121,13355,12374,12957,902702,31091.0,16235511.0
2013-06-14,12981,13220,12613,12957,543923,31091.0,16235511.0
2013-06-17,12818,13057,12519,12754,538188,30604.0,16235511.0
2013-06-18,12952,13699,12852,13261,1498311,31822.0,16235511.0
2013-06-19,13220,13593,13050,13464,1168053,32309.0,16235511.0
2013-06-20,13386,13894,12778,13904,1050545,33364.0,16235511.0
2013-06-21,13453,13662,13010,13498,730428,32390.0,16235511.0
2013-06-24,13487,13761,11864,11874,747741,28493.0,16235511.0
2013-06-25,11977,12211,10821,11604,797651,27844.0,16235511.0
2013-06-26,11633,11971,11160,11942,371884,28656.0,16235511.0
2013-06-27,12173,12343,11899,12179,270969,29224.0,16235511.0
2013-06-28,12275,12275,11767,11942,295679,28656.0,16235511.0
2013-07-01,11901,12140,11632,12111,194820,29062.0,16235511.0
2013-07-02,11932,12107,11698,11908,283034,28574.0,16235511.0
2013-07-03,11801,12209,11701,12145,314143,29143.0,16235511.0
2013-07-04,12275,12275,11837,12111,210753,29062.0,16235511.0
2013-07-05,12337,13417,12068,12855,1367827,30847.0,16235511.0
2013-07-08,12777,13050,12035,12314,1254145,29549.0,16235511.0
2013-07-09,12438,12946,12239,12957,456503,31091.0,16235511.0
2013-07-10,12948,13192,12410,12585,591833,30198.0,16235511.0
2013-07-11,12650,12854,12411,12720,481254,30523.0,16235511.0
2013-07-12,12711,13055,12069,12991,936341,31172.0,16235511.0
2013-07-15,12812,14201,12643,12788,2096202,30685.0,16235511.0
2013-07-16,12884,12884,12480,12720,375030,30523.0,16235511.0
2013-07-17,12648,12713,12404,12449,327567,29873.0,16235511.0
2013-07-18,12404,12613,12235,12280,291790,29467.0,16235511.0
2013-07-19,12339,12648,12210,12618,270125,30279.0,16235511.0
2013-07-22,12611,12746,12437,12517,246399,30036.0,16235511.0
2013-07-23,12719,12754,12520,12720,290537,30523.0,16235511.0
2013-07-24,12713,13356,12713,13092,976694,31416.0,16235511.0
2013-07-25,13122,13286,12778,12923,337278,31010.0,16235511.0
2013-07-26,12916,13125,12647,12652,243062,30360.0,16235511.0
2013-07-29,12913,12913,12340,12416,212965,29792.0,16235511.0
2013-07-30,12611,12611,12372,12517,186659,30036.0,16235511.0
2013-07-31,12440,12614,12340,12585,136162,30198.0,16235511.0
2013-08-01,12508,12946,12468,12788,239658,30685.0,16235511.0
2013-08-02,12785,13019,12650,13024,285587,31253.0,16235511.0
2013-08-05,13090,13388,12846,13160,567681,31578.0,16235511.0
2013-08-06,13049,13084,12676,12855,350503,30847.0,16235511.0
2013-08-07,12811,13010,12711,12821,255646,30766.0,16235511.0
2013-08-08,12854,13158,12376,12720,624640,30523.0,16235511.0
2013-08-09,12780,12780,12516,12686,651326,30442.0,16235511.0
2013-08-12,12945,13050,11795,11840,1488188,28412.0,16235511.0
2013-08-13,11698,11972,10273,10623,1527541,25490.0,16235511.0
2013-08-14,10653,10723,10419,10589,417372,25409.0,16235511.0
2013-08-16,10519,10653,10384,10420,292727,25003.0,16235511.0
2013-08-19,10379,10513,9806,10115,483845,24272.0,16235511.0
2013-08-20,10038,10412,9665,9675,311805,23217.0,16235511.0
2013-08-21,9706,9945,9198,9472,290591,22730.0,16235511.0
2013-08-22,9467,9502,8515,8660,560385,20781.0,16235511.0
2013-08-23,8618,8961,8553,8897,258984,21350.0,16235511.0
2013-08-26,8957,9764,8957,9202,430845,22080.0,16235511.0
2013-08-27,9128,9227,8829,8830,213850,21187.0,16235511.0
2013-08-28,8651,10145,8452,9269,2009904,22243.0,16235511.0
2013-08-29,9021,9394,8986,9066,347522,21756.0,16235511.0
2013-08-30,9060,9299,8960,9100,185920,21837.0,16235511.0
2013-09-02,9026,9429,9026,9236,152251,22161.0,16235511.0
2013-09-03,9224,9433,9060,9100,181163,21837.0,16235511.0
2013-09-04,9058,9123,8889,8999,190916,21593.0,16235511.0
2013-09-05,8991,9061,8727,8897,216820,21350.0,16235511.0
2013-09-06,8894,8993,8759,8830,118744,21187.0,16235511.0
2013-09-09,8789,8894,8620,8660,121969,20781.0,16235511.0
2013-09-10,8650,8824,8620,8660,116736,20781.0,16235511.0
2013-09-11,8725,8760,8550,8660,175090,20781.0,16235511.0
2013-09-12,8728,9027,8684,8863,179872,21269.0,16235511.0
2013-09-13,8927,9400,8892,8897,391970,21350.0,16235511.0
2013-09-16,8823,8993,8649,8694,153099,20863.0,16235511.0
2013-09-17,8690,9129,8690,8965,189703,21512.0,16235511.0
2013-09-23,8895,9029,8760,8796,129023,21106.0,16235511.0
2013-09-24,8792,8892,8683,8728,97799,20944.0,16235511.0
2013-09-25,8725,8894,8650,8660,136393,20781.0,16235511.0
2013-09-26,8584,8893,8584,8863,100046,21269.0,16235511.0
2013-09-27,8860,8960,8725,8796,87745,21106.0,16235511.0
2013-09-30,8886,8886,8582,8593,120889,20619.0,16235511.0
2013-10-01,8515,8684,8350,8525,152112,20457.0,16235511.0
2013-10-02,8759,8759,8350,8356,94839,20051.0,16235511.0
2013-10-04,7333,7402,7099,7104,2027791,17047.0,16235511.0
2013-10-07,7024,7099,6825,6935,372032,16641.0,16235511.0
2013-10-08,6961,6961,6428,6563,732999,15748.0,16235511.0
2013-10-10,6562,6562,5945,6110,1087694,14661.0,16235511.0
2013-10-11,6138,6272,6138,6218,266258,14920.0,16235511.0
2013-10-14,6278,6278,6104,6110,208751,14661.0,16235511.0
2013-10-15,6116,6231,6106,6137,223697,14726.0,16235511.0
2013-10-16,6153,6253,6004,6069,257561,14563.0,16235511.0
2013-10-17,6094,6228,6004,6089,168639,14612.0,16235511.0
2013-10-18,6145,6145,5876,5886,290938,14125.0,16235511.0
2013-10-21,5952,6047,5927,5968,151751,14320.0,16235511.0
2013-10-22,5946,6230,5926,6171,313403,14807.0,16235511.0
2013-10-23,6216,6235,6041,6116,174116,14677.0,16235511.0
2013-10-24,6183,6183,5909,6049,188210,14515.0,16235511.0
2013-10-25,6079,6158,5984,6164,126965,14791.0,16235511.0
2013-10-28,6182,6182,6043,6103,78817,14644.0,16235511.0
2013-10-29,6140,6155,6025,6056,31274,14531.0,16235511.0
2013-10-30,6091,6091,5891,6001,138332,14401.0,16235511.0
2013-10-31,5950,6005,5910,5961,104776,14303.0,16235511.0
2013-11-01,6010,6010,5866,5886,117473,14125.0,16235511.0
2013-11-04,5875,5965,5875,5920,76625,14206.0,16235511.0
2013-11-05,5913,5933,5813,5819,81189,13963.0,16235511.0
2013-11-06,5759,5814,5664,5670,99441,13605.0,16235511.0
2013-11-07,5743,6216,5668,5798,127764,13914.0,16235511.0
2013-11-08,5877,5902,5633,5683,80743,13638.0,16235511.0
2013-11-11,5551,5576,5362,5372,190621,12891.0,16235511.0
2013-11-12,5362,5481,5347,5372,81041,12891.0,16235511.0
2013-11-13,5452,5576,5352,5582,148509,13394.0,16235511.0
2013-11-14,5619,6371,5544,6252,775547,15002.0,16235511.0
2013-11-15,7102,7171,6798,7172,960643,17210.0,16235511.0
2013-11-18,7532,7806,6382,6428,1899831,15424.0,16235511.0
2013-11-19,6430,7366,6390,6834,3034582,16398.0,16235511.0
2013-11-20,6797,7848,6797,7848,2391333,18833.0,16235511.0
2013-11-21,8387,8685,7744,8153,3852083,19564.0,16235511.0
2013-11-22,8150,9161,7946,8390,4097711,20132.0,16235511.0
2013-11-25,8685,9023,8351,8660,1339709,20781.0,16235511.0
2013-11-26,8762,8826,7975,8424,897663,20213.0,16235511.0
2013-11-27,8317,8521,7779,8153,1150373,19564.0,16235511.0
2013-11-28,8148,8451,7809,7984,778197,19158.0,16235511.0
2013-11-29,7807,7836,6990,7409,1461319,17778.0,16235511.0
2013-12-02,7435,8481,7027,8491,2117909,20376.0,16235511.0
2013-12-03,8414,9430,8150,8728,3550632,20944.0,16235511.0
2013-12-04,8721,8921,7432,7443,1947373,17859.0,16235511.0
2013-12-05,7433,7976,7333,7747,1168743,18590.0,16235511.0
2013-12-06,7710,8652,7536,8119,1981418,19483.0,16235511.0
2013-12-09,6891,6891,6891,6901,83242,16560.0,16235511.0
2013-12-10,6120,6419,5876,5886,4487268,14125.0,16235511.0
2013-12-11,5878,5998,5778,5819,1148264,13963.0,16235511.0
2013-12-12,5547,5601,5113,5318,1151139,12761.0,16235511.0
2013-12-13,5308,5522,5244,5359,439091,12859.0,16235511.0
2013-12-16,5360,5425,4737,4912,664665,11787.0,16235511.0
