씨젠(096530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-10-12,39400,40400,38700,39750,210486,1042679.0,26230924.0
2015-10-13,40150,40900,39100,39200,249980,1028252.0,26230924.0
2015-10-14,38800,39200,38300,38300,236699,1004644.0,26230924.0
2015-10-15,37950,39550,37900,39000,193511,1023006.0,26230924.0
2015-10-16,39900,40350,39150,39550,222800,1037433.0,26230924.0
2015-10-19,39900,40650,39650,40000,184083,1049237.0,26230924.0
2015-10-20,40400,41150,39750,41100,198550,1078091.0,26230924.0
2015-10-21,40800,41850,39800,39850,239372,1045302.0,26230924.0
2015-10-22,39250,39750,38350,38450,371493,1008579.0,26230924.0
2015-10-23,39000,39700,38600,38700,211234,1015137.0,26230924.0
2015-10-26,39000,39700,38850,38950,229123,1021694.0,26230924.0
2015-10-27,38450,39200,36600,37250,512997,977102.0,26230924.0
2015-10-28,37600,40000,37350,39950,622006,1047925.0,26230924.0
2015-10-29,39950,41650,39300,40700,474662,1067599.0,26230924.0
2015-10-30,40200,40500,39300,39550,206942,1037433.0,26230924.0
2015-11-02,39950,39950,38500,39250,175037,1029564.0,26230924.0
2015-11-03,39300,39900,38250,39800,241972,1043991.0,26230924.0
2015-11-04,40500,42750,40350,42400,830825,1112191.0,26230924.0
2015-11-05,42800,44300,42150,43350,667108,1137111.0,26230924.0
2015-11-06,44800,44850,42500,42950,615486,1126618.0,26230924.0
2015-11-09,43200,43350,40000,40600,448223,1064976.0,26230924.0
2015-11-10,38650,39900,37800,39100,452711,1025629.0,26230924.0
2015-11-11,37500,38550,37000,38100,576245,999398.0,26230924.0
2015-11-12,38200,39050,37350,37800,306521,991529.0,26230924.0
2015-11-13,37100,37700,36050,36600,398405,960052.0,26230924.0
2015-11-16,35550,36500,34950,34950,305805,916771.0,26230924.0
2015-11-17,35900,36150,35400,35500,152964,931198.0,26230924.0
2015-11-18,35500,36550,35250,35500,157961,931198.0,26230924.0
2015-11-19,35800,36550,35800,35950,147997,943002.0,26230924.0
2015-11-20,36050,36300,35750,36250,125082,950871.0,26230924.0
2015-11-23,36700,37650,36400,37250,204941,977102.0,26230924.0
2015-11-24,37250,37250,36550,36850,122049,966610.0,26230924.0
2015-11-25,36550,37300,36150,36150,156051,948248.0,26230924.0
2015-11-26,36250,37250,35800,36800,261093,965298.0,26230924.0
2015-11-27,36750,37500,36300,37250,191310,977102.0,26230924.0
2015-11-30,37250,37250,36200,36200,144560,949559.0,26230924.0
2015-12-01,36200,36500,35900,36200,122136,949559.0,26230924.0
2015-12-02,36200,39350,36000,38800,547166,1017760.0,26230924.0
2015-12-03,38450,38700,37500,38100,243213,999398.0,26230924.0
2015-12-04,37150,37750,36900,36950,154560,969233.0,26230924.0
2015-12-07,37600,37700,36900,36900,102156,967921.0,26230924.0
2015-12-08,36900,37300,35950,36100,142571,946936.0,26230924.0
2015-12-09,36000,36400,35600,35600,123157,933821.0,26230924.0
2015-12-10,35600,36100,34100,34700,267474,910213.0,26230924.0
2015-12-11,34800,35350,34550,35300,158806,925952.0,26230924.0
2015-12-14,34800,34850,34100,34150,121654,895786.0,26230924.0
2015-12-15,35050,35750,34800,35200,163595,923329.0,26230924.0
2015-12-16,35550,36450,35300,35700,133145,936444.0,26230924.0
2015-12-17,35750,36050,34850,35300,203408,925952.0,26230924.0
2015-12-18,35000,36700,34950,36300,158523,952183.0,26230924.0
2015-12-21,36000,36700,35850,36100,79363,947048.0,26234020.0
2015-12-22,36750,36750,35200,35900,138505,941801.0,26234020.0
2015-12-23,36050,37650,35700,36150,207763,948360.0,26234020.0
2015-12-24,36300,36750,35500,35500,87230,931308.0,26234020.0
2015-12-28,35350,35700,34900,35500,96268,931308.0,26234020.0
2015-12-29,35350,37850,35350,37700,341090,989023.0,26234020.0
2015-12-30,38000,39000,37250,37850,287450,992958.0,26234020.0
2016-01-04,38600,39850,38350,38750,368633,1016568.0,26234020.0
2016-01-05,38750,39800,38400,39800,326826,1044114.0,26234020.0
2016-01-06,39950,43150,39450,43000,1107816,1128063.0,26234020.0
2016-01-07,42850,43050,40900,42000,528819,1101829.0,26234020.0
2016-01-08,40950,43250,40350,42800,399633,1122816.0,26234020.0
2016-01-11,43200,43450,40900,40900,320635,1072971.0,26234020.0
2016-01-12,40950,41300,39550,39900,257660,1046737.0,26234020.0
2016-01-13,40600,42150,39850,41650,272237,1092647.0,26234020.0
2016-01-14,40600,41500,40250,41500,211931,1088712.0,26234020.0
2016-01-15,42050,42500,39950,40300,270742,1057231.0,26234020.0
2016-01-18,39500,40700,38950,40250,217124,1055919.0,26234020.0
2016-01-19,39950,41650,39650,40950,266428,1074283.0,26234020.0
2016-01-20,40800,44400,40650,42050,1101642,1103141.0,26234020.0
2016-01-21,42250,42700,40800,40800,344133,1070348.0,26234020.0
2016-01-22,41100,41600,38250,39250,639241,1029685.0,26234020.0
2016-01-25,39100,39850,39050,39450,222391,1034932.0,26234020.0
2016-01-26,39300,40000,39200,39350,176004,1032309.0,26234020.0
2016-01-27,39500,39550,37000,37900,528999,994269.0,26234020.0
2016-01-28,37600,38450,37150,38000,154566,996893.0,26234020.0
2016-01-29,38000,38450,37300,38300,205631,1004763.0,26234020.0
2016-02-01,38550,39100,37950,38150,240487,1000828.0,26234020.0
2016-02-02,38150,39950,37950,39100,284329,1025750.0,26234020.0
2016-02-03,39000,39300,38400,39150,149275,1027062.0,26234020.0
2016-02-04,39400,39450,38150,39000,242408,1023127.0,26234020.0
2016-02-05,38650,38900,37850,37900,202287,994269.0,26234020.0
2016-02-11,36650,36950,35400,36100,379772,947048.0,26234020.0
2016-02-12,35300,35950,30900,32100,813184,842112.0,26234020.0
2016-02-15,32100,32700,30750,31650,454237,830307.0,26234020.0
2016-02-16,32100,32700,32050,32450,230065,851294.0,26234020.0
2016-02-17,32450,32750,30500,30500,357593,800138.0,26234020.0
2016-02-18,32200,33300,31650,32450,305123,851294.0,26234020.0
2016-02-19,32450,33900,31700,33450,206712,877528.0,26234020.0
2016-02-22,34200,35200,33750,34000,248256,891957.0,26234020.0
2016-02-23,34100,34350,32700,33400,250652,876216.0,26234020.0
2016-02-24,32800,33400,32200,32450,187427,851294.0,26234020.0
2016-02-25,32650,34500,32650,34050,326898,893268.0,26234020.0
2016-02-26,34500,34500,33400,34300,106015,899827.0,26234020.0
2016-02-29,34250,34250,33450,33900,102491,889333.0,26234020.0
2016-03-02,34000,34350,33600,33750,203173,885398.0,26234020.0
2016-03-03,33800,34200,33350,34200,173382,897203.0,26234020.0
2016-03-04,34400,36000,34100,35600,377108,933931.0,26234020.0
2016-03-07,35900,36150,34700,35000,205147,918191.0,26234020.0
2016-03-08,35300,35300,34050,34900,180481,915567.0,26234020.0
2016-03-09,34800,36500,34600,36000,303382,944425.0,26234020.0
2016-03-10,36350,36500,35100,36500,255641,957542.0,26234020.0
2016-03-11,36200,36750,35850,36000,180505,944425.0,26234020.0
2016-03-14,36600,36650,35700,35900,101141,941801.0,26234020.0
2016-03-15,35800,36350,35150,35300,91879,926061.0,26234020.0
2016-03-16,35300,36050,35150,35300,106447,926061.0,26234020.0
2016-03-17,35700,35700,35050,35200,96714,923438.0,26234020.0
2016-03-18,35500,36100,35450,35550,117033,932619.0,26234020.0
2016-03-21,35600,36350,35450,36200,116337,949672.0,26234020.0
2016-03-22,36050,36400,35800,36100,140767,947048.0,26234020.0
2016-03-23,36150,36400,35150,35200,146330,923438.0,26234020.0
2016-03-24,35200,35250,34250,34450,125185,903762.0,26234020.0
2016-03-25,34450,35000,34250,34350,80892,901139.0,26234020.0
2016-03-28,34350,34750,33850,34150,108784,895892.0,26234020.0
2016-03-29,34000,34400,33900,34350,102752,901139.0,26234020.0
2016-03-30,34500,34550,33900,34100,127840,894580.0,26234020.0
2016-03-31,34500,34550,33500,33600,149934,881463.0,26234020.0
2016-04-01,33600,34600,33500,34050,146518,893268.0,26234020.0
2016-04-04,34150,36650,33900,36650,458352,961477.0,26234020.0
2016-04-05,36300,37250,35800,36950,264361,969347.0,26234020.0
2016-04-06,36950,37000,35750,36250,236777,950983.0,26234020.0
2016-04-07,36350,37150,35500,37150,222481,974594.0,26234020.0
2016-04-08,37000,37500,36300,36850,131351,966724.0,26234020.0
2016-04-11,36850,37250,35500,35750,162929,937866.0,26234020.0
2016-04-12,35700,36750,35450,36300,113879,952295.0,26234020.0
2016-04-14,36750,37200,35500,37200,216590,975906.0,26234020.0
2016-04-15,37450,38650,37250,38300,555845,1004763.0,26234020.0
2016-04-18,38550,39000,38150,38350,310297,1006075.0,26234020.0
2016-04-19,38550,38600,37600,38000,235292,996893.0,26234020.0
2016-04-20,37950,38300,37300,37350,207626,979841.0,26234020.0
2016-04-21,37250,37450,36600,37450,164861,982464.0,26234020.0
2016-04-22,37450,37550,36700,36900,134827,968035.0,26234020.0
2016-04-25,36800,37700,36550,36900,160940,968035.0,26234020.0
2016-04-26,36650,37500,36650,36800,171253,965412.0,26234020.0
2016-04-27,37100,37100,35450,35450,331069,929996.0,26234020.0
2016-04-28,35450,35750,34500,34500,264813,905074.0,26234020.0
2016-04-29,34350,35100,34350,35050,122424,919502.0,26234020.0
2016-05-02,34500,35000,34000,34150,164148,895892.0,26234020.0
2016-05-03,34050,34850,34050,34800,128071,912944.0,26234020.0
2016-05-04,34450,35300,34450,35200,103531,923438.0,26234020.0
2016-05-09,35400,35400,33600,34800,92523,912944.0,26234020.0
2016-05-10,34500,35650,34500,35350,111731,927373.0,26234020.0
2016-05-11,35550,35550,34750,34950,82578,916879.0,26234020.0
2016-05-12,34700,35700,34550,35450,91679,929996.0,26234020.0
2016-05-13,35600,36200,35500,35750,140509,937866.0,26234020.0
2016-05-16,35100,35200,34500,34950,234780,916879.0,26234020.0
2016-05-17,35250,35250,33700,33950,221784,890645.0,26234020.0
2016-05-18,33900,33900,33000,33400,119748,876216.0,26234020.0
2016-05-19,33300,33900,33100,33500,110345,878840.0,26234020.0
2016-05-20,33350,33950,33150,33900,100057,889333.0,26234020.0
2016-05-23,34100,35400,34000,35300,220865,926061.0,26234020.0
2016-05-24,35400,35400,34300,34300,113548,899827.0,26234020.0
2016-05-25,34750,35100,34300,34450,122409,903762.0,26234020.0
2016-05-26,34500,34800,34200,34400,52303,902450.0,26234020.0
2016-05-27,34250,34950,34250,34450,59671,903762.0,26234020.0
2016-05-30,34800,35300,34200,35300,124001,926061.0,26234020.0
2016-05-31,35500,35700,34800,35650,162004,935243.0,26234020.0
2016-06-01,36000,36050,35500,35850,141214,940490.0,26234020.0
2016-06-02,35950,36300,35350,36300,177098,952295.0,26234020.0
2016-06-03,36500,36550,35500,35700,125183,936555.0,26234020.0
2016-06-07,35650,37000,35650,36300,287110,952295.0,26234020.0
2016-06-08,36500,37000,36150,36800,224527,965412.0,26234020.0
2016-06-09,37100,37100,35600,36900,156159,968035.0,26234020.0
2016-06-10,36900,36900,35950,36300,113742,952295.0,26234020.0
2016-06-13,36400,36950,35650,35700,125737,936555.0,26234020.0
2016-06-14,35600,36200,34900,35500,139084,931308.0,26234020.0
2016-06-15,35700,35750,34700,34850,89034,914256.0,26234020.0
2016-06-16,34950,35100,33600,34050,176015,893268.0,26234020.0
2016-06-17,34050,34900,34050,34550,101713,906385.0,26234020.0
2016-06-20,34300,35150,34300,35100,70028,920814.0,26234020.0
2016-06-21,34850,35150,34350,35100,85468,920814.0,26234020.0
2016-06-22,35200,35400,34700,34750,69327,911632.0,26234020.0
2016-06-23,34850,34850,33800,34000,106820,891957.0,26234020.0
2016-06-24,34400,34450,31500,32800,274989,860476.0,26234020.0
2016-06-27,31100,32600,31050,32500,186845,852606.0,26234020.0
2016-06-28,31850,33200,31850,32850,102518,861788.0,26234020.0
2016-06-29,33450,33450,32700,33400,132683,876216.0,26234020.0
2016-06-30,33550,33700,33050,33100,79086,868346.0,26234020.0
2016-07-01,33450,34200,33250,33600,139053,881463.0,26234020.0
2016-07-04,33900,34600,33750,34600,163020,907697.0,26234020.0
2016-07-05,40000,40800,37100,37200,3256219,975906.0,26234020.0
2016-07-06,36650,38000,36000,37500,882718,983776.0,26234020.0
2016-07-07,37650,37850,36800,36850,447314,966724.0,26234020.0
2016-07-08,36900,37600,36500,36500,425910,957542.0,26234020.0
2016-07-11,36800,37500,36700,36700,292936,962789.0,26234020.0
2016-07-12,37100,37250,36200,36450,308154,956230.0,26234020.0
2016-07-13,36700,37450,36300,36650,437917,961477.0,26234020.0
2016-07-14,36800,36950,36200,36450,231108,956230.0,26234020.0
2016-07-15,36650,36950,35350,35350,246264,927373.0,26234020.0
2016-07-18,35200,35950,35050,35700,158814,936555.0,26234020.0
2016-07-19,35800,36100,35550,35700,116448,936555.0,26234020.0
2016-07-20,35750,35750,35200,35200,116526,923438.0,26234020.0
2016-07-21,35800,36200,35550,35550,164635,932619.0,26234020.0
2016-07-22,35500,36150,35400,36150,104820,948360.0,26234020.0
2016-07-25,35800,36150,35550,35850,117545,940490.0,26234020.0
2016-07-26,35950,35950,35200,35300,110506,926061.0,26234020.0
2016-07-27,35150,35600,35100,35250,102668,924749.0,26234020.0
2016-07-28,35300,36250,35200,36250,165022,950983.0,26234020.0
2016-07-29,36250,36750,36100,36300,190885,952295.0,26234020.0
2016-08-01,36350,37550,36200,37350,357445,979841.0,26234020.0
2016-08-02,37350,37700,36500,36500,218740,957542.0,26234020.0
2016-08-03,36400,37350,36100,37300,214734,978529.0,26234020.0
2016-08-04,37400,37450,36850,37150,139131,974594.0,26234020.0
2016-08-05,37100,37200,35600,36050,331448,945736.0,26234020.0
2016-08-08,36550,37000,36150,36950,229020,969347.0,26234020.0
2016-08-09,37300,39050,37300,39000,1153882,1023127.0,26234020.0
2016-08-10,38700,39350,38350,39100,632832,1025750.0,26234020.0
2016-08-11,39450,39450,38450,38550,330233,1011321.0,26234020.0
2016-08-12,38850,39600,38750,39350,422381,1032309.0,26234020.0
2016-08-16,39500,40000,38900,39000,328872,1023127.0,26234020.0
2016-08-17,39150,39150,37600,38450,283914,1008698.0,26234020.0
2016-08-18,38350,39250,38250,39000,232549,1023127.0,26234020.0
2016-08-19,38700,39300,38100,39200,222940,1028374.0,26234020.0
2016-08-22,38800,39150,37650,37700,192484,989023.0,26234020.0
2016-08-23,37750,38350,37550,38300,145534,1004763.0,26234020.0
2016-08-24,38400,38550,37800,38350,104732,1006075.0,26234020.0
2016-08-25,38100,38250,37250,37350,165826,979841.0,26234020.0
2016-08-26,37650,37900,36800,36800,165297,965412.0,26234020.0
2016-08-29,36450,36650,35200,35400,278986,928684.0,26234020.0
2016-08-30,35600,35900,35250,35550,160036,932619.0,26234020.0
2016-08-31,35550,35550,34000,34400,312355,902450.0,26234020.0
2016-09-01,34250,35400,34150,35250,91939,924749.0,26234020.0
2016-09-02,35300,35950,34800,35650,90531,935243.0,26234020.0
2016-09-05,35600,35700,35150,35200,75019,923438.0,26234020.0
2016-09-06,35050,35150,34200,34400,168385,902450.0,26234020.0
2016-09-07,34650,34700,34050,34100,108496,894580.0,26234020.0
2016-09-08,34100,34750,34100,34700,125453,910320.0,26234020.0
2016-09-09,34000,34850,33950,34300,84326,899827.0,26234020.0
2016-09-12,33600,34150,33500,33700,104523,884086.0,26234020.0
2016-09-13,33900,34400,33900,34150,59149,895892.0,26234020.0
2016-09-19,34000,34450,34000,34200,34986,897203.0,26234020.0
2016-09-20,34100,34400,33800,34400,57558,902450.0,26234020.0
2016-09-21,34450,35000,34400,34900,66672,915567.0,26234020.0
2016-09-22,35100,35150,34600,35050,79029,919502.0,26234020.0
2016-09-23,35200,37750,35200,37650,467747,987711.0,26234020.0
2016-09-26,37500,37550,36850,37300,184379,978529.0,26234020.0
2016-09-27,37400,37650,36650,37550,167435,985087.0,26234020.0
2016-09-28,37650,37650,36750,37000,122721,970659.0,26234020.0
2016-09-29,37150,37200,36800,36900,84326,968035.0,26234020.0
2016-09-30,36850,36900,35400,35700,182402,936555.0,26234020.0
2016-10-04,35400,36600,35150,36000,110661,944425.0,26234020.0
2016-10-05,35850,36150,35050,35500,104478,931308.0,26234020.0
2016-10-06,35700,36450,35550,36450,102504,956230.0,26234020.0
2016-10-07,36200,36600,35200,35400,109628,928684.0,26234020.0
2016-10-10,35400,36200,34750,35950,107359,943113.0,26234020.0
2016-10-11,36000,36350,35050,35100,110616,920814.0,26234020.0
2016-10-12,35100,35200,34500,35200,78487,923438.0,26234020.0
2016-10-13,35200,35350,34700,34700,75016,910320.0,26234020.0
2016-10-14,34600,35200,34500,34550,79581,906385.0,26234020.0
2016-10-17,34650,35000,34250,34300,82558,899827.0,26234020.0
2016-10-18,34200,35150,34150,34800,65439,912944.0,26234020.0
2016-10-19,35000,35800,34950,35700,101671,936555.0,26234020.0
2016-10-20,35750,35950,35050,35200,57338,923438.0,26234020.0
2016-10-21,35150,35750,34900,35600,89119,933931.0,26234020.0
2016-10-24,35650,35900,35150,35300,69945,926061.0,26234020.0
2016-10-25,35350,35750,32900,32900,411199,863099.0,26234020.0
2016-10-26,32300,33450,32300,33300,153564,873593.0,26234020.0
2016-10-27,33050,34850,33050,34650,156042,909009.0,26234020.0
2016-10-28,34300,34500,32800,32800,163404,860476.0,26234020.0
2016-10-31,32800,33000,30300,30300,548256,794891.0,26234020.0
2016-11-01,29850,31500,29850,31300,324385,821125.0,26234020.0
2016-11-02,31000,31800,29800,29950,268496,785709.0,26234020.0
2016-11-03,29700,30900,29500,30600,143089,802761.0,26234020.0
2016-11-04,32000,32000,30500,31400,273236,823748.0,26234020.0
2016-11-07,31900,32200,31150,32100,202180,842112.0,26234020.0
2016-11-08,32300,32400,31300,31500,123161,826372.0,26234020.0
2016-11-09,31800,32050,29900,30800,353339,808008.0,26234020.0
2016-11-10,31850,32650,31700,32600,194201,855229.0,26234020.0
2016-11-11,32100,32600,31700,32200,105142,844735.0,26234020.0
2016-11-14,32200,32550,31850,32050,68524,840800.0,26234020.0
2016-11-15,32000,32500,31900,32200,70014,844735.0,26234020.0
2016-11-16,32700,33150,32500,32900,91177,863099.0,26234020.0
2016-11-17,32900,32900,32250,32600,45661,855229.0,26234020.0
2016-11-18,32600,32650,32050,32200,49956,844735.0,26234020.0
2016-11-21,32000,32400,31050,32100,85904,842112.0,26234020.0
2016-11-22,32150,32550,31900,32550,75518,853917.0,26234020.0
2016-11-23,32500,32650,31550,31600,76774,828995.0,26234020.0
2016-11-24,31350,32050,30450,31700,155728,831618.0,26234020.0
2016-11-25,31300,32500,31100,32400,88880,849982.0,26234020.0
2016-11-28,32400,32950,32300,32550,87005,853917.0,26234020.0
2016-11-29,32200,32800,31900,31900,58779,836865.0,26234020.0
2016-11-30,32200,32250,31450,32250,66989,846047.0,26234020.0
2016-12-01,31900,32500,31500,32200,59336,844735.0,26234020.0
2016-12-02,32200,32550,31750,31900,34557,836865.0,26234020.0
2016-12-05,31750,32400,31700,32100,76018,842112.0,26234020.0
2016-12-06,32100,33100,32100,32850,102055,861788.0,26234020.0
2016-12-07,32800,33400,31750,33250,158133,872281.0,26234020.0
2016-12-08,33250,33450,32900,33050,79371,867034.0,26234020.0
2016-12-09,32950,34050,32900,33900,133859,889333.0,26234020.0
2016-12-12,34250,34350,33950,34300,67614,899827.0,26234020.0
2016-12-13,34300,34500,34000,34400,55626,902450.0,26234020.0
2016-12-14,34650,34650,33750,34100,59705,894580.0,26234020.0
2016-12-15,34000,34500,33800,34050,64036,893268.0,26234020.0
2016-12-16,34050,34150,33600,33750,55271,885398.0,26234020.0
2016-12-19,33700,34400,33700,34100,59084,894580.0,26234020.0
2016-12-20,34100,34300,33950,34050,51243,893268.0,26234020.0
2016-12-21,34000,34250,33750,34050,43381,893268.0,26234020.0
2016-12-22,34250,34250,33800,33900,37244,889333.0,26234020.0
2016-12-23,33900,34400,33700,34400,45489,902450.0,26234020.0
2016-12-26,34450,34700,34250,34400,39156,902450.0,26234020.0
2016-12-27,34600,35150,34300,34850,123783,914256.0,26234020.0
2016-12-28,34850,35550,34650,35300,101997,926061.0,26234020.0
2016-12-29,34950,35200,34650,34950,58060,916879.0,26234020.0
2017-01-02,35050,35600,34850,35000,80930,918191.0,26234020.0
2017-01-03,34750,35500,34750,35050,67277,919502.0,26234020.0
2017-01-04,35400,35400,35000,35050,98193,919502.0,26234020.0
2017-01-05,35750,36500,35400,35800,268536,939178.0,26234020.0
2017-01-06,36100,36850,35800,36600,258246,960165.0,26234020.0
2017-01-09,36900,36900,35950,35950,152694,943113.0,26234020.0
2017-01-10,36050,36100,35000,35050,131228,919502.0,26234020.0
2017-01-11,35100,35300,34500,34700,107536,910320.0,26234020.0
2017-01-12,34300,34950,34250,34900,79959,915567.0,26234020.0
2017-01-13,34700,35350,34600,34700,64541,910320.0,26234020.0
2017-01-16,34750,35100,34000,34400,63803,902450.0,26234020.0
2017-01-17,34550,34800,34200,34550,33458,906385.0,26234020.0
2017-01-18,34350,34850,34300,34450,36798,903762.0,26234020.0
2017-01-19,34700,34800,33800,33850,77772,888022.0,26234020.0
2017-01-20,33800,34100,33350,33500,69083,878840.0,26234020.0
2017-01-23,33600,34450,33400,34200,80191,897203.0,26234020.0
2017-01-24,34100,34300,33450,33550,55812,880151.0,26234020.0
2017-01-25,33400,33800,33150,33500,42172,878840.0,26234020.0
2017-01-26,33550,33700,33200,33550,34982,880151.0,26234020.0
2017-01-31,33550,34000,33500,33800,40777,886710.0,26234020.0
2017-02-01,34350,35000,33950,34900,94448,915567.0,26234020.0
2017-02-02,34900,35200,34400,34400,64632,902450.0,26234020.0
2017-02-03,34200,34800,33650,34000,67088,891957.0,26234020.0
2017-02-06,33900,34200,33350,33900,66739,889333.0,26234020.0
2017-02-07,33950,34250,33450,33600,63103,881463.0,26234020.0
2017-02-08,33450,33900,33450,33650,35214,882775.0,26234020.0
2017-02-09,33650,33800,32800,33100,104582,868346.0,26234020.0
2017-02-10,33100,33400,33000,33000,52037,865723.0,26234020.0
2017-02-13,33000,33150,32600,32700,72423,857852.0,26234020.0
2017-02-14,32800,33250,32550,33250,67468,872281.0,26234020.0
2017-02-15,33300,33800,33200,33750,84255,885398.0,26234020.0
2017-02-16,33850,33900,33450,33700,37038,884086.0,26234020.0
2017-02-17,33850,34300,33600,34000,112106,891957.0,26234020.0
2017-02-20,34450,34450,33900,33950,44298,890645.0,26234020.0
2017-02-21,33900,34250,33850,33950,54738,890645.0,26234020.0
2017-02-22,34050,34200,33900,34050,59827,893268.0,26234020.0
2017-02-23,34300,34300,33250,33250,96855,872281.0,26234020.0
2017-02-24,33350,33850,33100,33600,51173,881463.0,26234020.0
2017-02-27,33650,34500,33600,34450,111291,903762.0,26234020.0
2017-02-28,34550,34600,34050,34400,61503,902450.0,26234020.0
2017-03-02,34600,34650,33650,33800,68350,886710.0,26234020.0
2017-03-03,33750,33750,32800,33050,81146,867034.0,26234020.0
2017-03-06,33000,33650,33000,33450,37393,877528.0,26234020.0
2017-03-07,33300,33700,33100,33550,29119,880151.0,26234020.0
2017-03-08,33500,33500,32750,32850,85064,861788.0,26234020.0
2017-03-09,32950,33250,32800,33100,36408,868346.0,26234020.0
2017-03-10,33100,33600,32650,33600,69413,881463.0,26234020.0
2017-03-13,33650,33650,33050,33450,44847,877528.0,26234020.0
2017-03-14,33350,33450,32900,32950,43027,864411.0,26234020.0
2017-03-15,32950,32950,32450,32550,77473,853917.0,26234020.0
2017-03-16,32900,32900,32400,32600,43099,855229.0,26234020.0
2017-03-17,32500,32800,32450,32750,65839,859164.0,26234020.0
2017-03-20,32800,33000,32600,32750,43257,859164.0,26234020.0
2017-03-21,32900,33150,32700,33050,53703,867034.0,26234020.0
2017-03-22,33000,33050,32500,32550,55658,853917.0,26234020.0
2017-03-23,32550,32650,32300,32450,41518,851294.0,26234020.0
2017-03-24,32450,32650,32200,32300,46422,847359.0,26234020.0
2017-03-27,32300,32750,32250,32550,35286,853917.0,26234020.0
2017-03-28,32800,32850,32350,32500,54534,852606.0,26234020.0
2017-03-29,32500,32650,31850,32250,75155,846047.0,26234020.0
2017-03-30,32450,32750,32400,32650,49235,856541.0,26234020.0
2017-03-31,32900,32950,32550,32900,43770,863099.0,26234020.0
2017-04-03,33050,33500,32900,33500,77644,878840.0,26234020.0
2017-04-04,33450,33650,33200,33600,77954,881463.0,26234020.0
2017-04-05,33800,34250,33700,34100,101235,894580.0,26234020.0
2017-04-06,34050,34200,33650,34200,51034,897203.0,26234020.0
2017-04-07,34350,34500,33950,34000,54013,891957.0,26234020.0
2017-04-10,33900,33900,33300,33450,58699,877528.0,26234020.0
2017-04-11,33300,34150,33300,33950,86753,890645.0,26234020.0
2017-04-12,33950,34150,33750,34050,63435,893268.0,26234020.0
2017-04-13,34250,34950,33750,34950,152081,916879.0,26234020.0
2017-04-14,34600,35150,34600,34900,80962,915567.0,26234020.0
2017-04-17,35150,35300,34750,35250,92175,924749.0,26234020.0
2017-04-18,35350,36000,33250,35900,191816,941801.0,26234020.0
2017-04-19,35900,36200,35500,36150,85666,948360.0,26234020.0
2017-04-20,36200,36650,35850,36450,141320,956230.0,26234020.0
2017-04-21,36600,36600,35400,35450,156369,929996.0,26234020.0
2017-04-24,35450,36050,35150,35650,67915,935243.0,26234020.0
2017-04-25,35550,36000,35550,35800,47644,939178.0,26234020.0
2017-04-26,35800,36100,35700,36050,62795,945736.0,26234020.0
2017-04-27,35950,36100,35450,36100,92773,947048.0,26234020.0
2017-04-28,36100,36100,35600,35650,57195,935243.0,26234020.0
2017-05-02,35650,35700,35250,35250,37953,924749.0,26234020.0
2017-05-04,35200,36200,35200,36200,79388,949672.0,26234020.0
2017-05-08,36400,37100,36100,36750,123937,964100.0,26234020.0
2017-05-10,36900,36950,36100,36100,103400,947048.0,26234020.0
2017-05-11,36550,37000,36500,36700,92717,962789.0,26234020.0
2017-05-12,36800,37550,36500,37350,185765,979841.0,26234020.0
2017-05-15,37600,38100,37150,37750,130263,990334.0,26234020.0
2017-05-16,37400,38000,37400,37750,113547,990334.0,26234020.0
2017-05-17,37600,38200,37200,37850,109465,992958.0,26234020.0
2017-05-18,37350,37800,36700,37050,93331,971970.0,26234020.0
2017-05-19,37400,37600,37050,37150,42746,974594.0,26234020.0
2017-05-22,36850,37200,36500,36650,78858,961477.0,26234020.0
2017-05-23,37100,37900,37000,37050,151312,971970.0,26234020.0
2017-05-24,37450,39400,37400,38850,374685,1019192.0,26234020.0
2017-05-25,39100,39850,38900,39850,247635,1045426.0,26234020.0
2017-05-26,40150,40150,39400,40000,170908,1049361.0,26234020.0
2017-05-29,40000,40000,39250,39450,117243,1034932.0,26234020.0
2017-05-30,40050,40050,38950,38950,99382,1021815.0,26234020.0
2017-05-31,39150,39750,38650,38850,176317,1019192.0,26234020.0
2017-06-01,39150,39950,39050,39650,119464,1040179.0,26234020.0
2017-06-02,39800,39950,39400,39850,87506,1045426.0,26234020.0
2017-06-05,39950,39950,38850,39550,92053,1037555.0,26234020.0
2017-06-07,39300,39500,38600,38800,139827,1017880.0,26234020.0
2017-06-08,38850,40300,38850,40200,217668,1054608.0,26234020.0
2017-06-09,40350,40950,39800,39850,133099,1045426.0,26234020.0
2017-06-12,39750,39800,38650,38650,117215,1013945.0,26234020.0
2017-06-13,38950,39300,38450,39050,104383,1024438.0,26234020.0
2017-06-14,39750,39750,38900,39250,107675,1029685.0,26234020.0
2017-06-15,39450,39700,38500,38850,90404,1019192.0,26234020.0
2017-06-16,38900,38950,37800,37850,127988,992958.0,26234020.0
2017-06-19,37850,38550,37800,38200,59129,1002140.0,26234020.0
2017-06-20,38300,38550,37250,37350,109234,979841.0,26234020.0
2017-06-21,37450,39000,37450,38850,110802,1019192.0,26234020.0
2017-06-22,39000,39000,37200,37400,134995,981152.0,26234020.0
2017-06-23,37300,38100,37300,37550,47575,985087.0,26234020.0
