아진엑스텍(059120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-12,7810,7920,7030,7500,124936,42225.0,5630000.0
2017-01-13,7550,7690,7270,7350,22239,41380.0,5630000.0
2017-01-16,7320,7440,7240,7330,20076,41268.0,5630000.0
2017-01-17,7520,7590,7160,7470,22024,42056.0,5630000.0
2017-01-18,7510,7510,7250,7350,7917,41380.0,5630000.0
2017-01-19,7330,7330,7130,7260,27453,40874.0,5630000.0
2017-01-20,7200,7360,7160,7360,8326,41437.0,5630000.0
2017-01-23,7320,7360,7100,7230,21575,40705.0,5630000.0
2017-01-24,7380,7380,7130,7240,5087,40761.0,5630000.0
2017-01-25,7430,7430,7160,7210,8279,40592.0,5630000.0
2017-01-26,7300,7300,7100,7260,14826,40874.0,5630000.0
2017-01-31,7420,7420,7170,7260,6094,40874.0,5630000.0
2017-02-01,7260,7380,7140,7220,11846,40649.0,5630000.0
2017-02-02,7100,7220,7100,7160,12953,40311.0,5630000.0
2017-02-03,7250,7410,7160,7230,25534,40705.0,5630000.0
2017-02-06,7350,7350,7150,7220,7696,40649.0,5630000.0
2017-02-07,7280,7290,7060,7170,11126,40367.0,5630000.0
2017-02-08,7240,7240,7000,7140,5916,40198.0,5630000.0
2017-02-09,7140,7230,7040,7130,8483,40142.0,5630000.0
2017-02-10,7250,7500,7000,7190,30293,40480.0,5630000.0
2017-02-13,7280,7280,7180,7230,7741,40705.0,5630000.0
2017-02-14,7200,7240,6930,6930,32597,39016.0,5630000.0
2017-02-15,6900,7000,6890,7000,11003,39410.0,5630000.0
2017-02-16,7070,7130,6960,7130,14097,40142.0,5630000.0
2017-02-17,7130,7240,7040,7230,20733,40705.0,5630000.0
2017-02-20,7150,7390,7150,7330,14365,41268.0,5630000.0
2017-02-21,7380,7420,7300,7300,4658,41099.0,5630000.0
2017-02-22,7310,7390,7180,7180,8407,40423.0,5630000.0
2017-02-23,7180,7370,7080,7190,12680,40480.0,5630000.0
2017-02-24,7260,7260,7000,7100,22493,39973.0,5630000.0
2017-02-27,7160,7260,6980,7240,18454,40761.0,5630000.0
2017-02-28,7290,7290,7120,7170,3656,40367.0,5630000.0
2017-03-02,7200,7200,7010,7020,6736,39523.0,5630000.0
2017-03-03,7070,7100,6800,7000,20092,39410.0,5630000.0
2017-03-06,7060,7060,6850,6910,10956,38903.0,5630000.0
2017-03-07,6960,7080,6730,7000,29776,39410.0,5630000.0
2017-03-08,7090,7170,6960,7040,9561,39635.0,5630000.0
2017-03-09,7120,7210,6980,7170,10299,40367.0,5630000.0
2017-03-10,7170,7170,6930,7040,10406,39635.0,5630000.0
2017-03-13,7090,7260,7070,7210,8561,40592.0,5630000.0
2017-03-14,7250,7260,7060,7260,10848,40874.0,5630000.0
2017-03-15,7250,7690,7250,7650,62593,43070.0,5630000.0
2017-03-16,7750,8140,7660,8000,58449,45040.0,5630000.0
2017-03-17,8060,8390,7910,8390,50212,47236.0,5630000.0
2017-03-20,9220,9230,8140,8450,104375,47574.0,5630000.0
2017-03-21,8470,8770,8400,8620,34032,48531.0,5630000.0
2017-03-22,8710,8730,8210,8410,28129,47348.0,5630000.0
2017-03-23,8310,8460,8000,8190,29890,46110.0,5630000.0
2017-03-24,8290,8300,8090,8260,14979,46504.0,5630000.0
2017-03-27,8340,8490,7950,7970,15425,44871.0,5630000.0
2017-03-28,7990,8080,7750,8050,68656,45322.0,5630000.0
2017-03-29,8060,8090,7920,8020,16535,45153.0,5630000.0
2017-03-30,8090,8170,8010,8090,10909,45547.0,5630000.0
2017-03-31,8090,8200,7910,8150,9827,45884.0,5630000.0
2017-04-03,8140,8390,8090,8350,20429,47010.0,5630000.0
2017-04-04,8350,8400,8100,8130,29520,45772.0,5630000.0
2017-04-05,8030,8240,7970,8100,37304,45603.0,5630000.0
2017-04-06,8090,8190,7950,8120,32995,45716.0,5630000.0
2017-04-07,8160,8580,8100,8490,62843,47799.0,5630000.0
2017-04-10,8490,8590,8200,8250,40664,46448.0,5630000.0
2017-04-11,8220,8370,8070,8350,40668,47010.0,5630000.0
2017-04-12,8440,8450,8270,8310,12119,46785.0,5630000.0
2017-04-13,8320,8430,8160,8380,14967,47179.0,5630000.0
2017-04-14,8460,8600,8350,8450,56819,47574.0,5630000.0
2017-04-17,8450,8590,8350,8480,23804,47742.0,5630000.0
2017-04-18,8400,8580,8350,8500,22207,47855.0,5630000.0
2017-04-19,8550,8750,8410,8710,38105,49037.0,5630000.0
2017-04-20,8930,8940,8200,8540,41917,48080.0,5630000.0
2017-04-21,8530,10750,8510,8850,2297087,49826.0,5630000.0
2017-04-24,8840,8870,8510,8730,163283,49150.0,5630000.0
2017-04-25,8840,9880,8730,9110,1031466,51289.0,5630000.0
2017-04-26,9180,10950,9170,10400,2980609,58552.0,5630000.0
2017-04-27,10200,10400,9900,10100,562641,56863.0,5630000.0
2017-04-28,10100,11150,9910,10250,1181389,57708.0,5630000.0
2017-05-02,10450,10850,10300,10750,321721,60522.0,5630000.0
2017-05-04,10800,11650,10700,11650,427999,65590.0,5630000.0
2017-05-08,11550,12300,11350,11850,407321,66716.0,5630000.0
2017-05-10,11700,12000,11500,11750,179919,66152.0,5630000.0
2017-05-11,11650,12100,11300,11600,204931,65308.0,5630000.0
2017-05-12,11600,11750,10950,11200,178204,63056.0,5630000.0
2017-05-15,11250,11500,10850,11150,196962,62774.0,5630000.0
2017-05-16,11250,11950,11000,11900,267554,66997.0,5630000.0
2017-05-17,11800,12100,11550,11750,196290,66152.0,5630000.0
2017-05-18,12150,13050,11750,12100,1343060,68123.0,5630000.0
2017-05-19,12350,12500,12000,12100,261290,68123.0,5630000.0
2017-05-22,12100,12450,12000,12300,145872,69249.0,5630000.0
2017-05-23,12350,13150,12050,13000,506743,73190.0,5630000.0
2017-05-24,13100,13150,12500,12500,237723,70375.0,5630000.0
2017-05-25,12600,12900,12050,12200,207248,68686.0,5630000.0
2017-05-26,12150,12850,12150,12450,118481,70094.0,5630000.0
2017-05-29,12600,12700,11950,12450,152140,70094.0,5630000.0
2017-05-30,12350,12600,12150,12150,108340,68404.0,5630000.0
2017-05-31,12450,12450,12000,12100,152861,68123.0,5630000.0
2017-06-01,12200,12250,11400,11650,203850,65590.0,5630000.0
2017-06-02,11600,12100,11600,11850,142964,66716.0,5630000.0
2017-06-05,11850,11900,11350,11400,128480,64182.0,5630000.0
2017-06-07,11400,11650,11300,11650,110309,65590.0,5630000.0
2017-06-08,11650,12900,11600,12750,323602,71782.0,5630000.0
2017-06-09,12650,13050,12400,12650,158034,71220.0,5630000.0
2017-06-12,12500,12950,12300,12800,98640,72064.0,5630000.0
2017-06-13,12800,13550,12750,13300,327294,74879.0,5630000.0
2017-06-14,13250,13300,12800,13100,143920,73753.0,5630000.0
2017-06-15,12950,13150,12700,12800,86209,72064.0,5630000.0
2017-06-16,12700,12950,12000,12450,133463,70094.0,5630000.0
2017-06-19,12300,12600,12200,12400,64651,69812.0,5630000.0
2017-06-20,12600,12650,12050,12050,69511,67842.0,5630000.0
2017-06-21,12050,12150,11650,11900,69049,66997.0,5630000.0
2017-06-22,11750,12250,11650,11650,51341,65590.0,5630000.0
2017-06-23,11900,12600,11700,12350,145479,69530.0,5630000.0
2017-06-26,12500,12900,12250,12900,107933,72627.0,5630000.0
2017-06-27,12900,13050,12550,12800,82072,72064.0,5630000.0
2017-06-28,12700,13150,12400,12500,141105,70375.0,5630000.0
2017-06-29,12550,12700,12250,12700,90409,71501.0,5630000.0
2017-06-30,12600,12700,11850,12250,145890,68968.0,5630000.0
2017-07-03,12400,12400,11900,12150,51876,68404.0,5630000.0
2017-07-04,12150,12350,11750,12050,32734,67842.0,5630000.0
2017-07-05,12050,12250,11650,12000,71662,67560.0,5630000.0
2017-07-06,11950,12200,11700,11950,52474,67278.0,5630000.0
2017-07-07,11800,12000,11700,11950,40740,67278.0,5630000.0
2017-07-10,11950,12000,11550,11600,87501,65308.0,5630000.0
2017-07-11,11600,11900,11450,11900,39449,66997.0,5630000.0
2017-07-12,11800,12000,11150,11250,120740,63338.0,5630000.0
2017-07-13,11250,12350,11250,11950,185695,67278.0,5630000.0
2017-07-14,12000,12150,11500,11800,71238,66434.0,5630000.0
2017-07-17,11950,13200,11950,12850,364672,72346.0,5630000.0
2017-07-18,12800,13050,12500,12900,123321,72627.0,5630000.0
2017-07-19,12850,13250,12750,13150,150712,74034.0,5630000.0
2017-07-20,13200,13400,12700,13000,147391,73190.0,5630000.0
2017-07-21,13050,13150,12750,13100,92197,73753.0,5630000.0
2017-07-24,13000,13000,12500,12700,134310,71501.0,5630000.0
2017-07-25,12750,13800,12750,13550,455318,76286.0,5630000.0
2017-07-26,13550,13750,13200,13600,215598,76568.0,5630000.0
2017-07-27,13600,14400,13450,14350,309858,80790.0,5630000.0
2017-07-28,14400,14400,13400,13400,214356,75442.0,5630000.0
2017-07-31,13050,13500,12850,13050,145627,73472.0,5630000.0
2017-08-01,13150,13500,12750,13150,113270,74034.0,5630000.0
2017-08-02,13100,13400,13000,13150,77914,74034.0,5630000.0
2017-08-03,12950,13250,11800,11950,239326,67278.0,5630000.0
2017-08-04,11850,12200,11700,12100,146921,68123.0,5630000.0
2017-08-07,11950,12350,11950,11950,79207,67278.0,5630000.0
2017-08-08,12100,13300,11950,13150,426731,74034.0,5630000.0
2017-08-09,12850,13150,12300,12400,192327,69812.0,5630000.0
2017-08-10,12050,12350,11350,11900,310580,66997.0,5630000.0
2017-08-11,11550,12400,11500,12050,158547,67842.0,5630000.0
2017-08-14,12200,12300,11900,12100,82325,68123.0,5630000.0
2017-08-16,12050,12400,12050,12200,80017,68686.0,5630000.0
2017-08-17,12300,12850,12100,12700,152788,71501.0,5630000.0
2017-08-18,12500,12750,12300,12650,89723,71220.0,5630000.0
2017-08-21,12700,12950,12400,12650,81514,71220.0,5630000.0
2017-08-22,12750,12800,12350,12650,66109,71220.0,5630000.0
2017-08-23,12750,12900,12350,12450,76209,70094.0,5630000.0
2017-08-24,12450,12550,12150,12300,116060,69249.0,5630000.0
2017-08-25,12150,12350,11650,11900,172462,66997.0,5630000.0
2017-08-28,11800,12000,11450,11600,112651,65308.0,5630000.0
2017-08-29,11500,11700,11300,11700,90447,65871.0,5630000.0
2017-08-30,11650,12100,11450,11700,126423,65871.0,5630000.0
2017-08-31,11800,12100,11550,12100,86053,68123.0,5630000.0
2017-09-01,12200,12350,11900,12100,105642,68123.0,5630000.0
2017-09-04,11450,11900,11450,11600,93125,65308.0,5630000.0
2017-09-05,11800,11950,11400,11450,112025,64464.0,5630000.0
2017-09-06,11400,11700,11400,11650,71790,65590.0,5630000.0
2017-09-07,11750,12150,11550,12000,122524,67560.0,5630000.0
2017-09-08,12050,12150,11800,12000,59909,67560.0,5630000.0
2017-09-11,11950,12250,11650,11800,121344,66434.0,5630000.0
2017-09-12,11800,11900,10800,10950,356933,61648.0,5630000.0
2017-09-13,10950,11050,10350,10400,306331,58552.0,5630000.0
2017-09-14,10400,10500,10050,10150,179651,57144.0,5630000.0
2017-09-15,10150,10300,9980,10150,100564,57144.0,5630000.0
2017-09-18,10150,10400,9990,10300,72670,57989.0,5630000.0
2017-09-19,10350,10450,10050,10050,55619,56582.0,5630000.0
2017-09-20,10100,10100,9370,9380,162106,52809.0,5630000.0
2017-09-21,9440,9440,8940,9000,105657,50670.0,5630000.0
2017-09-22,9120,9150,8650,8710,128545,49037.0,5630000.0
2017-09-25,8760,8910,8400,8560,99705,48193.0,5630000.0
2017-09-26,8310,8790,8310,8610,73858,48474.0,5630000.0
2017-09-27,8600,9160,8560,9080,86092,51120.0,5630000.0
2017-09-28,9050,9100,8870,9100,43955,51233.0,5630000.0
2017-09-29,9100,9100,8890,8930,39126,50276.0,5630000.0
2017-10-10,8980,9050,8610,8760,56599,49319.0,5630000.0
2017-10-11,8760,9150,8710,9060,42688,51008.0,5630000.0
2017-10-12,9250,9850,9250,9620,264243,54161.0,5630000.0
2017-10-13,9680,9680,9280,9290,72721,52303.0,5630000.0
2017-10-16,9160,9240,8910,9050,63995,50952.0,5630000.0
2017-10-17,9050,9250,9050,9230,21787,51965.0,5630000.0
2017-10-18,9230,9260,8970,8990,40691,50614.0,5630000.0
2017-10-19,8990,9120,8850,8990,35711,50614.0,5630000.0
2017-10-20,9000,9090,8940,9050,17341,50952.0,5630000.0
2017-10-23,9050,9150,8990,9050,32367,50952.0,5630000.0
2017-10-24,9010,9160,8970,9030,40402,50839.0,5630000.0
2017-10-25,9080,9520,9050,9350,72951,52640.0,5630000.0
2017-10-26,9430,9430,9200,9200,31797,51796.0,5630000.0
2017-10-27,9200,9300,9170,9190,22199,51740.0,5630000.0
2017-10-30,9280,9280,9070,9190,33954,51740.0,5630000.0
2017-10-31,9190,9260,9100,9190,16138,51740.0,5630000.0
2017-11-01,9190,9300,9190,9220,24668,51909.0,5630000.0
2017-11-02,9260,9560,9190,9400,46303,52922.0,5630000.0
2017-11-03,9490,9570,9420,9460,27677,53260.0,5630000.0
2017-11-06,9490,9830,9460,9820,99933,55287.0,5630000.0
2017-11-07,9870,9950,9660,9670,57994,54442.0,5630000.0
2017-11-08,9650,9700,9550,9700,36791,54611.0,5630000.0
2017-11-09,9800,9800,9560,9600,21170,54048.0,5630000.0
2017-11-10,9600,9910,9530,9800,44101,55174.0,5630000.0
2017-11-13,9970,10900,9850,10100,274075,56863.0,5630000.0
2017-11-14,10200,10700,10150,10200,137615,57426.0,5630000.0
2017-11-15,10200,10200,9760,9800,130232,55174.0,5630000.0
2017-11-16,9810,10300,9700,10100,66856,56863.0,5630000.0
2017-11-17,10250,10350,9920,10100,48365,56863.0,5630000.0
2017-11-20,10100,10500,10000,10100,78104,56863.0,5630000.0
2017-11-21,10100,10250,9770,9900,84177,55737.0,5630000.0
2017-11-22,9900,10450,9760,10350,134041,58270.0,5630000.0
2017-11-23,10350,11150,10150,11150,201111,62774.0,5630000.0
2017-11-24,11150,11450,10900,11250,219783,63338.0,5630000.0
2017-11-27,11400,11600,11200,11500,210504,64745.0,5630000.0
2017-11-28,11300,11550,10900,11300,132789,63619.0,5630000.0
2017-11-29,11100,11150,10700,10800,100548,60804.0,5630000.0
2017-11-30,10750,11000,10300,10300,80768,57989.0,5630000.0
2017-12-01,10350,11300,10350,10950,168317,61648.0,5630000.0
2017-12-04,11150,11150,10500,10950,67226,61648.0,5630000.0
2017-12-05,10950,11850,10750,11200,290528,63056.0,5630000.0
2017-12-06,11300,11550,10850,11250,144767,63338.0,5630000.0
2017-12-07,11300,11700,11150,11400,186564,64182.0,5630000.0
2017-12-08,11450,12150,11450,11850,299715,66716.0,5630000.0
2017-12-11,11850,12000,11300,11350,176539,63900.0,5630000.0
2017-12-12,11350,11900,11350,11700,141390,65871.0,5630000.0
2017-12-13,11500,11500,10950,11200,339930,63056.0,5630000.0
2017-12-14,11250,11450,10950,11150,141963,62774.0,5630000.0
2017-12-15,11150,11400,11050,11300,85879,69178.0,6121934.0
2017-12-18,11300,11800,11100,11150,143220,68260.0,6121934.0
2017-12-19,11200,11300,10350,10450,203108,63974.0,6121934.0
2017-12-20,10200,11550,10200,11200,181749,68566.0,6121934.0
2017-12-21,11200,11350,10900,11000,101567,67341.0,6121934.0
2017-12-22,11050,11800,10900,11600,184117,76524.0,6596933.0
2017-12-26,11850,12450,11700,12400,289365,81802.0,6596933.0
2017-12-27,12450,13250,12300,13050,294900,86090.0,6596933.0
2017-12-28,13450,14250,12950,13450,345629,88729.0,6596933.0
2018-01-02,13950,14300,12650,13050,371034,86255.0,6609546.0
2018-01-03,13050,13700,12900,13600,169982,89890.0,6609546.0
2018-01-04,13700,13700,12750,13000,131594,85924.0,6609546.0
2018-01-05,12950,13550,12900,13200,127283,87246.0,6609546.0
2018-01-08,13400,15000,13100,14200,459036,93856.0,6609546.0
2018-01-09,14000,14700,13700,13700,312701,90551.0,6609546.0
2018-01-10,13700,13850,13350,13700,155567,90551.0,6609546.0
2018-01-11,13550,14250,13500,14200,190930,93856.0,6609546.0
2018-01-12,14250,14250,13450,13900,157744,91873.0,6609546.0
2018-01-15,13800,14050,12850,13350,243573,89173.0,6679623.0
2018-01-16,13400,13950,13200,13750,173954,91845.0,6679623.0
2018-01-17,13750,13900,12700,13100,212902,87503.0,6679623.0
2018-01-18,12900,13400,12850,13200,98615,88171.0,6679623.0
2018-01-19,13100,13400,13000,13250,84797,88505.0,6679623.0
2018-01-22,13350,13350,12000,12000,169304,80155.0,6679623.0
2018-01-23,12100,12550,12100,12350,87182,82493.0,6679623.0
2018-01-24,12250,12600,11950,12150,75357,81157.0,6679623.0
2018-01-25,12250,12500,11700,12450,115263,83161.0,6679623.0
2018-01-26,12450,12600,11950,12300,125229,82159.0,6679623.0
2018-01-29,12300,12450,11950,12200,204001,81491.0,6679623.0
2018-01-30,12200,12200,11750,12000,236385,80155.0,6679623.0
2018-01-31,12000,12700,11850,12650,263238,86093.0,6805761.0
2018-02-01,12750,12750,12200,12500,158117,85072.0,6805761.0
2018-02-02,12450,12450,12000,12200,78083,83030.0,6805761.0
2018-02-05,11700,12350,11600,11850,126014,80648.0,6805761.0
2018-02-06,11300,11750,10600,11400,246042,77586.0,6805761.0
2018-02-07,11850,12050,11100,11100,104892,75544.0,6805761.0
2018-02-08,11050,12150,11050,11950,120463,81329.0,6805761.0
2018-02-09,11600,12700,11600,12200,234030,83030.0,6805761.0
2018-02-12,12550,12950,12400,12400,212911,84391.0,6805761.0
2018-02-13,12400,12600,11950,12000,93857,81669.0,6805761.0
2018-02-14,12050,12800,11850,12500,70623,85072.0,6805761.0
2018-02-19,12550,13050,12550,12900,136335,87794.0,6805761.0
2018-02-20,13050,13350,12850,13100,150869,89155.0,6805761.0
2018-02-21,13400,13400,12950,13000,91789,88475.0,6805761.0
2018-02-22,12900,13550,12800,13050,111867,88815.0,6805761.0
2018-02-23,13250,13450,13000,13200,87866,89836.0,6805761.0
2018-02-26,13300,13450,12650,12700,93296,86433.0,6805761.0
2018-02-27,12750,12900,12500,12850,63325,87454.0,6805761.0
2018-02-28,12800,13500,12500,13200,187085,89836.0,6805761.0
2018-03-02,13050,13450,12900,13350,97773,90857.0,6805761.0
2018-03-05,13350,13400,12500,12700,109915,86433.0,6805761.0
2018-03-06,12800,13000,12650,12750,72605,86773.0,6805761.0
2018-03-07,12800,12800,12100,12250,116925,83371.0,6805761.0
2018-03-08,12300,12700,12200,12650,59964,86093.0,6805761.0
2018-03-09,12650,13000,12600,12950,67502,88135.0,6805761.0
2018-03-12,12950,13650,12900,13500,192039,91878.0,6805761.0
2018-03-13,13600,13700,13350,13500,89831,91878.0,6805761.0
2018-03-14,13500,14050,13500,14000,181835,95281.0,6805761.0
2018-03-15,14050,14150,13700,14050,91517,95621.0,6805761.0
2018-03-16,13950,14050,13300,13700,133561,93239.0,6805761.0
2018-03-19,14000,14550,13900,14000,368105,95281.0,6805761.0
2018-03-20,14000,14300,13850,14150,130782,96302.0,6805761.0
2018-03-21,14350,17050,14350,16100,1822899,109573.0,6805761.0
2018-03-22,16200,16550,15750,16500,440459,112295.0,6805761.0
2018-03-23,15850,16700,15750,15800,410780,107531.0,6805761.0
2018-03-26,15650,17000,15350,17000,345614,115698.0,6805761.0
2018-03-27,17300,17450,16650,16800,270795,114337.0,6805761.0
2018-03-28,16550,16650,15600,15850,305816,107871.0,6805761.0
2018-03-29,15850,16250,15650,15900,117551,108212.0,6805761.0
2018-03-30,16150,16350,15800,15850,112262,107871.0,6805761.0
2018-04-02,15800,15850,15350,15600,140378,106170.0,6805761.0
2018-04-03,15500,15650,15000,15350,189750,104468.0,6805761.0
2018-04-04,15400,15650,14950,15650,148254,106510.0,6805761.0
2018-04-05,15700,15800,15000,15050,142107,102427.0,6805761.0
2018-04-06,14900,15300,14550,14800,181303,100725.0,6805761.0
2018-04-09,14650,15100,14300,14900,256708,101406.0,6805761.0
2018-04-10,14900,15750,14500,15550,217124,105830.0,6805761.0
2018-04-11,16200,16250,15450,15750,236351,107191.0,6805761.0
2018-04-12,15900,15950,15300,15300,128679,104128.0,6805761.0
2018-04-13,15350,15600,15250,15400,90422,104809.0,6805761.0
2018-04-16,15400,15500,15150,15400,72621,104809.0,6805761.0
2018-04-17,15650,16750,15500,16550,349545,112635.0,6805761.0
2018-04-18,16600,16950,16100,16250,170030,110594.0,6805761.0
2018-04-19,16300,16550,15850,16150,140058,109913.0,6805761.0
2018-04-20,16100,16500,15900,16050,101792,109232.0,6805761.0
2018-04-23,15950,15950,14600,14600,238720,99364.0,6805761.0
2018-04-24,14650,15150,14550,14650,105312,99704.0,6805761.0
2018-04-25,14500,14600,14200,14350,134474,97663.0,6805761.0
2018-04-26,14250,14750,14250,14400,77060,98003.0,6805761.0
2018-04-27,14500,14650,14350,14600,53091,99364.0,6805761.0
2018-04-30,14550,14550,13650,14000,177134,95281.0,6805761.0
2018-05-02,14000,14000,13200,13350,184560,90857.0,6805761.0
2018-05-03,13300,14000,13250,13850,79072,94260.0,6805761.0
2018-05-04,13850,13900,13300,13400,87889,91197.0,6805761.0
2018-05-08,13450,13600,13000,13250,100372,90176.0,6805761.0
2018-05-09,13250,13300,12800,13300,117755,90517.0,6805761.0
2018-05-10,13200,13350,13000,13200,54311,89836.0,6805761.0
2018-05-11,13200,13600,13000,13250,97757,90176.0,6805761.0
2018-05-14,13250,13300,12400,12450,227085,84732.0,6805761.0
2018-05-15,12500,12850,12450,12450,75460,84732.0,6805761.0
2018-05-16,12400,12400,11900,11950,127764,81329.0,6805761.0
2018-05-17,11950,12450,11950,12250,92289,83371.0,6805761.0
2018-05-18,12300,12800,12250,12750,82420,86773.0,6805761.0
2018-05-21,12800,12950,12400,12900,62423,87794.0,6805761.0
2018-05-23,12700,13350,12650,13050,102540,88815.0,6805761.0
2018-05-24,12950,13250,12700,13050,58993,88815.0,6805761.0
2018-05-25,13050,13050,12550,12600,46724,85753.0,6805761.0
2018-05-28,12950,13300,12750,13100,88344,89155.0,6805761.0
2018-05-29,13100,13600,13100,13450,137508,91537.0,6805761.0
2018-05-30,13300,13550,12800,13000,92428,88475.0,6805761.0
2018-05-31,13200,13250,12950,13100,30610,89155.0,6805761.0
2018-06-01,13200,13200,12650,12800,55338,87114.0,6805761.0
2018-06-04,12750,13200,12600,13000,52063,88475.0,6805761.0
2018-06-05,12900,13300,12850,13200,48808,89836.0,6805761.0
2018-06-07,13300,13650,13100,13500,86233,91878.0,6805761.0
2018-06-08,13400,14100,13400,13950,167643,94940.0,6805761.0
2018-06-11,14000,14000,13350,13350,122674,90857.0,6805761.0
2018-06-12,13250,13350,13000,13050,97865,88815.0,6805761.0
2018-06-14,12950,13350,12600,12650,72928,86093.0,6805761.0
2018-06-15,12750,12850,12300,12500,81710,85072.0,6805761.0
2018-06-18,12500,12500,11700,11800,120709,80308.0,6805761.0
2018-06-19,11800,12000,11000,11050,104397,75204.0,6805761.0
2018-06-20,11200,11750,11150,11350,80867,77245.0,6805761.0
2018-06-21,11250,11750,11250,11400,46466,77586.0,6805761.0
2018-06-22,11400,11650,11200,11650,34572,79287.0,6805761.0
2018-06-25,11550,11900,11300,11750,42981,79968.0,6805761.0
2018-06-26,11650,11750,11500,11550,23579,78607.0,6805761.0
2018-06-27,11550,11850,11450,11600,29727,78947.0,6805761.0
2018-06-28,11700,11750,11100,11200,28727,76225.0,6805761.0
2018-06-29,11150,11250,10500,10950,123863,74523.0,6805761.0
2018-07-02,10850,11200,10550,10700,52198,72822.0,6805761.0
2018-07-03,10700,10850,10400,10750,42243,73162.0,6805761.0
2018-07-04,10550,10800,10550,10800,23934,73502.0,6805761.0
2018-07-05,10900,10900,10600,10800,17151,73502.0,6805761.0
2018-07-06,10750,11350,10750,11200,45854,76225.0,6805761.0
2018-07-09,11350,11450,11100,11250,27862,76565.0,6805761.0
2018-07-10,11400,11450,11150,11150,27481,75884.0,6805761.0
2018-07-11,11100,11150,10650,10650,61983,72481.0,6805761.0
2018-07-12,10700,10900,10650,10800,53158,73502.0,6805761.0
2018-07-13,10850,11500,10850,11300,72652,76905.0,6805761.0
2018-07-16,11400,11450,11100,11100,29169,75544.0,6805761.0
2018-07-17,11150,11650,11150,11500,72910,78266.0,6805761.0
2018-07-18,11550,11650,11200,11200,37215,76225.0,6805761.0
2018-07-19,11200,11350,10950,11000,27162,74863.0,6805761.0
2018-07-20,10850,11200,10800,10850,31656,73843.0,6805761.0
2018-07-23,10750,10900,10050,10100,122850,68738.0,6805761.0
2018-07-24,9980,10450,9980,10200,48163,69419.0,6805761.0
2018-07-25,10150,10400,9840,9900,107375,68765.0,6945915.0
2018-07-26,10000,10250,9850,10100,89250,70154.0,6945915.0
2018-07-27,10100,10100,9980,10050,65743,69806.0,6945915.0
2018-07-30,10050,10800,10000,10600,223523,73627.0,6945915.0
2018-07-31,10600,10800,10500,10800,49795,75016.0,6945915.0
2018-08-01,10800,10850,10550,10700,54436,74321.0,6945915.0
2018-08-02,10800,11150,10700,10800,128252,75016.0,6945915.0
2018-08-03,10900,11000,10800,10850,28315,75363.0,6945915.0
2018-08-06,10850,10950,10700,10700,31361,74321.0,6945915.0
2018-08-07,10700,10800,10550,10700,23859,74321.0,6945915.0
2018-08-08,10650,11200,10650,11200,59032,77794.0,6945915.0
2018-08-09,11200,11300,10950,11100,34954,77100.0,6945915.0
2018-08-10,11200,11200,10650,10650,57133,73974.0,6945915.0
2018-08-13,10500,10550,9990,10000,120850,69459.0,6945915.0
2018-08-14,10050,10200,9970,10000,37505,69459.0,6945915.0
2018-08-16,9840,10150,9700,9990,73253,69390.0,6945915.0
2018-08-17,10050,10400,10050,10300,37106,71543.0,6945915.0
2018-08-20,10350,10400,10100,10200,22413,70848.0,6945915.0
2018-08-21,10300,10350,10050,10250,68514,71196.0,6945915.0
2018-08-22,10250,10700,10150,10450,75211,72585.0,6945915.0
2018-08-23,10500,10600,10300,10300,29862,71543.0,6945915.0
2018-08-24,10250,10400,10150,10300,34292,71543.0,6945915.0
2018-08-27,10250,10300,10100,10250,25816,71196.0,6945915.0
2018-08-28,10350,10450,10250,10350,34595,71890.0,6945915.0
2018-08-29,10350,10800,10300,10750,65310,74669.0,6945915.0
2018-08-30,10850,10850,10500,10600,40329,73627.0,6945915.0
2018-08-31,10550,10900,10400,10800,53224,75016.0,6945915.0
2018-09-03,10850,10900,10600,10850,33514,75363.0,6945915.0
2018-09-04,10850,11100,10800,11000,72061,76405.0,6945915.0
2018-09-05,11000,11250,10850,11050,46269,76752.0,6945915.0
2018-09-06,11050,11050,10700,10750,42536,74669.0,6945915.0
2018-09-07,10600,10850,10500,10650,37798,73974.0,6945915.0
2018-09-10,10500,10650,10450,10550,24472,73279.0,6945915.0
2018-09-11,10400,10700,10400,10650,30353,73974.0,6945915.0
2018-09-12,10750,10750,10300,10450,33406,72585.0,6945915.0
2018-09-13,10450,10450,10200,10250,48458,71196.0,6945915.0
2018-09-14,10350,10550,10100,10500,47137,72932.0,6945915.0
2018-09-17,10600,10600,10300,10350,18089,71890.0,6945915.0
2018-09-18,10250,10400,10250,10300,18235,71543.0,6945915.0
2018-09-19,10350,10350,10200,10300,28557,71543.0,6945915.0
2018-09-20,10450,10450,10100,10100,47290,70154.0,6945915.0
2018-09-21,10100,10150,10000,10100,43714,70154.0,6945915.0
2018-09-27,10100,10200,9960,10000,44360,69459.0,6945915.0
2018-09-28,9900,10050,9900,9950,32704,69112.0,6945915.0
2018-10-01,9950,10150,9940,9970,21329,69251.0,6945915.0
2018-10-02,9970,10000,9720,9740,71628,67653.0,6945915.0
2018-10-04,9890,9890,9250,9350,95855,64944.0,6945915.0
2018-10-05,9350,9360,9010,9150,45146,63555.0,6945915.0
2018-10-08,9020,9250,8940,8940,34703,62096.0,6945915.0
