아미코젠(092040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-05,45996,48667,45600,46986,277660,817470.0,8604950.0
2015-06-08,47282,47529,45996,47431,88816,825215.0,8604950.0
2015-06-09,47232,48222,46688,47678,80561,829517.0,8604950.0
2015-06-10,48023,48123,45303,46293,117494,805423.0,8604950.0
2015-06-11,46243,46293,45007,45997,122160,800260.0,8604950.0
2015-06-12,46243,48815,45452,47184,142958,820912.0,8604950.0
2015-06-15,46589,47726,46095,47629,75114,834868.0,8669450.0
2015-06-16,47133,47480,45303,46293,145961,811461.0,8669450.0
2015-06-17,46392,47430,45254,47332,113133,829666.0,8669450.0
2015-06-18,48123,54602,48123,51338,341991,899889.0,8669450.0
2015-06-19,51337,52970,50299,52426,113989,918962.0,8669450.0
2015-06-22,52376,54157,51238,53514,99062,938034.0,8669450.0
2015-06-23,53662,56531,53563,54899,135630,962309.0,8669450.0
2015-06-24,54651,57025,53415,56680,100523,993519.0,8669450.0
2015-06-25,57371,62466,56085,60834,124038,1066342.0,8669450.0
2015-06-26,60438,61081,58855,58856,161372,1031665.0,8669450.0
2015-06-29,56333,59102,55442,58707,157525,1029064.0,8669450.0
2015-06-30,58212,60042,56234,59301,121515,1039467.0,8669450.0
2015-07-01,59844,61823,59300,60983,119786,1068943.0,8669450.0
2015-07-02,61279,61575,60141,60587,88402,1062008.0,8669450.0
2015-07-03,61328,61328,58657,59993,85543,1051604.0,8669450.0
2015-07-06,58855,59795,56283,56284,182365,986583.0,8669450.0
2015-07-07,57371,58063,44512,47678,292081,835735.0,8669450.0
2015-07-08,48815,50398,45155,46640,244813,817529.0,8669450.0
2015-07-09,45106,53415,43820,51783,331670,907691.0,8669450.0
2015-07-10,53118,55096,49458,51437,203911,901623.0,8669450.0
2015-07-13,50793,51980,49705,51932,80307,910292.0,8669450.0
2015-07-14,52772,57025,51931,55146,127322,966644.0,8669450.0
2015-07-15,56531,58361,53909,54899,132906,962309.0,8669450.0
2015-07-16,54255,54997,51931,52426,76084,918962.0,8669450.0
2015-07-17,52475,56036,50200,55542,93979,973579.0,8669450.0
2015-07-20,55888,55888,53316,53316,83102,934567.0,8669450.0
2015-07-21,52920,53909,50051,52426,141551,918962.0,8669450.0
2015-07-22,52870,54404,52178,52377,70713,918095.0,8669450.0
2015-07-23,52871,54848,52376,52970,86364,928498.0,8669450.0
2015-07-24,53365,53909,52425,53267,55176,933700.0,8669450.0
2015-07-27,52030,52030,49310,50448,105506,884284.0,8669450.0
2015-07-28,48914,51634,47480,50448,113045,884284.0,8669450.0
2015-07-29,51684,52178,48815,48816,103958,855675.0,8669450.0
2015-07-30,48815,49606,43770,43771,135371,767246.0,8669450.0
2015-07-31,43375,47727,43177,45997,104246,806259.0,8669450.0
2015-08-03,45996,46787,44018,44018,59790,771581.0,8669450.0
2015-08-04,43424,45452,43424,44760,54855,784585.0,8669450.0
2015-08-05,44611,47183,44611,44760,77733,784585.0,8669450.0
2015-08-06,45254,46738,44809,45156,72996,791521.0,8669450.0
2015-08-07,44512,45452,43671,45156,49879,791521.0,8669450.0
2015-08-10,45501,46243,43671,43672,42451,765512.0,8669450.0
2015-08-11,44067,44661,41100,41100,68725,720431.0,8669450.0
2015-08-12,40110,40803,35560,37638,196268,659745.0,8669450.0
2015-08-13,37687,40555,37242,39419,93257,690955.0,8669450.0
2015-08-17,39319,41001,38627,39072,43730,684887.0,8669450.0
2015-08-18,39467,39665,35709,37589,129379,658878.0,8669450.0
2015-08-19,36648,37291,32939,33533,218460,587789.0,8669450.0
2015-08-20,32741,35313,32098,34621,165516,606862.0,8669450.0
2015-08-21,33137,37489,32246,36352,167119,637205.0,8669450.0
2015-08-24,35807,37835,33928,34967,131579,612930.0,8669450.0
2015-08-25,35610,38231,34719,37935,106150,664947.0,8669450.0
2015-08-26,38132,40555,37242,39616,113429,694423.0,8669450.0
2015-08-27,40407,41495,39220,39616,103254,694423.0,8669450.0
2015-08-28,40061,43523,40061,42040,94669,736903.0,8669450.0
2015-08-31,42682,44265,41446,42930,72555,752508.0,8669450.0
2015-09-01,42435,43523,39962,40705,87463,713496.0,8669450.0
2015-09-02,39616,43869,38824,42980,132897,753375.0,8669450.0
2015-09-03,43127,43622,40407,40556,97354,710895.0,8669450.0
2015-09-04,40555,40704,34076,35363,218200,619866.0,8669450.0
2015-09-07,35263,36203,33928,34423,90204,603394.0,8669450.0
2015-09-08,34423,36203,31158,36204,202431,634604.0,8669450.0
2015-09-09,36846,37835,36302,36896,61691,646741.0,8669450.0
2015-09-10,36698,41050,36104,40259,105423,705693.0,8669450.0
2015-09-11,40011,42732,39418,42732,126166,749040.0,8669450.0
2015-09-14,43919,43919,41693,41991,41795,736036.0,8669450.0
2015-09-15,42137,42780,40654,40803,30296,715230.0,8669450.0
2015-09-16,41545,42880,40902,41348,50906,724766.0,8669450.0
2015-09-17,42435,43127,41297,41348,57890,724766.0,8669450.0
2015-09-18,41594,44661,41545,44612,163396,781984.0,8669450.0
2015-09-21,44512,44562,43770,43771,44606,767246.0,8669450.0
2015-09-22,43572,44166,42831,43771,43620,767246.0,8669450.0
2015-09-23,43127,44314,41742,43524,50322,762912.0,8669450.0
2015-09-24,43325,44116,42831,43178,34618,756843.0,8669450.0
2015-09-25,43474,43523,41495,42633,49532,747307.0,8669450.0
2015-09-30,40902,41990,40308,41150,57332,721298.0,8669450.0
2015-10-01,41644,42237,40951,41793,48298,732569.0,8669450.0
2015-10-02,41940,42831,41248,41397,40889,725633.0,8669450.0
2015-10-05,41792,42484,41644,41892,35495,734302.0,8669450.0
2015-10-06,42287,42287,40358,40358,54336,707427.0,8669450.0
2015-10-07,39665,40308,36846,37688,125054,660612.0,8669450.0
2015-10-08,38132,39072,36797,36847,50376,645874.0,8669450.0
2015-10-12,36747,37291,34917,35759,89625,626801.0,8669450.0
2015-10-13,35758,36450,34769,36105,37377,665450.0,9115755.0
2015-10-14,35610,36104,34373,34522,60056,636280.0,9115755.0
2015-10-15,35016,36797,34620,36797,54670,678212.0,9115755.0
2015-10-16,37440,37489,36203,37045,45442,682770.0,9115755.0
2015-10-19,37341,37341,35906,36006,29122,663627.0,9115755.0
2015-10-20,36005,37538,34818,37490,49238,690974.0,9115755.0
2015-10-21,37192,38083,36500,36946,55410,680947.0,9115755.0
2015-10-22,36846,36846,35461,35511,40587,654511.0,9115755.0
2015-10-23,35807,36055,35066,35907,59160,661804.0,9115755.0
2015-10-26,32494,34126,32444,33780,236868,622606.0,9115755.0
2015-10-27,33483,33730,32395,32396,71096,597082.0,9115755.0
2015-10-28,32494,33631,32395,33137,52074,610756.0,9115755.0
2015-10-29,33137,33631,32840,33088,32225,609844.0,9115755.0
2015-10-30,33038,33087,31109,33088,97206,609844.0,9115755.0
2015-11-02,32741,33384,31752,31753,38824,585231.0,9115755.0
2015-11-03,32296,32395,31109,31357,49537,577939.0,9115755.0
2015-11-04,31406,32741,31109,32692,54519,602551.0,9115755.0
2015-11-05,32741,33532,32246,33533,53435,618048.0,9115755.0
2015-11-06,34373,34522,32543,32989,79935,608021.0,9115755.0
2015-11-09,33137,33137,30911,31258,50258,576116.0,9115755.0
2015-11-10,30713,31108,29625,29626,74419,546034.0,9115755.0
2015-11-11,29625,30367,29131,29972,56997,552415.0,9115755.0
2015-11-12,30416,31356,30268,30368,44616,559707.0,9115755.0
2015-11-13,29774,30862,29724,30219,41215,556973.0,9115755.0
2015-11-16,28735,30268,28636,29576,36425,545122.0,9115755.0
2015-11-17,29922,30416,28883,28884,42775,532360.0,9115755.0
2015-11-18,28883,29823,28883,29329,27685,540564.0,9115755.0
2015-11-19,29378,29526,28883,29131,32464,536918.0,9115755.0
2015-11-20,29131,29625,28883,29280,28766,539653.0,9115755.0
2015-11-23,28982,29427,28834,29181,24217,537830.0,9115755.0
2015-11-24,29526,34126,29229,32396,231950,597082.0,9115755.0
2015-11-25,32988,33137,31801,32000,69243,589789.0,9115755.0
2015-11-26,32098,32494,30812,30961,77655,570646.0,9115755.0
2015-11-27,31257,31554,30120,30368,67617,559707.0,9115755.0
2015-11-30,30367,30416,28438,28637,105335,527802.0,9115755.0
2015-12-01,28883,29477,28735,29131,33885,536918.0,9115755.0
2015-12-02,29279,29675,28438,28587,47339,526891.0,9115755.0
2015-12-03,28438,28735,27004,27994,107304,515952.0,9115755.0
2015-12-04,27301,27795,26905,26906,45699,495897.0,9115755.0
2015-12-07,27202,27301,25520,25818,51415,475842.0,9115755.0
2015-12-08,25174,25570,24630,24680,104162,454876.0,9115755.0
2015-12-09,24729,25223,24481,24779,47670,456699.0,9115755.0
2015-12-10,24531,25025,23467,24087,65221,443937.0,9115755.0
2015-12-11,24086,25174,24086,24779,62553,456699.0,9115755.0
2015-12-14,24234,25619,24234,24705,80182,455332.0,9115755.0
2015-12-15,24729,25025,24630,24729,69947,455788.0,9115755.0
2015-12-16,25124,25965,24927,25521,82405,470373.0,9115755.0
2015-12-17,25767,28487,25520,28192,128078,519598.0,9115755.0
2015-12-18,27944,30713,27449,30071,155900,554238.0,9115755.0
2015-12-21,29971,30070,28834,29082,57430,536006.0,9115755.0
2015-12-22,29081,30021,28883,29576,80130,545122.0,9115755.0
2015-12-23,29477,29724,28537,28686,54412,528714.0,9115755.0
2015-12-24,28982,29081,28092,28637,67277,527802.0,9115755.0
2015-12-28,28735,28834,27301,28488,84601,525067.0,9115755.0
2015-12-29,28389,31406,28389,31406,144533,578850.0,9115755.0
2015-12-30,31653,32889,31059,32791,99453,604375.0,9115755.0
2016-01-04,32642,32939,31851,31852,62177,587055.0,9115755.0
2016-01-05,31059,33829,30812,33681,94476,620783.0,9115755.0
2016-01-06,33730,35511,33285,34324,124955,632633.0,9115755.0
2016-01-07,34126,34967,33730,34473,65879,635368.0,9115755.0
2016-01-08,33780,37044,33582,36896,128289,680035.0,9115755.0
2016-01-11,36500,38280,35709,35709,130414,658158.0,9115755.0
2016-01-12,36154,36154,33879,33929,82792,625341.0,9115755.0
2016-01-13,34472,35659,34423,35660,54822,657246.0,9115755.0
2016-01-14,34620,35659,34373,35561,63477,655423.0,9115755.0
2016-01-15,36648,38083,35857,36501,114656,672743.0,9115755.0
2016-01-18,35610,36846,35610,36698,68491,676389.0,9115755.0
2016-01-19,36698,38083,36154,37341,63165,688240.0,9115755.0
2016-01-20,37786,37786,35362,35759,92109,659069.0,9115755.0
2016-01-21,35758,36302,34620,36006,53399,663627.0,9115755.0
2016-01-22,35857,36351,34670,35413,54894,652688.0,9115755.0
2016-01-25,35461,36203,34670,35610,30653,656334.0,9115755.0
2016-01-26,35362,35906,34868,35709,36641,658158.0,9115755.0
2016-01-27,35709,35956,35016,35363,31723,651776.0,9115755.0
2016-01-28,35362,35709,34620,34868,33565,642661.0,9115755.0
2016-01-29,34917,35412,34571,35264,42222,649953.0,9115755.0
2016-02-01,35263,37588,35016,37193,65942,685505.0,9115755.0
2016-02-02,37192,39220,36549,39023,185873,719233.0,9115755.0
2016-02-03,39072,39566,38577,39023,92264,719233.0,9115755.0
2016-02-04,38676,39072,37687,38232,87687,704648.0,9115755.0
2016-02-05,37786,38330,36302,38232,79550,704648.0,9115755.0
2016-02-11,36599,37489,35560,35660,74920,657246.0,9115755.0
2016-02-12,34917,34917,29279,29576,232112,545122.0,9115755.0
2016-02-15,29576,30318,28191,29626,166817,546034.0,9115755.0
2016-02-16,30416,30565,29477,29774,109658,548768.0,9115755.0
2016-02-17,29526,29872,26559,26807,200614,494074.0,9115755.0
2016-02-18,27251,28191,26509,27450,94221,505924.0,9115755.0
2016-02-19,27448,28488,27103,27598,83481,508659.0,9115755.0
2016-02-22,27350,28784,27202,28389,72565,523244.0,9115755.0
2016-02-23,28587,28834,27449,27994,61269,515952.0,9115755.0
2016-02-24,27746,28240,27597,27944,28674,515040.0,9115755.0
2016-02-25,27894,28389,27449,27796,68570,512305.0,9115755.0
2016-02-26,27894,28290,26757,28241,99923,520510.0,9115755.0
2016-02-29,28240,28438,27746,27796,52038,512305.0,9115755.0
2016-03-02,28339,29675,28042,29082,74442,536006.0,9115755.0
2016-03-03,28834,30911,28834,30665,94440,565177.0,9115755.0
2016-03-04,30664,31505,29971,30912,53394,569735.0,9115755.0
2016-03-07,30911,31257,30318,30714,36923,566088.0,9115755.0
2016-03-08,30318,31455,30120,31456,42426,579762.0,9115755.0
2016-03-09,31455,31702,31059,31604,32452,582497.0,9115755.0
2016-03-10,31603,32049,31059,31703,33228,584320.0,9115755.0
2016-03-11,31851,31851,31059,31060,23309,572469.0,9115755.0
2016-03-14,31158,31603,30268,30516,27335,562442.0,9115755.0
2016-03-15,30466,31801,30466,30961,29022,570646.0,9115755.0
2016-03-16,30961,31307,30416,30665,22565,565177.0,9115755.0
2016-03-17,30763,32494,30763,32346,92912,596170.0,9115755.0
2016-03-18,32494,34126,32048,33830,88353,623518.0,9115755.0
2016-03-21,34126,34472,33433,33830,44544,623518.0,9115755.0
2016-03-22,33582,34274,33384,33681,27089,620783.0,9115755.0
2016-03-23,33631,35115,33631,33879,42776,624429.0,9115755.0
2016-03-24,33829,34967,33433,34868,50438,642661.0,9115755.0
2016-03-25,35016,35164,34324,34324,44698,632633.0,9115755.0
2016-03-28,34324,34719,32889,33385,41918,615313.0,9115755.0
2016-03-29,33285,33681,32691,33583,53093,618960.0,9115755.0
2016-03-30,33582,34027,32939,33088,33311,609844.0,9115755.0
2016-03-31,33087,33137,31752,32791,83004,604375.0,9115755.0
2016-04-01,32444,33631,32197,33335,38677,614402.0,9115755.0
2016-04-04,33384,35758,33384,35314,80409,650865.0,9115755.0
2016-04-05,35263,35560,34818,35264,34015,649953.0,9115755.0
2016-04-06,35461,35461,33829,34077,41320,628076.0,9115755.0
2016-04-07,34076,34373,33681,34028,37362,627164.0,9115755.0
2016-04-08,34126,34274,33582,33731,20877,621694.0,9115755.0
2016-04-11,33631,33928,32988,32989,37467,608021.0,9115755.0
2016-04-12,32889,33384,32395,32593,26121,600728.0,9115755.0
2016-04-14,33186,33582,32246,33484,26622,617137.0,9115755.0
2016-04-15,33483,33829,32889,33533,14259,618048.0,9115755.0
2016-04-18,33532,33681,32988,33187,13619,611667.0,9115755.0
2016-04-19,33186,33631,30961,32396,38425,597082.0,9115755.0
2016-04-20,32444,32840,32345,32643,13725,601640.0,9115755.0
2016-04-21,32296,32642,31752,31802,29518,586143.0,9115755.0
2016-04-22,31752,31752,30664,31654,52688,583408.0,9115755.0
2016-04-25,31653,31702,30763,30912,22140,569735.0,9115755.0
2016-04-26,31158,31158,30367,30566,26561,563354.0,9115755.0
2016-04-27,30565,31653,30565,31060,22158,572469.0,9115755.0
2016-04-28,31505,31801,31010,31209,25900,575204.0,9115755.0
2016-04-29,31257,31801,31059,31406,18902,578850.0,9115755.0
2016-05-02,31752,31752,30219,30417,20060,560619.0,9115755.0
2016-05-03,30367,30763,29675,30170,46726,556061.0,9115755.0
2016-05-04,30367,30367,29378,30022,40110,553326.0,9115755.0
2016-05-09,30120,31603,29774,31505,44285,580674.0,9115755.0
2016-05-10,31158,32395,31158,31852,40970,587055.0,9115755.0
2016-05-11,32197,32345,31109,32148,42926,592524.0,9115755.0
2016-05-12,31900,32889,31900,32544,43130,599817.0,9115755.0
2016-05-13,32790,33483,31851,32989,62962,608021.0,9115755.0
2016-05-16,32988,33829,32988,33484,62136,617137.0,9115755.0
2016-05-17,33433,33532,32148,33385,61134,615313.0,9115755.0
2016-05-18,33137,33384,32593,32791,27269,604375.0,9115755.0
2016-05-19,33087,33137,32246,32742,19222,603463.0,9115755.0
2016-05-20,32642,33137,32395,32791,22256,604375.0,9115755.0
2016-05-23,33236,33532,32593,33484,40716,617137.0,9115755.0
2016-05-24,33730,33928,33137,33385,47709,615313.0,9115755.0
2016-05-25,33532,34620,33137,34423,72263,634457.0,9115755.0
2016-05-26,34620,34670,33928,34127,32296,628987.0,9115755.0
2016-05-27,34472,34472,32889,33385,43926,615313.0,9115755.0
2016-05-30,33532,33532,32642,32841,25275,605286.0,9115755.0
2016-05-31,32741,34076,32494,34077,44929,628076.0,9115755.0
2016-06-01,33928,34274,33433,34077,30224,628076.0,9115755.0
2016-06-02,33977,34620,33730,34226,20117,630810.0,9115755.0
2016-06-03,34423,34423,33681,34127,19802,628987.0,9115755.0
2016-06-07,34126,35115,33681,34868,57442,642661.0,9115755.0
2016-06-08,35016,36351,34868,36006,109956,663627.0,9115755.0
2016-06-09,36005,36450,34175,35066,90351,646307.0,9115755.0
2016-06-10,35263,35412,34373,35413,29074,652688.0,9115755.0
2016-06-13,35115,35115,34423,34473,27227,635368.0,9115755.0
2016-06-14,34076,34274,32840,33632,62725,619871.0,9115755.0
2016-06-15,33681,33977,33285,33533,25376,618048.0,9115755.0
2016-06-16,33582,34027,32098,33236,51340,612579.0,9115755.0
2016-06-17,33236,33681,32395,32890,28133,606198.0,9115755.0
2016-06-20,32939,33285,32692,32890,23103,606198.0,9115755.0
2016-06-21,32939,33038,31801,32099,47965,591612.0,9115755.0
2016-06-22,32098,32444,31455,31901,32150,587966.0,9115755.0
2016-06-23,32098,32098,30713,30862,42437,568823.0,9115755.0
2016-06-24,31455,31455,28339,28785,111894,530537.0,9115755.0
2016-06-27,27746,29427,27597,28587,59184,526891.0,9115755.0
2016-06-28,28339,30021,28191,29873,49895,550592.0,9115755.0
2016-06-29,30416,31010,29724,30862,40724,568823.0,9115755.0
2016-06-30,31158,31455,30911,31307,26975,577027.0,9115755.0
2016-07-01,31257,31307,30515,30516,37617,562442.0,9115755.0
2016-07-04,30812,30812,30169,30566,17347,563354.0,9115755.0
2016-07-05,30466,31257,30416,31011,22632,571558.0,9115755.0
2016-07-06,30614,30812,29971,30170,31520,556061.0,9115755.0
2016-07-07,30318,30614,29922,30615,25682,564265.0,9115755.0
2016-07-08,30812,30812,29774,30170,29294,556061.0,9115755.0
2016-07-11,30021,30169,29427,29478,40523,543299.0,9115755.0
2016-07-12,29724,30120,29279,30071,34837,554238.0,9115755.0
2016-07-13,30070,30169,29675,29774,16695,548768.0,9115755.0
2016-07-14,29675,29872,29378,29626,19434,546034.0,9115755.0
2016-07-15,29625,29774,28933,29082,37032,536006.0,9115755.0
2016-07-18,29427,29427,28587,28884,18940,532360.0,9115755.0
2016-07-19,28933,29131,28339,29131,28761,536918.0,9115755.0
2016-07-20,29032,29032,28240,28340,56498,522333.0,9115755.0
2016-07-21,28587,28587,27795,27796,54805,512305.0,9115755.0
2016-07-22,27845,28092,27301,27944,45262,515040.0,9115755.0
2016-07-25,27696,28834,27647,28439,31846,524156.0,9115755.0
2016-07-26,28933,29279,28735,29032,40627,535095.0,9115755.0
2016-07-27,29378,29378,28438,28439,19189,524156.0,9115755.0
2016-07-28,28092,28883,28042,28835,30512,531449.0,9115755.0
2016-07-29,28784,29131,28191,28884,28567,532360.0,9115755.0
2016-08-01,28982,29180,28042,28043,29739,516863.0,9115755.0
2016-08-02,28042,28290,27746,28291,25668,521421.0,9115755.0
2016-08-03,28438,28488,27597,27796,38702,512305.0,9115755.0
2016-08-04,28092,28092,27696,27994,19270,515952.0,9115755.0
2016-08-05,28141,28141,26707,26856,48776,494985.0,9115755.0
2016-08-08,26460,26905,26212,26263,46347,484047.0,9115755.0
2016-08-09,26460,27844,26460,27648,35427,509571.0,9115755.0
2016-08-10,28191,28389,27746,28241,29979,520510.0,9115755.0
2016-08-11,27993,28290,27894,28241,16013,520510.0,9115755.0
2016-08-12,28290,29229,28290,28835,37716,531449.0,9115755.0
2016-08-16,27795,28191,27498,27648,49940,509571.0,9115755.0
2016-08-17,27696,27795,26707,26807,35115,494074.0,9115755.0
2016-08-18,26905,27152,26559,26708,21938,492251.0,9115755.0
2016-08-19,26707,26757,26212,26708,26521,492251.0,9115755.0
2016-08-22,26262,26707,26015,26362,30492,485870.0,9115755.0
2016-08-23,25965,27053,25965,26510,18933,488604.0,9115755.0
2016-08-24,26757,26954,26064,26263,25876,484047.0,9115755.0
2016-08-25,26360,27349,26163,27103,23959,499543.0,9115755.0
2016-08-26,27151,27300,26707,27103,29111,499543.0,9115755.0
2016-08-29,27202,33038,27004,31110,694294,573381.0,9115755.0
2016-08-30,31406,31505,29576,29824,190637,549680.0,9115755.0
2016-08-31,30169,30268,28191,29428,150773,542387.0,9115755.0
2016-09-01,29526,31603,29427,30862,158421,568823.0,9115755.0
2016-09-02,31158,32444,31059,31654,111038,583408.0,9115755.0
2016-09-05,31653,33928,31653,32247,119690,594347.0,9115755.0
2016-09-06,32543,32889,31406,31852,64950,587055.0,9115755.0
2016-09-07,31851,31999,30614,31654,254964,583408.0,9115755.0
2016-09-08,32246,32296,30961,31357,102086,577939.0,9115755.0
2016-09-09,30664,30862,29477,29675,125139,546945.0,9115755.0
2016-09-12,28883,29032,27251,27301,159676,503190.0,9115755.0
2016-09-13,27647,28191,27350,27944,70355,515040.0,9115755.0
2016-09-19,27745,29526,27647,28983,71724,534183.0,9115755.0
2016-09-20,29032,29229,28092,28142,45003,518686.0,9115755.0
2016-09-21,27944,28537,27647,28043,36239,516863.0,9115755.0
2016-09-22,28191,28537,27746,27845,29365,513217.0,9115755.0
2016-09-23,28092,28339,27894,28043,32548,516863.0,9115755.0
2016-09-26,28092,28191,27400,27549,41222,507748.0,9115755.0
2016-09-27,27449,28092,26658,27549,45377,507748.0,9115755.0
2016-09-28,27696,28685,27251,28538,55465,525979.0,9115755.0
2016-09-29,28587,28587,27993,28093,26442,517775.0,9115755.0
2016-09-30,27597,27993,26855,27301,62602,503190.0,9115755.0
2016-10-04,27202,27548,26410,26955,21392,496809.0,9115755.0
2016-10-05,26509,27399,26410,27202,22946,501367.0,9115755.0
2016-10-06,27251,27399,26855,27005,22904,497720.0,9115755.0
2016-10-07,26954,27004,25520,25966,69520,478577.0,9115755.0
2016-10-10,25767,26361,25273,25422,31611,468550.0,9115755.0
2016-10-11,25520,26015,24877,24977,33225,460346.0,9115755.0
2016-10-12,24976,25570,24407,24705,47182,455332.0,9115755.0
2016-10-13,24605,24728,24135,24408,39560,449863.0,9115755.0
2016-10-14,24431,24729,23814,23815,30823,438924.0,9115755.0
2016-10-17,23690,24185,23492,23617,32640,435277.0,9115755.0
2016-10-18,23294,24135,23294,23988,21999,442114.0,9115755.0
2016-10-19,24234,25322,24036,25224,31546,464904.0,9115755.0
2016-10-20,25223,25273,24580,24729,21264,455788.0,9115755.0
2016-10-21,24531,25174,24531,24927,14554,459434.0,9115755.0
2016-10-24,25124,25124,23913,24705,18221,455332.0,9115755.0
2016-10-25,24358,24655,24061,24457,12619,450774.0,9115755.0
2016-10-26,24457,24457,23913,24087,14120,443937.0,9115755.0
2016-10-27,24086,24976,24086,24779,18714,456699.0,9115755.0
2016-10-28,24729,25025,24432,24556,13861,452597.0,9115755.0
2016-10-31,24555,24555,23937,24037,16668,443026.0,9115755.0
2016-11-01,23887,25817,23887,25570,56344,471285.0,9115755.0
2016-11-02,25570,25866,24778,25372,28703,467638.0,9115755.0
2016-11-03,24828,25767,24828,25422,25461,468550.0,9115755.0
2016-11-04,25223,25718,24679,24927,20375,459434.0,9115755.0
2016-11-07,24927,25273,24481,25026,30117,461257.0,9115755.0
2016-11-08,25470,25718,25074,25125,16241,463080.0,9115755.0
2016-11-09,25025,25470,22973,23592,66199,434822.0,9115755.0
2016-11-10,24580,25767,24209,25768,51055,474931.0,9115755.0
2016-11-11,25916,26658,25223,26263,47828,484047.0,9115755.0
2016-11-14,25767,26163,25372,25620,18077,472196.0,9115755.0
2016-11-15,25965,25965,24333,24680,39011,454876.0,9115755.0
2016-11-16,24729,25174,24383,24779,23530,456699.0,9115755.0
2016-11-17,24556,24629,23937,24532,30431,452141.0,9115755.0
2016-11-18,24530,24530,23665,23815,41326,438924.0,9115755.0
2016-11-21,23492,23591,22553,22553,54510,415678.0,9115755.0
2016-11-22,22750,23714,22750,23716,28064,437100.0,9115755.0
2016-11-23,23789,24209,23121,23246,14443,428440.0,9115755.0
2016-11-24,23047,23344,22651,22702,27606,418413.0,9115755.0
2016-11-25,22701,22973,22627,22702,11605,418413.0,9115755.0
2016-11-28,22627,23196,22553,22875,11315,421604.0,9115755.0
2016-11-29,22528,23220,22528,22924,12518,422515.0,9115755.0
2016-11-30,22750,23097,22750,23097,10471,425706.0,9115755.0
2016-12-01,23344,23344,22305,22652,19979,417502.0,9115755.0
2016-12-02,22849,22849,21662,21762,22815,401093.0,9115755.0
2016-12-05,21267,21440,20253,20278,67455,373746.0,9115755.0
2016-12-06,20376,20673,19585,19833,61315,365542.0,9115755.0
2016-12-07,19709,20030,18893,19536,42999,360072.0,9115755.0
2016-12-08,19808,20080,19140,19388,44138,357338.0,9115755.0
2016-12-09,19189,20401,19115,20328,38279,374658.0,9115755.0
2016-12-12,20525,21069,20426,20971,29065,386508.0,9115755.0
2016-12-13,21217,21242,19783,20674,20374,381039.0,9115755.0
2016-12-14,20624,20995,20624,20773,17572,382862.0,9115755.0
2016-12-15,20525,21638,20500,21465,26239,395624.0,9115755.0
2016-12-16,21464,21489,20945,21144,14544,389699.0,9115755.0
2016-12-19,20945,21415,20920,21094,12380,388787.0,9115755.0
2016-12-20,21341,21341,20945,20946,7959,386052.0,9115755.0
2016-12-21,20822,21366,20772,21070,12993,388331.0,9115755.0
2016-12-22,21069,21069,20574,20723,12728,381950.0,9115755.0
2016-12-23,20401,21019,20277,20723,10086,381950.0,9115755.0
2016-12-26,20797,21118,20723,20896,13111,385141.0,9115755.0
2016-12-27,20871,21118,20723,21119,20309,389243.0,9115755.0
2016-12-28,21267,22726,20945,22454,42302,413855.0,9115755.0
2016-12-29,22157,22330,21811,22034,19392,406107.0,9115755.0
2017-01-02,21712,21860,20871,21267,29009,391977.0,9115755.0
2017-01-03,21267,21712,21069,21267,19726,391977.0,9115755.0
2017-01-04,21291,22033,21291,21811,19797,402005.0,9115755.0
2017-01-05,21835,22404,21563,22232,23325,409753.0,9115755.0
2017-01-06,22231,22404,21959,22108,12661,407474.0,9115755.0
2017-01-09,22206,22206,21291,21317,25568,392889.0,9115755.0
2017-01-10,21316,21316,20253,20278,61179,373746.0,9115755.0
2017-01-11,20277,20475,19659,19734,49734,363719.0,9115755.0
2017-01-12,19684,19956,19659,19784,17220,364630.0,9115755.0
2017-01-13,19635,20080,19635,19883,10031,366453.0,9115755.0
2017-01-16,20030,20030,19239,19339,20964,356426.0,9115755.0
2017-01-17,19536,19882,19288,19883,16066,366453.0,9115755.0
2017-01-18,19709,20673,19709,20451,24009,376936.0,9115755.0
2017-01-19,20500,20673,20228,20501,9174,377848.0,9115755.0
2017-01-20,20500,20772,20030,20550,14422,378760.0,9115755.0
2017-01-23,20276,20623,20153,20253,8033,373290.0,9115755.0
2017-01-24,20005,20228,19783,20155,10234,371467.0,9115755.0
2017-01-25,20030,20228,19560,19784,12158,364630.0,9115755.0
2017-01-26,19709,20129,19635,19981,12879,368277.0,9115755.0
2017-01-31,19981,19981,19560,19784,7797,364630.0,9115755.0
2017-02-01,19981,20525,19733,20526,18590,378304.0,9115755.0
2017-02-02,20525,20648,20005,20328,13324,374658.0,9115755.0
2017-02-03,20376,20451,20129,20278,4581,373746.0,9115755.0
2017-02-06,20525,21069,20277,20971,24610,386508.0,9115755.0
2017-02-07,20772,21415,20599,20699,17175,381494.0,9115755.0
2017-02-08,21143,21143,20451,20699,8239,381494.0,9115755.0
2017-02-09,20599,20797,20179,20526,8167,378304.0,9115755.0
2017-02-10,20500,20772,20228,20600,8580,379671.0,9115755.0
2017-02-13,20772,20772,20030,20229,14713,372834.0,9115755.0
2017-02-14,19956,20253,19610,19759,23683,364174.0,9115755.0
2017-02-15,19857,20327,19758,20303,15206,374202.0,9115755.0
2017-02-16,20401,20747,19981,20699,12294,381494.0,9115755.0
