아이컴포넌트(059100),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-19,6700,6980,6690,6860,49711,33195.0,4838874.0
2010-08-20,6800,7060,6700,6920,52461,33485.0,4838874.0
2010-08-23,7000,7000,6720,6740,31282,32614.0,4838874.0
2010-08-24,6720,6880,6380,6440,37060,31162.0,4838874.0
2010-08-25,6380,6530,6100,6190,58807,29953.0,4838874.0
2010-08-26,6220,6380,6150,6180,25258,29904.0,4838874.0
2010-08-27,6150,6200,5790,6000,58393,29033.0,4838874.0
2010-08-30,6010,6200,5990,6060,30378,29324.0,4838874.0
2010-08-31,6000,6170,6000,6130,14235,29662.0,4838874.0
2010-09-01,6160,6250,6110,6160,13890,29807.0,4838874.0
2010-09-02,6230,6380,6120,6170,29096,29856.0,4838874.0
2010-09-03,6150,6250,6020,6200,25326,30001.0,4838874.0
2010-09-06,6180,6430,6030,6170,33980,29856.0,4838874.0
2010-09-07,6180,6300,6090,6170,14471,29856.0,4838874.0
2010-09-08,6170,6250,6020,6100,30715,29517.0,4838874.0
2010-09-09,6150,6200,6040,6140,21205,29711.0,4838874.0
2010-09-10,6140,6310,6140,6250,19155,30243.0,4838874.0
2010-09-13,6280,6280,6130,6170,26409,29856.0,4838874.0
2010-09-14,6150,6250,6150,6210,22181,30049.0,4838874.0
2010-09-15,6170,6250,6040,6130,33202,29662.0,4838874.0
2010-09-16,6180,6190,6060,6140,8949,29711.0,4838874.0
2010-09-17,6140,6220,6000,6130,22170,29662.0,4838874.0
2010-09-20,6110,6260,6070,6220,19352,30098.0,4838874.0
2010-09-24,6190,6200,6090,6190,16889,29953.0,4838874.0
2010-09-27,6790,7080,6250,6250,521637,30243.0,4838874.0
2010-09-28,6270,6310,6060,6060,111155,29324.0,4838874.0
2010-09-29,6140,6250,6100,6190,41014,29953.0,4838874.0
2010-09-30,6120,6830,6120,6430,140765,31114.0,4838874.0
2010-10-01,6410,6420,6290,6310,36733,30533.0,4838874.0
2010-10-04,6460,6600,6360,6560,58711,31743.0,4838874.0
2010-10-05,6500,6770,6480,6650,46332,32179.0,4838874.0
2010-10-06,6790,6810,6640,6750,52891,32662.0,4838874.0
2010-10-07,6700,6770,6540,6670,35965,32275.0,4838874.0
2010-10-08,6700,6810,6550,6810,40159,32953.0,4838874.0
2010-10-11,6890,6970,6640,6860,70838,33195.0,4838874.0
2010-10-12,6800,6940,6660,6690,18627,32372.0,4838874.0
2010-10-13,6620,6800,6600,6600,30330,31937.0,4838874.0
2010-10-14,6600,6720,6570,6660,22675,32227.0,4838874.0
2010-10-15,6660,6850,6610,6780,34820,32808.0,4838874.0
2010-10-18,6790,6950,6680,6900,40130,33388.0,4838874.0
2010-10-19,6990,7000,6800,6800,56221,32904.0,4838874.0
2010-10-20,6750,6840,6480,6730,38357,32566.0,4838874.0
2010-10-21,6880,6880,6590,6590,60537,31888.0,4838874.0
2010-10-22,6590,6710,6570,6670,31351,32275.0,4838874.0
2010-10-25,6860,6960,6750,6780,57076,32808.0,4838874.0
2010-10-26,6890,6890,6600,6700,49386,32420.0,4838874.0
2010-10-27,6700,6750,6280,6500,82374,31453.0,4838874.0
2010-10-28,6620,6940,6620,6880,131054,33291.0,4838874.0
2010-10-29,7000,7900,6910,7220,480618,34937.0,4838874.0
2010-11-01,7410,7740,7280,7430,222661,35953.0,4838874.0
2010-11-02,7500,7530,7300,7400,87522,35808.0,4838874.0
2010-11-03,7400,7590,6980,7010,162178,33921.0,4838874.0
2010-11-04,7020,7400,6900,7230,114824,34985.0,4838874.0
2010-11-05,7270,7360,7110,7160,76981,34646.0,4838874.0
2010-11-08,7280,7630,7280,7340,105871,35517.0,4838874.0
2010-11-09,7550,7640,7350,7360,77694,35614.0,4838874.0
2010-11-10,7370,7460,7130,7200,81181,34840.0,4838874.0
2010-11-11,7160,7340,7100,7200,40431,34840.0,4838874.0
2010-11-12,7300,7410,6900,6970,99493,33727.0,4838874.0
2010-11-15,6960,6960,6680,6700,116600,32420.0,4838874.0
2010-11-16,6700,6930,6610,6740,64208,32614.0,4838874.0
2010-11-17,6600,6810,6600,6780,53756,32808.0,4838874.0
2010-11-18,6890,7400,6780,7340,77903,35517.0,4838874.0
2010-11-19,7340,7340,7150,7280,38375,35227.0,4838874.0
2010-11-22,7350,7400,7120,7180,43166,34743.0,4838874.0
2010-11-23,7180,7240,6980,7010,42308,33921.0,4838874.0
2010-11-24,6590,6900,6160,6780,101506,32808.0,4838874.0
2010-11-25,6970,6970,6760,6800,25743,32904.0,4838874.0
2010-11-26,6980,6980,6430,6460,72591,31259.0,4838874.0
2010-11-29,6580,6580,6200,6530,37852,31598.0,4838874.0
2010-11-30,6650,6750,6460,6750,27227,32662.0,4838874.0
2010-12-01,6600,7070,6600,7060,54360,34162.0,4838874.0
2010-12-02,7060,7450,6980,7370,122661,35663.0,4838874.0
2010-12-03,7410,7410,7190,7260,32566,35130.0,4838874.0
2010-12-06,7280,7700,7260,7450,115976,36050.0,4838874.0
2010-12-07,7520,7520,7260,7450,37129,36050.0,4838874.0
2010-12-08,7400,7530,7280,7390,20791,35759.0,4838874.0
2010-12-09,7390,8490,7390,8490,643720,41082.0,4838874.0
2010-12-10,8670,8960,8300,8650,995132,41856.0,4838874.0
2010-12-13,8650,9550,8540,8850,757641,42824.0,4838874.0
2010-12-14,8740,9600,8600,9520,432722,46066.0,4838874.0
2010-12-15,9500,10100,9350,9450,368342,45727.0,4838874.0
2010-12-16,9440,9950,9220,9220,324144,44614.0,4838874.0
2010-12-17,9310,9800,8940,9670,251172,46792.0,4838874.0
2010-12-20,9400,9580,8910,9130,217052,44179.0,4838874.0
2010-12-21,9300,10450,9300,10450,373451,50566.0,4838874.0
2010-12-22,10550,11250,10100,10250,672805,49598.0,4838874.0
2010-12-23,10350,10850,10250,10800,333878,52260.0,4838874.0
2010-12-24,10800,11050,10150,10150,205313,49115.0,4838874.0
2010-12-27,9910,10500,9910,10100,179856,48873.0,4838874.0
2010-12-28,10100,10350,9150,9240,398917,44711.0,4838874.0
2010-12-29,9220,9600,9110,9360,123830,45292.0,4838874.0
2010-12-30,9560,10750,9440,10750,465147,52018.0,4838874.0
2011-01-03,11300,12350,10650,12350,611760,59760.0,4838874.0
2011-01-04,12700,13950,12000,12400,902069,60002.0,4838874.0
2011-01-05,12500,14150,12100,12350,883622,59760.0,4838874.0
2011-01-06,12650,13350,12300,12300,378958,59518.0,4838874.0
2011-01-07,12500,12800,11950,12250,253724,59276.0,4838874.0
2011-01-10,12950,14050,12500,14050,713625,67986.0,4838874.0
2011-01-11,13900,14750,13600,13900,433769,67260.0,4838874.0
2011-01-12,14150,14550,13550,14050,288086,67986.0,4838874.0
2011-01-13,14200,14250,13600,13900,145012,67260.0,4838874.0
2011-01-14,13800,14000,12600,13300,291991,64357.0,4838874.0
2011-01-17,13150,13300,12200,12200,226291,59034.0,4838874.0
2011-01-18,11950,13700,11900,12900,338151,62421.0,4838874.0
2011-01-19,13300,13400,12700,12800,180918,61938.0,4838874.0
2011-01-20,12800,12900,12050,12500,134521,60486.0,4838874.0
2011-01-21,12350,13100,12300,13000,126044,62905.0,4838874.0
2011-01-24,13000,13450,12600,12850,135142,62180.0,4838874.0
2011-01-25,13000,13500,12300,12950,176807,62663.0,4838874.0
2011-01-26,12800,13050,12600,13000,73636,62905.0,4838874.0
2011-01-27,12800,13300,12600,12600,100255,60970.0,4838874.0
2011-01-28,12650,13150,12350,12450,133788,60244.0,4838874.0
2011-01-31,12200,12450,11800,11950,92141,57825.0,4838874.0
2011-02-01,12050,12800,11950,12550,73639,60728.0,4838874.0
2011-02-07,12700,13250,12550,12550,77497,60728.0,4838874.0
2011-02-08,12950,13000,12400,12450,27061,60244.0,4838874.0
2011-02-09,12850,13200,12350,12700,78407,62237.0,4900574.0
2011-02-10,12950,12950,12200,12300,47935,60277.0,4900574.0
2011-02-11,12200,13150,12200,12750,96265,62482.0,4900574.0
2011-02-14,13100,13450,12750,13200,101772,64688.0,4900574.0
2011-02-15,13550,15150,13500,15150,227056,74244.0,4900574.0
2011-02-16,16000,17200,14800,15300,648435,74979.0,4900574.0
2011-02-17,15200,15300,13300,14500,369422,71058.0,4900574.0
2011-02-18,14750,15450,14200,15400,202206,75469.0,4900574.0
2011-02-21,15500,17700,15400,16600,443564,81350.0,4900574.0
2011-02-22,16600,17400,15850,17000,280270,83310.0,4900574.0
2011-02-23,16750,17300,15100,15100,271982,73999.0,4900574.0
2011-02-24,14950,14950,13500,13500,287582,66158.0,4900574.0
2011-02-25,13750,14550,13750,14300,130476,70078.0,4900574.0
2011-02-28,14600,14650,13750,13750,91709,67383.0,4900574.0
2011-03-02,13600,13600,12500,12900,203258,63217.0,4900574.0
2011-03-03,13000,13900,12900,13800,149143,67628.0,4900574.0
2011-03-04,14000,14200,13300,13800,80271,67628.0,4900574.0
2011-03-07,13950,14000,13300,14000,94933,68608.0,4900574.0
2011-03-08,14200,14200,13650,13800,66449,68094.0,4934373.0
2011-03-09,13950,13950,13100,13150,116999,64887.0,4934373.0
2011-03-10,12900,13800,12750,12750,86160,62913.0,4934373.0
2011-03-11,12500,12850,12250,12500,113644,61680.0,4934373.0
2011-03-14,12500,12700,11250,11300,145624,55758.0,4934373.0
2011-03-15,11600,12300,10500,11250,210972,55512.0,4934373.0
2011-03-16,11400,12200,11050,12200,122352,60199.0,4934373.0
2011-03-17,11650,12150,11550,12150,73170,59953.0,4934373.0
2011-03-18,12200,12450,11900,12000,65553,59212.0,4934373.0
2011-03-21,12100,13000,11850,12450,233684,61433.0,4934373.0
2011-03-22,12800,14200,12650,13350,439164,65874.0,4934373.0
2011-03-23,13450,13750,13000,13050,120149,64394.0,4934373.0
2011-03-24,13250,13650,12900,12950,99023,63900.0,4934373.0
2011-03-25,12900,13600,12800,12950,109396,63900.0,4934373.0
2011-03-28,13050,13150,12350,12600,95367,62173.0,4934373.0
2011-03-29,12500,13100,12450,12700,73310,62667.0,4934373.0
2011-03-30,12750,13100,12550,13100,74526,64640.0,4934373.0
2011-03-31,13350,13600,12950,13600,109985,67107.0,4934373.0
2011-04-01,13500,13600,13300,13450,66664,66367.0,4934373.0
2011-04-04,13600,13900,13400,13600,93970,67107.0,4934373.0
2011-04-05,13750,13800,13350,13450,47810,66367.0,4934373.0
2011-04-06,13450,13600,13050,13050,67500,64394.0,4934373.0
2011-04-07,13050,13100,12600,12650,79677,62420.0,4934373.0
2011-04-08,12800,13300,12700,13300,102885,65627.0,4934373.0
2011-04-11,13100,13200,12800,12950,57408,63900.0,4934373.0
2011-04-12,13050,13150,12350,12400,69064,61186.0,4934373.0
2011-04-13,12400,12600,12150,12600,42456,62173.0,4934373.0
2011-04-14,12800,12950,12500,12850,34942,63407.0,4934373.0
2011-04-15,12700,13050,12500,12700,32974,62667.0,4934373.0
2011-04-18,12800,12850,12100,12850,80225,63407.0,4934373.0
2011-04-19,13000,13250,12300,13250,56827,65380.0,4934373.0
2011-04-20,13400,13750,13000,13000,135673,64147.0,4934373.0
2011-04-21,13150,13300,12600,12600,83241,62173.0,4934373.0
2011-04-22,12700,12750,12350,12400,54449,61186.0,4934373.0
2011-04-25,12650,12800,12300,12800,60659,63160.0,4934373.0
2011-04-26,12950,12950,11950,12100,137918,59706.0,4934373.0
2011-04-27,12050,12200,11400,11450,107447,56499.0,4934373.0
2011-04-28,11300,11850,11300,11700,55708,57732.0,4934373.0
2011-04-29,11900,11950,10700,11100,53252,54772.0,4934373.0
2011-05-02,10450,10550,9760,10200,197115,50331.0,4934373.0
2011-05-03,10300,10850,10250,10250,46454,50577.0,4934373.0
2011-05-04,10350,10400,9960,10200,40212,50331.0,4934373.0
2011-05-06,9860,10050,9720,9900,38303,48850.0,4934373.0
2011-05-09,10050,10250,9840,9920,19259,48949.0,4934373.0
2011-05-11,10100,10150,9930,9990,21508,49294.0,4934373.0
2011-05-12,9940,10000,9850,9990,17073,49294.0,4934373.0
2011-05-13,10150,11400,10000,11100,110153,54772.0,4934373.0
2011-05-16,11100,11200,10550,10550,65121,52058.0,4934373.0
2011-05-17,10550,11200,10400,10700,46866,52798.0,4934373.0
2011-05-18,10700,10850,9950,9950,75069,51115.0,5137171.0
2011-05-19,10000,10250,9920,10050,44827,51629.0,5137171.0
2011-05-20,9990,10250,9970,10100,16768,51885.0,5137171.0
2011-05-23,10050,10200,10050,10100,27146,51885.0,5137171.0
2011-05-24,10100,10600,9950,10450,20394,53683.0,5137171.0
2011-05-25,10700,10700,10150,10350,22018,53170.0,5137171.0
2011-05-26,10600,11050,10350,10900,44162,55995.0,5137171.0
2011-05-27,10950,11000,10550,11000,12401,56509.0,5137171.0
2011-05-30,11100,11100,10550,10950,30631,56252.0,5137171.0
2011-05-31,11000,11000,10700,10850,19491,55738.0,5137171.0
2011-06-01,11000,11100,10650,10900,22193,55995.0,5137171.0
2011-06-02,10600,10850,10400,10750,16953,55225.0,5137171.0
2011-06-03,10650,10900,10400,10500,13544,53940.0,5137171.0
2011-06-07,10500,10600,9960,9960,25060,51166.0,5137171.0
2011-06-08,9930,10200,9310,9310,44132,47827.0,5137171.0
2011-06-09,9300,9400,8650,8660,90226,44488.0,5137171.0
2011-06-10,8850,8900,7660,8000,126911,41097.0,5137171.0
2011-06-13,7970,8350,7900,7900,46047,40584.0,5137171.0
2011-06-14,8100,8980,7940,8510,85930,43717.0,5137171.0
2011-06-15,8750,9070,8740,8760,52659,45002.0,5137171.0
2011-06-16,8700,8880,8500,8710,28312,44745.0,5137171.0
2011-06-17,8840,9000,8390,8480,35982,43563.0,5137171.0
2011-06-20,8540,8700,8000,8000,37358,41097.0,5137171.0
2011-06-21,8150,8290,7720,8050,38728,41354.0,5137171.0
2011-06-22,8090,8190,7800,7850,41199,40327.0,5137171.0
2011-06-23,7770,8060,7700,7960,29126,40892.0,5137171.0
2011-06-24,8080,8800,8080,8620,59986,44282.0,5137171.0
2011-06-27,8520,8680,8320,8480,93032,43563.0,5137171.0
2011-06-28,8700,9050,8600,8680,75083,44591.0,5137171.0
2011-06-29,8950,9040,8720,8930,37510,45875.0,5137171.0
2011-06-30,9000,9200,8900,8900,29155,45721.0,5137171.0
2011-07-01,9160,9360,9030,9250,40373,47519.0,5137171.0
2011-07-04,9370,9490,9140,9400,59209,48289.0,5137171.0
2011-07-05,9540,9740,9420,9680,29113,49728.0,5137171.0
2011-07-06,9730,9740,9240,9500,31952,48803.0,5137171.0
2011-07-07,9350,9570,9150,9200,35567,47262.0,5137171.0
2011-07-08,9300,9400,9100,9140,30262,46954.0,5137171.0
2011-07-11,9110,9200,8990,9110,20257,46800.0,5137171.0
2011-07-12,8950,9050,8570,8670,34599,44539.0,5137171.0
2011-07-13,8790,8950,8650,8850,13164,45464.0,5137171.0
2011-07-14,8980,8980,8620,8780,20500,45104.0,5137171.0
2011-07-15,8550,8820,8500,8610,25993,44231.0,5137171.0
2011-07-18,8640,9250,8640,9170,34323,47108.0,5137171.0
2011-07-19,9130,9260,9100,9200,19149,47262.0,5137171.0
2011-07-20,9320,9350,9170,9200,28758,47262.0,5137171.0
2011-07-21,9200,9450,9120,9180,23097,47159.0,5137171.0
2011-07-22,9250,9330,9020,9020,21092,46337.0,5137171.0
2011-07-25,9050,9120,8700,8710,24149,44745.0,5137171.0
2011-07-26,8630,9190,8630,9020,31199,46337.0,5137171.0
2011-07-27,9020,9200,8850,9040,24430,46440.0,5137171.0
2011-07-28,8900,9150,8850,8870,21472,45567.0,5137171.0
2011-07-29,9000,9090,8800,8810,13512,45258.0,5137171.0
2011-08-01,8800,9210,8800,9100,22641,46748.0,5137171.0
2011-08-02,9020,9160,8660,8900,20460,45721.0,5137171.0
2011-08-03,8700,8700,8360,8550,38200,43923.0,5137171.0
2011-08-04,8600,8690,8210,8290,28159,42587.0,5137171.0
2011-08-05,7280,7810,7230,7700,41341,39556.0,5137171.0
2011-08-08,7210,7640,6650,7120,68642,36577.0,5137171.0
2011-08-09,6530,6900,6060,6200,151087,31850.0,5137171.0
2011-08-10,6490,6660,6250,6360,95842,32672.0,5137171.0
2011-08-11,5950,6600,5950,6510,70534,33443.0,5137171.0
2011-08-12,6750,6940,6510,6510,45686,33443.0,5137171.0
2011-08-16,6750,6890,6620,6890,69352,35395.0,5137171.0
2011-08-17,6870,7120,6810,7010,44787,36012.0,5137171.0
2011-08-18,7080,7090,6600,6700,245095,34419.0,5137171.0
2011-08-19,6330,6330,5930,5960,92331,30618.0,5137171.0
2011-08-22,5880,6130,5730,5940,42190,30515.0,5137171.0
2011-08-23,6090,6250,5900,6220,32669,31953.0,5137171.0
2011-08-24,6360,6890,6120,6120,137820,31439.0,5137171.0
2011-08-25,6310,6310,6050,6100,46353,31337.0,5137171.0
2011-08-26,6130,6200,6000,6190,14436,31799.0,5137171.0
2011-08-29,6260,6490,6220,6490,68253,33340.0,5137171.0
2011-08-30,6600,6730,6450,6510,35745,33443.0,5137171.0
2011-08-31,6630,6630,6400,6450,21544,33135.0,5137171.0
2011-09-01,6510,6870,6440,6510,71836,33443.0,5137171.0
2011-09-02,6590,6630,6280,6350,33799,32621.0,5137171.0
2011-09-05,6140,6220,6050,6100,31744,31337.0,5137171.0
2011-09-06,6020,6140,5800,5890,42449,30258.0,5137171.0
2011-09-07,6020,6220,5960,6160,55218,31645.0,5137171.0
2011-09-08,6270,6300,6110,6190,19645,31799.0,5137171.0
2011-09-09,6110,6290,6000,6190,17104,31799.0,5137171.0
2011-09-14,6150,6190,5800,5820,38370,29898.0,5137171.0
2011-09-15,5990,6010,5700,5730,22898,29436.0,5137171.0
2011-09-16,5950,6090,5820,6000,28084,30823.0,5137171.0
2011-09-19,6000,6100,5930,5950,14473,30566.0,5137171.0
2011-09-20,5900,5970,5760,5900,31937,30309.0,5137171.0
2011-09-21,5900,6050,5870,6050,22150,31080.0,5137171.0
2011-09-22,5990,5990,5800,5890,38148,30258.0,5137171.0
2011-09-23,5680,5800,5500,5500,35888,28254.0,5137171.0
2011-09-26,5400,5600,4850,4900,53575,25172.0,5137171.0
2011-09-27,5090,5630,4870,5630,308259,28922.0,5137171.0
2011-09-28,6470,6470,6320,6470,308544,33237.0,5137171.0
2011-09-29,6780,7270,6400,6400,700045,32878.0,5137171.0
2011-09-30,6600,7360,6570,7360,273458,37810.0,5137171.0
2011-10-04,7700,8460,7450,8000,881922,41097.0,5137171.0
2011-10-05,8040,8130,7200,7300,321727,37501.0,5137171.0
2011-10-06,7580,7910,6930,6990,352364,35909.0,5137171.0
2011-10-07,7150,7530,6840,7060,393447,36268.0,5137171.0
2011-10-10,7150,8110,7100,8110,321169,41662.0,5137171.0
2011-10-11,8740,8920,8000,8000,425332,41097.0,5137171.0
2011-10-12,8200,8700,7780,8470,255196,43512.0,5137171.0
2011-10-13,8590,8590,8200,8230,143729,42279.0,5137171.0
2011-10-14,8230,8230,7770,8040,123229,41303.0,5137171.0
2011-10-17,8250,8320,7880,8200,118052,42125.0,5137171.0
2011-10-18,8040,8100,7820,7850,97490,40327.0,5137171.0
2011-10-19,7920,8190,7580,7720,121867,39659.0,5137171.0
2011-10-20,7720,7880,7130,7260,88493,37296.0,5137171.0
2011-10-21,7380,8010,7370,7880,108148,40481.0,5137171.0
2011-10-24,8100,8650,7950,8190,177326,42073.0,5137171.0
2011-10-25,8300,8300,8020,8020,55689,41200.0,5137171.0
2011-10-26,7910,8060,7810,7950,45430,40841.0,5137171.0
2011-10-27,8140,9140,8060,8600,296229,44180.0,5137171.0
2011-10-28,8880,9880,8630,9400,330176,48289.0,5137171.0
2011-10-31,9460,9650,8970,9100,183020,46748.0,5137171.0
2011-11-01,9010,10450,9010,10450,195528,53683.0,5137171.0
2011-11-02,10600,11300,10300,10900,1001667,55995.0,5137171.0
2011-11-03,10750,11600,9980,10300,734098,52913.0,5137171.0
2011-11-04,10700,10900,10400,10700,298187,54968.0,5137171.0
2011-11-07,10900,11000,10200,10200,261853,52399.0,5137171.0
2011-11-08,10300,10350,9610,9800,326297,50344.0,5137171.0
2011-11-09,10100,10650,9960,10200,723959,52399.0,5137171.0
2011-11-10,9710,9900,9390,9390,223884,48238.0,5137171.0
2011-11-11,9320,10100,9220,9840,301599,50550.0,5137171.0
2011-11-14,9800,9980,9040,9360,474856,48084.0,5137171.0
2011-11-15,9180,9200,8340,8700,457938,44693.0,5137171.0
2011-11-16,8580,9150,8350,8500,292791,43666.0,5137171.0
2011-11-17,8630,9420,8580,9420,245083,48392.0,5137171.0
2011-11-18,9760,10650,9560,9800,657568,50344.0,5137171.0
2011-11-21,9770,9840,9210,9450,160064,48546.0,5137171.0
2011-11-22,9160,9750,9150,9710,115118,49882.0,5137171.0
2011-11-23,9720,9770,9050,9200,102918,47262.0,5137171.0
2011-11-24,9040,9460,8900,9150,76584,47005.0,5137171.0
2011-11-25,9150,9270,8510,8800,103545,45207.0,5137171.0
2011-11-28,9000,9950,8810,9220,355321,47365.0,5137171.0
2011-11-29,9450,9450,9030,9170,100546,47108.0,5137171.0
2011-11-30,9170,9480,9100,9440,122160,48495.0,5137171.0
2011-12-01,9670,10350,9620,9920,485587,50961.0,5137171.0
2011-12-02,9920,10800,9820,10300,323455,52913.0,5137171.0
2011-12-05,10700,10700,10150,10300,132424,52913.0,5137171.0
2011-12-06,10300,10650,10000,10500,170266,53940.0,5137171.0
2011-12-07,10650,11350,10550,10900,383532,55995.0,5137171.0
2011-12-08,11100,12500,10800,12500,833304,64215.0,5137171.0
2011-12-09,12500,12900,11700,11750,890803,60362.0,5137171.0
2011-12-12,11950,12700,11900,12200,463125,62673.0,5137171.0
2011-12-13,12000,13100,11900,12150,334871,62417.0,5137171.0
2011-12-14,12200,12200,11000,11300,346667,58050.0,5137171.0
2011-12-15,11150,11650,11000,11650,169644,59848.0,5137171.0
2011-12-16,11850,13100,11700,12500,416676,64215.0,5137171.0
2011-12-19,12650,12800,11050,11650,523975,59848.0,5137171.0
2011-12-20,11650,13350,11650,13350,657212,68581.0,5137171.0
2011-12-21,13750,13750,12850,13050,550993,67040.0,5137171.0
2011-12-22,13100,13600,12950,12950,252442,66526.0,5137171.0
2011-12-23,13200,14000,13000,13500,330725,73402.0,5437171.0
2011-12-26,13800,14200,13600,13650,187119,74217.0,5437171.0
2011-12-27,13700,13900,12600,12900,308889,70140.0,5437171.0
2011-12-28,13100,14800,12950,14700,620501,79926.0,5437171.0
2011-12-29,14400,14650,13950,14500,289485,78839.0,5437171.0
2012-01-02,14700,15100,14200,14950,465043,81286.0,5437171.0
2012-01-03,14950,17100,14700,15750,707168,85635.0,5437171.0
2012-01-04,16000,16550,15300,15600,348810,84820.0,5437171.0
2012-01-05,15800,16150,15450,15550,278489,84548.0,5437171.0
2012-01-06,15800,15800,14900,15300,233736,83189.0,5437171.0
2012-01-09,15550,16400,15250,16000,429500,86995.0,5437171.0
2012-01-10,15850,16150,15350,15550,183913,84548.0,5437171.0
2012-01-11,15700,15750,14050,14200,475142,77208.0,5437171.0
2012-01-12,14350,14450,12900,13600,549384,73946.0,5437171.0
2012-01-13,13500,13950,12950,13850,466799,75305.0,5437171.0
2012-01-16,13700,13750,13200,13400,178627,72858.0,5437171.0
2012-01-17,13550,14250,13400,13750,452383,74761.0,5437171.0
2012-01-18,13900,14000,13100,13350,182537,73227.0,5485171.0
2012-01-19,13450,13600,12800,12900,156512,70759.0,5485171.0
2012-01-20,13050,13100,12450,12650,164438,69387.0,5485171.0
2012-01-25,12600,13450,12550,13100,126660,71856.0,5485171.0
2012-01-26,13400,13500,13000,13050,105918,71581.0,5485171.0
2012-01-27,13100,13400,12850,13300,88290,72953.0,5485171.0
2012-01-30,13350,13500,12950,13000,135405,71307.0,5485171.0
2012-01-31,13050,13100,12100,12300,313706,67468.0,5485171.0
2012-02-01,12350,12900,12250,12600,199348,69113.0,5485171.0
2012-02-02,12800,12950,12400,12400,99603,68016.0,5485171.0
2012-02-03,12300,12450,11450,11750,376103,64451.0,5485171.0
2012-02-06,11750,11950,11250,11500,241968,63079.0,5485171.0
2012-02-07,11550,12750,11350,12350,538848,67742.0,5485171.0
2012-02-08,12800,14200,12550,14200,1411577,77889.0,5485171.0
2012-02-09,14500,14500,13400,14450,871372,79261.0,5485171.0
2012-02-10,14400,14400,13500,13500,390658,74050.0,5485171.0
2012-02-13,13450,14350,13350,14350,394491,78712.0,5485171.0
2012-02-14,14350,14900,14050,14100,414271,77341.0,5485171.0
2012-02-15,14100,14150,13650,13950,165992,76518.0,5485171.0
2012-02-16,13950,14300,13550,13550,249799,74324.0,5485171.0
2012-02-17,13950,14650,13500,13600,662072,74598.0,5485171.0
2012-02-20,14050,15500,14000,14450,901757,79261.0,5485171.0
2012-02-21,14550,14550,13600,13750,357657,75421.0,5485171.0
2012-02-22,13750,14050,13300,13500,170382,74050.0,5485171.0
2012-02-23,13500,13500,12900,12950,216816,71033.0,5485171.0
2012-02-24,13100,13950,12400,13850,556039,75970.0,5485171.0
2012-02-27,13850,14500,13500,14200,421456,77889.0,5485171.0
2012-02-28,14200,14200,13700,14200,199893,77889.0,5485171.0
2012-02-29,14250,14450,14000,14300,195639,84578.0,5914563.0
2012-03-02,14300,14500,13700,13750,203642,81325.0,5914563.0
2012-03-05,13750,13750,12850,13200,204982,78072.0,5914563.0
2012-03-06,13100,13200,12600,12750,153121,75411.0,5914563.0
2012-03-07,12350,13000,12350,12650,77265,74819.0,5914563.0
2012-03-08,12800,13050,12600,12800,77551,75706.0,5914563.0
2012-03-09,13000,13350,12800,12850,107849,76002.0,5914563.0
2012-03-12,12950,13100,12650,12650,76244,74819.0,5914563.0
2012-03-13,12700,12950,12600,12800,60720,75706.0,5914563.0
2012-03-14,12900,12950,12350,12600,141649,74523.0,5914563.0
2012-03-15,12500,12600,11950,12000,134766,70975.0,5914563.0
2012-03-16,11950,12200,11650,11650,121978,68905.0,5914563.0
2012-03-19,11700,11900,11550,11650,108614,68905.0,5914563.0
2012-03-20,11650,12000,11650,11700,108998,69200.0,5914563.0
2012-03-21,11600,11950,11600,11850,74927,70088.0,5914563.0
2012-03-22,11950,12450,11900,12100,209960,71566.0,5914563.0
2012-03-23,12100,12300,11700,11800,110304,69792.0,5914563.0
2012-03-26,11950,12450,11850,11850,102941,70088.0,5914563.0
2012-03-27,12000,12050,11450,11650,110097,68905.0,5914563.0
2012-03-28,11700,11750,10000,10150,382385,60033.0,5914563.0
2012-03-29,9950,10300,9590,9890,282244,58495.0,5914563.0
2012-03-30,9800,10250,9800,9910,184970,58613.0,5914563.0
2012-04-02,9870,10050,9720,9740,133143,57608.0,5914563.0
2012-04-03,9800,10200,9640,9700,144442,57371.0,5914563.0
2012-04-04,9650,9730,9090,9150,158084,54118.0,5914563.0
2012-04-05,9150,9300,8970,9200,78261,54414.0,5914563.0
2012-04-06,9210,9210,8800,8850,92190,52344.0,5914563.0
2012-04-09,8940,9350,8750,8750,76014,51752.0,5914563.0
2012-04-10,8760,9010,8250,8250,102729,48795.0,5914563.0
2012-04-12,8320,8420,8190,8250,80590,48795.0,5914563.0
2012-04-13,8350,9230,8270,8990,173821,53172.0,5914563.0
2012-04-16,9080,9210,8800,9210,75037,54473.0,5914563.0
2012-04-17,9630,9630,8930,9100,86986,53823.0,5914563.0
2012-04-18,9200,9250,9100,9100,39745,53823.0,5914563.0
2012-04-19,9080,9100,8860,8860,47632,52403.0,5914563.0
2012-04-20,8870,8900,8450,8530,76745,50451.0,5914563.0
2012-04-23,8530,8530,7970,8260,79966,48854.0,5914563.0
2012-04-24,8180,8330,8040,8320,58199,49209.0,5914563.0
2012-04-25,8360,8430,8100,8100,38704,47908.0,5914563.0
2012-04-26,8160,8320,7800,7920,62060,46843.0,5914563.0
2012-04-27,7950,8130,7910,7950,32469,47021.0,5914563.0
