세원물산(024830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-01-27,1060,1060,950,1000,1739,8350.0,8350000.0
2003-01-28,1000,1020,950,990,13150,8266.0,8350000.0
2003-01-29,1010,1020,920,930,8491,7766.0,8350000.0
2003-01-30,990,990,950,960,2603,8016.0,8350000.0
2003-02-03,960,960,910,930,12441,7766.0,8350000.0
2003-02-04,970,980,930,950,11618,7932.0,8350000.0
2003-02-05,930,970,930,960,5741,8016.0,8350000.0
2003-02-06,960,960,920,920,9286,7682.0,8350000.0
2003-02-07,970,970,910,920,2817,7682.0,8350000.0
2003-02-10,920,930,890,920,2320,7682.0,8350000.0
2003-02-11,980,980,900,920,5135,7682.0,8350000.0
2003-02-12,910,940,910,930,5299,7766.0,8350000.0
2003-02-13,950,950,900,940,3997,7849.0,8350000.0
2003-02-14,930,950,900,940,1699,7849.0,8350000.0
2003-02-17,950,970,940,970,5857,8100.0,8350000.0
2003-02-18,1000,1000,950,950,372,7932.0,8350000.0
2003-02-19,980,990,950,950,1518,7932.0,8350000.0
2003-02-20,960,1000,930,1000,11268,8350.0,8350000.0
2003-02-21,990,990,940,940,2980,7849.0,8350000.0
2003-02-24,970,1030,930,1000,567,8350.0,8350000.0
2003-02-25,980,980,930,970,5285,8100.0,8350000.0
2003-02-26,970,1000,940,1000,6456,8350.0,8350000.0
2003-02-27,980,1000,940,990,319,8266.0,8350000.0
2003-02-28,1000,1000,950,950,4702,7932.0,8350000.0
2003-03-03,980,980,980,980,87,8183.0,8350000.0
2003-03-04,970,1000,940,990,7309,8266.0,8350000.0
2003-03-05,980,980,950,960,605,8016.0,8350000.0
2003-03-06,1000,1070,1000,1040,167768,8684.0,8350000.0
2003-03-07,1070,1070,920,970,55828,8100.0,8350000.0
2003-03-10,960,960,860,860,34389,7181.0,8350000.0
2003-03-11,870,870,820,830,6683,6930.0,8350000.0
2003-03-12,800,870,800,870,1454,7264.0,8350000.0
2003-03-13,870,870,820,840,3875,7014.0,8350000.0
2003-03-14,860,910,820,890,11511,7432.0,8350000.0
2003-03-17,890,890,840,890,456,7432.0,8350000.0
2003-03-18,890,920,830,880,8693,7348.0,8350000.0
2003-03-19,860,900,830,830,4012,6930.0,8350000.0
2003-03-20,880,910,830,900,8808,7515.0,8350000.0
2003-03-21,900,910,860,900,1580,7515.0,8350000.0
2003-03-24,900,930,880,920,35701,7682.0,8350000.0
2003-03-25,900,900,860,900,15421,7515.0,8350000.0
2003-03-26,940,950,870,900,25024,7515.0,8350000.0
2003-03-27,870,900,870,890,5022,7432.0,8350000.0
2003-03-28,890,900,880,900,10706,7515.0,8350000.0
2003-03-31,880,910,840,870,5071,7264.0,8350000.0
2003-04-01,830,860,830,860,4226,7181.0,8350000.0
2003-04-02,860,890,850,860,2674,7181.0,8350000.0
2003-04-03,870,910,850,850,10347,7098.0,8350000.0
2003-04-04,840,900,840,880,4589,7348.0,8350000.0
2003-04-07,980,980,910,980,31454,8183.0,8350000.0
2003-04-08,1000,1030,950,980,48554,8183.0,8350000.0
2003-04-09,970,980,940,980,10125,8183.0,8350000.0
2003-04-10,960,1050,960,1000,39403,8350.0,8350000.0
2003-04-11,990,1050,990,1040,24787,8684.0,8350000.0
2003-04-14,1080,1080,1000,1040,45224,8684.0,8350000.0
2003-04-15,1030,1070,1020,1060,9819,8851.0,8350000.0
2003-04-16,1090,1090,1040,1080,28379,9018.0,8350000.0
2003-04-17,1060,1140,1050,1120,26219,9352.0,8350000.0
2003-04-18,1080,1150,1080,1090,18126,9102.0,8350000.0
2003-04-21,1060,1120,1050,1100,14751,9185.0,8350000.0
2003-04-22,1080,1100,1020,1060,27065,8851.0,8350000.0
2003-04-23,1120,1120,1040,1060,16742,8851.0,8350000.0
2003-04-24,1040,1070,1000,1000,15900,8350.0,8350000.0
2003-04-25,980,1040,920,1040,9084,8684.0,8350000.0
2003-04-28,950,1030,950,1020,1213,8517.0,8350000.0
2003-04-29,1030,1040,960,1040,2848,8684.0,8350000.0
2003-04-30,1020,1040,960,1010,5942,8434.0,8350000.0
2003-05-02,1000,1010,980,1000,9810,8350.0,8350000.0
2003-05-06,1040,1040,1000,1010,1411,8434.0,8350000.0
2003-05-07,1010,1020,990,1000,16370,8350.0,8350000.0
2003-05-09,1000,1010,980,1010,5374,8434.0,8350000.0
2003-05-12,1040,1040,990,1030,70056,8600.0,8350000.0
2003-05-13,1030,1060,1000,1060,143764,8851.0,8350000.0
2003-05-14,1060,1100,1020,1020,50911,8517.0,8350000.0
2003-05-15,1030,1060,1010,1040,24619,8684.0,8350000.0
2003-05-16,1060,1150,1060,1150,68394,9602.0,8350000.0
2003-05-19,1150,1230,1100,1170,46586,9770.0,8350000.0
2003-05-20,1170,1190,1130,1140,24228,9519.0,8350000.0
2003-05-21,1150,1160,1080,1130,41905,9436.0,8350000.0
2003-05-22,1150,1180,1080,1100,123037,9185.0,8350000.0
2003-05-23,1090,1110,1070,1070,42120,8934.0,8350000.0
2003-05-26,1130,1190,1090,1190,103194,9936.0,8350000.0
2003-05-27,1290,1330,1290,1330,16591,11106.0,8350000.0
2003-05-28,1440,1480,1380,1480,452274,12358.0,8350000.0
2003-05-29,1550,1550,1400,1480,202976,12358.0,8350000.0
2003-05-30,1460,1550,1460,1530,132120,12776.0,8350000.0
2003-06-02,1550,1560,1480,1530,111593,12776.0,8350000.0
2003-06-03,1500,1650,1480,1600,102622,13360.0,8350000.0
2003-06-04,1600,1700,1520,1700,84310,14195.0,8350000.0
2003-06-05,1570,1670,1500,1500,145598,12525.0,8350000.0
2003-06-09,1490,1490,1320,1360,190222,11356.0,8350000.0
2003-06-10,1430,1430,1330,1400,25149,11690.0,8350000.0
2003-06-11,1370,1430,1330,1330,65740,11106.0,8350000.0
2003-06-12,1340,1360,1260,1340,54075,11189.0,8350000.0
2003-06-13,1330,1370,1300,1350,39326,11272.0,8350000.0
2003-06-16,1370,1370,1260,1340,44176,11189.0,8350000.0
2003-06-17,1370,1370,1270,1300,91481,10855.0,8350000.0
2003-06-18,1270,1280,1240,1250,35564,10438.0,8350000.0
2003-06-19,1320,1320,1230,1230,23950,10270.0,8350000.0
2003-06-20,1300,1360,1260,1320,139526,11022.0,8350000.0
2003-06-23,1340,1370,1310,1340,84140,11189.0,8350000.0
2003-06-24,1250,1360,1250,1270,52816,10604.0,8350000.0
2003-06-25,1240,1330,1230,1330,66084,11106.0,8350000.0
2003-06-26,1360,1360,1290,1310,16486,10938.0,8350000.0
2003-06-27,1320,1330,1270,1270,35603,10604.0,8350000.0
2003-06-30,1300,1300,1250,1280,15557,10688.0,8350000.0
2003-07-01,1250,1270,1200,1240,39554,10354.0,8350000.0
2003-07-02,1290,1380,1240,1380,182703,11523.0,8350000.0
2003-07-03,1420,1470,1340,1380,179379,11523.0,8350000.0
2003-07-04,1370,1370,1310,1370,88977,11440.0,8350000.0
2003-07-07,1360,1440,1320,1360,128522,11356.0,8350000.0
2003-07-08,1370,1400,1340,1340,65963,11189.0,8350000.0
2003-07-09,1360,1440,1330,1390,118217,11606.0,8350000.0
2003-07-10,1410,1470,1380,1420,142391,11857.0,8350000.0
2003-07-11,1430,1460,1390,1430,64936,11940.0,8350000.0
2003-07-14,1450,1530,1420,1530,150486,12776.0,8350000.0
2003-07-15,1560,1560,1350,1430,95712,11940.0,8350000.0
2003-07-16,1420,1430,1380,1410,74920,11774.0,8350000.0
2003-07-18,1330,1370,1290,1300,55854,10855.0,8350000.0
2003-07-21,1260,1310,1150,1170,90727,9770.0,8350000.0
2003-07-22,1195,1220,1135,1220,28853,10187.0,8350000.0
2003-07-23,1200,1205,1150,1165,29523,9728.0,8350000.0
2003-07-24,1150,1190,1140,1145,13814,9561.0,8350000.0
2003-07-25,1145,1200,1115,1145,50369,9561.0,8350000.0
2003-07-28,1175,1210,1145,1210,32443,10104.0,8350000.0
2003-07-29,1210,1240,1135,1155,32837,9644.0,8350000.0
2003-07-30,1175,1185,1155,1155,10543,9644.0,8350000.0
2003-07-31,1135,1190,1135,1170,5892,9770.0,8350000.0
2003-08-01,1170,1185,1140,1165,20329,9728.0,8350000.0
2003-08-04,1120,1160,1120,1160,791,9686.0,8350000.0
2003-08-05,1150,1160,1070,1130,9848,9436.0,8350000.0
2003-08-06,1140,1140,1030,1110,9141,9268.0,8350000.0
2003-08-07,1140,1140,1070,1100,13362,9185.0,8350000.0
2003-08-08,1155,1155,1080,1110,5021,9268.0,8350000.0
2003-08-11,1110,1110,1060,1060,16422,8851.0,8350000.0
2003-08-12,1050,1125,1050,1100,11437,9185.0,8350000.0
2003-08-13,1085,1120,1070,1120,17018,9352.0,8350000.0
2003-08-14,1105,1140,1095,1095,235,9143.0,8350000.0
2003-08-18,1095,1140,1060,1140,19631,9519.0,8350000.0
2003-08-19,1140,1185,1080,1130,7126,9436.0,8350000.0
2003-08-20,1115,1165,1115,1130,6032,9436.0,8350000.0
2003-08-21,1150,1180,1100,1175,12485,9811.0,8350000.0
2003-08-22,1240,1240,1120,1170,19541,9770.0,8350000.0
2003-08-25,1180,1180,1110,1140,11690,9519.0,8350000.0
2003-08-26,1130,1170,1100,1150,25540,9602.0,8350000.0
2003-08-27,1135,1160,1105,1150,17100,9602.0,8350000.0
2003-08-28,1150,1150,1100,1135,10848,9477.0,8350000.0
2003-08-29,1145,1145,1110,1135,1233,9477.0,8350000.0
2003-09-01,1135,1150,1090,1135,14127,9477.0,8350000.0
2003-09-02,1120,1145,1100,1105,8644,9227.0,8350000.0
2003-09-03,1130,1130,1085,1100,5852,9185.0,8350000.0
2003-09-04,1090,1150,1090,1150,7921,9602.0,8350000.0
2003-09-05,1170,1170,1100,1145,4390,9561.0,8350000.0
2003-09-08,1150,1150,1080,1100,3581,9185.0,8350000.0
2003-09-09,1225,1225,1100,1130,10216,9436.0,8350000.0
2003-09-15,1165,1165,1105,1105,2780,9227.0,8350000.0
2003-09-16,1150,1150,1105,1125,10957,9394.0,8350000.0
2003-09-17,1130,1165,1100,1125,16684,9394.0,8350000.0
2003-09-18,1120,1150,1110,1125,9813,9394.0,8350000.0
2003-09-19,1115,1145,1100,1115,22378,9310.0,8350000.0
2003-09-22,1090,1110,1060,1070,9156,8934.0,8350000.0
2003-09-23,1050,1070,1010,1040,2851,8684.0,8350000.0
2003-09-24,1025,1050,1025,1030,7814,8600.0,8350000.0
2003-09-25,1010,1145,980,1045,3254,8726.0,8350000.0
2003-09-26,1040,1050,1030,1050,1503,8768.0,8350000.0
2003-09-29,1035,1050,1035,1050,8132,8768.0,8350000.0
2003-09-30,1060,1060,1045,1050,922,8768.0,8350000.0
2003-10-01,1050,1050,1040,1050,2161,8768.0,8350000.0
2003-10-02,1105,1105,1010,1080,5442,9018.0,8350000.0
2003-10-06,1025,1165,1020,1060,4394,8851.0,8350000.0
2003-10-07,1035,1135,1035,1130,551,9436.0,8350000.0
2003-10-08,1105,1110,1060,1060,5159,8851.0,8350000.0
2003-10-09,1070,1100,1025,1095,2013,9143.0,8350000.0
2003-10-10,1130,1130,1010,1030,16897,8600.0,8350000.0
2003-10-13,1020,1035,1015,1035,8426,8642.0,8350000.0
2003-10-14,1010,1035,1010,1020,28872,8517.0,8350000.0
2003-10-15,1030,1050,1010,1050,2883,8768.0,8350000.0
2003-10-16,1035,1060,1010,1020,17514,8517.0,8350000.0
2003-10-17,1020,1035,1015,1030,2102,8600.0,8350000.0
2003-10-20,1025,1030,1025,1030,1070,8600.0,8350000.0
2003-10-21,1020,1070,1000,1070,11182,8934.0,8350000.0
2003-10-22,1060,1100,1020,1060,12155,8851.0,8350000.0
2003-10-23,1035,1090,1010,1085,6807,9060.0,8350000.0
2003-10-24,1090,1090,955,1090,20772,9102.0,8350000.0
2003-10-27,1075,1075,1030,1030,2456,8600.0,8350000.0
2003-10-28,1040,1040,1000,1010,9117,8434.0,8350000.0
2003-10-29,1010,1045,1010,1020,3470,8517.0,8350000.0
2003-10-30,1045,1060,1010,1010,7132,8434.0,8350000.0
2003-10-31,1020,1020,1010,1010,31000,8434.0,8350000.0
2003-11-03,1040,1040,980,1025,1003,8559.0,8350000.0
2003-11-04,1025,1070,1025,1065,7608,8893.0,8350000.0
2003-11-05,1035,1050,1010,1010,1642,8434.0,8350000.0
2003-11-06,1015,1055,1010,1010,1446,8434.0,8350000.0
2003-11-07,1055,1055,995,1040,9298,8684.0,8350000.0
2003-11-10,1035,1040,1035,1040,765,8684.0,8350000.0
2003-11-11,1030,1030,1030,1030,0,8600.0,8350000.0
2003-11-12,1035,1050,1010,1050,6815,8768.0,8350000.0
2003-11-13,1065,1065,1065,1065,1,8893.0,8350000.0
2003-11-14,1070,1070,1020,1040,452,8684.0,8350000.0
2003-11-17,1070,1070,1020,1045,8528,8726.0,8350000.0
2003-11-18,1005,1030,990,1015,14980,8475.0,8350000.0
2003-11-19,940,1010,940,1005,13754,8392.0,8350000.0
2003-11-20,1030,1030,970,995,5281,8308.0,8350000.0
2003-11-21,955,1040,955,1000,2360,8350.0,8350000.0
2003-11-24,1000,1000,970,980,6775,8183.0,8350000.0
2003-11-25,950,1000,950,990,287,8266.0,8350000.0
2003-11-26,1000,1040,1000,1040,4072,8684.0,8350000.0
2003-11-27,1000,1025,1000,1020,17092,8517.0,8350000.0
2003-11-28,1045,1045,960,1010,22,8434.0,8350000.0
2003-12-01,970,1010,970,970,3537,8100.0,8350000.0
2003-12-02,1020,1020,1010,1010,14,8434.0,8350000.0
2003-12-03,970,1010,970,1010,2,8434.0,8350000.0
2003-12-04,1020,1020,1000,1020,15010,8517.0,8350000.0
2003-12-05,1010,1010,990,1000,13555,8350.0,8350000.0
2003-12-08,980,1015,970,1015,7127,8475.0,8350000.0
2003-12-09,980,1015,970,1015,11035,8475.0,8350000.0
2003-12-10,975,1000,975,1000,19,8350.0,8350000.0
2003-12-11,1015,1015,1000,1000,1002,8350.0,8350000.0
2003-12-12,1000,1005,960,970,5697,8100.0,8350000.0
2003-12-15,1015,1015,960,1015,20600,8475.0,8350000.0
2003-12-16,1000,1015,990,1015,5479,8475.0,8350000.0
2003-12-17,1050,1050,1050,1050,1,8768.0,8350000.0
2003-12-18,995,1040,990,1020,19959,8517.0,8350000.0
2003-12-19,1040,1115,1000,1040,22848,8684.0,8350000.0
2003-12-22,1025,1035,1000,1015,1506,8475.0,8350000.0
2003-12-23,1015,1015,985,1015,1622,8475.0,8350000.0
2003-12-24,1050,1050,995,1015,503,8475.0,8350000.0
2003-12-26,1030,1030,975,1010,1984,8434.0,8350000.0
2003-12-29,1130,1130,945,980,1973,8183.0,8350000.0
2003-12-30,1000,1000,960,990,394,8266.0,8350000.0
2004-01-02,990,1030,990,1020,970,8517.0,8350000.0
2004-01-05,955,1020,955,995,3002,8308.0,8350000.0
2004-01-06,970,1000,970,1000,96,8350.0,8350000.0
2004-01-07,990,1000,950,1000,6513,8350.0,8350000.0
2004-01-08,1010,1010,990,1005,5048,8392.0,8350000.0
2004-01-09,1050,1050,950,995,1366,8308.0,8350000.0
2004-01-12,980,1005,980,995,151,8308.0,8350000.0
2004-01-13,965,1060,965,1005,163,8392.0,8350000.0
2004-01-14,1005,1005,970,1000,10704,8350.0,8350000.0
2004-01-15,1000,1000,975,1000,7703,8350.0,8350000.0
2004-01-16,960,1040,960,1040,1647,8684.0,8350000.0
2004-01-19,1025,1035,965,970,62,8100.0,8350000.0
2004-01-20,1050,1050,955,1020,5,8517.0,8350000.0
2004-01-26,1050,1050,1050,1050,5,8768.0,8350000.0
2004-01-27,1050,1050,950,965,1306,8058.0,8350000.0
2004-01-28,1050,1050,950,1050,5654,8768.0,8350000.0
2004-01-29,1035,1035,1010,1010,142,8434.0,8350000.0
2004-01-30,1040,1040,1030,1030,51,8600.0,8350000.0
2004-02-02,975,990,910,935,5976,7807.0,8350000.0
2004-02-03,930,960,930,950,741,7932.0,8350000.0
2004-02-04,960,1040,895,1040,13054,8684.0,8350000.0
2004-02-05,1035,1035,950,1020,542,8517.0,8350000.0
2004-02-06,970,995,900,995,16323,8308.0,8350000.0
2004-02-09,980,990,900,920,5014,7682.0,8350000.0
2004-02-10,940,940,890,915,2360,7640.0,8350000.0
2004-02-11,915,940,895,895,1382,7473.0,8350000.0
2004-02-12,950,950,900,940,3,7849.0,8350000.0
2004-02-13,950,950,900,900,502,7515.0,8350000.0
2004-02-16,950,950,855,950,3273,7932.0,8350000.0
2004-02-17,950,950,860,900,11545,7515.0,8350000.0
2004-02-18,900,950,880,890,9247,7432.0,8350000.0
2004-02-19,945,945,875,900,3828,7515.0,8350000.0
2004-02-20,910,945,865,900,2401,7515.0,8350000.0
2004-02-23,930,930,890,900,5955,7515.0,8350000.0
2004-02-24,880,900,850,900,4579,7515.0,8350000.0
2004-02-25,900,900,870,890,1379,7432.0,8350000.0
2004-02-26,865,900,865,895,1057,7473.0,8350000.0
2004-02-27,895,900,890,890,1101,7432.0,8350000.0
2004-03-02,900,900,860,890,2854,7432.0,8350000.0
2004-03-03,885,885,830,835,16992,6972.0,8350000.0
2004-03-04,870,870,835,860,2976,7181.0,8350000.0
2004-03-05,875,880,850,865,2555,7223.0,8350000.0
2004-03-08,875,965,860,870,48471,7264.0,8350000.0
2004-03-09,865,885,845,880,4516,7348.0,8350000.0
2004-03-10,865,880,800,830,6239,6930.0,8350000.0
2004-03-11,805,830,805,810,6183,6764.0,8350000.0
2004-03-12,825,825,755,815,9723,6805.0,8350000.0
2004-03-15,820,820,790,805,1364,6722.0,8350000.0
2004-03-16,790,825,790,825,7258,6889.0,8350000.0
2004-03-17,820,840,820,840,7676,7014.0,8350000.0
2004-03-18,820,840,810,840,1937,7014.0,8350000.0
2004-03-19,840,840,815,840,1467,7014.0,8350000.0
2004-03-22,840,840,810,810,720,6764.0,8350000.0
2004-03-23,805,810,800,810,1613,6764.0,8350000.0
2004-03-24,825,825,800,800,498,6680.0,8350000.0
2004-03-25,825,825,800,815,107,6805.0,8350000.0
2004-03-26,820,825,800,810,5765,6764.0,8350000.0
2004-03-29,825,825,800,810,1035,6764.0,8350000.0
2004-03-30,820,820,780,805,2051,6722.0,8350000.0
2004-03-31,815,815,800,810,234,6764.0,8350000.0
2004-04-01,815,815,795,810,2381,6764.0,8350000.0
2004-04-02,800,810,800,800,4525,6680.0,8350000.0
2004-04-06,790,800,790,800,5608,6680.0,8350000.0
2004-04-07,815,815,795,810,803,6764.0,8350000.0
2004-04-08,800,820,800,810,5108,6764.0,8350000.0
2004-04-09,815,820,800,820,2327,6847.0,8350000.0
2004-04-12,820,855,820,840,19711,7014.0,8350000.0
2004-04-13,865,865,830,830,1248,6930.0,8350000.0
2004-04-14,850,850,820,820,3496,6847.0,8350000.0
2004-04-16,810,850,810,820,6510,6847.0,8350000.0
2004-04-19,845,850,820,840,7716,7014.0,8350000.0
2004-04-20,830,850,820,825,10000,6889.0,8350000.0
2004-04-21,845,845,840,845,1413,7056.0,8350000.0
2004-04-22,855,855,820,840,3712,7014.0,8350000.0
2004-04-23,820,860,815,815,13045,6805.0,8350000.0
2004-04-26,820,830,820,820,5747,6847.0,8350000.0
2004-04-27,820,840,810,830,1544,6930.0,8350000.0
2004-04-28,820,840,820,830,1151,6930.0,8350000.0
2004-04-29,820,860,815,840,8808,7014.0,8350000.0
2004-04-30,840,890,820,840,3203,7014.0,8350000.0
2004-05-03,840,895,835,840,13261,7014.0,8350000.0
2004-05-04,845,890,830,870,17818,7264.0,8350000.0
2004-05-06,875,875,825,825,10376,6889.0,8350000.0
2004-05-07,845,855,790,790,14960,6596.0,8350000.0
2004-05-10,825,825,785,815,5742,6805.0,8350000.0
2004-05-11,795,820,795,815,4476,6805.0,8350000.0
2004-05-12,820,825,820,825,1491,6889.0,8350000.0
2004-05-13,820,820,805,815,1792,6805.0,8350000.0
2004-05-14,835,835,800,825,12576,6889.0,8350000.0
2004-05-17,850,850,760,760,8953,6346.0,8350000.0
2004-05-18,725,800,725,790,1729,6596.0,8350000.0
2004-05-19,820,820,760,810,2692,6764.0,8350000.0
2004-05-20,800,815,770,775,118,6471.0,8350000.0
2004-05-21,775,810,775,810,468,6764.0,8350000.0
2004-05-24,780,880,780,815,1907,6805.0,8350000.0
2004-05-25,800,800,785,785,686,6555.0,8350000.0
2004-05-27,795,800,775,800,4,6680.0,8350000.0
2004-05-28,765,795,765,775,2366,6471.0,8350000.0
2004-05-31,805,805,770,770,107,6430.0,8350000.0
2004-06-01,775,800,775,780,1003,6513.0,8350000.0
2004-06-02,790,810,770,800,1585,6680.0,8350000.0
2004-06-03,800,800,780,790,246,6596.0,8350000.0
2004-06-04,840,840,770,805,2594,6722.0,8350000.0
2004-06-07,840,840,780,820,210,6847.0,8350000.0
2004-06-08,840,840,765,810,3672,6764.0,8350000.0
2004-06-09,805,825,790,825,591,6889.0,8350000.0
2004-06-10,845,845,775,805,180,6722.0,8350000.0
2004-06-11,845,845,775,820,559,6847.0,8350000.0
2004-06-14,840,840,775,825,500,6889.0,8350000.0
2004-06-15,845,845,790,825,310,6889.0,8350000.0
2004-06-16,835,835,785,820,579,6847.0,8350000.0
2004-06-17,835,835,820,820,4,6847.0,8350000.0
2004-06-18,840,840,830,830,2,6930.0,8350000.0
2004-06-21,765,840,765,825,11649,6889.0,8350000.0
2004-06-22,830,830,790,815,24343,6805.0,8350000.0
2004-06-23,910,910,755,810,10003,6764.0,8350000.0
2004-06-24,800,800,760,795,6985,6638.0,8350000.0
2004-06-25,845,845,845,845,1,7056.0,8350000.0
2004-06-28,800,835,800,835,18930,6972.0,8350000.0
2004-06-29,890,890,760,800,7847,6680.0,8350000.0
2004-06-30,790,795,765,765,4180,6388.0,8350000.0
2004-07-01,800,800,765,795,222,6638.0,8350000.0
2004-07-02,885,885,740,810,4884,6764.0,8350000.0
2004-07-05,800,800,800,800,510,6680.0,8350000.0
2004-07-06,800,800,750,780,1605,6513.0,8350000.0
2004-07-07,765,835,750,835,1636,6972.0,8350000.0
2004-07-08,795,850,760,760,692,6346.0,8350000.0
2004-07-09,800,800,745,745,1004,6221.0,8350000.0
2004-07-12,780,780,765,780,1477,6513.0,8350000.0
2004-07-13,815,815,745,790,148,6596.0,8350000.0
2004-07-14,795,795,795,795,1,6638.0,8350000.0
2004-07-15,815,820,715,730,5707,6096.0,8350000.0
2004-07-16,750,750,715,750,1114,6262.0,8350000.0
2004-07-19,795,795,710,710,6901,5928.0,8350000.0
2004-07-20,715,740,710,725,505,6054.0,8350000.0
2004-07-21,740,740,685,715,1725,5970.0,8350000.0
2004-07-22,740,740,720,720,10707,6012.0,8350000.0
2004-07-23,740,745,740,745,6,6221.0,8350000.0
2004-07-26,765,765,700,720,14198,6012.0,8350000.0
2004-07-27,740,785,720,770,14015,6430.0,8350000.0
2004-07-28,770,770,720,755,6973,6304.0,8350000.0
2004-07-29,790,790,705,750,5803,6262.0,8350000.0
2004-07-30,775,775,700,750,3806,6262.0,8350000.0
2004-08-02,750,750,750,750,1,6262.0,8350000.0
2004-08-03,795,795,795,795,1,6638.0,8350000.0
2004-08-04,780,780,760,760,121,6346.0,8350000.0
2004-08-05,800,850,740,780,1512,6513.0,8350000.0
2004-08-06,720,790,715,725,710,6054.0,8350000.0
2004-08-09,785,785,745,780,76,6513.0,8350000.0
2004-08-10,775,775,740,740,70,6179.0,8350000.0
2004-08-11,795,795,770,770,2701,6430.0,8350000.0
2004-08-12,795,800,770,780,282,6513.0,8350000.0
2004-08-13,800,800,725,780,5062,6513.0,8350000.0
2004-08-16,780,780,750,750,5500,6262.0,8350000.0
2004-08-17,770,770,715,715,7702,5970.0,8350000.0
2004-08-18,740,795,705,725,10270,6054.0,8350000.0
2004-08-19,725,780,725,725,6082,6054.0,8350000.0
2004-08-20,740,750,720,750,1671,6262.0,8350000.0
2004-08-23,710,795,710,740,3214,6179.0,8350000.0
2004-08-24,760,760,720,735,4557,6137.0,8350000.0
2004-08-25,745,745,730,740,8557,6179.0,8350000.0
2004-08-26,705,735,705,735,4802,6137.0,8350000.0
2004-08-27,750,750,715,725,11811,6054.0,8350000.0
2004-08-30,715,750,715,725,3759,6054.0,8350000.0
2004-08-31,775,775,725,745,7151,6221.0,8350000.0
2004-09-01,725,750,725,735,4318,6137.0,8350000.0
2004-09-02,765,765,720,740,1939,6179.0,8350000.0
2004-09-03,735,770,715,715,7135,5970.0,8350000.0
2004-09-06,765,765,710,725,2414,6054.0,8350000.0
2004-09-07,740,740,715,715,438,5970.0,8350000.0
2004-09-08,740,750,725,725,3458,6054.0,8350000.0
2004-09-09,750,750,715,725,10095,6054.0,8350000.0
2004-09-10,715,745,715,720,6085,6012.0,8350000.0
2004-09-13,740,740,710,730,4274,6096.0,8350000.0
2004-09-14,725,730,725,730,3417,6096.0,8350000.0
2004-09-15,725,740,725,735,3296,6137.0,8350000.0
2004-09-16,750,760,720,740,12462,6179.0,8350000.0
2004-09-17,765,765,765,765,151,6388.0,8350000.0
2004-09-20,780,780,750,750,3571,6262.0,8350000.0
2004-09-21,740,770,725,740,5445,6179.0,8350000.0
2004-09-22,780,780,730,750,5260,6262.0,8350000.0
2004-09-23,770,770,745,750,4869,6262.0,8350000.0
2004-09-24,720,770,720,750,5319,6262.0,8350000.0
2004-09-30,785,790,760,760,6049,6346.0,8350000.0
2004-10-01,795,830,775,800,4467,6680.0,8350000.0
2004-10-04,840,840,810,810,3,6764.0,8350000.0
2004-10-05,830,830,770,800,3104,6680.0,8350000.0
2004-10-06,815,820,760,800,636,6680.0,8350000.0
2004-10-07,780,825,730,800,3035,6680.0,8350000.0
2004-10-08,780,815,755,755,1360,6304.0,8350000.0
2004-10-11,795,800,765,765,4673,6388.0,8350000.0
2004-10-12,785,795,780,780,130,6513.0,8350000.0
2004-10-13,780,800,770,785,3482,6555.0,8350000.0
2004-10-14,795,795,775,775,5772,6471.0,8350000.0
2004-10-15,780,780,755,780,2323,6513.0,8350000.0
2004-10-18,800,800,760,780,5572,6513.0,8350000.0
2004-10-19,780,780,780,780,10,6513.0,8350000.0
2004-10-20,780,820,740,780,6017,6513.0,8350000.0
2004-10-21,780,780,750,770,6796,6430.0,8350000.0
2004-10-22,770,770,750,770,5305,6430.0,8350000.0
2004-10-25,780,780,750,775,4204,6471.0,8350000.0
2004-10-26,750,780,745,745,7972,6221.0,8350000.0
2004-10-27,770,775,740,760,6692,6346.0,8350000.0
2004-10-28,760,770,740,770,6827,6430.0,8350000.0
2004-10-29,760,775,755,775,5601,6471.0,8350000.0
2004-11-01,815,815,815,815,7,6805.0,8350000.0
2004-11-02,795,795,795,795,0,6638.0,8350000.0
2004-11-03,800,800,750,790,1813,6596.0,8350000.0
2004-11-04,755,780,755,780,2214,6513.0,8350000.0
2004-11-05,790,790,760,770,3602,6430.0,8350000.0
2004-11-08,815,815,765,765,2711,6388.0,8350000.0
2004-11-09,775,780,760,780,18811,6513.0,8350000.0
2004-11-10,790,810,775,800,7221,6680.0,8350000.0
2004-11-11,805,815,800,810,3249,6764.0,8350000.0
2004-11-12,840,840,780,810,4244,6764.0,8350000.0
2004-11-15,810,815,780,815,1000,6805.0,8350000.0
2004-11-16,825,825,760,790,2806,6596.0,8350000.0
2004-11-17,815,820,770,805,3261,6722.0,8350000.0
2004-11-18,780,810,760,810,3156,6764.0,8350000.0
2004-11-19,800,800,790,800,186,6680.0,8350000.0
2004-11-22,800,800,785,800,3330,6680.0,8350000.0
2004-11-23,825,825,785,795,2238,6638.0,8350000.0
2004-11-24,790,820,780,805,2806,6722.0,8350000.0
2004-11-25,815,815,785,800,8095,6680.0,8350000.0
2004-11-26,800,820,800,800,4501,6680.0,8350000.0
2004-11-29,845,845,800,815,4718,6805.0,8350000.0
2004-11-30,820,820,795,815,7654,6805.0,8350000.0
2004-12-01,825,825,780,810,9419,6764.0,8350000.0
