코미팜(041960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-21,6623,6703,6433,6556,10108,377000.0,10000000.0
2010-06-22,6494,6599,6259,6417,16877,369000.0,10000000.0
2010-06-23,6381,6407,6251,6347,9811,365000.0,10000000.0
2010-06-24,6381,6511,6233,6417,8764,369000.0,10000000.0
2010-06-25,6346,6416,6085,6199,25197,356500.0,10000000.0
2010-06-28,6259,6398,6198,6260,8724,360000.0,10000000.0
2010-06-29,6259,6303,5929,5930,15851,341000.0,10000000.0
2010-06-30,5868,6129,5642,6069,18217,349000.0,10000000.0
2010-07-01,5998,6085,5738,5895,18091,339000.0,10000000.0
2010-07-02,5859,5989,5825,5861,9032,337000.0,10000000.0
2010-07-05,5911,6607,5859,6556,33863,377000.0,10000000.0
2010-07-06,6503,6642,6294,6643,17962,382000.0,10000000.0
2010-07-07,6693,6903,6651,6747,15171,388000.0,10000000.0
2010-07-08,6729,6833,6616,6781,9811,390000.0,10000000.0
2010-07-09,6781,6859,6546,6747,13065,388000.0,10000000.0
2010-07-12,6729,6746,6398,6608,14124,380000.0,10000000.0
2010-07-13,6781,6781,6520,6547,10233,376500.0,10000000.0
2010-07-14,6546,6737,6520,6721,14358,386500.0,10000000.0
2010-07-15,6624,6841,6624,6781,9801,390000.0,10000000.0
2010-07-16,6659,6859,6659,6791,9839,390500.0,10000000.0
2010-07-19,6754,6772,6520,6599,5350,379500.0,10000000.0
2010-07-20,6538,6694,6538,6599,8446,379500.0,10000000.0
2010-07-21,6676,6676,6485,6643,8964,382000.0,10000000.0
2010-07-22,6685,6685,6381,6469,9665,372000.0,10000000.0
2010-07-23,6468,6867,6398,6547,42560,376500.0,10000000.0
2010-07-26,6607,6642,6425,6452,8948,371000.0,10000000.0
2010-07-27,6398,6520,6398,6521,6394,375000.0,10000000.0
2010-07-28,6520,6520,6432,6443,7742,370500.0,10000000.0
2010-07-29,6407,6520,6380,6521,8199,375000.0,10000000.0
2010-07-30,6607,6607,6425,6452,5374,371000.0,10000000.0
2010-08-02,6511,6712,6433,6521,10560,375000.0,10000000.0
2010-08-03,6529,6633,6503,6521,6314,375000.0,10000000.0
2010-08-04,6590,6590,6468,6538,5131,376000.0,10000000.0
2010-08-05,6581,6581,6450,6530,6476,375500.0,10000000.0
2010-08-06,6520,6572,6259,6452,10570,371000.0,10000000.0
2010-08-09,6449,6538,6346,6521,9059,375000.0,10000000.0
2010-08-10,6572,6572,6398,6521,8777,375000.0,10000000.0
2010-08-11,6468,6468,6190,6260,15082,360000.0,10000000.0
2010-08-12,6259,6259,6068,6086,11742,350000.0,10000000.0
2010-08-13,6050,6329,6050,6138,3590,353000.0,10000000.0
2010-08-16,6102,6163,6060,6112,7224,351500.0,10000000.0
2010-08-17,6172,6172,6007,6086,7862,350000.0,10000000.0
2010-08-18,6251,6312,6111,6312,13830,363000.0,10000000.0
2010-08-19,6398,6955,6312,6955,43210,400000.0,10000000.0
2010-08-20,6886,6938,6484,6695,13455,385000.0,10000000.0
2010-08-23,6624,6772,6511,6608,9609,380000.0,10000000.0
2010-08-24,6538,6641,6363,6565,34989,377500.0,10000000.0
2010-08-25,6485,6607,6416,6434,7274,370000.0,10000000.0
2010-08-26,6572,6981,6511,6764,29251,389000.0,10000000.0
2010-08-27,6712,6867,6676,6712,11089,386000.0,10000000.0
2010-08-30,6720,6886,6676,6678,9315,384000.0,10000000.0
2010-08-31,6676,6694,6529,6538,7756,376000.0,10000000.0
2010-09-01,6572,6676,6503,6660,7352,383000.0,10000000.0
2010-09-02,6607,6946,6607,6869,15217,395000.0,10000000.0
2010-09-03,6825,6859,6659,6817,7567,392000.0,10000000.0
2010-09-06,6816,6920,6712,6781,6560,390000.0,10000000.0
2010-09-07,6790,7372,6694,7156,37369,411500.0,10000000.0
2010-09-08,7154,7259,7007,7260,16954,417500.0,10000000.0
2010-09-09,7259,7529,7259,7443,24377,428000.0,10000000.0
2010-09-10,7364,7607,7364,7469,10882,429500.0,10000000.0
2010-09-13,7468,7651,7363,7608,19712,437500.0,10000000.0
2010-09-14,7642,7824,7546,7825,11532,450000.0,10000000.0
2010-09-15,7824,7868,7651,7651,15773,440000.0,10000000.0
2010-09-16,7615,7685,7416,7565,11899,435000.0,10000000.0
2010-09-17,7563,7668,7460,7477,8499,430000.0,10000000.0
2010-09-20,7477,7529,7276,7321,8100,421000.0,10000000.0
2010-09-24,7320,7651,7173,7547,8256,434000.0,10000000.0
2010-09-27,7494,7651,7460,7556,8012,434500.0,10000000.0
2010-09-28,7485,7624,7337,7338,7879,422000.0,10000000.0
2010-09-29,7337,7441,7242,7251,7347,417000.0,10000000.0
2010-09-30,7250,7659,7181,7556,14384,434500.0,10000000.0
2010-10-01,7668,7824,7485,7651,13068,440000.0,10000000.0
2010-10-04,7642,7789,7477,7608,6393,437500.0,10000000.0
2010-10-05,7563,7720,7546,7651,6660,440000.0,10000000.0
2010-10-06,7703,7737,7433,7521,12739,432500.0,10000000.0
2010-10-07,7477,7598,7250,7391,12558,425000.0,10000000.0
2010-10-08,7346,7477,7320,7321,6439,421000.0,10000000.0
2010-10-11,7477,7477,7276,7303,6464,420000.0,10000000.0
2010-10-12,7276,7372,7207,7208,6220,414500.0,10000000.0
2010-10-13,7372,7372,7207,7251,4981,417000.0,10000000.0
2010-10-14,7389,8155,7250,7703,50376,443000.0,10000000.0
2010-10-15,7807,7807,7494,7651,17958,440000.0,10000000.0
2010-10-18,7781,7781,7511,7565,8006,435000.0,10000000.0
2010-10-19,7502,7615,7441,7556,6555,434500.0,10000000.0
2010-10-20,7555,7590,7407,7547,10394,434000.0,10000000.0
2010-10-21,7502,7624,7460,7617,27183,438000.0,10000000.0
2010-10-22,7651,7703,7477,7477,6407,430000.0,10000000.0
2010-10-25,7424,7529,7294,7338,11539,422000.0,10000000.0
2010-10-26,7372,7372,7129,7129,16038,410000.0,10000000.0
2010-10-27,7120,7286,6955,7051,11465,405500.0,10000000.0
2010-10-28,6972,7094,6825,6869,22135,395000.0,10000000.0
2010-10-29,6867,6928,6633,6747,16524,388000.0,10000000.0
2010-11-01,6842,6867,6676,6678,8771,384000.0,10000000.0
2010-11-02,6676,6849,6642,6791,9981,390500.0,10000000.0
2010-11-03,6781,7215,6781,6973,10767,401000.0,10000000.0
2010-11-04,6972,7085,6911,6938,5340,399000.0,10000000.0
2010-11-05,6972,7076,6920,6938,5635,399000.0,10000000.0
2010-11-08,6938,7033,6781,6860,6998,394500.0,10000000.0
2010-11-09,6928,6928,6668,6695,10713,385000.0,10000000.0
2010-11-10,6676,6781,6520,6695,13343,385000.0,10000000.0
2010-11-11,6624,6798,6590,6608,14324,380000.0,10000000.0
2010-11-12,6607,6764,6259,6573,11884,378000.0,10000000.0
2010-11-15,6468,6572,6433,6434,8135,370000.0,10000000.0
2010-11-16,6450,6955,6381,6739,13609,387500.0,10000000.0
2010-11-17,6607,6772,6485,6660,6166,383000.0,10000000.0
2010-11-18,6590,6816,6555,6773,9876,389500.0,10000000.0
2010-11-19,6772,6867,6642,6730,5725,387000.0,10000000.0
2010-11-22,6728,6746,6520,6590,7826,379000.0,10000000.0
2010-11-23,6590,6607,6433,6469,9646,372000.0,10000000.0
2010-11-24,6121,6425,6085,6339,14886,364500.0,10000000.0
2010-11-25,6381,6571,6381,6443,4825,370500.0,10000000.0
2010-11-26,6520,6520,6294,6295,9217,362000.0,10000000.0
2010-11-29,6294,6538,6094,6364,8764,366000.0,10000000.0
2010-11-30,6538,6538,6259,6278,5673,361000.0,10000000.0
2010-12-01,6216,6468,6216,6286,7140,361500.0,10000000.0
2010-12-02,6433,6433,6294,6364,4980,366000.0,10000000.0
2010-12-03,6364,6364,6207,6303,5461,362500.0,10000000.0
2010-12-06,6303,6381,6259,6303,7372,362500.0,10000000.0
2010-12-07,6242,6450,6242,6443,6458,370500.0,10000000.0
2010-12-08,6572,6572,6346,6382,5021,367000.0,10000000.0
2010-12-09,6416,6529,6346,6530,6591,375500.0,10000000.0
2010-12-10,6538,6668,6520,6521,5476,375000.0,10000000.0
2010-12-13,6433,6607,6364,6538,6575,376000.0,10000000.0
2010-12-14,6520,6676,6433,6643,9649,382000.0,10000000.0
2010-12-15,6651,6728,6589,6730,6803,387000.0,10000000.0
2010-12-16,6729,7077,6712,6955,21998,400000.0,10000000.0
2010-12-17,6955,7077,6825,7068,9960,406500.0,10000000.0
2010-12-20,6955,7041,6607,6800,13806,391000.0,10000000.0
2010-12-21,6886,7286,6886,7164,16093,412000.0,10000000.0
2010-12-22,7286,7424,7051,7051,11877,405500.0,10000000.0
2010-12-23,7215,7215,6867,6869,11557,395000.0,10000000.0
2010-12-24,6867,6938,6833,6930,2773,398500.0,10000000.0
2010-12-27,6955,7016,6676,6808,7105,391500.0,10000000.0
2010-12-28,6842,6850,6607,6712,7432,386000.0,10000000.0
2010-12-29,6607,6816,6607,6651,4020,382500.0,10000000.0
2010-12-30,6764,6764,6520,6608,6648,380000.0,10000000.0
2011-01-03,6642,6850,6581,6608,19542,380000.0,10000000.0
2011-01-04,6607,6746,6581,6660,9152,383000.0,10000000.0
2011-01-05,6659,6712,6529,6608,8878,380000.0,10000000.0
2011-01-06,6607,6676,6477,6547,9965,376500.0,10000000.0
2011-01-07,6607,6607,6494,6521,7459,375000.0,10000000.0
2011-01-10,6503,6712,6450,6712,13768,386000.0,10000000.0
2011-01-11,6781,7129,6624,6781,23734,390000.0,10000000.0
2011-01-12,6572,6850,6572,6608,11643,380000.0,10000000.0
2011-01-13,6659,6659,6485,6538,11963,376000.0,10000000.0
2011-01-14,6607,6607,6432,6477,17434,372500.0,10000000.0
2011-01-17,6477,6477,6355,6399,13396,368000.0,10000000.0
2011-01-18,6364,6424,6337,6364,8372,366000.0,10000000.0
2011-01-19,6433,6433,6259,6330,12109,364000.0,10000000.0
2011-01-20,6259,6355,6251,6339,8909,364500.0,10000000.0
2011-01-21,6312,6407,6172,6182,11064,355500.0,10000000.0
2011-01-24,6190,6355,6172,6243,6227,359000.0,10000000.0
2011-01-25,6276,6355,6216,6347,10633,365000.0,10000000.0
2011-01-26,6346,6425,6216,6356,7422,365500.0,10000000.0
2011-01-27,6259,6520,6259,6521,11373,375000.0,10000000.0
2011-01-28,6484,6554,6268,6417,10421,369000.0,10000000.0
2011-01-31,6416,6416,6233,6312,7912,363000.0,10000000.0
2011-02-01,6312,6555,6294,6504,10044,374000.0,10000000.0
2011-02-07,6511,6590,6433,6538,12578,376000.0,10000000.0
2011-02-08,6546,6590,6355,6469,11511,372000.0,10000000.0
2011-02-09,6476,6511,6389,6391,10751,367500.0,10000000.0
2011-02-10,6259,6433,6094,6330,12429,364000.0,10000000.0
2011-02-11,6398,6416,6224,6330,11837,364000.0,10000000.0
2011-02-14,6346,6372,6268,6347,4565,365000.0,10000000.0
2011-02-15,6294,6381,6259,6347,6949,365000.0,10000000.0
2011-02-16,6346,6842,6312,6678,27943,384000.0,10000000.0
2011-02-17,6781,6972,5911,6399,29153,368000.0,10000000.0
2011-02-18,6389,6433,6242,6278,13079,361000.0,10000000.0
2011-02-21,6372,6372,6224,6295,11105,362000.0,10000000.0
2011-02-22,6276,6276,5920,6278,11623,361000.0,10000000.0
2011-02-23,6224,6433,6155,6391,9567,367500.0,10000000.0
2011-02-24,6276,6867,6224,6781,20899,390000.0,10000000.0
2011-02-25,6781,6798,6607,6721,7614,386500.0,10000000.0
2011-02-28,6632,6729,6503,6721,10210,386500.0,10000000.0
2011-03-02,6607,6781,6520,6781,8017,390000.0,10000000.0
2011-03-03,6729,6825,6720,6781,7409,390000.0,10000000.0
2011-03-04,6781,7355,6764,7303,40038,420000.0,10000000.0
2011-03-07,7286,7807,7154,7217,55003,415000.0,10000000.0
2011-03-08,7303,7433,7146,7208,15118,414500.0,10000000.0
2011-03-09,7233,7424,7181,7303,15750,420000.0,10000000.0
2011-03-10,7320,8398,7320,8338,71772,479500.0,10000000.0
2011-03-11,8311,8502,7911,8242,34143,474000.0,10000000.0
2011-03-14,8172,8242,7789,7999,20249,460000.0,10000000.0
2011-03-15,7894,8155,7651,7895,19271,454000.0,10000000.0
2011-03-16,7859,8093,7859,8095,14280,465500.0,10000000.0
2011-03-17,7998,8059,7859,7990,12089,459500.0,10000000.0
2011-03-18,8015,8137,7859,7965,11978,458000.0,10000000.0
2011-03-21,7877,8111,7877,8017,10494,461000.0,10000000.0
2011-03-22,8015,8259,7981,8130,14925,467500.0,10000000.0
2011-03-23,8093,8146,8015,8139,13901,468000.0,10000000.0
2011-03-24,8137,8607,8093,8468,21982,487000.0,10000000.0
2011-03-25,8468,8694,8259,8269,23414,475500.0,10000000.0
2011-03-28,8433,8694,8346,8564,32351,492500.0,10000000.0
2011-03-29,8694,9476,8572,8904,61726,512000.0,10000000.0
2011-03-30,8954,9111,8746,8904,48499,512000.0,10000000.0
2011-03-31,8902,10224,8902,10225,89316,588000.0,10000000.0
2011-04-01,10555,11754,10433,10695,181670,615000.0,10000000.0
2011-04-04,10936,10936,10067,10329,73685,594000.0,10000000.0
2011-04-05,10589,10989,10415,10486,82993,603000.0,10000000.0
2011-04-06,10520,10693,9824,9877,62722,568000.0,10000000.0
2011-04-07,9876,10085,9632,9825,27554,565000.0,10000000.0
2011-04-08,9737,9790,9320,9459,43838,544000.0,10000000.0
2011-04-11,9459,9755,9302,9616,28475,553000.0,10000000.0
2011-04-12,9616,9841,9528,9703,17003,558000.0,10000000.0
2011-04-13,9841,9841,9354,9581,16299,551000.0,10000000.0
2011-04-14,9685,9685,9372,9512,17180,547000.0,10000000.0
2011-04-15,9390,9685,9390,9581,14214,551000.0,10000000.0
2011-04-18,9702,9702,9302,9321,27710,536000.0,10000000.0
2011-04-19,9216,9268,8520,8868,34040,510000.0,10000000.0
2011-04-20,8868,9024,8346,8564,45079,492500.0,10000000.0
2011-04-21,8554,8833,8242,8816,49776,507000.0,10000000.0
2011-04-22,8868,9390,8868,9008,37255,518000.0,10000000.0
2011-04-25,9076,9650,8694,8694,47036,500000.0,10000000.0
2011-04-26,8485,9216,8346,9216,46738,530000.0,10000000.0
2011-04-27,0,0,0,9216,0,530000.0,10000000.0
2011-04-28,0,0,0,9216,0,,
2011-04-29,0,0,0,9216,0,,
2011-05-02,0,0,0,9216,0,,
2011-05-03,0,0,0,9216,0,,
2011-05-04,0,0,0,9216,0,,
2011-05-06,0,0,0,9216,0,,
2011-05-09,0,0,0,9216,0,,
2011-05-11,0,0,0,9216,0,,
2011-05-12,0,0,0,9216,0,,
2011-05-13,9172,9520,8451,8694,199418,500000.0,50000000.0
2011-05-16,8441,8694,8042,8139,115593,468000.0,50000000.0
2011-05-17,7894,8085,7520,7590,123689,436500.0,50000000.0
2011-05-18,7607,7737,7276,7391,100309,425000.0,50000000.0
2011-05-19,7355,7651,7041,7295,80266,419500.0,50000000.0
2011-05-20,7225,7590,7173,7565,77000,435000.0,50000000.0
2011-05-23,7398,7563,7233,7382,57683,424500.0,50000000.0
2011-05-24,7311,7563,7215,7565,34632,435000.0,50000000.0
2011-05-25,7494,7563,7215,7234,52903,416000.0,50000000.0
2011-05-26,7215,7389,7215,7295,35616,419500.0,50000000.0
2011-05-27,7320,7511,7250,7434,29249,427500.0,50000000.0
2011-05-30,7433,7433,7181,7217,35154,415000.0,50000000.0
2011-05-31,7303,7303,6781,7173,103124,412500.0,50000000.0
2011-06-01,7173,7173,6955,7121,44747,409500.0,50000000.0
2011-06-02,6955,7068,6807,6965,43505,400500.0,50000000.0
2011-06-03,6886,6963,6737,6791,61072,390500.0,50000000.0
2011-06-07,6790,7303,6781,7121,85950,409500.0,50000000.0
2011-06-08,7041,7181,6894,6895,44117,396500.0,50000000.0
2011-06-09,6894,7041,6807,6947,37929,399500.0,50000000.0
2011-06-10,6981,7041,6867,6955,43838,400000.0,50000000.0
2011-06-13,7085,7198,6911,7034,55308,404500.0,50000000.0
2011-06-14,7051,7120,6955,7060,24502,406000.0,50000000.0
2011-06-15,7059,7077,6911,6913,37843,397500.0,50000000.0
2011-06-16,6833,7024,6807,7026,34934,404000.0,50000000.0
2011-06-17,6955,7259,6946,7173,93233,412500.0,50000000.0
2011-06-20,7173,7190,7033,7112,43778,409000.0,50000000.0
2011-06-21,7129,7137,6867,6982,47979,401500.0,50000000.0
2011-06-22,7016,7059,6938,6955,33919,400000.0,50000000.0
2011-06-23,6946,7094,6867,6955,30455,400000.0,50000000.0
2011-06-24,6911,7085,6867,7068,68385,406500.0,50000000.0
2011-06-27,7112,7477,7041,7051,90690,405500.0,50000000.0
2011-06-28,7085,7215,6928,6955,100729,400000.0,50000000.0
2011-06-29,7041,7424,6928,7355,103529,423000.0,50000000.0
2011-06-30,7407,8172,7407,7651,202670,440000.0,50000000.0
2011-07-01,7563,7946,7563,7773,121246,447000.0,50000000.0
2011-07-04,7981,7998,7511,7529,162794,433000.0,50000000.0
2011-07-05,7607,7607,7398,7512,57657,432000.0,50000000.0
2011-07-06,7563,7572,7433,7529,30470,433000.0,50000000.0
2011-07-07,7529,7920,7529,7912,102748,455000.0,50000000.0
2011-07-08,7877,7990,7807,7869,49163,452500.0,50000000.0
2011-07-11,7998,8302,7816,8216,100239,472500.0,50000000.0
2011-07-12,8172,8363,7955,8191,65475,471000.0,50000000.0
2011-07-13,8085,9302,8085,8782,275892,505000.0,50000000.0
2011-07-14,8868,8868,8520,8651,98763,497500.0,50000000.0
2011-07-15,8694,9432,8685,9260,256834,532500.0,50000000.0
2011-07-18,9432,9564,9042,9390,171660,540000.0,50000000.0
2011-07-19,9390,9564,8911,9478,145382,545000.0,50000000.0
2011-07-20,9650,10867,9476,10695,1203022,615000.0,50000000.0
2011-07-21,10259,11041,10172,10607,410418,610000.0,50000000.0
2011-07-22,10781,10867,10389,10651,215411,612500.0,50000000.0
2011-07-25,10693,10998,10433,10521,211779,605000.0,50000000.0
2011-07-26,10563,10563,9476,10129,476711,582500.0,50000000.0
2011-07-27,10607,11563,10389,11085,1120737,637500.0,50000000.0
2011-07-28,10911,11737,10693,11085,486840,637500.0,50000000.0
2011-07-29,11085,11215,10607,10738,257210,617500.0,50000000.0
2011-08-01,10955,10955,10389,10738,206473,617500.0,50000000.0
2011-08-02,10520,11302,10433,11042,295167,635000.0,50000000.0
2011-08-03,10781,11433,10607,10868,361420,625000.0,50000000.0
2011-08-04,10824,11389,10824,10868,357627,625000.0,50000000.0
2011-08-05,10128,10650,9694,9738,401452,560000.0,50000000.0
2011-08-08,9520,10563,8355,9042,472871,520000.0,50000000.0
2011-08-09,8572,8868,7694,8677,507462,499000.0,50000000.0
2011-08-10,9128,9650,8911,9434,352573,542500.0,50000000.0
2011-08-11,8780,9694,8625,9651,310004,555000.0,50000000.0
2011-08-12,10172,10433,9650,9782,277491,562500.0,50000000.0
2011-08-16,10346,10607,10128,10521,234120,605000.0,50000000.0
2011-08-17,10520,11041,10389,10868,201627,625000.0,50000000.0
2011-08-18,11129,11302,10128,10825,638988,622500.0,50000000.0
2011-08-19,10128,10302,9520,9520,371021,547500.0,50000000.0
2011-08-22,9128,10042,8911,9434,270534,542500.0,50000000.0
2011-08-23,9564,9868,9258,9434,162110,542500.0,50000000.0
2011-08-24,9564,9780,9216,9304,156604,535000.0,50000000.0
2011-08-25,9346,9520,8868,8868,155408,510000.0,50000000.0
2011-08-26,8694,9432,8694,9216,129848,530000.0,50000000.0
2011-08-29,9476,9476,9042,9130,153771,525000.0,50000000.0
2011-08-30,9085,9780,9085,9478,146152,545000.0,50000000.0
2011-08-31,9564,10042,9346,10042,135200,577500.0,50000000.0
2011-09-01,10085,10172,9737,10042,153774,577500.0,50000000.0
2011-09-02,9911,10042,9650,9738,78659,560000.0,50000000.0
2011-09-05,9563,10519,9390,9651,401648,555000.0,50000000.0
2011-09-06,9172,9737,8954,9172,230542,527500.0,50000000.0
2011-09-07,9302,9432,9172,9260,91389,532500.0,50000000.0
2011-09-08,9390,9564,9042,9130,133193,525000.0,50000000.0
2011-09-09,8911,9302,8824,9304,95597,535000.0,50000000.0
2011-09-14,9302,9346,8780,8782,128270,505000.0,50000000.0
2011-09-15,8998,9694,8998,9260,324700,532500.0,50000000.0
2011-09-16,9520,9650,9216,9608,151901,552500.0,50000000.0
2011-09-19,9606,10302,9606,9738,273875,560000.0,50000000.0
2011-09-20,9737,9824,9432,9608,114634,552500.0,50000000.0
2011-09-21,9737,10215,9606,9999,217302,575000.0,50000000.0
2011-09-22,9737,10128,9564,9825,260673,565000.0,50000000.0
2011-09-23,9302,9737,9128,9130,215991,525000.0,50000000.0
2011-09-26,9128,9346,7842,8068,354977,464000.0,50000000.0
2011-09-27,8068,8911,8068,8912,236549,512500.0,50000000.0
2011-09-28,9128,9258,8650,8651,140365,497500.0,50000000.0
2011-09-29,8529,8780,8390,8669,78943,498500.0,50000000.0
2011-09-30,8694,8780,8642,8694,92372,500000.0,50000000.0
2011-10-04,8233,8346,8076,8260,125684,475000.0,50000000.0
2011-10-05,8285,8407,7998,8025,91321,461500.0,50000000.0
2011-10-06,8320,8607,8216,8443,115078,485500.0,50000000.0
2011-10-07,8607,8659,8433,8451,75823,486000.0,50000000.0
2011-10-10,8520,8554,8302,8365,77005,481000.0,50000000.0
2011-10-11,8520,8537,8259,8338,136268,479500.0,50000000.0
2011-10-12,8433,8433,8068,8173,135944,470000.0,50000000.0
2011-10-13,8302,8459,8111,8460,152015,486500.0,50000000.0
2011-10-14,8546,9564,8294,8912,335808,512500.0,50000000.0
2011-10-17,8998,9346,8868,9086,213483,522500.0,50000000.0
2011-10-18,8737,8954,8667,8782,225070,505000.0,50000000.0
2011-10-19,8824,9346,8694,8868,210228,510000.0,50000000.0
2011-10-20,8911,9216,8346,8416,172461,484000.0,50000000.0
2011-10-21,8563,8650,8407,8538,119308,491000.0,50000000.0
2011-10-24,8824,8824,8520,8538,191472,491000.0,50000000.0
2011-10-25,8589,9042,8520,8694,215216,500000.0,50000000.0
2011-10-26,8520,8625,8433,8581,124956,493500.0,50000000.0
2011-10-27,8676,8676,8441,8477,139237,487500.0,50000000.0
2011-10-28,8520,8676,8372,8434,175480,485000.0,50000000.0
2011-10-31,8433,8537,8250,8538,183130,491000.0,50000000.0
2011-11-01,8346,8512,8216,8495,110494,488500.0,50000000.0
2011-11-02,8216,8363,8206,8365,107567,481000.0,50000000.0
2011-11-03,8451,8451,7998,8086,130808,465000.0,50000000.0
2011-11-04,8216,8502,8216,8390,96428,482500.0,50000000.0
2011-11-07,8476,8625,8259,8434,104997,485000.0,50000000.0
2011-11-08,8537,8563,8259,8260,117203,475000.0,50000000.0
2011-11-09,8285,8328,8129,8173,139963,470000.0,50000000.0
2011-11-10,7955,8068,7781,7816,176417,449500.0,50000000.0
2011-11-11,7850,8068,7798,8068,80743,464000.0,50000000.0
2011-11-14,8172,8172,7998,8060,107114,463500.0,50000000.0
2011-11-15,8059,8059,7885,7895,56479,454000.0,50000000.0
2011-11-16,7911,8076,7781,7799,111003,448500.0,50000000.0
2011-11-17,7807,7955,7607,7912,100264,455000.0,50000000.0
2011-11-18,7824,7955,7798,7843,63536,451000.0,50000000.0
2011-11-21,7841,8068,7598,7738,196632,445000.0,50000000.0
2011-11-22,7581,7868,7563,7712,93041,443500.0,50000000.0
2011-11-23,7737,7789,7468,7469,114908,429500.0,50000000.0
2011-11-24,7328,7460,7094,7138,144212,410500.0,50000000.0
2011-11-25,7059,7276,6938,7043,128585,405000.0,50000000.0
2011-11-28,7068,7416,7068,7364,70280,423500.0,50000000.0
2011-11-29,7485,7885,7416,7808,160336,449000.0,50000000.0
2011-11-30,7798,7911,7659,7912,83693,455000.0,50000000.0
2011-12-01,8172,8685,7929,8086,254533,465000.0,50000000.0
2011-12-02,8085,8338,7972,8208,81585,472000.0,50000000.0
2011-12-05,8189,8311,8164,8208,56106,472000.0,50000000.0
2011-12-06,8155,8554,8111,8460,219230,486500.0,50000000.0
2011-12-07,8451,8502,8068,8181,156855,470500.0,50000000.0
2011-12-08,8111,8529,8111,8225,246935,473000.0,50000000.0
2011-12-09,8242,9258,8042,8694,402671,500000.0,50000000.0
2011-12-12,8824,8998,8607,8738,161740,502500.0,50000000.0
2011-12-13,8737,8780,8512,8512,136849,489500.0,50000000.0
2011-12-14,8537,9737,8346,9130,580058,525000.0,50000000.0
2011-12-15,9128,9650,8824,8956,261746,515000.0,50000000.0
2011-12-16,9085,9476,8868,9304,255478,535000.0,50000000.0
2011-12-19,9172,9390,8346,8581,325214,493500.0,50000000.0
2011-12-20,8650,8911,8529,8782,156792,505000.0,50000000.0
2011-12-21,9042,9085,8659,8686,175928,499500.0,50000000.0
2011-12-22,8676,8780,8451,8538,94042,491000.0,50000000.0
2011-12-23,8659,8954,8520,8694,153723,500000.0,50000000.0
2011-12-26,8737,8824,8607,8642,77864,497000.0,50000000.0
2011-12-27,8694,8737,8346,8434,108711,485000.0,50000000.0
2011-12-28,8390,8667,8302,8399,71984,483000.0,50000000.0
2011-12-29,8355,8451,8181,8407,70763,483500.0,50000000.0
2012-01-02,8694,8780,8424,8426,80094,484500.0,50000000.0
2012-01-03,8433,8615,8433,8460,72187,486500.0,50000000.0
2012-01-04,8607,8625,8433,8564,92817,492500.0,50000000.0
2012-01-05,8650,9824,8520,9825,1249035,565000.0,50000000.0
2012-01-06,9476,9476,8868,8999,770413,517500.0,50000000.0
2012-01-09,9128,9302,8737,9130,302768,525000.0,50000000.0
2012-01-10,9128,9216,8824,8999,132276,517500.0,50000000.0
2012-01-11,8954,9606,8824,9216,428713,530000.0,50000000.0
2012-01-12,9172,10259,9172,9999,708476,575000.0,50000000.0
2012-01-13,9998,10259,9650,9825,379945,565000.0,50000000.0
2012-01-16,9650,9868,9042,9346,274892,537500.0,50000000.0
2012-01-17,9346,9606,8998,9042,265579,520000.0,50000000.0
2012-01-18,9128,9172,8676,8694,252465,500000.0,50000000.0
2012-01-19,8694,8911,8485,8564,245396,492500.0,50000000.0
2012-01-20,8607,8659,8398,8660,153859,498000.0,50000000.0
2012-01-25,8659,8659,8355,8399,142171,483000.0,50000000.0
2012-01-26,8398,8633,8355,8451,114086,486000.0,50000000.0
2012-01-27,8485,8589,8390,8443,81570,485500.0,50000000.0
2012-01-30,8416,8502,8355,8390,82650,482500.0,50000000.0
2012-01-31,8285,8459,8242,8330,129480,479000.0,50000000.0
2012-02-01,8433,8824,8363,8581,143782,493500.0,50000000.0
2012-02-02,8589,8667,8398,8460,111501,486500.0,50000000.0
2012-02-03,8563,8563,8302,8347,117226,480000.0,50000000.0
2012-02-06,8424,8424,8051,8252,195635,474500.0,50000000.0
2012-02-07,8233,8294,8015,8120,115307,467000.0,50000000.0
2012-02-08,8085,8277,7998,8130,86161,467500.0,50000000.0
2012-02-09,8137,8137,7955,8112,88313,466500.0,50000000.0
2012-02-10,8111,8694,7998,8512,150703,489500.0,50000000.0
2012-02-13,8512,8581,8372,8521,64646,490000.0,50000000.0
2012-02-14,8459,8520,8294,8382,84804,482000.0,50000000.0
2012-02-15,8302,8363,8103,8286,116072,476500.0,50000000.0
2012-02-16,8285,8520,8172,8347,100755,480000.0,50000000.0
2012-02-17,8355,8433,8164,8216,86213,472500.0,50000000.0
2012-02-20,8216,8216,8007,8103,97001,466000.0,50000000.0
2012-02-21,8051,8172,7990,8095,66147,465500.0,50000000.0
2012-02-22,8093,8311,8042,8103,88049,466000.0,50000000.0
2012-02-23,8120,8302,8120,8173,81667,470000.0,50000000.0
2012-02-24,8172,8233,8068,8086,71544,465000.0,50000000.0
2012-02-27,8085,8085,7816,7833,144679,450500.0,50000000.0
2012-02-28,7850,7946,7755,7921,80052,455500.0,50000000.0
2012-02-29,7911,7911,7789,7833,63989,450500.0,50000000.0
2012-03-02,7868,8172,7789,8068,101345,464000.0,50000000.0
