에이텍티앤(224110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-31,8570,8680,8250,8300,28410,44322.0,5340000.0
2019-02-01,8300,8370,8200,8250,15697,44055.0,5340000.0
2019-02-07,8230,8330,8010,8220,30908,43895.0,5340000.0
2019-02-08,8110,8270,8110,8210,9180,43841.0,5340000.0
2019-02-11,8320,8320,8060,8300,6401,44322.0,5340000.0
2019-02-12,8300,8770,8290,8590,80252,45871.0,5340000.0
2019-02-13,8660,8660,8450,8470,28186,45230.0,5340000.0
2019-02-14,8470,8730,8440,8630,25279,46084.0,5340000.0
2019-02-15,8640,8680,8310,8360,38987,44642.0,5340000.0
2019-02-18,8450,8570,8370,8500,17720,45390.0,5340000.0
2019-02-19,8640,8640,8320,8500,12034,45390.0,5340000.0
2019-02-20,8490,8560,8420,8500,10728,45390.0,5340000.0
2019-02-21,8350,8520,8320,8460,28249,45176.0,5340000.0
2019-02-22,8400,8410,8120,8200,30793,43788.0,5340000.0
2019-02-25,8200,8300,7990,8260,21628,44108.0,5340000.0
2019-02-26,8300,8430,8260,8330,14552,44482.0,5340000.0
2019-02-27,8730,8750,8330,8430,57881,45016.0,5340000.0
2019-02-28,8350,8450,7980,8030,34999,42880.0,5340000.0
2019-03-04,8070,8240,8070,8210,9652,43841.0,5340000.0
2019-03-05,8120,8240,7960,8070,27128,43094.0,5340000.0
2019-03-06,8140,8140,7980,8020,11571,42827.0,5340000.0
2019-03-07,8030,8220,7960,7980,15759,42613.0,5340000.0
2019-03-08,7980,8050,7870,7890,21729,42133.0,5340000.0
2019-03-11,7800,7900,7680,7760,26533,41438.0,5340000.0
2019-03-12,8000,8000,7770,7900,8249,42186.0,5340000.0
2019-03-13,7900,7960,7830,7950,9668,42453.0,5340000.0
2019-03-14,7930,8030,7900,8030,7033,42880.0,5340000.0
2019-03-15,8030,8150,7910,7990,16486,42667.0,5340000.0
2019-03-18,8080,8120,7900,7940,8177,42400.0,5340000.0
2019-03-19,7940,8070,7910,7950,11463,42453.0,5340000.0
2019-03-20,8010,8040,7910,7940,9740,42400.0,5340000.0
2019-03-21,8040,8050,7890,7890,10219,42133.0,5340000.0
2019-03-22,7980,7980,7790,7900,17129,42186.0,5340000.0
2019-03-25,7680,8020,7680,7990,16457,42667.0,5340000.0
2019-03-26,8020,8630,7980,8010,126910,42773.0,5340000.0
2019-03-27,8020,8110,7950,7950,14397,42453.0,5340000.0
2019-03-28,7950,8050,7760,7810,17183,41705.0,5340000.0
2019-03-29,8050,8050,7770,7930,17264,42346.0,5340000.0
2019-04-01,8000,8100,7730,8080,18072,43147.0,5340000.0
2019-04-02,8010,8280,8010,8280,24115,44215.0,5340000.0
2019-04-03,8280,8420,7780,8270,54464,44162.0,5340000.0
2019-04-04,8270,8390,8190,8280,14683,44215.0,5340000.0
2019-04-05,8280,8300,8190,8300,8976,44322.0,5340000.0
2019-04-08,8360,8570,8300,8430,63305,45016.0,5340000.0
2019-04-09,8540,8540,8310,8410,10661,44909.0,5340000.0
2019-04-10,8410,8480,8300,8400,15327,44856.0,5340000.0
2019-04-11,8400,8440,8310,8370,5222,44696.0,5340000.0
2019-04-12,8340,8400,8260,8270,14677,44162.0,5340000.0
2019-04-15,8190,8360,8170,8350,19901,44589.0,5340000.0
2019-04-16,8260,9060,8260,8740,296297,46672.0,5340000.0
2019-04-17,8790,8820,8600,8750,45964,46725.0,5340000.0
2019-04-18,8770,9270,8770,8850,202144,47259.0,5340000.0
2019-04-19,8970,8970,8710,8840,39193,47206.0,5340000.0
2019-04-22,8840,8900,8650,8700,27065,46458.0,5340000.0
2019-04-23,8700,8780,8540,8600,16693,45924.0,5340000.0
2019-04-24,8600,8640,8460,8510,14340,45443.0,5340000.0
2019-04-25,8580,8580,8380,8550,17933,45657.0,5340000.0
2019-04-26,8470,8620,8390,8440,32986,45070.0,5340000.0
2019-04-29,8670,8760,8410,8620,24340,46031.0,5340000.0
2019-04-30,8740,8740,8480,8580,5986,45817.0,5340000.0
2019-05-02,8580,8630,8420,8420,14322,44963.0,5340000.0
2019-05-03,8510,8520,8260,8440,15175,45070.0,5340000.0
2019-05-07,8210,8500,8210,8340,8628,44536.0,5340000.0
2019-05-08,8340,8340,8170,8200,10901,43788.0,5340000.0
2019-05-09,8330,8330,8000,8000,21323,42720.0,5340000.0
2019-05-10,8180,8420,7830,8010,15862,42773.0,5340000.0
2019-05-13,8010,8140,7880,8000,16136,42720.0,5340000.0
2019-05-14,7920,8000,7850,7940,14325,42400.0,5340000.0
2019-05-15,7860,8200,7860,8200,14932,43788.0,5340000.0
2019-05-16,8270,8610,8080,8600,115473,45924.0,5340000.0
2019-05-17,10800,11050,8760,8800,2292687,46992.0,5340000.0
2019-05-20,8810,10300,8600,9480,1812668,50623.0,5340000.0
2019-05-21,9880,9920,9220,9220,400904,49235.0,5340000.0
2019-05-22,10800,11000,9300,9420,1261470,50303.0,5340000.0
2019-05-23,9430,9490,9050,9150,238267,48861.0,5340000.0
2019-05-24,9000,9120,8770,8770,119202,46832.0,5340000.0
2019-05-27,8680,8940,8630,8760,88013,46778.0,5340000.0
2019-05-28,8750,8930,8690,8840,74643,47206.0,5340000.0
2019-05-29,8960,9400,8720,9110,300682,48647.0,5340000.0
2019-05-30,9000,9120,8660,8680,147674,46351.0,5340000.0
2019-05-31,8800,8900,8690,8760,157755,46778.0,5340000.0
2019-06-03,8630,8940,8630,8890,97273,47473.0,5340000.0
2019-06-04,9000,9250,8930,9100,193341,48594.0,5340000.0
2019-06-05,9110,9170,8950,9000,86096,48060.0,5340000.0
2019-06-07,9000,9150,8900,9150,69562,48861.0,5340000.0
2019-06-10,9130,9450,9070,9450,95906,50463.0,5340000.0
2019-06-11,9540,9540,9260,9340,57370,49876.0,5340000.0
2019-06-12,9340,9340,9050,9050,88664,48327.0,5340000.0
2019-06-13,9080,9180,9000,9030,43161,48220.0,5340000.0
2019-06-14,9090,9090,8860,8870,50731,47366.0,5340000.0
2019-06-17,8870,8980,8740,8760,40146,46778.0,5340000.0
2019-06-18,8860,8950,8630,8650,55404,46191.0,5340000.0
2019-06-19,8690,8810,8690,8720,17480,46565.0,5340000.0
2019-06-20,8720,8880,8720,8880,33374,47419.0,5340000.0
2019-06-21,9050,9050,8750,8750,27145,46725.0,5340000.0
2019-06-24,8720,8890,8720,8730,32009,46618.0,5340000.0
2019-06-25,8680,8850,8680,8700,35793,46458.0,5340000.0
2019-06-26,8790,8790,8550,8630,31705,46084.0,5340000.0
2019-06-27,8340,8650,8340,8520,36935,45497.0,5340000.0
2019-06-28,8470,8610,8360,8480,33293,45283.0,5340000.0
2019-07-01,8480,8550,8400,8480,33974,45283.0,5340000.0
2019-07-02,8410,8760,8410,8740,33990,46672.0,5340000.0
2019-07-03,8700,8870,8670,8720,35295,46565.0,5340000.0
2019-07-04,8740,8820,8690,8800,24925,46992.0,5340000.0
2019-07-05,8870,9190,8810,9160,115943,48914.0,5340000.0
2019-07-08,9120,9260,8820,8950,75752,47793.0,5340000.0
2019-07-09,8860,9310,8810,9120,189246,48701.0,5340000.0
2019-07-10,9100,9170,8970,9000,79824,48060.0,5340000.0
2019-07-11,8970,8970,8550,8600,83164,45924.0,5340000.0
2019-07-12,8600,8700,8600,8610,30484,45977.0,5340000.0
2019-07-15,8610,8750,8520,8560,26683,45710.0,5340000.0
2019-07-16,8540,8770,8540,8770,38952,46832.0,5340000.0
2019-07-17,8800,8850,8610,8700,40178,46458.0,5340000.0
2019-07-18,8640,8750,8600,8700,16361,46458.0,5340000.0
2019-07-19,8700,8760,8600,8680,25753,46351.0,5340000.0
2019-07-22,8700,8920,8600,8920,63612,47633.0,5340000.0
2019-07-23,8920,8930,8760,8890,34279,47473.0,5340000.0
2019-07-24,8880,9250,8800,8980,146287,47953.0,5340000.0
2019-07-25,8880,8940,8450,8600,93195,45924.0,5340000.0
2019-07-26,8560,8600,8330,8360,57479,44642.0,5340000.0
2019-07-29,8220,8440,7910,7920,59012,42293.0,5340000.0
2019-07-30,7920,8250,7910,8100,37225,43254.0,5340000.0
2019-07-31,8100,8280,7700,8090,21365,43201.0,5340000.0
2019-08-01,8000,8180,7990,8010,17194,42773.0,5340000.0
2019-08-02,7980,8170,7790,8100,33342,43254.0,5340000.0
2019-08-05,8080,8080,7500,7600,60355,40584.0,5340000.0
2019-08-06,7040,7650,6990,7090,74595,37861.0,5340000.0
2019-08-07,7090,7350,7090,7250,65848,38715.0,5340000.0
2019-08-08,7180,7670,7180,7640,62451,40798.0,5340000.0
2019-08-09,7680,7840,7610,7830,28132,41812.0,5340000.0
2019-08-12,7820,8160,7750,8130,38071,43414.0,5340000.0
2019-08-13,8180,8190,7960,8050,25709,42987.0,5340000.0
2019-08-14,8130,8240,7900,7980,63904,42613.0,5340000.0
2019-08-16,7750,7960,7580,7590,52052,40531.0,5340000.0
2019-08-19,7610,8120,7610,8120,51750,43361.0,5340000.0
2019-08-20,8170,8260,8020,8100,37094,43254.0,5340000.0
2019-08-21,8050,8260,8000,8210,21312,43841.0,5340000.0
2019-08-22,8160,8240,8070,8150,24374,43521.0,5340000.0
2019-08-23,8060,8230,8040,8170,13199,43628.0,5340000.0
2019-08-26,7890,8160,7850,8070,27598,43094.0,5340000.0
2019-08-27,8020,8250,8020,8150,27103,43521.0,5340000.0
2019-08-28,8240,8480,8150,8270,40776,44162.0,5340000.0
2019-08-29,8200,8280,8140,8220,26387,43895.0,5340000.0
2019-08-30,8340,8420,8270,8390,22896,44803.0,5340000.0
2019-09-02,8390,9200,8390,9190,196358,49075.0,5340000.0
2019-09-03,9200,9490,9110,9460,166472,50516.0,5340000.0
2019-09-04,9440,10050,9400,9660,203981,51584.0,5340000.0
2019-09-05,9990,10000,9380,9740,172433,52012.0,5340000.0
2019-09-06,9770,10100,7160,7260,1023197,38768.0,5340000.0
2019-09-09,7490,7610,7300,7350,323384,39249.0,5340000.0
2019-09-10,7390,7450,7260,7370,80310,39356.0,5340000.0
2019-09-11,7380,7740,7350,7700,135597,41118.0,5340000.0
2019-09-16,7700,7800,7600,7740,59322,41332.0,5340000.0
2019-09-17,7740,7900,7620,7840,55093,41866.0,5340000.0
2019-09-18,7910,7930,7750,7930,52909,42346.0,5340000.0
2019-09-19,7930,8000,7820,7900,68914,42186.0,5340000.0
2019-09-20,8000,8180,7950,8140,49189,43468.0,5340000.0
2019-09-23,8140,8290,8080,8180,32583,43681.0,5340000.0
2019-09-24,8180,8240,8110,8190,22885,43735.0,5340000.0
2019-09-25,8170,8300,7900,8010,50491,42773.0,5340000.0
2019-09-26,8000,8130,7880,7950,30192,42453.0,5340000.0
2019-09-27,7950,8340,7950,8180,26257,43681.0,5340000.0
2019-09-30,8070,8300,7950,8110,33685,43307.0,5340000.0
2019-10-01,8300,8300,8020,8140,15300,43468.0,5340000.0
2019-10-02,8130,8540,8000,8000,117045,42720.0,5340000.0
2019-10-04,7950,8070,7890,7920,30367,42293.0,5340000.0
2019-10-07,7860,7950,7770,7910,20875,42239.0,5340000.0
