와이솔(122990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-02-06,7891,7940,7707,7751,148840,150180.0,16113725.0
2014-02-07,7849,8032,7833,7909,151027,153242.0,16113725.0
2014-02-10,7990,8006,7865,7884,142511,152758.0,16113725.0
2014-02-11,7899,8074,7817,8058,182616,156142.0,16113725.0
2014-02-12,8057,8157,7973,8025,206924,155497.0,16113725.0
2014-02-13,8064,8272,7915,8275,333190,160332.0,16113725.0
2014-02-14,8272,8289,7999,8109,233987,157109.0,16113725.0
2014-02-17,8157,8206,8023,8084,161530,156625.0,16113725.0
2014-02-18,8090,8106,7931,7967,172897,154369.0,16113725.0
2014-02-19,8006,8098,7966,8009,206639,155175.0,16113725.0
2014-02-20,8006,8240,7982,8224,325107,159365.0,16113725.0
2014-02-21,8282,8481,8198,8399,321264,162749.0,16113725.0
2014-02-24,8523,8606,8356,8399,228835,162749.0,16113725.0
2014-02-25,8481,8523,8231,8292,217574,160654.0,16113725.0
2014-02-26,8265,8356,8116,8174,178599,158398.0,16113725.0
2014-02-27,8272,8272,7990,8000,180157,155014.0,16113725.0
2014-02-28,7999,8074,7798,7884,196114,152758.0,16113725.0
2014-03-03,7899,7999,7833,7925,107878,153564.0,16113725.0
2014-03-04,7874,7999,7865,7901,102407,153080.0,16113725.0
2014-03-05,8015,8015,7907,7925,80923,153564.0,16113725.0
2014-03-06,7940,8006,7899,8009,90855,155175.0,16113725.0
2014-03-07,8032,8356,8023,8357,338011,161943.0,16113725.0
2014-03-10,8356,8439,8198,8217,194509,159204.0,16113725.0
2014-03-11,8256,8289,8173,8282,98349,160493.0,16113725.0
2014-03-12,8282,8439,8248,8316,213741,161137.0,16113725.0
2014-03-13,8398,8854,8398,8858,683919,172548.0,16201725.0
2014-03-14,8647,8896,8647,8858,299393,172548.0,16201725.0
2014-03-17,8772,8813,8398,8399,271483,163637.0,16201725.0
2014-03-18,8523,8688,8314,8649,197462,168498.0,16201725.0
2014-03-19,8772,9147,8688,9064,570877,176599.0,16201725.0
2014-03-20,8980,9520,8896,9481,708405,184700.0,16201725.0
2014-03-21,9520,10769,9354,10728,2901168,210410.0,16310847.0
2014-03-24,11266,11599,10352,10478,2121193,205517.0,16310847.0
2014-03-25,10518,10809,9978,10229,1507114,200623.0,16310847.0
2014-03-26,10310,10518,9978,10436,996479,204701.0,16310847.0
2014-03-27,10310,10352,9853,9938,964780,194915.0,16310847.0
2014-03-28,9978,10061,9687,9771,627435,191652.0,16310847.0
2014-03-31,9895,10393,9853,10229,1205707,200623.0,16310847.0
2014-04-01,10186,10352,9853,9980,583943,195730.0,16310847.0
2014-04-02,10019,10227,9853,10229,624889,200623.0,16310847.0
2014-04-03,10186,10227,9936,9980,324756,195730.0,16310847.0
2014-04-04,9936,10102,9811,10104,403092,198177.0,16310847.0
2014-04-07,9978,10144,9811,9897,309118,194099.0,16310847.0
2014-04-08,9853,10144,9811,10104,443446,198177.0,16310847.0
2014-04-09,10102,10518,9936,9938,870351,194915.0,16310847.0
2014-04-10,10102,10310,9895,10146,425036,198992.0,16310847.0
2014-04-11,10019,10352,9853,10188,467003,199808.0,16310847.0
2014-04-14,10310,10560,10269,10312,460851,202255.0,16310847.0
2014-04-15,10518,10601,10144,10146,430885,198992.0,16310847.0
2014-04-16,10227,10518,10144,10520,619124,206332.0,16310847.0
2014-04-17,10477,11059,10310,10853,968597,212857.0,16310847.0
2014-04-18,10934,11225,10726,11061,1053503,227354.0,17094264.0
2014-04-21,11100,11142,10851,10977,392418,225644.0,17094264.0
2014-04-22,11142,11308,10892,10977,452017,225644.0,17094264.0
2014-04-23,11017,11100,10726,10728,568414,220516.0,17094264.0
2014-04-24,10934,11516,10726,11144,1505861,229063.0,17094264.0
2014-04-25,11308,11516,10851,11144,794297,229063.0,17094264.0
2014-04-28,11142,11225,10934,11103,282241,228208.0,17094264.0
2014-04-29,11142,11392,10934,11393,632854,234191.0,17094264.0
2014-04-30,11516,11558,10976,11144,552408,229063.0,17094264.0
2014-05-02,11225,11308,10934,11144,348091,229063.0,17094264.0
2014-05-07,11183,11225,10726,10894,381840,223935.0,17094264.0
2014-05-08,10851,11059,10684,10894,338790,223935.0,17094264.0
2014-05-09,10976,11308,10934,11185,499718,229918.0,17094264.0
2014-05-12,11308,11392,10934,10936,385915,224790.0,17094264.0
2014-05-13,11142,11142,10809,10936,414061,224790.0,17094264.0
2014-05-14,10892,10934,10310,10354,922730,212824.0,17094264.0
2014-05-15,10518,10643,10227,10436,780774,214533.0,17094264.0
2014-05-16,10518,10518,10061,10146,575610,208550.0,17094264.0
2014-05-19,10144,10227,9520,9564,1754261,196584.0,17094264.0
2014-05-20,9728,9895,9271,9564,1884250,196584.0,17094264.0
2014-05-21,9520,9770,9478,9647,866962,198293.0,17094264.0
2014-05-22,9770,10102,9645,9813,1127703,201712.0,17094264.0
2014-05-23,9853,9853,9271,9398,1144569,193165.0,17094264.0
2014-05-26,9520,9811,9436,9771,708226,200858.0,17094264.0
2014-05-27,9728,9770,9063,9189,1051231,188892.0,17094264.0
2014-05-28,9271,9313,8772,9064,812964,186327.0,17094264.0
2014-05-29,9063,9271,8896,9189,521514,188892.0,17094264.0
2014-05-30,9271,9354,8730,8774,523221,180344.0,17094264.0
2014-06-02,8772,8854,8314,8483,609176,174361.0,17094264.0
2014-06-03,8439,8730,8356,8483,363523,174361.0,17094264.0
2014-06-05,8606,8730,8439,8524,343399,175216.0,17094264.0
2014-06-09,8565,8730,8182,8192,623557,168379.0,17094264.0
2014-06-10,8157,8523,8157,8483,381925,174361.0,17094264.0
2014-06-11,8647,8813,8565,8607,418351,176926.0,17094264.0
2014-06-12,8565,8730,8481,8691,250357,178635.0,17094264.0
2014-06-13,8730,8730,8398,8483,245640,174361.0,17094264.0
2014-06-16,8439,8606,8398,8524,200543,175216.0,17094264.0
2014-06-17,8647,9105,8565,8981,709912,184618.0,17094264.0
2014-06-18,9063,9063,8356,8441,666938,173507.0,17094264.0
2014-06-19,8481,8481,7999,8009,1080152,164618.0,17094264.0
2014-06-20,7882,8048,7817,7843,553513,161199.0,17094264.0
2014-06-23,7882,7940,7075,7095,1057077,145814.0,17094264.0
2014-06-24,7125,7416,6776,7177,1381045,147523.0,17094264.0
2014-06-25,7175,7199,6808,6878,561881,141370.0,17094264.0
2014-06-26,6909,7108,6685,6728,722993,138293.0,17094264.0
2014-06-27,6802,6968,6760,6961,365211,143079.0,17094264.0
2014-06-30,7000,7091,6935,6994,299994,143763.0,17094264.0
2014-07-01,7026,7300,6975,7277,467647,149575.0,17094264.0
2014-07-02,7342,7366,7209,7277,343517,149575.0,17094264.0
2014-07-03,7316,7400,7274,7293,269591,149917.0,17094264.0
2014-07-04,7349,7366,7108,7152,293123,147011.0,17094264.0
2014-07-07,7043,7091,6942,6985,315297,143592.0,17094264.0
2014-07-08,6942,7349,6942,7326,376587,150600.0,17094264.0
2014-07-09,7258,7333,7175,7326,232857,150600.0,17094264.0
2014-07-10,7333,7358,7216,7319,214705,150430.0,17094264.0
2014-07-11,7283,7534,7274,7377,335936,151626.0,17094264.0
2014-07-14,7424,7616,7424,7476,274654,153677.0,17094264.0
2014-07-15,7690,7749,7466,7485,394362,153848.0,17094264.0
2014-07-16,7516,7540,7075,7293,294006,149917.0,17094264.0
2014-07-17,7366,7482,7342,7434,213061,152823.0,17094264.0
2014-07-18,7416,7416,7300,7343,160056,150942.0,17094264.0
2014-07-21,7384,7384,7283,7319,153100,150430.0,17094264.0
2014-07-22,7400,7466,7292,7310,244458,150259.0,17094264.0
2014-07-23,7300,7400,7267,7277,243165,149575.0,17094264.0
2014-07-24,7283,7391,7258,7268,216808,149404.0,17094264.0
2014-07-25,7274,7333,7108,7203,199687,148036.0,17094264.0
2014-07-28,7199,7225,7000,7002,204031,143934.0,17094264.0
2014-07-29,7050,7108,6958,7111,150998,146156.0,17094264.0
2014-07-30,7066,7133,6909,6910,181730,142053.0,17094264.0
2014-07-31,6909,6942,6560,6686,292495,137438.0,17094264.0
2014-08-01,6503,6808,6484,6770,123820,139147.0,17094264.0
2014-08-04,6734,6958,6692,6952,93793,142908.0,17094264.0
2014-08-05,6951,7000,6808,6920,74355,142224.0,17094264.0
2014-08-06,6900,6900,6668,6720,110882,138122.0,17094264.0
2014-08-07,6701,6991,6668,6994,160316,143763.0,17094264.0
2014-08-08,7026,7050,6743,6844,158090,140686.0,17094264.0
2014-08-11,6842,6884,6734,6795,95840,139660.0,17094264.0
2014-08-12,6792,6860,6610,6662,219987,136925.0,17094264.0
2014-08-13,6652,6760,6617,6702,88967,137780.0,17094264.0
2014-08-14,6701,6850,6652,6753,137354,138805.0,17094264.0
2014-08-18,6916,6916,6767,6844,202739,140686.0,17094264.0
2014-08-19,6850,6900,6701,6760,134812,138976.0,17094264.0
2014-08-20,6743,6834,6652,6653,188478,136754.0,17094264.0
2014-08-21,6617,6916,6601,6802,282079,139831.0,17094264.0
2014-08-22,6942,6942,6776,6819,149062,140173.0,17094264.0
2014-08-25,6834,6850,6652,6653,215522,136754.0,17094264.0
2014-08-26,6659,6718,6610,6669,150951,137096.0,17094264.0
2014-08-27,6826,7342,6818,7152,1084382,147011.0,17094264.0
2014-08-28,7175,7342,7085,7193,358083,147865.0,17094264.0
2014-08-29,7234,7316,7059,7203,234036,148036.0,17094264.0
2014-09-01,7209,7225,6975,7036,195714,144617.0,17094264.0
2014-09-02,6968,7043,6884,6952,127134,142908.0,17094264.0
2014-09-03,6942,7066,6818,6836,219362,140515.0,17094264.0
2014-09-04,6900,7159,6842,7027,298578,144447.0,17094264.0
2014-09-05,7066,7066,6926,6945,121796,142737.0,17094264.0
2014-09-11,6958,7085,6951,7085,123391,145643.0,17094264.0
2014-09-12,7150,7333,6991,7020,401935,144276.0,17094264.0
2014-09-15,7010,7010,6818,6828,161949,140344.0,17094264.0
2014-09-16,6776,6984,6776,6878,101518,141370.0,17094264.0
2014-09-17,6900,7000,6850,6870,116063,141199.0,17094264.0
2014-09-18,6900,7216,6876,7111,254253,146156.0,17094264.0
2014-09-19,7175,7358,7066,7251,366197,149062.0,17094264.0
2014-09-22,7316,7316,7108,7135,195128,146669.0,17094264.0
2014-09-23,7117,7150,6942,6978,262094,143421.0,17094264.0
2014-09-24,6975,7026,6868,6961,147080,143079.0,17094264.0
2014-09-25,7010,7043,6916,6952,146906,142908.0,17094264.0
2014-09-26,6900,6991,6842,6994,110457,143763.0,17094264.0
2014-09-29,6942,6975,6734,6737,353217,138464.0,17094264.0
2014-09-30,6734,6743,6011,6154,840874,126498.0,17094264.0
2014-10-01,6152,6285,5885,5905,451525,121369.0,17094264.0
2014-10-02,5745,6011,5712,5963,168486,122566.0,17094264.0
2014-10-06,5911,5969,5819,5829,217492,119831.0,17094264.0
2014-10-07,5836,5944,5828,5879,101507,120856.0,17094264.0
2014-10-08,5803,5937,5803,5838,144291,120002.0,17094264.0
2014-10-10,5853,5885,5446,5572,253088,114532.0,17094264.0
2014-10-13,5512,5520,5179,5181,334593,106497.0,17094264.0
2014-10-14,5004,5337,5004,5256,224116,108036.0,17094264.0
2014-10-15,5237,5320,5104,5164,211041,106155.0,17094264.0
2014-10-16,5079,5130,4947,4998,238496,102737.0,17094264.0
2014-10-17,5046,5188,4954,5031,195852,103420.0,17094264.0
2014-10-20,5112,5237,5071,5157,168094,105984.0,17094264.0
2014-10-21,5205,5303,5071,5157,200434,105984.0,17094264.0
2014-10-22,5279,5279,5062,5072,166250,104275.0,17094264.0
2014-10-23,5071,5171,4988,5031,156678,103420.0,17094264.0
2014-10-24,5062,5195,5013,5106,193549,104959.0,17094264.0
2014-10-27,5112,5254,5055,5072,143489,104275.0,17094264.0
2014-10-28,5088,5137,5046,5131,118537,105472.0,17094264.0
2014-10-29,5153,5320,5130,5189,305478,106668.0,17094264.0
2014-10-30,5212,5420,5130,5397,290319,110942.0,17094264.0
2014-10-31,5436,5446,5246,5323,161470,109403.0,17094264.0
2014-11-03,5337,5354,5030,5098,217640,104788.0,17094264.0
2014-11-04,5055,5112,4730,4798,296924,98634.0,17094264.0
2014-11-05,4780,4889,4738,4757,134683,97779.0,17094264.0
2014-11-06,4730,4780,4639,4640,238429,95386.0,17094264.0
2014-11-07,4597,4871,4597,4848,181000,99660.0,17094264.0
2014-11-10,4847,4971,4847,4940,96754,101540.0,17094264.0
2014-11-11,4947,5038,4947,4990,78340,102566.0,17094264.0
2014-11-12,4963,5163,4963,5157,120293,105984.0,17094264.0
2014-11-13,5163,5212,5096,5189,80873,106668.0,17094264.0
2014-11-14,5147,5237,5104,5223,121112,107352.0,17094264.0
2014-11-17,5279,5462,5121,5215,258562,107181.0,17094264.0
2014-11-18,5221,5371,5205,5215,112348,107181.0,17094264.0
2014-11-19,5212,5237,5171,5215,81083,107181.0,17094264.0
2014-11-20,5153,5337,5112,5256,158224,108036.0,17094264.0
2014-11-21,5320,5378,5254,5306,114635,109061.0,17094264.0
2014-11-24,5404,5612,5320,5572,318877,114532.0,17094264.0
2014-11-25,5620,5736,5529,5530,218105,113677.0,17094264.0
2014-11-26,5536,5661,5504,5572,97950,114532.0,17094264.0
2014-11-27,5628,5637,5520,5522,71577,113506.0,17094264.0
2014-11-28,5520,5529,5371,5405,107190,111113.0,17094264.0
2014-12-01,5395,5470,5188,5423,155395,111455.0,17094264.0
2014-12-02,5329,5494,5320,5339,108546,109745.0,17094264.0
2014-12-03,5387,5603,5337,5564,259968,114361.0,17094264.0
2014-12-04,5612,5654,5494,5606,109899,115215.0,17094264.0
2014-12-05,5644,5953,5612,5947,432779,122224.0,17094264.0
2014-12-08,5927,6220,5811,6046,406316,124275.0,17094264.0
2014-12-09,6102,6102,5869,5988,157408,123079.0,17094264.0
2014-12-10,5986,6086,5861,5863,151543,120515.0,17094264.0
2014-12-11,5777,6086,5777,5863,183939,120515.0,17094264.0
2014-12-12,5953,6044,5777,5855,174908,120344.0,17094264.0
2014-12-15,5844,6060,5703,6063,250127,124617.0,17094264.0
2014-12-16,6161,6784,6161,6328,1667983,130087.0,17094264.0
2014-12-17,6334,6409,6102,6171,512576,126839.0,17094264.0
2014-12-18,6152,6220,5902,5988,309665,123079.0,17094264.0
2014-12-19,5920,6268,5920,6236,338616,128207.0,17094264.0
2014-12-22,6385,6593,6210,6246,527459,128378.0,17094264.0
2014-12-23,6194,6461,6194,6403,270741,131626.0,17094264.0
2014-12-24,6360,6444,6236,6386,191099,131284.0,17094264.0
2014-12-26,6393,6610,6393,6561,275378,134874.0,17094264.0
2014-12-29,6665,6856,6517,6527,239919,128207.0,17094264.0
2014-12-30,6507,6647,6507,6588,90020,129404.0,17094264.0
2015-01-02,6569,6638,6483,6561,113319,128891.0,17094264.0
2015-01-05,6543,6726,6483,6648,131868,130600.0,17094264.0
2015-01-06,6586,6768,6507,6570,159228,129062.0,17094264.0
2015-01-07,6612,6647,6446,6475,105870,127181.0,17094264.0
2015-01-08,6526,6690,6490,6631,167365,130258.0,17094264.0
2015-01-09,6690,6768,6604,6771,210261,132993.0,17094264.0
2015-01-12,6848,6943,6743,6919,246204,135899.0,17094264.0
2015-01-13,6960,7039,6848,6858,260381,134703.0,17094264.0
2015-01-14,6916,7439,6734,7441,707186,146156.0,17094264.0
2015-01-15,7344,7474,7273,7388,288359,145130.0,17094264.0
2015-01-16,7387,7405,7160,7241,214080,142224.0,17094264.0
2015-01-19,7238,7334,7117,7188,180081,141199.0,17094264.0
2015-01-20,7187,7238,7048,7205,124443,141541.0,17094264.0
2015-01-21,7143,7248,7004,7127,197597,140002.0,17094264.0
2015-01-22,7292,7361,7030,7049,296096,138464.0,17094264.0
2015-01-23,7134,8100,7048,8102,1709794,159148.0,17094264.0
2015-01-26,8614,8692,8283,8336,2217586,163763.0,17094264.0
2015-01-27,8196,8362,7944,8180,920805,160686.0,17094264.0
2015-01-28,8100,8362,8005,8146,674631,160002.0,17094264.0
2015-01-29,8082,8535,8075,8119,626401,159489.0,17094264.0
2015-01-30,8092,8274,7831,7831,364132,153848.0,17094264.0
2015-02-02,7875,8240,7700,8172,463846,160515.0,17094264.0
2015-02-03,8170,8223,7988,8153,237766,160173.0,17094264.0
2015-02-04,8162,8465,8153,8206,412389,161199.0,17094264.0
2015-02-05,8205,9310,8205,8789,1960228,172652.0,17094264.0
2015-02-06,9092,9135,8701,8920,475952,175216.0,17094264.0
2015-02-09,8874,8874,8588,8658,321749,170088.0,17094264.0
2015-02-10,8570,8788,8292,8485,303714,166669.0,17094264.0
2015-02-11,8570,8918,8448,8833,286654,173507.0,17094264.0
2015-02-12,8831,9310,8744,9051,481839,177780.0,17094264.0
2015-02-13,9092,9484,8874,9051,511123,177780.0,17094264.0
2015-02-16,9092,9179,8640,8694,356290,170772.0,17094264.0
2015-02-17,8623,8701,8431,8545,221272,167866.0,17094264.0
2015-02-23,8744,9049,8596,8920,252595,175216.0,17094264.0
2015-02-24,9049,9310,9049,9224,428938,181199.0,17094264.0
2015-02-25,9310,9962,9310,9529,574622,187182.0,17094264.0
2015-02-26,9528,9745,9528,9616,256414,188892.0,17094264.0
2015-02-27,9571,10267,9571,10008,498577,196584.0,17094264.0
2015-03-02,10093,10486,9701,9964,438368,195729.0,17094264.0
2015-03-03,9962,11312,9789,11139,1481474,218807.0,17094264.0
2015-03-04,11312,11312,10789,10791,542594,211969.0,17094264.0
2015-03-05,10876,11312,10616,10791,492261,211969.0,17094264.0
2015-03-06,10876,11093,10572,10921,295083,214533.0,17094264.0
2015-03-09,10747,10963,10224,10269,368449,201712.0,17094264.0
2015-03-10,10267,10486,9789,10094,496118,198293.0,17094264.0
2015-03-11,9962,10528,9876,10225,387430,200858.0,17094264.0
2015-03-12,10311,10398,10093,10269,170935,201712.0,17094264.0
2015-03-13,10789,11354,10572,10574,826937,207695.0,17094264.0
2015-03-16,10572,10919,10398,10617,225756,208550.0,17094264.0
2015-03-17,10703,10833,10442,10486,230875,205986.0,17094264.0
2015-03-18,10486,10616,10181,10312,209228,202567.0,17094264.0
2015-03-19,10355,10442,9484,9746,824296,191456.0,17094264.0
2015-03-20,9658,10137,9658,10094,351902,198293.0,17094264.0
2015-03-23,10093,10528,10006,10312,236671,202567.0,17094264.0
2015-03-24,10267,10442,10093,10094,167888,198293.0,17094264.0
2015-03-25,10224,10311,9789,9833,270238,193165.0,17094264.0
2015-03-26,9789,9962,9484,9746,224736,191691.0,17115264.0
2015-03-27,9832,9876,9310,9703,306658,190835.0,17115264.0
2015-03-30,9701,10181,9571,10094,236249,198537.0,17115264.0
2015-03-31,10224,10311,10006,10138,214919,199393.0,17115264.0
2015-04-01,10093,10181,9528,9660,316014,189979.0,17115264.0
2015-04-02,9745,9789,9397,9789,285338,192547.0,17115264.0
2015-04-03,9876,9962,9484,9486,264096,186556.0,17115264.0
2015-04-06,9397,9658,9354,9486,154427,186556.0,17115264.0
2015-04-07,9571,10267,9528,10181,509306,200249.0,17115264.0
2015-04-08,10181,10267,9920,10181,246160,200249.0,17115264.0
2015-04-09,10442,10703,10355,10442,336254,205383.0,17115264.0
2015-04-10,10616,10789,10442,10486,279957,206239.0,17115264.0
2015-04-13,10616,11051,10572,10835,484728,213085.0,17115264.0
2015-04-14,10833,11007,10267,10399,432371,204527.0,17115264.0
2015-04-15,10311,10528,10267,10399,192248,204527.0,17115264.0
2015-04-16,10398,10703,10355,10574,178996,207950.0,17115264.0
2015-04-17,10442,10442,10137,10269,384538,211435.0,17918184.0
2015-04-20,10093,10224,9876,10008,255455,206059.0,17918184.0
2015-04-21,10006,10442,9920,10355,361110,213226.0,17918184.0
2015-04-22,10486,10528,9658,10008,264758,206059.0,17918184.0
2015-04-23,10093,10311,9962,10138,203315,208747.0,17918184.0
2015-04-24,10093,10224,9832,10008,193853,206059.0,17918184.0
2015-04-27,10093,10398,9920,10269,179602,211435.0,17918184.0
2015-04-28,10355,10703,10093,10138,286553,208747.0,17918184.0
2015-04-29,10224,10876,9962,10530,766890,216810.0,17918184.0
2015-04-30,10789,10789,10355,10442,519894,215018.0,17918184.0
2015-05-04,10572,10703,9962,9964,337291,205163.0,17918184.0
2015-05-06,9789,10528,9789,10486,471756,215914.0,17918184.0
2015-05-07,10528,11312,10398,11313,1672792,232936.0,17918184.0
2015-05-08,11398,11616,11181,11357,853737,233832.0,17918184.0
2015-05-11,11398,11573,11268,11531,995221,237416.0,17918184.0
2015-05-12,11659,12312,11485,12095,2217255,249063.0,17918184.0
2015-05-13,12182,12312,11834,12183,811373,250855.0,17918184.0
2015-05-14,12225,12443,11920,12183,524497,250855.0,17918184.0
2015-05-15,12182,12225,11616,11662,627844,240104.0,17918184.0
2015-05-18,11747,11920,11312,11357,800761,233832.0,17918184.0
2015-05-19,11485,11747,11312,11662,697888,240104.0,17918184.0
2015-05-20,11746,11920,10528,10530,1771763,216810.0,17918184.0
2015-05-21,10616,10659,9789,10051,1294399,206955.0,17918184.0
2015-05-22,10224,10224,9876,10008,546481,206059.0,17918184.0
2015-05-26,10006,10050,9049,9138,1341024,188141.0,17918184.0
2015-05-27,9092,9571,8962,9355,890469,192620.0,17918184.0
2015-05-28,9440,9484,8962,9182,695428,189037.0,17918184.0
2015-05-29,9223,9615,9092,9312,545511,191725.0,17918184.0
2015-06-01,9484,9484,8701,8963,549582,184557.0,17918184.0
2015-06-02,9397,9832,9354,9529,1216807,196204.0,17918184.0
2015-06-03,9701,9962,9266,9789,850558,201580.0,17918184.0
2015-06-04,9962,10006,9571,9616,385244,197996.0,17918184.0
2015-06-05,9528,9571,8874,9224,506931,189933.0,17918184.0
2015-06-08,9223,9571,9092,9399,327566,193516.0,17918184.0
2015-06-09,9440,9745,9354,9443,329510,194412.0,17918184.0
2015-06-10,9658,9920,9440,9573,458927,197100.0,17918184.0
2015-06-11,9876,9920,9484,9486,481266,195308.0,17918184.0
2015-06-12,9658,10050,9571,9920,660363,204267.0,17918184.0
2015-06-15,9920,10224,9789,9920,473598,204267.0,17918184.0
2015-06-16,10006,10050,9440,9616,433603,197996.0,17918184.0
2015-06-17,9528,10137,9397,9877,498004,203371.0,17918184.0
2015-06-18,9962,10006,9528,9573,321113,197100.0,17918184.0
2015-06-19,9615,9745,9396,9573,261520,197100.0,17918184.0
2015-06-22,9701,9701,9179,9355,293033,192620.0,17918184.0
2015-06-23,9440,9920,9310,9833,503564,202475.0,17918184.0
2015-06-24,9832,10050,9658,9877,434429,203371.0,17918184.0
2015-06-25,9832,9876,9615,9703,287771,199788.0,17918184.0
2015-06-26,9789,10398,9701,10269,890548,211435.0,17918184.0
2015-06-29,10050,10355,9832,9833,579089,202475.0,17918184.0
2015-06-30,9658,10006,9310,9789,351300,201580.0,17918184.0
2015-07-01,9876,10398,9745,10312,619781,212330.0,17918184.0
2015-07-02,10442,10876,10267,10355,836893,213226.0,17918184.0
2015-07-03,10442,10486,10050,10181,319570,209643.0,17918184.0
2015-07-06,9962,10355,9745,9746,399445,200684.0,17918184.0
2015-07-07,9920,10093,9658,10094,401745,207851.0,17918184.0
2015-07-08,10181,10703,10093,10574,932345,217706.0,17918184.0
2015-07-09,10355,10789,10311,10486,552671,215914.0,17918184.0
2015-07-10,10659,10789,10398,10660,376907,219498.0,17918184.0
2015-07-13,10920,11529,10789,11269,1409343,232040.0,17918184.0
2015-07-14,11398,11659,11093,11574,737419,238312.0,17918184.0
2015-07-15,11442,11920,11354,11792,681030,242791.0,17918184.0
2015-07-16,11920,12139,11268,11662,891265,240104.0,17918184.0
2015-07-17,11834,11878,11137,11226,635295,231145.0,17918184.0
2015-07-20,11354,11485,11137,11401,299334,234728.0,17918184.0
2015-07-21,11529,12095,11442,12095,1134806,249063.0,17918184.0
2015-07-22,12008,12269,11659,11662,541260,240104.0,17918184.0
2015-07-23,11659,11790,11137,11401,471162,234728.0,17918184.0
2015-07-24,11398,11485,10876,10965,566783,225769.0,17918184.0
2015-07-27,10876,11790,10572,11705,973379,241000.0,17918184.0
2015-07-28,11485,11573,11093,11401,541862,234728.0,17918184.0
2015-07-29,11442,11747,10789,10965,509681,225769.0,17918184.0
2015-07-30,11051,11573,10833,11487,670639,236520.0,17918184.0
2015-07-31,11485,11790,11137,11401,665154,234728.0,17918184.0
2015-08-03,11964,12095,11398,11401,704074,234728.0,17918184.0
2015-08-04,11398,12312,11398,12227,1220989,251750.0,17918184.0
2015-08-05,12312,12356,12008,12139,628347,249959.0,17918184.0
2015-08-06,12095,12269,11659,12095,682812,249063.0,17918184.0
2015-08-07,11964,12356,11834,12314,566854,253542.0,17918184.0
2015-08-10,12182,12356,11573,11574,642487,238312.0,17918184.0
2015-08-11,11659,11920,11051,11139,573778,229353.0,17918184.0
2015-08-12,11268,11573,10920,11574,558959,238312.0,17918184.0
2015-08-13,11529,11834,11354,11574,393230,238312.0,17918184.0
2015-08-17,11659,11920,11442,11792,448040,242791.0,17918184.0
2015-08-18,11790,12182,11485,11965,621666,246375.0,17918184.0
2015-08-19,11703,11790,10703,10921,675578,224873.0,17918184.0
2015-08-20,10747,11181,10528,10965,520813,225769.0,17918184.0
2015-08-21,10311,10616,9658,9833,1022044,202475.0,17918184.0
2015-08-24,9701,10050,9354,9616,657371,197996.0,17918184.0
2015-08-25,10006,10006,9571,9877,440964,203371.0,17918184.0
2015-08-26,9962,10355,9832,10355,409518,213226.0,17918184.0
2015-08-27,10703,11137,10442,10617,603919,218602.0,17918184.0
2015-08-28,10920,11051,10747,10791,267544,222185.0,17918184.0
2015-08-31,10789,11659,10703,11618,1018977,239208.0,17918184.0
2015-09-01,11485,11616,11093,11226,504271,231145.0,17918184.0
2015-09-02,10876,11485,10703,11357,440235,233832.0,17918184.0
2015-09-03,11442,11878,11398,11662,657197,240104.0,17918184.0
2015-09-04,11834,11964,10963,11008,543081,226665.0,17918184.0
2015-09-07,10963,11312,10833,10921,296827,224873.0,17918184.0
2015-09-08,10963,11485,10616,11008,601533,226665.0,17918184.0
2015-09-09,11181,11616,11051,11444,657227,235624.0,17918184.0
2015-09-10,11312,11790,11181,11662,608774,240104.0,17918184.0
2015-09-11,11659,11659,11354,11487,299198,236520.0,17918184.0
2015-09-14,11659,11834,11442,11705,549251,241000.0,17918184.0
2015-09-15,11616,12008,11573,11792,692822,242791.0,17918184.0
2015-09-16,11964,12051,11747,11749,434610,241895.0,17918184.0
2015-09-17,11790,11878,11312,11444,517129,235624.0,17918184.0
2015-09-18,11616,12269,11529,12270,1213136,252646.0,17918184.0
2015-09-21,12182,13052,12008,13054,1480524,268773.0,17918184.0
2015-09-22,13313,13356,12835,13097,785592,269669.0,17918184.0
2015-09-23,12878,13313,12878,13141,593146,270565.0,17918184.0
2015-09-24,13226,13313,12530,12618,637519,259814.0,17918184.0
2015-09-25,12661,12922,12400,12618,375288,259814.0,17918184.0
2015-09-30,12400,12748,12182,12575,366064,258918.0,17918184.0
2015-10-01,12748,12878,12486,12575,346766,258918.0,17918184.0
2015-10-02,12574,12705,12182,12400,312068,255334.0,17918184.0
2015-10-05,12705,13009,12574,12661,441468,260710.0,17918184.0
2015-10-06,12748,13009,12356,13010,459760,267877.0,17918184.0
2015-10-07,12966,13052,12530,13010,476252,267877.0,17918184.0
2015-10-08,13052,13095,12791,12966,297481,266981.0,17918184.0
2015-10-12,13009,13356,12269,12314,680510,253542.0,17918184.0
2015-10-13,12312,12617,11964,12139,563871,249959.0,17918184.0
2015-10-14,12139,13009,12095,13010,579854,267877.0,17918184.0
2015-10-15,13095,13617,13052,13532,1124327,278628.0,17918184.0
2015-10-16,13617,13922,13487,13663,781726,281315.0,17918184.0
2015-10-19,13835,14227,13792,14011,642274,288483.0,17918184.0
2015-10-20,14140,14227,13704,14011,544368,288483.0,17918184.0
2015-10-21,14270,14662,13835,14097,887353,290275.0,17918184.0
