WI(073570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-02-22,74309,76151,73786,75765,107423,57087.0,9910900.0
2007-02-23,76669,78251,75350,76290,220435,57483.0,9910900.0
2007-02-26,78647,87194,78254,81027,947635,61051.0,9910900.0
2007-02-27,82859,84170,80101,84185,291547,63430.0,9910900.0
2007-02-28,77070,81669,77070,80238,274318,60456.0,9910900.0
2007-03-02,79035,84431,79035,81552,735376,61448.0,9910900.0
2007-03-05,82076,83523,76810,78394,266747,59069.0,9910900.0
2007-03-06,77990,81808,77990,80893,210833,60952.0,9910900.0
2007-03-07,81147,90874,80222,86814,761886,65412.0,9910900.0
2007-03-08,86799,88374,84169,86814,324081,65412.0,9910900.0
2007-03-09,87065,91801,86141,90497,561673,68187.0,9910900.0
2007-03-12,90618,91141,88376,90497,202648,68187.0,9910900.0
2007-03-13,90487,91540,84964,84971,341991,64024.0,9910900.0
2007-03-14,82193,84565,81541,84315,195312,63529.0,9910900.0
2007-03-15,84440,86282,81288,82077,412033,61844.0,9910900.0
2007-03-16,82586,85623,80881,83790,379640,63132.0,9910900.0
2007-03-19,84299,87588,84041,87473,235062,65907.0,9910900.0
2007-03-20,89434,93510,87335,90367,1026762,68088.0,9910900.0
2007-03-21,90352,93381,88775,90367,586321,68088.0,9910900.0
2007-03-22,92197,92334,87592,88524,358275,66700.0,9910900.0
2007-03-23,87591,88386,84840,85630,313529,64520.0,9910900.0
2007-03-26,86144,89303,86144,88524,238516,66700.0,9910900.0
2007-03-27,89556,89556,87193,89443,162881,67394.0,9910900.0
2007-03-28,89312,95494,88259,88259,1255714,66502.0,9910900.0
2007-03-29,90353,91542,88511,89708,428114,67592.0,9910900.0
2007-03-30,89831,90491,87331,87339,275356,65808.0,9910900.0
2007-04-02,87333,88514,87196,87734,168957,66106.0,9910900.0
2007-04-03,87333,89696,87333,87734,225457,66106.0,9910900.0
2007-04-04,88130,89964,87858,89972,253011,67791.0,9910900.0
2007-04-05,91404,92457,88775,89443,373585,67394.0,9910900.0
2007-04-06,90087,92193,89041,89443,353521,67394.0,9910900.0
2007-04-09,90750,92461,89560,91417,388472,68881.0,9910900.0
2007-04-10,91928,93110,90352,92996,306332,70070.0,9910900.0
2007-04-11,93515,96932,92727,94970,467905,71557.0,9910900.0
2007-04-12,94694,94694,92064,92732,306264,69872.0,9910900.0
2007-04-13,92063,93381,90086,90367,316600,68088.0,9910900.0
2007-04-16,90353,91672,89694,90892,207535,68484.0,9910900.0
2007-04-17,91808,91808,86406,87339,421100,65808.0,9910900.0
2007-04-18,86408,88779,86408,88788,207526,66899.0,9910900.0
2007-04-19,88780,89440,85364,85630,180254,64520.0,9910900.0
2007-04-20,85753,90087,85358,90102,277114,67890.0,9910900.0
2007-04-23,92458,92458,89700,90102,196506,67890.0,9910900.0
2007-04-24,88904,90086,87722,89049,147666,67097.0,9910900.0
2007-04-25,89832,90090,87202,88393,147055,66601.0,9910900.0
2007-04-26,88651,92197,86545,91812,386280,69178.0,9910900.0
2007-04-27,92070,94434,90758,92601,330588,69773.0,9910900.0
2007-04-30,93257,95098,90627,92076,927660,69376.0,9910900.0
2007-05-02,92854,97195,92459,97074,998896,73142.0,9910900.0
2007-05-03,97853,101672,96012,99703,1117802,75125.0,9910900.0
2007-05-04,98777,99823,96935,97338,346156,73341.0,9910900.0
2007-05-07,100616,103905,100086,102466,662151,77206.0,9910900.0
2007-05-08,103901,104295,100613,101152,260551,76215.0,9910900.0
2007-05-09,101929,102057,98110,98914,275780,74530.0,9910900.0
2007-05-10,100227,102197,97992,97994,313576,73836.0,9910900.0
2007-05-11,97323,100877,95876,100362,325440,75620.0,9910900.0
2007-05-14,103637,106137,102584,105229,774952,79287.0,9910900.0
2007-05-15,105215,105752,101281,101282,310361,76314.0,9910900.0
2007-05-16,101533,103775,101009,102731,207499,77404.0,9910900.0
2007-05-17,103641,104035,101147,102861,242485,77503.0,9910900.0
2007-05-18,103770,103770,98511,99573,283733,75026.0,9910900.0
2007-05-21,99301,105870,99028,105885,340937,79783.0,9910900.0
2007-05-22,106399,107187,103498,103520,354407,77999.0,9910900.0
2007-05-23,103913,105883,102200,102202,241226,77008.0,9910900.0
2007-05-25,101008,104425,99819,104176,167237,78494.0,9910900.0
2007-05-28,106402,106538,104690,105494,344641,79485.0,9910900.0
2007-05-29,106794,107058,103376,103915,308919,78296.0,9910900.0
2007-05-30,103642,108765,101278,107598,365820,81071.0,9910900.0
2007-05-31,108645,113903,106009,108518,654992,81765.0,9910900.0
2007-06-01,109700,110087,106010,106019,329619,79882.0,9910900.0
2007-06-04,107190,107190,103501,105229,213220,79287.0,9910900.0
2007-06-05,105210,106793,102982,103520,170048,77999.0,9910900.0
2007-06-07,102195,112453,101400,109832,643379,82756.0,9910900.0
2007-06-08,109165,115605,109037,109832,539418,82756.0,9910900.0
2007-06-11,112184,114168,109819,110752,533895,83450.0,9910900.0
2007-06-12,113247,116264,113112,113780,333484,85729.0,9910900.0
2007-06-13,114035,124294,114035,123514,718144,93063.0,9910900.0
2007-06-14,124423,128500,121141,123120,329191,92766.0,9910900.0
2007-06-15,123903,124161,119947,120751,308043,90982.0,9910900.0
2007-06-18,122980,132839,122055,128907,718629,97127.0,9910900.0
2007-06-19,131390,131390,126267,127722,259188,96235.0,9910900.0
2007-06-20,134816,141393,127452,128248,682614,96631.0,9910900.0
2007-06-21,129557,145999,129557,141401,1061543,106542.0,9910900.0
2007-06-22,147310,153228,139423,141401,807886,106542.0,9910900.0
2007-06-25,138107,142706,130872,134169,713416,101091.0,9910900.0
2007-06-26,136135,137446,119693,132195,605949,99605.0,9910900.0
2007-06-27,130869,130869,124815,125354,167623,94451.0,9910900.0
2007-06-28,128507,136138,127060,132850,616716,100100.0,9910900.0
2007-06-29,134817,141394,131263,131271,414584,98911.0,9910900.0
2007-07-02,134819,136138,130212,134169,180947,101091.0,9910900.0
2007-07-03,138108,138108,132850,133510,274883,100596.0,9910900.0
2007-07-04,136134,145333,134163,138112,687396,104064.0,9910900.0
2007-07-05,140738,145996,140071,140086,327523,105551.0,9910900.0
2007-07-06,143363,149940,139422,147977,428280,111498.0,9910900.0
2007-07-09,151916,155857,145333,148637,444416,111993.0,9910900.0
2007-07-10,148621,149940,140733,144689,227267,109020.0,9910900.0
2007-07-11,144685,154550,144685,146663,467463,110507.0,9910900.0
2007-07-12,147974,152581,144026,144034,322536,108524.0,9910900.0
2007-07-13,147965,151261,143365,146004,318133,110011.0,9910900.0
2007-07-16,147315,149291,143374,144034,248324,108524.0,9910900.0
2007-07-18,146000,147969,138104,138112,265297,104064.0,9910900.0
2007-07-19,138763,145999,138763,141401,181430,106542.0,9910900.0
2007-07-20,142703,147311,142045,145348,149761,109515.0,9910900.0
2007-07-23,144026,145336,139425,142715,193362,107533.0,9910900.0
2007-07-24,143363,149280,142051,147977,216477,111498.0,9910900.0
2007-07-25,147969,157176,147310,151925,316775,114471.0,9910900.0
2007-07-26,153231,153883,144024,146004,210387,110011.0,9910900.0
2007-07-27,142051,142051,128898,142060,266564,107038.0,9910900.0
2007-07-30,140077,140077,134167,136139,111426,102578.0,9910900.0
2007-07-31,136789,142707,136789,136798,184500,103073.0,9910900.0
2007-08-01,135469,136787,126527,127983,251931,96433.0,9910900.0
2007-08-02,130082,131529,118376,122855,175898,92568.0,9910900.0
2007-08-03,124951,128240,124815,125354,91993,94451.0,9910900.0
2007-08-06,121134,124293,119823,121801,106010,91775.0,9910900.0
2007-08-07,124690,131531,124690,129562,229489,97622.0,9910900.0
2007-08-08,132849,139425,127583,136139,276387,102578.0,9910900.0
2007-08-09,139426,139426,133500,134169,100563,101091.0,9910900.0
2007-08-10,130877,130877,123640,124959,135820,94154.0,9910900.0
2007-08-13,126263,128377,122983,124695,59986,93955.0,9910900.0
2007-08-14,125080,128103,121003,121935,172362,91874.0,9910900.0
2007-08-16,117590,117590,109171,113385,199873,85432.0,9910900.0
2007-08-17,113378,119030,111136,111281,87865,83846.0,9910900.0
2007-08-20,113768,120215,113768,118647,144454,89396.0,9910900.0
2007-08-21,119946,123235,117446,119697,108122,90189.0,9910900.0
2007-08-22,120483,127583,119695,126538,103767,95343.0,9910900.0
2007-08-23,130875,142051,129822,138112,473379,104064.0,9910900.0
2007-08-24,138104,138763,128110,138112,132993,104064.0,9910900.0
2007-08-27,143367,143367,132841,134169,125336,101091.0,9910900.0
2007-08-28,131531,133501,130743,132850,159567,100100.0,9910900.0
2007-08-29,124955,131137,124955,130221,91262,98118.0,9910900.0
2007-08-30,136785,136785,130473,130746,78697,98514.0,9910900.0
2007-08-31,129682,132842,128901,129827,88235,97821.0,9910900.0
2007-09-03,132183,132183,127712,129167,126640,97325.0,9910900.0
2007-09-04,129153,131389,123365,123645,165994,93162.0,9910900.0
2007-09-05,126259,127047,122977,123645,81441,93162.0,9910900.0
2007-09-06,122314,123898,120874,121935,87832,91874.0,9910900.0
2007-09-07,122708,125996,122056,124300,69441,93658.0,9910900.0
2007-09-10,122315,122315,116663,118118,97654,89000.0,9910900.0
2007-09-11,121004,121004,116268,118383,58267,89198.0,9910900.0
2007-09-12,118636,120613,116665,116673,48274,87910.0,9910900.0
2007-09-13,115875,116405,114170,115489,42589,87018.0,9910900.0
2007-09-14,115736,118372,115470,117463,54714,88504.0,9910900.0
2007-09-17,117714,117978,113637,113910,104768,85828.0,9910900.0
2007-09-18,113901,113901,109166,109963,95197,82855.0,9910900.0
2007-09-19,112851,116139,112586,115489,116097,87018.0,9910900.0
2007-09-20,115472,119291,113245,115754,87141,87216.0,9910900.0
2007-09-21,115738,115875,112056,112201,73856,84540.0,9910900.0
2007-09-27,111536,114430,108376,109438,133995,82459.0,9910900.0
2007-09-28,108115,112850,108115,111806,87674,84243.0,9910900.0
2007-10-01,114297,114297,111540,111806,70123,84243.0,9910900.0
2007-10-02,112453,126265,112453,119697,315219,90189.0,9910900.0
2007-10-04,124292,125739,119693,124959,127936,94154.0,9910900.0
2007-10-05,122979,125472,120213,120881,74295,91081.0,9910900.0
2007-10-08,120865,122440,115871,116409,104539,87711.0,9910900.0
2007-10-09,122315,122710,119157,122725,127824,92469.0,9910900.0
2007-10-10,126125,126262,121269,125618,157462,94649.0,9910900.0
2007-10-11,123636,134820,123242,133510,311124,100596.0,9910900.0
2007-10-12,132841,140070,130212,134169,142116,101091.0,9910900.0
2007-10-15,137448,144026,132184,144034,281814,108524.0,9910900.0
2007-10-16,142051,144022,131527,138112,214127,104064.0,9910900.0
2007-10-17,135471,136790,128901,134169,92907,101091.0,9910900.0
2007-10-18,135472,135472,127713,133510,152484,100596.0,9910900.0
2007-10-19,132841,138107,129954,134169,100961,101091.0,9910900.0
2007-10-22,125084,130607,125084,126933,124188,95640.0,9910900.0
2007-10-23,132190,133501,127454,132850,86671,100100.0,9910900.0
2007-10-24,144683,152578,142055,152580,1203786,114966.0,9910900.0
2007-10-25,152576,153228,140733,147977,553869,111498.0,9910900.0
2007-10-26,149942,161778,145335,152580,627060,114966.0,9910900.0
2007-10-29,152578,162444,149942,152580,250858,114966.0,9910900.0
2007-10-30,155198,155198,145333,145348,169103,109515.0,9910900.0
2007-10-31,145337,147315,135472,136798,274760,103073.0,9910900.0
2007-11-01,138105,140734,128240,128642,338108,96929.0,9910900.0
2007-11-02,124296,134161,124030,133510,180044,100596.0,9910900.0
2007-11-05,132846,135476,127974,128248,100914,96631.0,9910900.0
2007-11-06,128899,133498,128239,131536,71380,99109.0,9910900.0
2007-11-07,132186,133497,123768,124170,140027,93559.0,9910900.0
2007-11-08,123639,124026,116533,122330,160605,92171.0,9910900.0
2007-11-09,122312,122312,117319,117593,64125,88603.0,9910900.0
2007-11-12,115220,120737,114819,120222,117406,90586.0,9910900.0
2007-11-13,118375,121664,117193,121407,61643,91478.0,9910900.0
2007-11-14,122580,125741,122323,124695,69909,93955.0,9910900.0
2007-11-15,124554,124554,118107,119697,58006,90189.0,9910900.0
2007-11-16,120345,120610,117321,118383,73682,89198.0,9910900.0
2007-11-19,118375,118905,112851,115489,41095,87018.0,9910900.0
2007-11-20,112844,120345,112844,118118,82236,89000.0,9910900.0
2007-11-21,116791,118897,109290,115754,70228,87216.0,9910900.0
2007-11-22,112852,115747,109564,111936,120758,84342.0,9910900.0
2007-11-23,112586,126270,112457,115489,218352,87018.0,9910900.0
2007-11-26,119554,124290,117054,121541,111353,91577.0,9910900.0
2007-11-27,118375,121527,116010,118383,69000,89198.0,9910900.0
2007-11-28,123231,123231,114691,114700,130733,86423.0,9910900.0
2007-11-29,118241,118241,112589,112726,166160,84936.0,9910900.0
2007-11-30,113512,114565,111801,112726,132047,84936.0,9910900.0
2007-12-03,113906,117059,112724,116014,58542,87414.0,9910900.0
2007-12-04,116012,119694,115611,115884,90733,87315.0,9910900.0
2007-12-05,115738,116662,114297,115359,65486,86919.0,9910900.0
2007-12-06,117190,117190,112978,113251,143344,85333.0,9910900.0
2007-12-07,113771,113771,109824,110097,108231,82954.0,9910900.0
2007-12-10,110082,111265,106794,106939,65701,80576.0,9910900.0
2007-12-11,108371,108371,105613,106939,55571,80576.0,9910900.0
2007-12-12,107852,108116,105753,106019,62356,79882.0,9910900.0
2007-12-13,107458,107716,104034,105360,64335,79386.0,9910900.0
2007-12-14,105350,105615,101145,101546,152372,76512.0,9910900.0
2007-12-17,101531,101531,94431,94705,132577,71358.0,9910900.0
2007-12-18,93120,95226,90755,93521,254780,70466.0,9910900.0
2007-12-20,95875,95875,91405,93391,81883,70367.0,9910900.0
2007-12-21,93378,94697,90878,94705,79128,71358.0,9910900.0
2007-12-24,95356,99303,94962,98653,69331,74332.0,9910900.0
2007-12-26,98642,101794,98376,100362,83485,75620.0,9910900.0
2007-12-27,100612,103112,99028,102597,63505,77305.0,9910900.0
2007-12-28,102194,107582,100875,106544,114673,80278.0,9910900.0
2008-01-02,105214,107714,104032,105229,46460,79287.0,9910900.0
2008-01-03,104830,104830,102330,102861,31826,77503.0,9910900.0
2008-01-04,102595,115620,102595,106808,93737,80477.0,9910900.0
2008-01-07,104569,106282,102987,104965,25107,79089.0,9910900.0
2008-01-08,104032,105873,101933,101941,78279,76809.0,9910900.0
2008-01-09,99434,99828,97995,99837,40321,75224.0,9910900.0
2008-01-10,99958,100746,99169,99178,24749,74728.0,9910900.0
2008-01-11,100613,103115,97992,97994,25543,73836.0,9910900.0
2008-01-14,98515,100743,97325,98653,55553,74332.0,9910900.0
2008-01-15,102585,102585,97325,98653,124350,74332.0,9910900.0
2008-01-16,97323,97459,92594,93391,62172,70367.0,9910900.0
2008-01-17,93645,96676,93387,95230,50164,71755.0,9910900.0
2008-01-18,94824,100483,92066,98128,43886,73935.0,9910900.0
2008-01-21,99957,99957,95351,95495,22173,71953.0,9910900.0
2008-01-22,95482,95482,88246,90762,81389,68385.0,9910900.0
2008-01-23,92061,93902,87728,88524,57393,66700.0,9910900.0
2008-01-24,89173,95613,89173,94705,102602,71358.0,9910900.0
2008-01-25,94695,100611,93642,100362,53142,75620.0,9910900.0
2008-01-28,97717,100611,97587,99967,76121,75323.0,9910900.0
2008-01-29,101142,101278,96012,97074,33615,73142.0,9910900.0
2008-01-30,96014,97060,90226,94705,75982,71358.0,9910900.0
2008-01-31,91408,95613,88378,94705,46667,71358.0,9910900.0
2008-02-01,94693,97193,90352,93391,56197,70367.0,9910900.0
2008-02-04,93514,95226,92331,93521,35114,70466.0,9910900.0
2008-02-05,94567,94695,92726,93521,14698,70466.0,9910900.0
2008-02-11,92068,93386,90491,91022,21863,68583.0,9910900.0
2008-02-12,91019,93641,91019,92732,24077,69872.0,9910900.0
2008-02-13,94428,95352,92852,93391,27595,70367.0,9910900.0
2008-02-14,93644,95750,93378,95365,61212,71854.0,9910900.0
2008-02-15,93512,94959,92330,94050,24456,70863.0,9910900.0
2008-02-18,94048,95101,92599,92601,36566,69773.0,9910900.0
2008-02-19,92199,96670,92199,96549,53083,72746.0,9910900.0
2008-02-20,94963,95099,92857,92866,40075,69971.0,9910900.0
2008-02-21,91809,92854,91272,91681,67583,69079.0,9910900.0
2008-02-22,89693,91671,89170,90762,38266,68385.0,9910900.0
2008-02-25,90750,91809,86938,88129,80348,66403.0,9910900.0
2008-02-26,90357,90357,85227,85630,50678,64520.0,9910900.0
2008-02-27,85494,89311,84439,89313,102354,67295.0,9910900.0
2008-02-28,89832,90492,86673,88129,73784,66403.0,9910900.0
2008-02-29,88255,89437,87331,87339,59168,65808.0,9910900.0
2008-03-03,85626,86142,84301,84710,24226,63826.0,9910900.0
2008-03-04,84169,87193,84169,86814,27243,65412.0,9910900.0
2008-03-05,86804,87333,85629,86289,12414,65016.0,9910900.0
2008-03-06,85493,86674,84841,85894,29116,64718.0,9910900.0
2008-03-07,86011,86011,82988,83656,34109,63033.0,9910900.0
2008-03-10,81672,83384,79437,81422,54416,61348.0,9910900.0
2008-03-11,78911,81547,78911,80107,41445,60357.0,9910900.0
2008-03-12,81938,83385,81157,82211,37869,61943.0,9910900.0
2008-03-13,81545,83387,80227,81947,26724,61745.0,9910900.0
2008-03-14,81159,83388,81022,82077,45645,61844.0,9910900.0
2008-03-17,81938,81938,79035,81552,13012,61448.0,9910900.0
2008-03-18,79964,83116,79828,82867,23119,62439.0,9910900.0
2008-03-19,84170,84170,82859,84185,38438,63430.0,9910900.0
2008-03-20,84170,84170,82988,83656,10804,63033.0,9910900.0
2008-03-21,84697,90880,82992,89577,65522,67493.0,9910900.0
2008-03-24,88387,90092,88129,88259,16476,66502.0,9910900.0
2008-03-25,89431,89962,88779,88788,15010,66899.0,9910900.0
2008-03-26,89564,89564,86799,87473,18361,65907.0,9910900.0
2008-03-27,86275,88640,86275,86814,13485,65412.0,9910900.0
2008-03-28,85225,87725,85225,87734,17716,66106.0,9910900.0
2008-03-31,88512,91270,86541,90497,24055,68187.0,9910900.0
2008-04-01,90621,92986,89833,92207,178013,69475.0,9910900.0
2008-04-02,96017,96017,93645,95230,77067,71755.0,9910900.0
2008-04-03,95218,97196,92588,97204,55867,73242.0,9910900.0
2008-04-04,95352,97323,95352,97338,26251,73341.0,9910900.0
2008-04-07,98376,98376,96012,97338,11620,73341.0,9910900.0
2008-04-08,97847,97847,94960,97733,15225,73638.0,9910900.0
2008-04-10,97724,97988,95754,97338,25580,73341.0,9910900.0
2008-04-11,97323,97724,95876,96020,30528,72350.0,9910900.0
2008-04-14,94693,94693,91799,94050,95817,70863.0,9910900.0
2008-04-15,92722,93116,91410,91942,67280,69277.0,9910900.0
2008-04-16,95887,96015,91409,92076,113283,69376.0,9910900.0
2008-04-17,92726,99303,92726,98653,119226,74332.0,9910900.0
2008-04-18,99304,103381,99304,99442,162879,74926.0,9910900.0
2008-04-21,101273,102583,99961,101152,59331,76215.0,9910900.0
2008-04-22,102589,102589,99429,100627,58715,75818.0,9910900.0
2008-04-23,99696,102460,97991,98128,60266,73935.0,9910900.0
2008-04-24,98908,98908,97060,97863,34467,73737.0,9910900.0
2008-04-25,99164,100481,96799,99967,27513,75323.0,9910900.0
2008-04-28,99953,102847,99165,101021,92402,76116.0,9910900.0
2008-04-29,99823,101929,99429,100627,25904,75818.0,9910900.0
2008-04-30,100354,100354,99036,100362,26958,75620.0,9910900.0
2008-05-02,100878,105878,100878,104310,89343,78593.0,9910900.0
2008-05-06,105085,107457,103903,104570,69939,78792.0,9910900.0
2008-05-07,106010,106010,101275,104570,45459,78792.0,9910900.0
2008-05-08,101400,104166,101400,103781,44744,78197.0,9910900.0
2008-05-09,105085,105881,102722,104570,42859,78792.0,9910900.0
2008-05-13,107584,107584,103508,107069,36744,80675.0,9910900.0
2008-05-14,108373,108373,105212,107069,46047,80675.0,9910900.0
2008-05-15,107852,107852,103640,106414,56692,80179.0,9910900.0
2008-05-16,107063,107063,103775,104570,96359,78792.0,9910900.0
2008-05-19,104028,107188,104028,107203,57206,80774.0,9910900.0
2008-05-20,108250,111539,107327,110752,112691,83450.0,9910900.0
2008-05-21,109427,111532,107191,108123,77837,81468.0,9910900.0
2008-05-22,108505,108505,105346,106544,70126,80278.0,9910900.0
2008-05-23,105211,107453,104559,105885,31650,79783.0,9910900.0
2008-05-26,105878,106408,97323,104310,53957,78593.0,9910900.0
2008-05-27,104826,104826,101667,104835,42532,78990.0,9910900.0
2008-05-28,104698,104698,102328,104570,28596,78792.0,9910900.0
2008-05-29,104433,109168,102585,109177,48298,82260.0,9910900.0
2008-05-30,109038,111797,105615,111806,73589,84243.0,9910900.0
2008-06-02,109551,111787,109287,110491,53732,83252.0,9910900.0
2008-06-03,110479,110479,107714,108518,30325,81765.0,9910900.0
2008-06-04,108251,108509,106009,108518,27322,81765.0,9910900.0
2008-06-05,107188,108635,106536,107203,16968,80774.0,9910900.0
2008-06-09,109164,109430,105875,106544,41396,80278.0,9910900.0
2008-06-10,105088,108376,102852,102861,21640,77503.0,9910900.0
2008-06-11,101535,104702,99830,102861,38354,77503.0,9910900.0
2008-06-12,101019,102594,99572,102202,31388,77008.0,9910900.0
2008-06-13,103775,103775,98910,101282,45671,76314.0,9910900.0
2008-06-16,101929,101929,99565,100627,29387,75818.0,9910900.0
2008-06-17,99305,100880,97327,98388,42801,74134.0,9910900.0
2008-06-18,98239,98239,93118,93391,92475,70367.0,9910900.0
2008-06-19,94436,95224,92458,92732,182330,69872.0,9910900.0
2008-06-20,94436,94436,91406,92732,26298,69872.0,9910900.0
2008-06-23,90351,92056,88640,89443,82614,67394.0,9910900.0
2008-06-24,91405,91405,87070,89049,75102,67097.0,9910900.0
2008-06-25,88129,89175,86804,89183,70497,67196.0,9910900.0
2008-06-26,89440,90092,88129,89183,142735,67196.0,9910900.0
2008-06-27,86801,88127,85627,88129,72875,66403.0,9910900.0
2008-06-30,87992,87992,84832,85500,51247,64421.0,9910900.0
2008-07-01,85493,86145,81151,81683,60300,61547.0,9910900.0
2008-07-02,81671,90226,71284,71293,287495,53717.0,9910900.0
2008-07-03,71283,77466,69836,77474,255591,58375.0,9910900.0
2008-07-04,76017,77722,72463,73002,79100,55005.0,9910900.0
2008-07-07,72338,76938,71809,75635,60588,56988.0,9910900.0
2008-07-08,77330,77603,70496,77605,119110,58474.0,9910900.0
2008-07-09,78658,78658,75104,75106,26657,56591.0,9910900.0
2008-07-10,75222,75222,72334,73002,48178,55005.0,9910900.0
2008-07-11,74311,76146,73645,75895,43647,57186.0,9910900.0
2008-07-14,76021,77333,75104,75106,19840,56591.0,9910900.0
2008-07-15,75103,76020,71687,71687,28474,54014.0,9910900.0
2008-07-16,71418,73645,69046,69714,38389,52528.0,9910900.0
2008-07-17,71282,72071,70101,70108,26587,52825.0,9910900.0
2008-07-18,70761,72996,69708,70898,46878,53420.0,9910900.0
2008-07-21,69966,73133,69966,70898,51186,53420.0,9910900.0
2008-07-22,71804,72199,70357,70373,47479,53023.0,9910900.0
2008-07-23,70623,72858,69836,70503,59977,53122.0,9910900.0
2008-07-24,71154,72207,70495,71162,78012,53618.0,9910900.0
2008-07-25,70752,71146,69706,70503,34368,53122.0,9910900.0
2008-07-28,71282,71419,69441,70108,23725,52825.0,9910900.0
2008-07-29,68519,71808,63784,71557,124663,53915.0,9910900.0
2008-07-30,72467,78121,72467,74711,287021,56294.0,9910900.0
2008-07-31,76017,76275,72334,76290,42992,57483.0,9910900.0
2008-08-01,73914,76148,73914,75240,16755,56690.0,9910900.0
2008-08-04,75229,75229,72335,73661,19502,55501.0,9910900.0
2008-08-05,71283,73519,66942,70898,85041,53420.0,9910900.0
2008-08-06,71151,72862,69052,69188,37710,52131.0,9910900.0
2008-08-07,69835,71676,69304,70373,39409,53023.0,9910900.0
2008-08-08,71552,71552,68922,69848,21601,52627.0,9910900.0
2008-08-11,71015,71409,69174,69319,56542,52230.0,9910900.0
2008-08-12,68784,70102,68382,68663,19995,51735.0,9910900.0
2008-08-13,69048,69441,67207,68269,16632,51438.0,9910900.0
2008-08-14,67465,68388,66677,68269,17590,51438.0,9910900.0
2008-08-18,67732,69316,65102,65770,37505,49554.0,9910900.0
2008-08-19,65763,66550,64515,65770,6637,49554.0,9910900.0
2008-08-20,64443,65884,64443,65111,7826,49059.0,9910900.0
2008-08-21,64707,66156,63260,64451,16079,48563.0,9910900.0
2008-08-22,63258,64375,59841,64191,34553,48365.0,9910900.0
2008-08-25,63785,63785,61814,61822,57241,46581.0,9910900.0
2008-08-26,59244,62275,59244,59454,21650,44797.0,9910900.0
2008-08-27,60292,60292,55821,59189,458687,44599.0,9910900.0
2008-08-28,60363,60363,57669,59189,44701,44599.0,9910900.0
2008-08-29,60363,60958,58723,58731,43160,44252.0,9910900.0
2008-09-01,56684,58526,53727,53734,62913,40486.0,9910900.0
2008-09-02,54840,54840,49976,49984,49679,37661.0,9910900.0
2008-09-03,50369,56545,49316,56560,38633,42617.0,9910900.0
2008-09-04,56552,62993,54575,60243,146381,45392.0,9910900.0
2008-09-05,58326,60245,57279,60046,32922,45243.0,9910900.0
2008-09-08,61676,63662,60300,63662,63753,47969.0,9910900.0
2008-09-09,64448,65758,61151,62284,21211,46928.0,9910900.0
2008-09-10,62789,62789,60031,60176,17748,45342.0,9910900.0
2008-09-11,60234,61408,59445,60966,41045,45937.0,9910900.0
2008-09-12,62866,64772,61356,64451,30127,48563.0,9910900.0
2008-09-16,60492,60892,54775,57678,41008,43459.0,9910900.0
2008-09-17,59838,61551,58397,61558,37529,46383.0,9910900.0
2008-09-18,57279,59250,56950,58534,37565,44104.0,9910900.0
2008-09-19,59578,61347,59578,61033,26693,45987.0,9910900.0
2008-09-22,63780,64046,59181,59189,51072,44599.0,9910900.0
2008-09-23,57866,62078,57866,62087,29312,46779.0,9910900.0
2008-09-24,60896,62931,60896,62481,17941,47077.0,9910900.0
2008-09-25,63784,71808,61814,68794,810777,51834.0,9910900.0
2008-09-26,70105,70105,65755,65900,186300,49654.0,9910900.0
2008-09-29,68260,68260,64449,64716,52802,48762.0,9910900.0
2008-09-30,58322,69569,57340,67084,98117,50546.0,9910900.0
2008-10-01,66940,67076,64706,65044,42576,49009.0,9910900.0
2008-10-02,63727,66292,60502,62481,55356,47077.0,9910900.0
2008-10-06,60564,61675,56818,60508,87388,45590.0,9910900.0
2008-10-07,56548,60696,56154,59256,50107,44649.0,9910900.0
2008-10-08,56688,59053,50763,55901,113744,42121.0,9910900.0
2008-10-09,55235,57341,53272,53402,56070,40238.0,9910900.0
2008-10-10,49051,51286,46815,48867,83457,36819.0,9910900.0
2008-10-13,49316,51287,49188,49984,124343,37661.0,9910900.0
2008-10-14,53132,54515,51291,54523,182007,41081.0,9910900.0
2008-10-15,53263,53915,52338,52877,65588,39842.0,9910900.0
2008-10-16,49054,49054,44971,44986,150093,33895.0,9910900.0
2008-10-17,46953,46953,41430,43802,66149,33003.0,9910900.0
2008-10-20,42996,45038,40760,43735,59294,32954.0,9910900.0
2008-10-21,44183,45372,42084,42093,57953,31715.0,9910900.0
2008-10-22,41621,42739,36814,39065,81029,29435.0,9910900.0
2008-10-23,35838,38002,33201,34857,115955,26264.0,9910900.0
2008-10-24,32878,33344,29653,29662,140684,22349.0,9910900.0
2008-10-27,25312,28664,25248,25320,153087,19078.0,9910900.0
2008-10-28,21626,29054,21626,29070,201630,21903.0,9910900.0
2008-10-29,30514,31697,24919,28939,187403,21804.0,9910900.0
2008-10-30,30898,33197,29386,32883,171008,24777.0,9910900.0
2008-10-31,32873,33926,30308,33475,183352,25223.0,9910900.0
2008-11-03,33071,34984,32877,33609,154404,25322.0,9910900.0
2008-11-04,34853,36614,33663,35054,159463,26413.0,9910900.0
2008-11-05,36424,38789,34855,35516,149152,26759.0,9910900.0
2008-11-06,32936,33137,30178,30187,153480,22746.0,9910900.0
2008-11-07,27609,31162,27214,30582,230630,23043.0,9910900.0
