지티지웰니스(219750),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-06-19,34000,34000,34000,34000,1,60765.0,1787219.0
2017-06-20,30300,30300,30300,30300,5,54153.0,1787219.0
2017-06-21,34000,34000,34000,34000,1,60765.0,1787219.0
2017-06-22,34000,34000,34000,34000,1,,
2017-06-23,0,0,0,34000,0,60765.0,1787219.0
2017-06-26,0,0,0,34000,0,,
2017-06-27,0,0,0,34000,0,,
2017-06-28,0,0,0,34000,0,,
2017-06-29,0,0,0,34000,0,,
2017-06-30,0,0,0,34000,0,,
2017-07-03,0,0,0,34000,0,,
2017-07-04,0,0,0,34000,0,,
2017-07-05,0,0,0,34000,0,,
2017-07-06,0,0,0,34000,0,,
2017-07-07,0,0,0,34000,0,,
2017-07-10,0,0,0,34000,0,,
2017-07-11,0,0,0,34000,0,,
2017-07-12,0,0,0,34000,0,,
2017-07-13,0,0,0,34000,0,,
2017-07-14,0,0,0,34000,0,,
2017-07-17,0,0,0,34000,0,,
2017-07-18,0,0,0,34000,0,,
2017-07-19,0,0,0,34000,0,,
2017-07-20,0,0,0,34000,0,,
2017-07-21,0,0,0,34000,0,,
2017-07-24,0,0,0,34000,0,,
2017-07-25,0,0,0,34000,0,,
2017-07-26,0,0,0,34000,0,,
2017-07-27,0,0,0,34000,0,,
2017-07-28,0,0,0,34000,0,,
2017-07-31,34000,34000,34000,34000,0,,
2017-08-01,34000,34000,34000,34000,0,,
2017-08-02,34000,34000,34000,34000,0,,
2017-08-03,34000,34000,34000,34000,0,,
2017-08-04,34000,34000,34000,34000,0,,
2017-08-07,34000,34000,34000,34000,0,,
2017-08-08,34000,34000,34000,34000,0,,
2017-08-09,34000,34000,34000,34000,0,,
2017-08-10,34000,34000,34000,34000,0,,
2017-08-11,34000,34000,34000,34000,0,,
2017-08-14,34000,34000,34000,34000,0,,
2017-08-16,34000,34000,34000,34000,0,,
2017-08-17,34000,34000,34000,34000,0,,
2017-08-18,34000,34000,34000,34000,0,,
2017-08-21,34000,34000,34000,34000,0,,
2017-08-22,34000,34000,34000,34000,0,,
2017-08-23,34000,34000,34000,34000,0,,
2017-08-24,32000,32000,32000,32000,0,57191.0,1787219.0
2017-08-25,32000,32000,32000,32000,0,57191.0,1787219.0
2017-08-28,32000,32000,32000,32000,0,,
2017-08-29,34000,34000,34000,34000,10,60765.0,1787219.0
2017-08-30,34000,34000,34000,34000,0,,
2017-08-31,34000,34000,34000,34000,0,,
2017-09-01,34000,34000,34000,34000,0,,
2017-09-04,34000,34000,34000,34000,0,,
2017-09-05,34000,34000,34000,34000,0,,
2017-09-06,31000,31000,31000,31000,0,55404.0,1787219.0
2017-09-07,31000,31000,31000,31000,0,55404.0,1787219.0
2017-09-08,31000,31000,31000,31000,0,,
2017-09-11,31000,31000,31000,31000,0,,
2017-09-12,31000,31000,31000,31000,0,,
2017-09-13,30500,30500,30500,30500,0,54510.0,1787219.0
2017-09-14,30500,30500,30500,30500,0,54510.0,1787219.0
2017-09-15,30500,30500,30500,30500,0,,
2017-09-18,30500,30500,30500,30500,0,,
2017-09-19,30500,30500,30500,30500,0,,
2017-09-20,30500,30500,30500,30500,0,,
2017-09-21,30500,30500,30500,30500,0,,
2017-09-22,30500,30500,30500,30500,0,,
2017-09-25,30500,30500,30500,30500,0,,
2017-09-26,30500,30500,30500,30500,0,,
2017-09-27,30500,30500,30500,30500,0,,
2017-09-28,30500,30500,30500,30500,0,,
2017-09-29,30500,30500,30500,30500,0,,
2017-10-10,30500,30500,30500,30500,0,,
2017-10-11,30000,30000,30000,30000,0,53617.0,1787219.0
2017-10-12,30000,30000,30000,30000,0,53617.0,1787219.0
2017-10-13,30000,30000,30000,30000,0,,
2017-10-16,30000,30000,30000,30000,0,,
2017-10-17,30000,30000,30000,30000,0,,
2017-10-18,30000,30000,30000,30000,0,,
2017-10-19,25500,25500,25500,25500,100,45574.0,1787219.0
2017-10-20,28950,29000,28950,29000,11,51829.0,1787219.0
2017-10-23,26000,26000,26000,26000,0,46468.0,1787219.0
2017-10-24,29000,29000,29000,29000,1,51829.0,1787219.0
2017-10-25,26000,26000,26000,26000,0,,
2017-10-26,29500,29500,29500,29500,2,52723.0,1787219.0
2017-10-27,33000,33000,33000,33000,1,58978.0,1787219.0
2017-10-30,34000,34000,28050,28050,11,50131.0,1787219.0
2017-10-31,29950,29950,29950,29950,1,53527.0,1787219.0
2017-11-01,26900,26900,26900,26900,0,48076.0,1787219.0
2017-11-02,24150,26900,22900,22900,92,40927.0,1787219.0
2017-11-03,23000,26000,23000,26000,7,46468.0,1787219.0
2017-11-06,26000,26000,26000,26000,0,46468.0,1787219.0
2017-11-07,26000,26000,26000,26000,0,,
2017-11-08,29450,29450,29450,29450,1,52634.0,1787219.0
2017-11-09,33800,33800,33800,33800,1,60408.0,1787219.0
2017-11-10,28750,33450,28750,33450,92,59782.0,1787219.0
2017-11-13,29950,29950,29950,29950,0,53527.0,1787219.0
2017-11-14,28000,28000,28000,28000,0,50042.0,1787219.0
2017-11-15,26100,26100,26100,26100,0,46646.0,1787219.0
2017-11-16,29950,29950,29950,29950,1,53527.0,1787219.0
2017-11-17,28100,28100,28100,28100,0,50221.0,1787219.0
2017-11-20,25300,25300,25300,25300,0,45217.0,1787219.0
2017-11-21,26000,29000,26000,29000,468,51829.0,1787219.0
2017-11-22,32950,33000,32950,33000,104,58978.0,1787219.0
2017-11-23,28050,29550,28050,29550,165,52812.0,1787219.0
2017-11-24,26500,26500,26500,26500,0,47361.0,1787219.0
2017-11-27,24250,30450,24250,30450,101,54421.0,1787219.0
2017-11-28,30450,30450,30450,30450,0,54421.0,1787219.0
2017-11-29,30450,30450,30450,30450,0,,
2017-11-30,27300,27300,27300,27300,0,48791.0,1787219.0
2017-12-01,31350,31350,31350,31350,1,56029.0,1787219.0
2017-12-04,36050,36050,36050,36050,1,64429.0,1787219.0
2017-12-05,30650,31450,30650,31450,106,56208.0,1787219.0
2017-12-06,28200,28200,28200,28200,0,50400.0,1787219.0
2017-12-07,27900,27900,27900,27900,0,49863.0,1787219.0
2017-12-08,31950,31950,31950,31950,1,57102.0,1787219.0
2017-12-11,28650,28650,28650,28650,0,51204.0,1787219.0
2017-12-12,28000,28000,28000,28000,0,50042.0,1787219.0
2017-12-13,28000,28000,28000,28000,0,50042.0,1787219.0
2017-12-14,26500,26500,26500,26500,3,47361.0,1787219.0
2017-12-15,28500,28500,28500,28500,1,50936.0,1787219.0
2017-12-18,27900,27900,27900,27900,0,49863.0,1787219.0
2017-12-19,26500,26500,26500,26500,0,47361.0,1787219.0
2017-12-20,28250,28250,27900,27900,2,49863.0,1787219.0
2017-12-21,27000,27000,27000,27000,0,48255.0,1787219.0
2017-12-22,27850,27850,27850,27850,1,49774.0,1787219.0
2017-12-26,26850,26850,26850,26850,0,47987.0,1787219.0
2017-12-27,26950,26950,26950,26950,2,48166.0,1787219.0
2017-12-28,28200,28200,28200,28200,1,50400.0,1787219.0
2018-01-02,26000,26000,26000,26000,2,46468.0,1787219.0
2018-01-03,22100,26750,22100,26750,102,47808.0,1787219.0
2018-01-04,30750,30750,22750,22750,2,40659.0,1787219.0
2018-01-05,26150,26150,25000,25000,11,44680.0,1787219.0
2018-01-08,28600,28600,28600,28600,1,51114.0,1787219.0
2018-01-09,32850,32850,32850,32850,1,58710.0,1787219.0
2018-01-10,27950,27950,27950,27950,87,49953.0,1787219.0
2018-01-11,26350,26350,26350,26350,0,47093.0,1787219.0
2018-01-12,26350,26350,26350,26350,0,47093.0,1787219.0
2018-01-15,25300,26950,25300,26950,101,48166.0,1787219.0
2018-01-16,27000,27000,26800,26800,2,47897.0,1787219.0
2018-01-17,26350,26350,26350,26350,0,47093.0,1787219.0
2018-01-18,26450,26450,25450,26050,899,46557.0,1787219.0
2018-01-19,29950,29950,26000,29900,2282,53438.0,1787219.0
2018-01-22,33850,34000,33850,34000,1037,60765.0,1787219.0
2018-01-23,34000,34000,31000,31000,892,55404.0,1787219.0
2018-01-24,33950,33950,30500,33950,405,60676.0,1787219.0
2018-01-25,32000,32000,30500,31000,574,55404.0,1787219.0
2018-01-26,31000,35650,31000,31000,2319,55404.0,1787219.0
2018-01-29,31000,34800,31000,32700,1432,58442.0,1787219.0
2018-01-30,31700,34900,31000,34500,1585,61659.0,1787219.0
2018-01-31,33000,34750,31100,34750,1370,62106.0,1787219.0
2018-02-01,14750,14750,13600,14500,13,25915.0,1787219.0
2018-02-02,15450,15450,13500,14400,341,25736.0,1787219.0
2018-02-05,15950,15950,14200,14250,338,25468.0,1787219.0
2018-02-06,13500,13900,13500,13900,1506,24842.0,1787219.0
2018-02-07,13800,14800,13300,13500,1634,24127.0,1787219.0
2018-02-08,14000,14000,14000,14000,73,25021.0,1787219.0
2018-02-09,14000,14800,14000,14800,502,26451.0,1787219.0
2018-02-12,16150,16150,15000,15500,1997,27702.0,1787219.0
2018-02-13,16500,16500,15000,15000,1375,26808.0,1787219.0
2018-02-14,15500,15500,15000,15000,16,26808.0,1787219.0
2018-02-19,15800,15800,15800,15800,1,28238.0,1787219.0
2018-02-20,14750,14750,14750,14750,0,26361.0,1787219.0
2018-02-21,14750,14750,14750,14750,100,26361.0,1787219.0
2018-02-22,14900,15500,14800,15500,1037,27702.0,1787219.0
2018-02-23,15500,16300,15500,15500,545,27702.0,1787219.0
2018-02-26,16350,16350,16350,16350,1,29221.0,1787219.0
2018-02-27,14100,15800,14100,15000,6174,69702.0,4646769.0
2018-02-28,15500,15500,14600,15500,858,72025.0,4646769.0
2018-03-02,16000,16000,14000,14950,2330,69469.0,4646769.0
2018-03-05,15300,15300,15300,15300,1,71096.0,4646769.0
2018-03-06,15500,15500,15000,15000,2,69702.0,4646769.0
2018-03-07,15300,16150,14100,15500,104,72025.0,4646769.0
2018-03-08,14750,14750,14750,14750,0,68540.0,4646769.0
2018-03-09,15500,15500,15500,15500,1,72025.0,4646769.0
2018-03-12,15500,15500,13550,13750,1156,63893.0,4646769.0
2018-03-13,14400,15650,13750,15650,1765,72722.0,4646769.0
2018-03-14,13750,14850,13350,13900,2242,64590.0,4646769.0
2018-03-15,13700,13950,13000,13700,1188,63661.0,4646769.0
2018-03-16,12600,13450,12600,13400,494,62267.0,4646769.0
2018-03-19,12300,13200,12300,12700,320,59014.0,4646769.0
2018-03-20,13500,13500,12000,13150,888,61105.0,4646769.0
2018-03-21,13100,13100,13100,13100,0,60873.0,4646769.0
2018-03-22,12050,12900,11900,11900,240,55297.0,4646769.0
2018-03-23,13500,13500,12500,12900,4,59943.0,4646769.0
2018-03-26,12900,12900,12900,12900,50,59943.0,4646769.0
2018-03-27,12150,13400,12000,13250,333,61570.0,4646769.0
2018-03-28,13050,13050,11350,12150,975,56458.0,4646769.0
2018-03-29,13000,13000,11300,12950,105,60176.0,4646769.0
2018-03-30,13300,13300,12450,12850,107,59711.0,4646769.0
2018-04-02,13600,13600,13600,13600,1,63196.0,4646769.0
2018-04-03,14000,14000,11900,13100,830,60873.0,4646769.0
2018-04-04,13500,14000,12000,12500,51,58085.0,4646769.0
2018-04-05,11950,12500,11950,12500,101,58085.0,4646769.0
2018-04-06,13000,13600,13000,13600,2,63196.0,4646769.0
2018-04-09,12950,12950,11900,11900,160,55297.0,4646769.0
2018-04-10,13400,13500,11800,12500,1412,58085.0,4646769.0
2018-04-11,12700,12700,12700,12700,1,59014.0,4646769.0
2018-04-12,13500,13500,11700,13000,12,60408.0,4646769.0
2018-04-13,12600,12600,12600,12600,350,58549.0,4646769.0
2018-04-16,12900,12900,12000,12000,596,55761.0,4646769.0
2018-04-17,11800,12500,11150,12000,791,55761.0,4646769.0
2018-04-18,12500,12500,11850,12300,346,57155.0,4646769.0
2018-04-19,11700,11700,11550,11550,251,53670.0,4646769.0
2018-04-20,11700,11700,11700,11700,342,56495.0,4828665.0
2018-04-23,11700,11700,11700,11700,200,56495.0,4828665.0
2018-04-24,11700,12500,11700,12500,60,60358.0,4828665.0
2018-04-25,11900,11900,11900,11900,100,57461.0,4828665.0
2018-04-26,12750,12750,12750,12750,1,61565.0,4828665.0
2018-04-27,12950,12950,12950,12950,1,62531.0,4828665.0
2018-04-30,12950,12950,12950,12950,0,62531.0,4828665.0
2018-05-02,11800,11800,11800,11800,0,56978.0,4828665.0
2018-05-03,11800,11800,11800,11800,0,56978.0,4828665.0
2018-05-04,12800,12800,12500,12500,289,60358.0,4828665.0
2018-05-08,11250,11250,11200,11250,1280,54322.0,4828665.0
2018-05-09,11250,11850,11250,11850,533,57220.0,4828665.0
2018-05-10,11800,11850,11200,11200,1902,54081.0,4828665.0
2018-05-11,11200,12400,11200,12400,1087,59875.0,4828665.0
2018-05-14,14200,14250,14000,14250,16872,68808.0,4828665.0
2018-05-15,14250,15250,14000,15200,3639,73396.0,4828665.0
2018-05-16,14200,15550,14200,15200,4194,73396.0,4828665.0
2018-05-17,17400,17400,15000,15900,4316,76776.0,4828665.0
2018-05-18,16350,16350,14800,15550,4364,75086.0,4828665.0
2018-05-21,16000,16000,15300,15400,2123,74361.0,4828665.0
2018-05-23,16650,16650,15100,15200,551,73396.0,4828665.0
2018-05-24,15300,16000,15000,15000,1467,72430.0,4828665.0
2018-05-25,15000,15000,15000,15000,1463,72430.0,4828665.0
2018-05-28,14000,14700,12750,14700,386,70981.0,4828665.0
2018-05-29,15950,15950,14500,14500,13,70016.0,4828665.0
2018-05-30,15400,15400,15000,15000,111,72430.0,4828665.0
2018-05-31,15000,15000,14050,14850,622,71706.0,4828665.0
2018-06-01,14500,14500,14050,14500,1490,70016.0,4828665.0
2018-06-04,14450,16000,14000,14000,387,67601.0,4828665.0
2018-06-05,14100,14950,14000,14950,1480,72189.0,4828665.0
2018-06-07,14900,15450,14900,14900,4223,71947.0,4828665.0
2018-06-08,14950,14950,14450,14950,2152,72189.0,4828665.0
2018-06-11,14950,15350,14950,15000,237,72430.0,4828665.0
2018-06-12,16250,16250,15050,15450,60,74603.0,4828665.0
2018-06-14,14700,14700,14600,14600,503,70499.0,4828665.0
2018-06-15,14500,14700,14500,14700,1242,70981.0,4828665.0
2018-06-18,14700,14700,14300,14700,592,70981.0,4828665.0
2018-06-19,12750,15250,12700,15100,1062,72913.0,4828665.0
2018-06-20,14450,14500,14000,14450,684,69774.0,4828665.0
2018-06-21,14450,14450,14450,14450,121,69774.0,4828665.0
2018-06-22,12750,15900,12750,13950,2835,67360.0,4828665.0
2018-06-25,13950,13950,13950,13950,42,67360.0,4828665.0
2018-06-26,13050,13100,12800,13000,2888,62773.0,4828665.0
2018-06-27,12700,13450,12500,13450,3854,64946.0,4828665.0
2018-06-28,13200,13400,12600,12600,1927,60841.0,4828665.0
2018-06-29,13950,13950,12300,12900,1852,62290.0,4828665.0
2018-07-02,13500,13500,12400,12900,121,62290.0,4828665.0
2018-07-03,13450,13450,12900,13100,2346,63256.0,4828665.0
2018-07-04,13450,14950,13050,14000,2394,67601.0,4828665.0
2018-07-05,14600,14600,13500,14000,2461,67601.0,4828665.0
2018-07-06,13500,13950,13500,13550,4612,65428.0,4828665.0
2018-07-09,15350,15350,14000,14500,237,70016.0,4828665.0
2018-07-10,14000,14000,14000,14000,590,67601.0,4828665.0
2018-07-11,13550,14000,13500,14000,1468,67601.0,4828665.0
2018-07-12,14000,14450,14000,14450,303,69774.0,4828665.0
2018-07-13,14550,15000,14450,14450,9882,69774.0,4828665.0
2018-07-16,14400,14400,14400,14400,110,69533.0,4828665.0
2018-07-17,14400,14400,13800,13800,2610,66636.0,4828665.0
2018-07-18,13550,14000,13550,13800,1400,66636.0,4828665.0
2018-07-19,13950,14000,13950,14000,1092,67601.0,4828665.0
2018-07-20,14000,14100,13100,14100,2169,68084.0,4828665.0
2018-07-23,13800,13800,13800,13800,57,66636.0,4828665.0
2018-07-24,13700,13800,13300,13800,390,66636.0,4828665.0
2018-07-25,13800,13800,13050,13600,3025,65670.0,4828665.0
2018-07-26,13050,13400,13050,13400,400,64704.0,4828665.0
2018-07-27,13600,13600,13350,13400,1136,64704.0,4828665.0
2018-07-30,13000,13500,13000,13500,642,65187.0,4828665.0
2018-07-31,13500,14450,13250,14000,378,67601.0,4828665.0
2018-08-01,13500,13650,13500,13650,895,65911.0,4828665.0
2018-08-02,15600,15600,13800,14750,3618,71223.0,4828665.0
2018-08-03,14550,15050,14550,15050,319,72671.0,4828665.0
2018-08-06,14900,14900,14300,14800,1603,71464.0,4828665.0
2018-08-07,14700,14700,14600,14650,1285,70740.0,4828665.0
2018-08-08,13250,14500,13250,14400,2392,69533.0,4828665.0
2018-08-09,14350,14350,14350,14350,156,69291.0,4828665.0
2018-08-10,14350,14350,14200,14200,470,68567.0,4828665.0
2018-08-13,14150,14700,14100,14550,1111,70257.0,4828665.0
2018-08-14,14600,14600,14500,14550,336,70257.0,4828665.0
2018-08-16,14600,14600,14100,14100,2406,68084.0,4828665.0
2018-08-17,14000,14300,14000,14250,5346,68808.0,4828665.0
2018-08-20,14300,14800,14300,14400,509,69533.0,4828665.0
2018-08-21,14350,14350,13200,13500,5912,65187.0,4828665.0
2018-08-22,13750,13800,13550,13650,3551,65911.0,4828665.0
2018-08-23,13750,14400,13750,14400,10716,69533.0,4828665.0
2018-08-24,14450,14600,14000,14200,10296,68567.0,4828665.0
2018-08-27,14400,14650,14300,14600,4204,70499.0,4828665.0
2018-08-28,14700,14800,14500,14800,3289,71464.0,4828665.0
2018-08-29,14550,14700,14250,14350,16198,69291.0,4828665.0
2018-08-30,14100,14450,14050,14250,3269,68808.0,4828665.0
2018-08-31,14100,14500,14100,14500,1903,70016.0,4828665.0
2018-09-03,14350,14500,14000,14000,9543,67601.0,4828665.0
2018-09-04,13800,14350,13800,14150,6229,68326.0,4828665.0
2018-09-05,13850,14350,13800,13800,9968,66636.0,4828665.0
2018-09-06,14150,14150,13900,13950,4837,67360.0,4828665.0
2018-09-07,14100,14100,13600,13900,13857,67118.0,4828665.0
2018-09-10,14000,14000,13600,13600,1298,65670.0,4828665.0
2018-09-11,13600,14000,13050,13650,6796,65911.0,4828665.0
2018-09-12,13100,14500,13100,14350,5923,69291.0,4828665.0
2018-09-13,14250,14400,12450,14350,6174,69291.0,4828665.0
2018-09-14,14150,14700,13700,14500,10858,70016.0,4828665.0
2018-09-17,14000,14800,14000,14600,2766,70499.0,4828665.0
2018-09-18,13700,14700,13700,14550,4693,70257.0,4828665.0
2018-09-19,13050,14650,13050,14100,1012,68084.0,4828665.0
2018-09-20,14100,15400,14100,15350,8702,74120.0,4828665.0
2018-09-21,7737,9615,7129,7180,3963158,79985.0,5652665.0
2018-09-27,7357,7585,6646,6698,762605,74615.0,5652665.0
2018-09-28,6773,7129,6494,6723,268380,74898.0,5652665.0
2018-10-01,6697,6697,6088,6114,177267,68115.0,5652665.0
2018-10-02,6215,6241,5479,5658,215913,63027.0,5652665.0
2018-10-04,5657,5657,5063,5176,222813,57657.0,5652665.0
2018-10-05,5175,5429,5063,5277,126285,58788.0,5652665.0
2018-10-08,5276,5505,5175,5277,165872,58788.0,5652665.0
2018-10-10,5454,5606,5200,5607,122695,62462.0,5652665.0
2018-10-11,5606,5860,5226,5328,157717,59353.0,5652665.0
2018-10-12,5175,5581,5175,5429,73248,60484.0,5652665.0
2018-10-15,5809,6088,5530,5632,267886,62745.0,5652665.0
2018-10-16,5708,5911,5479,5632,97557,62745.0,5652665.0
2018-10-17,5657,5708,5327,5455,112596,60766.0,5652665.0
2018-10-18,5378,5429,5175,5277,85598,58788.0,5652665.0
2018-10-19,5124,5327,5099,5150,66197,58034.0,5717600.0
2018-10-22,5150,5200,4957,5064,49424,57062.0,5717600.0
2018-10-23,5023,5023,4708,4719,43617,53174.0,5717600.0
2018-10-24,4830,4830,4059,4156,72894,46827.0,5717600.0
2018-10-25,4094,4104,3851,3866,48091,43568.0,5717600.0
2018-10-26,4008,4018,3577,3658,31482,45063.0,6250067.0
2018-10-29,3592,3749,3227,3252,32543,40063.0,6250067.0
2018-10-30,3206,3551,3044,3491,70256,43000.0,6250067.0
2018-10-31,3490,3643,3348,3638,34916,44813.0,6250067.0
2018-11-01,3653,3790,3465,3532,44888,43500.0,6250067.0
2018-11-02,3587,3658,3531,3648,34895,44938.0,6250067.0
2018-11-05,4262,4734,4140,4313,554060,53126.0,6250067.0
2018-11-06,4267,4267,3927,4074,124835,50188.0,6250067.0
2018-11-07,4044,4429,3952,3953,422124,48688.0,6250067.0
2018-11-08,4150,4318,3998,4054,239301,49938.0,6250067.0
2018-11-09,4084,4099,3830,4100,68681,50501.0,6250067.0
2018-11-12,4104,4104,3846,3851,48135,47438.0,6250067.0
2018-11-13,3633,3983,3551,3856,87868,47501.0,6250067.0
2018-11-14,3795,3841,3653,3653,58075,45000.0,6250067.0
2018-11-15,3627,3704,3455,3501,67630,43125.0,6250067.0
2018-11-16,3496,3501,3364,3450,68616,42500.0,6250067.0
2018-11-19,3516,4033,3511,3628,804415,44688.0,6250067.0
2018-11-20,3536,3577,3501,3501,71241,43125.0,6250067.0
2018-11-21,3409,3658,3353,3471,50614,42750.0,6250067.0
2018-11-22,3541,3597,3455,3481,38414,42875.0,6250067.0
2018-11-23,3485,3501,3348,3349,46924,41250.0,6250067.0
2018-11-26,3348,3384,3313,3364,33535,41438.0,6250067.0
2018-11-27,3567,3653,3364,3389,131354,41750.0,6250067.0
2018-11-28,3394,3424,3364,3374,19332,41563.0,6250067.0
2018-11-29,3414,3430,3247,3329,40602,41000.0,6250067.0
2018-11-30,3318,3374,3181,3222,66674,39688.0,6250067.0
2018-12-03,3242,3247,3196,3227,30365,39750.0,6250067.0
2018-12-04,3227,3267,3201,3232,22110,39813.0,6250067.0
2018-12-05,3211,3526,3171,3273,65195,40313.0,6250067.0
2018-12-06,3272,3303,3130,3197,21768,39375.0,6250067.0
2018-12-07,3181,3627,3181,3491,590056,43000.0,6250067.0
2018-12-10,3627,3627,3384,3597,265719,44313.0,6250067.0
2018-12-11,3587,3704,3389,3389,166944,41750.0,6250067.0
2018-12-12,3430,3521,3353,3435,69321,42313.0,6250067.0
2018-12-13,3470,3551,3409,3486,45189,42938.0,6250067.0
2018-12-14,3485,3501,3338,3420,44371,42125.0,6250067.0
2018-12-17,3374,3460,3272,3313,38813,40813.0,6250067.0
2018-12-18,3298,3298,3166,3268,46702,40250.0,6250067.0
2018-12-19,3247,3287,3196,3227,25610,39750.0,6250067.0
2018-12-20,3227,3232,3135,3176,31082,39125.0,6250067.0
2018-12-21,3130,3227,3130,3146,39291,38750.0,6250067.0
2018-12-24,3150,3348,3130,3192,110551,39313.0,6250067.0
2018-12-26,3196,3196,3079,3161,42445,38938.0,6250067.0
2018-12-27,3166,3338,3125,3166,42194,39000.0,6250067.0
2018-12-28,3145,3211,3110,3171,29486,39063.0,6250067.0
2019-01-02,3191,3267,3115,3141,27045,38688.0,6250067.0
2019-01-03,3115,3222,3085,3095,28773,38125.0,6250067.0
2019-01-04,3095,3145,3013,3146,23284,38750.0,6250067.0
2019-01-07,3150,3247,3150,3242,32576,39938.0,6250067.0
2019-01-08,3242,3516,3196,3476,421645,42813.0,6250067.0
2019-01-09,3602,3673,3394,3410,214953,42000.0,6250067.0
2019-01-10,3409,3445,3328,3445,26402,42438.0,6250067.0
2019-01-11,3414,3496,3404,3455,26957,42563.0,6250067.0
2019-01-14,3455,3485,3430,3455,25204,42563.0,6250067.0
2019-01-15,3455,3475,3333,3400,42219,41875.0,6250067.0
2019-01-16,3359,3551,3338,3516,145441,43313.0,6250067.0
2019-01-17,3633,3805,3450,3455,356415,42563.0,6250067.0
2019-01-18,3465,3683,3465,3577,268426,44063.0,6250067.0
2019-01-21,3622,3622,3531,3552,48426,43750.0,6250067.0
2019-01-22,3531,3561,3501,3537,31971,43563.0,6250067.0
2019-01-23,3551,3754,3536,3674,286105,45250.0,6250067.0
2019-01-24,3653,3678,3602,3669,54716,45188.0,6250067.0
2019-01-25,3724,3957,3704,3740,611024,46063.0,6250067.0
2019-01-28,3744,3770,3653,3694,86419,45500.0,6250067.0
2019-01-29,3638,3658,3567,3628,60942,44688.0,6250067.0
2019-01-30,3648,3653,3572,3628,22317,44688.0,6250067.0
2019-01-31,3633,3643,3556,3613,21298,44500.0,6250067.0
2019-02-01,3612,3612,3531,3567,38119,43938.0,6250067.0
2019-02-07,3572,3582,3490,3537,24334,43563.0,6250067.0
2019-02-08,3501,3572,3414,3516,44108,43313.0,6250067.0
2019-02-11,3541,3541,3445,3486,11928,42938.0,6250067.0
2019-02-12,3450,3759,3450,3694,161892,45500.0,6250067.0
2019-02-13,3693,3896,3673,3851,167165,47438.0,6250067.0
2019-02-14,3851,3922,3780,3851,173901,47438.0,6250067.0
2019-02-15,3932,3932,3754,3790,41940,46688.0,6250067.0
2019-02-18,3805,3896,3754,3795,36117,46751.0,6250067.0
2019-02-19,3835,3886,3729,3760,31682,46313.0,6250067.0
2019-02-20,3744,3825,3668,3684,45747,45375.0,6250067.0
2019-02-21,3729,3841,3668,3755,61411,46250.0,6250067.0
2019-02-22,3805,3805,3709,3709,21714,45688.0,6250067.0
2019-02-25,3724,3942,3704,3882,148047,47813.0,6250067.0
2019-02-26,3952,3993,3805,3851,62039,47438.0,6250067.0
2019-02-27,3851,3922,3775,3790,37209,46688.0,6250067.0
2019-02-28,3891,3901,3714,3714,51464,45750.0,6250067.0
2019-03-04,3714,3805,3714,3765,29565,46375.0,6250067.0
2019-03-05,3754,3800,3729,3765,9215,46375.0,6250067.0
2019-03-06,3795,3937,3739,3932,78396,48438.0,6250067.0
2019-03-07,3942,3983,3780,3907,69910,48126.0,6250067.0
2019-03-08,3891,3891,3785,3882,14875,47813.0,6250067.0
2019-03-11,3851,4120,3810,4003,234197,49313.0,6250067.0
2019-03-12,4033,4937,3998,4653,2957957,57313.0,6250067.0
2019-03-13,4627,5053,4536,4896,1087807,60313.0,6250067.0
2019-03-14,4921,5053,4815,4886,340264,60188.0,6250067.0
2019-03-15,4881,4937,4688,4749,212528,58501.0,6250067.0
2019-03-18,4794,5048,4723,5049,302565,62188.0,6250067.0
2019-03-19,5124,6063,5074,5556,2068614,68438.0,6250067.0
2019-03-20,5530,5581,5175,5429,390912,66876.0,6250067.0
2019-03-21,5403,5835,5226,5404,620478,66563.0,6250067.0
2019-03-22,5581,5835,5327,5810,525827,71563.0,6250067.0
2019-03-25,5708,5936,5479,5480,215409,67501.0,6250067.0
2019-03-26,5378,5733,5276,5404,167093,66563.0,6250067.0
2019-03-27,5454,5606,5353,5378,108289,66251.0,6250067.0
2019-03-28,5429,5479,5200,5353,94077,65938.0,6250067.0
2019-03-29,5251,5327,4911,4978,152607,61313.0,6250067.0
2019-04-01,5033,5150,4972,5150,91156,63438.0,6250067.0
2019-04-02,5150,5581,5074,5353,284986,65938.0,6250067.0
2019-04-03,5353,5403,5200,5277,46225,65001.0,6250067.0
2019-04-04,5378,5479,5226,5378,90945,66251.0,6250067.0
2019-04-05,5378,5809,5251,5683,311227,70001.0,6250067.0
2019-04-08,5784,6748,5708,6216,1771944,76563.0,6250067.0
2019-04-09,6215,6418,6063,6292,394594,77501.0,6250067.0
2019-04-10,6291,6621,6114,6190,453040,76251.0,6250067.0
2019-04-11,6241,6596,6241,6292,458848,77501.0,6250067.0
2019-04-12,6418,6444,6241,6266,161189,77188.0,6250067.0
2019-04-15,6342,6367,5987,6038,203732,74376.0,6250067.0
2019-04-16,6038,6139,5733,5886,166248,72501.0,6250067.0
2019-04-17,5885,6190,5784,6013,180504,74063.0,6250067.0
2019-04-18,6063,6520,6038,6343,392540,78126.0,6250067.0
2019-04-19,6545,6976,6494,6546,471590,80626.0,6250067.0
2019-04-22,6494,6520,6291,6343,127030,78126.0,6250067.0
2019-04-23,6342,6621,6266,6266,191563,77188.0,6250067.0
