하이로닉(149980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-13,25480,25600,24800,25060,35032,347674.0,2774729.0
2015-04-14,25060,25380,23500,24720,42806,342957.0,2774729.0
2015-04-15,24719,26100,24120,25640,45970,355720.0,2774729.0
2015-04-16,26360,26400,25400,25600,39349,355165.0,2774729.0
2015-04-17,25520,28180,25240,27320,76752,379028.0,2774729.0
2015-04-20,27240,29220,26940,28280,95935,392347.0,2774729.0
2015-04-21,28880,28960,27260,27800,45565,385687.0,2774729.0
2015-04-22,27800,29840,25200,28100,92897,389849.0,2774729.0
2015-04-23,28300,28360,25900,25900,53027,359327.0,2774729.0
2015-04-24,26200,26260,24120,25140,45835,348783.0,2774729.0
2015-04-27,24700,25340,24700,24960,14678,346286.0,2774729.0
2015-04-28,24820,25080,24100,24260,38366,336575.0,2774729.0
2015-04-29,24300,24900,23700,24780,22664,343789.0,2774729.0
2015-04-30,24700,24899,23840,23840,19104,330748.0,2774729.0
2015-05-04,23680,24500,22720,23500,15177,326031.0,2774729.0
2015-05-06,23200,23280,22660,22800,18489,316319.0,2774729.0
2015-05-07,22880,23100,20020,22200,61116,307995.0,2774729.0
2015-05-08,22300,23380,21640,23060,22816,319926.0,2774729.0
2015-05-11,23140,24100,23140,23700,22155,328805.0,2774729.0
2015-05-12,23420,23680,22260,23300,28310,323256.0,2774729.0
2015-05-13,23280,23280,22300,22300,25828,309382.0,2774729.0
2015-05-14,22320,22600,21579,22180,23734,307717.0,2774729.0
2015-05-15,22380,22900,21940,22040,27126,305775.0,2774729.0
2015-05-18,22020,24900,21360,24860,74627,344899.0,2774729.0
2015-05-19,24360,24599,23300,23600,41128,327418.0,2774729.0
2015-05-20,23400,23400,22360,22500,54559,312157.0,2774729.0
2015-05-21,22600,23260,22040,22080,33285,306330.0,2774729.0
2015-05-22,22300,22300,20160,20240,93969,280803.0,2774729.0
2015-05-26,20000,21000,19600,20300,31953,281635.0,2774729.0
2015-05-27,20080,20700,19840,20400,22356,283022.0,2774729.0
2015-05-28,20640,20980,20420,20440,14241,283577.0,2774729.0
2015-05-29,20440,21960,20399,21240,35155,294676.0,2774729.0
2015-06-01,21020,21440,20200,20400,19724,283022.0,2774729.0
2015-06-02,20400,20420,19220,19340,42619,268316.0,2774729.0
2015-06-03,19340,19340,18100,18800,41317,260825.0,2774729.0
2015-06-04,19000,19120,17960,18020,48337,250003.0,2774729.0
2015-06-05,17900,18800,17900,18600,33330,258050.0,2774729.0
2015-06-08,18320,18780,17880,18140,25500,251668.0,2774729.0
2015-06-09,18100,18180,17400,17580,39383,243899.0,2774729.0
2015-06-10,17580,19020,17580,18180,69325,252223.0,2774729.0
2015-06-11,18200,18560,17800,17940,24831,248893.0,2774729.0
2015-06-12,18100,19380,17940,19200,67624,266374.0,2774729.0
2015-06-15,19500,22960,19220,20000,210945,277473.0,2774729.0
2015-06-16,20460,20880,19040,19800,54745,274698.0,2774729.0
2015-06-17,20100,20180,19420,19460,49596,269981.0,2774729.0
2015-06-18,19680,19700,17880,18220,98683,252778.0,2774729.0
2015-06-19,18300,19320,18100,18800,47559,260825.0,2774729.0
2015-06-22,19080,19760,19080,19680,33520,273033.0,2774729.0
2015-06-23,19900,20000,19060,20000,39472,277473.0,2774729.0
2015-06-24,19980,20360,19740,20000,35585,277473.0,2774729.0
2015-06-25,20380,21200,20000,20340,71000,282190.0,2774729.0
2015-06-26,20300,20860,19740,19800,45149,276797.0,2795929.0
2015-06-29,19100,19780,18300,18380,57795,256946.0,2795929.0
2015-06-30,18040,18580,17780,18480,27547,258344.0,2795929.0
2015-07-01,18680,18900,18020,18740,22032,261979.0,2795929.0
2015-07-02,18820,19140,18200,18360,32392,256666.0,2795929.0
2015-07-03,18300,18980,17960,18760,30733,262258.0,2795929.0
2015-07-06,18340,18560,17940,18220,23628,254709.0,2795929.0
2015-07-07,18260,18540,16100,16800,54146,234858.0,2795929.0
2015-07-08,16480,17000,15599,16300,45306,227868.0,2795929.0
2015-07-09,15700,16200,14600,16020,63991,223954.0,2795929.0
2015-07-10,15900,16520,15399,15880,29882,221997.0,2795929.0
2015-07-13,15720,16300,15600,16160,15553,225911.0,2795929.0
2015-07-14,16300,16420,15840,16060,18195,224513.0,2795929.0
2015-07-15,15800,16380,15760,16060,23287,224513.0,2795929.0
2015-07-16,15800,16100,15660,15980,23689,223395.0,2795929.0
2015-07-17,16100,16280,14300,14320,61221,200189.0,2795929.0
2015-07-20,14080,14220,12600,13920,134108,194597.0,2795929.0
2015-07-21,14200,14860,13820,14860,47271,207738.0,2795929.0
2015-07-22,14840,15060,14420,14760,27372,206340.0,2795929.0
2015-07-23,15020,15100,14460,15000,20634,209695.0,2795929.0
2015-07-24,14860,15980,14860,15780,62067,220599.0,2795929.0
2015-07-27,15779,15939,15000,15440,43215,215846.0,2795929.0
2015-07-28,15320,15320,14380,14700,31733,205538.0,2796429.0
2015-07-29,14700,14979,14360,14480,23668,202461.0,2796429.0
2015-07-30,14240,14400,13060,13400,44894,187361.0,2796429.0
2015-07-31,13220,14300,13220,14000,49957,195750.0,2796429.0
2015-08-03,13800,14560,13800,14100,20066,197148.0,2796429.0
2015-08-04,13960,14940,13960,14800,16670,206936.0,2796429.0
2015-08-05,15000,15000,14700,14860,16567,207775.0,2796429.0
2015-08-06,14860,15460,14780,15360,32793,214766.0,2796429.0
2015-08-07,15299,15299,14940,15100,22003,211130.0,2796429.0
2015-08-10,15140,15140,14580,14880,11577,208054.0,2796429.0
2015-08-11,14880,15040,14000,14220,24165,198826.0,2796429.0
2015-08-12,14260,14260,11899,12920,75291,180649.0,2796429.0
2015-08-13,12700,13360,12420,13360,25682,186801.0,2796429.0
2015-08-17,13500,13500,13080,13320,6060,186242.0,2796429.0
2015-08-18,13320,13400,12780,13000,5921,181768.0,2796429.0
2015-08-19,12840,12840,10960,12000,44478,167786.0,2796429.0
2015-08-20,11620,12080,11400,11660,18160,163032.0,2796429.0
2015-08-21,10700,11500,10600,11500,32199,160795.0,2796429.0
2015-08-24,11000,11460,10240,10800,38212,151007.0,2796429.0
2015-08-25,10620,11540,10600,11500,35904,160795.0,2796429.0
2015-08-26,0,0,0,11500,0,160795.0,2796429.0
2015-08-27,0,0,0,11500,0,160815.0,2796779.0
2015-08-28,0,0,0,11500,0,,
2015-08-31,0,0,0,11500,0,,
2015-09-01,0,0,0,11500,0,,
2015-09-02,0,0,0,11500,0,,
2015-09-03,0,0,0,11500,0,,
2015-09-04,0,0,0,11500,0,,
2015-09-07,0,0,0,11500,0,,
2015-09-08,0,0,0,11500,0,,
2015-09-09,0,0,0,11500,0,,
2015-09-10,0,0,0,11500,0,,
2015-09-11,12950,14550,11800,13050,1188043,182490.0,13983895.0
2015-09-14,13450,13850,12700,13000,288058,181791.0,13983895.0
2015-09-15,12900,13050,12250,12700,241904,177595.0,13983895.0
2015-09-16,13150,13150,12350,12650,151311,176896.0,13983895.0
2015-09-17,12800,12800,11750,11850,264988,165709.0,13983895.0
2015-09-18,11800,12400,11700,12350,185320,172701.0,13983895.0
2015-09-21,12150,13300,11850,13100,210945,183189.0,13983895.0
2015-09-22,13400,13600,13050,13200,198516,184587.0,13983895.0
2015-09-23,13050,13050,12550,12600,116533,176197.0,13983895.0
2015-09-24,12650,13350,12650,13050,133911,182490.0,13983895.0
2015-09-25,13100,13100,12500,13000,66774,181791.0,13983895.0
2015-09-30,12500,13150,12300,13000,61480,181791.0,13983895.0
2015-10-01,13100,13150,12800,12850,64505,179693.0,13983895.0
2015-10-02,12900,13050,12400,12400,122767,173400.0,13983895.0
2015-10-05,12550,12950,12450,12650,91610,176896.0,13983895.0
2015-10-06,12850,12850,12300,12400,87952,173400.0,13983895.0
2015-10-07,12400,12450,11700,11800,137172,165010.0,13983895.0
2015-10-08,11700,12050,11550,11700,88984,163612.0,13983895.0
2015-10-12,11750,11750,10950,11050,184992,154522.0,13983895.0
2015-10-13,11000,11350,11000,11150,78687,155920.0,13983895.0
2015-10-14,11150,11200,10400,10850,212827,151725.0,13983895.0
2015-10-15,10850,11300,10700,11300,85852,158018.0,13983895.0
2015-10-16,11450,12100,11350,11650,146096,162912.0,13983895.0
2015-10-19,11700,11850,11250,11450,66284,160116.0,13983895.0
2015-10-20,11550,11550,11300,11350,42532,158717.0,13983895.0
2015-10-21,11400,12600,11350,12250,307117,171303.0,13983895.0
2015-10-22,12200,12400,11800,11800,175836,165010.0,13983895.0
2015-10-23,12200,12200,11300,11750,119239,164311.0,13983895.0
2015-10-26,12250,13150,12150,13000,362870,181791.0,13983895.0
2015-10-27,13300,14800,13050,14100,606724,197173.0,13983895.0
2015-10-28,14400,15350,14150,14550,452693,203466.0,13983895.0
2015-10-29,14700,14950,14150,14850,189042,207661.0,13983895.0
2015-10-30,14300,15700,14300,15100,298052,211157.0,13983895.0
2015-11-02,15900,16150,15100,15250,297420,213254.0,13983895.0
2015-11-03,14750,14750,13800,13900,1104506,194376.0,13983895.0
2015-11-04,13950,14650,13600,14000,279355,195775.0,13983895.0
2015-11-05,13900,14750,13850,14400,169974,201368.0,13983895.0
2015-11-06,14500,15450,14400,14850,243459,207661.0,13983895.0
2015-11-09,14500,14700,13100,13100,325508,183189.0,13983895.0
2015-11-10,12800,13800,11650,13600,609354,190181.0,13983895.0
2015-11-11,14500,14700,13300,13450,420725,188083.0,13983895.0
2015-11-12,13750,14250,13250,14100,281435,197173.0,13983895.0
2015-11-13,13850,14550,13600,13950,241115,195075.0,13983895.0
2015-11-16,13500,14000,13200,13200,155118,184587.0,13983895.0
2015-11-17,13200,13550,12700,13350,188061,186685.0,13983895.0
2015-11-18,13400,13450,12800,12850,150324,179693.0,13983895.0
2015-11-19,13150,13900,12900,13500,237481,188783.0,13983895.0
2015-11-20,13400,13900,13250,13250,136864,185287.0,13983895.0
2015-11-23,13200,13500,13050,13100,104363,183189.0,13983895.0
2015-11-24,12950,13250,12750,13100,128050,183189.0,13983895.0
2015-11-25,13150,13350,13000,13100,84542,183189.0,13983895.0
2015-11-26,13200,13250,12750,13000,135514,181791.0,13983895.0
2015-11-27,12900,13450,12750,13100,121284,183189.0,13983895.0
2015-11-30,13100,13250,12700,12700,118235,177595.0,13983895.0
2015-12-01,12750,13600,12750,13500,195452,188783.0,13983895.0
2015-12-02,14000,15000,13900,14900,848924,208360.0,13983895.0
2015-12-03,14600,15000,14350,14900,227323,208360.0,13983895.0
2015-12-04,14550,15500,14500,14900,314148,208360.0,13983895.0
2015-12-07,15200,15700,14550,14550,218334,203466.0,13983895.0
2015-12-08,14250,14500,13700,13850,239009,193677.0,13983895.0
2015-12-09,13750,14100,13550,13650,142649,190880.0,13983895.0
2015-12-10,13500,14250,13400,14200,208498,198571.0,13983895.0
2015-12-11,14400,14500,13850,14250,133470,199271.0,13983895.0
2015-12-14,14000,14150,13500,13500,164054,188783.0,13983895.0
2015-12-15,13500,14300,13500,14300,152323,199970.0,13983895.0
2015-12-16,14400,14700,14200,14350,174405,200669.0,13983895.0
2015-12-17,14500,14800,13900,14000,152950,195775.0,13983895.0
2015-12-18,13750,14300,13750,14100,146889,197173.0,13983895.0
2015-12-21,14050,14300,13750,13800,122019,192978.0,13983895.0
2015-12-22,13750,13800,13250,13550,152435,189482.0,13983895.0
2015-12-23,13500,13600,12750,12750,151995,178295.0,13983895.0
2015-12-24,12850,12900,12050,12300,267053,172002.0,13983895.0
2015-12-28,12300,12400,11700,12000,171218,167807.0,13983895.0
2015-12-29,12000,12850,12000,12750,209847,178295.0,13983895.0
2015-12-30,12750,12850,12550,12700,99013,177595.0,13983895.0
2016-01-04,12700,12750,12400,12400,117666,173400.0,13983895.0
2016-01-05,12050,12500,12050,12300,136644,172002.0,13983895.0
2016-01-06,12250,13150,12250,12850,258153,179693.0,13983895.0
2016-01-07,12700,13100,12500,12750,104586,178295.0,13983895.0
2016-01-08,12350,12900,12100,12800,119520,178994.0,13983895.0
2016-01-11,12750,13700,12600,13400,282007,187384.0,13983895.0
2016-01-12,13400,13500,13100,13100,150248,183189.0,13983895.0
2016-01-13,13400,14100,13150,13700,306870,191579.0,13983895.0
2016-01-14,13400,14150,13400,14150,284906,197872.0,13983895.0
2016-01-15,14400,14450,13700,14050,279922,196474.0,13983895.0
2016-01-18,13650,13900,13350,13700,170499,191579.0,13983895.0
2016-01-19,13800,14300,13700,14100,284910,197173.0,13983895.0
2016-01-20,14250,14800,13500,13950,542108,195075.0,13983895.0
2016-01-21,13850,13950,12900,12900,297183,180392.0,13983895.0
2016-01-22,13200,13400,12650,13050,219837,182490.0,13983895.0
2016-01-25,13400,13850,13150,13650,215868,190880.0,13983895.0
2016-01-26,13700,14800,13500,14600,614923,204165.0,13983895.0
2016-01-27,14800,16350,14400,14400,2843382,201368.0,13983895.0
2016-01-28,14650,15650,14600,15500,725816,216994.0,13999645.0
2016-01-29,15450,15850,15250,15600,418992,218394.0,13999645.0
2016-02-01,16050,16350,15400,15550,594211,217694.0,13999645.0
2016-02-02,15500,15650,14850,15100,383523,211395.0,13999645.0
2016-02-03,15250,15550,14750,15200,257452,212795.0,13999645.0
2016-02-04,15200,15300,14350,14500,362301,202995.0,13999645.0
2016-02-05,13500,13750,12150,12350,1350672,172896.0,13999645.0
2016-02-11,11900,12300,11100,11200,387669,156796.0,13999645.0
2016-02-12,11100,11300,9880,10100,550372,141396.0,13999645.0
2016-02-15,10350,10600,10000,10350,328249,144896.0,13999645.0
2016-02-16,10650,10950,10500,10700,337435,149796.0,13999645.0
2016-02-17,10650,10650,10050,10100,361066,141396.0,13999645.0
2016-02-18,10350,10550,10250,10500,137068,146996.0,13999645.0
2016-02-19,10550,10750,10400,10700,164199,149796.0,13999645.0
2016-02-22,10700,11100,10500,11050,202539,154696.0,13999645.0
2016-02-23,11050,11100,10550,10750,127271,150496.0,13999645.0
2016-02-24,10650,10850,10550,10700,86353,149796.0,13999645.0
2016-02-25,10750,10850,10450,10500,115060,146996.0,13999645.0
2016-02-26,10600,10700,10400,10650,108771,149096.0,13999645.0
2016-02-29,10650,10750,10450,10550,107616,147728.0,14002645.0
2016-03-02,10600,10700,10400,10500,173580,147028.0,14002645.0
2016-03-03,10550,11100,10500,11050,370099,154729.0,14002645.0
2016-03-04,11000,11250,10850,11100,158875,155429.0,14002645.0
2016-03-07,11200,11350,10950,10950,145684,153329.0,14002645.0
2016-03-08,10950,11300,10800,11100,135967,155429.0,14002645.0
2016-03-09,11000,11250,10950,11150,121699,156129.0,14002645.0
2016-03-10,11300,11450,11250,11250,184722,157530.0,14002645.0
2016-03-11,11200,11350,11150,11200,74136,156830.0,14002645.0
2016-03-14,11300,11350,10750,10850,152960,151929.0,14002645.0
2016-03-15,10850,10950,10700,10700,84046,149828.0,14002645.0
2016-03-16,10700,10900,10650,10700,80140,149828.0,14002645.0
2016-03-17,10800,11000,10750,10800,68116,151229.0,14002645.0
2016-03-18,10900,11100,10800,11050,109464,154729.0,14002645.0
2016-03-21,11000,11100,10700,10750,87884,150528.0,14002645.0
2016-03-22,10850,11150,10750,10800,100641,151229.0,14002645.0
2016-03-23,10850,11050,10800,10850,80348,151929.0,14002645.0
2016-03-24,11000,11000,10850,10900,76189,152629.0,14002645.0
2016-03-25,10850,10900,10350,10500,154173,147028.0,14002645.0
2016-03-28,10500,10550,9990,10150,259932,142127.0,14002645.0
2016-03-29,10100,10350,10000,10150,76245,142127.0,14002645.0
2016-03-30,10300,10650,10250,10400,131517,145628.0,14002645.0
2016-03-31,10350,10500,10200,10250,74638,143527.0,14002645.0
2016-04-01,10350,10400,10150,10150,77852,142127.0,14002645.0
2016-04-04,10150,10300,10050,10250,91396,143527.0,14002645.0
2016-04-05,10300,10450,10250,10400,82271,145628.0,14002645.0
2016-04-06,10450,10450,10200,10300,94755,144227.0,14002645.0
2016-04-07,10300,10350,10200,10200,87932,142827.0,14002645.0
2016-04-08,10150,10200,10050,10200,82241,142827.0,14002645.0
2016-04-11,10200,10250,10100,10150,78257,142127.0,14002645.0
2016-04-12,10200,10350,10100,10250,76657,143527.0,14002645.0
2016-04-14,10300,10800,10250,10650,227861,149128.0,14002645.0
2016-04-15,10650,10650,10300,10400,98838,145628.0,14002645.0
2016-04-18,10350,10550,10300,10400,60814,145628.0,14002645.0
2016-04-19,10450,10600,10400,10450,60550,146328.0,14002645.0
2016-04-20,10500,10700,10450,10700,122306,149828.0,14002645.0
2016-04-21,10700,10700,10350,10400,120530,145628.0,14002645.0
2016-04-22,10400,10500,10250,10250,104009,143527.0,14002645.0
2016-04-25,10250,10400,10100,10150,118528,142127.0,14002645.0
2016-04-26,10200,10350,10050,10350,164113,144927.0,14002645.0
2016-04-27,10300,10300,10100,10200,58405,142827.0,14002645.0
2016-04-28,10150,10200,10000,10050,153666,140727.0,14002645.0
2016-04-29,10000,10100,9950,9990,130836,140026.0,14016645.0
2016-05-02,10000,10200,9600,9600,228896,134560.0,14016645.0
2016-05-03,9810,10500,9610,9650,417809,135261.0,14016645.0
2016-05-04,9700,9820,9600,9760,85303,136802.0,14016645.0
2016-05-09,9730,9840,9700,9730,61001,136382.0,14016645.0
2016-05-10,9720,9830,9670,9780,63619,137083.0,14016645.0
2016-05-11,9860,10150,9730,10150,183068,142269.0,14016645.0
2016-05-12,9970,10150,9950,10100,91428,141568.0,14016645.0
2016-05-13,10100,10200,9950,9970,64657,139746.0,14016645.0
2016-05-16,9980,9990,9780,9850,89546,138064.0,14016645.0
2016-05-17,9920,9950,9740,9780,56867,137083.0,14016645.0
2016-05-18,9760,9850,9260,9430,190589,132177.0,14016645.0
2016-05-19,9480,9510,9060,9180,114943,128673.0,14016645.0
2016-05-20,9080,9400,9080,9240,74537,129514.0,14016645.0
2016-05-23,9380,9380,9240,9260,47043,129794.0,14016645.0
2016-05-24,9260,9360,9160,9260,58361,129794.0,14016645.0
2016-05-25,9350,9410,9200,9220,72067,129233.0,14016645.0
2016-05-26,9230,9350,9120,9220,73869,129233.0,14016645.0
2016-05-27,9340,9340,9170,9180,66185,128673.0,14016645.0
2016-05-30,9260,9260,9090,9180,53539,128673.0,14016645.0
2016-05-31,9150,9660,9150,9540,226581,133719.0,14016645.0
2016-06-01,9610,9610,9380,9530,51668,133579.0,14016645.0
2016-06-02,9530,9690,9510,9620,51767,134840.0,14016645.0
2016-06-03,9700,9740,9510,9520,57134,133438.0,14016645.0
2016-06-07,9530,9670,9150,9500,132003,133158.0,14016645.0
2016-06-08,9590,9710,9320,9670,78334,135541.0,14016645.0
2016-06-09,9740,11850,9710,10950,2720535,153482.0,14016645.0
2016-06-10,10800,11350,10050,10100,1528559,141568.0,14016645.0
2016-06-13,10150,10450,9990,10100,439303,141568.0,14016645.0
2016-06-14,10250,10500,9670,9990,445850,140026.0,14016645.0
2016-06-15,9980,9980,9670,9720,215462,136242.0,14016645.0
2016-06-16,9720,10600,9720,10200,629959,142970.0,14016645.0
2016-06-17,10400,10600,10000,10100,362720,141568.0,14016645.0
2016-06-20,10150,10450,10050,10450,221765,146474.0,14016645.0
2016-06-21,10500,10500,10150,10200,150558,142970.0,14016645.0
2016-06-22,10150,10250,9970,10000,159210,140166.0,14016645.0
2016-06-23,9990,9990,9680,9690,182429,135821.0,14016645.0
2016-06-24,9810,9880,8760,8760,402923,122786.0,14016645.0
2016-06-27,8210,8830,8210,8750,200576,122646.0,14016645.0
2016-06-28,8620,9160,8620,9080,194009,127271.0,14016645.0
2016-06-29,9160,9670,9110,9270,173205,130185.0,14043645.0
2016-06-30,9300,9390,9230,9360,66646,131449.0,14043645.0
2016-07-01,9360,9940,9350,9690,200594,136083.0,14043645.0
2016-07-04,9700,10300,9650,9760,173349,137066.0,14043645.0
2016-07-05,9760,9950,9610,9700,101722,136223.0,14043645.0
2016-07-06,9710,9840,9540,9640,69852,135381.0,14043645.0
2016-07-07,9700,9900,9670,9810,103039,137768.0,14043645.0
2016-07-08,9850,9870,9600,9610,63697,134959.0,14043645.0
2016-07-11,9650,9690,9460,9490,57963,133274.0,14043645.0
2016-07-12,9510,9550,9370,9390,81430,131870.0,14043645.0
2016-07-13,9450,9640,9400,9540,84303,133976.0,14043645.0
2016-07-14,9600,9620,9410,9450,73606,132712.0,14043645.0
2016-07-15,9470,9540,9350,9380,74322,131729.0,14043645.0
2016-07-18,9280,9640,9280,9600,64491,134819.0,14043645.0
2016-07-19,9540,9650,9540,9630,51248,135240.0,14043645.0
2016-07-20,9710,11800,9700,11000,3132685,154480.0,14043645.0
2016-07-21,10850,11050,10300,10550,594828,148160.0,14043645.0
2016-07-22,10600,10700,10250,10600,293783,148863.0,14043645.0
2016-07-25,10550,11000,10500,10500,211516,147458.0,14043645.0
2016-07-26,10500,10600,10000,10400,278112,146054.0,14043645.0
2016-07-27,10450,10550,9990,10000,268700,140436.0,14043645.0
2016-07-28,10050,10450,10000,10300,170944,144650.0,14043645.0
2016-07-29,10200,10950,10200,10500,303965,147458.0,14043645.0
2016-08-01,10500,10750,10300,10450,139798,146756.0,14043645.0
2016-08-02,10450,11150,10450,10650,480073,149565.0,14043645.0
2016-08-03,10700,10700,10100,10200,182739,143245.0,14043645.0
2016-08-04,10350,10400,10100,10300,113800,144650.0,14043645.0
2016-08-05,10350,10750,10150,10200,144224,143245.0,14043645.0
2016-08-08,10200,10350,9830,9910,163820,139173.0,14043645.0
2016-08-09,9910,10050,9830,9940,100883,139594.0,14043645.0
2016-08-10,9970,10200,9940,10050,126088,141139.0,14043645.0
2016-08-11,10050,10100,9800,9860,107962,138470.0,14043645.0
2016-08-12,9890,9970,9760,9940,68882,139594.0,14043645.0
2016-08-16,9930,10050,9810,9960,98265,139875.0,14043645.0
2016-08-17,10800,12150,10200,10500,4872954,147458.0,14043645.0
2016-08-18,10350,10500,9980,10050,674570,141139.0,14043645.0
2016-08-19,10150,10150,9860,9950,271739,139734.0,14043645.0
2016-08-22,9910,10650,9880,10400,552916,146054.0,14043645.0
2016-08-23,10550,10550,10150,10350,211034,145352.0,14043645.0
2016-08-24,10300,10350,10100,10150,172903,142543.0,14043645.0
2016-08-25,10100,10650,10050,10300,346199,144650.0,14043645.0
2016-08-26,10400,11750,10250,10800,3029045,151671.0,14043645.0
2016-08-29,10850,11450,10500,11450,891022,160800.0,14043645.0
2016-08-30,11650,11800,10900,11150,769086,156977.0,14078645.0
2016-08-31,11050,11150,10450,10450,622233,147122.0,14078645.0
2016-09-01,10450,10900,10450,10650,320613,149938.0,14078645.0
2016-09-02,10750,11100,10550,10600,291928,149234.0,14078645.0
2016-09-05,10700,11000,10600,10850,212046,152753.0,14078645.0
2016-09-06,10850,11000,10500,10750,192476,151345.0,14078645.0
2016-09-07,10950,11550,10700,10750,1124890,151345.0,14078645.0
2016-09-08,10950,11200,10500,10500,526802,147826.0,14078645.0
2016-09-09,10450,10450,10100,10150,320487,142898.0,14078645.0
2016-09-12,9820,9850,9540,9540,356710,134310.0,14078645.0
2016-09-13,9650,9840,9600,9610,107578,135296.0,14078645.0
2016-09-19,9640,9780,9590,9620,81630,135437.0,14078645.0
2016-09-20,9670,9800,9640,9800,68321,137971.0,14078645.0
2016-09-21,9810,9900,9600,9690,109824,136422.0,14078645.0
2016-09-22,9840,9900,9690,9730,108879,136985.0,14078645.0
2016-09-23,9730,9810,9590,9630,126152,135577.0,14078645.0
2016-09-26,9650,9760,9630,9640,55459,135718.0,14078645.0
2016-09-27,9620,9630,9400,9460,149967,133184.0,14078645.0
2016-09-28,9540,9620,9430,9620,84305,135437.0,14078645.0
2016-09-29,9620,9640,9490,9520,96241,134029.0,14078645.0
2016-09-30,9440,9490,9060,9070,215950,127693.0,14078645.0
2016-10-04,9010,9140,8820,8870,124556,124878.0,14078645.0
2016-10-05,8890,9200,8800,9060,98438,127553.0,14078645.0
2016-10-06,9050,9110,8870,8980,75811,126426.0,14078645.0
2016-10-07,8980,9030,8790,8790,90499,123751.0,14078645.0
2016-10-10,8730,9000,8670,8900,75641,125300.0,14078645.0
2016-10-11,8900,8900,8720,8870,73532,124878.0,14078645.0
2016-10-12,8770,8910,8770,8880,49507,125018.0,14078645.0
2016-10-13,8910,9240,8910,9090,104010,127975.0,14078645.0
2016-10-14,9080,9210,9040,9210,55538,129664.0,14078645.0
2016-10-17,9250,9310,9000,9300,72490,130931.0,14078645.0
2016-10-18,9280,9280,9030,9050,66251,127412.0,14078645.0
2016-10-19,9030,9180,8750,8820,108964,124174.0,14078645.0
2016-10-20,8870,8870,8400,8530,117907,120091.0,14078645.0
2016-10-21,8440,8620,8320,8370,60007,117838.0,14078645.0
2016-10-24,8360,8450,7980,8020,180470,112911.0,14078645.0
2016-10-25,8030,8100,7740,7880,112295,110940.0,14078645.0
2016-10-26,7880,8030,7700,7860,105989,110658.0,14078645.0
2016-10-27,7820,8100,7820,8030,71958,113052.0,14078645.0
2016-10-28,8040,8040,7780,7830,40574,110236.0,14078645.0
2016-10-31,7820,7820,7250,7290,132859,102633.0,14078645.0
2016-11-01,7110,7580,7110,7230,56000,101789.0,14078645.0
2016-11-02,7160,7310,6790,6790,123864,95594.0,14078645.0
2016-11-03,6620,7080,6620,6990,107575,98410.0,14078645.0
2016-11-04,6990,7040,6830,7020,40489,98832.0,14078645.0
2016-11-07,7000,7140,7000,7060,34473,99509.0,14094745.0
2016-11-08,7470,7470,7070,7130,37645,100496.0,14094745.0
2016-11-09,7110,7200,5920,6350,277407,89502.0,14094745.0
2016-11-10,6540,6690,6440,6680,112983,94153.0,14094745.0
2016-11-11,6740,6770,6600,6650,51761,93730.0,14094745.0
2016-11-14,6650,6750,6610,6630,44038,93448.0,14094745.0
2016-11-15,6540,8270,6450,7390,957179,104160.0,14094745.0
2016-11-16,7250,7310,7050,7090,324644,99932.0,14094745.0
2016-11-17,7140,7190,7050,7080,113705,99791.0,14094745.0
2016-11-18,7100,7180,6690,6690,157823,94294.0,14094745.0
2016-11-21,6710,6880,6580,6730,64220,94858.0,14094745.0
2016-11-22,6750,7000,6730,6740,50480,94999.0,14094745.0
2016-11-23,6760,6780,6580,6610,47503,93166.0,14094745.0
2016-11-24,6600,6700,6350,6360,100250,89643.0,14094745.0
2016-11-25,6320,6560,6320,6520,54208,91898.0,14094745.0
2016-11-28,6500,6570,6430,6520,34349,91898.0,14094745.0
2016-11-29,6520,7950,6520,7350,1938415,103596.0,14094745.0
2016-11-30,7250,7360,7060,7300,316152,102892.0,14094745.0
2016-12-01,7700,8900,7570,8130,3420631,114590.0,14094745.0
2016-12-02,8240,8330,7760,7970,429145,112335.0,14094745.0
2016-12-05,8140,8140,7390,7400,467095,104301.0,14094745.0
2016-12-06,7390,9100,7390,8080,4211301,113886.0,14094745.0
2016-12-07,8130,8140,7800,7900,596108,111348.0,14094745.0
2016-12-08,7890,7940,7560,7900,315180,111348.0,14094745.0
2016-12-09,7830,8880,7820,8210,1645862,115718.0,14094745.0
2016-12-12,8360,8630,8260,8310,479177,117127.0,14094745.0
2016-12-13,8360,8500,8110,8500,257877,119805.0,14094745.0
2016-12-14,8490,8490,8200,8200,210658,115577.0,14094745.0
2016-12-15,8150,8390,8060,8250,127004,116282.0,14094745.0
2016-12-16,8190,8330,7950,7950,204389,112053.0,14094745.0
2016-12-19,7950,8000,7680,7760,164840,109375.0,14094745.0
2016-12-20,7770,7950,7730,7760,111278,109375.0,14094745.0
2016-12-21,7770,8390,7770,8040,236177,113322.0,14094745.0
2016-12-22,8040,8040,7800,7800,94117,109939.0,14094745.0
2016-12-23,7820,7900,7590,7680,125841,108248.0,14094745.0
2016-12-26,7750,7820,7520,7530,90836,106133.0,14094745.0
2016-12-27,7500,7630,7310,7330,140467,103314.0,14094745.0
2016-12-28,7330,7600,7330,7540,58007,106274.0,14094745.0
2016-12-29,7590,7610,7400,7500,33428,105711.0,14094745.0
