핸디소프트(220180),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-04,8090,8110,7730,7830,143544,58404.0,7459009.0
2017-04-05,7820,7840,7670,7690,68573,57360.0,7459009.0
2017-04-06,7740,7740,7500,7690,61223,57360.0,7459009.0
2017-04-07,7740,8040,7630,7990,138852,59597.0,7459009.0
2017-04-10,7990,8090,7560,7790,178634,58106.0,7459009.0
2017-04-11,7790,7880,7580,7750,127090,57807.0,7459009.0
2017-04-12,7800,7900,7700,7900,72513,58926.0,7459009.0
2017-04-13,7900,8010,7780,7940,87491,59225.0,7459009.0
2017-04-14,7930,8320,7880,7950,286511,59299.0,7459009.0
2017-04-17,8000,8240,7900,8160,178970,60866.0,7459009.0
2017-04-18,8190,8390,8050,8280,161920,61761.0,7459009.0
2017-04-19,8280,8280,8070,8070,86899,60194.0,7459009.0
2017-04-20,8070,8140,7860,7950,70089,59299.0,7459009.0
2017-04-21,8000,8040,7810,7820,69716,58329.0,7459009.0
2017-04-24,7860,8000,7500,7620,93162,56838.0,7459009.0
2017-04-25,7640,7920,7620,7870,70296,58702.0,7459009.0
2017-04-26,7950,7950,7800,7880,48604,58777.0,7459009.0
2017-04-27,7880,7880,7690,7740,58624,57733.0,7459009.0
2017-04-28,7720,7790,7630,7630,47342,56912.0,7459009.0
2017-05-02,7630,7710,7580,7620,48038,56838.0,7459009.0
2017-05-04,7520,7700,7520,7700,34653,57434.0,7459009.0
2017-05-08,7700,7770,7580,7770,46539,57956.0,7459009.0
2017-05-10,7770,7780,7520,7600,71817,56688.0,7459009.0
2017-05-11,7600,7720,7560,7570,55943,56465.0,7459009.0
2017-05-12,7780,7780,7580,7610,37307,56763.0,7459009.0
2017-05-15,7610,7710,7560,7570,24487,56465.0,7459009.0
2017-05-16,7620,7620,7250,7270,143206,54227.0,7459009.0
2017-05-17,7270,7460,7260,7280,43512,54302.0,7459009.0
2017-05-18,7100,7210,7100,7180,53139,53556.0,7459009.0
2017-05-19,7200,7380,7200,7300,26532,54451.0,7459009.0
2017-05-22,7300,7500,7090,7490,126999,55868.0,7459009.0
2017-05-23,7680,7680,7310,7320,119670,54600.0,7459009.0
2017-05-24,7330,7450,7130,7130,104555,53183.0,7459009.0
2017-05-25,7130,7180,7040,7110,91737,53034.0,7459009.0
2017-05-26,7060,7150,7000,7000,60766,52213.0,7459009.0
2017-05-29,6880,6950,6490,6550,277858,48857.0,7459009.0
2017-05-30,6550,6710,6550,6630,92911,49453.0,7459009.0
2017-05-31,6710,6710,6520,6540,64390,48782.0,7459009.0
2017-06-01,6540,6600,6000,6360,206874,47439.0,7459009.0
2017-06-02,6360,6510,6300,6440,66710,48036.0,7459009.0
2017-06-05,6530,6680,6470,6610,67122,49304.0,7459009.0
2017-06-07,6740,6740,6500,6520,62238,48633.0,7459009.0
2017-06-08,6520,6530,6370,6480,49057,48334.0,7459009.0
2017-06-09,6550,6550,6440,6500,28094,48484.0,7459009.0
2017-06-12,6550,6560,6400,6400,29345,47738.0,7459009.0
2017-06-13,6370,6510,6350,6400,35042,47738.0,7459009.0
2017-06-14,6370,6450,6310,6320,56402,47141.0,7459009.0
2017-06-15,6320,6360,6240,6280,45722,46843.0,7459009.0
2017-06-16,6340,6340,6110,6220,46264,46395.0,7459009.0
2017-06-19,6290,6290,6150,6180,39589,46121.0,7463009.0
2017-06-20,6270,6270,5990,6050,63792,45151.0,7463009.0
2017-06-21,6000,6110,6000,6080,42188,45375.0,7463009.0
2017-06-22,6080,6080,5920,5930,54698,44256.0,7463009.0
2017-06-23,5880,6210,5850,6150,41181,45898.0,7463009.0
2017-06-26,6200,6200,6010,6110,20466,45599.0,7463009.0
2017-06-27,6190,6310,6010,6290,68483,46942.0,7463009.0
2017-06-28,6280,6280,6030,6140,41996,45823.0,7463009.0
2017-06-29,6150,6150,6050,6060,16965,45226.0,7463009.0
2017-06-30,6130,6130,5990,6070,10135,45300.0,7463009.0
2017-07-03,6010,6070,5960,6000,20957,44778.0,7463009.0
2017-07-04,6070,6120,5810,5830,37639,43509.0,7463009.0
2017-07-05,5830,5960,5790,5880,20278,43882.0,7463009.0
2017-07-06,5910,5990,5810,5870,22906,43808.0,7463009.0
2017-07-07,5820,5910,5810,5870,13274,43808.0,7463009.0
2017-07-10,5820,5920,5670,5670,38427,42315.0,7463009.0
2017-07-11,5790,5800,5520,5560,31384,41494.0,7463009.0
2017-07-12,5570,5570,5230,5300,113725,39554.0,7463009.0
2017-07-13,5750,5750,5380,5470,37822,40823.0,7463009.0
2017-07-14,5400,5500,5400,5430,13547,40524.0,7463009.0
2017-07-17,5370,5450,5320,5400,14181,40300.0,7463009.0
2017-07-18,5450,5500,5360,5440,8212,40599.0,7463009.0
2017-07-19,5500,5500,5350,5480,21352,40897.0,7463009.0
2017-07-20,5650,6900,5490,6030,1829948,45002.0,7463009.0
2017-07-21,6090,6140,5890,6050,223916,45151.0,7463009.0
2017-07-24,6200,6200,5940,6000,148538,44778.0,7463009.0
2017-07-25,6030,6150,5860,5860,113501,43733.0,7463009.0
2017-07-26,5830,5970,5650,5650,73250,42166.0,7463009.0
2017-07-27,5700,5780,5660,5700,37553,42539.0,7463009.0
2017-07-28,5640,5760,5500,5560,45793,41494.0,7463009.0
2017-07-31,5460,5600,5450,5490,16072,40972.0,7463009.0
2017-08-01,5560,5590,5440,5440,31713,40599.0,7463009.0
2017-08-02,5410,5550,5410,5550,24510,41420.0,7463009.0
2017-08-03,5580,5580,5410,5420,39673,40450.0,7463009.0
2017-08-04,5450,5450,5270,5320,32531,39703.0,7463009.0
2017-08-07,5480,5480,5320,5420,18120,40450.0,7463009.0
2017-08-08,5410,5480,5370,5370,14015,40076.0,7463009.0
2017-08-09,5370,5450,5330,5350,9523,39927.0,7463009.0
2017-08-10,5440,5580,5330,5380,35346,40151.0,7463009.0
2017-08-11,5370,5370,5200,5260,28683,39255.0,7463009.0
2017-08-14,5270,5310,5070,5090,42250,37987.0,7463009.0
2017-08-16,5010,5070,4860,4900,72940,36569.0,7463009.0
2017-08-17,4875,5490,4875,5040,138896,37614.0,7463009.0
2017-08-18,4870,5090,4870,5000,18878,37315.0,7463009.0
2017-08-21,5130,5130,4995,5060,13756,37763.0,7463009.0
2017-08-22,5110,5110,5000,5080,9405,37912.0,7463009.0
2017-08-23,5090,5140,5050,5140,17737,38360.0,7463009.0
2017-08-24,5050,5160,5000,5140,12213,38360.0,7463009.0
2017-08-25,5140,5200,5080,5190,18086,38733.0,7463009.0
2017-08-28,5200,5200,5110,5150,10523,38434.0,7463009.0
2017-08-29,5150,5460,5080,5260,36698,39255.0,7463009.0
2017-08-30,5250,5260,5150,5160,15969,38509.0,7463009.0
2017-08-31,5140,5290,5140,5210,15737,38882.0,7463009.0
2017-09-01,5210,5290,5160,5230,27715,39032.0,7463009.0
2017-09-04,5040,6790,5040,6790,2230408,50674.0,7463009.0
2017-09-05,7280,7370,6290,6300,2732676,47017.0,7463009.0
2017-09-06,6400,7950,6360,7310,7815395,54555.0,7463009.0
2017-09-07,7310,7380,6960,7040,1098062,52540.0,7463009.0
2017-09-08,7140,8360,7100,7270,5302644,54256.0,7463009.0
2017-09-11,7440,7940,7160,7270,1450654,54256.0,7463009.0
2017-09-12,7340,7600,6830,7010,904823,52316.0,7463009.0
2017-09-13,7110,7320,6790,7100,929145,52987.0,7463009.0
2017-09-14,7100,7750,7000,7220,1398292,53883.0,7463009.0
2017-09-15,7390,7420,7100,7180,434529,53584.0,7463009.0
2017-09-18,7400,7890,7210,7210,2359334,53808.0,7463009.0
2017-09-19,7330,7490,7100,7270,349428,54256.0,7463009.0
2017-09-20,7350,7360,7020,7020,240683,52390.0,7463009.0
2017-09-21,7050,7100,6650,6700,246977,50002.0,7463009.0
2017-09-22,6560,6670,6070,6190,324933,46196.0,7463009.0
2017-09-25,6100,6270,5930,6070,193915,45300.0,7463009.0
2017-09-26,6090,6210,5960,6050,111291,45151.0,7463009.0
2017-09-27,6050,6250,5950,6170,119133,46047.0,7463009.0
2017-09-28,6140,6230,6080,6110,45987,45599.0,7463009.0
2017-09-29,6100,6180,6030,6130,41677,45748.0,7463009.0
2017-10-10,6130,6250,6070,6160,90459,45972.0,7463009.0
2017-10-11,6160,6490,6110,6360,222240,47465.0,7463009.0
2017-10-12,6350,6350,6250,6310,41465,47092.0,7463009.0
2017-10-13,6310,6370,6030,6070,70372,45300.0,7463009.0
2017-10-16,6070,6250,6010,6190,60643,46196.0,7463009.0
2017-10-17,6100,6270,6080,6110,57878,45599.0,7463009.0
2017-10-18,6150,6170,5800,5800,116282,43285.0,7463009.0
2017-10-19,5730,5960,5420,5810,64025,43360.0,7463009.0
2017-10-20,5810,5950,5720,5920,23130,44181.0,7463009.0
2017-10-23,5920,6140,5830,6000,57196,44778.0,7463009.0
2017-10-24,5940,6190,5930,6100,68575,45524.0,7463009.0
2017-10-25,6120,6270,6070,6260,55349,46718.0,7463009.0
2017-10-26,6270,6360,6110,6240,74018,46569.0,7463009.0
2017-10-27,6350,6490,6270,6440,89190,48062.0,7463009.0
2017-10-30,6360,6440,6290,6300,33890,47017.0,7463009.0
2017-10-31,6350,6350,6210,6280,17483,46868.0,7463009.0
2017-11-01,6280,6310,6200,6270,24108,46793.0,7463009.0
2017-11-02,6390,6390,6200,6240,41659,46569.0,7463009.0
2017-11-03,6240,6350,6110,6290,36015,46942.0,7463009.0
2017-11-06,6320,6320,6210,6250,25413,46644.0,7463009.0
2017-11-07,6300,6300,6140,6250,21646,46644.0,7463009.0
2017-11-08,6270,6270,6140,6200,25961,46271.0,7463009.0
2017-11-09,6200,6490,6170,6460,99998,48211.0,7463009.0
2017-11-10,6390,6480,6330,6390,37548,47689.0,7463009.0
2017-11-13,6370,6530,6360,6500,43111,48510.0,7463009.0
2017-11-14,6470,6500,6360,6440,49813,48062.0,7463009.0
2017-11-15,6360,6440,6120,6310,80289,47092.0,7463009.0
2017-11-16,6170,6390,6170,6390,27241,47689.0,7463009.0
2017-11-17,6420,6470,6280,6410,40029,47838.0,7463009.0
2017-11-20,6400,6470,6300,6400,49066,47763.0,7463009.0
2017-11-21,6450,6450,6300,6390,32333,47689.0,7463009.0
2017-11-22,6450,6790,6340,6660,138790,49704.0,7463009.0
2017-11-23,6700,6880,6680,6800,145826,50748.0,7463009.0
2017-11-24,6800,6860,6710,6750,50500,50375.0,7463009.0
2017-11-27,6700,6880,6600,6600,57927,49256.0,7463009.0
2017-11-28,6700,6940,6460,6720,260384,50151.0,7463009.0
2017-11-29,6720,6770,6570,6640,54341,49554.0,7463009.0
2017-11-30,6770,6770,6120,6570,46688,49032.0,7463009.0
2017-12-01,6570,6570,6320,6400,37107,47763.0,7463009.0
2017-12-04,6310,6480,6080,6190,82734,46196.0,7463009.0
2017-12-05,6220,6220,6070,6190,24454,46196.0,7463009.0
2017-12-06,6220,6230,5960,6050,52030,45151.0,7463009.0
2017-12-07,6110,6110,5880,6000,41132,44778.0,7463009.0
2017-12-08,5790,5980,5790,5830,50395,43509.0,7463009.0
2017-12-11,5790,6110,5670,6000,55828,44778.0,7463009.0
2017-12-12,5900,6190,5900,5950,19098,44405.0,7463009.0
2017-12-13,6000,6130,5860,6000,31296,44778.0,7463009.0
2017-12-14,6110,6560,6100,6500,155525,48510.0,7463009.0
2017-12-15,6420,6720,6390,6570,131159,49032.0,7463009.0
2017-12-18,6570,6850,6570,6730,102734,50226.0,7463009.0
2017-12-19,6730,6800,6550,6740,62401,50301.0,7463009.0
2017-12-20,6770,6840,6170,6390,64490,47689.0,7463009.0
2017-12-21,6390,6460,6040,6250,31596,46644.0,7463009.0
2017-12-22,6190,6290,5980,6100,45319,45524.0,7463009.0
2017-12-26,6100,6100,5800,5990,52854,44703.0,7463009.0
2017-12-27,5990,6030,5930,6030,21403,45002.0,7463009.0
2017-12-28,6030,6050,5830,5900,27364,44032.0,7463009.0
2018-01-02,5900,6100,5860,6020,26400,44927.0,7463009.0
2018-01-03,6020,6180,5970,6160,45608,45972.0,7463009.0
2018-01-04,6180,6250,6110,6200,44140,46271.0,7463009.0
2018-01-05,6210,6360,6210,6300,18944,47017.0,7463009.0
2018-01-08,6300,6350,6080,6130,31063,45748.0,7463009.0
2018-01-09,6210,6210,5960,6030,55054,45002.0,7463009.0
2018-01-10,6180,6180,5890,5980,19961,44629.0,7463009.0
2018-01-11,5940,6030,5900,5980,38026,44629.0,7463009.0
2018-01-12,6010,6100,5850,5870,72052,43808.0,7463009.0
2018-01-15,6020,6020,5820,5820,36111,43435.0,7463009.0
2018-01-16,5840,5900,5750,5900,32604,44032.0,7463009.0
2018-01-17,5900,5900,5740,5890,20241,43957.0,7463009.0
2018-01-18,5900,6130,5820,6090,38604,45450.0,7463009.0
2018-01-19,6090,6100,6000,6070,29675,45300.0,7463009.0
2018-01-22,6000,6150,6000,6090,22806,45450.0,7463009.0
2018-01-23,6060,7220,5990,6570,768438,49032.0,7463009.0
2018-01-24,6590,6650,6440,6520,172932,48659.0,7463009.0
2018-01-25,6520,6560,6410,6490,100173,48435.0,7463009.0
2018-01-26,6560,6920,6510,6680,496573,49853.0,7463009.0
2018-01-29,6750,7090,6640,6890,342137,51420.0,7463009.0
2018-01-30,6810,6880,6550,6850,180317,51122.0,7463009.0
2018-01-31,6950,6970,6700,6870,174493,51271.0,7463009.0
2018-02-01,7040,7040,6770,6920,104875,51644.0,7463009.0
2018-02-02,6990,6990,6610,6620,79678,49405.0,7463009.0
2018-02-05,6590,6590,6200,6260,54191,46718.0,7463009.0
2018-02-06,5960,6200,5870,6190,67440,46196.0,7463009.0
2018-02-07,6200,6300,5950,5950,58054,44405.0,7463009.0
2018-02-08,5930,6080,5920,6050,34372,45151.0,7463009.0
2018-02-09,5800,5980,5800,5870,45658,43808.0,7463009.0
2018-02-12,5870,5950,5700,5800,31555,43285.0,7463009.0
2018-02-13,5800,5940,5800,5810,33811,43360.0,7463009.0
2018-02-14,5800,5920,5700,5830,34678,43509.0,7463009.0
2018-02-19,5830,6030,5800,6000,33972,44778.0,7463009.0
2018-02-20,5950,6100,5920,5950,16222,44405.0,7463009.0
2018-02-21,5950,6050,5870,5930,33777,44256.0,7463009.0
2018-02-22,5930,6050,5890,6000,21096,44778.0,7463009.0
2018-02-23,5970,6030,5940,6010,25083,44853.0,7463009.0
2018-02-26,6010,6180,5970,6010,28488,44853.0,7463009.0
2018-02-27,5960,6090,5940,5950,27392,44405.0,7463009.0
2018-02-28,5950,6030,5800,5820,33591,43435.0,7463009.0
2018-03-02,5800,5800,5620,5710,52161,42614.0,7463009.0
2018-03-05,5720,5780,5610,5610,37414,41867.0,7463009.0
2018-03-06,5850,5850,5620,5780,13706,43136.0,7463009.0
2018-03-07,5870,5870,5610,5740,18136,42838.0,7463009.0
2018-03-08,5620,5720,5620,5700,27733,42539.0,7463009.0
2018-03-09,5700,5800,5610,5700,33213,42539.0,7463009.0
2018-03-12,5750,5750,5630,5700,26397,42539.0,7463009.0
2018-03-13,5760,6100,5580,5840,146944,43584.0,7463009.0
2018-03-14,5770,5780,5600,5670,60606,42315.0,7463009.0
2018-03-15,5670,5670,5550,5600,46550,41793.0,7463009.0
2018-03-16,5540,5650,5450,5590,47583,41718.0,7463009.0
2018-03-19,5630,5630,5370,5450,47144,40673.0,7463009.0
2018-03-20,5400,5560,5380,5440,17980,40599.0,7463009.0
2018-03-21,5360,5500,5360,5430,25829,40524.0,7463009.0
2018-03-22,5480,5480,5340,5370,26190,40076.0,7463009.0
2018-03-23,5270,5360,5220,5240,36399,39106.0,7463009.0
2018-03-26,5080,5300,5060,5290,33232,39479.0,7463009.0
2018-03-27,5320,5320,5190,5290,19148,39479.0,7463009.0
2018-03-28,5280,5320,5110,5150,26527,38434.0,7463009.0
2018-03-29,5100,5300,5080,5160,13625,38509.0,7463009.0
2018-03-30,5160,5250,5080,5190,22966,38733.0,7463009.0
2018-04-02,5250,5360,5110,5230,37039,39032.0,7463009.0
2018-04-03,5250,5270,5160,5260,13727,39255.0,7463009.0
2018-04-04,5260,5370,5160,5200,34881,38808.0,7463009.0
2018-04-05,5200,5280,5100,5210,17728,38882.0,7463009.0
2018-04-06,5250,5250,5100,5100,15359,38061.0,7463009.0
2018-04-09,5110,5110,5010,5100,19754,38061.0,7463009.0
2018-04-10,4860,5080,4860,5080,32460,37912.0,7463009.0
2018-04-11,5090,5200,5040,5080,12852,37912.0,7463009.0
2018-04-12,5050,5190,4985,5140,31546,38360.0,7463009.0
2018-04-13,5130,5200,5020,5170,35701,38584.0,7463009.0
2018-04-16,5110,5170,5060,5160,33287,38509.0,7463009.0
2018-04-17,5190,5190,5000,5130,53568,38285.0,7463009.0
2018-04-18,5190,5320,5160,5260,36395,39255.0,7463009.0
2018-04-19,5260,5300,5150,5190,20578,38733.0,7463009.0
2018-04-20,5200,5220,5100,5220,17600,38957.0,7463009.0
2018-04-23,5220,5220,5070,5150,37428,38434.0,7463009.0
2018-04-24,5180,5180,5020,5120,35241,38211.0,7463009.0
2018-04-25,5020,5200,5000,5050,21543,37688.0,7463009.0
2018-04-26,5150,5150,5030,5120,20271,38211.0,7463009.0
2018-04-27,5170,5200,5080,5150,28242,38434.0,7463009.0
2018-04-30,5150,5260,4970,4980,41498,37166.0,7463009.0
2018-05-02,5060,5060,4975,4975,43353,37128.0,7463009.0
2018-05-03,4965,5080,4965,5040,19583,37614.0,7463009.0
2018-05-04,5070,5300,5050,5210,56325,38882.0,7463009.0
2018-05-08,5300,5750,5240,5310,227416,39629.0,7463009.0
2018-05-09,5400,5410,5250,5350,35238,39927.0,7463009.0
2018-05-10,5290,5400,5270,5360,27840,40002.0,7463009.0
2018-05-11,5360,5460,5350,5430,19607,40524.0,7463009.0
2018-05-14,5490,5500,5350,5440,11037,40599.0,7463009.0
2018-05-15,5440,5440,5290,5370,21795,40076.0,7463009.0
2018-05-16,5300,5300,5100,5160,38720,38509.0,7463009.0
2018-05-17,5110,5290,5110,5290,26276,39479.0,7463009.0
2018-05-18,5240,5350,5210,5340,15607,39852.0,7463009.0
2018-05-21,5450,5470,5210,5240,10802,39106.0,7463009.0
2018-05-23,5250,5310,5180,5250,18008,39181.0,7463009.0
2018-05-24,5300,5320,5210,5320,15724,39703.0,7463009.0
2018-05-25,5250,5310,5110,5200,31278,38808.0,7463009.0
2018-05-28,5100,5290,5100,5200,39057,38808.0,7463009.0
2018-05-29,5200,5300,5190,5260,6919,39255.0,7463009.0
2018-05-30,5320,5400,5190,5310,26620,39629.0,7463009.0
2018-05-31,5320,5530,5320,5470,107297,40823.0,7463009.0
2018-06-01,5470,5600,5470,5490,65026,40972.0,7463009.0
2018-06-04,5490,5490,5350,5450,27054,40673.0,7463009.0
2018-06-05,5450,5480,5280,5350,30354,39927.0,7463009.0
2018-06-07,5350,5380,5270,5280,35223,39405.0,7463009.0
2018-06-08,5320,5320,5230,5290,24162,39479.0,7463009.0
2018-06-11,5260,5440,5260,5370,17573,40076.0,7463009.0
2018-06-12,5360,5380,5250,5250,15988,39181.0,7463009.0
2018-06-14,5320,5320,5110,5140,32082,38360.0,7463009.0
2018-06-15,5130,5220,4985,5080,59637,37912.0,7463009.0
2018-06-18,5020,5120,4860,4860,39788,36270.0,7463009.0
2018-06-19,4775,4960,4710,4710,35493,35151.0,7463009.0
2018-06-20,4500,4770,4500,4660,26998,34778.0,7463009.0
2018-06-21,4660,4825,4615,4640,11612,34628.0,7463009.0
2018-06-22,4685,4685,4510,4610,25068,34404.0,7463009.0
2018-06-25,4560,4700,4550,4600,7483,34330.0,7463009.0
2018-06-26,4700,4700,4530,4550,10795,33957.0,7463009.0
2018-06-27,4600,4600,4310,4370,37668,32613.0,7463009.0
2018-06-28,4310,4475,4310,4365,10467,32576.0,7463009.0
2018-06-29,4300,4420,4070,4325,36794,32278.0,7463009.0
2018-07-02,4235,4445,4000,4000,37636,29852.0,7463009.0
2018-07-03,4095,4095,3900,4075,17045,30412.0,7463009.0
2018-07-04,3925,4595,3925,4220,50982,31494.0,7463009.0
2018-07-05,4220,4300,4160,4295,10513,32054.0,7463009.0
2018-07-06,4295,4550,4250,4305,14607,32128.0,7463009.0
2018-07-09,4500,4500,4235,4245,6606,31680.0,7463009.0
2018-07-10,4350,4365,4200,4345,5750,32427.0,7463009.0
2018-07-11,4300,4395,4260,4345,3841,32427.0,7463009.0
2018-07-12,4345,4480,4260,4480,4307,33434.0,7463009.0
2018-07-13,4480,4480,4315,4470,17641,33360.0,7463009.0
2018-07-16,4470,4510,4370,4465,6739,33322.0,7463009.0
2018-07-17,4465,4490,4380,4460,6636,33285.0,7463009.0
2018-07-18,4460,4510,4400,4440,3002,33136.0,7463009.0
2018-07-19,4400,4485,4345,4435,8588,33098.0,7463009.0
2018-07-20,4435,4435,4225,4410,16634,32912.0,7463009.0
2018-07-23,4405,4405,4060,4060,31925,30300.0,7463009.0
2018-07-24,3955,4165,3955,4060,7055,30300.0,7463009.0
2018-07-25,4185,4185,3915,4040,26232,30151.0,7463009.0
2018-07-26,4040,4200,4020,4140,15366,30897.0,7463009.0
2018-07-27,4105,4200,4100,4155,21624,31009.0,7463009.0
2018-07-30,4155,4245,4130,4230,3929,31569.0,7463009.0
2018-07-31,4220,4250,4105,4250,4727,31718.0,7463009.0
2018-08-01,4250,4250,4100,4160,17424,31046.0,7463009.0
2018-08-02,4325,4495,4160,4160,16614,31046.0,7463009.0
2018-08-03,4205,4270,4130,4210,8865,31419.0,7463009.0
2018-08-06,4165,4260,4160,4205,10444,31382.0,7463009.0
2018-08-07,4205,4240,4110,4150,15097,30971.0,7463009.0
2018-08-08,4230,4260,4145,4175,12420,31158.0,7463009.0
2018-08-09,4150,4240,4120,4235,16756,31606.0,7463009.0
2018-08-10,4245,4245,4165,4205,4624,31382.0,7463009.0
2018-08-13,4155,4235,3925,3960,32630,29554.0,7463009.0
2018-08-14,3910,4090,3910,4015,5956,29964.0,7463009.0
2018-08-16,4060,4060,3880,3990,16263,29777.0,7463009.0
2018-08-17,4000,4145,3950,4060,8316,30300.0,7463009.0
2018-08-20,4060,4180,3965,4060,6235,30300.0,7463009.0
2018-08-21,4050,4080,3960,4055,8142,30263.0,7463009.0
2018-08-22,4100,4195,4010,4130,11448,30822.0,7463009.0
2018-08-23,4165,4200,4080,4155,8730,31009.0,7463009.0
2018-08-24,4190,4190,4080,4150,5439,30971.0,7463009.0
2018-08-27,4170,4170,4080,4100,9037,30598.0,7463009.0
2018-08-28,4110,4155,4075,4105,8030,30636.0,7463009.0
2018-08-29,4150,4160,4055,4120,3321,30748.0,7463009.0
2018-08-30,4175,4175,4090,4100,6348,30598.0,7463009.0
2018-08-31,4050,4160,4050,4135,10521,30860.0,7463009.0
2018-09-03,4140,4140,4090,4090,7245,30524.0,7463009.0
2018-09-04,4140,4830,4115,4355,532797,32501.0,7463009.0
2018-09-05,4350,5510,4340,4980,2657531,37166.0,7463009.0
2018-09-06,4870,5130,4840,5080,454683,37912.0,7463009.0
2018-09-07,5060,5100,4920,5000,138666,37315.0,7463009.0
2018-09-10,4965,5090,4850,5000,236711,37315.0,7463009.0
2018-09-11,5050,5140,4810,4885,81852,36457.0,7463009.0
2018-09-12,4920,4970,4600,4600,88440,34330.0,7463009.0
2018-09-13,4620,4700,4550,4650,35742,34703.0,7463009.0
2018-09-14,4605,4795,4605,4650,38933,34703.0,7463009.0
2018-09-17,4650,4780,4555,4715,17642,35188.0,7463009.0
2018-09-18,4750,4750,4625,4690,28474,35002.0,7463009.0
2018-09-19,4690,4690,4530,4595,25636,34293.0,7463009.0
2018-09-20,4535,4870,4525,4590,29499,34255.0,7463009.0
2018-09-21,4590,4800,4590,4700,18802,35076.0,7463009.0
2018-09-27,4665,4700,4610,4670,17597,34852.0,7463009.0
2018-09-28,4670,4670,4495,4630,13523,34554.0,7463009.0
2018-10-01,4630,4630,4415,4515,35498,33695.0,7463009.0
2018-10-02,4440,4650,4415,4515,27340,33695.0,7463009.0
2018-10-04,4650,4650,4370,4500,18199,33584.0,7463009.0
2018-10-05,4550,4550,4295,4295,26431,32054.0,7463009.0
2018-10-08,4190,4460,4140,4195,40012,31307.0,7463009.0
2018-10-10,4110,4190,3950,3950,33068,29479.0,7463009.0
2018-10-11,3700,3880,3620,3635,57219,27128.0,7463009.0
2018-10-12,3470,3895,3470,3645,32976,27203.0,7463009.0
2018-10-15,3555,3780,3555,3700,14508,27613.0,7463009.0
2018-10-16,3840,4015,3605,3765,12612,28098.0,7463009.0
2018-10-17,3850,3945,3785,3865,8856,28845.0,7463009.0
2018-10-18,3830,4000,3715,3715,18143,27725.0,7463009.0
2018-10-19,3680,3800,3640,3660,11259,27315.0,7463009.0
2018-10-22,3720,3720,3610,3690,8770,27539.0,7463009.0
2018-10-23,3760,3760,3555,3580,23302,26718.0,7463009.0
2018-10-24,3580,3605,3410,3430,18974,25598.0,7463009.0
2018-10-25,3310,3390,3060,3235,32680,24143.0,7463009.0
2018-10-26,3240,3280,2955,3055,31553,22799.0,7463009.0
2018-10-29,3060,3345,2850,2945,34098,21979.0,7463009.0
2018-10-30,2940,3050,2800,2930,50722,21867.0,7463009.0
2018-10-31,2930,3175,2930,3175,12890,23695.0,7463009.0
2018-11-01,3150,3270,3145,3150,19660,23508.0,7463009.0
2018-11-02,3170,3290,3140,3260,19815,24329.0,7463009.0
2018-11-05,3345,3345,3165,3295,16449,24591.0,7463009.0
2018-11-06,3290,3430,3290,3430,19289,25598.0,7463009.0
2018-11-07,3520,3780,3435,3535,43709,26382.0,7463009.0
2018-11-08,3595,4595,3590,4595,733715,34293.0,7463009.0
2018-11-09,4515,4965,4390,4730,837323,35300.0,7463009.0
2018-11-12,4680,4680,4405,4480,275067,33434.0,7463009.0
2018-11-13,4420,4550,4255,4390,132909,32763.0,7463009.0
2018-11-14,4450,5450,4405,5110,1866271,38136.0,7463009.0
2018-11-15,5390,5900,5190,5240,1283302,39106.0,7463009.0
2018-11-16,5260,5370,5140,5240,169962,39106.0,7463009.0
2018-11-19,5170,5860,5170,5590,424715,41718.0,7463009.0
2018-11-20,5470,5720,5380,5610,157771,41867.0,7463009.0
2018-11-21,5690,5900,5450,5850,157039,43659.0,7463009.0
2018-11-22,5900,6160,5750,5890,168557,43957.0,7463009.0
2018-11-23,5930,6250,5890,6210,276513,46345.0,7463009.0
2018-11-26,6500,6600,5800,6100,321898,45524.0,7463009.0
2018-11-27,6700,6750,5860,5940,280237,44330.0,7463009.0
2018-11-28,5940,6150,5400,5540,345018,41345.0,7463009.0
2018-11-29,5450,5680,5450,5580,163302,41644.0,7463009.0
2018-11-30,5580,6400,5470,5790,431500,44382.0,7665365.0
2018-12-03,5800,6370,5790,6200,281060,47525.0,7665365.0
2018-12-04,6130,6640,6130,6470,343084,49595.0,7665365.0
2018-12-05,6400,6520,6260,6400,98353,49058.0,7665365.0
2018-12-06,5980,5980,5150,5300,786080,40626.0,7665365.0
2018-12-07,5160,5400,5160,5250,118941,40243.0,7665365.0
2018-12-10,5110,6560,5110,6090,1851001,50110.0,8228225.0
2018-12-11,6200,6450,5900,6040,406349,49698.0,8228225.0
2018-12-12,6040,6040,5650,5760,205792,47395.0,8228225.0
2018-12-13,5550,5840,5550,5760,178298,47395.0,8228225.0
2018-12-14,5770,7200,5770,6390,1096127,52578.0,8228225.0
2018-12-17,6380,7000,6140,6870,1215488,57608.0,8385395.0
2018-12-18,6820,7160,6700,6860,482670,57524.0,8385395.0
2018-12-19,6880,7430,6880,7410,440005,62136.0,8385395.0
2018-12-20,7400,7930,6720,6810,685048,57105.0,8385395.0
2018-12-21,6810,7590,6760,7250,569218,60794.0,8385395.0
2018-12-24,7250,7520,7030,7210,304228,60671.0,8414864.0
2018-12-26,6890,7300,6600,7170,610323,60335.0,8414864.0
