비씨월드제약(200780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-23,31250,31250,29700,29800,70644,238648.0,8008318.0
2018-05-24,29450,30350,29350,30000,43641,240250.0,8008318.0
2018-05-25,29300,29500,28450,28900,145248,231440.0,8008318.0
2018-05-28,30000,31050,29200,30350,123081,243052.0,8008318.0
2018-05-29,30900,32050,30400,31600,115283,253063.0,8008318.0
2018-05-30,31600,32500,30300,30900,199183,247457.0,8008318.0
2018-05-31,31150,31700,30200,31450,103464,251862.0,8008318.0
2018-06-01,31850,32700,31500,32150,134610,257467.0,8008318.0
2018-06-04,31900,32550,31050,31400,75271,251461.0,8008318.0
2018-06-05,31600,31600,30550,31200,47561,249860.0,8008318.0
2018-06-07,31600,32850,31300,32200,109105,257868.0,8008318.0
2018-06-08,32000,32950,31450,32500,87987,260270.0,8008318.0
2018-06-11,32600,32800,31800,31900,46071,255465.0,8008318.0
2018-06-12,32150,32700,31250,31800,87198,254665.0,8008318.0
2018-06-14,31550,31950,30500,31100,70629,249059.0,8008318.0
2018-06-15,31100,31700,30950,31500,37470,252262.0,8008318.0
2018-06-18,32550,34200,31000,31550,400642,252662.0,8008318.0
2018-06-19,31500,32200,29000,30250,119065,242252.0,8008318.0
2018-06-20,30050,31450,30000,31100,57112,249059.0,8008318.0
2018-06-21,30750,31700,30750,30850,50249,247057.0,8008318.0
2018-06-22,30850,31000,29450,29700,86453,237847.0,8008318.0
2018-06-25,29700,30100,29050,29950,53207,239849.0,8008318.0
2018-06-26,29200,29650,28450,28950,88673,231841.0,8008318.0
2018-06-27,29250,29350,28400,28850,45665,231040.0,8008318.0
2018-06-28,28600,28800,26300,27050,99877,216625.0,8008318.0
2018-06-29,27300,27650,26500,27250,48291,218227.0,8008318.0
2018-07-02,27600,27600,25850,26200,73085,209818.0,8008318.0
2018-07-03,26200,26550,25250,26200,57475,209818.0,8008318.0
2018-07-04,26250,26700,26050,26550,25950,212621.0,8008318.0
2018-07-05,26550,26800,25600,26250,42707,210218.0,8008318.0
2018-07-06,26650,27000,25800,26850,39998,215023.0,8008318.0
2018-07-09,27050,27100,26300,26500,20987,212220.0,8008318.0
2018-07-10,26900,27350,26400,27300,24284,218627.0,8008318.0
2018-07-11,27200,27200,26200,26300,37904,210619.0,8008318.0
2018-07-12,26200,26550,25900,26300,20305,210619.0,8008318.0
2018-07-13,26100,27100,26100,26450,15140,211820.0,8008318.0
2018-07-16,26450,26850,26150,26550,16939,212621.0,8008318.0
2018-07-17,26500,26750,26400,26500,10734,212220.0,8008318.0
2018-07-18,26750,26750,25900,25950,30813,207816.0,8008318.0
2018-07-19,26200,26200,25450,25500,32759,204212.0,8008318.0
2018-07-20,25400,26150,25400,25700,19564,205814.0,8008318.0
2018-07-23,26050,26050,24300,24300,41710,194602.0,8008318.0
2018-07-24,24300,25000,24300,24400,23012,195403.0,8008318.0
2018-07-25,24600,25000,24050,24600,26897,197005.0,8008318.0
2018-07-26,24600,25250,24400,25100,15865,201009.0,8008318.0
2018-07-27,24900,25250,24900,25150,6759,201409.0,8008318.0
2018-07-30,25150,25200,24400,25100,23320,201009.0,8008318.0
2018-07-31,24950,25750,24900,25700,13998,205814.0,8008318.0
2018-08-01,25750,26500,25550,26450,16894,211820.0,8008318.0
2018-08-02,26450,26450,25800,26400,16568,211420.0,8008318.0
2018-08-03,26700,26700,26150,26300,9321,210619.0,8008318.0
2018-08-06,26100,26650,26100,26450,4128,211820.0,8008318.0
2018-08-07,26350,26600,26100,26500,4025,212220.0,8008318.0
2018-08-08,26350,26750,26300,26450,12097,211820.0,8008318.0
2018-08-09,26600,26800,26400,26600,7143,213021.0,8008318.0
2018-08-10,26800,27500,26750,27050,27291,216625.0,8008318.0
2018-08-13,26900,27400,25750,25750,22770,206214.0,8008318.0
2018-08-14,25750,26350,25650,26050,15052,208617.0,8008318.0
2018-08-16,25500,26050,25400,26000,9552,208216.0,8008318.0
2018-08-17,26450,26500,26000,26450,5164,211820.0,8008318.0
2018-08-20,26550,26600,26050,26150,9642,209418.0,8008318.0
2018-08-21,26550,27350,26200,27300,23469,218627.0,8008318.0
2018-08-22,27300,27400,26500,26850,11484,215023.0,8008318.0
2018-08-23,27000,27150,26600,27150,17145,217426.0,8008318.0
2018-08-24,27350,27850,27000,27750,21298,222231.0,8008318.0
2018-08-27,27750,28350,27600,28100,26182,225034.0,8008318.0
2018-08-28,28450,28500,27650,28200,19811,225835.0,8008318.0
2018-08-29,28300,29150,28000,28150,14933,225434.0,8008318.0
2018-08-30,28150,28450,27050,28200,19059,225835.0,8008318.0
2018-08-31,28200,28500,27900,28400,17709,227436.0,8008318.0
2018-09-03,28550,28550,27900,27900,18859,223432.0,8008318.0
2018-09-04,27900,28350,27850,28200,16099,225835.0,8008318.0
2018-09-05,28200,28750,28000,28550,24999,228637.0,8008318.0
2018-09-06,28400,28600,28000,28200,11163,225835.0,8008318.0
2018-09-07,28250,28250,27600,27950,11792,223832.0,8008318.0
2018-09-10,28050,28050,27500,28050,15067,224633.0,8008318.0
2018-09-11,27700,28900,27550,28200,25174,225835.0,8008318.0
2018-09-12,28400,28650,28100,28250,8341,226235.0,8008318.0
2018-09-13,28250,28350,27750,28000,21607,224233.0,8008318.0
2018-09-14,28100,28350,27950,28200,21666,225835.0,8008318.0
2018-09-17,28400,28700,28150,28450,20472,227837.0,8008318.0
2018-09-18,28800,28800,28200,28350,17941,227036.0,8008318.0
2018-09-19,28550,30150,27850,29300,79986,234644.0,8008318.0
2018-09-20,29300,29750,28500,28500,49166,228237.0,8008318.0
2018-09-21,28500,28750,27850,28500,22427,228237.0,8008318.0
2018-09-27,28150,29550,28050,29200,38052,233843.0,8008318.0
2018-09-28,29200,29450,28700,29000,26691,232241.0,8008318.0
2018-10-01,28900,28950,28350,28550,26025,228637.0,8008318.0
2018-10-02,28850,28850,27200,27700,41380,221830.0,8008318.0
2018-10-04,27700,27950,26900,27650,28502,221430.0,8008318.0
2018-10-05,27150,27600,26500,27050,21434,216625.0,8008318.0
2018-10-08,26800,27300,26200,26450,32136,211820.0,8008318.0
2018-10-10,26450,26600,24800,25350,50293,203011.0,8008318.0
2018-10-11,24500,25350,23250,23250,103398,186193.0,8008318.0
2018-10-12,22200,23650,22200,23600,66589,188996.0,8008318.0
2018-10-15,23550,23900,23100,23800,21162,190598.0,8008318.0
2018-10-16,23700,24600,23700,24100,28431,193000.0,8008318.0
2018-10-17,24550,24550,23850,24100,17467,193000.0,8008318.0
2018-10-18,23850,24250,23450,23600,13261,188996.0,8008318.0
2018-10-19,23250,24000,23050,24000,9044,192200.0,8008318.0
2018-10-22,23900,23900,23400,23700,10765,189797.0,8008318.0
2018-10-23,23550,23550,22750,23400,24923,187395.0,8008318.0
2018-10-24,23250,23650,22300,22650,29395,181388.0,8008318.0
2018-10-25,21800,22450,21250,21700,45962,173781.0,8008318.0
2018-10-26,21800,21850,20300,21000,59911,168175.0,8008318.0
2018-10-29,20950,21850,20800,21000,53491,168175.0,8008318.0
2018-10-30,20500,21850,20500,21550,30856,172579.0,8008318.0
2018-10-31,22150,22200,21150,22000,12564,176183.0,8008318.0
2018-11-01,22550,22800,22100,22500,12071,180187.0,8008318.0
2018-11-02,22550,23400,22500,23100,22442,184992.0,8008318.0
2018-11-05,23400,24300,22850,24100,28507,193000.0,8008318.0
2018-11-06,24300,24300,23000,23250,35960,186193.0,8008318.0
2018-11-07,23400,23900,22300,22850,30793,182990.0,8008318.0
2018-11-08,23000,23700,22900,23000,11017,184191.0,8008318.0
2018-11-09,23000,23000,22600,22650,16633,181388.0,8008318.0
2018-11-12,22650,23000,22300,22350,14850,178986.0,8008318.0
2018-11-13,21800,22750,21650,22750,9140,182189.0,8008318.0
2018-11-14,23100,23100,22450,22550,6079,180588.0,8008318.0
2018-11-15,22450,23700,22450,22750,5202,182189.0,8008318.0
2018-11-16,23300,23300,22500,23000,6350,184191.0,8008318.0
2018-11-19,23000,23400,22750,23400,9339,187395.0,8008318.0
2018-11-20,23050,23350,22950,23250,11815,186193.0,8008318.0
2018-11-21,23000,23500,22800,23450,17638,187795.0,8008318.0
2018-11-22,23550,24200,23400,24050,17908,192600.0,8008318.0
2018-11-23,23850,24200,23400,23750,17634,190198.0,8008318.0
2018-11-26,23550,24150,23550,24000,9425,192200.0,8008318.0
2018-11-27,23700,24200,23700,24100,5577,193000.0,8008318.0
2018-11-28,24250,24350,23950,24200,7007,193801.0,8008318.0
2018-11-29,24200,24350,23900,23950,10642,191799.0,8008318.0
2018-11-30,25000,25000,23750,24250,11803,194202.0,8008318.0
2018-12-03,24250,24450,24200,24300,7360,194602.0,8008318.0
2018-12-04,24500,24700,24250,24600,12364,197005.0,8008318.0
2018-12-05,24300,24550,23850,24400,11724,195403.0,8008318.0
2018-12-06,24550,24550,23700,24100,14195,193000.0,8008318.0
2018-12-07,24300,24300,23750,23850,12577,190998.0,8008318.0
2018-12-10,23800,24050,23450,23700,5480,189797.0,8008318.0
2018-12-11,23750,23950,23200,23450,11503,187795.0,8008318.0
2018-12-12,23450,23950,23450,23850,12531,190998.0,8008318.0
2018-12-13,23850,24300,23750,24250,11803,194202.0,8008318.0
2018-12-14,24650,24650,23650,23950,13576,191799.0,8008318.0
2018-12-17,23900,23900,22950,23000,21543,184191.0,8008318.0
2018-12-18,22500,23000,22250,22650,11603,181388.0,8008318.0
2018-12-19,22650,23300,22400,23050,10713,184592.0,8008318.0
2018-12-20,23000,23000,22400,22750,9505,182189.0,8008318.0
2018-12-21,22700,22850,22100,22800,18598,182590.0,8008318.0
2018-12-24,22750,22750,22200,22300,7510,178585.0,8008318.0
2018-12-26,21500,21950,21350,21450,33882,171778.0,8008318.0
2018-12-27,21700,22000,21650,21700,6711,173781.0,8008318.0
2018-12-28,21500,22400,21500,22400,14357,179386.0,8008318.0
2019-01-02,22350,22600,21700,21700,12263,173781.0,8008318.0
2019-01-03,21550,22150,21000,21400,20216,171378.0,8008318.0
2019-01-04,21200,21400,20800,21200,14712,169776.0,8008318.0
2019-01-07,21450,21900,21200,21700,7693,173781.0,8008318.0
2019-01-08,21700,22000,21650,21850,3138,174982.0,8008318.0
2019-01-09,21950,22200,21650,22150,4854,177384.0,8008318.0
2019-01-10,22150,22150,21600,21800,5945,174581.0,8008318.0
2019-01-11,21900,21950,21450,21700,17786,173781.0,8008318.0
2019-01-14,23400,25200,22000,22150,148502,177384.0,8008318.0
2019-01-15,22200,22700,22000,22300,21662,178585.0,8008318.0
2019-01-16,22350,23500,22300,23500,52980,188195.0,8008318.0
2019-01-17,23800,23950,23100,23400,28912,187395.0,8008318.0
2019-01-18,23500,23800,23050,23500,25777,188195.0,8008318.0
2019-01-21,23650,23850,23200,23550,18393,188596.0,8008318.0
2019-01-22,23800,23800,23300,23350,13239,186994.0,8008318.0
2019-01-23,23300,23550,23150,23350,15493,186994.0,8008318.0
2019-01-24,23500,23600,23150,23350,19108,186994.0,8008318.0
2019-01-25,23350,23700,23200,23550,8459,188596.0,8008318.0
2019-01-28,23650,23650,23200,23300,11169,186594.0,8008318.0
2019-01-29,23300,23500,23050,23150,6395,185393.0,8008318.0
2019-01-30,23150,23400,22750,23150,29463,185393.0,8008318.0
2019-01-31,23150,23400,22750,23050,21165,184592.0,8008318.0
2019-02-01,23050,23400,22900,23200,11088,185793.0,8008318.0
2019-02-07,23100,23350,22950,23200,13274,185793.0,8008318.0
2019-02-08,22900,23200,22350,23000,51650,184191.0,8008318.0
2019-02-11,23250,23550,23050,23150,16578,185393.0,8008318.0
2019-02-12,23100,23350,23000,23300,10565,186594.0,8008318.0
2019-02-13,23150,23450,23100,23400,12734,187395.0,8008318.0
2019-02-14,23450,23500,23200,23400,12847,187395.0,8008318.0
2019-02-15,23350,23450,23000,23200,8280,185793.0,8008318.0
2019-02-18,23400,23450,23000,23300,17580,186594.0,8008318.0
2019-02-19,23450,23750,23150,23750,20093,190198.0,8008318.0
2019-02-20,23800,23850,23400,23550,15566,188596.0,8008318.0
2019-02-21,23550,23700,22900,23200,16573,185793.0,8008318.0
2019-02-22,23200,23500,22900,23000,17166,184191.0,8008318.0
2019-02-25,23250,23250,22700,23150,14226,185393.0,8008318.0
2019-02-26,23000,23250,22950,23000,12328,184191.0,8008318.0
2019-02-27,23050,23050,22850,22950,10758,183791.0,8008318.0
2019-02-28,22950,23650,22700,22750,50748,182189.0,8008318.0
2019-03-04,22850,23850,22850,23700,42022,189797.0,8008318.0
2019-03-05,23450,23950,23300,23750,22611,190198.0,8008318.0
2019-03-06,23600,23850,23350,23500,11192,188195.0,8008318.0
2019-03-07,23350,23700,23000,23250,14482,186193.0,8008318.0
2019-03-08,22950,23250,22700,23000,28030,184191.0,8008318.0
2019-03-11,22850,23000,22350,22950,24253,183791.0,8008318.0
2019-03-12,22900,23050,22750,22900,18975,183390.0,8008318.0
2019-03-13,22800,22950,22600,22900,18039,183390.0,8008318.0
2019-03-14,22900,23000,22300,22800,21795,182590.0,8008318.0
2019-03-15,22600,22850,22600,22750,16035,182189.0,8008318.0
2019-03-18,23100,23850,23100,23250,49110,186193.0,8008318.0
2019-03-19,23300,23550,23200,23550,27764,188596.0,8008318.0
2019-03-20,23500,23700,23100,23350,26418,186994.0,8008318.0
2019-03-21,23350,23450,23150,23200,7676,185793.0,8008318.0
2019-03-22,23150,23350,22800,23000,26184,184191.0,8008318.0
2019-03-25,22800,23000,22700,22700,15388,181789.0,8008318.0
2019-03-26,22800,23000,22550,22800,20890,182590.0,8008318.0
2019-03-27,22700,23000,22700,22800,12090,182590.0,8008318.0
2019-03-28,22650,22950,22450,22500,15467,180187.0,8008318.0
2019-03-29,22500,22600,21950,22300,20350,178585.0,8008318.0
2019-04-01,22050,22450,21850,22150,11420,177384.0,8008318.0
2019-04-02,21950,22250,21650,21850,23109,174982.0,8008318.0
2019-04-03,21850,22300,21600,22100,8215,176984.0,8008318.0
2019-04-04,22050,22250,21700,22100,16640,176984.0,8008318.0
2019-04-05,22100,22350,21800,22350,12600,178986.0,8008318.0
2019-04-08,22450,22950,22400,22900,24040,183390.0,8008318.0
2019-04-09,22700,23100,22700,23100,15770,184992.0,8008318.0
2019-04-10,22800,23350,22800,23350,12807,186994.0,8008318.0
2019-04-11,23150,23450,23100,23100,10037,184992.0,8008318.0
2019-04-12,23050,23300,22800,22950,12628,183791.0,8008318.0
2019-04-15,22850,23150,22800,23050,15182,184592.0,8008318.0
2019-04-16,22850,23150,22550,22900,14669,183390.0,8008318.0
2019-04-17,22700,23200,22700,23000,9552,184191.0,8008318.0
2019-04-18,23000,23000,22450,22600,18933,180988.0,8008318.0
2019-04-19,22500,23000,22500,23000,3456,184191.0,8008318.0
2019-04-22,22900,23450,22900,23150,7589,185393.0,8008318.0
2019-04-23,22950,23100,22800,23100,3010,184992.0,8008318.0
2019-04-24,22950,23150,22750,22900,9455,183390.0,8008318.0
2019-04-25,22750,22900,22350,22600,18184,180988.0,8008318.0
2019-04-26,22350,22600,22000,22450,13371,179787.0,8008318.0
2019-04-29,22600,22650,21800,22300,33040,178585.0,8008318.0
2019-04-30,22100,22600,22000,22600,8907,180988.0,8008318.0
2019-05-02,22750,22750,22350,22400,8687,179386.0,8008318.0
2019-05-03,22400,22550,22200,22500,11738,180187.0,8008318.0
2019-05-07,22300,22500,22200,22300,3514,178585.0,8008318.0
2019-05-08,22050,22300,21950,22300,7825,178585.0,8008318.0
2019-05-09,22300,22300,21600,21900,26123,175382.0,8008318.0
2019-05-10,21900,22050,21050,21450,26301,171778.0,8008318.0
2019-05-13,21450,21450,20450,20600,14115,164971.0,8008318.0
2019-05-14,19950,20950,19950,20500,15147,164171.0,8008318.0
2019-05-15,20300,21100,20300,20900,6526,167374.0,8008318.0
2019-05-16,20950,21100,20650,20700,4343,165772.0,8008318.0
2019-05-17,20550,20900,20550,20600,7103,164971.0,8008318.0
2019-05-20,20250,20700,19850,20200,14753,161768.0,8008318.0
2019-05-21,19850,20400,19850,20400,12494,163370.0,8008318.0
2019-05-22,20400,20600,20100,20400,5838,163370.0,8008318.0
2019-05-23,20400,20750,20000,20200,6077,161768.0,8008318.0
2019-05-24,19950,20300,19950,20200,4117,161768.0,8008318.0
2019-05-27,20050,20300,19900,20100,9722,160967.0,8008318.0
2019-05-28,19950,20200,19900,20100,9912,160967.0,8008318.0
2019-05-29,20000,20000,19250,19700,30140,157764.0,8008318.0
2019-05-30,19800,19800,19400,19650,6991,157363.0,8008318.0
2019-05-31,19700,19700,18500,18800,78581,150556.0,8008318.0
2019-06-03,18800,18850,17950,18000,53203,144150.0,8008318.0
2019-06-04,18150,18800,18100,18700,35927,149756.0,8008318.0
2019-06-05,18900,19300,18700,19150,19809,153359.0,8008318.0
2019-06-07,19300,19800,19100,19500,11717,156162.0,8008318.0
2019-06-10,19600,19600,19000,19250,14750,154160.0,8008318.0
2019-06-11,19250,19450,19000,19400,9696,155361.0,8008318.0
2019-06-12,19500,19500,19000,19150,8602,153359.0,8008318.0
2019-06-13,19100,19150,18900,19150,11558,153359.0,8008318.0
2019-06-14,19150,19250,19000,19200,11182,153760.0,8008318.0
2019-06-17,19200,19450,19100,19300,8635,154561.0,8008318.0
2019-06-18,19100,19400,18900,18900,10764,151357.0,8008318.0
2019-06-19,18750,19150,18700,19150,6713,153359.0,8008318.0
2019-06-20,19300,19450,19100,19400,9043,155361.0,8008318.0
2019-06-21,19400,19500,19200,19250,3149,154160.0,8008318.0
2019-06-24,19250,19250,19000,19150,3779,153359.0,8008318.0
2019-06-25,19050,19150,18850,19000,6747,152158.0,8008318.0
2019-06-26,19100,19100,18600,18850,14822,150957.0,8008318.0
2019-06-27,18650,18900,18250,18400,16727,147353.0,8008318.0
2019-06-28,18250,18550,18250,18450,12790,147753.0,8008318.0
2019-07-01,18200,19250,18200,18500,8116,148154.0,8008318.0
2019-07-02,18350,18700,18350,18700,3031,149756.0,8008318.0
2019-07-03,18800,18800,18350,18500,6476,148154.0,8008318.0
2019-07-04,18500,18500,17600,18100,31849,144951.0,8008318.0
2019-07-05,17900,18300,17900,18150,7840,145351.0,8008318.0
2019-07-08,18150,18200,17000,17550,27618,140546.0,8008318.0
2019-07-09,17350,17600,17050,17400,13376,139345.0,8008318.0
2019-07-10,17350,17650,17300,17450,10980,139745.0,8008318.0
2019-07-11,17450,17800,17350,17700,12431,141747.0,8008318.0
2019-07-12,17600,17800,17450,17600,5807,140946.0,8008318.0
2019-07-15,17550,17600,16950,17300,14094,138544.0,8008318.0
2019-07-16,17100,17350,17000,17100,14256,136942.0,8008318.0
2019-07-17,17100,17250,16150,16600,50613,132938.0,8008318.0
2019-07-18,16600,16600,15900,16500,50479,132137.0,8008318.0
2019-07-19,16500,16950,16400,16750,11316,134139.0,8008318.0
2019-07-22,16800,16900,16400,16500,8383,132137.0,8008318.0
2019-07-23,16550,16650,15800,15900,31576,127332.0,8008318.0
2019-07-24,15900,16150,15400,15650,38879,125330.0,8008318.0
2019-07-25,15650,15850,14950,15750,42144,126131.0,8008318.0
2019-07-26,15750,15750,15300,15350,14308,122928.0,8008318.0
2019-07-29,15100,15300,14500,14500,53489,116121.0,8008318.0
2019-07-30,14250,14850,14250,14700,36402,117722.0,8008318.0
2019-07-31,14700,14900,14150,14650,17066,117322.0,8008318.0
2019-08-01,14500,14900,14500,14700,13912,117722.0,8008318.0
2019-08-02,14450,14550,14150,14500,13896,116121.0,8008318.0
2019-08-05,14250,14350,12100,12350,109089,98903.0,8008318.0
2019-08-06,12100,12800,11300,12000,96492,96100.0,8008318.0
2019-08-07,11950,12500,11950,12300,62086,98502.0,8008318.0
2019-08-08,12350,13100,12350,12900,32071,103307.0,8008318.0
2019-08-09,12950,13200,12450,12900,26280,103307.0,8008318.0
2019-08-12,12750,13300,12600,13250,24763,106110.0,8008318.0
2019-08-13,13100,13200,12950,13000,14903,104108.0,8008318.0
2019-08-14,13100,13250,12700,12800,19698,102506.0,8008318.0
2019-08-16,12650,12750,12550,12750,10097,102106.0,8008318.0
2019-08-19,12900,13000,12750,12850,10599,102907.0,8008318.0
2019-08-20,12900,13450,12750,13300,22059,106511.0,8008318.0
2019-08-21,13300,13600,13100,13450,23851,107712.0,8008318.0
2019-08-22,13400,13550,13000,13300,20922,106511.0,8008318.0
2019-08-23,13100,13250,12800,13200,38322,105710.0,8008318.0
2019-08-26,12700,13050,12550,12750,26901,102106.0,8008318.0
2019-08-27,12800,13000,12400,12600,11600,100905.0,8008318.0
2019-08-28,12650,12900,12400,12800,22807,102506.0,8008318.0
2019-08-29,12900,13500,12850,13250,27472,106110.0,8008318.0
2019-08-30,13350,13550,13200,13200,25591,105710.0,8008318.0
2019-09-02,13200,13300,13050,13200,16744,105710.0,8008318.0
2019-09-03,13100,14300,13100,13500,35543,108112.0,8008318.0
2019-09-04,13550,14100,13550,13800,26852,110515.0,8008318.0
2019-09-05,13900,13900,13550,13600,21147,108913.0,8008318.0
2019-09-06,13750,13850,13400,13500,10391,108112.0,8008318.0
2019-09-09,13600,13750,13500,13550,11442,108513.0,8008318.0
2019-09-10,13600,13700,13150,13400,17224,107311.0,8008318.0
2019-09-11,13500,13650,13350,13550,18612,108513.0,8008318.0
2019-09-16,13500,13900,13500,13850,11549,110915.0,8008318.0
2019-09-17,13950,14300,13750,14150,27553,113318.0,8008318.0
2019-09-18,14150,14250,13700,13950,21110,111716.0,8008318.0
2019-09-19,13950,14000,13550,13750,16691,110114.0,8008318.0
2019-09-20,13750,13850,13550,13700,6978,109714.0,8008318.0
2019-09-23,13700,13750,13350,13400,15248,107311.0,8008318.0
2019-09-24,13250,13450,13050,13300,18059,106511.0,8008318.0
2019-09-25,13300,13300,12850,13000,22682,104108.0,8008318.0
2019-09-26,12950,13100,12850,13000,21791,104108.0,8008318.0
2019-09-27,12850,13000,12750,12900,12578,103307.0,8008318.0
2019-09-30,13000,13000,12500,12650,15707,101305.0,8008318.0
2019-10-01,12750,13050,12600,13050,29324,104509.0,8008318.0
2019-10-02,12900,12950,12450,12700,31487,101706.0,8008318.0
2019-10-04,12700,12700,12300,12550,20531,100504.0,8008318.0
2019-10-07,12600,13000,12550,12750,18288,102106.0,8008318.0
