넥슨지티(041140),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-03-25,219936,219936,219936,219913,402,16700.0,5210700.0
2005-03-28,187001,187001,187001,186977,34,14199.0,5210700.0
2005-03-29,159188,159188,159188,159188,2504,14541.0,6267700.0
2005-03-30,135541,135541,135541,135516,1130,12379.0,6267700.0
2005-03-31,115272,115272,115272,115274,28178,10530.0,6267700.0
2005-04-01,98120,98120,98120,98120,25781,8963.0,6267700.0
2005-04-04,83710,83710,83710,83710,2058,7647.0,6267700.0
2005-04-06,71358,71358,71358,71360,44663,6518.0,6267700.0
2005-04-07,62125,71373,60752,64842,7105968,5923.0,6267700.0
2005-04-08,67608,74471,65879,74448,2479624,6800.0,6267700.0
2005-04-11,73788,73788,63498,63469,2609373,5798.0,6267700.0
2005-04-12,60733,62436,54891,54893,3356465,5014.0,6267700.0
2005-04-13,56263,58322,50090,58324,3064453,5328.0,6267700.0
2005-04-14,61769,65557,52846,53177,2744386,4857.0,6267700.0
2005-04-15,51467,54213,48031,48031,991653,4387.0,6267700.0
2005-04-18,45660,46677,40850,40827,1536163,3729.0,6267700.0
2005-04-19,41167,46658,37740,46658,2119357,4262.0,6267700.0
2005-04-20,47012,53520,46325,53520,1547286,4889.0,6267700.0
2005-04-21,57647,61434,55257,61411,1706783,5610.0,6267700.0
2005-04-22,63482,70345,57635,60382,2824081,5516.0,6267700.0
2005-04-25,62106,69300,61064,69302,1458659,6330.0,6267700.0
2005-04-26,72396,75472,62437,69988,1401350,6393.0,6267700.0
2005-04-27,69658,69658,59693,65184,864532,5954.0,6267700.0
2005-04-28,62441,65186,56619,56951,510594,5202.0,6267700.0
2005-04-29,55932,64855,50777,59009,768479,5390.0,6267700.0
2005-05-02,63824,67256,59380,66214,897731,6048.0,6267700.0
2005-05-03,66558,66558,59363,60382,691856,5516.0,6267700.0
2005-05-04,60381,60381,54895,58324,769264,5328.0,6267700.0
2005-05-06,56618,65871,56618,63126,1037624,5766.0,6267700.0
2005-05-09,63125,68621,62794,63813,645606,5829.0,6267700.0
2005-05-10,63825,64867,60749,62097,499885,5672.0,6267700.0
2005-05-11,62124,62124,52845,54549,1166125,4983.0,6267700.0
2005-05-12,54891,58318,53519,54893,492121,5014.0,6267700.0
2005-05-13,56260,57302,50444,53520,507061,4889.0,6267700.0
2005-05-16,54205,55928,51460,54893,320665,5014.0,6267700.0
2005-05-17,53532,56633,51472,56608,440522,5171.0,6267700.0
2005-05-18,58318,61750,54561,54893,899636,5014.0,6267700.0
2005-05-19,54892,54892,51460,52147,416537,4763.0,6267700.0
2005-05-20,53519,54891,49756,54893,240656,5014.0,6267700.0
2005-05-23,54206,54562,51130,54206,254583,4951.0,6267700.0
2005-05-24,52161,52847,47025,49060,522227,4481.0,6267700.0
2005-05-25,51130,53519,48384,52147,410009,4763.0,6267700.0
2005-05-26,50773,54891,48714,52834,467120,4826.0,6267700.0
2005-05-27,51137,51137,48031,48031,711783,4387.0,6267700.0
2005-05-30,50087,54205,49400,52834,1115047,4826.0,6267700.0
2005-05-31,52832,56615,50773,54893,1174341,5014.0,6267700.0
2005-06-01,55929,56260,50088,54206,1025601,4951.0,6267700.0
2005-06-02,53875,54206,49071,49403,1104549,4513.0,6267700.0
2005-06-03,51142,56633,49769,56608,2168073,5171.0,6267700.0
2005-06-07,57636,58322,52505,56265,1623263,5140.0,6267700.0
2005-06-08,54565,59695,52836,59009,1031710,5390.0,6267700.0
2005-06-09,56945,57987,54205,54893,813410,5014.0,6267700.0
2005-06-10,55576,63126,54559,63126,1161941,5766.0,6267700.0
2005-06-13,67254,72059,60746,68273,2239687,6236.0,6267700.0
2005-06-14,67927,72727,65182,67929,1072999,6205.0,6267700.0
2005-06-15,67257,72422,58004,57980,1927340,5296.0,6267700.0
2005-06-16,54207,66557,53521,66557,2241982,6080.0,6267700.0
2005-06-17,73429,76531,67939,76506,1580547,6988.0,6267700.0
2005-06-20,67243,75474,65184,66557,1961962,6080.0,6267700.0
2005-06-21,65193,76531,65193,76506,2277063,6988.0,6267700.0
2005-06-22,75476,87826,75476,87828,1292311,8023.0,6267700.0
2005-06-23,87826,100867,82340,89887,1786136,8211.0,6267700.0
2005-06-24,90255,91272,77214,83368,826261,7615.0,6267700.0
2005-06-27,82007,82337,72042,82339,916997,7521.0,6267700.0
2005-06-28,88196,88196,82705,83368,678433,7615.0,6267700.0
2005-06-29,90588,95748,84410,95718,1327841,8743.0,6267700.0
2005-06-30,106021,109783,99492,109785,808609,10028.0,6267700.0
2005-07-01,122835,126267,96427,102580,4743193,9370.0,6267700.0
2005-07-04,103605,117332,100178,116646,2621513,10655.0,6267700.0
2005-07-05,120074,125565,109783,114588,1397970,10467.0,6267700.0
2005-07-06,114601,123524,109801,112186,1207081,10248.0,6267700.0
2005-07-07,109788,111847,95374,95376,1511725,8712.0,6267700.0
2005-07-08,95043,102237,93670,97434,1057645,8900.0,6267700.0
2005-07-11,97104,100180,83712,94003,827262,9572.0,6986746.0
2005-07-12,90568,107035,88509,99492,1039589,10131.0,6986746.0
2005-07-13,96073,106368,95386,97778,1201469,9956.0,6986746.0
2005-07-14,102241,102241,86815,88514,845593,9013.0,6986746.0
2005-07-15,85776,88872,77535,79594,1277594,10641.0,9172935.0
2005-07-18,82338,84397,80279,81652,650821,10916.0,9172935.0
2005-07-19,79592,85438,79592,82339,787016,11008.0,9172935.0
2005-07-20,85440,94689,83381,94689,1916279,12659.0,9172935.0
2005-07-21,94696,108779,94696,107383,1615417,14356.0,9172935.0
2005-07-22,109784,114589,102920,108413,1213464,14493.0,9172935.0
2005-07-25,111158,111158,97435,107726,1003343,14402.0,9172935.0
2005-07-26,105336,119059,102921,107726,1249360,14402.0,9172935.0
2005-07-27,105682,116659,105682,110814,1002958,14814.0,9172935.0
2005-07-28,109798,114958,104307,104638,811173,13989.0,9172935.0
2005-07-29,107052,111170,104993,108069,896982,14447.0,9172935.0
2005-08-01,106708,108767,91943,91945,1171122,12292.0,9172935.0
2005-08-02,90572,105668,90572,105668,1492247,14126.0,9172935.0
2005-08-03,113573,121448,105667,121450,3011763,17522.0,9899243.0
2005-08-04,127636,137245,117014,127968,4893621,18462.0,9899243.0
2005-08-05,126619,133483,109110,109442,3232963,15789.0,9899243.0
2005-08-08,112538,125579,112538,124537,3946171,17967.0,9899243.0
2005-08-09,120090,124894,106367,116304,2614814,16779.0,9899243.0
2005-08-10,116326,124893,111852,118362,1672485,17076.0,9899243.0
2005-08-11,118377,130727,100867,107040,5397259,15443.0,9899243.0
2005-08-12,107395,109785,101223,102923,1273069,14849.0,9899243.0
2005-08-16,101555,105338,87827,89200,1326502,12869.0,9899243.0
2005-08-17,89213,102605,89213,102580,1868278,15342.0,10262397.0
2005-08-18,107726,114590,99494,102923,2136280,15394.0,10262397.0
2005-08-19,98476,105340,88867,96062,1113332,14367.0,10262397.0
2005-08-22,97788,102593,97432,97434,628651,15346.0,10807129.0
2005-08-23,94018,100191,91959,96405,829053,15949.0,11351860.0
2005-08-24,96429,100548,93333,95718,942402,15836.0,11351860.0
2005-08-25,95045,98121,93672,94003,638665,15552.0,11351860.0
2005-08-26,93669,96745,86124,86456,769117,14303.0,11351860.0
2005-08-29,83394,87152,73785,73762,983335,12203.0,11351860.0
2005-08-30,74458,80966,73772,76850,631464,12714.0,11351860.0
2005-08-31,67927,76845,67927,69988,815000,11579.0,11351860.0
2005-09-01,70685,77549,70685,75134,714802,12430.0,11351860.0
2005-09-02,67939,80979,67939,77192,1088629,12771.0,11351860.0
2005-09-05,77889,80635,77534,78908,364652,13055.0,11351860.0
2005-09-06,78908,90572,76163,90572,1280958,14984.0,11351860.0
2005-09-07,95375,102920,92985,94689,1544182,15666.0,11351860.0
2005-09-08,96059,101550,94000,99492,815599,16460.0,11351860.0
2005-09-09,99165,99165,88183,89200,682684,14757.0,11351860.0
2005-09-12,89197,94688,83025,83025,515093,13736.0,11351860.0
2005-09-13,82694,85439,79593,80281,411940,13282.0,11351860.0
2005-09-14,79592,90924,76160,83710,745076,13849.0,11351860.0
2005-09-15,79960,86138,79960,81996,413995,13565.0,11351860.0
2005-09-16,80964,83710,76516,80966,612684,13395.0,11351860.0
2005-09-20,80966,92985,80636,91945,1400471,15211.0,11351860.0
2005-09-21,89569,93001,85781,88171,615775,14587.0,11351860.0
2005-09-22,89195,89195,81650,84397,485401,13963.0,11351860.0
2005-09-23,82693,89551,82337,83710,596388,13849.0,11351860.0
2005-09-26,88180,96061,87824,93317,1464644,15439.0,11351860.0
2005-09-27,93315,93315,93315,93317,0,15439.0,11351860.0
2005-09-28,79594,79594,79594,79594,195299,13168.0,11351860.0
2005-09-29,67927,67927,67927,67929,538478,11238.0,11351860.0
2005-09-30,77892,77892,72046,74105,1903216,12260.0,11351860.0
2005-10-04,74116,80974,74116,78565,339937,12998.0,11351860.0
2005-10-05,76163,78909,70677,71360,531157,11806.0,11351860.0
2005-10-06,74472,74472,68626,73075,276996,12090.0,11351860.0
2005-10-07,74104,74104,69990,73419,261687,12146.0,11351860.0
2005-10-10,76847,84397,75474,78908,621614,13055.0,11351860.0
2005-10-11,81666,81666,73429,76506,244275,12657.0,11351860.0
2005-10-12,77549,77549,70685,73075,407005,12090.0,11351860.0
2005-10-13,70677,74104,69660,71360,266135,11806.0,11351860.0
2005-10-14,69301,71355,67242,68615,499828,11352.0,11351860.0
2005-10-17,68300,68300,58335,58666,1041430,9706.0,11351860.0
2005-10-18,56948,67243,50775,65184,1113973,10784.0,11351860.0
2005-10-19,66912,71712,64498,67243,402383,11125.0,11351860.0
2005-10-20,69315,70688,61765,66214,187241,10955.0,11351860.0
2005-10-21,67942,67942,63493,66214,199031,10955.0,11351860.0
2005-10-24,64169,67245,59364,59695,336174,9876.0,11351860.0
2005-10-25,61067,64854,58321,63126,241926,10444.0,11351860.0
2005-10-26,63825,64867,60063,62097,116812,10273.0,11351860.0
2005-10-27,61421,66227,61421,64499,277958,10671.0,11351860.0
2005-10-28,67243,68285,63480,65184,166097,10784.0,11351860.0
2005-10-31,65184,66557,63811,66557,291410,11011.0,11351860.0
2005-11-01,66557,66557,66557,66557,0,11011.0,11351860.0
2005-11-02,63822,71372,63822,68959,644108,13419.0,13351850.0
2005-11-03,68985,69671,62807,65528,395294,12751.0,13351850.0
2005-11-04,65540,66557,63480,65184,227856,12684.0,13351850.0
2005-11-07,64864,70000,64864,68273,269221,13285.0,13351850.0
2005-11-08,69301,69987,67598,68615,249499,13352.0,13351850.0
2005-11-09,67927,77201,67927,69988,540077,13619.0,13351850.0
2005-11-10,72058,73430,68982,73075,646681,14220.0,13351850.0
2005-11-11,74105,74791,68974,72046,309179,14019.0,13351850.0
2005-11-14,73784,73784,61434,61411,1382092,11950.0,13351850.0
2005-11-15,52515,52515,52515,52491,218062,10214.0,13351850.0
2005-11-16,50773,53188,49756,52834,2993579,10281.0,13351850.0
2005-11-17,52502,54561,51815,52834,1594005,20291.0,26351850.0
2005-11-18,52833,53189,51130,51462,747071,19764.0,26351850.0
2005-11-21,52159,53201,50455,52491,909142,20159.0,26351850.0
2005-11-22,53189,54206,52503,54206,973478,20818.0,26351850.0
2005-11-23,54562,54892,52833,54206,969093,20818.0,26351850.0
2005-11-24,53878,57992,53522,56265,882853,21609.0,26351850.0
2005-11-25,55932,57305,54565,56265,790262,21609.0,26351850.0
2005-11-28,55928,56945,53519,54893,696147,21081.0,26351850.0
2005-11-29,53189,54562,51130,51462,1028294,19764.0,26351850.0
2005-11-30,52150,59009,52150,59009,2653194,22663.0,26351850.0
2005-12-01,63480,67243,60049,65184,3226826,25034.0,26351850.0
2005-12-02,65552,66569,61079,61411,1497032,23585.0,26351850.0
2005-12-05,61434,61434,61434,61411,0,23585.0,26351850.0
2005-12-06,61434,61434,61434,61411,0,,
2005-12-07,61434,61434,61434,61411,0,,
2005-12-08,61434,61434,61434,61411,0,,
2005-12-09,52515,52515,52515,52491,11473,20159.0,26351850.0
2005-12-12,44966,44966,44966,44943,28598,17260.0,26351850.0
2005-12-13,38423,38423,38423,38425,39417,14757.0,26351850.0
2005-12-14,32934,32934,32934,32936,785565,12649.0,26351850.0
2005-12-15,33989,37751,30201,33279,28000516,12781.0,26351850.0
2005-12-16,34680,36053,31579,31906,10053442,12254.0,26351850.0
2005-12-19,32249,32936,27444,27446,5747379,10541.0,26351850.0
2005-12-20,23331,30546,23331,27446,9743969,10541.0,26351850.0
2005-12-21,24009,25738,23328,23330,7122989,8960.0,26351850.0
2005-12-22,23001,26759,21959,26761,6976056,10277.0,26351850.0
2005-12-23,28819,29506,24370,26074,4717627,10014.0,26351850.0
2005-12-26,24697,25052,22312,22643,7712366,8696.0,26351850.0
2005-12-27,24027,24713,22654,22986,2676097,8828.0,26351850.0
2005-12-28,23328,23684,21625,23330,2472949,8960.0,26351850.0
2005-12-29,23329,23329,22312,22643,1304952,8696.0,26351850.0
2006-01-02,23010,25399,22654,24359,2490109,9355.0,26351850.0
2006-01-03,24382,25755,24027,25730,1860753,9882.0,26351850.0
2006-01-04,26428,29505,25386,29505,1430802,11331.0,26351850.0
2006-01-05,33635,33635,27127,27790,8004493,10672.0,26351850.0
2006-01-06,27447,27447,24701,26074,2828879,10014.0,26351850.0
2006-01-09,26760,27116,24370,26074,1848609,10014.0,26351850.0
2006-01-10,25742,26428,25056,25388,1260432,9750.0,26351850.0
2006-01-11,25400,25400,23697,23672,2216910,9091.0,26351850.0
2006-01-12,23696,24713,23340,24359,1294599,9355.0,26351850.0
2006-01-13,24370,24701,23689,24015,739319,9223.0,26351850.0
2006-01-16,20584,20584,20584,20584,147103,7906.0,26351850.0
2006-01-17,20584,22998,20253,22643,6136848,8696.0,26351850.0
2006-01-18,22642,23684,20938,21271,3106392,8169.0,26351850.0
2006-01-19,21269,21625,20583,21271,1075339,8169.0,26351850.0
2006-01-20,21625,23328,21269,21957,1870821,8433.0,26351850.0
2006-01-23,21970,25076,18893,20241,7904478,7774.0,26351850.0
2006-01-24,21281,23010,20264,22986,6263104,8828.0,26351850.0
2006-01-25,24009,24365,21956,23330,3272740,8960.0,26351850.0
2006-01-26,23328,24365,22311,23330,1902738,8960.0,26351850.0
2006-01-27,23010,25069,22323,24359,3009237,9355.0,26351850.0
2006-01-31,24712,27813,24381,27790,5139857,10672.0,26351850.0
2006-02-01,27800,31232,26758,27446,6696095,10541.0,26351850.0
2006-02-02,28132,29860,26759,28132,2144526,10804.0,26351850.0
2006-02-03,28817,32249,27444,32249,4167428,12385.0,26351850.0
2006-02-06,37052,37052,32247,37052,2259830,14230.0,26351850.0
2006-02-07,39796,42542,39115,42542,3276515,16338.0,26351850.0
2006-02-08,44599,48717,44599,48717,4169720,18710.0,26351850.0
2006-02-09,54576,54907,43924,49060,10983838,18842.0,26351850.0
2006-02-10,48729,56279,45653,49746,6305555,19105.0,26351850.0
2006-02-13,49759,52835,45285,46658,3697166,17919.0,26351850.0
2006-02-14,48029,53520,45639,53520,5559640,20554.0,26351850.0
2006-02-15,57309,61427,48031,48031,9146712,18446.0,26351850.0
2006-02-16,40850,40850,40850,40827,230503,15679.0,26351850.0
2006-02-17,39794,46658,39468,46658,8157424,17919.0,26351850.0
2006-02-20,48031,51462,45971,46658,2754905,17919.0,26351850.0
2006-02-21,45971,50090,43582,48031,2805089,18446.0,26351850.0
2006-02-22,51131,51131,45970,47345,1308349,18183.0,26351850.0
2006-02-23,46659,47701,40481,40483,7404954,15548.0,26351850.0
2006-02-24,40164,41537,35004,39454,4702399,15152.0,26351850.0
2006-02-27,41167,45285,39113,45287,3070143,17392.0,26351850.0
2006-02-28,49760,51819,40481,44600,8946480,17129.0,26351850.0
2006-03-02,45653,47356,44280,44943,1996412,17260.0,26351850.0
2006-03-03,45972,46328,42210,44600,1025708,17129.0,26351850.0
2006-03-06,42541,44269,41168,41856,1505395,16075.0,26351850.0
2006-03-07,41182,41868,39478,40140,1441637,15416.0,26351850.0
2006-03-08,39114,45286,38427,41856,1769986,16075.0,26351850.0
2006-03-09,40151,42896,39469,40483,1259482,15548.0,26351850.0
2006-03-10,41537,41867,39808,40827,872198,15679.0,26351850.0
2006-03-13,41855,41855,39796,41169,627520,15811.0,26351850.0
2006-03-14,41520,41851,35679,37738,2450502,14494.0,26351850.0
2006-03-15,37750,39809,36733,38081,1401352,14625.0,26351850.0
2006-03-16,38424,38780,32933,34308,2127052,13176.0,26351850.0
2006-03-17,34320,34320,29516,29848,4031652,11463.0,26351850.0
2006-03-20,29857,34306,29857,34308,2203606,14906.0,29812719.0
2006-03-21,35000,36372,31232,32249,2829904,14012.0,29812719.0
2006-03-22,31918,32249,29859,30190,2984013,13118.0,29812719.0
2006-03-23,30190,30876,25741,27446,3582165,11925.0,29812719.0
2006-03-24,27444,27444,27444,27446,0,11925.0,29812719.0
2006-03-27,27444,27444,27444,27446,0,,
2006-03-28,27444,27444,27444,27446,0,,
2006-03-29,27444,27444,27444,27446,0,,
2006-03-30,27444,27444,27444,27446,0,,
2006-03-31,27444,27444,27444,27446,0,,
2006-04-03,27444,27444,27444,27446,0,,
2006-04-04,27444,27444,27444,27446,0,,
2006-04-05,27444,27444,27444,27446,0,,
2006-04-06,27444,27444,27444,27446,0,,
2006-04-07,27444,27444,27444,27446,0,,
2006-04-10,27444,27444,27444,27446,0,,
2006-04-11,27444,27444,27444,27446,0,,
2006-04-12,27444,27444,27444,27446,0,,
2006-04-13,27444,27444,27444,27446,0,,
2006-04-14,27444,31563,27444,29886,594861,20143.0,3425721.0
2006-04-17,28974,29735,25411,25413,137369,17129.0,3425721.0
2006-04-18,23888,25361,21603,25363,247881,17094.0,3425721.0
2006-04-19,24398,26427,23687,23889,70589,16101.0,3425721.0
2006-04-20,22920,24829,22820,23889,81674,16101.0,3425721.0
2006-04-21,24118,24343,23126,23889,43797,16101.0,3425721.0
2006-04-24,23937,27444,23937,27446,195652,18499.0,3425721.0
2006-04-25,30240,31563,28717,31563,164156,21274.0,3425721.0
2006-04-26,34565,35477,30752,32783,200367,22096.0,3425721.0
2006-04-27,32777,33543,29325,29327,132086,19766.0,3425721.0
2006-04-28,28716,30494,26937,29785,98506,20075.0,3425721.0
2006-05-02,28619,30498,28619,29225,25951,19698.0,3425721.0
2006-05-03,29221,29987,26531,28311,90881,19081.0,3425721.0
2006-05-04,27700,29428,26938,27802,28792,18739.0,3425721.0
2006-05-08,27955,27955,26177,27700,41474,18670.0,3425721.0
2006-05-09,27192,28970,27137,27242,29701,18362.0,3425721.0
2006-05-10,27906,27906,24474,24650,53186,16615.0,3425721.0
2006-05-11,24648,25309,21346,24905,48970,16786.0,3425721.0
2006-05-12,24905,28312,24905,26430,34833,17814.0,3425721.0
2006-05-15,26479,26885,24776,26887,24021,18122.0,3425721.0
2006-05-16,27293,28410,25920,28412,27368,19150.0,3425721.0
2006-05-17,27747,32577,25663,31767,59261,21411.0,3425721.0
2006-05-18,32021,34716,28619,32021,59905,21582.0,3425721.0
2006-05-19,33291,33291,30546,31563,18949,21274.0,3425721.0
2006-05-22,31515,34055,30753,31004,37826,20897.0,3425721.0
2006-05-23,30548,31515,28974,29631,20995,19972.0,3425721.0
2006-05-24,29475,29475,25232,26837,49364,18088.0,3425721.0
2006-05-25,26023,30752,23688,24650,32167,16615.0,3425721.0
2006-05-26,23177,26839,23177,24650,25861,16615.0,3425721.0
2006-05-29,25516,27295,25466,26430,20683,17814.0,3425721.0
2006-05-30,26939,27701,25567,25667,9153,17300.0,3425721.0
2006-06-01,25207,26835,23429,25820,25238,17403.0,3425721.0
2006-06-02,24549,25921,23937,25287,7268,17043.0,3425721.0
2006-06-05,24522,25408,22463,24854,8941,16752.0,3425721.0
2006-06-07,21903,24854,21703,22109,21427,14902.0,3425721.0
2006-06-08,20837,22871,19109,20864,24896,14063.0,3425721.0
2006-06-09,22565,22565,17790,21805,17724,14696.0,3425721.0
2006-06-12,21348,22771,21348,21856,8927,14731.0,3425721.0
2006-06-13,21801,21801,19973,20534,16530,13840.0,3425721.0
2006-06-14,21196,21196,19412,20331,5725,13703.0,3425721.0
2006-06-15,19875,21854,19825,20814,11750,14028.0,3425721.0
2006-06-16,20786,20786,20180,20711,12300,13960.0,3425721.0
2006-06-19,20329,20785,19948,20331,13024,13703.0,3425721.0
2006-06-20,19823,20735,19643,20356,14332,13720.0,3425721.0
2006-06-21,20480,22875,20075,20661,11994,13926.0,3425721.0
2006-06-22,20661,20661,20661,20661,0,13926.0,3425721.0
2006-06-23,20328,20328,18625,19517,27294,13155.0,3425721.0
2006-06-26,19188,20330,19163,20000,7680,13480.0,3425721.0
2006-06-27,19335,20327,18293,18806,15415,12675.0,3425721.0
2006-06-28,18804,18804,18804,18806,0,12675.0,3425721.0
2006-06-29,19238,19238,16112,18273,14082,12315.0,3425721.0
2006-06-30,18195,19823,17789,18551,11740,12504.0,3425721.0
2006-07-03,19315,20282,18298,19060,10311,12846.0,3425721.0
2006-07-04,18654,19315,17817,19060,4087,12846.0,3425721.0
2006-07-05,18806,21852,17328,21702,76465,14628.0,3425721.0
2006-07-06,21704,21704,19620,20483,10739,13806.0,3425721.0
2006-07-07,20787,20787,18322,20076,25782,13532.0,3425721.0
2006-07-10,21042,21192,18807,20788,91715,14011.0,3425721.0
2006-07-11,21675,21675,19410,19823,39781,13360.0,3425721.0
2006-07-12,19822,21090,19767,20280,106828,13669.0,3425721.0
2006-07-13,21347,21347,19363,19669,65911,13258.0,3425721.0
2006-07-14,18294,19311,16721,16721,79831,11271.0,3425721.0
2006-07-18,15929,17176,14231,14231,44255,9592.0,3425721.0
2006-07-19,14155,14180,12096,12096,46272,8153.0,3425721.0
2006-07-20,11685,12702,10493,11792,117257,7948.0,3425721.0
2006-07-21,11795,12226,10978,12096,43833,8153.0,3425721.0
2006-07-24,13112,13137,11208,11360,32447,7656.0,3425721.0
2006-07-25,11689,11689,10421,10597,40921,7143.0,3425721.0
2006-07-26,10595,12173,10419,12173,65732,8205.0,3425721.0
2006-07-27,13975,13975,13975,13977,3206,9421.0,3425721.0
2006-07-28,15705,16061,14307,16061,102017,11604.0,3672091.0
2006-07-31,15347,17737,15347,15985,25744,11549.0,3672091.0
2006-08-01,15499,15499,13596,13596,42928,9823.0,3672091.0
2006-08-02,11944,14971,11944,12706,72216,9180.0,3672091.0
2006-08-03,12296,13213,12296,12859,21660,9290.0,3672091.0
2006-08-04,12631,13493,11714,12706,52770,9180.0,3672091.0
2006-08-07,13288,13288,12246,12478,34749,9015.0,3672091.0
2006-08-08,12808,14331,10849,14333,76067,10355.0,3672091.0
2006-08-09,14334,16238,14284,14842,37097,10723.0,3672091.0
2006-08-10,15804,15804,13214,13520,24999,9768.0,3672091.0
2006-08-11,14176,14737,13164,14231,23978,10282.0,3672091.0
2006-08-14,14231,14231,14231,14231,0,10282.0,3672091.0
2006-08-16,16014,16039,14741,15247,37036,11016.0,3672091.0
2006-08-17,12959,12959,12959,12961,2550,9364.0,3672091.0
2006-08-18,11230,13033,11230,12503,188164,9033.0,3672091.0
2006-08-21,12201,14180,11590,11740,54090,10518.0,4553148.0
2006-08-22,11735,12476,11329,11461,86367,10267.0,4553148.0
2006-08-23,11485,11711,11460,11487,17158,10290.0,4553148.0
2006-08-24,11279,11660,11179,11436,22116,10245.0,4553148.0
2006-08-25,11414,11690,10728,11690,35036,10472.0,4553148.0
2006-08-28,11437,11638,11357,11588,15287,10381.0,4553148.0
2006-08-29,11437,11487,11182,11207,81074,10040.0,4553148.0
2006-08-30,11182,11513,10926,11232,48501,10062.0,4553148.0
2006-08-31,11487,11487,10926,11284,26138,10108.0,4553148.0
2006-09-01,11437,11437,10926,11284,8090,10108.0,4553148.0
2006-09-04,10902,11589,10902,11335,69413,10154.0,4553148.0
2006-09-05,11159,12046,11084,12046,26305,10791.0,4553148.0
2006-09-06,12171,12957,12171,12859,53462,11519.0,4553148.0
2006-09-07,13163,13213,12246,12834,19028,11497.0,4553148.0
2006-09-08,12778,12958,12222,12910,29173,11565.0,4553148.0
2006-09-11,12300,12811,12250,12706,31082,11383.0,4553148.0
2006-09-12,12580,12580,11843,11995,21981,10745.0,4553148.0
2006-09-13,12198,12679,11461,12198,18011,10928.0,4553148.0
2006-09-14,12424,12424,11688,11995,11653,10745.0,4553148.0
2006-09-15,11941,12422,11686,11843,14380,10609.0,4553148.0
2006-09-18,11865,11940,11434,11792,30651,10563.0,4553148.0
2006-09-19,11689,12095,11183,11639,18768,10427.0,4553148.0
2006-09-20,11638,11943,11182,11309,8803,10131.0,4553148.0
2006-09-21,11635,12932,11329,12859,59211,11519.0,4553148.0
2006-09-22,12454,12910,12094,12249,9214,10973.0,4553148.0
2006-09-25,12602,12602,12196,12453,8439,11155.0,4553148.0
2006-09-26,12453,12554,11687,12275,18074,10996.0,4553148.0
2006-09-27,12501,12501,11635,11817,12330,10586.0,4553148.0
2006-09-28,11685,11940,11329,11792,20018,10563.0,4553148.0
2006-09-29,12146,12146,11379,11792,9316,10563.0,4553148.0
2006-10-02,11636,13109,11636,12503,33699,11201.0,4553148.0
2006-10-04,12932,12932,12371,12809,25884,11474.0,4553148.0
2006-10-09,12962,12962,10902,10979,26716,9835.0,4553148.0
2006-10-10,10975,12148,10975,11894,9348,10654.0,4553148.0
2006-10-11,12149,13672,12149,13672,151750,12248.0,4553148.0
2006-10-12,14640,14640,13267,13444,95611,12043.0,4553148.0
2006-10-13,12961,14079,12961,13494,30657,12089.0,4553148.0
2006-10-16,13978,15502,13573,15502,149137,13887.0,4553148.0
2006-10-17,15907,15907,14334,15502,81887,13887.0,4553148.0
2006-10-18,15144,15474,14508,15451,25660,13842.0,4553148.0
2006-10-19,15450,15961,14589,15095,44110,13523.0,4553148.0
2006-10-20,15447,15447,12832,12834,42179,11497.0,4553148.0
2006-10-23,13038,14486,12201,13088,34074,11724.0,4553148.0
2006-10-24,13061,13647,12529,13368,13824,11975.0,4553148.0
2006-10-25,13931,13931,12779,12961,10734,11611.0,4553148.0
2006-10-26,12504,13416,11688,13418,15762,12020.0,4553148.0
2006-10-27,13167,13167,12044,12758,27940,11428.0,4553148.0
2006-10-30,12251,12607,11690,12096,22813,10836.0,4553148.0
2006-10-31,11965,12171,11434,11767,25764,10541.0,4553148.0
2006-11-01,13032,13032,12041,12453,24765,11155.0,4553148.0
2006-11-02,13166,13166,12199,12655,16101,11337.0,4553148.0
2006-11-03,12246,13133,12246,12453,4908,11155.0,4553148.0
2006-11-06,12173,12809,11917,11944,10184,10700.0,4553148.0
2006-11-07,11635,12171,11434,11436,12400,10245.0,4553148.0
2006-11-08,11840,12476,11329,11792,4255,10563.0,4553148.0
2006-11-09,11513,12149,10726,11232,13236,10062.0,4553148.0
2006-11-10,11282,11488,10571,10953,39985,9812.0,4553148.0
2006-11-13,10723,11559,10367,10369,23047,9288.0,4553148.0
2006-11-14,10873,10898,10112,10369,23247,9288.0,4553148.0
2006-11-15,10066,10622,9660,10293,39055,9220.0,4553148.0
2006-11-16,10519,11686,10288,11055,35713,9903.0,4553148.0
2006-11-17,10776,11538,10215,10521,36808,9425.0,4553148.0
2006-11-20,10849,10849,9732,9784,20382,8765.0,4553148.0
2006-11-21,9402,10144,9402,9810,18592,8788.0,4553148.0
2006-11-22,10017,10017,8359,8361,150872,7490.0,4553148.0
2006-11-23,8362,8362,7826,7878,55183,7057.0,4553148.0
2006-11-24,7847,8383,7847,7929,43897,7103.0,4553148.0
2006-11-27,7823,8129,7648,7980,20772,7148.0,4553148.0
2006-11-28,7775,8006,7520,7777,59174,6966.0,4553148.0
2006-11-29,7395,7726,6634,6709,157707,6010.0,4553148.0
2006-11-30,6350,6731,5894,6556,153725,5874.0,4553148.0
2006-12-01,6608,6733,6377,6658,46757,5965.0,4553148.0
2006-12-04,6608,6608,5971,6404,107228,5737.0,4553148.0
