와이제이엠게임즈(193250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-21,5800,6080,5620,5710,2787781,258401.0,45254095.0
2016-09-22,5790,6140,5710,5860,3109389,265189.0,45254095.0
2016-09-23,5840,6010,5600,5760,1353481,260664.0,45254095.0
2016-09-26,5710,5890,5670,5680,668041,257043.0,45254095.0
2016-09-27,5670,5950,5620,5700,792839,257948.0,45254095.0
2016-09-28,5770,6200,5710,6100,2179862,276050.0,45254095.0
2016-09-29,6040,6180,5700,5780,1084248,261569.0,45254095.0
2016-09-30,5800,5870,5430,5510,897127,249350.0,45254095.0
2016-10-04,5520,5720,5520,5520,408628,249803.0,45254095.0
2016-10-05,5570,5720,5410,5410,578890,244825.0,45254095.0
2016-10-06,5390,5570,5250,5270,447248,238489.0,45254095.0
2016-10-07,5290,5400,5100,5100,429071,230796.0,45254095.0
2016-10-10,5200,5900,5200,5630,3060314,254781.0,45254095.0
2016-10-11,5600,5660,5350,5380,661493,243467.0,45254095.0
2016-10-12,5320,5500,5240,5330,382648,241204.0,45254095.0
2016-10-13,5410,5470,5260,5260,222694,238037.0,45254095.0
2016-10-14,5260,5550,5170,5340,465462,241657.0,45254095.0
2016-10-17,5380,5380,5200,5270,194936,238489.0,45254095.0
2016-10-18,5310,5480,5210,5210,330863,235774.0,45254095.0
2016-10-19,5210,5280,5110,5130,340939,232154.0,45254095.0
2016-10-20,5160,5200,4980,4980,277954,225365.0,45254095.0
2016-10-21,5000,5050,4870,4930,244993,223103.0,45254095.0
2016-10-24,4925,5060,4700,4700,241536,212694.0,45254095.0
2016-10-25,4650,4795,4605,4750,343257,214957.0,45254095.0
2016-10-26,4700,5160,4670,4810,528924,217672.0,45254095.0
2016-10-27,4775,4945,4765,4825,186373,218351.0,45254095.0
2016-10-28,4780,4865,4630,4635,190763,209753.0,45254095.0
2016-10-31,4550,4750,4440,4440,281920,200928.0,45254095.0
2016-11-01,4300,4680,4300,4430,290443,200476.0,45254095.0
2016-11-02,4435,4500,4150,4150,230135,187804.0,45254095.0
2016-11-03,4105,4380,4105,4210,182915,190520.0,45254095.0
2016-11-04,4210,4320,4210,4245,78165,192104.0,45254095.0
2016-11-07,4260,4450,4260,4350,189060,196855.0,45254095.0
2016-11-08,4400,4440,4280,4280,95272,193688.0,45254095.0
2016-11-09,4335,4350,3550,4060,452651,183732.0,45254095.0
2016-11-10,4145,4245,4090,4095,260874,185316.0,45254095.0
2016-11-11,4095,4350,4065,4255,197986,192556.0,45254095.0
2016-11-14,4255,4680,4230,4525,392898,204775.0,45254095.0
2016-11-15,4445,4520,4385,4440,145437,200928.0,45254095.0
2016-11-16,4450,4545,4435,4485,111909,202965.0,45254095.0
2016-11-17,4490,4515,4350,4380,168743,198213.0,45254095.0
2016-11-18,4380,5060,4230,4500,1515879,203643.0,45254095.0
2016-11-21,4510,4585,4335,4335,214018,196177.0,45254095.0
2016-11-22,4300,4445,4300,4330,138039,195950.0,45254095.0
2016-11-23,4300,4345,4050,4095,240111,185316.0,45254095.0
2016-11-24,4030,4195,3940,4055,119877,183505.0,45254095.0
2016-11-25,4035,4185,4035,4070,113091,184184.0,45254095.0
2016-11-28,4070,4245,4025,4095,241231,185316.0,45254095.0
2016-11-29,4055,4190,4050,4100,107380,185542.0,45254095.0
2016-11-30,4110,4440,4110,4265,283620,193009.0,45254095.0
2016-12-01,4250,4350,4205,4225,130694,191199.0,45254095.0
2016-12-02,4225,4600,4165,4280,374101,193688.0,45254095.0
2016-12-05,4275,4275,4090,4100,195480,185542.0,45254095.0
2016-12-06,4050,4205,4050,4130,130815,186899.0,45254095.0
2016-12-07,4135,4280,4075,4250,163541,192330.0,45254095.0
2016-12-08,4250,4370,4205,4255,142311,192556.0,45254095.0
2016-12-09,4275,4275,4140,4195,153895,189841.0,45254095.0
2016-12-12,4205,4325,4170,4320,273067,195498.0,45254095.0
2016-12-13,4495,4525,4330,4340,362931,196403.0,45254095.0
2016-12-14,4360,4385,4260,4280,132508,193688.0,45254095.0
2016-12-15,4280,4465,4220,4365,324137,197534.0,45254095.0
2016-12-16,4450,4965,4400,4535,3099982,205227.0,45254095.0
2016-12-19,4565,5390,4540,5070,5029357,229438.0,45254095.0
2016-12-20,5000,5160,4950,5020,1327046,227176.0,45254095.0
2016-12-21,5240,5880,5140,5400,9074883,244372.0,45254095.0
2016-12-22,5350,5460,5130,5200,1662061,235321.0,45254095.0
2016-12-23,5200,5620,5140,5400,2629787,244372.0,45254095.0
2016-12-26,5220,5430,4925,4990,1098227,225818.0,45254095.0
2016-12-27,5000,5200,4965,5140,709807,232606.0,45254095.0
2016-12-28,5110,5140,4820,4850,902139,219482.0,45254095.0
2016-12-29,4855,5040,4840,4910,551557,222198.0,45254095.0
2017-01-02,4830,5210,4830,5200,667112,235321.0,45254095.0
2017-01-03,5190,5430,5160,5310,1131537,240299.0,45254095.0
2017-01-04,5330,5350,5090,5150,513755,233059.0,45254095.0
2017-01-05,5200,5490,5170,5400,1699117,244372.0,45254095.0
2017-01-06,5390,5450,5220,5230,713224,236679.0,45254095.0
2017-01-09,5230,5300,5040,5120,508728,231701.0,45254095.0
2017-01-10,5120,5350,5100,5140,716944,232606.0,45254095.0
2017-01-11,5160,5350,5120,5340,541544,241657.0,45254095.0
2017-01-12,5300,5310,5160,5190,387272,234869.0,45254095.0
2017-01-13,5230,5310,5100,5120,401064,231701.0,45254095.0
2017-01-16,5070,5470,5060,5370,1087495,243014.0,45254095.0
2017-01-17,5450,5810,5190,5210,3968118,235774.0,45254095.0
2017-01-18,5380,5480,5210,5430,956149,245730.0,45254095.0
2017-01-19,5580,5700,5420,5450,1518795,246635.0,45254095.0
2017-01-20,5450,5980,5450,5970,4965369,270167.0,45254095.0
2017-01-23,5870,5930,5720,5790,1448529,262021.0,45254095.0
2017-01-24,6030,6140,5770,5800,3280389,262474.0,45254095.0
2017-01-25,5800,5950,5540,5600,1415698,253423.0,45254095.0
2017-01-26,5600,5800,5540,5610,872229,253875.0,45254095.0
2017-01-31,5610,6760,5610,6240,14951966,282386.0,45254095.0
2017-02-01,6460,6680,6200,6370,5356195,288269.0,45254095.0
2017-02-02,6210,6290,5990,6140,2009860,277860.0,45254095.0
2017-02-03,6140,6720,4935,5090,9337601,230343.0,45254095.0
2017-02-06,5400,5800,5260,5410,5454659,244825.0,45254095.0
2017-02-07,5480,5590,5190,5360,2022679,242562.0,45254095.0
2017-02-08,5310,5420,5080,5170,1323861,233964.0,45254095.0
2017-02-09,5210,5560,5120,5230,2625386,236679.0,45254095.0
2017-02-10,5240,5380,5190,5230,861110,236679.0,45254095.0
2017-02-13,5300,5430,5200,5310,1039633,240299.0,45254095.0
2017-02-14,5360,5410,5200,5200,656972,235321.0,45254095.0
2017-02-15,5210,5290,5190,5200,578935,235321.0,45254095.0
2017-02-16,5230,5250,5020,5070,637319,229438.0,45254095.0
2017-02-17,5070,5070,4880,4950,596186,224008.0,45254095.0
2017-02-20,5070,5280,5030,5150,1169837,233059.0,45254095.0
2017-02-21,5190,5190,5080,5130,410689,232154.0,45254095.0
2017-02-22,5110,5310,5080,5230,850080,236679.0,45254095.0
2017-02-23,5170,5670,5140,5400,2969020,244372.0,45254095.0
2017-02-24,5440,5720,5420,5530,2446544,250255.0,45254095.0
2017-02-27,5590,5690,5410,5660,1364604,256138.0,45254095.0
2017-02-28,5860,5860,5530,5530,1468670,250255.0,45254095.0
2017-03-02,5580,5590,5280,5330,790699,241204.0,45254095.0
2017-03-03,5240,5320,5070,5320,715713,240752.0,45254095.0
2017-03-06,5350,5390,5230,5240,424602,237131.0,45254095.0
2017-03-07,5220,5290,5070,5270,477940,238489.0,45254095.0
2017-03-08,5260,5420,5220,5420,544298,245277.0,45254095.0
2017-03-09,5460,5470,5140,5200,575805,235321.0,45254095.0
2017-03-10,5200,5390,5020,5270,665964,238489.0,45254095.0
2017-03-13,5340,5620,5340,5480,1615442,247992.0,45254095.0
2017-03-14,5640,5790,5430,5510,1915347,249350.0,45254095.0
2017-03-15,5570,5600,5380,5500,658401,248898.0,45254095.0
2017-03-16,5560,5770,5500,5770,1885001,261116.0,45254095.0
2017-03-17,5930,5950,5410,5450,1776472,246635.0,45254095.0
2017-03-20,5470,5520,5180,5270,795620,238489.0,45254095.0
2017-03-21,5300,5550,5270,5400,1332176,244372.0,45254095.0
2017-03-22,5320,5400,5230,5230,642672,236679.0,45254095.0
2017-03-23,5270,6790,5140,6790,24189566,307275.0,45254095.0
2017-03-24,6810,8200,6560,7380,32878789,333975.0,45254095.0
2017-03-27,7470,7940,7050,7400,12499305,334880.0,45254095.0
2017-03-28,7290,7560,7180,7410,5060969,335333.0,45254095.0
2017-03-29,7350,7440,6830,6950,4856189,314516.0,45254095.0
2017-03-30,6950,7340,6850,7110,4809089,321757.0,45254095.0
2017-03-31,7210,7420,7100,7170,3877199,324472.0,45254095.0
2017-04-03,7250,7930,7150,7450,12234797,337143.0,45254095.0
2017-04-04,7530,7690,7250,7470,4828376,338048.0,45254095.0
2017-04-05,7450,7880,7450,7620,6556632,344836.0,45254095.0
2017-04-06,7620,7700,7220,7340,2628359,332165.0,45254095.0
2017-04-07,7380,7950,7350,7680,6085282,347551.0,45254095.0
2017-04-10,7640,7750,7300,7510,1598021,339858.0,45254095.0
2017-04-11,7470,7560,7020,7080,1982513,320399.0,45254095.0
2017-04-12,7020,7140,6640,6730,2335886,304560.0,45254095.0
2017-04-13,6780,7070,6630,6630,1994187,302073.0,45561595.0
2017-04-14,6540,6960,6410,6650,2240637,302985.0,45561595.0
2017-04-17,6720,6930,6670,6700,1276772,305263.0,45561595.0
2017-04-18,6740,7320,6660,6940,4881405,316197.0,45561595.0
2017-04-19,7030,7250,6870,7190,3392919,327588.0,45561595.0
2017-04-20,7190,7270,7080,7200,1338047,328043.0,45561595.0
2017-04-21,7230,7250,6960,6980,1602860,318543.0,45636595.0
2017-04-24,6870,6890,6200,6230,2623433,284316.0,45636595.0
2017-04-25,6160,6410,6130,6350,1687909,289792.0,45636595.0
2017-04-26,6360,6370,6150,6170,1000526,281578.0,45636595.0
2017-04-27,6190,6240,4350,4695,30095153,214264.0,45636595.0
2017-04-28,4605,4700,4205,4470,16685101,203996.0,45636595.0
2017-05-02,4505,4840,4450,4525,18421132,206506.0,45636595.0
2017-05-04,4630,4735,4465,4510,5695122,205821.0,45636595.0
2017-05-08,4595,4705,4470,4665,5542536,212895.0,45636595.0
2017-05-10,4610,4700,4455,4665,5638526,212895.0,45636595.0
2017-05-11,4920,4980,4665,4735,11885959,216089.0,45636595.0
2017-05-12,4635,4700,4450,4465,5368554,203767.0,45636595.0
2017-05-15,4455,4640,4445,4445,3286909,202855.0,45636595.0
2017-05-16,4435,4480,4200,4200,3569630,191674.0,45636595.0
2017-05-17,4195,4245,4090,4090,2613983,186654.0,45636595.0
2017-05-18,4035,4220,4030,4105,2574201,187338.0,45636595.0
2017-05-19,4110,4210,4090,4205,2007244,191902.0,45636595.0
2017-05-22,4210,4805,4135,4550,17858532,207647.0,45636595.0
2017-05-23,4530,4590,4350,4360,3436978,198976.0,45636595.0
2017-05-24,4415,4480,4310,4310,2652683,196694.0,45636595.0
2017-05-25,4280,4360,4160,4175,2530912,190533.0,45636595.0
2017-05-26,4195,4265,4170,4175,1396649,190533.0,45636595.0
2017-05-29,4175,4230,4110,4110,1065758,187566.0,45636595.0
2017-05-30,4110,4245,4050,4200,1823151,191674.0,45636595.0
2017-05-31,4210,4225,4110,4115,978531,187795.0,45636595.0
2017-06-01,4120,4175,4080,4130,935982,188479.0,45636595.0
2017-06-02,4145,4160,4085,4100,777854,187110.0,45636595.0
2017-06-05,4100,4155,4035,4040,1003565,184372.0,45636595.0
2017-06-07,4025,4110,3970,4080,1005066,186197.0,45636595.0
2017-06-08,4070,4080,3980,4030,1031036,183915.0,45636595.0
2017-06-09,4005,4065,3960,3985,1599205,181862.0,45636595.0
2017-06-12,4000,4055,3975,3985,753853,181862.0,45636595.0
2017-06-13,4000,4150,3980,4040,1529485,184372.0,45636595.0
2017-06-14,4060,4070,4010,4030,659108,183915.0,45636595.0
2017-06-15,4060,4060,3975,3995,778865,182318.0,45636595.0
2017-06-16,4000,4125,3990,4065,1188094,185513.0,45636595.0
2017-06-19,4085,4165,4050,4060,930343,185285.0,45636595.0
2017-06-20,4070,4080,4000,4005,764427,182775.0,45636595.0
2017-06-21,4010,4080,3985,4000,903901,182546.0,45636595.0
2017-06-22,3990,4020,3790,3800,1463241,173419.0,45636595.0
2017-06-23,3800,3885,3725,3820,784488,174332.0,45636595.0
2017-06-26,3875,3880,3700,3715,753855,169540.0,45636595.0
2017-06-27,3710,3740,3605,3670,1023733,167486.0,45636595.0
2017-06-28,3620,3780,3585,3605,1172770,164520.0,45636595.0
2017-06-29,3635,3720,3580,3665,671809,167258.0,45636595.0
2017-06-30,3695,3695,3620,3635,340678,165889.0,45636595.0
2017-07-03,3635,3675,3605,3605,483980,164520.0,45636595.0
2017-07-04,3620,3650,3445,3480,1065992,158815.0,45636595.0
2017-07-05,3470,3505,3420,3440,703454,156990.0,45636595.0
2017-07-06,3495,3835,3475,3575,5972332,163151.0,45636595.0
2017-07-07,3580,3605,3475,3475,1248739,158587.0,45636595.0
2017-07-10,3500,3500,3310,3310,1098894,151057.0,45636595.0
2017-07-11,3300,3355,3170,3220,1145292,146950.0,45636595.0
2017-07-12,3235,3350,3160,3190,827904,145581.0,45636595.0
2017-07-13,3220,3250,3175,3190,392910,145581.0,45636595.0
2017-07-14,3185,3235,3115,3125,577846,142614.0,45636595.0
2017-07-17,3125,3265,3125,3200,596168,146037.0,45636595.0
2017-07-18,3200,3395,3190,3350,942010,152883.0,45636595.0
2017-07-19,3365,3390,3325,3345,484242,152654.0,45636595.0
2017-07-20,3330,3390,3305,3345,396013,152654.0,45636595.0
2017-07-21,3350,3525,3340,3380,1976738,154252.0,45636595.0
2017-07-24,3410,3485,3355,3355,850142,153111.0,45636595.0
2017-07-25,3310,3340,3200,3200,847119,146037.0,45636595.0
2017-07-26,3205,3235,3130,3160,486100,144212.0,45636595.0
2017-07-27,3145,3225,3120,3150,523665,143755.0,45636595.0
2017-07-28,3365,3520,3140,3140,2580773,143299.0,45636595.0
2017-07-31,3110,3130,3010,3010,696371,137366.0,45636595.0
2017-08-01,2980,3095,2980,3095,385988,141245.0,45636595.0
2017-08-02,3075,3175,3025,3025,745926,138051.0,45636595.0
2017-08-03,3065,3075,2950,2970,545957,135541.0,45636595.0
2017-08-04,2950,3000,2860,2890,1194073,131890.0,45636595.0
2017-08-07,2910,3070,2865,3035,1053435,138507.0,45636595.0
2017-08-08,3075,3110,2995,3015,371701,137594.0,45636595.0
2017-08-09,3015,3105,2945,2955,753405,134856.0,45636595.0
2017-08-10,2920,2975,2900,2910,439784,132802.0,45636595.0
2017-08-11,2850,2885,2745,2770,987377,126413.0,45636595.0
2017-08-14,2715,2805,2715,2720,605328,124132.0,45636595.0
2017-08-16,2705,2820,2705,2770,764271,126413.0,45636595.0
2017-08-17,2775,2915,2770,2830,865146,129152.0,45636595.0
2017-08-18,2825,2870,2750,2840,389590,129608.0,45636595.0
2017-08-21,2610,3110,2530,2905,2848059,132574.0,45636595.0
2017-08-22,2920,2930,2855,2870,545084,130977.0,45636595.0
2017-08-23,2895,2975,2865,2865,868051,130749.0,45636595.0
2017-08-24,2845,3000,2835,2930,1101929,133715.0,45636595.0
2017-08-25,2935,2970,2875,2875,578358,131205.0,45636595.0
2017-08-28,2900,2965,2880,2890,657511,131890.0,45636595.0
2017-08-29,2850,2890,2830,2875,330078,131205.0,45636595.0
2017-08-30,2880,2950,2860,2930,449574,133715.0,45636595.0
2017-08-31,2925,2990,2900,2910,599128,132802.0,45636595.0
2017-09-01,2910,2965,2890,2925,594504,133487.0,45636595.0
2017-09-04,2835,2875,2800,2835,544593,129380.0,45636595.0
2017-09-05,2845,2885,2720,2725,732932,124360.0,45636595.0
2017-09-06,2710,2780,2710,2710,275830,123675.0,45636595.0
2017-09-07,2720,2850,2720,2830,597210,129152.0,45636595.0
2017-09-08,2865,2865,2765,2770,313838,126413.0,45636595.0
2017-09-11,2745,3010,2745,2915,1521262,133031.0,45636595.0
2017-09-12,2915,2965,2875,2920,672529,133259.0,45636595.0
2017-09-13,2910,3070,2910,2950,1825392,134628.0,45636595.0
2017-09-14,2950,3045,2950,3025,933964,138051.0,45636595.0
2017-09-15,3035,3270,2965,3050,3822348,139192.0,45636595.0
2017-09-18,3050,3695,3050,3480,27106414,158815.0,45636595.0
2017-09-19,3530,3580,3350,3400,5337147,155164.0,45636595.0
2017-09-20,3460,3490,3345,3345,4982119,152654.0,45636595.0
2017-09-21,3380,3530,3180,3270,8145651,149232.0,45636595.0
2017-09-22,3230,3255,3045,3045,2523964,138963.0,45636595.0
2017-09-25,2950,3080,2700,2710,2579703,123675.0,45636595.0
2017-09-26,2590,2930,2590,2750,2248770,125501.0,45636595.0
2017-09-27,2750,2875,2720,2720,1155130,124132.0,45636595.0
2017-09-28,2740,2835,2685,2735,924778,124816.0,45636595.0
2017-09-29,2750,2805,2715,2715,745775,123903.0,45636595.0
2017-10-10,2750,2890,2750,2835,1522959,129380.0,45636595.0
2017-10-11,2835,3275,2835,3085,7392614,140789.0,45636595.0
2017-10-12,3160,3210,3040,3050,2029491,139192.0,45636595.0
2017-10-13,3110,3130,2945,3030,1497944,138279.0,45636595.0
2017-10-16,3045,3065,2950,3010,770549,137366.0,45636595.0
2017-10-17,3060,3280,3040,3160,6357398,144212.0,45636595.0
2017-10-18,3445,3445,3175,3230,4937381,147406.0,45636595.0
2017-10-19,3235,3265,3135,3265,1807111,149003.0,45636595.0
2017-10-20,3235,3260,3165,3200,971143,146037.0,45636595.0
2017-10-23,3260,3290,3200,3250,1448225,148319.0,45636595.0
2017-10-24,3255,3260,3165,3165,947669,144440.0,45636595.0
2017-10-25,3190,3190,3060,3080,870965,140561.0,45636595.0
2017-10-26,3100,3195,3060,3080,1114347,140561.0,45636595.0
2017-10-27,3085,3180,3075,3150,653211,143755.0,45636595.0
2017-10-30,3170,3180,3095,3125,423501,142614.0,45636595.0
2017-10-31,3100,3120,3045,3075,705966,140333.0,45636595.0
2017-11-01,3090,3170,3075,3145,1158204,143527.0,45636595.0
2017-11-02,3150,3155,3075,3080,642359,140561.0,45636595.0
2017-11-03,3090,3105,3005,3015,632448,137594.0,45636595.0
2017-11-06,3020,3070,2965,3045,575359,138963.0,45636595.0
2017-11-07,3050,3070,3000,3005,458452,137138.0,45636595.0
2017-11-08,3010,3040,2900,2910,910760,132802.0,45636595.0
2017-11-09,2890,2940,2890,2895,437218,132118.0,45636595.0
2017-11-10,2880,2920,2880,2910,353373,132802.0,45636595.0
2017-11-13,2910,2925,2840,2860,633207,130521.0,45636595.0
2017-11-14,2885,2905,2850,2865,554454,130749.0,45636595.0
2017-11-15,2855,2900,2770,2785,824057,127098.0,45636595.0
2017-11-16,2790,2935,2745,2895,752513,132118.0,45636595.0
2017-11-17,2900,3000,2845,2895,1146530,132118.0,45636595.0
2017-11-20,2905,3160,2905,3160,2747333,144212.0,45636595.0
2017-11-21,3185,3215,3085,3175,3601838,144896.0,45636595.0
2017-11-22,3240,3420,3160,3355,5522274,153111.0,45636595.0
2017-11-23,3360,3365,3230,3310,2104625,151057.0,45636595.0
2017-11-24,3310,3350,3150,3200,1712093,146037.0,45636595.0
2017-11-27,3180,3215,3105,3175,832898,144896.0,45636595.0
2017-11-28,3190,3270,3125,3180,1326730,145124.0,45636595.0
2017-11-29,3215,3250,3145,3230,1370700,147406.0,45636595.0
2017-11-30,3200,3235,3065,3075,999443,140333.0,45636595.0
2017-12-01,3055,3125,3050,3095,598907,141245.0,45636595.0
2017-12-04,3110,3110,2920,2975,1026478,135769.0,45636595.0
2017-12-05,2985,3030,2930,2990,588915,136453.0,45636595.0
2017-12-06,2980,3075,2920,2930,833056,133715.0,45636595.0
2017-12-07,2935,3000,2845,2895,735210,132118.0,45636595.0
2017-12-08,2880,2960,2845,2860,538059,130521.0,45636595.0
2017-12-11,2860,2975,2845,2905,434740,132574.0,45636595.0
2017-12-12,2920,3065,2920,3015,1027199,137594.0,45636595.0
2017-12-13,3050,3095,2995,3055,706930,139420.0,45636595.0
2017-12-14,3070,3145,3010,3100,659602,141473.0,45636595.0
2017-12-15,3075,3135,2990,3085,852023,140789.0,45636595.0
2017-12-18,3090,3235,3050,3105,1884822,141702.0,45636595.0
2017-12-19,3120,3270,3105,3235,2822328,147634.0,45636595.0
2017-12-20,3205,3295,3020,3055,1537924,139420.0,45636595.0
2017-12-21,3020,3055,2895,2995,1695892,136682.0,45636595.0
2017-12-22,2940,3015,2940,2965,656668,135313.0,45636595.0
2017-12-26,2965,3000,2865,2865,775988,130749.0,45636595.0
2017-12-27,2845,2940,2835,2940,465663,134172.0,45636595.0
2017-12-28,2950,3090,2920,3040,805713,138735.0,45636595.0
2018-01-02,3050,3115,3000,3085,715900,140789.0,45636595.0
2018-01-03,3085,3160,3080,3130,873739,142843.0,45636595.0
2018-01-04,3190,3190,3080,3135,984646,143071.0,45636595.0
2018-01-05,3185,3240,3105,3110,1375941,141930.0,45636595.0
2018-01-08,3130,3135,3050,3070,708450,140104.0,45636595.0
2018-01-09,3075,3385,3050,3385,5629055,154480.0,45636595.0
2018-01-10,3505,3650,3285,3320,9463503,151513.0,45636595.0
2018-01-11,3285,3285,3140,3150,2402046,143755.0,45636595.0
2018-01-12,3150,3260,3085,3150,2135166,143755.0,45636595.0
2018-01-15,3140,3315,3140,3270,2155585,149232.0,45636595.0
2018-01-16,3275,3330,3195,3215,1167685,146722.0,45636595.0
2018-01-17,3215,3260,3135,3180,903594,145124.0,45636595.0
2018-01-18,3190,3330,3190,3260,1612263,148775.0,45636595.0
2018-01-19,3305,3545,3285,3545,5406716,161782.0,45636595.0
2018-01-22,3540,3925,3430,3845,11896421,175473.0,45636595.0
2018-01-23,3840,3890,3670,3780,4955811,172506.0,45636595.0
2018-01-24,3720,3735,3620,3655,3357430,166802.0,45636595.0
2018-01-25,3625,3690,3550,3685,2368466,168171.0,45636595.0
2018-01-26,3650,3860,3620,3860,3819611,176157.0,45636595.0
2018-01-29,3845,3950,3780,3815,3040427,174104.0,45636595.0
2018-01-30,3815,3945,3735,3735,2063674,170453.0,45636595.0
2018-01-31,3715,3730,3550,3585,2245152,163607.0,45636595.0
2018-02-01,3585,3675,3545,3570,1276748,162923.0,45636595.0
2018-02-02,3610,3630,3380,3380,1995397,154252.0,45636595.0
2018-02-05,3250,3350,3215,3240,1176139,147863.0,45636595.0
2018-02-06,3085,3240,3005,3205,1994313,146265.0,45636595.0
2018-02-07,3270,3310,3095,3095,1364319,141245.0,45636595.0
2018-02-08,3105,3190,3090,3140,660556,143299.0,45636595.0
2018-02-09,3010,3100,3010,3075,936919,140333.0,45636595.0
2018-02-12,3100,3130,3040,3050,600480,139192.0,45636595.0
2018-02-13,3080,3195,3040,3040,641448,138735.0,45636595.0
2018-02-14,3070,3145,3055,3130,500830,142843.0,45636595.0
2018-02-19,3140,3230,3105,3200,605330,146037.0,45636595.0
2018-02-20,3180,3250,3155,3165,593510,144440.0,45636595.0
2018-02-21,3165,3290,3155,3240,776379,147863.0,45636595.0
2018-02-22,3225,3320,3220,3250,832877,148319.0,45636595.0
2018-02-23,3150,3205,3090,3200,1186647,146037.0,45636595.0
2018-02-26,3270,3290,3150,3155,788197,143983.0,45636595.0
2018-02-27,3155,3450,3130,3330,4073985,151970.0,45636595.0
2018-02-28,3360,3545,3350,3480,4494941,158815.0,45636595.0
2018-03-02,3420,3435,3300,3330,1354015,151970.0,45636595.0
2018-03-05,3330,3350,3190,3210,1189208,146493.0,45636595.0
2018-03-06,3310,3340,3150,3195,1237697,145809.0,45636595.0
2018-03-07,3195,3255,3050,3060,1450360,139648.0,45636595.0
2018-03-08,3100,3105,3025,3065,651256,139876.0,45636595.0
2018-03-09,3065,3175,3065,3175,675885,144896.0,45636595.0
2018-03-12,3225,3245,3150,3185,684027,145353.0,45636595.0
2018-03-13,3185,3220,3145,3205,457421,146265.0,45636595.0
2018-03-14,3195,3225,3170,3185,321511,145353.0,45636595.0
2018-03-15,3170,3190,3120,3180,460704,145124.0,45636595.0
2018-03-16,3185,3185,3105,3105,553844,141702.0,45636595.0
2018-03-19,3105,3130,3065,3105,604989,141702.0,45636595.0
2018-03-20,3050,3125,3050,3070,575218,140104.0,45636595.0
2018-03-21,3085,3085,3040,3040,701894,138735.0,45636595.0
2018-03-22,2990,3020,2745,2905,3382560,132574.0,45636595.0
2018-03-23,2810,2890,2685,2690,1324265,122762.0,45636595.0
2018-03-26,2690,2775,2650,2720,719999,124132.0,45636595.0
2018-03-27,2735,2870,2735,2870,644649,130977.0,45636595.0
2018-03-28,2875,2875,2770,2790,425970,127326.0,45636595.0
2018-03-29,2840,2850,2790,2825,244074,128923.0,45636595.0
2018-03-30,2835,2950,2810,2895,678684,132118.0,45636595.0
2018-04-02,2915,2920,2840,2855,345182,130292.0,45636595.0
2018-04-03,2810,2875,2795,2870,252200,130977.0,45636595.0
2018-04-04,2870,2900,2770,2780,521935,126870.0,45636595.0
2018-04-05,2755,2795,2740,2770,387752,126413.0,45636595.0
2018-04-06,2750,2765,2700,2710,452338,123675.0,45636595.0
2018-04-09,2710,2870,2710,2800,657280,127782.0,45636595.0
2018-04-10,2815,2880,2760,2820,694093,128695.0,45636595.0
2018-04-11,2855,2990,2810,2960,1047361,135084.0,45636595.0
2018-04-12,2995,3050,2920,2945,709162,134400.0,45636595.0
2018-04-13,2950,2995,2930,2995,487796,136682.0,45636595.0
2018-04-16,3010,3070,2950,3010,594386,137366.0,45636595.0
2018-04-17,3030,3030,2935,3010,439804,137366.0,45636595.0
2018-04-18,3015,3070,2990,3045,482708,138963.0,45636595.0
2018-04-19,3080,3165,3020,3020,1373184,137823.0,45636595.0
2018-04-20,3030,3035,2915,2925,665549,133487.0,45636595.0
2018-04-23,2925,2925,2800,2810,790828,128239.0,45636595.0
2018-04-24,2810,2890,2810,2825,450921,128923.0,45636595.0
2018-04-25,2820,2915,2810,2825,380391,128923.0,45636595.0
2018-04-26,2850,2910,2830,2890,412123,131890.0,45636595.0
2018-04-27,2900,2970,2880,2895,375873,132118.0,45636595.0
2018-04-30,2890,2890,2775,2820,607521,128695.0,45636595.0
2018-05-02,2800,2835,2720,2740,801370,125044.0,45636595.0
2018-05-03,2710,2800,2710,2750,550211,125501.0,45636595.0
2018-05-04,2740,2765,2710,2715,363426,123903.0,45636595.0
2018-05-08,2720,2740,2660,2670,421741,121850.0,45636595.0
2018-05-09,2645,2720,2590,2645,458932,120709.0,45636595.0
2018-05-10,2650,2740,2635,2730,222863,124588.0,45636595.0
2018-05-11,2695,2760,2695,2760,152892,125957.0,45636595.0
2018-05-14,2770,2770,2665,2680,286697,122306.0,45636595.0
2018-05-15,2660,2700,2645,2665,400734,121622.0,45636595.0
2018-05-16,2660,2660,2485,2500,1098428,114091.0,45636595.0
2018-05-17,2505,2585,2490,2510,356406,114548.0,45636595.0
2018-05-18,2510,2560,2500,2530,237237,115461.0,45636595.0
2018-05-21,2560,2585,2520,2555,147560,116602.0,45636595.0
2018-05-23,2565,2650,2560,2625,346117,119796.0,45636595.0
2018-05-24,2620,2685,2620,2630,263206,120024.0,45636595.0
2018-05-25,2630,3415,2620,3415,31688457,155849.0,45636595.0
2018-05-28,3400,3735,3235,3460,38967126,157903.0,45636595.0
2018-05-29,3570,4495,3560,4020,71193843,183459.0,45636595.0
2018-05-30,4030,4460,3885,4020,26974625,183459.0,45636595.0
2018-05-31,4020,4090,3560,3720,13146727,169768.0,45636595.0
2018-06-01,3690,3835,3560,3790,9955512,172963.0,45636595.0
