이상네트웍스(080010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-12-24,6030,6080,5600,5750,20158,51750.0,9000000.0
2008-12-26,5750,5840,5620,5750,12200,51750.0,9000000.0
2008-12-29,5650,5810,5460,5600,10795,50400.0,9000000.0
2008-12-30,5600,5780,5500,5650,12336,50850.0,9000000.0
2009-01-02,5680,6050,5670,5950,41998,53550.0,9000000.0
2009-01-05,6020,6640,6000,6500,110099,58500.0,9000000.0
2009-01-06,6540,6800,6400,6590,55595,59310.0,9000000.0
2009-01-07,6620,7130,6600,6940,85873,62460.0,9000000.0
2009-01-08,7000,7170,6760,6990,49984,62910.0,9000000.0
2009-01-09,7150,7530,7020,7050,39127,63450.0,9000000.0
2009-01-12,7040,7040,6600,6710,19917,60390.0,9000000.0
2009-01-13,6500,6750,6050,6050,153209,54450.0,9000000.0
2009-01-14,6130,6230,6040,6130,45873,55170.0,9000000.0
2009-01-15,5990,6180,5800,5800,39959,52200.0,9000000.0
2009-01-16,5840,5850,5300,5570,101839,50130.0,9000000.0
2009-01-19,5700,5810,5610,5770,45336,51930.0,9000000.0
2009-01-20,5800,5880,5570,5690,22861,51210.0,9000000.0
2009-01-21,5450,5650,5430,5430,27430,48870.0,9000000.0
2009-01-22,5550,5890,5460,5810,36210,52290.0,9000000.0
2009-01-23,5760,5900,5600,5900,34294,53100.0,9000000.0
2009-01-28,6100,6250,6020,6060,34051,54540.0,9000000.0
2009-01-29,6200,6280,5990,6050,28889,54450.0,9000000.0
2009-01-30,5900,6100,5870,6020,20228,54180.0,9000000.0
2009-02-02,5900,6190,5900,5910,23142,53190.0,9000000.0
2009-02-03,6030,6030,5790,5900,32008,53100.0,9000000.0
2009-02-04,6000,6160,5950,6130,38687,55170.0,9000000.0
2009-02-05,6180,6600,6010,6370,67349,57330.0,9000000.0
2009-02-06,6550,6560,6160,6210,55147,55890.0,9000000.0
2009-02-09,6290,6560,6240,6470,72046,58230.0,9000000.0
2009-02-10,6580,6860,6500,6730,86122,60570.0,9000000.0
2009-02-11,6550,7200,6450,7140,115724,64260.0,9000000.0
2009-02-12,7130,7450,6660,6720,102292,60480.0,9000000.0
2009-02-13,6750,7190,6560,6930,51918,62370.0,9000000.0
2009-02-16,7140,7280,6700,6930,72645,62370.0,9000000.0
2009-02-17,6960,7110,6250,6300,54321,56700.0,9000000.0
2009-02-18,6050,6300,5950,6000,72502,54000.0,9000000.0
2009-02-19,6140,6380,6010,6010,50492,54090.0,9000000.0
2009-02-20,5990,5990,5510,5700,48211,51300.0,9000000.0
2009-02-23,5600,5880,5500,5850,24717,52650.0,9000000.0
2009-02-24,5700,5750,5600,5700,13386,51300.0,9000000.0
2009-02-25,5990,5990,5700,5750,13888,51750.0,9000000.0
2009-02-26,5650,5980,5640,5640,11214,50760.0,9000000.0
2009-02-27,5550,5950,5550,5760,4490,51840.0,9000000.0
2009-03-02,5650,6050,5500,5500,10211,49500.0,9000000.0
2009-03-03,5500,5500,4730,5180,616219,46620.0,9000000.0
2009-03-04,5070,5320,4950,5300,19879,47700.0,9000000.0
2009-03-05,5300,5730,5300,5670,336207,51030.0,9000000.0
2009-03-06,5590,5680,5310,5470,26069,49230.0,9000000.0
2009-03-09,5580,5580,5430,5490,11745,49410.0,9000000.0
2009-03-10,5360,6240,5360,6150,48956,55350.0,9000000.0
2009-03-11,6200,6430,6110,6120,27267,55080.0,9000000.0
2009-03-12,6300,6380,6100,6230,28171,56070.0,9000000.0
2009-03-13,6250,6820,6230,6550,54963,58950.0,9000000.0
2009-03-16,6580,6800,6410,6410,27143,57690.0,9000000.0
2009-03-17,6410,6770,6340,6700,42377,60300.0,9000000.0
2009-03-18,6720,6850,6500,6500,21817,58500.0,9000000.0
2009-03-19,6570,6740,6310,6400,31929,57600.0,9000000.0
2009-03-20,6300,6470,6300,6350,22928,57150.0,9000000.0
2009-03-23,6350,6820,6300,6760,39856,60840.0,9000000.0
2009-03-24,7000,7170,6830,7000,47671,63000.0,9000000.0
2009-03-25,7000,7100,6870,6990,33694,62910.0,9000000.0
2009-03-26,7050,7260,6900,7030,56031,63270.0,9000000.0
2009-03-27,7150,7540,6750,6810,138145,61290.0,9000000.0
2009-03-30,6800,6810,6330,6370,34281,57330.0,9000000.0
2009-03-31,6490,6740,6380,6520,23622,58680.0,9000000.0
2009-04-01,6600,7280,6530,7150,72596,64350.0,9000000.0
2009-04-02,7300,7720,7200,7550,97660,67950.0,9000000.0
2009-04-03,7600,7650,7290,7490,79339,67410.0,9000000.0
2009-04-06,7510,8380,7500,7920,78822,71280.0,9000000.0
2009-04-07,8120,8580,7920,8580,96344,77220.0,9000000.0
2009-04-08,8400,8780,8220,8450,76456,76050.0,9000000.0
2009-04-09,8750,9000,8480,8710,70103,78390.0,9000000.0
2009-04-10,8990,9100,8610,8940,105131,80460.0,9000000.0
2009-04-13,9250,9250,8750,8820,58898,79380.0,9000000.0
2009-04-14,8730,8920,8360,8500,86780,76500.0,9000000.0
2009-04-15,8430,8590,8120,8330,47786,74970.0,9000000.0
2009-04-16,8370,9100,8370,8500,80011,76500.0,9000000.0
2009-04-17,8780,8820,8000,8110,59942,72990.0,9000000.0
2009-04-20,8100,8290,7930,8290,36452,74610.0,9000000.0
2009-04-21,8080,8480,8000,8450,31985,76050.0,9000000.0
2009-04-22,8600,8780,8360,8680,66176,78120.0,9000000.0
2009-04-23,8760,8930,8590,8740,41004,78660.0,9000000.0
2009-04-24,8900,8900,8200,8650,55886,77850.0,9000000.0
2009-04-27,8680,8680,8270,8270,46120,74430.0,9000000.0
2009-04-28,8150,8280,7420,7510,66611,67590.0,9000000.0
2009-04-29,7580,7750,7290,7700,23397,69300.0,9000000.0
2009-04-30,7700,8000,7650,7930,23523,71370.0,9000000.0
2009-05-04,7850,8240,7850,8140,19974,73260.0,9000000.0
2009-05-06,8100,8300,8050,8150,25732,73350.0,9000000.0
2009-05-07,8160,8240,8000,8050,25226,72450.0,9000000.0
2009-05-08,8050,8240,7950,8030,23163,72270.0,9000000.0
2009-05-11,8050,8570,8010,8500,35220,76500.0,9000000.0
2009-05-12,8500,8760,8380,8560,21361,77040.0,9000000.0
2009-05-13,8560,8750,8350,8450,23935,76050.0,9000000.0
2009-05-14,8320,8460,8160,8380,30227,75420.0,9000000.0
2009-05-15,8400,9630,8400,9630,286711,86670.0,9000000.0
2009-05-18,9900,11050,9890,11050,345363,99450.0,9000000.0
2009-05-19,10650,11550,10350,10750,279584,96750.0,9000000.0
2009-05-20,10950,12300,10800,11000,303354,99000.0,9000000.0
2009-05-21,11000,11850,10500,11350,216141,102150.0,9000000.0
2009-05-22,11350,12000,10100,10100,172525,90900.0,9000000.0
2009-05-25,9980,10450,9350,10400,133916,93600.0,9000000.0
2009-05-26,10500,10800,9400,9750,105210,87750.0,9000000.0
2009-05-27,10000,10200,9280,9490,106145,85410.0,9000000.0
2009-05-28,9350,9600,8820,9180,75354,82620.0,9000000.0
2009-05-29,9100,9490,8960,9300,52173,83700.0,9000000.0
2009-06-01,9250,9400,8850,8910,85730,80190.0,9000000.0
2009-06-02,9000,9580,9000,9390,104158,84510.0,9000000.0
2009-06-03,9600,10750,9550,10750,156431,96750.0,9000000.0
2009-06-04,11400,11850,10750,11050,397623,99450.0,9000000.0
2009-06-05,11300,12600,10650,11500,315825,103500.0,9000000.0
2009-06-08,11750,12300,11500,11850,186566,106650.0,9000000.0
2009-06-09,11850,12000,11200,11350,135243,102150.0,9000000.0
2009-06-10,11400,11600,10950,11350,85871,102150.0,9000000.0
2009-06-11,11350,13050,11250,13050,282112,117450.0,9000000.0
2009-06-12,13150,13500,12450,13000,186335,117000.0,9000000.0
2009-06-15,13350,14250,13200,13400,312078,120600.0,9000000.0
2009-06-16,13050,13200,11850,11950,211221,107550.0,9000000.0
2009-06-17,11800,12400,11600,12100,169480,108900.0,9000000.0
2009-06-18,12250,12250,11300,11350,76611,102150.0,9000000.0
2009-06-19,11550,12100,11150,11550,130397,103950.0,9000000.0
2009-06-22,11700,12300,11700,11800,113565,106200.0,9000000.0
2009-06-23,11250,11550,10800,11100,79607,99900.0,9000000.0
2009-06-24,11100,11350,10400,10700,45521,96300.0,9000000.0
2009-06-25,10800,11600,10500,11000,58289,99000.0,9000000.0
2009-06-26,11400,11400,10550,10550,38378,94950.0,9000000.0
2009-06-29,10550,11050,10500,10500,30742,94500.0,9000000.0
2009-06-30,10600,10850,9790,9870,49466,88830.0,9000000.0
2009-07-01,9840,10000,9780,9950,27987,89550.0,9000000.0
2009-07-02,10150,11250,10000,10950,83852,98550.0,9000000.0
2009-07-03,10550,11300,10500,11150,48080,100350.0,9000000.0
2009-07-06,11200,11200,10750,10800,29851,97200.0,9000000.0
2009-07-07,10900,11100,10050,10550,57150,94950.0,9000000.0
2009-07-08,10400,10550,10050,10400,41437,93600.0,9000000.0
2009-07-09,10300,10500,10100,10200,42418,91800.0,9000000.0
2009-07-10,10250,10500,9900,10150,26902,91350.0,9000000.0
2009-07-13,9930,9970,9100,9120,76555,82080.0,9000000.0
2009-07-14,9170,9300,8970,9030,26867,81270.0,9000000.0
2009-07-15,9110,9390,9110,9380,18812,84420.0,9000000.0
2009-07-16,9660,9660,9010,9010,33360,81090.0,9000000.0
2009-07-17,9060,9240,8870,9170,15411,82530.0,9000000.0
2009-07-20,9120,9370,9120,9280,30344,83520.0,9000000.0
2009-07-21,9200,9660,9200,9480,27399,85320.0,9000000.0
2009-07-22,9600,9640,9430,9460,18275,85140.0,9000000.0
2009-07-23,9450,10500,9450,9990,67566,89910.0,9000000.0
2009-07-24,10300,10550,9770,9850,41984,88650.0,9000000.0
2009-07-27,9750,10100,9750,9900,14256,89100.0,9000000.0
2009-07-28,9830,10050,9790,9840,22846,88560.0,9000000.0
2009-07-29,9800,9900,9660,9660,15391,86940.0,9000000.0
2009-07-30,9510,9510,9170,9170,32325,82530.0,9000000.0
2009-07-31,9400,9400,9020,9080,29618,81720.0,9000000.0
2009-08-03,9080,9230,9080,9160,13642,82440.0,9000000.0
2009-08-04,9200,9560,9200,9500,31505,85500.0,9000000.0
2009-08-05,9700,9730,9350,9410,18201,84690.0,9000000.0
2009-08-06,9310,9550,9310,9350,14663,84150.0,9000000.0
2009-08-07,9300,9440,9210,9300,9289,83700.0,9000000.0
2009-08-10,9500,9500,9210,9210,12326,82890.0,9000000.0
2009-08-11,9150,9320,9020,9210,11958,82890.0,9000000.0
2009-08-12,9320,9320,9120,9280,9138,83520.0,9000000.0
2009-08-13,9300,10100,9230,9850,396475,88650.0,9000000.0
2009-08-14,9920,10100,9570,9780,13412,88020.0,9000000.0
2009-08-17,9890,9890,9000,9250,25251,83250.0,9000000.0
2009-08-18,9000,9590,9000,9160,9425,82440.0,9000000.0
2009-08-19,9170,9400,9110,9140,14667,82260.0,9000000.0
2009-08-20,9140,9230,9050,9080,20591,81720.0,9000000.0
2009-08-21,9140,9140,8800,8980,27465,80820.0,9000000.0
2009-08-24,9010,9010,8800,8810,17928,79290.0,9000000.0
2009-08-25,8800,8800,8420,8510,21732,76590.0,9000000.0
2009-08-26,8450,8680,8450,8550,17391,76950.0,9000000.0
2009-08-27,8610,8760,8550,8670,7439,78030.0,9000000.0
2009-08-28,8600,8740,8550,8600,9711,77400.0,9000000.0
2009-08-31,8600,8670,8450,8450,13928,76050.0,9000000.0
2009-09-01,8360,8530,8230,8390,10387,75510.0,9000000.0
2009-09-02,8260,8380,8000,8030,41651,72270.0,9000000.0
2009-09-03,8100,8230,7890,7910,30180,71190.0,9000000.0
2009-09-04,7920,8090,7700,7900,24913,71100.0,9000000.0
2009-09-07,7700,8150,7700,7920,31008,71280.0,9000000.0
2009-09-08,7800,7920,7770,7770,19557,69930.0,9000000.0
2009-09-09,7700,7790,7230,7290,48857,65610.0,9000000.0
2009-09-10,7200,7600,7200,7510,27170,67590.0,9000000.0
2009-09-11,7580,7780,7460,7690,26094,69210.0,9000000.0
2009-09-14,7610,7770,7300,7500,18006,67500.0,9000000.0
2009-09-15,7400,7550,7360,7450,13445,67050.0,9000000.0
2009-09-16,7500,7690,7470,7640,9446,68760.0,9000000.0
2009-09-17,7740,8300,7640,8300,36748,74700.0,9000000.0
2009-09-18,8500,8500,8100,8250,18320,74250.0,9000000.0
2009-09-21,8300,8300,7880,8000,9644,72000.0,9000000.0
2009-09-22,8000,8200,8000,8050,9735,72450.0,9000000.0
2009-09-23,8000,8090,7760,7810,10882,70290.0,9000000.0
2009-09-24,7750,7930,7520,7540,13076,67860.0,9000000.0
2009-09-25,7510,7600,7360,7510,13621,67590.0,9000000.0
2009-09-28,7560,7560,7150,7220,26164,64980.0,9000000.0
2009-09-29,7160,7470,7160,7200,16135,64800.0,9000000.0
2009-09-30,7130,7430,7130,7250,7824,65250.0,9000000.0
2009-10-01,7200,7300,7030,7150,8728,64350.0,9000000.0
2009-10-05,6850,7200,6850,7000,6723,63000.0,9000000.0
2009-10-06,7050,7650,7010,7010,6603,63090.0,9000000.0
2009-10-07,7050,7260,7010,7020,10251,63180.0,9000000.0
2009-10-08,6950,7190,6920,6950,13071,62550.0,9000000.0
2009-10-09,7170,7170,6930,7030,3520,63270.0,9000000.0
2009-10-12,6930,7300,6930,7030,15854,63270.0,9000000.0
2009-10-13,6980,7150,6940,7030,11080,63270.0,9000000.0
2009-10-14,7000,7140,7000,7100,6329,63900.0,9000000.0
2009-10-15,7100,7150,7060,7150,8287,64350.0,9000000.0
2009-10-16,7100,7250,7060,7160,10695,64440.0,9000000.0
2009-10-19,7090,7240,7090,7140,13128,64260.0,9000000.0
2009-10-20,7110,7230,6900,7000,12935,63000.0,9000000.0
2009-10-21,6950,7080,6920,7000,527198,63000.0,9000000.0
2009-10-22,7000,7590,7000,7430,21126,66870.0,9000000.0
2009-10-23,7430,7500,7290,7340,6448,66060.0,9000000.0
2009-10-26,7200,7350,7100,7140,3928,64260.0,9000000.0
2009-10-27,7120,7250,7100,7200,8123,64800.0,9000000.0
2009-10-28,7290,7290,7010,7070,7055,63630.0,9000000.0
2009-10-29,6910,7080,6730,6760,23399,60840.0,9000000.0
2009-10-30,6900,6920,6760,6770,5810,60930.0,9000000.0
2009-11-02,6600,6670,5810,6470,18927,58230.0,9000000.0
2009-11-03,6590,6740,6480,6640,10081,59760.0,9000000.0
2009-11-04,6780,7170,6700,7060,11323,63540.0,9000000.0
2009-11-05,7190,7190,6900,7000,4574,63000.0,9000000.0
2009-11-06,7050,7150,6900,7000,4616,63000.0,9000000.0
2009-11-09,6990,7050,6900,6970,5328,62730.0,9000000.0
2009-11-10,6970,7190,6900,6980,1795,62820.0,9000000.0
2009-11-11,7000,7190,6620,6830,8431,61470.0,9000000.0
2009-11-12,6990,6990,6760,6800,1627,61200.0,9000000.0
2009-11-13,7190,7190,6700,6800,7190,61200.0,9000000.0
2009-11-16,6710,6970,6350,6620,12540,59580.0,9000000.0
2009-11-17,6410,6570,6300,6300,28765,56700.0,9000000.0
2009-11-18,6480,6490,6300,6300,8580,56700.0,9000000.0
2009-11-19,6150,6480,6150,6440,10109,57960.0,9000000.0
2009-11-20,6300,6490,6300,6400,6130,57600.0,9000000.0
2009-11-23,6690,6690,6340,6340,6496,57060.0,9000000.0
2009-11-24,6290,6400,6240,6240,9180,56160.0,9000000.0
2009-11-25,6370,6370,6200,6200,4986,55800.0,9000000.0
2009-11-26,6150,6300,6000,6000,11367,54000.0,9000000.0
2009-11-27,6010,6100,5800,5800,8116,52200.0,9000000.0
2009-11-30,5930,6080,5930,5930,6687,53370.0,9000000.0
2009-12-01,6080,6080,5900,6000,2535,54000.0,9000000.0
2009-12-02,5900,6180,5900,6060,8326,54540.0,9000000.0
2009-12-03,6180,6180,6000,6030,6387,54270.0,9000000.0
2009-12-04,6090,6130,6010,6110,3126,54990.0,9000000.0
2009-12-07,6200,6200,6110,6150,4262,55350.0,9000000.0
2009-12-08,6200,6490,6200,6470,11028,58230.0,9000000.0
2009-12-09,6230,6900,6230,6700,13933,60300.0,9000000.0
2009-12-10,6700,6890,6600,6840,7472,61560.0,9000000.0
2009-12-11,6800,6950,6720,6860,5656,61740.0,9000000.0
2009-12-14,6900,6910,6500,6530,10346,58770.0,9000000.0
2009-12-15,6550,6780,6450,6740,6138,60660.0,9000000.0
2009-12-16,6680,6870,6650,6780,9088,61020.0,9000000.0
2009-12-17,6760,7790,6760,7790,73863,70110.0,9000000.0
2009-12-18,8400,8950,8350,8570,451327,77130.0,9000000.0
2009-12-21,8800,9060,8450,8740,127299,78660.0,9000000.0
2009-12-22,8630,9030,8520,8740,66112,78660.0,9000000.0
2009-12-23,8800,8800,8300,8350,29786,75150.0,9000000.0
2009-12-24,8570,8570,8180,8300,18937,74700.0,9000000.0
2009-12-28,8300,8300,7820,7820,22443,70380.0,9000000.0
2009-12-29,7820,8080,7800,7840,12909,70560.0,9000000.0
2009-12-30,8000,8080,7550,7940,12500,71460.0,9000000.0
2010-01-04,7980,8380,7560,8380,42191,75420.0,9000000.0
2010-01-05,8330,8770,8300,8690,53490,78210.0,9000000.0
2010-01-06,8780,8800,8400,8690,21688,78210.0,9000000.0
2010-01-07,8690,8880,8500,8550,34020,76950.0,9000000.0
2010-01-08,8650,9190,8650,9040,46913,81360.0,9000000.0
2010-01-11,9040,9200,8840,9000,19425,81000.0,9000000.0
2010-01-12,9000,9090,8610,8720,24675,78480.0,9000000.0
2010-01-13,8550,8900,8550,8830,20117,79470.0,9000000.0
2010-01-14,8870,9200,8830,8830,43455,79470.0,9000000.0
2010-01-15,8840,9000,8650,8830,14081,79470.0,9000000.0
2010-01-18,8830,9000,8520,9000,22477,81000.0,9000000.0
2010-01-19,9040,9090,8760,8800,7248,79200.0,9000000.0
2010-01-20,8900,8900,8610,8770,13802,78930.0,9000000.0
2010-01-21,8650,8790,7500,7750,25662,69750.0,9000000.0
2010-01-22,7800,8200,7700,8180,29379,73620.0,9000000.0
2010-01-25,7960,8520,7950,8400,22690,75600.0,9000000.0
2010-01-26,8310,8490,8000,8050,7769,72450.0,9000000.0
2010-01-27,8240,8240,7800,7950,16596,71550.0,9000000.0
2010-01-28,7900,8000,7650,7740,6466,69660.0,9000000.0
2010-01-29,7740,7740,7400,7410,11053,66690.0,9000000.0
2010-02-01,7750,7750,7220,7490,9864,67410.0,9000000.0
2010-02-02,7590,7730,7360,7500,8215,67500.0,9000000.0
2010-02-03,7950,7950,7430,7610,3563,68490.0,9000000.0
2010-02-04,7770,7880,7310,7880,8156,70920.0,9000000.0
2010-02-05,7730,7730,7310,7450,13728,67050.0,9000000.0
2010-02-08,7590,7690,7320,7650,9779,68850.0,9000000.0
2010-02-09,7470,7770,7400,7430,5778,66870.0,9000000.0
2010-02-10,7510,7740,7430,7520,2880,67680.0,9000000.0
2010-02-11,7520,7780,7310,7350,3887,66150.0,9000000.0
2010-02-12,7310,7630,7200,7210,11385,64890.0,9000000.0
2010-02-16,7080,7260,7020,7060,21541,63540.0,9000000.0
2010-02-17,7120,7160,7000,7050,10743,63450.0,9000000.0
2010-02-18,7030,7320,7030,7170,8021,64530.0,9000000.0
2010-02-19,7340,7340,7180,7260,2219,65340.0,9000000.0
2010-02-22,7360,7360,7210,7360,5042,66240.0,9000000.0
2010-02-23,7370,7370,7240,7360,5549,66240.0,9000000.0
2010-02-24,7400,7400,7280,7400,2590,66600.0,9000000.0
2010-02-25,7670,7670,7350,7350,4997,66150.0,9000000.0
2010-02-26,7260,7430,7260,7400,889,66600.0,9000000.0
2010-03-02,7210,7480,7170,7200,5953,64800.0,9000000.0
2010-03-03,7490,7510,7300,7400,6207,66600.0,9000000.0
2010-03-04,7540,7540,7400,7490,1978,67410.0,9000000.0
2010-03-05,7670,7670,7320,7340,3293,66060.0,9000000.0
2010-03-08,7480,7480,7240,7430,19040,66870.0,9000000.0
2010-03-09,7440,7600,7130,7150,34363,64350.0,9000000.0
2010-03-10,7130,7290,7050,7150,16403,64350.0,9000000.0
2010-03-11,7200,7350,7120,7200,5920,64800.0,9000000.0
2010-03-12,7200,7330,7120,7150,4436,64350.0,9000000.0
2010-03-15,7220,7220,7000,7200,23218,64800.0,9000000.0
2010-03-16,7200,7210,7040,7150,5923,64350.0,9000000.0
2010-03-17,7150,7190,7100,7180,7010,64620.0,9000000.0
2010-03-18,7110,7200,7060,7070,12704,63630.0,9000000.0
2010-03-19,7050,7170,7050,7150,3375,64350.0,9000000.0
2010-03-22,7080,7170,7070,7120,14421,64080.0,9000000.0
2010-03-23,7170,7810,7160,7560,35830,68040.0,9000000.0
2010-03-24,7560,7690,7180,7190,12826,64710.0,9000000.0
2010-03-25,7200,7270,7150,7270,3419,65430.0,9000000.0
2010-03-26,7150,7320,7150,7290,5042,65610.0,9000000.0
2010-03-29,7200,7250,7090,7120,8891,64080.0,9000000.0
2010-03-30,7130,7200,6980,6990,21076,62910.0,9000000.0
2010-03-31,7000,7100,6810,6880,9412,61920.0,9000000.0
2010-04-01,6800,6890,6730,6800,15129,61200.0,9000000.0
2010-04-02,6800,6890,6700,6700,9276,60300.0,9000000.0
2010-04-05,6650,6740,6320,6400,24141,57600.0,9000000.0
2010-04-06,6310,6540,6260,6300,7685,56700.0,9000000.0
2010-04-07,6280,6520,6280,6500,24183,58500.0,9000000.0
2010-04-08,6530,6550,6410,6430,12624,57870.0,9000000.0
2010-04-09,6510,6510,6350,6400,8439,57600.0,9000000.0
2010-04-12,6360,6520,6360,6450,21371,58050.0,9000000.0
2010-04-13,6420,6490,6370,6450,8853,58050.0,9000000.0
2010-04-14,6490,6520,6420,6470,5559,58230.0,9000000.0
2010-04-15,6470,6520,6410,6440,5363,57960.0,9000000.0
2010-04-16,6440,6480,6400,6410,8088,57690.0,9000000.0
2010-04-19,6350,6520,6350,6350,8740,57150.0,9000000.0
2010-04-20,6350,6450,6350,6410,4995,57690.0,9000000.0
2010-04-21,6380,6500,6350,6470,7855,58230.0,9000000.0
2010-04-22,6310,6450,6310,6310,24041,56790.0,9000000.0
2010-04-23,6310,6640,6300,6530,6757,58770.0,9000000.0
2010-04-26,6470,6580,6470,6540,9293,58860.0,9000000.0
2010-04-27,6610,7520,6590,7520,99217,67680.0,9000000.0
2010-04-28,8270,8640,7910,8600,729385,77400.0,9000000.0
2010-04-29,8600,8600,8000,8000,216841,72000.0,9000000.0
2010-04-30,8090,8390,7750,8150,154673,73350.0,9000000.0
2010-05-03,8250,8640,7900,7900,111318,71100.0,9000000.0
2010-05-04,8140,8350,7820,8140,102684,73260.0,9000000.0
2010-05-06,7980,8350,7850,8330,75921,74970.0,9000000.0
2010-05-07,7950,8280,7920,8090,59606,72810.0,9000000.0
2010-05-10,8180,8430,7800,7800,84518,70200.0,9000000.0
2010-05-11,7850,7900,7530,7640,59012,68760.0,9000000.0
2010-05-12,7690,7690,7350,7350,32310,66150.0,9000000.0
2010-05-13,7490,7620,7400,7580,32431,68220.0,9000000.0
2010-05-14,7460,7690,7370,7600,18446,68400.0,9000000.0
2010-05-17,7450,7730,7130,7130,23940,64170.0,9000000.0
2010-05-18,7140,7230,6800,6800,23349,61200.0,9000000.0
2010-05-19,6800,6920,6600,6700,22849,60300.0,9000000.0
2010-05-20,6710,6960,6350,6420,38560,57780.0,9000000.0
2010-05-24,6420,6800,6360,6510,23992,58590.0,9000000.0
2010-05-25,6510,6580,6000,6170,60378,55530.0,9000000.0
2010-05-26,6170,6410,6050,6400,18817,57600.0,9000000.0
2010-05-27,6390,6750,6300,6550,15322,58950.0,9000000.0
2010-05-28,6700,6950,6690,6850,47532,61650.0,9000000.0
2010-05-31,6850,7230,6850,7230,25409,65070.0,9000000.0
2010-06-01,7140,7350,7100,7220,11747,64980.0,9000000.0
2010-06-03,7170,7480,7170,7390,20873,66510.0,9000000.0
2010-06-04,7310,7430,7030,7030,13784,63270.0,9000000.0
2010-06-07,6800,6980,6670,6940,18176,62460.0,9000000.0
2010-06-08,6710,7190,6710,7020,12773,63180.0,9000000.0
2010-06-09,7300,7300,7000,7120,7605,64080.0,9000000.0
2010-06-10,7040,7230,7040,7130,6240,64170.0,9000000.0
2010-06-11,7340,7340,7110,7150,7628,64350.0,9000000.0
2010-06-14,7150,7290,7020,7140,3468,64260.0,9000000.0
2010-06-15,7100,7360,7100,7270,14044,65430.0,9000000.0
2010-06-16,7300,7580,7300,7410,28398,66690.0,9000000.0
2010-06-17,7500,7500,7310,7460,9234,67140.0,9000000.0
2010-06-18,7440,8000,7180,7690,68504,69210.0,9000000.0
2010-06-21,7770,7770,7460,7500,14839,67500.0,9000000.0
2010-06-22,7500,7670,7420,7440,14969,66960.0,9000000.0
2010-06-23,7490,7500,7050,7100,24709,63900.0,9000000.0
2010-06-24,7060,7280,6950,7090,24724,63810.0,9000000.0
2010-06-25,7130,7130,6950,7040,9082,63360.0,9000000.0
2010-06-28,6970,7200,6970,7040,21677,63360.0,9000000.0
2010-06-29,6970,7150,6800,6800,17566,61200.0,9000000.0
2010-06-30,6570,6780,6570,6720,6172,60480.0,9000000.0
2010-07-01,7040,7040,6810,6900,4001,62100.0,9000000.0
2010-07-02,6990,7140,6840,7070,15892,63630.0,9000000.0
2010-07-05,7070,7090,6890,6900,6195,62100.0,9000000.0
2010-07-06,7100,7100,6750,6840,12897,61560.0,9000000.0
2010-07-07,6730,6890,6700,6800,4602,61200.0,9000000.0
2010-07-08,6810,7050,6810,6850,9400,61650.0,9000000.0
2010-07-09,6860,7600,6860,7350,44775,66150.0,9000000.0
2010-07-12,7450,7530,7310,7390,13514,66510.0,9000000.0
2010-07-13,7320,7580,7150,7210,17278,64890.0,9000000.0
2010-07-14,7350,7350,7000,7070,19478,63630.0,9000000.0
2010-07-15,7250,7250,7030,7180,7839,64620.0,9000000.0
2010-07-16,7200,7260,7110,7200,9211,64800.0,9000000.0
2010-07-19,7170,7280,7170,7240,4501,65160.0,9000000.0
2010-07-20,7240,7740,7160,7570,75958,68130.0,9000000.0
2010-07-21,7620,8170,7520,7820,87907,70380.0,9000000.0
2010-07-22,7710,7890,7500,7600,187130,68400.0,9000000.0
2010-07-23,7800,7910,7630,7830,37287,70470.0,9000000.0
2010-07-26,7970,8250,7840,7990,64304,71910.0,9000000.0
2010-07-27,8010,8030,7700,7700,25421,69300.0,9000000.0
2010-07-28,7800,7960,7630,7770,24638,69930.0,9000000.0
2010-07-29,7690,7940,7360,7480,26750,67320.0,9000000.0
2010-07-30,7450,7510,7240,7280,35795,65520.0,9000000.0
2010-08-02,7300,7630,7300,7510,40645,67590.0,9000000.0
2010-08-03,7740,7740,7500,7650,18992,68850.0,9000000.0
2010-08-04,7730,7730,7320,7320,15846,65880.0,9000000.0
2010-08-05,7320,7500,7250,7380,15254,66420.0,9000000.0
2010-08-06,7320,7590,6900,7020,37528,63180.0,9000000.0
2010-08-09,7020,7180,6990,7010,25980,63090.0,9000000.0
2010-08-10,6970,7110,6900,6900,19833,62100.0,9000000.0
2010-08-11,6950,6990,6710,6710,15952,60390.0,9000000.0
2010-08-12,6680,6900,6600,6760,16987,60840.0,9000000.0
2010-08-13,6730,7000,6730,7000,10363,63000.0,9000000.0
2010-08-16,7000,7090,6910,7040,5694,63360.0,9000000.0
2010-08-17,7000,7100,6860,6950,14749,62550.0,9000000.0
2010-08-18,6990,7090,6900,6900,8342,62100.0,9000000.0
2010-08-19,7030,7030,6820,6900,6647,62100.0,9000000.0
2010-08-20,6880,6920,6800,6800,6197,61200.0,9000000.0
2010-08-23,6750,6890,6750,6890,12591,62010.0,9000000.0
2010-08-24,6940,7210,6940,7050,22970,63450.0,9000000.0
2010-08-25,7010,7100,6860,6880,8644,61920.0,9000000.0
2010-08-26,6880,7050,6830,6910,5773,62190.0,9000000.0
2010-08-27,7060,7060,6800,6800,13110,61200.0,9000000.0
