가온미디어(078890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-25,3160,3200,3095,3160,47662,31799.0,10063017.0
2012-07-26,3120,3230,3120,3175,37505,31950.0,10063017.0
2012-07-27,3225,3225,3180,3215,33415,32353.0,10063017.0
2012-07-30,3215,3335,3200,3330,49933,33510.0,10063017.0
2012-07-31,3275,3380,3210,3310,148465,33309.0,10063017.0
2012-08-01,3310,3340,3275,3320,22147,33409.0,10063017.0
2012-08-02,3355,3420,3255,3360,125994,33812.0,10063017.0
2012-08-03,3320,3390,3285,3360,30168,33812.0,10063017.0
2012-08-06,3430,3430,3305,3360,20546,33812.0,10063017.0
2012-08-07,3365,3415,3270,3310,53023,33309.0,10063017.0
2012-08-08,3310,3310,3235,3280,50694,33007.0,10063017.0
2012-08-09,3235,3585,3235,3500,191357,35221.0,10063017.0
2012-08-10,3450,3520,3300,3360,120893,33812.0,10063017.0
2012-08-13,3425,3430,3350,3400,73780,34214.0,10063017.0
2012-08-14,3430,3465,3365,3390,155801,34114.0,10063017.0
2012-08-16,3420,3420,3300,3350,57384,33711.0,10063017.0
2012-08-17,3315,3380,3260,3290,83620,33107.0,10063017.0
2012-08-20,3285,3350,3265,3345,61790,33661.0,10063017.0
2012-08-21,3370,3370,3315,3360,26669,33812.0,10063017.0
2012-08-22,3360,3505,3315,3495,232279,35170.0,10063017.0
2012-08-23,3595,3650,3415,3415,409252,34365.0,10063017.0
2012-08-24,3415,3440,3345,3430,56840,34516.0,10063017.0
2012-08-27,3430,3455,3330,3350,35459,33711.0,10063017.0
2012-08-28,3330,3350,3260,3300,52287,33208.0,10063017.0
2012-08-29,3300,3330,3255,3305,33753,33258.0,10063017.0
2012-08-30,3285,3370,3265,3330,36733,33510.0,10063017.0
2012-08-31,3330,3580,3310,3420,420194,34416.0,10063017.0
2012-09-03,3435,3485,3360,3400,59708,34214.0,10063017.0
2012-09-04,3400,3445,3365,3380,53465,34013.0,10063017.0
2012-09-05,3350,3410,3345,3385,67175,34063.0,10063017.0
2012-09-06,3380,3430,3370,3390,54557,34114.0,10063017.0
2012-09-07,3400,3415,3345,3375,53909,33963.0,10063017.0
2012-09-10,3365,3450,3360,3440,71224,34617.0,10063017.0
2012-09-11,3440,3465,3400,3410,61265,34315.0,10063017.0
2012-09-12,3405,3495,3405,3495,101557,35170.0,10063017.0
2012-09-13,3450,3500,3435,3445,67543,34667.0,10063017.0
2012-09-14,3455,3525,3440,3500,146209,35221.0,10063017.0
2012-09-17,3500,3525,3465,3480,70517,35019.0,10063017.0
2012-09-18,3475,3510,3410,3435,126164,34566.0,10063017.0
2012-09-19,3415,3450,3360,3410,1224052,34315.0,10063017.0
2012-09-20,3425,3535,3400,3480,214364,35019.0,10063017.0
2012-09-21,3460,3560,3460,3550,171769,35724.0,10063017.0
2012-09-24,3565,3650,3480,3630,281850,36529.0,10063017.0
2012-09-25,3615,3645,3545,3550,99857,35724.0,10063017.0
2012-09-26,3520,3575,3390,3420,196933,34416.0,10063017.0
2012-09-27,3385,3395,3200,3270,241148,32906.0,10063017.0
2012-09-28,3270,3325,3265,3275,209427,32956.0,10063017.0
2012-10-02,3270,3430,3270,3305,181403,33258.0,10063017.0
2012-10-04,3310,3385,3310,3355,117195,33761.0,10063017.0
2012-10-05,3380,3410,3345,3400,84297,34214.0,10063017.0
2012-10-08,3360,3390,3345,3385,74357,34063.0,10063017.0
2012-10-09,3395,3480,3360,3440,159454,34617.0,10063017.0
2012-10-10,3400,3485,3400,3455,64597,34768.0,10063017.0
2012-10-11,3450,3555,3410,3510,186992,35321.0,10063017.0
2012-10-12,3510,3565,3500,3515,75137,35372.0,10063017.0
2012-10-15,3550,3555,3370,3410,120456,34315.0,10063017.0
2012-10-16,3490,3595,3420,3575,125667,35975.0,10063017.0
2012-10-17,3565,3880,3565,3665,398752,36881.0,10063017.0
2012-10-18,3690,3745,3630,3740,143784,37636.0,10063017.0
2012-10-19,3775,3785,3720,3780,117139,38038.0,10063017.0
2012-10-22,3715,3820,3690,3800,92838,38239.0,10063017.0
2012-10-23,3790,3820,3740,3780,102142,38038.0,10063017.0
2012-10-24,3700,3760,3670,3720,124020,37434.0,10063017.0
2012-10-25,3680,3840,3680,3700,294459,37233.0,10063017.0
2012-10-26,3710,3800,3685,3690,121236,37133.0,10063017.0
2012-10-29,3690,3730,3560,3595,81618,36177.0,10063017.0
2012-10-30,3555,3675,3555,3645,53311,36680.0,10063017.0
2012-10-31,3625,3750,3625,3700,66258,37233.0,10063017.0
2012-11-01,3730,3790,3645,3790,83266,38139.0,10063017.0
2012-11-02,3870,4065,3730,3980,432691,40051.0,10063017.0
2012-11-05,3925,4135,3920,4020,135616,40453.0,10063017.0
2012-11-06,3970,4140,3945,4110,144656,41359.0,10063017.0
2012-11-07,4155,4155,3990,4060,93469,40856.0,10063017.0
2012-11-08,4015,4060,3890,3995,124536,40202.0,10063017.0
2012-11-09,4000,4040,3870,4030,91028,40554.0,10063017.0
2012-11-12,4005,4175,3940,4140,162980,41661.0,10063017.0
2012-11-13,4160,4240,4050,4165,235525,41912.0,10063017.0
2012-11-14,4120,4200,4015,4160,196569,41862.0,10063017.0
2012-11-15,4160,4475,4060,4260,355112,42868.0,10063017.0
2012-11-16,4260,4450,4150,4240,158079,42667.0,10063017.0
2012-11-19,4285,4460,4190,4375,406522,44026.0,10063017.0
2012-11-20,4475,4580,4400,4500,258280,45284.0,10063017.0
2012-11-21,4600,4600,4390,4390,125051,44177.0,10063017.0
2012-11-22,4340,4525,4285,4500,146433,45284.0,10063017.0
2012-11-23,4500,4595,4375,4495,164297,45233.0,10063017.0
2012-11-26,4575,4575,4375,4460,90547,44881.0,10063017.0
2012-11-27,4410,4480,4325,4455,78327,44831.0,10063017.0
2012-11-28,4480,4575,4385,4540,130982,45686.0,10063017.0
2012-11-29,4540,4570,4400,4430,75919,44579.0,10063017.0
2012-11-30,4360,4460,4315,4350,68711,43774.0,10063017.0
2012-12-03,4350,4395,4205,4330,109901,43573.0,10063017.0
2012-12-04,4265,4350,4225,4330,77755,43573.0,10063017.0
2012-12-05,4325,4585,4325,4560,147413,45887.0,10063017.0
2012-12-06,4585,4645,4300,4300,127524,43271.0,10063017.0
2012-12-07,4235,4390,4100,4350,143897,43774.0,10063017.0
2012-12-10,4350,4390,4195,4245,48444,42718.0,10063017.0
2012-12-11,4205,4345,4200,4245,20617,42718.0,10063017.0
2012-12-12,4250,4460,4200,4450,95959,44780.0,10063017.0
2012-12-13,4395,4775,4395,4730,347155,47598.0,10063017.0
2012-12-14,4730,5000,4705,4850,373446,48806.0,10063017.0
2012-12-17,4960,4960,4750,4830,131683,48604.0,10063017.0
2012-12-18,4850,4920,4680,4825,77647,48554.0,10063017.0
2012-12-20,4750,4885,4590,4720,92345,47497.0,10063017.0
2012-12-21,4650,4750,4525,4715,142150,47447.0,10063017.0
2012-12-24,4740,4800,4600,4770,106926,48001.0,10063017.0
2012-12-26,4770,5030,4750,4770,188339,48001.0,10063017.0
2012-12-27,4715,4875,4670,4875,83979,49057.0,10063017.0
2012-12-28,4810,4930,4805,4910,50010,49409.0,10063017.0
2013-01-02,4925,4925,4805,4895,84861,49258.0,10063017.0
2013-01-03,4855,4940,4780,4785,80253,48152.0,10063017.0
2013-01-04,4770,4900,4695,4900,120282,49309.0,10063017.0
2013-01-07,5040,5130,4930,5100,211885,51321.0,10063017.0
2013-01-08,5080,5170,5020,5060,77195,50919.0,10063017.0
2013-01-09,5060,5100,4960,4995,76218,50265.0,10063017.0
2013-01-10,5080,5130,4980,4995,95078,50265.0,10063017.0
2013-01-11,5000,5000,4800,4810,172660,48403.0,10063017.0
2013-01-14,4760,4810,4655,4740,137303,47699.0,10063017.0
2013-01-15,4720,4745,4600,4650,113482,46793.0,10063017.0
2013-01-16,4665,4765,4610,4625,77835,46541.0,10063017.0
2013-01-17,4630,4740,4630,4730,73501,47598.0,10063017.0
2013-01-18,4770,4770,4655,4715,52819,47447.0,10063017.0
2013-01-21,4715,4760,4400,4490,262347,45183.0,10063017.0
2013-01-22,4500,4540,4310,4520,75762,45485.0,10063017.0
2013-01-23,4550,4565,4450,4520,130707,45485.0,10063017.0
2013-01-24,4520,4600,4370,4400,60176,44277.0,10063017.0
2013-01-25,4350,4445,4320,4395,62932,44227.0,10063017.0
2013-01-28,4325,4440,4250,4390,67315,44177.0,10063017.0
2013-01-29,4330,4465,4325,4430,36065,44579.0,10063017.0
2013-01-30,4470,4550,4405,4500,49906,45284.0,10063017.0
2013-01-31,4500,4580,4365,4440,101768,44680.0,10063017.0
2013-02-01,4420,4550,4390,4430,41986,44579.0,10063017.0
2013-02-04,4430,4520,4330,4440,167644,44680.0,10063017.0
2013-02-05,4440,4465,4260,4350,58611,43774.0,10063017.0
2013-02-06,4355,4395,4180,4395,120482,44227.0,10063017.0
2013-02-07,4385,4545,4345,4545,150579,45736.0,10063017.0
2013-02-08,4500,4725,4500,4690,177282,47196.0,10063017.0
2013-02-12,4715,4825,4650,4720,138252,47497.0,10063017.0
2013-02-13,4765,4790,4640,4770,106793,48001.0,10063017.0
2013-02-14,4770,4890,4730,4890,131045,49208.0,10063017.0
2013-02-15,4900,4920,4825,4865,79733,48957.0,10063017.0
2013-02-18,4865,4970,4810,4925,163280,49560.0,10063017.0
2013-02-19,4980,5080,4800,4900,307053,49309.0,10063017.0
2013-02-20,4905,5020,4900,4970,113182,50013.0,10063017.0
2013-02-21,4970,4970,4800,4850,112464,48806.0,10063017.0
2013-02-22,4910,4910,4785,4840,81633,48705.0,10063017.0
2013-02-25,4920,4920,4845,4890,51366,49208.0,10063017.0
2013-02-26,4875,4900,4700,4840,69892,48705.0,10063017.0
2013-02-27,4810,5130,4770,5060,149731,50919.0,10063017.0
2013-02-28,5080,5120,4920,4950,134910,49812.0,10063017.0
2013-03-04,4950,4960,4850,4850,97028,48806.0,10063017.0
2013-03-05,4855,5030,4820,5000,202531,50315.0,10063017.0
2013-03-06,5070,5280,5040,5260,375161,52931.0,10063017.0
2013-03-07,5260,5280,5120,5150,170861,51825.0,10063017.0
2013-03-08,5150,5250,5070,5200,122292,52328.0,10063017.0
2013-03-11,5150,5210,4960,5080,96326,51120.0,10063017.0
2013-03-12,5040,5160,5040,5100,105921,51321.0,10063017.0
2013-03-13,5070,5210,5050,5210,128937,52428.0,10063017.0
2013-03-14,5270,5310,5160,5300,90308,53334.0,10063017.0
2013-03-15,5320,5320,5190,5190,101244,52227.0,10063017.0
2013-03-18,5190,5280,5070,5100,101136,51321.0,10063017.0
2013-03-19,5120,5390,5120,5320,281976,53535.0,10063017.0
2013-03-20,5330,5380,5150,5290,184206,53233.0,10063017.0
2013-03-21,5360,5520,5300,5410,372925,54441.0,10063017.0
2013-03-22,5380,5450,5310,5400,117289,54340.0,10063017.0
2013-03-25,5490,5490,5290,5380,92897,54139.0,10063017.0
2013-03-26,5380,5380,5190,5250,128902,52831.0,10063017.0
2013-03-27,5280,5400,5210,5380,97019,54139.0,10063017.0
2013-03-28,5410,5410,5250,5300,84403,53334.0,10063017.0
2013-03-29,5340,5390,5220,5360,113405,53938.0,10063017.0
2013-04-01,5340,5480,5260,5400,108479,54340.0,10063017.0
2013-04-02,5400,5530,5280,5290,187731,53233.0,10063017.0
2013-04-03,5370,5370,5090,5200,237998,52328.0,10063017.0
2013-04-04,5150,5350,4960,5340,236567,53737.0,10063017.0
2013-04-05,5370,5470,5250,5330,127460,53636.0,10063017.0
2013-04-08,5270,5350,5170,5210,101936,52428.0,10063017.0
2013-04-09,5200,5300,5090,5230,145870,52630.0,10063017.0
2013-04-10,5300,5420,5220,5300,221089,53334.0,10063017.0
2013-04-11,5350,5860,5300,5800,743127,58365.0,10063017.0
2013-04-12,5690,5730,5550,5630,552432,56655.0,10063017.0
2013-04-15,5650,5910,5620,5720,506599,57560.0,10063017.0
2013-04-16,5690,5820,5630,5800,292596,58365.0,10063017.0
2013-04-17,5980,6100,5890,6000,702798,60378.0,10063017.0
2013-04-18,5960,6120,5850,5950,321795,59875.0,10063017.0
2013-04-19,5890,6020,5700,5900,285189,59372.0,10063017.0
2013-04-22,5860,5960,5790,5850,189025,58869.0,10063017.0
2013-04-23,5910,6150,5810,6150,587090,61888.0,10063017.0
2013-04-24,6180,6270,6110,6130,324388,61686.0,10063017.0
2013-04-25,6190,6390,6090,6120,341864,61586.0,10063017.0
2013-04-26,6270,6600,6210,6420,822569,64605.0,10063017.0
2013-04-29,6500,6670,6370,6630,648618,66718.0,10063017.0
2013-04-30,6650,6670,6500,6630,388870,66718.0,10063017.0
2013-05-02,6600,6650,6280,6360,420461,64001.0,10063017.0
2013-05-03,6450,6550,6350,6520,250787,65611.0,10063017.0
2013-05-06,6580,6590,6340,6400,231002,64403.0,10063017.0
2013-05-07,6420,6490,6360,6360,177716,64001.0,10063017.0
2013-05-08,6410,6740,6340,6730,595092,67724.0,10063017.0
2013-05-09,6730,6790,6510,6600,384982,66416.0,10063017.0
2013-05-10,6560,6610,6360,6390,236931,64303.0,10063017.0
2013-05-13,6400,6440,6080,6140,447297,61787.0,10063017.0
2013-05-14,6110,6200,5820,6000,432009,60378.0,10063017.0
2013-05-15,6000,6250,5930,6240,241010,62793.0,10063017.0
2013-05-16,6250,6340,6050,6100,188492,61384.0,10063017.0
2013-05-20,6100,6290,6100,6160,170735,61988.0,10063017.0
2013-05-21,6210,6500,6200,6500,312095,65410.0,10063017.0
2013-05-22,6550,6560,6370,6470,254241,65108.0,10063017.0
2013-05-23,6450,6540,6280,6320,193569,63598.0,10063017.0
2013-05-24,6370,6520,6310,6430,160489,64705.0,10063017.0
2013-05-27,6390,6440,6220,6270,178895,63095.0,10063017.0
2013-05-28,6270,6440,6130,6440,199074,64806.0,10063017.0
2013-05-29,6500,6570,6330,6330,243304,63699.0,10063017.0
2013-05-30,6300,6510,6180,6330,483967,63699.0,10063017.0
2013-05-31,6400,6750,6360,6670,834998,67120.0,10063017.0
2013-06-03,6650,6820,6600,6660,275056,67020.0,10063017.0
2013-06-04,6790,7040,6670,6830,582707,68730.0,10063017.0
2013-06-05,6820,6840,6490,6600,251783,66416.0,10063017.0
2013-06-07,6600,6600,6150,6520,269739,65611.0,10063017.0
2013-06-10,6580,6600,6410,6490,69744,65309.0,10063017.0
2013-06-11,6550,6550,6210,6470,117029,65108.0,10063017.0
2013-06-12,6430,6640,6370,6620,91762,66617.0,10063017.0
2013-06-13,6690,6690,6340,6470,128118,65108.0,10063017.0
2013-06-14,6580,6580,6360,6400,69971,64403.0,10063017.0
2013-06-17,6500,6800,6450,6530,328282,65712.0,10063017.0
2013-06-18,6610,6990,6570,6990,339151,70340.0,10063017.0
2013-06-19,6980,7050,6830,6870,226397,69133.0,10063017.0
2013-06-20,6800,6870,6620,6720,310611,67623.0,10063017.0
2013-06-21,6540,6870,6400,6810,269231,68529.0,10063017.0
2013-06-24,6810,6870,6490,6500,148135,65410.0,10063017.0
2013-06-25,6360,6520,5900,5900,324685,59372.0,10063017.0
2013-06-26,6060,6310,5990,6220,163265,62592.0,10063017.0
2013-06-27,6380,6640,6310,6580,170099,66215.0,10063017.0
2013-06-28,6510,6660,6280,6650,313160,66919.0,10063017.0
2013-07-01,6650,6750,6570,6650,143916,66919.0,10063017.0
2013-07-02,6690,6740,6600,6700,252351,67422.0,10063017.0
2013-07-03,6670,6760,6500,6510,174173,65510.0,10063017.0
2013-07-04,6630,6750,6510,6710,305540,67523.0,10063017.0
2013-07-05,6720,6750,6480,6590,216587,66315.0,10063017.0
2013-07-08,6550,6650,6210,6230,158971,62693.0,10063017.0
2013-07-09,6230,6380,6190,6300,105998,63397.0,10063017.0
2013-07-10,6430,6440,6110,6200,89566,62391.0,10063017.0
2013-07-11,6260,6350,6010,6300,100712,63397.0,10063017.0
2013-07-12,6340,6520,6310,6520,109327,68271.0,10470942.0
2013-07-15,6520,6600,6360,6540,131163,68480.0,10470942.0
2013-07-16,6560,6700,6510,6600,134751,69108.0,10470942.0
2013-07-17,6600,6620,6500,6560,112122,68689.0,10470942.0
2013-07-18,6560,6570,6230,6270,220854,65653.0,10470942.0
2013-07-19,6300,6330,6190,6230,132111,65234.0,10470942.0
2013-07-22,6210,6360,6150,6220,118055,65129.0,10470942.0
2013-07-23,6220,6350,6190,6310,119446,66072.0,10470942.0
2013-07-24,6370,6370,6180,6320,144800,66176.0,10470942.0
2013-07-25,6260,6330,6170,6220,185345,65129.0,10470942.0
2013-07-26,6290,6290,6180,6230,89446,65234.0,10470942.0
2013-07-29,6230,6280,6130,6190,100456,64815.0,10470942.0
2013-07-30,6160,6310,6100,6280,146882,65758.0,10470942.0
2013-07-31,6330,6430,6280,6430,194570,67328.0,10470942.0
2013-08-01,6430,6570,6370,6530,106393,68375.0,10470942.0
2013-08-02,6560,6570,6420,6500,96066,68061.0,10470942.0
2013-08-05,6430,6540,6430,6540,81267,68480.0,10470942.0
2013-08-06,6490,6590,6460,6540,68036,68480.0,10470942.0
2013-08-07,6540,6540,6380,6500,100017,68061.0,10470942.0
2013-08-08,6420,6510,6350,6370,97851,66700.0,10470942.0
2013-08-09,6410,6730,6370,6730,234264,70469.0,10470942.0
2013-08-12,6750,6800,6580,6690,145319,70051.0,10470942.0
2013-08-13,6620,6720,6450,6570,156122,68794.0,10470942.0
2013-08-14,6570,6750,6530,6640,183173,69527.0,10470942.0
2013-08-16,6600,6660,6520,6580,124372,68899.0,10470942.0
2013-08-19,6520,6610,6420,6490,116404,67956.0,10470942.0
2013-08-20,6480,6490,6240,6250,186249,65443.0,10470942.0
2013-08-21,6210,6300,5910,6200,212480,64920.0,10470942.0
2013-08-22,6060,6190,5980,6080,128073,63663.0,10470942.0
2013-08-23,6110,6230,6100,6190,91567,64815.0,10470942.0
2013-08-26,6210,6300,6160,6200,102545,64920.0,10470942.0
2013-08-27,6200,6250,6060,6120,70864,64082.0,10470942.0
2013-08-28,6000,6090,5910,5990,151709,62721.0,10470942.0
2013-08-29,6030,6260,6020,6150,129993,64396.0,10470942.0
2013-08-30,6170,6210,6040,6200,86384,64920.0,10470942.0
2013-09-02,6150,6240,6150,6190,35561,64815.0,10470942.0
2013-09-03,6230,6230,6100,6190,104936,64815.0,10470942.0
2013-09-04,6200,6220,6110,6190,51198,64815.0,10470942.0
2013-09-05,6200,6240,6110,6110,60799,63977.0,10470942.0
2013-09-06,6110,6150,5780,5820,227176,60941.0,10470942.0
2013-09-09,5780,5930,5730,5890,92504,61674.0,10470942.0
2013-09-10,5900,6010,5830,6000,70929,62826.0,10470942.0
2013-09-11,6060,6090,5990,6010,45308,62930.0,10470942.0
2013-09-12,5930,6050,5780,6000,167667,62826.0,10470942.0
2013-09-13,5900,6020,5860,6010,86701,62930.0,10470942.0
2013-09-16,6020,6060,5900,5970,72151,62512.0,10470942.0
2013-09-17,5900,6100,5900,6050,122613,63349.0,10470942.0
2013-09-23,5990,6230,5990,6150,90879,64396.0,10470942.0
2013-09-24,6060,6150,6040,6090,57897,63768.0,10470942.0
2013-09-25,6080,6130,5980,6020,89557,63035.0,10470942.0
2013-09-26,6100,6100,5740,5820,299708,60941.0,10470942.0
2013-09-27,5830,5930,5780,5930,57791,62093.0,10470942.0
2013-09-30,5940,5940,5780,5880,66851,61569.0,10470942.0
2013-10-01,5820,5880,5710,5720,81595,59894.0,10470942.0
2013-10-02,5740,5790,5660,5720,89558,59894.0,10470942.0
2013-10-04,5670,5820,5500,5630,191332,58951.0,10470942.0
2013-10-07,5630,5630,5390,5500,147805,57590.0,10470942.0
2013-10-08,5460,5510,5340,5460,140005,57490.0,10529217.0
2013-10-10,5450,5490,5260,5450,99848,57384.0,10529217.0
2013-10-11,5460,5590,5390,5530,164897,58227.0,10529217.0
2013-10-14,5550,5610,5390,5510,106500,58016.0,10529217.0
2013-10-15,5490,5520,5450,5480,120405,57700.0,10529217.0
2013-10-16,5480,5680,5450,5530,190588,58227.0,10529217.0
2013-10-17,5550,5600,5340,5400,200532,56858.0,10529217.0
2013-10-18,5380,5470,5370,5430,94629,57174.0,10529217.0
2013-10-21,5400,5470,5380,5430,63829,57174.0,10529217.0
2013-10-22,5430,5490,5360,5390,97524,56752.0,10529217.0
2013-10-23,5360,5450,5350,5410,98301,56963.0,10529217.0
2013-10-24,5450,5550,5330,5500,86819,57911.0,10529217.0
2013-10-25,5490,5700,5470,5590,153695,58858.0,10529217.0
2013-10-28,5700,5750,5570,5610,66816,59069.0,10529217.0
2013-10-29,5560,5680,5550,5600,40745,58964.0,10529217.0
2013-10-30,5630,5650,5460,5490,65357,57805.0,10529217.0
2013-10-31,5550,5690,5530,5590,68060,58858.0,10529217.0
2013-11-01,5590,5660,5510,5590,49704,58858.0,10529217.0
2013-11-04,5570,5600,5490,5570,48611,58648.0,10529217.0
2013-11-05,5560,5560,5440,5460,67899,57490.0,10529217.0
2013-11-06,5460,5500,5360,5450,65574,57384.0,10529217.0
2013-11-07,5450,5540,5420,5520,80519,58121.0,10529217.0
2013-11-08,5430,5520,5430,5470,56561,57595.0,10529217.0
2013-11-11,5450,5530,5290,5360,113981,56437.0,10529217.0
2013-11-12,5330,5490,5330,5440,46964,57279.0,10529217.0
2013-11-13,5470,5630,5430,5430,73246,57174.0,10529217.0
2013-11-14,5520,5570,5430,5570,54219,58648.0,10529217.0
2013-11-15,5570,5870,5570,5800,141464,61069.0,10529217.0
2013-11-18,5950,5950,5610,5670,128569,59701.0,10529217.0
2013-11-19,5810,5900,5610,5670,140201,59701.0,10529217.0
2013-11-20,5690,5750,5560,5560,68155,58542.0,10529217.0
2013-11-21,5540,5630,5450,5520,87395,58121.0,10529217.0
2013-11-22,5630,5720,5560,5640,83754,59385.0,10529217.0
2013-11-25,5820,6010,5750,6000,337245,63175.0,10529217.0
2013-11-26,5980,6040,5900,6040,152322,63596.0,10529217.0
2013-11-27,6070,6070,5920,6030,133054,63491.0,10529217.0
2013-11-28,6000,6010,5870,5930,111564,62438.0,10529217.0
2013-11-29,5960,5990,5780,5970,147332,62859.0,10529217.0
2013-12-02,6070,6200,6010,6110,199399,64334.0,10529217.0
2013-12-03,6150,6150,5920,5980,94362,62965.0,10529217.0
2013-12-04,5900,5980,5760,5800,146410,61069.0,10529217.0
2013-12-05,5800,5920,5760,5920,117982,62333.0,10529217.0
2013-12-06,5950,6090,5800,6010,112736,63281.0,10529217.0
2013-12-09,6070,6090,5940,5950,112787,62649.0,10529217.0
2013-12-10,5950,5960,5760,5760,103608,60648.0,10529217.0
2013-12-11,5750,5890,5600,5680,63617,59806.0,10529217.0
2013-12-12,5610,5740,5570,5650,61223,59490.0,10529217.0
2013-12-13,5700,5800,5600,5750,64645,60543.0,10529217.0
2013-12-16,5750,5960,5740,5800,130112,61069.0,10529217.0
2013-12-17,5900,5900,5660,5690,78290,59911.0,10529217.0
2013-12-18,5690,5690,5410,5520,138125,58121.0,10529217.0
2013-12-19,5650,5650,5570,5610,71469,59069.0,10529217.0
2013-12-20,5620,5780,5570,5760,58424,61320.0,10645767.0
2013-12-23,5800,5910,5770,5810,41205,61852.0,10645767.0
2013-12-24,5860,5860,5680,5710,50745,60787.0,10645767.0
2013-12-26,5710,5820,5640,5750,81868,61213.0,10645767.0
2013-12-27,5740,5840,5740,5820,50645,61958.0,10645767.0
2013-12-30,5900,5920,5820,5850,57903,62278.0,10645767.0
2014-01-02,5850,5860,5650,5650,51587,60149.0,10645767.0
2014-01-03,5640,5710,5520,5680,80527,60468.0,10645767.0
2014-01-06,5740,5980,5740,5950,145186,63342.0,10645767.0
2014-01-07,5940,6050,5900,6000,99756,63875.0,10645767.0
2014-01-08,6000,6050,5810,6000,99359,63875.0,10645767.0
2014-01-09,6100,6120,5920,6000,83320,63875.0,10645767.0
2014-01-10,5990,6050,5880,5880,68981,62597.0,10645767.0
2014-01-13,5990,6080,5890,6070,124186,64620.0,10645767.0
2014-01-14,6060,6150,5880,5880,183688,62597.0,10645767.0
2014-01-15,6030,6030,5890,5890,49244,62704.0,10645767.0
2014-01-16,5910,5990,5830,5910,89367,62916.0,10645767.0
2014-01-17,5920,6030,5860,6020,97341,64088.0,10645767.0
2014-01-20,6070,6300,6030,6290,240049,66962.0,10645767.0
2014-01-21,6290,6330,6190,6260,81534,66643.0,10645767.0
2014-01-22,6260,6260,6070,6150,105665,65471.0,10645767.0
2014-01-23,6160,6190,6000,6000,99438,63875.0,10645767.0
2014-01-24,6000,6050,5900,5900,86164,62810.0,10645767.0
2014-01-27,5700,5730,5630,5640,165987,60042.0,10645767.0
2014-01-28,5700,5720,5530,5580,83087,59403.0,10645767.0
2014-01-29,5660,5770,5660,5750,45548,61213.0,10645767.0
2014-02-03,5740,5930,5620,5920,95079,63023.0,10645767.0
2014-02-04,5800,5850,5710,5800,55065,61745.0,10645767.0
2014-02-05,5870,5870,5660,5660,47512,60255.0,10645767.0
2014-02-06,5700,5760,5640,5720,81406,60894.0,10645767.0
2014-02-07,5780,5920,5740,5870,72715,62491.0,10645767.0
2014-02-10,5870,6050,5840,6050,73860,64407.0,10645767.0
2014-02-11,5970,6120,5960,6050,82626,64407.0,10645767.0
2014-02-12,6080,6130,5950,5950,70935,63342.0,10645767.0
2014-02-13,5950,6000,5820,5900,104348,62810.0,10645767.0
2014-02-14,5900,5980,5840,5970,53019,63555.0,10645767.0
2014-02-17,5970,6020,5790,5920,115144,63023.0,10645767.0
2014-02-18,5920,6080,5880,5920,353584,63023.0,10645767.0
2014-02-19,6030,6040,5810,5860,176100,62384.0,10645767.0
2014-02-20,5860,5870,5620,5650,223137,60149.0,10645767.0
2014-02-21,5650,5800,5650,5700,144483,60681.0,10645767.0
2014-02-24,5750,5750,5600,5600,93985,59616.0,10645767.0
2014-02-25,5690,5690,5540,5580,77052,59403.0,10645767.0
2014-02-26,5580,5620,5530,5580,58325,59403.0,10645767.0
2014-02-27,5580,5720,5580,5680,64087,60468.0,10645767.0
2014-02-28,5680,5680,5550,5560,98608,59190.0,10645767.0
2014-03-03,5530,5610,5500,5580,110155,59403.0,10645767.0
2014-03-04,5520,5730,5520,5710,54056,60787.0,10645767.0
2014-03-05,5710,5740,5640,5690,87027,60574.0,10645767.0
2014-03-06,5690,5690,5590,5610,79803,59723.0,10645767.0
2014-03-07,5610,5670,5560,5570,80913,59297.0,10645767.0
2014-03-10,5620,5620,5480,5480,77111,58339.0,10645767.0
2014-03-11,5480,5600,5460,5600,58546,59616.0,10645767.0
2014-03-12,5600,5620,5540,5570,47755,59297.0,10645767.0
2014-03-13,5600,5740,5550,5730,101607,61000.0,10645767.0
2014-03-14,5700,5750,5620,5730,50798,61000.0,10645767.0
2014-03-17,5730,5790,5680,5790,86587,61639.0,10645767.0
2014-03-18,5770,5870,5690,5710,76995,60787.0,10645767.0
2014-03-19,5700,5720,5630,5630,72424,59936.0,10645767.0
2014-03-20,5640,5740,5630,5680,58104,60468.0,10645767.0
2014-03-21,5690,5800,5680,5790,64814,61639.0,10645767.0
2014-03-24,5870,6190,5860,6030,490083,64194.0,10645767.0
2014-03-25,6030,6030,5890,5990,160747,63768.0,10645767.0
2014-03-26,6000,6150,6000,6050,207486,64407.0,10645767.0
2014-03-27,6080,6100,5860,5950,107760,63342.0,10645767.0
2014-03-28,5950,5950,5850,5900,101686,62810.0,10645767.0
2014-03-31,5900,5940,5840,5870,70553,62491.0,10645767.0
2014-04-01,5870,6010,5870,5970,67189,63555.0,10645767.0
2014-04-02,5970,6030,5890,6030,89385,64194.0,10645767.0
2014-04-03,6030,6050,5930,5940,82420,63236.0,10645767.0
2014-04-04,5980,5980,5850,5980,71007,63662.0,10645767.0
2014-04-07,5900,5950,5850,5870,79333,62491.0,10645767.0
2014-04-08,5870,5870,5780,5830,80945,62065.0,10645767.0
