테스나(131970),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-08,13150,14900,13150,14400,285625,98640.0,6850000.0
2015-07-09,14400,14550,13750,14550,116144,99668.0,6850000.0
2015-07-10,14250,14600,13800,13850,154242,94872.0,6850000.0
2015-07-13,13800,14800,13800,14700,132406,100695.0,6850000.0
2015-07-14,14700,14800,14300,14750,71981,101038.0,6850000.0
2015-07-15,14550,14700,14150,14400,87433,98640.0,6850000.0
2015-07-16,14250,15450,14100,15450,114642,105832.0,6850000.0
2015-07-17,15450,15650,15100,15500,88915,106175.0,6850000.0
2015-07-20,15650,17150,15500,16950,344422,116108.0,6850000.0
2015-07-21,17100,17350,16750,17250,140518,118162.0,6850000.0
2015-07-22,17550,17600,16250,16750,255184,114738.0,6850000.0
2015-07-23,16800,17200,15800,16450,232813,112682.0,6850000.0
2015-07-24,16700,16700,15500,15750,210236,107888.0,6850000.0
2015-07-27,15600,15600,14700,15100,136313,103435.0,6850000.0
2015-07-28,14950,14950,13350,14150,240875,96928.0,6850000.0
2015-07-29,14150,14200,13450,13650,127207,93502.0,6850000.0
2015-07-30,13600,13800,12900,13000,170826,89050.0,6850000.0
2015-07-31,13150,13700,12850,13200,149469,90420.0,6850000.0
2015-08-03,13450,14100,13050,13200,143852,90420.0,6850000.0
2015-08-04,13400,13750,12900,13500,55749,92475.0,6850000.0
2015-08-05,13600,13800,12750,12800,290899,87680.0,6850000.0
2015-08-06,12800,13150,12050,12300,272952,84255.0,6850000.0
2015-08-07,12400,12750,12150,12750,169033,87338.0,6850000.0
2015-08-10,12850,13150,12500,13050,128936,89392.0,6850000.0
2015-08-11,13000,13100,12350,12700,157080,86995.0,6850000.0
2015-08-12,12650,12700,12000,12600,117253,86310.0,6850000.0
2015-08-13,12950,12950,12450,12750,68412,87338.0,6850000.0
2015-08-17,12650,13200,12500,12750,68885,87338.0,6850000.0
2015-08-18,12750,12900,12200,12600,116966,86310.0,6850000.0
2015-08-19,12600,12600,11850,12550,182740,85968.0,6850000.0
2015-08-20,13100,13550,12000,12000,732093,82200.0,6850000.0
2015-08-21,11000,11800,10950,11150,231188,76378.0,6850000.0
2015-08-24,10800,11200,10100,10100,263651,69185.0,6850000.0
2015-08-25,10450,11000,10250,10700,270706,73295.0,6850000.0
2015-08-26,10600,11200,10450,11200,203863,76720.0,6850000.0
2015-08-27,11300,11650,10950,11200,105287,76720.0,6850000.0
2015-08-28,11350,11550,11300,11500,75555,78775.0,6850000.0
2015-08-31,11550,12050,11300,11550,127094,79118.0,6850000.0
2015-09-01,11450,11800,11300,11450,77901,78432.0,6850000.0
2015-09-02,11100,11500,11050,11450,60022,78432.0,6850000.0
2015-09-03,11600,11850,11500,11600,68233,79460.0,6850000.0
2015-09-04,11550,11700,10950,11500,114012,78775.0,6850000.0
2015-09-07,11500,11750,11100,11450,67604,78432.0,6850000.0
2015-09-08,11550,11550,10850,11200,156457,76720.0,6850000.0
2015-09-09,11400,11400,11150,11400,83622,78090.0,6850000.0
2015-09-10,11300,11400,11050,11300,58149,77405.0,6850000.0
2015-09-11,11250,11400,10950,11100,56010,76035.0,6850000.0
2015-09-14,11150,11200,10750,10850,61059,74322.0,6850000.0
2015-09-15,10700,10850,10100,10450,237293,71582.0,6850000.0
2015-09-16,10500,10650,10350,10450,82653,71582.0,6850000.0
2015-09-17,10550,10650,10150,10250,150843,70212.0,6850000.0
2015-09-18,10400,10600,10300,10550,96255,72268.0,6850000.0
2015-09-21,10500,10900,10450,10850,164028,74322.0,6850000.0
2015-09-22,10850,10950,10550,10800,107041,73980.0,6850000.0
2015-09-23,10750,10800,10300,10450,104110,71582.0,6850000.0
2015-09-24,10550,10700,10300,10500,85967,71925.0,6850000.0
2015-09-25,10450,10550,10200,10400,56356,71240.0,6850000.0
2015-09-30,10150,10250,9970,10000,123006,68500.0,6850000.0
2015-10-01,10150,10200,9990,10150,83415,69528.0,6850000.0
2015-10-02,10150,10250,10000,10050,92753,68842.0,6850000.0
2015-10-05,10150,10150,9950,10100,67909,69185.0,6850000.0
2015-10-06,10250,10250,9870,9990,118380,68432.0,6850000.0
2015-10-07,9930,10750,9930,10650,241416,72952.0,6850000.0
2015-10-08,10650,10900,10350,10800,105764,73980.0,6850000.0
2015-10-12,10900,10900,10550,10700,58715,73295.0,6850000.0
2015-10-13,11100,11650,11100,11500,534676,78775.0,6850000.0
2015-10-14,11650,11850,11250,11250,217740,77062.0,6850000.0
2015-10-15,11400,11600,11100,11500,113274,78775.0,6850000.0
2015-10-16,11650,11650,11250,11450,81677,78432.0,6850000.0
2015-10-19,11550,11550,11100,11350,82895,77748.0,6850000.0
2015-10-20,11400,11400,10850,11150,76739,76378.0,6850000.0
2015-10-21,11150,11250,10900,11000,78700,75350.0,6850000.0
2015-10-22,11000,11300,10900,11150,83364,76378.0,6850000.0
2015-10-23,11500,11750,10950,10950,266224,75008.0,6850000.0
2015-10-26,11100,11250,10950,11000,73932,75350.0,6850000.0
2015-10-27,11000,11200,10950,11150,56915,76378.0,6850000.0
2015-10-28,11250,11800,11250,11600,408494,79460.0,6850000.0
2015-10-29,11800,12350,11450,11600,298929,79460.0,6850000.0
2015-10-30,11550,11550,11000,11350,192158,77748.0,6850000.0
2015-11-02,11150,11250,11050,11100,65852,76035.0,6850000.0
2015-11-03,11100,11300,10950,11200,93209,76720.0,6850000.0
2015-11-04,11250,11300,11000,11050,129753,75692.0,6850000.0
2015-11-05,11050,11100,10900,11000,84188,75350.0,6850000.0
2015-11-06,11100,11100,10550,10650,112830,72952.0,6850000.0
2015-11-09,10500,10600,10050,10200,120967,69870.0,6850000.0
2015-11-10,10050,10100,9780,9900,131939,67815.0,6850000.0
2015-11-11,10000,10000,9510,9930,186894,68020.0,6850000.0
2015-11-12,9810,9960,9690,9940,51484,68089.0,6850000.0
2015-11-13,9750,9850,9610,9680,61765,66308.0,6850000.0
2015-11-16,9320,9500,8970,9300,169132,63705.0,6850000.0
2015-11-17,9280,9550,8950,9210,51951,63088.0,6850000.0
2015-11-18,9210,9400,9200,9400,69843,64390.0,6850000.0
2015-11-19,9480,9480,9260,9440,51415,64664.0,6850000.0
2015-11-20,9540,9630,9300,9540,46370,65349.0,6850000.0
2015-11-23,9550,9610,9370,9610,89559,65828.0,6850000.0
2015-11-24,10100,10100,9490,9690,131298,66376.0,6850000.0
2015-11-25,9680,9680,9460,9570,84674,65554.0,6850000.0
2015-11-26,9570,9790,9530,9780,67267,66993.0,6850000.0
2015-11-27,9710,9780,9560,9700,119731,66445.0,6850000.0
2015-11-30,9720,9720,9490,9630,28182,65966.0,6850000.0
2015-12-01,9550,9700,9540,9650,34503,66102.0,6850000.0
2015-12-02,9600,9700,9450,9560,47779,65486.0,6850000.0
2015-12-03,9500,9620,9370,9620,42443,65897.0,6850000.0
2015-12-04,9550,9600,9460,9530,33748,65280.0,6850000.0
2015-12-07,9530,9530,9450,9520,45730,65212.0,6850000.0
2015-12-08,9520,9620,9280,9360,39169,64116.0,6850000.0
2015-12-09,9330,9430,9200,9360,33822,64116.0,6850000.0
2015-12-10,9270,9360,9030,9180,28902,62883.0,6850000.0
2015-12-11,9170,9180,8950,9150,38808,62678.0,6850000.0
2015-12-14,8920,9060,8450,8510,78812,58294.0,6850000.0
2015-12-15,8340,8890,8340,8650,77344,59252.0,6850000.0
2015-12-16,8700,8840,8640,8740,24716,59869.0,6850000.0
2015-12-17,8750,8880,8700,8880,33448,60828.0,6850000.0
2015-12-18,8860,10200,8860,9400,406563,64390.0,6850000.0
2015-12-21,9380,9500,9160,9410,62222,64458.0,6850000.0
2015-12-22,9510,9580,9370,9450,50623,64732.0,6850000.0
2015-12-23,9370,9680,9300,9670,67907,66240.0,6850000.0
2015-12-24,9900,10200,9830,9860,209827,67541.0,6850000.0
2015-12-28,9890,9900,9690,9790,44576,67062.0,6850000.0
2015-12-29,9710,9780,9480,9720,46003,66582.0,6850000.0
2015-12-30,9650,9900,9480,9850,57715,67472.0,6850000.0
2016-01-04,9850,9870,9600,9600,35407,65760.0,6850000.0
2016-01-05,9410,9650,9390,9570,50072,65554.0,6850000.0
2016-01-06,9480,9600,9000,9360,53057,64116.0,6850000.0
2016-01-07,9300,9400,9150,9190,38113,62952.0,6850000.0
2016-01-08,9000,9590,8720,9390,129191,64322.0,6850000.0
2016-01-11,9350,9350,9160,9230,35763,63226.0,6850000.0
2016-01-12,9230,9600,9220,9600,73433,65760.0,6850000.0
2016-01-13,9910,10100,9400,9610,133580,65828.0,6850000.0
2016-01-14,9500,9570,9300,9440,33962,64664.0,6850000.0
2016-01-15,9520,9590,9180,9250,43409,63362.0,6850000.0
2016-01-18,9190,9230,8830,9160,51553,62746.0,6850000.0
2016-01-19,9150,9160,8790,8900,78462,60965.0,6850000.0
2016-01-20,8780,8810,8380,8450,118503,57882.0,6850000.0
2016-01-21,8450,8600,8320,8390,57453,57472.0,6850000.0
2016-01-22,8420,8790,8310,8690,77135,59526.0,6850000.0
2016-01-25,8840,9030,8780,9000,82248,61650.0,6850000.0
2016-01-26,9000,9320,8880,8880,371487,60828.0,6850000.0
2016-01-27,8910,8970,8800,8970,66073,61444.0,6850000.0
2016-01-28,8940,9150,8830,9150,66307,62678.0,6850000.0
2016-01-29,9100,9200,9030,9150,43207,62678.0,6850000.0
2016-02-01,9070,9180,8990,8990,60120,61582.0,6850000.0
2016-02-02,8990,9070,8960,9070,58966,62130.0,6850000.0
2016-02-03,8960,9060,8820,8920,61309,61102.0,6850000.0
2016-02-04,8920,9080,8900,9030,28625,61856.0,6850000.0
2016-02-05,9030,9180,9000,9050,45538,61992.0,6850000.0
2016-02-11,8660,8770,8460,8640,100300,59184.0,6850000.0
2016-02-12,8450,8590,7560,8450,185231,57882.0,6850000.0
2016-02-15,8250,8480,8220,8450,49436,57882.0,6850000.0
2016-02-16,8480,8480,8370,8440,48588,57814.0,6850000.0
2016-02-17,8410,8520,8380,8490,25058,58156.0,6850000.0
2016-02-18,8560,8820,8550,8720,44155,59732.0,6850000.0
2016-02-19,8640,8820,8640,8770,21869,60074.0,6850000.0
2016-02-22,8800,8950,8740,8900,38236,60965.0,6850000.0
2016-02-23,8830,8940,8690,8800,28616,60280.0,6850000.0
2016-02-24,8680,8850,8680,8830,9391,60486.0,6850000.0
2016-02-25,8800,9100,8800,8830,22728,60486.0,6850000.0
2016-02-26,8920,8990,8730,8990,42399,61582.0,6850000.0
2016-02-29,8900,8950,8810,8910,37101,61034.0,6850000.0
2016-03-02,8870,8990,8690,8690,33023,59526.0,6850000.0
2016-03-03,8660,8780,8500,8700,37951,59595.0,6850000.0
2016-03-04,8630,8890,8600,8860,31652,60691.0,6850000.0
2016-03-07,8860,8940,8780,8870,32510,60760.0,6850000.0
2016-03-08,8870,8930,8650,8820,37798,60417.0,6850000.0
2016-03-09,8810,8930,8770,8910,36332,61034.0,6850000.0
2016-03-10,8970,9250,8910,9250,99391,63362.0,6850000.0
2016-03-11,9250,9330,9140,9290,44090,63636.0,6850000.0
2016-03-14,9290,9360,9220,9300,38573,63705.0,6850000.0
2016-03-15,9360,9580,9300,9300,140886,63705.0,6850000.0
2016-03-16,9330,9340,9130,9230,55608,63226.0,6850000.0
2016-03-17,9260,9750,9230,9630,193288,65966.0,6850000.0
2016-03-18,9600,9650,9400,9490,78761,65006.0,6850000.0
2016-03-21,9610,10150,9560,10000,414861,68500.0,6850000.0
2016-03-22,10000,10200,9770,9900,364579,67815.0,6850000.0
2016-03-23,9900,9900,9570,9610,153176,65828.0,6850000.0
2016-03-24,9530,9680,9480,9590,66863,65692.0,6850000.0
2016-03-25,9590,9680,9040,9040,196964,61924.0,6850000.0
2016-03-28,8970,9040,8530,8530,203247,58430.0,6850000.0
2016-03-29,8640,8640,8500,8620,89908,59047.0,6850000.0
2016-03-30,8620,8700,8500,8620,70213,59047.0,6850000.0
2016-03-31,8690,8870,8630,8820,79186,60417.0,6850000.0
2016-04-01,8880,8880,8650,8750,38221,59938.0,6850000.0
2016-04-04,8720,9100,8600,9090,191235,62266.0,6850000.0
2016-04-05,8910,9010,8810,8950,73754,61308.0,6850000.0
2016-04-06,8950,8960,8820,8880,52417,60828.0,6850000.0
2016-04-07,8900,8920,8650,8910,71359,61034.0,6850000.0
2016-04-08,8990,9080,8870,8950,62583,61308.0,6850000.0
2016-04-11,9000,9020,8860,8880,37978,60828.0,6850000.0
2016-04-12,8860,8940,8790,8850,38936,60622.0,6850000.0
2016-04-14,8900,9060,8790,9050,93271,61992.0,6850000.0
2016-04-15,9050,9230,9000,9230,93564,63226.0,6850000.0
2016-04-18,9290,9430,9180,9410,138668,64458.0,6850000.0
2016-04-19,9360,9460,9240,9460,92764,64801.0,6850000.0
2016-04-20,9460,9460,9330,9380,41128,64253.0,6850000.0
2016-04-21,9380,9450,9250,9390,77588,64322.0,6850000.0
2016-04-22,9400,9500,9310,9480,50357,64938.0,6850000.0
2016-04-25,9480,9480,9300,9400,69847,64390.0,6850000.0
2016-04-26,9400,9650,9320,9600,134073,65760.0,6850000.0
2016-04-27,9570,9610,9450,9550,73218,65418.0,6850000.0
2016-04-28,9560,9690,9470,9670,107671,66240.0,6850000.0
2016-04-29,9620,9650,9470,9570,61206,65554.0,6850000.0
2016-05-02,9510,9510,9110,9450,110629,64732.0,6850000.0
2016-05-03,9450,9550,9360,9440,51544,64664.0,6850000.0
2016-05-04,9410,9410,9210,9400,75028,64390.0,6850000.0
2016-05-09,9650,9930,9230,9230,221983,63226.0,6850000.0
2016-05-10,9270,9300,9090,9150,76256,62678.0,6850000.0
2016-05-11,9180,9280,9000,9140,48220,62609.0,6850000.0
2016-05-12,9140,9410,9080,9270,71420,63500.0,6850000.0
2016-05-13,9280,9390,9260,9330,34358,63910.0,6850000.0
2016-05-16,9200,9430,9170,9320,57653,63842.0,6850000.0
2016-05-17,9280,9360,9080,9200,66858,63020.0,6850000.0
2016-05-18,9180,9180,8780,8780,132900,60143.0,6850000.0
2016-05-19,8730,8820,8470,8590,96453,58842.0,6850000.0
2016-05-20,8580,8720,8580,8690,25022,59526.0,6850000.0
2016-05-23,8610,8750,8580,8650,30657,59252.0,6850000.0
2016-05-24,8590,8710,8510,8550,35461,58568.0,6850000.0
2016-05-25,8580,8620,8350,8550,83706,58568.0,6850000.0
2016-05-26,8550,8600,8410,8490,33187,58156.0,6850000.0
2016-05-27,8490,8500,8290,8330,58613,57060.0,6850000.0
2016-05-30,8420,8420,8140,8150,56112,55828.0,6850000.0
2016-05-31,8190,8510,8180,8510,45196,58294.0,6850000.0
2016-06-01,8550,8580,8300,8490,20825,58156.0,6850000.0
2016-06-02,8490,8540,8430,8480,12977,58088.0,6850000.0
2016-06-03,8500,8550,8420,8460,14878,57951.0,6850000.0
2016-06-07,8500,8580,8420,8460,25366,57951.0,6850000.0
2016-06-08,8470,8560,8350,8450,26432,57882.0,6850000.0
2016-06-09,8390,8460,8210,8280,50423,56718.0,6850000.0
2016-06-10,8400,8400,8260,8300,17207,56855.0,6850000.0
2016-06-13,8280,8330,8090,8140,48102,55759.0,6850000.0
2016-06-14,8080,8130,8010,8030,32566,55006.0,6850000.0
2016-06-15,8000,8180,7940,8110,38585,55554.0,6850000.0
2016-06-16,8110,8190,7770,7780,34991,53293.0,6850000.0
2016-06-17,7720,7920,7700,7790,30937,53362.0,6850000.0
2016-06-20,7800,7880,7730,7730,26200,52950.0,6850000.0
2016-06-21,7800,8090,7710,7940,38239,54389.0,6850000.0
2016-06-22,8000,8100,7800,8030,27471,55006.0,6850000.0
2016-06-23,8030,8090,7840,7930,27549,54320.0,6850000.0
2016-06-24,8000,8070,7300,7670,93330,52540.0,6850000.0
2016-06-27,7470,7640,7200,7640,65216,52334.0,6850000.0
2016-06-28,7460,7910,7460,7910,90978,54184.0,6850000.0
2016-06-29,8050,8190,7840,7980,93252,54663.0,6850000.0
2016-06-30,8000,8020,7900,7970,18095,54594.0,6850000.0
2016-07-01,8000,8110,7970,8020,23491,54937.0,6850000.0
2016-07-04,8090,8090,7910,8020,21542,54937.0,6850000.0
2016-07-05,8090,8090,7970,8030,22888,55006.0,6850000.0
2016-07-06,8060,8060,7880,8030,23887,55006.0,6850000.0
2016-07-07,8040,8250,7980,8230,46737,56376.0,6850000.0
2016-07-08,8290,8290,8130,8200,15616,56170.0,6850000.0
2016-07-11,8250,8250,8150,8200,15901,56170.0,6850000.0
2016-07-12,8190,8420,8160,8410,70045,57608.0,6850000.0
2016-07-13,8420,8440,8300,8400,13994,57540.0,6850000.0
2016-07-14,8440,8470,8300,8440,35448,57814.0,6850000.0
2016-07-15,8360,8460,8310,8360,26543,57266.0,6850000.0
2016-07-18,8310,8430,8280,8350,22228,57198.0,6850000.0
2016-07-19,8500,8630,8400,8500,43912,58225.0,6850000.0
2016-07-20,8500,8530,8400,8470,30833,58020.0,6850000.0
2016-07-21,8500,8560,8360,8450,41637,57882.0,6850000.0
2016-07-22,8410,8500,8400,8460,23274,57951.0,6850000.0
2016-07-25,8600,8600,8420,8500,16793,58225.0,6850000.0
2016-07-26,8550,8870,8520,8760,132474,60006.0,6850000.0
2016-07-27,8760,9040,8760,9030,164279,61856.0,6850000.0
2016-07-28,9030,9100,8880,8890,53367,60896.0,6850000.0
2016-07-29,8970,9050,8800,9000,33157,61650.0,6850000.0
2016-08-01,9010,9100,8980,9060,54092,62061.0,6850000.0
2016-08-02,9060,9100,8960,9080,46900,62198.0,6850000.0
2016-08-03,9040,9150,8900,8990,34771,61582.0,6850000.0
2016-08-04,8940,9040,8880,9010,26101,61718.0,6850000.0
2016-08-05,8980,9020,8860,8860,30714,60691.0,6850000.0
2016-08-08,8990,8990,8700,8780,45969,60143.0,6850000.0
2016-08-09,8780,8840,8650,8830,33413,60486.0,6850000.0
2016-08-10,8830,8830,8550,8580,57617,58773.0,6850000.0
2016-08-11,8570,8630,8400,8500,35048,58225.0,6850000.0
2016-08-12,8530,8680,8470,8620,20893,59047.0,6850000.0
2016-08-16,8640,9870,8640,9870,1491031,67610.0,6850000.0
2016-08-17,10100,10600,9800,10450,1529164,71582.0,6850000.0
2016-08-18,10450,10700,10100,10550,405481,72268.0,6850000.0
2016-08-19,10450,10600,10100,10400,290818,71240.0,6850000.0
2016-08-22,10500,11350,10450,10450,841425,71582.0,6850000.0
2016-08-23,10300,11200,10150,11000,560360,75350.0,6850000.0
2016-08-24,11100,11250,10600,10700,318337,73295.0,6850000.0
2016-08-25,10650,10900,10400,10400,266920,71240.0,6850000.0
2016-08-26,10250,10350,9870,10300,500623,70555.0,6850000.0
2016-08-29,10300,10400,9850,9850,278364,67472.0,6850000.0
2016-08-30,9980,10100,9820,10000,181361,68500.0,6850000.0
2016-08-31,10000,10000,9690,9850,202989,67472.0,6850000.0
2016-09-01,9850,9940,9660,9860,112480,67541.0,6850000.0
2016-09-02,9900,10500,9900,10400,496010,71240.0,6850000.0
2016-09-05,10500,10500,9970,10150,286658,69528.0,6850000.0
2016-09-06,10150,10200,9940,10050,139905,68842.0,6850000.0
2016-09-07,9930,9980,9390,9530,288268,65280.0,6850000.0
2016-09-08,9490,9570,9150,9200,165148,63020.0,6850000.0
2016-09-09,9220,9440,9220,9390,79927,64322.0,6850000.0
2016-09-12,9200,9340,9180,9220,98648,63157.0,6850000.0
2016-09-13,9250,9610,9240,9610,59283,65828.0,6850000.0
2016-09-19,9610,9980,9610,9900,138197,67815.0,6850000.0
2016-09-20,9820,9980,9680,9680,69993,66308.0,6850000.0
2016-09-21,9700,10150,9700,10050,216880,68842.0,6850000.0
2016-09-22,10150,10150,9740,9860,172848,67541.0,6850000.0
2016-09-23,9880,9990,9450,9450,167171,64732.0,6850000.0
2016-09-26,9540,9660,9470,9640,58056,66034.0,6850000.0
2016-09-27,9550,9640,9400,9600,44818,65760.0,6850000.0
2016-09-28,9620,9900,9500,9900,112244,67815.0,6850000.0
2016-09-29,9990,10800,9810,10700,476772,73295.0,6850000.0
2016-09-30,10600,10800,10250,10750,296254,73638.0,6850000.0
2016-10-04,10850,11100,10550,10750,210891,73638.0,6850000.0
2016-10-05,10900,10950,10600,10800,106803,73980.0,6850000.0
2016-10-06,10700,10750,10050,10200,272683,69870.0,6850000.0
2016-10-07,10200,10200,9830,9830,215742,67336.0,6850000.0
2016-10-10,9830,10150,9820,9970,92579,68294.0,6850000.0
2016-10-11,9920,10000,9340,9400,236765,64390.0,6850000.0
2016-10-12,9600,10500,9550,10250,591776,70212.0,6850000.0
2016-10-13,10250,11000,10150,10550,738724,72268.0,6850000.0
2016-10-14,10800,11850,10700,11700,1170420,80145.0,6850000.0
2016-10-17,11700,12000,11500,11800,480244,80830.0,6850000.0
2016-10-18,11700,12400,11550,12200,604019,83570.0,6850000.0
2016-10-19,12200,12400,11750,11850,279963,81172.0,6850000.0
2016-10-20,11950,12200,11300,11350,405064,77748.0,6850000.0
2016-10-21,11300,12300,11300,12300,459127,84255.0,6850000.0
2016-10-24,12350,12400,11700,11700,286769,80145.0,6850000.0
2016-10-25,11800,11950,11250,11500,238579,78775.0,6850000.0
2016-10-26,11550,12000,11150,11450,194221,78432.0,6850000.0
2016-10-27,11600,12300,11400,12150,458136,83228.0,6850000.0
2016-10-28,12100,12250,11700,11800,263014,80830.0,6850000.0
2016-10-31,11650,11700,10900,11350,379827,77748.0,6850000.0
2016-11-01,11200,11600,11200,11500,191430,78775.0,6850000.0
2016-11-02,11350,11600,10700,10700,260175,73295.0,6850000.0
2016-11-03,10700,11400,10700,10950,240236,75008.0,6850000.0
2016-11-04,11000,11550,10850,11450,154293,78432.0,6850000.0
2016-11-07,11400,11700,11300,11650,161951,79802.0,6850000.0
2016-11-08,11750,11750,11300,11350,110944,77748.0,6850000.0
2016-11-09,11400,11650,10500,11150,653248,76378.0,6850000.0
2016-11-10,11350,11600,11100,11250,216456,77062.0,6850000.0
2016-11-11,11100,11200,10800,11200,142730,76720.0,6850000.0
2016-11-14,11250,11300,10850,11000,100923,75350.0,6850000.0
2016-11-15,10800,11200,10550,10750,238292,73638.0,6850000.0
2016-11-16,10800,11350,10800,11300,168827,77405.0,6850000.0
2016-11-17,11350,11350,11000,11100,71587,76035.0,6850000.0
2016-11-18,11250,11250,10800,10850,102506,74322.0,6850000.0
2016-11-21,11000,11300,10650,11000,159254,75350.0,6850000.0
2016-11-22,10950,11400,10950,11400,226201,78090.0,6850000.0
2016-11-23,11400,11650,11300,11500,157988,78775.0,6850000.0
2016-11-24,11500,11700,11250,11450,163265,78432.0,6850000.0
2016-11-25,11450,11700,11350,11450,92339,78432.0,6850000.0
2016-11-28,11600,11700,11350,11350,76060,77748.0,6850000.0
2016-11-29,11250,11950,11200,11900,179327,81515.0,6850000.0
2016-11-30,11900,12250,11800,12050,265880,82542.0,6850000.0
2016-12-01,12100,12250,11800,11800,114434,80830.0,6850000.0
2016-12-02,11750,12350,11600,12100,255646,82885.0,6850000.0
2016-12-05,11950,12500,11850,12450,276721,85282.0,6850000.0
2016-12-06,12400,12650,12300,12500,237528,85625.0,6850000.0
2016-12-07,12450,12700,12150,12600,136611,86310.0,6850000.0
2016-12-08,12650,12850,12450,12750,151228,87338.0,6850000.0
2016-12-09,12700,12950,12500,12650,96133,86652.0,6850000.0
2016-12-12,12700,12700,12250,12550,214310,85968.0,6850000.0
2016-12-13,12600,13100,12550,13100,323662,89735.0,6850000.0
2016-12-14,13200,13700,13050,13550,248970,92818.0,6850000.0
2016-12-15,13350,14200,13250,13900,363308,95215.0,6850000.0
2016-12-16,13850,14200,13650,13800,162113,94530.0,6850000.0
2016-12-19,13900,13950,13450,13600,90970,93160.0,6850000.0
2016-12-20,13650,14100,13300,13400,207018,91790.0,6850000.0
2016-12-21,13600,13700,13400,13700,93289,93845.0,6850000.0
2016-12-22,13800,14050,13300,13350,117923,91448.0,6850000.0
2016-12-23,13300,13650,12900,13600,211530,93160.0,6850000.0
2016-12-26,13900,13900,13400,13600,100403,93160.0,6850000.0
2016-12-27,13600,13950,13550,13700,149320,93845.0,6850000.0
2016-12-28,13800,14300,13650,14200,174050,97270.0,6850000.0
2016-12-29,14200,14600,13950,14500,167367,99325.0,6850000.0
2017-01-02,14600,15150,14300,15150,383760,103778.0,6850000.0
2017-01-03,15150,15200,14850,15000,207232,102750.0,6850000.0
2017-01-04,14850,15550,14850,15250,362979,104462.0,6850000.0
2017-01-05,15250,15250,14500,14650,230783,100352.0,6850000.0
2017-01-06,14500,15000,14050,14150,208151,96928.0,6850000.0
2017-01-09,14150,14500,14000,14200,77987,97270.0,6850000.0
2017-01-10,14350,14550,13900,14100,107483,96585.0,6850000.0
2017-01-11,13950,14450,13750,14400,202997,98640.0,6850000.0
2017-01-12,14450,14900,14100,14700,140528,100695.0,6850000.0
2017-01-13,14700,14850,14200,14350,114856,98298.0,6850000.0
2017-01-16,14500,14500,13700,13750,135815,94188.0,6850000.0
2017-01-17,13650,13950,13300,13400,104535,91790.0,6850000.0
2017-01-18,13400,14000,13100,13900,111506,95215.0,6850000.0
2017-01-19,14100,14600,14050,14400,149409,98640.0,6850000.0
2017-01-20,14200,14550,13800,14000,71021,95900.0,6850000.0
2017-01-23,14250,14300,13750,14000,56141,95900.0,6850000.0
2017-01-24,13850,14500,13850,14350,74374,98298.0,6850000.0
2017-01-25,14450,14700,14150,14200,80044,97270.0,6850000.0
2017-01-26,14250,15650,14150,15550,448389,106518.0,6850000.0
2017-01-31,15450,16000,15200,15650,173311,107202.0,6850000.0
2017-02-01,15650,16000,15500,15750,133558,107888.0,6850000.0
2017-02-02,15750,15850,14950,15100,151122,103435.0,6850000.0
2017-02-03,15350,15500,15100,15450,106018,105832.0,6850000.0
2017-02-06,15700,15700,14650,14800,90586,101380.0,6850000.0
2017-02-07,14750,14750,14050,14500,99708,99325.0,6850000.0
2017-02-08,14400,14850,14250,14850,76567,101722.0,6850000.0
2017-02-09,15150,15800,15100,15300,181430,104805.0,6850000.0
2017-02-10,15400,15700,14800,14900,60675,102065.0,6850000.0
2017-02-13,14950,15400,14550,15250,68612,104462.0,6850000.0
2017-02-14,15250,15500,14900,15100,67818,103435.0,6850000.0
2017-02-15,15150,15300,14750,15300,52057,104805.0,6850000.0
2017-02-16,15450,15750,15150,15300,110599,104805.0,6850000.0
2017-02-17,15150,15400,14850,14850,106497,101722.0,6850000.0
2017-02-20,14950,15650,14900,15400,197258,105490.0,6850000.0
2017-02-21,15500,15700,15050,15300,167544,104805.0,6850000.0
2017-02-22,15400,15900,15250,15800,247396,108230.0,6850000.0
2017-02-23,16000,16100,15250,15450,249694,105832.0,6850000.0
2017-02-24,15450,15450,14700,15350,236533,105148.0,6850000.0
2017-02-27,15250,15300,14700,14900,139284,102065.0,6850000.0
2017-02-28,14900,15050,14650,14750,72986,101038.0,6850000.0
2017-03-02,14750,14850,14250,14600,102382,100010.0,6850000.0
2017-03-03,14400,14550,13800,13900,141910,95215.0,6850000.0
2017-03-06,13900,14450,13800,14400,71251,98640.0,6850000.0
2017-03-07,14350,14450,14000,14300,61099,97955.0,6850000.0
2017-03-08,14300,14600,14150,14550,85174,99668.0,6850000.0
2017-03-09,14650,14750,14350,14500,66073,99325.0,6850000.0
2017-03-10,14350,14750,14200,14750,62285,101038.0,6850000.0
2017-03-13,14800,14800,14300,14700,96537,100695.0,6850000.0
2017-03-14,14800,14800,14050,14600,161140,100010.0,6850000.0
2017-03-15,14650,14750,14000,14050,179461,96242.0,6850000.0
2017-03-16,14100,14500,13900,14450,121413,98982.0,6850000.0
2017-03-17,14300,14450,14200,14350,49147,98298.0,6850000.0
2017-03-20,14300,14350,13950,14150,38543,96928.0,6850000.0
2017-03-21,14100,14100,13200,13550,115190,92818.0,6850000.0
2017-03-22,13300,13550,13250,13300,80389,91105.0,6850000.0
