엠씨넥스(097520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-25,6024,6024,5131,5132,2025167,66117.0,5749271.0
2012-07-26,4975,5198,4574,4931,1504053,63529.0,5749271.0
2012-07-27,5020,5332,4841,4887,1523882,62955.0,5749271.0
2012-07-30,5020,5131,4752,4842,453778,62380.0,5749271.0
2012-07-31,4930,5131,4908,4976,634920,64104.0,5749271.0
2012-08-01,4975,5042,4841,4887,256109,62955.0,5749271.0
2012-08-02,4885,4975,4796,4909,298560,63242.0,5749271.0
2012-08-03,4841,4886,4551,4574,488777,60272.0,5880179.0
2012-08-06,4707,4729,4341,4365,499711,57508.0,5880179.0
2012-08-07,4337,4453,4239,4333,371582,57097.0,5880179.0
2012-08-08,4363,4461,4310,4311,233254,56803.0,5880179.0
2012-08-09,4310,4350,4239,4244,288914,55921.0,5880179.0
2012-08-10,4261,4444,4256,4311,432088,57102.0,5911179.0
2012-08-13,4256,4297,4150,4150,417883,54974.0,5911179.0
2012-08-14,4181,4194,4109,4119,209532,54560.0,5911179.0
2012-08-16,4172,4350,4163,4320,417769,57220.0,5911179.0
2012-08-17,4346,4390,4234,4315,208326,57161.0,5911179.0
2012-08-20,4350,4506,4297,4423,334301,58580.0,5911179.0
2012-08-21,4448,4551,4386,4440,333836,58816.0,5911179.0
2012-08-22,4457,4551,4350,4463,319106,59112.0,5911179.0
2012-08-23,4506,4574,4448,4507,274165,59703.0,5911179.0
2012-08-24,4529,4529,4395,4463,280763,59112.0,5911179.0
2012-08-27,4484,4506,4328,4355,168369,57693.0,5911179.0
2012-08-28,4337,4404,4337,4395,127526,58225.0,5911179.0
2012-08-29,4408,4796,4408,4708,678896,62363.0,5911179.0
2012-08-30,4730,4841,4640,4797,406094,63545.0,5911179.0
2012-08-31,4796,5154,4730,5154,765333,68274.0,5911179.0
2012-09-03,5176,5288,5064,5065,525354,67092.0,5911179.0
2012-09-04,5131,5399,5042,5109,618705,67683.0,5911179.0
2012-09-05,5265,5332,5109,5109,373751,67683.0,5911179.0
2012-09-06,5198,5421,5154,5400,540900,71525.0,5911179.0
2012-09-07,5465,5510,5288,5422,300340,71821.0,5911179.0
2012-09-10,5488,5622,5421,5422,282893,71821.0,5911179.0
2012-09-11,5465,5488,5354,5422,178177,71821.0,5911179.0
2012-09-12,5488,5533,5198,5266,301988,69752.0,5911179.0
2012-09-13,5354,5354,5154,5221,289840,69161.0,5911179.0
2012-09-14,5332,5399,5176,5266,318313,69752.0,5911179.0
2012-09-17,5332,5332,5042,5221,192706,69161.0,5911179.0
2012-09-18,5176,5310,5176,5199,167419,68865.0,5911179.0
2012-09-19,5198,5288,5109,5221,145952,69161.0,5911179.0
2012-09-20,5243,5800,5198,5690,838076,75368.0,5911179.0
2012-09-21,5712,5890,5622,5779,399220,76550.0,5911179.0
2012-09-24,5778,5823,5622,5667,165540,75072.0,5911179.0
2012-09-25,5667,5800,5421,5422,231158,71821.0,5911179.0
2012-09-26,5377,5622,5332,5422,161874,71821.0,5911179.0
2012-09-27,5421,5578,5288,5400,118406,71525.0,5911179.0
2012-09-28,5444,5466,5265,5266,149479,69752.0,5911179.0
2012-10-02,5265,5421,5131,5266,185519,69752.0,5911179.0
2012-10-04,5288,5421,5243,5288,126065,70047.0,5911179.0
2012-10-05,5354,5555,5332,5489,194264,72708.0,5911179.0
2012-10-08,5533,5600,5220,5311,242317,70343.0,5911179.0
2012-10-09,5354,5354,4997,5021,326532,66501.0,5911179.0
2012-10-10,4998,5644,4953,5467,587264,72412.0,5911179.0
2012-10-11,5466,5712,5444,5533,484699,73299.0,5911179.0
2012-10-12,5622,5957,5555,5779,454966,76550.0,5911179.0
2012-10-15,5912,6224,5734,5913,581330,78323.0,5911179.0
2012-10-16,5912,6135,5667,6002,322207,79505.0,5911179.0
2012-10-17,6024,6135,5109,5511,2920210,73003.0,5911179.0
2012-10-18,5712,5756,5399,5578,540782,73890.0,5911179.0
2012-10-19,5578,5600,5220,5511,409161,73003.0,5911179.0
2012-10-22,5354,5622,5354,5556,176695,73594.0,5911179.0
2012-10-23,5510,5533,5265,5266,183653,69752.0,5911179.0
2012-10-24,5198,5288,4930,5043,271061,66796.0,5911179.0
2012-10-25,5131,5131,4440,4440,834243,58816.0,5911179.0
2012-10-26,4551,4618,4247,4249,409111,56274.0,5911179.0
2012-10-29,4453,4453,4203,4239,184661,56156.0,5911179.0
2012-10-30,4243,4461,4243,4351,129446,57634.0,5911179.0
2012-10-31,4395,4774,4364,4708,300083,62363.0,5911179.0
2012-11-01,4685,4707,4529,4597,112359,60885.0,5911179.0
2012-11-02,4663,4685,4377,4427,245472,58639.0,5911179.0
2012-11-05,4457,4457,4287,4311,112873,57102.0,5911179.0
2012-11-06,4310,4417,4266,4418,67920,58521.0,5911179.0
2012-11-07,4426,4595,4377,4485,133843,59407.0,5911179.0
2012-11-08,4435,4435,4310,4378,79410,57989.0,5911179.0
2012-11-09,4377,4457,4287,4445,68879,58875.0,5911179.0
2012-11-12,4417,4774,4372,4753,294057,62954.0,5911179.0
2012-11-13,4752,4819,4529,4529,139169,59998.0,5911179.0
2012-11-14,4596,4752,3860,3860,1067419,51132.0,5911179.0
2012-11-15,3618,3726,3288,3391,767485,44925.0,5911179.0
2012-11-16,3404,3454,3074,3159,366234,41851.0,5911179.0
2012-11-19,3163,3333,3163,3289,188815,43565.0,5911179.0
2012-11-20,3306,3382,3208,3333,204293,44157.0,5911179.0
2012-11-21,3333,3409,3279,3378,164822,44748.0,5911179.0
2012-11-22,3382,3810,3368,3717,424047,49240.0,5911179.0
2012-11-23,3716,3752,3480,3731,253831,49417.0,5911179.0
2012-11-26,3779,3958,3703,3802,223936,50363.0,5911179.0
2012-11-27,3806,4038,3806,3949,281658,52314.0,5911179.0
2012-11-28,3931,3989,3846,3989,101831,52846.0,5911179.0
2012-11-29,3993,4221,3931,4101,187510,54324.0,5911179.0
2012-11-30,4110,4350,4105,4239,193573,56156.0,5911179.0
2012-12-03,4284,4350,4145,4239,94230,56156.0,5911179.0
2012-12-04,4266,4266,4051,4150,125294,54974.0,5911179.0
2012-12-05,4127,4136,3904,4012,173138,53141.0,5911179.0
2012-12-06,4127,4216,3976,4132,155962,54738.0,5911179.0
2012-12-07,4110,4185,3958,4021,110463,53260.0,5911179.0
2012-12-10,4016,4069,3802,4039,146675,53496.0,5911179.0
2012-12-11,3913,4060,3882,3913,70633,51841.0,5911179.0
2012-12-12,3908,3953,3886,3954,44007,52373.0,5911179.0
2012-12-13,4016,4016,3886,3927,59875,52018.0,5911179.0
2012-12-14,3944,4007,3886,3900,80757,51664.0,5911179.0
2012-12-17,3926,3949,3788,3793,93226,50245.0,5911179.0
2012-12-18,3842,3850,3618,3735,68563,49477.0,5911179.0
2012-12-20,3748,3748,3534,3565,61150,47230.0,5911179.0
2012-12-21,3570,3690,3444,3481,57013,46107.0,5911179.0
2012-12-24,3502,3502,3391,3454,104271,45753.0,5911179.0
2012-12-26,3458,3600,3458,3503,89605,46403.0,5911179.0
2012-12-27,3538,3681,3462,3659,106520,48472.0,5911179.0
2012-12-28,3663,3686,3565,3610,81663,47821.0,5911179.0
2013-01-02,3632,3681,3560,3659,75941,48472.0,5911179.0
2013-01-03,3712,3712,3618,3681,49807,48767.0,5911179.0
2013-01-04,3681,3739,3658,3709,40168,49122.0,5911179.0
2013-01-07,3708,3730,3610,3673,107841,48649.0,5911179.0
2013-01-08,3672,3886,3672,3838,154693,50836.0,5911179.0
2013-01-09,3860,3895,3784,3838,83022,50836.0,5911179.0
2013-01-10,3797,3900,3792,3878,70890,51368.0,5911179.0
2013-01-11,3877,3886,3815,3873,48286,51309.0,5911179.0
2013-01-14,3860,4092,3815,4061,145384,53792.0,5911179.0
2013-01-15,4060,4078,3976,4025,63914,53319.0,5911179.0
2013-01-16,4065,4123,3984,4052,121068,53674.0,5911179.0
2013-01-17,4051,4105,3904,3963,70877,52491.0,5911179.0
2013-01-18,3976,4082,3926,4083,90041,54087.0,5911179.0
2013-01-21,4060,4123,4047,4061,43301,53792.0,5911179.0
2013-01-22,4029,4145,3993,4123,61323,54619.0,5911179.0
2013-01-23,4123,4185,4074,4083,83953,54087.0,5911179.0
2013-01-24,4096,4168,4007,4039,49793,53496.0,5911179.0
2013-01-25,4016,4034,3779,3815,158629,50541.0,5911179.0
2013-01-28,3810,3810,3636,3651,62159,48353.0,5911179.0
2013-01-29,3618,3726,3618,3664,32340,48531.0,5911179.0
2013-01-30,3658,3699,3565,3575,70494,47349.0,5911179.0
2013-01-31,3681,3882,3681,3767,209508,49890.0,5911179.0
2013-02-01,3774,3819,3658,3815,60733,50541.0,5911179.0
2013-02-04,3855,4105,3855,3971,180792,52609.0,5911179.0
2013-02-05,3971,4056,3913,3971,83435,52609.0,5911179.0
2013-02-06,4051,4060,3962,4061,77345,53792.0,5911179.0
2013-02-07,4078,4140,4016,4043,68406,53555.0,5911179.0
2013-02-08,4060,4069,3980,4039,47020,53496.0,5911179.0
2013-02-12,4069,4100,4007,4030,37666,53378.0,5911179.0
2013-02-13,4047,4078,3962,4030,68772,53378.0,5911179.0
2013-02-14,4056,4390,4016,4342,484475,57516.0,5911179.0
2013-02-15,4426,4596,4386,4529,307493,59998.0,5911179.0
2013-02-18,4551,4707,4444,4686,181994,62067.0,5911179.0
2013-02-19,4685,4819,4574,4797,261365,63545.0,5911179.0
2013-02-20,4819,4864,4730,4797,171720,63545.0,5911179.0
2013-02-21,4685,5377,4685,5243,669922,69456.0,5911179.0
2013-02-22,5265,5578,5198,5467,532853,72412.0,5911179.0
2013-02-25,5600,5644,5377,5489,218754,72708.0,5911179.0
2013-02-26,5466,5667,5399,5533,159305,73299.0,5911179.0
2013-02-27,5510,5555,5377,5489,123646,72708.0,5911179.0
2013-02-28,5488,5510,5399,5444,134253,72116.0,5911179.0
2013-03-04,5488,5934,5444,5712,318502,75663.0,5911179.0
2013-03-05,5800,6559,5667,6560,515992,86894.0,5911179.0
2013-03-06,6559,6671,6381,6560,436576,86894.0,5911179.0
2013-03-07,6626,6626,6113,6136,469746,81279.0,5911179.0
2013-03-08,6224,6358,6068,6315,258108,83643.0,5911179.0
2013-03-11,6314,6314,5934,6114,200671,80983.0,5911179.0
2013-03-12,6024,6336,6024,6225,176277,82461.0,5911179.0
2013-03-13,6224,6604,6224,6537,259458,86599.0,5911179.0
2013-03-14,6537,6582,6358,6515,118523,86303.0,5911179.0
2013-03-15,6626,6872,6537,6694,227168,88668.0,5911179.0
2013-03-18,6693,6716,6135,6158,267966,81574.0,5911179.0
2013-03-19,6180,6403,6068,6203,168451,82165.0,5911179.0
2013-03-20,6202,6292,5778,5801,222268,76845.0,5911179.0
2013-03-21,5868,6024,5600,6025,209898,79801.0,5911179.0
2013-03-22,6024,6247,5845,6158,114429,81574.0,5911179.0
2013-03-25,6158,6269,6113,6270,88334,83052.0,5911179.0
2013-03-26,6247,6426,6224,6225,139181,82461.0,5911179.0
2013-03-27,6247,6426,6202,6337,112514,83939.0,5911179.0
2013-03-28,6292,6381,6269,6337,47576,83939.0,5911179.0
2013-03-29,6426,6648,6403,6515,171754,86303.0,5911179.0
2013-04-01,6559,6604,6426,6515,60611,86303.0,5911179.0
2013-04-02,6514,6648,6381,6515,176412,86303.0,5911179.0
2013-04-03,6604,6604,6381,6537,117237,86599.0,5911179.0
2013-04-04,6470,6559,5868,6381,111413,84530.0,5911179.0
2013-04-05,6403,6448,6024,6025,145859,79801.0,5911179.0
2013-04-08,5957,6135,5778,5779,134419,76550.0,5911179.0
2013-04-09,5689,5979,5600,5868,106212,77732.0,5911179.0
2013-04-10,5868,5979,5800,5913,77134,78323.0,5911179.0
2013-04-11,5957,6046,5823,6002,84931,79505.0,5911179.0
2013-04-12,6002,6180,6002,6136,64906,81279.0,5911179.0
2013-04-15,6068,6202,6024,6114,69946,80983.0,5911179.0
2013-04-16,6002,6113,5890,5980,74354,79210.0,5911179.0
2013-04-17,6068,6068,5778,5823,96321,77141.0,5911179.0
2013-04-18,5823,6158,5712,6047,138436,80096.0,5911179.0
2013-04-19,6046,6336,5979,6203,245036,82165.0,5911179.0
2013-04-22,6292,6292,6135,6136,53731,81279.0,5911179.0
2013-04-23,6180,6604,6002,6537,240293,86599.0,5911179.0
2013-04-24,6626,6738,6470,6694,217498,88668.0,5911179.0
2013-04-25,6738,6738,6492,6515,71106,86303.0,5911179.0
2013-04-26,6537,6626,6358,6537,73605,86599.0,5911179.0
2013-04-29,6604,6716,6426,6671,73182,88372.0,5911179.0
2013-04-30,6693,6983,6671,6783,166324,89850.0,5911179.0
2013-05-02,6850,6850,6559,6560,42531,86894.0,5911179.0
2013-05-03,6648,6648,6358,6359,88931,84234.0,5911179.0
2013-05-06,6403,6537,6113,6537,82525,86599.0,5911179.0
2013-05-07,6470,6537,6336,6471,57165,85712.0,5911179.0
2013-05-08,6448,6537,6358,6471,76688,85712.0,5911179.0
2013-05-09,6448,6514,6269,6337,66971,83939.0,5911179.0
2013-05-10,6336,6403,6091,6247,81004,82757.0,5911179.0
2013-05-13,6247,6470,6247,6404,54786,84825.0,5911179.0
2013-05-14,6403,6448,6068,6136,74868,81279.0,5911179.0
2013-05-15,6180,6336,6158,6337,38162,83939.0,5911179.0
2013-05-16,6381,6381,6224,6315,41868,83643.0,5911179.0
2013-05-20,6381,6738,6292,6605,103866,87485.0,5911179.0
2013-05-21,6604,6827,6514,6694,189510,88668.0,5911179.0
2013-05-22,6872,7251,6872,7207,603543,95466.0,5911179.0
2013-05-23,7184,7362,7139,7185,193555,95170.0,5911179.0
2013-05-24,7251,7407,7072,7341,230812,97239.0,5911179.0
2013-05-27,7407,7407,7162,7296,89778,96648.0,5911179.0
2013-05-28,7228,7273,7050,7140,201705,94579.0,5911179.0
2013-05-29,7206,7206,7006,7207,107147,95466.0,5911179.0
2013-05-30,7228,7317,7140,7319,125490,96943.0,5911179.0
2013-05-31,7273,7340,7072,7140,117807,95334.0,5958379.0
2013-06-03,7117,7228,6983,7051,75116,94142.0,5958379.0
2013-06-04,7050,7140,6760,6828,95472,91163.0,5958379.0
2013-06-05,6805,6938,6716,6895,68395,92057.0,5958379.0
2013-06-07,6827,6872,6292,6537,143597,87290.0,5958379.0
2013-06-10,6537,6827,6537,6716,47824,89674.0,5958379.0
2013-06-11,6782,6805,6648,6805,27344,90865.0,5958379.0
2013-06-12,6760,6805,6604,6605,40251,88184.0,5958379.0
2013-06-13,6514,6582,6336,6359,67267,84907.0,5958379.0
2013-06-14,6514,6514,6135,6136,60550,81928.0,5958379.0
2013-06-17,6247,6292,5800,6002,83436,80140.0,5958379.0
2013-06-18,6046,6426,5868,6426,43154,85801.0,5958379.0
2013-06-19,6358,6537,6224,6337,28272,84609.0,5958379.0
2013-06-20,6247,6381,6046,6292,49921,84013.0,5958379.0
2013-06-21,6113,6158,6002,6136,37085,81928.0,5958379.0
2013-06-24,6224,6224,5644,5645,73899,75373.0,5958379.0
2013-06-25,5555,5689,5176,5355,130899,71501.0,5958379.0
2013-06-26,5444,5600,5332,5400,56508,72096.0,5958379.0
2013-06-27,5488,6046,5488,6025,99353,80438.0,5958379.0
2013-06-28,6024,6158,5890,5980,47569,79842.0,5958379.0
2013-07-01,6068,6068,5912,5957,28968,79544.0,5958379.0
2013-07-02,5979,6046,5644,5712,53016,76267.0,5958379.0
2013-07-03,5778,5934,5578,5645,44940,75373.0,5958379.0
2013-07-04,5644,5934,5555,5935,51627,79246.0,5958379.0
2013-07-05,5979,6024,5800,5957,60350,79544.0,5958379.0
2013-07-08,5957,6002,5555,5690,50362,75969.0,5958379.0
2013-07-09,5734,5868,5600,5690,30054,75969.0,5958379.0
2013-07-10,5778,5800,5578,5712,16649,76267.0,5958379.0
2013-07-11,5868,6292,5756,6292,95127,84013.0,5958379.0
2013-07-12,6247,6269,6113,6247,35974,83417.0,5958379.0
2013-07-15,6247,6292,6113,6247,48735,83417.0,5958379.0
2013-07-16,6202,6336,6180,6247,38174,83417.0,5958379.0
2013-07-17,6314,6314,6180,6270,28169,83715.0,5958379.0
2013-07-18,6336,6336,6002,6203,69136,82821.0,5958379.0
2013-07-19,6247,6247,5800,6002,109488,80140.0,5958379.0
2013-07-22,5934,6091,5868,5980,44563,79842.0,5958379.0
2013-07-23,5890,6024,5890,6002,30312,80140.0,5958379.0
2013-07-24,6024,6113,5957,6047,45744,80736.0,5958379.0
2013-07-25,6068,6068,5934,6025,34377,80438.0,5958379.0
2013-07-26,6024,6024,5644,5757,80907,76863.0,5958379.0
2013-07-29,5800,5800,5444,5511,90263,73586.0,5958379.0
2013-07-30,5578,5734,5444,5712,93163,76267.0,5958379.0
2013-07-31,5712,5712,5578,5645,25789,75373.0,5958379.0
2013-08-01,5622,5689,5444,5667,95792,75671.0,5958379.0
2013-08-02,5756,6135,5756,6114,107238,81630.0,5958379.0
2013-08-05,6068,6202,6046,6158,28529,82226.0,5958379.0
2013-08-06,6068,6158,5912,5980,53484,79842.0,5958379.0
2013-08-07,5912,6068,5845,5935,30619,79246.0,5958379.0
2013-08-08,5979,6202,5979,6091,83632,81332.0,5958379.0
2013-08-09,6135,6158,5979,6114,54089,81630.0,5958379.0
2013-08-12,6113,6158,6024,6091,31410,81332.0,5958379.0
2013-08-13,6135,6135,5890,6069,37986,81034.0,5958379.0
2013-08-14,6046,6158,5979,6158,32644,82226.0,5958379.0
2013-08-16,6068,6113,5890,6091,25108,81332.0,5958379.0
2013-08-19,6091,6113,5934,6002,39507,80140.0,5958379.0
2013-08-20,5979,6024,5756,5868,48980,78353.0,5958379.0
2013-08-21,5845,5957,5734,5913,30614,78949.0,5958379.0
2013-08-22,5912,5912,5488,5578,64387,74480.0,5958379.0
2013-08-23,5689,5778,5600,5779,31148,77161.0,5958379.0
2013-08-26,5845,6024,5845,5957,63995,79544.0,5958379.0
2013-08-27,6046,6046,5712,5712,76856,76267.0,5958379.0
2013-08-28,5533,5800,5533,5757,51356,76863.0,5958379.0
2013-08-29,5712,6002,5712,5980,83677,79842.0,5958379.0
2013-08-30,5957,6091,5868,5935,56861,79246.0,5958379.0
2013-09-02,5979,5979,5845,5935,39443,79246.0,5958379.0
2013-09-03,5979,6068,5912,6047,50368,80736.0,5958379.0
2013-09-04,6046,6068,5957,5980,19583,79842.0,5958379.0
2013-09-05,5979,6046,5868,5891,42460,78651.0,5958379.0
2013-09-06,5934,5934,5800,5846,33251,78055.0,5958379.0
2013-09-09,5868,5934,5800,5868,47183,78353.0,5958379.0
2013-09-10,5912,6002,5800,5913,58688,78949.0,5958379.0
2013-09-11,5979,6002,5823,5935,42351,79246.0,5958379.0
2013-09-12,5957,6224,5912,6203,145099,82821.0,5958379.0
2013-09-13,6202,6224,6113,6158,53550,82226.0,5958379.0
2013-09-16,6158,6514,6158,6359,210213,84907.0,5958379.0
2013-09-17,6336,6426,6247,6359,57806,84907.0,5958379.0
2013-09-23,6358,6492,6292,6426,80236,85801.0,5958379.0
2013-09-24,6403,6470,6336,6426,40978,85801.0,5958379.0
2013-09-25,6426,6492,6336,6381,52655,85205.0,5958379.0
2013-09-26,6381,6381,6224,6292,73364,84013.0,5958379.0
2013-09-27,6336,6738,6247,6739,226321,89972.0,5958379.0
2013-09-30,6760,6850,6514,6537,140103,87290.0,5958379.0
2013-10-01,6492,6626,6269,6471,93321,86396.0,5958379.0
2013-10-02,6470,6582,6426,6515,67336,86992.0,5958379.0
2013-10-04,6581,6893,6537,6895,233097,92057.0,5958379.0
2013-10-07,6916,7206,6872,7118,276535,95036.0,5958379.0
2013-10-08,7095,7206,7072,7095,132658,94738.0,5958379.0
2013-10-10,7162,7340,7117,7140,129237,95334.0,5958379.0
2013-10-11,7206,7206,7006,7073,122686,94440.0,5958379.0
2013-10-14,7140,7273,6938,7051,129515,94142.0,5958379.0
2013-10-15,7028,7140,6850,6961,101836,92951.0,5958379.0
2013-10-16,7006,7050,6671,6917,124726,92355.0,5958379.0
2013-10-17,7050,7050,6693,6694,85321,89376.0,5958379.0
2013-10-18,6827,6827,6470,6605,84768,88184.0,5958379.0
2013-10-21,6648,6805,6559,6739,67264,89972.0,5958379.0
2013-10-22,6738,6782,6559,6582,52285,87886.0,5958379.0
2013-10-23,6671,6671,6247,6315,171161,84311.0,5958379.0
2013-10-24,6269,6381,6091,6359,61535,84907.0,5958379.0
2013-10-25,6358,6381,6202,6247,60992,83417.0,5958379.0
2013-10-28,6269,6358,6024,6359,76085,84907.0,5958379.0
2013-10-29,6358,6381,6180,6181,50468,82524.0,5958379.0
2013-10-30,6180,6336,6113,6315,96902,84311.0,5958379.0
2013-10-31,6269,6358,6024,6025,87975,80438.0,5958379.0
2013-11-01,6202,6582,6068,6515,180604,87884.0,6019479.0
2013-11-04,6559,6582,6426,6471,81754,87282.0,6019479.0
2013-11-05,6448,6492,6269,6359,62354,85778.0,6019479.0
2013-11-06,6448,6448,6091,6225,98942,83972.0,6019479.0
2013-11-07,6292,6292,5912,6114,140642,82467.0,6019479.0
2013-11-08,6046,6135,5957,6091,63457,82166.0,6019479.0
2013-11-11,6091,6158,5734,5779,63008,77952.0,6019479.0
2013-11-12,5845,6046,5778,6025,68698,81263.0,6019479.0
2013-11-13,6068,6202,6002,6136,67155,82768.0,6019479.0
2013-11-14,6292,6292,6113,6181,36378,83370.0,6019479.0
2013-11-15,6180,6247,6091,6181,29190,83370.0,6019479.0
2013-11-18,6180,6247,5979,6047,44416,81564.0,6019479.0
2013-11-19,5957,6046,5689,5846,104331,78855.0,6019479.0
2013-11-20,5845,5934,5778,5935,15968,80059.0,6019479.0
2013-11-21,5934,5957,5800,5868,27093,79156.0,6019479.0
2013-11-22,5934,5934,5778,5823,20113,78554.0,6019479.0
2013-11-25,5823,5979,5778,5980,30100,80661.0,6019479.0
2013-11-26,6135,6292,6024,6091,175421,82166.0,6019479.0
2013-11-27,6046,6224,6002,6158,66813,83069.0,6019479.0
2013-11-28,6224,6292,6091,6225,87040,83972.0,6019479.0
2013-11-29,6314,6470,6314,6404,105971,86380.0,6019479.0
2013-12-02,6403,6470,6269,6359,47032,85778.0,6019479.0
2013-12-03,6358,6381,6180,6315,34519,85176.0,6019479.0
2013-12-04,6314,6381,6158,6292,27136,84875.0,6019479.0
2013-12-05,6292,6358,6180,6315,27591,85176.0,6019479.0
2013-12-06,6247,6314,6135,6158,40572,83069.0,6019479.0
2013-12-09,6158,6180,5823,5823,97515,78554.0,6019479.0
2013-12-10,5845,5845,5667,5690,43482,76748.0,6019479.0
2013-12-11,5689,5756,5109,5177,152826,69826.0,6019479.0
2013-12-12,5131,5644,5042,5422,182666,73137.0,6019479.0
2013-12-13,5399,5488,5243,5489,38924,74040.0,6019479.0
2013-12-16,5488,5510,5310,5311,22531,71632.0,6019479.0
2013-12-17,5310,5421,5243,5311,45720,71632.0,6019479.0
2013-12-18,5288,5510,5265,5467,27825,73739.0,6019479.0
2013-12-19,5533,5600,5421,5578,47154,75243.0,6019479.0
2013-12-20,5622,5622,5488,5578,16347,75243.0,6019479.0
2013-12-23,5578,5667,5421,5533,55790,74642.0,6019479.0
2013-12-24,5533,5600,5488,5511,17011,74341.0,6019479.0
2013-12-26,5622,5622,5310,5467,57661,73739.0,6019479.0
2013-12-27,5466,5555,5332,5377,71050,72535.0,6019479.0
2013-12-30,5421,5600,5354,5533,42327,74642.0,6019479.0
2014-01-02,5555,5600,5332,5400,35908,72836.0,6019479.0
2014-01-03,5444,5444,5310,5400,38524,72836.0,6019479.0
2014-01-06,5399,5399,5109,5221,115481,70428.0,6019479.0
2014-01-07,5131,5220,4841,4909,201304,66214.0,6019479.0
2014-01-08,4975,5064,4930,5065,75292,68321.0,6019479.0
2014-01-09,5064,5176,5042,5109,48881,68923.0,6019479.0
2014-01-10,5109,5131,4953,4976,42556,67117.0,6019479.0
2014-01-13,4975,5198,4975,5199,65738,70127.0,6019479.0
2014-01-14,5086,5243,5086,5199,49902,70127.0,6019479.0
2014-01-15,5265,5310,5176,5243,29791,70729.0,6019479.0
2014-01-16,5354,5354,5176,5266,86941,71030.0,6019479.0
2014-01-17,5332,5510,5310,5467,124195,73739.0,6019479.0
2014-01-20,5466,5488,5377,5444,47042,73438.0,6019479.0
2014-01-21,5466,5555,5399,5533,64564,74642.0,6019479.0
2014-01-22,5533,5555,5377,5556,54320,74943.0,6019479.0
2014-01-23,5600,5600,5332,5377,60567,72535.0,6019479.0
2014-01-24,5332,5399,5131,5311,74001,71632.0,6019479.0
2014-01-27,5131,5153,4953,4998,75917,67418.0,6019479.0
2014-01-28,4997,5086,4864,4909,100593,66214.0,6019479.0
2014-01-29,4930,5064,4908,5065,39309,68321.0,6019479.0
2014-02-03,5020,5042,4908,4976,43174,67117.0,6019479.0
2014-02-04,4819,4953,4796,4953,25964,66816.0,6019479.0
2014-02-05,4975,4975,4864,4931,30256,66515.0,6019479.0
2014-02-06,4886,4998,4864,4998,27342,67418.0,6019479.0
2014-02-07,5042,5064,4953,5021,16799,67719.0,6019479.0
2014-02-10,5020,5153,4975,5065,49208,68321.0,6019479.0
2014-02-11,5086,5154,5020,5132,30391,69224.0,6019479.0
2014-02-12,5220,5220,5042,5109,30428,68923.0,6019479.0
2014-02-13,5131,5131,4975,5109,64549,68923.0,6019479.0
2014-02-14,5153,5243,5064,5177,42223,69826.0,6019479.0
2014-02-17,5154,5288,5154,5221,27659,70428.0,6019479.0
2014-02-18,5309,5309,5086,5177,46122,69826.0,6019479.0
2014-02-19,5176,5465,5153,5177,152962,69826.0,6019479.0
2014-02-20,5243,5288,5064,5065,80617,68321.0,6019479.0
2014-02-21,5109,5131,4864,4953,128671,66816.0,6019479.0
2014-02-24,4975,5020,4841,4864,62784,65612.0,6019479.0
2014-02-25,4908,4975,4886,4976,42904,67117.0,6019479.0
2014-02-26,4975,5042,4930,4998,44969,67418.0,6019479.0
2014-02-27,4953,5042,4953,4998,36023,67418.0,6019479.0
2014-02-28,4998,5020,4864,4887,60687,65913.0,6019479.0
2014-03-03,4819,5020,4819,4998,35395,67418.0,6019479.0
2014-03-04,4908,4998,4908,4976,18415,67117.0,6019479.0
2014-03-05,5020,5086,4998,5087,34900,68622.0,6019479.0
2014-03-06,5109,5444,5042,5221,139735,70428.0,6019479.0
2014-03-07,5332,5510,5310,5444,153847,73438.0,6019479.0
2014-03-10,5555,5600,5421,5467,150562,73739.0,6019479.0
2014-03-11,5421,5689,5421,5667,107355,76447.0,6019479.0
2014-03-12,5644,5868,5622,5779,109037,77952.0,6019479.0
2014-03-13,5800,6046,5800,5891,108484,79457.0,6019479.0
2014-03-14,5800,5934,5734,5935,70643,80059.0,6019479.0
2014-03-17,5934,6046,5845,5891,77529,79457.0,6019479.0
2014-03-18,5979,6024,5800,5980,79746,80661.0,6019479.0
2014-03-19,5979,6158,5778,5980,134171,80661.0,6019479.0
2014-03-20,5868,5957,5868,5913,31370,79758.0,6019479.0
2014-03-21,5979,5979,5823,5935,68906,80059.0,6019479.0
2014-03-24,5934,6002,5823,5868,34984,79156.0,6019479.0
2014-03-25,5868,5912,5622,5667,62238,76447.0,6019479.0
2014-03-26,5756,5823,5667,5801,24321,78253.0,6019479.0
2014-03-27,5957,6113,5868,6025,132315,81263.0,6019479.0
2014-03-28,6002,6091,5934,6025,41550,81263.0,6019479.0
2014-03-31,6091,6113,5734,5801,64959,78253.0,6019479.0
2014-04-01,5934,6113,5912,6025,175856,81263.0,6019479.0
2014-04-02,6224,6916,6202,6560,811161,88486.0,6019479.0
2014-04-03,6671,6671,6492,6649,172470,89690.0,6019479.0
2014-04-04,6850,6938,6381,6493,326827,87583.0,6019479.0
2014-04-07,6492,6604,6426,6515,77097,87884.0,6019479.0
2014-04-08,6559,6582,6269,6270,98128,84574.0,6019479.0
