아이티센(124500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-13,4849,4901,4703,4807,55838,52313.0,9358232.0
2017-01-16,4703,4815,4651,4669,29074,50815.0,9358232.0
2017-01-17,4720,4815,4479,4600,48772,50067.0,9358232.0
2017-01-18,4600,4625,4505,4506,15804,49037.0,9358232.0
2017-01-19,4574,4591,4436,4514,51717,49131.0,9358232.0
2017-01-20,4565,4600,4445,4471,12055,48663.0,9358232.0
2017-01-23,4462,4557,4445,4523,16785,49224.0,9358232.0
2017-01-24,4497,4540,4411,4445,17133,48382.0,9358232.0
2017-01-25,4445,4497,4385,4445,15433,48382.0,9358232.0
2017-01-26,4445,4548,4411,4523,25010,49224.0,9358232.0
2017-01-31,4531,4574,4445,4523,10144,49224.0,9358232.0
2017-02-01,4436,4557,4402,4557,33235,49599.0,9358232.0
2017-02-02,4574,4944,4540,4617,91117,50254.0,9358232.0
2017-02-03,4617,4651,4514,4557,16293,49599.0,9358232.0
2017-02-06,4557,4677,4479,4574,23617,49786.0,9358232.0
2017-02-07,4625,4625,4479,4480,15247,48756.0,9358232.0
2017-02-08,4471,4514,4428,4488,16744,48850.0,9358232.0
2017-02-09,4488,4557,4428,4531,13032,49318.0,9358232.0
2017-02-10,4582,4643,4436,4471,12356,48663.0,9358232.0
2017-02-13,3993,4127,3241,3375,582152,36731.0,9358232.0
2017-02-14,3374,3482,3374,3418,224547,37199.0,9358232.0
2017-02-15,3409,3465,3383,3465,137066,37714.0,9358232.0
2017-02-16,3516,3516,3422,3487,41531,37948.0,9358232.0
2017-02-17,3486,3533,3430,3504,49653,38135.0,9358232.0
2017-02-20,3503,3551,3482,3525,59503,38369.0,9358232.0
2017-02-21,3551,3551,3490,3530,65743,38416.0,9358232.0
2017-02-22,3551,3555,3301,3371,295308,36684.0,9358232.0
2017-02-23,3370,3396,3288,3353,142251,36497.0,9358232.0
2017-02-24,3336,3452,3336,3405,177120,37059.0,9358232.0
2017-02-27,3405,3440,3175,3230,149063,30227.0,9358232.0
2017-02-28,3185,4145,3185,3445,1721681,32239.0,9358232.0
2017-03-02,3750,3980,3450,3605,603938,33736.0,9358232.0
2017-03-03,3600,3600,3385,3490,133094,32660.0,9358232.0
2017-03-06,3495,3535,3385,3400,67939,31818.0,9358232.0
2017-03-07,3400,3450,3270,3335,46582,31210.0,9358232.0
2017-03-08,3340,3350,3270,3350,38701,31350.0,9358232.0
2017-03-09,3490,3670,3335,3510,147230,32847.0,9358232.0
2017-03-10,3525,3595,3200,3540,101235,33128.0,9358232.0
2017-03-13,3580,3580,3510,3525,21551,32988.0,9358232.0
2017-03-14,3510,3585,3440,3540,71061,33128.0,9358232.0
2017-03-15,3630,4335,3630,3840,1167911,35936.0,9358232.0
2017-03-16,3890,3915,3720,3840,138294,35936.0,9358232.0
2017-03-17,3800,3950,3750,3865,103310,36170.0,9358232.0
2017-03-20,3805,4550,3805,4020,813928,37620.0,9358232.0
2017-03-21,3985,4100,3975,4020,96149,37620.0,9358232.0
2017-03-22,4090,4090,3800,3800,192401,35561.0,9358232.0
2017-03-23,3940,4245,3825,4000,377215,37433.0,9358232.0
2017-03-24,4000,4030,3870,3930,62685,36778.0,9358232.0
2017-03-27,4000,4000,3735,3750,74844,35093.0,9358232.0
2017-03-28,3725,3750,3600,3660,105907,34251.0,9358232.0
2017-03-29,3665,3980,3645,3795,153682,35514.0,9358232.0
2017-03-30,3850,3900,3730,3835,46645,35889.0,9358232.0
2017-03-31,3890,3890,3715,3755,64453,35140.0,9358232.0
2017-04-03,3800,3800,3635,3705,80933,34672.0,9358232.0
2017-04-04,3720,3790,3620,3730,39810,34906.0,9358232.0
2017-04-05,3725,3765,3700,3750,24287,35093.0,9358232.0
2017-04-06,3750,3790,3690,3750,41796,35093.0,9358232.0
2017-04-07,3775,3775,3550,3620,121210,33877.0,9358232.0
2017-04-10,3620,3620,3410,3440,83121,32192.0,9358232.0
2017-04-11,3440,3440,3320,3380,54557,31631.0,9358232.0
2017-04-12,3335,3515,3330,3490,30173,32660.0,9358232.0
2017-04-13,3490,3640,3485,3610,38094,33783.0,9358232.0
2017-04-14,3560,3630,3555,3580,15741,33502.0,9358232.0
2017-04-17,3575,3580,3500,3550,31386,33222.0,9358232.0
2017-04-18,3550,3635,3445,3600,21362,33690.0,9358232.0
2017-04-19,3600,3625,3560,3605,36586,33736.0,9358232.0
2017-04-20,3620,4685,3600,4685,3169442,43843.0,9358232.0
2017-04-21,5080,5130,4380,4485,2121012,41972.0,9358232.0
2017-04-24,4575,4680,4270,4310,797409,40334.0,9358232.0
2017-04-25,4455,4650,4225,4320,1528114,40428.0,9358232.0
2017-04-26,4360,4360,4155,4210,353261,39398.0,9358232.0
2017-04-27,4220,4270,4080,4100,293134,38369.0,9358232.0
2017-04-28,4020,4065,3860,3900,290448,36497.0,9358232.0
2017-05-02,3885,3955,3860,3870,100247,36216.0,9358232.0
2017-05-04,3795,3935,3660,3930,407689,36778.0,9358232.0
2017-05-08,3920,3985,3915,3920,181656,36684.0,9358232.0
2017-05-10,3855,3900,3710,3825,378958,58439.0,15278232.0
2017-05-11,3885,3885,3785,3790,111066,57904.0,15278232.0
2017-05-12,3770,3825,3700,3815,138013,58286.0,15278232.0
2017-05-15,3815,3880,3770,3820,125003,58363.0,15278232.0
2017-05-16,3890,3890,3810,3820,125312,58363.0,15278232.0
2017-05-17,3840,4035,3800,3995,303548,61037.0,15278232.0
2017-05-18,3985,3985,3800,3835,158454,58592.0,15278232.0
2017-05-19,3835,3880,3825,3825,72990,58439.0,15278232.0
2017-05-22,3895,3915,3815,3840,91972,58668.0,15278232.0
2017-05-23,3840,3875,3820,3855,53712,58898.0,15278232.0
2017-05-24,3900,3910,3835,3835,78134,58592.0,15278232.0
2017-05-25,3835,3860,3780,3785,118330,57828.0,15278232.0
2017-05-26,3800,3845,3785,3825,65603,58439.0,15278232.0
2017-05-29,3865,3875,3810,3815,48917,58286.0,15278232.0
2017-05-30,3860,3860,3800,3830,45453,58516.0,15278232.0
2017-05-31,3825,3935,3805,3890,108232,59432.0,15278232.0
2017-06-01,3950,4125,3870,3990,585972,60960.0,15278232.0
2017-06-02,3990,3990,3895,3960,142523,60502.0,15278232.0
2017-06-05,3930,3995,3855,3945,133092,60273.0,15278232.0
2017-06-07,3945,3960,3905,3915,56226,59814.0,15278232.0
2017-06-08,3945,3950,3845,3900,189629,59585.0,15278232.0
2017-06-09,3900,3935,3870,3900,75040,59585.0,15278232.0
2017-06-12,3900,3930,3870,3900,82594,59585.0,15278232.0
2017-06-13,3905,4060,3880,4015,216960,61342.0,15278232.0
2017-06-14,4010,4075,3990,4015,125650,61342.0,15278232.0
2017-06-15,4020,4125,4020,4055,236744,61953.0,15278232.0
2017-06-16,4055,4075,3945,4000,99598,61113.0,15278232.0
2017-06-19,4000,4030,3890,3915,131638,59814.0,15278232.0
2017-06-20,3915,3990,3825,3875,102116,59203.0,15278232.0
2017-06-21,3825,3875,3550,3710,179523,56682.0,15278232.0
2017-06-22,3685,3760,3650,3740,58645,57141.0,15278232.0
2017-06-23,3710,3880,3710,3770,115972,57599.0,15278232.0
2017-06-26,3765,3880,3755,3860,45021,58974.0,15278232.0
2017-06-27,3805,3870,3700,3805,55946,58134.0,15278232.0
2017-06-28,3830,3915,3805,3845,85531,58745.0,15278232.0
2017-06-29,3900,3950,3850,3895,106757,59509.0,15278232.0
2017-06-30,3895,3990,3850,3895,61718,59509.0,15278232.0
2017-07-03,3870,3945,3860,3930,47451,60043.0,15278232.0
2017-07-04,3915,3980,3855,3940,48725,60196.0,15278232.0
2017-07-05,3910,3950,3860,3900,26913,59585.0,15278232.0
2017-07-06,3900,3930,3860,3880,48622,59280.0,15278232.0
2017-07-07,3880,4030,3880,3995,238532,61037.0,15278232.0
2017-07-10,4025,4085,3915,3935,72755,60120.0,15278232.0
2017-07-11,3935,3970,3870,3940,61052,60196.0,15278232.0
2017-07-12,3920,3970,3850,3945,71751,60273.0,15278232.0
2017-07-13,3945,3995,3895,3910,35776,59738.0,15278232.0
2017-07-14,3980,3980,3845,3845,41550,58745.0,15278232.0
2017-07-17,3900,3900,3840,3865,38339,59050.0,15278232.0
2017-07-18,3860,3895,3850,3870,49473,59127.0,15278232.0
2017-07-19,3865,3900,3850,3875,39638,59203.0,15278232.0
2017-07-20,3880,3900,3850,3885,53751,59356.0,15278232.0
2017-07-21,3870,3895,3850,3885,50430,59356.0,15278232.0
2017-07-24,3895,3900,3850,3890,46474,59432.0,15278232.0
2017-07-25,3890,3895,3840,3890,51195,59432.0,15278232.0
2017-07-26,3880,3895,3835,3890,98715,59432.0,15278232.0
2017-07-27,3890,3960,3830,3915,99880,59814.0,15278232.0
2017-07-28,3940,3990,3620,3775,179742,57675.0,15278232.0
2017-07-31,3710,3830,3690,3775,89373,57675.0,15278232.0
2017-08-01,3800,3815,3680,3775,59602,57675.0,15278232.0
2017-08-02,3750,3785,3650,3780,74209,57752.0,15278232.0
2017-08-03,3815,3820,3600,3680,88793,56224.0,15278232.0
2017-08-04,3740,3750,3640,3690,34086,56377.0,15278232.0
2017-08-07,3730,3845,3730,3810,99354,58210.0,15278232.0
2017-08-08,3780,3835,3760,3790,76285,57904.0,15278232.0
2017-08-09,3760,3825,3670,3670,68980,56071.0,15278232.0
2017-08-10,3665,3730,3650,3730,63537,56988.0,15278232.0
2017-08-11,3730,3800,3670,3700,70812,56529.0,15278232.0
2017-08-14,3700,3750,3650,3700,44719,56529.0,15278232.0
2017-08-16,3800,3875,3730,3820,199482,58363.0,15278232.0
2017-08-17,3820,3895,3820,3875,116378,59203.0,15278232.0
2017-08-18,3895,3895,3800,3830,41045,58516.0,15278232.0
2017-08-21,3830,3880,3820,3830,21070,58516.0,15278232.0
2017-08-22,3820,3835,3700,3700,83591,56529.0,15278232.0
2017-08-23,3700,3800,3665,3765,46026,57523.0,15278232.0
2017-08-24,3820,3820,3750,3750,22707,57293.0,15278232.0
2017-08-25,3750,3785,3735,3755,20647,57370.0,15278232.0
2017-08-28,3830,3830,3735,3785,51581,57828.0,15278232.0
2017-08-29,3785,3800,3650,3785,30304,57828.0,15278232.0
2017-08-30,3880,3880,3765,3785,42471,57828.0,15278232.0
2017-08-31,3790,3830,3700,3740,37633,57141.0,15278232.0
2017-09-01,3740,3785,3720,3760,25551,57446.0,15278232.0
2017-09-04,3575,3720,3575,3675,85297,56148.0,15278232.0
2017-09-05,3680,3730,3605,3630,60417,55460.0,15278232.0
2017-09-06,3630,3695,3630,3650,19035,55766.0,15278232.0
2017-09-07,3665,3730,3630,3730,41041,56988.0,15278232.0
2017-09-08,3780,3780,3670,3730,50116,56988.0,15278232.0
2017-09-11,3730,3770,3700,3705,24041,56606.0,15278232.0
2017-09-12,3720,3775,3685,3750,35118,57293.0,15278232.0
2017-09-13,3745,3785,3715,3715,25312,56759.0,15278232.0
2017-09-14,3710,3715,3595,3655,44895,55842.0,15278232.0
2017-09-15,3655,3780,3610,3630,33527,55460.0,15278232.0
2017-09-18,3630,3680,3600,3640,20967,55613.0,15278232.0
2017-09-19,3610,3670,3570,3645,34425,55689.0,15278232.0
2017-09-20,3590,3640,3265,3510,135997,53627.0,15278232.0
2017-09-21,3510,3530,3380,3390,79499,51793.0,15278232.0
2017-09-22,3355,3455,3270,3305,58690,50495.0,15278232.0
2017-09-25,3220,3460,3200,3255,33450,49731.0,15278232.0
2017-09-26,3080,3265,3070,3250,119702,49654.0,15278232.0
2017-09-27,3165,3695,3165,3350,81294,51182.0,15278232.0
2017-09-28,3290,3430,3290,3420,35005,52252.0,15278232.0
2017-09-29,3385,3535,3380,3535,44861,54009.0,15278232.0
2017-10-10,3540,3555,3335,3435,28118,52481.0,15278232.0
2017-10-11,3435,3435,3300,3380,12128,51640.0,15278232.0
2017-10-12,3380,3500,3380,3460,30516,52863.0,15278232.0
2017-10-13,3460,3460,3350,3375,32686,51564.0,15278232.0
2017-10-16,3380,3380,3250,3355,19461,51258.0,15278232.0
2017-10-17,3430,3430,3300,3330,29886,50877.0,15278232.0
2017-10-18,3325,3350,3250,3320,24474,50724.0,15278232.0
2017-10-19,3300,3355,3280,3305,39174,50495.0,15278232.0
2017-10-20,3315,3405,3220,3270,29129,49960.0,15278232.0
2017-10-23,3300,3390,3270,3390,32324,51793.0,15278232.0
2017-10-24,3440,3440,3365,3400,8903,51946.0,15278232.0
2017-10-25,3395,3400,3320,3375,17010,51564.0,15278232.0
2017-10-26,3375,3375,3205,3285,22544,50189.0,15278232.0
2017-10-27,3285,3395,3250,3300,10437,50418.0,15278232.0
2017-10-30,3350,3350,3230,3300,18444,50418.0,15278232.0
2017-10-31,3300,3350,3220,3290,13563,50265.0,15278232.0
2017-11-01,3290,3290,3210,3275,36140,50036.0,15278232.0
2017-11-02,3350,3360,3240,3265,23694,49883.0,15278232.0
2017-11-03,3245,3310,3220,3265,15975,49883.0,15278232.0
2017-11-06,3205,3290,3155,3235,64321,49425.0,15278232.0
2017-11-07,3165,3290,3160,3285,34430,50189.0,15278232.0
2017-11-08,3315,3330,3260,3300,27660,50418.0,15278232.0
2017-11-09,3300,3300,3235,3235,42210,49425.0,15278232.0
2017-11-10,3230,3240,3170,3210,60810,49043.0,15278232.0
2017-11-13,3280,3280,3175,3180,24227,48585.0,15278232.0
2017-11-14,3175,3175,3120,3170,70437,48432.0,15278232.0
2017-11-15,3200,3200,3090,3095,54342,47286.0,15278232.0
2017-11-16,3100,3145,3090,3130,22107,47821.0,15278232.0
2017-11-17,3130,3160,3090,3100,27798,47363.0,15278232.0
2017-11-20,3100,3135,3025,3100,30613,47363.0,15278232.0
2017-11-21,3105,3160,3060,3100,25149,47363.0,15278232.0
2017-11-22,3105,3160,3060,3105,23655,47439.0,15278232.0
2017-11-23,3105,3145,3060,3105,28056,47439.0,15278232.0
2017-11-24,3105,3170,3070,3170,64994,48432.0,15278232.0
2017-11-27,3160,3250,3100,3165,62932,48356.0,15278232.0
2017-11-28,3160,3185,3100,3125,52936,47744.0,15278232.0
2017-11-29,3120,3180,3060,3105,53688,47439.0,15278232.0
2017-11-30,3105,3175,3020,3110,194244,47515.0,15278232.0
2017-12-01,3120,3155,3055,3155,35838,48203.0,15278232.0
2017-12-04,3155,3185,3075,3085,61215,47133.0,15278232.0
2017-12-05,3030,3065,3010,3050,115912,46599.0,15278232.0
2017-12-06,3030,3245,3005,3110,105923,47515.0,15278232.0
2017-12-07,3175,3175,3035,3125,112188,47744.0,15278232.0
2017-12-08,3110,3370,3045,3050,589787,46599.0,15278232.0
2017-12-11,3065,3065,2955,2995,97113,45758.0,15278232.0
2017-12-12,3040,3040,2935,2995,78147,45758.0,15278232.0
2017-12-13,2995,3030,2990,3025,41399,46217.0,15278232.0
2017-12-14,3080,3080,2995,3020,18381,46140.0,15278232.0
2017-12-15,3020,3055,2980,3050,30131,46599.0,15278232.0
2017-12-18,3040,3050,2895,2940,193619,44918.0,15278232.0
2017-12-19,2940,3010,2930,2990,82994,45682.0,15278232.0
2017-12-20,2990,3005,2935,3005,49515,45911.0,15278232.0
2017-12-21,2990,3005,2905,3000,67893,45835.0,15278232.0
2017-12-22,2990,3030,2860,2885,3150021,44078.0,15278232.0
2017-12-26,2925,2945,2840,2945,127013,44994.0,15278232.0
2017-12-27,2945,3000,2850,3000,94476,45835.0,15278232.0
2017-12-28,3005,3030,2915,2945,182152,44994.0,15278232.0
2018-01-02,2945,2970,2810,2845,128554,43467.0,15278232.0
2018-01-03,2845,2900,2845,2900,107866,44307.0,15278232.0
2018-01-04,2970,2970,2895,2905,49796,44383.0,15278232.0
2018-01-05,2910,2935,2860,2885,64628,44078.0,15278232.0
2018-01-08,2940,2940,2870,2895,46055,44230.0,15278232.0
2018-01-09,2890,2895,2800,2820,93537,43085.0,15278232.0
2018-01-10,2820,2845,2790,2820,71373,43085.0,15278232.0
2018-01-11,2820,2820,2750,2785,82641,42550.0,15278232.0
2018-01-12,2785,2805,2755,2790,34212,42626.0,15278232.0
2018-01-15,2790,2820,2750,2790,36236,42626.0,15278232.0
2018-01-16,2825,2835,2775,2830,45319,43237.0,15278232.0
2018-01-17,2825,2915,2825,2915,87069,44536.0,15278232.0
2018-01-18,2945,3260,2895,3060,729731,46751.0,15278232.0
2018-01-19,3070,3185,3005,3160,182842,48279.0,15278232.0
2018-01-22,3260,3580,3050,3100,864268,47363.0,15278232.0
2018-01-23,3150,3610,3070,3570,2224829,54543.0,15278232.0
2018-01-24,3520,3645,3430,3580,559771,54696.0,15278232.0
2018-01-25,3580,3890,3555,3620,528277,55307.0,15278232.0
2018-01-26,3600,3630,3515,3600,156053,55002.0,15278232.0
2018-01-29,3635,3745,3540,3570,211969,54543.0,15278232.0
2018-01-30,3590,3650,3405,3455,256496,52786.0,15278232.0
2018-01-31,3485,3870,3455,3760,781530,57446.0,15278232.0
2018-02-01,4200,4235,3990,4190,1174491,64016.0,15278232.0
2018-02-02,4235,4880,4200,4460,1612036,68141.0,15278232.0
2018-02-05,4370,4545,4240,4490,327258,68599.0,15278232.0
2018-02-06,4350,4780,4200,4580,673692,69974.0,15278232.0
2018-02-07,4625,4740,4515,4680,348155,71502.0,15278232.0
2018-02-08,4720,4960,4720,4920,319253,75169.0,15278232.0
2018-02-09,4845,4995,4715,4975,243425,76009.0,15278232.0
2018-02-12,5070,5100,4860,4935,239448,75398.0,15278232.0
2018-02-13,4995,5040,4555,4600,304127,70280.0,15278232.0
2018-02-14,4745,4745,4485,4670,160506,71349.0,15278232.0
2018-02-19,4650,4735,4555,4690,89694,71655.0,15278232.0
2018-02-20,4690,4710,4490,4620,83466,70585.0,15278232.0
2018-02-21,4580,4780,4565,4710,105338,72671.0,15429107.0
2018-02-22,4745,4795,4675,4770,71003,73597.0,15429107.0
2018-02-23,4790,4830,4730,4770,99269,73597.0,15429107.0
2018-02-26,4820,4845,4755,4755,79410,73365.0,15429107.0
2018-02-27,4800,4845,4610,4655,157409,71822.0,15429107.0
2018-02-28,4665,4695,4370,4450,250605,68660.0,15429107.0
2018-03-02,4450,4480,4205,4400,149392,67888.0,15429107.0
2018-03-05,4350,4775,4350,4600,337401,70974.0,15429107.0
2018-03-06,4700,4700,4580,4635,61492,71514.0,15429107.0
2018-03-07,4730,4730,4470,4510,92712,69585.0,15429107.0
2018-03-08,4570,4595,4450,4450,37923,68660.0,15429107.0
2018-03-09,4465,4585,4455,4570,54489,70511.0,15429107.0
2018-03-12,4580,4655,4570,4595,36925,70897.0,15429107.0
2018-03-13,4560,4595,4535,4540,35866,70048.0,15429107.0
2018-03-14,4570,4750,4525,4740,132785,73134.0,15429107.0
2018-03-15,4875,4875,4700,4780,83102,73751.0,15429107.0
2018-03-16,4870,4870,4715,4810,88465,74214.0,15429107.0
2018-03-19,4900,4960,4840,4880,173837,75294.0,15429107.0
2018-03-20,4880,4895,4825,4875,73459,75217.0,15429107.0
2018-03-21,4875,4915,4855,4895,101177,76264.0,15579982.0
2018-03-22,4895,4895,4750,4760,136544,74161.0,15579982.0
2018-03-23,4690,4690,4360,4500,168386,70110.0,15579982.0
2018-03-26,4395,4620,4385,4500,89453,70110.0,15579982.0
2018-03-27,4990,4995,4595,4695,184893,73148.0,15579982.0
2018-03-28,4835,4835,4595,4595,94820,71590.0,15579982.0
2018-03-29,4595,4680,4475,4500,203509,70110.0,15579982.0
2018-03-30,4600,4600,4460,4565,173235,71123.0,15579982.0
2018-04-02,4565,4620,4540,4620,77737,71980.0,15579982.0
2018-04-03,4620,4725,4450,4720,77231,73538.0,15579982.0
2018-04-04,4720,4795,4590,4600,95596,71668.0,15579982.0
2018-04-05,4600,4715,4480,4495,67542,70032.0,15579982.0
2018-04-06,4595,4725,4205,4500,159084,70110.0,15579982.0
2018-04-09,4700,4700,4370,4415,90881,68786.0,15579982.0
2018-04-10,4545,4545,4300,4445,82809,69253.0,15579982.0
2018-04-11,4485,4520,4385,4390,51309,68396.0,15579982.0
2018-04-12,4485,4485,4100,4230,185459,65903.0,15579982.0
2018-04-13,4230,4335,4215,4310,51076,67670.0,15700682.0
2018-04-16,4310,4370,4235,4330,64719,67984.0,15700682.0
2018-04-17,4600,4600,4225,4350,99376,68298.0,15700682.0
2018-04-18,4310,4400,4310,4325,33048,67905.0,15700682.0
2018-04-19,4325,4390,4085,4125,255579,64765.0,15700682.0
2018-04-20,4125,4385,4125,4385,64764,68847.0,15700682.0
2018-04-23,4480,4480,4340,4360,64489,68455.0,15700682.0
2018-04-24,4400,4400,4275,4360,29449,68455.0,15700682.0
2018-04-25,4350,4360,4225,4360,92166,68455.0,15700682.0
2018-04-26,4400,4435,4260,4280,104312,67199.0,15700682.0
2018-04-27,4370,4400,4280,4400,70954,69083.0,15700682.0
2018-04-30,4400,4400,4240,4375,101985,68690.0,15700682.0
2018-05-02,4290,4370,4190,4190,108586,65786.0,15700682.0
2018-05-03,4195,4235,4125,4200,44163,65943.0,15700682.0
2018-05-04,4200,4275,4150,4210,27947,66100.0,15700682.0
2018-05-08,4210,4330,4050,4065,69880,63823.0,15700682.0
2018-05-09,4065,4135,3940,4015,38334,63038.0,15700682.0
2018-05-10,4015,4065,3960,4040,42524,63431.0,15700682.0
2018-05-11,4040,4040,3950,3990,42201,62646.0,15700682.0
2018-05-14,4015,4020,3865,3875,53022,60840.0,15700682.0
2018-05-15,3875,3890,3770,3820,62447,59977.0,15700682.0
2018-05-16,3760,3760,3525,3700,109230,58093.0,15700682.0
2018-05-17,3700,3935,3700,3800,45868,59663.0,15700682.0
2018-05-18,3805,3850,3800,3835,13344,60212.0,15700682.0
2018-05-21,3860,3860,3745,3760,84590,59035.0,15700682.0
2018-05-23,3750,3825,3695,3770,32503,59192.0,15700682.0
2018-05-24,3770,3810,3645,3725,48114,58485.0,15700682.0
2018-05-25,3715,3720,3495,3635,98536,57072.0,15700682.0
2018-05-28,3620,3800,3620,3795,70994,59584.0,15700682.0
2018-05-29,3795,3850,3720,3725,39354,58485.0,15700682.0
2018-05-30,3760,3760,3570,3640,69055,57150.0,15700682.0
2018-05-31,3620,3645,3455,3640,158234,57150.0,15700682.0
2018-06-01,3580,3650,3550,3650,26647,57307.0,15700682.0
2018-06-04,3650,3735,3595,3660,20098,57464.0,15700682.0
2018-06-05,3660,3660,3535,3545,37041,55659.0,15700682.0
2018-06-07,3500,3500,3305,3345,159186,52519.0,15700682.0
2018-06-08,3345,3385,3345,3360,35565,52754.0,15700682.0
2018-06-11,3360,3450,3300,3360,43594,52754.0,15700682.0
2018-06-12,3360,3360,3255,3300,27960,51812.0,15700682.0
2018-06-14,3300,3300,3190,3200,20456,50242.0,15700682.0
2018-06-15,3200,3260,3195,3250,13158,51027.0,15700682.0
2018-06-18,3245,3345,2910,2910,73712,45689.0,15700682.0
2018-06-19,2875,3060,2870,2910,80869,45689.0,15700682.0
2018-06-20,2860,3050,2860,3010,49935,47259.0,15700682.0
2018-06-21,2995,3130,2980,3080,22466,48358.0,15700682.0
2018-06-22,3100,3245,3000,3215,62499,50478.0,15700682.0
2018-06-25,3210,3285,3100,3180,61039,49928.0,15700682.0
2018-06-26,3135,3235,3060,3105,59757,48751.0,15700682.0
2018-06-27,3210,3210,3055,3200,64082,50242.0,15700682.0
2018-06-28,3250,3250,3015,3175,358609,49850.0,15700682.0
2018-06-29,3250,3255,2955,3040,135127,47730.0,15700682.0
2018-07-02,3130,3130,2935,3060,58980,48044.0,15700682.0
2018-07-03,3060,3150,2965,3150,23283,49457.0,15700682.0
2018-07-04,3135,3185,2975,3160,34236,49614.0,15700682.0
2018-07-05,3160,3180,2980,3010,84474,47259.0,15700682.0
2018-07-06,3000,3015,2920,3015,32945,47338.0,15700682.0
2018-07-09,3000,3000,2860,2860,97200,44904.0,15700682.0
2018-07-10,2810,2945,2810,2885,54843,45296.0,15700682.0
2018-07-11,2885,3670,2875,3375,1284742,52990.0,15700682.0
2018-07-12,3350,3460,3285,3395,163082,53304.0,15700682.0
2018-07-13,3420,3420,3310,3415,94950,53618.0,15700682.0
2018-07-16,3545,3545,3300,3375,127422,52990.0,15700682.0
2018-07-17,3375,3375,3190,3340,127807,52440.0,15700682.0
2018-07-18,3340,3350,3205,3260,52349,51184.0,15700682.0
2018-07-19,3255,3335,3160,3290,52580,51655.0,15700682.0
2018-07-20,3290,3325,3210,3300,48549,51812.0,15700682.0
2018-07-23,3300,3350,3220,3280,64231,51498.0,15700682.0
2018-07-24,3275,3280,3170,3170,52606,49771.0,15700682.0
2018-07-25,3155,3330,2980,3300,187249,51812.0,15700682.0
2018-07-26,3300,3460,3245,3325,78730,52205.0,15700682.0
2018-07-27,3300,3425,3240,3350,51074,52597.0,15700682.0
2018-07-30,3345,3350,3240,3295,9779,51734.0,15700682.0
2018-07-31,3295,3345,3170,3335,35102,52362.0,15700682.0
2018-08-01,3425,3430,3330,3355,72527,52676.0,15700682.0
2018-08-02,3445,3445,3310,3380,14311,53068.0,15700682.0
2018-08-03,3410,3410,3350,3400,17238,53382.0,15700682.0
2018-08-06,3400,4185,3400,3865,859539,60683.0,15700682.0
2018-08-07,3920,3920,3740,3830,207344,60134.0,15700682.0
2018-08-08,3830,3890,3755,3815,54959,59898.0,15700682.0
2018-08-09,3815,4195,3815,4060,354635,63745.0,15700682.0
2018-08-10,4055,4390,4055,4330,467550,67984.0,15700682.0
2018-08-13,5100,5620,4950,5620,8993341,88238.0,15700682.0
2018-08-14,5790,5880,4950,5000,4986469,78503.0,15700682.0
2018-08-16,4975,5080,4480,4850,2500193,76148.0,15700682.0
2018-08-17,4910,5010,4575,4780,1523883,75049.0,15700682.0
2018-08-20,4745,4925,4620,4860,1067633,76305.0,15700682.0
2018-08-21,4935,5420,4860,4990,3980920,78346.0,15700682.0
2018-08-22,5070,5180,4975,4995,739536,78425.0,15700682.0
2018-08-23,5120,5270,4975,5080,1224293,79759.0,15700682.0
2018-08-24,5020,5220,5020,5070,525853,79602.0,15700682.0
2018-08-27,5050,5130,4870,4900,569962,76933.0,15700682.0
2018-08-28,4905,5340,4750,5110,744410,80230.0,15700682.0
2018-08-29,5250,5260,4950,5000,484662,78503.0,15700682.0
2018-08-30,5680,6270,5000,5050,5117936,79288.0,15700682.0
2018-08-31,5000,5040,4875,4925,686701,77326.0,15700682.0
2018-09-03,5020,5020,4915,4940,310305,77561.0,15700682.0
2018-09-04,4925,5080,4925,4995,286939,78425.0,15700682.0
2018-09-05,5050,5340,4980,5150,624497,80859.0,15700682.0
2018-09-06,5150,5460,5030,5360,928353,84156.0,15700682.0
2018-09-07,5380,5500,5290,5360,506177,84156.0,15700682.0
2018-09-10,5380,5380,5180,5210,314862,81801.0,15700682.0
2018-09-11,5200,5250,5000,5130,302730,80544.0,15700682.0
2018-09-12,5070,5140,5020,5100,175948,80073.0,15700682.0
2018-09-13,5100,5200,5050,5160,159586,81016.0,15700682.0
2018-09-14,5190,5190,5040,5150,193417,80859.0,15700682.0
2018-09-17,5150,5350,5000,5300,439269,83214.0,15700682.0
2018-09-18,5300,5400,5120,5120,353200,80387.0,15700682.0
2018-09-19,5130,5190,4990,5030,210054,78974.0,15700682.0
2018-09-20,5090,5160,5020,5070,167867,79602.0,15700682.0
2018-09-21,5060,5220,5060,5140,173123,80702.0,15700682.0
2018-09-27,5160,5210,5080,5150,97908,80859.0,15700682.0
2018-09-28,5150,5800,5070,5120,851853,80387.0,15700682.0
2018-10-01,5120,5250,5060,5090,112056,79916.0,15700682.0
2018-10-02,5050,5140,4900,4980,186570,78189.0,15700682.0
2018-10-04,4850,5030,4850,4950,150623,77718.0,15700682.0
2018-10-05,4950,5000,4865,4945,86881,77640.0,15700682.0
2018-10-08,4925,5000,4810,4905,72431,77012.0,15700682.0
2018-10-10,4905,4985,4625,4890,148193,76776.0,15700682.0
