아우딘퓨쳐스(227610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-04-05,13000,13000,12750,12800,32475,128000.0,10000000.0
2019-04-08,12900,13300,12800,12850,123486,128500.0,10000000.0
2019-04-09,12750,13050,12700,13050,56888,130500.0,10000000.0
2019-04-10,13000,13050,12800,13000,42271,130000.0,10000000.0
2019-04-11,13000,13400,12900,13150,72129,131500.0,10000000.0
2019-04-12,13050,13650,13050,13500,146945,135000.0,10000000.0
2019-04-15,13650,14300,13500,14300,277130,143000.0,10000000.0
2019-04-16,14450,14650,13750,14350,170872,143500.0,10000000.0
2019-04-17,14300,14550,14300,14300,100038,143000.0,10000000.0
2019-04-18,14350,14400,13900,13900,96813,139000.0,10000000.0
2019-04-19,13850,14750,13850,14200,167197,142000.0,10000000.0
2019-04-22,14200,14200,13650,13700,86738,137000.0,10000000.0
2019-04-23,13700,13900,13500,13750,41504,137500.0,10000000.0
2019-04-24,13750,13850,13400,13750,61898,137500.0,10000000.0
2019-04-25,13700,13950,13500,13700,59413,137000.0,10000000.0
2019-04-26,13650,13900,12900,13500,49553,135000.0,10000000.0
2019-04-29,13350,13600,13250,13600,22914,136000.0,10000000.0
2019-04-30,13600,13600,13250,13300,46216,133000.0,10000000.0
2019-05-02,13300,13800,13300,13700,36274,137000.0,10000000.0
2019-05-03,13650,13700,13350,13700,29161,137000.0,10000000.0
2019-05-07,13400,13600,13300,13450,28069,134500.0,10000000.0
2019-05-08,13250,13400,13050,13250,34541,132500.0,10000000.0
2019-05-09,13050,13350,12900,12900,56229,129000.0,10000000.0
2019-05-10,12800,13150,12450,12750,44312,127500.0,10000000.0
2019-05-13,12450,13150,12250,12250,56414,122500.0,10000000.0
2019-05-14,12100,12350,11750,12250,34485,122500.0,10000000.0
2019-05-15,12350,12550,11200,11550,116130,115500.0,10000000.0
2019-05-16,11650,11950,11250,11350,122905,113500.0,10000000.0
2019-05-17,11450,11850,11200,11200,96004,112000.0,10000000.0
2019-05-20,11200,11300,10500,10600,90034,106000.0,10000000.0
2019-05-21,10500,10800,10400,10750,29825,107500.0,10000000.0
2019-05-22,10750,11150,10750,11050,32422,110500.0,10000000.0
2019-05-23,10950,11350,10900,11350,46139,113500.0,10000000.0
2019-05-24,11200,11350,11000,11250,38129,112500.0,10000000.0
2019-05-27,11250,11250,10800,10900,17916,109000.0,10000000.0
2019-05-28,10700,11000,10700,11000,21089,110000.0,10000000.0
2019-05-29,10800,11000,10450,10500,38204,105000.0,10000000.0
2019-05-30,10450,10700,9940,9980,101752,99800.0,10000000.0
2019-05-31,9980,10300,9950,10100,18379,101000.0,10000000.0
2019-06-03,10100,10350,10050,10250,11497,102500.0,10000000.0
2019-06-04,10150,10400,10150,10400,12089,104000.0,10000000.0
2019-06-05,10500,10550,10350,10400,12789,104000.0,10000000.0
2019-06-07,10400,10650,10300,10600,13142,106000.0,10000000.0
2019-06-10,10600,10650,10250,10350,21503,103500.0,10000000.0
2019-06-11,10400,10700,10400,10550,15615,105500.0,10000000.0
2019-06-12,10550,10600,10300,10300,23818,103000.0,10000000.0
2019-06-13,10400,10450,10200,10450,12171,104500.0,10000000.0
2019-06-14,10550,10550,10200,10250,24553,102500.0,10000000.0
2019-06-17,10350,10700,10250,10400,30934,104000.0,10000000.0
2019-06-18,10350,11100,10350,10800,45366,108000.0,10000000.0
2019-06-19,10950,10950,10600,10650,29306,106500.0,10000000.0
2019-06-20,10650,10800,10400,10550,19812,105500.0,10000000.0
2019-06-21,10950,13700,10800,13300,2079482,133000.0,10000000.0
2019-06-24,13200,14200,13000,13700,788145,137000.0,10000000.0
2019-06-25,13650,14000,13350,14000,404136,140000.0,10000000.0
2019-06-26,13850,14550,13600,14250,446680,142500.0,10000000.0
2019-06-27,14250,14750,13500,13550,315939,135500.0,10000000.0
2019-06-28,13450,13800,12800,13350,204665,133500.0,10000000.0
2019-07-01,13250,13750,13050,13150,116529,131500.0,10000000.0
2019-07-02,13150,13700,12950,12950,97270,129500.0,10000000.0
2019-07-03,12850,13050,12600,12950,71938,129500.0,10000000.0
2019-07-04,13000,13000,12500,12600,59843,126000.0,10000000.0
2019-07-05,12600,13650,12550,13100,184811,131000.0,10000000.0
2019-07-08,13150,13450,12250,12400,99898,124000.0,10000000.0
2019-07-09,12400,12600,11700,11800,90917,118000.0,10000000.0
2019-07-10,11800,12000,11550,11700,29887,117000.0,10000000.0
2019-07-11,11650,12100,11650,11900,35429,119000.0,10000000.0
2019-07-12,12000,12000,11650,11850,28422,118500.0,10000000.0
2019-07-15,11800,12000,11150,11250,46570,112500.0,10000000.0
2019-07-16,11200,13200,11200,12150,162504,121500.0,10000000.0
2019-07-17,12100,12400,11800,12350,53379,123500.0,10000000.0
2019-07-18,12300,12500,12100,12200,27271,122000.0,10000000.0
2019-07-19,12200,12450,11800,11950,32692,119500.0,10000000.0
2019-07-22,12050,12050,11350,11600,39861,116000.0,10000000.0
2019-07-23,11500,11950,11500,11950,38654,119500.0,10000000.0
2019-07-24,11950,11950,11150,11150,51623,111500.0,10000000.0
2019-07-25,11100,11350,10950,11000,30408,110000.0,10000000.0
2019-07-26,10800,11200,10600,10750,38803,107500.0,10000000.0
2019-07-29,10650,10800,9970,10000,55086,100000.0,10000000.0
2019-07-30,9790,10450,9790,10000,30758,100000.0,10000000.0
2019-07-31,9820,10650,9820,10500,39268,105000.0,10000000.0
2019-08-01,10500,10950,10250,10450,10482,104500.0,10000000.0
2019-08-02,10200,10950,10050,10650,33251,106500.0,10000000.0
2019-08-05,10400,10650,9560,9560,44479,95600.0,10000000.0
2019-08-06,9060,9730,8420,8550,84423,85500.0,10000000.0
2019-08-07,8340,9070,8340,8990,74603,89900.0,10000000.0
2019-08-08,8900,10550,8900,9780,107483,97800.0,10000000.0
2019-08-09,9780,9980,9640,9700,24953,97000.0,10000000.0
2019-08-12,9750,10650,9750,9970,50609,99700.0,10000000.0
2019-08-13,9820,10100,9820,9920,18774,99200.0,10000000.0
2019-08-14,10000,10250,9880,10000,20671,100000.0,10000000.0
2019-08-16,9940,10000,9460,9530,32513,95300.0,10000000.0
2019-08-19,9540,9860,9150,9210,25812,92100.0,10000000.0
2019-08-20,9210,9690,9140,9690,16729,96900.0,10000000.0
2019-08-21,9670,9830,9500,9660,8697,96600.0,10000000.0
2019-08-22,9740,9750,9550,9650,8580,96500.0,10000000.0
2019-08-23,9660,9670,9300,9350,17728,93500.0,10000000.0
2019-08-26,8950,9330,8720,8850,28829,88500.0,10000000.0
2019-08-27,8870,9010,8750,8830,19667,88300.0,10000000.0
2019-08-28,8750,8890,8690,8870,20528,88700.0,10000000.0
2019-08-29,8810,8920,8620,8710,21625,87100.0,10000000.0
2019-08-30,8810,9100,8810,8910,22576,89100.0,10000000.0
2019-09-02,8820,9040,8710,8980,14231,89800.0,10000000.0
2019-09-03,9030,9500,8990,9200,33885,92000.0,10000000.0
2019-09-04,9130,9300,9060,9110,19838,91100.0,10000000.0
2019-09-05,9210,9480,9180,9390,23579,93900.0,10000000.0
2019-09-06,9410,9580,9240,9360,33030,93600.0,10000000.0
2019-09-09,9370,9460,9150,9160,37722,91600.0,10000000.0
2019-09-10,9170,9250,9080,9080,27057,90800.0,10000000.0
2019-09-11,9130,9440,9130,9180,39750,91800.0,10000000.0
2019-09-16,9230,9410,9210,9390,26403,93900.0,10000000.0
2019-09-17,9270,9600,9270,9560,45350,95600.0,10000000.0
2019-09-18,9610,9680,9370,9400,44829,94000.0,10000000.0
2019-09-19,9490,9590,9360,9370,27162,93700.0,10000000.0
2019-09-20,9460,9470,9280,9290,18916,92900.0,10000000.0
2019-09-23,9290,9330,8800,9110,27945,91100.0,10000000.0
2019-09-24,9090,9310,9090,9150,19932,91500.0,10000000.0
2019-09-25,9010,9200,8820,8920,38697,89200.0,10000000.0
2019-09-26,8880,9120,8610,8890,25707,88900.0,10000000.0
2019-09-27,8940,10850,8810,9260,796287,92600.0,10000000.0
2019-09-30,9210,9300,8810,8830,106002,88300.0,10000000.0
2019-10-01,8720,8920,8710,8830,42406,88300.0,10000000.0
2019-10-02,8800,8800,8590,8610,48199,86100.0,10000000.0
2019-10-04,8650,8650,8250,8360,44338,83600.0,10000000.0
2019-10-07,8430,8430,8140,8170,47811,81700.0,10000000.0
