모바일리더(100030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-10-15,10200,10200,9910,9920,8008,32574.0,3283714.0
2013-10-16,9990,9990,9800,9910,7341,32542.0,3283714.0
2013-10-17,9950,9950,9690,9700,8851,31852.0,3283714.0
2013-10-18,9520,9790,9480,9700,18640,31852.0,3283714.0
2013-10-21,9660,9890,9660,9730,6967,31951.0,3283714.0
2013-10-22,9650,9730,9520,9650,14081,31688.0,3283714.0
2013-10-23,9650,9660,9580,9650,10088,31688.0,3283714.0
2013-10-24,9640,10500,9600,9970,39217,32739.0,3283714.0
2013-10-25,9960,10050,9760,9940,17007,32640.0,3283714.0
2013-10-28,9830,9970,9760,9760,16622,32049.0,3283714.0
2013-10-29,9760,9830,9690,9820,20172,32246.0,3283714.0
2013-10-30,9830,9940,9700,9820,8336,32246.0,3283714.0
2013-10-31,9800,9860,9690,9700,16073,31852.0,3283714.0
2013-11-01,9660,9780,9600,9710,10464,31885.0,3283714.0
2013-11-04,9710,9800,9400,9710,11498,31885.0,3283714.0
2013-11-05,9700,9750,9480,9620,12427,31589.0,3283714.0
2013-11-06,9560,9690,9560,9660,4764,31721.0,3283714.0
2013-11-07,9650,9700,9430,9520,19260,31261.0,3283714.0
2013-11-08,9400,9690,9300,9460,27114,31064.0,3283714.0
2013-11-11,9380,9400,8830,9000,21791,29553.0,3283714.0
2013-11-12,9000,9550,8990,9450,31010,31031.0,3283714.0
2013-11-13,9520,9520,8910,9200,32018,30210.0,3283714.0
2013-11-14,9110,9530,9080,9400,12514,30867.0,3283714.0
2013-11-15,9500,9570,9300,9320,19636,30604.0,3283714.0
2013-11-18,9330,9650,9000,9000,57581,29553.0,3283714.0
2013-11-19,9000,9150,8820,8860,13125,29094.0,3283714.0
2013-11-20,8890,8970,8530,8670,42359,28470.0,3283714.0
2013-11-21,8670,8890,8510,8710,14913,28601.0,3283714.0
2013-11-22,8790,8980,8770,8910,10439,29258.0,3283714.0
2013-11-25,8910,9200,8910,9060,7429,29750.0,3283714.0
2013-11-26,9070,9150,8950,9080,10723,29816.0,3283714.0
2013-11-27,9100,9240,9010,9140,9994,30013.0,3283714.0
2013-11-28,9210,9250,9060,9230,7702,30309.0,3283714.0
2013-11-29,9160,9480,9160,9340,7845,30670.0,3283714.0
2013-12-02,9600,9600,9270,9370,2922,30768.0,3283714.0
2013-12-03,9250,9560,9210,9280,9428,30473.0,3283714.0
2013-12-04,9280,9370,9130,9210,4019,30243.0,3283714.0
2013-12-05,9120,9300,9120,9280,4158,30473.0,3283714.0
2013-12-06,9190,9490,9180,9280,7404,30473.0,3283714.0
2013-12-09,9300,9560,9110,9120,11194,29947.0,3283714.0
2013-12-10,9070,9350,8960,9120,7673,29947.0,3283714.0
2013-12-11,9120,9160,8510,9130,13854,29980.0,3283714.0
2013-12-12,9300,9300,8970,9100,3355,29882.0,3283714.0
2013-12-13,9200,9280,8760,9070,5284,29783.0,3283714.0
2013-12-16,9010,9050,8800,8800,6859,28897.0,3283714.0
2013-12-17,9020,9020,8730,8830,6892,28995.0,3283714.0
2013-12-18,8800,8920,8750,8870,6257,29127.0,3283714.0
2013-12-19,8890,9130,8830,9100,10301,29882.0,3283714.0
2013-12-20,9100,9270,9000,9010,5382,29586.0,3283714.0
2013-12-23,9050,9280,8930,8950,5944,29389.0,3283714.0
2013-12-24,8950,9090,8900,9070,2293,29783.0,3283714.0
2013-12-26,9070,9220,8940,9070,18419,29783.0,3283714.0
2013-12-27,9010,9220,9010,9190,3174,30177.0,3283714.0
2013-12-30,9190,9420,9190,9340,13645,30670.0,3283714.0
2014-01-02,9430,9480,9160,9250,9895,30374.0,3283714.0
2014-01-03,9290,9290,8970,9150,17289,30046.0,3283714.0
2014-01-06,9110,9240,9110,9240,3683,30342.0,3283714.0
2014-01-07,9200,9300,9150,9300,7324,30539.0,3283714.0
2014-01-08,9300,9530,9270,9420,12008,30933.0,3283714.0
2014-01-09,9450,9540,9330,9400,5861,30867.0,3283714.0
2014-01-10,9500,9500,9300,9430,2653,30965.0,3283714.0
2014-01-13,9370,9510,9320,9480,2993,31130.0,3283714.0
2014-01-14,9550,9610,9400,9490,11218,31162.0,3283714.0
2014-01-15,9500,9600,9420,9500,2422,31195.0,3283714.0
2014-01-16,9460,9590,9320,9530,2317,31294.0,3283714.0
2014-01-17,9600,9610,9460,9540,3394,31327.0,3283714.0
2014-01-20,9540,9580,9460,9550,2176,31359.0,3283714.0
2014-01-21,9450,9550,9320,9490,4780,31162.0,3283714.0
2014-01-22,9430,9480,9340,9340,3568,30670.0,3283714.0
2014-01-23,9320,9730,9290,9630,22926,31622.0,3283714.0
2014-01-24,9740,9740,9510,9650,6118,31688.0,3283714.0
2014-01-27,9430,9600,9150,9600,9719,31524.0,3283714.0
2014-01-28,9620,9720,9470,9620,8488,31589.0,3283714.0
2014-01-29,9500,9640,9500,9620,6965,31589.0,3283714.0
2014-02-03,9500,9640,9430,9490,3493,31162.0,3283714.0
2014-02-04,9400,9490,9330,9360,5192,30736.0,3283714.0
2014-02-05,9530,9550,9330,9400,2489,30867.0,3283714.0
2014-02-06,9400,9550,9350,9380,6093,30801.0,3283714.0
2014-02-07,9400,9520,9370,9500,5631,31195.0,3283714.0
2014-02-10,9500,9740,9500,9710,13703,31885.0,3283714.0
2014-02-11,9770,9880,9560,9780,10116,32115.0,3283714.0
2014-02-12,9780,9860,9700,9770,3679,32082.0,3283714.0
2014-02-13,9720,9880,9650,9650,8563,31688.0,3283714.0
2014-02-14,9810,9820,9090,9700,4249,31852.0,3283714.0
2014-02-17,9640,9750,9490,9720,3084,31918.0,3283714.0
2014-02-18,9760,9760,9570,9730,3531,31951.0,3283714.0
2014-02-19,9620,9830,9620,9730,8594,31951.0,3283714.0
2014-02-20,9840,9840,9600,9770,6094,32082.0,3283714.0
2014-02-21,9790,9790,9690,9760,3877,32049.0,3283714.0
2014-02-24,9800,9800,9650,9650,3579,31688.0,3283714.0
2014-02-25,9600,9840,9600,9690,12689,31819.0,3283714.0
2014-02-26,9680,9690,9610,9690,6212,31819.0,3283714.0
2014-02-27,9620,9680,9520,9600,4658,31524.0,3283714.0
2014-02-28,9590,9590,9450,9490,3696,31162.0,3283714.0
2014-03-03,9450,9540,9270,9490,7986,31162.0,3283714.0
2014-03-04,9490,9490,9300,9400,10358,30867.0,3283714.0
2014-03-05,9330,9580,9330,9380,10058,30801.0,3283714.0
2014-03-06,9480,9510,9350,9490,12659,31162.0,3283714.0
2014-03-07,9900,10900,9880,10900,244669,35792.0,3283714.0
2014-03-10,11600,11950,11400,11500,558262,37763.0,3283714.0
2014-03-11,11550,11750,11200,11500,236986,37763.0,3283714.0
2014-03-12,11550,12250,11050,11050,398304,36285.0,3283714.0
2014-03-13,11250,11400,11000,11350,113029,37270.0,3283714.0
2014-03-14,11250,11350,10900,11150,70600,36613.0,3283714.0
2014-03-17,11000,11250,10700,10750,52862,35300.0,3283714.0
2014-03-18,10900,11900,10800,11550,193819,37927.0,3283714.0
2014-03-19,11800,11900,11350,11550,89448,37927.0,3283714.0
2014-03-20,11550,12200,11350,12200,162203,40061.0,3283714.0
2014-03-21,12400,12800,12000,12250,208928,40225.0,3283714.0
2014-03-24,12200,12550,11950,12200,75156,40061.0,3283714.0
2014-03-25,12100,12250,11600,11850,63965,38912.0,3283714.0
2014-03-26,11900,11900,11400,11650,55736,38255.0,3283714.0
2014-03-27,11700,12200,11550,12000,60749,39405.0,3283714.0
2014-03-28,11900,12250,11750,11850,39428,38912.0,3283714.0
2014-03-31,12350,13500,12350,12500,187880,41046.0,3283714.0
2014-04-01,12750,12750,12300,12500,57053,41046.0,3283714.0
2014-04-02,12500,12750,12350,12400,52055,40718.0,3283714.0
2014-04-03,12400,12900,12300,12350,81156,40554.0,3283714.0
2014-04-04,12450,12650,12150,12650,44136,41539.0,3283714.0
2014-04-07,12500,13250,12300,12800,88252,42032.0,3283714.0
2014-04-08,12900,12900,12300,12300,25753,40390.0,3283714.0
2014-04-09,12450,13650,12350,12750,205715,41867.0,3283714.0
2014-04-10,12900,13000,12500,13000,44016,42688.0,3283714.0
2014-04-11,12700,12800,12500,12600,38401,41375.0,3283714.0
2014-04-14,12600,12800,12450,12700,26793,41703.0,3283714.0
2014-04-15,12600,13350,12600,12800,130483,42032.0,3283714.0
2014-04-16,12900,13150,12700,12950,56270,42524.0,3283714.0
2014-04-17,13350,13900,13150,13350,118729,43838.0,3283714.0
2014-04-18,13300,13300,12850,13000,95790,42688.0,3283714.0
2014-04-21,13050,13400,12950,13400,61896,44002.0,3283714.0
2014-04-22,13400,13500,13200,13250,36410,43509.0,3283714.0
2014-04-23,13400,13750,13150,13200,121971,43345.0,3283714.0
2014-04-24,13200,13600,12950,13500,100173,44330.0,3283714.0
2014-04-25,13600,13750,11500,11850,391009,38912.0,3283714.0
2014-04-28,11800,12350,11650,12350,156021,40554.0,3283714.0
2014-04-29,12600,14200,12550,12800,1493061,42032.0,3283714.0
2014-04-30,12900,12950,12150,12600,207183,41375.0,3283714.0
2014-05-02,12700,12750,12300,12300,80085,40390.0,3283714.0
2014-05-07,12300,12700,12200,12550,61343,41211.0,3283714.0
2014-05-08,12700,13100,12300,12950,135517,42524.0,3283714.0
2014-05-09,13000,13300,12750,12950,117433,42524.0,3283714.0
2014-05-12,13050,13400,12750,12750,84076,41867.0,3283714.0
2014-05-13,12650,13250,12550,13200,76587,43345.0,3283714.0
2014-05-14,13200,14000,13150,13900,114095,45644.0,3283714.0
2014-05-15,14300,14300,13350,13350,117607,43838.0,3283714.0
2014-05-16,13350,13600,12700,12850,96214,42196.0,3283714.0
2014-05-19,12850,13200,12750,13050,57556,42852.0,3283714.0
2014-05-20,13050,13100,12250,12750,57925,41867.0,3283714.0
2014-05-21,12500,12800,12400,12500,50479,41046.0,3283714.0
2014-05-22,12500,12750,12300,12750,37442,41867.0,3283714.0
2014-05-23,12750,13200,12700,12900,30378,42360.0,3283714.0
2014-05-26,12950,12950,12600,12800,28519,42032.0,3283714.0
2014-05-27,12750,12900,12550,12800,27130,42032.0,3283714.0
2014-05-28,12850,12900,12650,12900,16991,42360.0,3283714.0
2014-05-29,13100,13550,12900,13500,97976,44330.0,3283714.0
2014-05-30,13450,13650,13100,13550,59777,44494.0,3283714.0
2014-06-02,13850,13850,13300,13400,30181,44002.0,3283714.0
2014-06-03,13350,13600,13000,13400,38202,44002.0,3283714.0
2014-06-05,13650,13650,13150,13400,36972,44002.0,3283714.0
2014-06-09,13450,13650,13050,13300,41836,43673.0,3283714.0
2014-06-10,13250,13450,12900,12950,39465,42524.0,3283714.0
2014-06-11,13000,13300,12950,13150,24937,43181.0,3283714.0
2014-06-12,13550,13700,13000,13050,74486,42852.0,3283714.0
2014-06-13,13000,13150,12600,12800,29692,42032.0,3283714.0
2014-06-16,12700,12950,12500,12550,16314,41211.0,3283714.0
2014-06-17,12550,13200,12550,13200,40450,43345.0,3283714.0
2014-06-18,13200,13350,12950,12950,10807,42524.0,3283714.0
2014-06-19,12900,13350,12900,13350,35244,43838.0,3283714.0
2014-06-20,13550,13650,13150,13650,60749,44823.0,3283714.0
2014-06-23,13550,13750,13200,13200,28608,43345.0,3283714.0
2014-06-24,13200,13300,12850,13100,31050,43017.0,3283714.0
2014-06-25,13050,13200,12900,13050,13066,42852.0,3283714.0
2014-06-26,13450,13500,13050,13100,20046,43017.0,3283714.0
2014-06-27,13250,13400,13000,13300,12174,43673.0,3283714.0
2014-06-30,13500,13500,12900,13100,27644,43017.0,3283714.0
2014-07-01,13200,13350,12900,13250,18582,43509.0,3283714.0
2014-07-02,13250,13400,13100,13400,25093,44002.0,3283714.0
2014-07-03,13450,14450,13400,14300,199090,46957.0,3283714.0
2014-07-04,14450,14800,14250,14700,113189,48271.0,3283714.0
2014-07-07,15100,15100,14550,14900,53947,48927.0,3283714.0
2014-07-08,14750,15050,14300,14900,77570,48927.0,3283714.0
2014-07-09,14700,14950,14500,14750,47912,48435.0,3283714.0
2014-07-10,14750,15000,14550,14900,36912,48927.0,3283714.0
2014-07-11,14950,15200,13650,13800,181209,45315.0,3283714.0
2014-07-14,13750,14100,13700,13800,46849,45315.0,3283714.0
2014-07-15,13850,14100,13500,13500,51474,44330.0,3283714.0
2014-07-16,13400,13600,13050,13200,46828,43345.0,3283714.0
2014-07-17,13150,13500,13150,13150,17474,43181.0,3283714.0
2014-07-18,13050,13350,13050,13300,19101,43673.0,3283714.0
2014-07-21,13200,13500,12800,12800,37047,42032.0,3283714.0
2014-07-22,12800,13050,12550,12700,58669,41703.0,3283714.0
2014-07-23,12850,13050,12750,12900,23807,42360.0,3283714.0
2014-07-24,12900,13150,12850,12850,44250,42196.0,3283714.0
2014-07-25,12850,13050,12700,12850,21721,42196.0,3283714.0
2014-07-28,11200,11550,10950,10950,254007,35957.0,3283714.0
2014-07-29,10600,11050,10550,10750,108018,35300.0,3283714.0
2014-07-30,10750,10900,9950,10000,118582,32837.0,3283714.0
2014-07-31,9910,10250,9750,9990,52868,32804.0,3283714.0
2014-08-01,9940,10200,9860,10000,37523,32837.0,3283714.0
2014-08-04,10050,10350,9940,10200,33237,33494.0,3283714.0
2014-08-05,10200,10300,9980,10050,29631,33001.0,3283714.0
2014-08-06,10000,10150,9500,9900,47951,32509.0,3283714.0
2014-08-07,9870,9990,9770,9990,22918,32804.0,3283714.0
2014-08-08,9990,10050,9800,9900,27693,32509.0,3283714.0
2014-08-11,9950,10000,9850,9950,10898,32673.0,3283714.0
2014-08-12,9900,9990,9790,9830,21310,32279.0,3283714.0
2014-08-13,9830,9930,9720,9790,14571,32148.0,3283714.0
2014-08-14,9720,10050,9700,10000,17739,32837.0,3283714.0
2014-08-18,10050,10500,10050,10500,43041,34479.0,3283714.0
2014-08-19,10500,10600,10200,10400,32020,34151.0,3283714.0
2014-08-20,10300,10600,10250,10250,19596,33658.0,3283714.0
2014-08-21,10300,10700,10250,10300,28830,33822.0,3283714.0
2014-08-22,10300,10400,9990,9990,33190,32804.0,3283714.0
2014-08-25,9960,10050,9650,10000,36652,32837.0,3283714.0
2014-08-26,9940,10050,9890,9990,10414,32804.0,3283714.0
2014-08-27,9990,10300,9920,10200,32898,33494.0,3283714.0
2014-08-28,10200,10850,10100,10550,81111,34643.0,3283714.0
2014-08-29,10600,10750,10350,10650,26196,34972.0,3283714.0
2014-09-01,10550,10750,10450,10450,25192,34315.0,3283714.0
2014-09-02,10450,10700,10350,10650,16544,34972.0,3283714.0
2014-09-03,10950,10950,10600,10850,26567,35628.0,3283714.0
2014-09-04,10850,11000,10500,10750,19486,35300.0,3283714.0
2014-09-05,10750,10900,10600,10800,23871,35464.0,3283714.0
2014-09-11,10900,10900,10450,10700,23821,35136.0,3283714.0
2014-09-12,10600,10800,10550,10700,17920,35136.0,3283714.0
2014-09-15,10600,10800,10550,10750,11469,35300.0,3283714.0
2014-09-16,10850,10900,10650,10850,21895,35628.0,3283714.0
2014-09-17,10800,10900,10500,10850,25892,35628.0,3283714.0
2014-09-18,10900,10950,10700,10900,14692,35792.0,3283714.0
2014-09-19,10850,11300,10850,11300,44292,37106.0,3283714.0
2014-09-22,11050,11150,10600,10650,92508,34972.0,3283714.0
2014-09-23,10550,10750,10450,10550,21820,34643.0,3283714.0
2014-09-24,10500,10700,10500,10500,13393,34479.0,3283714.0
2014-09-25,10500,10650,10500,10500,14738,34479.0,3283714.0
2014-09-26,10450,10650,10400,10600,13968,34807.0,3283714.0
2014-09-29,10550,10600,10400,10500,16355,34479.0,3283714.0
2014-09-30,10500,10500,10350,10400,10224,34151.0,3283714.0
2014-10-01,10250,10300,9790,9910,39277,32542.0,3283714.0
2014-10-02,9730,10050,9730,9980,11205,32771.0,3283714.0
2014-10-06,9930,10150,9800,9970,13278,32739.0,3283714.0
2014-10-07,9910,10100,9860,9940,14932,32640.0,3283714.0
2014-10-08,9940,10050,9700,9930,11747,32607.0,3283714.0
2014-10-10,9990,9990,9710,9760,10188,32049.0,3283714.0
2014-10-13,9550,9750,8990,9080,39925,29816.0,3283714.0
2014-10-14,8540,9160,8540,9000,35729,29553.0,3283714.0
2014-10-15,8870,9300,8870,9300,12655,30539.0,3283714.0
2014-10-16,9130,9380,9030,9380,10975,30801.0,3283714.0
2014-10-17,9370,9650,9370,9480,17116,31130.0,3283714.0
2014-10-20,9430,9570,9310,9410,8267,30900.0,3283714.0
2014-10-21,9460,9480,9110,9160,15906,30079.0,3283714.0
2014-10-22,9250,9960,9160,9390,13299,30834.0,3283714.0
2014-10-23,9310,9600,8940,8990,45236,29521.0,3283714.0
2014-10-24,9000,9150,8820,9000,16948,29553.0,3283714.0
2014-10-27,8920,9160,8860,9160,14602,30079.0,3283714.0
2014-10-28,9200,9220,9000,9110,10812,29915.0,3283714.0
2014-10-29,9050,9160,8970,9130,7858,29980.0,3283714.0
2014-10-30,9020,9200,8970,8970,10538,29455.0,3283714.0
2014-10-31,8980,9160,8970,9100,8839,29882.0,3283714.0
2014-11-03,9100,9100,8600,8600,50499,28240.0,3283714.0
2014-11-04,8600,8780,8250,8620,23342,28306.0,3283714.0
2014-11-05,8620,8760,8160,8160,35209,26795.0,3283714.0
2014-11-06,8080,8450,8080,8250,45613,27091.0,3283714.0
2014-11-07,8130,8390,8110,8330,22242,27353.0,3283714.0
2014-11-10,8340,8450,8200,8370,36600,27485.0,3283714.0
2014-11-11,8370,8690,8370,8600,28110,28240.0,3283714.0
2014-11-12,8600,8790,8600,8790,17736,28864.0,3283714.0
2014-11-13,8790,8890,8580,8880,14950,29159.0,3283714.0
2014-11-14,8820,8980,8790,8940,11186,29356.0,3283714.0
2014-11-17,8990,8990,8590,8640,14080,28371.0,3283714.0
2014-11-18,8520,8810,8520,8720,16925,28634.0,3283714.0
2014-11-19,8730,9050,8730,8830,24217,28995.0,3283714.0
2014-11-20,8760,8950,8760,8820,17811,28962.0,3283714.0
2014-11-21,8820,8870,8750,8870,19712,29127.0,3283714.0
2014-11-24,8880,8880,8650,8760,23415,28765.0,3283714.0
2014-11-25,8810,9220,8810,9070,29153,29783.0,3283714.0
2014-11-26,9150,9160,8720,8870,15330,29127.0,3283714.0
2014-11-27,8880,8930,8710,8780,10139,28831.0,3283714.0
2014-11-28,8660,8730,8600,8620,12801,28306.0,3283714.0
2014-12-01,8510,8600,8330,8380,9608,27518.0,3283714.0
2014-12-02,8380,8630,8300,8500,5618,27912.0,3283714.0
2014-12-03,8400,8560,8390,8450,6197,27747.0,3283714.0
2014-12-04,8450,8610,8390,8600,3470,28240.0,3283714.0
2014-12-05,8660,8670,8450,8530,5895,28010.0,3283714.0
2014-12-08,8530,8550,8420,8490,5158,27879.0,3283714.0
2014-12-09,8490,8580,8300,8300,18349,27255.0,3283714.0
2014-12-10,8160,8390,8120,8390,12219,27550.0,3283714.0
2014-12-11,8380,8420,8170,8270,11763,27156.0,3283714.0
2014-12-12,8270,8340,8000,8260,12887,27123.0,3283714.0
2014-12-15,8130,8400,8100,8270,3809,27156.0,3283714.0
2014-12-16,8270,8530,8200,8470,7705,27813.0,3283714.0
2014-12-17,8470,8670,8420,8600,12547,28240.0,3283714.0
2014-12-18,8360,8670,8200,8420,18047,27649.0,3283714.0
2014-12-19,8370,8530,8180,8260,18002,27123.0,3283714.0
2014-12-22,8260,8300,7950,7960,36391,26138.0,3283714.0
2014-12-23,8000,8270,7990,8150,18454,26762.0,3283714.0
2014-12-24,8150,8230,8070,8210,5047,26959.0,3283714.0
2014-12-26,8160,8260,8080,8190,5000,26894.0,3283714.0
2014-12-29,8300,8310,8090,8250,5224,27091.0,3283714.0
2014-12-30,8170,8480,8170,8480,4483,27846.0,3283714.0
2015-01-02,8590,8590,8290,8460,2854,27780.0,3283714.0
2015-01-05,8380,8880,8380,8780,15413,28831.0,3283714.0
2015-01-06,8780,8850,8470,8840,11170,29028.0,3283714.0
2015-01-07,8850,9470,8850,9010,25201,29586.0,3283714.0
2015-01-08,9350,9370,8900,9230,14868,30309.0,3283714.0
2015-01-09,9250,9250,9050,9160,14471,30079.0,3283714.0
2015-01-12,9370,9370,9100,9220,7332,30276.0,3283714.0
2015-01-13,9250,9250,8730,8800,15899,28897.0,3283714.0
2015-01-14,8760,8930,8710,8820,6098,28962.0,3283714.0
2015-01-15,8770,8960,8750,8780,4180,28831.0,3283714.0
2015-01-16,8760,8920,8450,8660,18076,28437.0,3283714.0
2015-01-19,8670,8730,8530,8650,6556,28404.0,3283714.0
2015-01-20,8690,8750,8510,8690,6342,28535.0,3283714.0
2015-01-21,8700,8700,8370,8490,22422,27879.0,3283714.0
2015-01-22,8440,8590,8400,8420,11754,27649.0,3283714.0
2015-01-23,8500,8980,8500,8870,38987,29127.0,3283714.0
2015-01-26,8870,9260,8870,9230,38052,30309.0,3283714.0
2015-01-27,9240,9460,9180,9180,29904,30144.0,3283714.0
2015-01-28,9140,9700,9060,9640,37165,31655.0,3283714.0
2015-01-29,9620,9870,9110,9110,30704,29915.0,3283714.0
2015-01-30,9420,9420,8640,8750,50029,28732.0,3283714.0
2015-02-02,8920,8920,8680,8780,7450,28831.0,3283714.0
2015-02-03,8670,10050,8630,10050,166884,33001.0,3283714.0
2015-02-04,10050,10950,10000,10450,244734,34315.0,3283714.0
2015-02-05,10450,10550,10150,10300,53229,33822.0,3283714.0
2015-02-06,10300,10650,10100,10350,71367,33986.0,3283714.0
2015-02-09,10350,10900,10250,10650,49161,34972.0,3283714.0
2015-02-10,10500,12200,10350,12200,294251,40061.0,3283714.0
2015-02-11,12600,12600,11700,11700,193602,38419.0,3283714.0
2015-02-12,11700,12150,11500,11700,109499,38419.0,3283714.0
2015-02-13,11750,12150,11600,11950,71533,39240.0,3283714.0
2015-02-16,11900,12250,11600,11750,59439,38584.0,3283714.0
2015-02-17,11750,11800,11150,11300,58111,37106.0,3283714.0
2015-02-23,11250,11600,11050,11500,27293,37763.0,3283714.0
2015-02-24,11450,11500,11150,11200,22970,36778.0,3283714.0
2015-02-25,11400,11400,10600,10750,45546,35300.0,3283714.0
2015-02-26,10750,11000,10450,11000,49289,36121.0,3283714.0
2015-02-27,11050,11050,10800,11050,20409,36285.0,3283714.0
2015-03-02,11050,11400,10800,11400,54433,37434.0,3283714.0
2015-03-03,11400,11500,10850,10900,40243,35792.0,3283714.0
2015-03-04,11200,11200,10750,10800,29410,35464.0,3283714.0
2015-03-05,10800,10850,10350,10800,41528,35464.0,3283714.0
2015-03-06,10800,11000,10550,10700,15065,35136.0,3283714.0
2015-03-09,10800,10800,10500,10700,12485,35136.0,3283714.0
2015-03-10,10550,10700,10050,10300,33280,33822.0,3283714.0
2015-03-11,10100,10350,10050,10300,8859,33822.0,3283714.0
2015-03-12,9960,10250,9900,10250,21422,33658.0,3283714.0
2015-03-13,10300,10400,10200,10400,7260,34151.0,3283714.0
2015-03-16,10400,10500,10300,10450,7122,34315.0,3283714.0
2015-03-17,10400,10800,10400,10500,25960,34479.0,3283714.0
2015-03-18,10500,10600,10300,10500,12932,34479.0,3283714.0
2015-03-19,10350,10650,10150,10400,14682,34151.0,3283714.0
2015-03-20,10500,10500,10250,10300,11315,33822.0,3283714.0
2015-03-23,10350,10450,10250,10350,7714,33986.0,3283714.0
2015-03-24,10500,10650,10250,10350,8758,33986.0,3283714.0
2015-03-25,10350,10500,10200,10200,17311,33494.0,3283714.0
2015-03-26,10050,10550,10050,10450,26086,34315.0,3283714.0
2015-03-27,10450,10600,10350,10550,9208,34643.0,3283714.0
2015-03-30,10550,10750,10400,10550,18978,34643.0,3283714.0
2015-03-31,10750,11650,10600,11400,84506,37434.0,3283714.0
2015-04-01,11250,11650,11100,11150,26851,36613.0,3283714.0
2015-04-02,11200,11250,10850,10900,31957,35792.0,3283714.0
2015-04-03,10800,11550,10800,11200,30124,36778.0,3283714.0
2015-04-06,11400,11400,11050,11100,8498,36449.0,3283714.0
2015-04-07,11000,11300,10900,11050,17349,36285.0,3283714.0
2015-04-08,11150,11500,10850,11400,36109,37434.0,3283714.0
2015-04-09,11350,12150,11300,11750,59716,38584.0,3283714.0
2015-04-10,11650,11750,11450,11750,30684,38584.0,3283714.0
2015-04-13,11750,11750,11300,11450,27753,37599.0,3283714.0
2015-04-14,11450,11450,10800,11150,36132,36613.0,3283714.0
2015-04-15,11250,11250,10800,10800,23154,35464.0,3283714.0
2015-04-16,10800,11350,10750,11300,24762,37106.0,3283714.0
2015-04-17,11200,11500,11100,11400,16880,37434.0,3283714.0
2015-04-20,11200,11900,11050,11600,30063,38091.0,3283714.0
2015-04-21,11550,11700,11350,11650,24650,38255.0,3283714.0
2015-04-22,11600,11800,11000,11400,46974,37434.0,3283714.0
2015-04-23,11050,11500,10900,11500,45555,37763.0,3283714.0
2015-04-24,11550,11600,10950,11300,24442,37106.0,3283714.0
2015-04-27,10150,10550,9760,9950,174019,32673.0,3283714.0
2015-04-28,9940,10050,9660,9800,44404,32180.0,3283714.0
2015-04-29,9600,9970,9510,9750,16505,32016.0,3283714.0
2015-04-30,9710,9800,9310,9570,17478,31425.0,3283714.0
2015-05-04,9510,9700,9200,9440,19946,30998.0,3283714.0
2015-05-06,9380,9500,9100,9100,16339,29882.0,3283714.0
2015-05-07,9100,9190,8590,8880,40921,29159.0,3283714.0
2015-05-08,8640,9220,8640,9170,18476,30112.0,3283714.0
2015-05-11,9070,9800,9070,9580,23586,31458.0,3283714.0
2015-05-12,9780,9780,9490,9730,2693,31951.0,3283714.0
2015-05-13,9550,9780,9460,9730,13501,31951.0,3283714.0
2015-05-14,9550,9800,9520,9780,8441,32115.0,3283714.0
2015-05-15,9630,9830,9530,9550,13135,31359.0,3283714.0
2015-05-18,9370,9550,9010,9190,16393,30177.0,3283714.0
2015-05-19,9190,9350,9080,9350,15611,30703.0,3283714.0
2015-05-20,9750,10750,9630,10750,64737,35300.0,3283714.0
2015-05-21,11300,12100,10450,10450,331161,34315.0,3283714.0
2015-05-22,10450,11450,10050,11450,148382,37599.0,3283714.0
2015-05-26,12000,13150,11850,13150,389287,43181.0,3283714.0
2015-05-27,12950,13300,12400,13000,222571,42688.0,3283714.0
2015-05-28,13050,13650,12250,12350,153026,40554.0,3283714.0
2015-05-29,12450,12800,11900,12250,96071,40225.0,3283714.0
2015-06-01,12350,12600,11700,11800,71077,38748.0,3283714.0
2015-06-02,11900,12000,11350,11600,72359,38091.0,3283714.0
2015-06-03,11600,11850,11100,11400,39640,37434.0,3283714.0
2015-06-04,11250,11600,10950,11400,62759,37434.0,3283714.0
2015-06-05,11300,12000,10950,11550,70163,37927.0,3283714.0
2015-06-08,11400,12050,11400,11850,43988,38912.0,3283714.0
2015-06-09,11800,12200,11450,11550,42875,37927.0,3283714.0
2015-06-10,11550,11850,11450,11650,15961,38255.0,3283714.0
2015-06-11,11750,13350,11750,13350,399569,43838.0,3283714.0
2015-06-12,12950,13250,12100,12300,220507,40390.0,3283714.0
2015-06-15,12100,12550,10700,10800,123065,35464.0,3283714.0
2015-06-16,10600,11600,10500,11000,76367,36121.0,3283714.0
2015-06-17,11150,11350,10800,11300,32464,37106.0,3283714.0
2015-06-18,11300,11450,10850,11100,26867,36449.0,3283714.0
2015-06-19,12700,12900,11550,11750,237729,38584.0,3283714.0
2015-06-22,12000,12000,11300,11650,39722,38255.0,3283714.0
2015-06-23,11750,13200,11650,12900,229466,42360.0,3283714.0
2015-06-24,13150,13200,12350,13100,111485,43017.0,3283714.0
2015-06-25,13100,13450,12500,12850,87367,42196.0,3283714.0
2015-06-26,12850,12950,12150,12800,99828,42032.0,3283714.0
2015-06-29,12300,12650,11900,12150,100900,39897.0,3283714.0
2015-06-30,11900,12800,11600,12500,91518,41046.0,3283714.0
2015-07-01,12550,13250,12200,13050,90900,42852.0,3283714.0
