나무기술(242040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-01,2152,2152,2146,2152,13169,14398.0,7110000.0
2018-06-04,2152,2168,2152,2168,40037,14504.0,7110000.0
2018-06-05,2168,2168,2162,2168,8371,14504.0,7110000.0
2018-06-07,2162,2162,2162,2163,5378,14469.0,7110000.0
2018-06-08,2162,2162,2162,2163,10,14469.0,7110000.0
2018-06-11,2162,2168,2146,2147,33939,14362.0,7110000.0
2018-06-12,2152,2152,2152,2152,1895,14398.0,7110000.0
2018-06-14,2162,2162,2152,2152,3892,14398.0,7110000.0
2018-06-15,2162,2162,2146,2147,30880,14362.0,7110000.0
2018-06-18,2157,2157,2152,2157,17950,14433.0,7110000.0
2018-06-19,2146,2146,2146,2147,3031,14362.0,7110000.0
2018-06-20,2162,2168,2157,2157,21200,14433.0,7110000.0
2018-06-21,2162,2168,2157,2157,9158,14433.0,7110000.0
2018-06-22,2157,2157,2157,2157,100,14433.0,7110000.0
2018-06-25,2162,2173,2162,2173,34515,14540.0,7110000.0
2018-06-26,2168,2173,2168,2173,10782,14540.0,7110000.0
2018-06-27,2162,2189,2162,2168,41951,14504.0,7110000.0
2018-06-28,2157,2184,2157,2184,21208,14611.0,7110000.0
2018-06-29,2178,2200,2178,2200,21783,14718.0,7110000.0
2018-07-02,0,0,0,2200,0,14718.0,7110000.0
2018-07-03,0,0,0,2200,0,,
2018-07-04,0,0,0,2200,0,,
2018-07-05,0,0,0,2200,0,,
2018-07-06,0,0,0,2200,0,,
2018-07-09,0,0,0,2200,0,,
2018-07-10,0,0,0,2200,0,,
2018-07-11,0,0,0,2200,0,,
2018-07-12,0,0,0,2200,0,,
2018-07-13,0,0,0,2200,0,,
2018-07-16,0,0,0,2200,0,,
2018-07-17,0,0,0,2200,0,,
2018-07-18,0,0,0,2200,0,,
2018-07-19,0,0,0,2200,0,,
2018-07-20,0,0,0,2200,0,,
2018-07-23,0,0,0,2200,0,,
2018-07-24,0,0,0,2200,0,,
2018-07-25,0,0,0,2200,0,,
2018-07-26,0,0,0,2200,0,,
2018-07-27,0,0,0,2200,0,,
2018-07-30,0,0,0,2200,0,,
2018-07-31,0,0,0,2200,0,,
2018-08-01,0,0,0,2200,0,,
2018-08-02,0,0,0,2200,0,,
2018-08-03,0,0,0,2200,0,,
2018-08-06,0,0,0,2200,0,,
2018-08-07,0,0,0,2200,0,,
2018-08-08,0,0,0,2200,0,,
2018-08-09,0,0,0,2200,0,,
2018-08-10,0,0,0,2200,0,,
2018-08-13,0,0,0,2200,0,,
2018-08-14,0,0,0,2200,0,,
2018-08-16,0,0,0,2200,0,,
2018-08-17,0,0,0,2200,0,,
2018-08-20,0,0,0,2200,0,,
2018-08-21,0,0,0,2200,0,,
2018-08-22,0,0,0,2200,0,,
2018-08-23,0,0,0,2200,0,,
2018-08-24,2200,2210,2105,2175,891092,15464.0,7110000.0
2018-08-27,2185,2285,2175,2230,498901,15855.0,7110000.0
2018-08-28,2275,2360,2235,2280,294590,16211.0,7110000.0
2018-08-29,2300,2300,2235,2260,203724,16069.0,7110000.0
2018-08-30,2260,2385,2260,2295,210922,16317.0,7110000.0
2018-08-31,2325,2340,2275,2340,69759,16637.0,7110000.0
2018-09-03,2310,2380,2295,2340,96065,16637.0,7110000.0
2018-09-04,2370,2605,2340,2560,1621300,18202.0,7110000.0
2018-09-05,2530,2585,2485,2565,389910,18237.0,7110000.0
2018-09-06,2585,2585,2450,2460,362333,17491.0,7110000.0
2018-09-07,2455,2470,2340,2385,207864,16957.0,7110000.0
2018-09-10,2385,2455,2370,2455,83930,17455.0,7110000.0
2018-09-11,2450,2485,2430,2455,88593,17455.0,7110000.0
2018-09-12,2460,2465,2415,2465,93870,17526.0,7110000.0
2018-09-13,2465,2530,2370,2385,141608,16957.0,7110000.0
2018-09-14,2400,2440,2305,2330,228565,16566.0,7110000.0
2018-09-17,2335,2370,2305,2310,120101,16424.0,7110000.0
2018-09-18,2315,2375,2290,2300,71277,16353.0,7110000.0
2018-09-19,2310,2355,2275,2280,113187,16211.0,7110000.0
2018-09-20,2315,2315,2255,2300,113842,16353.0,7110000.0
2018-09-21,2275,2340,2205,2245,171607,15962.0,7110000.0
2018-09-27,2285,2395,2250,2320,269484,16495.0,7110000.0
2018-09-28,2285,2320,2225,2240,170869,15926.0,7110000.0
2018-10-01,2280,2280,2200,2230,167514,15855.0,7110000.0
2018-10-02,2235,2255,2125,2130,139802,15144.0,7110000.0
2018-10-04,2180,2300,2085,2225,357489,15820.0,7110000.0
2018-10-05,2215,2215,2085,2105,159704,14967.0,7110000.0
2018-10-08,2100,2145,2100,2125,46660,15109.0,7110000.0
2018-10-10,2100,2140,2010,2010,131092,14291.0,7110000.0
2018-10-11,1970,2025,1900,1910,181739,13580.0,7110000.0
2018-10-12,1905,2095,1890,1995,198453,14184.0,7110000.0
2018-10-15,2010,2030,1980,2000,23037,14220.0,7110000.0
2018-10-16,2000,2010,1960,1995,22260,14184.0,7110000.0
2018-10-17,2010,2070,1980,1990,50151,14149.0,7110000.0
2018-10-18,2005,2020,1975,2000,67452,14220.0,7110000.0
2018-10-19,2010,2085,2000,2045,138932,14540.0,7110000.0
2018-10-22,2030,2080,1995,2025,50531,14398.0,7110000.0
2018-10-23,2025,2030,1950,1950,84554,13864.0,7110000.0
2018-10-24,2020,2020,1770,1785,245548,12691.0,7110000.0
2018-10-25,1715,1805,1685,1775,55999,12620.0,7110000.0
2018-10-26,1795,1825,1620,1665,114364,11838.0,7110000.0
2018-10-29,1715,1735,1400,1410,176699,10025.0,7110000.0
2018-10-30,1410,1490,1310,1470,267862,10452.0,7110000.0
2018-10-31,1490,1520,1440,1500,93516,10665.0,7110000.0
2018-11-01,1480,1565,1455,1510,51439,10736.0,7110000.0
2018-11-02,1560,1635,1520,1570,84507,11163.0,7110000.0
2018-11-05,1570,1570,1500,1560,44299,11092.0,7110000.0
2018-11-06,1600,1615,1540,1590,23761,11305.0,7110000.0
2018-11-07,1590,1640,1560,1590,56170,11305.0,7110000.0
2018-11-08,1640,1640,1580,1580,39151,11234.0,7110000.0
2018-11-09,1550,1670,1540,1585,107101,11269.0,7110000.0
2018-11-12,1625,1700,1585,1640,140971,11660.0,7110000.0
2018-11-13,1640,1670,1595,1615,96346,11483.0,7110000.0
2018-11-14,1615,1705,1615,1625,42491,11554.0,7110000.0
2018-11-15,1660,1670,1625,1635,15910,11625.0,7110000.0
2018-11-16,1675,1695,1625,1680,26741,11945.0,7110000.0
2018-11-19,1715,1715,1680,1715,44515,12194.0,7110000.0
2018-11-20,1700,1715,1660,1710,35410,12158.0,7110000.0
2018-11-21,1710,1755,1680,1725,44677,12265.0,7110000.0
2018-11-22,1730,1740,1705,1725,12414,12265.0,7110000.0
2018-11-23,1725,1735,1650,1670,21529,11874.0,7110000.0
2018-11-26,1640,1720,1640,1700,30585,12087.0,7110000.0
2018-11-27,1700,1750,1700,1735,24546,12336.0,7110000.0
2018-11-28,1750,1750,1700,1735,28198,12336.0,7110000.0
2018-11-29,1725,1740,1675,1720,47336,12229.0,7110000.0
2018-11-30,1720,1730,1655,1680,22425,11945.0,7110000.0
2018-12-03,1700,1840,1700,1790,116477,12727.0,7110000.0
2018-12-04,1775,1810,1740,1790,41624,12727.0,7110000.0
2018-12-05,1790,1795,1745,1765,37400,12549.0,7110000.0
2018-12-06,1780,1780,1650,1680,59641,11945.0,7110000.0
2018-12-07,1720,1785,1660,1710,118329,12158.0,7110000.0
2018-12-10,1745,1745,1540,1550,164886,11020.0,7110000.0
2018-12-11,1550,1680,1415,1570,735033,42779.0,27247820.0
2018-12-12,1555,1615,1495,1520,199719,41417.0,27247820.0
2018-12-13,1530,1560,1505,1525,95182,41553.0,27247820.0
2018-12-14,1550,1550,1455,1465,94183,39918.0,27247820.0
2018-12-17,1450,1480,1390,1400,115775,38147.0,27247820.0
2018-12-18,1425,1445,1390,1405,85517,38283.0,27247820.0
2018-12-19,1405,1435,1395,1415,56589,38556.0,27247820.0
2018-12-20,1415,1530,1385,1420,190011,38692.0,27247820.0
2018-12-21,1440,1450,1410,1435,48030,39101.0,27247820.0
2018-12-24,1475,1580,1410,1455,671489,39646.0,27247820.0
2018-12-26,1445,1470,1375,1420,280349,38692.0,27247820.0
2018-12-27,1445,1475,1375,1390,110225,37874.0,27247820.0
2018-12-28,1420,1420,1350,1390,162191,37874.0,27247820.0
2019-01-02,1390,1445,1375,1395,105470,38011.0,27247820.0
2019-01-03,1420,1420,1350,1360,226362,37057.0,27247820.0
2019-01-04,1365,1410,1340,1395,143675,38011.0,27247820.0
2019-01-07,1395,1430,1375,1425,69936,38828.0,27247820.0
2019-01-08,1550,1575,1425,1450,585633,39509.0,27247820.0
2019-01-09,1450,1520,1410,1500,241814,40872.0,27247820.0
2019-01-10,1500,1520,1480,1505,135924,41008.0,27247820.0
2019-01-11,1510,1575,1505,1575,401996,42915.0,27247820.0
2019-01-14,1575,1730,1565,1655,876363,45095.0,27247820.0
2019-01-15,1665,1715,1640,1665,280742,45368.0,27247820.0
2019-01-16,1670,1680,1615,1650,191813,44959.0,27247820.0
2019-01-17,1685,1685,1620,1650,138403,44959.0,27247820.0
2019-01-18,1630,1660,1580,1610,269467,43869.0,27247820.0
2019-01-21,1630,1630,1560,1595,199210,43460.0,27247820.0
2019-01-22,1595,1610,1570,1605,151654,43733.0,27247820.0
2019-01-23,1615,1615,1570,1610,147943,43869.0,27247820.0
2019-01-24,1620,1640,1585,1600,160590,43597.0,27247820.0
2019-01-25,1600,1615,1540,1555,262919,42370.0,27247820.0
2019-01-28,1570,1580,1480,1525,223188,41553.0,27247820.0
2019-01-29,1525,1540,1435,1495,238355,40735.0,27247820.0
2019-01-30,1475,1515,1465,1495,174634,40735.0,27247820.0
2019-01-31,1480,1735,1480,1560,1181122,42507.0,27247820.0
2019-02-01,1590,1720,1575,1655,1481603,45095.0,27247820.0
2019-02-07,1685,1695,1610,1680,344775,45776.0,27247820.0
2019-02-08,1680,1750,1650,1685,663771,45913.0,27247820.0
2019-02-11,1690,1760,1690,1720,360984,46866.0,27247820.0
2019-02-12,1720,1750,1600,1600,543039,43597.0,27247820.0
2019-02-13,1645,1755,1635,1695,599397,46185.0,27247820.0
2019-02-14,1695,1740,1695,1710,338416,46594.0,27247820.0
2019-02-15,1735,1735,1695,1710,186583,46594.0,27247820.0
2019-02-18,1705,1745,1695,1715,177173,46730.0,27247820.0
2019-02-19,1745,1760,1710,1715,221389,46730.0,27247820.0
2019-02-20,1715,1765,1715,1755,250629,47820.0,27247820.0
2019-02-21,1755,1785,1725,1740,239590,47411.0,27247820.0
2019-02-22,1765,1900,1740,1815,691343,49455.0,27247820.0
2019-02-25,1800,1875,1795,1805,304039,49182.0,27247820.0
2019-02-26,1845,1845,1775,1795,217416,48910.0,27247820.0
2019-02-27,1800,1850,1755,1775,276083,48365.0,27247820.0
2019-02-28,1800,1800,1685,1685,329356,47505.0,28192820.0
2019-03-04,1710,1780,1710,1740,252954,49056.0,28192820.0
2019-03-05,1775,1775,1620,1765,238289,49760.0,28192820.0
2019-03-06,1785,1785,1725,1740,97424,49056.0,28192820.0
2019-03-07,1705,1740,1660,1670,232639,47082.0,28192820.0
2019-03-08,1670,1700,1660,1675,114101,47223.0,28192820.0
2019-03-11,1660,1710,1645,1670,117770,47082.0,28192820.0
2019-03-12,1690,1740,1660,1670,98977,47082.0,28192820.0
2019-03-13,1675,1680,1630,1640,152804,46236.0,28192820.0
2019-03-14,1625,1705,1610,1630,202674,45954.0,28192820.0
2019-03-15,1640,1655,1620,1655,108994,46659.0,28192820.0
2019-03-18,1640,1690,1635,1670,65184,47082.0,28192820.0
2019-03-19,1690,1885,1680,1795,1076267,50606.0,28192820.0
2019-03-20,1795,1840,1750,1775,410387,50042.0,28192820.0
2019-03-21,1820,1890,1780,1790,962188,50465.0,28192820.0
2019-03-22,1780,1830,1775,1830,171681,51593.0,28192820.0
2019-03-25,1820,1850,1755,1795,225985,50606.0,28192820.0
2019-03-26,1810,1845,1790,1820,188694,51311.0,28192820.0
2019-03-27,1825,1890,1790,1880,408969,53003.0,28192820.0
2019-03-28,1935,1945,1830,1840,732491,51875.0,28192820.0
2019-03-29,1820,1860,1800,1835,189689,51734.0,28192820.0
2019-04-01,1835,1865,1815,1840,148261,51875.0,28192820.0
2019-04-02,1820,1850,1780,1820,199947,51311.0,28192820.0
2019-04-03,1825,1875,1800,1820,206633,51311.0,28192820.0
2019-04-04,1820,1860,1790,1835,212364,51734.0,28192820.0
2019-04-05,1900,1900,1830,1870,370323,52721.0,28192820.0
2019-04-08,1885,1895,1845,1885,197052,53143.0,28192820.0
2019-04-09,1890,2065,1880,1990,2067781,56104.0,28192820.0
2019-04-10,1995,2000,1945,1975,576696,55681.0,28192820.0
2019-04-11,1950,2040,1930,2005,807685,56527.0,28192820.0
2019-04-12,2020,2035,1975,2015,441329,56809.0,28192820.0
2019-04-15,2040,2075,1990,2030,399943,57231.0,28192820.0
2019-04-16,2020,2040,1970,2035,541601,57372.0,28192820.0
2019-04-17,2045,2510,1990,2285,6710130,64421.0,28192820.0
2019-04-18,2480,2970,2420,2535,18420642,71469.0,28192820.0
2019-04-19,2520,2950,2355,2700,12082067,76121.0,28192820.0
2019-04-22,2685,2790,2605,2700,3213023,76121.0,28192820.0
2019-04-23,2700,2720,2575,2615,1480389,73724.0,28192820.0
2019-04-24,2550,2580,2395,2440,2788084,68790.0,28192820.0
2019-04-25,2440,2485,2385,2395,1298295,67522.0,28192820.0
2019-04-26,2400,2440,2320,2420,1230535,68227.0,28192820.0
2019-04-29,2420,2680,2415,2500,3618082,70482.0,28192820.0
2019-04-30,2480,2680,2415,2630,2014974,74147.0,28192820.0
2019-05-02,2580,2750,2560,2635,1812805,74288.0,28192820.0
2019-05-03,2630,2740,2580,2635,821332,74288.0,28192820.0
2019-05-07,2645,3375,2615,3090,19254360,87116.0,28192820.0
2019-05-08,3085,3210,2950,3205,5624331,90358.0,28192820.0
2019-05-09,3660,3955,3300,3665,24805158,103327.0,28192820.0
2019-05-10,3785,3920,3530,3700,10334716,104313.0,28192820.0
2019-05-13,3545,3580,3150,3200,3942633,90217.0,28192820.0
2019-05-14,3110,3260,2990,3240,4547107,91345.0,28192820.0
2019-05-15,3210,3760,3185,3585,12662974,101071.0,28192820.0
2019-05-16,3585,3590,3295,3295,2123934,92895.0,28192820.0
2019-05-17,3305,3470,3070,3070,1942799,86552.0,28192820.0
2019-05-20,3050,3500,3035,3195,4559750,90076.0,28192820.0
2019-05-21,3140,3450,3110,3355,5142630,94587.0,28192820.0
2019-05-22,3350,3480,3135,3240,2436756,91345.0,28192820.0
2019-05-23,3155,3465,3075,3175,2005932,89512.0,28192820.0
2019-05-24,3105,3280,2980,3020,1293526,85142.0,28192820.0
2019-05-27,2975,3020,2745,2790,1773839,78658.0,28192820.0
2019-05-28,2795,2910,2755,2850,1447265,80350.0,28192820.0
2019-05-29,2850,2860,2705,2710,1132841,76403.0,28192820.0
2019-05-30,2850,2880,2665,2705,1098790,76262.0,28192820.0
2019-05-31,2735,3080,2710,2965,3948109,83592.0,28192820.0
2019-06-03,2890,3145,2835,2870,1584851,80913.0,28192820.0
2019-06-04,2900,3730,2900,3320,19675029,93600.0,28192820.0
2019-06-05,3380,3490,3270,3425,5982699,96560.0,28192820.0
2019-06-07,3740,3765,3345,3345,5469560,94305.0,28192820.0
2019-06-10,3290,4290,3270,4210,26172329,122670.0,29137820.0
2019-06-11,4520,4885,4105,4110,20634298,119756.0,29137820.0
2019-06-12,4110,4115,3875,4000,7338015,116551.0,29137820.0
2019-06-13,3945,3960,3810,3935,3873155,114657.0,29137820.0
2019-06-14,3815,4125,3750,3815,5538702,111161.0,29137820.0
2019-06-17,3750,3850,3650,3715,1988130,108247.0,29137820.0
2019-06-18,3700,4075,3665,3720,7207740,108393.0,29137820.0
2019-06-19,3820,3955,3720,3805,2955409,110869.0,29137820.0
2019-06-20,3825,3825,3700,3705,1241466,107956.0,29137820.0
2019-06-21,3695,3925,3670,3740,2312054,108975.0,29137820.0
2019-06-24,3740,3870,3740,3805,1692312,110869.0,29137820.0
2019-06-25,4110,4170,3705,3760,3686328,109558.0,29137820.0
2019-06-26,3810,3850,3700,3760,1205097,109558.0,29137820.0
2019-06-27,3750,3815,3500,3620,998673,105479.0,29137820.0
2019-06-28,3575,3695,3450,3450,1008481,100525.0,29137820.0
2019-07-01,3430,3500,3295,3405,1017091,99214.0,29137820.0
2019-07-02,3400,3735,3400,3540,1941543,103148.0,29137820.0
2019-07-03,3530,3660,3440,3520,1255574,102565.0,29137820.0
2019-07-04,3505,3810,3505,3810,3630441,111015.0,29137820.0
2019-07-05,3815,3860,3715,3725,2415630,108538.0,29137820.0
2019-07-08,3755,3760,3340,3350,1298046,97612.0,29137820.0
2019-07-09,3350,3475,3185,3275,1135088,95426.0,29137820.0
2019-07-10,3275,3385,3275,3280,612252,95572.0,29137820.0
2019-07-11,3350,3460,3330,3370,827867,98194.0,29137820.0
2019-07-12,3390,3650,3325,3475,2037556,101254.0,29137820.0
2019-07-15,3475,3570,3470,3505,861934,102128.0,29137820.0
2019-07-16,3500,3545,3315,3355,815760,97757.0,29137820.0
2019-07-17,3350,3350,3005,3090,1280530,90036.0,29137820.0
2019-07-18,3115,3250,3110,3135,718018,91347.0,29137820.0
2019-07-19,3140,3215,3140,3145,499710,91638.0,29137820.0
2019-07-22,3175,3195,3115,3165,332874,92221.0,29137820.0
2019-07-23,3195,3225,3020,3035,608037,88433.0,29137820.0
2019-07-24,3000,3065,2900,2930,681059,85374.0,29137820.0
2019-07-25,2905,2995,2870,2875,515808,83771.0,29137820.0
2019-07-26,2860,3535,2715,3115,5997646,90764.0,29137820.0
2019-07-29,3140,3350,3005,3175,2589548,92513.0,29137820.0
2019-07-30,3170,3425,3155,3245,2305221,94552.0,29137820.0
2019-07-31,3235,3255,2950,3110,1179964,90619.0,29137820.0
2019-08-01,3105,3175,2950,2950,729842,85957.0,29137820.0
2019-08-02,2835,3015,2810,2900,412276,84500.0,29137820.0
2019-08-05,2860,2880,2560,2560,1137913,74593.0,29137820.0
2019-08-06,2490,2870,2265,2560,1499966,74593.0,29137820.0
2019-08-07,2480,2725,2480,2605,1082619,75904.0,29137820.0
2019-08-08,2695,2755,2640,2720,687893,79255.0,29137820.0
2019-08-09,2735,2920,2735,2790,698262,81295.0,29137820.0
2019-08-12,2840,2910,2815,2835,435587,82606.0,29137820.0
2019-08-13,2760,2895,2760,2840,475221,82751.0,29137820.0
2019-08-14,2875,2930,2790,2830,536085,82460.0,29137820.0
2019-08-16,2765,2790,2700,2705,487663,78818.0,29137820.0
2019-08-19,2770,2820,2710,2740,298056,79838.0,29137820.0
2019-08-20,2740,2885,2730,2825,524001,82314.0,29137820.0
2019-08-21,2810,3145,2695,2935,2454258,85520.0,29137820.0
2019-08-22,2920,3070,2905,2905,1122310,84645.0,29137820.0
2019-08-23,2865,3110,2840,2985,1634607,86976.0,29137820.0
2019-08-26,2910,2925,2800,2805,804262,81732.0,29137820.0
2019-08-27,2850,3070,2835,2965,1952478,86394.0,29137820.0
2019-08-28,2940,3005,2895,2935,735993,85520.0,29137820.0
2019-08-29,2920,2970,2830,2865,549887,83480.0,29137820.0
2019-08-30,2930,3030,2920,2925,918022,85228.0,29137820.0
2019-09-02,2925,3020,2920,3000,929112,87413.0,29137820.0
2019-09-03,3065,3410,3020,3325,9600543,96883.0,29137820.0
2019-09-04,3265,3440,3235,3435,3905756,100088.0,29137820.0
2019-09-05,3565,3890,3350,3435,11297133,100088.0,29137820.0
2019-09-06,3520,3650,3425,3585,4065398,104459.0,29137820.0
2019-09-09,3555,3580,3345,3385,1713820,98632.0,29137820.0
2019-09-10,3330,3445,3305,3340,1132781,97320.0,29137820.0
2019-09-11,3340,3375,3315,3320,602808,96738.0,29137820.0
2019-09-16,3345,3350,3195,3235,657252,94261.0,29137820.0
2019-09-17,3150,3285,3125,3250,633798,94698.0,29137820.0
2019-09-18,3250,3275,3205,3225,502731,93969.0,29137820.0
2019-09-19,3235,3380,3180,3235,1118449,94261.0,29137820.0
2019-09-20,3250,3600,3245,3545,7725605,103294.0,29137820.0
2019-09-23,3505,3570,3470,3550,2069514,103439.0,29137820.0
2019-09-24,3520,3535,3455,3480,666171,101400.0,29137820.0
2019-09-25,3425,3465,3200,3235,1376122,94261.0,29137820.0
2019-09-26,3245,3355,3155,3285,777761,95718.0,29137820.0
2019-09-27,3285,3315,3180,3220,389535,93824.0,29137820.0
2019-09-30,3170,3175,3055,3140,580819,91493.0,29137820.0
2019-10-01,3205,3440,3200,3275,2341277,95426.0,29137820.0
2019-10-02,3230,3345,3150,3300,565151,96155.0,29137820.0
2019-10-04,3320,3400,3240,3250,474325,94698.0,29137820.0
2019-10-07,3240,3335,3105,3120,498319,90910.0,29137820.0
