효성오앤비(097870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-08-18,6524,6770,6229,6305,267710,53360.0,5800000.0
2011-08-19,5900,5989,5489,5489,259915,46458.0,5800000.0
2011-08-22,5475,6304,5112,5825,499596,49300.0,5800000.0
2011-08-23,5831,6092,5831,5928,203310,50170.0,5800000.0
2011-08-24,5975,6030,5605,5619,230857,47560.0,5800000.0
2011-08-25,5722,5818,5482,5606,114182,47444.0,5800000.0
2011-08-26,5571,5722,5550,5558,78928,47038.0,5800000.0
2011-08-29,5825,6386,5825,6387,782334,54056.0,5800000.0
2011-08-30,6606,6777,6332,6394,966155,54114.0,5800000.0
2011-08-31,6393,6482,6284,6469,209994,54752.0,5800000.0
2011-09-01,6530,6921,6236,6325,601769,53534.0,5800000.0
2011-09-02,6386,6400,6064,6318,165413,53476.0,5800000.0
2011-09-05,6215,6249,5831,5832,184622,49358.0,5800000.0
2011-09-06,5701,6455,5578,5996,551937,50750.0,5800000.0
2011-09-07,6366,6619,6119,6428,835059,54404.0,5800000.0
2011-09-08,6496,6551,6085,6216,250915,52606.0,5800000.0
2011-09-09,6215,6421,6167,6291,224640,53244.0,5800000.0
2011-09-14,6318,6565,5687,5894,699441,49880.0,5800000.0
2011-09-15,6099,6126,5516,5688,237074,48140.0,5800000.0
2011-09-16,5825,5893,5715,5832,153194,49358.0,5800000.0
2011-09-19,5763,5927,5749,5756,146700,48720.0,5800000.0
2011-09-20,5756,5783,5619,5756,129604,48720.0,5800000.0
2011-09-21,5825,5941,5763,5866,149099,49648.0,5800000.0
2011-09-22,5729,5777,5550,5626,127132,47618.0,5800000.0
2011-09-23,5413,5413,5043,5099,171947,43152.0,5800000.0
2011-09-26,5078,5153,4337,4338,281125,36714.0,5800000.0
2011-09-27,4461,4646,4372,4557,173103,38570.0,5800000.0
2011-09-28,4797,5057,4557,4557,273148,38570.0,5800000.0
2011-09-29,4516,4776,4399,4770,138214,40368.0,5800000.0
2011-09-30,4858,4913,4707,4729,104628,40020.0,5800000.0
2011-10-04,4317,4358,4180,4297,130688,36366.0,5800000.0
2011-10-05,4365,4406,3974,4043,92963,34220.0,5800000.0
2011-10-06,4248,4296,4159,4180,53273,35380.0,5800000.0
2011-10-07,4310,4495,4262,4352,166170,36830.0,5800000.0
2011-10-10,4447,4618,4351,4475,90554,37874.0,5800000.0
2011-10-11,4612,4660,4522,4550,91659,38512.0,5800000.0
2011-10-12,5030,5228,5002,5229,225538,44254.0,5800000.0
2011-10-13,5331,5393,5023,5195,588410,43964.0,5800000.0
2011-10-14,5215,5317,5078,5195,216124,43964.0,5800000.0
2011-10-17,5290,5297,5167,5249,170507,44428.0,5800000.0
2011-10-18,5071,5132,5002,5003,112612,42340.0,5800000.0
2011-10-19,5105,5639,5078,5160,812434,43674.0,5800000.0
2011-10-20,5276,5283,4872,4872,154824,41238.0,5800000.0
2011-10-21,4954,5078,4906,4996,91051,42282.0,5800000.0
2011-10-24,5201,5393,5194,5290,403737,44776.0,5800000.0
2011-10-25,5256,5502,5228,5345,227217,45240.0,5800000.0
2011-10-26,5276,5290,5139,5243,106185,44370.0,5800000.0
2011-10-27,5530,5900,5482,5619,723673,47560.0,5800000.0
2011-10-28,5722,5756,5379,5558,234067,47038.0,5800000.0
2011-10-31,5804,6099,5639,5722,512592,48430.0,5800000.0
2011-11-01,5722,5722,5550,5667,131850,47966.0,5800000.0
2011-11-02,5413,5667,5386,5661,119419,47908.0,5800000.0
2011-11-03,5722,6016,5550,5578,256235,47212.0,5800000.0
2011-11-04,5687,5722,5578,5654,135399,47850.0,5800000.0
2011-11-07,5694,5735,5598,5626,107954,47618.0,5800000.0
2011-11-08,5687,5866,5598,5613,227207,47502.0,5800000.0
2011-11-09,5653,6195,5619,5859,995270,49590.0,5800000.0
2011-11-10,5825,6469,5653,6031,1532145,51040.0,5800000.0
2011-11-11,6037,6222,5907,6072,322087,51388.0,5800000.0
2011-11-14,6140,6325,5968,5969,429508,50518.0,5800000.0
2011-11-15,5866,5996,5660,5729,205254,48488.0,5800000.0
2011-11-16,5797,5811,5406,5414,198715,45820.0,5800000.0
2011-11-17,5427,5550,5283,5503,99033,46574.0,5800000.0
2011-11-18,5413,5468,5269,5311,161685,44950.0,5800000.0
2011-11-21,5249,5359,5105,5140,104430,43500.0,5800000.0
2011-11-22,4988,5619,4988,5229,189120,44254.0,5800000.0
2011-11-23,5235,5311,4940,4968,83590,42050.0,5800000.0
2011-11-24,4803,4995,4803,4886,69015,41354.0,5800000.0
2011-11-25,4858,4968,4557,4660,78731,39440.0,5800000.0
2011-11-28,4701,4899,4660,4831,62484,40890.0,5800000.0
2011-11-29,4886,4940,4797,4852,71212,41064.0,5800000.0
2011-11-30,4865,4906,4749,4783,54760,40484.0,5800000.0
2011-12-01,4913,4968,4865,4900,82892,41470.0,5800000.0
2011-12-02,4899,4961,4783,4838,47196,40948.0,5800000.0
2011-12-05,4858,5036,4838,4975,75841,42108.0,5800000.0
2011-12-06,4975,5009,4845,4845,58286,41006.0,5800000.0
2011-12-07,4865,4947,4858,4900,40912,41470.0,5800000.0
2011-12-08,4865,4947,4817,4900,48175,41470.0,5800000.0
2011-12-09,4803,4838,4762,4797,63755,40600.0,5800000.0
2011-12-12,4893,4927,4762,4831,87809,40890.0,5800000.0
2011-12-13,4817,5249,4762,4948,330453,41876.0,5800000.0
2011-12-14,4947,5071,4865,4941,86019,41818.0,5800000.0
2011-12-15,4879,4906,4797,4797,47683,40600.0,5800000.0
2011-12-16,4940,5173,4879,4893,228020,41412.0,5800000.0
2011-12-19,5002,5468,4180,5071,1473125,42920.0,5800000.0
2011-12-20,4975,5406,4947,5140,495066,43500.0,5800000.0
2011-12-21,5379,5825,5249,5256,1347347,44486.0,5800000.0
2011-12-22,5365,5557,5194,5510,344323,46632.0,5800000.0
2011-12-23,5722,5777,5468,5503,397234,46574.0,5800000.0
2011-12-26,5502,5544,5221,5270,182935,44602.0,5800000.0
2011-12-27,5269,5359,5078,5181,127524,43848.0,5800000.0
2011-12-28,5180,5379,5160,5229,319693,44254.0,5800000.0
2011-12-29,5173,5317,5119,5229,99099,44254.0,5800000.0
2012-01-02,5228,5228,5009,5105,135404,43210.0,5800000.0
2012-01-03,5139,5475,5139,5352,328347,45298.0,5800000.0
2012-01-04,5420,5441,5290,5373,162138,45472.0,5800000.0
2012-01-05,5338,5406,5256,5297,142730,44834.0,5800000.0
2012-01-06,5352,5461,5153,5277,117455,44660.0,5800000.0
2012-01-09,5311,5311,5091,5140,79122,43500.0,5800000.0
2012-01-10,5132,5221,5132,5195,66762,43964.0,5800000.0
2012-01-11,5208,5283,5139,5167,76771,43732.0,5800000.0
2012-01-12,5173,5235,5064,5092,69009,43094.0,5800000.0
2012-01-13,5105,5139,5023,5112,55295,43268.0,5800000.0
2012-01-16,5194,5578,5153,5174,653767,43790.0,5800000.0
2012-01-17,5208,5290,5105,5174,146131,43790.0,5800000.0
2012-01-18,5180,5393,5105,5263,224547,44544.0,5800000.0
2012-01-19,5242,5338,5194,5195,115922,43964.0,5800000.0
2012-01-20,5221,5263,4940,5105,130280,43210.0,5800000.0
2012-01-25,5036,5112,5030,5112,66955,43268.0,5800000.0
2012-01-26,5167,5180,5064,5071,93638,42920.0,5800000.0
2012-01-27,5071,5160,5043,5092,105551,43094.0,5800000.0
2012-01-30,5105,5105,4934,4941,87276,41818.0,5800000.0
2012-01-31,4927,4982,4906,4934,31266,41760.0,5800000.0
2012-02-01,4913,5160,4913,5057,225785,42804.0,5800000.0
2012-02-02,5132,5153,5050,5071,63810,42920.0,5800000.0
2012-02-03,5139,5160,4995,5010,72728,42398.0,5800000.0
2012-02-06,5112,5139,5016,5064,51782,42862.0,5800000.0
2012-02-07,5050,5078,4934,5030,53343,42572.0,5800000.0
2012-02-08,5119,5393,5105,5311,414651,44950.0,5800000.0
2012-02-09,5365,5612,5283,5325,566773,45066.0,5800000.0
2012-02-10,5317,5400,5208,5345,158341,45240.0,5800000.0
2012-02-13,5345,5379,5208,5236,105693,44312.0,5800000.0
2012-02-14,5331,5427,5221,5407,195631,45762.0,5800000.0
2012-02-15,5420,5468,5317,5386,110969,45588.0,5800000.0
2012-02-16,5400,5400,5215,5229,102940,44254.0,5800000.0
2012-02-17,5297,5331,5228,5256,56873,44486.0,5800000.0
2012-02-20,5345,5345,5215,5229,69178,44254.0,5800000.0
2012-02-21,5242,5352,5187,5352,99798,45298.0,5800000.0
2012-02-22,5331,5530,5317,5386,229082,45588.0,5800000.0
2012-02-23,5379,5502,5345,5489,134876,46458.0,5800000.0
2012-02-24,5516,5523,5386,5476,130967,46342.0,5800000.0
2012-02-27,5434,5496,5276,5297,111110,44834.0,5800000.0
2012-02-28,5509,6085,5496,5729,2440740,48488.0,5800000.0
2012-02-29,5653,5783,5592,5626,431148,47618.0,5800000.0
2012-03-02,5770,6263,5756,5900,1436574,49938.0,5800000.0
2012-03-05,5900,6147,5770,6133,442036,51910.0,5800000.0
2012-03-06,6181,6215,5914,6092,358516,51562.0,5800000.0
2012-03-07,5927,6147,5694,5695,315193,48198.0,5800000.0
2012-03-08,5783,5886,5660,5702,185566,48256.0,5800000.0
2012-03-09,5735,5893,5667,5894,132198,49880.0,5800000.0
2012-03-12,5893,5893,5633,5654,113014,47850.0,5800000.0
2012-03-13,5681,5825,5681,5825,86209,49300.0,5800000.0
2012-03-14,5893,5893,5742,5846,116024,49474.0,5800000.0
2012-03-15,5825,5872,5715,5839,91758,49416.0,5800000.0
2012-03-16,5852,6058,5715,5722,283139,48430.0,5800000.0
2012-03-19,5742,5914,5742,5825,100995,49300.0,5800000.0
2012-03-20,5907,6243,5722,5722,495574,48430.0,5800000.0
2012-03-21,5729,5749,5454,5455,199776,46168.0,5800000.0
2012-03-22,5454,5530,5311,5311,96376,44950.0,5800000.0
2012-03-23,5283,5406,5283,5325,74944,45066.0,5800000.0
2012-03-26,5359,5393,5221,5222,59129,44196.0,5800000.0
2012-03-27,5235,5311,5139,5153,54186,43616.0,5800000.0
2012-03-28,5221,5221,5043,5044,50409,42688.0,5800000.0
2012-03-29,5036,5036,4824,4879,95175,41296.0,5800000.0
2012-03-30,4845,4934,4810,4914,51826,41586.0,5800000.0
2012-04-02,5242,5263,4988,4996,109509,42282.0,5800000.0
2012-04-03,4879,5036,4879,4927,56063,41702.0,5800000.0
2012-04-04,4927,4961,4797,4831,45500,40890.0,5800000.0
2012-04-05,4797,4851,4646,4852,76045,41064.0,5800000.0
2012-04-06,4913,4913,4790,4790,33050,40542.0,5800000.0
2012-04-09,4660,4817,4591,4591,54475,38860.0,5800000.0
2012-04-10,4591,4749,4550,4598,35266,38918.0,5800000.0
2012-04-12,4522,4598,4495,4571,33675,38686.0,5800000.0
2012-04-13,4584,4790,4584,4790,41480,40542.0,5800000.0
2012-04-16,4769,5030,4660,4886,72843,41354.0,5800000.0
2012-04-17,4865,4920,4742,4763,47548,40310.0,5800000.0
2012-04-18,4865,4872,4762,4811,20477,40716.0,5800000.0
2012-04-19,4797,5105,4797,4948,229354,41876.0,5800000.0
2012-04-20,4947,4982,4838,4838,27401,40948.0,5800000.0
2012-04-23,4845,4906,4783,4783,27665,40484.0,5800000.0
2012-04-24,4742,4762,4680,4681,24700,39614.0,5800000.0
2012-04-25,4707,4755,4529,4619,47864,39092.0,5800000.0
2012-04-26,4660,4673,4522,4537,39908,38396.0,5800000.0
2012-04-27,4529,4598,4454,4544,31811,38454.0,5800000.0
2012-04-30,4687,4687,4557,4626,38277,39150.0,5800000.0
2012-05-02,4666,4776,4632,4674,43320,39556.0,5800000.0
2012-05-03,4721,4721,4625,4681,15795,39614.0,5800000.0
2012-05-04,4687,4749,4660,4701,20355,39788.0,5800000.0
2012-05-07,4653,4687,4605,4626,11015,39150.0,5800000.0
2012-05-08,4625,4927,4625,4770,100280,40368.0,5800000.0
2012-05-09,4735,4769,4632,4681,32733,39614.0,5800000.0
2012-05-10,4660,4721,4660,4715,19167,39904.0,5800000.0
2012-05-11,4749,4749,4584,4598,37257,38918.0,5800000.0
2012-05-14,4605,4646,4536,4646,13118,39324.0,5800000.0
2012-05-15,4406,4646,4406,4523,51764,38280.0,5800000.0
2012-05-16,4522,4570,4413,4413,24230,37352.0,5800000.0
2012-05-17,4420,4495,4399,4427,16153,37468.0,5800000.0
2012-05-18,4372,4372,4084,4084,58603,34568.0,5800000.0
2012-05-21,3947,4214,3947,3988,44105,33756.0,5800000.0
2012-05-22,4050,4228,4050,4167,27242,35264.0,5800000.0
2012-05-23,4187,4194,4111,4112,25065,34800.0,5800000.0
2012-05-24,4104,4166,4098,4167,17693,35264.0,5800000.0
2012-05-25,4152,4235,4152,4153,23722,35148.0,5800000.0
2012-05-29,4091,4228,4091,4201,15368,35554.0,5800000.0
2012-05-30,4248,4269,4173,4221,16371,35728.0,5800000.0
2012-05-31,4166,4180,4111,4167,20869,35264.0,5800000.0
2012-06-01,4146,4207,4043,4112,21157,34800.0,5800000.0
2012-06-04,4002,4029,3906,3906,28103,33060.0,5800000.0
2012-06-05,3954,4015,3954,3968,12164,33582.0,5800000.0
2012-06-07,4043,4091,4002,4050,36198,34278.0,5800000.0
2012-06-08,3995,4077,3995,4057,15968,34336.0,5800000.0
2012-06-11,4173,4173,4098,4119,30776,34858.0,5800000.0
2012-06-12,4104,4139,4043,4112,17980,34800.0,5800000.0
2012-06-13,4166,4235,4111,4153,45628,35148.0,5800000.0
2012-06-14,4187,4194,4132,4160,12147,35206.0,5800000.0
2012-06-15,4221,4221,4098,4139,21918,35032.0,5800000.0
2012-06-18,4200,4276,4180,4235,43130,35844.0,5800000.0
2012-06-19,4255,4351,4228,4311,32916,36482.0,5800000.0
2012-06-20,4372,4427,4317,4345,23381,36772.0,5800000.0
2012-06-21,4557,4995,4557,4996,300102,42282.0,5800000.0
2012-06-22,5639,5729,5297,5297,1285064,44834.0,5800000.0
2012-06-25,5489,5701,5132,5188,813804,43906.0,5800000.0
2012-06-26,5187,5208,4872,4934,394290,41760.0,5800000.0
2012-06-27,5057,5112,4810,4852,298151,41064.0,5800000.0
2012-06-28,4858,4872,4612,4694,285959,39730.0,5800000.0
2012-06-29,4673,4838,4653,4708,226951,39846.0,5800000.0
2012-07-02,4714,4776,4639,4701,130485,39788.0,5800000.0
2012-07-03,4954,5057,4797,4852,611578,41064.0,5800000.0
2012-07-04,4961,5578,4947,5578,903050,47212.0,5800000.0
2012-07-05,5413,5482,5160,5167,1142375,43732.0,5800000.0
2012-07-06,5208,5496,5036,5037,878577,42630.0,5800000.0
2012-07-09,5036,5139,4920,5044,178453,42688.0,5800000.0
2012-07-10,5132,5434,5043,5044,868907,42688.0,5800000.0
2012-07-11,5201,5345,5084,5208,331388,44080.0,5800000.0
2012-07-12,5235,5311,5023,5195,276641,43964.0,5800000.0
2012-07-13,5276,5372,5002,5208,334422,44080.0,5800000.0
2012-07-16,5379,5989,5345,5393,1667398,45646.0,5800000.0
2012-07-17,5482,5564,5331,5503,469225,46574.0,5800000.0
2012-07-18,5687,5866,5482,5496,983136,46516.0,5800000.0
2012-07-19,5564,5646,5406,5510,397225,46632.0,5800000.0
2012-07-20,5626,5667,5358,5393,448332,45646.0,5800000.0
2012-07-23,5550,5687,5413,5523,872595,46748.0,5800000.0
2012-07-24,5441,5441,5208,5297,278261,44834.0,5800000.0
2012-07-25,5194,5564,5160,5462,790797,46226.0,5800000.0
2012-07-26,5914,6277,5756,5818,3385249,49242.0,5800000.0
2012-07-27,5667,5790,5571,5756,673099,48720.0,5800000.0
2012-07-30,5818,5859,5660,5688,404248,48140.0,5800000.0
2012-07-31,5729,6112,5687,5688,1592187,48140.0,5800000.0
2012-08-01,5735,5811,5523,5674,420932,48024.0,5800000.0
2012-08-02,5605,6119,5592,5859,1619716,49590.0,5800000.0
2012-08-03,5770,6037,5694,5777,748243,48894.0,5800000.0
2012-08-06,5879,5968,5763,5784,412155,48952.0,5800000.0
2012-08-07,5763,5831,5619,5619,318458,47560.0,5800000.0
2012-08-08,5653,5729,5578,5661,220362,47908.0,5800000.0
2012-08-09,5715,5982,5687,5743,738102,48604.0,5800000.0
2012-08-10,5934,6016,5701,5818,622979,49242.0,5800000.0
2012-08-13,5756,5770,5626,5633,224739,47676.0,5800000.0
2012-08-14,5667,5756,5585,5674,244650,48024.0,5800000.0
2012-08-16,5783,6044,5763,5846,1141905,49474.0,5800000.0
2012-08-17,5852,5866,5694,5756,235538,48720.0,5800000.0
2012-08-20,5879,5927,5715,5722,294036,48430.0,5800000.0
2012-08-21,5735,5872,5708,5715,313309,48372.0,5800000.0
2012-08-22,5749,5804,5660,5715,204417,48372.0,5800000.0
2012-08-23,5687,5790,5674,5681,202342,48082.0,5800000.0
2012-08-24,5674,5681,5441,5455,303261,46168.0,5800000.0
2012-08-27,5482,5756,5482,5756,300621,48720.0,5800000.0
2012-08-28,5735,5735,5523,5551,224510,46980.0,5800000.0
2012-08-29,5585,5592,5475,5537,142300,46864.0,5800000.0
2012-08-30,5619,5626,5173,5304,352226,44892.0,5800000.0
2012-08-31,5345,5523,5249,5345,377406,45240.0,5800000.0
2012-09-03,5413,5413,5221,5222,189429,44196.0,5800000.0
2012-09-04,5208,5228,5139,5201,160633,44022.0,5800000.0
2012-09-05,5180,5249,5126,5126,100340,43384.0,5800000.0
2012-09-06,5180,5208,5050,5051,95994,42746.0,5800000.0
2012-09-07,5064,5132,5050,5092,80716,43094.0,5800000.0
2012-09-10,5112,5126,5036,5037,88405,42630.0,5800000.0
2012-09-11,5064,5180,5057,5174,145516,43790.0,5800000.0
2012-09-12,5064,5167,5064,5160,80379,43674.0,5800000.0
2012-09-13,5180,5242,5091,5133,104711,43442.0,5800000.0
2012-09-14,5173,5194,5105,5153,95390,43616.0,5800000.0
2012-09-17,5160,5276,5160,5249,109987,44428.0,5800000.0
2012-09-18,5221,5221,5098,5119,119926,43326.0,5800000.0
2012-09-19,5119,5119,5002,5030,101722,42572.0,5800000.0
2012-09-20,5002,5112,5002,5023,57745,42514.0,5800000.0
2012-09-21,5043,5043,4831,4859,130186,41122.0,5800000.0
2012-09-24,4851,4899,4762,4797,95979,40600.0,5800000.0
2012-09-25,4797,5194,4797,4907,282515,41528.0,5800000.0
2012-09-26,4906,4927,4803,4859,54360,41122.0,5800000.0
2012-09-27,4858,4858,4660,4729,69285,40020.0,5800000.0
2012-09-28,4735,4831,4694,4763,46256,40310.0,5800000.0
2012-10-02,4810,5173,4803,4934,231613,41760.0,5800000.0
2012-10-04,4968,5002,4879,4934,81349,41760.0,5800000.0
2012-10-05,4954,5084,4954,4962,148736,41992.0,5800000.0
2012-10-08,4975,5016,4893,4934,88793,41760.0,5800000.0
2012-10-09,4906,4968,4872,4934,61481,41760.0,5800000.0
2012-10-10,5036,5660,5036,5071,1549279,42920.0,5800000.0
2012-10-11,5091,5112,4934,4948,191338,41876.0,5800000.0
2012-10-12,4988,5187,4975,5003,152489,42340.0,5800000.0
2012-10-15,5427,5694,5345,5482,1486903,46400.0,5800000.0
2012-10-16,5406,5427,5221,5373,348200,45472.0,5800000.0
2012-10-17,5386,5454,5242,5243,170023,44370.0,5800000.0
2012-10-18,5208,5489,5201,5311,313102,44950.0,5800000.0
2012-10-19,5283,5324,5084,5126,129778,43384.0,5800000.0
2012-10-22,5064,5324,5002,5208,175085,44080.0,5800000.0
2012-10-23,5180,5256,5105,5119,112967,43326.0,5800000.0
2012-10-24,5057,5187,5057,5085,73509,43036.0,5800000.0
2012-10-25,5132,5167,4947,5010,107355,42398.0,5800000.0
2012-10-26,5043,5043,4797,4797,105954,40600.0,5800000.0
2012-10-29,4858,4940,4673,4694,90842,39730.0,5800000.0
2012-10-30,4694,4762,4591,4660,47208,39440.0,5800000.0
2012-10-31,4728,4749,4666,4715,47763,39904.0,5800000.0
2012-11-01,4714,4714,4550,4550,73021,38512.0,5800000.0
2012-11-02,4618,4797,4564,4715,162870,39904.0,5800000.0
2012-11-05,4673,4797,4673,4729,77722,40020.0,5800000.0
2012-11-06,4707,4803,4687,4804,72615,40658.0,5800000.0
2012-11-07,4824,4831,4728,4797,40748,40600.0,5800000.0
2012-11-08,4783,4797,4714,4797,47951,40600.0,5800000.0
2012-11-09,4735,4831,4735,4742,32716,40136.0,5800000.0
2012-11-12,4742,4769,4605,4626,36258,39150.0,5800000.0
2012-11-13,4598,4639,4433,4448,94617,37642.0,5800000.0
2012-11-14,4447,4529,4420,4489,33258,37990.0,5800000.0
2012-11-15,4488,4502,4351,4358,47061,36888.0,5800000.0
2012-11-16,4228,4317,4084,4125,79377,34916.0,5800000.0
2012-11-19,4056,4303,4056,4263,34738,36076.0,5800000.0
2012-11-20,4317,4447,4289,4331,19748,36656.0,5800000.0
2012-11-21,4283,4379,4221,4221,20525,35728.0,5800000.0
2012-11-22,4221,4296,4200,4269,9544,36134.0,5800000.0
2012-11-23,4296,4296,4200,4215,12835,35670.0,5800000.0
2012-11-26,4214,4303,4187,4242,17243,35902.0,5800000.0
2012-11-27,4214,4283,4187,4249,17291,35960.0,5800000.0
2012-11-28,4351,4612,4351,4502,86688,38106.0,5800000.0
2012-11-29,4358,4522,4351,4523,58454,38280.0,5800000.0
2012-11-30,4522,4550,4420,4516,39688,38222.0,5800000.0
2012-12-03,4516,4516,4413,4454,17347,37700.0,5800000.0
2012-12-04,4420,4488,4392,4406,15684,37294.0,5800000.0
2012-12-05,4426,4433,4283,4331,17590,36656.0,5800000.0
2012-12-06,4310,4337,4187,4297,50279,36366.0,5800000.0
2012-12-07,4248,4331,4221,4283,41851,36250.0,5800000.0
2012-12-10,4283,4365,4262,4269,24481,36134.0,5800000.0
2012-12-11,4255,4385,4255,4358,25700,36888.0,5800000.0
2012-12-12,4392,4406,4303,4365,13768,36946.0,5800000.0
2012-12-13,4392,4454,4344,4413,29266,37352.0,5800000.0
2012-12-14,4454,4502,4351,4482,35591,37932.0,5800000.0
2012-12-17,4454,4612,4454,4591,72125,38860.0,5800000.0
2012-12-18,4570,4625,4522,4591,40715,38860.0,5800000.0
2012-12-20,4570,4591,4522,4523,37751,38280.0,5800000.0
2012-12-21,4495,4577,4468,4482,27563,37932.0,5800000.0
2012-12-24,4420,4516,4420,4461,12838,37758.0,5800000.0
2012-12-26,4522,4522,4440,4441,22273,37584.0,5800000.0
2012-12-27,4454,4502,4440,4448,15994,37642.0,5800000.0
2012-12-28,4509,4557,4454,4544,16161,38454.0,5800000.0
2013-01-02,4557,4639,4557,4619,25620,39092.0,5800000.0
2013-01-03,4646,4707,4591,4667,65411,39498.0,5800000.0
2013-01-04,4687,4687,4618,4667,28881,39498.0,5800000.0
2013-01-07,4666,4721,4639,4681,33984,39614.0,5800000.0
2013-01-08,4728,4728,4618,4619,31810,39092.0,5800000.0
2013-01-09,4653,4749,4598,4694,35382,39730.0,5800000.0
2013-01-10,4735,4920,4735,4777,95670,40426.0,5800000.0
2013-01-11,4776,4790,4707,4708,37187,39846.0,5800000.0
2013-01-14,4701,4742,4660,4660,25259,39440.0,5800000.0
2013-01-15,4735,4810,4618,4639,82350,39266.0,5800000.0
2013-01-16,4639,4660,4584,4585,21407,38802.0,5800000.0
2013-01-17,4584,4639,4433,4454,46392,37700.0,5800000.0
2013-01-18,4516,4557,4481,4537,20204,38396.0,5800000.0
2013-01-21,4522,4714,4516,4674,27044,39556.0,5800000.0
2013-01-22,4707,4707,4591,4681,21195,39614.0,5800000.0
2013-01-23,4680,4694,4632,4633,20550,39208.0,5800000.0
2013-01-24,4632,4851,4632,4790,149676,40542.0,5800000.0
2013-01-25,4790,4831,4694,4756,33215,40252.0,5800000.0
2013-01-28,4927,5002,4769,4783,98667,40484.0,5800000.0
2013-01-29,4803,4803,4714,4770,18662,40368.0,5800000.0
2013-01-30,4728,4776,4707,4742,17809,40136.0,5800000.0
2013-01-31,4707,4769,4687,4708,19233,39846.0,5800000.0
2013-02-01,4666,4769,4660,4715,18804,39904.0,5800000.0
2013-02-04,4721,4728,4625,4674,27331,39556.0,5800000.0
2013-02-05,4721,4721,4557,4612,18452,39034.0,5800000.0
2013-02-06,4564,4646,4564,4626,17887,39150.0,5800000.0
2013-02-07,4639,4707,4557,4591,21228,38860.0,5800000.0
2013-02-08,4653,4680,4584,4646,11288,39324.0,5800000.0
2013-02-12,4687,4714,4605,4626,14768,39150.0,5800000.0
2013-02-13,4598,4701,4591,4694,19993,39730.0,5800000.0
2013-02-14,4728,4762,4666,4715,20332,39904.0,5800000.0
2013-02-15,4701,4749,4639,4687,29037,39672.0,5800000.0
2013-02-18,4721,4735,4625,4646,15409,39324.0,5800000.0
2013-02-19,4632,4687,4632,4653,16411,39382.0,5800000.0
2013-02-20,4653,4707,4639,4667,25291,39498.0,5800000.0
2013-02-21,4673,4673,4584,4646,46044,39324.0,5800000.0
2013-02-22,4660,4660,4612,4626,17095,39150.0,5800000.0
2013-02-25,4646,4660,4598,4639,14055,39266.0,5800000.0
2013-02-26,4591,4646,4591,4633,13635,39208.0,5800000.0
2013-02-27,4639,4666,4612,4653,13349,39382.0,5800000.0
2013-02-28,4694,5208,4694,4934,725809,41760.0,5800000.0
2013-03-04,4899,4975,4817,4914,115974,41586.0,5800000.0
2013-03-05,4927,4947,4845,4914,88635,41586.0,5800000.0
2013-03-06,4913,4927,4817,4831,78584,40890.0,5800000.0
2013-03-07,4865,4865,4721,4770,84346,40368.0,5800000.0
2013-03-08,4776,4817,4714,4790,51380,40542.0,5800000.0
2013-03-11,4783,4783,4646,4701,40189,39788.0,5800000.0
2013-03-12,4701,4845,4687,4804,53160,40658.0,5800000.0
2013-03-13,4817,4845,4783,4831,27443,40890.0,5800000.0
2013-03-14,4845,4865,4797,4852,40734,41064.0,5800000.0
2013-03-15,4865,4886,4817,4818,31964,40774.0,5800000.0
2013-03-18,4797,4817,4557,4591,123572,38860.0,5800000.0
2013-03-19,4632,4694,4598,4646,33505,39324.0,5800000.0
2013-03-20,4673,4673,4618,4633,36865,39208.0,5800000.0
2013-03-21,4660,4735,4625,4633,23915,39208.0,5800000.0
2013-03-22,4577,4694,4577,4633,39354,39208.0,5800000.0
2013-03-25,4632,4728,4605,4701,31945,39788.0,5800000.0
2013-03-26,4639,4701,4625,4660,18937,39440.0,5800000.0
2013-03-27,4659,4886,4659,4838,191725,40948.0,5800000.0
2013-03-28,4824,4831,4735,4770,35949,40368.0,5800000.0
2013-03-29,4817,4817,4742,4749,36421,40194.0,5800000.0
2013-04-01,4783,4797,4673,4674,35382,39556.0,5800000.0
2013-04-02,4673,4701,4605,4619,52958,39092.0,5800000.0
2013-04-03,4625,4707,4612,4619,22774,39092.0,5800000.0
2013-04-04,4660,4660,4440,4585,49268,38802.0,5800000.0
2013-04-05,4536,4618,4454,4509,34785,38164.0,5800000.0
2013-04-08,4461,4529,4433,4441,47189,37584.0,5800000.0
2013-04-09,4358,4474,4310,4317,36920,36540.0,5800000.0
2013-04-10,4317,4406,4317,4400,12928,37236.0,5800000.0
2013-04-11,4385,4488,4385,4489,16355,37990.0,5800000.0
2013-04-12,4522,4564,4454,4454,21135,37700.0,5800000.0
2013-04-15,4468,4550,4454,4550,13325,38512.0,5800000.0
2013-04-16,4481,4584,4454,4571,31888,38686.0,5800000.0
2013-04-17,4557,4625,4522,4571,36092,38686.0,5800000.0
2013-04-18,4543,4865,4488,4674,133876,39556.0,5800000.0
2013-04-19,4680,4694,4529,4585,56223,38802.0,5800000.0
2013-04-22,4632,4755,4577,4612,40232,39034.0,5800000.0
2013-04-23,4660,4790,4612,4777,102292,40426.0,5800000.0
2013-04-24,4776,4838,4694,4715,55574,39904.0,5800000.0
2013-04-25,4749,4783,4714,4742,38203,40136.0,5800000.0
2013-04-26,4776,4776,4639,4687,34218,39672.0,5800000.0
