웹젠(069080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-09-27,7860,8760,7860,8620,201134,285353.0,33103627.0
2011-09-28,8700,8990,8350,8350,115032,276415.0,33103627.0
2011-09-29,8130,8320,8020,8170,85086,270457.0,33103627.0
2011-09-30,8400,8690,8190,8270,97820,273767.0,33103627.0
2011-10-04,7810,7940,7670,7830,97816,259201.0,33103627.0
2011-10-05,8000,8000,6660,6950,339053,230070.0,33103627.0
2011-10-06,7140,7300,6800,6900,179167,228415.0,33103627.0
2011-10-07,7050,7370,7050,7350,126578,243312.0,33103627.0
2011-10-10,7450,7700,7390,7620,152053,252250.0,33103627.0
2011-10-11,7930,8000,7670,7870,149935,260526.0,33103627.0
2011-10-12,7820,8200,7730,7970,248160,263836.0,33103627.0
2011-10-13,8040,8140,7850,7990,130487,264498.0,33103627.0
2011-10-14,8030,8920,8030,8600,342514,284691.0,33103627.0
2011-10-17,8900,9120,8660,9120,177860,301905.0,33103627.0
2011-10-18,8860,9700,8760,9320,365806,308526.0,33103627.0
2011-10-19,9400,9650,9180,9200,185088,304553.0,33103627.0
2011-10-20,9340,9400,8700,8800,128641,291312.0,33103627.0
2011-10-21,9100,9120,8570,8780,130292,290650.0,33103627.0
2011-10-24,9070,9170,8660,9170,114099,303560.0,33103627.0
2011-10-25,9200,10300,8970,10000,464816,331036.0,33103627.0
2011-10-26,10000,10800,9750,10750,636946,355864.0,33103627.0
2011-10-27,10650,10950,10400,10700,227253,354209.0,33103627.0
2011-10-28,11000,11000,10000,10100,253814,334347.0,33103627.0
2011-10-31,10350,11000,10250,10300,224229,340967.0,33103627.0
2011-11-01,10600,10600,10100,10600,113552,350898.0,33103627.0
2011-11-02,10400,10750,9980,10600,165372,350898.0,33103627.0
2011-11-03,10600,10650,10100,10150,102436,336002.0,33103627.0
2011-11-04,10300,10650,10250,10400,112515,344278.0,33103627.0
2011-11-07,10600,11400,10250,11300,348033,374071.0,33103627.0
2011-11-08,11350,11900,11200,11300,436673,374071.0,33103627.0
2011-11-09,11400,11500,10950,11200,137273,370761.0,33103627.0
2011-11-10,10650,11200,10400,10850,127774,359174.0,33103627.0
2011-11-11,11000,11150,10650,11000,77371,364140.0,33103627.0
2011-11-14,11250,12300,10800,11750,306297,388968.0,33103627.0
2011-11-15,11850,12550,11650,12000,388301,397244.0,33103627.0
2011-11-16,12100,12250,11300,11300,156195,374071.0,33103627.0
2011-11-17,11500,12700,11400,12200,456804,403864.0,33103627.0
2011-11-18,11950,12700,11900,12150,357746,402209.0,33103627.0
2011-11-21,12100,12250,11800,12100,105761,400554.0,33103627.0
2011-11-22,11900,12500,11350,11650,225511,385657.0,33103627.0
2011-11-23,11300,11700,10500,11100,178229,367450.0,33103627.0
2011-11-24,10850,11450,10500,11200,125020,370761.0,33103627.0
2011-11-25,11450,12700,11100,11950,668391,395588.0,33103627.0
2011-11-28,11950,12200,11600,12050,165417,398899.0,33103627.0
2011-11-29,12300,12500,11800,12450,151426,412140.0,33103627.0
2011-11-30,12300,13650,12300,12550,1522360,415451.0,33103627.0
2011-12-01,13350,13900,12800,13100,545137,433658.0,33103627.0
2011-12-02,13300,14150,13000,13700,358347,453520.0,33103627.0
2011-12-05,13700,13950,13400,13800,225207,456830.0,33103627.0
2011-12-06,13750,15100,13400,14450,479661,478347.0,33103627.0
2011-12-07,14300,14850,14100,14500,191978,480003.0,33103627.0
2011-12-08,14550,15000,14350,14800,164313,489934.0,33103627.0
2011-12-09,14600,15250,14450,14850,173739,491589.0,33103627.0
2011-12-12,14900,15400,14550,15300,211812,506485.0,33103627.0
2011-12-13,15000,16000,15000,15550,239640,514761.0,33103627.0
2011-12-14,15400,15700,14300,14500,225894,480003.0,33103627.0
2011-12-15,14500,15000,13600,14000,183671,463451.0,33103627.0
2011-12-16,14000,14350,13800,14350,110286,475037.0,33103627.0
2011-12-19,14550,14550,12500,13450,149383,445244.0,33103627.0
2011-12-20,13450,14250,13450,14000,119568,463451.0,33103627.0
2011-12-21,14300,14300,13700,13700,88493,453520.0,33103627.0
2011-12-22,13800,13900,13050,13650,119273,451865.0,33103627.0
2011-12-23,13550,14100,13150,13500,78789,446899.0,33103627.0
2011-12-26,13400,13400,12300,12550,203855,415451.0,33103627.0
2011-12-27,12550,12550,11800,12200,224759,403864.0,33103627.0
2011-12-28,12200,12550,12000,12200,95752,403864.0,33103627.0
2011-12-29,12100,12800,12000,12450,136042,412140.0,33103627.0
2012-01-02,12500,12550,12000,12350,105850,408830.0,33103627.0
2012-01-03,12300,12700,12150,12300,145195,407175.0,33103627.0
2012-01-04,12300,12750,12200,12700,135645,420416.0,33103627.0
2012-01-05,12750,14300,12500,13500,759740,446899.0,33103627.0
2012-01-06,13500,13500,12900,13250,149497,438623.0,33103627.0
2012-01-09,13350,13350,12650,13100,80254,433658.0,33103627.0
2012-01-10,13200,13400,12750,12900,86571,427037.0,33103627.0
2012-01-11,13000,13050,12350,12350,86265,408830.0,33103627.0
2012-01-12,12350,12600,11850,12300,108545,407175.0,33103627.0
2012-01-13,12350,12800,12350,12650,71959,418761.0,33103627.0
2012-01-16,12800,13450,12650,13200,183793,436968.0,33103627.0
2012-01-17,13250,13400,12750,12950,124327,428692.0,33103627.0
2012-01-18,12950,12950,12400,12800,131402,423726.0,33103627.0
2012-01-19,12800,13400,12500,13150,171798,435313.0,33103627.0
2012-01-20,13150,13300,12350,12700,176585,420416.0,33103627.0
2012-01-25,12550,12550,11600,11600,283015,384002.0,33103627.0
2012-01-26,11600,11700,11050,11400,242898,377381.0,33103627.0
2012-01-27,11450,12250,11350,12200,310796,403864.0,33103627.0
2012-01-30,12150,12300,11900,12250,68175,405519.0,33103627.0
2012-01-31,12000,12400,12000,12250,62691,405519.0,33103627.0
2012-02-01,12150,12700,11750,12700,135703,420416.0,33103627.0
2012-02-02,12550,12700,12000,12000,163323,397244.0,33103627.0
2012-02-03,11850,12100,11750,11800,116357,390623.0,33103627.0
2012-02-06,12000,12000,10800,11600,213416,384002.0,33103627.0
2012-02-07,11500,12000,11100,12000,176944,397244.0,33103627.0
2012-02-08,11800,12000,11500,11500,68785,380692.0,33103627.0
2012-02-09,11550,12450,11400,12450,135473,412140.0,33103627.0
2012-02-10,12300,12600,12150,12600,127047,417106.0,33103627.0
2012-02-13,12800,13600,12800,13100,196665,433658.0,33103627.0
2012-02-14,13300,13750,12900,13700,199507,453520.0,33103627.0
2012-02-15,13600,14400,13600,14200,237757,470072.0,33103627.0
2012-02-16,14200,14350,13900,14150,75288,468416.0,33103627.0
2012-02-17,14150,14300,13650,13950,108497,461796.0,33103627.0
2012-02-20,14000,14100,13750,13850,47405,458485.0,33103627.0
2012-02-21,13850,14250,13750,14000,69177,463451.0,33103627.0
2012-02-22,14150,14150,13550,13950,66820,461796.0,33103627.0
2012-02-23,13750,13950,13400,13650,54057,451865.0,33103627.0
2012-02-24,13850,14100,13550,13800,51640,456830.0,33103627.0
2012-02-27,14000,14000,13300,13500,63345,446899.0,33103627.0
2012-02-28,13550,14100,13200,13800,96905,456830.0,33103627.0
2012-02-29,13850,14700,13850,14700,207220,486623.0,33103627.0
2012-03-02,14700,15050,14550,14950,151897,494899.0,33103627.0
2012-03-05,14650,14950,14050,14600,240061,483313.0,33103627.0
2012-03-06,14600,14650,13950,14400,105211,476692.0,33103627.0
2012-03-07,14100,14400,13400,14300,193763,473382.0,33103627.0
2012-03-08,14300,15350,14300,15150,257517,501520.0,33103627.0
2012-03-09,15250,15600,14900,15500,198526,513106.0,33103627.0
2012-03-12,15600,15700,15250,15300,80415,506485.0,33103627.0
2012-03-13,15300,16300,15150,15250,270890,504830.0,33103627.0
2012-03-14,15900,15900,15000,15100,127056,499865.0,33103627.0
2012-03-15,15100,15550,14950,15000,76474,496554.0,33103627.0
2012-03-16,14950,15050,14500,14500,84722,480003.0,33103627.0
2012-03-19,14500,15150,14500,15050,153799,498210.0,33103627.0
2012-03-20,14900,15550,14500,14700,241092,486623.0,33103627.0
2012-03-21,14450,15250,14450,14850,138512,491589.0,33103627.0
2012-03-22,14800,15000,14300,14450,81286,478347.0,33103627.0
2012-03-23,14600,14600,13900,14050,75665,465106.0,33103627.0
2012-03-26,14000,14050,13400,13950,101019,461796.0,33103627.0
2012-03-27,13850,14050,12950,13050,223105,432002.0,33103627.0
2012-03-28,13150,13650,13050,13300,115370,440278.0,33103627.0
2012-03-29,13200,13850,13200,13400,89681,443589.0,33103627.0
2012-03-30,13550,13750,13250,13750,67848,455175.0,33103627.0
2012-04-02,13850,14000,13200,13400,68531,443589.0,33103627.0
2012-04-03,13400,13400,12950,13400,61871,443589.0,33103627.0
2012-04-04,13350,13450,12750,12850,96764,425382.0,33103627.0
2012-04-05,12800,13100,12600,13100,55392,433658.0,33103627.0
2012-04-06,13250,13350,12750,13300,79692,440278.0,33103627.0
2012-04-09,13400,13400,12750,12750,40611,422071.0,33103627.0
2012-04-10,12650,13100,12200,12200,123903,403864.0,33103627.0
2012-04-12,12200,12400,11750,12200,80024,403864.0,33103627.0
2012-04-13,12300,12950,12250,12750,91173,422071.0,33103627.0
2012-04-16,12500,13700,12500,13450,104006,445244.0,33103627.0
2012-04-17,13700,13850,13100,13400,79883,443589.0,33103627.0
2012-04-18,13600,13900,13300,13700,73031,453520.0,33103627.0
2012-04-19,13800,13850,13500,13500,55036,446899.0,33103627.0
2012-04-20,13450,13850,13350,13850,55514,458485.0,33103627.0
2012-04-23,14100,14300,13900,14150,88722,468416.0,33103627.0
2012-04-24,14150,14500,13900,13950,87780,461796.0,33103627.0
2012-04-25,13950,14200,12950,12950,153516,428692.0,33103627.0
2012-04-26,12850,12950,11250,11500,299494,380692.0,33103627.0
2012-04-27,11600,11850,10900,11550,305687,382347.0,33103627.0
2012-04-30,11300,11800,11250,11500,118247,380692.0,33103627.0
2012-05-02,11650,11650,11000,11400,152691,377381.0,33103627.0
2012-05-03,11500,12800,11400,12700,240155,420416.0,33103627.0
2012-05-04,12500,12700,12250,12350,103866,408830.0,33103627.0
2012-05-07,12300,12450,11500,11700,135269,387312.0,33103627.0
2012-05-08,11800,12000,11500,12000,149135,397244.0,33103627.0
2012-05-09,11850,12200,11400,11400,143878,377381.0,33103627.0
2012-05-10,11600,12000,11400,12000,119916,397244.0,33103627.0
2012-05-11,11900,12400,11650,12300,169177,407175.0,33103627.0
2012-05-14,13000,13150,11850,12100,213489,400554.0,33103627.0
2012-05-15,12200,13150,12150,12500,544897,413795.0,33103627.0
2012-05-16,12500,12550,11850,12200,165230,403864.0,33103627.0
2012-05-17,12600,12650,11550,11800,164986,390623.0,33103627.0
2012-05-18,11300,11750,10900,11200,224400,370761.0,33103627.0
2012-05-21,11100,11300,10500,10800,175380,357519.0,33103627.0
2012-05-22,10900,11100,10700,10900,236072,360830.0,33103627.0
2012-05-23,11050,11100,10450,10700,137075,354209.0,33103627.0
2012-05-24,10700,11200,10650,10750,152323,355864.0,33103627.0
2012-05-25,10800,11300,10700,11200,152447,370761.0,33103627.0
2012-05-29,11250,11450,11000,11400,119493,377381.0,33103627.0
2012-05-30,11400,11500,11050,11200,78803,370761.0,33103627.0
2012-05-31,10950,11100,10800,11050,96058,365795.0,33103627.0
2012-06-01,11050,11550,10950,11300,147032,374071.0,33103627.0
2012-06-04,10800,11100,9650,9650,569984,319450.0,33103627.0
2012-06-05,9790,10050,9500,9880,357809,327064.0,33103627.0
2012-06-07,10200,10300,9470,9680,328822,320443.0,33103627.0
2012-06-08,9640,9780,8880,9000,572318,297933.0,33103627.0
2012-06-11,9140,9140,8700,9000,430244,297933.0,33103627.0
2012-06-12,8900,9250,8820,9140,293795,302567.0,33103627.0
2012-06-13,9250,9260,8850,8900,232232,294622.0,33103627.0
2012-06-14,8850,9360,8840,9080,297055,300581.0,33103627.0
2012-06-15,9300,9710,9000,9000,611998,297933.0,33103627.0
2012-06-18,9170,9170,8940,8990,427750,297602.0,33103627.0
2012-06-19,9100,9480,9020,9480,523907,313822.0,33103627.0
2012-06-20,9490,9720,9360,9650,333860,319450.0,33103627.0
2012-06-21,9930,10250,9850,9970,672681,330043.0,33103627.0
2012-06-22,9760,9910,9620,9770,225879,323422.0,33103627.0
2012-06-25,9900,10150,9850,10000,311107,331036.0,33103627.0
2012-06-26,10050,10450,9920,10450,365658,345933.0,33103627.0
2012-06-27,10500,10750,10150,10500,307643,347588.0,33103627.0
2012-06-28,10650,10700,10200,10550,195204,349243.0,33103627.0
2012-06-29,10400,10850,10250,10350,243521,342623.0,33103627.0
2012-07-02,10450,10500,10000,10400,166008,344278.0,33103627.0
2012-07-03,10450,10650,10250,10450,154199,345933.0,33103627.0
2012-07-04,10500,10500,10100,10100,225475,334347.0,33103627.0
2012-07-05,10200,10450,10150,10200,149498,337657.0,33103627.0
2012-07-06,10300,10450,9930,9930,230017,328719.0,33103627.0
2012-07-09,9940,10550,9940,10550,347889,349243.0,33103627.0
2012-07-10,10650,11050,10500,10800,409443,357519.0,33103627.0
2012-07-11,10800,11050,10650,10950,197913,362485.0,33103627.0
2012-07-12,10950,10950,10500,10700,264490,354209.0,33103627.0
2012-07-13,10850,11250,10450,11050,674637,365795.0,33103627.0
2012-07-16,11050,11050,10350,10400,360482,344278.0,33103627.0
2012-07-17,10400,10550,10100,10450,194471,345933.0,33103627.0
2012-07-18,10400,10550,10050,10100,217644,334347.0,33103627.0
2012-07-19,10250,10450,10100,10250,169775,339312.0,33103627.0
2012-07-20,10300,10400,9960,9960,220082,329712.0,33103627.0
2012-07-23,9960,9970,9400,9410,238490,311505.0,33103627.0
2012-07-24,9250,9480,9130,9400,168005,311174.0,33103627.0
2012-07-25,9210,9340,8940,9100,320014,301243.0,33103627.0
2012-07-26,9120,9140,8760,8760,223040,289988.0,33103627.0
2012-07-27,8890,9070,8710,9050,158553,299588.0,33103627.0
2012-07-30,9180,9180,8850,8850,63216,292967.0,33103627.0
2012-07-31,8900,9090,8860,8920,75611,295284.0,33103627.0
2012-08-01,8960,8960,8620,8800,168365,291312.0,33103627.0
2012-08-02,8800,8840,8540,8600,129948,284691.0,33103627.0
2012-08-03,8550,8740,8550,8700,74371,288002.0,33103627.0
2012-08-06,8800,8820,8610,8700,140822,288002.0,33103627.0
2012-08-07,8680,8930,8660,8680,248627,287339.0,33103627.0
2012-08-08,8700,8730,8440,8450,269291,279726.0,33103627.0
2012-08-09,8440,8490,8030,8200,436850,271450.0,33103627.0
2012-08-10,8260,8270,7990,8000,315062,264829.0,33103627.0
2012-08-13,8000,8170,7910,8150,239625,269795.0,33103627.0
2012-08-14,8150,8350,8150,8220,232035,272112.0,33103627.0
2012-08-16,8280,8330,8150,8150,161730,269795.0,33103627.0
2012-08-17,8220,8240,8100,8120,97290,268801.0,33103627.0
2012-08-20,8230,8630,8120,8600,445258,284691.0,33103627.0
2012-08-21,8570,8890,8450,8830,418237,292305.0,33103627.0
2012-08-22,8920,9000,8850,8900,323976,294622.0,33103627.0
2012-08-23,8900,9370,8780,9120,333695,301905.0,33103627.0
2012-08-24,9110,9200,9020,9160,139699,303229.0,33103627.0
2012-08-27,9110,9180,8720,8880,205021,293960.0,33103627.0
2012-08-28,9090,9330,8880,9160,260946,303229.0,33103627.0
2012-08-29,9280,9380,9150,9300,200487,307864.0,33103627.0
2012-08-30,9360,10150,9360,10150,647814,336002.0,33103627.0
2012-08-31,10200,10300,9880,9900,354490,327726.0,33103627.0
2012-09-03,10000,10700,9970,10000,639461,331036.0,33103627.0
2012-09-04,10100,10150,9430,9450,354892,312829.0,33103627.0
2012-09-05,9500,9780,9400,9500,210781,314484.0,33103627.0
2012-09-06,9670,9670,9300,9300,111861,307864.0,33103627.0
2012-09-07,9420,9700,9290,9660,146673,319781.0,33103627.0
2012-09-10,9820,9850,9580,9610,125896,318126.0,33103627.0
2012-09-11,9610,9750,9510,9710,118012,321436.0,33103627.0
2012-09-12,9810,10350,9800,10100,365467,334347.0,33103627.0
2012-09-13,10200,10450,9950,10250,240206,339312.0,33103627.0
2012-09-14,10450,10900,9990,9990,354857,330705.0,33103627.0
2012-09-17,10100,10150,9700,9880,162574,327064.0,33103627.0
2012-09-18,9950,10400,9890,10350,190451,342623.0,33103627.0
2012-09-19,10400,10850,10300,10800,342108,357519.0,33103627.0
2012-09-20,10800,10900,10500,10550,175130,349243.0,33103627.0
2012-09-21,10550,11200,10500,11200,329981,370761.0,33103627.0
2012-09-24,11250,11700,10900,11650,413258,385657.0,33103627.0
2012-09-25,11650,11900,10850,10950,397870,362485.0,33103627.0
2012-09-26,10950,11400,10800,11100,199968,367450.0,33103627.0
2012-09-27,10950,11050,10450,10900,411333,360830.0,33103627.0
2012-09-28,10850,11000,10550,10750,177652,355864.0,33103627.0
2012-10-02,10800,11550,10700,11450,378234,379037.0,33103627.0
2012-10-04,11500,12000,11200,11450,539941,379037.0,33103627.0
2012-10-05,11500,11550,10750,10800,420048,357519.0,33103627.0
2012-10-08,10950,12000,10800,11500,712399,380692.0,33103627.0
2012-10-09,11300,11300,10650,10650,2448653,352554.0,33103627.0
2012-10-10,10800,11050,9960,10050,820114,332691.0,33103627.0
2012-10-11,10100,10250,9580,9790,685618,324085.0,33103627.0
2012-10-12,9970,11250,9780,11250,2332838,372416.0,33103627.0
2012-10-15,11150,11600,10600,11350,1519505,375726.0,33103627.0
2012-10-16,11400,11850,10750,11550,894793,382347.0,33103627.0
2012-10-17,11650,12450,10700,10750,1584291,355864.0,33103627.0
2012-10-18,10800,10950,10050,10100,499568,334347.0,33103627.0
2012-10-19,10100,10250,9730,9960,304574,329712.0,33103627.0
2012-10-22,9790,10450,9660,10350,292716,342623.0,33103627.0
2012-10-23,10250,10650,10200,10350,283610,365468.0,35310884.0
2012-10-24,10200,10400,10000,10150,168381,358405.0,35310884.0
2012-10-25,10150,10500,9900,9920,205935,350284.0,35310884.0
2012-10-26,10000,10000,9100,9200,431779,324860.0,35310884.0
2012-10-29,9100,9300,8760,9020,286081,318504.0,35310884.0
2012-10-30,8950,9530,8950,9280,187862,327685.0,35310884.0
2012-10-31,9440,9500,9170,9230,224543,325919.0,35310884.0
2012-11-01,9270,9520,9150,9400,147977,331922.0,35310884.0
2012-11-02,9480,9900,9480,9800,190129,346047.0,35310884.0
2012-11-05,9700,9950,9650,9700,93776,342516.0,35310884.0
2012-11-06,9790,9920,9630,9690,103577,342162.0,35310884.0
2012-11-07,9750,9780,9450,9620,117740,339691.0,35310884.0
2012-11-08,9540,9570,9300,9360,122048,330510.0,35310884.0
2012-11-09,9210,9530,9090,9500,100575,335453.0,35310884.0
2012-11-12,9590,9590,9170,9400,96244,331922.0,35310884.0
2012-11-13,9400,9500,9060,9100,131539,321329.0,35310884.0
2012-11-14,9070,9230,8820,8950,152656,316032.0,35310884.0
2012-11-15,8630,8860,8200,8400,346055,296611.0,35310884.0
2012-11-16,8360,8450,7840,8020,396559,283193.0,35310884.0
2012-11-19,8020,8290,8020,8130,185974,287077.0,35310884.0
2012-11-20,8150,8150,7030,7340,1022600,259182.0,35310884.0
2012-11-21,7540,8140,7500,7580,743392,267657.0,35310884.0
2012-11-22,7720,7870,7420,7490,253541,264479.0,35310884.0
2012-11-23,7560,7610,7400,7600,140719,268363.0,35310884.0
2012-11-26,7560,7680,7500,7500,164493,264832.0,35310884.0
2012-11-27,7520,7570,7350,7400,203443,261301.0,35310884.0
2012-11-28,7450,7460,7180,7180,208454,253532.0,35310884.0
2012-11-29,7210,7290,7150,7190,140310,253885.0,35310884.0
2012-11-30,7200,7400,7200,7270,169743,256710.0,35310884.0
2012-12-03,7280,7530,7270,7360,168721,259888.0,35310884.0
2012-12-04,7330,7640,7330,7510,223966,265185.0,35310884.0
2012-12-05,7600,7670,7410,7480,180313,264125.0,35310884.0
2012-12-06,7430,7580,7010,7130,284856,251767.0,35310884.0
2012-12-07,7120,7280,7040,7150,150721,252473.0,35310884.0
2012-12-10,7150,7350,7150,7250,136722,256004.0,35310884.0
2012-12-11,7290,7640,7160,7320,225551,258476.0,35310884.0
2012-12-12,7320,7540,7300,7370,145021,260241.0,35310884.0
2012-12-13,7450,7710,7410,7620,238836,269069.0,35310884.0
2012-12-14,7650,7800,7540,7540,169542,266244.0,35310884.0
2012-12-17,7540,7680,7520,7570,74431,267303.0,35310884.0
2012-12-18,7650,7860,7500,7570,226446,267303.0,35310884.0
2012-12-20,7570,7580,7230,7330,148899,258829.0,35310884.0
2012-12-21,7430,7510,7160,7220,98960,254945.0,35310884.0
2012-12-24,7350,7350,7150,7200,133375,254238.0,35310884.0
2012-12-26,7170,7280,7120,7130,94489,251767.0,35310884.0
2012-12-27,7170,7470,7130,7440,175770,262713.0,35310884.0
2012-12-28,7370,7560,7330,7520,137506,265538.0,35310884.0
2013-01-02,7600,7730,7500,7600,238817,268363.0,35310884.0
2013-01-03,7700,7720,7510,7620,168504,269069.0,35310884.0
2013-01-04,7670,7750,7580,7630,137151,269422.0,35310884.0
2013-01-07,7700,7990,7650,7910,293419,279309.0,35310884.0
2013-01-08,7850,8100,7810,8050,196669,284253.0,35310884.0
2013-01-09,8000,8160,7980,8090,190145,285665.0,35310884.0
2013-01-10,7990,8050,7670,7800,365405,275425.0,35310884.0
2013-01-11,7800,7980,7790,7880,178256,278250.0,35310884.0
2013-01-14,7900,8140,7880,7930,162965,280015.0,35310884.0
2013-01-15,7900,7990,7670,7760,152742,274012.0,35310884.0
2013-01-16,7710,8030,7640,7970,145342,281428.0,35310884.0
2013-01-17,8050,8080,7860,7870,154399,277897.0,35310884.0
2013-01-18,7910,8030,7770,7800,113423,275425.0,35310884.0
2013-01-21,7840,8130,7730,7950,165003,280722.0,35310884.0
2013-01-22,7970,8100,7860,8060,121422,284606.0,35310884.0
2013-01-23,8120,8570,8000,8050,742972,284253.0,35310884.0
2013-01-24,8130,8900,7960,8640,1396133,305086.0,35310884.0
2013-01-25,8820,9420,8800,9330,1632716,329451.0,35310884.0
2013-01-28,9360,9720,9080,9190,927993,324507.0,35310884.0
2013-01-29,9390,9540,9100,9480,585980,334747.0,35310884.0
2013-01-30,9400,9450,9100,9330,428960,329451.0,35310884.0
2013-01-31,9330,9380,8930,9120,379506,322035.0,35310884.0
2013-02-01,9210,9630,9020,9030,845327,318857.0,35310884.0
2013-02-04,9120,9230,8890,8990,295943,317445.0,35310884.0
2013-02-05,8860,8950,8520,8640,306321,305086.0,35310884.0
2013-02-06,8740,8780,8470,8660,257409,305792.0,35310884.0
2013-02-07,8790,9250,8710,8900,785483,314267.0,35310884.0
2013-02-08,8810,8890,8650,8740,239708,308617.0,35310884.0
2013-02-12,8860,8860,8470,8470,217353,299083.0,35310884.0
2013-02-13,8470,8670,8280,8390,388021,296258.0,35310884.0
2013-02-14,8460,8460,8300,8460,165271,298730.0,35310884.0
2013-02-15,8530,9290,8520,9240,926356,326273.0,35310884.0
2013-02-18,9260,9310,9070,9200,414721,324860.0,35310884.0
2013-02-19,9300,9450,9100,9110,465294,321682.0,35310884.0
2013-02-20,9120,9240,9050,9190,258731,324507.0,35310884.0
2013-02-21,9190,9570,9180,9180,695252,324154.0,35310884.0
2013-02-22,9100,9240,8990,9110,259727,321682.0,35310884.0
2013-02-25,9220,9280,9050,9240,202783,326273.0,35310884.0
2013-02-26,9240,9450,9190,9300,396196,328391.0,35310884.0
2013-02-27,9420,9950,9320,9950,751943,351343.0,35310884.0
2013-02-28,9950,9980,9650,9690,513739,342162.0,35310884.0
2013-03-04,9650,9850,9520,9530,313668,336513.0,35310884.0
2013-03-05,9640,10100,9640,10100,509750,356640.0,35310884.0
2013-03-06,10050,10200,9880,10050,390070,354874.0,35310884.0
2013-03-07,10150,10200,9600,9600,370009,338984.0,35310884.0
2013-03-08,9520,9800,9400,9750,207897,344281.0,35310884.0
2013-03-11,9900,10250,9700,10000,736745,353109.0,35310884.0
2013-03-12,10000,10050,9880,9900,238597,349578.0,35310884.0
2013-03-13,9910,9940,9650,9700,262937,342516.0,35310884.0
2013-03-14,9650,9770,9490,9710,351913,342869.0,35310884.0
2013-03-15,9700,9720,9410,9410,357515,332275.0,35310884.0
2013-03-18,9420,9580,9050,9050,184821,319564.0,35310884.0
2013-03-19,9220,9580,9150,9490,188085,335100.0,35310884.0
2013-03-20,9420,9500,9200,9220,149932,325566.0,35310884.0
2013-03-21,9230,9420,9230,9330,87595,329451.0,35310884.0
2013-03-22,9400,9570,9250,9550,205055,337219.0,35310884.0
2013-03-25,9550,9690,9400,9600,231028,338984.0,35310884.0
2013-03-26,9640,9720,9390,9490,217079,335100.0,35310884.0
2013-03-27,9490,9670,9300,9600,153913,338984.0,35310884.0
2013-03-28,9610,9800,9540,9780,164554,345340.0,35310884.0
2013-03-29,9880,9880,9360,9600,425520,338984.0,35310884.0
2013-04-01,9700,9720,9440,9690,191041,342162.0,35310884.0
2013-04-02,9700,10250,9700,10250,1171794,361937.0,35310884.0
2013-04-03,10300,10450,10100,10400,537711,367233.0,35310884.0
2013-04-04,10400,10650,10000,10550,839063,372530.0,35310884.0
2013-04-05,10550,10650,10050,10100,511661,356640.0,35310884.0
2013-04-08,10250,10300,9660,9730,310359,343575.0,35310884.0
2013-04-09,9520,9820,9270,9690,340169,342162.0,35310884.0
2013-04-10,9770,9850,9610,9820,232106,346753.0,35310884.0
2013-04-11,9930,10300,9820,10300,364069,363702.0,35310884.0
2013-04-12,10300,10600,10050,10200,404900,360171.0,35310884.0
2013-04-15,10300,10300,9910,9950,282994,351343.0,35310884.0
2013-04-16,9850,10050,9720,9890,259600,349225.0,35310884.0
2013-04-17,10100,10350,9990,10000,463448,353109.0,35310884.0
2013-04-18,9950,9960,9590,9700,348805,342516.0,35310884.0
2013-04-19,9790,9880,9400,9490,326951,335100.0,35310884.0
2013-04-22,9550,9850,9510,9850,176645,347812.0,35310884.0
2013-04-23,9920,10400,9800,10100,571380,356640.0,35310884.0
2013-04-24,10250,10300,9850,9980,590531,352403.0,35310884.0
2013-04-25,10050,10200,9640,9670,569504,341456.0,35310884.0
2013-04-26,9620,9750,9450,9490,525074,335100.0,35310884.0
2013-04-29,9590,9710,9280,9350,477087,330157.0,35310884.0
2013-04-30,9430,9430,8970,9100,686755,321329.0,35310884.0
2013-05-02,9110,9220,9070,9090,164673,320976.0,35310884.0
2013-05-03,9150,9450,9040,9400,242614,331922.0,35310884.0
2013-05-06,9470,9480,9200,9200,214061,324860.0,35310884.0
2013-05-07,9210,9370,9070,9370,152669,330863.0,35310884.0
2013-05-08,9370,9370,9200,9300,173480,328391.0,35310884.0
2013-05-09,9290,9340,9100,9150,208977,323095.0,35310884.0
2013-05-10,9150,9230,8750,8750,359891,308970.0,35310884.0
2013-05-13,8770,8880,8700,8760,98465,309323.0,35310884.0
2013-05-14,8710,8870,8260,8440,363101,298024.0,35310884.0
2013-05-15,8500,8880,8450,8700,163029,307205.0,35310884.0
2013-05-16,8780,9080,8710,8980,202370,317092.0,35310884.0
2013-05-20,9060,9140,8920,9070,116095,320270.0,35310884.0
2013-05-21,9050,9150,8940,9150,123064,323095.0,35310884.0
2013-05-22,9120,9210,9030,9160,99862,323448.0,35310884.0
2013-05-23,9160,9220,9000,9000,104578,317798.0,35310884.0
2013-05-24,9130,9130,8760,9030,92536,318857.0,35310884.0
2013-05-27,9030,9040,8790,8810,130766,311089.0,35310884.0
2013-05-28,8900,9220,8820,9200,189876,324860.0,35310884.0
2013-05-29,9260,9260,9100,9140,101020,322741.0,35310884.0
2013-05-30,9110,9160,8820,8950,181092,316032.0,35310884.0
2013-05-31,8960,9010,8700,8900,186672,314267.0,35310884.0
2013-06-03,8890,8920,8790,8800,64643,310736.0,35310884.0
2013-06-04,8830,8900,8640,8820,98362,311442.0,35310884.0
2013-06-05,8740,8850,8470,8470,108892,299083.0,35310884.0
