메가스터디(072870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-08-20,39484,40041,39467,39653,23343,1490057.0,6340667.0
2008-08-21,39652,40783,38640,38641,21366,1452013.0,6340667.0
2008-08-22,38049,38640,33915,36228,62418,1361341.0,6340667.0
2008-08-25,36210,36952,35282,35873,32137,1348026.0,6340667.0
2008-08-26,34742,35400,33662,34253,46956,1287155.0,6340667.0
2008-08-27,34421,37071,34421,36936,38767,1387972.0,6340667.0
2008-08-28,37121,39062,37121,37898,57426,1424114.0,6340667.0
2008-08-29,38134,38944,37121,38809,43094,1458353.0,6340667.0
2008-09-01,37965,38590,37121,37578,22049,1412067.0,6340667.0
2008-09-02,37577,38100,34658,36110,37437,1356903.0,6340667.0
2008-09-03,35434,37459,35434,36616,50248,1375925.0,6340667.0
2008-09-04,36362,36446,34877,34928,25238,1312518.0,6340667.0
2008-09-05,34742,34894,33865,34389,22061,1292228.0,6340667.0
2008-09-08,35096,36514,34911,35722,61201,1342319.0,6340667.0
2008-09-09,36024,36126,30456,32381,150312,1216774.0,6340667.0
2008-09-10,31300,32869,30541,32128,90131,1207263.0,6340667.0
2008-09-11,32734,33747,32498,32836,81036,1233894.0,6340667.0
2008-09-12,32835,33376,32076,32870,51670,1235162.0,6340667.0
2008-09-16,30034,31739,29697,31132,43628,1169853.0,6340667.0
2008-09-17,31890,34185,31890,33984,41650,1277010.0,6340667.0
2008-09-18,33747,34456,32920,34304,35774,1289058.0,6340667.0
2008-09-19,35738,36109,33882,33916,31526,1274474.0,6340667.0
2008-09-22,34000,34590,31772,31824,40836,1195850.0,6340667.0
2008-09-23,31823,32734,31722,32381,20841,1216774.0,6340667.0
2008-09-24,31890,32178,31232,32060,42841,1204727.0,6340667.0
2008-09-25,32059,32059,31317,31570,39643,1186339.0,6340667.0
2008-09-26,31806,32734,31435,31570,30760,1186339.0,6340667.0
2008-09-29,31722,32228,29225,31031,47742,1166049.0,6340667.0
2008-09-30,28178,30557,28178,29984,46924,1126737.0,6340667.0
2008-10-01,30287,30439,28516,28516,43540,1071573.0,6340667.0
2008-10-02,28617,28988,26710,27183,59415,1021481.0,6340667.0
2008-10-06,26491,26828,25006,26323,57069,989144.0,6340667.0
2008-10-07,25816,27014,25361,26492,29683,995485.0,6340667.0
2008-10-08,25546,26862,25225,26002,38619,977097.0,6340667.0
2008-10-09,25664,26120,24888,25985,53504,976463.0,6340667.0
2008-10-10,24466,24972,23353,23623,59109,887693.0,6340667.0
2008-10-13,23791,24297,22492,23657,66209,888962.0,6340667.0
2008-10-14,24922,25968,24652,25884,68496,972658.0,6340667.0
2008-10-15,25816,26373,25310,25699,45780,965684.0,6340667.0
2008-10-16,23876,24398,23116,23876,18214,897204.0,6340667.0
2008-10-17,24888,25310,23791,25226,32362,947930.0,6340667.0
2008-10-20,25225,26238,24129,26154,32821,982803.0,6340667.0
2008-10-21,26896,27014,26103,26154,52031,982803.0,6340667.0
2008-10-22,25647,25816,23859,24804,26682,932078.0,6340667.0
2008-10-23,23201,24449,21091,24450,25359,918763.0,6340667.0
2008-10-24,23386,24162,21598,22273,9770,836968.0,6340667.0
2008-10-27,19910,22779,19421,22746,21807,854722.0,6340667.0
2008-10-28,21193,23319,20973,22577,73963,848381.0,6340667.0
2008-10-29,23622,24044,19202,22779,39216,855990.0,6340667.0
2008-10-30,22779,25630,21766,24129,190684,906715.0,6340667.0
2008-10-31,24550,24702,23116,24062,88149,904179.0,6340667.0
2008-11-03,24095,24635,22441,23100,82077,868037.0,6340667.0
2008-11-04,23234,24466,22694,24349,68934,914958.0,6340667.0
2008-11-05,26153,27453,25377,26981,134495,1013873.0,6340667.0
2008-11-06,25563,26069,24297,24298,40795,913056.0,6340667.0
2008-11-07,22779,25985,22492,25462,61357,956807.0,6340667.0
2008-11-10,25462,26137,24635,25817,33014,970122.0,6340667.0
2008-11-11,24888,26828,24888,26492,24041,995485.0,6340667.0
2008-11-12,26272,27639,25732,26998,41783,1014507.0,6340667.0
2008-11-13,25985,26997,25715,26593,34058,999289.0,6340667.0
2008-11-14,27756,27756,26255,26947,91691,1012605.0,6340667.0
2008-11-17,26862,26930,25479,25817,28769,970122.0,6340667.0
2008-11-18,24652,25310,22796,23454,58811,881353.0,6340667.0
2008-11-19,23791,23960,20585,22611,57304,849649.0,6340667.0
2008-11-20,20619,21884,20416,20822,30488,782438.0,6340667.0
2008-11-21,19269,23926,19269,23927,52827,899107.0,6340667.0
2008-11-24,23032,23454,22036,22290,23523,837602.0,6340667.0
2008-11-25,23622,24382,22306,23286,32031,875012.0,6340667.0
2008-11-26,22947,23943,22947,23286,24777,875012.0,6340667.0
2008-11-27,23369,25479,23369,24804,46805,932078.0,6340667.0
2008-11-28,25293,26069,25158,25648,75616,963781.0,6340667.0
2008-12-01,25917,25968,24466,24467,27555,919397.0,6340667.0
2008-12-02,22610,23622,22610,23252,31767,873744.0,6340667.0
2008-12-03,23369,24129,23116,23286,21504,875012.0,6340667.0
2008-12-04,23960,24618,23842,24214,31488,909886.0,6340667.0
2008-12-05,24129,25479,23470,25311,34778,951100.0,6340667.0
2008-12-08,25985,29106,25816,29107,118080,1093765.0,6340667.0
2008-12-09,30220,33409,29359,30710,104390,1154001.0,6340667.0
2008-12-10,30541,30709,29174,29360,70262,1103276.0,6340667.0
2008-12-11,29359,30153,28347,29293,38722,1100740.0,6340667.0
2008-12-12,28701,29022,28161,29023,72139,1090595.0,6340667.0
2008-12-15,29528,30794,29528,30086,49260,1130541.0,6340667.0
2008-12-16,29933,30912,28600,30373,39198,1141320.0,6340667.0
2008-12-17,30844,32464,29798,30794,48554,1157172.0,6340667.0
2008-12-18,30895,31722,29798,30136,32720,1132443.0,6340667.0
2008-12-19,30186,30844,29596,30744,20594,1155270.0,6340667.0
2008-12-22,30878,31384,28786,29968,56010,1126102.0,6340667.0
2008-12-23,29916,30372,29528,29968,24617,1126102.0,6340667.0
2008-12-24,29866,29900,28364,29039,14296,1091229.0,6340667.0
2008-12-26,28853,29039,28195,28770,8653,1081084.0,6340667.0
2008-12-29,28263,29528,28263,29512,18129,1108983.0,6340667.0
2008-12-30,29106,31215,29106,30710,21584,1154001.0,6340667.0
2009-01-02,32026,32026,31131,31166,24757,1171121.0,6340667.0
2009-01-05,31570,31890,30406,31014,11539,1165415.0,6340667.0
2009-01-06,31064,31469,30608,30879,24186,1160342.0,6340667.0
2009-01-07,30878,31351,30068,30069,28584,1129907.0,6340667.0
2009-01-08,30068,30777,29376,29377,13634,1103910.0,6340667.0
2009-01-09,29410,29849,28516,28550,22604,1072841.0,6340667.0
2009-01-12,27892,28161,27031,27082,18759,1017677.0,6340667.0
2009-01-13,27081,27807,26879,26998,27319,1014507.0,6340667.0
2009-01-14,27098,27655,26964,27251,33504,1024018.0,6340667.0
2009-01-15,26289,26491,24972,25648,31513,963781.0,6340667.0
2009-01-16,25799,27470,25647,27335,61847,1027188.0,6340667.0
2009-01-19,27351,27993,27351,27757,44791,1043040.0,6340667.0
2009-01-20,27756,28263,26694,27757,56685,1043040.0,6340667.0
2009-01-21,26997,28145,26592,28145,33148,1057623.0,6340667.0
2009-01-22,28145,28330,27520,28128,33593,1056989.0,6340667.0
2009-01-23,27588,28161,26727,28061,36586,1054453.0,6340667.0
2009-01-28,28178,29191,28178,29023,31770,1090595.0,6340667.0
2009-01-29,29359,29714,28550,29664,30026,1114689.0,6340667.0
2009-01-30,28954,29528,28684,28685,21588,1077913.0,6340667.0
2009-02-02,28313,28701,27385,28010,29984,1052551.0,6340667.0
2009-02-03,28010,28347,27588,28280,31530,1062696.0,6340667.0
2009-02-04,28583,29106,28499,28533,22945,1072207.0,6340667.0
2009-02-05,28668,29073,28178,28550,15650,1072841.0,6340667.0
2009-02-06,28617,28972,28279,28685,14863,1077913.0,6340667.0
2009-02-09,29106,29157,27672,27673,23994,1039869.0,6340667.0
2009-02-10,27841,28077,27503,27774,12936,1043674.0,6340667.0
2009-02-11,27250,27267,26812,27167,42477,1020847.0,6340667.0
2009-02-12,27014,27166,26778,26812,13339,1007532.0,6340667.0
2009-02-13,26778,27503,26761,27504,17939,1033529.0,6340667.0
2009-02-16,27183,27453,26795,27082,23984,1017677.0,6340667.0
2009-02-17,26845,26980,26153,26272,45709,987242.0,6340667.0
2009-02-18,25175,25732,24820,25395,59472,954270.0,6340667.0
2009-02-19,25563,27605,25563,27487,55225,1032895.0,6340667.0
2009-02-20,26997,27571,25985,27487,35294,1032895.0,6340667.0
2009-02-23,27200,27217,26423,26576,29318,998655.0,6340667.0
2009-02-24,25968,27233,25512,27217,9299,1022750.0,6340667.0
2009-02-25,27588,28330,27335,27757,64103,1043040.0,6340667.0
2009-02-26,27841,31553,27841,30204,101642,1134979.0,6340667.0
2009-02-27,30541,31975,29157,31739,45296,1192679.0,6340667.0
2009-03-02,32059,32549,30372,31216,30006,1173023.0,6340667.0
2009-03-03,30541,30979,29191,30879,35775,1160342.0,6340667.0
2009-03-04,31384,31688,29562,31689,32341,1190777.0,6340667.0
2009-03-05,32228,32853,30709,30710,22338,1154001.0,6340667.0
2009-03-06,29882,31469,29545,31469,16402,1182534.0,6340667.0
2009-03-09,32059,32059,30203,31216,23556,1173023.0,6340667.0
2009-03-10,30794,31384,30541,31385,13045,1179364.0,6340667.0
2009-03-11,32059,32903,31047,32904,32067,1236430.0,6340667.0
2009-03-12,34168,35721,32160,32650,44511,1226919.0,6340667.0
2009-03-13,32903,33207,32245,32769,12959,1231358.0,6340667.0
2009-03-16,32869,33392,32650,33056,10147,1242137.0,6340667.0
2009-03-17,33055,33747,32093,32094,32253,1205995.0,6340667.0
2009-03-18,32228,32633,30878,30879,46704,1160342.0,6340667.0
2009-03-19,31114,31182,29376,29411,92837,1105178.0,6340667.0
2009-03-20,29697,30372,29697,30221,44155,1135613.0,6340667.0
2009-03-23,30034,30709,30034,30592,20704,1149563.0,6340667.0
2009-03-24,31131,32178,30946,31722,60798,1192045.0,6340667.0
2009-03-25,32059,32464,31773,32043,22898,1204093.0,6340667.0
2009-03-26,31773,32565,31756,32381,25535,1216774.0,6340667.0
2009-03-27,32734,34084,32565,33427,61607,1256086.0,6340667.0
2009-03-30,33595,33747,31975,32718,31006,1229455.0,6340667.0
2009-03-31,32818,33578,32818,33494,24558,1258622.0,6340667.0
2009-04-01,35248,35248,33915,34912,33491,1311884.0,6340667.0
2009-04-02,35400,38640,35282,37628,35224,1413969.0,6340667.0
2009-04-03,38302,38944,36818,37459,44251,1407628.0,6340667.0
2009-04-06,37442,37931,37121,37409,18480,1405726.0,6340667.0
2009-04-07,37391,38809,36835,37409,17337,1405726.0,6340667.0
2009-04-08,37223,38471,37223,38067,20760,1430454.0,6340667.0
2009-04-09,38488,40496,38471,40311,16042,1514785.0,6340667.0
2009-04-10,41171,41171,38977,40260,12722,1512883.0,6340667.0
2009-04-13,40007,40041,37290,37291,49829,1401287.0,6340667.0
2009-04-14,37307,37526,35738,36329,38953,1365146.0,6340667.0
2009-04-15,36463,37290,35147,36110,27454,1356903.0,6340667.0
2009-04-16,36952,37071,36278,36329,24956,1365146.0,6340667.0
2009-04-17,36312,36345,34438,34675,38193,1303007.0,6340667.0
2009-04-20,34810,34928,33713,34422,29030,1293496.0,6340667.0
2009-04-21,33865,35552,33730,34928,25749,1312518.0,6340667.0
2009-04-22,35265,35485,34135,34760,33943,1306177.0,6340667.0
2009-04-23,34759,35755,34253,34422,55369,1293496.0,6340667.0
2009-04-24,35367,36024,34827,35637,161434,1339149.0,6340667.0
2009-04-27,36952,37813,36446,37375,101649,1404458.0,6340667.0
2009-04-28,37543,37594,35771,36278,39931,1363243.0,6340667.0
2009-04-29,36446,36835,35552,36278,24131,1363243.0,6340667.0
2009-04-30,36193,36733,35788,36616,36126,1375925.0,6340667.0
2009-05-04,37037,37037,35518,35620,64469,1338515.0,6340667.0
2009-05-06,35620,35856,33966,34507,83138,1296666.0,6340667.0
2009-05-07,35164,35434,34759,35418,90284,1330906.0,6340667.0
2009-05-08,35350,35670,34371,34760,69872,1306177.0,6340667.0
2009-05-11,35080,35232,34557,34574,29639,1299203.0,6340667.0
2009-05-12,34438,35265,34438,34861,18283,1309982.0,6340667.0
2009-05-13,34776,36531,34776,36531,54065,1372754.0,6340667.0
2009-05-14,35856,36531,35485,35941,30163,1350562.0,6340667.0
2009-05-15,36548,36885,36008,36616,33387,1375925.0,6340667.0
2009-05-18,36615,36666,35637,36278,21121,1363243.0,6340667.0
2009-05-19,36733,36767,36024,36278,20272,1363243.0,6340667.0
2009-05-20,36430,39011,36328,38961,68629,1464060.0,6340667.0
2009-05-21,38961,38961,37459,37679,15680,1415871.0,6340667.0
2009-05-22,37290,38471,36278,36278,22916,1363243.0,6340667.0
2009-05-25,36446,37510,34675,36025,12709,1353732.0,6340667.0
2009-05-26,36024,36952,35265,35350,14342,1328370.0,6340667.0
2009-05-27,35687,36868,35451,36785,30426,1382265.0,6340667.0
2009-05-28,36936,38083,36851,37628,31198,1413969.0,6340667.0
2009-05-29,38134,38809,37037,37729,15449,1417773.0,6340667.0
2009-06-01,37729,38775,37729,38320,12939,1439965.0,6340667.0
2009-06-02,38893,38893,37206,37291,14779,1401287.0,6340667.0
2009-06-03,37442,37645,35856,35924,23105,1349928.0,6340667.0
2009-06-04,35771,36396,33713,34389,57580,1292228.0,6340667.0
2009-06-05,35096,35755,34793,35266,57502,1325199.0,6340667.0
2009-06-08,35518,35755,35417,35536,13843,1335344.0,6340667.0
2009-06-09,35535,35755,35434,35536,14194,1335344.0,6340667.0
2009-06-10,35434,35721,34421,35536,25879,1335344.0,6340667.0
2009-06-11,35552,36446,35552,36363,9784,1366414.0,6340667.0
2009-06-12,36362,37037,36362,36852,14604,1384802.0,6340667.0
2009-06-15,37746,37746,36109,36278,14999,1363243.0,6340667.0
2009-06-16,36581,36784,35974,36515,7322,1372120.0,6340667.0
2009-06-17,36615,36835,36446,36751,11061,1380997.0,6340667.0
2009-06-18,36952,38218,36463,37966,19605,1426650.0,6340667.0
2009-06-19,37965,38286,37088,37729,7437,1417773.0,6340667.0
2009-06-22,38083,38640,37729,37780,4669,1419675.0,6340667.0
2009-06-23,37121,37442,36446,36785,10321,1382265.0,6340667.0
2009-06-24,36784,38049,36784,37713,12781,1417139.0,6340667.0
2009-06-25,37931,37931,37374,37713,8459,1417139.0,6340667.0
2009-06-26,38134,39501,38066,38809,35142,1458353.0,6340667.0
2009-06-29,38893,38893,37155,37628,11898,1413969.0,6340667.0
2009-06-30,37307,38809,37307,38809,17419,1458353.0,6340667.0
2009-07-01,38640,38741,37898,38253,10813,1437429.0,6340667.0
2009-07-02,38302,39045,38302,38809,13461,1458353.0,6340667.0
2009-07-03,38623,39315,38168,38657,4758,1452647.0,6340667.0
2009-07-06,38674,38809,37796,37881,4493,1423480.0,6340667.0
2009-07-07,37627,38117,37138,37662,5128,1415237.0,6340667.0
2009-07-08,37459,37931,37206,37459,6059,1407628.0,6340667.0
2009-07-09,38083,38977,37543,38978,13553,1464694.0,6340667.0
2009-07-10,38977,39703,38302,39181,26143,1472303.0,6340667.0
2009-07-13,39501,39990,37948,37949,9381,1426016.0,6340667.0
2009-07-14,38302,38353,37830,38354,6688,1441234.0,6340667.0
2009-07-15,38809,38809,37493,37544,15793,1410798.0,6340667.0
2009-07-16,37881,37881,35940,36295,54536,1363877.0,6340667.0
2009-07-17,36446,37256,36396,36785,30866,1382265.0,6340667.0
2009-07-20,36784,37948,36784,37105,17471,1394313.0,6340667.0
2009-07-21,37796,38049,37560,37865,10753,1422846.0,6340667.0
2009-07-22,37881,37948,36615,36835,9755,1384168.0,6340667.0
2009-07-23,37121,37138,35890,36211,32381,1360707.0,6340667.0
2009-07-24,36244,38083,36244,38084,20926,1431089.0,6340667.0
2009-07-27,38640,39703,38100,39603,21290,1488155.0,6340667.0
2009-07-28,40142,40446,39737,40260,20202,1512883.0,6340667.0
2009-07-29,39973,40867,39754,40767,8522,1531905.0,6340667.0
2009-07-30,40766,40884,39821,40159,7293,1509079.0,6340667.0
2009-07-31,40159,40783,38927,40227,44765,1511615.0,6340667.0
2009-08-03,41340,41340,40513,40834,16680,1534441.0,6340667.0
2009-08-04,43871,43871,39332,39332,18756,1478009.0,6340667.0
2009-08-05,39635,39838,38977,39569,28993,1486886.0,6340667.0
2009-08-06,39484,39551,39079,39079,20816,1468498.0,6340667.0
2009-08-07,38319,38556,37645,37645,41898,1414603.0,6340667.0
2009-08-10,38049,38843,37965,38675,11579,1453281.0,6340667.0
2009-08-11,38809,39062,38134,38809,22045,1458353.0,6340667.0
2009-08-12,38471,38471,37915,38219,7976,1436161.0,6340667.0
2009-08-13,38218,38387,37493,37966,23657,1426650.0,6340667.0
2009-08-14,38134,38471,37695,37881,19107,1423480.0,6340667.0
2009-08-17,38640,38994,37881,38556,20315,1448842.0,6340667.0
2009-08-18,38522,39939,38471,39771,14112,1494495.0,6340667.0
2009-08-19,40260,40260,39315,39484,7079,1483716.0,6340667.0
2009-08-20,39062,39652,38623,39214,9877,1473571.0,6340667.0
2009-08-21,39248,40142,38387,38809,13830,1458353.0,6340667.0
2009-08-24,39484,41795,39146,40564,38201,1524296.0,6340667.0
2009-08-25,42352,43111,41812,42859,38633,1610529.0,6340667.0
2009-08-26,43533,43871,42521,43315,17163,1627649.0,6340667.0
2009-08-27,43314,43314,40496,40497,20348,1521760.0,6340667.0
2009-08-28,41171,42234,41171,42184,19722,1585167.0,6340667.0
2009-08-31,43702,43702,42015,42201,28242,1585801.0,6340667.0
2009-09-01,42690,42690,40530,41189,11845,1547757.0,6340667.0
2009-09-02,41002,41002,40007,40497,8435,1521760.0,6340667.0
2009-09-03,40496,41272,40479,40834,9856,1534441.0,6340667.0
2009-09-04,41171,41846,40665,41324,14176,1552829.0,6340667.0
2009-09-07,41559,41660,40260,40953,11739,1538880.0,6340667.0
2009-09-08,40496,41306,40024,41307,10391,1552195.0,6340667.0
2009-09-09,41508,42504,40665,42505,20121,1597214.0,6340667.0
2009-09-10,42504,43415,42504,43247,26489,1625113.0,6340667.0
2009-09-11,43432,46402,43263,44530,19643,1673302.0,6340667.0
2009-09-14,44866,45136,43297,44209,7129,1661255.0,6340667.0
2009-09-15,44377,44377,41846,41847,18678,1572485.0,6340667.0
2009-09-16,42183,42487,41340,41644,18257,1564877.0,6340667.0
2009-09-17,42521,42521,41610,41678,14118,1566145.0,6340667.0
2009-09-18,41677,42504,41677,41830,15688,1571851.0,6340667.0
2009-09-21,41829,42504,41829,42015,7784,1578826.0,6340667.0
2009-09-22,43247,43533,42032,43079,15369,1618772.0,6340667.0
2009-09-23,44006,44613,43111,44007,12376,1653646.0,6340667.0
2009-09-24,43955,43955,42454,42859,8852,1610529.0,6340667.0
2009-09-25,42521,42521,41492,41847,12226,1572485.0,6340667.0
2009-09-28,41644,41644,40631,40682,9545,1528735.0,6340667.0
2009-09-29,41019,41323,40833,40969,6982,1539514.0,6340667.0
2009-09-30,40969,40969,40800,40919,10978,1537612.0,6340667.0
2009-10-01,40833,41002,40209,40919,5853,1537612.0,6340667.0
2009-10-05,40665,41458,40631,40716,11030,1530003.0,6340667.0
2009-10-06,40918,40918,39703,40311,12358,1514785.0,6340667.0
2009-10-07,40361,40378,37627,37628,54894,1413969.0,6340667.0
2009-10-08,37627,37796,36733,37139,36011,1395581.0,6340667.0
2009-10-09,37661,38201,37661,37966,38690,1426650.0,6340667.0
2009-10-12,38640,38792,38201,38202,27204,1435527.0,6340667.0
2009-10-13,38674,39163,38302,38978,14785,1464694.0,6340667.0
2009-10-14,38961,38977,38775,38843,21748,1459622.0,6340667.0
2009-10-15,39298,39298,38134,38809,65379,1458353.0,6340667.0
2009-10-16,38640,38843,37408,38134,18388,1432991.0,6340667.0
2009-10-19,37813,38606,37138,38607,11343,1450745.0,6340667.0
2009-10-20,38691,38893,37121,38084,23036,1431089.0,6340667.0
2009-10-21,38083,39382,37965,38809,28120,1458353.0,6340667.0
2009-10-22,39281,40479,38843,40159,48844,1509079.0,6340667.0
2009-10-23,40715,41981,40176,40665,32142,1528101.0,6340667.0
2009-10-26,41930,42656,40901,42623,29273,1601652.0,6340667.0
2009-10-27,42656,44833,42352,44293,41796,1664425.0,6340667.0
2009-10-28,44529,44698,43061,43871,26643,1648573.0,6340667.0
2009-10-29,43871,44495,42116,42302,36485,1589605.0,6340667.0
2009-10-30,43027,43027,42268,42302,20065,1589605.0,6340667.0
2009-11-02,42268,43196,42183,42184,10894,1585167.0,6340667.0
2009-11-03,42183,42268,42099,42150,11136,1583899.0,6340667.0
2009-11-04,42150,42251,41846,42015,11352,1578826.0,6340667.0
2009-11-05,42082,42318,42015,42083,16326,1581362.0,6340667.0
2009-11-06,42183,42521,41930,42015,9298,1578826.0,6340667.0
2009-11-09,42015,42487,42015,42268,3745,1588337.0,6340667.0
2009-11-10,42943,42943,42268,42454,4877,1595312.0,6340667.0
2009-11-11,42521,42521,42065,42117,7205,1582630.0,6340667.0
2009-11-12,42116,42268,42032,42150,5680,1583899.0,6340667.0
2009-11-13,42015,42032,41880,41914,23418,1575022.0,6340667.0
2009-11-16,41930,42183,41930,41999,27780,1578192.0,6340667.0
2009-11-17,42183,42352,42116,42150,7323,1583899.0,6340667.0
2009-11-18,42183,42454,42082,42083,43421,1581362.0,6340667.0
2009-11-19,42015,42099,41998,42015,52068,1578826.0,6340667.0
2009-11-20,41846,43162,41846,42100,22288,1581996.0,6340667.0
2009-11-23,42690,42943,42318,42859,10676,1610529.0,6340667.0
2009-11-24,43027,43027,42116,42184,11556,1585167.0,6340667.0
2009-11-25,42437,42437,40277,41138,37025,1545855.0,6340667.0
2009-11-26,40715,41340,40041,40041,35167,1504640.0,6340667.0
2009-11-27,39652,39905,39635,39653,24420,1490057.0,6340667.0
2009-11-30,40496,40564,40159,40497,17344,1521760.0,6340667.0
2009-12-01,40496,40749,39754,40497,11105,1521760.0,6340667.0
2009-12-02,40496,40918,40277,40278,13130,1513517.0,6340667.0
2009-12-03,40361,41930,40361,41931,5029,1575656.0,6340667.0
2009-12-04,42099,42504,41677,42201,10013,1585801.0,6340667.0
2009-12-07,41846,42437,41526,41999,5494,1578192.0,6340667.0
2009-12-08,42167,42183,40479,40784,13573,1532539.0,6340667.0
2009-12-09,40547,40597,38809,39653,62163,1490057.0,6340667.0
2009-12-10,40361,40361,39652,39653,23094,1490057.0,6340667.0
2009-12-11,39821,40159,39652,39653,13699,1490057.0,6340667.0
2009-12-14,39855,40952,39838,40564,11773,1524296.0,6340667.0
2009-12-15,41002,41475,40496,41476,17785,1558536.0,6340667.0
2009-12-16,41508,42774,41458,42758,17901,1606725.0,6340667.0
2009-12-17,42673,43027,41846,43028,16340,1616870.0,6340667.0
2009-12-18,42841,42841,41644,42184,14738,1585167.0,6340667.0
2009-12-21,42437,42521,40715,41290,9559,1551561.0,6340667.0
2009-12-22,40867,40952,40446,40632,11456,1526833.0,6340667.0
2009-12-23,41677,41677,40851,41138,14574,1545855.0,6340667.0
2009-12-24,40631,41154,40142,40379,21565,1517322.0,6340667.0
2009-12-28,40749,40833,40344,40379,9325,1517322.0,6340667.0
2009-12-29,40513,40564,39905,40159,15598,1509079.0,6340667.0
2009-12-30,41171,41171,39821,40328,24240,1515419.0,6340667.0
2010-01-04,40648,40648,40378,40581,34056,1524930.0,6340667.0
2010-01-05,40665,40800,40327,40379,9599,1517322.0,6340667.0
2010-01-06,40648,40648,39737,40244,19679,1512249.0,6340667.0
2010-01-07,40496,40496,38724,38826,42579,1458987.0,6340667.0
2010-01-08,38910,39652,38134,38472,57907,1445672.0,6340667.0
2010-01-11,39433,39534,38151,38472,17853,1445672.0,6340667.0
2010-01-12,38590,38623,37256,37358,38441,1403824.0,6340667.0
2010-01-13,37459,37627,35687,35772,55780,1344221.0,6340667.0
2010-01-14,36008,38269,36008,37459,93996,1407628.0,6340667.0
2010-01-15,38100,38100,37121,37898,36859,1424114.0,6340667.0
2010-01-18,37796,37796,37054,37122,58100,1394947.0,6340667.0
2010-01-19,37746,37746,37121,37122,46742,1394947.0,6340667.0
2010-01-20,37307,37729,36615,37122,21491,1394947.0,6340667.0
2010-01-21,36699,37510,36699,37291,15523,1401287.0,6340667.0
2010-01-22,37307,37712,36109,36110,143109,1356903.0,6340667.0
2010-01-25,36109,36480,36109,36278,112570,1363243.0,6340667.0
2010-01-26,36446,37493,36446,37291,50639,1401287.0,6340667.0
2010-01-27,37003,37712,36345,36346,19760,1365780.0,6340667.0
2010-01-28,36767,36851,36193,36379,13338,1367048.0,6340667.0
2010-01-29,36379,36379,35434,35485,22101,1333442.0,6340667.0
2010-02-01,38302,38302,35687,35873,13005,1348026.0,6340667.0
2010-02-02,36109,37054,35771,36818,11603,1383534.0,6340667.0
2010-02-03,37712,37712,36784,37291,31839,1401287.0,6340667.0
2010-02-04,36784,37324,36699,36785,4376,1382265.0,6340667.0
2010-02-05,35839,36699,35839,36599,6959,1375291.0,6340667.0
2010-02-08,36278,36531,35046,35097,33135,1318859.0,6340667.0
2010-02-09,35181,35552,35113,35266,34998,1325199.0,6340667.0
2010-02-10,35771,36109,35637,35941,12083,1350562.0,6340667.0
2010-02-11,36278,36295,35771,35941,7315,1350562.0,6340667.0
2010-02-12,37104,37611,36716,36717,15724,1379729.0,6340667.0
2010-02-16,36716,36716,36109,36531,1048,1372754.0,6340667.0
2010-02-17,36480,36784,36193,36379,5522,1367048.0,6340667.0
2010-02-18,36379,36683,35265,35266,17972,1325199.0,6340667.0
2010-02-19,35434,35518,34236,34355,17252,1290960.0,6340667.0
2010-02-22,34354,34557,33764,33865,36752,1272572.0,6340667.0
2010-02-23,33915,34236,33662,33714,31360,1266865.0,6340667.0
2010-02-24,33966,34590,33797,34591,29266,1299837.0,6340667.0
2010-02-25,34337,34557,33949,34169,14526,1283985.0,6340667.0
2010-02-26,34337,34995,34202,34996,20666,1315054.0,6340667.0
2010-03-02,35535,35569,34894,35047,94848,1316957.0,6340667.0
2010-03-03,35265,35417,34607,34659,44137,1302373.0,6340667.0
2010-03-04,34337,34421,34000,34085,17223,1280815.0,6340667.0
2010-03-05,34489,34489,34118,34220,8331,1285887.0,6340667.0
2010-03-08,34371,34573,33730,33747,65769,1268133.0,6340667.0
2010-03-09,33831,33898,33510,33579,45390,1261793.0,6340667.0
2010-03-10,33527,33544,29359,29951,185513,1125468.0,6340667.0
2010-03-11,30709,31317,30625,30980,151529,1164146.0,6340667.0
2010-03-12,30979,30979,30119,30710,110401,1154001.0,6340667.0
2010-03-15,30878,31300,30844,31014,47466,1165415.0,6340667.0
2010-03-16,30811,31064,30811,30879,22859,1160342.0,6340667.0
2010-03-17,30979,31165,30659,30794,24065,1157172.0,6340667.0
2010-03-18,30962,31047,30372,30373,30459,1141320.0,6340667.0
2010-03-19,30625,30726,30372,30575,16444,1148929.0,6340667.0
2010-03-22,30439,30439,30136,30221,40730,1135613.0,6340667.0
2010-03-23,30119,30726,30119,30221,26109,1135613.0,6340667.0
2010-03-24,30709,30878,30423,30659,63021,1152099.0,6340667.0
2010-03-25,30996,32397,30625,32144,67174,1207897.0,6340667.0
2010-03-26,32397,32802,31857,31976,32687,1201556.0,6340667.0
2010-03-29,31890,32110,31300,31807,10123,1195216.0,6340667.0
2010-03-30,31789,31975,30811,31132,27455,1169853.0,6340667.0
2010-03-31,30912,31469,30912,31469,12268,1182534.0,6340667.0
2010-04-01,31722,31722,31232,31334,95371,1177462.0,6340667.0
2010-04-02,31519,31519,31148,31301,11151,1176194.0,6340667.0
2010-04-05,31300,31907,31182,31301,12998,1176194.0,6340667.0
2010-04-06,31300,31384,31215,31284,32702,1175560.0,6340667.0
2010-04-07,31536,31536,31232,31402,44562,1179998.0,6340667.0
