SBS콘텐츠허브(046140),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-08-02,16100,16800,15750,16500,219634,354000.0,21454555.0
2011-08-03,16400,16850,16000,16650,196491,357218.0,21454555.0
2011-08-04,16800,17500,16500,16750,238204,359364.0,21454555.0
2011-08-05,15400,16900,15150,16600,333310,356146.0,21454555.0
2011-08-08,16700,17100,15100,16250,220301,348637.0,21454555.0
2011-08-09,15500,16450,14100,16000,198866,343273.0,21454555.0
2011-08-10,17000,17000,15600,15600,230312,334691.0,21454555.0
2011-08-11,15050,16050,14650,16000,197585,343273.0,21454555.0
2011-08-12,16300,16900,15900,16000,217816,343273.0,21454555.0
2011-08-16,16800,16800,16300,16450,144179,352927.0,21454555.0
2011-08-17,16550,17500,16150,16900,232719,362582.0,21454555.0
2011-08-18,17400,19300,17250,18350,864897,393691.0,21454555.0
2011-08-19,17600,18200,17050,17100,343599,366873.0,21454555.0
2011-08-22,16900,17700,16300,16900,249561,362582.0,21454555.0
2011-08-23,17000,17200,15650,16350,458182,350782.0,21454555.0
2011-08-24,16350,16700,15250,15500,314751,332546.0,21454555.0
2011-08-25,15800,15950,14900,14900,182238,319673.0,21454555.0
2011-08-26,14900,15250,14500,14900,133787,319673.0,21454555.0
2011-08-29,15200,15250,14800,15100,130146,323964.0,21454555.0
2011-08-30,15200,16100,15000,16000,356325,343273.0,21454555.0
2011-08-31,16050,16800,15800,16800,207314,360437.0,21454555.0
2011-09-01,16800,17000,16100,16150,143763,346491.0,21454555.0
2011-09-02,16050,16650,15800,16600,158713,356146.0,21454555.0
2011-09-05,16300,17150,16200,16450,258185,352927.0,21454555.0
2011-09-06,16600,16800,15200,15350,190604,329327.0,21454555.0
2011-09-07,15800,16600,15600,16050,239205,344346.0,21454555.0
2011-09-08,16150,16850,15950,16400,220164,351855.0,21454555.0
2011-09-09,16400,16750,15550,15750,212130,337909.0,21454555.0
2011-09-14,15450,15750,14550,14550,164987,312164.0,21454555.0
2011-09-15,15050,15150,14300,14550,108171,312164.0,21454555.0
2011-09-16,14850,15600,14750,15300,112886,328255.0,21454555.0
2011-09-19,15100,15450,15050,15050,41651,322891.0,21454555.0
2011-09-20,15200,16050,15200,16000,151646,343273.0,21454555.0
2011-09-21,15950,17150,15800,17100,283737,366873.0,21454555.0
2011-09-22,16900,18500,16900,17050,622603,365800.0,21454555.0
2011-09-23,16300,17450,16250,16650,338786,357218.0,21454555.0
2011-09-26,17400,18200,15200,15450,709488,331473.0,21454555.0
2011-09-27,15900,17050,15500,16500,445896,354000.0,21454555.0
2011-09-28,16750,17550,16300,16300,322296,349709.0,21454555.0
2011-09-29,16200,16600,16000,16150,138905,346491.0,21454555.0
2011-09-30,16400,16700,16050,16550,139791,355073.0,21454555.0
2011-10-04,15900,16350,15350,15700,115844,336837.0,21454555.0
2011-10-05,16100,17050,15700,15950,294877,342200.0,21454555.0
2011-10-06,16300,16750,14700,15000,329429,321818.0,21454555.0
2011-10-07,15050,15300,14200,14950,429726,320746.0,21454555.0
2011-10-10,15250,15300,14850,15100,127378,323964.0,21454555.0
2011-10-11,15350,15500,15000,15300,136115,328255.0,21454555.0
2011-10-12,15350,15650,15000,15500,146092,332546.0,21454555.0
2011-10-13,15700,16050,15500,15800,139281,338982.0,21454555.0
2011-10-14,15800,16400,15550,16400,146824,351855.0,21454555.0
2011-10-17,16650,16900,16250,16300,184049,349709.0,21454555.0
2011-10-18,15900,17150,15900,16750,246457,359364.0,21454555.0
2011-10-19,17100,18500,17000,17300,606223,371164.0,21454555.0
2011-10-20,17550,17800,16750,16800,290962,360437.0,21454555.0
2011-10-21,17150,17700,16800,17300,242639,371164.0,21454555.0
2011-10-24,17300,17400,16600,17050,199397,365800.0,21454555.0
2011-10-25,17200,18400,17050,18400,508803,394764.0,21454555.0
2011-10-26,18200,18600,17750,18600,368804,399055.0,21454555.0
2011-10-27,18750,18750,17800,18000,216051,386182.0,21454555.0
2011-10-28,18300,18350,17700,18300,247751,392618.0,21454555.0
2011-10-31,17800,17900,16650,17450,457359,374382.0,21454555.0
2011-11-01,17200,17800,17100,17400,112310,373309.0,21454555.0
2011-11-02,16800,18200,16800,17900,119091,384037.0,21454555.0
2011-11-03,17800,18050,17300,17500,93641,375455.0,21454555.0
2011-11-04,17900,17950,17400,17500,122032,375455.0,21454555.0
2011-11-07,17500,17500,16300,16600,388264,356146.0,21454555.0
2011-11-08,16400,16700,16000,16500,239470,354000.0,21454555.0
2011-11-09,16800,16800,16300,16600,147716,356146.0,21454555.0
2011-11-10,16050,16200,15600,15600,140646,334691.0,21454555.0
2011-11-11,15950,16700,15850,16350,193727,350782.0,21454555.0
2011-11-14,16500,17200,16500,16950,163348,363655.0,21454555.0
2011-11-15,16950,17250,16550,16700,198513,358291.0,21454555.0
2011-11-16,16950,16950,15850,16000,156060,343273.0,21454555.0
2011-11-17,16100,16400,15750,16200,87565,347564.0,21454555.0
2011-11-18,15900,16450,15850,16050,90326,344346.0,21454555.0
2011-11-21,16050,16200,15600,16100,72166,345418.0,21454555.0
2011-11-22,15950,16800,15900,16800,106641,360437.0,21454555.0
2011-11-23,16650,16750,16150,16600,89526,356146.0,21454555.0
2011-11-24,16500,17100,16350,16950,134894,363655.0,21454555.0
2011-11-25,16900,17250,16050,16200,108155,347564.0,21454555.0
2011-11-28,16200,16350,15250,15650,195022,335764.0,21454555.0
2011-11-29,15800,16150,15500,15650,169969,335764.0,21454555.0
2011-11-30,15750,15800,15050,15050,147226,322891.0,21454555.0
2011-12-01,15400,15400,14450,14550,303322,312164.0,21454555.0
2011-12-02,14550,14850,14350,14750,189716,316455.0,21454555.0
2011-12-05,14800,15150,14600,15050,136121,322891.0,21454555.0
2011-12-06,15100,15100,14550,14750,81285,316455.0,21454555.0
2011-12-07,14800,15000,13850,14100,307040,302509.0,21454555.0
2011-12-08,13850,14100,13650,14000,200876,300364.0,21454555.0
2011-12-09,13800,13900,13450,13500,143265,289636.0,21454555.0
2011-12-12,13650,14250,13500,13600,213567,291782.0,21454555.0
2011-12-13,13300,13500,12600,12750,395515,273546.0,21454555.0
2011-12-14,12750,12900,12250,12600,268431,270327.0,21454555.0
2011-12-15,12500,12800,12250,12500,210385,268182.0,21454555.0
2011-12-16,12550,12750,12150,12750,236212,273546.0,21454555.0
2011-12-19,12700,12700,11150,11900,315428,255309.0,21454555.0
2011-12-20,11850,12550,11700,12500,201842,268182.0,21454555.0
2011-12-21,12900,13450,12750,13350,498806,286418.0,21454555.0
2011-12-22,13200,13450,13050,13450,206522,288564.0,21454555.0
2011-12-23,13550,13550,12950,13200,191522,283200.0,21454555.0
2011-12-26,13150,13200,12400,12550,194372,269255.0,21454555.0
2011-12-27,12450,12450,11800,12000,170220,257455.0,21454555.0
2011-12-28,12100,12150,11600,12000,189580,257455.0,21454555.0
2011-12-29,11800,12000,11550,11800,176686,253164.0,21454555.0
2012-01-02,11800,12750,11650,12650,334035,271400.0,21454555.0
2012-01-03,12550,13000,12500,12650,246246,271400.0,21454555.0
2012-01-04,12750,12900,12500,12650,201852,271400.0,21454555.0
2012-01-05,12700,13400,12550,13300,415520,285346.0,21454555.0
2012-01-06,13300,13950,13100,13850,490315,297146.0,21454555.0
2012-01-09,14000,14300,13450,14300,315885,306800.0,21454555.0
2012-01-10,14400,14500,14100,14300,235218,306800.0,21454555.0
2012-01-11,14300,14300,13750,13950,185560,299291.0,21454555.0
2012-01-12,14100,14450,13950,14300,176848,306800.0,21454555.0
2012-01-13,14300,14450,14100,14450,175827,310018.0,21454555.0
2012-01-16,14200,14450,13600,13750,123071,295000.0,21454555.0
2012-01-17,13750,14200,13400,14150,121242,303582.0,21454555.0
2012-01-18,14150,14250,13400,13550,81636,290709.0,21454555.0
2012-01-19,13700,14200,13550,14200,111155,304655.0,21454555.0
2012-01-20,14200,14550,13900,14000,144201,300490.0,21463555.0
2012-01-25,14150,14150,13550,13850,165744,297270.0,21463555.0
2012-01-26,13800,14300,13650,14300,157614,306929.0,21463555.0
2012-01-27,14450,14550,14100,14450,116756,310148.0,21463555.0
2012-01-30,14400,14400,13600,13650,235921,292978.0,21463555.0
2012-01-31,13500,13900,13350,13550,147339,290831.0,21463555.0
2012-02-01,13550,13850,13500,13600,82173,291904.0,21463555.0
2012-02-02,13700,13950,13450,13750,195777,295124.0,21463555.0
2012-02-03,13900,14200,13750,13850,104730,297270.0,21463555.0
2012-02-06,13900,14050,13600,13650,69747,292978.0,21463555.0
2012-02-07,13600,13750,13300,13350,126703,286538.0,21463555.0
2012-02-08,13400,13600,13000,13150,195113,282246.0,21463555.0
2012-02-09,13150,13200,12700,12950,221511,277953.0,21463555.0
2012-02-10,13000,13000,12450,12450,275098,267221.0,21463555.0
2012-02-13,12450,12800,12200,12500,238437,268294.0,21463555.0
2012-02-14,12550,12600,12300,12300,145899,264002.0,21463555.0
2012-02-15,12350,12450,12150,12400,192407,266148.0,21463555.0
2012-02-16,12400,13000,12200,12750,220068,273660.0,21463555.0
2012-02-17,12800,12800,12600,12600,92768,270441.0,21463555.0
2012-02-20,12550,12700,12200,12300,137951,264002.0,21463555.0
2012-02-21,12250,12450,12200,12300,73412,264002.0,21463555.0
2012-02-22,12400,12450,12300,12400,55210,266148.0,21463555.0
2012-02-23,12400,12650,12300,12500,101545,268294.0,21463555.0
2012-02-24,12500,12500,12200,12250,107264,262929.0,21463555.0
2012-02-27,12250,12300,11950,12100,104277,259709.0,21463555.0
2012-02-28,12050,12300,12000,12300,64554,264002.0,21463555.0
2012-02-29,12400,12650,12400,12550,116844,269368.0,21463555.0
2012-03-02,12500,12550,12350,12550,77069,269368.0,21463555.0
2012-03-05,12450,12600,12400,12600,56268,270441.0,21463555.0
2012-03-06,12750,12750,12100,12200,118649,261855.0,21463555.0
2012-03-07,11900,12200,11900,12050,99234,258636.0,21463555.0
2012-03-08,12100,12200,11900,11950,85206,256489.0,21463555.0
2012-03-09,11650,12300,11650,12250,125106,262929.0,21463555.0
2012-03-12,12100,12250,11800,11900,95207,255416.0,21463555.0
2012-03-13,11850,12050,11700,12000,110368,257563.0,21463555.0
2012-03-14,12100,12350,12000,12350,138525,265075.0,21463555.0
2012-03-15,12250,12350,12000,12100,107810,259709.0,21463555.0
2012-03-16,12100,12300,11900,12000,103822,257563.0,21463555.0
2012-03-19,12000,12250,11900,12200,120861,261855.0,21463555.0
2012-03-20,12050,12600,12000,12400,258348,266148.0,21463555.0
2012-03-21,12400,12800,12300,12750,249040,273660.0,21463555.0
2012-03-22,12750,12750,12250,12250,146158,262929.0,21463555.0
2012-03-23,12300,12300,11700,12050,160610,258636.0,21463555.0
2012-03-26,11950,12050,11500,11500,187614,246831.0,21463555.0
2012-03-27,11550,11650,11300,11300,122206,242538.0,21463555.0
2012-03-28,11350,11550,11050,11050,118202,237172.0,21463555.0
2012-03-29,10950,11000,10450,10750,196028,230733.0,21463555.0
2012-03-30,10700,11100,10600,10800,91552,231806.0,21463555.0
2012-04-02,10800,10900,10600,10650,65720,228587.0,21463555.0
2012-04-03,10700,11000,10550,10800,144163,231806.0,21463555.0
2012-04-04,10800,10850,10350,10800,150499,231806.0,21463555.0
2012-04-05,10750,11000,10600,10950,45243,235026.0,21463555.0
2012-04-06,10800,11000,10750,10800,110315,231806.0,21463555.0
2012-04-09,10800,10900,10000,10000,144024,214636.0,21463555.0
2012-04-10,9920,10250,9680,9740,115645,209055.0,21463555.0
2012-04-12,9740,9810,9650,9740,77892,209055.0,21463555.0
2012-04-13,9750,10000,9730,9940,181997,213348.0,21463555.0
2012-04-16,9820,10250,9750,10150,137170,217855.0,21463555.0
2012-04-17,10150,10200,9940,10000,125575,214636.0,21463555.0
2012-04-18,10150,10200,9820,9850,120622,211416.0,21463555.0
2012-04-19,9800,9840,9370,9430,248066,202401.0,21463555.0
2012-04-20,9380,9440,9030,9030,231473,193816.0,21463555.0
2012-04-23,9060,9160,8800,8990,226290,192957.0,21463555.0
2012-04-24,8900,9080,8760,9070,211306,194674.0,21463555.0
2012-04-25,9090,9090,8780,8920,191939,191455.0,21463555.0
2012-04-26,8870,9360,8830,9360,304937,200899.0,21463555.0
2012-04-27,9360,9480,9180,9410,226111,201972.0,21463555.0
2012-04-30,9460,9650,9070,9380,198640,201328.0,21463555.0
2012-05-02,9350,9640,9350,9600,87384,206050.0,21463555.0
2012-05-03,9600,10150,9440,10000,309027,214636.0,21463555.0
2012-05-04,10100,10200,9860,10000,297524,214636.0,21463555.0
2012-05-07,9950,10400,9890,10100,213712,216782.0,21463555.0
2012-05-08,10150,10400,9970,10150,223948,217855.0,21463555.0
2012-05-09,10100,10700,10100,10550,239526,226441.0,21463555.0
2012-05-10,10550,10750,10350,10750,168658,230733.0,21463555.0
2012-05-11,10650,10850,10300,10600,197563,227514.0,21463555.0
2012-05-14,10600,10850,10600,10750,125201,230733.0,21463555.0
2012-05-15,10600,10600,10000,10150,184233,217855.0,21463555.0
2012-05-16,10150,10500,10050,10300,148469,221075.0,21463555.0
2012-05-17,10150,10400,9840,9840,200990,211201.0,21463555.0
2012-05-18,9690,9940,9500,9770,165357,209699.0,21463555.0
2012-05-21,9770,9940,9560,9650,61993,207123.0,21463555.0
2012-05-22,9760,10250,9670,10250,136280,220001.0,21463555.0
2012-05-23,10150,10650,10150,10300,190100,221075.0,21463555.0
2012-05-24,10650,11300,10600,11300,462109,242538.0,21463555.0
2012-05-25,11350,11400,10800,10900,274553,233953.0,21463555.0
2012-05-29,11000,11050,10700,11000,153609,236099.0,21463555.0
2012-05-30,11100,11100,10850,10850,101544,232880.0,21463555.0
2012-05-31,10650,10950,10550,10950,68865,235026.0,21463555.0
2012-06-01,10900,10950,10650,10750,66942,230733.0,21463555.0
2012-06-04,10150,10400,9880,9900,122155,212489.0,21463555.0
2012-06-05,10000,10700,10000,10650,130207,228587.0,21463555.0
2012-06-07,10850,11250,10750,10900,203157,233953.0,21463555.0
2012-06-08,11050,11250,10550,11050,194366,237172.0,21463555.0
2012-06-11,11300,11450,11150,11300,148063,242538.0,21463555.0
2012-06-12,11150,11700,11150,11400,233672,244685.0,21463555.0
2012-06-13,11500,11500,11250,11250,104749,241465.0,21463555.0
2012-06-14,11300,11300,10850,11050,157795,237172.0,21463555.0
2012-06-15,11150,11450,11000,11000,143918,236099.0,21463555.0
2012-06-18,11150,11650,11150,11650,208795,250050.0,21463555.0
2012-06-19,11650,11950,11500,11650,152698,250050.0,21463555.0
2012-06-20,11750,11850,11450,11450,150177,245758.0,21463555.0
2012-06-21,11500,12000,11350,11900,426854,255416.0,21463555.0
2012-06-22,11800,12250,11700,12100,307072,259709.0,21463555.0
2012-06-25,12150,12300,11950,12100,147442,259709.0,21463555.0
2012-06-26,12000,12150,11800,11900,114005,255416.0,21463555.0
2012-06-27,11900,12700,11850,12450,324056,267221.0,21463555.0
2012-06-28,12450,12700,12350,12500,197629,268294.0,21463555.0
2012-06-29,12500,12700,12400,12700,191218,272587.0,21463555.0
2012-07-02,12550,12700,12450,12450,88982,267221.0,21463555.0
2012-07-03,12600,12600,11900,11900,159331,255416.0,21463555.0
2012-07-04,12000,12450,11800,12250,187135,262929.0,21463555.0
2012-07-05,12300,12500,12100,12400,77830,266148.0,21463555.0
2012-07-06,12350,12450,12200,12200,52188,261855.0,21463555.0
2012-07-09,12150,12550,11950,12000,115729,257563.0,21463555.0
2012-07-10,12050,12450,12000,12000,99329,257563.0,21463555.0
2012-07-11,12100,12550,12050,12450,145672,267221.0,21463555.0
2012-07-12,12550,12550,12300,12300,69584,264002.0,21463555.0
2012-07-13,12200,12300,11450,12050,178071,258636.0,21463555.0
2012-07-16,12150,12250,11900,12000,56726,257563.0,21463555.0
2012-07-17,12150,12150,11400,11500,244485,246831.0,21463555.0
2012-07-18,11550,11650,11200,11250,101661,241465.0,21463555.0
2012-07-19,11300,11700,11300,11650,69663,250050.0,21463555.0
2012-07-20,11700,11850,11500,11750,57444,252197.0,21463555.0
2012-07-23,11550,12050,11500,12000,69265,257563.0,21463555.0
2012-07-24,11800,12500,11800,12250,120136,262929.0,21463555.0
2012-07-25,12200,12200,11600,11700,98829,251124.0,21463555.0
2012-07-26,11750,12100,11450,11700,145543,251124.0,21463555.0
2012-07-27,11800,11850,11200,11450,195367,245758.0,21463555.0
2012-07-30,11450,11550,11250,11350,81925,243611.0,21463555.0
2012-07-31,11250,11400,10850,11000,200629,236099.0,21463555.0
2012-08-01,11050,11250,10900,11150,89632,239319.0,21463555.0
2012-08-02,11100,11150,11000,11050,66262,237172.0,21463555.0
2012-08-03,11050,11150,10600,10700,88681,229660.0,21463555.0
2012-08-06,10800,10900,10450,10550,104442,226441.0,21463555.0
2012-08-07,10600,11100,10550,11100,130985,238245.0,21463555.0
2012-08-08,11050,11150,10800,11000,90213,236099.0,21463555.0
2012-08-09,10900,11250,10900,11200,103769,240392.0,21463555.0
2012-08-10,11250,11250,11050,11150,39265,239319.0,21463555.0
2012-08-13,11150,11550,10900,11100,96197,238245.0,21463555.0
2012-08-14,11000,11450,10950,11400,122584,244685.0,21463555.0
2012-08-16,11500,12000,11450,11900,189376,255416.0,21463555.0
2012-08-17,11950,12150,11800,12100,302155,259709.0,21463555.0
2012-08-20,12100,12350,11900,12300,110101,264002.0,21463555.0
2012-08-21,12400,12400,11750,11950,176624,256489.0,21463555.0
2012-08-22,11900,12350,11650,12250,159948,262929.0,21463555.0
2012-08-23,12400,13100,12150,12950,381625,277953.0,21463555.0
2012-08-24,12950,13350,12700,13250,268656,284392.0,21463555.0
2012-08-27,13250,13250,12900,13000,126674,279026.0,21463555.0
2012-08-28,13100,13400,12800,13300,158398,285465.0,21463555.0
2012-08-29,13450,13650,13300,13400,165078,287612.0,21463555.0
2012-08-30,13550,13950,13050,13900,169309,298343.0,21463555.0
2012-08-31,14000,14200,13800,14150,191701,303709.0,21463555.0
2012-09-03,14250,14400,13850,14300,171865,306929.0,21463555.0
2012-09-04,14300,14300,13350,13350,253978,286538.0,21463555.0
2012-09-05,13350,13700,13050,13350,234271,286538.0,21463555.0
2012-09-06,13500,13700,13350,13500,87102,289758.0,21463555.0
2012-09-07,13600,13750,13400,13500,71313,289758.0,21463555.0
2012-09-10,13550,14500,13500,14400,198116,309075.0,21463555.0
2012-09-11,14400,15200,14200,15200,308612,326246.0,21463555.0
2012-09-12,15400,16150,15150,15700,622160,336978.0,21463555.0
2012-09-13,15500,16150,15500,16100,218928,345563.0,21463555.0
2012-09-14,16000,16200,15450,16100,230931,345563.0,21463555.0
2012-09-17,16000,16050,15350,15400,206761,330539.0,21463555.0
2012-09-18,15650,15850,15250,15800,101944,339124.0,21463555.0
2012-09-19,15800,16650,15450,16400,219077,352002.0,21463555.0
2012-09-20,16600,16850,16300,16850,215754,361661.0,21463555.0
2012-09-21,17000,17300,16800,17200,159376,369173.0,21463555.0
2012-09-24,17200,17450,16900,17050,68444,365954.0,21463555.0
2012-09-25,17050,17250,15800,15950,227939,342344.0,21463555.0
2012-09-26,16000,16350,15800,16050,167884,344490.0,21463555.0
2012-09-27,16150,16750,16000,16350,116647,350929.0,21463555.0
2012-09-28,16600,16950,16200,16950,97261,363807.0,21463555.0
2012-10-02,16750,17200,16700,17050,51988,365954.0,21463555.0
2012-10-04,16950,17100,16600,17050,90616,365954.0,21463555.0
2012-10-05,17450,17500,16650,16700,115496,358441.0,21463555.0
2012-10-08,16700,17000,16600,16600,64826,356295.0,21463555.0
2012-10-09,16850,17000,16400,17000,81265,364880.0,21463555.0
2012-10-10,17100,17100,16600,16650,67899,357368.0,21463555.0
2012-10-11,16600,17050,16100,16350,77018,350929.0,21463555.0
2012-10-12,16350,16600,16150,16550,88386,355222.0,21463555.0
2012-10-15,17100,18300,16800,18300,444326,392783.0,21463555.0
2012-10-16,17900,18150,16700,17050,343751,365954.0,21463555.0
2012-10-17,17250,17400,15950,15950,209207,342344.0,21463555.0
2012-10-18,16100,16600,15250,15300,235063,328392.0,21463555.0
2012-10-19,15500,16500,15250,16450,125397,353075.0,21463555.0
2012-10-22,16400,17200,16000,16950,132739,363807.0,21463555.0
2012-10-23,16900,17150,16500,16800,60645,360588.0,21463555.0
2012-10-24,16700,16900,15800,16750,157431,359515.0,21463555.0
2012-10-25,17000,17000,16050,16250,100830,348783.0,21463555.0
2012-10-26,16300,16500,15450,15450,84820,331612.0,21463555.0
2012-10-29,15650,16000,14700,15000,173539,321953.0,21463555.0
2012-10-30,15150,15850,15150,15700,208866,336978.0,21463555.0
2012-10-31,16050,16600,15550,16350,136953,350929.0,21463555.0
2012-11-01,16300,16650,15900,15950,89722,342344.0,21463555.0
2012-11-02,16300,16400,15750,15750,68565,338051.0,21463555.0
2012-11-05,16150,16150,15400,15800,71496,339124.0,21463555.0
2012-11-06,16000,16800,15600,16700,145460,358441.0,21463555.0
2012-11-07,16850,16850,16050,16100,71535,345563.0,21463555.0
2012-11-08,15650,15900,15350,15750,93335,338051.0,21463555.0
2012-11-09,15550,16150,15350,15750,71727,338051.0,21463555.0
2012-11-12,15800,16550,15650,16450,103932,353075.0,21463555.0
2012-11-13,16550,16550,16000,16050,99488,344490.0,21463555.0
2012-11-14,15900,16100,14550,14800,466445,317661.0,21463555.0
2012-11-15,14500,15100,14100,15000,140694,321953.0,21463555.0
2012-11-16,15050,15050,13600,13750,215566,295124.0,21463555.0
2012-11-19,13850,14050,13500,13800,181593,296197.0,21463555.0
2012-11-20,14000,14100,12950,13100,194210,281173.0,21463555.0
2012-11-21,13350,13450,12950,13350,238827,286538.0,21463555.0
2012-11-22,13600,14650,13550,14100,209899,302636.0,21463555.0
2012-11-23,14200,14650,13600,14600,150218,313368.0,21463555.0
2012-11-26,14650,14800,13900,13900,130500,298343.0,21463555.0
2012-11-27,13800,14200,13250,14000,139806,300490.0,21463555.0
2012-11-28,14200,14550,14000,14250,92690,305856.0,21463555.0
2012-11-29,14350,14450,13800,13850,105345,297270.0,21463555.0
2012-11-30,13900,14150,13750,14050,59799,301563.0,21463555.0
2012-12-03,14000,14550,13950,14150,96182,303709.0,21463555.0
2012-12-04,14100,14450,14000,14450,67287,310148.0,21463555.0
2012-12-05,14350,14800,14050,14700,198116,315514.0,21463555.0
2012-12-06,14850,15100,14400,14400,144871,309075.0,21463555.0
2012-12-07,14450,14850,14000,14500,77113,311222.0,21463555.0
2012-12-10,14400,14500,13750,14400,109480,309075.0,21463555.0
2012-12-11,14300,14300,13700,13700,64853,294051.0,21463555.0
2012-12-12,13750,13900,13500,13550,37236,290831.0,21463555.0
2012-12-13,13400,14000,13200,13800,103968,296197.0,21463555.0
2012-12-14,13550,14000,13350,13400,77988,287612.0,21463555.0
2012-12-17,13500,13650,12700,12900,211640,276880.0,21463555.0
2012-12-18,13000,13100,12650,12750,124820,273660.0,21463555.0
2012-12-20,12900,12950,11900,12200,199505,261855.0,21463555.0
2012-12-21,12200,12400,11750,11900,121548,255416.0,21463555.0
2012-12-24,11950,12650,11900,12650,130781,271514.0,21463555.0
2012-12-26,12750,12800,12350,12500,96142,268294.0,21463555.0
2012-12-27,12400,13300,12250,13300,168365,285465.0,21463555.0
2012-12-28,13300,13500,13000,13050,75349,280099.0,21463555.0
2013-01-02,13150,13500,13150,13300,79872,285465.0,21463555.0
2013-01-03,13450,13550,12700,12800,109865,274734.0,21463555.0
2013-01-04,12850,13200,12850,13100,75763,281173.0,21463555.0
2013-01-07,13250,13750,13100,13750,200233,295124.0,21463555.0
2013-01-08,13850,13900,13550,13700,126509,294051.0,21463555.0
2013-01-09,13550,14350,13550,14250,154999,305856.0,21463555.0
2013-01-10,14300,14650,13900,14550,212410,312295.0,21463555.0
2013-01-11,14650,14750,14350,14750,90399,316587.0,21463555.0
2013-01-14,14750,15050,14550,14800,91048,317661.0,21463555.0
2013-01-15,14950,14950,14250,14250,132544,305856.0,21463555.0
2013-01-16,14400,15000,14200,14350,159398,308002.0,21463555.0
2013-01-17,14400,14850,14350,14800,74890,317661.0,21463555.0
2013-01-18,14700,15100,14400,14450,66126,310148.0,21463555.0
2013-01-21,14500,15050,14300,15000,65003,321953.0,21463555.0
2013-01-22,15000,15350,14700,15200,57002,326246.0,21463555.0
2013-01-23,15150,15300,14350,14350,106526,308002.0,21463555.0
2013-01-24,14250,14550,14050,14200,78798,304782.0,21463555.0
2013-01-25,14350,14650,14100,14600,63190,313368.0,21463555.0
2013-01-28,14700,15300,14700,15100,165503,324100.0,21463555.0
2013-01-29,15050,15400,14700,15050,56619,323027.0,21463555.0
2013-01-30,15250,15250,14400,14400,120522,309075.0,21463555.0
2013-01-31,14350,14450,13950,14150,66153,303709.0,21463555.0
2013-02-01,14100,14100,13350,13600,110561,291904.0,21463555.0
2013-02-04,13600,13850,13350,13850,85963,297270.0,21463555.0
2013-02-05,13600,14300,13600,14100,59304,302636.0,21463555.0
2013-02-06,14100,14700,14100,14700,64911,315514.0,21463555.0
2013-02-07,14650,14850,14250,14300,51493,306929.0,21463555.0
2013-02-08,14200,14350,13800,14200,44241,304782.0,21463555.0
2013-02-12,14100,14300,14050,14150,16041,303709.0,21463555.0
2013-02-13,14050,14350,13950,14100,56511,302636.0,21463555.0
2013-02-14,14050,14400,13950,14300,53181,306929.0,21463555.0
2013-02-15,14400,14450,14050,14200,43167,304782.0,21463555.0
2013-02-18,14200,14400,14050,14200,53052,304782.0,21463555.0
2013-02-19,14050,14700,14050,14400,106662,309075.0,21463555.0
2013-02-20,14450,14450,14100,14250,80012,305856.0,21463555.0
2013-02-21,14100,14200,13800,13900,57761,298343.0,21463555.0
2013-02-22,13750,13950,13700,13900,47710,298343.0,21463555.0
2013-02-25,14000,14100,13650,13700,63055,294051.0,21463555.0
2013-02-26,13600,13900,13450,13800,56770,296197.0,21463555.0
2013-02-27,13700,14000,13700,13850,31536,297270.0,21463555.0
2013-02-28,14000,14000,13700,13800,43405,296197.0,21463555.0
2013-03-04,14000,14700,13900,14650,167663,314441.0,21463555.0
2013-03-05,14650,14850,14500,14700,73395,315514.0,21463555.0
2013-03-06,14750,14850,14400,14550,76203,312295.0,21463555.0
2013-03-07,14650,14700,14200,14400,61686,309075.0,21463555.0
2013-03-08,14550,14550,14150,14400,35469,309075.0,21463555.0
2013-03-11,14400,14400,13950,14300,50758,306929.0,21463555.0
2013-03-12,14400,14550,13950,14300,81157,306929.0,21463555.0
2013-03-13,14500,15000,14400,15000,91007,321953.0,21463555.0
2013-03-14,15100,15300,14950,15050,122351,323027.0,21463555.0
2013-03-15,15200,15500,14500,14800,191687,317661.0,21463555.0
2013-03-18,15000,15850,14800,15500,348055,332685.0,21463555.0
2013-03-19,15450,15950,15400,15850,218468,340197.0,21463555.0
2013-03-20,16000,16250,15650,15750,204893,338051.0,21463555.0
2013-03-21,16000,16000,15150,15150,206937,325173.0,21463555.0
2013-03-22,15100,15400,14850,15300,178170,328392.0,21463555.0
2013-03-25,15350,15550,15050,15500,109644,332685.0,21463555.0
2013-03-26,15650,15850,15200,15200,208097,326246.0,21463555.0
2013-03-27,15250,15300,14950,15050,159625,323027.0,21463555.0
2013-03-28,15200,15600,15050,15200,155440,326246.0,21463555.0
2013-03-29,15250,15500,15150,15500,109883,332685.0,21463555.0
2013-04-01,15650,15650,15250,15350,70121,329466.0,21463555.0
2013-04-02,15400,15700,15000,15300,132171,328392.0,21463555.0
2013-04-03,15350,15500,15000,15350,134060,329466.0,21463555.0
2013-04-04,15350,15400,14700,15400,215052,330539.0,21463555.0
2013-04-05,15400,15550,14850,14850,116451,318734.0,21463555.0
2013-04-08,14800,14900,14050,14050,139589,301563.0,21463555.0
2013-04-09,13800,14400,13600,14400,110648,309075.0,21463555.0
2013-04-10,14550,14550,14000,14250,124252,305856.0,21463555.0
2013-04-11,14250,14550,14200,14400,67673,309075.0,21463555.0
