덕산하이메탈(077360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-03-30,2156,2156,2001,2025,41573,41858.0,19468607.0
2009-03-31,2001,2071,2001,2058,39023,42539.0,19468607.0
2009-04-01,2062,2090,2043,2067,25601,42734.0,19468607.0
2009-04-02,2052,2081,1897,2025,121927,41858.0,19468607.0
2009-04-03,2057,2057,1944,1992,49797,41176.0,19468607.0
2009-04-06,2024,2052,1939,2025,86501,41858.0,19468607.0
2009-04-07,2005,2326,2005,2307,304553,47698.0,19468607.0
2009-04-08,2354,2439,2260,2260,150967,46725.0,19468607.0
2009-04-09,2274,2599,2241,2439,144044,50424.0,19468607.0
2009-04-10,2533,2801,2453,2802,233925,57919.0,19468607.0
2009-04-13,3013,3220,3013,3221,337854,66583.0,19468607.0
2009-04-14,3578,3625,3182,3390,785242,70087.0,19468607.0
2009-04-15,3408,3606,3220,3480,265748,71937.0,19468607.0
2009-04-16,3634,3752,3220,3456,271243,71450.0,19468607.0
2009-04-17,3493,3578,3027,3437,184401,71060.0,19468607.0
2009-04-20,3427,3667,3352,3578,115128,73981.0,19468607.0
2009-04-21,3437,3908,3437,3861,246229,79821.0,19468607.0
2009-04-22,4077,4237,3860,4238,173322,87609.0,19468607.0
2009-04-23,4218,4331,4077,4172,100036,86246.0,19468607.0
2009-04-24,4190,4190,3719,3908,225063,80795.0,19468607.0
2009-04-27,3912,3945,3672,3861,160999,79821.0,19468607.0
2009-04-28,3832,4030,3719,3767,100437,77874.0,19468607.0
2009-04-29,3653,4021,3653,3936,86496,81379.0,19468607.0
2009-04-30,4049,4237,4002,4233,273809,87511.0,19468607.0
2009-05-04,4294,4294,4058,4191,120818,86635.0,19468607.0
2009-05-06,4190,4190,4011,4143,136297,85662.0,19468607.0
2009-05-07,4204,4765,4054,4765,664752,98511.0,19468607.0
2009-05-08,4765,4849,4539,4784,368742,98901.0,19468607.0
2009-05-11,4727,4727,4501,4553,262597,94131.0,19468607.0
2009-05-12,4524,5085,4426,4963,345861,102600.0,19468607.0
2009-05-13,5009,5443,4906,5274,253186,109024.0,19468607.0
2009-05-14,5245,5537,5132,5349,180232,110582.0,19468607.0
2009-05-15,5348,5772,5169,5603,187970,115838.0,19468607.0
2009-05-18,5782,6441,5480,6404,438916,132387.0,19468607.0
2009-05-19,6403,6657,6196,6658,483917,137643.0,19468607.0
2009-05-20,6573,6686,6422,6451,262847,133360.0,19468607.0
2009-05-21,6591,6591,6111,6394,290911,132192.0,19468607.0
2009-05-22,6309,6686,6139,6328,235968,130829.0,19468607.0
2009-05-25,6309,6497,5847,6319,188060,130634.0,19468607.0
2009-05-26,6450,6450,5734,6215,247209,128493.0,19468607.0
2009-05-27,6356,6902,6205,6215,325788,128493.0,19468607.0
2009-05-28,6215,6497,6026,6036,306059,124794.0,19468607.0
2009-05-29,6252,6874,6055,6761,330549,139785.0,19468607.0
2009-06-01,6780,7138,6733,6752,238351,139590.0,19468607.0
2009-06-02,0,0,0,6752,0,139590.0,19468607.0
2009-06-03,7062,7156,6799,6874,247200,142121.0,19468607.0
2009-06-04,6817,6865,6347,6347,132727,131218.0,19468607.0
2009-06-05,6497,6582,6309,6357,176524,131413.0,19468607.0
2009-06-08,6516,7204,6365,6969,210703,144068.0,19468607.0
2009-06-09,6968,7128,6836,7063,177474,146015.0,19468607.0
2009-06-10,7072,7204,6827,7053,110234,145820.0,19468607.0
2009-06-11,7043,7712,6921,7534,237599,155749.0,19468607.0
2009-06-12,7533,7721,7439,7600,100554,157112.0,19468607.0
2009-06-15,7646,7750,7269,7665,103932,158474.0,19468607.0
2009-06-16,7580,7797,7364,7769,132381,160616.0,19468607.0
2009-06-17,7769,7816,7514,7600,57621,157112.0,19468607.0
2009-06-18,7731,7731,7345,7392,88290,152829.0,19468607.0
2009-06-19,7392,7533,7373,7392,52940,152829.0,19468607.0
2009-06-22,7411,7514,7109,7345,73736,151855.0,19468607.0
2009-06-23,7156,7335,6544,6997,62079,144652.0,19468607.0
2009-06-24,6874,6987,6328,6705,134739,138616.0,19468607.0
2009-06-25,6968,7703,6883,7703,407869,159253.0,19468607.0
2009-06-26,7759,7806,7392,7543,273767,155944.0,19468607.0
2009-06-29,7665,7693,7401,7439,74402,153802.0,19468607.0
2009-06-30,7552,7787,6921,7374,186358,152439.0,19468607.0
2009-07-01,7307,7439,7185,7345,56598,151855.0,19468607.0
2009-07-02,7345,7524,7119,7326,81054,151466.0,19468607.0
2009-07-03,7166,7345,7062,7279,45590,150492.0,19468607.0
2009-07-06,7298,7298,6968,7072,74703,146209.0,19468607.0
2009-07-07,6968,7241,6968,7053,76946,145820.0,19468607.0
2009-07-08,7241,7627,7062,7374,120326,152439.0,19468607.0
2009-07-09,7448,7580,7251,7383,71854,152634.0,19468607.0
2009-07-10,7373,7505,7194,7383,83895,152634.0,19468607.0
2009-07-13,7382,7580,7307,7308,97972,151076.0,19468607.0
2009-07-14,7524,7524,7204,7458,51622,154191.0,19468607.0
2009-07-15,7514,7552,7317,7534,57297,155749.0,19468607.0
2009-07-16,7448,7599,7307,7421,72428,153413.0,19468607.0
2009-07-17,7590,7608,7251,7524,75734,155554.0,19468607.0
2009-07-20,7599,7627,7345,7524,65846,155554.0,19468607.0
2009-07-21,7552,7703,7288,7430,68475,153607.0,19468607.0
2009-07-22,7439,7524,7204,7298,55523,150882.0,19468607.0
2009-07-23,7307,7307,6714,6978,69114,144262.0,19468607.0
2009-07-24,6978,7128,6827,6987,48832,144457.0,19468607.0
2009-07-27,6714,6987,6158,6404,182319,132387.0,19468607.0
2009-07-28,6403,6478,5556,5556,307300,114865.0,19468607.0
2009-07-29,5650,5923,5292,5754,210005,118953.0,19468607.0
2009-07-30,5876,5876,5659,5791,55009,119732.0,19468607.0
2009-07-31,5744,6610,5669,6545,140421,135307.0,19468607.0
2009-08-03,6478,6478,6168,6357,58636,131413.0,19468607.0
2009-08-04,6262,6676,6130,6413,73541,132581.0,19468607.0
2009-08-05,6356,6554,6215,6328,32365,130829.0,19468607.0
2009-08-06,6431,7062,6177,6761,115507,139785.0,19468607.0
2009-08-07,6761,7100,6620,6893,63992,142510.0,19468607.0
2009-08-10,6893,7025,6799,7016,48596,145041.0,19468607.0
2009-08-11,7043,7100,6808,7053,37697,145820.0,19468607.0
2009-08-12,7053,7317,6846,7279,82862,150492.0,19468607.0
2009-08-13,7721,8221,7486,8146,540946,168403.0,19468607.0
2009-08-14,8286,8286,7853,7863,153768,162563.0,19468607.0
2009-08-17,7929,7929,7637,7722,88028,159643.0,19468607.0
2009-08-18,7721,7863,7222,7439,114247,153802.0,19468607.0
2009-08-19,7599,7599,7251,7251,62709,149908.0,19468607.0
2009-08-20,7533,7853,7439,7552,229517,156138.0,19468607.0
2009-08-21,7769,7825,7467,7760,134361,160421.0,19468607.0
2009-08-24,7665,7910,7533,7769,118335,160616.0,19468607.0
2009-08-25,7721,8927,7721,8927,723205,184562.0,19468607.0
2009-08-26,9021,10264,8701,9700,1202766,200527.0,19468607.0
2009-08-27,9511,10029,8823,8937,745111,184757.0,19468607.0
2009-08-28,9209,10264,9040,10265,920889,212208.0,19468607.0
2009-08-31,10358,11582,9982,10688,1724357,220969.0,19468607.0
2009-09-01,10688,11582,10452,11206,808075,231676.0,19468607.0
2009-09-02,10923,11959,10735,11677,746366,241411.0,19468607.0
2009-09-03,11677,11724,10876,11065,328419,228756.0,19468607.0
2009-09-04,11159,11677,10311,10594,552714,219022.0,19468607.0
2009-09-07,10641,12147,10641,12148,1212338,251145.0,19468607.0
2009-09-08,12760,13937,12571,13937,1416061,288135.0,19468607.0
2009-09-09,14596,15491,13843,15161,2268295,313445.0,19468607.0
2009-09-10,15538,17421,15349,17422,1699269,360169.0,19468607.0
2009-09-11,18645,18786,16244,17422,4075320,360169.0,19468607.0
2009-09-14,18174,20011,17421,18787,3212370,388399.0,19468607.0
2009-09-15,18881,19964,17421,19305,2592843,399106.0,19468607.0
2009-09-16,18928,19257,17798,17892,1315837,369904.0,19468607.0
2009-09-17,17892,18504,16338,17327,1726824,358222.0,19468607.0
2009-09-18,17515,18127,16856,17327,1271588,358222.0,19468607.0
2009-09-21,16715,16762,15302,15726,1577170,408483.0,24460039.0
2009-09-22,15961,17044,15726,16339,2215459,424382.0,24460039.0
2009-09-23,16056,16244,14784,15585,1421936,404814.0,24460039.0
2009-09-24,15585,15961,14219,14408,1114865,374239.0,24460039.0
2009-09-25,14408,16526,14408,16527,2149440,429274.0,24460039.0
2009-09-28,17280,18975,16856,17516,3548135,454957.0,24460039.0
2009-09-29,18033,18739,16668,18504,2622729,480640.0,24460039.0
2009-09-30,18080,18598,16479,16480,916867,428051.0,24460039.0
2009-10-01,16809,18834,16526,18740,1403906,486755.0,24460039.0
2009-10-05,18457,19210,17704,18693,1690999,485532.0,24460039.0
2009-10-06,19022,19399,16809,17092,1327552,443950.0,24460039.0
2009-10-07,17845,17892,14973,15350,1589755,398699.0,24460039.0
2009-10-08,15632,16715,14926,16291,1386825,423159.0,24460039.0
2009-10-09,16150,16856,15679,16103,723231,418267.0,24460039.0
2009-10-12,16103,17139,16008,16762,746250,435389.0,24460039.0
2009-10-13,16950,18645,16809,17186,1584080,446396.0,24460039.0
2009-10-14,17280,17798,16809,17280,844580,448842.0,24460039.0
2009-10-15,17468,17751,16479,16574,519293,430497.0,24460039.0
2009-10-16,16479,16573,15538,15774,693537,409706.0,24460039.0
2009-10-19,15538,16291,15114,16056,444547,417044.0,24460039.0
2009-10-20,16103,16385,15632,15774,264202,409706.0,24460039.0
2009-10-21,15538,16385,15538,15585,419704,404814.0,24460039.0
2009-10-22,15491,16008,15208,15209,365945,395030.0,24460039.0
2009-10-23,15538,16338,15349,16056,450339,417044.0,24460039.0
2009-10-26,15867,16056,15585,15962,250929,414598.0,24460039.0
2009-10-27,15914,15914,15067,15303,382536,397476.0,24460039.0
2009-10-28,15443,15538,14125,14173,448023,368124.0,24460039.0
2009-10-29,13843,16103,13466,16009,1204727,415821.0,24460039.0
2009-10-30,16103,16291,15443,15444,553302,401145.0,24460039.0
2009-11-02,14690,15396,14596,14926,265386,387692.0,24460039.0
2009-11-03,15538,17091,15443,16291,1915945,423159.0,24460039.0
2009-11-04,16244,17044,16056,16574,806252,430497.0,24460039.0
2009-11-05,16479,16479,15443,15585,440337,404814.0,24460039.0
2009-11-06,15961,16103,15349,15350,450670,398699.0,24460039.0
2009-11-09,15161,16668,15161,16056,1298330,417044.0,24460039.0
2009-11-10,16338,16526,15726,15726,638920,408483.0,24460039.0
2009-11-11,15867,16291,15867,16056,365947,417044.0,24460039.0
2009-11-12,16056,16244,15585,15632,344796,406037.0,24460039.0
2009-11-13,14878,15067,14455,15067,1599776,391361.0,24460039.0
2009-11-16,15585,15726,14784,14879,891334,386469.0,24460039.0
2009-11-17,15020,15067,14172,14173,712317,368124.0,24460039.0
2009-11-18,14172,14455,13843,14314,308321,371793.0,24460039.0
2009-11-19,14313,14784,14313,14502,372768,376685.0,24460039.0
2009-11-20,14266,14643,14219,14361,231698,373016.0,24460039.0
2009-11-23,14360,14690,14031,14126,468277,366901.0,24460039.0
2009-11-24,14172,14502,13513,13561,952005,352225.0,24460039.0
2009-11-25,13513,13843,12901,12996,670002,337549.0,24460039.0
2009-11-26,12948,13089,12289,12336,770383,320427.0,24460039.0
2009-11-27,12289,12854,11630,11771,1155746,305750.0,24460039.0
2009-11-30,12100,12195,11724,11913,742689,309419.0,24460039.0
2009-12-01,11771,13136,11724,12666,1797632,328988.0,24460039.0
2009-12-02,12713,13089,12524,12901,726043,335103.0,24460039.0
2009-12-03,12948,13513,12807,12948,901582,336326.0,24460039.0
2009-12-04,12854,13042,12807,12901,1114815,335103.0,24460039.0
2009-12-07,13183,13654,13042,13278,5300883,344887.0,24460039.0
2009-12-08,12948,12995,12006,12148,3315513,315535.0,24460039.0
2009-12-09,12195,12807,12053,12807,1634358,332657.0,24460039.0
2009-12-10,12807,12995,12618,12996,968618,337549.0,24460039.0
2009-12-11,13230,13466,12995,13184,1098315,342441.0,24460039.0
2009-12-14,13278,13372,12807,13184,824144,342441.0,24460039.0
2009-12-15,13278,13419,12948,12948,679614,336326.0,24460039.0
2009-12-16,12995,13466,12948,13137,992326,341218.0,24460039.0
2009-12-17,13183,13372,13042,13090,593215,339995.0,24460039.0
2009-12-18,12995,13042,12571,12807,706912,332657.0,24460039.0
2009-12-21,12807,14690,12571,14078,3599010,365678.0,24460039.0
2009-12-22,14360,14784,13937,14314,2048169,371793.0,24460039.0
2009-12-23,14125,14219,13325,13419,1041086,348556.0,24460039.0
2009-12-24,13466,13795,13183,13231,743652,343664.0,24460039.0
2009-12-28,13089,13183,12571,12619,897222,327765.0,24460039.0
2009-12-29,12618,13042,12524,12713,552391,330211.0,24460039.0
2009-12-30,12618,12901,12053,12289,835869,319204.0,24460039.0
2010-01-04,12383,13089,12242,13090,756160,339995.0,24460039.0
2010-01-05,13466,14502,13230,14126,3104008,366901.0,24460039.0
2010-01-06,14502,14784,13748,13984,1798415,363232.0,24460039.0
2010-01-07,14266,14643,13654,13702,1580476,355894.0,24460039.0
2010-01-08,13984,14078,12995,13843,796336,359563.0,24460039.0
2010-01-11,13843,13937,13372,13372,569392,347333.0,24460039.0
2010-01-12,13607,14031,13466,13608,625970,353448.0,24460039.0
2010-01-13,13560,13937,13419,13796,630941,358340.0,24460039.0
2010-01-14,13937,14549,13937,14549,1540333,377908.0,24460039.0
2010-01-15,14784,15020,14313,14408,1197342,374239.0,24460039.0
2010-01-18,14125,14878,13937,14879,1029435,386469.0,24460039.0
2010-01-19,14784,15349,14549,14879,1553762,386469.0,24460039.0
2010-01-20,15114,15208,14266,14314,853085,371793.0,24460039.0
2010-01-21,14125,14455,13654,14408,581709,374239.0,24460039.0
2010-01-22,13937,14313,13183,13608,868343,353448.0,24460039.0
2010-01-25,13183,13466,12618,12666,1121301,328988.0,24460039.0
2010-01-26,12854,12995,12289,12430,710240,322873.0,24460039.0
2010-01-27,12618,12760,12336,12383,481837,321650.0,24460039.0
2010-01-28,12383,12901,12147,12713,538624,330211.0,24460039.0
2010-01-29,12242,12477,11818,12383,596386,321650.0,24460039.0
2010-02-01,12477,12524,11912,11960,458288,310642.0,24460039.0
2010-02-02,12147,12618,11959,12242,720104,317981.0,24460039.0
2010-02-03,12524,12524,12147,12383,342629,321650.0,24460039.0
2010-02-04,12383,12430,12100,12148,213484,315535.0,24460039.0
2010-02-05,11300,11488,11112,11348,612745,294743.0,24460039.0
2010-02-08,11724,12053,11253,11253,542769,292297.0,24460039.0
2010-02-09,11206,11535,11112,11536,268330,299635.0,24460039.0
2010-02-10,11771,11818,11488,11536,191923,299635.0,24460039.0
2010-02-11,11582,11771,11488,11724,194444,304527.0,24460039.0
2010-02-12,11818,12383,11677,12336,413061,320427.0,24460039.0
2010-02-16,13183,13278,12242,12242,910261,317981.0,24460039.0
2010-02-17,12571,12571,12147,12289,370936,319204.0,24460039.0
2010-02-18,12618,12618,12195,12242,271873,317981.0,24460039.0
2010-02-19,12100,12336,11771,11771,381870,305750.0,24460039.0
2010-02-22,11959,12430,11912,12430,303525,322873.0,24460039.0
2010-02-23,12383,12618,12195,12336,228266,320427.0,24460039.0
2010-02-24,12100,12242,12006,12054,168301,313088.0,24460039.0
2010-02-25,12100,12195,11818,11818,202353,306973.0,24460039.0
2010-02-26,11865,12006,11677,11677,139409,303304.0,24460039.0
2010-03-02,11771,12006,11677,11771,174928,305750.0,24460039.0
2010-03-03,11818,12571,11818,12525,569408,325319.0,24460039.0
2010-03-04,12430,12713,12336,12525,344060,325319.0,24460039.0
2010-03-05,12665,13042,12571,13043,727749,338772.0,24460039.0
2010-03-08,13419,13984,13325,13937,1326194,362009.0,24460039.0
2010-03-09,13748,14172,13560,13843,770468,359563.0,24460039.0
2010-03-10,13890,14172,13701,13796,353763,358340.0,24460039.0
2010-03-11,13984,14219,13230,13231,531662,343664.0,24460039.0
2010-03-12,13419,13560,13183,13372,408774,347333.0,24460039.0
2010-03-15,13325,13843,13183,13843,477226,359563.0,24460039.0
2010-03-16,13843,13937,13560,13749,313758,357117.0,24460039.0
2010-03-17,13843,13890,13607,13796,404001,358340.0,24460039.0
2010-03-18,13843,14878,13843,14879,1923415,386469.0,24460039.0
2010-03-19,15114,15349,14878,15067,1417520,391361.0,24460039.0
2010-03-22,14973,15020,14596,14832,570421,385246.0,24460039.0
2010-03-23,15067,15302,14690,14973,632792,388915.0,24460039.0
2010-03-24,15255,15302,14125,14549,1064721,377908.0,24460039.0
2010-03-25,14455,14878,14219,14879,485180,386469.0,24460039.0
2010-03-26,14973,15020,14502,14549,466509,377908.0,24460039.0
2010-03-29,14125,14408,13843,13843,523414,359563.0,24460039.0
2010-03-30,14125,14408,13984,14314,435146,371793.0,24460039.0
2010-03-31,14219,14313,13372,13608,782470,353448.0,24460039.0
2010-04-01,13560,13795,13230,13561,531010,352225.0,24460039.0
2010-04-02,13701,13937,13466,13561,432707,352225.0,24460039.0
2010-04-05,13748,13795,12289,12854,760647,333880.0,24460039.0
2010-04-06,12948,13278,12807,12854,511874,333880.0,24460039.0
2010-04-07,12901,13136,12524,13137,299023,341218.0,24460039.0
2010-04-08,13136,13701,13136,13608,426154,353448.0,24460039.0
2010-04-09,13466,13560,13136,13466,259622,349779.0,24460039.0
2010-04-12,13560,13560,12854,12901,266778,335103.0,24460039.0
2010-04-13,12995,13183,12665,12996,264559,337549.0,24460039.0
2010-04-14,12995,13560,12948,13561,338843,352225.0,24460039.0
2010-04-15,13654,13654,12948,13043,271969,338772.0,24460039.0
2010-04-16,12995,13089,12665,12901,188246,335103.0,24460039.0
2010-04-19,12571,12901,12524,12713,191684,330211.0,24460039.0
2010-04-20,12854,12948,12665,12901,195802,335103.0,24460039.0
2010-04-21,13089,13278,12854,13231,388201,343664.0,24460039.0
2010-04-22,13136,13466,13042,13278,320491,344887.0,24460039.0
2010-04-23,13560,15208,13560,14879,2915967,386469.0,24460039.0
2010-04-26,14878,15773,14455,15397,2015686,399922.0,24460039.0
2010-04-27,15302,15679,14926,15444,1190425,401145.0,24460039.0
2010-04-28,14878,16338,14596,16339,2197902,424382.0,24460039.0
2010-04-29,16526,16809,15914,16056,2419081,417044.0,24460039.0
2010-04-30,16291,17562,16008,17045,2514853,442727.0,24460039.0
2010-05-03,17044,17421,15773,16244,1332096,421936.0,24460039.0
2010-05-04,16479,16950,15914,16951,1143632,440281.0,24460039.0
2010-05-06,16479,17704,16338,17610,1422112,457403.0,24460039.0
2010-05-07,17044,17280,16385,16527,1189463,429274.0,24460039.0
2010-05-10,16762,17421,16432,17280,1041981,448842.0,24460039.0
2010-05-11,17609,18174,16197,16197,2040572,420713.0,24460039.0
2010-05-12,16573,16809,15726,15821,1427434,410929.0,24460039.0
2010-05-13,16479,17562,16385,16762,1771361,435389.0,24460039.0
2010-05-14,16950,19257,16856,19258,3364839,500208.0,24460039.0
2010-05-17,19681,20011,18739,19493,3904147,506323.0,24460039.0
2010-05-18,20152,20482,17280,17751,3842732,461072.0,24460039.0
2010-05-19,17280,17939,16385,17563,2727208,456180.0,24460039.0
2010-05-20,17704,18033,15538,16197,1557100,420713.0,24460039.0
2010-05-24,15914,16479,15067,15915,1900033,413375.0,24460039.0
2010-05-25,15914,16244,14172,14832,1402924,385246.0,24460039.0
2010-05-26,15538,16715,15208,16150,2509604,419490.0,24460039.0
2010-05-27,15820,16621,15773,16339,1163499,424382.0,24460039.0
2010-05-28,16950,17374,16432,16480,1197188,428051.0,24460039.0
2010-05-31,16715,17280,16668,17045,814402,442727.0,24460039.0
2010-06-01,16715,16997,15867,16197,1055218,420713.0,24460039.0
2010-06-03,16573,17468,16479,17469,1402020,453734.0,24460039.0
2010-06-04,17656,18410,17374,18081,1909586,469633.0,24460039.0
2010-06-07,17468,18410,17327,18128,1659742,470856.0,24460039.0
2010-06-08,18410,18645,17609,17751,1404902,461072.0,24460039.0
2010-06-09,17892,18269,17280,17374,1102346,451288.0,24460039.0
2010-06-10,17562,17939,17421,17704,673749,459849.0,24460039.0
2010-06-11,18033,18080,17044,17280,704376,457183.0,24914584.0
2010-06-14,17374,17986,17327,17939,690615,474623.0,24914584.0
2010-06-15,17939,18033,17609,17704,558221,468394.0,24914584.0
2010-06-16,17939,18127,17139,17751,1050175,469640.0,24914584.0
2010-06-17,18080,18598,17986,18504,1242038,489572.0,24914584.0
2010-06-18,18551,18645,18127,18269,728244,483343.0,24914584.0
2010-06-21,18410,18410,17704,17798,734815,470886.0,24914584.0
2010-06-22,17515,18127,17515,17845,484443,472131.0,24914584.0
2010-06-23,17704,18127,17515,17516,456868,463411.0,24914584.0
2010-06-24,17704,18080,17139,17987,662859,475869.0,24914584.0
2010-06-25,17704,18221,17609,18222,689013,482097.0,24914584.0
2010-06-28,18457,18457,17845,17845,575274,472131.0,24914584.0
2010-06-29,17892,17986,16856,16904,679836,447217.0,24914584.0
2010-06-30,16479,17986,16479,17798,834081,470886.0,24914584.0
2010-07-01,17609,17704,17044,17233,440151,455937.0,24914584.0
2010-07-02,17280,17704,16903,17139,323021,453445.0,24914584.0
2010-07-05,17186,17374,16762,16904,267763,447217.0,24914584.0
2010-07-06,16856,17186,16573,17139,235292,453445.0,24914584.0
2010-07-07,17186,17374,16856,16904,195679,447217.0,24914584.0
2010-07-08,17280,17515,17091,17092,215595,452200.0,24914584.0
2010-07-09,17233,18363,17233,18316,1394057,484589.0,24914584.0
2010-07-12,18410,19352,18221,19022,1969525,503275.0,24914584.0
2010-07-13,19257,19257,18645,18834,767938,498292.0,24914584.0
2010-07-14,19163,19869,19116,19776,1501777,523206.0,24914584.0
2010-07-15,19728,20105,19493,19729,701043,521961.0,24914584.0
2010-07-16,20011,20576,19493,19493,860003,515732.0,24914584.0
2010-07-19,19304,19917,19069,19399,507511,513240.0,24914584.0
2010-07-20,19493,19634,18598,18599,699727,492063.0,24914584.0
2010-07-21,18881,19399,18739,18740,527153,495800.0,24914584.0
2010-07-22,18598,19022,17562,18034,856939,477114.0,24914584.0
2010-07-23,18551,19257,17939,19258,718511,509503.0,24914584.0
2010-07-26,19210,19446,18786,18928,383023,500783.0,24914584.0
2010-07-27,19069,19257,18598,18834,442338,498292.0,24914584.0
2010-07-28,18834,19210,18551,18646,316290,493309.0,24914584.0
2010-07-29,18551,18692,17798,17892,600233,473377.0,24914584.0
2010-07-30,17656,17704,16809,17045,706352,450954.0,24914584.0
2010-08-02,17374,17609,17044,17045,412875,450954.0,24914584.0
2010-08-03,17186,17562,17139,17280,277185,457183.0,24914584.0
2010-08-04,17468,17562,16903,17139,248776,453445.0,24914584.0
2010-08-05,17186,17374,16338,16480,441892,436005.0,24914584.0
2010-08-06,16997,17091,16668,16857,439048,445971.0,24914584.0
2010-08-09,16621,17751,16621,17751,364887,469640.0,24914584.0
2010-08-10,17798,17798,17233,17233,256928,455937.0,24914584.0
2010-08-11,17233,17327,16338,16386,325547,433514.0,24914584.0
2010-08-12,15773,16621,15679,16244,207667,429777.0,24914584.0
2010-08-13,16479,16809,16338,16762,163850,443480.0,24914584.0
2010-08-16,16573,16809,16385,16762,130036,443480.0,24914584.0
2010-08-17,16621,17186,16621,16904,188837,447217.0,24914584.0
2010-08-18,17233,17892,16950,17751,615508,469640.0,24914584.0
2010-08-19,18363,19022,18174,18552,1362081,490817.0,24914584.0
2010-08-20,18457,18739,18174,18740,492399,495800.0,24914584.0
2010-08-23,18834,19964,18834,19211,1795809,508258.0,24914584.0
2010-08-24,19116,19446,18692,19117,691398,505766.0,24914584.0
2010-08-25,18975,19493,18881,19258,448220,509503.0,24914584.0
2010-08-26,19446,19493,18410,18410,514918,487080.0,24914584.0
2010-08-27,18221,18739,18221,18552,277110,490817.0,24914584.0
2010-08-30,18928,18975,18457,18457,223228,488326.0,24914584.0
2010-08-31,18363,19775,18221,19493,1158192,515732.0,24914584.0
2010-09-01,19399,20058,19210,19587,642599,518223.0,24914584.0
2010-09-02,19964,20858,19446,19446,1601366,514486.0,24914584.0
2010-09-03,19917,20152,19634,19729,435797,521961.0,24914584.0
2010-09-06,20246,20717,20011,20717,563299,548121.0,24914584.0
2010-09-07,20952,21094,20482,20670,603313,546875.0,24914584.0
2010-09-08,20764,20952,20387,20717,265454,548121.0,24914584.0
2010-09-09,21329,21988,21282,21659,814542,573035.0,24914584.0
2010-09-10,22035,22082,21470,21659,410179,573035.0,24914584.0
2010-09-13,21847,22177,21423,21989,414895,581756.0,24914584.0
2010-09-14,22130,22177,20811,20812,553723,550612.0,24914584.0
2010-09-15,20952,21188,19869,20529,655712,543138.0,24914584.0
2010-09-16,20623,20905,20199,20247,353761,535664.0,24914584.0
2010-09-17,20764,21659,20623,21659,704371,573035.0,24914584.0
2010-09-20,21423,21659,21047,21377,275538,565561.0,24914584.0
2010-09-24,21376,21847,20764,21848,298328,578018.0,24914584.0
2010-09-27,22130,22130,21188,21235,374278,561824.0,24914584.0
2010-09-28,21188,21659,20858,21330,242377,564315.0,24914584.0
2010-09-29,21517,21565,20858,20953,254814,554349.0,24914584.0
2010-09-30,20999,21282,20764,21188,262040,560578.0,24914584.0
2010-10-01,21188,21988,21047,21659,825106,573035.0,24914584.0
2010-10-04,21565,21800,20152,20152,519622,533172.0,24914584.0
2010-10-05,20011,20717,19540,20152,450244,533172.0,24914584.0
2010-10-06,20576,20576,20011,20247,317409,535664.0,24914584.0
2010-10-07,20152,20246,19210,19352,532113,511995.0,24914584.0
2010-10-08,19210,19493,18692,18834,479552,498292.0,24914584.0
2010-10-11,18928,19163,18598,18646,374159,493309.0,24914584.0
2010-10-12,18504,19116,18504,18504,292419,489572.0,24914584.0
2010-10-13,18739,19399,18692,19164,575727,507012.0,24914584.0
2010-10-14,19540,20387,19304,20388,607654,539401.0,24914584.0
2010-10-15,20717,21706,20670,21330,927339,564315.0,24914584.0
2010-10-18,21470,22553,21094,22507,1113974,595459.0,24914584.0
2010-10-19,22789,22930,21847,21848,702965,578018.0,24914584.0
2010-10-20,21517,22647,21423,22224,633575,587984.0,24914584.0
2010-10-21,22506,23542,22365,22789,933711,602933.0,24914584.0
2010-10-22,22883,22883,21847,22365,488794,591721.0,24914584.0
2010-10-25,22883,22883,22130,22130,392051,585493.0,24914584.0
2010-10-26,22224,22789,21894,22601,513145,597950.0,24914584.0
2010-10-27,22506,22553,22035,22130,294257,585493.0,24914584.0
2010-10-28,22130,22506,21565,21942,246684,580510.0,24914584.0
2010-10-29,22224,22836,21423,21942,561196,580510.0,24914584.0
2010-11-01,22177,22412,21470,21471,373905,568053.0,24914584.0
2010-11-02,21470,22035,21000,22036,330375,583001.0,24914584.0
2010-11-03,22035,22271,19822,20435,1887764,540646.0,24914584.0
2010-11-04,21000,21470,20717,21471,532755,568053.0,24914584.0
2010-11-05,21753,21800,20858,20906,342977,553104.0,24914584.0
2010-11-08,21282,21329,20811,20953,169229,554349.0,24914584.0
2010-11-09,20811,21235,20434,21141,352524,559332.0,24914584.0
2010-11-10,21094,21423,20670,20812,219695,550612.0,24914584.0
2010-11-11,20529,21376,20529,20812,304058,550612.0,24914584.0
2010-11-12,20905,21094,19163,19446,675498,514486.0,24914584.0
2010-11-15,19775,20434,19540,19964,293295,528189.0,24914584.0
2010-11-16,20293,20764,19869,20294,321786,536909.0,24914584.0
2010-11-17,20199,20764,20011,20341,228251,538155.0,24914584.0
2010-11-18,20387,20764,20387,20623,157314,545629.0,24914584.0
2010-11-19,20764,20811,20387,20482,131164,541892.0,24914584.0
2010-11-22,20623,21612,20529,21565,495616,570544.0,24914584.0
2010-11-23,21565,21847,21282,21706,473993,574281.0,24914584.0
2010-11-24,20717,21470,20670,21283,453787,563070.0,24914584.0
2010-11-25,21517,21706,21047,21047,219353,556841.0,24914584.0
