서전기전(189860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-01,4950,5050,4605,4665,150829,45245.0,4849390.0
2018-06-04,4685,4795,4475,4475,124212,43402.0,4849390.0
2018-06-05,4475,4725,4395,4675,102376,45342.0,4849390.0
2018-06-07,4650,4745,4605,4605,42461,44663.0,4849390.0
2018-06-08,4650,4700,4515,4595,61468,44566.0,4849390.0
2018-06-11,4550,4735,4525,4640,62336,45002.0,4849390.0
2018-06-12,4640,4725,4485,4685,84081,45439.0,4849390.0
2018-06-14,4620,4620,4250,4310,71856,41802.0,4849390.0
2018-06-15,4260,4450,4260,4430,55550,42966.0,4849390.0
2018-06-18,4420,4875,4415,4740,252904,45972.0,4849390.0
2018-06-19,5075,6150,5025,6150,1472228,59647.0,4849390.0
2018-06-20,6500,6649,5775,6125,2788237,59405.0,4849390.0
2018-06-21,6050,6275,5875,5875,992326,56980.0,4849390.0
2018-06-22,5900,5975,5300,5350,640302,51888.0,4849390.0
2018-06-25,5250,5550,5150,5550,418865,53828.0,4849390.0
2018-06-26,5375,5500,5100,5100,301651,49464.0,4849390.0
2018-06-27,5125,5225,4565,4700,366741,45584.0,4849390.0
2018-06-28,4595,4750,4450,4450,163485,43160.0,4849390.0
2018-06-29,4515,4635,4360,4455,86607,43208.0,4849390.0
2018-07-02,4405,4445,4070,4095,147457,39717.0,4849390.0
2018-07-03,4100,4165,3910,4105,89757,39813.0,4849390.0
2018-07-04,4045,4100,3980,4060,58456,39377.0,4849390.0
2018-07-05,4010,4115,3845,3900,56333,37825.0,4849390.0
2018-07-06,3900,4100,3825,4100,55586,39765.0,4849390.0
2018-07-09,4000,4035,3800,3800,105914,36855.0,4849390.0
2018-07-10,3805,3945,3805,3895,34234,37777.0,4849390.0
2018-07-11,3875,4070,3865,3990,66168,38698.0,4849390.0
2018-07-12,3990,4025,3925,3970,44843,38504.0,4849390.0
2018-07-13,3975,4150,3965,4095,49682,39717.0,4849390.0
2018-07-16,4115,4185,4050,4175,57874,40492.0,4849390.0
2018-07-17,4170,5150,4170,4395,2364589,42626.0,4849390.0
2018-07-18,4450,4690,4355,4375,405484,42432.0,4849390.0
2018-07-19,4390,4625,4280,4575,362370,44372.0,4849390.0
2018-07-20,4570,4735,4340,4400,418909,42675.0,4849390.0
2018-07-23,4400,4475,4075,4080,132046,39571.0,4849390.0
2018-07-24,4150,4560,4110,4400,299666,42675.0,4849390.0
2018-07-25,4290,4450,4210,4250,153023,41220.0,4849390.0
2018-07-26,4225,4515,4225,4355,167432,42238.0,4849390.0
2018-07-27,4415,4475,4355,4410,73369,42772.0,4849390.0
2018-07-30,4435,4480,4375,4400,54416,42675.0,4849390.0
2018-07-31,4390,4390,4160,4300,70534,41705.0,4849390.0
2018-08-01,4335,4425,4250,4390,45428,42578.0,4849390.0
2018-08-02,4420,4420,4270,4310,40698,41802.0,4849390.0
2018-08-03,4310,4450,4310,4375,40258,42432.0,4849390.0
2018-08-06,4400,4410,4320,4330,30362,41996.0,4849390.0
2018-08-07,4330,4390,4260,4295,31784,41656.0,4849390.0
2018-08-08,4290,4420,4255,4330,51640,41996.0,4849390.0
2018-08-09,4345,4365,4240,4245,59711,41171.0,4849390.0
2018-08-10,4325,4835,4260,4305,365331,41753.0,4849390.0
2018-08-13,4330,4435,4210,4215,127747,40880.0,4849390.0
2018-08-14,4210,4345,4205,4315,48696,41850.0,4849390.0
2018-08-16,4430,4590,4300,4475,220482,43402.0,4849390.0
2018-08-17,4475,4570,4425,4510,69452,43741.0,4849390.0
2018-08-20,4510,4675,4510,4570,99324,44323.0,4849390.0
2018-08-21,4570,4645,4485,4555,84402,44178.0,4849390.0
2018-08-22,4550,4610,4450,4475,174442,43402.0,4849390.0
2018-08-23,4500,4540,4445,4465,45920,43305.0,4849390.0
2018-08-24,4475,4530,4390,4475,51444,43402.0,4849390.0
2018-08-27,4300,4320,4150,4210,136412,40832.0,4849390.0
2018-08-28,4215,4265,4130,4195,52510,40686.0,4849390.0
2018-08-29,4195,4245,4135,4160,28740,40347.0,4849390.0
2018-08-30,4165,4275,4155,4170,60447,40444.0,4849390.0
2018-08-31,4155,4200,4130,4165,27502,40395.0,4849390.0
2018-09-03,4210,4250,4150,4180,34777,40541.0,4849390.0
2018-09-04,4180,4325,4160,4325,70968,41947.0,4849390.0
2018-09-05,4330,4380,4295,4320,35811,41899.0,4849390.0
2018-09-06,4425,4695,4230,4450,417718,43160.0,4849390.0
2018-09-07,4465,4605,4385,4560,244024,44226.0,4849390.0
2018-09-10,4615,4675,4525,4670,137133,45293.0,4849390.0
2018-09-11,4715,4745,4525,4585,116467,44469.0,4849390.0
2018-09-12,4590,4615,4455,4570,81725,44323.0,4849390.0
2018-09-13,4580,4605,4510,4530,34545,43935.0,4849390.0
2018-09-14,4530,4580,4485,4550,40938,44129.0,4849390.0
2018-09-17,4570,4570,4415,4425,64695,42917.0,4849390.0
2018-09-18,4425,4550,4335,4525,65911,43887.0,4849390.0
2018-09-19,4500,4540,4335,4335,80682,42044.0,4849390.0
2018-09-20,4400,4575,4255,4455,112957,43208.0,4849390.0
2018-09-21,4455,4575,4415,4440,70763,43063.0,4849390.0
2018-09-27,4485,4485,4360,4395,46413,42626.0,4849390.0
2018-09-28,4340,4400,4275,4295,46849,41656.0,4849390.0
2018-10-01,4320,4380,4255,4300,41682,41705.0,4849390.0
2018-10-02,4340,4340,4235,4240,25889,41123.0,4849390.0
2018-10-04,4400,4400,4250,4250,35427,41220.0,4849390.0
2018-10-05,4235,4340,4110,4110,44757,39862.0,4849390.0
2018-10-08,4025,4125,4020,4020,37321,38989.0,4849390.0
2018-10-10,3970,4045,3685,3750,70214,36370.0,4849390.0
2018-10-11,3745,4875,3745,4875,3298175,47282.0,4849390.0
2018-10-12,5250,5450,4620,4760,3197959,46166.0,4849390.0
2018-10-15,5050,5225,4610,4800,2307718,46554.0,4849390.0
2018-10-16,5100,5550,4955,5175,4349378,50191.0,4849390.0
2018-10-17,5200,5325,4975,5150,1026011,49949.0,4849390.0
2018-10-18,5475,5825,4995,4995,3480485,48445.0,4849390.0
2018-10-19,4890,5250,4755,5250,758065,50919.0,4849390.0
2018-10-22,5100,5100,4885,4885,442055,47379.0,4849390.0
2018-10-23,4790,5175,4765,4860,696611,47136.0,4849390.0
2018-10-24,6000,6310,5840,6310,1020837,30600.0,4849390.0
2018-10-25,6840,7790,6250,6670,9049960,32345.0,4849390.0
2018-10-26,6870,6880,5550,5550,1744109,26914.0,4849390.0
2018-10-29,5330,5510,4600,4650,896669,22550.0,4849390.0
2018-10-30,4470,4650,4030,4490,997477,21774.0,4849390.0
2018-10-31,4490,4775,4360,4665,682129,22622.0,4849390.0
2018-11-01,4625,4950,4590,4700,638908,22792.0,4849390.0
2018-11-02,4710,4975,4710,4925,489226,23883.0,4849390.0
2018-11-05,4935,4955,4635,4770,288325,23132.0,4849390.0
2018-11-06,4920,6200,4840,5960,5409727,28902.0,4849390.0
2018-11-07,5960,6120,5420,5770,1496586,27981.0,4849390.0
2018-11-08,5840,5980,5710,5920,785420,28708.0,4849390.0
2018-11-09,5850,5970,5610,5900,468035,28611.0,4849390.0
2018-11-12,5800,5850,5530,5620,278120,27254.0,4849390.0
2018-11-13,5550,5830,5320,5700,358724,27642.0,4849390.0
2018-11-14,5550,5590,5120,5120,624839,24829.0,4849390.0
2018-11-15,4930,5120,4850,5070,426409,24586.0,4849390.0
2018-11-16,4880,4950,4815,4820,930024,46748.0,9698780.0
2018-11-19,4825,4920,4730,4855,520134,47088.0,9698780.0
2018-11-20,4770,4840,4685,4690,358007,45487.0,9698780.0
2018-11-21,4575,4915,4550,4675,822912,45342.0,9698780.0
2018-11-22,4630,4750,4505,4520,335079,43838.0,9698780.0
2018-11-23,4550,4625,4415,4495,357447,43596.0,9698780.0
2018-11-26,4525,4680,4495,4550,330531,44129.0,9698780.0
2018-11-27,4550,4685,4535,4605,307972,44663.0,9698780.0
2018-11-28,4605,4660,4490,4490,209660,43548.0,9698780.0
2018-11-29,4550,4760,4500,4550,696158,44129.0,9698780.0
2018-11-30,4530,4580,4080,4355,282429,42238.0,9698780.0
2018-12-03,4385,4500,4385,4430,170093,42966.0,9698780.0
2018-12-04,4450,4780,4430,4660,784248,45196.0,9698780.0
2018-12-05,4520,4695,4430,4665,253332,45245.0,9698780.0
2018-12-06,4665,4690,4495,4515,198187,43790.0,9698780.0
2018-12-07,4550,4940,4550,4860,1189069,47136.0,9698780.0
2018-12-10,4855,4855,4640,4660,545547,45196.0,9698780.0
2018-12-11,4695,4780,4300,4490,310143,43548.0,9698780.0
2018-12-12,4460,4675,4270,4440,263024,43063.0,9698780.0
2018-12-13,4445,4650,4445,4580,189670,44420.0,9698780.0
2018-12-14,4555,4605,4400,4475,223259,43402.0,9698780.0
2018-12-17,4470,4580,4355,4380,118910,42481.0,9698780.0
2018-12-18,4380,4420,4245,4260,195366,41317.0,9698780.0
2018-12-19,4300,4380,4220,4255,118660,41268.0,9698780.0
2018-12-20,4200,4370,4165,4255,168528,41268.0,9698780.0
2018-12-21,4255,4375,4225,4245,127566,41171.0,9698780.0
2018-12-24,4240,4240,4125,4165,137878,40395.0,9698780.0
2018-12-26,4030,4155,3980,4000,180205,38795.0,9698780.0
2018-12-27,4025,4280,4025,4130,129688,40056.0,9698780.0
2018-12-28,4210,4450,4150,4285,182343,41559.0,9698780.0
2019-01-02,4450,4465,4190,4215,103039,40880.0,9698780.0
2019-01-03,4190,4595,4090,4370,568296,42384.0,9698780.0
2019-01-04,4370,4405,4260,4310,151959,41802.0,9698780.0
2019-01-07,4420,4535,4330,4430,241640,42966.0,9698780.0
2019-01-08,4450,4650,4350,4515,397770,43790.0,9698780.0
2019-01-09,4800,5860,4795,5860,10423971,56835.0,9698780.0
2019-01-10,5900,6040,5660,5900,6073675,57223.0,9698780.0
2019-01-11,6160,6340,5720,5800,4261048,56253.0,9698780.0
2019-01-14,5800,6110,5620,6080,2400765,58969.0,9698780.0
2019-01-15,6000,6060,5760,5920,1251965,57417.0,9698780.0
2019-01-16,6020,6480,5950,6080,5175826,58969.0,9698780.0
2019-01-17,6210,6290,5880,5950,1290086,57708.0,9698780.0
2019-01-18,5930,6330,5830,6100,1501439,59163.0,9698780.0
2019-01-21,6050,6280,5940,6210,952944,60229.0,9698780.0
2019-01-22,6230,6420,6100,6180,1595389,59938.0,9698780.0
2019-01-23,6140,6370,6100,6320,936284,61296.0,9698780.0
2019-01-24,6400,6470,6100,6100,960820,59163.0,9698780.0
2019-01-25,6140,6210,6020,6200,585806,60132.0,9698780.0
2019-01-28,6190,6190,5890,5940,443686,57611.0,9698780.0
2019-01-29,5880,5980,5690,5770,485044,55962.0,9698780.0
2019-01-30,5790,5930,5690,5790,378141,56156.0,9698780.0
2019-01-31,5810,5810,5520,5640,397975,54701.0,9698780.0
2019-02-01,5740,6000,5660,5980,792370,57999.0,9698780.0
2019-02-07,6120,6120,5820,6030,661941,58484.0,9698780.0
2019-02-08,6110,6500,5910,6190,3454799,60035.0,9698780.0
2019-02-11,6270,6280,5980,5990,465669,58096.0,9698780.0
2019-02-12,5890,6020,5720,5780,413966,56059.0,9698780.0
2019-02-13,5850,5950,5710,5820,199962,56447.0,9698780.0
2019-02-14,5780,5850,5590,5720,224574,55477.0,9698780.0
2019-02-15,5730,5760,5510,5550,252202,53828.0,9698780.0
2019-02-18,5550,5900,5550,5840,391119,56641.0,9698780.0
2019-02-19,5800,5850,5720,5790,151457,56156.0,9698780.0
2019-02-20,5840,5870,5580,5610,232468,54410.0,9698780.0
2019-02-21,5590,5660,5330,5370,313144,52082.0,9698780.0
2019-02-22,5330,5530,5250,5320,249014,51598.0,9698780.0
2019-02-25,5330,5480,5270,5370,152837,52082.0,9698780.0
2019-02-26,5410,5570,5290,5350,196510,51888.0,9698780.0
2019-02-27,5380,5540,5350,5530,167517,53634.0,9698780.0
2019-02-28,5490,5550,4600,4850,526480,47039.0,9698780.0
2019-03-04,4630,4970,4630,4790,294610,46457.0,9698780.0
2019-03-05,4800,4900,4735,4890,116747,47427.0,9698780.0
2019-03-06,4900,4900,4785,4815,133742,46700.0,9698780.0
2019-03-07,4780,4880,4605,4630,156395,44905.0,9698780.0
2019-03-08,4520,4675,4355,4540,179380,44032.0,9698780.0
2019-03-11,4555,4655,4370,4590,148796,44517.0,9698780.0
2019-03-12,4570,4720,4555,4680,67583,45390.0,9698780.0
2019-03-13,4640,4750,4560,4590,108005,44517.0,9698780.0
2019-03-14,4640,4675,4545,4665,79285,45245.0,9698780.0
2019-03-15,4620,4665,4385,4490,257141,43548.0,9698780.0
2019-03-18,4520,4630,4490,4555,74702,44178.0,9698780.0
2019-03-19,4575,4685,4555,4645,75936,45051.0,9698780.0
2019-03-20,4645,4645,4520,4570,69947,44323.0,9698780.0
2019-03-21,4525,4600,4500,4515,67758,43790.0,9698780.0
2019-03-22,4535,4560,4455,4500,62790,43645.0,9698780.0
2019-03-25,4410,4500,4400,4465,66119,43305.0,9698780.0
2019-03-26,4460,4700,4435,4525,55677,43887.0,9698780.0
2019-03-27,4500,4565,4495,4495,60579,43596.0,9698780.0
2019-03-28,4495,4530,4385,4390,76516,42578.0,9698780.0
2019-03-29,4350,4605,4350,4605,178551,44663.0,9698780.0
2019-04-01,4605,4710,4585,4660,89645,45196.0,9698780.0
2019-04-02,4615,4710,4615,4680,82972,45390.0,9698780.0
2019-04-03,4700,4770,4680,4725,96014,45827.0,9698780.0
2019-04-04,4700,4745,4650,4740,84542,45972.0,9698780.0
2019-04-05,4750,4880,4750,4790,139048,46457.0,9698780.0
2019-04-08,4795,4810,4730,4770,78747,46263.0,9698780.0
2019-04-09,4760,4795,4700,4765,53585,46215.0,9698780.0
2019-04-10,4740,4825,4720,4770,47521,46263.0,9698780.0
2019-04-11,4765,4875,4750,4845,96602,46991.0,9698780.0
2019-04-12,4810,4815,4705,4740,96705,45972.0,9698780.0
2019-04-15,4765,4850,4725,4830,101038,46845.0,9698780.0
2019-04-16,4800,4820,4685,4745,94306,46021.0,9698780.0
2019-04-17,4745,4745,4695,4700,68534,45584.0,9698780.0
2019-04-18,4700,4710,4620,4625,81938,44857.0,9698780.0
2019-04-19,4605,4715,4605,4680,52139,45390.0,9698780.0
2019-04-22,4680,4775,4640,4745,112092,46021.0,9698780.0
2019-04-23,4760,4770,4700,4725,83954,45827.0,9698780.0
2019-04-24,4710,4785,4690,4705,85726,45633.0,9698780.0
2019-04-25,4690,4760,4630,4670,69179,45293.0,9698780.0
2019-04-26,4620,4665,4575,4585,80697,44469.0,9698780.0
2019-04-29,4585,4715,4500,4690,89318,45487.0,9698780.0
2019-04-30,4615,4655,4590,4605,51452,44663.0,9698780.0
2019-05-02,4610,4675,4580,4655,32386,45148.0,9698780.0
2019-05-03,4610,4680,4610,4655,26410,45148.0,9698780.0
2019-05-07,4625,4625,4495,4545,90395,44081.0,9698780.0
2019-05-08,4470,4540,4470,4530,42102,43935.0,9698780.0
2019-05-09,4485,4525,4270,4305,111134,41753.0,9698780.0
2019-05-10,4260,4345,4180,4195,100204,40686.0,9698780.0
2019-05-13,4120,4250,4120,4150,52434,40250.0,9698780.0
2019-05-14,4130,4275,4030,4220,56542,40929.0,9698780.0
2019-05-15,4170,4270,4155,4210,46419,40832.0,9698780.0
2019-05-16,4225,4265,4130,4140,99092,40153.0,9698780.0
2019-05-17,4420,4420,4040,4215,195287,40880.0,9698780.0
2019-05-20,4255,4325,4125,4215,73691,40880.0,9698780.0
2019-05-21,4135,4215,4135,4155,32068,40298.0,9698780.0
2019-05-22,4155,4185,4140,4170,30719,40444.0,9698780.0
2019-05-23,4195,4195,4045,4085,58759,39620.0,9698780.0
2019-05-24,4015,4085,3935,3935,83278,38165.0,9698780.0
2019-05-27,3895,4060,3895,3945,72500,38262.0,9698780.0
2019-05-28,3900,4105,3900,4065,43382,39426.0,9698780.0
2019-05-29,4065,4065,3935,3935,29340,38165.0,9698780.0
2019-05-30,3935,3995,3910,3940,51699,38213.0,9698780.0
2019-05-31,3940,4010,3880,3990,29156,38698.0,9698780.0
2019-06-03,3990,4010,3880,3910,44967,37922.0,9698780.0
2019-06-04,3880,4035,3880,4035,57296,39135.0,9698780.0
2019-06-05,4320,4450,4055,4085,131690,39620.0,9698780.0
2019-06-07,4085,4125,4045,4100,49018,39765.0,9698780.0
2019-06-10,4125,4195,4105,4175,68189,40492.0,9698780.0
2019-06-11,4180,4265,4155,4250,47998,41220.0,9698780.0
2019-06-12,4295,4320,4245,4255,76762,41268.0,9698780.0
2019-06-13,4255,4330,4200,4310,32852,41802.0,9698780.0
2019-06-14,4315,4315,4250,4270,27240,41414.0,9698780.0
2019-06-17,4295,4295,4200,4200,28569,40735.0,9698780.0
2019-06-18,4160,4235,4160,4170,25057,40444.0,9698780.0
2019-06-19,4175,4320,4175,4270,46862,41414.0,9698780.0
2019-06-20,4270,4295,4225,4270,31866,41414.0,9698780.0
2019-06-21,4285,4740,4240,4350,1049196,42190.0,9698780.0
2019-06-24,4410,4490,4395,4480,243655,43451.0,9698780.0
2019-06-25,4490,4490,4300,4310,118546,41802.0,9698780.0
2019-06-26,4310,4335,4240,4275,58747,41462.0,9698780.0
2019-06-27,4250,4340,4200,4290,56740,41608.0,9698780.0
2019-06-28,4240,4310,4160,4225,42193,40977.0,9698780.0
2019-07-01,4355,4670,4170,4640,849904,45002.0,9698780.0
2019-07-02,4615,4685,4500,4635,280603,44954.0,9698780.0
2019-07-03,4625,4625,4455,4485,185678,43499.0,9698780.0
2019-07-04,4410,4485,4285,4325,127779,41947.0,9698780.0
2019-07-05,4325,4390,4290,4350,70278,42190.0,9698780.0
2019-07-08,4345,4345,4020,4050,144261,39280.0,9698780.0
2019-07-09,4050,4130,3945,3945,76906,38262.0,9698780.0
2019-07-10,3905,4065,3905,4035,56390,39135.0,9698780.0
2019-07-11,4000,4225,4000,4220,82781,40929.0,9698780.0
2019-07-12,4220,4240,4165,4220,25822,40929.0,9698780.0
2019-07-15,4175,4240,4140,4150,30772,40250.0,9698780.0
2019-07-16,4190,4190,4085,4120,38665,39959.0,9698780.0
2019-07-17,4120,4120,3965,4025,58924,39038.0,9698780.0
2019-07-18,4020,4100,3905,4035,27500,39135.0,9698780.0
2019-07-19,3975,4065,3975,4055,27554,39329.0,9698780.0
2019-07-22,4055,4120,4020,4100,19892,39765.0,9698780.0
2019-07-23,4185,4185,4000,4010,46064,38892.0,9698780.0
2019-07-24,4000,4045,3885,3885,64104,37680.0,9698780.0
2019-07-25,3825,3955,3765,3800,70823,36855.0,9698780.0
2019-07-26,3800,3855,3655,3690,66687,35788.0,9698780.0
2019-07-29,3600,3685,3350,3390,94284,32879.0,9698780.0
2019-07-30,3305,3525,3305,3440,64951,33364.0,9698780.0
2019-07-31,3385,3555,3385,3510,42656,34043.0,9698780.0
2019-08-01,3510,3585,3440,3500,43060,33946.0,9698780.0
2019-08-02,3440,3565,3395,3500,47463,33946.0,9698780.0
2019-08-05,3385,3470,3110,3140,98217,30454.0,9698780.0
2019-08-06,2870,3240,2870,3000,127080,29096.0,9698780.0
2019-08-07,2905,3150,2905,3100,69799,30066.0,9698780.0
2019-08-08,3110,3305,3110,3275,48702,31764.0,9698780.0
2019-08-09,3275,3345,3270,3300,36901,32006.0,9698780.0
2019-08-12,3370,3400,3300,3370,30044,32685.0,9698780.0
2019-08-13,3370,3490,3360,3440,42227,33364.0,9698780.0
2019-08-14,3495,3535,3425,3460,43503,33558.0,9698780.0
2019-08-16,3460,3460,3360,3400,41058,32976.0,9698780.0
2019-08-19,3405,4200,3405,3790,2967493,36758.0,9698780.0
2019-08-20,3790,3855,3715,3830,391855,37146.0,9698780.0
2019-08-21,3785,3830,3690,3760,191243,36467.0,9698780.0
2019-08-22,3755,3795,3710,3775,157162,36613.0,9698780.0
2019-08-23,3815,3875,3630,3660,141068,35498.0,9698780.0
2019-08-26,3520,3640,3470,3470,98182,33655.0,9698780.0
2019-08-27,3530,3665,3505,3530,87877,34237.0,9698780.0
2019-08-28,3510,3725,3510,3685,102313,35740.0,9698780.0
2019-08-29,3705,3710,3560,3665,51013,35546.0,9698780.0
2019-08-30,3720,3770,3625,3720,53888,36079.0,9698780.0
2019-09-02,3650,3745,3645,3680,45902,35692.0,9698780.0
2019-09-03,3620,3730,3620,3680,48857,35692.0,9698780.0
2019-09-04,3645,3775,3645,3760,77103,36467.0,9698780.0
2019-09-05,3800,3800,3740,3770,86506,36564.0,9698780.0
2019-09-06,3770,3805,3740,3775,40879,36613.0,9698780.0
2019-09-09,3790,3790,3665,3675,49899,35643.0,9698780.0
2019-09-10,3795,3960,3725,3900,239358,37825.0,9698780.0
2019-09-11,3930,4040,3840,4010,135083,38892.0,9698780.0
2019-09-16,4070,4380,4055,4230,356540,41026.0,9698780.0
2019-09-17,4195,4315,4045,4295,197532,41656.0,9698780.0
2019-09-18,4295,4445,4220,4295,269426,41656.0,9698780.0
2019-09-19,4340,4635,4335,4585,462070,44469.0,9698780.0
2019-09-20,4620,4795,4605,4715,330896,45730.0,9698780.0
2019-09-23,4890,4890,4645,4650,157700,45099.0,9698780.0
2019-09-24,4600,4680,4510,4600,119395,44614.0,9698780.0
2019-09-25,4550,4600,4395,4460,141234,43257.0,9698780.0
2019-09-26,4595,4635,4485,4590,87290,44517.0,9698780.0
2019-09-27,4620,4625,4425,4510,44069,43741.0,9698780.0
2019-09-30,4520,4520,4310,4440,70805,43063.0,9698780.0
2019-10-01,4440,4440,4315,4315,91740,41850.0,9698780.0
2019-10-02,4410,4450,4320,4430,154398,42966.0,9698780.0
2019-10-04,4430,4500,4275,4275,94961,41462.0,9698780.0
2019-10-07,4005,4015,3875,4000,137472,,
