케이알피앤이(060900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-01-22,5909,6199,5825,6161,18513,9538.0,12803326.0
2010-01-25,6445,6445,6158,6243,13247,9667.0,12803326.0
2010-01-26,6240,6611,6033,6574,31449,10179.0,12803326.0
2010-01-27,6490,6571,6200,6202,20393,9602.0,12803326.0
2010-01-28,6282,6365,6035,6119,5823,9474.0,12803326.0
2010-01-29,6117,6158,5826,5830,26329,9026.0,12803326.0
2010-02-01,6283,6283,5912,5912,130,9154.0,12803326.0
2010-02-02,5910,6200,5910,6202,1742,9602.0,12803326.0
2010-02-03,6035,6200,5786,6202,7784,9602.0,12803326.0
2010-02-04,6241,6241,5786,5830,30675,9026.0,12803326.0
2010-02-05,5826,5868,5619,5871,9943,9090.0,12803326.0
2010-02-08,5990,6034,5619,5871,7779,9090.0,12803326.0
2010-02-09,5870,6036,5622,5912,6777,9154.0,12803326.0
2010-02-10,6242,6242,5787,5995,3430,9282.0,12803326.0
2010-02-11,6364,6364,5826,5871,5998,9090.0,12803326.0
2010-02-12,6034,6034,5826,5830,10058,9026.0,12803326.0
2010-02-16,6241,6696,6159,6698,40093,10371.0,12803326.0
2010-02-17,7357,7398,6201,6698,30802,10371.0,12803326.0
2010-02-18,6943,7193,6367,7153,23670,11075.0,12803326.0
2010-02-19,7025,7273,6694,7194,12738,11139.0,12803326.0
2010-02-22,7189,7230,7109,7194,15983,11139.0,12803326.0
2010-02-23,7315,7315,7189,7194,14972,11139.0,12803326.0
2010-02-24,7356,7356,6901,6905,155,10691.0,12803326.0
2010-02-25,7026,7026,6861,6863,23111,10627.0,12803326.0
2010-02-26,6694,7065,6610,7070,15215,10947.0,12803326.0
2010-03-02,7149,7149,6941,7029,9085,10883.0,12803326.0
2010-03-03,7150,7150,6776,6905,39588,10691.0,12803326.0
2010-03-04,6943,6943,6778,6946,8284,10755.0,12803326.0
2010-03-05,7274,7355,6694,6781,9161,10499.0,12803326.0
2010-03-08,6736,6900,6654,6739,5783,10435.0,12803326.0
2010-03-09,6943,6943,6656,6657,4585,10307.0,12803326.0
2010-03-10,6735,6776,6735,6781,13601,10499.0,12803326.0
2010-03-11,6735,7065,6735,7070,24180,10947.0,12803326.0
2010-03-12,7065,7355,6941,7194,9535,11139.0,12803326.0
2010-03-15,6819,6902,6695,6863,30269,10627.0,12803326.0
2010-03-16,6862,6986,6696,6698,30038,10371.0,12803326.0
2010-03-17,6447,7192,6447,6533,37378,10115.0,12803326.0
2010-03-18,6736,6736,6365,6367,27294,9859.0,12803326.0
2010-03-19,6158,7232,6034,6905,81060,10691.0,12803326.0
2010-03-22,6612,6612,6201,6367,43081,9859.0,12803326.0
2010-03-23,6696,6696,6241,6367,27935,9859.0,12803326.0
2010-03-24,0,0,0,6367,0,9859.0,12803326.0
2010-03-25,0,0,0,6367,0,,
2010-03-26,0,0,0,6367,0,,
2010-03-29,0,0,0,6367,0,,
2010-03-30,0,0,0,6367,0,,
2010-03-31,0,0,0,6367,0,,
2010-04-01,0,0,0,6367,0,,
2010-04-02,0,0,0,6367,0,,
2010-04-05,0,0,0,6367,0,,
2010-04-06,0,0,0,6367,0,,
2010-04-07,0,0,0,6367,0,,
2010-04-08,0,0,0,6367,0,,
2010-04-09,0,0,0,6367,0,,
2010-04-12,0,0,0,6367,0,,
2010-04-13,0,0,0,6367,0,,
2010-04-14,0,0,0,6367,0,,
2010-04-15,0,0,0,6367,0,,
2010-04-16,0,0,0,6367,0,,
2010-04-19,0,0,0,6367,0,,
2010-04-20,0,0,0,6367,0,,
2010-04-21,0,0,0,6367,0,,
2010-04-22,0,0,0,6367,0,,
2010-04-23,0,0,0,6367,0,,
2010-04-26,0,0,0,6367,0,,
2010-04-27,0,0,0,6367,0,,
2010-04-28,0,0,0,6367,0,,
2010-04-29,0,0,0,6367,0,,
2010-04-30,0,0,0,6367,0,,
2010-05-03,0,0,0,6367,0,,
2010-05-04,0,0,0,6367,0,,
2010-05-06,0,0,0,6367,0,,
2010-05-07,0,0,0,6367,0,,
2010-05-10,0,0,0,6367,0,,
2010-05-11,0,0,0,6367,0,,
2010-05-12,0,0,0,6367,0,,
2010-05-13,0,0,0,6367,0,,
2010-05-14,0,0,0,6367,0,,
2010-05-17,0,0,0,6367,0,,
2010-05-18,0,0,0,6367,0,,
2010-05-19,0,0,0,6367,0,,
2010-05-20,0,0,0,6367,0,,
2010-05-24,0,0,0,6367,0,,
2010-05-25,0,0,0,6367,0,,
2010-05-26,0,0,0,6367,0,,
2010-05-27,0,0,0,6367,0,,
2010-05-28,0,0,0,6367,0,,
2010-05-31,0,0,0,6367,0,,
2010-06-01,0,0,0,6367,0,,
2010-06-03,0,0,0,6367,0,,
2010-06-04,0,0,0,6367,0,,
2010-06-07,0,0,0,6367,0,,
2010-06-08,0,0,0,6367,0,,
2010-06-09,0,0,0,6367,0,,
2010-06-10,0,0,0,6367,0,,
2010-06-11,0,0,0,6367,0,,
2010-06-14,0,0,0,6367,0,,
2010-06-15,0,0,0,6367,0,,
2010-06-16,0,0,0,6367,0,,
2010-06-17,0,0,0,6367,0,,
2010-06-18,0,0,0,6367,0,,
2010-06-21,0,0,0,6367,0,,
2010-06-22,0,0,0,6367,0,,
2010-06-23,0,0,0,6367,0,,
2010-06-24,0,0,0,6367,0,,
2010-06-25,0,0,0,6367,0,,
2010-06-28,0,0,0,6367,0,,
2010-06-29,0,0,0,6367,0,,
2010-06-30,0,0,0,6367,0,,
2010-07-01,0,0,0,6367,0,,
2010-07-02,0,0,0,6367,0,,
2010-07-05,0,0,0,6367,0,,
2010-07-06,0,0,0,6367,0,,
2010-07-07,0,0,0,6367,0,,
2010-07-08,0,0,0,6367,0,,
2010-07-09,0,0,0,6367,0,,
2010-07-12,0,0,0,6367,0,,
2010-07-13,0,0,0,6367,0,,
2010-07-14,0,0,0,6367,0,,
2010-07-15,0,0,0,6367,0,,
2010-07-16,0,0,0,6367,0,,
2010-07-19,0,0,0,6367,0,,
2010-07-20,0,0,0,6367,0,,
2010-07-21,0,0,0,6367,0,,
2010-07-22,0,0,0,6367,0,,
2010-07-23,0,0,0,6367,0,,
2010-07-26,0,0,0,6367,0,,
2010-07-27,0,0,0,6367,0,,
2010-07-28,0,0,0,6367,0,,
2010-07-29,0,0,0,6367,0,,
2010-07-30,0,0,0,6367,0,,
2010-08-02,0,0,0,6367,0,,
2010-08-03,0,0,0,6367,0,,
2010-08-04,0,0,0,6367,0,,
2010-08-05,0,0,0,6367,0,,
2010-08-06,0,0,0,6367,0,,
2010-08-09,0,0,0,6367,0,,
2010-08-10,0,0,0,6367,0,,
2010-08-11,0,0,0,6367,0,,
2010-08-12,0,0,0,6367,0,,
2010-08-13,0,0,0,6367,0,,
2010-08-16,0,0,0,6367,0,,
2010-08-17,0,0,0,6367,0,,
2010-08-18,0,0,0,6367,0,,
2010-08-19,0,0,0,6367,0,,
2010-08-20,0,0,0,6367,0,,
2010-08-23,0,0,0,6367,0,,
2010-08-24,0,0,0,6367,0,,
2010-08-25,0,0,0,6367,0,,
2010-08-26,0,0,0,6367,0,,
2010-08-27,0,0,0,6367,0,,
2010-08-30,0,0,0,6367,0,,
2010-08-31,0,0,0,6367,0,,
2010-09-01,0,0,0,6367,0,,
2010-09-02,0,0,0,6367,0,,
2010-09-03,0,0,0,6367,0,,
2010-09-06,0,0,0,6367,0,,
2010-09-07,0,0,0,6367,0,,
2010-09-08,0,0,0,6367,0,,
2010-09-09,0,0,0,6367,0,,
2010-09-10,0,0,0,6367,0,,
2010-09-13,0,0,0,6367,0,,
2010-09-14,0,0,0,6367,0,,
2010-09-15,0,0,0,6367,0,,
2010-09-16,0,0,0,6367,0,,
2010-09-17,0,0,0,6367,0,,
2010-09-20,0,0,0,6367,0,,
2010-09-24,0,0,0,6367,0,,
2010-09-27,0,0,0,6367,0,,
2010-09-28,0,0,0,6367,0,,
2010-09-29,0,0,0,6367,0,,
2010-09-30,0,0,0,6367,0,,
2010-10-01,0,0,0,6367,0,,
2010-10-04,0,0,0,6367,0,,
2010-10-05,0,0,0,6367,0,,
2010-10-06,0,0,0,6367,0,,
2010-10-07,0,0,0,6367,0,,
2010-10-08,0,0,0,6367,0,,
2010-10-11,0,0,0,6367,0,,
2010-10-12,0,0,0,6367,0,,
2010-10-13,0,0,0,6367,0,,
2010-10-14,0,0,0,6367,0,,
2010-10-15,0,0,0,6367,0,,
2010-10-18,0,0,0,6367,0,,
2010-10-19,0,0,0,6367,0,,
2010-10-20,0,0,0,6367,0,,
2010-10-21,0,0,0,6367,0,,
2010-10-22,0,0,0,6367,0,,
2010-10-25,0,0,0,6367,0,,
2010-10-26,0,0,0,6367,0,,
2010-10-27,0,0,0,6367,0,,
2010-10-28,0,0,0,6367,0,,
2010-10-29,0,0,0,6367,0,,
2010-11-01,0,0,0,6367,0,,
2010-11-02,0,0,0,6367,0,,
2010-11-03,0,0,0,6367,0,,
2010-11-04,0,0,0,6367,0,,
2010-11-05,0,0,0,6367,0,,
2010-11-08,0,0,0,6367,0,,
2010-11-09,0,0,0,6367,0,,
2010-11-10,0,0,0,6367,0,,
2010-11-11,0,0,0,6367,0,,
2010-11-12,0,0,0,6367,0,,
2010-11-15,0,0,0,6367,0,,
2010-11-16,0,0,0,6367,0,,
2010-11-17,0,0,0,6367,0,,
2010-11-18,0,0,0,6367,0,,
2010-11-19,0,0,0,6367,0,,
2010-11-22,0,0,0,6367,0,,
2010-11-23,0,0,0,6367,0,,
2010-11-24,0,0,0,6367,0,,
2010-11-25,0,0,0,6367,0,,
2010-11-26,0,0,0,6367,0,,
2010-11-29,0,0,0,6367,0,,
2010-11-30,0,0,0,6367,0,,
2010-12-01,0,0,0,6367,0,,
2010-12-02,6366,6366,5424,5426,5894,42664.0,2691740.0
2010-12-03,4619,4619,4619,4621,530,36338.0,2691740.0
2010-12-06,3933,3933,3933,3937,989,30955.0,2691740.0
2010-12-07,3933,4087,3607,3731,40117,29340.0,2691740.0
2010-12-08,3935,4278,3678,3680,39446,28936.0,2691740.0
2010-12-09,3796,3796,3625,3629,19363,28532.0,2691740.0
2010-12-10,4166,4166,4166,4168,1569,4684.0,2691740.0
2010-12-13,4790,4790,4790,4790,23962,5383.0,2691740.0
2010-12-14,5507,5507,5507,5509,71903,6191.0,2691740.0
2010-12-15,6333,6333,6333,6335,167520,7576.0,2864210.0
2010-12-16,5985,7159,5602,6383,138320,7786.0,2921681.0
2010-12-17,5996,6441,5984,6000,42210,7319.0,2921681.0
2010-12-20,5963,5963,5101,5269,46251,6428.0,2921681.0
2010-12-21,4789,5507,4789,5449,6383,6647.0,2921681.0
2010-12-22,5448,5688,4886,5269,30432,6428.0,2921681.0
2010-12-23,5183,5183,4477,4479,58720,5464.0,2921681.0
2010-12-24,4524,4620,3998,4000,12830,4879.0,2921681.0
2010-12-27,3685,4046,3685,3689,21918,4499.0,2921681.0
2010-12-28,4070,4237,4070,4239,13216,5171.0,2921681.0
2010-12-29,4560,4560,3914,3928,41357,4792.0,2921681.0
2010-12-30,3758,3938,3758,3856,17897,4704.0,2921681.0
2011-01-03,3279,3279,3279,3281,74756,28017.0,20450543.0
2011-01-04,3161,3544,3161,3521,58461,30062.0,20450543.0
2011-01-05,3471,3531,3016,3186,86647,27199.0,20450543.0
2011-01-06,3196,3447,3184,3198,77878,27301.0,20450543.0
2011-01-07,3088,3196,3016,3114,56131,26586.0,20450543.0
2011-01-10,3016,3255,3016,3186,72138,27199.0,20450543.0
2011-01-11,3231,3231,3112,3114,66350,26586.0,20450543.0
2011-01-12,3112,3112,3028,3102,91282,26483.0,20450543.0
2011-01-13,3113,3496,3113,3449,102464,29449.0,20450543.0
2011-01-14,3449,3484,3305,3425,29481,29244.0,20450543.0
2011-01-17,3589,3745,3470,3665,24176,31289.0,20450543.0
2011-01-18,3806,3806,3541,3617,31740,30880.0,20450543.0
2011-01-19,3568,3616,3365,3365,27474,28733.0,20450543.0
2011-01-20,3365,3568,3365,3521,17506,30062.0,20450543.0
2011-01-21,3446,3613,3446,3617,25417,30880.0,20450543.0
2011-01-24,3482,3649,3482,3545,24991,30267.0,20450543.0
2011-01-25,3709,3709,3530,3701,42644,31596.0,20450543.0
2011-01-26,3589,3733,3589,3605,20536,30778.0,20450543.0
2011-01-27,3685,3685,3601,3653,28511,31187.0,20450543.0
2011-01-28,3637,3637,3565,3593,17966,30676.0,20450543.0
2011-01-31,3589,3685,3589,3665,16231,31289.0,20450543.0
2011-02-01,3697,3721,3589,3724,26343,31801.0,20450543.0
2011-02-07,3830,4034,3733,4036,45685,34459.0,20450543.0
2011-02-08,4058,4501,4058,4455,40976,38038.0,20450543.0
2011-02-09,4417,4525,4297,4527,15301,38652.0,20450543.0
2011-02-10,4716,4752,4525,4539,31748,38754.0,20450543.0
2011-02-11,4621,4790,4609,4790,40212,40901.0,20450543.0
2011-02-14,4884,5028,4669,4671,40120,39879.0,20450543.0
2011-02-15,4776,4776,4429,4539,12078,38754.0,20450543.0
2011-02-16,4644,4644,4405,4407,38995,37629.0,20450543.0
2011-02-17,4261,4297,4142,4287,67555,36606.0,20450543.0
2011-02-18,4680,4680,4333,4431,14635,37834.0,20450543.0
2011-02-21,4321,4573,4321,4455,12859,38038.0,20450543.0
2011-02-22,4549,4549,4285,4311,24472,36811.0,20450543.0
2011-02-23,4309,4549,4130,4144,38439,35379.0,20450543.0
2011-02-24,4285,4285,4142,4144,16298,35379.0,20450543.0
2011-02-25,4142,4357,4142,4359,31337,37220.0,20450543.0
2011-02-28,4381,4537,4285,4479,6675,38243.0,20450543.0
2011-03-02,4453,4453,4202,4311,22708,36811.0,20450543.0
2011-03-03,4202,4405,4202,4395,35584,37527.0,20450543.0
2011-03-04,4429,4778,4429,4778,51836,40799.0,20450543.0
2011-03-07,5125,5424,5125,5257,57991,44889.0,20450543.0
2011-03-08,5029,5077,4814,4814,52682,41106.0,20450543.0
2011-03-09,4705,5148,4705,5054,135956,43151.0,20450543.0
2011-03-10,5221,5700,5066,5701,398194,50145.0,21069293.0
2011-03-11,5389,5868,5389,5868,628293,51620.0,21069293.0
2011-03-14,5698,5698,5052,5461,287409,48038.0,21069293.0
2011-03-15,5460,5604,4790,5233,165023,47452.0,21717313.0
2011-03-16,5077,5424,5029,5257,72262,47670.0,21717313.0
2011-03-17,5257,5293,4910,5257,43250,47670.0,21717313.0
2011-03-18,5269,5448,5089,5269,135470,47778.0,21717313.0
2011-03-21,5197,5365,5197,5198,57180,47127.0,21717313.0
2011-03-22,5185,5293,5006,5293,117364,48040.0,21737776.0
2011-03-23,5149,5257,5029,5233,69339,47497.0,21737776.0
2011-03-24,5077,5245,5065,5198,38174,47171.0,21737776.0
2011-03-25,5219,5243,5112,5126,37768,46519.0,21737776.0
2011-03-28,5173,5341,5053,5305,78748,48149.0,21737776.0
2011-03-29,5293,5389,5041,5317,212448,48258.0,21737776.0
2011-03-30,5365,5365,5149,5317,39074,48258.0,21737776.0
2011-03-31,5315,5459,5172,5174,78029,46954.0,21737776.0
2011-04-01,5077,5257,5077,5257,13725,47714.0,21737776.0
2011-04-04,5137,5257,5137,5233,22861,47497.0,21737776.0
2011-04-05,5136,5231,5076,5126,36628,46519.0,21737776.0
2011-04-06,5267,5267,4884,5114,34225,46410.0,21737776.0
2011-04-07,5219,5567,5076,5150,61289,46736.0,21737776.0
2011-04-08,5172,5435,5052,5114,39323,46410.0,21737776.0
2011-04-11,5112,5387,4908,5078,37740,46084.0,21737776.0
2011-04-12,5219,5219,4884,5042,31943,45758.0,21737776.0
2011-04-13,5315,5315,4693,4695,100308,42606.0,21737776.0
2011-04-14,4933,4933,4417,4790,65539,43476.0,21737776.0
2011-04-15,4788,4908,4070,4623,205564,41954.0,21737776.0
2011-04-18,4453,4621,4214,4527,28430,41084.0,21737776.0
2011-04-19,4525,4764,4274,4491,24625,40758.0,21737776.0
2011-04-20,4333,4561,4238,4359,23115,39563.0,21737776.0
2011-04-21,4333,4477,4130,4479,80997,40650.0,21737776.0
2011-04-22,4764,4764,4286,4635,17348,42063.0,21737776.0
2011-04-25,4585,4644,4309,4431,58831,40215.0,21737776.0
2011-04-26,4429,4489,3783,4239,90907,38476.0,21737776.0
2011-04-27,3843,4405,3709,4216,248666,38258.0,21737776.0
2011-04-28,4261,4405,4094,4180,54295,37932.0,21737776.0
2011-04-29,4129,4225,3651,3808,165792,34563.0,21737776.0
2011-05-02,3700,3700,3472,3473,100226,31520.0,21737776.0
2011-05-03,3782,3782,3518,3701,31654,33585.0,21737776.0
2011-05-04,3592,3700,3401,3485,80646,31628.0,21737776.0
2011-05-06,3472,3472,3269,3437,46866,31194.0,21737776.0
2011-05-09,3592,3592,3245,3389,34595,30759.0,21737776.0
2011-05-11,3281,3437,3089,3305,51818,29998.0,21737776.0
2011-05-12,3172,3459,3172,3257,9298,29563.0,21737776.0
2011-05-13,3398,3733,3386,3736,84264,33911.0,21737776.0
2011-05-16,4106,4285,3806,3844,361213,34889.0,21737776.0
2011-05-17,3962,3962,3362,3736,80616,33911.0,21737776.0
2011-05-18,3854,3854,3613,3748,43556,34020.0,21737776.0
2011-05-19,3601,3830,3541,3677,28921,33367.0,21737776.0
2011-05-20,3830,3830,3242,3677,40211,33367.0,21737776.0
2011-05-23,3674,3674,3196,3293,66770,29889.0,21737776.0
2011-05-24,2970,3520,2970,3054,60293,27716.0,21737776.0
2011-05-25,3233,3424,2993,2994,59794,27172.0,21737776.0
2011-05-26,3207,3351,2753,3078,100408,27933.0,21737776.0
2011-05-27,3113,3245,2754,3054,169376,27716.0,21737776.0
2011-05-30,3076,3327,2992,3293,60905,29889.0,21737776.0
2011-05-31,3291,3291,3184,3186,11874,28911.0,21737776.0
2011-06-01,3351,3351,3052,3174,4157,28803.0,21737776.0
2011-06-02,2958,3448,2958,3006,13094,27281.0,21737776.0
2011-06-03,3327,3327,2872,3162,19136,28694.0,21737776.0
2011-06-07,3329,3628,3053,3377,32048,30650.0,21737776.0
2011-06-08,3196,3471,3196,3281,20390,29781.0,21737776.0
2011-06-09,3303,3351,3076,3126,39690,28368.0,21737776.0
2011-06-10,3124,3459,3112,3126,12835,28368.0,21737776.0
2011-06-13,3555,3555,3112,3186,18283,28911.0,21737776.0
2011-06-14,3089,3484,3089,3377,14963,30650.0,21737776.0
2011-06-15,3185,3496,3185,3401,13955,30868.0,21737776.0
2011-06-16,3401,3676,3245,3425,11430,31085.0,21737776.0
2011-06-17,3338,3830,3254,3713,17283,33694.0,21737776.0
2011-06-20,3613,3878,3589,3689,26679,33476.0,21737776.0
2011-06-21,3830,3830,3446,3593,8552,32607.0,21737776.0
2011-06-22,3748,3748,3473,3497,12286,31737.0,21737776.0
2011-06-23,3494,3685,3350,3557,3576,32281.0,21737776.0
2011-06-24,3556,3748,3341,3401,26046,30868.0,21737776.0
2011-06-27,3592,3592,3197,3317,30042,30107.0,21737776.0
2011-06-28,3592,3592,3161,3365,8352,30542.0,21737776.0
2011-06-29,3568,3568,3269,3329,3450,30216.0,21737776.0
2011-06-30,3544,3544,3257,3389,2106,30759.0,21737776.0
2011-07-01,3543,3543,3088,3210,13677,29129.0,21737776.0
2011-07-04,3232,3615,3112,3269,8367,29672.0,21737776.0
2011-07-05,3471,3471,2872,3114,48409,28259.0,21737776.0
2011-07-06,3161,3281,3017,3018,20964,27390.0,21737776.0
2011-07-07,3172,3172,3052,3078,8014,27933.0,21737776.0
2011-07-08,3184,3196,2992,3102,9432,28150.0,21737776.0
2011-07-11,3100,3231,2968,3174,23434,28803.0,21737776.0
2011-07-12,3149,3185,2982,3030,15842,27498.0,21737776.0
2011-07-13,2958,3113,2826,2910,36756,26411.0,21737776.0
2011-07-14,2970,2993,2850,2994,22242,27172.0,21737776.0
2011-07-15,3029,3101,2910,3054,3721,27716.0,21737776.0
2011-07-18,3197,3197,2922,2958,10466,26846.0,21737776.0
2011-07-19,3029,3029,2814,2946,29797,26737.0,21737776.0
2011-07-20,3029,3029,2910,2970,26548,26955.0,21737776.0
2011-07-21,3089,3089,2910,3018,13519,27390.0,21737776.0
2011-07-22,3017,3065,2946,2958,29277,26846.0,21737776.0
2011-07-25,3077,3077,2910,2910,21388,26411.0,21737776.0
2011-07-26,2981,2981,2850,2898,31604,26303.0,21737776.0
2011-07-27,2993,3113,2874,2922,40439,26520.0,21737776.0
2011-07-28,2934,3017,2862,2994,50728,27172.0,21737776.0
2011-07-29,3030,3437,2970,3437,254028,31194.0,21737776.0
2011-08-01,3449,3484,3305,3353,143862,30433.0,21737776.0
2011-08-02,3303,3471,3208,3222,34019,29237.0,21737776.0
2011-08-03,3219,3267,2968,3102,45976,28150.0,21737776.0
2011-08-04,2982,3113,2982,3054,19535,27716.0,21737776.0
2011-08-05,2838,3005,2730,3006,42132,27281.0,21737776.0
2011-08-08,3005,3005,2754,2910,33115,26411.0,21737776.0
2011-08-09,2994,3341,2850,3341,495636,30324.0,21737776.0
2011-08-10,3231,3543,3136,3222,735200,29237.0,21737776.0
2011-08-11,2920,3339,2920,3138,105867,28476.0,21737776.0
2011-08-12,3161,3592,3161,3521,395497,31955.0,21737776.0
2011-08-16,3784,3808,3508,3533,187599,32063.0,21737776.0
2011-08-17,3508,3688,3377,3521,141091,31955.0,21737776.0
2011-08-18,3425,3580,3245,3473,82438,31520.0,21737776.0
2011-08-19,3281,3389,3065,3329,74089,30216.0,21737776.0
2011-08-22,3315,3315,3064,3150,61474,28585.0,21737776.0
2011-08-23,3231,3231,3064,3162,17412,28694.0,21737776.0
2011-08-24,3184,3184,3064,3126,24036,28368.0,21737776.0
2011-08-25,3218,3577,3146,3545,117289,32172.0,21737776.0
2011-08-26,3401,3592,3365,3449,85471,31302.0,21737776.0
2011-08-29,3589,3589,3374,3557,47671,32281.0,21737776.0
2011-08-30,3854,3854,3470,3677,236208,33367.0,21737776.0
2011-08-31,3601,3733,3565,3677,115069,33367.0,21737776.0
2011-09-01,3709,3818,3422,3736,146893,33911.0,21737776.0
2011-09-02,3613,3902,3589,3760,65009,34128.0,21737776.0
2011-09-05,3735,3926,3711,3808,113984,34563.0,21737776.0
2011-09-06,3902,3902,3663,3784,73297,34346.0,21737776.0
2011-09-07,3711,3842,3699,3808,24079,34563.0,21737776.0
2011-09-08,3663,3806,3591,3772,68347,34237.0,21737776.0
2011-09-09,3770,3866,3541,3701,68165,33585.0,21737776.0
2011-09-14,3544,3688,3377,3473,37595,31520.0,21737776.0
2011-09-15,3473,3736,3425,3509,44032,31846.0,21737776.0
2011-09-16,3508,3736,3365,3497,62110,31737.0,21737776.0
2011-09-19,3496,3520,3365,3497,60253,31737.0,21737776.0
2011-09-20,3377,3592,3233,3437,133745,31194.0,21737776.0
2011-09-21,3544,3544,3365,3413,19657,30976.0,21737776.0
2011-09-22,3305,3496,3305,3401,38106,30868.0,21737776.0
2011-09-23,3401,3496,3257,3401,118534,30868.0,21737776.0
2011-09-26,3317,3437,3293,3401,81542,30868.0,21737776.0
2011-09-27,3449,3461,3341,3461,37972,31411.0,21737776.0
2011-09-28,3412,3974,3412,3976,284079,36085.0,21737776.0
2011-09-29,3974,4561,3878,4311,1366100,39128.0,21737776.0
2011-09-30,4261,4740,4022,4108,731901,37280.0,21737776.0
2011-10-04,4106,4106,3507,3856,300490,34998.0,21737776.0
2011-10-05,3854,3902,3350,3605,248921,32715.0,21737776.0
2011-10-06,3687,3818,3555,3820,132350,34672.0,21737776.0
2011-10-07,3854,4034,3675,3832,113568,34780.0,21737776.0
2011-10-10,3830,3986,3711,3940,114154,35759.0,21737776.0
2011-10-11,3998,4213,3914,3988,205391,36193.0,21737776.0
2011-10-12,4118,4453,3998,4192,179205,38041.0,21737776.0
2011-10-13,4190,4393,4094,4371,147006,39671.0,21737776.0
2011-10-14,4286,4621,4238,4599,275981,41737.0,21737776.0
2011-10-17,4585,5281,4549,5281,1073886,47932.0,21737776.0
2011-10-18,5279,5722,5004,5150,479945,46736.0,21737776.0
2011-10-19,5269,5616,5149,5389,375408,48910.0,21737776.0
2011-10-20,5339,5722,5315,5521,261357,50106.0,21737776.0
2011-10-21,5854,5974,5148,5509,337293,49997.0,21737776.0
2011-10-24,5508,5712,5161,5269,319120,47823.0,21737776.0
2011-10-25,5472,5472,4958,5209,307239,47280.0,21737776.0
2011-10-26,5171,5207,4920,5006,160754,45432.0,21737776.0
2011-10-27,5125,5460,4982,5305,229305,48149.0,21737776.0
2011-10-28,5315,5627,5040,5593,301565,50758.0,21737776.0
2011-10-31,5868,6011,5592,5701,403641,51736.0,21737776.0
2011-11-01,5639,5758,5483,5653,201467,51301.0,21737776.0
2011-11-02,5843,6059,5269,5365,766713,48693.0,21737776.0
2011-11-03,5365,5496,4982,5341,404681,48475.0,21737776.0
2011-11-04,5341,5341,5149,5269,172103,47823.0,21737776.0
2011-11-07,5267,5267,4980,5138,199745,46628.0,21737776.0
2011-11-08,4501,4681,4369,4683,1032153,42497.0,21737776.0
2011-11-09,4681,4802,4393,4790,271894,43476.0,21737776.0
2011-11-10,4788,4788,4465,4563,134349,41410.0,21737776.0
2011-11-11,4621,4920,4369,4599,205944,41737.0,21737776.0
2011-11-14,4573,4981,4573,4838,248280,43910.0,21737776.0
2011-11-15,4836,5052,4741,4982,104137,45215.0,21737776.0
2011-11-16,4921,5029,4790,4790,108567,43476.0,21737776.0
2011-11-17,5028,5435,4956,5437,652114,49345.0,21737776.0
2011-11-18,5399,5615,5196,5437,289294,49345.0,21737776.0
2011-11-21,5459,5483,4992,5090,206974,46193.0,21737776.0
2011-11-22,5016,5028,4693,4994,113074,45323.0,21737776.0
2011-11-23,4862,5257,4862,5257,236271,47714.0,21737776.0
2011-11-24,5257,5484,4934,5341,328866,48475.0,21737776.0
2011-11-25,5413,5448,5077,5365,224514,48693.0,21737776.0
2011-11-28,5389,5389,5185,5365,155550,48693.0,21737776.0
2011-11-29,5353,5436,5149,5198,98231,47171.0,21737776.0
2011-11-30,5245,5245,4898,4898,76118,44454.0,21737776.0
2011-12-01,5029,5029,4693,4814,136936,43693.0,21737776.0
2011-12-02,4814,4922,4693,4862,29920,44128.0,21737776.0
2011-12-05,4860,4896,4645,4707,122478,42715.0,21737776.0
2011-12-06,4776,4788,4429,4599,130151,41737.0,21737776.0
2011-12-07,4597,4645,4262,4527,263491,41084.0,21737776.0
2011-12-08,4393,4525,4309,4479,103538,40650.0,21737776.0
2011-12-09,4405,4501,4309,4419,70189,40106.0,21737776.0
2011-12-12,4441,4790,4345,4718,210497,42823.0,21737776.0
2011-12-13,4705,4886,4549,4730,221970,42932.0,21737776.0
2011-12-14,4716,4716,4333,4647,197374,42171.0,21737776.0
2011-12-15,4633,4716,4417,4551,109390,41302.0,21737776.0
2011-12-16,4573,4669,4489,4539,268340,41193.0,21737776.0
2011-12-19,4525,4537,3938,4120,207887,37389.0,21737776.0
2011-12-20,3998,4202,3998,4192,29550,38041.0,21737776.0
2011-12-21,4381,4381,4070,4192,74248,38041.0,21737776.0
2011-12-22,4190,4190,4070,4180,65110,37932.0,21737776.0
2011-12-23,4285,4285,4034,4084,79295,37063.0,21737776.0
2011-12-26,3986,4141,3759,3868,81354,35107.0,21737776.0
2011-12-27,3830,3962,3434,3581,168271,32498.0,21737776.0
2011-12-28,3577,3697,3422,3557,61012,32281.0,21737776.0
2011-12-29,3673,3709,3494,3713,37021,33694.0,21737776.0
2012-01-02,3577,3878,3446,3748,115631,34020.0,21737776.0
2012-01-03,3890,3890,3723,3856,46949,34998.0,21737776.0
2012-01-04,4046,4046,3589,3701,130642,33585.0,21737776.0
2012-01-05,3699,3914,3555,3832,70068,34780.0,21737776.0
2012-01-06,3830,3962,3591,3772,130293,34237.0,21737776.0
2012-01-09,3806,3806,3553,3569,66124,32389.0,21737776.0
