다원시스(068240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-02-10,5021,5021,4937,4957,39547,84659.0,11095598.0
2014-02-11,4982,4995,4917,4970,24271,84881.0,11095598.0
2014-02-12,4950,5034,4937,4950,31816,84548.0,11095598.0
2014-02-13,4950,5028,4937,4983,49750,85103.0,11095598.0
2014-02-14,4995,5040,4950,4996,40809,85325.0,11095598.0
2014-02-17,5015,5015,4937,4983,19244,85103.0,11095598.0
2014-02-18,5008,5015,4930,4983,55392,85103.0,11095598.0
2014-02-19,4982,5001,4846,4873,65978,83217.0,11095598.0
2014-02-20,4937,4937,4852,4905,29268,83772.0,11095598.0
2014-02-21,4878,4930,4852,4859,23637,82995.0,11095598.0
2014-02-24,4930,4930,4774,4821,33903,82329.0,11095598.0
2014-02-25,4826,4891,4774,4821,36102,82329.0,11095598.0
2014-02-26,4800,4898,4800,4859,44302,82995.0,11095598.0
2014-02-27,4852,4884,4787,4788,39326,81775.0,11095598.0
2014-02-28,4840,4840,4703,4710,70066,80443.0,11095598.0
2014-03-03,4709,4716,4573,4600,98555,78557.0,11095598.0
2014-03-04,4560,4658,4560,4619,49056,78890.0,11095598.0
2014-03-05,4677,4696,4579,4600,69032,78557.0,11095598.0
2014-03-06,4625,4684,4593,4684,57041,79999.0,11095598.0
2014-03-07,4684,4840,4670,4807,125797,82107.0,11095598.0
2014-03-10,4878,4891,4742,4742,98095,80998.0,11095598.0
2014-03-11,4774,4826,4742,4821,70196,82329.0,11095598.0
2014-03-12,4840,4840,4677,4697,56520,80221.0,11095598.0
2014-03-13,4696,4852,4664,4853,70132,82884.0,11095598.0
2014-03-14,4807,4819,4755,4762,36926,81331.0,11095598.0
2014-03-17,4826,4859,4684,4697,34133,80221.0,11095598.0
2014-03-18,4709,4761,4677,4717,17295,80554.0,11095598.0
2014-03-19,4800,4800,4638,4639,57133,79223.0,11095598.0
2014-03-20,4709,4709,4599,4600,36006,78557.0,11095598.0
2014-03-21,4677,4716,4605,4697,47900,80221.0,11095598.0
2014-03-24,4755,5001,4716,4847,411501,82773.0,11095598.0
2014-03-25,4840,4956,4813,4821,101212,82329.0,11095598.0
2014-03-26,4891,4891,4807,4827,53587,82440.0,11095598.0
2014-03-27,4826,4872,4735,4762,68030,81331.0,11095598.0
2014-03-28,4755,4840,4742,4840,30339,82662.0,11095598.0
2014-03-31,4852,4852,4742,4788,63640,81775.0,11095598.0
2014-04-01,4807,4910,4774,4905,118808,83772.0,11095598.0
2014-04-02,4982,5268,4956,5197,437419,88765.0,11095598.0
2014-04-03,5287,5287,5066,5113,190491,87322.0,11095598.0
2014-04-04,5183,5372,5151,5262,249966,89874.0,11095598.0
2014-04-07,5248,5372,5177,5210,133904,88987.0,11095598.0
2014-04-08,5203,5346,5177,5327,131650,90984.0,11095598.0
2014-04-09,5353,5424,5268,5360,135467,91539.0,11095598.0
2014-04-10,5418,5430,5313,5347,65268,91317.0,11095598.0
2014-04-11,5307,5456,5274,5432,117609,92759.0,11095598.0
2014-04-14,5424,5463,5385,5386,83335,91983.0,11095598.0
2014-04-15,5424,5456,5385,5392,62817,92093.0,11095598.0
2014-04-16,5424,5534,5365,5457,134317,93203.0,11095598.0
2014-04-17,5521,5534,5404,5476,101783,93536.0,11095598.0
2014-04-18,5541,5547,5430,5457,97991,93203.0,11095598.0
2014-04-21,5463,5515,5424,5432,48720,92759.0,11095598.0
2014-04-22,5430,5495,5320,5399,118074,92204.0,11095598.0
2014-04-23,5392,5684,5392,5574,342388,95200.0,11095598.0
2014-04-24,5547,5593,5404,5496,94699,93869.0,11095598.0
2014-04-25,5495,5639,5483,5620,85905,95977.0,11095598.0
2014-04-28,5612,5632,5554,5555,69088,94867.0,11095598.0
2014-04-29,5554,5632,5418,5444,92897,92981.0,11095598.0
2014-04-30,5398,5554,5392,5509,80241,94091.0,11095598.0
2014-05-02,5489,5612,5463,5464,38416,93314.0,11095598.0
2014-05-07,5469,5547,5353,5366,64007,91650.0,11095598.0
2014-05-08,5359,5456,5262,5360,54027,91539.0,11095598.0
2014-05-09,5359,5509,5359,5483,102366,93647.0,11095598.0
2014-05-12,5483,5515,5430,5490,41214,93758.0,11095598.0
2014-05-13,5489,5534,5443,5490,64573,93758.0,11095598.0
2014-05-14,5489,5547,5424,5438,46826,92870.0,11095598.0
2014-05-15,5437,5560,5411,5542,94185,94645.0,11095598.0
2014-05-16,5534,5534,5392,5411,79429,92426.0,11095598.0
2014-05-19,5450,5456,5248,5295,97500,90911.0,11154676.0
2014-05-20,5333,5443,5262,5360,79717,92026.0,11154676.0
2014-05-21,5307,5521,5307,5496,123120,94369.0,11154676.0
2014-05-22,5469,5547,5404,5548,80695,95261.0,11154676.0
2014-05-23,5547,5956,5547,5931,673740,101842.0,11154676.0
2014-05-26,5931,6171,5859,5905,473226,101396.0,11154676.0
2014-05-27,5905,6061,5879,6061,202021,104073.0,11154676.0
2014-05-28,6100,6457,6073,6322,570315,108535.0,11154676.0
2014-05-29,6268,6626,6223,6445,334616,110654.0,11154676.0
2014-05-30,6496,6561,6379,6477,180626,111212.0,11154676.0
2014-06-02,6418,6437,6047,6140,272780,105412.0,11154676.0
2014-06-03,6171,6236,5937,6172,305857,105969.0,11154676.0
2014-06-05,6171,6268,5982,6049,139958,103850.0,11154676.0
2014-06-09,6080,6119,5970,6107,99608,104854.0,11154676.0
2014-06-10,6047,6294,6047,6263,187520,107531.0,11154676.0
2014-06-11,6268,6373,6217,6217,134365,106750.0,11154676.0
2014-06-12,6217,6346,6041,6289,158688,107977.0,11154676.0
2014-06-13,6288,6470,6268,6367,289837,109316.0,11154676.0
2014-06-16,6366,6918,6353,6659,617209,114335.0,11154676.0
2014-06-17,6756,7016,6723,6919,414414,118797.0,11154676.0
2014-06-18,6951,7178,6821,7147,434066,122701.0,11154676.0
2014-06-19,7145,7210,6983,7114,212157,122144.0,11154676.0
2014-06-20,7081,7178,6886,7114,350302,123653.0,11292525.0
2014-06-23,7081,7178,6756,7147,370685,124218.0,11292525.0
2014-06-24,7243,7503,7081,7244,535012,125912.0,11292525.0
2014-06-25,7243,7471,7113,7276,199316,126476.0,11292525.0
2014-06-26,7340,7698,7145,7471,313260,129864.0,11292525.0
2014-06-27,7568,7633,7308,7341,154758,127606.0,11292525.0
2014-06-30,7275,7633,7178,7569,224467,131558.0,11292525.0
2014-07-01,7600,7990,7536,7991,301511,138898.0,11292525.0
2014-07-02,7990,8120,7795,7796,175680,135510.0,11292525.0
2014-07-03,7828,7958,7503,7601,361376,132123.0,11292525.0
2014-07-04,7600,7665,7373,7601,390381,132123.0,11292525.0
2014-07-07,7633,7665,7340,7439,267759,129299.0,11292525.0
2014-07-08,7471,7600,7373,7439,228356,132682.0,11587916.0
2014-07-09,7438,7503,7275,7439,253401,132682.0,11587916.0
2014-07-10,7405,7665,7373,7504,360337,133840.0,11587916.0
2014-07-11,7503,7762,7405,7536,309991,135562.0,11686379.0
2014-07-14,7600,7665,6983,6984,602184,125629.0,11686379.0
2014-07-15,6983,7275,6886,7114,383417,127966.0,11686379.0
2014-07-16,7145,7210,6951,7147,143896,128550.0,11686379.0
2014-07-17,7145,7633,7081,7601,319229,136731.0,11686379.0
2014-07-18,7471,7730,7438,7634,148631,137315.0,11686379.0
2014-07-21,7698,7860,7536,7796,265187,140237.0,11686379.0
2014-07-22,7762,7828,7633,7828,138282,140821.0,11686379.0
2014-07-23,7860,7860,7471,7634,174752,137315.0,11686379.0
2014-07-24,7503,7600,7145,7406,243217,133225.0,11686379.0
2014-07-25,7405,7438,7145,7244,149022,130303.0,11686379.0
2014-07-28,7145,7405,7113,7373,112335,132640.0,11686379.0
2014-07-29,7308,7373,6918,7244,211693,130303.0,11686379.0
2014-07-30,7243,7308,6918,6951,170986,125044.0,11686379.0
2014-07-31,6951,7081,6464,7082,395528,127382.0,11686379.0
2014-08-01,6951,7698,6918,7471,419110,134393.0,11686379.0
2014-08-04,7471,7698,7438,7504,112449,134978.0,11686379.0
2014-08-05,7568,7568,7145,7212,157315,129719.0,11686379.0
2014-08-06,7081,7536,7081,7504,158246,134978.0,11686379.0
2014-08-07,7471,7860,7405,7828,255755,140821.0,11686379.0
2014-08-08,7828,8185,7633,8186,558495,147248.0,11686379.0
2014-08-11,8282,8282,7990,8088,171494,145495.0,11686379.0
2014-08-12,8120,8282,7828,8186,288660,147248.0,11686379.0
2014-08-13,8185,8510,8055,8219,282153,147833.0,11686379.0
2014-08-14,8153,8445,7990,8445,191856,151923.0,11686379.0
2014-08-18,8445,8510,8217,8510,187870,153092.0,11686379.0
2014-08-19,8445,8542,8315,8381,121614,150754.0,11686379.0
2014-08-20,8347,8542,8217,8251,148040,148417.0,11686379.0
2014-08-21,8217,8445,8153,8316,90622,149586.0,11686379.0
2014-08-22,8315,8412,8185,8251,73382,148417.0,11686379.0
2014-08-25,8250,8250,7925,8121,91967,146080.0,11686379.0
2014-08-26,8153,8380,7958,8219,176886,147833.0,11686379.0
2014-08-27,8153,8347,7925,7926,120429,142574.0,11686379.0
2014-08-28,7990,8185,7860,7926,72613,142574.0,11686379.0
2014-08-29,7958,8250,7925,8251,177892,148417.0,11686379.0
2014-09-01,8282,8315,7828,7828,247570,140821.0,11686379.0
2014-09-02,7828,7958,7633,7699,159054,138484.0,11686379.0
2014-09-03,7958,8217,7893,8186,210131,147248.0,11686379.0
2014-09-04,8217,8250,7893,7893,126695,141990.0,11686379.0
2014-09-05,7860,8055,7860,7893,71698,141990.0,11686379.0
2014-09-11,7893,8055,7893,7958,68723,143158.0,11686379.0
2014-09-12,8088,8088,7762,7796,103990,140237.0,11686379.0
2014-09-15,7698,7893,7665,7699,111564,138484.0,11686379.0
2014-09-16,7730,7958,7730,7861,76276,141405.0,11686379.0
2014-09-17,7860,8088,7828,7991,117106,143742.0,11686379.0
2014-09-18,7990,8250,7958,7958,101578,143158.0,11686379.0
2014-09-19,8023,8575,7990,8543,377344,153676.0,11686379.0
2014-09-22,8575,8672,8445,8641,168035,155429.0,11686379.0
2014-09-23,8705,8834,8542,8608,239542,154845.0,11686379.0
2014-09-24,8640,8672,8477,8478,140165,152507.0,11686379.0
2014-09-25,8510,8834,8380,8836,211805,158935.0,11686379.0
2014-09-26,8802,9160,8737,8998,322471,161856.0,11686379.0
2014-09-29,9062,9127,8542,8706,174233,156597.0,11686379.0
2014-09-30,8640,8737,8380,8608,147009,154845.0,11686379.0
2014-10-01,8542,8737,8347,8348,114357,150170.0,11686379.0
2014-10-02,8250,8542,8250,8445,109157,151923.0,11686379.0
2014-10-06,8445,8510,8055,8121,167397,146080.0,11686379.0
2014-10-07,8120,8315,7925,8121,119870,146080.0,11686379.0
2014-10-08,7990,8282,7990,8153,79401,146664.0,11686379.0
2014-10-10,8185,8608,8023,8510,177102,153092.0,11686379.0
2014-10-13,8445,8477,8088,8284,151980,149001.0,11686379.0
2014-10-14,8153,8575,8153,8543,133956,153676.0,11686379.0
2014-10-15,8608,8769,8380,8673,122376,156013.0,11686379.0
2014-10-16,8672,8834,8510,8803,159788,158350.0,11686379.0
2014-10-17,8834,9127,8672,8900,242866,160103.0,11686379.0
2014-10-20,9095,9127,8802,8933,133858,160688.0,11686379.0
2014-10-21,9225,9712,9095,9680,555251,174127.0,11686379.0
2014-10-22,9809,9906,9614,9680,210581,174127.0,11686379.0
2014-10-23,9809,9809,9452,9680,132388,174127.0,11686379.0
2014-10-24,9809,10069,9614,10037,221780,180555.0,11686379.0
2014-10-27,10069,10134,9777,9778,163024,175880.0,11686379.0
2014-10-28,9744,9777,9484,9713,118142,174711.0,11686379.0
2014-10-29,9874,10589,9387,9745,684444,175296.0,11686379.0
2014-10-30,9647,9841,9354,9453,179028,170037.0,11686379.0
2014-10-31,9452,9971,9387,9875,199693,177633.0,11686379.0
2014-11-03,9809,9971,9614,9745,106953,175296.0,11686379.0
2014-11-04,9809,9874,9614,9647,103124,173543.0,11686379.0
2014-11-05,9777,9809,9354,9356,99332,168284.0,11686379.0
2014-11-06,9354,9484,8834,9030,228326,162441.0,11686379.0
2014-11-07,9127,9452,9095,9420,78574,169452.0,11686379.0
2014-11-10,9419,9452,9160,9388,51298,170291.0,11784842.0
2014-11-11,9419,9614,9225,9615,71339,174416.0,11784842.0
2014-11-12,9647,9744,9419,9550,54577,173237.0,11784842.0
2014-11-13,9582,9614,9225,9420,83626,170880.0,11784842.0
2014-11-14,9322,9712,9257,9647,79705,175005.0,11784842.0
2014-11-17,9680,9712,9257,9290,97790,168523.0,11784842.0
2014-11-18,9289,9419,8997,9160,96490,166166.0,11784842.0
2014-11-19,9160,9257,8997,9095,65623,164988.0,11784842.0
2014-11-20,9095,9517,9095,9420,131833,170880.0,11784842.0
2014-11-21,9322,9841,9225,9615,135112,174416.0,11784842.0
2014-11-24,9647,9712,9289,9356,70135,169702.0,11784842.0
2014-11-25,9354,9354,9095,9225,89383,167345.0,11784842.0
2014-11-26,9322,9322,8965,9225,79016,167904.0,11824227.0
2014-11-27,9127,9289,8608,8771,236802,159627.0,11824227.0
2014-11-28,8769,8932,8445,8478,184218,154306.0,11824227.0
2014-12-01,8412,8672,8282,8445,86849,153715.0,11824227.0
2014-12-02,8380,8672,8380,8510,45708,154897.0,11824227.0
2014-12-03,8542,8802,8542,8706,46100,158445.0,11824227.0
2014-12-04,8640,8672,8282,8478,125316,154306.0,11824227.0
2014-12-05,8445,8640,8412,8445,84801,153715.0,11824227.0
2014-12-08,8445,8769,8445,8641,76428,157262.0,11824227.0
2014-12-09,8575,8640,8445,8543,42487,155489.0,11824227.0
2014-12-10,8802,8867,8640,8706,91682,158445.0,11824227.0
2014-12-11,8640,8769,8412,8771,42681,159627.0,11824227.0
2014-12-12,8769,8769,8282,8284,146817,150759.0,11824227.0
2014-12-15,7990,8380,7990,8284,46638,150759.0,11824227.0
2014-12-16,8380,8510,8282,8381,78965,155073.0,12021154.0
2014-12-17,8510,8510,8023,8445,119386,156275.0,12021154.0
2014-12-18,8445,8445,8088,8153,52160,150865.0,12021154.0
2014-12-19,8250,8380,8055,8316,43911,153871.0,12021154.0
2014-12-22,8282,8412,8185,8219,26718,152068.0,12021154.0
2014-12-23,8153,8315,8088,8121,57427,150264.0,12021154.0
2014-12-24,8120,8315,8088,8316,53868,153871.0,12021154.0
2014-12-26,8282,8445,8250,8251,48811,152669.0,12021154.0
2014-12-29,8250,8477,8217,8445,47957,156275.0,12021154.0
2014-12-30,8380,8575,8380,8510,31221,157477.0,12021154.0
2015-01-02,8477,9257,8412,8933,228379,165291.0,12021154.0
2015-01-05,8965,9062,8608,8933,120694,165291.0,12021154.0
2015-01-06,8867,8997,8705,8868,73390,164089.0,12021154.0
2015-01-07,8997,9257,8899,9193,276094,170099.0,12021154.0
2015-01-08,9192,9257,8997,9193,132185,170099.0,12021154.0
2015-01-09,9192,9322,9030,9095,118676,168296.0,12021154.0
2015-01-12,9095,9387,8899,9225,127912,170700.0,12021154.0
2015-01-13,9225,9257,9030,9063,83327,167695.0,12021154.0
2015-01-14,9030,9160,8899,8998,79596,166493.0,12021154.0
2015-01-15,8997,9030,8769,8868,94089,164089.0,12021154.0
2015-01-16,8867,8899,8705,8868,113166,164089.0,12021154.0
2015-01-19,8899,8965,8737,8868,86942,164089.0,12021154.0
2015-01-20,8834,9452,8834,9453,406953,174908.0,12021154.0
2015-01-21,9419,9614,9354,9485,132855,175509.0,12021154.0
2015-01-22,9484,9484,9225,9323,124111,172504.0,12021154.0
2015-01-23,9289,9289,8997,9193,115361,170099.0,12021154.0
2015-01-26,9127,9289,9030,9290,65175,171903.0,12021154.0
2015-01-27,9289,9289,9127,9258,86525,171301.0,12021154.0
2015-01-28,9257,9841,9160,9745,330718,180317.0,12021154.0
2015-01-29,9744,10199,9582,10102,271001,186929.0,12021154.0
2015-01-30,10102,10232,9939,10037,202573,185727.0,12021154.0
2015-02-02,10037,10199,9841,10102,126578,186929.0,12021154.0
2015-02-03,10167,10394,9809,9908,213209,183323.0,12021154.0
2015-02-04,9906,9971,9777,9940,116682,186937.0,12218081.0
2015-02-05,9906,9939,9582,9843,185385,185104.0,12218081.0
2015-02-06,9777,9971,9712,9875,92435,185715.0,12218081.0
2015-02-09,9841,10004,9647,9972,124389,187548.0,12218081.0
2015-02-10,9939,10037,9712,9778,82540,183882.0,12218081.0
2015-02-11,9777,9971,9712,9745,100164,183271.0,12218081.0
2015-02-12,9744,10329,9680,10167,319766,191213.0,12218081.0
2015-02-13,10167,10491,10004,10460,342534,196711.0,12218081.0
2015-02-16,10459,10491,10297,10460,102338,196711.0,12218081.0
2015-02-17,10459,10849,10297,10785,176569,202820.0,12218081.0
2015-02-23,10881,11108,10751,11044,159783,207707.0,12218081.0
2015-02-24,11108,12018,11011,11402,274130,214427.0,12218081.0
2015-02-25,11466,11596,10946,11174,212203,210151.0,12218081.0
2015-02-26,11076,11401,10881,11141,127369,209540.0,12218081.0
2015-02-27,11108,11563,11108,11564,123079,217482.0,12218081.0
2015-03-02,11628,11985,11433,11922,138612,224202.0,12218081.0
2015-03-03,11953,12115,11726,11889,71589,223591.0,12218081.0
2015-03-04,12018,12180,11888,12084,167546,229088.0,12316544.0
2015-03-05,12115,12148,11693,11824,169171,224161.0,12316544.0
2015-03-06,11693,11921,11498,11856,159614,224777.0,12316544.0
2015-03-09,11758,12050,11498,11694,152234,221698.0,12316544.0
2015-03-10,11823,11823,11336,11629,104457,220466.0,12316544.0
2015-03-11,11466,12050,11401,12052,152586,228472.0,12316544.0
2015-03-12,11888,12148,11823,12149,133899,230319.0,12316544.0
2015-03-13,12278,12311,11823,11954,115179,226624.0,12316544.0
2015-03-16,12083,12083,11758,11954,116983,226624.0,12316544.0
2015-03-17,12115,13187,12083,12961,478168,245715.0,12316544.0
2015-03-18,13025,13512,12538,12669,395531,240173.0,12316544.0
2015-03-19,12668,13252,12473,13188,260921,250026.0,12316544.0
2015-03-20,13350,13577,12895,13156,355633,249809.0,12336236.0
2015-03-23,13870,14877,13350,13513,637672,256594.0,12336236.0
2015-03-24,13642,14129,13480,13773,243891,261528.0,12336236.0
2015-03-25,14032,14454,13805,14357,243431,272631.0,12336236.0
2015-03-26,14129,14454,13967,14357,181358,272631.0,12336236.0
2015-03-27,14617,14617,13837,13838,215955,262762.0,12336236.0
2015-03-30,13772,14746,13512,13838,298959,262762.0,12336236.0
2015-03-31,13902,15754,13220,15462,547782,293602.0,12336236.0
2015-04-01,15429,16176,15266,16014,227828,304088.0,12336236.0
2015-04-02,16014,16371,15721,15787,154512,299771.0,12336236.0
2015-04-03,15591,16144,15494,15722,183181,298537.0,12336236.0
2015-04-06,15786,16306,15689,15755,130888,299154.0,12336236.0
2015-04-07,15721,15851,15169,15755,204700,301541.0,12434699.0
2015-04-08,15786,15786,15396,15787,102613,302163.0,12434699.0
2015-04-09,15786,15948,15559,15852,155079,303407.0,12434699.0
2015-04-10,15721,15851,15299,15332,171624,293459.0,12434699.0
2015-04-13,15331,15721,15266,15527,129013,297189.0,12434699.0
2015-04-14,15526,15656,15039,15170,112549,290350.0,12434699.0
2015-04-15,15137,15526,15104,15202,76947,290972.0,12434699.0
2015-04-16,15266,16728,15201,16372,289562,313354.0,12434699.0
2015-04-17,16566,17540,16306,17476,224263,334493.0,12434699.0
2015-04-20,17151,17410,16955,17086,169571,327033.0,12434699.0
2015-04-21,17085,17897,17020,17476,163393,334493.0,12434699.0
2015-04-22,17540,17800,15786,17151,222861,328276.0,12434699.0
2015-04-23,17151,18450,16501,17476,268331,334493.0,12434699.0
2015-04-24,17865,18223,16468,16729,317296,320193.0,12434699.0
2015-04-27,16793,17442,16761,17444,119057,333872.0,12434699.0
2015-04-28,17410,18288,17378,17866,141523,341954.0,12434699.0
2015-04-29,18092,18547,17897,18451,129566,353145.0,12434699.0
2015-04-30,18450,19554,18417,18971,274624,363093.0,12434699.0
2015-05-04,19229,19489,18547,19295,174726,372235.0,12533162.0
2015-05-06,19229,19229,18547,18710,191375,360955.0,12533162.0
2015-05-07,18710,18840,17216,17931,355768,345915.0,12533162.0
2015-05-08,17930,18353,17475,17768,175137,342782.0,12533162.0
2015-05-11,17703,18840,17703,18840,152002,363462.0,12533162.0
2015-05-12,18840,19229,18547,18581,118997,358448.0,12533162.0
2015-05-13,18579,18905,18320,18581,76025,358448.0,12533162.0
2015-05-14,18840,19651,18612,19360,143111,375249.0,12592240.0
2015-05-15,19489,20464,19197,19945,146525,386582.0,12592240.0
2015-05-18,19749,20984,19392,20919,202693,405470.0,12592240.0
2015-05-19,20951,21016,20431,20692,135750,401063.0,12592240.0
2015-05-20,20756,20854,20334,20660,138310,400433.0,12592240.0
2015-05-21,20334,20594,19619,20595,249950,399174.0,12592240.0
2015-05-22,20658,20658,20041,20269,99681,392878.0,12592240.0
2015-05-26,20074,20139,19262,19262,307100,373360.0,12592240.0
2015-05-27,19164,19457,17865,18451,466379,357620.0,12592240.0
2015-05-28,18450,18645,17573,18581,368838,360138.0,12592240.0
2015-05-29,18320,18710,18060,18256,180674,353842.0,12592240.0
2015-06-01,18157,19619,17638,19490,402568,377767.0,12592240.0
2015-06-02,19457,19619,18840,19100,207323,370212.0,12592240.0
2015-06-03,18840,19684,18547,19100,222120,389318.0,13242096.0
2015-06-04,18969,19489,18969,19198,78179,391304.0,13242096.0
2015-06-05,19132,19879,19002,19198,158211,391304.0,13242096.0
2015-06-08,19002,19294,18579,18710,127503,381372.0,13242096.0
2015-06-09,18514,19489,18514,19425,138532,395939.0,13242096.0
2015-06-10,19522,19651,19002,19036,83409,387993.0,13242096.0
2015-06-11,19294,19327,18385,18548,125419,378062.0,13242096.0
2015-06-12,18547,19067,18320,18516,90903,377400.0,13242096.0
2015-06-15,18514,18514,17995,18028,144062,367468.0,13242096.0
2015-06-16,17897,19749,17670,19717,393235,401898.0,13242096.0
2015-06-17,19912,20431,19554,20108,238779,409843.0,13242096.0
2015-06-18,20106,21178,19912,21049,217935,429044.0,13242096.0
2015-06-19,21243,21373,20431,20432,155238,416464.0,13242096.0
2015-06-22,20431,20756,19879,20399,79312,415802.0,13242096.0
2015-06-23,20399,20626,19814,19945,91300,406532.0,13242096.0
2015-06-24,20041,20594,19944,20108,71602,409843.0,13242096.0
2015-06-25,20139,20301,19425,19977,132924,407194.0,13242096.0
2015-06-26,19944,21730,19651,21341,253077,435003.0,13242096.0
2015-06-29,21178,21633,20723,21017,202295,428382.0,13242096.0
2015-06-30,20723,21276,20009,20627,171967,420437.0,13242096.0
2015-07-01,20788,21763,20788,21699,154616,442286.0,13242096.0
2015-07-02,21893,23485,21601,23421,307911,477378.0,13242096.0
2015-07-03,23874,25239,23420,25077,319685,511145.0,13242096.0
2015-07-06,25011,25986,24362,25012,281542,509821.0,13242096.0
2015-07-07,25498,25856,23680,24038,241551,489958.0,13242096.0
2015-07-08,24037,25044,23582,24005,170145,489295.0,13242096.0
2015-07-09,23647,25401,23193,25402,237742,517766.0,13242096.0
2015-07-10,25434,26603,25141,26311,255547,536305.0,13242096.0
2015-07-13,26376,27805,26051,27351,171482,557492.0,13242096.0
2015-07-14,27448,28390,26700,27416,176247,558816.0,13242096.0
2015-07-15,27642,29137,27285,28975,212739,590597.0,13242096.0
2015-07-16,29299,30501,28260,30307,180635,617744.0,13242096.0
2015-07-17,30534,31151,29559,30210,172047,615757.0,13242096.0
2015-07-20,30144,31703,29916,31444,123860,640917.0,13242096.0
2015-07-21,31768,32808,31249,31899,187609,650187.0,13242096.0
2015-07-22,31508,32353,30858,32158,179454,655484.0,13242096.0
2015-07-23,32482,32482,31768,31834,87405,648863.0,13242096.0
2015-07-24,31508,31833,29786,29788,291105,607150.0,13242096.0
2015-07-27,29299,30079,27837,28196,279631,574707.0,13242096.0
2015-07-28,27610,28552,26700,27936,251236,569410.0,13242096.0
2015-07-29,28390,29105,26506,26507,268145,540278.0,13242096.0
2015-07-30,26441,27058,24037,24038,354726,489958.0,13242096.0
2015-07-31,24557,27903,23128,27903,372925,568748.0,13242096.0
2015-08-03,28390,29202,26116,26117,255487,532332.0,13242096.0
2015-08-04,26473,28162,25271,26637,207872,542926.0,13242096.0
2015-08-05,26700,27805,26635,27611,108496,562789.0,13242096.0
2015-08-06,27870,28585,27545,28066,91392,572059.0,13242096.0
2015-08-07,28000,28585,27545,27611,57424,562789.0,13242096.0
2015-08-10,27350,27610,25759,25889,161066,527698.0,13242096.0
2015-08-11,26311,26473,25239,25239,75682,514455.0,13242096.0
2015-08-12,24557,25304,22121,24038,412182,489958.0,13242096.0
2015-08-13,23647,25011,23160,24687,178719,503200.0,13242096.0
2015-08-17,24297,24882,23939,23940,92592,487971.0,13242096.0
2015-08-18,23777,24622,22153,22804,226891,464798.0,13242096.0
2015-08-19,22153,22770,19262,20822,513374,427565.0,13340559.0
2015-08-20,19879,21308,19749,20660,264375,424230.0,13340559.0
2015-08-21,19619,20009,17800,18905,629230,388210.0,13340559.0
2015-08-24,19294,20269,18807,19198,471109,394214.0,13340559.0
2015-08-25,19944,21991,19197,21536,508746,442240.0,13340559.0
2015-08-26,21698,22056,21113,22024,306450,452245.0,13340559.0
2015-08-27,22673,23095,22056,22089,285195,453579.0,13340559.0
2015-08-28,22478,23517,22348,22933,195366,470922.0,13340559.0
2015-08-31,22770,23225,22282,22673,131769,465586.0,13340559.0
2015-09-01,22510,23128,21243,21277,156382,436903.0,13340559.0
2015-09-02,20464,22478,20074,22413,337605,460249.0,13340559.0
2015-09-03,22867,23030,21828,21829,145475,448243.0,13340559.0
2015-09-04,22088,22348,20788,20919,132998,429566.0,13340559.0
2015-09-07,20919,21113,19814,20269,165373,416225.0,13340559.0
2015-09-08,19977,20788,18645,19685,304722,404219.0,13340559.0
2015-09-09,20269,20464,19717,20399,138305,418894.0,13340559.0
2015-09-10,20561,21991,20139,21959,351476,450911.0,13340559.0
2015-09-11,21730,22835,21536,21894,190809,449577.0,13340559.0
2015-09-14,22153,22282,21211,21244,94862,436236.0,13340559.0
2015-09-15,21308,21569,20594,21212,85438,435569.0,13340559.0
2015-09-16,21698,22997,21601,22543,332897,462917.0,13340559.0
2015-09-17,22900,23680,22413,22998,343455,472256.0,13340559.0
2015-09-18,23387,24232,22802,24038,327301,493601.0,13340559.0
2015-09-21,23810,24557,23582,24460,138551,502272.0,13340559.0
2015-09-22,24394,24459,24004,24200,97199,496936.0,13340559.0
2015-09-23,23907,24037,22738,22804,173927,468254.0,13340559.0
2015-09-24,23452,24426,22932,23128,216213,474924.0,13340559.0
2015-09-25,23095,23582,22413,23453,133705,481594.0,13340559.0
2015-09-30,23095,23354,22348,23128,103513,474924.0,13340559.0
2015-10-01,23452,23939,23063,23583,108569,484262.0,13340559.0
2015-10-02,23907,23907,23063,23063,76275,473590.0,13340559.0
2015-10-05,23420,23420,22738,22804,112598,468254.0,13340559.0
2015-10-06,22835,22997,21178,21374,264705,438904.0,13340559.0
2015-10-07,21373,21373,19360,20269,472191,416225.0,13340559.0
2015-10-08,20366,20399,19229,19523,297083,400884.0,13340559.0
2015-10-12,19586,20301,19002,20010,195865,410889.0,13340559.0
2015-10-13,18840,19977,18710,19815,369311,406887.0,13340559.0
2015-10-14,19586,20788,19586,20465,158276,420228.0,13340559.0
2015-10-15,20497,20854,20074,20399,76371,418894.0,13340559.0
2015-10-16,20691,20691,20139,20399,81621,418894.0,13340559.0
2015-10-19,20529,21568,19912,21277,191645,436903.0,13340559.0
2015-10-20,21243,21568,21178,21179,91129,434902.0,13340559.0
2015-10-21,21438,21438,20334,20854,117155,428232.0,13340559.0
2015-10-22,20821,20821,19977,19977,84209,410222.0,13340559.0
2015-10-23,20009,20301,19360,19717,113107,404886.0,13340559.0
2015-10-26,19717,20269,19425,20140,84038,413557.0,13340559.0
2015-10-27,20171,20594,20009,20140,79215,413557.0,13340559.0
