네오위즈홀딩스(042420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-12-23,13850,14150,13700,13700,22312,121454.0,8865249.0
2010-12-24,13700,13900,13350,13500,25632,119681.0,8865249.0
2010-12-27,13350,13700,13350,13400,34667,118794.0,8865249.0
2010-12-28,13350,13550,13000,13200,52469,117021.0,8865249.0
2010-12-29,13250,13500,13050,13400,32343,118794.0,8865249.0
2010-12-30,13350,13650,13250,13600,25724,120567.0,8865249.0
2011-01-03,13900,13900,13500,13600,42146,120567.0,8865249.0
2011-01-04,13500,13750,13250,13650,78122,121011.0,8865249.0
2011-01-05,13600,15100,13500,14400,366432,127660.0,8865249.0
2011-01-06,14600,15000,14050,14050,158976,124557.0,8865249.0
2011-01-07,14250,16150,14150,16150,875924,143174.0,8865249.0
2011-01-10,17000,17400,15900,16150,771482,143174.0,8865249.0
2011-01-11,16200,16950,15950,16350,401846,144947.0,8865249.0
2011-01-12,16500,16700,15600,15850,231943,140514.0,8865249.0
2011-01-13,15600,16100,15300,16000,191801,141844.0,8865249.0
2011-01-14,16000,16250,15600,15700,82566,139184.0,8865249.0
2011-01-17,15750,16450,15600,15600,220735,138298.0,8865249.0
2011-01-18,15600,15700,15150,15300,115523,135638.0,8865249.0
2011-01-19,15300,15700,15050,15500,122344,137411.0,8865249.0
2011-01-20,15300,15850,15300,15650,75325,138741.0,8865249.0
2011-01-21,15750,16650,15450,15700,323650,139184.0,8865249.0
2011-01-24,15800,16350,15750,15950,127515,141401.0,8865249.0
2011-01-25,16150,16200,15150,15200,148116,134752.0,8865249.0
2011-01-26,14500,15400,14500,15150,127283,134309.0,8865249.0
2011-01-27,15200,15500,14800,14950,55839,132535.0,8865249.0
2011-01-28,15100,15250,14700,14700,59912,130319.0,8865249.0
2011-01-31,14400,14700,14200,14300,51180,126773.0,8865249.0
2011-02-01,14100,14500,14000,14000,43233,124113.0,8865249.0
2011-02-07,14150,14600,13900,14450,85105,128103.0,8865249.0
2011-02-08,14350,14800,14200,14400,40597,127660.0,8865249.0
2011-02-09,14500,14700,14050,14400,50795,127660.0,8865249.0
2011-02-10,14400,14550,14000,14000,30098,124113.0,8865249.0
2011-02-11,14000,14750,14000,14150,49582,125443.0,8865249.0
2011-02-14,14800,14800,14000,14400,52678,127660.0,8865249.0
2011-02-15,14500,14750,14300,14350,41292,127216.0,8865249.0
2011-02-16,14400,15050,14200,14500,56195,128546.0,8865249.0
2011-02-17,14700,15350,14400,14800,142256,131206.0,8865249.0
2011-02-18,15150,15150,14800,14800,61904,131206.0,8865249.0
2011-02-21,14800,15150,14700,15150,77322,134309.0,8865249.0
2011-02-22,14900,15000,14400,14500,64764,128546.0,8865249.0
2011-02-23,14400,14550,13150,13400,121591,118794.0,8865249.0
2011-02-24,13250,13250,12050,12700,98546,112589.0,8865249.0
2011-02-25,12500,12950,12500,12800,66987,113475.0,8865249.0
2011-02-28,12700,12800,12300,12450,66110,110372.0,8865249.0
2011-03-02,12450,12500,11850,11950,59815,105940.0,8865249.0
2011-03-03,11850,12750,11850,12700,43746,116292.0,9156866.0
2011-03-04,12750,13100,12700,12800,28741,117208.0,9156866.0
2011-03-07,12500,12750,12300,12350,31047,113087.0,9156866.0
2011-03-08,12350,12950,12350,12900,42099,118124.0,9156866.0
2011-03-09,12900,12900,12600,12900,31268,118124.0,9156866.0
2011-03-10,13000,13700,13000,13150,63456,120413.0,9156866.0
2011-03-11,13100,13250,12700,13000,26995,119039.0,9156866.0
2011-03-14,12800,13000,12050,12400,37710,113545.0,9156866.0
2011-03-15,12600,12950,11750,12150,39464,111256.0,9156866.0
2011-03-16,12000,12400,12000,12000,34797,109882.0,9156866.0
2011-03-17,11700,11850,11400,11550,46224,105762.0,9156866.0
2011-03-18,11700,11900,11650,11900,19457,108967.0,9156866.0
2011-03-21,12050,12350,12000,12300,18372,112629.0,9156866.0
2011-03-22,12450,12550,12100,12150,23263,111256.0,9156866.0
2011-03-23,12300,12400,12050,12050,31533,110340.0,9156866.0
2011-03-24,12100,12500,11750,12000,53792,109882.0,9156866.0
2011-03-25,12100,12250,11900,12150,31915,111256.0,9156866.0
2011-03-28,12300,12300,12000,12050,24405,110340.0,9156866.0
2011-03-29,12000,12250,12000,12050,22856,110340.0,9156866.0
2011-03-30,12050,12700,12050,12550,60061,114919.0,9156866.0
2011-03-31,12400,12850,12100,12750,48076,116750.0,9156866.0
2011-04-01,12750,12850,12450,12700,23381,116292.0,9156866.0
2011-04-04,13000,13100,12550,12750,37893,116750.0,9156866.0
2011-04-05,12800,12900,12450,12700,30947,116292.0,9156866.0
2011-04-06,12800,12800,12500,12500,29791,114461.0,9156866.0
2011-04-07,12550,12700,12300,12400,33509,113545.0,9156866.0
2011-04-08,12400,12900,12300,12900,39259,118124.0,9156866.0
2011-04-11,12900,13100,12750,13050,42010,119497.0,9156866.0
2011-04-12,12850,13100,12500,12500,33986,114461.0,9156866.0
2011-04-13,12500,12800,12500,12800,23469,117208.0,9156866.0
2011-04-14,12650,12800,12550,12700,32736,116292.0,9156866.0
2011-04-15,12800,14600,12650,14600,393912,133690.0,9156866.0
2011-04-18,14750,14950,14000,14700,312408,134606.0,9156866.0
2011-04-19,14500,15400,14500,14800,263081,135522.0,9156866.0
2011-04-20,15150,15200,14650,15050,115735,137811.0,9156866.0
2011-04-21,15100,15200,14700,15200,68620,139184.0,9156866.0
2011-04-22,15200,15200,14750,15100,44525,138269.0,9156866.0
2011-04-25,15100,15600,14850,15350,86191,140558.0,9156866.0
2011-04-26,15100,15300,14900,15150,80828,138727.0,9156866.0
2011-04-27,15200,15800,15150,15300,115411,140100.0,9156866.0
2011-04-28,15500,15500,14950,15150,53922,138727.0,9156866.0
2011-04-29,15150,15450,14800,15200,42338,139184.0,9156866.0
2011-05-02,15400,16450,15100,15600,102372,142847.0,9156866.0
2011-05-03,15850,16100,15600,16000,73065,146510.0,9156866.0
2011-05-04,16050,16200,15500,15600,49557,142847.0,9156866.0
2011-05-06,15400,15750,15300,15700,39675,143763.0,9156866.0
2011-05-09,15650,16350,15650,15900,47938,145594.0,9156866.0
2011-05-11,15900,16000,15450,15500,40510,141931.0,9156866.0
2011-05-12,15300,16000,15300,15500,51790,141931.0,9156866.0
2011-05-13,16000,16550,15450,15650,56175,143305.0,9156866.0
2011-05-16,15600,15700,15000,15350,35272,140558.0,9156866.0
2011-05-17,15100,15700,15100,15350,46264,140558.0,9156866.0
2011-05-18,15200,15650,15200,15300,20760,140100.0,9156866.0
2011-05-19,15350,15350,14850,14900,43012,136437.0,9156866.0
2011-05-20,14900,15200,14250,14400,37253,131859.0,9156866.0
2011-05-23,13950,14600,13950,14500,19848,132775.0,9156866.0
2011-05-24,14600,14800,14350,14600,19885,133690.0,9156866.0
2011-05-25,14450,14900,14450,14550,12884,133232.0,9156866.0
2011-05-26,14600,14950,14550,14800,3739,135522.0,9156866.0
2011-05-27,15000,15150,14600,14950,19036,136895.0,9156866.0
2011-05-30,14950,15150,14550,14600,10206,133690.0,9156866.0
2011-05-31,14600,14800,14250,14600,46278,133690.0,9156866.0
2011-06-01,14800,14800,14400,14600,22308,133690.0,9156866.0
2011-06-02,14100,15000,14100,14700,15897,134606.0,9156866.0
2011-06-03,14550,15000,14550,14700,11186,134606.0,9156866.0
2011-06-07,14300,14850,14300,14850,12899,135979.0,9156866.0
2011-06-08,14800,14950,14500,14750,8546,135064.0,9156866.0
2011-06-09,14600,14650,14350,14500,10420,132775.0,9156866.0
2011-06-10,14550,14800,14300,14450,7582,132317.0,9156866.0
2011-06-13,14200,14800,14200,14400,12650,131859.0,9156866.0
2011-06-14,14400,14800,14300,14750,12651,135064.0,9156866.0
2011-06-15,15050,15200,14700,14850,10549,135979.0,9156866.0
2011-06-16,14400,14800,14200,14400,24009,131859.0,9156866.0
2011-06-17,14300,15300,14200,15300,37981,140100.0,9156866.0
2011-06-20,15100,15500,14950,15050,18730,137811.0,9156866.0
2011-06-21,15100,15300,14950,15250,14256,139642.0,9156866.0
2011-06-22,15600,15600,15050,15050,23451,137811.0,9156866.0
2011-06-23,15000,15500,14900,15450,31987,141474.0,9156866.0
2011-06-24,15500,15800,15050,15550,25362,142389.0,9156866.0
2011-06-27,15500,15500,15100,15150,8915,138727.0,9156866.0
2011-06-28,15350,15600,15150,15250,47562,139642.0,9156866.0
2011-06-29,15250,15750,15200,15400,28554,141016.0,9156866.0
2011-06-30,15600,15600,15200,15250,19127,139642.0,9156866.0
2011-07-01,15350,15350,15000,15350,11954,140558.0,9156866.0
2011-07-04,15400,15700,15350,15400,13971,141016.0,9156866.0
2011-07-05,15600,15600,15400,15450,9763,141474.0,9156866.0
2011-07-06,15550,15550,15100,15250,23473,139642.0,9156866.0
2011-07-07,15250,15650,15150,15550,17495,142389.0,9156866.0
2011-07-08,15600,16750,15600,15850,66984,145136.0,9156866.0
2011-07-11,16000,16050,15600,16000,29498,146510.0,9156866.0
2011-07-12,15900,15900,15350,15350,29118,140558.0,9156866.0
2011-07-13,15500,16100,15250,16100,30025,147426.0,9156866.0
2011-07-14,16500,16500,15800,15800,33004,144678.0,9156866.0
2011-07-15,15850,16400,15700,16000,35153,146510.0,9156866.0
2011-07-18,16200,16800,16000,16700,152688,152920.0,9156866.0
2011-07-19,16850,16900,16500,16550,56013,151546.0,9156866.0
2011-07-20,16550,16600,15250,15350,214389,140558.0,9156866.0
2011-07-21,15500,15950,15250,15750,69692,144221.0,9156866.0
2011-07-22,15700,16550,15550,16050,76042,146968.0,9156866.0
2011-07-25,16200,16700,16150,16250,41627,148799.0,9156866.0
2011-07-26,15900,16300,15900,16300,41990,149257.0,9156866.0
2011-07-27,16300,17800,16100,17300,165841,158414.0,9156866.0
2011-07-28,17300,19800,17100,18900,472047,173065.0,9156866.0
2011-07-29,18900,21700,18550,21600,766104,197788.0,9156866.0
2011-08-01,22500,24800,22050,24800,520406,227090.0,9156866.0
2011-08-02,25800,26250,22600,23900,1316956,218849.0,9156866.0
2011-08-03,23700,27200,23600,25700,1706077,235331.0,9156866.0
2011-08-04,26200,29550,25750,29550,630116,270585.0,9156866.0
2011-08-05,30650,33250,27100,32500,3301737,297598.0,9156866.0
2011-08-08,32600,35050,28300,30950,1686016,283405.0,9156866.0
2011-08-09,29800,30500,26350,26350,1096564,241283.0,9156866.0
2011-08-10,28000,30150,27250,30000,1372439,274706.0,9156866.0
2011-08-11,27500,32200,27500,30750,1602874,281574.0,9156866.0
2011-08-12,32500,32800,30000,30000,1015032,274706.0,9156866.0
2011-08-16,31450,34500,31400,34500,798647,315912.0,9156866.0
2011-08-17,35500,38350,33450,34450,1287322,315454.0,9156866.0
2011-08-18,35850,37700,34250,37400,925371,342467.0,9156866.0
2011-08-19,36300,38800,35500,36200,836674,331479.0,9156866.0
2011-08-22,36950,36950,30800,30800,594412,282031.0,9156866.0
2011-08-23,32000,32300,28800,31300,574639,286610.0,9156866.0
2011-08-24,31650,35450,30850,34700,757212,317743.0,9156866.0
2011-08-25,35100,37800,34150,34600,622763,316828.0,9156866.0
2011-08-26,34800,35700,32800,33300,288220,304924.0,9156866.0
2011-08-29,34050,34800,32850,34000,278811,311333.0,9156866.0
2011-08-30,34150,37350,33550,34900,782078,319575.0,9156866.0
2011-08-31,35750,37150,35100,35400,415174,324153.0,9156866.0
2011-09-01,36300,37900,35950,37350,621990,342009.0,9156866.0
2011-09-02,38350,38600,37050,38050,446254,348419.0,9156866.0
2011-09-05,38000,38700,35800,36250,330915,331936.0,9156866.0
2011-09-06,36500,36500,30900,32650,474491,298972.0,9156866.0
2011-09-07,33050,34600,32950,33450,218909,306297.0,9156866.0
2011-09-08,34100,36000,33600,35250,291812,322780.0,9156866.0
2011-09-09,35300,35750,31850,32400,246608,296682.0,9156866.0
2011-09-14,32400,33200,30300,30800,133821,282031.0,9156866.0
2011-09-15,31800,32600,29000,30300,171603,277453.0,9156866.0
2011-09-16,31200,32250,30300,31400,169403,287526.0,9156866.0
2011-09-19,31400,32250,30200,30200,99340,276537.0,9156866.0
2011-09-20,29900,34700,29700,34700,347172,317743.0,9156866.0
2011-09-21,34100,36300,33950,33950,337947,310876.0,9156866.0
2011-09-22,33000,35000,32850,33900,159925,310418.0,9156866.0
2011-09-23,32600,34500,31850,33600,152960,307671.0,9156866.0
2011-09-26,34550,34550,29000,31600,176090,289357.0,9156866.0
2011-09-27,32850,32900,31600,32400,255914,296682.0,9156866.0
2011-09-28,32900,33000,31300,31850,246549,291646.0,9156866.0
2011-09-29,31900,32300,31000,31500,149752,288441.0,9156866.0
2011-09-30,32100,33600,32100,32500,296899,297598.0,9156866.0
2011-10-04,31300,31550,29900,31150,191964,285236.0,9156866.0
2011-10-05,31250,32300,30000,30000,191135,274706.0,9156866.0
2011-10-06,31100,31950,30700,31400,169177,287526.0,9156866.0
2011-10-07,32000,32800,31100,31850,158699,291646.0,9156866.0
2011-10-10,32350,36600,31550,36600,332042,335141.0,9156866.0
2011-10-11,36600,37300,35550,36100,338592,330563.0,9156866.0
2011-10-12,36200,39900,35300,35300,735203,323237.0,9156866.0
2011-10-13,35750,37200,34800,36650,301130,335599.0,9156866.0
2011-10-14,37150,39150,36650,38200,374298,349792.0,9156866.0
2011-10-17,38150,39800,37550,38200,224607,349792.0,9156866.0
2011-10-18,38000,40300,37800,38700,404097,354371.0,9156866.0
2011-10-19,39750,43150,38900,40800,507241,373600.0,9156866.0
2011-10-20,41400,42900,38950,39450,258896,361238.0,9156866.0
2011-10-21,40200,41450,39300,41450,197776,379552.0,9156866.0
2011-10-24,42550,42700,40800,40800,144407,373600.0,9156866.0
2011-10-25,40950,42750,40500,40500,162842,370853.0,9156866.0
2011-10-26,40400,41200,39200,39900,106945,365359.0,9156866.0
2011-10-27,40400,41200,37400,39350,185350,360323.0,9156866.0
2011-10-28,39700,39850,37600,37950,135805,347503.0,9156866.0
2011-10-31,38150,38950,37550,38400,67591,351624.0,9156866.0
2011-11-01,38500,39450,38300,38500,58732,352539.0,9156866.0
2011-11-02,38000,39400,37250,39400,80167,360781.0,9156866.0
2011-11-03,39900,39900,38100,38100,57049,348877.0,9156866.0
2011-11-04,39500,39850,38500,39800,75935,364443.0,9156866.0
2011-11-07,39550,40700,39400,39600,43246,362612.0,9156866.0
2011-11-08,39850,40900,38050,38650,145462,353913.0,9156866.0
2011-11-09,39300,39300,37500,38300,86946,350708.0,9156866.0
2011-11-10,37000,37300,35550,36300,72021,332394.0,9156866.0
2011-11-11,37600,37600,35700,36850,46718,337431.0,9156866.0
2011-11-14,37300,37300,35600,36200,61399,331479.0,9156866.0
2011-11-15,36700,37400,35750,36000,48558,329647.0,9156866.0
2011-11-16,36200,36550,33300,33300,89756,304924.0,9156866.0
2011-11-17,33100,33300,30700,31850,251086,291646.0,9156866.0
2011-11-18,31500,31550,29150,30300,274637,277453.0,9156866.0
2011-11-21,30200,31150,29850,30700,132553,281116.0,9156866.0
2011-11-22,30000,31050,29850,30400,84786,278369.0,9156866.0
2011-11-23,30500,30900,27250,28000,275078,256392.0,9156866.0
2011-11-24,27950,28500,27100,28000,154433,256392.0,9156866.0
2011-11-25,28000,28300,26050,26050,215073,238536.0,9156866.0
2011-11-28,26650,27700,26000,27650,265326,253187.0,9156866.0
2011-11-29,27700,27900,26950,27450,96702,251356.0,9156866.0
2011-11-30,27500,28750,27150,27150,164662,248609.0,9156866.0
2011-12-01,28400,28400,26600,26700,190982,244488.0,9156866.0
2011-12-02,26900,27600,26200,26500,103863,242657.0,9156866.0
2011-12-05,26600,26700,25700,26100,94060,238994.0,9156866.0
2011-12-06,26500,26550,24450,25000,234717,228922.0,9156866.0
2011-12-07,25100,25650,24300,24800,156059,227090.0,9156866.0
2011-12-08,25050,26150,24500,26100,237718,238994.0,9156866.0
2011-12-09,25800,26350,25400,25600,106585,234416.0,9156866.0
2011-12-12,26200,26400,25000,25700,139061,235331.0,9156866.0
2011-12-13,25300,25950,25100,25750,130121,235789.0,9156866.0
2011-12-14,25750,27600,25750,26400,460973,241741.0,9156866.0
2011-12-15,26250,26300,23900,24900,309886,228006.0,9156866.0
2011-12-16,24900,25200,23750,24550,151612,224801.0,9156866.0
2011-12-19,24300,24700,21400,22000,190576,201451.0,9156866.0
2011-12-20,22300,23400,22250,23300,85534,213355.0,9156866.0
2011-12-21,23800,24400,23600,23750,107128,217476.0,9156866.0
2011-12-22,23800,25100,23750,24500,128977,224343.0,9156866.0
2011-12-23,24200,24800,23750,24000,91759,219765.0,9156866.0
2011-12-26,24450,24600,23750,23750,82742,217476.0,9156866.0
2011-12-27,23950,24100,21500,22100,151490,202367.0,9156866.0
2011-12-28,22300,22550,21700,21700,66872,198704.0,9156866.0
2011-12-29,21700,22350,21500,22250,63906,203740.0,9156866.0
2012-01-02,22400,22650,21600,21750,67384,199162.0,9156866.0
2012-01-03,22000,23500,21650,23000,125693,210608.0,9156866.0
2012-01-04,22950,23400,22500,22900,76340,209692.0,9156866.0
2012-01-05,23350,26050,23050,25950,489542,237621.0,9156866.0
2012-01-06,25800,25950,24100,24450,222894,223885.0,9156866.0
2012-01-09,24250,24950,23500,24950,107557,228464.0,9156866.0
2012-01-10,25350,25350,24250,24450,99097,223885.0,9156866.0
2012-01-11,24700,24750,23600,23600,69127,216102.0,9156866.0
2012-01-12,23700,24050,22700,23050,90733,211066.0,9156866.0
2012-01-13,23250,24350,23050,23950,76677,219307.0,9156866.0
2012-01-16,23700,24500,23450,23850,52665,218391.0,9156866.0
2012-01-17,23900,24650,23900,24400,82587,223428.0,9156866.0
2012-01-18,24700,24700,23500,23500,63423,215186.0,9156866.0
2012-01-19,23250,23950,22850,23000,103100,210608.0,9156866.0
2012-01-20,23050,24350,23000,23400,145483,214271.0,9156866.0
2012-01-25,23800,24450,23700,24050,76210,220223.0,9156866.0
2012-01-26,24200,24250,23350,23650,49746,216560.0,9156866.0
2012-01-27,23550,23750,23200,23250,56714,212897.0,9156866.0
2012-01-30,23150,23900,23100,23100,51262,211524.0,9156866.0
2012-01-31,22900,23450,22850,23450,45244,214729.0,9156866.0
2012-02-01,23600,24000,23050,23250,79110,212897.0,9156866.0
2012-02-02,23400,23500,22750,22750,83171,208319.0,9156866.0
2012-02-03,22900,22950,22050,22250,82426,203740.0,9156866.0
2012-02-06,22450,22550,20200,20450,171005,187258.0,9156866.0
2012-02-07,20450,20700,19650,20050,153252,183595.0,9156866.0
2012-02-08,20250,21600,20250,20700,387164,189547.0,9156866.0
2012-02-09,20600,20900,20000,20750,135243,190005.0,9156866.0
2012-02-10,20550,21100,20300,20600,75516,188631.0,9156866.0
2012-02-13,20850,21200,20250,21050,104998,192752.0,9156866.0
2012-02-14,21050,21550,20850,21150,149964,193668.0,9156866.0
2012-02-15,21350,21400,20750,21000,100271,192294.0,9156866.0
2012-02-16,21200,23850,21200,22300,594446,204198.0,9156866.0
2012-02-17,22800,23250,22400,22900,184493,209692.0,9156866.0
2012-02-20,23300,23350,21950,22050,149387,201909.0,9156866.0
2012-02-21,21750,22450,21650,22450,93832,205572.0,9156866.0
2012-02-22,22600,22700,21700,22400,177743,205114.0,9156866.0
2012-02-23,22100,22550,21800,22350,65148,204656.0,9156866.0
2012-02-24,22700,22700,21900,22000,76306,201451.0,9156866.0
2012-02-27,21900,21950,20650,20800,159827,190463.0,9156866.0
2012-02-28,20850,21150,20150,20700,133927,189547.0,9156866.0
2012-02-29,20750,21250,20450,20750,86745,190005.0,9156866.0
2012-03-02,20850,21150,20650,21100,60895,193210.0,9156866.0
2012-03-05,21250,21450,20750,20750,71987,190005.0,9156866.0
2012-03-06,20500,20950,20300,20400,65937,186800.0,9156866.0
2012-03-07,20100,20600,20050,20300,61274,185884.0,9156866.0
2012-03-08,20300,20600,20150,20350,61067,186342.0,9156866.0
2012-03-09,20350,20800,20250,20500,49627,187716.0,9156866.0
2012-03-12,20500,20750,20300,20300,55861,185884.0,9156866.0
2012-03-13,20450,21300,20250,20650,82266,189089.0,9156866.0
2012-03-14,21200,21200,20600,20650,73739,189089.0,9156866.0
2012-03-15,20650,20850,20350,20500,38743,187716.0,9156866.0
2012-03-16,20850,21700,20650,21100,245680,193210.0,9156866.0
2012-03-19,21250,21300,20500,20550,91235,188174.0,9156866.0
2012-03-20,20600,20750,20050,20100,100261,184053.0,9156866.0
2012-03-21,20200,20400,19750,19950,83525,182679.0,9156866.0
2012-03-22,19800,20500,19700,19700,90016,180390.0,9156866.0
2012-03-23,19700,19750,19100,19100,104228,174896.0,9156866.0
2012-03-26,18900,19500,18650,18800,66468,172149.0,9156866.0
2012-03-27,19150,19200,18650,18800,45181,172149.0,9156866.0
2012-03-28,18850,19300,18300,18400,66242,168486.0,9156866.0
2012-03-29,18500,18850,18050,18150,73127,166197.0,9156866.0
2012-03-30,18200,18900,18000,18500,64552,169402.0,9156866.0
2012-04-02,18700,18850,18450,18700,50345,171233.0,9156866.0
2012-04-03,18850,19350,18550,18550,57632,169860.0,9156866.0
2012-04-04,18650,18800,17300,17500,128763,160245.0,9156866.0
2012-04-05,17200,17650,16900,17400,52328,159329.0,9156866.0
2012-04-06,17200,17750,17100,17200,42952,157498.0,9156866.0
2012-04-09,17200,17200,15500,15550,153980,142389.0,9156866.0
2012-04-10,15250,16150,15250,15600,106066,142847.0,9156866.0
2012-04-12,15400,16100,15400,16100,54999,147426.0,9156866.0
2012-04-13,16250,16950,16200,16850,63829,154293.0,9156866.0
2012-04-16,16500,16950,16350,16750,29970,153378.0,9156866.0
2012-04-17,17050,17400,16600,17000,47503,155667.0,9156866.0
2012-04-18,17400,17500,16900,17000,40828,155667.0,9156866.0
2012-04-19,17000,17200,16400,16800,50254,153835.0,9156866.0
2012-04-20,16650,16650,15800,15950,72680,146052.0,9156866.0
2012-04-23,16000,16200,15650,15750,42160,144221.0,9156866.0
2012-04-24,15550,16650,15400,16150,89525,147883.0,9156866.0
2012-04-25,16100,16300,15300,15450,66550,141474.0,9156866.0
2012-04-26,15550,15750,14350,14750,85380,135064.0,9156866.0
2012-04-27,14800,15000,14000,14300,141153,130943.0,9156866.0
2012-04-30,14600,14600,13950,14150,54342,129570.0,9156866.0
2012-05-02,14200,14800,14200,14750,60065,135064.0,9156866.0
2012-05-03,14900,15850,14650,15550,108740,142389.0,9156866.0
2012-05-04,15350,16400,15350,16200,54862,148341.0,9156866.0
2012-05-07,15900,16600,15800,16050,46644,146968.0,9156866.0
2012-05-08,16000,16750,15900,15900,50218,145594.0,9156866.0
2012-05-09,15800,16150,15300,15300,56747,140100.0,9156866.0
2012-05-10,15250,17450,15250,17050,187997,156125.0,9156866.0
2012-05-11,17050,17600,16750,16900,218086,154751.0,9156866.0
2012-05-14,16800,18600,16800,18100,345790,165739.0,9156866.0
2012-05-15,18100,19450,18000,18000,410102,164824.0,9156866.0
2012-05-16,18400,18700,16200,16200,229295,148341.0,9156866.0
2012-05-17,16300,17450,16300,17000,178415,155667.0,9156866.0
2012-05-18,16500,16950,15750,15800,118855,144678.0,9156866.0
2012-05-21,15900,16900,15900,16200,92100,148341.0,9156866.0
2012-05-22,16500,17100,15900,17100,101585,156582.0,9156866.0
2012-05-23,17400,17750,16550,16550,144411,151546.0,9156866.0
2012-05-24,16750,17000,16100,16350,73770,149715.0,9156866.0
2012-05-25,16500,16800,16250,16400,56820,150173.0,9156866.0
2012-05-29,16600,17250,16300,17150,95133,157040.0,9156866.0
2012-05-30,17250,17700,16800,17000,110002,155667.0,9156866.0
2012-05-31,17000,17800,16850,17800,181458,162992.0,9156866.0
2012-06-01,18150,18400,17100,17200,208565,157498.0,9156866.0
2012-06-04,16500,16700,15650,15900,152785,145594.0,9156866.0
2012-06-05,16200,16450,16050,16400,64421,150173.0,9156866.0
2012-06-07,16750,17000,16300,16350,93588,149715.0,9156866.0
2012-06-08,16400,16600,15800,15900,76707,145594.0,9156866.0
2012-06-11,16350,16350,15850,16050,81246,146968.0,9156866.0
2012-06-12,15700,16300,15700,15950,63122,146052.0,9156866.0
2012-06-13,16050,16250,15400,15500,89249,141931.0,9156866.0
2012-06-14,15600,15750,15350,15600,60039,142847.0,9156866.0
2012-06-15,15700,15700,13900,14050,369895,128654.0,9156866.0
2012-06-18,14050,14400,13950,14050,104472,128654.0,9156866.0
2012-06-19,14250,14450,14050,14250,110385,130485.0,9156866.0
2012-06-20,14300,14400,14100,14250,49750,130485.0,9156866.0
2012-06-21,14250,14650,14250,14450,67434,132317.0,9156866.0
2012-06-22,14300,14350,14150,14150,43584,129570.0,9156866.0
2012-06-25,14200,14200,13900,13900,54169,127280.0,9156866.0
2012-06-26,13900,14100,13650,13750,48348,125907.0,9156866.0
2012-06-27,13800,13850,13500,13600,52544,124533.0,9156866.0
2012-06-28,13800,13900,13350,13400,40599,122702.0,9156866.0
2012-06-29,13300,14000,13200,13850,69383,126823.0,9156866.0
2012-07-02,14200,14200,13900,14000,40960,128196.0,9156866.0
2012-07-03,13950,14250,13950,14100,42902,129112.0,9156866.0
2012-07-04,14150,14300,13950,14150,34814,129570.0,9156866.0
2012-07-05,14100,14600,14050,14550,62828,133232.0,9156866.0
2012-07-06,14500,14950,14450,14600,74446,133690.0,9156866.0
2012-07-09,14550,14650,14050,14100,36423,129112.0,9156866.0
2012-07-10,14200,15450,14050,15150,279787,138727.0,9156866.0
2012-07-11,15000,15150,14500,15050,127745,137811.0,9156866.0
2012-07-12,14900,15650,13800,14000,210187,128196.0,9156866.0
2012-07-13,14050,14400,13500,14200,82720,130027.0,9156866.0
2012-07-16,14400,14450,14050,14200,35362,130027.0,9156866.0
2012-07-17,13950,14300,13800,14150,30005,129570.0,9156866.0
2012-07-18,14250,14450,13750,14100,64362,129112.0,9156866.0
2012-07-19,14450,14550,13900,14050,72311,128654.0,9156866.0
2012-07-20,14050,14300,13700,13800,55194,126365.0,9156866.0
2012-07-23,13600,13900,13400,13450,36536,123160.0,9156866.0
2012-07-24,13250,13450,12900,13000,64942,119039.0,9156866.0
2012-07-25,12750,13050,12400,12500,43224,114461.0,9156866.0
2012-07-26,12500,13100,12300,12550,37793,114919.0,9156866.0
2012-07-27,13050,13050,12700,12950,27817,118581.0,9156866.0
2012-07-30,13150,13350,13000,13200,19376,120871.0,9156866.0
2012-07-31,13000,13300,12950,13050,24070,119497.0,9156866.0
2012-08-01,13100,13500,12900,13350,51415,122244.0,9156866.0
2012-08-02,13400,13400,12950,13000,41759,119039.0,9156866.0
2012-08-03,13000,13150,12750,12900,32171,118124.0,9156866.0
2012-08-06,13000,13200,12950,13000,23810,119039.0,9156866.0
2012-08-07,13000,13300,13000,13150,27859,120413.0,9156866.0
2012-08-08,13150,13400,13050,13100,19210,119955.0,9156866.0
2012-08-09,13200,13250,12950,13100,42458,119955.0,9156866.0
2012-08-10,13100,13200,12950,12950,26909,118581.0,9156866.0
2012-08-13,13000,14050,13000,13850,160874,126823.0,9156866.0
2012-08-14,13650,13750,13300,13400,99441,122702.0,9156866.0
2012-08-16,13300,13300,12750,12750,159506,116750.0,9156866.0
2012-08-17,12800,12950,12600,12800,74209,117208.0,9156866.0
2012-08-20,13400,14700,13150,14700,825649,134606.0,9156866.0
2012-08-21,15150,16700,14800,14850,1471304,135979.0,9156866.0
2012-08-22,15000,16000,14850,15400,698601,141016.0,9156866.0
2012-08-23,15650,16400,15400,15800,465204,144678.0,9156866.0
2012-08-24,15550,16350,15200,16150,285986,147883.0,9156866.0
2012-08-27,16400,16650,15850,16350,309521,149715.0,9156866.0
2012-08-28,16350,16550,16000,16250,250346,148799.0,9156866.0
2012-08-29,16400,18650,16150,18300,931813,167571.0,9156866.0
2012-08-30,18550,19800,18200,18850,828669,172607.0,9156866.0
2012-08-31,18850,19350,18400,18400,312543,168486.0,9156866.0
2012-09-03,18800,20650,18600,20200,872288,184969.0,9156866.0
