엔지켐생명과학(183490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-27,43900,44200,43500,44000,2085,277827.0,6314242.0
2015-08-28,44500,49900,44500,49750,2030,314134.0,6314242.0
2015-08-31,49800,50500,48000,50000,6367,315712.0,6314242.0
2015-09-01,50500,50500,48000,50000,406,315712.0,6314242.0
2015-09-02,49900,50800,49900,50600,5689,319501.0,6314242.0
2015-09-03,50600,50600,50400,50500,1053,318869.0,6314242.0
2015-09-04,46600,50300,45600,49100,3101,310029.0,6314242.0
2015-09-07,50000,50000,50000,50000,1,315712.0,6314242.0
2015-09-08,51700,51700,45300,49500,2840,312555.0,6314242.0
2015-09-09,46900,49250,46900,49200,1203,310661.0,6314242.0
2015-09-10,49200,49200,49000,49100,1064,310029.0,6314242.0
2015-09-11,49450,49500,48000,48000,13621,303084.0,6314242.0
2015-09-14,49200,49200,49150,49150,12,310345.0,6314242.0
2015-09-15,49000,49950,49000,49500,319,312555.0,6314242.0
2015-09-16,49500,49500,48000,48000,52,303084.0,6314242.0
2015-09-17,46150,47900,46000,47900,1078,302452.0,6314242.0
2015-09-18,47900,47900,45100,47500,1431,299926.0,6314242.0
2015-09-21,45000,46500,43350,44800,2881,282878.0,6314242.0
2015-09-22,44000,46450,41100,45800,6248,289192.0,6314242.0
2015-09-23,45800,45800,42350,45750,129,288877.0,6314242.0
2015-09-24,46950,46950,42300,45650,1720,288245.0,6314242.0
2015-09-25,46950,47000,45650,45950,1222,290139.0,6314242.0
2015-09-30,45850,45850,44000,45800,788,289192.0,6314242.0
2015-10-01,45000,45000,45000,45000,374,284141.0,6314242.0
2015-10-02,45000,45000,45000,45000,517,284141.0,6314242.0
2015-10-05,45000,45000,41500,44750,1787,282562.0,6314242.0
2015-10-06,45300,45300,43000,43500,1259,274670.0,6314242.0
2015-10-07,43400,43400,39150,40700,8666,256990.0,6314242.0
2015-10-08,44000,44000,39000,40900,4113,258252.0,6314242.0
2015-10-12,43000,43000,40900,41000,1502,258884.0,6314242.0
2015-10-13,41900,41900,40000,41450,1056,261725.0,6314242.0
2015-10-14,41800,41800,39300,41450,5787,261725.0,6314242.0
2015-10-15,40000,41850,39500,41650,19589,262988.0,6314242.0
2015-10-16,44950,44950,40500,41900,1715,264567.0,6314242.0
2015-10-19,41700,44500,41500,41950,3138,264882.0,6314242.0
2015-10-20,46050,46050,40000,41750,3040,263620.0,6314242.0
2015-10-21,40700,41850,39850,40500,2328,255727.0,6314242.0
2015-10-22,42100,42100,39000,40900,4846,258252.0,6314242.0
2015-10-23,40000,40850,39300,40850,4702,257937.0,6314242.0
2015-10-26,41950,41950,39500,40500,4690,255727.0,6314242.0
2015-10-27,40500,40500,39900,40400,1118,255095.0,6314242.0
2015-10-28,40000,41300,39900,41000,6410,258884.0,6314242.0
2015-10-29,41000,41000,39950,40000,2386,252570.0,6314242.0
2015-10-30,39950,40900,39500,40800,10313,257621.0,6314242.0
2015-11-02,41350,41350,40600,40950,1758,258568.0,6314242.0
2015-11-03,40800,41500,40300,41500,3456,262041.0,6314242.0
2015-11-04,41350,46350,41000,45400,11423,286667.0,6314242.0
2015-11-05,46000,46200,43550,44000,4325,277827.0,6314242.0
2015-11-06,45000,45950,43950,44300,5086,279721.0,6314242.0
2015-11-09,44900,44900,43550,43550,228,274985.0,6314242.0
2015-11-10,44000,44000,41300,42900,2838,270881.0,6314242.0
2015-11-11,43900,43900,40950,42700,6763,269618.0,6314242.0
2015-11-12,42650,42650,39250,42000,4328,265198.0,6314242.0
2015-11-13,41500,42000,39600,41000,2412,258884.0,6314242.0
2015-11-16,40500,40500,38650,40000,5673,252570.0,6314242.0
2015-11-17,40950,40950,38000,39650,3626,250360.0,6314242.0
2015-11-18,38200,40700,38150,39950,6268,252254.0,6314242.0
2015-11-19,39600,44700,35100,40700,11500,256990.0,6314242.0
2015-11-20,40700,41900,39650,40850,104094,257937.0,6314242.0
2015-11-23,41200,44000,40850,41650,6598,262988.0,6314242.0
2015-11-24,43700,43700,40900,41500,8539,262041.0,6314242.0
2015-11-25,41500,42950,40000,42350,15630,267408.0,6314242.0
2015-11-26,43250,43250,41800,42500,12396,268355.0,6314242.0
2015-11-27,42700,42750,40500,42350,4953,267408.0,6314242.0
2015-11-30,44900,44900,41000,41500,4446,262041.0,6314242.0
2015-12-01,42900,44000,40500,41800,15786,263935.0,6314242.0
2015-12-02,45700,45700,41000,42500,5313,268355.0,6314242.0
2015-12-03,41000,43000,41000,43000,2947,271512.0,6314242.0
2015-12-04,45050,45050,42000,43050,3970,271828.0,6314242.0
2015-12-07,43050,44750,42500,44000,11807,277827.0,6314242.0
2015-12-08,44000,44700,42800,43800,16650,276564.0,6314242.0
2015-12-09,43900,43900,42000,43500,73400,274670.0,6314242.0
2015-12-10,43500,44400,43500,43500,13969,274670.0,6314242.0
2015-12-11,43850,43850,43000,43000,5398,271512.0,6314242.0
2015-12-14,45200,45200,42100,42800,8824,270250.0,6314242.0
2015-12-15,42800,43000,42300,42800,12988,270250.0,6314242.0
2015-12-16,42200,42800,41500,42500,11226,268355.0,6314242.0
2015-12-17,42500,42800,41200,41400,15149,261410.0,6314242.0
2015-12-18,41500,43300,40800,41450,19903,261725.0,6314242.0
2015-12-21,41000,41900,36000,41200,48448,260147.0,6314242.0
2015-12-22,42950,42950,41000,41950,19734,264882.0,6314242.0
2015-12-23,42050,46500,42000,45800,44632,289192.0,6314242.0
2015-12-24,43900,45900,43900,45500,33659,287298.0,6314242.0
2015-12-28,45800,46000,44000,45450,23816,286982.0,6314242.0
2015-12-29,45800,52200,45800,50100,40852,316344.0,6314242.0
2015-12-30,51300,53400,49800,49800,31333,323413.0,6494242.0
2016-01-04,51000,57200,51000,57100,42351,370821.0,6494242.0
2016-01-05,57100,59500,57100,58400,17363,379264.0,6494242.0
2016-01-06,58400,62000,58400,61500,14834,399396.0,6494242.0
2016-01-07,62000,62000,59500,61100,7300,396798.0,6494242.0
2016-01-08,61500,62000,61000,61700,14491,400695.0,6494242.0
2016-01-11,62200,62800,52500,59800,10398,388356.0,6494242.0
2016-01-12,54600,59500,54600,57900,2844,376017.0,6494242.0
2016-01-13,59500,60000,56700,58700,8410,381212.0,6494242.0
2016-01-14,55600,58600,55600,57600,6441,374068.0,6494242.0
2016-01-15,56700,60500,56100,59900,9534,389005.0,6494242.0
2016-01-18,57500,60500,57500,59100,3615,383810.0,6494242.0
2016-01-19,59000,60000,57000,58300,17938,378614.0,6494242.0
2016-01-20,57600,59500,56800,58400,10467,379264.0,6494242.0
2016-01-21,59400,59400,57200,58400,16601,379264.0,6494242.0
2016-01-22,58500,59500,58000,58700,11374,381212.0,6494242.0
2016-01-25,59000,62600,58700,61300,20943,398097.0,6494242.0
2016-01-26,60000,61500,59800,60600,7149,393551.0,6494242.0
2016-01-27,61000,61500,60500,60900,9960,395499.0,6494242.0
2016-01-28,59500,63400,59000,59000,115662,383160.0,6494242.0
2016-01-29,61100,67600,61100,66400,16357,431218.0,6494242.0
2016-02-01,71700,72400,67600,70500,19912,457844.0,6494242.0
2016-02-02,70500,72200,69000,70300,13042,456545.0,6494242.0
2016-02-03,70000,70600,68800,68800,8842,446804.0,6494242.0
2016-02-04,70500,70500,68200,69500,12429,451350.0,6494242.0
2016-02-05,69800,71700,69700,70500,7980,457844.0,6494242.0
2016-02-11,69300,69300,60000,60000,35171,389655.0,6494242.0
2016-02-12,56500,60000,53300,56600,19193,367574.0,6494242.0
2016-02-15,57400,61600,55200,60000,13116,389655.0,6494242.0
2016-02-16,60500,60500,58000,60000,8104,389655.0,6494242.0
2016-02-17,60000,60000,56500,59000,3946,383160.0,6494242.0
2016-02-18,59000,60100,55100,59900,7675,389005.0,6494242.0
2016-02-19,59000,59900,55500,59800,13778,388356.0,6494242.0
2016-02-22,59800,59800,58000,59400,866,385758.0,6494242.0
2016-02-23,59800,60200,58000,59500,4173,386407.0,6494242.0
2016-02-24,59700,59700,58000,58300,5640,378614.0,6494242.0
2016-02-25,58900,59000,57300,58500,8514,379913.0,6494242.0
2016-02-26,58500,59200,58000,58800,4971,381861.0,6494242.0
2016-02-29,59000,59400,58300,58600,6172,380563.0,6494242.0
2016-03-02,58800,59200,58000,59000,4159,383160.0,6494242.0
2016-03-03,59000,60700,52000,57000,32291,370172.0,6494242.0
2016-03-04,55000,57900,55000,57500,3453,373419.0,6494242.0
2016-03-07,59400,59800,57100,58700,5443,381212.0,6494242.0
2016-03-08,58700,59800,58700,59800,11050,388356.0,6494242.0
2016-03-09,60000,64300,59500,62400,16595,405241.0,6494242.0
2016-03-10,60900,63200,60900,62300,5971,404591.0,6494242.0
2016-03-11,62000,62300,61100,61900,4126,401994.0,6494242.0
2016-03-14,62000,63300,61500,61700,5998,400695.0,6494242.0
2016-03-15,61700,61800,60700,61000,9016,396149.0,6494242.0
2016-03-16,60100,61500,59600,61500,15236,399396.0,6494242.0
2016-03-17,60800,63000,59900,61800,6813,401344.0,6494242.0
2016-03-18,60700,62500,60700,62100,4023,403292.0,6494242.0
2016-03-21,62400,68500,62400,67200,27452,436413.0,6494242.0
2016-03-22,67200,67200,65300,66400,6788,431218.0,6494242.0
2016-03-23,65700,67200,65500,66000,20051,428620.0,6494242.0
2016-03-24,66900,66900,64800,65700,9509,426672.0,6494242.0
2016-03-25,67800,67800,64200,64200,5601,416930.0,6494242.0
2016-03-28,64300,64300,61700,62000,6319,402643.0,6494242.0
2016-03-29,60700,63400,59800,60900,17393,395499.0,6494242.0
2016-03-30,61000,61400,60000,61100,5153,396798.0,6494242.0
2016-03-31,61100,61100,59900,60800,12099,394850.0,6494242.0
2016-04-01,59100,62600,59100,61400,2319,398746.0,6494242.0
2016-04-04,61100,63000,60700,62300,7948,404591.0,6494242.0
2016-04-05,62300,66000,62300,64900,11184,421476.0,6494242.0
2016-04-06,66000,66700,64900,64900,9639,421476.0,6494242.0
2016-04-07,67200,67200,65000,65200,8533,423425.0,6494242.0
2016-04-08,66000,67200,65000,66800,10750,433815.0,6494242.0
2016-04-11,69000,69500,67500,69000,18395,448103.0,6494242.0
2016-04-12,69000,70000,67600,68900,14581,447453.0,6494242.0
2016-04-14,68900,69000,67500,68500,9527,444856.0,6494242.0
2016-04-15,68900,69300,68500,68600,11220,445505.0,6494242.0
2016-04-18,69000,69300,67200,68000,7879,441608.0,6494242.0
2016-04-19,67500,68200,67000,67700,5865,439660.0,6494242.0
2016-04-20,67000,69200,67000,69000,13829,448103.0,6494242.0
2016-04-21,69900,69900,68300,68600,6857,445505.0,6494242.0
2016-04-22,68300,70000,68000,69200,6512,449402.0,6494242.0
2016-04-25,68800,70500,68700,69800,11522,453298.0,6494242.0
2016-04-26,71000,71700,69200,70700,14366,459143.0,6494242.0
2016-04-27,70500,78000,70000,76300,23283,495511.0,6494242.0
2016-04-28,77200,79100,76300,76700,14429,498108.0,6494242.0
2016-04-29,74100,77300,73000,75800,13411,492264.0,6494242.0
2016-05-02,75000,75900,73100,73100,15978,474729.0,6494242.0
2016-05-03,73100,74400,70600,71400,9942,463689.0,6494242.0
2016-05-04,70500,71800,70000,71500,3909,464338.0,6494242.0
2016-05-09,73000,75000,72900,73700,3604,478626.0,6494242.0
2016-05-10,73900,73900,70500,71000,6095,461091.0,6494242.0
2016-05-11,70300,71400,69800,70500,5364,457844.0,6494242.0
2016-05-12,72900,72900,70700,71300,3667,463039.0,6494242.0
2016-05-13,72400,72400,70900,71000,1075,461091.0,6494242.0
2016-05-16,71000,71400,70200,71100,2982,461741.0,6494242.0
2016-05-17,72500,72500,70000,70500,5481,457844.0,6494242.0
2016-05-18,70000,70800,68500,69100,5905,448752.0,6494242.0
2016-05-19,73200,73200,68300,69100,3924,448752.0,6494242.0
2016-05-20,70600,70600,68000,68000,2886,441608.0,6494242.0
2016-05-23,68000,69000,67000,69000,4691,448103.0,6494242.0
2016-05-24,72400,72400,69300,69800,3365,455640.0,6527790.0
2016-05-25,71900,71900,70000,70000,4644,456945.0,6527790.0
2016-05-26,70500,70500,67000,69000,2324,450418.0,6527790.0
2016-05-27,69000,69000,67000,68500,7379,447154.0,6527790.0
2016-05-30,70000,70000,67000,69900,4776,456293.0,6527790.0
2016-05-31,79600,79600,66800,69700,8629,454987.0,6527790.0
2016-06-01,70900,70900,66000,68400,5040,446501.0,6527790.0
2016-06-02,68000,68000,65700,67200,5234,438667.0,6527790.0
2016-06-03,66700,69600,66700,69000,8322,450418.0,6527790.0
2016-06-07,69500,69500,67100,68500,5064,447154.0,6527790.0
2016-06-08,67700,68800,67200,68000,3513,443890.0,6527790.0
2016-06-09,68000,69200,67500,68800,2525,449112.0,6527790.0
2016-06-10,68800,70000,67300,70000,6019,456945.0,6527790.0
2016-06-13,69000,70000,68500,69900,2602,456293.0,6527790.0
2016-06-14,69900,70100,68700,69500,2721,453681.0,6527790.0
2016-06-15,69500,71000,69100,70400,7871,459556.0,6527790.0
2016-06-16,70000,70500,69500,70500,2730,460209.0,6527790.0
2016-06-17,70500,70500,69000,70000,4369,456945.0,6527790.0
2016-06-20,70100,74000,70100,73100,7872,477181.0,6527790.0
2016-06-21,73500,74300,72200,73900,5805,482404.0,6527790.0
2016-06-22,74500,74500,72500,73600,1760,480445.0,6527790.0
2016-06-23,73600,73900,72300,72800,2465,475223.0,6527790.0
2016-06-24,73500,73500,66600,71300,6367,465431.0,6527790.0
2016-06-27,72400,72400,65000,70600,8864,460862.0,6527790.0
2016-06-28,70400,71000,70000,71000,3211,463473.0,6527790.0
2016-06-29,72000,72000,70200,71000,2441,463473.0,6527790.0
2016-06-30,70300,71000,70300,71000,2669,463473.0,6527790.0
2016-07-01,72400,72400,70600,71800,1777,468695.0,6527790.0
2016-07-04,73400,73400,71700,72300,2591,471959.0,6527790.0
2016-07-05,72300,73400,71500,72900,5615,475876.0,6527790.0
2016-07-06,74000,74000,72000,72900,1937,475876.0,6527790.0
2016-07-07,72400,73000,71700,72900,4176,475876.0,6527790.0
2016-07-08,71800,74000,71800,73800,10685,481751.0,6527790.0
2016-07-11,73000,73900,71800,72800,12203,475223.0,6527790.0
2016-07-12,72000,72400,70000,70000,6459,456945.0,6527790.0
2016-07-13,71800,71800,70200,71800,2566,468695.0,6527790.0
2016-07-14,71800,71800,70200,71500,3171,466737.0,6527790.0
2016-07-15,71500,72800,70500,71800,771,468695.0,6527790.0
2016-07-18,73000,73400,70200,73000,7095,476529.0,6527790.0
2016-07-19,73200,73200,71800,72400,9545,472612.0,6527790.0
2016-07-20,74000,74300,72600,73500,17897,479793.0,6527790.0
2016-07-21,73500,73600,71500,71900,6978,469348.0,6527790.0
2016-07-22,74300,74300,70200,71500,7186,466737.0,6527790.0
2016-07-25,72800,72800,70800,71500,8279,466737.0,6527790.0
2016-07-26,71000,71500,70400,70900,6192,462820.0,6527790.0
2016-07-27,71000,71100,69000,70000,16712,456945.0,6527790.0
2016-07-28,69000,69600,65200,68400,24507,446501.0,6527790.0
2016-07-29,69900,70000,67500,68500,6526,447154.0,6527790.0
2016-08-01,68800,70000,68300,69700,8979,454987.0,6527790.0
2016-08-02,69300,69500,67500,68700,4835,448459.0,6527790.0
2016-08-03,68000,68000,65000,67300,10765,439320.0,6527790.0
2016-08-04,66600,66600,64300,64800,13740,423001.0,6527790.0
2016-08-05,64300,64300,60000,61400,17421,400806.0,6527790.0
2016-08-08,63900,63900,59700,61900,4437,404070.0,6527790.0
2016-08-09,62500,62500,60400,61000,7982,398195.0,6527790.0
2016-08-10,62800,62800,60900,61700,5253,402765.0,6527790.0
2016-08-11,61700,68800,60000,64900,4773,423654.0,6527790.0
2016-08-12,65000,66900,62400,66900,5370,436709.0,6527790.0
2016-08-16,66800,66800,62500,63300,12237,413209.0,6527790.0
2016-08-17,63300,63300,58300,58300,22442,380570.0,6527790.0
2016-08-18,58200,61700,58000,61000,23043,398195.0,6527790.0
2016-08-19,61500,61500,58200,60000,4650,391667.0,6527790.0
2016-08-22,61800,61800,58800,60000,5673,391667.0,6527790.0
2016-08-23,60000,60000,57500,58200,5994,379917.0,6527790.0
2016-08-24,59400,59400,56100,58000,6269,378612.0,6527790.0
2016-08-25,57000,57000,53000,55000,15720,359028.0,6527790.0
2016-08-26,55000,55000,50000,50900,31917,332265.0,6527790.0
2016-08-29,50100,50600,47700,50000,9553,326390.0,6527790.0
2016-08-30,48000,55000,45200,52500,41605,342709.0,6527790.0
2016-08-31,51000,51000,48000,48950,22821,319535.0,6527790.0
2016-09-01,50600,52300,49000,52200,11709,340751.0,6527790.0
2016-09-02,51500,53900,51500,53400,6641,348584.0,6527790.0
2016-09-05,53000,54700,53000,54700,4734,357070.0,6527790.0
2016-09-06,54100,54700,53000,54000,3032,352501.0,6527790.0
2016-09-07,54900,55400,53000,55400,3728,361640.0,6527790.0
2016-09-08,56000,57400,54500,56600,7104,369473.0,6527790.0
2016-09-09,57000,57000,54300,55000,1687,359028.0,6527790.0
2016-09-12,54000,55600,54000,55400,1381,361640.0,6527790.0
2016-09-13,55400,55800,54000,55200,2315,360334.0,6527790.0
2016-09-19,53000,54900,53000,54000,1538,352501.0,6527790.0
2016-09-20,54000,54800,53900,54800,2833,357723.0,6527790.0
2016-09-21,53500,54700,53400,54400,1481,355112.0,6527790.0
2016-09-22,55400,55400,53600,54800,1019,357723.0,6527790.0
2016-09-23,54100,55800,53300,55200,1259,360334.0,6527790.0
2016-09-26,55200,55500,54000,55400,359,361640.0,6527790.0
2016-09-27,55700,55700,52000,54400,1643,355112.0,6527790.0
2016-09-28,54500,54500,53000,53500,4491,349237.0,6527790.0
2016-09-29,53100,54000,52300,53700,5774,350542.0,6527790.0
2016-09-30,55400,55400,52800,53000,4743,345973.0,6527790.0
2016-10-04,53200,53200,51000,52600,2300,343362.0,6527790.0
2016-10-05,53500,53500,49000,51000,6209,332917.0,6527790.0
2016-10-06,50800,51900,49000,50000,6933,326390.0,6527790.0
2016-10-07,53400,53400,51300,52700,16112,344015.0,6527790.0
2016-10-10,55800,55800,51100,52700,2353,344015.0,6527790.0
2016-10-11,53700,53700,51000,51300,1644,334876.0,6527790.0
2016-10-12,52000,52000,50700,51300,2658,334876.0,6527790.0
2016-10-13,54900,54900,49000,50700,6645,330959.0,6527790.0
2016-10-14,52400,52600,49300,50000,4679,326390.0,6527790.0
2016-10-17,50500,50500,49000,49900,4516,325737.0,6527790.0
2016-10-18,54000,54000,48350,49900,20141,325737.0,6527790.0
2016-10-19,50300,50300,48000,49850,8048,325410.0,6527790.0
2016-10-20,50300,50300,48300,49200,25119,321167.0,6527790.0
2016-10-21,50000,51000,48600,50000,5799,326390.0,6527790.0
2016-10-24,48800,48800,46000,48000,10788,313334.0,6527790.0
2016-10-25,51900,51900,46500,49750,3339,324758.0,6527790.0
2016-10-26,50000,54800,49000,52000,10206,339445.0,6527790.0
2016-10-27,53900,53900,50000,50900,6453,332265.0,6527790.0
2016-10-28,48500,50900,48500,50700,7880,330959.0,6527790.0
2016-10-31,48500,50400,47500,49300,5955,321820.0,6527790.0
2016-11-01,49900,49900,46500,49600,1240,323778.0,6527790.0
2016-11-02,49000,49000,46500,47300,3472,308764.0,6527790.0
2016-11-03,45050,47600,45050,46800,2166,305501.0,6527790.0
2016-11-04,40100,47500,40100,47450,1001,309744.0,6527790.0
2016-11-07,46100,47400,46100,47300,678,308764.0,6527790.0
2016-11-08,47550,49950,47000,48000,2128,313334.0,6527790.0
2016-11-09,48900,50000,47400,48450,4546,316271.0,6527790.0
2016-11-10,48900,49600,48000,49550,6314,323452.0,6527790.0
2016-11-11,49850,49850,47500,49400,18697,326398.0,6607246.0
2016-11-14,49500,49500,48000,49250,2558,325407.0,6607246.0
2016-11-15,47100,49550,47100,49200,7029,325077.0,6607246.0
2016-11-16,49150,49450,48500,49150,1505,324746.0,6607246.0
2016-11-17,49350,49350,48000,49150,2949,324746.0,6607246.0
2016-11-18,49000,49000,48500,49000,799,323755.0,6607246.0
2016-11-21,49100,49100,47200,47750,2436,315496.0,6607246.0
2016-11-22,49000,49000,46800,47600,1355,314505.0,6607246.0
2016-11-23,45800,48750,45500,47250,2791,312192.0,6607246.0
2016-11-24,47250,47450,46400,47150,2276,311532.0,6607246.0
2016-11-25,45250,47000,45250,46400,771,306576.0,6607246.0
2016-11-28,46000,47750,44900,44900,1486,296665.0,6607246.0
2016-11-29,49950,49950,42600,43500,7024,287415.0,6607246.0
2016-11-30,40200,46700,40200,43850,13128,289728.0,6607246.0
2016-12-01,42700,47700,42700,43850,1768,289728.0,6607246.0
2016-12-02,48900,48900,41500,43600,1889,288076.0,6607246.0
2016-12-05,43550,43550,42100,43000,1805,284112.0,6607246.0
2016-12-06,43850,43850,42250,42600,1452,281469.0,6607246.0
2016-12-07,43450,43450,42100,42750,2647,282460.0,6607246.0
2016-12-08,42900,43500,42700,43300,2787,286094.0,6607246.0
2016-12-09,43900,43900,42700,43200,2182,285433.0,6607246.0
2016-12-12,42600,43450,42600,43300,4302,286094.0,6607246.0
2016-12-13,43400,43400,42000,42800,2338,282790.0,6607246.0
2016-12-14,42950,42950,42250,42900,1830,283451.0,6607246.0
2016-12-15,42500,42500,42000,42200,2546,278826.0,6607246.0
2016-12-16,41400,42500,41400,41950,1189,277174.0,6607246.0
2016-12-19,41950,41950,39650,39950,6566,263959.0,6607246.0
2016-12-20,39500,40800,39000,40000,1515,264290.0,6607246.0
2016-12-21,41500,41500,39100,40450,3322,267263.0,6607246.0
2016-12-22,41900,41900,39500,39800,1210,262968.0,6607246.0
2016-12-23,41950,41950,39500,40000,1305,264290.0,6607246.0
2016-12-26,40000,42000,38700,40500,11339,267593.0,6607246.0
2016-12-27,40450,40500,39800,40500,1051,267593.0,6607246.0
2016-12-28,39300,43800,39300,41750,1283,275853.0,6607246.0
2016-12-29,45950,45950,39500,40450,5059,267263.0,6607246.0
2017-01-02,40000,43800,39500,39900,4217,263629.0,6607246.0
2017-01-03,39900,41200,39900,40200,2075,265611.0,6607246.0
2017-01-04,39200,40800,34200,40000,2260,264290.0,6607246.0
2017-01-05,40850,40850,38500,40200,4523,265611.0,6607246.0
2017-01-06,39500,40200,39450,40100,1529,264951.0,6607246.0
2017-01-09,40000,41500,39700,41000,660,270897.0,6607246.0
2017-01-10,46900,46900,39750,40400,1662,266933.0,6607246.0
2017-01-11,39800,40200,38800,38900,3418,257022.0,6607246.0
2017-01-12,44100,44100,38050,39550,3611,261317.0,6607246.0
2017-01-13,40200,40200,38700,39800,3481,262968.0,6607246.0
2017-01-16,41950,41950,38900,38950,1173,262823.0,6747715.0
2017-01-17,42400,42400,38150,39350,3945,265523.0,6747715.0
2017-01-18,39700,40900,38800,39450,1973,266197.0,6747715.0
2017-01-19,41000,41000,39000,39150,4398,264173.0,6747715.0
2017-01-20,38650,40900,38650,39400,4448,265860.0,6747715.0
2017-01-23,39850,39850,36050,38500,1910,259787.0,6747715.0
2017-01-24,39800,39800,37400,38450,1841,259450.0,6747715.0
2017-01-25,39250,39250,34950,37000,9451,249665.0,6747715.0
2017-01-26,35450,36850,34550,34800,2181,234820.0,6747715.0
2017-01-31,38950,38950,35050,36750,7877,247979.0,6747715.0
2017-02-01,37000,39800,36300,38500,11648,259787.0,6747715.0
2017-02-02,38800,39950,38000,38600,5334,260462.0,6747715.0
2017-02-03,38600,39350,38150,38500,2420,259787.0,6747715.0
2017-02-06,39950,39950,37500,39500,4458,266535.0,6747715.0
2017-02-07,40850,40850,38300,40400,2926,272608.0,6747715.0
2017-02-08,42000,42000,39250,40000,1876,269909.0,6747715.0
2017-02-09,40500,40500,39300,40500,2525,273282.0,6747715.0
2017-02-10,40700,41150,40000,41100,2258,277331.0,6747715.0
2017-02-13,41100,41100,39200,40650,2476,274295.0,6747715.0
2017-02-14,44750,44750,38700,40000,4313,269909.0,6747715.0
2017-02-15,40000,40000,38900,39900,5575,269234.0,6747715.0
2017-02-16,38650,40250,38650,40000,1869,269909.0,6747715.0
2017-02-17,44300,44300,39000,40100,3108,270583.0,6747715.0
2017-02-20,39800,40050,39500,39850,1425,268896.0,6747715.0
2017-02-21,40200,41850,40000,41850,3188,282392.0,6747715.0
2017-02-22,42750,42750,41100,41500,3512,283357.0,6827875.0
2017-02-23,42500,42500,38500,41050,3382,280284.0,6827875.0
2017-02-24,41000,41500,40050,41500,1783,283357.0,6827875.0
2017-02-27,42450,42450,40100,41500,2265,283357.0,6827875.0
2017-02-28,40100,41500,40000,41500,2169,283357.0,6827875.0
2017-03-02,41000,41000,39500,40950,3670,279601.0,6827875.0
2017-03-03,44800,44800,39100,40500,4688,276529.0,6827875.0
2017-03-06,40000,40900,39750,40450,7440,276188.0,6827875.0
2017-03-07,40450,40450,38100,40100,5576,273798.0,6827875.0
2017-03-08,39950,39950,38850,38850,1140,265263.0,6827875.0
2017-03-09,38800,40200,38000,39000,3629,266287.0,6827875.0
2017-03-10,39800,39800,37100,38300,2868,261508.0,6827875.0
2017-03-13,38150,38150,37200,37500,1737,256045.0,6827875.0
2017-03-14,37750,37900,36100,37900,2392,258776.0,6827875.0
2017-03-15,37950,37950,36150,37000,3520,252631.0,6827875.0
2017-03-16,37400,37400,36050,36750,2930,250924.0,6827875.0
2017-03-17,35950,36650,34100,34900,11007,238293.0,6827875.0
2017-03-20,39300,39300,29700,29700,19379,202788.0,6827875.0
2017-03-21,27000,29750,25250,29750,24213,203129.0,6827875.0
2017-03-22,32450,32450,26700,27100,7280,185035.0,6827875.0
2017-03-23,29950,29950,23050,26800,18073,182987.0,6827875.0
2017-03-24,27400,27400,25500,26800,5435,182987.0,6827875.0
2017-03-27,26500,26500,25300,25300,5610,172745.0,6827875.0
2017-03-28,25100,25300,21650,22000,25382,150213.0,6827875.0
2017-03-29,23400,25300,22500,25300,11754,172745.0,6827875.0
2017-03-30,25300,27550,24550,26450,4414,180597.0,6827875.0
2017-03-31,27700,28650,25500,28250,7733,192887.0,6827875.0
2017-04-03,28100,28250,27000,27000,3762,184353.0,6827875.0
2017-04-04,27850,29700,27000,28400,15451,193912.0,6827875.0
2017-04-05,30000,32600,29800,31850,9443,217468.0,6827875.0
2017-04-06,34900,34900,31400,32850,3016,224296.0,6827875.0
2017-04-07,32950,33600,32500,33600,5371,229417.0,6827875.0
2017-04-10,33700,34850,33600,34700,4683,236927.0,6827875.0
2017-04-11,34900,34900,32150,34400,8054,234879.0,6827875.0
2017-04-12,32900,34700,30000,31900,4658,217809.0,6827875.0
2017-04-13,32850,33850,31500,33300,4080,227368.0,6827875.0
2017-04-14,33400,35200,31400,34700,3224,236927.0,6827875.0
2017-04-17,33200,34000,33200,33500,1430,228734.0,6827875.0
2017-04-18,32900,33600,32900,33600,1675,229417.0,6827875.0
2017-04-19,33600,33600,32900,33000,292,225320.0,6827875.0
2017-04-20,33000,33000,30450,31300,3538,213712.0,6827875.0
2017-04-21,31300,31650,29600,31200,4213,213030.0,6827875.0
2017-04-24,31200,35250,31100,31850,889,217468.0,6827875.0
2017-04-25,32950,32950,30800,31200,4854,213030.0,6827875.0
2017-04-26,32550,32550,30950,31100,3055,212347.0,6827875.0
2017-04-27,33250,33250,31100,31850,943,217468.0,6827875.0
2017-04-28,32000,32000,30700,30700,1215,209616.0,6827875.0
2017-05-02,32300,32300,30050,31150,114,212688.0,6827875.0
2017-05-04,30500,30950,30250,30800,1895,210299.0,6827875.0
2017-05-08,32350,32350,28550,29000,3393,198008.0,6827875.0
2017-05-10,32650,32650,28500,29700,2242,202788.0,6827875.0
2017-05-11,32300,32300,28000,28450,8784,194253.0,6827875.0
2017-05-12,30250,30250,28300,28950,3194,197667.0,6827875.0
2017-05-15,29750,29750,28500,29100,2304,198691.0,6827875.0
2017-05-16,29200,29200,27600,28750,1906,196301.0,6827875.0
2017-05-17,30500,30500,27900,28650,3048,195619.0,6827875.0
