코스맥스엔비티(222040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-01,20250,20700,20100,20600,59676,424937.0,20628000.0
2017-09-04,20000,20450,19950,20200,56610,416686.0,20628000.0
2017-09-05,20200,20400,20150,20300,28597,418748.0,20628000.0
2017-09-06,20500,20500,20050,20100,46960,414623.0,20628000.0
2017-09-07,20150,20300,20050,20150,57699,415654.0,20628000.0
2017-09-08,20150,20250,19750,19900,76505,410497.0,20628000.0
2017-09-11,19800,19850,18750,18800,242618,387806.0,20628000.0
2017-09-12,18650,18850,18100,18200,164113,375430.0,20628000.0
2017-09-13,18250,18450,17350,17500,244078,360990.0,20628000.0
2017-09-14,17400,17500,16750,17000,193253,350676.0,20628000.0
2017-09-15,16850,17100,16600,17000,113541,350676.0,20628000.0
2017-09-18,16750,16900,15900,16150,301327,333142.0,20628000.0
2017-09-19,16050,16100,15550,16000,179789,330048.0,20628000.0
2017-09-20,16100,16650,15650,16150,362271,333142.0,20628000.0
2017-09-21,16350,16600,16000,16400,160156,338299.0,20628000.0
2017-09-22,16450,18050,16450,17550,738135,362021.0,20628000.0
2017-09-25,17600,18250,16550,16550,289423,341393.0,20628000.0
2017-09-26,16300,17000,16250,16800,119890,346550.0,20628000.0
2017-09-27,16650,16950,16400,16800,94178,346550.0,20628000.0
2017-09-28,16800,18000,16550,17750,288061,366147.0,20628000.0
2017-09-29,17850,18400,17750,18000,310349,371304.0,20628000.0
2017-10-10,18000,18200,17300,18200,181187,375430.0,20628000.0
2017-10-11,18000,18550,17950,18300,141450,377492.0,20628000.0
2017-10-12,18350,18450,17600,17700,143020,365116.0,20628000.0
2017-10-13,17600,17750,16800,17100,185834,352739.0,20628000.0
2017-10-16,17350,17600,16900,17350,133931,357896.0,20628000.0
2017-10-17,17400,17550,16950,17300,117206,356864.0,20628000.0
2017-10-18,17350,17400,16400,16550,209430,341393.0,20628000.0
2017-10-19,16600,16800,16100,16450,125890,339331.0,20628000.0
2017-10-20,16600,20200,16500,19200,2013456,396058.0,20628000.0
2017-10-23,18950,19200,18250,18750,530003,386775.0,20628000.0
2017-10-24,18750,21250,18500,19850,1705768,409466.0,20628000.0
2017-10-25,20050,21400,20000,21050,937820,434219.0,20628000.0
2017-10-26,21050,21550,20500,21300,389788,439376.0,20628000.0
2017-10-27,21000,22250,21000,21800,521906,449690.0,20628000.0
2017-10-30,22000,23600,21250,22850,696332,471350.0,20628000.0
2017-10-31,23000,23450,21450,21850,491719,450722.0,20628000.0
2017-11-01,22050,22100,21450,22000,186789,453816.0,20628000.0
2017-11-02,21700,21900,21050,21400,252523,441439.0,20628000.0
2017-11-03,21500,21550,20950,21500,148348,443502.0,20628000.0
2017-11-06,21500,22700,21450,22500,560693,464130.0,20628000.0
2017-11-07,22800,23150,20900,21900,686132,451753.0,20628000.0
2017-11-08,22450,23700,22150,23250,968298,479601.0,20628000.0
2017-11-09,23250,23350,22350,23000,429055,474444.0,20628000.0
2017-11-10,22600,23200,21900,22000,435660,453816.0,20628000.0
2017-11-13,22100,23650,22000,23350,589468,481664.0,20628000.0
2017-11-14,23650,24250,22800,23950,530901,494041.0,20628000.0
2017-11-15,24300,24300,22650,22900,456782,472381.0,20628000.0
2017-11-16,22800,23350,22050,23250,301909,479601.0,20628000.0
2017-11-17,23000,23200,22050,22100,291773,455879.0,20628000.0
2017-11-20,22100,22650,22000,22450,214711,463099.0,20628000.0
2017-11-21,22450,22600,20500,20550,619058,423905.0,20628000.0
2017-11-22,20650,20650,19500,20000,507946,412560.0,20628000.0
2017-11-23,20150,21100,19900,20950,326311,432157.0,20628000.0
2017-11-24,21050,21150,19900,20050,381094,413591.0,20628000.0
2017-11-27,20150,20800,20050,20700,187530,427000.0,20628000.0
2017-11-28,20800,21150,20000,20600,241714,424937.0,20628000.0
2017-11-29,20700,21600,20700,21500,281881,443502.0,20628000.0
2017-11-30,21500,22150,21150,21150,325293,436282.0,20628000.0
2017-12-01,21650,21650,20750,21450,146444,442471.0,20628000.0
2017-12-04,21600,22100,21350,21550,148172,444533.0,20628000.0
2017-12-05,21600,21750,21050,21150,104815,436282.0,20628000.0
2017-12-06,21200,21450,20300,20600,173881,424937.0,20628000.0
2017-12-07,20300,20700,19600,19800,197922,408434.0,20628000.0
2017-12-08,19800,20300,19200,19350,134469,399152.0,20628000.0
2017-12-11,19400,19750,18800,19700,132964,406372.0,20628000.0
2017-12-12,19550,19900,19100,19100,99200,393995.0,20628000.0
2017-12-13,19050,19600,19050,19200,112610,396058.0,20628000.0
2017-12-14,19200,19350,18850,18850,141835,388838.0,20628000.0
2017-12-15,18900,19300,18850,18850,74792,388838.0,20628000.0
2017-12-18,19250,20850,19200,20550,322242,423905.0,20628000.0
2017-12-19,20500,21050,20000,20950,211924,432157.0,20628000.0
2017-12-20,20950,21100,20100,20350,115214,419780.0,20628000.0
2017-12-21,20350,20650,19450,19500,147001,402246.0,20628000.0
2017-12-22,20150,21350,20050,20950,342496,432157.0,20628000.0
2017-12-26,21200,22300,21050,22050,452657,454847.0,20628000.0
2017-12-27,22250,22500,21450,22350,289541,461036.0,20628000.0
2017-12-28,22400,22650,21800,21900,161513,451753.0,20628000.0
2018-01-02,21900,22800,21350,22700,254887,468256.0,20628000.0
2018-01-03,22600,22800,22150,22450,214748,463099.0,20628000.0
2018-01-04,22550,22550,21100,21300,231540,439376.0,20628000.0
2018-01-05,21250,21800,20950,21350,133172,440408.0,20628000.0
2018-01-08,21800,21850,20600,20750,227257,428031.0,20628000.0
2018-01-09,20800,21550,20550,21150,149890,436282.0,20628000.0
2018-01-10,21200,21900,20650,21900,141160,451753.0,20628000.0
2018-01-11,21800,22750,21550,22600,315169,466193.0,20628000.0
2018-01-12,22600,22750,22050,22450,284897,463099.0,20628000.0
2018-01-15,22800,25150,22500,25050,1454623,516731.0,20628000.0
2018-01-16,25550,25950,24700,25200,819555,519826.0,20628000.0
2018-01-17,25200,25250,23950,24800,531954,511574.0,20628000.0
2018-01-18,24850,24900,23650,24200,366297,499198.0,20628000.0
2018-01-19,24150,26300,24100,25500,820735,526014.0,20628000.0
2018-01-22,25600,27150,25200,26750,563024,551799.0,20628000.0
2018-01-23,26800,26950,25850,26400,338400,544579.0,20628000.0
2018-01-24,26300,26400,24900,25350,482864,522920.0,20628000.0
2018-01-25,25350,25450,24750,24750,199777,510543.0,20628000.0
2018-01-26,24850,25650,24550,25450,256524,524983.0,20628000.0
2018-01-29,25200,26450,25200,25800,429922,532202.0,20628000.0
2018-01-30,25700,25750,24800,25400,416672,523951.0,20628000.0
2018-01-31,25700,26750,25300,26000,638035,536328.0,20628000.0
2018-02-01,26500,28500,26350,27600,1163342,569333.0,20628000.0
2018-02-02,27850,29850,27300,29350,1266599,605432.0,20628000.0
2018-02-05,28800,28800,25700,25700,970139,530140.0,20628000.0
2018-02-06,24000,26600,23550,26450,625168,545611.0,20628000.0
2018-02-07,27000,28200,26000,26150,623960,539422.0,20628000.0
2018-02-08,26900,28000,26450,28000,492158,577584.0,20628000.0
2018-02-09,26850,27300,26100,26400,381888,544579.0,20628000.0
2018-02-12,26700,26950,25600,26350,297800,543548.0,20628000.0
2018-02-13,26750,26800,25600,26100,213843,538391.0,20628000.0
2018-02-14,26000,26400,25150,25400,187169,523951.0,20628000.0
2018-02-19,25300,26350,25100,26150,164562,539422.0,20628000.0
2018-02-20,26200,26200,24950,25100,136888,517763.0,20628000.0
2018-02-21,25250,25800,24900,25400,87248,523951.0,20628000.0
2018-02-22,25200,25400,24250,24650,180188,508480.0,20628000.0
2018-02-23,24800,25300,24000,25250,173078,520857.0,20628000.0
2018-02-26,25650,25650,25200,25600,97215,528077.0,20628000.0
2018-02-27,25600,25900,25150,25150,86195,518794.0,20628000.0
2018-02-28,24800,24900,24050,24550,142355,506417.0,20628000.0
2018-03-02,23900,24600,23900,24500,53384,505386.0,20628000.0
2018-03-05,24500,24700,23900,23900,102300,493009.0,20628000.0
2018-03-06,24350,25300,24250,25150,83514,518794.0,20628000.0
2018-03-07,25150,25800,24700,24700,107008,509512.0,20628000.0
2018-03-08,24850,25300,24750,24900,62984,513637.0,20628000.0
2018-03-09,24950,25950,24700,25300,168773,521888.0,20628000.0
2018-03-12,26000,26000,25400,25750,95844,531171.0,20628000.0
2018-03-13,25600,26350,25250,26350,142024,543548.0,20628000.0
2018-03-14,26350,26350,25000,25450,183767,524983.0,20628000.0
2018-03-15,25550,25550,24700,25200,127216,519826.0,20628000.0
2018-03-16,25500,25500,24600,25000,125542,515700.0,20628000.0
2018-03-19,25200,25200,24550,25050,66116,516731.0,20628000.0
2018-03-20,24700,25000,24000,24950,80994,514669.0,20628000.0
2018-03-21,25100,25100,24050,24150,173558,498166.0,20628000.0
2018-03-22,24200,24500,23750,23750,138617,489915.0,20628000.0
2018-03-23,23200,23850,22300,22350,216898,461036.0,20628000.0
2018-03-26,21950,22850,21850,22600,236287,466193.0,20628000.0
2018-03-27,22800,22950,22200,22600,152899,466193.0,20628000.0
2018-03-28,22100,22900,21700,22000,171702,453816.0,20628000.0
2018-03-29,22100,23550,22000,23550,162047,485789.0,20628000.0
2018-03-30,23600,24200,23150,23950,88354,494041.0,20628000.0
2018-04-02,24000,25600,23950,24600,340191,507449.0,20628000.0
2018-04-03,24050,25250,24000,25100,134970,517763.0,20628000.0
2018-04-04,25000,25150,24150,24350,95913,502292.0,20628000.0
2018-04-05,24750,25250,23800,24000,112827,495072.0,20628000.0
2018-04-06,23900,24600,23500,24450,69417,504355.0,20628000.0
2018-04-09,24650,24650,23900,24150,104308,498166.0,20628000.0
2018-04-10,24200,25700,24000,25700,258320,530140.0,20628000.0
2018-04-11,26050,26050,25200,25550,175975,527045.0,20628000.0
2018-04-12,25550,25650,24450,24800,150482,511574.0,20628000.0
2018-04-13,24600,25700,24200,24500,299904,505386.0,20628000.0
2018-04-16,25000,26750,24800,26050,517558,537359.0,20628000.0
2018-04-17,26600,26650,25800,26100,185856,538391.0,20628000.0
2018-04-18,26250,26250,25100,25200,164757,519826.0,20628000.0
2018-04-19,25150,25800,24500,25650,155631,529108.0,20628000.0
2018-04-20,25650,26200,25050,25700,112102,530140.0,20628000.0
2018-04-23,25700,25700,24250,24500,188210,505386.0,20628000.0
2018-04-24,24600,25400,24250,24850,114196,512606.0,20628000.0
2018-04-25,25800,28300,25400,27950,1547982,576553.0,20628000.0
2018-04-26,28450,29300,27900,28550,728678,588929.0,20628000.0
2018-04-27,28900,29500,27550,28150,416645,580678.0,20628000.0
2018-04-30,27900,28500,27250,27900,244242,575521.0,20628000.0
2018-05-02,27600,27600,26450,26700,256516,550768.0,20628000.0
2018-05-03,27050,28150,26650,27950,308930,576553.0,20628000.0
2018-05-04,27900,28500,27350,27500,203289,567270.0,20628000.0
2018-05-08,28050,28700,27050,27050,212065,557987.0,20628000.0
2018-05-09,27000,28800,26650,28750,345765,593055.0,20628000.0
2018-05-10,28900,28950,27950,28300,194589,583772.0,20628000.0
2018-05-11,28700,29400,28000,28150,218162,580678.0,20628000.0
2018-05-14,28200,28300,27000,27150,176499,560050.0,20628000.0
2018-05-15,27000,27400,25650,26000,255864,536328.0,20628000.0
2018-05-16,26300,26350,25400,25700,141740,530140.0,20628000.0
2018-05-17,25950,25950,24400,24900,272788,513637.0,20628000.0
2018-05-18,25050,26150,25000,26150,226238,539422.0,20628000.0
2018-05-21,25900,26050,25250,25300,112923,521888.0,20628000.0
2018-05-23,25500,25650,24500,24600,138016,507449.0,20628000.0
2018-05-24,24600,25250,24500,24900,84864,513637.0,20628000.0
2018-05-25,24900,24900,23900,24400,171905,503323.0,20628000.0
2018-05-28,24300,24350,23700,24200,127570,499198.0,20628000.0
2018-05-29,24200,24300,23400,23400,140721,482695.0,20628000.0
2018-05-30,23500,24300,23150,24300,140062,501260.0,20628000.0
2018-05-31,24800,24800,23350,23800,133213,490946.0,20628000.0
2018-06-01,23700,23950,23050,23750,96015,489915.0,20628000.0
2018-06-04,24050,24200,23400,23500,88068,484758.0,20628000.0
2018-06-05,23500,24000,23500,23850,84515,491978.0,20628000.0
2018-06-07,23850,24000,23450,24000,76233,495072.0,20628000.0
2018-06-08,24000,24000,23550,23700,64764,488884.0,20628000.0
2018-06-11,23600,24150,23250,24150,118286,498166.0,20628000.0
2018-06-12,24350,24500,23700,23900,83284,493009.0,20628000.0
2018-06-14,23900,23900,22850,23500,156323,484758.0,20628000.0
2018-06-15,23500,23500,22500,22750,109638,469287.0,20628000.0
2018-06-18,22450,22850,21600,21900,146881,451753.0,20628000.0
2018-06-19,21500,22150,20700,20700,123476,427000.0,20628000.0
2018-06-20,20650,21350,20600,21100,85087,435251.0,20628000.0
2018-06-21,20750,21250,20500,20700,57388,427000.0,20628000.0
2018-06-22,20550,22900,20550,22750,168087,469287.0,20628000.0
2018-06-25,23000,23450,22500,23300,104909,480632.0,20628000.0
2018-06-26,22900,23100,22250,22700,53857,468256.0,20628000.0
2018-06-27,22700,22900,21800,21800,68006,449690.0,20628000.0
2018-06-28,21500,22250,21000,21050,102882,434219.0,20628000.0
2018-06-29,21300,21650,20700,21150,61669,436282.0,20628000.0
2018-07-02,21000,21300,20600,20600,81668,424937.0,20628000.0
2018-07-03,20500,21200,20500,21200,66719,437314.0,20628000.0
2018-07-04,21000,22600,20850,22450,100386,463099.0,20628000.0
2018-07-05,22300,22750,21550,22750,70469,469287.0,20628000.0
2018-07-06,22750,23650,22200,23400,105944,482695.0,20628000.0
2018-07-09,23800,23800,22550,22800,81301,470318.0,20628000.0
2018-07-10,23000,23000,22350,22500,52683,464130.0,20628000.0
2018-07-11,22500,22500,21450,21500,69699,443502.0,20628000.0
2018-07-12,21800,21900,21400,21450,69060,442471.0,20628000.0
2018-07-13,21550,21750,21350,21600,66430,445565.0,20628000.0
2018-07-16,21600,21600,21100,21250,44687,438345.0,20628000.0
2018-07-17,21100,22400,21100,22100,102251,455879.0,20628000.0
2018-07-18,22300,23000,22000,22250,67507,458973.0,20628000.0
2018-07-19,22150,22850,21800,21800,80929,449690.0,20628000.0
2018-07-20,21700,22400,21400,21500,48770,443502.0,20628000.0
2018-07-23,21400,22050,21200,21200,47366,437314.0,20628000.0
2018-07-24,21100,21650,20900,21150,81657,436282.0,20628000.0
2018-07-25,21150,21400,20550,20950,70134,432157.0,20628000.0
2018-07-26,21300,21400,20650,21050,57852,434219.0,20628000.0
2018-07-27,21050,21300,20750,21100,35147,435251.0,20628000.0
2018-07-30,21150,21750,20900,21550,48328,444533.0,20628000.0
2018-07-31,21300,21650,21150,21500,41369,443502.0,20628000.0
2018-08-01,21450,21950,21300,21700,69041,447628.0,20628000.0
2018-08-02,21550,21850,20850,20900,91181,431125.0,20628000.0
2018-08-03,21150,21800,20400,20850,216348,430094.0,20628000.0
2018-08-06,20850,20900,20250,20300,139737,418748.0,20628000.0
2018-08-07,20500,20700,19400,19950,176968,411529.0,20628000.0
2018-08-08,19950,20050,19250,19350,148888,399152.0,20628000.0
2018-08-09,19450,19700,19300,19600,50978,404309.0,20628000.0
2018-08-10,19550,19600,19200,19300,59620,398120.0,20628000.0
2018-08-13,19000,19250,18250,18400,106946,379555.0,20628000.0
2018-08-14,18100,18700,17900,18200,148136,375430.0,20628000.0
2018-08-16,18200,19050,17850,18950,152678,390901.0,20628000.0
2018-08-17,18800,19450,18750,19350,65131,399152.0,20628000.0
2018-08-20,19350,19550,19000,19000,42623,391932.0,20628000.0
2018-08-21,19000,19800,18950,19650,75685,405340.0,20628000.0
2018-08-22,19550,19850,19200,19350,43865,399152.0,20628000.0
2018-08-23,19300,19700,19000,19350,56075,399152.0,20628000.0
2018-08-24,19300,19550,19000,19350,55177,399152.0,20628000.0
2018-08-27,19450,19650,19300,19450,53580,401215.0,20628000.0
2018-08-28,19600,19750,19250,19400,45580,400183.0,20628000.0
2018-08-29,19500,19650,19200,19300,37505,398120.0,20628000.0
2018-08-30,19300,19800,19300,19500,50291,402246.0,20628000.0
2018-08-31,19400,19550,19200,19350,61516,399152.0,20628000.0
2018-09-03,19350,19350,18800,18850,74057,388838.0,20628000.0
2018-09-04,18900,19500,18850,19400,47765,400183.0,20628000.0
2018-09-05,19400,19700,19200,19250,56859,397089.0,20628000.0
2018-09-06,19250,20100,19100,19900,130649,410497.0,20628000.0
2018-09-07,20000,20000,19350,19650,49952,405340.0,20628000.0
2018-09-10,19650,19750,19250,19400,44044,400183.0,20628000.0
2018-09-11,19250,19850,19250,19650,49318,405340.0,20628000.0
2018-09-12,19850,19900,18950,19050,120653,392963.0,20628000.0
2018-09-13,19250,19350,18900,19350,72904,399152.0,20628000.0
2018-09-14,19400,19550,19250,19500,53266,402246.0,20628000.0
2018-09-17,19500,19550,18900,19100,52415,393995.0,20628000.0
2018-09-18,19250,21050,19100,21050,341562,434219.0,20628000.0
2018-09-19,21200,21350,20250,20400,184453,420811.0,20628000.0
2018-09-20,20550,22350,20200,22000,517722,453816.0,20628000.0
2018-09-21,21950,22900,21350,22450,281580,463099.0,20628000.0
2018-09-27,22200,23300,22150,22350,234266,461036.0,20628000.0
2018-09-28,22350,23500,22350,22900,216037,472381.0,20628000.0
2018-10-01,22750,23400,22550,22850,110247,471350.0,20628000.0
2018-10-02,22850,23400,21850,21850,150500,450722.0,20628000.0
2018-10-04,22100,22300,21300,21800,96595,449690.0,20628000.0
2018-10-05,21800,22350,21300,21850,102221,450722.0,20628000.0
2018-10-08,21800,23100,21800,22250,138560,458973.0,20628000.0
2018-10-10,21600,22300,20550,21550,181576,444533.0,20628000.0
2018-10-11,20850,21900,20650,20750,131693,428031.0,20628000.0
2018-10-12,20950,21300,20100,20450,97464,421843.0,20628000.0
2018-10-15,20400,20850,19500,20350,80803,419780.0,20628000.0
2018-10-16,20600,21450,20550,21150,90647,436282.0,20628000.0
2018-10-17,21300,21600,21050,21550,81630,444533.0,20628000.0
2018-10-18,21650,21850,21050,21300,75192,439376.0,20628000.0
2018-10-19,21300,22150,20700,22100,113207,455879.0,20628000.0
2018-10-22,21950,21950,21450,21750,70530,448659.0,20628000.0
2018-10-23,21300,21300,20000,20250,1291389,417717.0,20628000.0
2018-10-24,20600,20850,19200,19350,384511,399152.0,20628000.0
2018-10-25,18500,18700,17450,17650,370114,364084.0,20628000.0
2018-10-26,17850,17950,14650,14700,681793,303232.0,20628000.0
2018-10-29,14850,15900,12500,12500,1057379,257850.0,20628000.0
2018-10-30,12300,13200,11900,13000,533745,268164.0,20628000.0
2018-10-31,13250,15350,12850,15150,1074845,312514.0,20628000.0
2018-11-01,15150,16500,14800,14900,541808,307357.0,20628000.0
2018-11-02,15300,15750,15200,15650,194177,322828.0,20628000.0
2018-11-05,15500,16350,15200,16200,205443,334174.0,20628000.0
2018-11-06,16300,16500,15500,15900,142597,327985.0,20628000.0
2018-11-07,15950,16300,14700,14900,387295,307357.0,20628000.0
2018-11-08,15350,15900,14950,15750,219707,324891.0,20628000.0
2018-11-09,15700,15900,14550,15050,168193,310451.0,20628000.0
2018-11-12,14850,15150,14700,14900,68354,307357.0,20628000.0
2018-11-13,14500,15300,14100,15150,100885,312514.0,20628000.0
2018-11-14,15150,15500,15000,15250,108201,314577.0,20628000.0
2018-11-15,15150,15600,14800,15450,105185,318703.0,20628000.0
2018-11-16,15600,16100,15400,15900,98923,327985.0,20628000.0
2018-11-19,15800,16300,15600,15900,114497,327985.0,20628000.0
2018-11-20,15600,15950,15200,15300,100342,315608.0,20628000.0
2018-11-21,15050,15950,15000,15750,97305,324891.0,20628000.0
2018-11-22,15750,15950,15500,15850,46758,326954.0,20628000.0
2018-11-23,15900,15900,15350,15450,47257,318703.0,20628000.0
2018-11-26,15650,16550,15400,16150,131089,333142.0,20628000.0
2018-11-27,16850,16850,15900,16100,99703,332111.0,20628000.0
2018-11-28,16050,16250,15800,16100,52714,332111.0,20628000.0
2018-11-29,16250,16350,15350,15550,100211,320765.0,20628000.0
2018-11-30,15650,15650,15000,15300,139796,315608.0,20628000.0
2018-12-03,15450,15600,15350,15500,67483,319734.0,20628000.0
2018-12-04,15450,16300,15450,15800,190049,325922.0,20628000.0
2018-12-05,15650,16100,15300,15600,81725,321797.0,20628000.0
2018-12-06,15600,15900,15200,15400,95053,317671.0,20628000.0
2018-12-07,15400,15700,15300,15550,53395,320765.0,20628000.0
2018-12-10,15250,15450,15050,15050,67216,310451.0,20628000.0
2018-12-11,15150,15750,15050,15350,86923,316640.0,20628000.0
2018-12-12,15300,16350,15300,16000,116383,330048.0,20628000.0
2018-12-13,16050,16450,15550,16400,231199,338299.0,20628000.0
2018-12-14,16500,16500,15700,15700,73626,323860.0,20628000.0
2018-12-17,15350,16000,15350,15700,78291,323860.0,20628000.0
2018-12-18,15600,16300,15450,15700,78845,323860.0,20628000.0
2018-12-19,16000,16250,15850,16050,82375,331079.0,20628000.0
2018-12-20,15950,16600,15700,16100,121039,332111.0,20628000.0
2018-12-21,16100,16500,15700,15700,102716,323860.0,20628000.0
2018-12-24,15700,16450,15500,16300,98589,336236.0,20628000.0
2018-12-26,16150,16450,15850,16000,91982,330048.0,20628000.0
2018-12-27,16500,16750,16000,16650,119728,343456.0,20628000.0
2018-12-28,16700,16850,16250,16400,111705,338299.0,20628000.0
2019-01-02,16400,16400,14750,15550,289797,320765.0,20628000.0
2019-01-03,15400,15500,14900,15300,96770,315608.0,20628000.0
2019-01-04,15000,15600,14550,15550,106804,320765.0,20628000.0
2019-01-07,15600,15750,15150,15400,77232,317671.0,20628000.0
2019-01-08,15450,15600,15200,15400,52583,317671.0,20628000.0
2019-01-09,15400,15850,15400,15550,88047,320765.0,20628000.0
2019-01-10,15500,15700,15300,15600,77549,321797.0,20628000.0
2019-01-11,15750,16550,15700,16050,181912,331079.0,20628000.0
2019-01-14,16050,16500,16000,16450,90778,339331.0,20628000.0
2019-01-15,16700,16700,16250,16350,59383,337268.0,20628000.0
2019-01-16,16350,17250,16350,17250,178115,355833.0,20628000.0
2019-01-17,17100,17200,15950,15950,188902,329017.0,20628000.0
2019-01-18,16100,16300,15700,16000,63125,330048.0,20628000.0
2019-01-21,16000,16250,15800,16250,50380,335205.0,20628000.0
2019-01-22,16250,16250,15800,16000,60477,330048.0,20628000.0
2019-01-23,15900,15900,15300,15350,154174,316640.0,20628000.0
2019-01-24,15350,15800,15250,15800,59519,325922.0,20628000.0
2019-01-25,15650,15900,15550,15700,55328,323860.0,20628000.0
2019-01-28,15700,16100,15700,15850,62536,326954.0,20628000.0
2019-01-29,15850,15850,15350,15450,93544,318703.0,20628000.0
2019-01-30,15450,15650,15400,15450,50207,318703.0,20628000.0
2019-01-31,15500,15850,15500,15750,54511,324891.0,20628000.0
2019-02-01,15650,15800,15250,15500,69756,319734.0,20628000.0
2019-02-07,15550,15650,15200,15400,68614,317671.0,20628000.0
2019-02-08,15350,15550,15200,15400,68422,317671.0,20628000.0
2019-02-11,15450,15600,15300,15550,69664,320765.0,20628000.0
2019-02-12,15650,15650,15150,15250,78292,314577.0,20628000.0
2019-02-13,15350,15350,14800,15050,158460,310451.0,20628000.0
2019-02-14,15050,16650,15050,16550,639516,341393.0,20628000.0
2019-02-15,16550,16950,16100,16750,256580,345519.0,20628000.0
2019-02-18,16850,17350,16500,16700,207307,344488.0,20628000.0
2019-02-19,16550,16950,16250,16800,128946,346550.0,20628000.0
2019-02-20,16800,18100,16700,17700,438353,365116.0,20628000.0
2019-02-21,17700,18500,17350,18300,316313,377492.0,20628000.0
2019-02-22,18400,18400,17550,17700,207759,365116.0,20628000.0
2019-02-25,17600,18250,17600,17850,90867,368210.0,20628000.0
2019-02-26,18200,18200,17100,17350,159201,357896.0,20628000.0
2019-02-27,17500,17900,17150,17700,124980,365116.0,20628000.0
2019-02-28,17700,17900,16800,16800,181426,346550.0,20628000.0
2019-03-04,17100,17750,17100,17550,77233,362021.0,20628000.0
2019-03-05,17550,17800,16900,17150,141733,353770.0,20628000.0
2019-03-06,17150,18400,16550,18200,281485,375430.0,20628000.0
2019-03-07,18150,18250,17300,17600,203834,363053.0,20628000.0
2019-03-08,17500,17600,17000,17000,111807,350676.0,20628000.0
2019-03-11,17050,18700,17000,18550,377295,382649.0,20628000.0
2019-03-12,18700,19250,17700,18050,445955,372335.0,20628000.0
2019-03-13,18200,18550,17800,18100,278705,373367.0,20628000.0
2019-03-14,18400,18450,17550,17550,263906,362021.0,20628000.0
2019-03-15,17700,17850,17000,17400,203096,358927.0,20628000.0
2019-03-18,17550,17700,16950,17200,186660,354802.0,20628000.0
2019-03-19,17500,18350,17450,17650,372900,364084.0,20628000.0
2019-03-20,17850,18000,17350,17400,622559,358927.0,20628000.0
2019-03-21,17550,17650,16850,17000,250337,350676.0,20628000.0
2019-03-22,17150,17150,16200,16400,298813,338299.0,20628000.0
2019-03-25,16000,16100,15700,15750,178542,324891.0,20628000.0
2019-03-26,15800,16300,15650,16150,137241,333142.0,20628000.0
2019-03-27,16250,16900,15850,16400,241207,338299.0,20628000.0
2019-03-28,16400,16500,15900,15950,111115,329017.0,20628000.0
2019-03-29,15600,16250,15500,16200,66711,334174.0,20628000.0
2019-04-01,16200,16600,16150,16300,115249,336236.0,20628000.0
2019-04-02,16400,16500,16150,16400,81529,338299.0,20628000.0
2019-04-03,16450,16650,16300,16500,147603,340362.0,20628000.0
2019-04-04,16750,16750,16250,16450,99620,339331.0,20628000.0
2019-04-05,16500,16550,16000,16050,117442,331079.0,20628000.0
2019-04-08,16100,16200,15850,15950,93278,329017.0,20628000.0
2019-04-09,15950,16000,15350,15650,168790,322828.0,20628000.0
2019-04-10,15550,15650,15300,15650,103627,322828.0,20628000.0
2019-04-11,15700,15700,15400,15500,110278,319734.0,20628000.0
2019-04-12,15450,15750,15350,15750,112788,324891.0,20628000.0
2019-04-15,15750,15850,15450,15650,90613,322828.0,20628000.0
2019-04-16,15650,15650,15050,15200,140302,313546.0,20628000.0
2019-04-17,15350,15850,15200,15550,180664,320765.0,20628000.0
2019-04-18,15500,15800,15100,15250,106086,314577.0,20628000.0
2019-04-19,15200,15450,15100,15200,67609,313546.0,20628000.0
2019-04-22,15200,15400,14850,14950,83382,308389.0,20628000.0
2019-04-23,15000,15100,14500,14750,109716,304263.0,20628000.0
2019-04-24,14700,14900,14100,14150,187023,291886.0,20628000.0
2019-04-25,14250,14400,13950,14000,108107,288792.0,20628000.0
2019-04-26,13950,14150,13450,13550,161411,279509.0,20628000.0
2019-04-29,13300,13850,13250,13850,151470,285698.0,20628000.0
2019-04-30,13650,13800,13200,13300,135703,274352.0,20628000.0
2019-05-02,13350,13950,13200,13400,200935,276415.0,20628000.0
2019-05-03,13450,13750,13400,13700,113163,282604.0,20628000.0
2019-05-07,13650,13750,13250,13500,111887,278478.0,20628000.0
2019-05-08,13400,13600,12600,12700,286301,261976.0,20628000.0
2019-05-09,12800,13000,12050,12300,206393,253724.0,20628000.0
2019-05-10,12300,12750,12100,12750,183716,263007.0,20628000.0
2019-05-13,12500,12750,11750,11750,193010,242379.0,20628000.0
2019-05-14,11750,12200,11600,12000,137419,247536.0,20628000.0
2019-05-15,12350,12650,11900,12650,168058,260944.0,20628000.0
2019-05-16,12450,12650,12300,12550,83077,258881.0,20628000.0
2019-05-17,12550,12700,11850,11950,107519,246505.0,20628000.0
2019-05-20,11850,12000,11000,11350,193467,234128.0,20628000.0
2019-05-21,11100,11600,11100,11250,120689,232065.0,20628000.0
2019-05-22,11350,11550,11150,11400,118567,235159.0,20628000.0
2019-05-23,11400,11750,11300,11450,126621,236191.0,20628000.0
2019-05-24,11350,11850,11300,11600,112534,239285.0,20628000.0
2019-05-27,11800,12100,11500,12000,224847,247536.0,20628000.0
2019-05-28,11900,12100,11900,12000,128572,247536.0,20628000.0
2019-05-29,12100,12100,11850,12000,122187,247536.0,20628000.0
