녹십자엠에스(142280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-17,7399,8509,6610,8510,3687809,98946.0,9560000.0
2014-12-18,8715,9784,8632,9784,673057,113764.0,9560000.0
2014-12-19,11222,11222,11222,11223,51727,130494.0,9560000.0
2014-12-22,12867,12867,11222,12867,1547295,149614.0,9560000.0
2014-12-23,13319,14758,13319,14758,339127,171602.0,9560000.0
2014-12-24,16854,16937,15169,16937,1229838,196936.0,9560000.0
2014-12-26,18088,18910,15292,16320,1621031,189766.0,9560000.0
2014-12-29,16937,16978,15415,15992,558393,185942.0,9560000.0
2014-12-30,15827,15827,13689,13895,592536,161564.0,9560000.0
2015-01-02,13524,14470,13113,14224,704239,165388.0,9560000.0
2015-01-05,14018,14717,13154,14265,454695,165866.0,9560000.0
2015-01-06,13894,14552,13689,14142,195626,164432.0,9560000.0
2015-01-07,14141,14306,13442,13648,198610,158696.0,9560000.0
2015-01-08,13812,15662,13483,15663,966467,182118.0,9560000.0
2015-01-09,16361,17512,15498,15909,913076,184986.0,9560000.0
2015-01-12,15950,16731,15251,16690,412709,194068.0,9560000.0
2015-01-13,17019,19156,16937,19157,1046433,222748.0,9560000.0
2015-01-14,20965,21993,18951,21993,1315991,255730.0,9560000.0
2015-01-15,21212,24706,20760,21952,1965397,255252.0,9560000.0
2015-01-16,23062,24912,22281,24213,1301352,281542.0,9560000.0
2015-01-19,23267,24460,22897,23186,889102,269592.0,9560000.0
2015-01-20,23021,23596,21417,22487,699799,261466.0,9560000.0
2015-01-21,22856,25323,22774,22898,1143427,266246.0,9560000.0
2015-01-22,22938,24460,22938,23186,569525,269592.0,9560000.0
2015-01-23,24090,24295,23185,23309,323206,271026.0,9560000.0
2015-01-26,23596,23925,22116,22199,293015,258120.0,9560000.0
2015-01-27,22034,23884,21993,22405,508119,260510.0,9560000.0
2015-01-28,22486,23473,22363,22980,240289,267202.0,9560000.0
2015-01-29,24460,24953,22980,23062,518057,268158.0,9560000.0
2015-01-30,22774,23350,21705,21870,257591,254296.0,9560000.0
2015-02-02,22199,22199,20883,21048,216274,244736.0,9560000.0
2015-02-03,21459,21829,20225,21459,281641,249516.0,9560000.0
2015-02-04,21253,21829,21089,21171,113200,246170.0,9560000.0
2015-02-05,21623,23432,21582,22857,624848,265768.0,9560000.0
2015-02-06,22938,22938,21829,22035,184513,256208.0,9560000.0
2015-02-09,21787,22034,19896,21582,270127,250950.0,9560000.0
2015-02-10,20719,20924,19896,20390,161921,237088.0,9560000.0
2015-02-11,20390,20801,19732,19897,139203,231352.0,9560000.0
2015-02-12,19896,19938,18828,18869,152639,219402.0,9560000.0
2015-02-13,18910,19938,18910,19239,165187,223704.0,9560000.0
2015-02-16,19444,20102,19280,19280,109718,224182.0,9560000.0
2015-02-17,19444,19485,18088,18294,137879,212710.0,9560000.0
2015-02-23,18416,19938,18252,18992,158748,220836.0,9560000.0
2015-02-24,19280,19568,18786,19321,62094,224660.0,9560000.0
2015-02-25,19362,19732,19198,19609,60688,228006.0,9560000.0
2015-02-26,19732,19814,18786,18787,74477,218446.0,9560000.0
2015-02-27,18581,19115,18540,18869,50374,219402.0,9560000.0
2015-03-02,18910,19609,18828,18910,80213,219880.0,9560000.0
2015-03-03,19239,19239,18622,18623,46061,216534.0,9560000.0
2015-03-04,18540,19074,18375,18992,50098,220836.0,9560000.0
2015-03-05,18992,19650,18910,19239,62918,223704.0,9560000.0
2015-03-06,19526,21130,18992,20308,292078,236132.0,9560000.0
2015-03-09,20307,20472,19568,19691,80457,228962.0,9560000.0
2015-03-10,19979,21130,19773,19979,182197,232308.0,9560000.0
2015-03-11,19896,20225,19403,19404,69489,225616.0,9560000.0
2015-03-12,19280,19773,18992,19157,55869,222748.0,9560000.0
2015-03-13,19362,20102,19362,19445,54320,226094.0,9560000.0
2015-03-16,19732,21335,19485,20226,308432,235176.0,9560000.0
2015-03-17,19814,19814,18581,18664,518011,217012.0,9560000.0
2015-03-18,18786,18828,17923,17965,206569,208886.0,9560000.0
2015-03-19,18005,18293,17224,17430,166261,202672.0,9560000.0
2015-03-20,17676,18704,17512,18294,197418,212710.0,9560000.0
2015-03-23,18663,18663,18046,18047,73311,209842.0,9560000.0
2015-03-24,18170,18293,17759,18211,60539,211754.0,9560000.0
2015-03-25,18211,18334,17964,18047,62507,209842.0,9560000.0
2015-03-26,17718,18005,17471,17513,83328,203628.0,9560000.0
2015-03-27,17430,17677,16854,16896,140659,196458.0,9560000.0
2015-03-30,17060,17430,16813,16814,61603,195502.0,9560000.0
2015-03-31,17101,17718,16813,17184,98854,199804.0,9560000.0
2015-04-01,17101,17348,16608,16855,79467,195980.0,9560000.0
2015-04-02,16854,17142,16525,16690,71159,194068.0,9560000.0
2015-04-03,16772,17430,16731,17184,66928,199804.0,9560000.0
2015-04-06,17430,17553,17019,17266,59074,200760.0,9560000.0
2015-04-07,17183,17676,17019,17471,48857,203150.0,9560000.0
2015-04-08,17759,17841,17307,17471,58410,203150.0,9560000.0
2015-04-09,17553,17923,17348,17759,75169,206496.0,9560000.0
2015-04-10,17923,17964,17389,17513,63554,203628.0,9560000.0
2015-04-13,17635,17635,17019,17101,103042,198848.0,9560000.0
2015-04-14,17142,17224,16690,16773,76921,195024.0,9560000.0
2015-04-15,16854,18540,16813,18129,322801,210798.0,9560000.0
2015-04-16,18540,18581,17841,18417,135344,214144.0,9560000.0
2015-04-17,18540,18581,18046,18170,84938,211276.0,9560000.0
2015-04-20,17882,20472,17718,19445,551891,226094.0,9560000.0
2015-04-21,20020,21623,19814,20555,520589,239000.0,9560000.0
2015-04-22,20801,21541,17676,20144,483137,234220.0,9560000.0
2015-04-23,20472,20472,18499,18951,156688,220358.0,9560000.0
2015-04-24,18951,19280,18211,18910,87889,219880.0,9560000.0
2015-04-27,18869,19485,18622,19486,93316,226572.0,9560000.0
2015-04-28,19403,19526,19033,19075,56051,221792.0,9560000.0
2015-04-29,19115,20513,18499,18869,167190,219402.0,9560000.0
2015-04-30,18745,19033,17759,17924,94558,208408.0,9560000.0
2015-05-04,17718,18088,17224,17225,60148,200282.0,9560000.0
2015-05-06,16649,17224,16649,17225,58656,200282.0,9560000.0
2015-05-07,17019,17594,16649,17595,46722,204584.0,9560000.0
2015-05-08,17800,17923,17389,17471,37623,203150.0,9560000.0
2015-05-11,17553,18458,17553,18006,47464,209364.0,9560000.0
2015-05-12,18088,18129,17348,17595,58044,204584.0,9560000.0
2015-05-13,17923,17923,17224,17389,41145,202194.0,9560000.0
2015-05-14,17224,18129,17224,17965,84950,208886.0,9560000.0
2015-05-15,18088,20020,17718,19075,187401,221792.0,9560000.0
2015-05-18,19033,19362,18581,19321,71532,224660.0,9560000.0
2015-05-19,19650,20431,19198,19198,307206,223226.0,9560000.0
2015-05-20,19485,20349,19074,20020,226788,232786.0,9560000.0
2015-05-21,20184,20924,19650,20102,164071,233742.0,9560000.0
2015-05-22,19979,20102,18869,18910,144918,219880.0,9560000.0
2015-05-26,18951,19444,18581,19280,47132,224182.0,9560000.0
2015-05-27,18992,19239,18170,18211,73602,211754.0,9560000.0
2015-05-28,18211,18540,17923,18006,74207,209364.0,9560000.0
2015-05-29,18005,18499,17964,18417,54641,214144.0,9560000.0
2015-06-01,18499,18581,17594,17841,67083,207452.0,9560000.0
2015-06-02,17841,20513,17759,20514,569039,238522.0,9560000.0
2015-06-03,20677,20677,18581,19075,336504,221792.0,9560000.0
2015-06-04,18910,19156,18088,18211,139862,211754.0,9560000.0
2015-06-05,18540,19650,18375,19034,122558,221314.0,9560000.0
2015-06-08,19156,20102,18992,19404,172862,225616.0,9560000.0
2015-06-09,19814,19814,18745,19239,117271,223704.0,9560000.0
2015-06-10,19239,22116,19033,22117,1049577,257164.0,9560000.0
2015-06-11,22980,24830,22569,23720,1098700,275806.0,9560000.0
2015-06-12,23185,23802,22075,22857,422105,265768.0,9560000.0
2015-06-15,22692,23391,21746,22322,241433,259554.0,9560000.0
2015-06-16,22322,24172,21623,21706,440202,252384.0,9560000.0
2015-06-17,21993,22404,21212,21747,178266,252862.0,9560000.0
2015-06-18,22075,23226,21253,21706,236353,252384.0,9560000.0
2015-06-19,22281,23308,21664,22446,374476,260988.0,9560000.0
2015-06-22,23021,23678,21623,21623,230195,251428.0,9560000.0
2015-06-23,21623,21829,20225,20431,401902,237566.0,9560000.0
2015-06-24,20719,21047,20431,20637,239629,239956.0,9560000.0
2015-06-25,20677,21171,19855,21171,329448,246170.0,9560000.0
2015-06-26,21212,22445,20801,21377,493022,248560.0,9560000.0
2015-06-29,20390,21171,20102,20102,216083,233742.0,9560000.0
2015-06-30,19732,20801,19403,20596,112674,239478.0,9560000.0
2015-07-01,21047,21870,20760,21130,180354,245692.0,9560000.0
2015-07-02,21582,21787,20719,21377,147527,248560.0,9560000.0
2015-07-03,21829,22404,20924,21459,256018,249516.0,9560000.0
2015-07-06,21253,21623,20554,20555,189550,239000.0,9560000.0
2015-07-07,20842,21294,18540,19116,225625,222270.0,9560000.0
2015-07-08,19115,19156,17676,18170,192789,211276.0,9560000.0
2015-07-09,17430,17800,16813,17677,142287,205540.0,9560000.0
2015-07-10,17800,18129,17471,17471,113540,203150.0,9560000.0
2015-07-13,17512,17759,17060,17759,95938,206496.0,9560000.0
2015-07-14,18088,18334,17718,18129,90705,210798.0,9560000.0
2015-07-15,18334,18499,17923,18170,91370,211276.0,9560000.0
2015-07-16,18005,18088,17553,17718,78492,206018.0,9560000.0
2015-07-17,18046,18046,17635,17841,46343,207452.0,9560000.0
2015-07-20,18005,18005,17676,17800,45216,206974.0,9560000.0
2015-07-21,17759,17923,17512,17677,57292,205540.0,9560000.0
2015-07-22,17718,18046,17553,17677,41415,205540.0,9560000.0
2015-07-23,17718,17923,17553,17759,37584,206496.0,9560000.0
2015-07-24,17759,17759,17183,17184,56661,199804.0,9560000.0
2015-07-27,17101,17265,16402,16444,51658,191200.0,9560000.0
2015-07-28,16238,16608,14676,15663,109428,182118.0,9560000.0
2015-07-29,15991,16443,15498,15498,56602,180206.0,9560000.0
2015-07-30,15498,15909,15169,15210,45682,176860.0,9560000.0
2015-07-31,15210,15785,14799,15416,54211,179250.0,9560000.0
2015-08-03,15333,15333,14634,14635,38174,170168.0,9560000.0
2015-08-04,14470,14922,14429,14882,20134,173036.0,9560000.0
2015-08-05,14881,15374,14511,15334,33422,178294.0,9560000.0
2015-08-06,15457,15950,15251,15252,25251,177338.0,9560000.0
2015-08-07,15087,15210,14717,14964,31353,173992.0,9560000.0
2015-08-10,14881,15169,14676,14676,20374,170646.0,9560000.0
2015-08-11,14799,15004,14388,14553,32480,169212.0,9560000.0
2015-08-12,14552,14922,12867,13443,58276,156306.0,9560000.0
2015-08-13,13483,13771,13278,13731,30182,159652.0,9560000.0
2015-08-17,13689,14552,13689,13895,23347,161564.0,9560000.0
2015-08-18,14182,14182,13196,13731,25289,159652.0,9560000.0
2015-08-19,13566,13730,12620,12949,36091,150570.0,9560000.0
2015-08-20,12332,12784,12209,12251,44090,142444.0,9560000.0
2015-08-21,11510,11716,10935,10976,73431,127626.0,9560000.0
2015-08-24,10523,11222,10359,10360,88861,120456.0,9560000.0
2015-08-25,10482,12456,10482,11675,126292,135752.0,9560000.0
2015-08-26,11428,12373,11428,12251,52919,142444.0,9560000.0
2015-08-27,12908,13031,12373,12579,50414,146268.0,9560000.0
2015-08-28,13072,15128,12949,13731,162469,159652.0,9560000.0
2015-08-31,13977,13977,13278,13607,44537,158218.0,9560000.0
2015-09-01,13607,15457,13607,13813,115371,160608.0,9560000.0
2015-09-02,13278,13977,13196,13977,47993,162520.0,9560000.0
2015-09-03,14306,14347,13771,14018,35854,162998.0,9560000.0
2015-09-04,14059,14182,12826,12826,44339,149136.0,9560000.0
2015-09-07,12826,13031,12045,12703,36486,147702.0,9560000.0
2015-09-08,12702,12949,12003,12333,19030,143400.0,9560000.0
2015-09-09,12620,13237,12579,12826,21368,149136.0,9560000.0
2015-09-10,12826,13196,12579,13196,13312,153438.0,9560000.0
2015-09-11,13031,13319,12867,13114,11136,152482.0,9560000.0
2015-09-14,13319,13442,12867,12991,16464,151048.0,9560000.0
2015-09-15,12908,13237,12867,12991,20676,151048.0,9560000.0
2015-09-16,13031,13442,13031,13278,12565,154394.0,9560000.0
2015-09-17,13401,14347,13072,13443,77407,156306.0,9560000.0
2015-09-18,13812,14141,13483,13936,40385,162042.0,9560000.0
2015-09-21,13771,13977,13072,13607,22867,158218.0,9560000.0
2015-09-22,13607,14059,13524,13689,21628,159174.0,9560000.0
2015-09-23,13442,13648,13360,13443,24008,156306.0,9560000.0
2015-09-24,13401,13648,13401,13648,13738,158696.0,9560000.0
2015-09-25,13771,13771,13360,13484,12694,156784.0,9560000.0
2015-09-30,13483,13483,12743,13155,16948,152960.0,9560000.0
2015-10-01,13196,13401,12990,13114,8925,152482.0,9560000.0
2015-10-02,13196,13442,12990,13073,11906,152004.0,9560000.0
2015-10-05,13154,14100,13113,13854,40704,161086.0,9560000.0
2015-10-06,13853,13977,13319,13402,12228,155828.0,9560000.0
2015-10-07,13360,13483,13072,13114,12710,152482.0,9560000.0
2015-10-08,13237,13360,12743,12908,25787,150092.0,9560000.0
2015-10-12,13031,13072,12743,12826,19870,149136.0,9560000.0
2015-10-13,12990,12990,12620,12662,12498,147224.0,9560000.0
2015-10-14,12661,12908,12497,12538,16411,145790.0,9560000.0
2015-10-15,12579,12867,12373,12867,13442,149614.0,9560000.0
2015-10-16,12826,13072,12743,12867,11490,149614.0,9560000.0
2015-10-19,12990,12990,12661,12744,11812,148180.0,9560000.0
2015-10-20,12908,12908,12538,12744,43353,148180.0,9560000.0
2015-10-21,12743,12784,12620,12662,11625,147224.0,9560000.0
2015-10-22,12538,12661,12415,12497,10372,145312.0,9560000.0
2015-10-23,12579,12661,12415,12415,7075,144356.0,9560000.0
2015-10-26,12538,12661,12373,12497,8689,145312.0,9560000.0
2015-10-27,12497,12538,12209,12333,13643,143400.0,9560000.0
2015-10-28,12497,12497,12209,12333,12372,143400.0,9560000.0
2015-10-29,12456,12456,12209,12209,10881,141966.0,9560000.0
2015-10-30,12168,12332,11921,12004,14303,139576.0,9560000.0
2015-11-02,12127,12209,11839,12127,6727,141010.0,9560000.0
2015-11-03,11962,12209,11428,11675,17678,135752.0,9560000.0
2015-11-04,11592,11880,11387,11757,22871,136708.0,9560000.0
2015-11-05,11675,15251,11675,15252,906803,177338.0,9560000.0
2015-11-06,15868,16114,14059,14635,505572,170168.0,9560000.0
2015-11-09,14429,14634,13278,13319,161052,154872.0,9560000.0
2015-11-10,13442,13483,12702,12867,138424,149614.0,9560000.0
2015-11-11,13154,13319,12867,13278,98136,154394.0,9560000.0
2015-11-12,13196,13977,12990,13689,155631,159174.0,9560000.0
2015-11-13,13442,13483,12784,12991,80857,151048.0,9560000.0
2015-11-16,12497,12579,11962,11963,112558,139098.0,9560000.0
2015-11-17,12168,12579,12127,12251,49377,142444.0,9560000.0
2015-11-18,12291,12456,12209,12374,38161,143878.0,9560000.0
2015-11-19,12456,12497,12127,12415,46273,144356.0,9560000.0
2015-11-20,12415,12415,12209,12292,30051,142922.0,9560000.0
2015-11-23,12291,14717,12127,13155,309093,152960.0,9560000.0
2015-11-24,13154,13648,12990,13278,67667,154394.0,9560000.0
2015-11-25,13319,13607,13031,13032,47902,151526.0,9560000.0
2015-11-26,12949,13648,12949,13443,72668,156306.0,9560000.0
2015-11-27,13648,13730,13072,13073,39960,152004.0,9560000.0
2015-11-30,12743,12867,12579,12579,28363,146268.0,9560000.0
2015-12-01,12661,13072,12620,12908,17365,150092.0,9560000.0
2015-12-02,13113,13154,12620,12908,26189,150092.0,9560000.0
2015-12-03,12990,12990,12620,12785,20346,148658.0,9560000.0
2015-12-04,12784,12908,12332,12497,21516,145312.0,9560000.0
2015-12-07,12661,12661,12332,12333,16306,143400.0,9560000.0
2015-12-08,12127,12415,12086,12086,21651,140532.0,9560000.0
2015-12-09,11962,12127,11633,11634,30865,135274.0,9560000.0
2015-12-10,11551,11880,11551,11593,15387,134796.0,9560000.0
2015-12-11,11633,11839,11305,11469,17395,133362.0,9560000.0
2015-12-14,11305,11428,10523,10688,51791,124280.0,9560000.0
2015-12-15,10770,12209,10770,11469,54917,133362.0,9560000.0
2015-12-16,11716,11839,11305,11346,22834,131928.0,9560000.0
2015-12-17,11839,11921,11469,11839,20704,137664.0,9560000.0
2015-12-18,11798,11798,11469,11757,15269,136708.0,9560000.0
2015-12-21,11551,11798,11428,11716,17508,136230.0,9560000.0
2015-12-22,11716,11839,11305,11346,16871,131928.0,9560000.0
2015-12-23,11428,11592,11305,11428,13995,132884.0,9560000.0
2015-12-24,11428,11551,11099,11223,20403,130494.0,9560000.0
2015-12-28,11140,11428,11099,11223,21707,130494.0,9560000.0
2015-12-29,11099,11757,11099,11634,21843,135274.0,9560000.0
2015-12-30,11551,11839,11510,11757,22922,136708.0,9560000.0
2016-01-04,11839,12086,11675,11716,22433,136230.0,9560000.0
2016-01-05,11716,11716,11305,11552,51453,134318.0,9560000.0
2016-01-06,11716,13524,11675,12703,204592,147702.0,9560000.0
2016-01-07,12661,13196,12127,12456,91279,144834.0,9560000.0
2016-01-08,12250,13154,12168,13073,93203,152004.0,9560000.0
2016-01-11,13196,13401,12826,12826,86611,149136.0,9560000.0
2016-01-12,12908,13196,12784,12867,34676,149614.0,9560000.0
2016-01-13,12990,13031,12579,12991,28622,151048.0,9560000.0
2016-01-14,12661,12826,12291,12538,35303,145790.0,9560000.0
2016-01-15,12661,12867,12332,12538,30348,145790.0,9560000.0
2016-01-18,12373,12743,12332,12497,21419,145312.0,9560000.0
2016-01-19,12743,13072,12538,12867,43619,149614.0,9560000.0
2016-01-20,13113,13648,12826,13073,136330,152004.0,9560000.0
2016-01-21,13483,13483,12826,13155,32038,152960.0,9560000.0
2016-01-22,13072,13196,12415,12497,58494,145312.0,9560000.0
2016-01-25,12743,12826,12373,12497,49639,145312.0,9560000.0
2016-01-26,12373,12743,12373,12579,22268,146268.0,9560000.0
2016-01-27,12743,12784,12003,12251,61037,142444.0,9560000.0
2016-01-28,12250,12415,12045,12415,24426,144356.0,9560000.0
2016-01-29,12415,12456,12209,12415,20438,144356.0,9560000.0
2016-02-01,12415,12702,12373,12703,41153,147702.0,9560000.0
2016-02-02,12743,12908,12620,12744,34660,148180.0,9560000.0
2016-02-03,12743,12908,12579,12579,28533,146268.0,9560000.0
2016-02-04,12743,12743,12250,12415,19336,144356.0,9560000.0
2016-02-05,12538,12579,12168,12333,25396,143400.0,9560000.0
2016-02-11,12086,12086,11510,11511,36502,133840.0,9560000.0
2016-02-12,11099,11263,10523,10565,61003,122846.0,9560000.0
2016-02-15,10606,10893,10400,10894,30783,126670.0,9560000.0
2016-02-16,10893,11305,10893,11100,22300,129060.0,9560000.0
2016-02-17,11181,11181,10688,10771,16458,125236.0,9560000.0
2016-02-18,11099,11099,10852,10935,10093,127148.0,9560000.0
2016-02-19,11017,11017,10729,11017,9222,128104.0,9560000.0
2016-02-22,11017,11387,10935,11305,13771,131450.0,9560000.0
2016-02-23,11346,11469,11058,11182,9275,130016.0,9560000.0
2016-02-24,11058,11263,10976,11100,5183,129060.0,9560000.0
2016-02-25,11140,11551,11140,11264,9416,130972.0,9560000.0
2016-02-26,11222,11305,11181,11305,11057,131450.0,9560000.0
2016-02-29,11428,11428,11099,11100,9507,129060.0,9560000.0
2016-03-02,11099,11510,11099,11469,11714,133362.0,9560000.0
2016-03-03,11551,11551,11181,11469,6972,133362.0,9560000.0
2016-03-04,11469,12168,11469,11839,21499,137664.0,9560000.0
2016-03-07,11921,12291,11798,11922,14175,138620.0,9560000.0
2016-03-08,11839,12209,11757,11922,6082,138620.0,9560000.0
2016-03-09,11921,12045,11880,12004,13328,139576.0,9560000.0
2016-03-10,12168,12168,11839,11839,7319,137664.0,9560000.0
2016-03-11,11839,12045,11839,11839,8321,137664.0,9560000.0
2016-03-14,11880,12045,11839,11881,7756,138142.0,9560000.0
2016-03-15,11839,12003,11757,11798,8045,137186.0,9560000.0
2016-03-16,11757,11757,11510,11593,6253,134796.0,9560000.0
2016-03-17,11716,11716,11387,11428,13206,132884.0,9560000.0
2016-03-18,11510,14840,11510,14840,2384169,172558.0,9560000.0
2016-03-21,14470,14963,13812,14306,899426,166344.0,9560000.0
2016-03-22,14634,18581,14470,18581,2130201,216056.0,9560000.0
2016-03-23,18293,18334,14963,14964,1850953,173992.0,9560000.0
2016-03-24,14963,15744,14141,14429,1371658,167778.0,9560000.0
2016-03-25,14306,14758,13648,13977,389947,162520.0,9560000.0
2016-03-28,14223,14306,13442,13525,307850,157262.0,9560000.0
2016-03-29,13566,13771,13483,13525,169127,157262.0,9560000.0
2016-03-30,13730,14347,13689,13895,383423,161564.0,9560000.0
2016-03-31,14018,14059,13566,13731,138821,159652.0,9560000.0
2016-04-01,13689,13894,13524,13854,117684,161086.0,9560000.0
2016-04-04,13812,14141,13689,13772,143874,160130.0,9560000.0
2016-04-05,13730,14100,13566,14100,138130,163954.0,9560000.0
2016-04-06,14059,14100,13771,13854,92292,161086.0,9560000.0
2016-04-07,13894,14018,13442,13607,104541,158218.0,9560000.0
2016-04-08,13483,13607,13196,13196,91408,153438.0,9560000.0
2016-04-11,13319,13483,12990,13155,57460,152960.0,9560000.0
2016-04-12,13278,13853,13196,13278,140952,154394.0,9560000.0
2016-04-14,13237,13442,13072,13237,64702,153916.0,9560000.0
2016-04-15,13360,13442,13031,13361,65836,155350.0,9560000.0
2016-04-18,13401,13442,13113,13196,52175,153438.0,9560000.0
2016-04-19,13278,13894,13196,13484,143985,156784.0,9560000.0
2016-04-20,13483,13566,13319,13402,47675,155828.0,9560000.0
2016-04-21,13278,13524,13237,13402,45310,155828.0,9560000.0
2016-04-22,13401,13607,13401,13484,56319,156784.0,9560000.0
2016-04-25,13566,13648,13360,13648,61133,158696.0,9560000.0
2016-04-26,13648,14511,13607,13813,356653,160608.0,9560000.0
2016-04-27,13936,14059,13689,13731,76787,159652.0,9560000.0
2016-04-28,14963,15785,13689,13689,709419,159174.0,9560000.0
2016-04-29,13730,14264,13689,14183,186368,164910.0,9560000.0
2016-05-02,14552,14634,14059,14059,123014,163476.0,9560000.0
2016-05-03,13894,14100,13730,13731,70192,159652.0,9560000.0
2016-05-04,13483,13977,13442,13854,58869,161086.0,9560000.0
2016-05-09,13812,13936,13566,13648,36445,158696.0,9560000.0
2016-05-10,13524,14264,13483,14142,87715,164432.0,9560000.0
2016-05-11,14388,14388,14059,14183,120377,164910.0,9560000.0
2016-05-12,14182,14306,13977,14183,43345,164910.0,9560000.0
2016-05-13,14347,14347,13812,13895,54747,161564.0,9560000.0
2016-05-16,13771,13977,13524,13566,68260,157740.0,9560000.0
2016-05-17,13648,13771,13237,13319,78840,154872.0,9560000.0
2016-05-18,13401,13401,13072,13073,51105,152004.0,9560000.0
2016-05-19,12867,13154,12743,13155,51801,152960.0,9560000.0
2016-05-20,13154,13607,12949,13443,52925,156306.0,9560000.0
2016-05-23,13607,13730,13319,13525,49263,157262.0,9560000.0
2016-05-24,13607,13853,13360,13772,63825,160130.0,9560000.0
2016-05-25,13977,13977,13237,13237,63518,153916.0,9560000.0
2016-05-26,13154,13442,13031,13237,47463,153916.0,9560000.0
2016-05-27,13072,13278,12990,13155,31643,152960.0,9560000.0
2016-05-30,13154,13278,12826,13032,43418,151526.0,9560000.0
2016-05-31,13031,13278,13031,13073,26439,152004.0,9560000.0
2016-06-01,13154,13894,13154,13648,94443,158696.0,9560000.0
2016-06-02,13977,13977,13607,13731,51731,159652.0,9560000.0
2016-06-03,14306,14634,13853,13895,166403,161564.0,9560000.0
2016-06-07,13894,14059,13771,13895,42287,161564.0,9560000.0
2016-06-08,13894,14264,13648,14018,68831,162998.0,9560000.0
2016-06-09,14141,14388,13648,13731,79112,159652.0,9560000.0
2016-06-10,13771,14182,13771,14183,42031,164910.0,9560000.0
2016-06-13,14018,14141,13771,13772,51980,160130.0,9560000.0
2016-06-14,13566,13689,13319,13484,41107,156784.0,9560000.0
2016-06-15,13483,13730,13278,13648,31101,158696.0,9560000.0
2016-06-16,13689,13894,12867,13073,69953,152004.0,9560000.0
2016-06-17,13072,13278,12661,12867,40878,149614.0,9560000.0
2016-06-20,12867,13566,12867,13566,52835,157740.0,9560000.0
2016-06-21,13730,13730,13237,13525,54478,157262.0,9560000.0
2016-06-22,13524,13648,13154,13402,68167,155828.0,9560000.0
2016-06-23,14963,16813,13771,14142,2971185,164432.0,9560000.0
2016-06-24,13936,14511,11880,12415,1052455,144356.0,9560000.0
2016-06-27,11839,12415,11757,12004,275305,139576.0,9560000.0
2016-06-28,11798,12743,11798,12333,189855,143400.0,9560000.0
2016-06-29,12456,12826,12373,12579,133715,146268.0,9560000.0
2016-06-30,12702,12784,12456,12662,75269,147224.0,9560000.0
2016-07-01,12702,13196,12702,12991,148829,151048.0,9560000.0
2016-07-04,12949,13196,12867,13032,70614,151526.0,9560000.0
2016-07-05,13113,13113,12867,12991,43774,151048.0,9560000.0
2016-07-06,12990,13072,12538,12621,67880,146746.0,9560000.0
2016-07-07,12702,12990,12661,12991,51821,151048.0,9560000.0
2016-07-08,12990,13072,12743,12867,50600,149614.0,9560000.0
2016-07-11,13154,13360,12949,12991,57909,151048.0,9560000.0
2016-07-12,13113,13196,12784,12949,53113,150570.0,9560000.0
2016-07-13,13072,13154,12867,12908,33287,150092.0,9560000.0
2016-07-14,12867,13072,12702,12826,24512,149136.0,9560000.0
2016-07-15,12990,13072,12743,12991,38028,151048.0,9560000.0
2016-07-18,12990,13031,12826,12949,22206,150570.0,9560000.0
2016-07-19,12908,13278,12908,13237,84658,153916.0,9560000.0
2016-07-20,13278,13319,13154,13196,45935,153438.0,9560000.0
2016-07-21,13196,13319,13154,13196,33576,153438.0,9560000.0
2016-07-22,13278,13319,12908,13196,56164,153438.0,9560000.0
2016-07-25,13196,13401,13031,13237,51172,153916.0,9560000.0
2016-07-26,13278,13360,13196,13278,50996,154394.0,9560000.0
2016-07-27,13154,13648,13154,13278,135503,154394.0,9560000.0
2016-07-28,13278,13442,13237,13361,49754,155350.0,9560000.0
2016-07-29,13524,13648,13360,13566,106284,157740.0,9560000.0
2016-08-01,13607,14182,13607,13936,150543,162042.0,9560000.0
2016-08-02,14141,14347,13771,13813,158503,160608.0,9560000.0
2016-08-03,13853,13853,13442,13525,68269,157262.0,9560000.0
2016-08-04,13566,13730,13360,13484,51629,156784.0,9560000.0
2016-08-05,13566,13730,13401,13566,39222,157740.0,9560000.0
2016-08-08,13154,13237,12620,12991,101864,151048.0,9560000.0
2016-08-09,12990,13401,12949,13278,46587,154394.0,9560000.0
2016-08-10,13278,13401,13113,13361,37924,155350.0,9560000.0
2016-08-11,13237,13401,13154,13155,26307,152960.0,9560000.0
2016-08-12,13154,13278,13072,13155,23259,152960.0,9560000.0
2016-08-16,13319,13319,13154,13196,22042,153438.0,9560000.0
2016-08-17,13237,13278,12990,12991,31833,151048.0,9560000.0
2016-08-18,12990,13237,12908,12949,21754,150570.0,9560000.0
2016-08-19,12949,13072,12784,12785,26759,148658.0,9560000.0
2016-08-22,11921,12579,11921,12456,84691,144834.0,9560000.0
2016-08-23,12497,12620,12332,12415,23071,144356.0,9560000.0
2016-08-24,12415,12497,12250,12333,24860,143400.0,9560000.0
2016-08-25,12332,12415,12168,12168,31053,141488.0,9560000.0
2016-08-26,12250,12291,11962,12127,30181,141010.0,9560000.0
2016-08-29,12332,12332,11839,11963,37690,139098.0,9560000.0
2016-08-30,11962,12168,11921,12004,18975,139576.0,9560000.0
2016-08-31,12003,12045,11263,11552,46528,134318.0,9560000.0
2016-09-01,11551,11592,11428,11593,17190,134796.0,9560000.0
