데코앤이(017680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-02-27,3504,3736,3328,3480,2993,3809.0,840000.0
2009-03-02,3329,3569,3224,3281,6715,3595.0,840000.0
2009-03-03,3139,3420,3091,3381,3508,3704.0,840000.0
2009-03-04,3502,3502,3261,3350,2045,3671.0,840000.0
2009-03-05,3240,3441,3232,3281,3327,3591.0,840000.0
2009-03-06,3423,3423,3215,3312,2361,3629.0,840000.0
2009-03-09,3451,3564,3307,3572,7463,3910.0,840000.0
2009-03-10,3568,3632,3328,3649,39125,3994.0,840000.0
2009-03-11,3645,4062,3612,3733,13756,4091.0,840000.0
2009-03-12,3608,3913,3600,3833,5560,4196.0,840000.0
2009-03-13,3824,3977,3600,3833,6012,4200.0,840000.0
2009-03-16,3823,3823,3631,3680,10449,4032.0,840000.0
2009-03-17,3678,3678,3485,3542,4363,3881.0,840000.0
2009-03-18,3669,3718,3541,3718,2304,4070.0,840000.0
2009-03-19,3792,3816,3599,3672,1677,4024.0,840000.0
2009-03-20,3795,3819,3386,3772,1706,4133.0,840000.0
2009-03-23,3746,3826,3529,3802,7018,4166.0,840000.0
2009-03-24,3796,3828,3708,3756,3286,4116.0,840000.0
2009-03-25,3826,4043,3666,3971,6321,4351.0,840000.0
2009-03-26,3974,3974,3821,3902,4813,4276.0,840000.0
2009-03-27,3958,3958,3685,3718,3850,4070.0,840000.0
2009-03-30,3783,3848,3495,3503,2724,3839.0,840000.0
2009-03-31,3601,3657,3601,3641,96,3986.0,840000.0
2009-04-01,3627,3836,3603,3756,6355,4116.0,840000.0
2009-04-02,3972,3972,3675,3948,6204,4326.0,840000.0
2009-04-03,3968,4089,3760,3841,11017,4208.0,840000.0
2009-04-06,3830,3974,3758,3887,5839,4259.0,840000.0
2009-04-07,3924,3964,3827,3940,4410,4318.0,840000.0
2009-04-08,3954,3970,3810,3971,4004,4351.0,840000.0
2009-04-09,4002,4347,3946,4147,12997,4544.0,840000.0
2009-04-10,4293,4582,4165,4446,6288,4872.0,840000.0
2009-04-13,4670,4750,4317,4462,11337,4889.0,840000.0
2009-04-14,4585,4585,4312,4561,3152,4998.0,840000.0
2009-04-15,4593,4689,4481,4561,3058,4998.0,840000.0
2009-04-16,4707,4899,4691,4876,7816,5342.0,840000.0
2009-04-17,4985,5523,4760,5274,18514,5779.0,840000.0
2009-04-20,5504,5520,5134,5336,6172,5846.0,840000.0
2009-04-21,5134,5471,5054,5175,8193,5670.0,840000.0
2009-04-22,5154,5354,4921,4929,8552,5401.0,840000.0
2009-04-23,5124,5124,4931,5044,1492,5527.0,840000.0
2009-04-24,4938,5347,4850,5083,1510,5569.0,840000.0
2009-04-27,5204,5204,4995,5052,1686,5536.0,840000.0
2009-04-28,5207,5207,4637,4638,5341,5082.0,840000.0
2009-04-29,4647,4832,4463,4600,3434,5040.0,840000.0
2009-04-30,4624,4889,4608,4753,3974,5208.0,840000.0
2009-05-04,4671,5241,4671,4945,4510,5418.0,840000.0
2009-05-06,5170,5170,4801,4914,2591,5384.0,840000.0
2009-05-07,4879,5192,4863,5129,4431,5620.0,840000.0
2009-05-08,5203,5203,4986,5075,2339,5561.0,840000.0
2009-05-11,5058,5355,5050,5259,1199,5762.0,840000.0
2009-05-12,5059,5435,5051,5420,2802,5939.0,840000.0
2009-05-13,5480,5672,5215,5673,2023,6216.0,840000.0
2009-05-14,5674,6525,5442,6140,9498,6728.0,840000.0
2009-05-15,5526,6433,5526,6401,1401,7014.0,840000.0
2009-05-18,6489,6489,6128,6393,537,7006.0,840000.0
2009-05-19,6388,6894,6155,6156,1613,6745.0,840000.0
2009-05-20,6151,6311,5670,5727,10682,6275.0,840000.0
2009-05-21,5876,5876,5403,5612,2861,6149.0,840000.0
2009-05-22,5370,5900,5362,5619,6653,6157.0,840000.0
2009-05-25,5615,5840,4837,5520,4209,6048.0,840000.0
2009-05-26,6012,6012,5177,5443,4222,5964.0,840000.0
2009-05-27,5361,5634,5137,5458,6153,5981.0,840000.0
2009-05-28,5456,5520,5063,5320,3568,5830.0,840000.0
2009-05-29,5520,5520,5103,5152,1018,5645.0,840000.0
2009-06-01,5054,5567,4869,5343,2340,5855.0,840000.0
2009-06-02,5358,5550,5342,5535,459,6065.0,840000.0
2009-06-03,5382,5743,5253,5711,3481,6258.0,840000.0
2009-06-04,5769,5769,5071,5658,1499,6199.0,840000.0
2009-06-05,5520,5744,5359,5681,4564,6224.0,840000.0
2009-06-08,5822,6528,5614,6248,6302,6846.0,840000.0
2009-06-09,6131,6244,5923,5979,1736,6552.0,840000.0
2009-06-10,5979,6131,5602,5979,4948,6552.0,840000.0
2009-06-11,6126,6126,5749,5918,5834,6485.0,840000.0
2009-06-12,5910,6127,5798,6079,947,6661.0,840000.0
2009-06-15,6228,6228,5915,6156,2065,6745.0,840000.0
2009-06-16,6190,6190,5893,5933,2024,6502.0,840000.0
2009-06-17,5930,6002,5786,5826,3406,6384.0,840000.0
2009-06-18,6156,6156,5827,5972,506,6544.0,840000.0
2009-06-19,6117,6117,5781,5933,823,6502.0,840000.0
2009-06-22,5916,5916,5603,5612,1569,6149.0,840000.0
2009-06-23,5644,5644,5348,5412,2408,5930.0,840000.0
2009-06-24,5611,5611,5106,5428,1314,5947.0,840000.0
2009-06-25,5465,5473,5289,5466,466,5989.0,840000.0
2009-06-26,5618,5618,4727,5466,2296,5989.0,840000.0
2009-06-29,5151,5640,5151,5336,731,5846.0,840000.0
2009-06-30,5165,5582,5157,5366,292,5880.0,840000.0
2009-07-01,5619,5619,5257,5619,2343,6157.0,840000.0
2009-07-02,5271,5616,5271,5504,110,6031.0,840000.0
2009-07-03,5638,5638,5181,5543,141,6073.0,840000.0
2009-07-06,5318,5534,5318,5366,465,5880.0,840000.0
2009-07-07,5435,5435,5282,5435,2361,5956.0,840000.0
2009-07-08,5615,5615,5246,5343,667,5855.0,840000.0
2009-07-09,5206,5351,4982,5343,8740,5855.0,840000.0
2009-07-10,5396,5581,5396,5573,501,6107.0,840000.0
2009-07-13,5567,5591,5351,5520,1638,6048.0,840000.0
2009-07-14,5367,5535,5367,5520,882,6048.0,840000.0
2009-07-15,6264,6264,5365,5374,1755,5888.0,840000.0
2009-07-16,5476,5716,5452,5589,1918,6124.0,840000.0
2009-07-17,5693,5693,5380,5581,1265,6115.0,840000.0
2009-07-20,5580,6109,5444,5941,7236,6510.0,840000.0
2009-07-21,6121,6402,5889,6194,2005,6787.0,840000.0
2009-07-22,6207,6624,6199,6432,4490,7048.0,840000.0
2009-07-23,6512,6528,5991,6240,1721,6838.0,840000.0
2009-07-24,6240,7155,6240,6570,2726,7199.0,840000.0
2009-07-27,6430,7184,6206,6455,2751,7073.0,840000.0
2009-07-28,6127,6472,6046,6255,1746,6854.0,840000.0
2009-07-29,6069,6390,6069,6286,346,6888.0,840000.0
2009-07-30,6510,6575,5797,6278,2447,6880.0,840000.0
2009-07-31,6114,6499,5793,6363,2669,6972.0,840000.0
2009-08-03,6050,6475,6050,6347,356,6955.0,840000.0
2009-08-04,6421,6421,5932,6133,4138,6720.0,840000.0
2009-08-05,6488,6488,5862,6248,2662,6846.0,840000.0
2009-08-06,6273,6273,5960,6209,393,6804.0,840000.0
2009-08-07,6277,6277,6052,6133,490,6720.0,840000.0
2009-08-10,6125,6269,5973,6117,2698,6703.0,840000.0
2009-08-11,5895,6199,5895,6071,1359,6653.0,840000.0
2009-08-12,6273,6273,6000,6041,1191,6619.0,840000.0
2009-08-13,5827,6124,5827,5964,3361,6535.0,840000.0
2009-08-14,6014,6535,5958,6271,2941,6871.0,840000.0
2009-08-17,6136,6473,5871,6232,1757,6829.0,840000.0
2009-08-18,6194,6210,5873,6186,2584,6779.0,840000.0
2009-08-19,6278,6278,5894,6094,1219,6678.0,840000.0
2009-08-20,5758,6295,5638,6079,675,6661.0,840000.0
2009-08-21,5826,6051,5794,5987,1379,6560.0,840000.0
2009-08-24,6092,6092,5795,5964,1550,6535.0,840000.0
2009-08-25,5949,5949,5741,5750,1287,6300.0,840000.0
2009-08-26,5740,5964,5611,5956,418,6527.0,840000.0
2009-08-27,6087,6095,5862,6079,2207,6661.0,840000.0
2009-08-28,6012,6413,5892,6133,4392,6720.0,840000.0
2009-08-31,5929,6619,5929,6186,5060,6779.0,840000.0
2009-09-01,6180,6180,6124,6133,1245,6720.0,840000.0
2009-09-02,6126,6126,5861,6094,2364,6678.0,840000.0
2009-09-03,5983,6264,5983,6056,2019,6636.0,840000.0
2009-09-04,6097,6209,5985,6202,134,6796.0,840000.0
2009-09-07,6044,6196,5820,6133,2234,6720.0,840000.0
2009-09-08,5966,6118,5749,6094,1114,6678.0,840000.0
2009-09-09,6101,6101,5756,5765,500,6317.0,840000.0
2009-09-10,5937,6041,5832,6025,174,6602.0,840000.0
2009-09-11,6111,6127,5822,5903,2725,6468.0,840000.0
2009-09-14,6040,6112,5791,5880,2164,6443.0,840000.0
2009-09-15,6103,6753,5895,6761,40420,7409.0,840000.0
2009-09-16,6764,6964,6282,6700,14659,7342.0,840000.0
2009-09-17,6444,6660,6243,6340,8548,6947.0,840000.0
2009-09-18,6333,7199,6245,6646,19331,7283.0,840000.0
2009-09-21,6666,6899,6201,6899,3253,7560.0,840000.0
2009-09-22,6900,7197,6763,7053,2697,7728.0,840000.0
2009-09-23,7263,7263,6902,7007,1461,7678.0,840000.0
2009-09-24,7157,7157,6531,7045,1474,7720.0,840000.0
2009-09-25,7047,7047,6541,6830,1110,7484.0,840000.0
2009-09-28,6732,6732,6499,6700,1939,7342.0,840000.0
2009-09-29,6698,6730,6434,6554,1302,7182.0,840000.0
2009-09-30,6359,6736,6327,6608,893,7241.0,840000.0
2009-10-01,6725,6797,6420,6669,1331,7308.0,840000.0
2009-10-05,6756,6860,6475,6700,354,7342.0,840000.0
2009-10-06,6966,6966,6669,6830,328,7484.0,840000.0
2009-10-07,6925,7054,6628,6853,627,7510.0,840000.0
2009-10-08,6899,6899,6345,6899,1026,7560.0,840000.0
2009-10-09,6594,6898,6594,6738,548,7384.0,840000.0
2009-10-12,7317,7654,6683,7053,594,7728.0,840000.0
2009-10-13,6931,7203,6754,6907,654,7568.0,840000.0
2009-10-14,6899,6907,6634,6899,224,7560.0,840000.0
2009-10-15,6668,6901,6668,6861,418,7518.0,840000.0
2009-10-16,6647,7650,6607,6968,1264,7636.0,840000.0
2009-10-19,6727,7192,6727,6976,1290,7644.0,840000.0
2009-10-20,6967,7247,6774,6823,3265,7476.0,840000.0
2009-10-21,6702,7263,6702,6823,786,7476.0,840000.0
2009-10-22,6624,6832,6583,6784,605,7434.0,840000.0
2009-10-23,6774,6886,6558,6823,363,7476.0,840000.0
2009-10-26,6811,6811,6410,6715,1788,7358.0,840000.0
2009-10-27,6717,6854,6284,6493,1993,7115.0,840000.0
2009-10-28,6514,6723,6129,6723,1746,7367.0,840000.0
2009-10-29,6718,6718,6116,6133,2981,6720.0,840000.0
2009-10-30,6207,6424,6143,6424,203,7039.0,840000.0
2009-11-02,6413,6806,6389,6470,483,7090.0,840000.0
2009-11-03,6667,6876,5993,6700,1319,7342.0,840000.0
2009-11-04,7528,7528,6229,6462,620,7081.0,840000.0
2009-11-05,6294,6502,6278,6455,49,7073.0,840000.0
2009-11-06,6279,6647,6279,6439,83,7056.0,840000.0
2009-11-09,6432,6432,6263,6424,185,7039.0,840000.0
2009-11-10,6462,6462,6278,6462,190,7081.0,840000.0
2009-11-11,6456,6456,5983,6064,3425,6644.0,840000.0
2009-11-12,6098,6187,6058,6171,745,6762.0,840000.0
2009-11-13,6168,6200,5759,6056,2323,6636.0,840000.0
2009-11-16,6040,6121,5655,5696,4740,6241.0,840000.0
2009-11-17,5800,5928,5519,5520,2396,6048.0,840000.0
2009-11-18,5389,5862,5140,5734,4397,6283.0,840000.0
2009-11-19,5866,5898,5601,5650,387,6191.0,840000.0
2009-11-20,5853,5853,5243,5757,3027,6308.0,840000.0
2009-11-23,5741,6471,5524,5926,4401,6493.0,840000.0
2009-11-24,6125,6125,5676,5949,1313,6518.0,840000.0
2009-11-25,5942,6384,5758,5903,138,6468.0,840000.0
2009-11-26,5557,5966,5557,5750,198,6300.0,840000.0
2009-11-27,5130,5739,5114,5435,5455,5956.0,840000.0
2009-11-30,5649,5745,5071,5665,943,6208.0,840000.0
2009-12-01,5088,6420,5088,5642,468,6182.0,840000.0
2009-12-02,5204,6110,5204,5742,425,6292.0,840000.0
2009-12-03,5977,6041,5520,5681,373,6224.0,840000.0
2009-12-04,5426,5900,5426,5451,228,5972.0,840000.0
2009-12-07,5461,6255,5453,6263,38548,6863.0,840000.0
2009-12-08,6403,7198,6403,7198,77113,7888.0,840000.0
2009-12-09,6907,7011,6177,6209,29511,6804.0,840000.0
2009-12-10,6049,6210,5648,5673,16656,6216.0,840000.0
2009-12-11,5672,5816,5600,5681,2570,6224.0,840000.0
2009-12-14,5742,5926,5606,5903,3015,6468.0,840000.0
2009-12-15,5766,5894,5670,5903,3154,6468.0,840000.0
2009-12-16,5957,5957,5692,5765,3845,6317.0,840000.0
2009-12-17,5876,5876,5659,5788,2287,6342.0,840000.0
2009-12-18,5785,6042,5785,5834,7381,6392.0,840000.0
2009-12-21,6044,6212,5683,5964,5330,6535.0,840000.0
2009-12-22,5832,6081,5768,5857,3303,6418.0,840000.0
2009-12-23,5860,5980,5763,5788,1953,6342.0,840000.0
2009-12-24,5962,5962,5689,5826,1104,6384.0,840000.0
2009-12-28,5681,5978,5673,5826,3139,6384.0,840000.0
2009-12-29,5688,5880,5487,5857,1050,6418.0,840000.0
2009-12-30,6044,6116,5595,5788,1267,6342.0,840000.0
2010-01-04,5927,5927,5534,5550,3734,6082.0,840000.0
2010-01-05,5471,6378,5471,6378,39581,6989.0,840000.0
2010-01-06,6446,6534,5500,5757,40413,6308.0,840000.0
2010-01-07,5896,5896,5672,5688,2746,6233.0,840000.0
2010-01-08,5526,5862,5526,5727,1503,6275.0,840000.0
2010-01-11,5574,6577,5574,6585,49441,7216.0,840000.0
2010-01-12,6900,7566,6860,7566,96693,8291.0,840000.0
2010-01-13,6848,7105,6423,6432,138558,7048.0,840000.0
2010-01-14,6013,6422,5900,6117,29218,6703.0,840000.0
2010-01-15,5973,6326,5973,6278,12346,6880.0,840000.0
2010-01-18,6092,6236,5747,5972,10695,6544.0,840000.0
2010-01-19,5826,6123,5826,5987,4496,6560.0,840000.0
2010-01-20,6385,6425,5880,6048,3910,6628.0,840000.0
2010-01-21,6022,6158,6014,6094,4537,6678.0,840000.0
2010-01-22,5867,6308,5867,6148,1531,6737.0,840000.0
2010-01-25,6304,6304,5959,6064,4279,6644.0,840000.0
2010-01-26,5985,6258,5745,5842,3445,6401.0,840000.0
2010-01-27,5898,6131,5746,5995,5984,6569.0,840000.0
2010-01-28,6116,6204,5844,6133,2736,6720.0,840000.0
2010-01-29,5979,6243,5834,5987,1673,6560.0,840000.0
2010-02-01,6188,6188,5867,5972,738,6544.0,840000.0
2010-02-02,5862,5975,5838,5903,1507,6468.0,840000.0
2010-02-03,5770,5954,5770,5819,4062,6376.0,840000.0
2010-02-04,5899,5899,5747,5796,2019,6350.0,840000.0
2010-02-05,5681,5841,5681,5842,954,6401.0,840000.0
2010-02-08,5841,5946,5705,5834,451,6392.0,840000.0
2010-02-09,5694,5967,5477,5727,1445,6275.0,840000.0
2010-02-10,5516,5860,5516,5596,1765,6132.0,840000.0
2010-02-11,5522,5723,5522,5619,1486,6157.0,840000.0
2010-02-12,5532,5788,5355,5596,3204,6132.0,840000.0
2010-02-16,5589,5645,5373,5566,2284,6098.0,840000.0
2010-02-17,5442,5747,5442,5619,1863,6157.0,840000.0
2010-02-18,5698,5698,5522,5635,1170,6174.0,840000.0
2010-02-19,5726,5726,5726,5734,1,6283.0,840000.0
2010-02-22,5874,6219,5722,5819,5324,6376.0,840000.0
2010-02-23,5590,5975,5558,5719,246,6266.0,840000.0
2010-02-24,5601,5874,5593,5826,907,6384.0,840000.0
2010-02-25,5820,6109,5636,6117,1528,6703.0,840000.0
2010-02-26,5895,6111,5702,6071,924,6653.0,840000.0
2010-03-02,5820,6157,5820,5949,1443,6518.0,840000.0
2010-03-03,5827,6028,5827,5972,410,6544.0,840000.0
2010-03-04,6102,6735,5893,6102,6410,6686.0,840000.0
2010-03-05,5894,6094,5894,6094,50,6678.0,840000.0
2010-03-08,5860,6117,5860,6125,799,6712.0,840000.0
2010-03-09,5905,6355,5905,6355,947,6964.0,840000.0
2010-03-10,6566,6566,6069,6125,951,6712.0,840000.0
2010-03-11,5992,6361,5992,6209,1176,6804.0,840000.0
2010-03-12,6139,6517,6139,6493,7906,7115.0,840000.0
2010-03-15,6569,6874,6345,6738,6567,7384.0,840000.0
2010-03-16,6730,7235,6593,7091,12274,7770.0,840000.0
2010-03-17,7363,8117,7283,8126,40038,8904.0,840000.0
2010-03-18,9316,9316,7743,7896,94882,8652.0,840000.0
2010-03-19,7590,7662,6932,7053,34208,7728.0,840000.0
2010-03-22,7052,8087,6691,8088,43790,8862.0,840000.0
2010-03-23,8505,9275,8120,9276,88282,10164.0,840000.0
2010-03-24,9661,10616,8546,10119,87345,11088.0,840000.0
2010-03-25,10424,10424,9044,9084,28922,9954.0,840000.0
2010-03-26,9189,10111,8580,9238,31145,10122.0,840000.0
2010-03-29,8732,9189,8235,8356,28145,9156.0,840000.0
2010-03-30,8738,8890,7855,8241,22458,9030.0,840000.0
2010-03-31,8625,9467,8240,8433,80064,9240.0,840000.0
2010-04-01,8462,9689,8462,9698,40356,10626.0,840000.0
2010-04-02,10722,11107,10153,11116,111307,12180.0,840000.0
2010-04-05,11949,12606,10072,12342,138762,13524.0,840000.0
2010-04-06,12187,12419,10847,11882,46436,13020.0,840000.0
2010-04-07,11569,12106,11112,11537,19241,12642.0,840000.0
2010-04-08,11264,11264,10189,10502,44325,11508.0,840000.0
2010-04-09,10653,10878,10116,10349,31793,11340.0,840000.0
2010-04-12,10535,10655,9813,10311,20385,11298.0,840000.0
2010-04-13,10034,10307,9657,9698,16295,10626.0,840000.0
2010-04-14,9617,11109,9617,10042,45422,11004.0,840000.0
2010-04-15,10032,10721,9574,10617,25079,11634.0,840000.0
2010-04-16,10693,11110,10115,10196,13821,11172.0,840000.0
2010-04-19,10345,10345,9655,10081,16417,11046.0,840000.0
2010-04-20,9839,10376,9614,9927,15327,10878.0,840000.0
2010-04-21,10002,10154,9119,9353,19257,10248.0,840000.0
2010-04-22,9381,9726,9117,9238,10946,10122.0,840000.0
2010-04-23,9194,9467,9002,9468,9880,10374.0,840000.0
2010-04-26,9422,9422,8925,9046,9491,9912.0,840000.0
2010-04-27,9424,10379,8927,10387,77625,11382.0,840000.0
2010-04-28,10227,11190,9152,9161,137319,10038.0,840000.0
2010-04-29,9269,9341,8427,8548,19187,9366.0,840000.0
2010-04-30,8651,8804,8274,8548,9739,9366.0,840000.0
2010-05-03,8346,8619,8114,8203,8325,8988.0,840000.0
2010-05-04,8347,8885,8347,8356,6077,9156.0,840000.0
2010-05-06,8888,8888,7773,8471,2296,9282.0,840000.0
2010-05-07,7703,8241,7647,7896,4813,8652.0,840000.0
2010-05-10,8275,8620,7738,8356,4624,9156.0,840000.0
2010-05-11,8088,8465,7815,7896,5505,8652.0,840000.0
2010-05-12,7771,7964,7587,7635,10152,8366.0,840000.0
2010-05-13,7851,8043,7658,7819,5562,8568.0,840000.0
2010-05-14,7527,7744,7286,7536,8060,8257.0,840000.0
2010-05-17,7359,7664,7183,7183,5948,7871.0,840000.0
2010-05-18,7312,7496,6903,6991,6495,7661.0,840000.0
2010-05-19,7430,7430,6924,7221,2513,7913.0,840000.0
2010-05-20,7215,7215,6822,7007,1237,7678.0,840000.0
2010-05-24,6442,7485,6442,6723,4154,7367.0,840000.0
2010-05-25,6693,6693,5820,6133,6362,6720.0,840000.0
2010-05-26,6125,6470,5973,6462,1568,7081.0,840000.0
2010-05-27,6399,6447,6142,6439,3622,7056.0,840000.0
2010-05-28,6467,6989,6467,6869,1402,7526.0,840000.0
2010-05-31,6882,7427,6882,7091,297,7770.0,840000.0
2010-06-01,7249,7249,6752,7129,1888,7812.0,840000.0
2010-06-03,7032,7048,6775,6976,4651,7644.0,840000.0
2010-06-04,6999,7055,6910,6999,848,7669.0,840000.0
2010-06-07,6677,6990,6677,6830,526,7484.0,840000.0
2010-06-08,6572,6861,6572,6853,2171,7510.0,840000.0
2010-06-09,6741,7744,6741,7191,18016,7879.0,840000.0
2010-06-10,7262,7262,6965,7206,1948,7896.0,840000.0
2010-06-11,7185,7474,6872,7306,2445,8005.0,840000.0
2010-06-14,7496,7496,7055,7168,1329,7854.0,840000.0
2010-06-15,7058,7234,6817,6930,3778,7594.0,840000.0
2010-06-16,6831,7032,6831,6976,1725,7644.0,840000.0
2010-06-17,6964,7093,6764,7045,2416,7720.0,840000.0
2010-06-18,7046,7046,6781,6838,1798,7493.0,840000.0
2010-06-21,6822,7038,6822,6838,1926,7493.0,840000.0
2010-06-22,6737,6866,6737,6754,2864,7400.0,840000.0
2010-06-23,6663,6784,6663,6792,3248,7442.0,840000.0
2010-06-24,7578,7578,6704,7129,1612,7812.0,840000.0
2010-06-25,7126,7238,6861,7198,2560,7888.0,840000.0
2010-06-28,0,0,0,7053,871,7728.0,840000.0
2010-06-29,7574,8087,7574,8088,11864,8862.0,840000.0
2010-06-30,8117,9272,8117,9008,129339,9870.0,840000.0
2010-07-01,8581,8998,7658,7819,40393,8568.0,840000.0
2010-07-02,7810,8155,7465,7482,16657,8198.0,840000.0
2010-07-05,7432,7440,7295,7344,10665,8047.0,840000.0
2010-07-06,7423,7423,7223,7352,6604,8056.0,840000.0
2010-07-07,7319,7503,7319,7359,2132,8064.0,840000.0
2010-07-08,7357,8432,7229,8433,75505,9240.0,840000.0
2010-07-09,8587,8812,7471,7528,69683,8249.0,840000.0
2010-07-12,7577,7850,7321,7666,13346,8400.0,840000.0
2010-07-13,7582,7814,7397,7398,9839,8106.0,840000.0
2010-07-14,7512,7608,7295,7520,7014,8240.0,840000.0
2010-07-15,7449,7626,7409,7482,4693,8198.0,840000.0
2010-07-16,7322,7523,7314,7459,6929,8173.0,840000.0
2010-07-19,7395,7428,7283,7436,2672,8148.0,840000.0
2010-07-20,7349,7502,7349,7398,4152,8106.0,840000.0
2010-07-21,7431,7591,7359,7367,2804,8072.0,840000.0
2010-07-22,7363,7380,7251,7260,1312,7955.0,840000.0
2010-07-23,7161,7353,7161,7313,2110,8014.0,840000.0
2010-07-26,7297,7305,7049,7129,3948,7812.0,840000.0
2010-07-27,7263,7263,7055,7168,809,7854.0,840000.0
2010-07-28,7166,7238,7094,7198,1053,7888.0,840000.0
2010-07-29,7277,7285,6988,7053,1129,7728.0,840000.0
2010-07-30,6828,7494,6828,7053,1019,7728.0,840000.0
2010-08-02,7173,7173,7052,7053,2419,7728.0,840000.0
2010-08-03,7056,7256,6968,6976,3129,7644.0,840000.0
2010-08-04,6972,7237,6900,7053,2330,7728.0,840000.0
2010-08-05,6903,7352,6903,7168,1990,7854.0,840000.0
2010-08-06,7196,7894,7035,7421,1962,8131.0,840000.0
2010-08-09,7399,8049,7086,7367,2421,8072.0,840000.0
2010-08-10,7647,7647,7374,7543,1832,8266.0,840000.0
2010-08-11,7583,7776,7302,7543,3216,8266.0,840000.0
2010-08-12,7355,7660,7355,7436,2626,8148.0,840000.0
2010-08-13,7465,7657,7425,7666,5945,8400.0,840000.0
2010-08-16,7659,7892,7427,7628,2595,8358.0,840000.0
2010-08-17,7549,7894,7549,7589,2850,8316.0,840000.0
2010-08-18,7741,7741,7509,7589,1478,8316.0,840000.0
2010-08-19,7661,8696,7541,7589,29754,8316.0,840000.0
2010-08-20,7587,7587,7010,7283,10305,7980.0,840000.0
2010-08-23,7275,7275,6922,7091,7740,7770.0,840000.0
2010-08-24,7273,7546,7081,7129,2974,7812.0,840000.0
2010-08-25,7274,7419,7010,7106,2569,7787.0,840000.0
2010-08-26,7070,7568,6918,7014,1490,7686.0,840000.0
2010-08-27,7002,7419,6858,7091,4173,7770.0,840000.0
2010-08-30,7243,7243,7083,7091,1699,7770.0,840000.0
2010-08-31,7084,7357,7084,7221,1132,7913.0,840000.0
2010-09-01,7217,7810,7137,7306,1050,8005.0,840000.0
2010-09-02,7657,7657,7272,7321,1129,8022.0,840000.0
2010-09-03,7318,7470,7294,7375,2508,8081.0,840000.0
2010-09-06,7471,7568,7319,7359,313,8064.0,840000.0
2010-09-07,7496,7496,7047,7336,267,8039.0,840000.0
2010-09-08,7645,7645,7204,7413,883,8123.0,840000.0
2010-09-09,7411,7572,7307,7436,3802,8148.0,840000.0
2010-09-10,7653,8431,7380,7597,12020,8324.0,840000.0
2010-09-13,7600,7937,7448,7520,6418,8240.0,840000.0
2010-09-14,7512,7657,7456,7513,3893,8232.0,840000.0
2010-09-15,7542,7663,7358,7551,5042,8274.0,840000.0
2010-09-16,7623,7623,7430,7551,2557,8274.0,840000.0
2010-09-17,7434,7618,7434,7474,1878,8190.0,840000.0
2010-09-20,7619,8502,7355,7973,10876,8736.0,840000.0
2010-09-24,8433,8971,8088,8586,3097,9408.0,840000.0
2010-09-27,8585,9813,8585,9621,25919,10542.0,840000.0
2010-09-28,9733,9733,8778,9276,8619,10164.0,840000.0
2010-09-29,9002,9194,8352,9123,7934,9996.0,840000.0
2010-09-30,8734,9616,8734,9199,2217,10080.0,840000.0
2010-10-01,9501,9501,8779,9084,4697,9954.0,840000.0
2010-10-04,8733,9118,8429,8509,5916,9324.0,840000.0
2010-10-05,8501,9616,8501,9199,6814,10080.0,840000.0
2010-10-06,9579,10534,9315,10157,22408,11130.0,840000.0
2010-10-07,10420,10420,9345,9506,14170,10416.0,840000.0
2010-10-08,9579,9844,9315,9812,2808,10752.0,840000.0
2010-10-11,10186,10186,9577,9698,3516,10626.0,840000.0
2010-10-12,10266,10266,9191,9544,4505,10458.0,840000.0
2010-10-13,10032,10032,9190,9391,4763,10290.0,840000.0
2010-10-14,9235,9540,9195,9276,4743,10164.0,840000.0
2010-10-15,9730,9730,9040,9161,4820,10038.0,840000.0
2010-10-18,9315,9812,8970,9812,5176,10752.0,840000.0
2010-10-19,9235,9235,8505,8931,28024,43623.0,3744431.0
2010-10-20,8651,9116,8499,8548,11225,41750.0,3744431.0
2010-10-21,8621,9191,8429,8854,20944,43248.0,3744431.0
2010-10-22,8732,8996,8579,8893,4701,43435.0,3744431.0
2010-10-25,8888,8968,8583,8816,6864,43061.0,3744431.0
2010-10-26,8693,10112,8693,9391,58837,45869.0,3744431.0
2010-10-27,9196,9814,9156,9429,10486,46057.0,3744431.0
2010-10-28,9466,9466,8848,8969,8198,43810.0,3744431.0
2010-10-29,8777,8930,8280,8433,13442,41189.0,3744431.0
2010-11-01,8580,8885,8195,8701,6006,42499.0,3744431.0
2010-11-02,8776,9001,8736,8969,4437,43810.0,3744431.0
2010-11-03,9037,9422,8885,9046,1504,44184.0,3744431.0
2010-11-04,9120,9273,8695,8816,7361,43061.0,3744431.0
2010-11-05,8697,8970,8585,8778,10402,42874.0,3744431.0
2010-11-08,8884,8884,8427,8548,6464,41750.0,3744431.0
2010-11-09,8544,8544,7774,8088,21184,39504.0,3744431.0
2010-11-10,8117,8309,8044,8318,1928,40627.0,3744431.0
2010-11-11,8312,8777,8199,8778,1176,42874.0,3744431.0
2010-11-12,8733,8733,7658,7819,11058,38193.0,3744431.0
2010-11-15,7854,8199,7814,8088,2007,39504.0,3744431.0
2010-11-16,8082,8386,7585,7858,5232,38380.0,3744431.0
2010-11-17,7969,8049,7591,7704,1829,37632.0,3744431.0
2010-11-18,7697,8194,7657,8203,2019,40065.0,3744431.0
2010-11-19,8199,8312,7967,8088,804,39504.0,3744431.0
