나인컴플렉스(082660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-06-03,13110,13110,12460,12573,14677,22682.0,6318000.0
2009-06-04,12550,12829,12254,12658,15319,22840.0,6318000.0
2009-06-05,13106,13106,11655,12591,6141,22713.0,6318000.0
2009-06-08,12603,12635,12184,12555,4669,22650.0,6318000.0
2009-06-09,12564,12865,12193,12537,8560,22618.0,6318000.0
2009-06-10,12531,12547,12268,12328,3454,22239.0,6318000.0
2009-06-11,12337,12563,11966,12359,9131,22303.0,6318000.0
2009-06-12,12581,12829,12318,12609,11630,22745.0,6318000.0
2009-06-15,12982,13229,12299,12622,6659,22776.0,6318000.0
2009-06-16,12476,12718,12251,12622,4193,22776.0,6318000.0
2009-06-17,12580,12580,11553,12328,6369,22239.0,6318000.0
2009-06-18,12686,12686,12213,12256,2144,22113.0,6318000.0
2009-06-19,12106,12252,11827,12171,5097,21955.0,6318000.0
2009-06-22,12105,12250,11724,11730,3938,21165.0,6318000.0
2009-06-23,11706,12076,11077,11609,3537,20944.0,6318000.0
2009-06-24,12478,12478,11059,11855,1335,21386.0,6318000.0
2009-06-25,11480,12302,11394,11556,9842,20849.0,6318000.0
2009-06-26,11426,12216,11028,11346,14857,20470.0,6318000.0
2009-06-29,11620,11620,11007,11292,1936,20376.0,6318000.0
2009-06-30,11292,11292,10743,11136,1847,20091.0,6318000.0
2009-07-01,11292,11292,10690,10927,7474,19712.0,6318000.0
2009-07-02,10922,11970,10922,11052,3067,19933.0,6318000.0
2009-07-03,10778,11369,10778,11101,3251,20028.0,6318000.0
2009-07-06,11426,11818,10921,10927,17796,19712.0,6318000.0
2009-07-07,11408,11553,10973,11065,6912,19965.0,6318000.0
2009-07-08,10901,11271,10901,11052,12289,19933.0,6318000.0
2009-07-09,11293,11293,10712,11052,9349,19933.0,6318000.0
2009-07-10,11077,11324,10711,11083,4172,19996.0,6318000.0
2009-07-13,11077,11254,10567,11029,3284,19902.0,6318000.0
2009-07-14,11028,11028,10168,10507,5422,18954.0,6318000.0
2009-07-15,10673,10711,10501,10507,5391,18954.0,6318000.0
2009-07-16,10152,10673,10152,10507,6605,18954.0,6318000.0
2009-07-17,10500,10500,10215,10489,8118,18922.0,6318000.0
2009-07-20,10478,11553,10290,10699,13543,19301.0,6318000.0
2009-07-21,10779,10897,10446,10806,5347,19491.0,6318000.0
2009-07-22,10881,11338,10564,10646,8771,19207.0,6318000.0
2009-07-23,10743,10883,10394,10507,5329,18954.0,6318000.0
2009-07-24,10798,10798,10428,10579,2060,19080.0,6318000.0
2009-07-27,11130,11130,10479,10614,5356,19144.0,6318000.0
2009-07-28,10763,10796,10624,10646,1254,19207.0,6318000.0
2009-07-29,10782,10852,10502,10766,5054,19428.0,6318000.0
2009-07-30,10828,10849,10532,10855,9020,19586.0,6318000.0
2009-07-31,10817,11338,10817,11172,7709,20154.0,6318000.0
2009-08-03,11555,11555,10851,11243,6606,20281.0,6318000.0
2009-08-04,11040,11481,10922,11052,19259,19933.0,6318000.0
2009-08-05,11146,11479,11039,11243,9788,20281.0,6318000.0
2009-08-06,11112,11370,11091,11279,4317,20344.0,6318000.0
2009-08-07,11036,11423,11036,11310,5746,20407.0,6318000.0
2009-08-10,11304,11428,11148,11417,7632,20597.0,6318000.0
2009-08-11,11410,11410,11130,11400,4435,20565.0,6318000.0
2009-08-12,11235,12422,11036,12256,79331,22113.0,6318000.0
2009-08-13,13146,13301,12302,12609,76371,22745.0,6318000.0
2009-08-14,12602,12705,11968,12243,14792,22081.0,6318000.0
2009-08-17,12108,12425,11657,11663,20355,21039.0,6318000.0
2009-08-18,11655,11655,11268,11489,10092,20723.0,6318000.0
2009-08-19,11555,12743,11303,11346,6372,20470.0,6318000.0
2009-08-20,11897,11897,11322,11382,5452,20534.0,6318000.0
2009-08-21,11555,11555,11029,11029,6588,19902.0,6318000.0
2009-08-24,11028,11566,11028,11136,8602,20091.0,6318000.0
2009-08-25,11464,11464,11028,11400,8753,20565.0,6318000.0
2009-08-26,11270,12930,11270,11716,6390,21134.0,6318000.0
2009-08-27,11726,11726,11199,11694,7446,21102.0,6318000.0
2009-08-28,11659,11659,11412,11417,2398,20597.0,6318000.0
2009-08-31,11515,11515,11198,11489,5186,20723.0,6318000.0
2009-09-01,11478,11478,11128,11489,6056,20723.0,6318000.0
2009-09-02,11238,11555,11163,11556,6270,20849.0,6318000.0
2009-09-03,11293,12535,11293,11627,7894,20976.0,6318000.0
2009-09-04,11725,12214,11634,11908,9719,21481.0,6318000.0
2009-09-07,12039,12582,11899,12555,23296,22650.0,6318000.0
2009-09-08,12603,13931,12565,13028,50025,23503.0,6318000.0
2009-09-09,13160,13160,12252,12801,12490,23092.0,6318000.0
2009-09-10,12760,12760,11900,12395,12756,22366.0,6318000.0
2009-09-11,12253,12667,12253,12506,5274,22555.0,6318000.0
2009-09-14,12739,12739,12180,12519,11068,22587.0,6318000.0
2009-09-15,12567,12567,12255,12470,7188,22492.0,6318000.0
2009-09-16,12549,12549,12269,12506,3382,22555.0,6318000.0
2009-09-17,12496,12496,11931,12292,9321,22176.0,6318000.0
2009-09-18,12252,12252,11929,12171,9425,21955.0,6318000.0
2009-09-21,11989,12424,11989,12430,12094,22429.0,6318000.0
2009-09-22,12254,12582,12254,12395,6123,22366.0,6318000.0
2009-09-23,12250,12562,12250,12256,7388,22113.0,6318000.0
2009-09-24,12355,12549,11340,11980,34462,21608.0,6318000.0
2009-09-25,12021,12021,11424,11908,6397,21481.0,6318000.0
2009-09-28,11555,11990,11555,11872,874,21418.0,6318000.0
2009-09-29,11896,12057,11740,11783,8144,21260.0,6318000.0
2009-09-30,11567,12148,11567,11681,5930,21071.0,6318000.0
2009-10-01,11896,11896,11654,11730,1492,21165.0,6318000.0
2009-10-05,11881,12182,11026,12171,19054,21955.0,6318000.0
2009-10-06,12148,12148,11589,11890,996,21450.0,6318000.0
2009-10-07,12234,12234,11567,11890,7122,21450.0,6318000.0
2009-10-08,11555,11846,11555,11765,1733,21228.0,6318000.0
2009-10-09,11725,12053,11580,12064,4711,21766.0,6318000.0
2009-10-12,11896,12181,11670,11993,2785,21639.0,6318000.0
2009-10-13,12231,12231,11688,11957,1846,21576.0,6318000.0
2009-10-14,11898,12091,11564,11957,2728,21576.0,6318000.0
2009-10-15,11687,11951,11634,11908,3475,21481.0,6318000.0
2009-10-16,11899,11899,11619,11872,5695,21418.0,6318000.0
2009-10-19,11897,12214,11553,11591,3350,20913.0,6318000.0
2009-10-20,11897,12182,11553,12171,5562,21955.0,6318000.0
2009-10-21,12145,12145,11554,12011,4029,21671.0,6318000.0
2009-10-22,12006,12162,12006,12082,3565,21797.0,6318000.0
2009-10-23,12076,12232,12006,12136,8365,21892.0,6318000.0
2009-10-26,12110,12427,12110,12417,19869,22397.0,6318000.0
2009-10-27,12884,12884,12196,12417,13820,22397.0,6318000.0
2009-10-28,12304,12868,11621,11627,32974,20976.0,6318000.0
2009-10-29,11564,12005,11371,12011,14155,21671.0,6318000.0
2009-10-30,12217,12566,12077,12395,15862,22366.0,6318000.0
2009-11-02,12528,13264,12528,12921,121332,23313.0,6318000.0
2009-11-03,13595,13595,12617,12801,61458,23092.0,6318000.0
2009-11-04,12788,13965,12654,13621,69769,24577.0,6318000.0
2009-11-05,14000,14527,13285,13291,62066,23977.0,6318000.0
2009-11-06,13454,13809,12530,12622,54937,22776.0,6318000.0
2009-11-09,12493,12493,11773,12171,73847,21955.0,6318000.0
2009-11-10,12184,12195,11603,11609,25597,20944.0,6318000.0
2009-11-11,11478,12424,11371,11855,23681,21386.0,6318000.0
2009-11-12,11899,12426,11620,12292,20290,22176.0,6318000.0
2009-11-13,12356,12635,11130,11136,122837,20091.0,6318000.0
2009-11-16,11239,11481,11202,11208,32957,20218.0,6318000.0
2009-11-17,11392,11392,10323,10329,38026,18638.0,6318000.0
2009-11-18,10116,10675,10116,10208,32656,18417.0,6318000.0
2009-11-19,10187,10563,10149,10364,16826,18701.0,6318000.0
2009-11-20,10215,10602,10166,10543,6084,19017.0,6318000.0
2009-11-23,10216,10781,10216,10507,12807,18954.0,6318000.0
2009-11-24,10779,10779,10409,10646,9442,19207.0,6318000.0
2009-11-25,10851,10851,10271,10663,12786,19238.0,6318000.0
2009-11-26,10656,10672,10323,10592,18730,19112.0,6318000.0
2009-11-27,10480,10566,9867,9878,15155,17817.0,6318000.0
2009-11-30,10189,10302,9835,10088,6961,18196.0,6318000.0
2009-12-01,10128,10424,10074,10177,7559,18354.0,6318000.0
2009-12-02,10151,10409,10113,10119,15672,18259.0,6318000.0
2009-12-03,10150,10360,10150,10226,6139,18449.0,6318000.0
2009-12-04,10167,10425,10076,10329,14995,18638.0,6318000.0
2009-12-07,10462,10586,10339,10382,4430,18733.0,6318000.0
2009-12-08,10407,11299,10407,10730,41893,19365.0,6318000.0
2009-12-09,10564,11145,10500,10909,14509,19681.0,6318000.0
2009-12-10,11037,11037,10564,10806,12760,19491.0,6318000.0
2009-12-11,10988,10988,10601,10806,10857,19491.0,6318000.0
2009-12-14,10711,10953,10711,10927,21820,19712.0,6318000.0
2009-12-15,10712,11202,10712,11052,6821,19933.0,6318000.0
2009-12-16,11197,11267,10864,11101,6367,20028.0,6318000.0
2009-12-17,11254,11254,10937,11243,6419,20281.0,6318000.0
2009-12-18,10935,11300,10849,10962,11962,19775.0,6318000.0
2009-12-21,11129,11553,10951,11382,29513,20534.0,6318000.0
2009-12-22,11372,11372,11028,11190,11199,20186.0,6318000.0
2009-12-23,11394,11394,11061,11292,26720,20376.0,6318000.0
2009-12-24,11290,11478,11059,11382,10221,20534.0,6318000.0
2009-12-28,11477,11493,11025,11257,6484,20312.0,6318000.0
2009-12-29,11186,11186,10520,10891,7039,19649.0,6318000.0
2009-12-30,10853,11041,10853,10891,6265,19649.0,6318000.0
2010-01-04,10882,11145,10849,11065,11494,19965.0,6318000.0
2010-01-05,11062,11847,11030,11417,12142,20597.0,6318000.0
2010-01-06,11793,11793,11181,11310,23471,20407.0,6318000.0
2010-01-07,11674,11674,11270,11292,5683,20376.0,6318000.0
2010-01-08,11215,11371,11161,11328,15833,20439.0,6318000.0
2010-01-11,11340,11555,11216,11400,5056,20565.0,6318000.0
2010-01-12,11616,11616,11057,11310,5161,20407.0,6318000.0
2010-01-13,10882,11532,10882,11328,2372,20439.0,6318000.0
2010-01-14,11237,11463,11162,11431,9618,20628.0,6318000.0
2010-01-15,11409,11495,11253,11431,1740,20628.0,6318000.0
2010-01-18,11424,11424,11198,11279,5173,20344.0,6318000.0
2010-01-19,11301,11618,11290,11591,8339,20913.0,6318000.0
2010-01-20,11829,11867,11588,11765,11767,21228.0,6318000.0
2010-01-21,11353,11756,11025,11101,6377,20028.0,6318000.0
2010-01-22,11555,11555,10797,10980,7858,19807.0,6318000.0
2010-01-25,10849,11553,10672,11065,7250,19965.0,6318000.0
2010-01-26,11091,11182,10898,10909,649,19681.0,6318000.0
2010-01-27,11185,11185,10556,10766,7348,19428.0,6318000.0
2010-01-28,10654,10826,10391,10628,20820,19175.0,6318000.0
2010-01-29,10625,10797,10340,10507,647,18954.0,6318000.0
2010-02-01,10481,10481,10153,10293,781,18575.0,6318000.0
2010-02-02,10445,10654,10359,10364,372,18701.0,6318000.0
2010-02-03,9834,10640,9834,10382,3128,18733.0,6318000.0
2010-02-04,10726,10726,10097,10436,2313,18828.0,6318000.0
2010-02-05,10324,10377,8889,10351,3706,18670.0,6318000.0
2010-02-08,9832,10407,9832,10364,497,18701.0,6318000.0
2010-02-09,9887,10849,9887,10855,4451,19586.0,6318000.0
2010-02-10,10673,10673,10114,10507,3348,18954.0,6318000.0
2010-02-11,10566,10673,10238,10244,3210,18480.0,6318000.0
2010-02-12,10153,10567,10100,10579,3509,19080.0,6318000.0
2010-02-16,10323,10602,10323,10592,17,19112.0,6318000.0
2010-02-17,10324,10517,10254,10507,1535,18954.0,6318000.0
2010-02-18,10188,10500,10075,10489,7104,18922.0,6318000.0
2010-02-19,10191,10428,10079,10262,4096,18512.0,6318000.0
2010-02-22,10215,11687,10005,10753,9755,19396.0,6318000.0
2010-02-23,11555,11555,10190,10927,5502,19712.0,6318000.0
2010-02-24,10534,11131,10362,10400,12556,18764.0,6318000.0
2010-02-25,10394,10501,10028,10351,9767,18670.0,6318000.0
2010-02-26,10338,10338,10027,10280,851,18543.0,6318000.0
2010-03-02,10407,10407,9450,10155,12823,18322.0,6318000.0
2010-03-03,10149,10337,9972,10155,1332,18322.0,6318000.0
2010-03-04,10151,10167,10006,10119,2476,18259.0,6318000.0
2010-03-05,10215,10322,10113,10280,1951,18543.0,6318000.0
2010-03-08,10116,10326,10009,10262,11494,18512.0,6318000.0
2010-03-09,10150,10252,9972,10177,3012,18354.0,6318000.0
2010-03-10,10150,10301,10129,10280,5457,18543.0,6318000.0
2010-03-11,10323,10323,10059,10119,3715,18259.0,6318000.0
2010-03-12,10100,10605,10100,10472,4864,18891.0,6318000.0
2010-03-15,10188,10827,10188,10543,1061,19017.0,6318000.0
2010-03-16,10254,11463,10254,11243,27145,20281.0,6318000.0
2010-03-17,11201,11303,10518,11083,7564,19996.0,6318000.0
2010-03-18,11058,11058,10499,10806,9970,19491.0,6318000.0
2010-03-19,10884,10884,10588,10820,5142,19523.0,6318000.0
2010-03-22,10655,10919,10462,10753,7296,19396.0,6318000.0
2010-03-23,10675,10831,10675,10842,1719,19554.0,6318000.0
2010-03-24,10674,10953,10394,10400,10378,18764.0,6318000.0
2010-03-25,10394,10975,10394,10820,3271,19523.0,6318000.0
2010-03-26,11008,11008,10556,10842,2850,19554.0,6318000.0
2010-03-29,10827,10950,10622,10730,4816,19365.0,6318000.0
2010-03-30,10672,10989,10640,10855,26558,19586.0,6318000.0
2010-03-31,10674,11146,10566,10927,14707,19712.0,6318000.0
2010-04-01,10851,11147,10744,11029,15931,19902.0,6318000.0
2010-04-02,11027,11424,10763,11118,38302,20060.0,6318000.0
2010-04-05,11449,12777,11449,12783,402780,23061.0,6318000.0
2010-04-06,13479,14457,12216,13028,934518,23503.0,6318000.0
2010-04-07,13023,13566,12706,13131,408496,23692.0,6318000.0
2010-04-08,13404,13457,12495,12818,214541,23124.0,6318000.0
2010-04-09,12814,13373,12303,13207,177951,23819.0,6318000.0
2010-04-12,13067,13648,12718,13149,167326,23724.0,6318000.0
2010-04-13,13146,13146,12356,12448,113928,22460.0,6318000.0
2010-04-14,12440,12665,12037,12381,81155,22334.0,6318000.0
2010-04-15,12373,12518,11969,12395,51174,22366.0,6318000.0
2010-04-16,12393,12985,12393,12555,76902,22650.0,6318000.0
2010-04-19,12229,12369,12019,12256,62368,22113.0,6318000.0
2010-04-20,12234,12793,12186,12783,67326,23061.0,6318000.0
2010-04-21,13003,13524,12842,13358,107124,24103.0,6318000.0
2010-04-22,13473,13473,12882,13345,41712,24072.0,6318000.0
2010-04-23,13335,14760,13196,14255,176258,25714.0,6318000.0
2010-04-26,14348,16030,14106,15375,216425,27736.0,6318000.0
2010-04-27,15683,15683,14458,15022,79074,27104.0,6318000.0
2010-04-28,14633,14633,13617,14010,118825,25272.0,6318000.0
2010-04-29,13651,14210,13441,13818,61615,24925.0,6318000.0
2010-04-30,13809,13879,12917,13358,97725,24103.0,6318000.0
2010-05-03,13246,13246,12440,12484,68419,22524.0,6318000.0
2010-05-04,12776,12776,12078,12417,34649,22397.0,6318000.0
2010-05-06,11673,12356,11673,12029,45519,21702.0,6318000.0
2010-05-07,11410,11797,11410,11663,45484,21039.0,6318000.0
2010-05-10,11897,12563,11725,12171,55966,21955.0,6318000.0
2010-05-11,12427,12551,11900,12154,86529,21923.0,6318000.0
2010-05-12,11933,12234,11933,12154,23885,21923.0,6318000.0
2010-05-13,12516,12516,11931,12243,29820,22081.0,6318000.0
2010-05-14,11897,12230,11553,11645,39296,21007.0,6318000.0
2010-05-17,11447,11447,9905,10454,203761,18859.0,6318000.0
2010-05-18,10764,10764,10151,10329,47287,18638.0,6318000.0
2010-05-19,10466,10901,10240,10681,35098,19270.0,6318000.0
2010-05-20,10535,10675,9084,10052,45193,18133.0,6318000.0
2010-05-24,9798,10061,9271,9454,44564,17059.0,6318000.0
2010-05-25,9268,10531,8468,9178,64613,16553.0,6318000.0
2010-05-26,9135,9726,8748,9700,21400,17501.0,6318000.0
2010-05-27,10100,10100,9627,9945,27347,17943.0,6318000.0
2010-05-28,9661,10215,9554,9807,14041,17690.0,6318000.0
2010-05-31,10129,10129,9500,9807,8585,17690.0,6318000.0
2010-06-01,9675,9837,9364,9579,16325,17280.0,6318000.0
2010-06-03,9572,9975,9572,9771,32880,17627.0,6318000.0
2010-06-04,9817,10252,9796,10016,10620,18069.0,6318000.0
2010-06-07,9461,9902,9407,9419,43437,16995.0,6318000.0
2010-06-08,9588,10819,9271,10820,231784,19523.0,6318000.0
2010-06-09,11025,11143,10074,10101,194121,18227.0,6318000.0
2010-06-10,10098,10292,9695,9771,65943,17627.0,6318000.0
2010-06-11,9975,9975,9626,9718,19991,17532.0,6318000.0
2010-06-14,9726,10113,9462,10016,30170,18069.0,6318000.0
2010-06-15,10152,10464,9819,10088,27716,18196.0,6318000.0
2010-06-16,10154,10326,9890,10052,15262,18133.0,6318000.0
2010-06-17,10061,10481,10061,10293,25038,18575.0,6318000.0
2010-06-18,10503,10589,10191,10579,14021,19080.0,6318000.0
2010-06-21,10643,10729,10218,10579,16627,19080.0,6318000.0
2010-06-22,10643,10643,10154,10315,8172,18607.0,6318000.0
2010-06-23,10152,10254,9990,10141,14793,18291.0,6318000.0
2010-06-24,9850,10129,9796,9963,44798,17975.0,6318000.0
2010-06-25,9727,9974,9604,9878,17898,17817.0,6318000.0
2010-06-28,9927,9975,9518,9718,24217,17532.0,6318000.0
2010-06-29,9602,10059,9602,9807,34670,17690.0,6318000.0
2010-06-30,9781,9974,9136,9878,9329,17817.0,6318000.0
2010-07-01,9798,9798,9341,9664,15530,17438.0,6318000.0
2010-07-02,9694,9887,9602,9753,6766,17596.0,6318000.0
2010-07-05,9866,9866,9624,9753,5747,17596.0,6318000.0
2010-07-06,9673,9867,9555,9878,14569,17817.0,6318000.0
2010-07-07,9799,9977,9697,9735,6411,17564.0,6318000.0
2010-07-08,9935,9935,9586,9807,18542,17690.0,6318000.0
2010-07-09,9903,11268,9795,11279,360389,20344.0,6318000.0
2010-07-12,11326,11605,10256,10262,480629,18512.0,6318000.0
2010-07-13,10113,10167,9850,9963,104354,17975.0,6318000.0
2010-07-14,9973,10150,9903,9963,56000,17975.0,6318000.0
2010-07-15,9993,10117,9837,9945,25911,17943.0,6318000.0
2010-07-16,9869,9992,9697,9842,34768,17754.0,6318000.0
2010-07-19,9934,9934,9622,9682,33348,17469.0,6318000.0
2010-07-20,9816,9816,9531,9682,32041,17469.0,6318000.0
2010-07-21,9602,9925,9602,9700,15605,17501.0,6318000.0
2010-07-22,9627,9955,9520,9579,14682,17280.0,6318000.0
2010-07-23,9602,9795,9569,9651,8353,17406.0,6318000.0
2010-07-26,9692,9692,9461,9682,20451,17469.0,6318000.0
2010-07-27,9797,9797,9502,9615,15484,17343.0,6318000.0
2010-07-28,9518,9663,9308,9352,38244,16869.0,6318000.0
2010-07-29,9308,9464,9238,9352,24481,16869.0,6318000.0
2010-07-30,9339,9339,9188,9280,17219,16743.0,6318000.0
2010-08-02,9452,9452,9188,9280,8080,16743.0,6318000.0
2010-08-03,9188,9430,9134,9178,14871,16553.0,6318000.0
2010-08-04,9454,9454,9061,9245,13774,16680.0,6318000.0
2010-08-05,9063,9342,9063,9160,11753,16522.0,6318000.0
2010-08-06,9310,9310,8960,9213,5282,16616.0,6318000.0
2010-08-09,9167,10005,9134,9334,22688,16837.0,6318000.0
2010-08-10,9254,9378,9190,9352,6734,16869.0,6318000.0
2010-08-11,9363,9400,9029,9191,18164,16585.0,6318000.0
2010-08-12,9192,9203,8821,9053,6990,16332.0,6318000.0
2010-08-13,8929,9138,7891,7897,64195,14247.0,6318000.0
2010-08-16,7905,8045,7749,7986,40594,14405.0,6318000.0
2010-08-17,8045,8045,7825,7986,15642,14405.0,6318000.0
2010-08-18,8047,8208,7907,8214,14633,14816.0,6318000.0
2010-08-19,8208,8820,8100,8111,11002,14626.0,6318000.0
2010-08-20,8259,8259,7904,8125,13427,14658.0,6318000.0
2010-08-23,8043,8113,7747,7812,26571,14089.0,6318000.0
2010-08-24,7803,8013,7749,7777,11735,14026.0,6318000.0
2010-08-25,7773,7805,7542,7634,11068,13773.0,6318000.0
2010-08-26,7731,7801,7608,7812,5526,14089.0,6318000.0
2010-08-27,7694,7801,7522,7812,13046,14089.0,6318000.0
2010-08-30,8220,8258,7710,7812,14291,14089.0,6318000.0
2010-08-31,7734,7803,7562,7670,13899,13836.0,6318000.0
2010-09-01,7711,8796,7625,8807,407991,15890.0,6318000.0
2010-09-02,8273,8451,7731,7737,318154,13963.0,6318000.0
2010-09-03,7903,7903,7484,7496,71586,13521.0,6318000.0
2010-09-06,7594,7594,7362,7513,32429,13552.0,6318000.0
2010-09-07,7434,7665,7434,7585,39584,13678.0,6318000.0
2010-09-08,7569,7591,7419,7527,21026,13584.0,6318000.0
2010-09-09,7453,8033,7431,7598,25538,13710.0,6318000.0
2010-09-10,7663,7663,7454,7513,17171,13552.0,6318000.0
2010-09-13,7506,7641,7506,7598,21576,13710.0,6318000.0
2010-09-14,7508,7664,7508,7563,14249,13647.0,6318000.0
2010-09-15,7571,7711,7485,7598,20537,13710.0,6318000.0
2010-09-16,7803,7857,7540,7723,22077,13931.0,6318000.0
2010-09-17,7693,7800,7483,7527,25869,13584.0,6318000.0
2010-09-20,7681,7681,7455,7585,9612,13678.0,6318000.0
2010-09-24,7664,7664,7487,7563,7682,13647.0,6318000.0
2010-09-27,7562,7610,7524,7563,13370,13647.0,6318000.0
2010-09-28,7594,7594,7223,7250,21739,13078.0,6318000.0
2010-09-29,7401,7804,7245,7563,23305,13647.0,6318000.0
2010-09-30,7594,7680,7422,7563,11242,13647.0,6318000.0
2010-10-01,7344,7570,7344,7549,13047,13615.0,6318000.0
2010-10-04,7562,7562,7379,7563,15686,13647.0,6318000.0
2010-10-05,7562,7610,7471,7563,11133,13647.0,6318000.0
2010-10-06,7571,7625,7485,7598,17018,13710.0,6318000.0
2010-10-07,7624,7624,7398,7549,18305,13615.0,6318000.0
2010-10-08,7522,7592,7468,7549,11332,13615.0,6318000.0
2010-10-11,7541,7696,7363,7563,20548,13647.0,6318000.0
2010-10-12,7560,7608,7398,7496,20613,13521.0,6318000.0
2010-10-13,7402,7526,7402,7478,4064,13489.0,6318000.0
2010-10-14,7424,7472,7311,7371,19689,13299.0,6318000.0
2010-10-15,7363,7610,7277,7616,29516,13742.0,6318000.0
2010-10-18,7698,7698,7542,7687,24601,13868.0,6318000.0
2010-10-19,7772,7907,7509,7585,40274,13678.0,6318000.0
2010-10-20,7608,7678,7538,7652,16673,13805.0,6318000.0
2010-10-21,7789,7789,7526,7687,13194,13868.0,6318000.0
2010-10-22,7641,7802,7641,7701,27405,13900.0,6318000.0
2010-10-25,7833,7871,7694,7812,65868,14089.0,6318000.0
2010-10-26,7925,8296,7769,8178,69608,14753.0,6318000.0
2010-10-27,8311,8628,8171,8526,197661,15384.0,6318000.0
2010-10-28,8526,8714,8171,8317,67190,15005.0,6318000.0
2010-10-29,8402,8402,8117,8317,17439,15005.0,6318000.0
2010-11-01,8375,8413,8112,8263,38933,14910.0,6318000.0
2010-11-02,8221,8468,8033,8178,33979,14753.0,6318000.0
2010-11-03,8099,8309,7857,7879,38171,14216.0,6318000.0
2010-11-04,8045,8088,7873,7986,54570,14405.0,6318000.0
2010-11-05,8087,8189,7888,8125,24113,14658.0,6318000.0
2010-11-08,8400,8400,7874,8035,6448,14500.0,6318000.0
2010-11-09,8015,8015,7859,7951,21346,14342.0,6318000.0
2010-11-10,7925,8032,7640,7812,23000,14089.0,6318000.0
2010-11-11,7837,7837,7665,7848,13646,14152.0,6318000.0
2010-11-12,7786,7835,7523,7701,43388,13900.0,6318000.0
2010-11-15,7698,7698,7364,7478,8632,13489.0,6318000.0
2010-11-16,7470,7524,7223,7460,28237,13457.0,6318000.0
2010-11-17,7506,7506,7243,7496,13010,13521.0,6318000.0
2010-11-18,7593,7835,7346,7701,23630,13900.0,6318000.0
2010-11-19,7381,7929,7381,7687,9884,13868.0,6318000.0
2010-11-22,7523,7749,7469,7701,17258,13900.0,6318000.0
2010-11-23,7625,7856,7625,7861,12508,14184.0,6318000.0
2010-11-24,7804,7804,7277,7563,8141,13647.0,6318000.0
2010-11-25,7572,8298,7454,7670,9048,13836.0,6318000.0
2010-11-26,7663,7905,7454,7513,21961,13552.0,6318000.0
2010-11-29,7929,7929,7365,7371,6308,13299.0,6318000.0
2010-11-30,7329,7640,7307,7442,13989,13426.0,6318000.0
2010-12-01,7300,7472,7209,7424,25727,13394.0,6318000.0
2010-12-02,7361,7538,7361,7549,3932,13615.0,6318000.0
2010-12-03,7488,7666,7488,7634,11032,13773.0,6318000.0
2010-12-06,7694,7770,7571,7598,4090,13710.0,6318000.0
2010-12-07,7680,7680,7486,7670,9966,13836.0,6318000.0
2010-12-08,7664,7664,7454,7616,8053,13742.0,6318000.0
2010-12-09,7542,7644,7472,7478,5470,13489.0,6318000.0
2010-12-10,7626,7626,7379,7406,12592,13363.0,6318000.0
2010-12-13,7433,7664,7422,7670,8954,13836.0,6318000.0
2010-12-14,7750,7750,7540,7616,8013,13742.0,6318000.0
2010-12-15,7610,7664,7508,7616,3773,13742.0,6318000.0
2010-12-16,7539,7695,7539,7701,4760,13900.0,6318000.0
2010-12-17,7559,7870,7559,7737,4498,13963.0,6318000.0
2010-12-20,7571,7786,7012,7652,8998,13805.0,6318000.0
2010-12-21,7591,7833,7591,7790,7152,14058.0,6318000.0
2010-12-22,7610,7836,7594,7723,1848,13931.0,6318000.0
2010-12-23,7872,7872,7485,7701,9433,13900.0,6318000.0
2010-12-24,7693,7709,7467,7527,7507,13584.0,6318000.0
2010-12-27,7694,7694,7485,7598,4418,13710.0,6318000.0
2010-12-28,7524,7696,7524,7670,16665,13836.0,6318000.0
2010-12-29,7591,7591,7376,7527,11925,13584.0,6318000.0
2010-12-30,7454,7680,7261,7353,38307,13268.0,6318000.0
2011-01-03,7422,7455,7170,7299,8843,13173.0,6318000.0
2011-01-04,7221,7399,7168,7389,9003,13331.0,6318000.0
2011-01-05,7377,7485,7044,7389,24969,13331.0,6318000.0
2011-01-06,7469,7469,7275,7389,4920,13331.0,6318000.0
2011-01-07,7307,7398,7189,7286,11784,13141.0,6318000.0
2011-01-10,7346,7400,6825,7148,36542,12889.0,6318000.0
2011-01-11,7066,7169,6943,7148,10156,12889.0,6318000.0
2011-01-12,7169,7169,6981,6987,31800,12604.0,6318000.0
2011-01-13,7089,7089,6960,7036,27940,12699.0,6318000.0
2011-01-14,6961,7101,6961,7112,8091,12826.0,6318000.0
2011-01-17,7037,7246,7037,7215,7228,13015.0,6318000.0
2011-01-18,7345,7345,7065,7179,1958,12952.0,6318000.0
2011-01-19,7036,7170,6998,7036,7133,12699.0,6318000.0
2011-01-20,7065,7189,6957,7076,2803,12762.0,6318000.0
2011-01-21,6982,7100,6982,7036,12898,12699.0,6318000.0
2011-01-24,7090,7090,6859,7005,10957,12636.0,6318000.0
2011-01-25,6999,7037,6897,7005,15072,12636.0,6318000.0
2011-01-26,6995,7097,6925,7023,11435,12668.0,6318000.0
2011-01-27,6945,7139,6945,7005,3032,12636.0,6318000.0
2011-01-28,7488,7488,6929,7005,7947,12636.0,6318000.0
2011-01-31,6961,6999,6875,7005,6082,12636.0,6318000.0
2011-02-01,6786,7119,6662,6969,19597,12573.0,6318000.0
2011-02-07,7015,7015,6929,7005,1379,12636.0,6318000.0
