한국기업평가(034950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-12-26,16550,16550,15800,16200,1081,74331.0,4588312.0
2005-12-27,16500,16550,15800,16400,2480,75248.0,4588312.0
2005-12-28,15900,15950,15750,15750,920,72266.0,4588312.0
2005-12-29,15150,15750,15100,15500,3180,71119.0,4588312.0
2006-01-02,15200,15450,15200,15450,3,70889.0,4588312.0
2006-01-03,15300,15300,13800,14800,8421,67907.0,4588312.0
2006-01-04,14900,15000,14700,14800,5329,67907.0,4588312.0
2006-01-05,15400,15400,14500,14750,4964,67678.0,4588312.0
2006-01-06,14900,15700,14500,15500,7809,71119.0,4588312.0
2006-01-09,14800,15700,14800,15500,3242,71119.0,4588312.0
2006-01-10,15500,15950,14850,15400,2767,70660.0,4588312.0
2006-01-11,15850,15850,15000,15500,17,71119.0,4588312.0
2006-01-12,15700,15700,14800,15300,1363,70201.0,4588312.0
2006-01-13,15150,15150,14600,14700,3552,67448.0,4588312.0
2006-01-16,14650,14900,14650,14650,265,67219.0,4588312.0
2006-01-17,14600,14850,14500,14500,2920,66531.0,4588312.0
2006-01-18,14500,14950,14300,14850,4545,68136.0,4588312.0
2006-01-19,15000,15000,14500,14650,1672,67219.0,4588312.0
2006-01-20,14700,14700,14500,14600,2236,66989.0,4588312.0
2006-01-23,14500,14500,14000,14400,2252,66072.0,4588312.0
2006-01-24,12950,14600,12250,14550,11069,66760.0,4588312.0
2006-01-25,15000,15000,13950,14550,11173,66760.0,4588312.0
2006-01-26,14500,14850,14300,14700,109,67448.0,4588312.0
2006-01-27,14150,14650,14150,14500,5988,66531.0,4588312.0
2006-01-31,14500,14650,14450,14650,708,67219.0,4588312.0
2006-02-01,14650,15000,14500,14950,1016,68595.0,4588312.0
2006-02-02,14850,14850,14850,14850,0,68136.0,4588312.0
2006-02-03,14850,14850,14800,14850,6550,68136.0,4588312.0
2006-02-06,14500,15000,14500,15000,1226,68825.0,4588312.0
2006-02-07,14950,15000,14950,14950,21878,68595.0,4588312.0
2006-02-08,15000,15000,14900,15000,14379,68825.0,4588312.0
2006-02-09,15000,15050,14900,15000,5514,68825.0,4588312.0
2006-02-10,15000,15250,15000,15250,7101,69972.0,4588312.0
2006-02-13,15000,15050,15000,15000,670,68825.0,4588312.0
2006-02-14,15000,15200,14950,15200,607,69742.0,4588312.0
2006-02-15,15000,15350,14550,15150,700,69546.0,4590514.0
2006-02-16,14900,15100,14900,15100,5280,69317.0,4590514.0
2006-02-17,15100,15100,15100,15100,41,69317.0,4590514.0
2006-02-20,14900,15000,14850,14950,1971,68628.0,4590514.0
2006-02-21,15100,15200,14500,15200,6726,69776.0,4590514.0
2006-02-22,15100,15100,15100,15100,2402,69317.0,4590514.0
2006-02-23,15100,15100,14700,14700,5332,67481.0,4590514.0
2006-02-24,14600,14600,14300,14500,6310,66562.0,4590514.0
2006-02-27,14500,15000,14200,15000,12772,68858.0,4590514.0
2006-02-28,14500,14850,14300,14500,1674,66562.0,4590514.0
2006-03-02,14500,14500,14450,14500,4042,66562.0,4590514.0
2006-03-03,14500,14500,14200,14400,1377,66103.0,4590514.0
2006-03-06,14500,14500,14400,14450,9927,66333.0,4590514.0
2006-03-07,14200,14300,14200,14200,606,65185.0,4590514.0
2006-03-08,14150,14400,14100,14400,5092,66103.0,4590514.0
2006-03-09,14450,14450,14150,14200,3161,65185.0,4590514.0
2006-03-10,14200,14400,14200,14300,1359,65644.0,4590514.0
2006-03-13,14200,14300,14100,14300,10720,65644.0,4590514.0
2006-03-14,14100,14300,14100,14300,700,65644.0,4590514.0
2006-03-15,14050,14300,14050,14250,3835,65415.0,4590514.0
2006-03-16,14100,14250,14050,14250,2226,65415.0,4590514.0
2006-03-17,14250,14350,14250,14350,312,65874.0,4590514.0
2006-03-20,14200,14200,13800,13900,777,63808.0,4590514.0
2006-03-21,13950,14000,13800,14000,5795,64267.0,4590514.0
2006-03-22,14300,14300,14100,14150,5301,64956.0,4590514.0
2006-03-23,13950,14100,13950,14000,6761,64267.0,4590514.0
2006-03-24,13900,13900,13600,13800,2070,63349.0,4590514.0
2006-03-27,13800,14050,13800,14000,7081,64267.0,4590514.0
2006-03-28,14050,15150,13900,14100,5754,64726.0,4590514.0
2006-03-29,14150,14750,14100,14100,3550,64726.0,4590514.0
2006-03-30,14000,14550,14000,14550,4834,66792.0,4590514.0
2006-03-31,14500,14500,14200,14200,1463,65185.0,4590514.0
2006-04-03,14200,14200,14050,14200,1963,65185.0,4590514.0
2006-04-04,14200,14350,14200,14200,5590,65185.0,4590514.0
2006-04-05,14200,14300,14100,14100,7734,64726.0,4590514.0
2006-04-06,14100,14200,14100,14100,1403,64726.0,4590514.0
2006-04-07,14300,14300,14200,14250,1901,65415.0,4590514.0
2006-04-10,14250,14250,14150,14150,2201,64956.0,4590514.0
2006-04-11,14150,14150,14000,14000,7051,64267.0,4590514.0
2006-04-12,14200,14200,14100,14100,656,64726.0,4590514.0
2006-04-13,14100,14150,14100,14100,648,64726.0,4590514.0
2006-04-14,14200,14200,14000,14000,910,64267.0,4590514.0
2006-04-17,14150,14200,14150,14200,1243,65185.0,4590514.0
2006-04-18,14200,14200,14200,14200,420,65185.0,4590514.0
2006-04-19,14150,14300,14000,14300,25637,65644.0,4590514.0
2006-04-20,14300,14300,13800,13900,74254,63808.0,4590514.0
2006-04-21,13900,14200,13900,14200,77485,65185.0,4590514.0
2006-04-24,13850,15000,13800,14200,63915,65185.0,4590514.0
2006-04-25,14050,14100,13900,13900,668,63808.0,4590514.0
2006-04-26,14100,14200,13900,14200,2099,65185.0,4590514.0
2006-04-27,14200,14500,14200,14500,1398,66562.0,4590514.0
2006-04-28,14700,14800,14200,14500,24169,66562.0,4590514.0
2006-05-02,14500,15000,14500,14500,4556,66562.0,4590514.0
2006-05-03,14500,14650,14500,14650,3521,67251.0,4590514.0
2006-05-04,14650,14700,14600,14700,15563,67481.0,4590514.0
2006-05-08,14700,14800,14500,14800,1069,67940.0,4590514.0
2006-05-09,14850,14850,14850,14850,60,68169.0,4590514.0
2006-05-10,14850,15050,14850,15000,3545,68858.0,4590514.0
2006-05-11,15500,16450,14800,15000,288,68858.0,4590514.0
2006-05-12,15600,15600,14600,14900,1126,68399.0,4590514.0
2006-05-15,14900,14900,14650,14700,620,67481.0,4590514.0
2006-05-16,14650,15100,14600,15000,576,68858.0,4590514.0
2006-05-17,14850,14850,14700,14700,1061,67481.0,4590514.0
2006-05-18,14700,14900,14400,14700,4276,67481.0,4590514.0
2006-05-19,14400,14550,14400,14550,12651,66792.0,4590514.0
2006-05-22,14550,14900,14550,14900,4,68399.0,4590514.0
2006-05-23,14550,14650,14550,14650,6883,67251.0,4590514.0
2006-05-24,14550,14550,14550,14550,0,66792.0,4590514.0
2006-05-25,14200,14400,14200,14200,1021,65185.0,4590514.0
2006-05-26,14200,14800,14200,14700,4002,67481.0,4590514.0
2006-05-29,14700,14700,14700,14700,0,67481.0,4590514.0
2006-05-30,14800,14800,14500,14800,9,67940.0,4590514.0
2006-06-01,14300,14750,14250,14750,2047,67710.0,4590514.0
2006-06-02,14700,14700,14700,14700,3,67481.0,4590514.0
2006-06-05,14700,14700,14700,14700,50,67481.0,4590514.0
2006-06-07,14500,14700,14500,14700,785,67481.0,4590514.0
2006-06-08,13950,14650,13950,14050,1040,64497.0,4590514.0
2006-06-09,14550,14550,13700,14500,1131,66562.0,4590514.0
2006-06-12,14800,14800,13950,14600,133,67022.0,4590514.0
2006-06-13,14700,14700,14700,14700,16,67481.0,4590514.0
2006-06-14,14650,14650,14600,14600,2,67022.0,4590514.0
2006-06-15,14100,14600,14100,14600,2002,67022.0,4590514.0
2006-06-16,14150,14700,14150,14650,1001,67251.0,4590514.0
2006-06-19,14350,14650,14350,14650,1001,67251.0,4590514.0
2006-06-20,14250,14500,14250,14400,107,66103.0,4590514.0
2006-06-21,14250,14500,14250,14500,1019,66562.0,4590514.0
2006-06-22,14250,14500,14250,14500,1004,66562.0,4590514.0
2006-06-23,14250,14500,12950,14500,1528,66562.0,4590514.0
2006-06-26,14200,14600,14200,14600,501,67022.0,4590514.0
2006-06-27,14250,14650,14200,14600,1040,67022.0,4590514.0
2006-06-28,14300,14600,14300,14600,516,67022.0,4590514.0
2006-06-29,14300,14600,14000,14600,2123,67022.0,4590514.0
2006-06-30,14550,14600,14500,14600,1008,67022.0,4590514.0
2006-07-03,14350,14550,14350,14550,2323,66792.0,4590514.0
2006-07-04,14550,14550,14550,14550,1,66792.0,4590514.0
2006-07-05,14550,14550,14500,14500,431,66562.0,4590514.0
2006-07-06,14500,14500,14450,14500,316,66562.0,4590514.0
2006-07-07,14300,14300,14300,14300,1,65644.0,4590514.0
2006-07-10,14050,14500,14050,14400,1050,66103.0,4590514.0
2006-07-11,14400,14400,14400,14400,1,66103.0,4590514.0
2006-07-12,14400,14400,14100,14100,2,64726.0,4590514.0
2006-07-13,14100,14500,14100,14500,1177,66562.0,4590514.0
2006-07-14,14500,14500,14500,14500,1715,66562.0,4590514.0
2006-07-18,14050,14500,14000,14500,1256,66562.0,4590514.0
2006-07-19,14500,14500,14500,14500,635,66562.0,4590514.0
2006-07-20,14500,14500,14200,14450,261,66333.0,4590514.0
2006-07-21,14400,14400,14300,14400,1005,66103.0,4590514.0
2006-07-24,14400,14400,14400,14400,1,,
2006-07-25,14400,14400,14400,14400,1,,
2006-07-26,14400,14400,14400,14400,0,66103.0,4590514.0
2006-07-27,14400,14400,14300,14350,3,65874.0,4590514.0
2006-07-28,14350,14350,14350,14350,5,65874.0,4590514.0
2006-07-31,14100,14450,14100,14350,763,65874.0,4590514.0
2006-08-01,13800,14500,13800,14500,2050,66562.0,4590514.0
2006-08-02,14600,14600,14500,14500,2131,66562.0,4590514.0
2006-08-03,14500,15000,13850,14950,1551,68628.0,4590514.0
2006-08-04,14800,14950,14800,14950,550,68628.0,4590514.0
2006-08-07,14500,14950,14500,14500,200,66562.0,4590514.0
2006-08-08,14400,14850,14400,14800,5761,67940.0,4590514.0
2006-08-09,14800,16500,14300,14300,15413,65644.0,4590514.0
2006-08-10,14300,14600,14300,14600,3723,67022.0,4590514.0
2006-08-11,14300,15400,14300,14600,1529,67022.0,4590514.0
2006-08-14,14600,15000,14600,14600,3953,67022.0,4590514.0
2006-08-16,15300,16700,14600,15100,4636,69317.0,4590514.0
2006-08-17,15800,15800,14700,14800,5166,67940.0,4590514.0
2006-08-18,15000,15000,14700,14800,3074,67940.0,4590514.0
2006-08-21,14800,14800,14750,14800,2800,67940.0,4590514.0
2006-08-22,15000,15000,14700,14700,2501,67481.0,4590514.0
2006-08-23,14800,14800,14700,14800,3580,67940.0,4590514.0
2006-08-24,14750,14750,14450,14750,3614,67710.0,4590514.0
2006-08-25,14750,14750,14450,14700,6039,67481.0,4590514.0
2006-08-28,15300,15300,14600,14650,5089,67251.0,4590514.0
2006-08-29,14650,14700,14300,14300,2695,65644.0,4590514.0
2006-08-30,14650,14650,14100,14350,9707,65874.0,4590514.0
2006-08-31,14350,14600,14100,14600,19811,67022.0,4590514.0
2006-09-01,14700,14700,14650,14700,23237,67481.0,4590514.0
2006-09-04,15000,15000,14500,14950,3171,68628.0,4590514.0
2006-09-05,14900,15000,14900,15000,2900,68858.0,4590514.0
2006-09-06,15700,15700,15300,15700,2700,72071.0,4590514.0
2006-09-07,15950,15950,15800,15950,2751,73219.0,4590514.0
2006-09-08,16150,16150,15500,15800,2600,72530.0,4590514.0
2006-09-11,16000,16000,15700,15750,2500,72301.0,4590514.0
2006-09-12,15750,15750,15750,15750,0,72301.0,4590514.0
2006-09-13,16400,16400,15800,15800,3496,72530.0,4590514.0
2006-09-14,15800,15800,15800,15800,10,72530.0,4590514.0
2006-09-15,16000,16000,15800,16000,5000,73448.0,4590514.0
2006-09-18,16500,16500,15500,15500,3534,71153.0,4590514.0
2006-09-19,16000,16000,15450,15950,3246,73219.0,4590514.0
2006-09-20,15900,15900,15900,15900,0,72989.0,4590514.0
2006-09-21,15900,15900,15900,15900,4,72989.0,4590514.0
2006-09-22,15550,15600,15550,15600,180,71612.0,4590514.0
2006-09-25,15550,15600,15550,15600,10,71612.0,4590514.0
2006-09-26,15600,15600,15600,15600,0,71612.0,4590514.0
2006-09-27,15600,15600,15600,15600,0,,
2006-09-28,15850,15850,15450,15750,212,71513.0,4540514.0
2006-09-29,15750,15750,15750,15750,0,71513.0,4540514.0
2006-10-02,15850,15850,15800,15800,4,71740.0,4540514.0
2006-10-04,15800,15800,15800,15800,19,71740.0,4540514.0
2006-10-09,15250,15750,14000,15600,3286,70832.0,4540514.0
2006-10-10,14100,15300,14100,15300,2333,69470.0,4540514.0
2006-10-11,15750,15750,15700,15750,2060,71513.0,4540514.0
2006-10-12,15700,15700,15650,15650,2000,71059.0,4540514.0
2006-10-13,15600,15600,15600,15600,0,70832.0,4540514.0
2006-10-16,15450,15700,15450,15600,222,70832.0,4540514.0
2006-10-17,15550,15550,15550,15550,0,70605.0,4540514.0
2006-10-18,15550,15550,15550,15550,0,70605.0,4540514.0
2006-10-19,15000,15550,15000,15550,189,70605.0,4540514.0
2006-10-20,15550,15550,15550,15550,0,,
2006-10-23,15550,15550,15550,15550,1,70605.0,4540514.0
2006-10-24,15500,15500,15500,15500,0,70378.0,4540514.0
2006-10-25,16150,16150,15650,15650,1500,71059.0,4540514.0
2006-10-26,15700,15700,15500,15600,1130,70832.0,4540514.0
2006-10-27,15600,15600,15600,15600,0,70832.0,4540514.0
2006-10-30,15600,15600,15600,15600,0,,
2006-10-31,15600,15600,15600,15600,0,,
2006-11-01,15200,15300,15200,15200,17705,69016.0,4540514.0
2006-11-02,15900,15900,15650,15700,1101,71286.0,4540514.0
2006-11-03,15000,15600,15000,15400,1667,69924.0,4540514.0
2006-11-06,15400,15400,15100,15400,801,69924.0,4540514.0
2006-11-07,15200,15400,15200,15300,1973,69470.0,4540514.0
2006-11-08,15400,15550,15200,15550,15546,70605.0,4540514.0
2006-11-09,15550,16400,15550,15950,6232,72421.0,4540514.0
2006-11-10,15950,16150,15950,15950,2162,72421.0,4540514.0
2006-11-13,15900,17750,15900,15950,1878,72421.0,4540514.0
2006-11-14,15950,16100,15950,16000,2405,72648.0,4540514.0
2006-11-15,16000,16100,16000,16100,1653,73102.0,4540514.0
2006-11-16,16100,16450,16100,16450,26,74691.0,4540514.0
2006-11-17,16450,16450,16450,16450,0,74691.0,4540514.0
2006-11-20,16500,16500,16450,16450,210,74691.0,4540514.0
2006-11-21,16600,16600,16500,16500,20,74918.0,4540514.0
2006-11-22,16500,16500,15950,16050,16,72875.0,4540514.0
2006-11-23,16500,16600,16500,16550,468,75146.0,4540514.0
2006-11-24,16700,16700,16500,16700,401,75827.0,4540514.0
2006-11-27,16700,16700,16700,16700,400,75827.0,4540514.0
2006-11-28,16900,16900,16700,16700,219,75827.0,4540514.0
2006-11-29,16950,16950,16700,16800,350,76281.0,4540514.0
2006-11-30,16900,16900,16700,16800,320,76281.0,4540514.0
2006-12-01,16900,16900,16450,16800,822,76281.0,4540514.0
2006-12-04,16500,16900,16500,16900,30,76735.0,4540514.0
2006-12-05,16900,16900,16850,16850,400,76508.0,4540514.0
2006-12-06,16850,16850,16800,16850,525,76508.0,4540514.0
2006-12-07,16850,16850,16600,16600,627,75373.0,4540514.0
2006-12-08,16650,16700,16600,16700,1265,75827.0,4540514.0
2006-12-11,16850,16850,16700,16850,1528,76508.0,4540514.0
2006-12-12,16900,16900,16450,16750,776,76054.0,4540514.0
2006-12-13,16850,16850,16850,16850,660,76508.0,4540514.0
2006-12-14,17000,17000,16500,16950,1332,76962.0,4540514.0
2006-12-15,17200,17500,16800,17300,1671,78551.0,4540514.0
2006-12-18,17300,17700,17250,17600,7981,79913.0,4540514.0
2006-12-19,17700,17700,17400,17550,5859,79686.0,4540514.0
2006-12-20,17650,17650,17200,17200,2232,78097.0,4540514.0
2006-12-21,17700,17700,17650,17650,6,80140.0,4540514.0
2006-12-22,17650,17700,17650,17700,1300,80367.0,4540514.0
2006-12-26,17650,17650,17650,17650,101,80140.0,4540514.0
2006-12-27,17300,17300,16600,17300,327,78551.0,4540514.0
2006-12-28,17450,18000,16400,17700,1112,80367.0,4540514.0
2007-01-02,17700,18350,17500,17500,648,79459.0,4540514.0
2007-01-03,17100,17500,17100,17500,7,79459.0,4540514.0
2007-01-04,17450,17450,16650,16650,42,75600.0,4540514.0
2007-01-05,17150,17250,15550,16950,910,76962.0,4540514.0
2007-01-08,16950,17450,16950,17450,356,79232.0,4540514.0
2007-01-09,16900,17000,15950,16800,6264,76281.0,4540514.0
2007-01-10,16000,17000,16000,16800,1875,76281.0,4540514.0
2007-01-11,17000,17000,16900,16900,60,76735.0,4540514.0
2007-01-12,16950,18450,16950,17950,5302,81502.0,4540514.0
2007-01-15,18000,20000,18000,18700,11225,84908.0,4540514.0
2007-01-16,18700,19800,18500,19800,218254,89902.0,4540514.0
2007-01-17,20700,22000,20100,20700,31130,93989.0,4540514.0
2007-01-18,23000,23750,18500,18500,66598,84000.0,4540514.0
2007-01-19,19500,19900,18400,18900,5114,85816.0,4540514.0
2007-01-22,18300,19500,18050,18150,5329,82410.0,4540514.0
2007-01-23,18150,18500,17600,18450,5587,83772.0,4540514.0
2007-01-24,18800,18800,18250,18600,2732,84454.0,4540514.0
2007-01-25,18100,18600,18050,18550,832,84227.0,4540514.0
2007-01-26,18100,18850,18100,18800,4441,85362.0,4540514.0
2007-01-29,18800,18900,18550,18800,600,85362.0,4540514.0
2007-01-30,18500,18750,18200,18750,2930,85135.0,4540514.0
2007-01-31,18650,21500,18200,18750,3859,85135.0,4540514.0
2007-02-01,19000,19000,18500,18850,3176,85589.0,4540514.0
2007-02-02,18900,18900,18350,18850,1151,85589.0,4540514.0
2007-02-05,20000,20000,19400,19600,4383,88994.0,4540514.0
2007-02-06,19600,20600,19250,19800,1696,89902.0,4540514.0
2007-02-07,19800,20750,19500,19600,325,88994.0,4540514.0
2007-02-08,19600,19600,18950,19400,1569,88086.0,4540514.0
2007-02-09,19400,19500,18700,19350,2088,87859.0,4540514.0
2007-02-12,19350,19350,18750,19300,275,87632.0,4540514.0
2007-02-13,19300,19500,18750,19200,1485,87178.0,4540514.0
2007-02-14,19200,19350,19200,19350,3771,87859.0,4540514.0
2007-02-15,19350,20000,19350,20000,2645,90810.0,4540514.0
2007-02-16,20800,20800,19650,20250,695,91945.0,4540514.0
2007-02-20,20250,20450,19900,20000,579,90810.0,4540514.0
2007-02-21,20850,20850,20000,20450,188,92854.0,4540514.0
2007-02-22,20950,20950,19550,20350,150,92399.0,4540514.0
2007-02-23,20350,20350,19600,20050,1136,91037.0,4540514.0
2007-02-26,20900,20900,19450,20400,473,92626.0,4540514.0
2007-02-27,20500,20500,18300,19400,4218,88086.0,4540514.0
2007-02-28,19500,19500,18700,18900,4648,85816.0,4540514.0
2007-03-02,19350,19750,19000,19750,1611,89675.0,4540514.0
2007-03-05,19100,19600,19100,19450,311,88313.0,4540514.0
2007-03-06,17100,19750,17100,19550,557,88767.0,4540514.0
2007-03-07,19450,19450,19450,19450,1,88313.0,4540514.0
2007-03-08,19000,19350,19000,19350,1696,87859.0,4540514.0
2007-03-09,19300,19750,19300,19750,119,89675.0,4540514.0
2007-03-12,18850,20000,18650,19950,6727,90583.0,4540514.0
2007-03-13,19200,19950,19200,19900,1719,90356.0,4540514.0
2007-03-14,19950,19950,19900,19950,544,90583.0,4540514.0
2007-03-15,19250,19950,19250,19900,1689,90356.0,4540514.0
2007-03-16,20950,20950,19900,20600,1312,93535.0,4540514.0
2007-03-19,19800,20100,19800,19900,987,90356.0,4540514.0
2007-03-20,19900,19950,19900,19950,20,90583.0,4540514.0
2007-03-21,20000,20000,19450,19500,151,88540.0,4540514.0
2007-03-22,19800,20450,19650,20000,730,90810.0,4540514.0
2007-03-23,20000,20350,20000,20350,225,92399.0,4540514.0
2007-03-26,20350,20450,20000,20450,1197,92854.0,4540514.0
2007-03-27,20500,20500,19900,20400,1090,92626.0,4540514.0
2007-03-28,20500,20500,20150,20500,601,93081.0,4540514.0
2007-03-29,20400,20950,20300,20950,1662,95124.0,4540514.0
2007-03-30,20350,20750,20200,20700,1534,93989.0,4540514.0
2007-04-02,20900,20900,20700,20700,104,93989.0,4540514.0
2007-04-03,20950,20950,20300,20700,172,93989.0,4540514.0
2007-04-04,20600,21750,20500,21750,3254,98756.0,4540514.0
2007-04-05,21800,23000,21800,22350,8962,101480.0,4540514.0
2007-04-06,22750,22900,22600,22900,4391,103978.0,4540514.0
2007-04-09,22900,22950,21200,22950,7248,104205.0,4540514.0
2007-04-10,22950,22950,21750,22150,407,100572.0,4540514.0
2007-04-11,22200,23000,22200,23000,70610,104432.0,4540514.0
2007-04-12,22350,24300,22350,23000,2265,104432.0,4540514.0
2007-04-13,23000,23400,22800,23200,3485,105340.0,4540514.0
2007-04-16,23300,23300,22850,23000,3909,104432.0,4540514.0
2007-04-17,23300,23300,23000,23000,2289,104432.0,4540514.0
2007-04-18,22800,23400,22800,23150,4532,105113.0,4540514.0
2007-04-19,23200,23200,22650,22650,100946,102843.0,4540514.0
2007-04-20,22900,23000,22300,22300,2260,101253.0,4540514.0
2007-04-23,22700,23000,22500,23000,4244,104432.0,4540514.0
2007-04-24,23300,23300,22900,22900,1433,103978.0,4540514.0
2007-04-25,22950,23950,22900,22900,1518,103978.0,4540514.0
2007-04-26,23000,23800,22850,22900,16807,103978.0,4540514.0
2007-04-27,22800,22900,22050,22450,70976,101935.0,4540514.0
2007-04-30,22500,23900,22400,23300,5250,105794.0,4540514.0
2007-05-02,23250,23250,22200,22700,2073,103070.0,4540514.0
2007-05-03,22100,22900,22100,22500,1510,102162.0,4540514.0
2007-05-04,22100,22650,22100,22500,930,102162.0,4540514.0
2007-05-07,22100,22450,22100,22350,4440,101480.0,4540514.0
2007-05-08,22350,22800,22000,22200,3142,100799.0,4540514.0
2007-05-09,22200,22400,22200,22350,714,101480.0,4540514.0
2007-05-10,22100,22350,22000,22000,3124,99891.0,4540514.0
2007-05-11,22200,23700,22150,22800,901,103524.0,4540514.0
2007-05-14,22850,24750,22150,22900,2911,103978.0,4540514.0
2007-05-15,23100,23100,22700,22700,483,103070.0,4540514.0
2007-05-16,22700,23000,22700,23000,582,104432.0,4540514.0
2007-05-17,23000,23000,23000,23000,251,104432.0,4540514.0
2007-05-18,22950,23000,22200,22300,3612,101253.0,4540514.0
2007-05-21,22750,22800,22700,22800,211,103524.0,4540514.0
2007-05-22,22900,22900,22800,22800,800,103524.0,4540514.0
2007-05-23,22800,22800,22300,22400,870,101708.0,4540514.0
2007-05-25,23300,23300,22400,23200,3027,105340.0,4540514.0
2007-05-28,23300,23300,22700,22900,1984,103978.0,4540514.0
2007-05-29,22800,23300,22800,23300,1733,105794.0,4540514.0
2007-05-30,23300,23300,23000,23150,4040,105113.0,4540514.0
2007-05-31,23550,24600,22900,24100,6645,109426.0,4540514.0
2007-06-01,24500,24500,23600,24100,7410,109426.0,4540514.0
2007-06-04,24750,27700,24750,27700,11192,125772.0,4540514.0
2007-06-05,27950,27950,26300,27050,3239,122821.0,4540514.0
2007-06-07,27400,30000,27000,28600,10810,129859.0,4540514.0
2007-06-08,32400,32400,27450,28600,4358,129859.0,4540514.0
2007-06-11,29000,29000,27050,28650,1050,130086.0,4540514.0
2007-06-12,29900,29900,28500,28550,3788,129632.0,4540514.0
2007-06-13,28800,28800,27100,27450,3710,124637.0,4540514.0
2007-06-14,27150,27950,26600,26600,22368,120778.0,4540514.0
2007-06-15,27000,28550,26600,27300,1507,123956.0,4540514.0
2007-06-18,27300,27450,26550,26900,1056,122140.0,4540514.0
2007-06-19,27200,27250,26500,27000,22457,122594.0,4540514.0
2007-06-20,27200,27400,26500,27100,2287,123048.0,4540514.0
2007-06-21,27300,29800,27150,29650,1659,134626.0,4540514.0
2007-06-22,29900,31000,27800,27800,7853,126226.0,4540514.0
2007-06-25,27850,29900,27850,29800,1053,135307.0,4540514.0
2007-06-26,29950,30100,28750,30100,2219,136669.0,4540514.0
2007-06-27,29050,32500,29050,32000,2017,145296.0,4540514.0
2007-06-28,33700,33700,30850,31000,444,140756.0,4540514.0
2007-06-29,31000,31500,30100,31500,1028,143026.0,4540514.0
2007-07-02,30150,31800,30150,31800,766,144388.0,4540514.0
2007-07-03,32250,32250,30950,32000,293,145296.0,4540514.0
2007-07-04,32000,32100,30850,32000,2920,145296.0,4540514.0
2007-07-05,32500,32500,27550,30100,3088,136669.0,4540514.0
2007-07-06,30700,30700,30100,30100,1144,136669.0,4540514.0
2007-07-09,29400,30900,29400,30800,3696,139848.0,4540514.0
2007-07-10,30800,30800,30000,30800,270,139848.0,4540514.0
2007-07-11,30950,32000,30800,31600,1633,143480.0,4540514.0
2007-07-12,32450,32450,31000,31650,165,143707.0,4540514.0
2007-07-13,32450,32550,31650,31650,154,143707.0,4540514.0
2007-07-16,32000,32200,31200,32000,1712,145296.0,4540514.0
2007-07-18,32000,32000,31200,31600,791,143480.0,4540514.0
2007-07-19,31200,31800,31200,31700,2757,143934.0,4540514.0
2007-07-20,31700,31900,30800,31900,1868,144842.0,4540514.0
2007-07-23,32950,32950,31600,31600,2087,143480.0,4540514.0
2007-07-24,32000,32000,30700,31600,2852,143480.0,4540514.0
2007-07-25,32200,32200,31050,31050,2007,140983.0,4540514.0
2007-07-26,31000,31900,31000,31900,156,144842.0,4540514.0
2007-07-27,31950,32450,31500,32000,10134,145296.0,4540514.0
2007-07-30,32000,32500,31300,32300,5768,146659.0,4540514.0
2007-07-31,32500,32500,31300,32300,858,146659.0,4540514.0
2007-08-01,32300,33950,32300,32800,9928,148929.0,4540514.0
2007-08-02,30050,33000,30050,33000,475,149837.0,4540514.0
2007-08-03,33200,34500,32550,32800,836,148929.0,4540514.0
2007-08-06,34400,37000,34400,34950,655,158691.0,4540514.0
2007-08-07,34900,37900,34900,36350,1514,165048.0,4540514.0
2007-08-08,35650,38600,35650,36400,939,165275.0,4540514.0
2007-08-09,36800,37500,35600,36400,6968,165275.0,4540514.0
2007-08-10,36400,37000,36400,36400,3361,165275.0,4540514.0
2007-08-13,36900,36900,35500,35550,4978,161415.0,4540514.0
2007-08-14,35550,36000,34750,36000,911,163459.0,4540514.0
2007-08-16,34300,36000,34300,35600,5674,161642.0,4540514.0
2007-08-17,36700,37000,34500,34550,646,156875.0,4540514.0
2007-08-20,34550,36500,33550,35450,2349,160961.0,4540514.0
2007-08-21,35300,36500,35300,35300,1610,160280.0,4540514.0
2007-08-22,37600,37600,35300,35300,606,160280.0,4540514.0
2007-08-23,36100,36500,36000,36500,541,165729.0,4540514.0
2007-08-24,36500,36500,36000,36500,892,165729.0,4540514.0
2007-08-27,36500,36500,36100,36500,295,165729.0,4540514.0
2007-08-28,37000,38900,36500,38900,482,176626.0,4540514.0
2007-08-29,38700,40000,38700,39600,1944,179804.0,4540514.0
2007-08-30,38150,39900,38150,39200,292,177988.0,4540514.0
2007-08-31,39500,40000,38700,40000,644,181621.0,4540514.0
2007-09-03,40000,42500,39950,42500,869,192972.0,4540514.0
2007-09-04,44000,44000,41000,43800,3243,198875.0,4540514.0
2007-09-05,42400,43500,41500,42600,1934,193426.0,4540514.0
2007-09-06,44000,44000,41600,42850,957,194561.0,4540514.0
2007-09-07,43000,43000,42000,42850,667,194561.0,4540514.0
2007-09-10,43000,43400,41500,42000,4914,190702.0,4540514.0
2007-09-11,42700,42700,40300,41250,1978,187296.0,4540514.0
2007-09-12,41250,41250,40050,41000,844,186161.0,4540514.0
2007-09-13,41500,42000,38950,39700,3654,180258.0,4540514.0
2007-09-14,40500,42700,39500,42700,1668,193880.0,4540514.0
2007-09-17,42000,42000,39700,39700,3518,180258.0,4540514.0
