현대바이오(048410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-02,12144,12423,11795,11796,1458590,81720.0,96710045.0
2010-07-05,11656,11725,10539,10958,3201409,75917.0,96710045.0
2010-07-06,10888,10958,10260,10749,2493584,74467.0,96710045.0
2010-07-07,10678,11376,10678,10888,1889568,75434.0,96710045.0
2010-07-08,11027,12493,11027,12145,10880398,84138.0,96710045.0
2010-07-09,12144,12144,11307,11377,2691564,78819.0,96710045.0
2010-07-12,11446,11656,11167,11237,1652109,77852.0,96710045.0
2010-07-13,11307,11376,10888,11028,1761979,76401.0,96710045.0
2010-07-14,11027,11097,10469,10679,2566219,73983.0,96710045.0
2010-07-15,10609,11237,10469,10958,2698629,75917.0,96710045.0
2010-07-16,10958,11027,10539,10609,1392185,73500.0,96710045.0
2010-07-19,10260,10539,10260,10330,1436163,71565.0,96710045.0
2010-07-20,10399,11865,10329,11098,14023755,76884.0,96710045.0
2010-07-21,11097,11167,10609,10679,2300258,73983.0,96710045.0
2010-07-22,10678,10888,10050,10260,1929787,71082.0,96710045.0
2010-07-23,10469,10958,10050,10539,2706925,73016.0,96710045.0
2010-07-26,10609,11656,10469,11028,5146892,76401.0,96710045.0
2010-07-27,11237,11516,10678,10888,2652233,75434.0,96710045.0
2010-07-28,11027,11027,10609,10679,1106076,73983.0,96710045.0
2010-07-29,10678,10888,10399,10400,1169570,72049.0,96710045.0
2010-07-30,10469,10818,10399,10539,1054433,73016.0,96710045.0
2010-08-02,10748,10818,10260,10539,950654,73016.0,96710045.0
2010-08-03,10539,10609,10399,10469,888080,72533.0,96710045.0
2010-08-04,10539,10539,10190,10330,1177952,71565.0,96710045.0
2010-08-05,10329,10678,10190,10330,1420034,71565.0,96710045.0
2010-08-06,10260,10329,10050,10260,762968,71082.0,96710045.0
2010-08-09,10190,10469,10120,10260,846602,71082.0,96710045.0
2010-08-10,10260,10399,10120,10260,618532,71082.0,96710045.0
2010-08-11,10329,10329,9492,9632,1927494,66730.0,96710045.0
2010-08-12,9352,9352,8584,9213,1298457,63829.0,96710045.0
2010-08-13,9282,10050,9143,9353,3489572,64796.0,96710045.0
2010-08-16,9352,9492,9073,9353,671826,64796.0,96710045.0
2010-08-17,9143,9701,9143,9423,1528292,65279.0,96710045.0
2010-08-18,9562,9562,9352,9353,520811,64796.0,96710045.0
2010-08-19,9352,9422,9143,9143,928259,63345.0,96710045.0
2010-08-20,9143,9422,9073,9213,758686,63829.0,96710045.0
2010-08-23,9282,9352,8933,8934,1069611,61894.0,96710045.0
2010-08-24,8794,8933,8375,8445,1575470,58510.0,96710045.0
2010-08-25,8445,8515,8236,8236,1338953,57059.0,96710045.0
2010-08-26,8375,8445,7956,7957,1254775,55125.0,96710045.0
2010-08-27,7956,8166,7677,7817,1170484,54158.0,96710045.0
2010-08-30,7887,8305,7887,8096,1129789,56092.0,96710045.0
2010-08-31,7956,8026,7538,7747,1023646,53674.0,96710045.0
2010-09-01,7677,7887,7677,7747,633263,53674.0,96710045.0
2010-09-02,7817,7817,7398,7538,1661606,52223.0,96710045.0
2010-09-03,7468,7677,7328,7468,1310786,51740.0,96710045.0
2010-09-06,7538,7747,7468,7608,914487,52707.0,96710045.0
2010-09-07,7607,7747,7398,7538,804535,52223.0,96710045.0
2010-09-08,7538,7538,7049,7119,1196252,49322.0,96710045.0
2010-09-09,7119,7189,6630,6770,1528629,46904.0,96710045.0
2010-09-10,6770,6840,6421,6491,2060029,44970.0,96710045.0
2010-09-13,6700,7189,6700,7049,2933333,48839.0,96710045.0
2010-09-14,7049,7049,6560,6631,1217990,45937.0,96710045.0
2010-09-15,6840,7607,6630,7398,8033045,51256.0,96710045.0
2010-09-16,7538,8445,7119,8445,10305698,58510.0,96710045.0
2010-09-17,8724,9422,8305,8515,8785074,58993.0,96710045.0
2010-09-20,8515,8724,8166,8376,2805695,58026.0,96710045.0
2010-09-24,8515,9003,8445,8655,3242106,59960.0,96710045.0
2010-09-27,8584,8654,8096,8166,2399076,56575.0,96710045.0
2010-09-28,8305,8445,7817,7957,2310801,55125.0,96710045.0
2010-09-29,7956,8096,7747,7817,1112686,54158.0,96710045.0
2010-09-30,7817,8096,7747,7817,1218433,54158.0,96710045.0
2010-10-01,7747,8236,7747,8096,1254475,56092.0,96710045.0
2010-10-04,7956,8082,7244,7329,3083619,50773.0,96710045.0
2010-10-05,7328,7342,6979,7049,1856216,48839.0,96710045.0
2010-10-06,7175,7189,6979,6994,1068923,48452.0,96710045.0
2010-10-07,7035,7035,6784,6924,1363847,47968.0,96710045.0
2010-10-08,6923,6951,6742,6938,915973,48065.0,96710045.0
2010-10-11,6979,7035,6728,6840,1536684,47388.0,96710045.0
2010-10-12,6867,7063,6742,6952,1219211,48162.0,96710045.0
2010-10-13,6909,7007,6812,6812,588463,47195.0,96710045.0
2010-10-14,6812,6979,6770,6826,681143,47291.0,96710045.0
2010-10-15,6840,6979,6840,6938,673590,48065.0,96710045.0
2010-10-18,6979,7970,6979,7873,11427821,54544.0,96710045.0
2010-10-19,7887,8780,7538,8306,11314777,57542.0,96710045.0
2010-10-20,8026,8333,7817,7957,3118348,55125.0,96710045.0
2010-10-21,8068,8082,7621,7692,1863387,53287.0,96710045.0
2010-10-22,8375,8375,7887,7943,2514004,55028.0,96710045.0
2010-10-25,7887,7887,7510,7566,1986814,52417.0,96710045.0
2010-10-26,7607,7998,7565,7845,2437611,54351.0,96710045.0
2010-10-27,8012,8096,7607,7678,968937,53191.0,96710045.0
2010-10-28,7775,7789,7468,7789,872621,53964.0,96710045.0
2010-10-29,7747,7775,7593,7622,687505,52804.0,96710045.0
2010-11-01,7621,7677,7440,7482,691957,51837.0,96710045.0
2010-11-02,7538,7538,7175,7175,967410,49709.0,96710045.0
2010-11-03,7258,7258,6979,7049,1089191,48839.0,96710045.0
2010-11-04,7077,7510,7077,7287,1598541,50483.0,96710045.0
2010-11-05,7398,7482,7272,7357,792136,50966.0,96710045.0
2010-11-08,7538,7538,7342,7343,557900,50869.0,96710045.0
2010-11-09,7370,8082,7133,7887,2562061,55736.0,98648029.0
2010-11-10,7873,7956,7607,7817,837797,55243.0,98648029.0
2010-11-11,7691,7887,7426,7426,896305,52481.0,98648029.0
2010-11-12,7356,7551,7119,7259,766005,51297.0,98648029.0
2010-11-15,7258,7384,6993,7133,593767,50409.0,98648029.0
2010-11-16,7105,7189,6826,7022,1055949,49620.0,98648029.0
2010-11-17,6909,7328,6854,7245,890832,51198.0,98648029.0
2010-11-18,7328,7426,7133,7147,718108,50508.0,98648029.0
2010-11-19,7147,7286,7147,7245,640036,51198.0,98648029.0
2010-11-22,7258,7538,7203,7287,655358,51494.0,98648029.0
2010-11-23,7272,7817,7189,7468,2965544,52777.0,98648029.0
2010-11-24,6965,7244,6867,7189,1577627,50804.0,98648029.0
2010-11-25,7258,7370,7063,7091,1100772,50113.0,98648029.0
2010-11-26,7161,7161,6840,6840,1191357,48338.0,98648029.0
2010-11-29,6867,6979,6854,6938,354631,49028.0,98648029.0
2010-11-30,6937,7244,6923,7022,899912,49620.0,98648029.0
2010-12-01,6993,7077,6909,6938,495007,49028.0,98648029.0
2010-12-02,6951,7091,6909,6994,814965,49423.0,98648029.0
2010-12-03,7021,7077,6909,6924,542507,48929.0,98648029.0
2010-12-06,6923,7133,6895,7022,764280,49620.0,98648029.0
2010-12-07,7063,7105,6965,7022,818098,49620.0,98648029.0
2010-12-08,7077,7077,6923,6952,676369,49127.0,98648029.0
2010-12-09,6965,7119,6895,6952,1124989,49127.0,98648029.0
2010-12-10,6979,7035,6937,6980,531718,49324.0,98648029.0
2010-12-13,7021,7258,7021,7231,1590473,51100.0,98648029.0
2010-12-14,7216,7216,7049,7049,845202,49817.0,98648029.0
2010-12-15,7091,7230,7035,7077,792422,50052.0,98722538.0
2010-12-16,7119,7147,7021,7063,725578,49954.0,98722538.0
2010-12-17,7077,7077,6923,6980,820352,49361.0,98722538.0
2010-12-20,6951,6951,6560,6728,965233,47584.0,98722538.0
2010-12-21,6784,6965,6770,6840,542683,48374.0,98722538.0
2010-12-22,6881,6937,6840,6840,453803,48374.0,98722538.0
2010-12-23,6840,6867,6700,6714,412114,47486.0,98722538.0
2010-12-24,6728,6770,6491,6631,819976,46893.0,98722538.0
2010-12-27,6449,6616,6449,6477,307043,45807.0,98722538.0
2010-12-28,6477,6588,6281,6310,1041486,44623.0,98722538.0
2010-12-29,6211,6365,6183,6324,377978,44721.0,98722538.0
2010-12-30,6365,6616,6281,6561,691848,46400.0,98722538.0
2011-01-03,6505,6770,6505,6673,557820,47189.0,98722538.0
2011-01-04,6742,7663,6574,7664,5416197,54199.0,98722538.0
2011-01-05,7663,7691,7216,7273,3992671,51434.0,98722538.0
2011-01-06,7370,7510,7133,7343,2227958,51928.0,98722538.0
2011-01-07,7398,8403,7286,7957,6563134,56272.0,98722538.0
2011-01-10,8096,8794,7691,8445,4979246,59727.0,98722538.0
2011-01-11,8584,8822,8194,8376,3919172,59234.0,98722538.0
2011-01-12,8263,8738,8166,8306,2311270,58740.0,98722538.0
2011-01-13,8333,8361,7733,7929,2520334,56074.0,98722538.0
2011-01-14,7817,8180,7789,8152,1365572,57654.0,98722538.0
2011-01-17,8096,8682,7998,8306,2000244,58740.0,98722538.0
2011-01-18,8305,8445,7887,7929,1399142,56074.0,98722538.0
2011-01-19,7984,7998,7510,7538,1923370,53310.0,98722538.0
2011-01-20,7538,7747,7426,7510,958588,53113.0,98722538.0
2011-01-21,7663,7817,7426,7510,673404,53113.0,98722538.0
2011-01-24,7635,7649,7426,7524,617255,53211.0,98722538.0
2011-01-25,7663,7663,6993,7063,1271510,49954.0,98722538.0
2011-01-26,7035,7244,6979,7119,493934,50348.0,98722538.0
2011-01-27,7063,7119,6951,6980,647913,49361.0,98722538.0
2011-01-28,6951,6965,6644,6700,1041079,47387.0,98722538.0
2011-01-31,6560,6812,6560,6812,526962,48177.0,98722538.0
2011-02-01,6812,7230,6812,7105,936870,50250.0,98722538.0
2011-02-07,7077,7161,6979,7077,599955,50052.0,98722538.0
2011-02-08,7007,7091,6909,7008,492075,49559.0,98722538.0
2011-02-09,6951,7091,6840,7077,445760,50875.0,100344538.0
2011-02-10,6979,7077,6881,6980,300744,50172.0,100344538.0
2011-02-11,6979,7077,6854,6910,286987,49671.0,100344538.0
2011-02-14,6895,6965,6532,6742,547058,48466.0,100344538.0
2011-02-15,6742,6840,6658,6728,489851,48366.0,100344538.0
2011-02-16,6728,6728,6379,6561,655183,47162.0,100344538.0
2011-02-17,6560,6560,6211,6296,728560,45255.0,100344538.0
2011-02-18,6281,6463,5583,6421,1304897,46158.0,100344538.0
2011-02-21,6407,6519,6351,6435,354598,46259.0,100344538.0
2011-02-22,6421,6491,5472,6212,351635,44653.0,100344538.0
2011-02-23,5988,6463,5988,6282,441376,45155.0,100344538.0
2011-02-24,6281,6421,6170,6282,454239,45155.0,100344538.0
2011-02-25,6253,6407,6114,6184,447510,44453.0,100344538.0
2011-02-28,6156,6156,5569,5570,851862,40037.0,100344538.0
2011-03-02,5513,6281,5234,6142,2328805,44152.0,100344538.0
2011-03-03,6351,6351,5988,6044,993555,43449.0,100344538.0
2011-03-04,6058,6170,5862,6058,515378,43550.0,100344538.0
2011-03-07,6058,6379,5974,6100,991847,43851.0,100344538.0
2011-03-08,6100,6239,6030,6184,349754,44453.0,100344538.0
2011-03-09,6337,6812,6197,6449,1641063,46359.0,100344538.0
2011-03-10,6393,6686,6351,6351,582635,45657.0,100344538.0
2011-03-11,6449,6449,6128,6170,660667,44352.0,100344538.0
2011-03-14,6072,6072,5583,5863,727634,42145.0,100344538.0
2011-03-15,5611,5932,5164,5667,845370,40740.0,100344538.0
2011-03-16,5583,5807,5583,5737,324851,41242.0,100344538.0
2011-03-17,5597,5737,5472,5737,315147,41242.0,100344538.0
2011-03-18,5779,5862,5486,5626,653246,40439.0,100344538.0
2011-03-21,5653,5960,5569,5877,489411,42245.0,100344538.0
2011-03-22,6072,6281,5904,6212,693587,44653.0,100344538.0
2011-03-23,6211,6560,6100,6351,853710,45657.0,100344538.0
2011-03-24,6407,6630,6407,6463,856996,46460.0,100344538.0
2011-03-25,6560,6826,6421,6728,833011,48366.0,100344538.0
2011-03-28,6812,6867,6365,6435,937179,46259.0,100344538.0
2011-03-29,6505,6560,6267,6310,441821,45356.0,100344538.0
2011-03-30,6407,6407,6170,6226,340615,44754.0,100344538.0
2011-03-31,6128,6337,6128,6226,364648,44754.0,100344538.0
2011-04-01,6281,6421,6225,6282,550872,45155.0,100344538.0
2011-04-04,6351,6435,6281,6351,379188,45657.0,100344538.0
2011-04-05,6407,6407,6142,6226,406807,44754.0,100344538.0
2011-04-06,6407,6407,5988,6016,828305,43248.0,100344538.0
2011-04-07,6030,6142,5974,6016,341743,43248.0,100344538.0
2011-04-08,6044,6100,5932,5933,534879,42646.0,100344538.0
2011-04-11,5960,6519,5862,6156,1173733,44252.0,100344538.0
2011-04-12,6170,6253,6058,6142,245023,44152.0,100344538.0
2011-04-13,6142,6183,6016,6142,263093,44152.0,100344538.0
2011-04-14,6128,6170,6030,6072,242676,43650.0,100344538.0
2011-04-15,6072,6072,5946,5947,359695,42747.0,100344538.0
2011-04-18,5988,6044,5807,5849,337921,42044.0,100344538.0
2011-04-19,5848,5918,5737,5863,399506,42145.0,100344538.0
2011-04-20,5807,5932,5793,5849,309144,42044.0,100344538.0
2011-04-21,5932,5988,5765,5779,344007,41543.0,100344538.0
2011-04-22,5848,5848,5569,5793,691714,41643.0,100344538.0
2011-04-25,5709,5876,5625,5709,395342,41041.0,100344538.0
2011-04-26,5862,6421,5611,6072,3192303,43650.0,100344538.0
2011-04-27,6114,6197,5862,6003,607758,43148.0,100344538.0
2011-04-28,5946,6002,5723,5793,596801,41643.0,100344538.0
2011-04-29,5848,5918,5737,5835,194837,41944.0,100344538.0
2011-05-02,5793,5848,5723,5807,323363,41743.0,100344538.0
2011-05-03,5821,6002,5639,5737,868551,41242.0,100344538.0
2011-05-04,5737,5751,5583,5612,451576,40339.0,100344538.0
2011-05-06,5611,6016,5541,5835,883057,41944.0,100344538.0
2011-05-09,5848,5862,5625,5737,337837,41242.0,100344538.0
2011-05-11,5667,5723,5597,5626,547357,40439.0,100344538.0
2011-05-12,5653,5751,5597,5751,277373,41342.0,100344538.0
2011-05-13,5681,5765,5611,5709,272485,41041.0,100344538.0
2011-05-16,5611,5681,5541,5640,402325,40539.0,100344538.0
2011-05-17,5653,5835,5555,5640,542167,40539.0,100344538.0
2011-05-18,5639,5723,5597,5667,172308,40740.0,100344538.0
2011-05-19,5611,5695,5486,5486,418531,39435.0,100344538.0
2011-05-20,5499,5541,5262,5305,620957,38131.0,100344538.0
2011-05-23,5318,5667,5220,5263,634535,37830.0,100344538.0
2011-05-24,5234,5569,5220,5388,382436,38733.0,100344538.0
2011-05-25,5346,5569,5332,5430,137653,39034.0,100344538.0
2011-05-26,5416,5541,5374,5444,131368,39134.0,100344538.0
2011-05-27,5472,5486,5290,5374,265874,38633.0,100344538.0
2011-05-30,5402,5416,5290,5305,105461,38131.0,100344538.0
2011-05-31,5304,5346,5095,5235,435135,37629.0,100344538.0
2011-06-01,5248,5262,5123,5193,195185,37328.0,100344538.0
2011-06-02,5123,5234,4983,4983,523257,35823.0,100344538.0
2011-06-03,5039,5109,4885,4983,337941,35823.0,100344538.0
2011-06-07,5025,5025,4829,4830,192730,34719.0,100344538.0
2011-06-08,4829,4885,4578,4579,603920,32913.0,100344538.0
2011-06-09,4578,4690,4201,4327,734110,31107.0,100344538.0
2011-06-10,4369,4383,4076,4118,868000,29602.0,100344538.0
2011-06-13,3796,4187,3796,4118,1018842,29602.0,100344538.0
2011-06-14,4118,4257,4006,4104,390415,29501.0,100344538.0
2011-06-15,3992,4215,3992,4160,182835,29903.0,100344538.0
2011-06-16,4187,4215,4076,4104,254556,29501.0,100344538.0
2011-06-17,4104,4145,3489,3727,906553,26792.0,100344538.0
2011-06-20,3713,4243,3671,4034,1304486,29000.0,100344538.0
2011-06-21,3992,4048,3782,3895,455073,27996.0,100344538.0
2011-06-22,3782,4257,3782,4020,1702224,28899.0,100344538.0
2011-06-23,3992,4187,3950,4048,377339,29100.0,100344538.0
2011-06-24,4020,4243,4020,4146,740992,29802.0,100344538.0
2011-06-27,4187,4634,4145,4467,1950011,32110.0,100344538.0
2011-06-28,4564,4592,4257,4258,472409,30605.0,100344538.0
2011-06-29,4327,4411,4243,4272,341392,30705.0,100344538.0
2011-06-30,4313,4313,4048,4132,486556,29702.0,100344538.0
2011-07-01,4131,4271,4131,4216,301513,30304.0,100344538.0
2011-07-04,4187,4257,4131,4174,438789,30003.0,100344538.0
2011-07-05,4173,4229,4090,4216,401524,30304.0,100344538.0
2011-07-06,4215,4299,4187,4272,224116,30705.0,100344538.0
2011-07-07,4215,4383,4201,4327,525033,31107.0,100344538.0
2011-07-08,4285,4397,4271,4299,378965,30906.0,100344538.0
2011-07-11,4285,4453,4173,4327,570508,31107.0,100344538.0
2011-07-12,4201,4355,4062,4062,573726,29200.0,100344538.0
2011-07-13,4076,4145,4034,4062,412787,29200.0,100344538.0
2011-07-14,4090,4187,4048,4090,324936,29401.0,100344538.0
2011-07-15,4090,4201,4034,4174,387803,30003.0,100344538.0
2011-07-18,4090,4257,4090,4258,666328,30605.0,100344538.0
2011-07-19,4257,4578,4215,4425,1084526,31809.0,100344538.0
2011-07-20,4522,4536,4411,4425,791866,31809.0,100344538.0
2011-07-21,4439,4494,4229,4313,576366,31006.0,100344538.0
2011-07-22,4313,4383,4187,4272,536060,30705.0,100344538.0
2011-07-25,4327,4327,4215,4272,276057,30705.0,100344538.0
2011-07-26,4271,4271,4173,4216,424832,30304.0,100344538.0
2011-07-27,4229,4439,4201,4369,867627,31408.0,100344538.0
2011-07-28,4341,4341,4201,4313,232640,31006.0,100344538.0
2011-07-29,4313,4369,4257,4341,307290,31207.0,100344538.0
2011-08-01,4341,4578,4341,4439,931750,31910.0,100344538.0
2011-08-02,4466,4550,4397,4425,1047228,31809.0,100344538.0
2011-08-03,4397,4397,4201,4202,544304,30204.0,100344538.0
2011-08-04,4243,4327,4118,4202,372691,30204.0,100344538.0
2011-08-05,3852,4104,3852,4048,550834,29100.0,100344538.0
2011-08-08,3852,4048,3573,3685,667057,26491.0,100344538.0
2011-08-09,3615,3671,3210,3560,924622,25588.0,100344538.0
2011-08-10,3699,3755,3643,3713,429346,26692.0,100344538.0
2011-08-11,3573,3810,3531,3713,235687,26692.0,100344538.0
2011-08-12,3769,3824,3713,3713,458793,26692.0,100344538.0
2011-08-16,3796,3964,3796,3895,435063,27996.0,100344538.0
2011-08-17,3978,3978,3838,3950,220500,28398.0,100344538.0
2011-08-18,3978,3992,3769,3783,278662,27193.0,100344538.0
2011-08-19,3782,3782,3420,3574,401996,25688.0,100344538.0
2011-08-22,3573,3741,3489,3546,276696,25488.0,100344538.0
2011-08-23,3629,3643,3420,3560,416838,25588.0,100344538.0
2011-08-24,3559,3727,3503,3727,557378,26792.0,100344538.0
2011-08-25,3810,4285,3629,4286,2421767,30806.0,100344538.0
2011-08-26,4648,4927,4299,4662,7096067,33515.0,100344538.0
2011-08-29,4606,4885,4383,4662,1912872,33515.0,100344538.0
2011-08-30,4620,4857,4522,4704,1169805,33816.0,100344538.0
2011-08-31,4746,5025,4578,4579,1163961,32913.0,100344538.0
2011-09-01,4536,4648,4397,4495,911038,32311.0,100344538.0
2011-09-02,4397,4578,4271,4467,622044,32110.0,100344538.0
2011-09-05,4522,4536,4299,4537,706445,32612.0,100344538.0
2011-09-06,4536,4704,4131,4286,1103492,30806.0,100344538.0
2011-09-07,4369,4480,4215,4299,488846,30906.0,100344538.0
2011-09-08,4425,4466,4229,4397,474685,31609.0,100344538.0
2011-09-09,4299,4592,4299,4411,690935,31709.0,100344538.0
2011-09-14,4564,4606,4201,4230,335420,30404.0,100344538.0
2011-09-15,4076,4313,4076,4132,544693,29702.0,100344538.0
2011-09-16,4145,4285,4104,4272,266186,30705.0,100344538.0
2011-09-19,3978,4341,3978,4341,913306,31207.0,100344538.0
2011-09-20,4257,4550,4215,4495,769116,32311.0,100344538.0
2011-09-21,4536,5053,4369,4383,3903002,31508.0,100344538.0
2011-09-22,4425,4425,4145,4160,560851,29903.0,100344538.0
2011-09-23,4048,4048,3838,3839,770526,27595.0,100344538.0
2011-09-26,3894,3894,3266,3266,982844,23481.0,100344538.0
2011-09-27,3489,3545,3280,3406,776975,24484.0,100344538.0
2011-09-28,3475,3489,3350,3434,492255,24685.0,100344538.0
2011-09-29,3350,3475,3308,3420,578758,24584.0,100344538.0
2011-09-30,3433,3615,3433,3434,674354,24685.0,100344538.0
2011-10-04,3420,3433,3280,3434,348473,24685.0,100344538.0
2011-10-05,3406,3447,3196,3266,516814,23481.0,100344538.0
2011-10-06,3308,3475,3308,3392,459067,24384.0,100344538.0
2011-10-07,3406,3489,3406,3462,389038,24885.0,100344538.0
2011-10-10,2945,2945,2945,2945,289987,21173.0,100344538.0
2011-10-11,2512,2638,2512,2513,4312277,18062.0,100344538.0
2011-10-12,2303,2387,2177,2247,15547618,16155.0,100344538.0
2011-10-13,2261,2345,2247,2275,4925527,16356.0,100344538.0
2011-10-14,2275,2401,2247,2275,5054962,16356.0,100344538.0
2011-10-17,2331,2359,2219,2247,2006037,16155.0,100344538.0
2011-10-18,2191,2233,2135,2178,2681031,15654.0,100344538.0
2011-10-19,2205,2233,2135,2164,1657588,15553.0,100344538.0
2011-10-20,2163,2191,1968,1996,2377154,14349.0,100344538.0
2011-10-21,2024,2289,2024,2178,10551109,15654.0,100344538.0
2011-10-24,2233,2261,2121,2178,4034128,15654.0,100344538.0
2011-10-25,2135,2205,2065,2108,2561838,15152.0,100344538.0
2011-10-26,2093,2135,2065,2108,940580,15152.0,100344538.0
2011-10-27,2121,2121,2065,2080,1064375,14951.0,100344538.0
2011-10-28,2121,2121,2052,2080,1041467,14951.0,100344538.0
2011-10-31,2093,2191,2065,2108,1443175,15152.0,100344538.0
2011-11-01,2093,2163,2093,2094,1155525,15052.0,100344538.0
2011-11-02,2093,2163,2052,2066,2015684,14851.0,100344538.0
2011-11-03,2079,2093,2010,2052,1060702,14751.0,100344538.0
2011-11-04,2065,2149,2052,2108,1982014,15152.0,100344538.0
2011-11-07,2121,2289,2079,2122,5947469,15252.0,100344538.0
2011-11-08,2149,2163,2079,2094,1494761,15052.0,100344538.0
2011-11-09,2079,2121,2024,2024,2340952,14550.0,100344538.0
2011-11-10,2024,2052,1884,1926,1759271,13848.0,100344538.0
2011-11-11,1954,1982,1912,1940,924857,13948.0,100344538.0
2011-11-14,1954,2024,1954,2024,1902841,14550.0,100344538.0
2011-11-15,1996,2024,1968,2010,838921,14450.0,100344538.0
2011-11-16,2024,2052,1982,2038,1378307,14650.0,100344538.0
2011-11-17,2038,2079,1968,1982,1262195,14249.0,100344538.0
2011-11-18,1954,2024,1954,1996,468119,14349.0,100344538.0
2011-11-21,2010,2038,1703,1703,5838699,12242.0,100344538.0
2011-11-22,1661,1926,1647,1759,4786502,12643.0,100344538.0
2011-11-23,1800,1814,1675,1717,1150254,12342.0,100344538.0
2011-11-24,1689,1730,1661,1675,1045543,12041.0,100344538.0
2011-11-25,1675,1758,1675,1689,1049381,12142.0,100344538.0
2011-11-28,1703,1730,1689,1703,763978,12242.0,100344538.0
2011-11-29,1716,1758,1703,1745,1144779,12543.0,100344538.0
2011-11-30,1744,1870,1744,1815,3266253,13045.0,100344538.0
2011-12-01,1856,1912,1772,1815,1866794,13045.0,100344538.0
2011-12-02,1814,1954,1786,1787,2648683,12844.0,100344538.0
2011-12-05,1828,1842,1772,1787,577722,12844.0,100344538.0
2011-12-06,1800,1800,1689,1717,1385837,12342.0,100344538.0
2011-12-07,1716,1758,1703,1731,505326,12443.0,100344538.0
2011-12-08,1730,1758,1689,1703,817279,12242.0,100344538.0
2011-12-09,1703,1716,1675,1703,542996,12242.0,100344538.0
2011-12-12,1716,1730,1647,1675,1041253,12041.0,100344538.0
2011-12-13,1675,1675,1549,1577,3484042,11339.0,100344538.0
2011-12-14,1577,1577,1354,1410,6113150,10135.0,100344538.0
2011-12-15,1437,1521,1409,1452,4483282,10436.0,100344538.0
2011-12-16,0,0,0,1452,0,10436.0,100344538.0
2011-12-19,0,0,0,1452,0,,
2011-12-20,0,0,0,1452,0,,
2011-12-21,0,0,0,1452,0,,
2011-12-22,0,0,0,1452,0,,
2011-12-23,0,0,0,1452,0,,
2011-12-26,0,0,0,1452,0,,
2011-12-27,0,0,0,1452,0,,
2011-12-28,0,0,0,1452,0,,
2011-12-29,0,0,0,1452,0,,
2012-01-02,0,0,0,1452,0,,
2012-01-03,0,0,0,1452,0,,
2012-01-04,0,0,0,1452,0,,
2012-01-05,0,0,0,1452,0,,
2012-01-06,0,0,0,1452,0,,
2012-01-09,1451,1665,1451,1666,808977,17962.0,10034453.0
2012-01-10,1912,1912,1912,1912,116593,20621.0,10034453.0
2012-01-11,2196,2196,2196,2196,459827,23681.0,10034453.0
2012-01-12,2410,2410,1907,2233,2166873,24083.0,10034453.0
2012-01-13,2107,2186,1991,2113,463782,22778.0,10034453.0
2012-01-16,1926,2131,1926,2066,153341,22276.0,10034453.0
2012-01-17,2065,2075,1982,2019,94642,21775.0,10034453.0
2012-01-18,2000,2321,1991,2322,786529,25036.0,10034453.0
2012-01-19,2252,2475,2163,2280,590875,24584.0,10034453.0
2012-01-20,2261,2280,2103,2103,280891,22678.0,10034453.0
2012-01-25,2103,2140,1945,2010,207279,21674.0,10034453.0
2012-01-26,2121,2186,2014,2075,83696,24501.0,10986833.0
2012-01-27,2019,2382,2019,2327,432574,27467.0,10986833.0
2012-01-30,2233,2512,2196,2392,272320,28236.0,10986833.0
2012-01-31,2456,2456,2280,2322,118232,27412.0,10986833.0
2012-02-01,2419,2419,2284,2331,81716,27522.0,10986833.0
2012-02-02,2428,2428,2233,2308,103556,27247.0,10986833.0
2012-02-03,2303,2405,2242,2345,97020,27687.0,10986833.0
2012-02-06,2345,2480,2298,2359,139629,27852.0,10986833.0
2012-02-07,2354,2466,2326,2443,82254,28840.0,10986833.0
2012-02-08,2521,2805,2424,2806,370411,33125.0,10986833.0
2012-02-09,2884,2936,2745,2885,245792,34059.0,10986833.0
2012-02-10,2847,2940,2773,2783,146238,32851.0,10986833.0
2012-02-13,2838,2977,2726,2885,156897,34059.0,10986833.0
2012-02-14,2801,3071,2801,3071,139493,45684.0,13843593.0
2012-02-15,3029,3503,2977,3462,646470,51498.0,13843593.0
2012-02-16,3466,3880,3350,3881,357609,57728.0,13843593.0
2012-02-17,4066,4234,3471,3629,591437,53990.0,13843593.0
2012-02-20,3564,3629,3322,3387,369694,50391.0,13843593.0
2012-02-21,3401,3624,3303,3411,156670,50737.0,13843593.0
2012-02-22,3489,3489,3033,3085,321244,45892.0,13843593.0
2012-02-23,3071,3196,2922,3080,103468,45822.0,13843593.0
2012-02-24,3145,3299,3033,3285,165355,48868.0,13843593.0
2012-02-27,3285,3769,3285,3676,380411,54682.0,13843593.0
2012-02-28,3531,3806,3531,3629,155253,53990.0,13843593.0
2012-02-29,3708,3843,3536,3667,126769,54544.0,13843593.0
2012-03-02,3810,3810,3582,3629,80694,53990.0,13843593.0
2012-03-05,3559,3722,3559,3643,34447,54198.0,13843593.0
2012-03-06,3675,3713,3396,3550,42602,52813.0,13843593.0
2012-03-07,3517,3550,3396,3481,48308,51775.0,13843593.0
2012-03-08,3564,3769,3443,3453,97302,51360.0,13843593.0
2012-03-09,3573,3573,3224,3397,104072,50529.0,13843593.0
2012-03-12,3187,3354,3117,3239,92960,48176.0,13843593.0
2012-03-13,3229,3266,3066,3146,58079,46791.0,13843593.0
