UCI(038340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-03-15,10295,10412,10033,10063,29646,16339.0,9472000.0
2006-03-16,9945,10266,9916,9917,29717,16102.0,9472000.0
2006-03-17,9916,10616,9916,10063,58010,16339.0,9472000.0
2006-03-20,9945,10179,9683,9713,31330,15771.0,9472000.0
2006-03-21,9741,10091,9683,9888,14691,16055.0,9472000.0
2006-03-22,9683,10033,9625,9800,30562,15913.0,9472000.0
2006-03-23,9800,10062,9683,9858,13648,16008.0,9472000.0
2006-03-24,9741,10004,9333,9800,15525,15913.0,9472000.0
2006-03-27,9683,10675,9566,9742,40314,15818.0,9472000.0
2006-03-28,9975,9975,9566,9713,24863,15771.0,9472000.0
2006-03-29,9566,9712,9362,9450,41146,15345.0,9472000.0
2006-03-30,9450,9683,9420,9596,14810,15581.0,9472000.0
2006-03-31,9508,9887,9333,9742,53912,15818.0,9472000.0
2006-04-03,9683,10150,9683,10150,57649,16481.0,9472000.0
2006-04-04,10150,10208,10004,10092,25829,16387.0,9472000.0
2006-04-05,10208,11578,10120,11579,271374,18802.0,9472000.0
2006-04-06,12395,12919,11433,11521,636699,18707.0,9472000.0
2006-04-07,11870,13241,11404,13242,801922,21501.0,9472000.0
2006-04-10,13708,15108,13183,14000,1056152,22733.0,9472000.0
2006-04-11,14000,14700,13125,14117,502512,22922.0,9472000.0
2006-04-12,14116,14116,13212,13504,197154,21928.0,9472000.0
2006-04-13,13241,13883,13125,13154,140184,21359.0,9472000.0
2006-04-14,13620,14408,13183,14292,352659,23206.0,9472000.0
2006-04-17,14670,14670,13358,13971,162673,22685.0,9472000.0
2006-04-18,13679,13912,13270,13271,167280,21549.0,9472000.0
2006-04-19,13300,13329,12104,12279,180014,19939.0,9472000.0
2006-04-20,12250,12950,12250,12833,157308,20838.0,9472000.0
2006-04-21,12600,13387,12600,12950,68186,21028.0,9472000.0
2006-04-24,12687,12950,12075,12600,59683,20460.0,9472000.0
2006-04-25,12308,12600,11433,11521,73377,18707.0,9472000.0
2006-04-26,11519,11666,11112,11171,66909,18139.0,9472000.0
2006-04-27,11375,11608,11200,11200,74829,18186.0,9472000.0
2006-04-28,9566,10995,9566,10617,110251,17239.0,9472000.0
2006-05-02,10616,10966,9625,10383,16779,16860.0,9472000.0
2006-05-03,10208,10500,10120,10150,36776,16481.0,9472000.0
2006-05-04,10675,10675,10150,10354,10044,16813.0,9472000.0
2006-05-08,10616,11900,10062,11900,95712,19323.0,9472000.0
2006-05-09,12366,13679,11491,11638,788022,18897.0,9472000.0
2006-05-10,11433,11666,10704,11492,142216,18660.0,9472000.0
2006-05-11,11841,13212,11666,11667,748781,18944.0,9472000.0
2006-05-12,11550,11900,10791,10850,136982,17618.0,9472000.0
2006-05-15,10675,11083,10150,10150,98394,16481.0,9472000.0
2006-05-16,10033,10529,10004,10296,120641,16718.0,9472000.0
2006-05-17,10237,10470,10120,10325,56985,16765.0,9472000.0
2006-05-18,10325,10325,9858,9917,87592,16102.0,9472000.0
2006-05-19,9625,10266,9625,10267,43346,16671.0,9472000.0
2006-05-22,10150,10237,9858,9858,62977,16008.0,9472000.0
2006-05-23,9916,10004,9625,9858,34304,16008.0,9472000.0
2006-05-24,9858,9858,9537,9625,44321,15629.0,9472000.0
2006-05-25,9800,10441,8866,9479,26661,15392.0,9472000.0
2006-05-26,9333,9566,9158,9363,18684,15203.0,9472000.0
2006-05-29,9275,9595,9041,9246,40367,15013.0,9472000.0
2006-05-30,9129,9275,8516,8867,35570,14397.0,9472000.0
2006-06-01,8545,8895,8545,8896,43522,14445.0,9472000.0
2006-06-02,8808,9625,8808,8954,49786,14540.0,9472000.0
2006-06-05,8808,9333,8633,8867,14494,14397.0,9472000.0
2006-06-07,8866,9012,7874,7875,38698,12787.0,9472000.0
2006-06-08,7875,8195,7758,7758,30571,12598.0,9472000.0
2006-06-09,8166,8458,8079,8167,16091,13261.0,9472000.0
2006-06-12,7787,8312,7787,8254,108617,13403.0,9472000.0
2006-06-13,9099,9479,8166,8196,657571,13308.0,9472000.0
2006-06-14,8108,8283,7875,8167,46958,13261.0,9472000.0
2006-06-15,8225,8400,8020,8021,91230,13024.0,9472000.0
2006-06-16,8108,8312,8050,8050,76113,13071.0,9472000.0
2006-06-19,8195,8341,7904,8079,57694,13119.0,9472000.0
2006-06-20,7612,8049,7612,7963,43294,12929.0,9472000.0
2006-06-21,7787,8166,7787,7963,22960,12929.0,9472000.0
2006-06-22,8108,8312,7933,8079,48260,13119.0,9472000.0
2006-06-23,8370,9275,8225,8400,635418,13640.0,9472000.0
2006-06-26,8195,8808,7933,8808,120002,14303.0,9472000.0
2006-06-27,8866,9391,8283,8488,84717,13782.0,9472000.0
2006-06-28,8225,8458,8050,8225,51626,13356.0,9472000.0
2006-06-29,8137,8545,8137,8196,26441,13308.0,9472000.0
2006-06-30,8254,8574,8224,8283,40619,13450.0,9472000.0
2006-07-03,8458,8458,8166,8225,24820,13356.0,9472000.0
2006-07-04,8399,8575,8254,8371,58501,13592.0,9472000.0
2006-07-05,8195,8691,8195,8458,33116,13734.0,9472000.0
2006-07-06,8487,8925,8283,8517,22760,13829.0,9472000.0
2006-07-07,8545,9129,8545,8808,63328,14303.0,9472000.0
2006-07-10,8925,10120,8691,10121,77456,16434.0,9472000.0
2006-07-11,10937,11637,9770,10033,1299893,16292.0,9472000.0
2006-07-12,10150,10208,9537,10033,211913,16292.0,9472000.0
2006-07-13,10033,11519,9974,11521,918354,18707.0,9472000.0
2006-07-14,11754,11870,10500,10617,662300,17239.0,9472000.0
2006-07-18,10616,10616,9041,9042,232206,14682.0,9472000.0
2006-07-19,9187,10383,9187,10383,495966,16860.0,9472000.0
2006-07-20,11228,11928,10675,11929,1416705,19370.0,9472000.0
2006-07-21,12308,12745,11316,11900,1313819,19323.0,9472000.0
2006-07-24,11870,12425,10850,10996,1002251,17855.0,9472000.0
2006-07-25,11200,11637,10558,11433,745105,18565.0,9472000.0
2006-07-26,11841,12833,11433,11433,1738127,18565.0,9472000.0
2006-07-27,11229,11637,10704,11083,386103,17997.0,9472000.0
2006-07-28,11229,11258,10441,10675,285760,17334.0,9472000.0
2006-07-31,10850,12250,10850,12250,868688,19891.0,9472000.0
2006-08-01,11987,13154,11637,11988,929527,19465.0,9472000.0
2006-08-02,12250,12716,11025,11288,773661,18328.0,9472000.0
2006-08-03,11637,11695,10937,11433,297545,18565.0,9472000.0
2006-08-04,11578,12308,11054,11113,698301,18044.0,9472000.0
2006-08-07,10995,11287,10266,10325,313764,16765.0,9472000.0
2006-08-08,10325,10558,9858,9946,215235,16150.0,9472000.0
2006-08-09,9945,10383,9741,10267,262735,16671.0,9472000.0
2006-08-10,10091,11608,9975,10529,509882,17097.0,9472000.0
2006-08-11,10441,10937,10150,10500,231592,17050.0,9472000.0
2006-08-14,10412,10675,10266,10325,83460,16765.0,9472000.0
2006-08-16,10587,10704,10325,10588,145211,17192.0,9472000.0
2006-08-17,10616,11461,10558,10996,205956,17855.0,9472000.0
2006-08-18,10995,11695,10587,11433,290869,18565.0,9472000.0
2006-08-21,11666,11666,10966,11054,115230,17949.0,9472000.0
2006-08-22,10850,10936,10558,10704,92122,17381.0,9472000.0
2006-08-23,10500,10675,10237,10238,131483,16623.0,9472000.0
2006-08-24,10033,10587,10033,10471,70614,17002.0,9472000.0
2006-08-25,10383,10674,10091,10471,76925,17002.0,9472000.0
2006-08-28,10500,11345,10470,11083,147927,17997.0,9472000.0
2006-08-29,11316,11316,10704,10967,62278,17807.0,9472000.0
2006-08-30,11170,11316,10820,11229,109492,18234.0,9472000.0
2006-08-31,11112,11375,11054,11375,103799,18470.0,9472000.0
2006-09-01,11258,11345,10966,10967,44991,17807.0,9472000.0
2006-09-04,10994,11375,10850,11346,124160,18423.0,9472000.0
2006-09-05,11375,11578,11083,11346,66838,18423.0,9472000.0
2006-09-06,11375,12658,11375,12192,494412,19796.0,9472000.0
2006-09-07,12191,12395,11666,12338,191281,20033.0,9472000.0
2006-09-08,12250,12425,11841,12367,211671,20081.0,9472000.0
2006-09-11,12424,14204,12308,13708,482187,22259.0,9472000.0
2006-09-12,13591,13708,12891,13446,198613,21833.0,9472000.0
2006-09-13,13941,13941,13066,13621,160108,22117.0,9472000.0
2006-09-14,13270,13387,12833,12979,194175,21075.0,9472000.0
2006-09-15,12775,12979,12133,12367,181632,20081.0,9472000.0
2006-09-18,12833,12920,12425,12425,84188,20175.0,9472000.0
2006-09-19,12425,12629,12075,12629,171871,20507.0,9472000.0
2006-09-20,12629,13008,12191,12396,102161,20128.0,9472000.0
2006-09-21,12716,12716,12104,12104,94325,19654.0,9472000.0
2006-09-22,12104,12220,11316,11317,94676,18376.0,9472000.0
2006-09-25,11316,11870,11200,11813,72805,19181.0,9472000.0
2006-09-26,11404,11958,11404,11842,42594,19228.0,9472000.0
2006-09-27,11579,12104,11579,11842,29932,19228.0,9472000.0
2006-09-28,11608,12366,11608,12308,35818,19986.0,9472000.0
2006-09-29,12250,12658,12075,12250,32866,19891.0,9472000.0
2006-10-02,12337,13883,12249,13271,166359,21549.0,9472000.0
2006-10-04,12920,13037,12541,12804,67338,20791.0,9472000.0
2006-10-09,12891,12891,10908,11083,152119,17997.0,9472000.0
2006-10-10,10616,11841,10616,11608,68516,18849.0,9472000.0
2006-10-11,11841,11958,11112,11754,58332,19086.0,9472000.0
2006-10-12,11666,11958,11637,11783,42045,19133.0,9472000.0
2006-10-13,11900,13008,11841,12542,53848,20365.0,9472000.0
2006-10-16,12716,13270,12541,12833,67221,20838.0,9472000.0
2006-10-17,12833,12833,12250,12833,36840,20838.0,9472000.0
2006-10-18,12745,14758,12745,13767,987638,22354.0,9472000.0
2006-10-19,13300,14204,13241,13592,184085,22070.0,9472000.0
2006-10-20,13737,13737,12862,12863,108721,20886.0,9472000.0
2006-10-23,13125,13241,11666,12483,79381,20270.0,9472000.0
2006-10-24,12308,14320,12308,13854,266544,22496.0,9472000.0
2006-10-25,14291,14583,13504,14175,243499,23017.0,9472000.0
2006-10-26,14174,14700,13883,14233,152597,23112.0,9472000.0
2006-10-27,14291,15750,12279,13533,874616,21975.0,9472000.0
2006-10-30,13124,13533,12979,13475,116007,21880.0,9472000.0
2006-10-31,13445,13766,12949,12950,114649,21028.0,9472000.0
2006-11-01,13008,13854,13008,13475,68999,21880.0,9472000.0
2006-11-02,13708,13708,13241,13650,53204,22164.0,9472000.0
2006-11-03,13650,13970,13475,13854,70649,22496.0,9472000.0
2006-11-06,13708,14758,13445,13883,197348,22543.0,9472000.0
2006-11-07,14058,14175,13650,14117,56459,22922.0,9472000.0
2006-11-08,13941,14204,13504,13796,58799,22401.0,9472000.0
2006-11-09,13533,13737,12920,13358,116444,21691.0,9472000.0
2006-11-10,13241,13620,12541,13621,66466,22117.0,9472000.0
2006-11-13,13854,13970,13270,13475,34537,21880.0,9472000.0
2006-11-14,13212,13591,12716,13008,63516,21123.0,9472000.0
2006-11-15,12570,13329,12570,13008,45777,21123.0,9472000.0
2006-11-16,13212,13212,12716,12717,35139,20649.0,9472000.0
2006-11-17,12716,12979,12570,12833,24363,20838.0,9472000.0
2006-11-20,13008,13475,12833,13242,31671,21501.0,9472000.0
2006-11-21,13416,13883,12658,12775,45208,20744.0,9472000.0
2006-11-22,12862,13124,12687,12688,44307,20602.0,9472000.0
2006-11-23,12950,12950,12337,12513,38144,20317.0,9472000.0
2006-11-24,12395,12716,12366,12688,24169,20602.0,9472000.0
2006-11-27,12687,12687,12308,12396,36867,20128.0,9472000.0
2006-11-28,12250,12250,11783,11988,80869,19465.0,9472000.0
2006-11-29,11841,13766,11841,13038,145528,21170.0,9472000.0
2006-11-30,13270,13475,13037,13300,63491,21596.0,9472000.0
2006-12-01,13708,13708,13008,13125,48248,21312.0,9472000.0
2006-12-04,13358,13358,12454,13008,19186,21123.0,9472000.0
2006-12-05,12949,13358,12833,13183,22836,21407.0,9472000.0
2006-12-06,12979,13300,12366,12804,28456,20791.0,9472000.0
2006-12-07,13095,13095,12366,12542,19935,20365.0,9472000.0
2006-12-08,12395,12570,12016,12250,15971,19891.0,9472000.0
2006-12-11,12016,12833,12016,12308,18795,19986.0,9472000.0
2006-12-12,12191,12483,12104,12308,14903,19986.0,9472000.0
2006-12-13,12162,13387,12162,12396,15864,20128.0,9472000.0
2006-12-14,12570,12570,12075,12513,8741,20317.0,9472000.0
2006-12-15,13066,13066,12454,12717,14501,20649.0,9472000.0
2006-12-18,13008,13008,12600,12863,10757,20886.0,9472000.0
2006-12-19,13329,13329,12745,12950,9619,21028.0,9472000.0
2006-12-20,12950,13241,12600,12775,43058,20744.0,9472000.0
2006-12-21,13008,13825,12920,13417,116497,21786.0,9472000.0
2006-12-22,13941,13941,13125,13358,94418,21691.0,9472000.0
2006-12-26,13358,13416,12308,12483,60790,20270.0,9472000.0
2006-12-27,12483,12833,12308,12542,14077,20365.0,9472000.0
2006-12-28,12308,12833,12308,12775,34457,20744.0,9472000.0
2007-01-02,12716,12775,12658,12658,17780,20554.0,9472000.0
2007-01-03,12570,12745,12512,12600,15676,20460.0,9472000.0
2007-01-04,12833,12833,12425,12600,26182,20460.0,9472000.0
2007-01-05,12600,12833,12366,12658,13749,20554.0,9472000.0
2007-01-08,12600,12775,12425,12483,40540,20270.0,9472000.0
2007-01-09,12308,12833,12250,12658,45249,20554.0,9472000.0
2007-01-10,12366,12775,12250,12454,9778,20223.0,9472000.0
2007-01-11,12308,12483,11958,11958,37888,19418.0,9472000.0
2007-01-12,11403,12075,11403,11754,61513,19086.0,9472000.0
2007-01-15,12250,12570,11812,12483,50922,20270.0,9472000.0
2007-01-16,12308,12512,11929,12104,31684,19654.0,9472000.0
2007-01-17,12425,12425,11870,12104,8855,19654.0,9472000.0
2007-01-18,11958,12250,11841,11958,6797,19418.0,9472000.0
2007-01-19,11958,12250,11549,11696,31663,18991.0,9472000.0
2007-01-22,12133,12133,11462,11725,13886,19039.0,9472000.0
2007-01-23,11725,11987,11725,11900,18591,19323.0,9472000.0
2007-01-24,11637,12045,11637,12046,23084,19560.0,9472000.0
2007-01-25,11695,12541,11695,12046,18539,19560.0,9472000.0
2007-01-26,12075,12075,11783,12017,30800,19512.0,9472000.0
2007-01-29,12395,12395,11725,12133,12930,19702.0,9472000.0
2007-01-30,12075,12075,11666,11900,18276,19323.0,9472000.0
2007-01-31,11666,12366,11666,12017,18764,19512.0,9472000.0
2007-02-01,12161,12161,11578,11579,13294,18802.0,9472000.0
2007-02-02,11579,12162,11549,12046,56692,19560.0,9472000.0
2007-02-05,12162,12162,11783,11871,24386,19276.0,9472000.0
2007-02-06,11841,12512,11812,12163,121980,19749.0,9472000.0
2007-02-07,12191,12629,12016,12629,49212,20507.0,9472000.0
2007-02-08,12745,12775,12425,12629,40591,20507.0,9472000.0
2007-02-09,12541,12629,12045,12338,66855,20033.0,9472000.0
2007-02-12,12950,13504,12250,12629,169677,20507.0,9472000.0
2007-02-13,12424,13125,12279,12775,85449,20744.0,9472000.0
2007-02-14,13125,13125,12658,12950,103318,21028.0,9472000.0
2007-02-15,12920,13241,12512,12513,75171,20317.0,9472000.0
2007-02-16,12541,12541,11374,11958,66926,19418.0,9472000.0
2007-02-20,12250,12250,11929,12104,19698,19654.0,9472000.0
2007-02-21,12191,12191,11666,11900,77176,19323.0,9472000.0
2007-02-22,11725,12220,11666,12046,71902,19560.0,9472000.0
2007-02-23,12133,13825,11958,13825,439013,22449.0,9472000.0
2007-02-26,14554,15895,13183,13796,3387835,22401.0,9472000.0
2007-02-27,13591,13883,12162,12250,664620,19891.0,9472000.0
2007-02-28,11258,12045,10966,11667,429059,18944.0,9472000.0
2007-03-02,11725,11987,11520,11667,300343,18944.0,9472000.0
2007-03-05,11404,11637,11141,11142,246668,18092.0,9472000.0
2007-03-06,11316,11462,11112,11200,215296,18186.0,9472000.0
2007-03-07,11229,11491,11169,11171,88568,18139.0,9472000.0
2007-03-08,11111,11550,11111,11229,102466,18234.0,9472000.0
2007-03-09,11344,11344,11170,11229,49256,18234.0,9472000.0
2007-03-12,11375,11783,11287,11667,249179,18944.0,9472000.0
2007-03-13,11929,12104,11637,11783,174657,19133.0,9472000.0
2007-03-14,11433,11900,11433,11842,99684,19228.0,9472000.0
2007-03-15,11783,12016,11783,11958,59976,19418.0,9472000.0
2007-03-16,11841,11986,11752,11871,69911,19276.0,9472000.0
2007-03-19,11900,12366,11812,12075,218597,19607.0,9472000.0
2007-03-20,12629,13883,11550,11550,2374590,18755.0,9472000.0
2007-03-21,11666,11958,11579,11842,256116,19228.0,9472000.0
2007-03-22,12016,12075,11695,11754,257953,19086.0,9472000.0
2007-03-23,11695,12133,11666,11958,116890,19418.0,9472000.0
2007-03-26,11958,12425,11812,12221,206269,19844.0,9472000.0
2007-03-27,12308,12337,12016,12221,94061,19844.0,9472000.0
2007-03-28,12044,12308,11900,11929,26023,19370.0,9472000.0
2007-03-29,11783,12133,11783,12017,50250,19512.0,9472000.0
2007-03-30,11900,12016,11725,11871,87494,19276.0,9472000.0
2007-04-02,11870,12425,11666,12221,151550,19844.0,9472000.0
2007-04-03,12279,12512,12045,12163,133050,19749.0,9472000.0
2007-04-04,12250,12541,12133,12454,126580,20223.0,9472000.0
2007-04-05,12541,12716,12308,12425,63040,20175.0,9472000.0
2007-04-06,12366,12483,12250,12483,46771,20270.0,9472000.0
2007-04-09,12629,12629,12104,12221,46834,19844.0,9472000.0
2007-04-10,12133,12308,11958,12250,119004,19891.0,9472000.0
2007-04-11,12220,12541,12104,12338,49236,20033.0,9472000.0
2007-04-12,12395,12395,12162,12396,48489,20128.0,9472000.0
2007-04-13,12279,13066,12279,12892,153893,20933.0,9472000.0
2007-04-16,12891,13970,12629,13417,266769,21786.0,9472000.0
2007-04-17,13241,13241,12658,12717,119416,20649.0,9472000.0
2007-04-18,12716,13358,12570,12863,100648,20886.0,9472000.0
2007-04-19,12891,13300,12395,12396,80238,20128.0,9472000.0
2007-04-20,12395,12833,12395,12658,28619,20554.0,9472000.0
2007-04-23,13066,13416,12687,12746,129818,20696.0,9472000.0
2007-04-24,12774,13066,12570,12833,31831,20838.0,9472000.0
2007-04-25,13358,14758,12979,13533,1047841,21975.0,9472000.0
2007-04-26,13533,13679,13066,13300,198015,21596.0,9472000.0
2007-04-27,13300,14262,11870,12017,925375,19512.0,9472000.0
2007-04-30,12016,12103,11433,11871,180203,19276.0,9472000.0
2007-05-02,11929,11929,11608,11871,121358,19276.0,9472000.0
2007-05-03,11870,12833,11870,12542,141969,20365.0,9472000.0
2007-05-04,12570,12804,12250,12513,54654,20317.0,9472000.0
2007-05-07,12745,13358,12483,13038,148620,21170.0,9472000.0
2007-05-08,13241,13241,12716,12833,38997,20838.0,9472000.0
2007-05-09,13066,14000,12745,13329,125591,21644.0,9472000.0
2007-05-10,13883,13883,11666,12746,158063,20696.0,9472000.0
2007-05-11,12366,12833,12191,12833,63317,20838.0,9472000.0
2007-05-14,12950,13037,12395,12775,45445,20744.0,9472000.0
2007-05-15,12775,12833,12512,12775,34780,20744.0,9472000.0
2007-05-16,12308,13416,12308,12833,49092,20838.0,9472000.0
2007-05-17,13241,13241,12775,13213,65521,21454.0,9472000.0
2007-05-18,13329,13708,12833,13183,74172,21407.0,9472000.0
2007-05-21,13416,13416,12891,13271,42323,21549.0,9472000.0
2007-05-22,13095,13387,12891,13008,17488,21123.0,9472000.0
2007-05-23,13416,13416,12483,12483,76311,20270.0,9472000.0
2007-05-25,12425,12600,12133,12600,57590,20460.0,9472000.0
2007-05-28,12600,12833,12337,12658,30616,20554.0,9472000.0
2007-05-29,13095,13183,12366,12833,94101,20838.0,9472000.0
2007-05-30,12804,12804,12425,12688,32164,20602.0,9472000.0
2007-05-31,12833,12833,12016,12163,156219,19749.0,9472000.0
2007-06-01,12045,12541,12016,12075,73323,19607.0,9472000.0
2007-06-04,12104,12308,11375,11667,132280,18944.0,9472000.0
2007-06-05,11491,11783,11491,11725,47451,19039.0,9472000.0
2007-06-07,11928,12133,11608,11929,46058,19370.0,9472000.0
2007-06-08,11900,12191,11725,12133,44107,19702.0,9472000.0
2007-06-11,12425,12541,12250,12483,57329,20270.0,9472000.0
2007-06-12,12570,12745,12308,12688,37899,20602.0,9472000.0
2007-06-13,12425,12774,12366,12396,53551,20128.0,9472000.0
2007-06-14,12658,13066,12425,12804,63103,20791.0,9472000.0
2007-06-15,13183,13183,12541,12921,76734,20980.0,9472000.0
2007-06-18,13183,13183,12745,12950,117424,21028.0,9472000.0
2007-06-19,13095,13387,12891,13183,152313,21407.0,9472000.0
2007-06-20,13183,13358,12600,12775,88011,20744.0,9472000.0
2007-06-21,12600,13299,12366,13125,40454,21312.0,9472000.0
2007-06-22,13183,13300,12658,13183,108057,21407.0,9472000.0
2007-06-25,13650,14233,12891,13592,283474,22070.0,9472000.0
2007-06-26,13766,13883,13183,13329,105415,21644.0,9472000.0
2007-06-27,13358,13620,13037,13475,70944,21880.0,9472000.0
2007-06-28,13970,15487,13620,14292,1022697,23206.0,9472000.0
2007-06-29,14583,14729,13416,13475,195971,21880.0,9472000.0
2007-07-02,13329,15079,13125,14642,182497,23775.0,9472000.0
2007-07-03,15108,16770,14845,15517,752132,25196.0,9472000.0
2007-07-04,16012,16157,15166,16013,240227,26001.0,9472000.0
2007-07-05,14087,14933,13620,13679,584440,22212.0,9472000.0
2007-07-06,13766,14583,13679,14233,165882,23112.0,9472000.0
2007-07-09,14262,15283,13679,14379,137820,23348.0,9472000.0
2007-07-10,14291,14437,13825,13854,116688,22496.0,9472000.0
2007-07-11,13854,15400,13533,14583,147209,23680.0,9472000.0
2007-07-12,14758,15283,14379,14496,84682,23538.0,9472000.0
2007-07-13,15108,15108,14320,14817,72109,24059.0,9472000.0
2007-07-16,14583,15166,14408,14933,94102,24248.0,9472000.0
2007-07-18,14758,15049,14466,15050,94579,24438.0,9472000.0
2007-07-19,15283,17033,15283,16158,234908,26237.0,9472000.0
2007-07-20,16333,16858,15866,16042,130285,26048.0,9472000.0
2007-07-23,15750,15750,14962,15575,75236,25290.0,9472000.0
2007-07-24,15457,16333,15108,15896,74023,25811.0,9472000.0
2007-07-25,15633,16887,15575,16450,68557,26711.0,9472000.0
2007-07-26,16333,17470,16333,16333,101060,26522.0,9472000.0
2007-07-27,16158,16420,14641,15458,101736,25101.0,9472000.0
2007-07-30,15633,15633,14933,15167,61658,24627.0,9472000.0
2007-07-31,15312,16012,15283,15517,78078,25196.0,9472000.0
2007-08-01,15487,15516,14320,14408,125234,23396.0,9472000.0
2007-08-02,14437,14729,14175,14467,23666,23491.0,9472000.0
2007-08-03,14466,14816,14350,14729,28208,23917.0,9472000.0
2007-08-06,14874,14874,14175,14583,16042,23680.0,9472000.0
2007-08-07,15137,15137,14291,14583,41252,23680.0,9472000.0
2007-08-08,15020,15020,14175,14758,44897,23964.0,9472000.0
2007-08-09,14816,15954,14554,15721,88313,25527.0,9472000.0
2007-08-10,15691,15720,14816,15371,46406,24959.0,9472000.0
2007-08-13,15545,15925,15020,15400,120005,25006.0,9472000.0
2007-08-14,15604,16012,15079,16013,95050,26001.0,9472000.0
2007-08-16,15983,15983,14087,14467,73194,23491.0,9472000.0
2007-08-17,13883,14466,13416,13417,70388,21786.0,9472000.0
2007-08-20,14525,14525,13708,13708,101376,22259.0,9472000.0
2007-08-21,14379,14583,13795,14350,67945,23301.0,9472000.0
2007-08-22,14933,14933,14262,14350,28470,23301.0,9472000.0
2007-08-23,14554,15166,14379,14992,25674,24343.0,9472000.0
2007-08-24,15400,15400,14816,15079,31516,24485.0,9472000.0
2007-08-27,15108,15720,14933,15079,36499,24485.0,9472000.0
2007-08-28,14875,15312,14875,15079,21956,24485.0,9472000.0
2007-08-29,14700,15049,14700,15050,9075,24438.0,9472000.0
2007-08-30,15341,15400,14875,15167,27771,24627.0,9472000.0
2007-08-31,15020,15458,15020,15400,15497,25006.0,9472000.0
2007-09-03,15720,15720,14991,15138,26181,24580.0,9472000.0
2007-09-04,15283,15283,14466,14467,115203,23491.0,9472000.0
2007-09-05,15079,15079,14058,14554,36835,23633.0,9472000.0
2007-09-06,14554,14729,14408,14671,34787,23822.0,9472000.0
2007-09-07,14670,14933,14495,14817,6165,24059.0,9472000.0
2007-09-10,14845,14845,14058,14146,10385,22970.0,9472000.0
2007-09-11,14116,14291,13970,14233,35350,23112.0,9472000.0
2007-09-12,14233,14262,13649,14088,98357,22875.0,9472000.0
2007-09-13,14087,14087,13766,14058,18109,22828.0,9472000.0
2007-09-14,14116,14379,13766,14088,31258,22875.0,9472000.0
2007-09-17,14145,14145,13620,13825,34671,22449.0,9472000.0
2007-09-18,13766,13795,13300,13767,53127,22354.0,9472000.0
2007-09-19,13708,14583,13708,13913,29670,22591.0,9472000.0
2007-09-20,14349,14349,13883,14350,18060,23301.0,9472000.0
2007-09-21,14583,14816,14233,14642,23349,23775.0,9472000.0
2007-09-27,15020,15020,14291,14554,34300,23633.0,9472000.0
2007-09-28,15137,15137,14350,14642,2446,23775.0,9472000.0
2007-10-01,14816,14816,14058,14613,13350,23727.0,9472000.0
2007-10-02,14991,14991,14408,14583,52142,23680.0,9472000.0
2007-10-04,14291,15108,14029,15050,55954,24438.0,9472000.0
2007-10-05,14875,15370,14875,15138,18115,24580.0,9472000.0
2007-10-08,15400,15400,14700,15050,68535,24438.0,9472000.0
2007-10-09,14991,15195,14583,14583,30937,23680.0,9472000.0
2007-10-10,14845,14875,14495,14758,27946,23964.0,9472000.0
2007-10-11,14933,14933,14320,14350,9468,23301.0,9472000.0
2007-10-12,14875,14875,14116,14117,19166,22922.0,9472000.0
2007-10-15,13825,14408,13766,14292,22279,23206.0,9472000.0
2007-10-16,14758,14758,13533,13592,17181,22070.0,9472000.0
2007-10-17,14116,14116,13066,13767,38632,22354.0,9472000.0
2007-10-18,14000,14087,13591,14000,6025,22733.0,9472000.0
2007-10-19,14670,14670,13883,14292,20610,23206.0,9472000.0
2007-10-22,14291,14291,13154,14000,1724,22733.0,9472000.0
2007-10-23,14933,14933,13679,13913,2672,22591.0,9472000.0
2007-10-24,14058,14058,12308,12775,51296,20744.0,9472000.0
2007-10-25,13066,13066,12075,12279,39405,19939.0,9472000.0
2007-10-26,10879,11841,10733,11171,247549,18139.0,9472000.0
2007-10-29,11550,11608,11169,11171,60815,18139.0,9472000.0
2007-10-30,11200,11433,11025,11054,65088,17949.0,9472000.0
2007-10-31,11112,11200,10879,11142,31863,18092.0,9472000.0
2007-11-01,11170,11608,10645,10646,151251,17286.0,9472000.0
2007-11-02,10645,10879,10120,10121,61330,16434.0,9472000.0
2007-11-05,10441,11637,10120,11200,167640,18186.0,9472000.0
2007-11-06,10704,11054,10645,10792,44607,17523.0,9472000.0
2007-11-07,10878,10908,10558,10763,37294,17476.0,9472000.0
2007-11-08,10441,10733,10325,10617,19445,17239.0,9472000.0
2007-11-09,10383,10761,10383,10763,65230,17476.0,9472000.0
2007-11-12,10762,10762,9916,10208,26023,16576.0,9472000.0
2007-11-13,10150,11025,9975,10529,51826,17097.0,9472000.0
2007-11-14,10733,11083,10528,10879,5055,17665.0,9472000.0
2007-11-15,10878,10994,10529,10529,28269,17097.0,9472000.0
2007-11-16,10529,11083,10237,10325,29982,16765.0,9472000.0
2007-11-19,10500,10645,10120,10150,28721,16481.0,9472000.0
2007-11-20,10033,10208,9654,10208,15895,16576.0,9472000.0
2007-11-21,10208,10295,9683,9683,34249,15724.0,9472000.0
2007-11-22,9683,9858,9304,9304,29256,15108.0,9472000.0
2007-11-23,8895,9566,8895,9333,39181,15155.0,9472000.0
2007-11-26,9333,9333,8983,9042,23538,14682.0,9472000.0
2007-11-27,8779,9012,8312,8429,113117,13687.0,9472000.0
